"","date","MFIN"
"1002","2010-12-22",8.29
"1003","2010-12-23",8.25
"1004","2010-12-27",8.28
"1005","2010-12-28",8.22
"1006","2010-12-29",8.27
"1007","2010-12-30",8.25
"1008","2010-12-31",8.2
"1009","2011-01-03",8.53
"1010","2011-01-04",8.15
"1011","2011-01-05",8.29
"1012","2011-01-06",8.35
"1013","2011-01-07",8.39
"1014","2011-01-10",8.77
"1015","2011-01-11",8.61
"1016","2011-01-12",8.63
"1017","2011-01-13",8.5
"1018","2011-01-14",8.31
"1019","2011-01-18",8.43
"1020","2011-01-19",8.14
"1021","2011-01-20",7.85
"1022","2011-01-21",7.82
"1023","2011-01-24",7.94
"1024","2011-01-25",7.93
"1025","2011-01-26",7.92
"1026","2011-01-27",8.08
"1027","2011-01-28",7.85
"1028","2011-01-31",7.83
"1029","2011-02-01",8.13
"1030","2011-02-02",8.12
"1031","2011-02-03",8.12
"1032","2011-02-04",7.96
"1033","2011-02-07",7.99
"1034","2011-02-08",7.88
"1035","2011-02-09",7.94
"1036","2011-02-10",8.04
"1037","2011-02-11",8.18
"1038","2011-02-14",8.13
"1039","2011-02-15",7.97
"1040","2011-02-16",8
"1041","2011-02-17",8
"1042","2011-02-18",7.99
"1043","2011-02-22",7.91
"1044","2011-02-23",7.9
"1045","2011-02-24",7.99
"1046","2011-02-25",8
"1047","2011-02-28",8.1
"1048","2011-03-01",8.03
"1049","2011-03-02",8.03
"1050","2011-03-03",8.12
"1051","2011-03-04",7.98
"1052","2011-03-07",7.87
"1053","2011-03-08",8.14
"1054","2011-03-09",7.97
"1055","2011-03-10",8.36
"1056","2011-03-11",8.51
"1057","2011-03-14",8.27
"1058","2011-03-15",8.11
"1059","2011-03-16",8.09
"1060","2011-03-17",8.09
"1061","2011-03-18",8.19
"1062","2011-03-21",8.4
"1063","2011-03-22",8.47
"1064","2011-03-23",8.52
"1065","2011-03-24",8.5
"1066","2011-03-25",8.54
"1067","2011-03-28",8.51
"1068","2011-03-29",8.56
"1069","2011-03-30",8.69
"1070","2011-03-31",8.79
"1071","2011-04-01",8.76
"1072","2011-04-04",8.79
"1073","2011-04-05",8.88
"1074","2011-04-06",8.94
"1075","2011-04-07",8.89
"1076","2011-04-08",8.87
"1077","2011-04-11",8.93
"1078","2011-04-12",8.86
"1079","2011-04-13",8.83
"1080","2011-04-14",8.95
"1081","2011-04-15",8.97
"1082","2011-04-18",8.74
"1083","2011-04-19",8.7
"1084","2011-04-20",8.79
"1085","2011-04-21",8.9
"1086","2011-04-25",8.79
"1087","2011-04-26",8.97
"1088","2011-04-27",9.05
"1089","2011-04-28",9.1
"1090","2011-04-29",9.23
"1091","2011-05-02",8.96
"1092","2011-05-03",9.05
"1093","2011-05-04",9.07
"1094","2011-05-05",9.16
"1095","2011-05-06",9.13
"1096","2011-05-09",9.15
"1097","2011-05-10",9.3
"1098","2011-05-11",9.29
"1099","2011-05-12",9.41
"1100","2011-05-13",9.28
"1101","2011-05-16",9.2
"1102","2011-05-17",9.26
"1103","2011-05-18",9.32
"1104","2011-05-19",9.28
"1105","2011-05-20",9.26
"1106","2011-05-23",9.24
"1107","2011-05-24",9.17
"1108","2011-05-25",9.22
"1109","2011-05-26",9.34
"1110","2011-05-27",9.35
"1111","2011-05-31",9.58
"1112","2011-06-01",9.17
"1113","2011-06-02",9.22
"1114","2011-06-03",9.11
"1115","2011-06-06",9.04
"1116","2011-06-07",9.16
"1117","2011-06-08",9.22
"1118","2011-06-09",9.21
"1119","2011-06-10",9.25
"1120","2011-06-13",9.27
"1121","2011-06-14",9.37
"1122","2011-06-15",9.24
"1123","2011-06-16",9.39
"1124","2011-06-17",9.36
"1125","2011-06-20",9.6
"1126","2011-06-21",9.66
"1127","2011-06-22",9.5
"1128","2011-06-23",9.52
"1129","2011-06-24",9.89
"1130","2011-06-27",9.79
"1131","2011-06-28",9.7
"1132","2011-06-29",9.66
"1133","2011-06-30",9.75
"1134","2011-07-01",9.77
"1135","2011-07-05",9.81
"1136","2011-07-06",9.88
"1137","2011-07-07",9.94
"1138","2011-07-08",10.13
"1139","2011-07-11",9.86
"1140","2011-07-12",9.83
"1141","2011-07-13",9.51
"1142","2011-07-14",9.36
"1143","2011-07-15",9.41
"1144","2011-07-18",9.31
"1145","2011-07-19",9.65
"1146","2011-07-20",9.65
"1147","2011-07-21",9.82
"1148","2011-07-22",9.65
"1149","2011-07-25",9.45
"1150","2011-07-26",9.45
"1151","2011-07-27",9.25
"1152","2011-07-28",9.22
"1153","2011-07-29",9.28
"1154","2011-08-01",9.31
"1155","2011-08-02",9.2
"1156","2011-08-03",9.98
"1157","2011-08-04",9.87
"1158","2011-08-05",9.69
"1159","2011-08-08",9.43
"1160","2011-08-09",9.63
"1161","2011-08-10",9.07
"1162","2011-08-11",9.43
"1163","2011-08-12",9.38
"1164","2011-08-15",9.63
"1165","2011-08-16",9.55
"1166","2011-08-17",9.33
"1167","2011-08-18",9.07
"1168","2011-08-19",9.01
"1169","2011-08-22",9.36
"1170","2011-08-23",9.44
"1171","2011-08-24",9.51
"1172","2011-08-25",9.1
"1173","2011-08-26",9.11
"1174","2011-08-29",9.54
"1175","2011-08-30",9.52
"1176","2011-08-31",9.83
"1177","2011-09-01",9.61
"1178","2011-09-02",9.67
"1179","2011-09-06",9.73
"1180","2011-09-07",9.75
"1181","2011-09-08",9.57
"1182","2011-09-09",9.49
"1183","2011-09-12",9.25
"1184","2011-09-13",9.41
"1185","2011-09-14",9.66
"1186","2011-09-15",9.77
"1187","2011-09-16",9.88
"1188","2011-09-19",9.63
"1189","2011-09-20",9.35
"1190","2011-09-21",9.29
"1191","2011-09-22",9.41
"1192","2011-09-23",9.37
"1193","2011-09-26",9.56
"1194","2011-09-27",9.68
"1195","2011-09-28",9.28
"1196","2011-09-29",9.6
"1197","2011-09-30",9.3
"1198","2011-10-03",8.91
"1199","2011-10-04",9.66
"1200","2011-10-05",9.53
"1201","2011-10-06",9.76
"1202","2011-10-07",9.51
"1203","2011-10-10",9.98
"1204","2011-10-11",10.08
"1205","2011-10-12",10.03
"1206","2011-10-13",10.14
"1207","2011-10-14",10.37
"1208","2011-10-17",10.13
"1209","2011-10-18",10.55
"1210","2011-10-19",10.07
"1211","2011-10-20",10.29
"1212","2011-10-21",10.67
"1213","2011-10-24",11.11
"1214","2011-10-25",10.82
"1215","2011-10-26",11.13
"1216","2011-10-27",11.66
"1217","2011-10-28",11.53
"1218","2011-10-31",11.9
"1219","2011-11-01",11.79
"1220","2011-11-02",12.03
"1221","2011-11-03",12.03
"1222","2011-11-04",11.74
"1223","2011-11-07",11.66
"1224","2011-11-08",11.78
"1225","2011-11-09",11.32
"1226","2011-11-10",11.76
"1227","2011-11-11",11.75
"1228","2011-11-14",11.68
"1229","2011-11-15",11.76
"1230","2011-11-16",11.64
"1231","2011-11-17",11.65
"1232","2011-11-18",11.74
"1233","2011-11-21",11.66
"1234","2011-11-22",11.58
"1235","2011-11-23",11.12
"1236","2011-11-25",11.13
"1237","2011-11-28",11.78
"1238","2011-11-29",11.56
"1239","2011-11-30",11.76
"1240","2011-12-01",11.68
"1241","2011-12-02",11.7
"1242","2011-12-05",11.73
"1243","2011-12-06",11.72
"1244","2011-12-07",11.62
"1245","2011-12-08",11.42
"1246","2011-12-09",11.6
"1247","2011-12-12",11.5
"1248","2011-12-13",10.99
"1249","2011-12-14",11.5
"1250","2011-12-15",11.41
"1251","2011-12-16",11.38
"1252","2011-12-19",11.42
"1253","2011-12-20",11.53
"1254","2011-12-21",11.44
"1255","2011-12-22",11.4
"1256","2011-12-23",11.41
"1257","2011-12-27",11.29
"1258","2011-12-28",11.2
"1259","2011-12-29",11.17
"1260","2011-12-30",11.38
"1261","2012-01-03",11.23
"1262","2012-01-04",11.24
"1263","2012-01-05",11.29
"1264","2012-01-06",11.18
"1265","2012-01-09",11.14
"1266","2012-01-10",11.38
"1267","2012-01-11",11.45
"1268","2012-01-12",11.19
"1269","2012-01-13",11.18
"1270","2012-01-17",11.02
"1271","2012-01-18",11.11
"1272","2012-01-19",10.9
"1273","2012-01-20",10.97
"1274","2012-01-23",10.65
"1275","2012-01-24",11.24
"1276","2012-01-25",11.19
"1277","2012-01-26",11.07
"1278","2012-01-27",11.05
"1279","2012-01-30",11.07
"1280","2012-01-31",11.07
"1281","2012-02-01",11.1
"1282","2012-02-02",11.08
"1283","2012-02-03",11.1
"1284","2012-02-06",11.09
"1285","2012-02-07",10.99
"1286","2012-02-08",11.09
"1287","2012-02-09",11.04
"1288","2012-02-10",10.97
"1289","2012-02-13",11.09
"1290","2012-02-14",10.99
"1291","2012-02-15",10.77
"1292","2012-02-16",11.08
"1293","2012-02-17",11.09
"1294","2012-02-21",10.95
"1295","2012-02-22",10.78
"1296","2012-02-23",10.91
"1297","2012-02-24",10.85
"1298","2012-02-27",10.94
"1299","2012-02-28",10.94
"1300","2012-02-29",10.95
"1301","2012-03-01",10.8
"1302","2012-03-02",10.77
"1303","2012-03-05",10.97
"1304","2012-03-06",10.75
"1305","2012-03-07",11.07
"1306","2012-03-08",11.12
"1307","2012-03-09",10.95
"1308","2012-03-12",10.96
"1309","2012-03-13",10.95
"1310","2012-03-14",10.86
"1311","2012-03-15",11.01
"1312","2012-03-16",11.02
"1313","2012-03-19",11.09
"1314","2012-03-20",11.21
"1315","2012-03-21",11.01
"1316","2012-03-22",11.05
"1317","2012-03-23",11.14
"1318","2012-03-26",11.1
"1319","2012-03-27",11.25
"1320","2012-03-28",11.18
"1321","2012-03-29",11.23
"1322","2012-03-30",11.16
"1323","2012-04-02",11.3
"1324","2012-04-03",11.18
"1325","2012-04-04",11.19
"1326","2012-04-05",11.17
"1327","2012-04-09",11.06
"1328","2012-04-10",10.86
"1329","2012-04-11",10.92
"1330","2012-04-12",10.94
"1331","2012-04-13",10.87
"1332","2012-04-16",10.65
"1333","2012-04-17",10.91
"1334","2012-04-18",10.78
"1335","2012-04-19",10.83
"1336","2012-04-20",10.82
"1337","2012-04-23",10.7
"1338","2012-04-24",11.02
"1339","2012-04-25",10.87
"1340","2012-04-26",10.95
"1341","2012-04-27",11.02
"1342","2012-04-30",10.93
"1343","2012-05-01",10.98
"1344","2012-05-02",11.09
"1345","2012-05-03",11.24
"1346","2012-05-04",11.2
"1347","2012-05-07",11.46
"1348","2012-05-08",11.6
"1349","2012-05-09",11.7
"1350","2012-05-10",11.89
"1351","2012-05-11",11.53
"1352","2012-05-14",11.55
"1353","2012-05-15",11.4
"1354","2012-05-16",10
"1355","2012-05-17",10.05
"1356","2012-05-18",10.03
"1357","2012-05-21",10.06
"1358","2012-05-22",10
"1359","2012-05-23",10.15
"1360","2012-05-24",10.4
"1361","2012-05-25",10.52
"1362","2012-05-29",10.53
"1363","2012-05-30",10.46
"1364","2012-05-31",10.32
"1365","2012-06-01",10.33
"1366","2012-06-04",10.48
"1367","2012-06-05",10.52
"1368","2012-06-06",10.55
"1369","2012-06-07",10.52
"1370","2012-06-08",10.55
"1371","2012-06-11",10.49
"1372","2012-06-12",10.58
"1373","2012-06-13",10.51
"1374","2012-06-14",10.53
"1375","2012-06-15",10.56
"1376","2012-06-18",10.33
"1377","2012-06-19",10.6
"1378","2012-06-20",10.39
"1379","2012-06-21",10.4
"1380","2012-06-22",10.56
"1381","2012-06-25",10.62
"1382","2012-06-26",10.6
"1383","2012-06-27",10.65
"1384","2012-06-28",10.62
"1385","2012-06-29",10.62
"1386","2012-07-02",10.74
"1387","2012-07-03",10.84
"1388","2012-07-05",10.85
"1389","2012-07-06",10.84
"1390","2012-07-09",10.75
"1391","2012-07-10",10.73
"1392","2012-07-11",10.78
"1393","2012-07-12",10.9
"1394","2012-07-13",10.89
"1395","2012-07-16",10.93
"1396","2012-07-17",11.07
"1397","2012-07-18",11.31
"1398","2012-07-19",11.25
"1399","2012-07-20",11.33
"1400","2012-07-23",10.94
"1401","2012-07-24",10.92
"1402","2012-07-25",10.93
"1403","2012-07-26",11.06
"1404","2012-07-27",11.19
"1405","2012-07-30",11.13
"1406","2012-07-31",11.08
"1407","2012-08-01",11.1
"1408","2012-08-02",11.13
"1409","2012-08-03",11.26
"1410","2012-08-06",11.27
"1411","2012-08-07",11.28
"1412","2012-08-08",11.46
"1413","2012-08-09",11.49
"1414","2012-08-10",11.58
"1415","2012-08-13",11.77
"1416","2012-08-14",11.35
"1417","2012-08-15",11.23
"1418","2012-08-16",11.32
"1419","2012-08-17",11.34
"1420","2012-08-20",11.25
"1421","2012-08-21",11.31
"1422","2012-08-22",11.23
"1423","2012-08-23",11.1
"1424","2012-08-24",11.24
"1425","2012-08-27",11.44
"1426","2012-08-28",11.37
"1427","2012-08-29",11.49
"1428","2012-08-30",11.33
"1429","2012-08-31",11.39
"1430","2012-09-04",11.48
"1431","2012-09-05",11.45
"1432","2012-09-06",11.64
"1433","2012-09-07",11.59
"1434","2012-09-10",11.56
"1435","2012-09-11",11.37
"1436","2012-09-12",11.55
"1437","2012-09-13",11.52
"1438","2012-09-14",11.75
"1439","2012-09-17",11.8
"1440","2012-09-18",11.58
"1441","2012-09-19",11.76
"1442","2012-09-20",11.9
"1443","2012-09-21",11.95
"1444","2012-09-24",12.05
"1445","2012-09-25",11.87
"1446","2012-09-26",11.89
"1447","2012-09-27",11.86
"1448","2012-09-28",11.81
"1449","2012-10-01",11.94
"1450","2012-10-02",11.97
"1451","2012-10-03",11.9
"1452","2012-10-04",12.07
"1453","2012-10-05",12.24
"1454","2012-10-08",12.19
"1455","2012-10-09",12.02
"1456","2012-10-10",12.13
"1457","2012-10-11",12.09
"1458","2012-10-12",12.06
"1459","2012-10-15",12.18
"1460","2012-10-16",12.3
"1461","2012-10-17",12.5
"1462","2012-10-18",12.56
"1463","2012-10-19",12.24
"1464","2012-10-22",12.28
"1465","2012-10-23",12.19
"1466","2012-10-24",12.22
"1467","2012-10-25",12.34
"1468","2012-10-26",12.55
"1469","2012-10-31",12.51
"1470","2012-11-01",12.54
"1471","2012-11-02",12.3
"1472","2012-11-05",12.52
"1473","2012-11-06",12.51
"1474","2012-11-07",12.31
"1475","2012-11-08",12.04
"1476","2012-11-09",11.82
"1477","2012-11-12",11.92
"1478","2012-11-13",11.7
"1479","2012-11-14",11.25
"1480","2012-11-15",11.07
"1481","2012-11-16",11.38
"1482","2012-11-19",11.72
"1483","2012-11-20",11.76
"1484","2012-11-21",11.8
"1485","2012-11-23",11.7
"1486","2012-11-26",11.96
"1487","2012-11-27",11.89
"1488","2012-11-28",11.79
"1489","2012-11-29",11.81
"1490","2012-11-30",11.82
"1491","2012-12-03",11.69
"1492","2012-12-04",11.63
"1493","2012-12-05",11.56
"1494","2012-12-06",11.49
"1495","2012-12-07",11.37
"1496","2012-12-10",11.36
"1497","2012-12-11",11.38
"1498","2012-12-12",11.08
"1499","2012-12-13",11.35
"1500","2012-12-14",11.21
"1501","2012-12-17",11.75
"1502","2012-12-18",11.89
"1503","2012-12-19",11.9
"1504","2012-12-20",11.86
"1505","2012-12-21",11.9
"1506","2012-12-24",11.68
"1507","2012-12-26",11.5
"1508","2012-12-27",11.43
"1509","2012-12-28",11.42
"1510","2012-12-31",11.74
"1511","2013-01-02",12.08
"1512","2013-01-03",12.01
"1513","2013-01-04",12.19
"1514","2013-01-07",12.27
"1515","2013-01-08",12.3
"1516","2013-01-09",12.32
"1517","2013-01-10",12.32
"1518","2013-01-11",12.22
"1519","2013-01-14",12.14
"1520","2013-01-15",12.12
"1521","2013-01-16",12.12
"1522","2013-01-17",12.16
"1523","2013-01-18",12.32
"1524","2013-01-22",12.23
"1525","2013-01-23",12.26
"1526","2013-01-24",12.27
"1527","2013-01-25",12.32
"1528","2013-01-28",12.46
"1529","2013-01-29",12.56
"1530","2013-01-30",12.53
"1531","2013-01-31",12.79
"1532","2013-02-01",12.9
"1533","2013-02-04",12.91
"1534","2013-02-05",12.96
"1535","2013-02-06",13.05
"1536","2013-02-07",13.08
"1537","2013-02-08",13.02
"1538","2013-02-11",13.04
"1539","2013-02-12",13.05
"1540","2013-02-13",13.32
"1541","2013-02-14",13.11
"1542","2013-02-15",12.99
"1543","2013-02-19",13.12
"1544","2013-02-20",12.93
"1545","2013-02-21",12.94
"1546","2013-02-22",13
"1547","2013-02-25",12.89
"1548","2013-02-26",12.96
"1549","2013-02-27",13.07
"1550","2013-02-28",13
"1551","2013-03-01",12.98
"1552","2013-03-04",12.98
"1553","2013-03-05",13.2
"1554","2013-03-06",13.6
"1555","2013-03-07",13.3
"1556","2013-03-08",13.24
"1557","2013-03-11",13.05
"1558","2013-03-12",13.04
"1559","2013-03-13",13.19
"1560","2013-03-14",13.32
"1561","2013-03-15",12.98
"1562","2013-03-18",13
"1563","2013-03-19",12.97
"1564","2013-03-20",12.99
"1565","2013-03-21",12.84
"1566","2013-03-22",13.01
"1567","2013-03-25",12.95
"1568","2013-03-26",12.97
"1569","2013-03-27",13.14
"1570","2013-03-28",13.22
"1571","2013-04-01",13.13
"1572","2013-04-02",13.13
"1573","2013-04-03",13.22
"1574","2013-04-04",13.82
"1575","2013-04-05",13.7
"1576","2013-04-08",13.92
"1577","2013-04-09",13.88
"1578","2013-04-10",14.02
"1579","2013-04-11",14.05
"1580","2013-04-12",13.94
"1581","2013-04-15",13.37
"1582","2013-04-16",13.6
"1583","2013-04-17",13.34
"1584","2013-04-18",13.22
"1585","2013-04-19",13.35
"1586","2013-04-22",13.65
"1587","2013-04-23",14.09
"1588","2013-04-24",14.31
"1589","2013-04-25",14.21
"1590","2013-04-26",14.34
"1591","2013-04-29",14.95
"1592","2013-04-30",14.94
"1593","2013-05-01",14.13
"1594","2013-05-02",14.43
"1595","2013-05-03",14.71
"1596","2013-05-06",14.95
"1597","2013-05-07",14.97
"1598","2013-05-08",14.52
"1599","2013-05-09",14.77
"1600","2013-05-10",15.09
"1601","2013-05-13",15.38
"1602","2013-05-14",15.78
"1603","2013-05-15",15.69
"1604","2013-05-16",15.46
"1605","2013-05-17",15.49
"1606","2013-05-20",15.67
"1607","2013-05-21",15.68
"1608","2013-05-22",15.32
"1609","2013-05-23",15.35
"1610","2013-05-24",15.6
"1611","2013-05-28",15.43
"1612","2013-05-29",15.44
"1613","2013-05-30",15.05
"1614","2013-05-31",14.86
"1615","2013-06-03",14.82
"1616","2013-06-04",14.9
"1617","2013-06-05",14.43
"1618","2013-06-06",14.7
"1619","2013-06-07",14.4
"1620","2013-06-10",14.33
"1621","2013-06-11",14
"1622","2013-06-12",13.71
"1623","2013-06-13",13.89
"1624","2013-06-14",13.84
"1625","2013-06-17",14.07
"1626","2013-06-18",14.22
"1627","2013-06-19",14.11
"1628","2013-06-20",13.77
"1629","2013-06-21",13.97
"1630","2013-06-24",13.51
"1631","2013-06-25",13.85
"1632","2013-06-26",13.83
"1633","2013-06-27",14.27
"1634","2013-06-28",13.91
"1635","2013-07-01",14.17
"1636","2013-07-02",14.18
"1637","2013-07-03",14.06
"1638","2013-07-05",14.21
"1639","2013-07-08",14.24
"1640","2013-07-09",14.37
"1641","2013-07-10",14.66
"1642","2013-07-11",14.79
"1643","2013-07-12",14.61
"1644","2013-07-15",14.82
"1645","2013-07-16",14.76
"1646","2013-07-17",14.7
"1647","2013-07-18",14.89
"1648","2013-07-19",14.77
"1649","2013-07-22",14.95
"1650","2013-07-23",14.72
"1651","2013-07-24",14.88
"1652","2013-07-25",15.11
"1653","2013-07-26",15.02
"1654","2013-07-29",14.82
"1655","2013-07-30",14.84
"1656","2013-07-31",15.09
"1657","2013-08-01",14.99
"1658","2013-08-02",15.08
"1659","2013-08-05",14.91
"1660","2013-08-06",14.92
"1661","2013-08-07",14.81
"1662","2013-08-08",15.03
"1663","2013-08-09",15.09
"1664","2013-08-12",15.05
"1665","2013-08-13",14.91
"1666","2013-08-14",14.75
"1667","2013-08-15",14.62
"1668","2013-08-16",14.13
"1669","2013-08-19",14.32
"1670","2013-08-20",14.49
"1671","2013-08-21",14.21
"1672","2013-08-22",14.82
"1673","2013-08-23",14.69
"1674","2013-08-26",14.66
"1675","2013-08-27",14.16
"1676","2013-08-28",14.2
"1677","2013-08-29",14.37
"1678","2013-08-30",14.14
"1679","2013-09-03",14.22
"1680","2013-09-04",14.24
"1681","2013-09-05",14.18
"1682","2013-09-06",14.13
"1683","2013-09-09",14.38
"1684","2013-09-10",14.28
"1685","2013-09-11",14.2
"1686","2013-09-12",14.28
"1687","2013-09-13",14.39
"1688","2013-09-16",14.37
"1689","2013-09-17",14.42
"1690","2013-09-18",14.92
"1691","2013-09-19",14.8
"1692","2013-09-20",14.79
"1693","2013-09-23",14.98
"1694","2013-09-24",14.9
"1695","2013-09-25",14.99
"1696","2013-09-26",14.97
"1697","2013-09-27",14.98
"1698","2013-09-30",14.88
"1699","2013-10-01",14.92
"1700","2013-10-02",14.61
"1701","2013-10-03",14.54
"1702","2013-10-04",14.57
"1703","2013-10-07",14.67
"1704","2013-10-08",14.65
"1705","2013-10-09",14.56
"1706","2013-10-10",14.92
"1707","2013-10-11",15
"1708","2013-10-14",15.07
"1709","2013-10-15",14.94
"1710","2013-10-16",15.03
"1711","2013-10-17",15.3
"1712","2013-10-18",15.28
"1713","2013-10-21",15.28
"1714","2013-10-22",15.41
"1715","2013-10-23",15.41
"1716","2013-10-24",15.57
"1717","2013-10-25",15.49
"1718","2013-10-28",15.48
"1719","2013-10-29",15.53
"1720","2013-10-30",15.32
"1721","2013-10-31",15.18
"1722","2013-11-01",15.05
"1723","2013-11-04",15.59
"1724","2013-11-05",15.76
"1725","2013-11-06",15.8
"1726","2013-11-07",15.76
"1727","2013-11-08",15.86
"1728","2013-11-11",15.92
"1729","2013-11-12",16.200001
"1730","2013-11-13",16.299999
"1731","2013-11-14",16.700001
"1732","2013-11-15",16.639999
"1733","2013-11-18",16.610001
"1734","2013-11-19",16.66
"1735","2013-11-20",16.709999
"1736","2013-11-21",16.889999
"1737","2013-11-22",17.190001
"1738","2013-11-25",17.07
"1739","2013-11-26",17.280001
"1740","2013-11-27",17.52
"1741","2013-11-29",17.74
"1742","2013-12-02",17.540001
"1743","2013-12-03",16
"1744","2013-12-04",15.89
"1745","2013-12-05",15.77
"1746","2013-12-06",15.99
"1747","2013-12-09",15.78
"1748","2013-12-10",15.91
"1749","2013-12-11",15.64
"1750","2013-12-12",15.61
"1751","2013-12-13",15.36
"1752","2013-12-16",15.17
"1753","2013-12-17",15.25
"1754","2013-12-18",15.43
"1755","2013-12-19",15.26
"1756","2013-12-20",15.19
"1757","2013-12-23",15.09
"1758","2013-12-24",14.98
"1759","2013-12-26",14.69
"1760","2013-12-27",14.52
"1761","2013-12-30",14.31
"1762","2013-12-31",14.35
"1763","2014-01-02",14.17
"1764","2014-01-03",14.17
"1765","2014-01-06",13.99
"1766","2014-01-07",14.02
"1767","2014-01-08",14.03
"1768","2014-01-09",13.97
"1769","2014-01-10",14.04
"1770","2014-01-13",13.86
"1771","2014-01-14",13.93
"1772","2014-01-15",13.78
"1773","2014-01-16",13.58
"1774","2014-01-17",13.62
"1775","2014-01-21",13.84
"1776","2014-01-22",13.95
"1777","2014-01-23",13.89
"1778","2014-01-24",13.58
"1779","2014-01-27",13.22
"1780","2014-01-28",13.47
"1781","2014-01-29",13.32
"1782","2014-01-30",13.55
"1783","2014-01-31",13.33
"1784","2014-02-03",13.08
"1785","2014-02-04",13.1
"1786","2014-02-05",13.13
"1787","2014-02-06",13.42
"1788","2014-02-07",13.52
"1789","2014-02-10",13.46
"1790","2014-02-11",13.73
"1791","2014-02-12",14.12
"1792","2014-02-13",14.3
"1793","2014-02-14",14.23
"1794","2014-02-18",14.48
"1795","2014-02-19",14.17
"1796","2014-02-20",14.27
"1797","2014-02-21",14.56
"1798","2014-02-24",14.5
"1799","2014-02-25",14.39
"1800","2014-02-26",14.4
"1801","2014-02-27",14.4
"1802","2014-02-28",14.54
"1803","2014-03-03",14.51
"1804","2014-03-04",14.36
"1805","2014-03-05",14.2
"1806","2014-03-06",14.36
"1807","2014-03-07",14.35
"1808","2014-03-10",14.47
"1809","2014-03-11",14.32
"1810","2014-03-12",14.1
"1811","2014-03-13",13.99
"1812","2014-03-14",13.89
"1813","2014-03-17",13.85
"1814","2014-03-18",13.78
"1815","2014-03-19",13.73
"1816","2014-03-20",13.74
"1817","2014-03-21",13.49
"1818","2014-03-24",13.49
"1819","2014-03-25",13.47
"1820","2014-03-26",13.16
"1821","2014-03-27",13.16
"1822","2014-03-28",13.14
"1823","2014-03-31",13.21
"1824","2014-04-01",13.2
"1825","2014-04-02",13.37
"1826","2014-04-03",13.27
"1827","2014-04-04",13.08
"1828","2014-04-07",13.07
"1829","2014-04-08",13.12
"1830","2014-04-09",13.51
"1831","2014-04-10",13.26
"1832","2014-04-11",13.09
"1833","2014-04-14",13.07
"1834","2014-04-15",12.93
"1835","2014-04-16",12.95
"1836","2014-04-17",12.92
"1837","2014-04-21",12.95
"1838","2014-04-22",13.16
"1839","2014-04-23",14.23
"1840","2014-04-24",13.91
"1841","2014-04-25",13.81
"1842","2014-04-28",13.61
"1843","2014-04-29",13.5
"1844","2014-04-30",13.6
"1845","2014-05-01",13.53
"1846","2014-05-02",13.62
"1847","2014-05-05",13.63
"1848","2014-05-06",13.43
"1849","2014-05-07",13.7
"1850","2014-05-08",13.65
"1851","2014-05-09",13.82
"1852","2014-05-12",14.08
"1853","2014-05-13",14.1
"1854","2014-05-14",13.51
"1855","2014-05-15",13.37
"1856","2014-05-16",13.31
"1857","2014-05-19",13.5
"1858","2014-05-20",13.08
"1859","2014-05-21",13.1
"1860","2014-05-22",13.3
"1861","2014-05-23",13.33
"1862","2014-05-27",13.46
"1863","2014-05-28",13.41
"1864","2014-05-29",13.44
"1865","2014-05-30",13.51
"1866","2014-06-02",13.53
"1867","2014-06-03",13.45
"1868","2014-06-04",13.35
"1869","2014-06-05",13.54
"1870","2014-06-06",13.53
"1871","2014-06-09",13.58
"1872","2014-06-10",13.4
"1873","2014-06-11",13.01
"1874","2014-06-12",12.96
"1875","2014-06-13",12.74
"1876","2014-06-16",11.94
"1877","2014-06-17",12.07
"1878","2014-06-18",11.8
"1879","2014-06-19",11.84
"1880","2014-06-20",11.84
"1881","2014-06-23",11.65
"1882","2014-06-24",11.58
"1883","2014-06-25",11.74
"1884","2014-06-26",11.93
"1885","2014-06-27",12.28
"1886","2014-06-30",12.46
"1887","2014-07-01",12.55
"1888","2014-07-02",12.49
"1889","2014-07-03",12.41
"1890","2014-07-07",12.07
"1891","2014-07-08",11.62
"1892","2014-07-09",11.81
"1893","2014-07-10",11.62
"1894","2014-07-11",11.55
"1895","2014-07-14",11.7
"1896","2014-07-15",11.54
"1897","2014-07-16",11.58
"1898","2014-07-17",11.58
"1899","2014-07-18",11.49
"1900","2014-07-21",11.42
"1901","2014-07-22",11.37
"1902","2014-07-23",11.38
"1903","2014-07-24",11.36
"1904","2014-07-25",11.44
"1905","2014-07-28",11.38
"1906","2014-07-29",11.3
"1907","2014-07-30",11.21
"1908","2014-07-31",11.14
"1909","2014-08-01",11.16
"1910","2014-08-04",11.44
"1911","2014-08-05",11.49
"1912","2014-08-06",11.52
"1913","2014-08-07",11.42
"1914","2014-08-08",11.51
"1915","2014-08-11",11.68
"1916","2014-08-12",11.47
"1917","2014-08-13",11.41
"1918","2014-08-14",11.61
"1919","2014-08-15",11.53
"1920","2014-08-18",11.73
"1921","2014-08-19",11.91
"1922","2014-08-20",12.23
"1923","2014-08-21",11.97
"1924","2014-08-22",11.76
"1925","2014-08-25",11.87
"1926","2014-08-26",11.96
"1927","2014-08-27",11.92
"1928","2014-08-28",12.09
"1929","2014-08-29",12.1
"1930","2014-09-02",12.5
"1931","2014-09-03",12.5
"1932","2014-09-04",12.58
"1933","2014-09-05",12.54
"1934","2014-09-08",12.59
