"","date","PFPT"
"1851","2019-08-28",110.620003
"1852","2019-08-29",112.790001
"1853","2019-08-30",113.610001
"1854","2019-09-03",117.019997
"1855","2019-09-04",123.169998
"1856","2019-09-05",127.809998
"1857","2019-09-06",125.099998
"1858","2019-09-09",124.580002
"1859","2019-09-10",125.620003
"1860","2019-09-11",125.709999
"1861","2019-09-12",124.300003
"1862","2019-09-13",125.75
"1863","2019-09-16",127.980003
"1864","2019-09-17",127.220001
"1865","2019-09-18",126.239998
"1866","2019-09-19",126.510002
"1867","2019-09-20",127.5
"1868","2019-09-23",127.599998
"1869","2019-09-24",125.169998
"1870","2019-09-25",126.910004
"1871","2019-09-26",125.089996
"1872","2019-09-27",123.959999
"1873","2019-09-30",129.050003
"1874","2019-10-01",128.589996
"1875","2019-10-02",126.599998
"1876","2019-10-03",128.830002
"1877","2019-10-04",128.789993
"1878","2019-10-07",130.240005
"1879","2019-10-08",125.050003
"1880","2019-10-09",127.279999
"1881","2019-10-10",126.739998
"1882","2019-10-11",130.139999
"1883","2019-10-14",129.639999
"1884","2019-10-15",131.759995
"1885","2019-10-16",129.070007
"1886","2019-10-17",124.199997
"1887","2019-10-18",119.440002
"1888","2019-10-21",119.989998
"1889","2019-10-22",119.809998
"1890","2019-10-23",121.400002
"1891","2019-10-24",124.449997
"1892","2019-10-25",113.800003
"1893","2019-10-28",116.339996
"1894","2019-10-29",115.860001
"1895","2019-10-30",117.889999
"1896","2019-10-31",115.370003
"1897","2019-11-01",117.809998
"1898","2019-11-04",114.260002
"1899","2019-11-05",115.260002
"1900","2019-11-06",114.330002
"1901","2019-11-07",114.209999
"1902","2019-11-08",116.199997
"1903","2019-11-11",116.330002
"1904","2019-11-12",117.400002
"1905","2019-11-13",118.089996
"1906","2019-11-14",117.120003
"1907","2019-11-15",118.029999
"1908","2019-11-18",117.940002
"1909","2019-11-19",118.300003
"1910","2019-11-20",119.589996
"1911","2019-11-21",120
"1912","2019-11-22",118.559998
"1913","2019-11-25",118.459999
"1914","2019-11-26",118.050003
"1915","2019-11-27",119.489998
"1916","2019-11-29",118.690002
"1917","2019-12-02",118.639999
"1918","2019-12-03",119.269997
"1919","2019-12-04",119.370003
"1920","2019-12-05",118.389999
"1921","2019-12-06",115.269997
"1922","2019-12-09",115.120003
"1923","2019-12-10",113.779999
"1924","2019-12-11",112.989998
"1925","2019-12-12",112.860001
"1926","2019-12-13",113.599998
"1927","2019-12-16",113.669998
"1928","2019-12-17",115.910004
"1929","2019-12-18",116.099998
"1930","2019-12-19",118.239998
"1931","2019-12-20",115.790001
"1932","2019-12-23",116.279999
"1933","2019-12-24",115.43
"1934","2019-12-26",114.739998
"1935","2019-12-27",114.330002
"1936","2019-12-30",115.519997
"1937","2019-12-31",114.779999
"1938","2020-01-02",117.230003
"1939","2020-01-03",118.150002
"1940","2020-01-06",120.410004
"1941","2020-01-07",122.230003
"1942","2020-01-08",123.849998
"1943","2020-01-09",121.870003
"1944","2020-01-10",121.839996
"1945","2020-01-13",121.349998
"1946","2020-01-14",122.440002
"1947","2020-01-15",123.440002
"1948","2020-01-16",125.360001
"1949","2020-01-17",123.260002
"1950","2020-01-21",124.720001
"1951","2020-01-22",126.709999
"1952","2020-01-23",127.160004
"1953","2020-01-24",128.580002
"1954","2020-01-27",128.229996
"1955","2020-01-28",128.130005
"1956","2020-01-29",127.989998
"1957","2020-01-30",125.889999
"1958","2020-01-31",122.809998
"1959","2020-02-03",121.480003
"1960","2020-02-04",126.099998
"1961","2020-02-05",127.529999
"1962","2020-02-06",126.07
"1963","2020-02-07",126.68
"1964","2020-02-10",128.25
"1965","2020-02-11",127.68
"1966","2020-02-12",126.099998
"1967","2020-02-13",126.07
"1968","2020-02-14",127.150002
"1969","2020-02-18",126.480003
"1970","2020-02-19",124.480003
"1971","2020-02-20",125.709999
"1972","2020-02-21",123.900002
"1973","2020-02-24",121.220001
"1974","2020-02-25",116.480003
"1975","2020-02-26",116.139999
"1976","2020-02-27",111.089996
"1977","2020-02-28",106.650002
"1978","2020-03-02",113.290001
"1979","2020-03-03",107.400002
"1980","2020-03-04",113.510002
"1981","2020-03-05",113.400002
"1982","2020-03-06",111.75
"1983","2020-03-09",103.25
"1984","2020-03-10",108.959999
"1985","2020-03-11",103.290001
"1986","2020-03-12",91.120003
"1987","2020-03-13",97.489998
"1988","2020-03-16",101.040001
"1989","2020-03-17",111.510002
"1990","2020-03-18",99.919998
"1991","2020-03-19",98.870003
"1992","2020-03-20",95.639999
"1993","2020-03-23",100.230003
"1994","2020-03-24",105.25
"1995","2020-03-25",99.809998
"1996","2020-03-26",102.269997
"1997","2020-03-27",104.970001
"1998","2020-03-30",107.650002
"1999","2020-03-31",102.589996
"2000","2020-04-01",100.839996
"2001","2020-04-02",101.550003
"2002","2020-04-03",97.889999
"2003","2020-04-06",110.120003
"2004","2020-04-07",108.050003
"2005","2020-04-08",114.339996
"2006","2020-04-09",116.690002
"2007","2020-04-13",114.860001
"2008","2020-04-14",115.540001
"2009","2020-04-15",114.360001
"2010","2020-04-16",118.480003
"2011","2020-04-17",119.040001
"2012","2020-04-20",118.870003
"2013","2020-04-21",116.540001
"2014","2020-04-22",119.889999
"2015","2020-04-23",118.760002
"2016","2020-04-24",121.199997
"2017","2020-04-27",122.790001
"2018","2020-04-28",119.559998
"2019","2020-04-29",122.910004
"2020","2020-04-30",121.730003
"2021","2020-05-01",118.489998
"2022","2020-05-04",118.129997
"2023","2020-05-05",121.860001
"2024","2020-05-06",123.059998
"2025","2020-05-07",132.399994
"2026","2020-05-08",121.169998
"2027","2020-05-11",123.510002
"2028","2020-05-12",118.980003
"2029","2020-05-13",115.099998
"2030","2020-05-14",116.639999
"2031","2020-05-15",115.610001
"2032","2020-05-18",114.120003
"2033","2020-05-19",113.970001
"2034","2020-05-20",115.68
"2035","2020-05-21",112.220001
"2036","2020-05-22",112.32
"2037","2020-05-26",111.550003
"2038","2020-05-27",110.970001
"2039","2020-05-28",113.57
"2040","2020-05-29",116.269997
"2041","2020-06-01",118.510002
"2042","2020-06-02",117.18
"2043","2020-06-03",116.650002
"2044","2020-06-04",112.860001
"2045","2020-06-05",109.279999
"2046","2020-06-08",114.080002
"2047","2020-06-09",116.470001
"2048","2020-06-10",114.089996
"2049","2020-06-11",107.760002
"2050","2020-06-12",107.300003
"2051","2020-06-15",109.040001
"2052","2020-06-16",110.089996
"2053","2020-06-17",109.720001
"2054","2020-06-18",106.93
"2055","2020-06-19",109.879997
"2056","2020-06-22",109.190002
"2057","2020-06-23",106.870003
"2058","2020-06-24",106.110001
"2059","2020-06-25",107.360001
"2060","2020-06-26",109.489998
"2061","2020-06-29",108.199997
"2062","2020-06-30",111.120003
"2063","2020-07-01",113.790001
"2064","2020-07-02",112.239998
"2065","2020-07-06",113.68
"2066","2020-07-07",112.699997
"2067","2020-07-08",118.040001
"2068","2020-07-09",122.519997
"2069","2020-07-10",122.550003
"2070","2020-07-13",117.639999
"2071","2020-07-14",117.019997
"2072","2020-07-15",115.120003
"2073","2020-07-16",114.559998
"2074","2020-07-17",114.709999
"2075","2020-07-20",119.040001
"2076","2020-07-21",121.849998
"2077","2020-07-22",122.720001
"2078","2020-07-23",120.209999
"2079","2020-07-24",118.75
"2080","2020-07-27",121.900002
"2081","2020-07-28",119.959999
"2082","2020-07-29",124.879997
"2083","2020-07-30",125.269997
"2084","2020-07-31",115.669998
"2085","2020-08-03",114.339996
"2086","2020-08-04",115.970001
"2087","2020-08-05",113.010002
"2088","2020-08-06",109.349998
"2089","2020-08-07",109.099998
"2090","2020-08-10",107.669998
"2091","2020-08-11",104.5
"2092","2020-08-12",105.419998
"2093","2020-08-13",107.75
"2094","2020-08-14",106.800003
"2095","2020-08-17",108.580002
"2096","2020-08-18",108.309998
"2097","2020-08-19",109.82
"2098","2020-08-20",111
"2099","2020-08-21",110.080002
"2100","2020-08-24",111.779999
"2101","2020-08-25",113.260002
"2102","2020-08-26",111.699997
"2103","2020-08-27",111.260002
"2104","2020-08-28",111.029999
"2105","2020-08-31",109.669998
"2106","2020-09-01",115.389999
"2107","2020-09-02",117.169998
"2108","2020-09-03",111.370003
"2109","2020-09-04",107.510002
"2110","2020-09-08",104.540001
"2111","2020-09-09",105.449997
"2112","2020-09-10",102.379997
"2113","2020-09-11",101.690002
"2114","2020-09-14",102.559998
"2115","2020-09-15",102.029999
"2116","2020-09-16",103.699997
"2117","2020-09-17",103.190002
"2118","2020-09-18",103.57
"2119","2020-09-21",103.309998
"2120","2020-09-22",106.260002
"2121","2020-09-23",103.589996
"2122","2020-09-24",102.739998
"2123","2020-09-25",105.489998
"2124","2020-09-28",105.720001
"2125","2020-09-29",104.870003
"2126","2020-09-30",105.550003
"2127","2020-10-01",104.360001
"2128","2020-10-02",101.849998
"2129","2020-10-05",103.620003
"2130","2020-10-06",104.519997
"2131","2020-10-07",108.5
"2132","2020-10-08",107.839996
"2133","2020-10-09",109.360001
"2134","2020-10-12",111.160004
"2135","2020-10-13",112.029999
"2136","2020-10-14",111.889999
"2137","2020-10-15",111.400002
"2138","2020-10-16",110.620003
"2139","2020-10-19",109.419998
"2140","2020-10-20",107.550003
"2141","2020-10-21",107.870003
"2142","2020-10-22",108.449997
"2143","2020-10-23",107.480003
"2144","2020-10-26",106.57
"2145","2020-10-27",105.690002
"2146","2020-10-28",104.279999
"2147","2020-10-29",103.190002
"2148","2020-10-30",95.739998
"2149","2020-11-02",93.57
"2150","2020-11-03",95.169998
"2151","2020-11-04",98.919998
"2152","2020-11-05",99.239998
"2153","2020-11-06",98.150002
"2154","2020-11-09",99.699997
"2155","2020-11-10",97.620003
"2156","2020-11-11",100.5
"2157","2020-11-12",99.940002
"2158","2020-11-13",100.889999
"2159","2020-11-16",100.690002
"2160","2020-11-17",100.529999
"2161","2020-11-18",97.769997
"2162","2020-11-19",98.160004
"2163","2020-11-20",97.279999
"2164","2020-11-23",97.269997
"2165","2020-11-24",97.900002
"2166","2020-11-25",97.849998
"2167","2020-11-27",101.440002
