"","date","CO"
"1002","2011-04-28",3.36
"1003","2011-04-29",3.37
"1004","2011-05-02",3.35
"1005","2011-05-03",3.35
"1006","2011-05-04",3.35
"1007","2011-05-05",3.43
"1008","2011-05-06",3.45
"1009","2011-05-09",3.45
"1010","2011-05-10",3.48
"1011","2011-05-11",3.38
"1012","2011-05-12",3.28
"1013","2011-05-13",3.09
"1014","2011-05-16",3.07
"1015","2011-05-17",3.04
"1016","2011-05-18",3.08
"1017","2011-05-19",3.18
"1018","2011-05-20",3.16
"1019","2011-05-23",3.17
"1020","2011-05-24",3.1
"1021","2011-05-25",3.15
"1022","2011-05-26",3.15
"1023","2011-05-27",3.17
"1024","2011-05-31",3.15
"1025","2011-06-01",3.08
"1026","2011-06-02",3.06
"1027","2011-06-03",3.09
"1028","2011-06-06",3
"1029","2011-06-07",3.02
"1030","2011-06-08",3
"1031","2011-06-09",3.05
"1032","2011-06-10",3.01
"1033","2011-06-13",3.02
"1034","2011-06-14",3
"1035","2011-06-15",3.04
"1036","2011-06-16",3.05
"1037","2011-06-17",3.01
"1038","2011-06-20",3
"1039","2011-06-21",3
"1040","2011-06-22",3
"1041","2011-06-23",3
"1042","2011-06-24",3
"1043","2011-06-27",3.21
"1044","2011-06-28",3.22
"1045","2011-06-29",3.3
"1046","2011-06-30",3.25
"1047","2011-07-01",3.25
"1048","2011-07-05",3.3
"1049","2011-07-06",3.31
"1050","2011-07-07",3.3
"1051","2011-07-08",3.31
"1052","2011-07-11",3.34
"1053","2011-07-12",3.33
"1054","2011-07-13",3.3
"1055","2011-07-14",3.33
"1056","2011-07-15",3.35
"1057","2011-07-18",3.39
"1058","2011-07-19",3.52
"1059","2011-07-20",3.45
"1060","2011-07-21",3.5
"1061","2011-07-22",3.55
"1062","2011-07-25",3.57
"1063","2011-07-26",3.55
"1064","2011-07-27",3.55
"1065","2011-07-28",3.51
"1066","2011-07-29",3.5
"1067","2011-08-01",3.56
"1068","2011-08-02",3.57
"1069","2011-08-03",3.53
"1070","2011-08-04",3.42
"1071","2011-08-05",3.53
"1072","2011-08-08",3.4
"1073","2011-08-09",3.5
"1074","2011-08-10",3.4
"1075","2011-08-11",3.35
"1076","2011-08-12",3.31
"1077","2011-08-15",3.4
"1078","2011-08-16",3.43
"1079","2011-08-17",3.32
"1080","2011-08-18",3.36
"1081","2011-08-19",3.27
"1082","2011-08-22",3.25
"1083","2011-08-23",3.24
"1084","2011-08-24",3.15
"1085","2011-08-25",3.13
"1086","2011-08-26",3.12
"1087","2011-08-29",3.25
"1088","2011-08-30",3.4
"1089","2011-08-31",3.42
"1090","2011-09-01",3.35
"1091","2011-09-02",3.28
"1092","2011-09-06",3.32
"1093","2011-09-07",3.3
"1094","2011-09-08",3.27
"1095","2011-09-09",3.29
"1096","2011-09-12",3.13
"1097","2011-09-13",3.11
"1098","2011-09-14",3.14
"1099","2011-09-15",3.15
"1100","2011-09-16",3.09
"1101","2011-09-19",3.05
"1102","2011-09-20",3.08
"1103","2011-09-21",3
"1104","2011-09-22",3
"1105","2011-09-23",3
"1106","2011-09-26",2.9
"1107","2011-09-27",2.8
"1108","2011-09-28",2.85
"1109","2011-09-29",2.97
"1110","2011-09-30",3.01
"1111","2011-10-03",3
"1112","2011-10-04",2.93
"1113","2011-10-05",2.95
"1114","2011-10-06",2.92
"1115","2011-10-07",2.95
"1116","2011-10-10",2.9
"1117","2011-10-11",2.94
"1118","2011-10-12",2.89
"1119","2011-10-13",2.8
"1120","2011-10-14",2.76
"1121","2011-10-17",2.64
"1122","2011-10-18",2.64
"1123","2011-10-19",2.51
"1124","2011-10-20",2.55
"1125","2011-10-21",2.5
"1126","2011-10-24",2.48
"1127","2011-10-25",2.45
"1128","2011-10-26",2.65
"1129","2011-10-27",2.53
"1130","2011-10-28",2.55
"1131","2011-10-31",2.49
"1132","2011-11-01",2.46
"1133","2011-11-02",2.4
"1134","2011-11-03",2.36
"1135","2011-11-04",2.33
"1136","2011-11-07",2.4
"1137","2011-11-08",2.3
"1138","2011-11-09",2.38
"1139","2011-11-10",2.29
"1140","2011-11-11",2.36
"1141","2011-11-14",2.21
"1142","2011-11-15",2.03
"1143","2011-11-16",2.4
"1144","2011-11-17",2.24
"1145","2011-11-18",2.28
"1146","2011-11-21",2.18
"1147","2011-11-22",2.12
"1148","2011-11-23",2.32
"1149","2011-11-25",2.28
"1150","2011-11-28",2.19
"1151","2011-11-29",2.3
"1152","2011-11-30",2.51
"1153","2011-12-01",2.63
"1154","2011-12-02",2.6
"1155","2011-12-05",2.35
"1156","2011-12-06",2.37
"1157","2011-12-07",2.46
"1158","2011-12-08",2.27
"1159","2011-12-09",2.24
"1160","2011-12-12",2.25
"1161","2011-12-13",2.22
"1162","2011-12-14",2.17
"1163","2011-12-15",2.18
"1164","2011-12-16",2.26
"1165","2011-12-19",2.1
"1166","2011-12-20",2.22
"1167","2011-12-21",2.27
"1168","2011-12-22",2.06
"1169","2011-12-23",2.29
"1170","2011-12-27",2.19
"1171","2011-12-28",2.16
"1172","2011-12-29",2.4
"1173","2011-12-30",2.65
"1174","2012-01-03",2.54
"1175","2012-01-04",2.43
"1176","2012-01-05",2.42
"1177","2012-01-06",2.31
"1178","2012-01-09",2.4
"1179","2012-01-10",2.3
"1180","2012-01-11",2.34
"1181","2012-01-12",2.34
"1182","2012-01-13",2.35
"1183","2012-01-17",2.34
"1184","2012-01-18",2.31
"1185","2012-01-19",2.33
"1186","2012-01-20",2.28
"1187","2012-01-23",2.34
"1188","2012-01-24",2.49
"1189","2012-01-25",2.5
"1190","2012-01-26",2.42
"1191","2012-01-27",2.51
"1192","2012-01-30",2.48
"1193","2012-01-31",2.53
"1194","2012-02-01",2.59
"1195","2012-02-02",2.72
"1196","2012-02-03",2.97
"1197","2012-02-06",2.87
"1198","2012-02-07",2.75
"1199","2012-02-08",3.12
"1200","2012-02-09",2.98
"1201","2012-02-10",2.94
"1202","2012-02-13",2.87
"1203","2012-02-14",2.97
"1204","2012-02-15",2.86
"1205","2012-02-16",2.77
"1206","2012-02-17",2.83
"1207","2012-02-21",2.81
"1208","2012-02-22",2.81
"1209","2012-02-23",2.7
"1210","2012-02-24",2.7
"1211","2012-02-27",2.63
"1212","2012-02-28",2.76
"1213","2012-02-29",2.77
"1214","2012-03-01",2.99
"1215","2012-03-02",2.96
"1216","2012-03-05",3.19
"1217","2012-03-06",2.99
"1218","2012-03-07",3.13
"1219","2012-03-08",3.08
"1220","2012-03-09",3.06
"1221","2012-03-12",3.01
"1222","2012-03-13",3.08
"1223","2012-03-14",3.02
"1224","2012-03-15",3.05
"1225","2012-03-16",3.03
"1226","2012-03-19",3
"1227","2012-03-20",2.99
"1228","2012-03-21",2.9
"1229","2012-03-22",2.9
"1230","2012-03-23",2.89
"1231","2012-03-26",2.89
"1232","2012-03-27",2.83
"1233","2012-03-28",2.79
"1234","2012-03-29",2.79
"1235","2012-03-30",2.84
"1236","2012-04-02",2.89
"1237","2012-04-03",2.79
"1238","2012-04-04",2.79
"1239","2012-04-05",2.76
"1240","2012-04-09",2.81
"1241","2012-04-10",2.75
"1242","2012-04-11",2.7
"1243","2012-04-12",2.85
"1244","2012-04-13",2.87
"1245","2012-04-16",2.76
"1246","2012-04-17",2.79
"1247","2012-04-18",2.83
"1248","2012-04-19",2.82
"1249","2012-04-20",2.82
"1250","2012-04-23",2.82
"1251","2012-04-24",2.82
"1252","2012-04-25",2.93
"1253","2012-04-26",2.9
"1254","2012-04-27",2.94
"1255","2012-04-30",2.94
"1256","2012-05-01",2.92
"1257","2012-05-02",2.91
"1258","2012-05-03",2.94
"1259","2012-05-04",2.93
"1260","2012-05-07",2.93
"1261","2012-05-08",2.88
"1262","2012-05-09",2.82
"1263","2012-05-10",2.86
"1264","2012-05-11",2.83
"1265","2012-05-14",2.83
"1266","2012-05-15",2.83
"1267","2012-05-16",2.83
"1268","2012-05-17",2.8
"1269","2012-05-18",2.78
"1270","2012-05-21",2.7
"1271","2012-05-22",2.7
"1272","2012-05-23",2.7
"1273","2012-05-24",2.67
"1274","2012-05-25",2.63
"1275","2012-05-29",2.64
"1276","2012-05-30",2.63
"1277","2012-05-31",2.63
"1278","2012-06-01",2.59
"1279","2012-06-04",2.56
"1280","2012-06-05",2.58
"1281","2012-06-06",2.68
"1282","2012-06-07",2.68
"1283","2012-06-08",2.87
"1284","2012-06-11",2.99
"1285","2012-06-12",2.99
"1286","2012-06-13",3
"1287","2012-06-14",2.95
"1288","2012-06-15",3.2
"1289","2012-06-18",2.78
"1290","2012-06-19",2.8
"1291","2012-06-20",2.72
"1292","2012-06-21",2.68
"1293","2012-06-22",2.7
"1294","2012-06-25",2.69
"1295","2012-06-26",2.65
"1296","2012-06-27",2.64
"1297","2012-06-28",2.6
"1298","2012-06-29",2.53
"1299","2012-07-02",2.53
"1300","2012-07-03",2.49
"1301","2012-07-05",2.48
"1302","2012-07-06",2.5
"1303","2012-07-09",2.6
"1304","2012-07-10",2.55
"1305","2012-07-11",2.6
"1306","2012-07-12",2.6
"1307","2012-07-13",2.52
"1308","2012-07-16",2.5
"1309","2012-07-17",2.52
"1310","2012-07-18",2.5
"1311","2012-07-19",2.51
"1312","2012-07-20",2.48
"1313","2012-07-23",2.52
"1314","2012-07-24",2.47
"1315","2012-07-25",2.45
"1316","2012-07-26",2.48
"1317","2012-07-27",2.48
"1318","2012-07-30",2.48
"1319","2012-07-31",2.47
"1320","2012-08-01",2.43
"1321","2012-08-02",2.41
"1322","2012-08-03",2.57
"1323","2012-08-06",2.45
"1324","2012-08-07",2.47
"1325","2012-08-08",2.46
"1326","2012-08-09",2.56
"1327","2012-08-10",2.52
"1328","2012-08-13",2.58
"1329","2012-08-14",2.63
"1330","2012-08-15",2.65
"1331","2012-08-16",2.64
"1332","2012-08-17",2.65
"1333","2012-08-20",2.69
"1334","2012-08-21",2.74
"1335","2012-08-22",2.79
"1336","2012-08-23",2.69
"1337","2012-08-24",2.72
"1338","2012-08-27",2.72
"1339","2012-08-28",2.7
"1340","2012-08-29",2.79
"1341","2012-08-30",2.71
"1342","2012-08-31",2.7
"1343","2012-09-04",2.75
"1344","2012-09-05",2.76
"1345","2012-09-06",2.69
"1346","2012-09-07",2.67
"1347","2012-09-10",2.72
"1348","2012-09-11",2.71
"1349","2012-09-12",2.68
"1350","2012-09-13",2.69
"1351","2012-09-14",2.67
"1352","2012-09-17",2.67
"1353","2012-09-18",2.67
"1354","2012-09-19",2.67
"1355","2012-09-20",2.62
"1356","2012-09-21",2.66
"1357","2012-09-24",2.74
"1358","2012-09-25",2.72
"1359","2012-09-26",2.75
"1360","2012-09-27",2.7
"1361","2012-09-28",2.7
"1362","2012-10-01",2.7
"1363","2012-10-02",2.69
"1364","2012-10-03",2.72
"1365","2012-10-04",2.69
"1366","2012-10-05",2.73
"1367","2012-10-08",2.68
"1368","2012-10-09",2.8
"1369","2012-10-10",2.82
"1370","2012-10-11",2.78
"1371","2012-10-12",2.78
"1372","2012-10-15",2.8
"1373","2012-10-16",2.8
"1374","2012-10-17",2.75
"1375","2012-10-18",2.76
"1376","2012-10-19",2.76
"1377","2012-10-22",2.83
"1378","2012-10-23",2.85
"1379","2012-10-24",2.8
"1380","2012-10-25",2.9
"1381","2012-10-26",2.87
"1382","2012-10-31",2.95
"1383","2012-11-01",2.86
"1384","2012-11-02",2.9
"1385","2012-11-05",2.88
"1386","2012-11-06",2.89
"1387","2012-11-07",2.9
"1388","2012-11-08",2.83
"1389","2012-11-09",2.8
"1390","2012-11-12",2.85
"1391","2012-11-13",2.8
"1392","2012-11-14",2.79
"1393","2012-11-15",2.8
"1394","2012-11-16",2.8
"1395","2012-11-19",2.79
"1396","2012-11-20",2.76
"1397","2012-11-21",2.78
"1398","2012-11-23",2.8
"1399","2012-11-26",2.79
"1400","2012-11-27",2.78
"1401","2012-11-28",2.77
"1402","2012-11-29",2.74
"1403","2012-11-30",2.7
"1404","2012-12-03",2.69
"1405","2012-12-04",2.7
"1406","2012-12-05",2.66
"1407","2012-12-06",2.67
"1408","2012-12-07",2.64
"1409","2012-12-10",2.67
"1410","2012-12-11",2.66
"1411","2012-12-12",2.68
"1412","2012-12-13",2.7
"1413","2012-12-14",2.7
"1414","2012-12-17",2.6
"1415","2012-12-18",2.67
"1416","2012-12-19",2.64
"1417","2012-12-20",2.64
"1418","2012-12-21",2.61
"1419","2012-12-24",2.6
"1420","2012-12-26",2.61
"1421","2012-12-27",2.62
"1422","2012-12-28",2.63
"1423","2012-12-31",2.61
"1424","2013-01-02",2.75
"1425","2013-01-03",2.67
"1426","2013-01-04",2.68
"1427","2013-01-07",2.63
"1428","2013-01-08",2.61
"1429","2013-01-09",2.6
"1430","2013-01-10",2.72
"1431","2013-01-11",2.74
"1432","2013-01-14",2.71
"1433","2013-01-15",2.72
"1434","2013-01-16",2.74
"1435","2013-01-17",2.7
"1436","2013-01-18",2.75
"1437","2013-01-22",2.7
"1438","2013-01-23",2.6
"1439","2013-01-24",2.64
"1440","2013-01-25",2.64
"1441","2013-01-28",2.6
"1442","2013-01-29",2.62
"1443","2013-01-30",2.62
"1444","2013-01-31",2.62
"1445","2013-02-01",2.61
"1446","2013-02-04",2.59
"1447","2013-02-05",2.63
"1448","2013-02-06",2.64
"1449","2013-02-07",2.6
"1450","2013-02-08",2.67
"1451","2013-02-11",2.66
"1452","2013-02-12",2.65
"1453","2013-02-13",2.6
"1454","2013-02-14",2.63
"1455","2013-02-15",2.63
"1456","2013-02-19",2.63
"1457","2013-02-20",2.64
"1458","2013-02-21",2.64
"1459","2013-02-22",2.67
"1460","2013-02-25",2.76
"1461","2013-02-26",2.95
"1462","2013-02-27",2.72
"1463","2013-02-28",2.8
"1464","2013-03-01",2.8
"1465","2013-03-04",2.83
"1466","2013-03-05",2.85
"1467","2013-03-06",2.89
"1468","2013-03-07",2.77
"1469","2013-03-08",2.75
"1470","2013-03-11",2.8
"1471","2013-03-12",2.78
"1472","2013-03-13",2.73
"1473","2013-03-14",2.76
"1474","2013-03-15",2.75
"1475","2013-03-18",2.87
"1476","2013-03-19",2.87
"1477","2013-03-20",2.9
"1478","2013-03-21",2.87
"1479","2013-03-22",2.87
"1480","2013-03-25",2.84
"1481","2013-03-26",2.91
"1482","2013-03-27",2.85
"1483","2013-03-28",2.93
"1484","2013-04-01",2.86
"1485","2013-04-02",2.94
"1486","2013-04-03",2.89
"1487","2013-04-04",2.88
"1488","2013-04-05",2.89
"1489","2013-04-08",2.86
"1490","2013-04-09",2.84
"1491","2013-04-10",2.9
"1492","2013-04-11",2.85
"1493","2013-04-12",2.85
"1494","2013-04-15",2.89
"1495","2013-04-16",2.76
"1496","2013-04-17",2.8
"1497","2013-04-18",2.79
"1498","2013-04-19",2.81
"1499","2013-04-22",2.81
"1500","2013-04-23",2.82
"1501","2013-04-24",2.81
"1502","2013-04-25",2.83
"1503","2013-04-26",2.84
"1504","2013-04-29",2.8
"1505","2013-04-30",2.89
"1506","2013-05-01",2.92
"1507","2013-05-02",2.91
"1508","2013-05-03",2.9
"1509","2013-05-06",2.9
"1510","2013-05-07",2.92
"1511","2013-05-08",2.94
"1512","2013-05-09",3.02
"1513","2013-05-10",2.91
"1514","2013-05-13",2.91
"1515","2013-05-14",2.85
"1516","2013-05-15",2.88
"1517","2013-05-16",2.88
"1518","2013-05-17",2.82
"1519","2013-05-20",2.86
"1520","2013-05-21",2.85
"1521","2013-05-22",2.84
"1522","2013-05-23",2.8
"1523","2013-05-24",2.8
"1524","2013-05-28",2.79
"1525","2013-05-29",2.84
"1526","2013-05-30",2.76
"1527","2013-05-31",2.79
"1528","2013-06-03",2.88
"1529","2013-06-04",2.8
"1530","2013-06-05",2.76
"1531","2013-06-06",2.79
"1532","2013-06-07",2.83
"1533","2013-06-10",2.82
"1534","2013-06-11",2.87
"1535","2013-06-12",2.86
"1536","2013-06-13",2.84
"1537","2013-06-14",2.86
"1538","2013-06-17",2.87
"1539","2013-06-18",2.91
"1540","2013-06-19",2.94
"1541","2013-06-20",2.77
"1542","2013-06-21",2.89
"1543","2013-06-24",2.83
"1544","2013-06-25",2.83
"1545","2013-06-26",2.84
"1546","2013-06-27",2.86
"1547","2013-06-28",2.81
"1548","2013-07-01",2.81
"1549","2013-07-02",2.9
"1550","2013-07-03",2.87
"1551","2013-07-05",2.86
"1552","2013-07-08",2.86
"1553","2013-07-09",3.13
"1554","2013-07-10",3.36
"1555","2013-07-11",3.38
"1556","2013-07-12",3.39
"1557","2013-07-15",3.72
"1558","2013-07-16",3.75
"1559","2013-07-17",3.7
"1560","2013-07-18",3.7
"1561","2013-07-19",3.46
"1562","2013-07-22",3.44
"1563","2013-07-23",3.3
"1564","2013-07-24",3.27
"1565","2013-07-25",3.31
"1566","2013-07-26",3.44
"1567","2013-07-29",3.78
"1568","2013-07-30",4.19
"1569","2013-07-31",4.05
"1570","2013-08-01",4.17
"1571","2013-08-02",4.12
"1572","2013-08-05",4.23
"1573","2013-08-06",4.18
"1574","2013-08-07",4.36
"1575","2013-08-08",4.38
"1576","2013-08-09",4.33
"1577","2013-08-12",4.36
"1578","2013-08-13",4.41
"1579","2013-08-14",4.37
"1580","2013-08-15",4.14
"1581","2013-08-16",4.27
"1582","2013-08-19",4.18
"1583","2013-08-20",4.15
"1584","2013-08-21",4.21
"1585","2013-08-22",4.32
"1586","2013-08-23",4.3
"1587","2013-08-26",4.27
"1588","2013-08-27",4.14
"1589","2013-08-28",3.82
"1590","2013-08-29",3.84
"1591","2013-08-30",3.83
"1592","2013-09-03",3.86
"1593","2013-09-04",3.83
"1594","2013-09-05",3.86
"1595","2013-09-06",3.85
"1596","2013-09-09",3.85
"1597","2013-09-10",3.86
"1598","2013-09-11",3.85
"1599","2013-09-12",3.75
"1600","2013-09-13",3.74
"1601","2013-09-16",3.45
"1602","2013-09-17",3.48
"1603","2013-09-18",3.46
"1604","2013-09-19",3.42
"1605","2013-09-20",3.39
"1606","2013-09-23",3.57
"1607","2013-09-24",3.56
"1608","2013-09-25",3.49
"1609","2013-09-26",3.46
"1610","2013-09-27",4.16
"1611","2013-09-30",3.8
"1612","2013-10-01",3.8
"1613","2013-10-02",3.94
"1614","2013-10-03",3.78
"1615","2013-10-04",3.71
"1616","2013-10-07",3.9
"1617","2013-10-08",3.8
"1618","2013-10-09",3.82
"1619","2013-10-10",3.85
"1620","2013-10-11",3.85
"1621","2013-10-14",3.85
"1622","2013-10-15",3.92
"1623","2013-10-16",4.09
"1624","2013-10-17",4.1
"1625","2013-10-18",4.05
"1626","2013-10-21",3.92
"1627","2013-10-22",4
"1628","2013-10-23",4.06
"1629","2013-10-24",4.04
"1630","2013-10-25",4
"1631","2013-10-28",3.82
"1632","2013-10-29",3.87
"1633","2013-10-30",3.98
"1634","2013-10-31",4.15
"1635","2013-11-01",4.09
"1636","2013-11-04",4.07
"1637","2013-11-05",3.98
"1638","2013-11-06",4.01
"1639","2013-11-07",3.98
"1640","2013-11-08",3.99
"1641","2013-11-11",4
"1642","2013-11-12",3.99
"1643","2013-11-13",3.99
"1644","2013-11-14",3.98
"1645","2013-11-15",3.72
"1646","2013-11-18",4.02
"1647","2013-11-19",4.14
"1648","2013-11-20",4.22
"1649","2013-11-21",4.23
"1650","2013-11-22",4
"1651","2013-11-25",3.97
"1652","2013-11-26",3.98
"1653","2013-11-27",3.93
"1654","2013-11-29",4.02
"1655","2013-12-02",4
"1656","2013-12-03",4
"1657","2013-12-04",3.95
"1658","2013-12-05",4.01
"1659","2013-12-06",4.1
"1660","2013-12-09",4.03
"1661","2013-12-10",3.97
"1662","2013-12-11",4.05
"1663","2013-12-12",4.04
"1664","2013-12-13",4.05
"1665","2013-12-16",4.01
"1666","2013-12-17",4.01
"1667","2013-12-18",4
"1668","2013-12-19",4
"1669","2013-12-20",3.99
"1670","2013-12-23",4.05
"1671","2013-12-24",4.09
"1672","2013-12-26",3.91
"1673","2013-12-27",4
"1674","2013-12-30",4
"1675","2013-12-31",4.01
"1676","2014-01-02",4.02
"1677","2014-01-03",4
"1678","2014-01-06",3.95
"1679","2014-01-07",3.91
"1680","2014-01-08",3.91
"1681","2014-01-09",3.9
"1682","2014-01-10",4.01
"1683","2014-01-13",3.88
"1684","2014-01-14",3.92
"1685","2014-01-15",4.05
"1686","2014-01-16",3.98
"1687","2014-01-17",3.97
"1688","2014-01-21",4.01
"1689","2014-01-22",4
"1690","2014-01-23",4
"1691","2014-01-24",3.96
"1692","2014-01-27",3.9
"1693","2014-01-28",3.85
"1694","2014-01-29",3.82
"1695","2014-01-30",3.93
"1696","2014-01-31",3.95
"1697","2014-02-03",3.96
"1698","2014-02-04",3.96
"1699","2014-02-05",3.96
"1700","2014-02-06",3.99
"1701","2014-02-07",3.98
"1702","2014-02-10",3.96
"1703","2014-02-11",3.96
"1704","2014-02-12",3.95
"1705","2014-02-13",3.92
"1706","2014-02-14",3.92
"1707","2014-02-18",3.95
"1708","2014-02-19",3.93
"1709","2014-02-20",3.99
"1710","2014-02-21",4.08
"1711","2014-02-24",4.17
"1712","2014-02-25",4.14
"1713","2014-02-26",4.21
"1714","2014-02-27",4.32
"1715","2014-02-28",4.28
"1716","2014-03-03",4.28
"1717","2014-03-04",4.31
"1718","2014-03-05",4.27
"1719","2014-03-06",4.3
"1720","2014-03-07",4.44
"1721","2014-03-10",4.34
"1722","2014-03-11",4.42
"1723","2014-03-12",4.31
"1724","2014-03-13",4.3
"1725","2014-03-14",4.31
"1726","2014-03-17",4.29
"1727","2014-03-18",4.22
"1728","2014-03-19",4.2
"1729","2014-03-20",4
"1730","2014-03-21",4
"1731","2014-03-24",4.03
"1732","2014-03-25",4.06
"1733","2014-03-26",4.29
"1734","2014-03-27",4.02
"1735","2014-03-28",3.99
"1736","2014-03-31",4
"1737","2014-04-01",4.15
"1738","2014-04-02",4.07
"1739","2014-04-03",4.14
"1740","2014-04-04",4.16
"1741","2014-04-07",4.1
"1742","2014-04-08",4.1
"1743","2014-04-09",4.2
"1744","2014-04-10",4.19
"1745","2014-04-11",4.15
"1746","2014-04-14",4.15
"1747","2014-04-15",4.18
"1748","2014-04-16",4.28
"1749","2014-04-17",4.29
"1750","2014-04-21",4.22
"1751","2014-04-22",4.3
"1752","2014-04-23",4.3
"1753","2014-04-24",4.24
"1754","2014-04-25",4.25
"1755","2014-04-28",4.25
"1756","2014-04-29",4.3
"1757","2014-04-30",4.3
"1758","2014-05-01",4.3
"1759","2014-05-02",4.33
"1760","2014-05-05",4.3
"1761","2014-05-06",4.3
"1762","2014-05-07",4.3
"1763","2014-05-08",4.43
"1764","2014-05-09",4.54
"1765","2014-05-12",4.58
"1766","2014-05-13",4.59
"1767","2014-05-14",4.47
"1768","2014-05-15",4.5
"1769","2014-05-16",4.34
"1770","2014-05-19",4.39
"1771","2014-05-20",4.33
"1772","2014-05-21",4.3
"1773","2014-05-22",4.34
"1774","2014-05-23",4.43
"1775","2014-05-27",4.46
"1776","2014-05-28",4.45
"1777","2014-05-29",4.5
"1778","2014-05-30",4.47
"1779","2014-06-02",4.36
"1780","2014-06-03",4.42
"1781","2014-06-04",4.35
"1782","2014-06-05",4.43
"1783","2014-06-06",4.82
"1784","2014-06-09",4.56
"1785","2014-06-10",4.72
"1786","2014-06-11",4.59
"1787","2014-06-12",4.59
"1788","2014-06-13",4.58
"1789","2014-06-16",4.6
"1790","2014-06-17",4.57
"1791","2014-06-18",4.7
"1792","2014-06-19",4.8
"1793","2014-06-20",5
"1794","2014-06-23",5.43
"1795","2014-06-24",5.41
"1796","2014-06-25",5.58
"1797","2014-06-26",5.44
"1798","2014-06-27",5.48
"1799","2014-06-30",5.52
"1800","2014-07-01",5.49
"1801","2014-07-02",5.41
"1802","2014-07-03",5.46
"1803","2014-07-07",5.41
"1804","2014-07-08",4.34
"1805","2014-07-09",4.57
"1806","2014-07-10",4.65
"1807","2014-07-11",4.82
"1808","2014-07-14",4.69
"1809","2014-07-15",4.64
"1810","2014-07-16",4.81
"1811","2014-07-17",4.59
"1812","2014-07-18",4.53
"1813","2014-07-21",4.47
"1814","2014-07-22",4.57
"1815","2014-07-23",4.66
"1816","2014-07-24",4.63
"1817","2014-07-25",4.6
"1818","2014-07-28",4.51
"1819","2014-07-29",4.56
"1820","2014-07-30",4.53
"1821","2014-07-31",4.48
"1822","2014-08-01",4.47
"1823","2014-08-04",4.32
"1824","2014-08-05",4.34
"1825","2014-08-06",4.37
"1826","2014-08-07",4.49
"1827","2014-08-08",4.47
"1828","2014-08-11",4.55
"1829","2014-08-12",4.54
"1830","2014-08-13",4.59
"1831","2014-08-14",4.6
"1832","2014-08-15",4.53
"1833","2014-08-18",4.54
"1834","2014-08-19",4.55
"1835","2014-08-20",4.53
"1836","2014-08-21",4.65
"1837","2014-08-22",4.77
"1838","2014-08-25",5.7
"1839","2014-08-26",5.57
"1840","2014-08-27",5.29
"1841","2014-08-28",5.23
"1842","2014-08-29",5.25
"1843","2014-09-02",5.13
"1844","2014-09-03",5.02
"1845","2014-09-04",4.91
"1846","2014-09-05",4.91
"1847","2014-09-08",4.99
"1848","2014-09-09",4.95
"1849","2014-09-10",5.07
"1850","2014-09-11",5.36
"1851","2014-09-12",5.25
"1852","2014-09-15",5.21
"1853","2014-09-16",5.19
"1854","2014-09-17",5.19
"1855","2014-09-18",5.21
"1856","2014-09-19",5.21
"1857","2014-09-22",5.01
"1858","2014-09-23",4.99
"1859","2014-09-24",5.1
"1860","2014-09-25",4.97
"1861","2014-09-26",4.99
"1862","2014-09-29",4.93
"1863","2014-09-30",4.89
"1864","2014-10-01",4.75
"1865","2014-10-02",4.67
"1866","2014-10-03",4.83
"1867","2014-10-06",4.77
"1868","2014-10-07",4.8
"1869","2014-10-08",4.9
"1870","2014-10-09",4.99
"1871","2014-10-10",4.91
"1872","2014-10-13",5.07
"1873","2014-10-14",5.11
"1874","2014-10-15",5.04
"1875","2014-10-16",5.08
"1876","2014-10-17",5.11
"1877","2014-10-20",4.93
"1878","2014-10-21",4.96
"1879","2014-10-22",4.92
"1880","2014-10-23",5.02
"1881","2014-10-24",5.05
"1882","2014-10-27",4.96
"1883","2014-10-28",5.01
"1884","2014-10-29",5
"1885","2014-10-30",5
"1886","2014-10-31",5.09
"1887","2014-11-03",4.94
"1888","2014-11-04",5.17
"1889","2014-11-05",5
"1890","2014-11-06",5.19
"1891","2014-11-07",5.05
"1892","2014-11-10",4.92
"1893","2014-11-11",4.95
"1894","2014-11-12",4.85
"1895","2014-11-13",4.8
"1896","2014-11-14",4.78
"1897","2014-11-17",4.71
"1898","2014-11-18",4.78
"1899","2014-11-19",4.8
"1900","2014-11-20",4.93
"1901","2014-11-21",4.77
"1902","2014-11-24",4.72
"1903","2014-11-25",4.85
"1904","2014-11-26",4.94
"1905","2014-11-28",4.79
"1906","2014-12-01",4.65
"1907","2014-12-02",4.7
"1908","2014-12-03",4.69
"1909","2014-12-04",4.58
"1910","2014-12-05",4.6
"1911","2014-12-08",4.35
"1912","2014-12-09",4.52
"1913","2014-12-10",4.39
"1914","2014-12-11",4.34
"1915","2014-12-12",4.25
"1916","2014-12-15",4.15
"1917","2014-12-16",4.31
"1918","2014-12-17",4.29
"1919","2014-12-18",4.27
"1920","2014-12-19",4.29
"1921","2014-12-22",4.29
"1922","2014-12-23",4.35
"1923","2014-12-24",4.4
"1924","2014-12-26",4.42
"1925","2014-12-29",4.3
"1926","2014-12-30",4.43
"1927","2014-12-31",4.52
"1928","2015-01-02",4.65
"1929","2015-01-05",4.68
"1930","2015-01-06",4.6
"1931","2015-01-07",4.59
"1932","2015-01-08",4.62
"1933","2015-01-09",4.66
"1934","2015-01-12",4.65
"1935","2015-01-13",4.6
"1936","2015-01-14",4.52
"1937","2015-01-15",4.27
"1938","2015-01-16",4.38
