"","date","MDWD"
"1006","2018-03-16",4.15
"1007","2018-03-19",4.675
"1008","2018-03-20",5.4
"1009","2018-03-21",5.45
"1010","2018-03-22",5.5
"1011","2018-03-23",5.25
"1012","2018-03-26",5.25
"1013","2018-03-27",5.2
"1014","2018-03-28",5.3
"1015","2018-03-29",5.2
"1016","2018-04-02",5.25
"1017","2018-04-03",5.4
"1018","2018-04-04",5.45
"1019","2018-04-05",5.45
"1020","2018-04-06",5.4
"1021","2018-04-09",5.4
"1022","2018-04-10",5.5
"1023","2018-04-11",5.45
"1024","2018-04-12",5.5
"1025","2018-04-13",5.4
"1026","2018-04-16",5.1
"1027","2018-04-17",5.4
"1028","2018-04-18",5.4
"1029","2018-04-19",5.1
"1030","2018-04-20",5.25
"1031","2018-04-23",5.05
"1032","2018-04-24",5.35
"1033","2018-04-25",5.4
"1034","2018-04-26",5.5
"1035","2018-04-27",5.392
"1036","2018-04-30",5.5
"1037","2018-05-01",5.5
"1038","2018-05-02",5.45
"1039","2018-05-03",5.6
"1040","2018-05-04",5.65
"1041","2018-05-07",5.55
"1042","2018-05-08",5.65
"1043","2018-05-09",5.55
"1044","2018-05-10",5.708
"1045","2018-05-11",5.95
"1046","2018-05-14",6.2
"1047","2018-05-15",6.7
"1048","2018-05-16",6.6
"1049","2018-05-17",6.5
"1050","2018-05-18",6.601
"1051","2018-05-21",6.85
"1052","2018-05-22",6.7
"1053","2018-05-23",6.509
"1054","2018-05-24",6.7
"1055","2018-05-25",6.65
"1056","2018-05-29",6.55
"1057","2018-05-30",6.65
"1058","2018-05-31",6.9
"1059","2018-06-01",6.65
"1060","2018-06-04",6.7
"1061","2018-06-05",6.65
"1062","2018-06-06",6.55
"1063","2018-06-07",6.6
"1064","2018-06-08",6.678
"1065","2018-06-11",6.65
"1066","2018-06-12",6.95
"1067","2018-06-13",7
"1068","2018-06-14",6.95
"1069","2018-06-15",6.85
"1070","2018-06-18",7
"1071","2018-06-19",6.95
"1072","2018-06-20",7.1
"1073","2018-06-21",6.9
"1074","2018-06-22",7
"1075","2018-06-25",6.85
"1076","2018-06-26",7.1
"1077","2018-06-27",7.35
"1078","2018-06-28",6.9
"1079","2018-06-29",6.9
"1080","2018-07-02",7.1
"1081","2018-07-03",6.95
"1082","2018-07-05",6.85
"1083","2018-07-06",6.9
"1084","2018-07-09",6.85
"1085","2018-07-10",6.85
"1086","2018-07-11",6.7
"1087","2018-07-12",6.45
"1088","2018-07-13",6.25
"1089","2018-07-16",6.3
"1090","2018-07-17",6.3
"1091","2018-07-18",6.3
"1092","2018-07-19",6.3
"1093","2018-07-20",6.25
"1094","2018-07-23",6.2
"1095","2018-07-24",6.15
"1096","2018-07-25",6.2
"1097","2018-07-26",6.15
"1098","2018-07-27",6.1
"1099","2018-07-30",6.1
"1100","2018-07-31",6.1
"1101","2018-08-01",6.3
"1102","2018-08-02",6.2
"1103","2018-08-03",6.25
"1104","2018-08-06",6.3
"1105","2018-08-07",6.3
"1106","2018-08-08",6.4
"1107","2018-08-09",6.5
"1108","2018-08-10",6.45
"1109","2018-08-13",6.6
"1110","2018-08-14",6.6
"1111","2018-08-15",6.425
"1112","2018-08-16",6.4
"1113","2018-08-17",6.35
"1114","2018-08-20",6.3
"1115","2018-08-21",6.4
"1116","2018-08-22",6.275
"1117","2018-08-23",6.45
"1118","2018-08-24",6.4
"1119","2018-08-27",6.4
"1120","2018-08-28",6.35
"1121","2018-08-29",6.35
"1122","2018-08-30",6.25
"1123","2018-08-31",6.3
"1124","2018-09-04",6.2
"1125","2018-09-05",6.35
"1126","2018-09-06",6.3
"1127","2018-09-07",6.4
"1128","2018-09-10",6.7
"1129","2018-09-11",6.6
"1130","2018-09-12",6.5
"1131","2018-09-13",6.533
"1132","2018-09-14",6.5
"1133","2018-09-17",6.45
"1134","2018-09-18",6.475
"1135","2018-09-19",6.4
"1136","2018-09-20",6.4
"1137","2018-09-21",6.35
"1138","2018-09-24",6.45
"1139","2018-09-25",6.5
"1140","2018-09-26",6.45
"1141","2018-09-27",6.4
"1142","2018-09-28",6.15
"1143","2018-10-01",6.39
"1144","2018-10-02",6.51
"1145","2018-10-03",6.55
"1146","2018-10-04",6.5
"1147","2018-10-05",6.49
"1148","2018-10-08",6.32
"1149","2018-10-09",6.3
"1150","2018-10-10",5.8
"1151","2018-10-11",5.62
"1152","2018-10-12",6
"1153","2018-10-15",5.9
"1154","2018-10-16",6.06
"1155","2018-10-17",6.05
"1156","2018-10-18",6.03
"1157","2018-10-19",6.08
"1158","2018-10-22",5.98
"1159","2018-10-23",5.81
"1160","2018-10-24",5.8
"1161","2018-10-25",5.71
"1162","2018-10-26",5.77
"1163","2018-10-29",5.75
"1164","2018-10-30",5.7
"1165","2018-10-31",5.8
"1166","2018-11-01",5.8
"1167","2018-11-02",5.85
"1168","2018-11-05",5.8
"1169","2018-11-06",5.8
"1170","2018-11-07",5.79
"1171","2018-11-08",5.91
"1172","2018-11-09",5.65
"1173","2018-11-12",5.68
"1174","2018-11-13",5.71
"1175","2018-11-14",5.61
"1176","2018-11-15",5.84
"1177","2018-11-16",5.99
"1178","2018-11-19",5.82
"1179","2018-11-20",5.72
"1180","2018-11-21",5.8
"1181","2018-11-23",5.9
"1182","2018-11-26",5.81
"1183","2018-11-27",5.7
"1184","2018-11-28",5.7
"1185","2018-11-29",5.68
"1186","2018-11-30",5.77
"1187","2018-12-03",5.69
"1188","2018-12-04",5.68
"1189","2018-12-06",5.38
"1190","2018-12-07",5.39
"1191","2018-12-10",5.2
"1192","2018-12-11",5.12
"1193","2018-12-12",4.95
"1194","2018-12-13",4.88
"1195","2018-12-14",4.82
"1196","2018-12-17",4.74
"1197","2018-12-18",4.36
"1198","2018-12-19",4.4
"1199","2018-12-20",4.31
"1200","2018-12-21",4.25
"1201","2018-12-24",4
"1202","2018-12-26",3.99
"1203","2018-12-27",4.03
"1204","2018-12-28",3.95
"1205","2018-12-31",4.06
"1206","2019-01-02",4.26
"1207","2019-01-03",4.24
"1208","2019-01-04",4.37
"1209","2019-01-07",4.25
"1210","2019-01-08",4.29
"1211","2019-01-09",4.33
"1212","2019-01-10",4.398
"1213","2019-01-11",4.35
"1214","2019-01-14",4.45
"1215","2019-01-15",4.5
"1216","2019-01-16",4.5
"1217","2019-01-17",4.43
"1218","2019-01-18",4.38
"1219","2019-01-22",4.89
"1220","2019-01-23",4.63
"1221","2019-01-24",4.56
"1222","2019-01-25",4.76
"1223","2019-01-28",4.86
"1224","2019-01-29",4.85
"1225","2019-01-30",4.82
"1226","2019-01-31",4.86
"1227","2019-02-01",4.72
"1228","2019-02-04",4.97
"1229","2019-02-05",5.24
"1230","2019-02-06",5.17
"1231","2019-02-07",5.1
"1232","2019-02-08",4.92
"1233","2019-02-11",4.84
"1234","2019-02-12",4.75
"1235","2019-02-13",4.64
"1236","2019-02-14",4.71
"1237","2019-02-15",4.72
"1238","2019-02-19",4.84
"1239","2019-02-20",4.78
"1240","2019-02-21",4.75
"1241","2019-02-22",4.81
"1242","2019-02-25",5
"1243","2019-02-26",4.99
"1244","2019-02-27",4.89
"1245","2019-02-28",4.87
"1246","2019-03-01",5.16
"1247","2019-03-04",4.81
"1248","2019-03-05",4.75
"1249","2019-03-06",4.66
"1250","2019-03-07",4.71
"1251","2019-03-08",4.68
"1252","2019-03-11",4.8
"1253","2019-03-12",4.87
"1254","2019-03-13",5.23
"1255","2019-03-14",5.22
"1256","2019-03-15",5.22
"1257","2019-03-18",5.11
"1258","2019-03-19",5.22
"1259","2019-03-20",5.24
"1260","2019-03-21",5.17
"1261","2019-03-22",5.189
"1262","2019-03-25",5.07
"1263","2019-03-26",5.17
"1264","2019-03-27",5.12
"1265","2019-03-28",5.13
"1266","2019-03-29",5
"1267","2019-04-01",4.9
"1268","2019-04-02",4.96
"1269","2019-04-03",5.09
"1270","2019-04-04",4.95
"1271","2019-04-05",5.13
"1272","2019-04-08",5.12
"1273","2019-04-09",5.055
"1274","2019-04-10",5.1
"1275","2019-04-11",4.86
"1276","2019-04-12",4.85
"1277","2019-04-15",4.63
"1278","2019-04-16",4.43
"1279","2019-04-17",4.45
"1280","2019-04-18",4.84
"1281","2019-04-22",4.91
"1282","2019-04-23",5.27
"1283","2019-04-24",5.24
"1284","2019-04-25",5.37
"1285","2019-04-26",5.43
"1286","2019-04-29",5.5
"1287","2019-04-30",5.32
"1288","2019-05-01",5.41
"1289","2019-05-02",5.13
"1290","2019-05-03",5.34
"1291","2019-05-06",5.34
"1292","2019-05-07",4.77
"1293","2019-05-08",4.7
"1294","2019-05-09",4.5
"1295","2019-05-10",4.5
"1296","2019-05-13",4.31
"1297","2019-05-14",4.3
"1298","2019-05-15",4.35
"1299","2019-05-16",4.47
"1300","2019-05-17",4.45
"1301","2019-05-20",4.33
"1302","2019-05-21",4.17
"1303","2019-05-22",4.12
"1304","2019-05-23",4.07
"1305","2019-05-24",4.11
"1306","2019-05-28",4.01
"1307","2019-05-29",3.84
"1308","2019-05-30",4.17
"1309","2019-05-31",4.39
"1310","2019-06-03",3.96
"1311","2019-06-04",3.96
"1312","2019-06-05",3.98
"1313","2019-06-06",4.14
"1314","2019-06-07",3.89
"1315","2019-06-10",4.18
"1316","2019-06-11",3.9
"1317","2019-06-12",3.94
"1318","2019-06-13",3.87
"1319","2019-06-14",3.75
"1320","2019-06-17",3.74
"1321","2019-06-18",3.57
"1322","2019-06-19",3.63
"1323","2019-06-20",3.56
"1324","2019-06-21",3
"1325","2019-06-24",3.25
"1326","2019-06-25",3.2
"1327","2019-06-26",3.28
"1328","2019-06-27",3.45
"1329","2019-06-28",3.38
"1330","2019-07-01",3.43
"1331","2019-07-02",3.4
"1332","2019-07-03",3.25
"1333","2019-07-05",3.25
"1334","2019-07-08",3.25
"1335","2019-07-09",3.35
"1336","2019-07-10",3.23
"1337","2019-07-11",3.22
"1338","2019-07-12",3.2
"1339","2019-07-15",3.11
"1340","2019-07-16",3.2
"1341","2019-07-17",3.2
"1342","2019-07-18",3.41
"1343","2019-07-19",3.71
"1344","2019-07-22",3.67
"1345","2019-07-23",3.535
"1346","2019-07-24",3.97
"1347","2019-07-25",3.44
"1348","2019-07-26",3.23
"1349","2019-07-29",3.27
"1350","2019-07-30",3
"1351","2019-07-31",2.82
"1352","2019-08-01",2.59
"1353","2019-08-02",2.58
"1354","2019-08-05",2.89
"1355","2019-08-06",2.92
"1356","2019-08-07",3
"1357","2019-08-08",3.14
"1358","2019-08-09",3.19
"1359","2019-08-12",3.275
"1360","2019-08-13",3.17
"1361","2019-08-14",3.01
"1362","2019-08-15",2.74
"1363","2019-08-16",2.71
"1364","2019-08-19",3
"1365","2019-08-20",2.94
"1366","2019-08-21",3.08
"1367","2019-08-22",3.14
"1368","2019-08-23",3.01
"1369","2019-08-26",3.14
"1370","2019-08-27",3.03
"1371","2019-08-28",3.08
"1372","2019-08-29",3.22
"1373","2019-08-30",3.15
"1374","2019-09-03",3.21
"1375","2019-09-04",3.15
"1376","2019-09-05",3.138
"1377","2019-09-06",3.04
"1378","2019-09-09",3.21
"1379","2019-09-10",3.17
"1380","2019-09-11",3.2
"1381","2019-09-12",3.2
"1382","2019-09-13",3.21
"1383","2019-09-16",3.17
"1384","2019-09-17",3.37
"1385","2019-09-18",3.07
"1386","2019-09-19",3.15
"1387","2019-09-20",3.3
"1388","2019-09-23",3.45
"1389","2019-09-24",3.31
"1390","2019-09-25",3.22
"1391","2019-09-26",3.19
"1392","2019-09-27",3.085
"1393","2019-09-30",3.2
"1394","2019-10-01",3.07
"1395","2019-10-02",2.95
"1396","2019-10-03",3.04
"1397","2019-10-04",3.01
"1398","2019-10-07",3
"1399","2019-10-08",2.96
"1400","2019-10-09",2.94
"1401","2019-10-10",2.99
"1402","2019-10-11",2.98
"1403","2019-10-14",3.01
"1404","2019-10-15",2.97
"1405","2019-10-16",2.81
"1406","2019-10-17",2.72
"1407","2019-10-18",2.8
"1408","2019-10-21",2.82
"1409","2019-10-22",2.85
"1410","2019-10-23",2.875
"1411","2019-10-24",2.83
"1412","2019-10-25",2.78
"1413","2019-10-28",2.92
"1414","2019-10-29",2.94
"1415","2019-10-30",2.86
"1416","2019-10-31",2.93
"1417","2019-11-01",2.92
"1418","2019-11-04",3.03
"1419","2019-11-05",2.97
"1420","2019-11-06",2.88
"1421","2019-11-07",2.94
"1422","2019-11-08",3
"1423","2019-11-11",2.87
"1424","2019-11-12",2.88
"1425","2019-11-13",2.85
"1426","2019-11-14",3.07
"1427","2019-11-15",3.05
"1428","2019-11-18",3.01
"1429","2019-11-19",3.11
"1430","2019-11-20",3.15
"1431","2019-11-21",2.98
"1432","2019-11-22",3
"1433","2019-11-25",2.99
"1434","2019-11-26",2.94
"1435","2019-11-27",2.98
"1436","2019-11-29",2.99
"1437","2019-12-02",2.99
"1438","2019-12-03",3
"1439","2019-12-04",2.959
"1440","2019-12-05",2.74
"1441","2019-12-06",2.86
"1442","2019-12-09",3.04
"1443","2019-12-10",2.99
"1444","2019-12-11",3
"1445","2019-12-12",3
"1446","2019-12-13",3.1
"1447","2019-12-16",3.12
"1448","2019-12-17",3.03
"1449","2019-12-18",3.04
"1450","2019-12-19",2.97
"1451","2019-12-20",3.033
"1452","2019-12-23",2.99
"1453","2019-12-24",2.95
"1454","2019-12-26",3.044
"1455","2019-12-27",3.02
"1456","2019-12-30",3.04
"1457","2019-12-31",3.1
"1458","2020-01-02",3.09
"1459","2020-01-03",3.05
"1460","2020-01-06",2.95
"1461","2020-01-07",3.02
"1462","2020-01-08",3.01
"1463","2020-01-09",2.97
"1464","2020-01-10",3.03
"1465","2020-01-13",3.02
"1466","2020-01-14",3.01
"1467","2020-01-15",3.03
"1468","2020-01-16",3
"1469","2020-01-17",3.03
"1470","2020-01-21",3.08
"1471","2020-01-22",3.07
"1472","2020-01-23",3.06
"1473","2020-01-24",3.05
"1474","2020-01-27",3.06
"1475","2020-01-28",3.05
"1476","2020-01-29",3.04
"1477","2020-01-30",3.07
"1478","2020-01-31",3.03
"1479","2020-02-03",3.08
"1480","2020-02-04",3.1
"1481","2020-02-05",3.08
"1482","2020-02-06",3.07
"1483","2020-02-07",3
"1484","2020-02-10",2.99
"1485","2020-02-11",3
"1486","2020-02-12",2.97
"1487","2020-02-13",2.97
"1488","2020-02-14",2.97
"1489","2020-02-18",2.99
"1490","2020-02-19",3
"1491","2020-02-20",3.01
"1492","2020-02-21",2.98
"1493","2020-02-24",2.92
"1494","2020-02-25",2.7
"1495","2020-02-26",2.4
"1496","2020-02-27",2.38
"1497","2020-02-28",2.77
"1498","2020-03-02",2.74
"1499","2020-03-03",2.79
"1500","2020-03-04",2.61
"1501","2020-03-05",2.5
"1502","2020-03-06",2.47
"1503","2020-03-09",2.23
"1504","2020-03-10",2.43
"1505","2020-03-11",2.31
"1506","2020-03-12",2.08
"1507","2020-03-13",2.11
"1508","2020-03-16",1.95
"1509","2020-03-17",1.91
"1510","2020-03-18",1.65
"1511","2020-03-19",1.7
"1512","2020-03-20",1.59
"1513","2020-03-23",1.59
"1514","2020-03-24",1.602
"1515","2020-03-25",1.619
"1516","2020-03-26",1.69
"1517","2020-03-27",1.65
"1518","2020-03-30",1.59
"1519","2020-03-31",1.57
"1520","2020-04-01",1.5
"1521","2020-04-02",1.5
"1522","2020-04-03",1.465
"1523","2020-04-06",1.5
"1524","2020-04-07",1.54
"1525","2020-04-08",1.54
"1526","2020-04-09",1.601
"1527","2020-04-13",1.65
"1528","2020-04-14",1.99
"1529","2020-04-15",1.99
"1530","2020-04-16",1.95
"1531","2020-04-17",1.99
"1532","2020-04-20",1.89
"1533","2020-04-21",1.8
"1534","2020-04-22",1.91
"1535","2020-04-23",1.901
"1536","2020-04-24",1.9
"1537","2020-04-27",1.98
"1538","2020-04-28",1.93
"1539","2020-04-29",1.95
"1540","2020-04-30",2
"1541","2020-05-01",2
"1542","2020-05-04",1.97
"1543","2020-05-05",2
"1544","2020-05-06",2
"1545","2020-05-07",2.02
"1546","2020-05-08",1.97
"1547","2020-05-11",2
"1548","2020-05-12",2
"1549","2020-05-13",1.82
"1550","2020-05-14",1.76
"1551","2020-05-15",1.93
"1552","2020-05-18",1.95
"1553","2020-05-19",1.96
"1554","2020-05-20",1.977
"1555","2020-05-21",2
"1556","2020-05-22",2.02
"1557","2020-05-26",2.09
"1558","2020-05-27",2
"1559","2020-05-28",2
"1560","2020-05-29",2.05
"1561","2020-06-01",2.035
"1562","2020-06-02",2.04
"1563","2020-06-03",2.05
"1564","2020-06-04",2.07
"1565","2020-06-05",2.085
"1566","2020-06-08",2.05
"1567","2020-06-09",2.02
"1568","2020-06-10",2.05
"1569","2020-06-11",1.84
"1570","2020-06-12",1.92
"1571","2020-06-15",1.95
"1572","2020-06-16",2.17
"1573","2020-06-17",2.58
"1574","2020-06-18",2.79
"1575","2020-06-19",2.72
"1576","2020-06-22",2.46
"1577","2020-06-23",2.69
"1578","2020-06-24",2.66
"1579","2020-06-25",2.75
"1580","2020-06-26",2.68
"1581","2020-06-29",2.67
"1582","2020-06-30",2.97
"1583","2020-07-01",3.37
"1584","2020-07-02",3.37
"1585","2020-07-06",3.67
"1586","2020-07-07",3.67
"1587","2020-07-08",3.59
"1588","2020-07-09",3.77
"1589","2020-07-10",3.52
"1590","2020-07-13",3.85
"1591","2020-07-14",3.79
"1592","2020-07-15",4.02
"1593","2020-07-16",3.7
"1594","2020-07-17",3.67
"1595","2020-07-20",3.85
"1596","2020-07-21",3.96
"1597","2020-07-22",3.96
"1598","2020-07-23",4.145
"1599","2020-07-24",4.13
"1600","2020-07-27",4.05
"1601","2020-07-28",4
"1602","2020-07-29",4.03
"1603","2020-07-30",3.93
"1604","2020-07-31",3.92
"1605","2020-08-03",3.86
"1606","2020-08-04",3.76
"1607","2020-08-05",4.12
"1608","2020-08-06",4.14
"1609","2020-08-07",3.91
"1610","2020-08-10",3.63
"1611","2020-08-11",3.58
"1612","2020-08-12",3.3
"1613","2020-08-13",3.46
"1614","2020-08-14",3.52
"1615","2020-08-17",3.47
"1616","2020-08-18",3.39
"1617","2020-08-19",3.26
"1618","2020-08-20",3.16
"1619","2020-08-21",3.2
"1620","2020-08-24",3.09
"1621","2020-08-25",3.91
"1622","2020-08-26",3.83
"1623","2020-08-27",3.77
"1624","2020-08-28",3.59
"1625","2020-08-31",3.67
"1626","2020-09-01",3.47
"1627","2020-09-02",3.34
"1628","2020-09-03",3.22
"1629","2020-09-04",3.11
"1630","2020-09-08",3.29
"1631","2020-09-09",3.4
"1632","2020-09-10",3.29
"1633","2020-09-11",3.3
"1634","2020-09-14",3.22
"1635","2020-09-15",3.72
"1636","2020-09-16",3.8
"1637","2020-09-17",3.8
"1638","2020-09-18",3.68
"1639","2020-09-21",3.62
"1640","2020-09-22",3.58
"1641","2020-09-23",3.71
"1642","2020-09-24",3.66
"1643","2020-09-25",3.71
"1644","2020-09-28",3.71
"1645","2020-09-29",3.84
"1646","2020-09-30",3.76
"1647","2020-10-01",3.77
"1648","2020-10-02",3.74
"1649","2020-10-05",3.75
"1650","2020-10-06",3.77
"1651","2020-10-07",3.74
"1652","2020-10-08",3.79
"1653","2020-10-09",3.74
"1654","2020-10-12",3.65
"1655","2020-10-13",3.62
"1656","2020-10-14",3.7
"1657","2020-10-15",3.636
"1658","2020-10-16",3.65
"1659","2020-10-19",3.72
"1660","2020-10-20",3.72
"1661","2020-10-21",3.65
"1662","2020-10-22",3.57
"1663","2020-10-23",3.53
"1664","2020-10-26",3.54
"1665","2020-10-27",3.54
"1666","2020-10-28",3.4
"1667","2020-10-29",3.35
"1668","2020-10-30",3.12
"1669","2020-11-02",3.4
"1670","2020-11-03",3.46
"1671","2020-11-04",3.66
"1672","2020-11-05",3.88
"1673","2020-11-06",3.73
"1674","2020-11-09",3.84
"1675","2020-11-10",3.84
"1676","2020-11-11",3.75
"1677","2020-11-12",3.74
"1678","2020-11-13",3.53
"1679","2020-11-16",3.77
"1680","2020-11-17",3.81
"1681","2020-11-18",3.76
"1682","2020-11-19",3.85
"1683","2020-11-20",3.8
"1684","2020-11-23",3.69
"1685","2020-11-24",3.62
"1686","2020-11-25",3.71
"1687","2020-11-27",3.83
