"","date","HTGM"
"473","2017-03-21",29.549999
"474","2017-03-22",32.099998
"475","2017-03-23",58.950001
"476","2017-03-24",144.75
"477","2017-03-27",143.25
"478","2017-03-28",109.5
"479","2017-03-29",98.25
"480","2017-03-30",109.650002
"481","2017-03-31",103.800003
"482","2017-04-03",94.050003
"483","2017-04-04",84.300003
"484","2017-04-05",82.5
"485","2017-04-06",108.599998
"486","2017-04-07",97.650002
"487","2017-04-10",92.550003
"488","2017-04-11",93
"489","2017-04-12",87.599998
"490","2017-04-13",87.150002
"491","2017-04-17",88.800003
"492","2017-04-18",85.800003
"493","2017-04-19",84.75
"494","2017-04-20",81.900002
"495","2017-04-21",81.150002
"496","2017-04-24",80.550003
"497","2017-04-25",80.099998
"498","2017-04-26",79.650002
"499","2017-04-27",77.849998
"500","2017-04-28",75.300003
"501","2017-05-01",74.25
"502","2017-05-02",73.5
"503","2017-05-03",69.599998
"504","2017-05-04",61.799999
"505","2017-05-05",62.700001
"506","2017-05-08",57.599998
"507","2017-05-09",61.049999
"508","2017-05-10",61.650002
"509","2017-05-11",61.5
"510","2017-05-12",60
"511","2017-05-15",62.400002
"512","2017-05-16",59.849998
"513","2017-05-17",56.700001
"514","2017-05-18",57.450001
"515","2017-05-19",58.950001
"516","2017-05-22",56.400002
"517","2017-05-23",54.150002
"518","2017-05-24",53.099998
"519","2017-05-25",52.650002
"520","2017-05-26",55.799999
"521","2017-05-30",52.5
"522","2017-05-31",51.900002
"523","2017-06-01",58.650002
"524","2017-06-02",55.349998
"525","2017-06-05",52.950001
"526","2017-06-06",52.650002
"527","2017-06-07",52.200001
"528","2017-06-08",51.75
"529","2017-06-09",50.25
"530","2017-06-12",47.549999
"531","2017-06-13",46.049999
"532","2017-06-14",47.25
"533","2017-06-15",46.799999
"534","2017-06-16",42.299999
"535","2017-06-19",42.299999
"536","2017-06-20",40.650002
"537","2017-06-21",41.400002
"538","2017-06-22",40.950001
"539","2017-06-23",41.099998
"540","2017-06-26",40.349998
"541","2017-06-27",40.650002
"542","2017-06-28",45.599998
"543","2017-06-29",41.549999
"544","2017-06-30",39.900002
"545","2017-07-03",38.849998
"546","2017-07-05",37.349998
"547","2017-07-06",36.299999
"548","2017-07-07",34.5
"549","2017-07-10",34.799999
"550","2017-07-11",34.950001
"551","2017-07-12",35.549999
"552","2017-07-13",36
"553","2017-07-14",36.150002
"554","2017-07-17",41.25
"555","2017-07-18",37.799999
"556","2017-07-19",35.549999
"557","2017-07-20",34.799999
"558","2017-07-21",35.549999
"559","2017-07-24",36
"560","2017-07-25",35.849998
"561","2017-07-26",37.049999
"562","2017-07-27",35.849998
"563","2017-07-28",35.849998
"564","2017-07-31",34.950001
"565","2017-08-01",33.599998
"566","2017-08-02",32.400002
"567","2017-08-03",33
"568","2017-08-04",33.599998
"569","2017-08-07",33.599998
"570","2017-08-08",34.5
"571","2017-08-09",33.75
"572","2017-08-10",31.5
"573","2017-08-11",33.299999
"574","2017-08-14",32.25
"575","2017-08-15",34.049999
"576","2017-08-16",33.450001
"577","2017-08-17",32.099998
"578","2017-08-18",31.35
"579","2017-08-21",30.450001
"580","2017-08-22",29.85
"581","2017-08-23",30.75
"582","2017-08-24",29.85
"583","2017-08-25",28.5
"584","2017-08-28",28.200001
"585","2017-08-29",27.450001
"586","2017-08-30",25.5
"587","2017-08-31",24.9
"588","2017-09-01",28.950001
"589","2017-09-05",27.6
"590","2017-09-06",25.65
"591","2017-09-07",27.299999
"592","2017-09-08",28.200001
"593","2017-09-11",28.5
"594","2017-09-12",29.25
"595","2017-09-13",28.35
"596","2017-09-14",28.200001
"597","2017-09-15",26.700001
"598","2017-09-18",27.75
"599","2017-09-19",27.6
"600","2017-09-20",29.25
"601","2017-09-21",27.6
"602","2017-09-22",27.6
"603","2017-09-25",27.450001
"604","2017-09-26",26.700001
"605","2017-09-27",26.549999
"606","2017-09-28",25.950001
"607","2017-09-29",25.5
"608","2017-10-02",26.4
"609","2017-10-03",25.950001
"610","2017-10-04",27
"611","2017-10-05",30.9
"612","2017-10-06",28.200001
"613","2017-10-09",27.299999
"614","2017-10-10",28.35
"615","2017-10-11",28.5
"616","2017-10-12",31.35
"617","2017-10-13",30.450001
"618","2017-10-16",33.75
"619","2017-10-17",37.5
"620","2017-10-18",35.549999
"621","2017-10-19",33.900002
"622","2017-10-20",33.75
"623","2017-10-23",41.700001
"624","2017-10-24",39.150002
"625","2017-10-25",38.400002
"626","2017-10-26",37.349998
"627","2017-10-27",38.849998
"628","2017-10-30",38.700001
"629","2017-10-31",33.599998
"630","2017-11-01",33.900002
"631","2017-11-02",35.549999
"632","2017-11-03",36.599998
"633","2017-11-06",36.75
"634","2017-11-07",33.599998
"635","2017-11-08",38.25
"636","2017-11-09",35.700001
"637","2017-11-10",35.700001
"638","2017-11-13",33
"639","2017-11-14",32.685001
"640","2017-11-15",31.35
"641","2017-11-16",31.799999
"642","2017-11-17",31.65
"643","2017-11-20",32.25
"644","2017-11-21",33.450001
"645","2017-11-22",33.75
"646","2017-11-24",33
"647","2017-11-27",33.150002
"648","2017-11-28",32.849998
"649","2017-11-29",32.099998
"650","2017-11-30",31.950001
"651","2017-12-01",30.450001
"652","2017-12-04",28.41
"653","2017-12-05",28.950001
"654","2017-12-06",28.215
"655","2017-12-07",28.35
"656","2017-12-08",28.35
"657","2017-12-11",27.75
"658","2017-12-12",26.85
"659","2017-12-13",27
"660","2017-12-14",26.549999
"661","2017-12-15",26.85
"662","2017-12-18",27.15
"663","2017-12-19",26.549999
"664","2017-12-20",27.6
"665","2017-12-21",28.5
"666","2017-12-22",29.1
"667","2017-12-26",29.1
"668","2017-12-27",31.049999
"669","2017-12-28",30.75
"670","2017-12-29",30.450001
"671","2018-01-02",31.65
"672","2018-01-03",34.349998
"673","2018-01-04",60.450001
"674","2018-01-05",52.049999
"675","2018-01-08",51
"676","2018-01-09",47.700001
"677","2018-01-10",50.549999
"678","2018-01-11",55.650002
"679","2018-01-12",54.599998
"680","2018-01-16",52.5
"681","2018-01-17",42.900002
"682","2018-01-18",51
"683","2018-01-19",49.349998
"684","2018-01-22",57.599998
"685","2018-01-23",58.5
"686","2018-01-24",60.299999
"687","2018-01-25",62.400002
"688","2018-01-26",59.849998
"689","2018-01-29",57.599998
"690","2018-01-30",56.849998
"691","2018-01-31",53.549999
"692","2018-02-01",55.950001
"693","2018-02-02",52.5
"694","2018-02-05",51.599998
"695","2018-02-06",52.049999
"696","2018-02-07",50.400002
"697","2018-02-08",50.549999
"698","2018-02-09",51.450001
"699","2018-02-12",60.75
"700","2018-02-13",67.199997
"701","2018-02-14",76.949997
"702","2018-02-15",75.75
"703","2018-02-16",75.900002
"704","2018-02-20",76.949997
"705","2018-02-21",71.699997
"706","2018-02-22",70.949997
"707","2018-02-23",73.5
"708","2018-02-26",70.949997
"709","2018-02-27",68.550003
"710","2018-02-28",68.849998
"711","2018-03-01",63.150002
"712","2018-03-02",68.099998
"713","2018-03-05",65.400002
"714","2018-03-06",65.849998
"715","2018-03-07",76.5
"716","2018-03-08",79.050003
"717","2018-03-09",76.349998
"718","2018-03-12",75.900002
"719","2018-03-13",75.900002
"720","2018-03-14",74.849998
"721","2018-03-15",74.550003
"722","2018-03-16",74.400002
"723","2018-03-19",83.400002
"724","2018-03-20",80.699997
"725","2018-03-21",81.900002
"726","2018-03-22",80.849998
"727","2018-03-23",67.050003
"728","2018-03-26",60.900002
"729","2018-03-27",57.900002
"730","2018-03-28",55.799999
"731","2018-03-29",54.299999
"732","2018-04-02",52.349998
"733","2018-04-03",51
"734","2018-04-04",54.75
"735","2018-04-05",54.150002
"736","2018-04-06",50.400002
"737","2018-04-09",51.450001
"738","2018-04-10",51.599998
"739","2018-04-11",51.599998
"740","2018-04-12",51.450001
"741","2018-04-13",51.150002
"742","2018-04-16",49.200001
"743","2018-04-17",54.599998
"744","2018-04-18",52.200001
"745","2018-04-19",50.700001
"746","2018-04-20",51.599998
"747","2018-04-23",50.849998
"748","2018-04-24",52.049999
"749","2018-04-25",52.950001
"750","2018-04-26",55.799999
"751","2018-04-27",54.75
"752","2018-04-30",59.849998
"753","2018-05-01",58.5
"754","2018-05-02",60.150002
"755","2018-05-03",57.299999
"756","2018-05-04",55.200001
"757","2018-05-07",58.5
"758","2018-05-08",57
"759","2018-05-09",59.25
"760","2018-05-10",57.900002
"761","2018-05-11",53.099998
"762","2018-05-14",52.950001
"763","2018-05-15",52.650002
"764","2018-05-16",54.75
"765","2018-05-17",52.799999
"766","2018-05-18",55.349998
"767","2018-05-21",54.299999
"768","2018-05-22",54.150002
"769","2018-05-23",53.25
"770","2018-05-24",54
"771","2018-05-25",54.299999
"772","2018-05-29",54.75
"773","2018-05-30",57.150002
"774","2018-05-31",57.450001
"775","2018-06-01",58.650002
"776","2018-06-04",61.950001
"777","2018-06-05",58.950001
"778","2018-06-06",58.799999
"779","2018-06-07",58.650002
"780","2018-06-08",56.849998
"781","2018-06-11",60
"782","2018-06-12",59.549999
"783","2018-06-13",57.75
"784","2018-06-14",57.299999
"785","2018-06-15",54.900002
"786","2018-06-18",53.25
"787","2018-06-19",52.950001
"788","2018-06-20",52.799999
"789","2018-06-21",52.349998
"790","2018-06-22",51.299999
"791","2018-06-25",49.200001
"792","2018-06-26",50.700001
"793","2018-06-27",47.400002
"794","2018-06-28",48.75
"795","2018-06-29",48.900002
"796","2018-07-02",51
"797","2018-07-03",51.450001
"798","2018-07-05",49.200001
"799","2018-07-06",49.349998
"800","2018-07-09",51
"801","2018-07-10",50.099998
"802","2018-07-11",49.049999
"803","2018-07-12",48.75
"804","2018-07-13",47.700001
"805","2018-07-16",47.549999
"806","2018-07-17",48.450001
"807","2018-07-18",47.400002
"808","2018-07-19",47.549999
"809","2018-07-20",49.650002
"810","2018-07-23",49.049999
"811","2018-07-24",46.049999
"812","2018-07-25",46.349998
"813","2018-07-26",46.5
"814","2018-07-27",45.299999
"815","2018-07-30",43.799999
"816","2018-07-31",43.799999
"817","2018-08-01",43.5
"818","2018-08-02",42.900002
"819","2018-08-03",42
"820","2018-08-06",43.650002
"821","2018-08-07",43.049999
"822","2018-08-08",53.700001
"823","2018-08-09",54.150002
"824","2018-08-10",53.700001
"825","2018-08-13",51.299999
"826","2018-08-14",50.400002
"827","2018-08-15",49.650002
"828","2018-08-16",51
"829","2018-08-17",49.5
"830","2018-08-20",48.599998
"831","2018-08-21",47.400002
"832","2018-08-22",47.849998
"833","2018-08-23",47.849998
"834","2018-08-24",50.849998
"835","2018-08-27",57.75
"836","2018-08-28",61.5
"837","2018-08-29",60.299999
"838","2018-08-30",62.099998
"839","2018-08-31",67.349998
"840","2018-09-04",66
"841","2018-09-05",69.449997
"842","2018-09-06",67.050003
"843","2018-09-07",69.75
"844","2018-09-10",65.25
"845","2018-09-11",65.25
"846","2018-09-12",62.25
"847","2018-09-13",60.450001
"848","2018-09-14",60
"849","2018-09-17",61.200001
"850","2018-09-18",61.650002
"851","2018-09-19",64.650002
"852","2018-09-20",68.849998
"853","2018-09-21",65.550003
"854","2018-09-24",66.449997
"855","2018-09-25",69.300003
"856","2018-09-26",76.5
"857","2018-09-27",80.099998
"858","2018-09-28",75.75
"859","2018-10-01",67.800003
"860","2018-10-02",65.550003
"861","2018-10-03",63.150002
"862","2018-10-04",59.549999
"863","2018-10-05",62.400002
"864","2018-10-08",59.400002
"865","2018-10-09",57.599998
"866","2018-10-10",53.25
"867","2018-10-11",53.700001
"868","2018-10-12",55.349998
"869","2018-10-15",55.349998
"870","2018-10-16",57
"871","2018-10-17",55.799999
"872","2018-10-18",54.900002
"873","2018-10-19",53.099998
"874","2018-10-22",50.849998
"875","2018-10-23",51.900002
"876","2018-10-24",53.400002
"877","2018-10-25",56.25
"878","2018-10-26",56.25
"879","2018-10-29",54.900002
"880","2018-10-30",55.5
"881","2018-10-31",57.150002
"882","2018-11-01",56.400002
"883","2018-11-02",58.5
"884","2018-11-05",57
"885","2018-11-06",59.400002
"886","2018-11-07",62.400002
"887","2018-11-08",62.099998
"888","2018-11-09",54.75
"889","2018-11-12",56.700001
"890","2018-11-13",56.849998
"891","2018-11-14",54.450001
"892","2018-11-15",52.5
"893","2018-11-16",51.75
"894","2018-11-19",49.799999
"895","2018-11-20",46.5
"896","2018-11-21",49.349998
"897","2018-11-23",51
"898","2018-11-26",49.349998
"899","2018-11-27",50.25
"900","2018-11-28",51.75
"901","2018-11-29",51.450001
"902","2018-11-30",53.400002
"903","2018-12-03",54
"904","2018-12-04",51.450001
"905","2018-12-06",50.400002
"906","2018-12-07",49.650002
"907","2018-12-10",50.400002
"908","2018-12-11",48.150002
"909","2018-12-12",49.200001
"910","2018-12-13",45.900002
"911","2018-12-14",45
"912","2018-12-17",40.5
"913","2018-12-18",37.200001
"914","2018-12-19",39
"915","2018-12-20",34.349998
"916","2018-12-21",33.75
"917","2018-12-24",33.150002
"918","2018-12-26",36
"919","2018-12-27",34.650002
"920","2018-12-28",37.5
"921","2018-12-31",38.099998
"922","2019-01-02",40.5
"923","2019-01-03",39.150002
"924","2019-01-04",40.049999
"925","2019-01-07",41.25
"926","2019-01-08",40.049999
"927","2019-01-09",38.849998
"928","2019-01-10",37.650002
"929","2019-01-11",37.5
"930","2019-01-14",34.950001
"931","2019-01-15",34.5
"932","2019-01-16",33.900002
"933","2019-01-17",33.900002
"934","2019-01-18",34.650002
"935","2019-01-22",34.349998
"936","2019-01-23",33.900002
"937","2019-01-24",33.75
"938","2019-01-25",33
"939","2019-01-28",32.700001
"940","2019-01-29",31.5
"941","2019-01-30",31.950001
"942","2019-01-31",31.5
"943","2019-02-01",33.150002
"944","2019-02-04",32.400002
"945","2019-02-05",32.849998
"946","2019-02-06",32.700001
"947","2019-02-07",31.950001
"948","2019-02-08",32.549999
"949","2019-02-11",32.700001
"950","2019-02-12",34.5
"951","2019-02-13",34.650002
"952","2019-02-14",34.5
"953","2019-02-15",35.25
"954","2019-02-19",37.650002
"955","2019-02-20",35.700001
"956","2019-02-21",40.799999
"957","2019-02-22",40.650002
"958","2019-02-25",42.150002
