"","date","EXLS"
"688","2009-09-24",13.79
"689","2009-09-25",13.82
"690","2009-09-28",14.55
"691","2009-09-29",14.7
"692","2009-09-30",14.86
"693","2009-10-01",14.42
"694","2009-10-02",14.31
"695","2009-10-05",14.68
"696","2009-10-06",15.31
"697","2009-10-07",14.98
"698","2009-10-08",14.91
"699","2009-10-09",15.04
"700","2009-10-12",15.05
"701","2009-10-13",15.14
"702","2009-10-14",16
"703","2009-10-15",15.65
"704","2009-10-16",15.34
"705","2009-10-19",15.67
"706","2009-10-20",15.38
"707","2009-10-21",15.51
"708","2009-10-22",15.45
"709","2009-10-23",14.8
"710","2009-10-26",14.64
"711","2009-10-27",14.37
"712","2009-10-28",13.86
"713","2009-10-29",14.01
"714","2009-10-30",13.61
"715","2009-11-02",14.01
"716","2009-11-03",13.89
"717","2009-11-04",13.5
"718","2009-11-05",13.86
"719","2009-11-06",16.92
"720","2009-11-09",17.200001
"721","2009-11-10",16.639999
"722","2009-11-11",16.639999
"723","2009-11-12",16.49
"724","2009-11-13",16.41
"725","2009-11-16",16.959999
"726","2009-11-17",16.629999
"727","2009-11-18",16.719999
"728","2009-11-19",16.700001
"729","2009-11-20",16.799999
"730","2009-11-23",17.049999
"731","2009-11-24",17
"732","2009-11-25",16.799999
"733","2009-11-27",16.15
"734","2009-11-30",16.219999
"735","2009-12-01",17.209999
"736","2009-12-02",17.65
"737","2009-12-03",17.450001
"738","2009-12-04",17.9
"739","2009-12-07",18
"740","2009-12-08",17.59
"741","2009-12-09",17.9
"742","2009-12-10",17.709999
"743","2009-12-11",17.629999
"744","2009-12-14",17.690001
"745","2009-12-15",17.639999
"746","2009-12-16",17.790001
"747","2009-12-17",17.52
"748","2009-12-18",17.67
"749","2009-12-21",17.91
"750","2009-12-22",17.940001
"751","2009-12-23",17.940001
"752","2009-12-24",18
"753","2009-12-28",18
"754","2009-12-29",18.02
"755","2009-12-30",18.200001
"756","2009-12-31",18.15
"757","2010-01-04",18.450001
"758","2010-01-05",18.57
"759","2010-01-06",18.33
"760","2010-01-07",18.01
"761","2010-01-08",18.01
"762","2010-01-11",17.93
"763","2010-01-12",17.74
"764","2010-01-13",17.99
"765","2010-01-14",18.030001
"766","2010-01-15",17.950001
"767","2010-01-19",18.73
"768","2010-01-20",18.549999
"769","2010-01-21",18.200001
"770","2010-01-22",17.889999
"771","2010-01-25",17.799999
"772","2010-01-26",17.639999
"773","2010-01-27",17.809999
"774","2010-01-28",17.82
"775","2010-01-29",18.15
"776","2010-02-01",18.1
"777","2010-02-02",18.309999
"778","2010-02-03",18.469999
"779","2010-02-04",18.4
"780","2010-02-05",18.639999
"781","2010-02-08",18.110001
"782","2010-02-09",18.309999
"783","2010-02-10",18.440001
"784","2010-02-11",18.969999
"785","2010-02-12",18.540001
"786","2010-02-16",18.93
"787","2010-02-17",18.469999
"788","2010-02-18",18.370001
"789","2010-02-19",18.299999
"790","2010-02-22",18.309999
"791","2010-02-23",18.030001
"792","2010-02-24",17.98
"793","2010-02-25",17.66
"794","2010-02-26",17.200001
"795","2010-03-01",17.780001
"796","2010-03-02",17.6
"797","2010-03-03",17.4
"798","2010-03-04",17.549999
"799","2010-03-05",17.59
"800","2010-03-08",17.530001
"801","2010-03-09",17.48
"802","2010-03-10",17.08
"803","2010-03-11",17.42
"804","2010-03-12",17.049999
"805","2010-03-15",16.379999
"806","2010-03-16",16.309999
"807","2010-03-17",16.459999
"808","2010-03-18",16.65
"809","2010-03-19",16.639999
"810","2010-03-22",17.1
"811","2010-03-23",17.51
"812","2010-03-24",17.190001
"813","2010-03-25",17.110001
"814","2010-03-26",16.93
"815","2010-03-29",17.01
"816","2010-03-30",16.93
"817","2010-03-31",16.68
"818","2010-04-01",16.74
"819","2010-04-05",17.09
"820","2010-04-06",17.23
"821","2010-04-07",16.75
"822","2010-04-08",16.48
"823","2010-04-09",16.299999
"824","2010-04-12",16.540001
"825","2010-04-13",16.9
"826","2010-04-14",17.18
"827","2010-04-15",17.93
"828","2010-04-16",17.65
"829","2010-04-19",17.379999
"830","2010-04-20",17.58
"831","2010-04-21",17.200001
"832","2010-04-22",17.059999
"833","2010-04-23",17.049999
"834","2010-04-26",16.860001
"835","2010-04-27",16.1
"836","2010-04-28",16.16
"837","2010-04-29",16.139999
"838","2010-04-30",15.92
"839","2010-05-03",16.610001
"840","2010-05-04",16.209999
"841","2010-05-05",15.94
"842","2010-05-06",15.91
"843","2010-05-07",16.059999
"844","2010-05-10",17.969999
"845","2010-05-11",18.43
"846","2010-05-12",19
"847","2010-05-13",18.719999
"848","2010-05-14",18.09
"849","2010-05-17",17.82
"850","2010-05-18",17.309999
"851","2010-05-19",17.360001
"852","2010-05-20",16.969999
"853","2010-05-21",17.09
"854","2010-05-24",16.91
"855","2010-05-25",16.620001
"856","2010-05-26",16.700001
"857","2010-05-27",16.85
"858","2010-05-28",16.620001
"859","2010-06-01",16.5
"860","2010-06-02",17.02
"861","2010-06-03",17.65
"862","2010-06-04",16.629999
"863","2010-06-07",16.23
"864","2010-06-08",16.690001
"865","2010-06-09",16.65
"866","2010-06-10",17.639999
"867","2010-06-11",17.889999
"868","2010-06-14",17.540001
"869","2010-06-15",17.77
"870","2010-06-16",17.549999
"871","2010-06-17",17.559999
"872","2010-06-18",18.18
"873","2010-06-21",18.120001
"874","2010-06-22",17.940001
"875","2010-06-23",18.15
"876","2010-06-24",18.030001
"877","2010-06-25",18.389999
"878","2010-06-28",18.610001
"879","2010-06-29",17.629999
"880","2010-06-30",17.17
"881","2010-07-01",17.02
"882","2010-07-02",17.15
"883","2010-07-06",16.450001
"884","2010-07-07",17.27
"885","2010-07-08",17.700001
"886","2010-07-09",18.01
"887","2010-07-12",17.719999
"888","2010-07-13",18.17
"889","2010-07-14",17.940001
"890","2010-07-15",17.860001
"891","2010-07-16",17.440001
"892","2010-07-19",17.24
"893","2010-07-20",17.51
"894","2010-07-21",16.889999
"895","2010-07-22",18.540001
"896","2010-07-23",19
"897","2010-07-26",19
"898","2010-07-27",18.940001
"899","2010-07-28",18.620001
"900","2010-07-29",18.790001
"901","2010-07-30",18.629999
"902","2010-08-02",18.74
"903","2010-08-03",18.57
"904","2010-08-04",18.51
"905","2010-08-05",17.75
"906","2010-08-06",17.719999
"907","2010-08-09",17.879999
"908","2010-08-10",17.5
"909","2010-08-11",16.6
"910","2010-08-12",16.5
"911","2010-08-13",16.379999
"912","2010-08-16",16.65
"913","2010-08-17",17
"914","2010-08-18",16.99
"915","2010-08-19",16.540001
"916","2010-08-20",16.34
"917","2010-08-23",16.219999
"918","2010-08-24",16.120001
"919","2010-08-25",16.709999
"920","2010-08-26",16.700001
"921","2010-08-27",17.290001
"922","2010-08-30",16.6
"923","2010-08-31",16.610001
"924","2010-09-01",17.43
"925","2010-09-02",17.48
"926","2010-09-03",17.940001
"927","2010-09-07",17.059999
"928","2010-09-08",17.51
"929","2010-09-09",17.700001
"930","2010-09-10",17.870001
"931","2010-09-13",18.610001
"932","2010-09-14",19.01
"933","2010-09-15",19.030001
"934","2010-09-16",19.040001
"935","2010-09-17",19.35
"936","2010-09-20",19.950001
"937","2010-09-21",19.77
"938","2010-09-22",19.65
"939","2010-09-23",19.17
"940","2010-09-24",19.52
"941","2010-09-27",18.91
"942","2010-09-28",19.17
"943","2010-09-29",19.209999
"944","2010-09-30",19.450001
"945","2010-10-01",20
"946","2010-10-04",19.360001
"947","2010-10-05",19.82
"948","2010-10-06",19.34
"949","2010-10-07",19.299999
"950","2010-10-08",19.98
"951","2010-10-11",19.389999
"952","2010-10-12",19.02
"953","2010-10-13",19.200001
"954","2010-10-14",19.49
"955","2010-10-15",19.42
"956","2010-10-18",19.389999
"957","2010-10-19",19.219999
"958","2010-10-20",19.200001
"959","2010-10-21",19.15
"960","2010-10-22",19.4
"961","2010-10-25",19.1
"962","2010-10-26",19.110001
"963","2010-10-27",19.07
"964","2010-10-28",19.389999
"965","2010-10-29",19.049999
"966","2010-11-01",18.99
"967","2010-11-02",19.57
"968","2010-11-03",19.07
"969","2010-11-04",20.6
"970","2010-11-05",20.290001
"971","2010-11-08",20.65
"972","2010-11-09",20.66
"973","2010-11-10",20.719999
"974","2010-11-11",20.879999
"975","2010-11-12",20.790001
"976","2010-11-15",20.77
"977","2010-11-16",20.4
"978","2010-11-17",20.32
"979","2010-11-18",20.719999
"980","2010-11-19",20.790001
"981","2010-11-22",20.690001
"982","2010-11-23",20.700001
