"","date","CREE"
"470","2008-11-11",18.450001
"471","2008-11-12",18.24
"472","2008-11-13",19.33
"473","2008-11-14",18.59
"474","2008-11-17",18.65
"475","2008-11-18",17.9
"476","2008-11-19",16.530001
"477","2008-11-20",14.74
"478","2008-11-21",14.4
"479","2008-11-24",15.1
"480","2008-11-25",15.14
"481","2008-11-26",15.98
"482","2008-11-28",15.88
"483","2008-12-01",14.98
"484","2008-12-02",15.69
"485","2008-12-03",15.61
"486","2008-12-04",13.89
"487","2008-12-05",13.13
"488","2008-12-08",14.55
"489","2008-12-09",14.39
"490","2008-12-10",15.08
"491","2008-12-11",14.96
"492","2008-12-12",15.66
"493","2008-12-15",15.11
"494","2008-12-16",16.059999
"495","2008-12-17",16.42
"496","2008-12-18",15.56
"497","2008-12-19",15.73
"498","2008-12-22",15.02
"499","2008-12-23",15.14
"500","2008-12-24",15.01
"501","2008-12-26",15.06
"502","2008-12-29",14.71
"503","2008-12-30",15.27
"504","2008-12-31",15.87
"505","2009-01-02",16.110001
"506","2009-01-05",16.15
"507","2009-01-06",17.83
"508","2009-01-07",17.82
"509","2009-01-08",17.870001
"510","2009-01-09",18.780001
"511","2009-01-12",17.76
"512","2009-01-13",17.73
"513","2009-01-14",16.790001
"514","2009-01-15",16.98
"515","2009-01-16",17.93
"516","2009-01-20",16.49
"517","2009-01-21",18.76
"518","2009-01-22",18.469999
"519","2009-01-23",19.889999
"520","2009-01-26",19.799999
"521","2009-01-27",20.24
"522","2009-01-28",21
"523","2009-01-29",21.33
"524","2009-01-30",19.93
"525","2009-02-02",19.610001
"526","2009-02-03",20.02
"527","2009-02-04",20.51
"528","2009-02-05",21.26
"529","2009-02-06",21.84
"530","2009-02-09",21.610001
"531","2009-02-10",20.870001
"532","2009-02-11",20.91
"533","2009-02-12",21.51
"534","2009-02-13",22.01
"535","2009-02-17",21.049999
"536","2009-02-18",21.24
"537","2009-02-19",19.99
"538","2009-02-20",19.52
"539","2009-02-23",18.58
"540","2009-02-24",19.74
"541","2009-02-25",19.959999
"542","2009-02-26",19.809999
"543","2009-02-27",19.639999
"544","2009-03-02",18.08
"545","2009-03-03",18.139999
"546","2009-03-04",18.530001
"547","2009-03-05",18.73
"548","2009-03-06",18.83
"549","2009-03-09",18.139999
"550","2009-03-10",19.389999
"551","2009-03-11",20.200001
"552","2009-03-12",21.370001
"553","2009-03-13",21.52
"554","2009-03-16",21.4
"555","2009-03-17",22.299999
"556","2009-03-18",24.49
"557","2009-03-19",24.309999
"558","2009-03-20",22.98
"559","2009-03-23",24.389999
"560","2009-03-24",23.629999
"561","2009-03-25",23.49
"562","2009-03-26",24.530001
"563","2009-03-27",24.09
"564","2009-03-30",23.030001
"565","2009-03-31",23.530001
"566","2009-04-01",25.23
"567","2009-04-02",25.4
"568","2009-04-03",26.219999
"569","2009-04-06",26.610001
"570","2009-04-07",25.58
"571","2009-04-08",25.959999
"572","2009-04-09",26.92
"573","2009-04-13",26.75
"574","2009-04-14",26.85
"575","2009-04-15",26.1
"576","2009-04-16",26.870001
"577","2009-04-17",26.91
"578","2009-04-20",26.379999
"579","2009-04-21",26.059999
"580","2009-04-22",25.82
"581","2009-04-23",25.469999
"582","2009-04-24",25.92
"583","2009-04-27",25.709999
"584","2009-04-28",25.65
"585","2009-04-29",26.030001
"586","2009-04-30",27.389999
"587","2009-05-01",27.709999
"588","2009-05-04",28.92
"589","2009-05-05",28.1
"590","2009-05-06",28.01
"591","2009-05-07",27.32
"592","2009-05-08",27.030001
"593","2009-05-11",27.299999
"594","2009-05-12",26.9
"595","2009-05-13",25.969999
"596","2009-05-14",26.309999
"597","2009-05-15",26.35
"598","2009-05-18",27.24
"599","2009-05-19",27.799999
"600","2009-05-20",27.09
"601","2009-05-21",26.27
"602","2009-05-22",26.58
"603","2009-05-26",27.77
"604","2009-05-27",30.35
"605","2009-05-28",30.200001
"606","2009-05-29",30.360001
"607","2009-06-01",31.549999
"608","2009-06-02",30.73
"609","2009-06-03",30.51
"610","2009-06-04",30.51
"611","2009-06-05",29.889999
"612","2009-06-08",29.700001
"613","2009-06-09",30.219999
"614","2009-06-10",29.48
"615","2009-06-11",29.360001
"616","2009-06-12",28.74
"617","2009-06-15",28.530001
"618","2009-06-16",28.24
"619","2009-06-17",28.6
"620","2009-06-18",28.809999
"621","2009-06-19",30.41
"622","2009-06-22",28.74
"623","2009-06-23",29.559999
"624","2009-06-24",29.65
"625","2009-06-25",29.459999
"626","2009-06-26",29.92
"627","2009-06-29",29.5
"628","2009-06-30",29.4
"629","2009-07-01",29.469999
"630","2009-07-02",29.290001
"631","2009-07-06",28.809999
"632","2009-07-07",27.52
"633","2009-07-08",27.280001
"634","2009-07-09",27.42
"635","2009-07-10",27.33
"636","2009-07-13",27.68
"637","2009-07-14",27.09
"638","2009-07-15",28.42
"639","2009-07-16",28.959999
"640","2009-07-17",29.120001
"641","2009-07-20",29.01
"642","2009-07-21",29.01
"643","2009-07-22",30.040001
"644","2009-07-23",31.709999
"645","2009-07-24",31.530001
"646","2009-07-27",31.809999
"647","2009-07-28",32.380001
"648","2009-07-29",32.279999
"649","2009-07-30",31.93
"650","2009-07-31",32.060001
"651","2009-08-03",32.279999
"652","2009-08-04",32.32
"653","2009-08-05",32.389999
"654","2009-08-06",31.309999
"655","2009-08-07",31.42
"656","2009-08-10",31.83
"657","2009-08-11",31.83
"658","2009-08-12",34.040001
"659","2009-08-13",34.52
"660","2009-08-14",34.509998
"661","2009-08-17",33.810001
"662","2009-08-18",34.869999
"663","2009-08-19",34.849998
"664","2009-08-20",35.330002
"665","2009-08-21",36.48
"666","2009-08-24",35.720001
"667","2009-08-25",36.16
"668","2009-08-26",36.630001
"669","2009-08-27",37.459999
"670","2009-08-28",37.639999
"671","2009-08-31",36.84
"672","2009-09-01",35.889999
"673","2009-09-02",36.080002
"674","2009-09-03",36.529999
"675","2009-09-04",37.439999
"676","2009-09-08",38.400002
"677","2009-09-09",37.73
"678","2009-09-10",36.720001
"679","2009-09-11",34.830002
"680","2009-09-14",34.650002
"681","2009-09-15",35.43
"682","2009-09-16",35.970001
"683","2009-09-17",35.400002
"684","2009-09-18",36.200001
"685","2009-09-21",36.380001
"686","2009-09-22",36.07
"687","2009-09-23",35.57
"688","2009-09-24",35.040001
"689","2009-09-25",34.939999
"690","2009-09-28",36.150002
"691","2009-09-29",36.77
"692","2009-09-30",36.75
"693","2009-10-01",34.889999
"694","2009-10-02",34.599998
"695","2009-10-05",35.52
"696","2009-10-06",36.650002
"697","2009-10-07",36.630001
"698","2009-10-08",37.099998
"699","2009-10-09",39.09
"700","2009-10-12",40.43
"701","2009-10-13",39.119999
"702","2009-10-14",40.200001
"703","2009-10-15",40.27
"704","2009-10-16",40.330002
"705","2009-10-19",41.110001
"706","2009-10-20",41.16
"707","2009-10-21",45.889999
"708","2009-10-22",44.450001
"709","2009-10-23",44.360001
"710","2009-10-26",44.639999
"711","2009-10-27",43.560001
"712","2009-10-28",42.150002
"713","2009-10-29",43.080002
"714","2009-10-30",42.099998
"715","2009-11-02",41.860001
"716","2009-11-03",42.259998
"717","2009-11-04",42.779999
"718","2009-11-05",44.82
"719","2009-11-06",44.310001
"720","2009-11-09",46.529999
"721","2009-11-10",45.849998
"722","2009-11-11",46.57
"723","2009-11-12",46.040001
"724","2009-11-13",47.130001
"725","2009-11-16",48.110001
"726","2009-11-17",47.66
"727","2009-11-18",47.360001
"728","2009-11-19",46.720001
"729","2009-11-20",46.77
"730","2009-11-23",46.849998
"731","2009-11-24",47.619999
"732","2009-11-25",48.299999
"733","2009-11-27",47.77
"734","2009-11-30",47.830002
"735","2009-12-01",50.509998
"736","2009-12-02",51.650002
"737","2009-12-03",51.700001
"738","2009-12-04",52.119999
"739","2009-12-07",51.18
"740","2009-12-08",51.150002
"741","2009-12-09",51.189999
"742","2009-12-10",51.82
"743","2009-12-11",51.029999
"744","2009-12-14",51.790001
"745","2009-12-15",52.130001
"746","2009-12-16",52.310001
"747","2009-12-17",51.900002
"748","2009-12-18",52.049999
"749","2009-12-21",53.689999
"750","2009-12-22",54.48
"751","2009-12-23",54.970001
"752","2009-12-24",55.060001
"753","2009-12-28",55.48
"754","2009-12-29",55.279999
"755","2009-12-30",55.950001
"756","2009-12-31",56.369999
"757","2010-01-04",56.84
"758","2010-01-05",56.490002
"759","2010-01-06",58.830002
"760","2010-01-07",58.470001
"761","2010-01-08",59.369999
"762","2010-01-11",59.41
"763","2010-01-12",57.93
"764","2010-01-13",58.98
"765","2010-01-14",57.849998
"766","2010-01-15",54.009998
"767","2010-01-19",54.209999
"768","2010-01-20",63.59
"769","2010-01-21",62.610001
"770","2010-01-22",60.139999
"771","2010-01-25",59.130001
"772","2010-01-26",58.349998
"773","2010-01-27",58.5
"774","2010-01-28",58.380001
"775","2010-01-29",55.91
"776","2010-02-01",59
"777","2010-02-02",59.23
"778","2010-02-03",59.939999
"779","2010-02-04",55.639999
"780","2010-02-05",56.619999
"781","2010-02-08",56.110001
"782","2010-02-09",57.09
"783","2010-02-10",57.66
"784","2010-02-11",60.110001
"785","2010-02-12",60.82
"786","2010-02-16",62.950001
"787","2010-02-17",63.459999
"788","2010-02-18",65.07
"789","2010-02-19",66.18
"790","2010-02-22",66.769997
"791","2010-02-23",64.699997
"792","2010-02-24",65.75
"793","2010-02-25",66.959999
"794","2010-02-26",67.830002
"795","2010-03-01",69.709999
"796","2010-03-02",69.010002
"797","2010-03-03",68.870003
"798","2010-03-04",69.07
"799","2010-03-05",68.800003
"800","2010-03-08",67.669998
"801","2010-03-09",67.919998
"802","2010-03-10",69.599998
"803","2010-03-11",71.720001
"804","2010-03-12",70.949997
"805","2010-03-15",69.699997
"806","2010-03-16",70.93
"807","2010-03-17",71.660004
"808","2010-03-18",71.440002
"809","2010-03-19",70.029999
"810","2010-03-22",70.379997
"811","2010-03-23",71.629997
"812","2010-03-24",70.419998
"813","2010-03-25",70.120003
"814","2010-03-26",70.129997
"815","2010-03-29",71.440002
"816","2010-03-30",70.879997
"817","2010-03-31",70.220001
"818","2010-04-01",70.599998
"819","2010-04-05",77.629997
"820","2010-04-06",77.07
"821","2010-04-07",76.849998
"822","2010-04-08",76.139999
"823","2010-04-09",79.080002
"824","2010-04-12",79.32
"825","2010-04-13",79.239998
"826","2010-04-14",82.410004
"827","2010-04-15",82.849998
"828","2010-04-16",82.120003
"829","2010-04-19",80.07
"830","2010-04-20",82.169998
"831","2010-04-21",76.220001
"832","2010-04-22",80.160004
"833","2010-04-23",79.190002
"834","2010-04-26",80.220001
"835","2010-04-27",75.260002
"836","2010-04-28",75.989998
"837","2010-04-29",76
"838","2010-04-30",73.209999
"839","2010-05-03",75.550003
"840","2010-05-04",71.720001
"841","2010-05-05",71.349998
"842","2010-05-06",69.400002
"843","2010-05-07",66.459999
"844","2010-05-10",72.720001
"845","2010-05-11",71.339996
"846","2010-05-12",77.540001
"847","2010-05-13",75.919998
"848","2010-05-14",72.099998
"849","2010-05-17",75.239998
"850","2010-05-18",72.57
"851","2010-05-19",71.269997
"852","2010-05-20",65.129997
"853","2010-05-21",66.690002
"854","2010-05-24",64.82
"855","2010-05-25",64.510002
"856","2010-05-26",65.040001
"857","2010-05-27",69.099998
"858","2010-05-28",66.370003
"859","2010-06-01",65.370003
"860","2010-06-02",67.370003
"861","2010-06-03",68.220001
"862","2010-06-04",64.540001
"863","2010-06-07",60.41
"864","2010-06-08",61.459999
"865","2010-06-09",60.240002
"866","2010-06-10",62.759998
"867","2010-06-11",64.279999
"868","2010-06-14",66.25
"869","2010-06-15",69.830002
"870","2010-06-16",69.410004
"871","2010-06-17",68.93
"872","2010-06-18",69.209999
"873","2010-06-21",67.779999
"874","2010-06-22",66.389999
"875","2010-06-23",66.559998
"876","2010-06-24",64.599998
"877","2010-06-25",65.059998
"878","2010-06-28",64.639999
"879","2010-06-29",60.880001
"880","2010-06-30",60.029999
"881","2010-07-01",60.709999
"882","2010-07-02",60.84
"883","2010-07-06",60.959999
"884","2010-07-07",66.07
"885","2010-07-08",65.720001
"886","2010-07-09",66.120003
"887","2010-07-12",67.169998
"888","2010-07-13",68.82
"889","2010-07-14",69
"890","2010-07-15",68.269997
"891","2010-07-16",65.120003
"892","2010-07-19",66.900002
"893","2010-07-20",68.610001
"894","2010-07-21",67.059998
"895","2010-07-22",70.879997
"896","2010-07-23",72.18
"897","2010-07-26",75.629997
"898","2010-07-27",73.029999
"899","2010-07-28",71.610001
"900","2010-07-29",70.459999
"901","2010-07-30",70.839996
"902","2010-08-02",73.629997
"903","2010-08-03",74.029999
"904","2010-08-04",73.730003
"905","2010-08-05",70.18
"906","2010-08-06",70.620003
"907","2010-08-09",71.589996
"908","2010-08-10",68.959999
"909","2010-08-11",59.810001
"910","2010-08-12",58.779999
"911","2010-08-13",56.759998
"912","2010-08-16",56.599998
"913","2010-08-17",58.310001
"914","2010-08-18",59.720001
"915","2010-08-19",58.23
"916","2010-08-20",57.93
"917","2010-08-23",57.360001
"918","2010-08-24",55.349998
"919","2010-08-25",55.470001
"920","2010-08-26",53.950001
"921","2010-08-27",56.529999
"922","2010-08-30",56.009998
"923","2010-08-31",53.540001
"924","2010-09-01",55.299999
"925","2010-09-02",54.619999
"926","2010-09-03",56.5
"927","2010-09-07",54.599998
"928","2010-09-08",50.18
"929","2010-09-09",49.400002
"930","2010-09-10",48.720001
"931","2010-09-13",50.040001
"932","2010-09-14",52.130001
"933","2010-09-15",50.849998
"934","2010-09-16",51.75
"935","2010-09-17",51.200001
"936","2010-09-20",50.599998
"937","2010-09-21",50.380001
"938","2010-09-22",49.790001
"939","2010-09-23",50.900002
"940","2010-09-24",52.52
"941","2010-09-27",51.860001
"942","2010-09-28",53.310001
"943","2010-09-29",55.02
"944","2010-09-30",54.290001
"945","2010-10-01",53.490002
"946","2010-10-04",52.290001
"947","2010-10-05",54.150002
"948","2010-10-06",52.580002
"949","2010-10-07",52.259998
"950","2010-10-08",52.299999
"951","2010-10-11",53.580002
"952","2010-10-12",52.529999
"953","2010-10-13",54.619999
"954","2010-10-14",55.860001
"955","2010-10-15",56.560001
"956","2010-10-18",55.560001
"957","2010-10-19",53
"958","2010-10-20",50.080002
"959","2010-10-21",48.740002
"960","2010-10-22",50.200001
"961","2010-10-25",51.400002
"962","2010-10-26",51.27
