"","date","XENT"
"978","2018-06-11",42.049999
"979","2018-06-12",38.799999
"980","2018-06-13",37.25
"981","2018-06-14",37
"982","2018-06-15",36.200001
"983","2018-06-18",37.200001
"984","2018-06-19",37.049999
"985","2018-06-20",36.75
"986","2018-06-21",36.650002
"987","2018-06-22",36.849998
"988","2018-06-25",36.950001
"989","2018-06-26",37.549999
"990","2018-06-27",36.75
"991","2018-06-28",37.900002
"992","2018-06-29",37.450001
"993","2018-07-02",35.349998
"994","2018-07-03",35.349998
"995","2018-07-05",36.349998
"996","2018-07-06",36.599998
"997","2018-07-09",35.299999
"998","2018-07-10",35.5
"999","2018-07-11",35.799999
"1000","2018-07-12",35.049999
"1001","2018-07-13",33.700001
"1002","2018-07-16",33.049999
"1003","2018-07-17",34.349998
"1004","2018-07-18",34.5
"1005","2018-07-19",34.099998
"1006","2018-07-20",33.924999
"1007","2018-07-23",33.400002
"1008","2018-07-24",32.25
"1009","2018-07-25",32
"1010","2018-07-26",32.200001
"1011","2018-07-27",31.1
"1012","2018-07-30",31.65
"1013","2018-07-31",32.349998
"1014","2018-08-01",26.049999
"1015","2018-08-02",26.950001
"1016","2018-08-03",26.4
"1017","2018-08-06",26.1
"1018","2018-08-07",26.799999
"1019","2018-08-08",26.25
"1020","2018-08-09",26.15
"1021","2018-08-10",27.5
"1022","2018-08-13",27.25
"1023","2018-08-14",27.049999
"1024","2018-08-15",26.700001
"1025","2018-08-16",26.35
"1026","2018-08-17",26.25
"1027","2018-08-20",26.6
"1028","2018-08-21",26.65
"1029","2018-08-22",27.049999
"1030","2018-08-23",27.25
"1031","2018-08-24",27.9
"1032","2018-08-27",28.299999
"1033","2018-08-28",28.950001
"1034","2018-08-29",29
"1035","2018-08-30",29.15
"1036","2018-08-31",29.299999
"1037","2018-09-04",28.950001
"1038","2018-09-05",29.450001
"1039","2018-09-06",29.35
"1040","2018-09-07",28.9
"1041","2018-09-10",28.75
"1042","2018-09-11",28.799999
"1043","2018-09-12",28.15
"1044","2018-09-13",29.15
"1045","2018-09-14",29.950001
"1046","2018-09-17",29
"1047","2018-09-18",30.049999
"1048","2018-09-19",29.35
"1049","2018-09-20",29.15
"1050","2018-09-21",29.6
"1051","2018-09-24",29.25
"1052","2018-09-25",29.049999
"1053","2018-09-26",28.450001
"1054","2018-09-27",28.450001
"1055","2018-09-28",28.75
"1056","2018-10-01",28.73
"1057","2018-10-02",29.940001
"1058","2018-10-03",29.43
"1059","2018-10-04",28.059999
"1060","2018-10-05",28.08
"1061","2018-10-08",28.34
"1062","2018-10-09",29.33
"1063","2018-10-10",30.030001
"1064","2018-10-11",30.24
"1065","2018-10-12",30.51
"1066","2018-10-15",29.92
"1067","2018-10-16",29.58
"1068","2018-10-17",29.879999
"1069","2018-10-18",29.41
"1070","2018-10-19",28.08
"1071","2018-10-22",27.700001
"1072","2018-10-23",28.040001
"1073","2018-10-24",26.879999
"1074","2018-10-25",27.25
"1075","2018-10-26",26.67
"1076","2018-10-29",27.16
"1077","2018-10-30",27.629999
"1078","2018-10-31",28.059999
"1079","2018-11-01",29.280001
"1080","2018-11-02",28.91
"1081","2018-11-05",27.190001
"1082","2018-11-06",32.639999
"1083","2018-11-07",32.779999
"1084","2018-11-08",32.59
"1085","2018-11-09",31.16
"1086","2018-11-12",29.75
"1087","2018-11-13",30.290001
"1088","2018-11-14",30.719999
"1089","2018-11-15",30.530001
"1090","2018-11-16",31.17
"1091","2018-11-19",29.700001
"1092","2018-11-20",28.68
"1093","2018-11-21",29.15
"1094","2018-11-23",29.76
"1095","2018-11-26",29.32
"1096","2018-11-27",28.959999
"1097","2018-11-28",30.110001
"1098","2018-11-29",29.879999
"1099","2018-11-30",30.01
"1100","2018-12-03",30.18
"1101","2018-12-04",29.43
"1102","2018-12-06",30.1
"1103","2018-12-07",30.76
"1104","2018-12-10",30.84
"1105","2018-12-11",31.24
"1106","2018-12-12",32.029999
"1107","2018-12-13",32.200001
"1108","2018-12-14",30.6
"1109","2018-12-17",29.049999
"1110","2018-12-18",28.82
"1111","2018-12-19",28.690001
"1112","2018-12-20",27.450001
"1113","2018-12-21",26.280001
"1114","2018-12-24",26.09
"1115","2018-12-26",27.25
"1116","2018-12-27",26.99
"1117","2018-12-28",27.469999
"1118","2018-12-31",28.18
"1119","2019-01-02",26.67
"1120","2019-01-03",25.629999
"1121","2019-01-04",26.870001
"1122","2019-01-07",25.76
"1123","2019-01-08",26.719999
"1124","2019-01-09",26.889999
"1125","2019-01-10",27.34
"1126","2019-01-11",26.4
"1127","2019-01-14",26.98
"1128","2019-01-15",27.99
"1129","2019-01-16",28.58
"1130","2019-01-17",28.780001
"1131","2019-01-18",29.280001
"1132","2019-01-22",29.200001
"1133","2019-01-23",28.969999
"1134","2019-01-24",28.940001
"1135","2019-01-25",29
"1136","2019-01-28",28.51
"1137","2019-01-29",28.5
"1138","2019-01-30",29.09
"1139","2019-01-31",29.67
"1140","2019-02-01",28.98
"1141","2019-02-04",28.68
"1142","2019-02-05",28.98
"1143","2019-02-06",28.5
"1144","2019-02-07",28.559999
"1145","2019-02-08",28.950001
"1146","2019-02-11",30.530001
"1147","2019-02-12",31.549999
"1148","2019-02-13",32.470001
"1149","2019-02-14",32.450001
"1150","2019-02-15",33.34
"1151","2019-02-19",34.279999
"1152","2019-02-20",34
"1153","2019-02-21",34.209999
"1154","2019-02-22",34.59
"1155","2019-02-25",34.549999
"1156","2019-02-26",34.900002
"1157","2019-02-27",35.349998
"1158","2019-02-28",33.990002
"1159","2019-03-01",34.400002
"1160","2019-03-04",33.869999
"1161","2019-03-05",34.110001
"1162","2019-03-06",33.799999
"1163","2019-03-07",33.130001
"1164","2019-03-08",33.18
"1165","2019-03-11",33.139999
"1166","2019-03-12",33.779999
"1167","2019-03-13",34.18
"1168","2019-03-14",34.349998
"1169","2019-03-15",33.98
"1170","2019-03-18",33.639999
"1171","2019-03-19",33.200001
"1172","2019-03-20",33.240002
"1173","2019-03-21",33.389999
"1174","2019-03-22",31.42
"1175","2019-03-25",31.190001
"1176","2019-03-26",30.73
"1177","2019-03-27",30.68
"1178","2019-03-28",31.360001
"1179","2019-03-29",32.150002
"1180","2019-04-01",32.970001
"1181","2019-04-02",32.150002
"1182","2019-04-03",32.369999
"1183","2019-04-04",31.68
"1184","2019-04-05",30.5
"1185","2019-04-08",30.389999
"1186","2019-04-09",29.280001
"1187","2019-04-10",28.870001
"1188","2019-04-11",28.15
"1189","2019-04-12",28.959999
"1190","2019-04-15",28.59
"1191","2019-04-16",28.77
"1192","2019-04-17",28.879999
"1193","2019-04-18",29.059999
"1194","2019-04-22",29.379999
"1195","2019-04-23",30.190001
"1196","2019-04-24",29.379999
"1197","2019-04-25",29.98
"1198","2019-04-26",29.43
"1199","2019-04-29",32.48
"1200","2019-04-30",32.490002
"1201","2019-05-01",32.380001
"1202","2019-05-02",32.43
"1203","2019-05-03",33.650002
"1204","2019-05-06",33.150002
"1205","2019-05-07",25.1
"1206","2019-05-08",26.26
"1207","2019-05-09",27.73
"1208","2019-05-10",27.48
"1209","2019-05-13",27.389999
"1210","2019-05-14",26.09
"1211","2019-05-15",26.469999
"1212","2019-05-16",25.780001
"1213","2019-05-17",25.809999
"1214","2019-05-20",25.74
"1215","2019-05-21",25.690001
"1216","2019-05-22",25.65
"1217","2019-05-23",25.33
"1218","2019-05-24",25.190001
"1219","2019-05-28",24.9
"1220","2019-05-29",24.360001
"1221","2019-05-30",24.27
"1222","2019-05-31",23.58
"1223","2019-06-03",23.059999
"1224","2019-06-04",23.02
"1225","2019-06-05",23.17
"1226","2019-06-06",23.33
"1227","2019-06-07",23.639999
"1228","2019-06-10",24.24
"1229","2019-06-11",23.76
"1230","2019-06-12",24.309999
"1231","2019-06-13",24.91
"1232","2019-06-14",24.5
"1233","2019-06-17",24.450001
"1234","2019-06-18",23.969999
"1235","2019-06-19",24.16
"1236","2019-06-20",23.620001
"1237","2019-06-21",23.15
"1238","2019-06-24",22.969999
"1239","2019-06-25",22.530001
"1240","2019-06-26",22.43
"1241","2019-06-27",22.780001
"1242","2019-06-28",22.76
"1243","2019-07-01",22.5
"1244","2019-07-02",21.74
"1245","2019-07-03",21.690001
"1246","2019-07-05",21.559999
"1247","2019-07-08",20.950001
"1248","2019-07-09",21.1
"1249","2019-07-10",21.16
"1250","2019-07-11",20.719999
"1251","2019-07-12",20.4
"1252","2019-07-15",20.82
"1253","2019-07-16",20.469999
"1254","2019-07-17",20.290001
"1255","2019-07-18",20.870001
"1256","2019-07-19",20.51
"1257","2019-07-22",20.440001
"1258","2019-07-23",20.040001
"1259","2019-07-24",20.16
"1260","2019-07-25",19.860001
"1261","2019-07-26",20.01
"1262","2019-07-29",19.799999
"1263","2019-07-30",20.110001
"1264","2019-07-31",19.77
"1265","2019-08-01",20.129999
"1266","2019-08-02",16.5
"1267","2019-08-05",16.959999
"1268","2019-08-06",17
"1269","2019-08-07",16.34
"1270","2019-08-08",16.620001
"1271","2019-08-09",16.5
"1272","2019-08-12",15.96
"1273","2019-08-13",16.700001
"1274","2019-08-14",16.030001
"1275","2019-08-15",15.97
"1276","2019-08-16",16.42
"1277","2019-08-19",16.18
"1278","2019-08-20",15.9
"1279","2019-08-21",15.93
"1280","2019-08-22",15.76
"1281","2019-08-23",15.37
"1282","2019-08-26",15.77
"1283","2019-08-27",15.32
"1284","2019-08-28",15.39
"1285","2019-08-29",15.72
"1286","2019-08-30",16.379999
"1287","2019-09-03",16.559999
"1288","2019-09-04",17.190001
"1289","2019-09-05",17.940001
"1290","2019-09-06",17.01
"1291","2019-09-09",16.450001
"1292","2019-09-10",17.299999
"1293","2019-09-11",17.67
"1294","2019-09-12",17.860001
"1295","2019-09-13",18.32
"1296","2019-09-16",18.200001
"1297","2019-09-17",18.33
"1298","2019-09-18",18.110001
"1299","2019-09-19",18.190001
"1300","2019-09-20",18.6
"1301","2019-09-23",17.950001
"1302","2019-09-24",17.540001
"1303","2019-09-25",17.59
"1304","2019-09-26",16.75
"1305","2019-09-27",16.559999
"1306","2019-09-30",17.01
"1307","2019-10-01",16.639999
"1308","2019-10-02",16.450001
"1309","2019-10-03",17.035
"1310","2019-10-04",16.969999
"1311","2019-10-07",16.360001
"1312","2019-10-08",16.809999
"1313","2019-10-09",17.120001
"1314","2019-10-10",17.459999
"1315","2019-10-11",17.440001
"1316","2019-10-14",17.18
"1317","2019-10-15",17.34
"1318","2019-10-16",17.030001
"1319","2019-10-17",16.700001
"1320","2019-10-18",16.809999
"1321","2019-10-21",17.785
"1322","2019-10-22",17.74
"1323","2019-10-23",18.049999
"1324","2019-10-24",17.745001
"1325","2019-10-25",17.99
"1326","2019-10-28",18.23
"1327","2019-10-29",18
"1328","2019-10-30",18.16
"1329","2019-10-31",17.82
"1330","2019-11-01",21.629999
"1331","2019-11-04",21.635
"1332","2019-11-05",21.67
"1333","2019-11-06",21.65
"1334","2019-11-07",21.549999
"1335","2019-11-08",21.35
"1336","2019-11-11",20.92
"1337","2019-11-12",20.889999
"1338","2019-11-13",20.639999
"1339","2019-11-14",20.799999
"1340","2019-11-15",21.18
"1341","2019-11-18",21.09
"1342","2019-11-19",21.360001
"1343","2019-11-20",21.49
"1344","2019-11-21",21.35
"1345","2019-11-22",21.23
"1346","2019-11-25",21.49
"1347","2019-11-26",21.6
"1348","2019-11-27",22.01
"1349","2019-11-29",21.68
"1350","2019-12-02",21.34
"1351","2019-12-03",21.09
"1352","2019-12-04",21.370001
"1353","2019-12-05",21.4
"1354","2019-12-06",21.110001
"1355","2019-12-09",21.08
"1356","2019-12-10",20.809999
"1357","2019-12-11",20.91
"1358","2019-12-12",21.48
"1359","2019-12-13",21.52
"1360","2019-12-16",21.825001
"1361","2019-12-17",21.780001
"1362","2019-12-18",22.16
"1363","2019-12-19",22.35
"1364","2019-12-20",23.41
"1365","2019-12-23",23.799999
"1366","2019-12-24",24.15
"1367","2019-12-26",24.58
"1368","2019-12-27",24.889999
"1369","2019-12-30",24.9
"1370","2019-12-31",24.9
"1371","2020-01-02",24.6
"1372","2020-01-03",24.74
"1373","2020-01-06",24.514999
"1374","2020-01-07",24.02
"1375","2020-01-08",24.004999
"1376","2020-01-09",24.85
"1377","2020-01-10",23.299999
"1378","2020-01-13",24.469999
"1379","2020-01-14",25.41
"1380","2020-01-15",24.700001
"1381","2020-01-16",24.93
"1382","2020-01-17",24.450001
"1383","2020-01-21",24.049999
"1384","2020-01-22",25.23
"1385","2020-01-23",25.030001
"1386","2020-01-24",24.790001
"1387","2020-01-27",24.91
"1388","2020-01-28",25.52
"1389","2020-01-29",26.030001
"1390","2020-01-30",26.49
"1391","2020-01-31",25.84
"1392","2020-02-03",26.18
"1393","2020-02-04",25.92
"1394","2020-02-05",26.030001
"1395","2020-02-06",26.5
"1396","2020-02-07",26.99
"1397","2020-02-10",27.41
"1398","2020-02-11",27.049999
"1399","2020-02-12",27.049999
"1400","2020-02-13",28.76
"1401","2020-02-14",28.98
"1402","2020-02-18",27.5
"1403","2020-02-19",28.57
"1404","2020-02-20",27.57
"1405","2020-02-21",26.76
"1406","2020-02-24",24.379999
"1407","2020-02-25",23.6
"1408","2020-02-26",23.030001
"1409","2020-02-27",21.9
"1410","2020-02-28",23.860001
"1411","2020-03-02",22.73
"1412","2020-03-03",25.219999
"1413","2020-03-04",23.92
"1414","2020-03-05",24.33
"1415","2020-03-06",24.030001
"1416","2020-03-09",23.76
"1417","2020-03-10",23.57
"1418","2020-03-11",21.5
"1419","2020-03-12",15.92
"1420","2020-03-13",15.87
"1421","2020-03-16",9.5
"1422","2020-03-17",9.45
"1423","2020-03-18",8.95
"1424","2020-03-19",10.85
"1425","2020-03-20",11.02
"1426","2020-03-23",10.74
"1427","2020-03-24",11.91
"1428","2020-03-25",13.03
"1429","2020-03-26",12.69
"1430","2020-03-27",12.25
"1431","2020-03-30",11.64
"1432","2020-03-31",11.85
"1433","2020-04-01",10.53
"1434","2020-04-02",9.81
"1435","2020-04-03",9.53
"1436","2020-04-06",9.79
"1437","2020-04-07",9.52
"1438","2020-04-08",10.98
"1439","2020-04-09",11.73
"1440","2020-04-13",11.76
"1441","2020-04-14",10.2
"1442","2020-04-15",9.21
"1443","2020-04-16",9.1
"1444","2020-04-17",10.09
"1445","2020-04-20",10.67
"1446","2020-04-21",10.43
"1447","2020-04-22",10.28
"1448","2020-04-23",10.69
"1449","2020-04-24",10.7
"1450","2020-04-27",10.97
"1451","2020-04-28",10.99
"1452","2020-04-29",11.47
"1453","2020-04-30",11.48
"1454","2020-05-01",11.13
"1455","2020-05-04",11.41
"1456","2020-05-05",11.92
"1457","2020-05-06",12.48
"1458","2020-05-07",12.94
"1459","2020-05-08",13.49
"1460","2020-05-11",13.48
"1461","2020-05-12",12.76
"1462","2020-05-13",11.815
"1463","2020-05-14",11.45
"1464","2020-05-15",11.31
"1465","2020-05-18",12.31
"1466","2020-05-19",11.69
"1467","2020-05-20",11.79
"1468","2020-05-21",11.34
"1469","2020-05-22",11.12
"1470","2020-05-26",12.07
"1471","2020-05-27",11.58
"1472","2020-05-28",11.5
"1473","2020-05-29",11.15
"1474","2020-06-01",11.52
"1475","2020-06-02",11.5
"1476","2020-06-03",12.19
"1477","2020-06-04",11.84
"1478","2020-06-05",12.73
"1479","2020-06-08",12.69
"1480","2020-06-09",14.53
"1481","2020-06-10",13.43
"1482","2020-06-11",12.12
"1483","2020-06-12",12.47
"1484","2020-06-15",12.54
"1485","2020-06-16",12.23
"1486","2020-06-17",12.18
"1487","2020-06-18",12.09
"1488","2020-06-19",12.06
"1489","2020-06-22",12.595
"1490","2020-06-23",12.79
"1491","2020-06-24",12.17
"1492","2020-06-25",12.13
"1493","2020-06-26",12.1
"1494","2020-06-29",12.85
"1495","2020-06-30",13.54
"1496","2020-07-01",13.95
"1497","2020-07-02",13.73
"1498","2020-07-06",14.14
"1499","2020-07-07",13.89
"1500","2020-07-08",17.975
"1501","2020-07-09",18.209999
"1502","2020-07-10",18.055
"1503","2020-07-13",17.75
"1504","2020-07-14",18.129999
"1505","2020-07-15",18.025
"1506","2020-07-16",17.950001
"1507","2020-07-17",19.129999
"1508","2020-07-20",18.280001
"1509","2020-07-21",18.040001
"1510","2020-07-22",17.73
"1511","2020-07-23",17.530001
"1512","2020-07-24",17.15
"1513","2020-07-27",17.27
"1514","2020-07-28",17.32
"1515","2020-07-29",17.75
"1516","2020-07-30",17.65
"1517","2020-07-31",17.190001
"1518","2020-08-03",16.42
"1519","2020-08-04",18.09
"1520","2020-08-05",19.549999
"1521","2020-08-06",19.83
"1522","2020-08-07",21.139999
"1523","2020-08-10",21.389999
"1524","2020-08-11",20.49
"1525","2020-08-12",20.440001
"1526","2020-08-13",20.719999
"1527","2020-08-14",20.23
"1528","2020-08-17",20.17
"1529","2020-08-18",20.1
"1530","2020-08-19",19.85
"1531","2020-08-20",19.780001
"1532","2020-08-21",19.25
"1533","2020-08-24",18.74
"1534","2020-08-25",19.040001
"1535","2020-08-26",19.049999
"1536","2020-08-27",18.82
"1537","2020-08-28",19
"1538","2020-08-31",20.08
"1539","2020-09-01",19.290001
"1540","2020-09-02",19.32
"1541","2020-09-03",18.190001
"1542","2020-09-04",18.155001
"1543","2020-09-08",17.584999
"1544","2020-09-09",17.98
"1545","2020-09-10",18.18
"1546","2020-09-11",18.75
"1547","2020-09-14",19.49
"1548","2020-09-15",18.74
"1549","2020-09-16",18.08
"1550","2020-09-17",17.74
"1551","2020-09-18",17.559999
"1552","2020-09-21",16.57
"1553","2020-09-22",16.879999
"1554","2020-09-23",16.24
"1555","2020-09-24",15.95
"1556","2020-09-25",16.23
"1557","2020-09-28",16.549999
"1558","2020-09-29",16.440001
"1559","2020-09-30",16.309999
"1560","2020-10-01",16.15
"1561","2020-10-02",16.190001
"1562","2020-10-05",17.059999
"1563","2020-10-06",17.08
"1564","2020-10-07",18.01
"1565","2020-10-08",18.309999
"1566","2020-10-09",17.950001
"1567","2020-10-12",18.219999
"1568","2020-10-13",17.92
"1569","2020-10-14",17.91
"1570","2020-10-15",17.700001
"1571","2020-10-16",17.110001
"1572","2020-10-19",16.23
"1573","2020-10-20",15.805
"1574","2020-10-21",15.54
"1575","2020-10-22",16.02
"1576","2020-10-23",16.120001
"1577","2020-10-26",15.96
"1578","2020-10-27",15.97
"1579","2020-10-28",15.14
"1580","2020-10-29",15.6
"1581","2020-10-30",15.5
"1582","2020-11-02",15.96
"1583","2020-11-03",16.4
"1584","2020-11-04",16.9
"1585","2020-11-05",17.24
"1586","2020-11-06",17.08
"1587","2020-11-09",18.139999
"1588","2020-11-10",18.26
"1589","2020-11-11",18.51
"1590","2020-11-12",18.200001
"1591","2020-11-13",18.84
"1592","2020-11-16",18.73
"1593","2020-11-17",18.559999
"1594","2020-11-18",18.120001
"1595","2020-11-19",19.440001
"1596","2020-11-20",18.66
"1597","2020-11-23",19.24
"1598","2020-11-24",20.15
"1599","2020-11-25",20.190001
"1600","2020-11-27",20.25
