"","date","WSR"
"1000","2014-08-15",15.09
"1001","2014-08-18",15.22
"1002","2014-08-19",15.28
"1003","2014-08-20",15.21
"1004","2014-08-21",15.24
"1005","2014-08-22",15.13
"1006","2014-08-25",15.08
"1007","2014-08-26",15.15
"1008","2014-08-27",15.22
"1009","2014-08-28",15.12
"1010","2014-08-29",15.2
"1011","2014-09-02",15.14
"1012","2014-09-03",15.05
"1013","2014-09-04",15
"1014","2014-09-05",15.13
"1015","2014-09-08",15.07
"1016","2014-09-09",14.97
"1017","2014-09-10",14.85
"1018","2014-09-11",14.84
"1019","2014-09-12",14.36
"1020","2014-09-15",14.14
"1021","2014-09-16",14.27
"1022","2014-09-17",14.25
"1023","2014-09-18",14.26
"1024","2014-09-19",14.52
"1025","2014-09-22",14.22
"1026","2014-09-23",13.95
"1027","2014-09-24",13.94
"1028","2014-09-25",13.87
"1029","2014-09-26",14.14
"1030","2014-09-29",14.05
"1031","2014-09-30",13.94
"1032","2014-10-01",13.94
"1033","2014-10-02",13.99
"1034","2014-10-03",14.12
"1035","2014-10-06",14.04
"1036","2014-10-07",13.91
"1037","2014-10-08",14.23
"1038","2014-10-09",14.15
"1039","2014-10-10",14.15
"1040","2014-10-13",14.27
"1041","2014-10-14",14.46
"1042","2014-10-15",14.31
"1043","2014-10-16",14.37
"1044","2014-10-17",14.3
"1045","2014-10-20",14.52
"1046","2014-10-21",14.46
"1047","2014-10-22",14.47
"1048","2014-10-23",14.61
"1049","2014-10-24",14.53
"1050","2014-10-27",14.68
"1051","2014-10-28",15
"1052","2014-10-29",14.86
"1053","2014-10-30",14.9
"1054","2014-10-31",15
"1055","2014-11-03",15.01
"1056","2014-11-04",14.91
"1057","2014-11-05",14.85
"1058","2014-11-06",14.92
"1059","2014-11-07",14.8
"1060","2014-11-10",15.05
"1061","2014-11-11",15.07
"1062","2014-11-12",15.06
"1063","2014-11-13",14.97
"1064","2014-11-14",14.87
"1065","2014-11-17",14.9
"1066","2014-11-18",14.87
"1067","2014-11-19",14.72
"1068","2014-11-20",14.85
"1069","2014-11-21",14.82
"1070","2014-11-24",14.97
"1071","2014-11-25",14.98
"1072","2014-11-26",14.95
"1073","2014-11-28",14.86
"1074","2014-12-01",14.73
"1075","2014-12-02",14.82
"1076","2014-12-03",14.86
"1077","2014-12-04",14.77
"1078","2014-12-05",14.83
"1079","2014-12-08",14.69
"1080","2014-12-09",14.89
"1081","2014-12-10",14.81
"1082","2014-12-11",14.87
"1083","2014-12-12",14.61
"1084","2014-12-15",14.29
"1085","2014-12-16",14.42
"1086","2014-12-17",14.72
"1087","2014-12-18",14.79
"1088","2014-12-19",14.81
"1089","2014-12-22",15.01
"1090","2014-12-23",14.99
"1091","2014-12-24",15.05
"1092","2014-12-26",15.17
"1093","2014-12-29",15.37
"1094","2014-12-30",15.45
"1095","2014-12-31",15.11
"1096","2015-01-02",15.21
"1097","2015-01-05",15.34
"1098","2015-01-06",15.33
"1099","2015-01-07",15.38
"1100","2015-01-08",15.28
"1101","2015-01-09",15.19
"1102","2015-01-12",15.22
"1103","2015-01-13",15.23
"1104","2015-01-14",15.4
"1105","2015-01-15",15.35
"1106","2015-01-16",15.88
"1107","2015-01-20",15.85
"1108","2015-01-21",15.82
"1109","2015-01-22",16.08
"1110","2015-01-23",16.02
"1111","2015-01-26",16.280001
"1112","2015-01-27",16.219999
"1113","2015-01-28",16.030001
"1114","2015-01-29",16.139999
"1115","2015-01-30",15.69
"1116","2015-02-02",15.67
"1117","2015-02-03",15.97
"1118","2015-02-04",15.84
"1119","2015-02-05",16.110001
"1120","2015-02-06",15.65
"1121","2015-02-09",15.52
"1122","2015-02-10",15.57
"1123","2015-02-11",15.48
"1124","2015-02-12",15.73
"1125","2015-02-13",15.6
"1126","2015-02-17",15.53
"1127","2015-02-18",15.75
"1128","2015-02-19",15.43
"1129","2015-02-20",15.54
"1130","2015-02-23",15.58
"1131","2015-02-24",15.57
"1132","2015-02-25",15.72
"1133","2015-02-26",15.87
"1134","2015-02-27",15.78
"1135","2015-03-02",15.82
"1136","2015-03-03",15.77
"1137","2015-03-04",15.63
"1138","2015-03-05",15.71
"1139","2015-03-06",15.28
"1140","2015-03-09",15.36
"1141","2015-03-10",15.38
"1142","2015-03-11",15.33
"1143","2015-03-12",15.68
"1144","2015-03-13",15.56
"1145","2015-03-16",15.71
"1146","2015-03-17",15.7
"1147","2015-03-18",15.91
"1148","2015-03-19",15.91
"1149","2015-03-20",16.32
"1150","2015-03-23",16.280001
"1151","2015-03-24",16.120001
"1152","2015-03-25",15.89
"1153","2015-03-26",15.83
"1154","2015-03-27",16.040001
"1155","2015-03-30",16.09
"1156","2015-03-31",15.88
"1157","2015-04-01",16.02
"1158","2015-04-02",15.96
"1159","2015-04-06",16.02
"1160","2015-04-07",15.98
"1161","2015-04-08",15.98
"1162","2015-04-09",15.65
"1163","2015-04-10",15.76
"1164","2015-04-13",15.77
"1165","2015-04-14",15.74
"1166","2015-04-15",15.66
"1167","2015-04-16",15.66
"1168","2015-04-17",15.48
"1169","2015-04-20",15.49
"1170","2015-04-21",15.53
"1171","2015-04-22",15.49
"1172","2015-04-23",15.49
"1173","2015-04-24",15.51
"1174","2015-04-27",15.49
"1175","2015-04-28",15.52
"1176","2015-04-29",15.18
"1177","2015-04-30",14.7
"1178","2015-05-01",14.79
"1179","2015-05-04",14.79
"1180","2015-05-05",14.43
"1181","2015-05-06",14.04
"1182","2015-05-07",14.03
"1183","2015-05-08",14.14
"1184","2015-05-11",14.03
"1185","2015-05-12",14.33
"1186","2015-05-13",14.05
"1187","2015-05-14",14.28
"1188","2015-05-15",14.36
"1189","2015-05-18",14.55
"1190","2015-05-19",14.5
"1191","2015-05-20",14.42
"1192","2015-05-21",14.3
"1193","2015-05-22",14.31
"1194","2015-05-26",14.14
"1195","2015-05-27",14.14
"1196","2015-05-28",14.15
"1197","2015-05-29",14.03
"1198","2015-06-01",14.16
"1199","2015-06-02",14.11
"1200","2015-06-03",14.02
"1201","2015-06-04",13.97
"1202","2015-06-05",13.83
"1203","2015-06-08",13.87
"1204","2015-06-09",13.87
"1205","2015-06-10",13.92
"1206","2015-06-11",13.9
"1207","2015-06-12",13.93
"1208","2015-06-15",13.71
"1209","2015-06-16",13.94
"1210","2015-06-17",13.9
"1211","2015-06-18",14.18
"1212","2015-06-19",14.11
"1213","2015-06-22",14.19
"1214","2015-06-23",13.6
"1215","2015-06-24",13.59
"1216","2015-06-25",13.06
"1217","2015-06-26",13.34
"1218","2015-06-29",13.22
"1219","2015-06-30",13.02
"1220","2015-07-01",13.14
"1221","2015-07-02",13.06
"1222","2015-07-06",13.18
"1223","2015-07-07",13.24
"1224","2015-07-08",13.33
"1225","2015-07-09",13.29
"1226","2015-07-10",13.42
"1227","2015-07-13",13.28
"1228","2015-07-14",13.39
"1229","2015-07-15",13.27
"1230","2015-07-16",13.28
"1231","2015-07-17",13.34
"1232","2015-07-20",13.27
"1233","2015-07-21",13.17
"1234","2015-07-22",13.2
"1235","2015-07-23",13.09
"1236","2015-07-24",12.99
"1237","2015-07-27",13.04
"1238","2015-07-28",12.75
"1239","2015-07-29",12.92
"1240","2015-07-30",12.88
"1241","2015-07-31",12.93
"1242","2015-08-03",13.15
"1243","2015-08-04",13.11
"1244","2015-08-05",12.99
"1245","2015-08-06",13.05
"1246","2015-08-07",12.61
"1247","2015-08-10",12.26
"1248","2015-08-11",12.69
"1249","2015-08-12",12.65
"1250","2015-08-13",12.65
"1251","2015-08-14",12.71
"1252","2015-08-17",12.76
"1253","2015-08-18",12.77
"1254","2015-08-19",12.66
"1255","2015-08-20",12.53
"1256","2015-08-21",12.29
"1257","2015-08-24",11.2
"1258","2015-08-25",11.11
"1259","2015-08-26",11.44
"1260","2015-08-27",11.64
"1261","2015-08-28",11.63
"1262","2015-08-31",11.42
"1263","2015-09-01",11.13
"1264","2015-09-02",11.17
"1265","2015-09-03",11.2
"1266","2015-09-04",10.89
"1267","2015-09-08",11.13
"1268","2015-09-09",10.92
"1269","2015-09-10",10.89
"1270","2015-09-11",10.99
"1271","2015-09-14",11.15
"1272","2015-09-15",11.14
"1273","2015-09-16",11.4
"1274","2015-09-17",11.82
"1275","2015-09-18",11.95
"1276","2015-09-21",11.96
"1277","2015-09-22",11.88
"1278","2015-09-23",11.96
"1279","2015-09-24",11.89
"1280","2015-09-25",11.71
"1281","2015-09-28",11.38
"1282","2015-09-29",11.37
"1283","2015-09-30",11.53
"1284","2015-10-01",11.53
"1285","2015-10-02",11.54
"1286","2015-10-05",11.72
"1287","2015-10-06",11.64
"1288","2015-10-07",11.9
"1289","2015-10-08",11.97
"1290","2015-10-09",11.91
"1291","2015-10-12",12.11
"1292","2015-10-13",12.11
"1293","2015-10-14",11.98
"1294","2015-10-15",12.32
"1295","2015-10-16",12.57
"1296","2015-10-19",12.61
"1297","2015-10-20",12.62
"1298","2015-10-21",12.59
"1299","2015-10-22",12.84
"1300","2015-10-23",12.7
"1301","2015-10-26",12.64
"1302","2015-10-27",12.49
"1303","2015-10-28",12.72
"1304","2015-10-29",12.48
"1305","2015-10-30",12.36
"1306","2015-11-02",12.54
"1307","2015-11-03",12.55
"1308","2015-11-04",12.56
"1309","2015-11-05",12.61
"1310","2015-11-06",12.33
"1311","2015-11-09",11.94
"1312","2015-11-10",12.09
"1313","2015-11-11",12.01
"1314","2015-11-12",11.77
"1315","2015-11-13",11.65
"1316","2015-11-16",11.9
"1317","2015-11-17",11.86
"1318","2015-11-18",11.94
"1319","2015-11-19",11.96
"1320","2015-11-20",12.11
"1321","2015-11-23",12.02
"1322","2015-11-24",12.06
"1323","2015-11-25",12.19
"1324","2015-11-27",12.33
"1325","2015-11-30",12.14
"1326","2015-12-01",12.16
"1327","2015-12-02",11.82
"1328","2015-12-03",11.42
"1329","2015-12-04",11.35
"1330","2015-12-07",11.33
"1331","2015-12-08",11.3
"1332","2015-12-09",11.45
"1333","2015-12-10",11.31
"1334","2015-12-11",11.3
"1335","2015-12-14",11.18
"1336","2015-12-15",11.56
"1337","2015-12-16",12.04
"1338","2015-12-17",12.02
"1339","2015-12-18",12.1
"1340","2015-12-21",11.77
"1341","2015-12-22",11.86
"1342","2015-12-23",12.03
"1343","2015-12-24",12.02
"1344","2015-12-28",12.12
"1345","2015-12-29",12.29
"1346","2015-12-30",12.16
"1347","2015-12-31",12.01
"1348","2016-01-04",11.74
"1349","2016-01-05",12
"1350","2016-01-06",12.08
"1351","2016-01-07",11.58
"1352","2016-01-08",11.4
"1353","2016-01-11",11.48
"1354","2016-01-12",10.98
"1355","2016-01-13",10.71
"1356","2016-01-14",10.85
"1357","2016-01-15",10.7
"1358","2016-01-19",10.43
"1359","2016-01-20",9.9
"1360","2016-01-21",10.1
"1361","2016-01-22",10.47
"1362","2016-01-25",10.53
"1363","2016-01-26",10.86
"1364","2016-01-27",10.69
"1365","2016-01-28",10.85
"1366","2016-01-29",11.02
"1367","2016-02-01",10.92
"1368","2016-02-02",10.83
"1369","2016-02-03",10.65
"1370","2016-02-04",10.6
"1371","2016-02-05",10.51
"1372","2016-02-08",10.13
"1373","2016-02-09",9.9
"1374","2016-02-10",9.94
"1375","2016-02-11",9.87
"1376","2016-02-12",9.91
"1377","2016-02-16",10.1
"1378","2016-02-17",10.31
"1379","2016-02-18",10.41
"1380","2016-02-19",10.47
"1381","2016-02-22",10.49
"1382","2016-02-23",10.42
"1383","2016-02-24",10.41
"1384","2016-02-25",11.01
"1385","2016-02-26",11.05
"1386","2016-02-29",11.22
"1387","2016-03-01",11.25
"1388","2016-03-02",11.53
"1389","2016-03-03",12.02
"1390","2016-03-04",11.8
"1391","2016-03-07",12.23
"1392","2016-03-08",11.99
"1393","2016-03-09",11.93
"1394","2016-03-10",11.95
"1395","2016-03-11",12.17
"1396","2016-03-14",12.06
"1397","2016-03-15",12
"1398","2016-03-16",12.24
"1399","2016-03-17",12.49
"1400","2016-03-18",12.43
"1401","2016-03-21",12.31
"1402","2016-03-22",12.2
"1403","2016-03-23",12
"1404","2016-03-24",12.3
"1405","2016-03-28",12.3
"1406","2016-03-29",12.73
"1407","2016-03-30",12.54
"1408","2016-03-31",12.57
"1409","2016-04-01",12.54
"1410","2016-04-04",12.59
"1411","2016-04-05",12.52
"1412","2016-04-06",12.51
"1413","2016-04-07",12.56
"1414","2016-04-08",12.58
"1415","2016-04-11",12.75
"1416","2016-04-12",12.82
"1417","2016-04-13",12.98
"1418","2016-04-14",12.99
"1419","2016-04-15",13.12
"1420","2016-04-18",13.09
"1421","2016-04-19",13.09
"1422","2016-04-20",12.9
"1423","2016-04-21",12.82
"1424","2016-04-22",12.92
"1425","2016-04-25",12.95
"1426","2016-04-26",13.23
"1427","2016-04-27",13.15
"1428","2016-04-28",13.36
"1429","2016-04-29",13.43
"1430","2016-05-02",13.56
"1431","2016-05-03",13.54
"1432","2016-05-04",13.67
"1433","2016-05-05",13.64
"1434","2016-05-06",13.67
"1435","2016-05-09",13.91
"1436","2016-05-10",13.81
"1437","2016-05-11",13.6
"1438","2016-05-12",13.7
"1439","2016-05-13",13.63
"1440","2016-05-16",13.7
"1441","2016-05-17",13.37
"1442","2016-05-18",13.1
"1443","2016-05-19",12.85
"1444","2016-05-20",13.05
"1445","2016-05-23",12.99
"1446","2016-05-24",13.29
"1447","2016-05-25",13.44
"1448","2016-05-26",13.61
"1449","2016-05-27",13.75
"1450","2016-05-31",13.68
"1451","2016-06-01",13.76
"1452","2016-06-02",13.8
"1453","2016-06-03",13.95
"1454","2016-06-06",13.91
"1455","2016-06-07",14.2
"1456","2016-06-08",14.31
"1457","2016-06-09",14.58
"1458","2016-06-10",14.63
"1459","2016-06-13",14.59
"1460","2016-06-14",14.36
"1461","2016-06-15",14.29
"1462","2016-06-16",14.34
"1463","2016-06-17",14.7
"1464","2016-06-20",14.97
"1465","2016-06-21",15.05
"1466","2016-06-22",15.04
"1467","2016-06-23",14.95
"1468","2016-06-24",14.97
"1469","2016-06-27",14.72
"1470","2016-06-28",15.03
"1471","2016-06-29",14.98
"1472","2016-06-30",15.08
"1473","2016-07-01",15.19
"1474","2016-07-05",15.45
"1475","2016-07-06",15.44
"1476","2016-07-07",15.32
"1477","2016-07-08",15.67
"1478","2016-07-11",15.87
"1479","2016-07-12",15.86
"1480","2016-07-13",16.040001
"1481","2016-07-14",15.44
"1482","2016-07-15",15.43
"1483","2016-07-18",15.67
"1484","2016-07-19",15.71
"1485","2016-07-20",15.84
"1486","2016-07-21",15.85
"1487","2016-07-22",15.89
"1488","2016-07-25",15.85
"1489","2016-07-26",15.81
"1490","2016-07-27",15.82
"1491","2016-07-28",15.6
"1492","2016-07-29",16.17
"1493","2016-08-01",15.79
"1494","2016-08-02",15.46
"1495","2016-08-03",15.19
"1496","2016-08-04",15.2
"1497","2016-08-05",15.29
"1498","2016-08-08",15.24
"1499","2016-08-09",15.31
"1500","2016-08-10",15.32
"1501","2016-08-11",15.16
"1502","2016-08-12",15.08
"1503","2016-08-15",15.1
"1504","2016-08-16",14.92
"1505","2016-08-17",15
"1506","2016-08-18",15.17
"1507","2016-08-19",14.58
"1508","2016-08-22",14.62
"1509","2016-08-23",14.99
"1510","2016-08-24",14.83
"1511","2016-08-25",14.82
"1512","2016-08-26",14.54
"1513","2016-08-29",14.63
"1514","2016-08-30",14.44
"1515","2016-08-31",14.49
"1516","2016-09-01",14.43
"1517","2016-09-02",14.52
"1518","2016-09-06",14.64
"1519","2016-09-07",14.84
"1520","2016-09-08",14.79
"1521","2016-09-09",14
"1522","2016-09-12",13.92
"1523","2016-09-13",13.49
"1524","2016-09-14",13.8
"1525","2016-09-15",13.8
"1526","2016-09-16",13.95
"1527","2016-09-19",13.98
"1528","2016-09-20",13.81
"1529","2016-09-21",13.95
"1530","2016-09-22",14.33
"1531","2016-09-23",14.34
"1532","2016-09-26",14.28
"1533","2016-09-27",14.08
"1534","2016-09-28",14.27
"1535","2016-09-29",14.07
"1536","2016-09-30",13.88
"1537","2016-10-03",13.72
"1538","2016-10-04",13.25
"1539","2016-10-05",13
"1540","2016-10-06",12.93
"1541","2016-10-07",12.96
"1542","2016-10-10",13.1
"1543","2016-10-11",12.66
"1544","2016-10-12",12.88
"1545","2016-10-13",13.17
"1546","2016-10-14",13.2
"1547","2016-10-17",13.32
"1548","2016-10-18",13.51
"1549","2016-10-19",13.65
"1550","2016-10-20",13.71
"1551","2016-10-21",13.65
"1552","2016-10-24",13.77
"1553","2016-10-25",13.67
"1554","2016-10-26",13.49
"1555","2016-10-27",13.09
"1556","2016-10-28",13
"1557","2016-10-31",13.3
"1558","2016-11-01",12.56
"1559","2016-11-02",12.3
"1560","2016-11-03",12.3
"1561","2016-11-04",12.49
"1562","2016-11-07",12.85
"1563","2016-11-08",12.83
"1564","2016-11-09",12.96
"1565","2016-11-10",12.85
"1566","2016-11-11",13.31
"1567","2016-11-14",13.47
"1568","2016-11-15",13.52
"1569","2016-11-16",13.45
"1570","2016-11-17",13.22
"1571","2016-11-18",13.34
"1572","2016-11-21",13.47
"1573","2016-11-22",13.69
"1574","2016-11-23",13.68
"1575","2016-11-25",13.86
"1576","2016-11-28",13.91
"1577","2016-11-29",13.59
"1578","2016-11-30",13.41
"1579","2016-12-01",13.12
"1580","2016-12-02",13.17
"1581","2016-12-05",13.49
"1582","2016-12-06",13.62
"1583","2016-12-07",13.79
"1584","2016-12-08",14.17
"1585","2016-12-09",14.14
"1586","2016-12-12",14.14
"1587","2016-12-13",14.06
"1588","2016-12-14",13.7
"1589","2016-12-15",13.62
"1590","2016-12-16",13.75
"1591","2016-12-19",14.06
"1592","2016-12-20",14.07
"1593","2016-12-21",13.82
"1594","2016-12-22",13.85
"1595","2016-12-23",13.96
"1596","2016-12-27",14.05
"1597","2016-12-28",14.08
"1598","2016-12-29",14.38
"1599","2016-12-30",14.38
"1600","2017-01-03",14.33
"1601","2017-01-04",14.36
"1602","2017-01-05",14.12
"1603","2017-01-06",13.94
"1604","2017-01-09",13.77
"1605","2017-01-10",13.78
"1606","2017-01-11",13.89
"1607","2017-01-12",13.79
"1608","2017-01-13",13.84
"1609","2017-01-17",13.91
"1610","2017-01-18",13.95
"1611","2017-01-19",13.66
"1612","2017-01-20",13.64
"1613","2017-01-23",13.86
"1614","2017-01-24",13.9
"1615","2017-01-25",13.96
"1616","2017-01-26",13.81
"1617","2017-01-27",13.94
"1618","2017-01-30",13.85
"1619","2017-01-31",13.91
"1620","2017-02-01",13.75
"1621","2017-02-02",13.72
"1622","2017-02-03",13.94
"1623","2017-02-06",13.84
"1624","2017-02-07",13.81
"1625","2017-02-08",13.72
"1626","2017-02-09",13.87
"1627","2017-02-10",14.05
"1628","2017-02-13",13.89
"1629","2017-02-14",13.87
"1630","2017-02-15",14.02
"1631","2017-02-16",14.06
"1632","2017-02-17",14.1
"1633","2017-02-21",14.24
"1634","2017-02-22",14.42
"1635","2017-02-23",14.4
"1636","2017-02-24",14.24
"1637","2017-02-27",14.18
"1638","2017-02-28",14.16
"1639","2017-03-01",14.06
"1640","2017-03-02",13.82
"1641","2017-03-03",13.96
"1642","2017-03-06",13.94
"1643","2017-03-07",13.82
"1644","2017-03-08",13.49
"1645","2017-03-09",12.95
"1646","2017-03-10",12.99
"1647","2017-03-13",13.2
"1648","2017-03-14",13.06
"1649","2017-03-15",13.43
"1650","2017-03-16",13.46
"1651","2017-03-17",13.53
"1652","2017-03-20",13.45
"1653","2017-03-21",13.3
"1654","2017-03-22",13.26
"1655","2017-03-23",13.48
"1656","2017-03-24",13.45
"1657","2017-03-27",13.5
"1658","2017-03-28",13.54
"1659","2017-03-29",13.58
"1660","2017-03-30",13.66
"1661","2017-03-31",13.84
"1662","2017-04-03",13.73
"1663","2017-04-04",13.51
"1664","2017-04-05",13.46
"1665","2017-04-06",13.68
"1666","2017-04-07",13.77
"1667","2017-04-10",13.95
"1668","2017-04-11",14.18
"1669","2017-04-12",14.11
"1670","2017-04-13",14.14
"1671","2017-04-17",14.33
"1672","2017-04-18",14.4
"1673","2017-04-19",14.25
"1674","2017-04-20",13.08
"1675","2017-04-21",13.05
"1676","2017-04-24",12.9
"1677","2017-04-25",12.88
"1678","2017-04-26",12.74
"1679","2017-04-27",12.56
"1680","2017-04-28",12.54
"1681","2017-05-01",12.45
"1682","2017-05-02",12.38
"1683","2017-05-03",12.17
"1684","2017-05-04",11.52
"1685","2017-05-05",11.88
"1686","2017-05-08",12.05
"1687","2017-05-09",12.05
"1688","2017-05-10",12.23
"1689","2017-05-11",12.17
"1690","2017-05-12",12.04
"1691","2017-05-15",12.1
"1692","2017-05-16",12.01
"1693","2017-05-17",11.16
"1694","2017-05-18",11.51
"1695","2017-05-19",11.57
"1696","2017-05-22",11.97
"1697","2017-05-23",11.94
"1698","2017-05-24",12
"1699","2017-05-25",11.95
"1700","2017-05-26",11.88
"1701","2017-05-30",11.55
"1702","2017-05-31",11.53
"1703","2017-06-01",11.72
"1704","2017-06-02",11.8
"1705","2017-06-05",11.81
"1706","2017-06-06",11.82
"1707","2017-06-07",11.85
"1708","2017-06-08",12
"1709","2017-06-09",12.15
"1710","2017-06-12",12.35
"1711","2017-06-13",12.4
"1712","2017-06-14",12.41
"1713","2017-06-15",12.34
"1714","2017-06-16",12.21
"1715","2017-06-19",12.2
"1716","2017-06-20",12.24
"1717","2017-06-21",12.16
"1718","2017-06-22",12.2
"1719","2017-06-23",12.35
"1720","2017-06-26",12.47
"1721","2017-06-27",12.45
"1722","2017-06-28",12.55
"1723","2017-06-29",12.53
"1724","2017-06-30",12.25
"1725","2017-07-03",12.5
"1726","2017-07-05",12.22
"1727","2017-07-06",12.14
"1728","2017-07-07",12.29
"1729","2017-07-10",12.16
"1730","2017-07-11",12.15
"1731","2017-07-12",12.4
"1732","2017-07-13",12.45
"1733","2017-07-14",12.57
"1734","2017-07-17",12.65
"1735","2017-07-18",12.63
"1736","2017-07-19",12.75
"1737","2017-07-20",12.74
"1738","2017-07-21",12.84
"1739","2017-07-24",12.81
"1740","2017-07-25",12.94
"1741","2017-07-26",13.07
"1742","2017-07-27",13.1
"1743","2017-07-28",13.06
"1744","2017-07-31",13.05
"1745","2017-08-01",13.03
"1746","2017-08-02",12.88
"1747","2017-08-03",12.86
"1748","2017-08-04",12.87
"1749","2017-08-07",12.84
"1750","2017-08-08",12.93
"1751","2017-08-09",12.91
"1752","2017-08-10",12.82
"1753","2017-08-11",12.85
"1754","2017-08-14",12.94
"1755","2017-08-15",12.96
"1756","2017-08-16",12.91
"1757","2017-08-17",12.71
"1758","2017-08-18",12.63
"1759","2017-08-21",12.82
"1760","2017-08-22",12.74
"1761","2017-08-23",12.81
"1762","2017-08-24",12.77
"1763","2017-08-25",12.87
"1764","2017-08-28",12.24
"1765","2017-08-29",12.21
"1766","2017-08-30",12.44
"1767","2017-08-31",12.54
"1768","2017-09-01",12.73
"1769","2017-09-05",12.52
"1770","2017-09-06",12.72
"1771","2017-09-07",12.78
"1772","2017-09-08",12.94
"1773","2017-09-11",13.5
"1774","2017-09-12",13.29
"1775","2017-09-13",13.19
"1776","2017-09-14",13.21
"1777","2017-09-15",13.13
"1778","2017-09-18",13.03
"1779","2017-09-19",13.02
"1780","2017-09-20",12.85
"1781","2017-09-21",12.86
"1782","2017-09-22",12.86
"1783","2017-09-25",13.05
"1784","2017-09-26",13.1
"1785","2017-09-27",12.98
"1786","2017-09-28",13.04
"1787","2017-09-29",13.05
"1788","2017-10-02",13.15
"1789","2017-10-03",13.07
"1790","2017-10-04",13.13
"1791","2017-10-05",13.25
"1792","2017-10-06",13.18
"1793","2017-10-09",13.25
"1794","2017-10-10",13.39
"1795","2017-10-11",13.52
"1796","2017-10-12",13.6
"1797","2017-10-13",13.64
"1798","2017-10-16",13.63
"1799","2017-10-17",13.65
"1800","2017-10-18",13.71
"1801","2017-10-19",13.75
"1802","2017-10-20",13.75
"1803","2017-10-23",13.83
"1804","2017-10-24",13.62
"1805","2017-10-25",13.48
"1806","2017-10-26",13.23
"1807","2017-10-27",13.37
"1808","2017-10-30",13.37
"1809","2017-10-31",13.36
"1810","2017-11-01",13.48
"1811","2017-11-02",14.19
"1812","2017-11-03",13.87
"1813","2017-11-06",14.08
"1814","2017-11-07",14.14
"1815","2017-11-08",14.22
"1816","2017-11-09",14.33
"1817","2017-11-10",14.42
"1818","2017-11-13",14.48
"1819","2017-11-14",14.56
"1820","2017-11-15",14.37
"1821","2017-11-16",14.47
"1822","2017-11-17",14.43
"1823","2017-11-20",14.52
"1824","2017-11-21",14.68
"1825","2017-11-22",14.8
"1826","2017-11-24",14.79
"1827","2017-11-27",14.74
"1828","2017-11-28",14.85
"1829","2017-11-29",14.91
"1830","2017-11-30",14.77
"1831","2017-12-01",14.81
"1832","2017-12-04",14.7
"1833","2017-12-05",14.55
"1834","2017-12-06",14.47
"1835","2017-12-07",14.44
"1836","2017-12-08",14.5
"1837","2017-12-11",14.46
"1838","2017-12-12",14.43
"1839","2017-12-13",14.67
"1840","2017-12-14",14.52
"1841","2017-12-15",14.73
"1842","2017-12-18",14.86
"1843","2017-12-19",14.57
"1844","2017-12-20",14.36
"1845","2017-12-21",14.36
"1846","2017-12-22",14.44
"1847","2017-12-26",14.63
"1848","2017-12-27",14.69
"1849","2017-12-28",14.63
"1850","2017-12-29",14.41
"1851","2018-01-02",14.37
"1852","2018-01-03",14.36
"1853","2018-01-04",13.91
"1854","2018-01-05",14.02
"1855","2018-01-08",14.26
"1856","2018-01-09",13.74
"1857","2018-01-10",13.64
"1858","2018-01-11",13.78
"1859","2018-01-12",13.64
"1860","2018-01-16",13.58
"1861","2018-01-17",13.72
"1862","2018-01-18",13.46
"1863","2018-01-19",13.61
"1864","2018-01-22",13.54
"1865","2018-01-23",13.51
"1866","2018-01-24",13.34
"1867","2018-01-25",13.36
"1868","2018-01-26",13.19
"1869","2018-01-29",12.97
"1870","2018-01-30",12.91
"1871","2018-01-31",13.14
"1872","2018-02-01",12.88
"1873","2018-02-02",12.6
"1874","2018-02-05",12.02
"1875","2018-02-06",12.18
"1876","2018-02-07",12.36
"1877","2018-02-08",12.12
"1878","2018-02-09",12.33
"1879","2018-02-12",12.16
"1880","2018-02-13",12.21
"1881","2018-02-14",12.02
"1882","2018-02-15",12.24
"1883","2018-02-16",12.35
"1884","2018-02-20",12.21
"1885","2018-02-21",12.12
"1886","2018-02-22",12.46
"1887","2018-02-23",12.62
"1888","2018-02-26",12.68
"1889","2018-02-27",12.43
"1890","2018-02-28",12.34
"1891","2018-03-01",12.41
"1892","2018-03-02",10.86
"1893","2018-03-05",10.65
"1894","2018-03-06",10.86
"1895","2018-03-07",10.83
"1896","2018-03-08",10.7
"1897","2018-03-09",10.65
"1898","2018-03-12",10.82
"1899","2018-03-13",10.92
"1900","2018-03-14",10.88
"1901","2018-03-15",10.6
"1902","2018-03-16",10.74
"1903","2018-03-19",10.61
"1904","2018-03-20",10.38
"1905","2018-03-21",10.31
"1906","2018-03-22",10.26
"1907","2018-03-23",10.12
"1908","2018-03-26",10.2
"1909","2018-03-27",10.23
"1910","2018-03-28",10.47
"1911","2018-03-29",10.39
"1912","2018-04-02",10.14
"1913","2018-04-03",10.27
"1914","2018-04-04",10.5
"1915","2018-04-05",10.5
"1916","2018-04-06",10.47
"1917","2018-04-09",10.51
"1918","2018-04-10",10.58
"1919","2018-04-11",10.6
"1920","2018-04-12",10.42
"1921","2018-04-13",10.53
"1922","2018-04-16",10.69
"1923","2018-04-17",10.82
"1924","2018-04-18",10.85
"1925","2018-04-19",10.7
"1926","2018-04-20",10.54
"1927","2018-04-23",10.53
"1928","2018-04-24",10.52
"1929","2018-04-25",10.55
"1930","2018-04-26",10.84
"1931","2018-04-27",11.02
"1932","2018-04-30",10.85
