"","date","PERI"
"448","2008-10-10",9.06
"449","2008-10-13",8.94
"450","2008-10-14",9
"451","2008-10-15",9.03
"452","2008-10-16",9.36
"453","2008-10-17",9.18
"454","2008-10-20",9.27
"455","2008-10-21",9.87
"456","2008-10-22",9.48
"457","2008-10-23",9.36
"458","2008-10-24",8.94
"459","2008-10-27",9
"460","2008-10-28",9.27
"461","2008-10-29",9.48
"462","2008-10-30",9.6
"463","2008-10-31",9.3
"464","2008-11-03",9.42
"465","2008-11-04",9.66
"466","2008-11-05",9
"467","2008-11-06",8.88
"468","2008-11-07",8.16
"469","2008-11-10",7.92
"470","2008-11-11",7.77
"471","2008-11-12",6.66
"472","2008-11-13",7.17
"473","2008-11-14",8.04
"474","2008-11-17",7.86
"475","2008-11-18",7.47
"476","2008-11-19",7.5
"477","2008-11-20",6.12
"478","2008-11-21",6
"479","2008-11-24",6.3
"480","2008-11-25",7.02
"481","2008-11-26",6.84
"482","2008-11-28",6.75
"483","2008-12-01",6.75
"484","2008-12-02",6.87
"485","2008-12-03",6.96
"486","2008-12-04",7.26
"487","2008-12-05",7.02
"488","2008-12-08",7.05
"489","2008-12-09",7.05
"490","2008-12-10",7.2
"491","2008-12-11",6.99
"492","2008-12-12",7.35
"493","2008-12-15",7.35
"494","2008-12-16",6.96
"495","2008-12-17",7.32
"496","2008-12-18",6.99
"497","2008-12-19",6.75
"498","2008-12-22",6.9
"499","2008-12-23",7.05
"500","2008-12-24",6.9
"501","2008-12-26",8.04
"502","2008-12-29",8.07
"503","2008-12-30",6.72
"504","2008-12-31",6.99
"505","2009-01-02",7.56
"506","2009-01-05",7.59
"507","2009-01-06",7.8
"508","2009-01-07",7.53
"509","2009-01-08",7.8
"510","2009-01-09",7.8
"511","2009-01-12",7.53
"512","2009-01-13",7.98
"513","2009-01-14",7.71
"514","2009-01-15",7.56
"515","2009-01-16",7.5
"516","2009-01-20",7.5
"517","2009-01-21",7.68
"518","2009-01-22",8.01
"519","2009-01-23",8.01
"520","2009-01-26",7.56
"521","2009-01-27",7.77
"522","2009-01-28",7.8
"523","2009-01-29",7.83
"524","2009-01-30",7.8
"525","2009-02-02",8.16
"526","2009-02-03",7.74
"527","2009-02-04",7.86
"528","2009-02-05",8.1
"529","2009-02-06",8.25
"530","2009-02-09",8.64
"531","2009-02-10",8.97
"532","2009-02-11",8.25
"533","2009-02-12",8.16
"534","2009-02-13",8.4
"535","2009-02-17",8.37
"536","2009-02-18",8.22
"537","2009-02-19",8.1
"538","2009-02-20",8.37
"539","2009-02-23",8.1
"540","2009-02-24",8.4
"541","2009-02-25",7.56
"542","2009-02-26",7.86
"543","2009-02-27",7.98
"544","2009-03-02",7.65
"545","2009-03-03",7.59
"546","2009-03-04",7.62
"547","2009-03-05",7.77
"548","2009-03-06",8.1
"549","2009-03-09",8.1
"550","2009-03-10",8.49
"551","2009-03-11",8.64
"552","2009-03-12",9.06
"553","2009-03-13",9.3
"554","2009-03-16",9
"555","2009-03-17",9
"556","2009-03-18",9.3
"557","2009-03-19",9.78
"558","2009-03-20",9.78
"559","2009-03-23",9.81
"560","2009-03-24",9.9
"561","2009-03-25",10.44
"562","2009-03-26",10.2
"563","2009-03-27",11.28
"564","2009-03-30",9.9
"565","2009-03-31",10.98
"566","2009-04-01",11.64
"567","2009-04-02",11.97
"568","2009-04-03",11.37
"569","2009-04-06",11.1
"570","2009-04-07",11.64
"571","2009-04-08",11.67
"572","2009-04-09",11.28
"573","2009-04-13",10.59
"574","2009-04-14",10.59
"575","2009-04-15",10.59
"576","2009-04-16",10.62
"577","2009-04-17",10.89
"578","2009-04-20",10.8
"579","2009-04-21",10.95
"580","2009-04-22",11.19
"581","2009-04-23",10.95
"582","2009-04-24",10.92
"583","2009-04-27",10.65
"584","2009-04-28",11.1
"585","2009-04-29",10.8
"586","2009-04-30",11.25
"587","2009-05-01",11.4
"588","2009-05-04",13.98
"589","2009-05-05",14.25
"590","2009-05-06",14.52
"591","2009-05-07",14.25
"592","2009-05-08",14.61
"593","2009-05-11",15
"594","2009-05-12",15.12
"595","2009-05-13",14.82
"596","2009-05-14",15.3
"597","2009-05-15",14.52
"598","2009-05-18",13.98
"599","2009-05-19",14.7
"600","2009-05-20",14.49
"601","2009-05-21",15
"602","2009-05-22",14.58
"603","2009-05-26",14.49
"604","2009-05-27",14.28
"605","2009-05-28",14.4
"606","2009-05-29",15.03
"607","2009-06-01",15
"608","2009-06-02",14.97
"609","2009-06-03",14.85
"610","2009-06-04",14.43
"611","2009-06-05",14.13
"612","2009-06-08",13.74
"613","2009-06-09",13.56
"614","2009-06-10",14.7
"615","2009-06-11",14.64
"616","2009-06-12",14.61
"617","2009-06-15",14.28
"618","2009-06-16",14.4
"619","2009-06-17",14.58
"620","2009-06-18",14.58
"621","2009-06-19",14.73
"622","2009-06-22",14.49
"623","2009-06-23",14.43
"624","2009-06-24",14.7
"625","2009-06-25",14.82
"626","2009-06-26",14.94
"627","2009-06-29",14.88
"628","2009-06-30",17.1
"629","2009-07-01",19.41
"630","2009-07-02",19.98
"631","2009-07-06",19.92
"632","2009-07-07",19.59
"633","2009-07-08",19.379999
"634","2009-07-09",17.58
"635","2009-07-10",17.940001
"636","2009-07-13",17.4
"637","2009-07-14",16.17
"638","2009-07-15",16.860001
"639","2009-07-16",16.200001
"640","2009-07-17",16.379999
"641","2009-07-20",16.5
"642","2009-07-21",18.75
"643","2009-07-22",20.01
"644","2009-07-23",20.34
"645","2009-07-24",20.549999
"646","2009-07-27",20.459999
"647","2009-07-28",20.52
"648","2009-07-29",19.83
"649","2009-07-30",20.040001
"650","2009-07-31",20.040001
"651","2009-08-03",21
"652","2009-08-04",21.24
"653","2009-08-05",20.25
"654","2009-08-06",22.559999
"655","2009-08-07",25.74
"656","2009-08-10",24.51
"657","2009-08-11",25.379999
"658","2009-08-12",24.9
"659","2009-08-13",26.370001
"660","2009-08-14",24.780001
"661","2009-08-17",21.75
"662","2009-08-18",24.389999
"663","2009-08-19",26.67
"664","2009-08-20",28.200001
"665","2009-08-21",28.77
"666","2009-08-24",27.690001
"667","2009-08-25",29.549999
"668","2009-08-26",29.25
"669","2009-08-27",29.940001
"670","2009-08-28",30.09
"671","2009-08-31",31.68
"672","2009-09-01",28.469999
"673","2009-09-02",26.16
"674","2009-09-03",28.02
"675","2009-09-04",28.110001
"676","2009-09-08",27.719999
"677","2009-09-09",27.809999
"678","2009-09-10",27.540001
"679","2009-09-11",28.02
"680","2009-09-14",26.129999
"681","2009-09-15",26.85
"682","2009-09-16",26.76
"683","2009-09-17",25.65
"684","2009-09-18",24.57
"685","2009-09-21",24.99
"686","2009-09-22",25.74
"687","2009-09-23",25.290001
"688","2009-09-24",24.629999
"689","2009-09-25",24.780001
"690","2009-09-28",23.16
"691","2009-09-29",24.42
"692","2009-09-30",25.379999
"693","2009-10-01",25.35
"694","2009-10-02",25.32
"695","2009-10-05",25.41
"696","2009-10-06",24.629999
"697","2009-10-07",24.809999
"698","2009-10-08",24.75
"699","2009-10-09",25.049999
"700","2009-10-12",24.75
"701","2009-10-13",24.780001
"702","2009-10-14",26.879999
"703","2009-10-15",27.15
"704","2009-10-16",26.52
"705","2009-10-19",29.1
"706","2009-10-20",28.139999
"707","2009-10-21",25.049999
"708","2009-10-22",24.780001
"709","2009-10-23",24.780001
"710","2009-10-26",23.549999
"711","2009-10-27",22.709999
"712","2009-10-28",21.24
"713","2009-10-29",22.889999
"714","2009-10-30",22.559999
"715","2009-11-02",23.639999
"716","2009-11-03",21.93
"717","2009-11-04",21.360001
"718","2009-11-05",22.110001
"719","2009-11-06",22.26
"720","2009-11-09",23.85
"721","2009-11-10",23.639999
"722","2009-11-11",24.24
"723","2009-11-12",23.610001
"724","2009-11-13",23.309999
"725","2009-11-16",23.85
"726","2009-11-17",24.059999
"727","2009-11-18",23.700001
"728","2009-11-19",24
"729","2009-11-20",25.200001
"730","2009-11-23",25.379999
"731","2009-11-24",26.01
"732","2009-11-25",25.41
"733","2009-11-27",25.139999
"734","2009-11-30",26.52
"735","2009-12-01",26.76
"736","2009-12-02",26.1
"737","2009-12-03",25.59
"738","2009-12-04",25.950001
"739","2009-12-07",25.950001
"740","2009-12-08",26.49
"741","2009-12-09",27.24
"742","2009-12-10",26.549999
"743","2009-12-11",26.790001
"744","2009-12-14",27.120001
"745","2009-12-15",27.09
"746","2009-12-16",27.9
"747","2009-12-17",27.48
"748","2009-12-18",27.209999
"749","2009-12-21",27.9
"750","2009-12-22",28.379999
"751","2009-12-23",28.02
"752","2009-12-24",28.440001
"753","2009-12-28",28.200001
"754","2009-12-29",28.23
"755","2009-12-30",28.950001
"756","2009-12-31",29.940001
"757","2010-01-04",31.709999
"758","2010-01-05",32.040001
"759","2010-01-06",30.99
"760","2010-01-07",29.76
"761","2010-01-08",30.09
"762","2010-01-11",29.25
"763","2010-01-12",28.110001
"764","2010-01-13",29.67
"765","2010-01-14",28.559999
"766","2010-01-15",28.440001
"767","2010-01-19",27.870001
"768","2010-01-20",27.09
"769","2010-01-21",27.030001
"770","2010-01-22",25.889999
"771","2010-01-25",25.139999
"772","2010-01-26",24.389999
"773","2010-01-27",24.389999
"774","2010-01-28",24
"775","2010-01-29",23.85
"776","2010-02-01",24.209999
"777","2010-02-02",24.75
"778","2010-02-03",25.83
"779","2010-02-04",24.719999
"780","2010-02-05",24.75
"781","2010-02-08",25.02
"782","2010-02-09",24.6
"783","2010-02-10",24.27
"784","2010-02-11",24.99
"785","2010-02-12",24.360001
"786","2010-02-16",25.17
"787","2010-02-17",25.379999
"788","2010-02-18",25.59
"789","2010-02-19",25.35
"790","2010-02-22",25.32
"791","2010-02-23",23.610001
"792","2010-02-24",23.129999
"793","2010-02-25",23.07
"794","2010-02-26",22.65
"795","2010-03-01",23.280001
"796","2010-03-02",23.25
"797","2010-03-03",23.370001
"798","2010-03-04",23.639999
"799","2010-03-05",23.67
"800","2010-03-08",23.4
"801","2010-03-09",23.16
"802","2010-03-10",23.07
"803","2010-03-11",23.040001
"804","2010-03-12",23.1
"805","2010-03-15",22.65
"806","2010-03-16",22.23
"807","2010-03-17",21.629999
"808","2010-03-18",21.120001
"809","2010-03-19",21.540001
"810","2010-03-22",21.57
"811","2010-03-23",23.549999
"812","2010-03-24",24.030001
"813","2010-03-25",19.620001
"814","2010-03-26",18.690001
"815","2010-03-29",18.690001
"816","2010-03-30",19.469999
"817","2010-03-31",19.379999
"818","2010-04-01",19.440001
"819","2010-04-05",19.26
"820","2010-04-06",19.41
"821","2010-04-07",19.379999
"822","2010-04-08",19.23
"823","2010-04-09",18.9
"824","2010-04-12",19.17
"825","2010-04-13",19.08
"826","2010-04-14",20.4
"827","2010-04-15",20.85
"828","2010-04-16",20.700001
"829","2010-04-19",20.91
"830","2010-04-20",21.24
"831","2010-04-21",21.959999
"832","2010-04-22",21.42
"833","2010-04-23",20.67
"834","2010-04-26",20.52
"835","2010-04-27",20.25
"836","2010-04-28",19.77
"837","2010-04-29",19.32
"838","2010-04-30",19.35
"839","2010-05-03",18.959999
"840","2010-05-04",18.51
"841","2010-05-05",18
"842","2010-05-06",18.450001
"843","2010-05-07",17.82
"844","2010-05-10",18.18
"845","2010-05-11",18.209999
"846","2010-05-12",18.93
"847","2010-05-13",18.870001
"848","2010-05-14",18.389999
"849","2010-05-17",17.790001
"850","2010-05-18",17.58
"851","2010-05-19",17.370001
"852","2010-05-20",16.200001
"853","2010-05-21",16.5
"854","2010-05-24",16.139999
"855","2010-05-25",15.66
"856","2010-05-26",15.51
"857","2010-05-27",15.63
"858","2010-05-28",15.45
"859","2010-06-01",15.33
"860","2010-06-02",15.81
"861","2010-06-03",15.51
"862","2010-06-04",15
"863","2010-06-07",14.64
"864","2010-06-08",14.82
"865","2010-06-09",14.22
"866","2010-06-10",14.67
"867","2010-06-11",14.79
"868","2010-06-14",14.91
"869","2010-06-15",15.12
"870","2010-06-16",15.81
"871","2010-06-17",15.87
"872","2010-06-18",16.08
"873","2010-06-21",16.139999
"874","2010-06-22",15.78
"875","2010-06-23",15.78
"876","2010-06-24",15.15
"877","2010-06-25",15.15
"878","2010-06-28",14.76
"879","2010-06-29",13.5
"880","2010-06-30",13.38
"881","2010-07-01",13.23
"882","2010-07-02",13.26
"883","2010-07-06",12.36
"884","2010-07-07",12.36
"885","2010-07-08",11.91
"886","2010-07-09",12.24
"887","2010-07-12",12.69
"888","2010-07-13",12.75
"889","2010-07-14",13.08
"890","2010-07-15",12.9
"891","2010-07-16",12.63
"892","2010-07-19",12.51
"893","2010-07-20",12.54
"894","2010-07-21",12.42
"895","2010-07-22",12.45
"896","2010-07-23",12.57
"897","2010-07-26",12.99
"898","2010-07-27",13.05
"899","2010-07-28",12.99
"900","2010-07-29",12.9
"901","2010-07-30",13.32
"902","2010-08-02",13.53
"903","2010-08-03",13.65
"904","2010-08-04",13.44
"905","2010-08-05",13.56
"906","2010-08-06",13.56
"907","2010-08-09",13.62
"908","2010-08-10",13.53
"909","2010-08-11",13.53
"910","2010-08-12",14.7
"911","2010-08-13",14.37
"912","2010-08-16",14.37
"913","2010-08-17",14.37
"914","2010-08-18",14.46
"915","2010-08-19",14.13
"916","2010-08-20",14.22
"917","2010-08-23",14.1
"918","2010-08-24",14.01
"919","2010-08-25",13.62
"920","2010-08-26",13.65
"921","2010-08-27",13.98
"922","2010-08-30",13.95
"923","2010-08-31",13.68
"924","2010-09-01",14.22
"925","2010-09-02",15.27
"926","2010-09-03",15.66
"927","2010-09-07",17.549999
"928","2010-09-08",17.4
"929","2010-09-09",17.280001
"930","2010-09-10",17.34
"931","2010-09-13",18.15
"932","2010-09-14",18.450001
"933","2010-09-15",18.75
"934","2010-09-16",17.07
"935","2010-09-17",17.309999
"936","2010-09-20",17.940001
"937","2010-09-21",17.940001
"938","2010-09-22",18
"939","2010-09-23",18.030001
"940","2010-09-24",18.120001
"941","2010-09-27",17.85
"942","2010-09-28",18.09
"943","2010-09-29",18.15
"944","2010-09-30",17.940001
"945","2010-10-01",17.969999
"946","2010-10-04",17.940001
"947","2010-10-05",17.76
"948","2010-10-06",17.49
"949","2010-10-07",17.700001
"950","2010-10-08",17.85
"951","2010-10-11",17.73
"952","2010-10-12",17.82
"953","2010-10-13",18.059999
"954","2010-10-14",18
"955","2010-10-15",17.91
"956","2010-10-18",18.030001
"957","2010-10-19",17.969999
"958","2010-10-20",18.209999
"959","2010-10-21",18.299999
"960","2010-10-22",19.08
"961","2010-10-25",19.620001
"962","2010-10-26",20.040001
"963","2010-10-27",19.799999
"964","2010-10-28",19.83
"965","2010-10-29",19.950001
"966","2010-11-01",20.370001
"967","2010-11-02",21.120001
"968","2010-11-03",21.389999
"969","2010-11-04",19.559999
"970","2010-11-05",18.360001
"971","2010-11-08",19.290001
"972","2010-11-09",20.25
"973","2010-11-10",20.790001
"974","2010-11-11",20.76
"975","2010-11-12",20.4
"976","2010-11-15",21
"977","2010-11-16",19.65
"978","2010-11-17",19.559999
"979","2010-11-18",19.559999
"980","2010-11-19",19.530001
"981","2010-11-22",19.77
"982","2010-11-23",19.200001
"983","2010-11-24",20.01
"984","2010-11-26",20.309999
"985","2010-11-29",19.98
"986","2010-11-30",19.92
