"","date","ACER"
"983","2010-11-24",446.666656
"984","2010-11-26",460
"985","2010-11-29",483.333344
"986","2010-11-30",463.333344
"987","2010-12-01",463.333344
"988","2010-12-02",460
"989","2010-12-03",463.333344
"990","2010-12-06",453.333344
"991","2010-12-07",436.666656
"992","2010-12-08",460
"993","2010-12-09",440
"994","2010-12-10",480
"995","2010-12-13",473.333344
"996","2010-12-14",473.333344
"997","2010-12-15",460
"998","2010-12-16",476.666656
"999","2010-12-17",460
"1000","2010-12-20",463.333344
"1001","2010-12-21",456.666656
"1002","2010-12-22",460
"1003","2010-12-23",553.333313
"1004","2010-12-27",516.666687
"1005","2010-12-28",500
"1006","2010-12-29",490
"1007","2010-12-30",500
"1008","2010-12-31",490
"1009","2011-01-03",506.666656
"1010","2011-01-04",520
"1011","2011-01-05",800
"1012","2011-01-06",840
"1013","2011-01-07",786.666687
"1014","2011-01-10",776.666687
"1015","2011-01-11",760
"1016","2011-01-12",756.666687
"1017","2011-01-13",753.333313
"1018","2011-01-14",720
"1019","2011-01-18",700
"1020","2011-01-19",846.666687
"1021","2011-01-20",836.666687
"1022","2011-01-21",883.333313
"1023","2011-01-24",933.333313
"1024","2011-01-25",896.666687
"1025","2011-01-26",903.333313
"1026","2011-01-27",876.666687
"1027","2011-01-28",846.666687
"1028","2011-01-31",796.666687
"1029","2011-02-01",823.333313
"1030","2011-02-02",770
"1031","2011-02-03",790
"1032","2011-02-04",786.666687
"1033","2011-02-07",790
"1034","2011-02-08",646.666687
"1035","2011-02-09",633.333313
"1036","2011-02-10",676.666687
"1037","2011-02-11",670
"1038","2011-02-14",666.666687
"1039","2011-02-15",656.666687
"1040","2011-02-16",666.666687
"1041","2011-02-17",640
"1042","2011-02-18",630
"1043","2011-02-22",576.666687
"1044","2011-02-23",590
"1045","2011-02-24",616.666687
"1046","2011-02-25",636.666687
"1047","2011-02-28",616.666687
"1048","2011-03-01",596.666687
"1049","2011-03-02",610
"1050","2011-03-03",603.333313
"1051","2011-03-04",586.666687
"1052","2011-03-07",576.666687
"1053","2011-03-08",593.333313
"1054","2011-03-09",583.333313
"1055","2011-03-10",580
"1056","2011-03-11",576.666687
"1057","2011-03-14",553.333313
"1058","2011-03-15",540
"1059","2011-03-16",530
"1060","2011-03-17",536.666687
"1061","2011-03-18",576.666687
"1062","2011-03-21",633.333313
"1063","2011-03-22",583.333313
"1064","2011-03-23",596.666687
"1065","2011-03-24",570
"1066","2011-03-25",570
"1067","2011-03-28",576.666687
"1068","2011-03-29",566.666687
"1069","2011-03-30",566.666687
"1070","2011-03-31",556.666687
"1071","2011-04-01",576.666687
"1072","2011-04-04",583.333313
"1073","2011-04-05",593.333313
"1074","2011-04-06",603.333313
"1075","2011-04-07",600
"1076","2011-04-08",610
"1077","2011-04-11",646.666687
"1078","2011-04-12",620
"1079","2011-04-13",620
"1080","2011-04-14",610
"1081","2011-04-15",670
"1082","2011-04-18",620
"1083","2011-04-19",603.333313
"1084","2011-04-20",640
"1085","2011-04-21",660
"1086","2011-04-25",640
"1087","2011-04-26",630
"1088","2011-04-27",616.666687
"1089","2011-04-28",610
"1090","2011-04-29",600
"1091","2011-05-02",593.333313
"1092","2011-05-03",590
"1093","2011-05-04",603.333313
"1094","2011-05-05",590
"1095","2011-05-06",606.666687
"1096","2011-05-09",600
"1097","2011-05-10",600
"1098","2011-05-11",620
"1099","2011-05-12",593.333313
"1100","2011-05-13",586.666687
"1101","2011-05-16",570
"1102","2011-05-17",580
"1103","2011-05-18",576.666687
"1104","2011-05-19",586.666687
"1105","2011-05-20",570
"1106","2011-05-23",566.666687
"1107","2011-05-24",550
"1108","2011-05-25",543.333313
"1109","2011-05-26",546.666687
"1110","2011-05-27",563.333313
"1111","2011-05-31",580
"1112","2011-06-01",553.333313
"1113","2011-06-02",556.666687
"1114","2011-06-03",553.333313
"1115","2011-06-06",546.666687
"1116","2011-06-07",543.333313
"1117","2011-06-08",550
"1118","2011-06-09",553.333313
"1119","2011-06-10",543.333313
"1120","2011-06-13",540
"1121","2011-06-14",550
"1122","2011-06-15",540
"1123","2011-06-16",536.666687
"1124","2011-06-17",546.666687
"1125","2011-06-20",570
"1126","2011-06-21",560
"1127","2011-06-22",556.666687
"1128","2011-06-23",540
"1129","2011-06-24",553.333313
"1130","2011-06-27",553.333313
"1131","2011-06-28",553.333313
"1132","2011-06-29",540
"1133","2011-06-30",530
"1134","2011-07-01",546.666687
"1135","2011-07-05",540
"1136","2011-07-06",530
"1137","2011-07-07",533.333313
"1138","2011-07-08",513.333313
"1139","2011-07-11",530
"1140","2011-07-12",523.333313
"1141","2011-07-13",533.333313
"1142","2011-07-14",520
"1143","2011-07-15",520
"1144","2011-07-18",506.666656
"1145","2011-07-19",496.666656
"1146","2011-07-20",500
"1147","2011-07-21",493.333344
"1148","2011-07-22",473.333344
"1149","2011-07-25",470
"1150","2011-07-26",463.333344
"1151","2011-07-27",450
"1152","2011-07-28",430
"1153","2011-07-29",500
"1154","2011-08-01",463.333344
"1155","2011-08-02",453.333344
"1156","2011-08-03",446.666656
"1157","2011-08-04",430
"1158","2011-08-05",410
"1159","2011-08-08",383.333344
"1160","2011-08-09",396.666656
"1161","2011-08-10",376.666656
"1162","2011-08-11",416.666656
"1163","2011-08-12",500
"1164","2011-08-15",486.666656
"1165","2011-08-16",510
"1166","2011-08-17",536.666687
"1167","2011-08-18",506.666656
"1168","2011-08-19",503.333344
"1169","2011-08-22",510
"1170","2011-08-23",526.666687
"1171","2011-08-24",520
"1172","2011-08-25",506.666656
"1173","2011-08-26",506.666656
"1174","2011-08-29",500
"1175","2011-08-30",483.333344
"1176","2011-08-31",460
"1177","2011-09-01",436.666656
"1178","2011-09-02",433.333344
"1179","2011-09-06",423.333344
"1180","2011-09-07",423.333344
"1181","2011-09-08",426.666656
"1182","2011-09-09",423.333344
"1183","2011-09-12",450
"1184","2011-09-13",466.666656
"1185","2011-09-14",450
"1186","2011-09-15",456.666656
"1187","2011-09-16",430
"1188","2011-09-19",436.666656
"1189","2011-09-20",436.666656
"1190","2011-09-21",430
"1191","2011-09-22",406.666656
"1192","2011-09-23",386.666656
"1193","2011-09-26",390
"1194","2011-09-27",390
"1195","2011-09-28",396.666656
"1196","2011-09-29",380
"1197","2011-09-30",370
"1198","2011-10-03",366.666656
"1199","2011-10-04",353.333344
"1200","2011-10-05",353.333344
"1201","2011-10-06",373.333344
"1202","2011-10-07",356.666656
"1203","2011-10-10",366.666656
"1204","2011-10-11",363.333344
"1205","2011-10-12",380
"1206","2011-10-13",380
"1207","2011-10-14",373.333344
"1208","2011-10-17",346.666656
"1209","2011-10-18",373.333344
"1210","2011-10-19",363.333344
"1211","2011-10-20",366.666656
"1212","2011-10-21",390
"1213","2011-10-24",383.333344
"1214","2011-10-25",380
"1215","2011-10-26",363.333344
"1216","2011-10-27",350
"1217","2011-10-28",346.666656
"1218","2011-10-31",356.666656
"1219","2011-11-01",356.666656
"1220","2011-11-02",363.333344
"1221","2011-11-03",356.666656
"1222","2011-11-04",350
"1223","2011-11-07",343.333344
"1224","2011-11-08",456.666656
"1225","2011-11-09",466.666656
"1226","2011-11-10",450
"1227","2011-11-11",433.333344
"1228","2011-11-14",463.333344
"1229","2011-11-15",426.666656
"1230","2011-11-16",403.333344
"1231","2011-11-17",380
"1232","2011-11-18",373.333344
"1233","2011-11-21",373.333344
"1234","2011-11-22",360
"1235","2011-11-23",353.333344
"1236","2011-11-25",356.666656
"1237","2011-11-28",350
"1238","2011-11-29",350
"1239","2011-11-30",350
"1240","2011-12-01",353.333344
"1241","2011-12-02",363.333344
"1242","2011-12-05",360
"1243","2011-12-06",363.333344
"1244","2011-12-07",386.666656
"1245","2011-12-08",393.333344
"1246","2011-12-09",413.333344
"1247","2011-12-12",393.333344
"1248","2011-12-13",373.333344
"1249","2011-12-14",356.666656
"1250","2011-12-15",353.333344
"1251","2011-12-16",353.333344
"1252","2011-12-19",350
"1253","2011-12-20",353.333344
"1254","2011-12-21",353.333344
"1255","2011-12-22",340
"1256","2011-12-23",326.666656
"1257","2011-12-27",330
"1258","2011-12-28",306.666656
"1259","2011-12-29",300
"1260","2011-12-30",310
"1261","2012-01-03",316.666656
"1262","2012-01-04",313.333344
"1263","2012-01-05",316.666656
"1264","2012-01-06",316.666656
"1265","2012-01-09",306.666656
"1266","2012-01-10",306.666656
"1267","2012-01-11",316.666656
"1268","2012-01-12",316.666656
"1269","2012-01-13",310
"1270","2012-01-17",336.666656
"1271","2012-01-18",330
"1272","2012-01-19",326.666656
"1273","2012-01-20",316.666656
"1274","2012-01-23",326.666656
"1275","2012-01-24",313.333344
"1276","2012-01-25",326.666656
"1277","2012-01-26",320
"1278","2012-01-27",316.666656
"1279","2012-01-30",326.666656
"1280","2012-01-31",330
"1281","2012-02-01",330
"1282","2012-02-02",330
"1283","2012-02-03",320
"1284","2012-02-06",323.333344
"1285","2012-02-07",310
"1286","2012-02-08",333.333344
"1287","2012-02-09",323.333344
"1288","2012-02-10",323.333344
"1289","2012-02-13",363.333344
"1290","2012-02-14",356.666656
"1291","2012-02-15",336.666656
"1292","2012-02-16",336.666656
"1293","2012-02-17",333.333344
"1294","2012-02-21",316.666656
"1295","2012-02-22",336.666656
"1296","2012-02-23",340
"1297","2012-02-24",343.333344
"1298","2012-02-27",316.666656
"1299","2012-02-28",313.333344
"1300","2012-02-29",310
"1301","2012-03-01",313.333344
"1302","2012-03-02",293.333344
"1303","2012-03-05",293.333344
"1304","2012-03-06",286.666656
"1305","2012-03-07",290
"1306","2012-03-08",283.333344
"1307","2012-03-09",283.333344
"1308","2012-03-12",280
"1309","2012-03-13",270
"1310","2012-03-14",250
"1311","2012-03-15",236.666672
"1312","2012-03-16",263.333344
"1313","2012-03-19",273.333344
"1314","2012-03-20",270
"1315","2012-03-21",263.333344
"1316","2012-03-22",256.666656
"1317","2012-03-23",253.333328
"1318","2012-03-26",250
"1319","2012-03-27",263.333344
"1320","2012-03-28",256.666656
"1321","2012-03-29",246.666672
"1322","2012-03-30",250
"1323","2012-04-02",253.333328
"1324","2012-04-03",226.666672
"1325","2012-04-04",206.666672
"1326","2012-04-05",200
"1327","2012-04-09",203.333328
"1328","2012-04-10",173.333328
"1329","2012-04-11",183.333328
"1330","2012-04-12",196.666672
"1331","2012-04-13",206.666672
"1332","2012-04-16",203.333328
"1333","2012-04-17",210
"1334","2012-04-18",210
"1335","2012-04-19",200
"1336","2012-04-20",206.666672
"1337","2012-04-23",193.333328
"1338","2012-04-24",206.666672
"1339","2012-04-25",206.666672
"1340","2012-04-26",200
"1341","2012-04-27",200
"1342","2012-04-30",206.666672
"1343","2012-05-01",203.333328
"1344","2012-05-02",193.333328
"1345","2012-05-03",176.666672
"1346","2012-05-04",203.333328
"1347","2012-05-07",203.333328
"1348","2012-05-08",196.666672
"1349","2012-05-09",193.333328
"1350","2012-05-10",206.666672
"1351","2012-05-11",193.333328
"1352","2012-05-14",183.333328
"1353","2012-05-15",176.666672
"1354","2012-05-16",163.333328
"1355","2012-05-17",170
"1356","2012-05-18",156.666672
"1357","2012-05-21",166.666672
"1358","2012-05-22",160
"1359","2012-05-23",150
"1360","2012-05-24",150
"1361","2012-05-25",160
"1362","2012-05-29",143.333328
"1363","2012-05-30",156.666672
"1364","2012-05-31",143.333328
"1365","2012-06-01",146.666672
"1366","2012-06-04",136.666672
"1367","2012-06-05",140
"1368","2012-06-06",136.666672
"1369","2012-06-07",133.333328
"1370","2012-06-08",150
"1371","2012-06-11",146.666672
"1372","2012-06-12",143.333328
"1373","2012-06-13",153.333328
"1374","2012-06-14",136.666672
"1375","2012-06-15",153.333328
"1376","2012-06-18",143.333328
"1377","2012-06-19",136.666672
"1378","2012-06-20",140
"1379","2012-06-21",146.666672
"1380","2012-06-22",140
"1381","2012-06-25",136.666672
"1382","2012-06-26",133.333328
"1383","2012-06-27",120
"1384","2012-06-28",113.333336
"1385","2012-06-29",106.666664
"1386","2012-07-02",106.666664
"1387","2012-07-03",116.666664
"1388","2012-07-05",106.666664
"1389","2012-07-06",116.666664
"1390","2012-07-09",113.333336
"1391","2012-07-10",120
"1392","2012-07-11",116.666664
"1393","2012-07-12",123.333336
"1394","2012-07-13",230
"1395","2012-07-16",213.333328
"1396","2012-07-17",223.333328
"1397","2012-07-18",246.666672
"1398","2012-07-19",250
"1399","2012-07-20",240
"1400","2012-07-23",236.666672
"1401","2012-07-24",210
"1402","2012-07-25",213.333328
"1403","2012-07-26",213.333328
"1404","2012-07-27",203.333328
"1405","2012-07-30",193.333328
"1406","2012-07-31",173.333328
"1407","2012-08-01",163.333328
"1408","2012-08-02",173.333328
"1409","2012-08-03",153.333328
"1410","2012-08-06",173.333328
"1411","2012-08-07",160
"1412","2012-08-08",150
"1413","2012-08-09",156.666672
"1414","2012-08-10",176.666672
"1415","2012-08-13",156.666672
"1416","2012-08-14",163.333328
"1417","2012-08-15",170
"1418","2012-08-16",176.666672
"1419","2012-08-17",166.666672
"1420","2012-08-20",173.333328
"1421","2012-08-21",176.666672
"1422","2012-08-22",186.666672
"1423","2012-08-23",173.333328
"1424","2012-08-24",183.333328
"1425","2012-08-27",206.666672
"1426","2012-08-28",240
"1427","2012-08-29",253.333328
"1428","2012-08-30",240
"1429","2012-08-31",250
"1430","2012-09-04",233.333328
"1431","2012-09-05",216.666672
"1432","2012-09-06",210
"1433","2012-09-07",216.666672
"1434","2012-09-10",240
"1435","2012-09-11",230
"1436","2012-09-12",250
"1437","2012-09-13",256.666656
"1438","2012-09-14",243.333328
"1439","2012-09-17",233.333328
"1440","2012-09-18",220
"1441","2012-09-19",243.333328
"1442","2012-09-20",226.666672
"1443","2012-09-21",246.666672
"1444","2012-09-24",230
"1445","2012-09-25",230
"1446","2012-09-26",230
"1447","2012-09-27",223.333328
"1448","2012-09-28",226.666672
"1449","2012-10-01",226.666672
"1450","2012-10-02",226.666672
"1451","2012-10-03",246.666672
"1452","2012-10-04",246.666672
"1453","2012-10-05",256.666656
"1454","2012-10-08",240
"1455","2012-10-09",226.666672
"1456","2012-10-10",226.666672
"1457","2012-10-11",230
"1458","2012-10-12",220
"1459","2012-10-15",260
"1460","2012-10-16",256.666656
"1461","2012-10-17",256.666656
"1462","2012-10-18",273.333344
"1463","2012-10-19",256.666656
"1464","2012-10-22",236.666672
"1465","2012-10-23",233.333328
"1466","2012-10-24",230
"1467","2012-10-25",230
"1468","2012-10-26",230
"1469","2012-10-31",226.666672
"1470","2012-11-01",233.333328
"1471","2012-11-02",226.666672
"1472","2012-11-05",226.666672
"1473","2012-11-06",213.333328
"1474","2012-11-07",186.666672
"1475","2012-11-08",163.333328
"1476","2012-11-09",160
"1477","2012-11-12",163.333328
"1478","2012-11-13",156.666672
"1479","2012-11-14",160
"1480","2012-11-15",150
"1481","2012-11-16",160
"1482","2012-11-19",156.666672
"1483","2012-11-20",146.666672
"1484","2012-11-21",140
"1485","2012-11-23",143.333328
"1486","2012-11-26",136.666672
"1487","2012-11-27",136.666672
"1488","2012-11-28",136.666672
"1489","2012-11-29",146.666672
"1490","2012-11-30",143.333328
"1491","2012-12-03",143.333328
"1492","2012-12-04",146.666672
"1493","2012-12-05",140
"1494","2012-12-06",140
"1495","2012-12-07",133.333328
"1496","2012-12-10",136.666672
"1497","2012-12-11",143.333328
"1498","2012-12-12",130
"1499","2012-12-13",143.333328
"1500","2012-12-14",143.333328
"1501","2012-12-17",116.666664
"1502","2012-12-18",146.666672
"1503","2012-12-19",126.666664
"1504","2012-12-20",120
"1505","2012-12-21",105
"1506","2012-12-24",99.166664
"1507","2012-12-26",101.666664
"1508","2012-12-27",99.166664
"1509","2012-12-28",93.333336
"1510","2012-12-31",95
"1511","2013-01-02",96.666664
"1512","2013-01-03",96.666664
"1513","2013-01-04",108.333336
"1514","2013-01-07",100.833336
"1515","2013-01-08",99.166664
"1516","2013-01-09",107.5
"1517","2013-01-10",100.833336
"1518","2013-01-11",105.833336
"1519","2013-01-14",105
"1520","2013-01-15",105.833336
"1521","2013-01-16",101.666664
"1522","2013-01-17",102.5
"1523","2013-01-18",100
"1524","2013-01-22",103.333336
"1525","2013-01-23",99.166664
"1526","2013-01-24",100
"1527","2013-01-25",105.833336
"1528","2013-01-28",102.5
"1529","2013-01-29",100.833336
"1530","2013-01-30",97.5
"1531","2013-01-31",100
"1532","2013-02-01",102.5
"1533","2013-02-04",100.833336
"1534","2013-02-05",262.5
"1535","2013-02-06",245
"1536","2013-02-07",222.5
"1537","2013-02-08",199.166672
"1538","2013-02-11",211.666672
"1539","2013-02-12",202.5
"1540","2013-02-13",195
"1541","2013-02-14",205
"1542","2013-02-15",195
"1543","2013-02-19",182.5
"1544","2013-02-20",175.833328
"1545","2013-02-21",190.833328
"1546","2013-02-22",177.5
"1547","2013-02-25",163.333328
"1548","2013-02-26",165.833328
"1549","2013-02-27",158.333328
"1550","2013-02-28",160
"1551","2013-03-01",170.833328
"1552","2013-03-04",164.166672
"1553","2013-03-05",162.5
"1554","2013-03-06",138.333328
"1555","2013-03-07",158.333328
"1556","2013-03-08",150
"1557","2013-03-11",160
"1558","2013-03-12",183.333328
"1559","2013-03-13",170.833328
"1560","2013-03-14",176.666672
"1561","2013-03-15",177.5
"1562","2013-03-18",172.5
"1563","2013-03-19",180
"1564","2013-03-20",172.5
"1565","2013-03-21",164.166672
"1566","2013-03-22",170
"1567","2013-03-25",175.833328
"1568","2013-03-26",217.5
"1569","2013-03-27",203.333328
"1570","2013-03-28",195
"1571","2013-04-01",184.166672
"1572","2013-04-02",186.666672
"1573","2013-04-03",170.833328
"1574","2013-04-04",168.333328
"1575","2013-04-05",159.166672
"1576","2013-04-08",160.833328
"1577","2013-04-09",166.666672
"1578","2013-04-10",165
"1579","2013-04-11",165
"1580","2013-04-12",162.5
"1581","2013-04-15",150
"1582","2013-04-16",144.166672
"1583","2013-04-17",139.166672
"1584","2013-04-18",142.5
"1585","2013-04-19",140.833328
"1586","2013-04-22",155
"1587","2013-04-23",150.833328
"1588","2013-04-24",149.166672
"1589","2013-04-25",150.833328
"1590","2013-04-26",142.5
"1591","2013-04-29",145.833328
"1592","2013-04-30",140.833328
"1593","2013-05-01",145
"1594","2013-05-02",141.666672
"1595","2013-05-03",144.166672
"1596","2013-05-06",140
"1597","2013-05-07",143.333328
"1598","2013-05-08",146.666672
"1599","2013-05-09",145.833328
"1600","2013-05-10",144.166672
"1601","2013-05-13",181.666672
"1602","2013-05-14",150.833328
"1603","2013-05-15",145.833328
"1604","2013-05-16",145
"1605","2013-05-17",139.166672
"1606","2013-05-20",139.166672
"1607","2013-05-21",139.166672
"1608","2013-05-22",136.666672
"1609","2013-05-23",135
"1610","2013-05-24",140.833328
"1611","2013-05-28",139.166672
"1612","2013-05-29",145.833328
"1613","2013-05-30",150
"1614","2013-05-31",148.333328
"1615","2013-06-03",142.5
"1616","2013-06-04",140
"1617","2013-06-05",141.666672
"1618","2013-06-06",144.166672
"1619","2013-06-07",155.833328
"1620","2013-06-10",155
"1621","2013-06-11",150
"1622","2013-06-12",144.166672
"1623","2013-06-13",140.833328
"1624","2013-06-14",141.666672
"1625","2013-06-17",140
"1626","2013-06-18",124.166664
"1627","2013-06-19",125.833336
"1628","2013-06-20",122.5
"1629","2013-06-21",120.833336
"1630","2013-06-24",125.833336
"1631","2013-06-25",123.333336
"1632","2013-06-26",128.333328
"1633","2013-06-27",125
"1634","2013-06-28",127.5
"1635","2013-07-01",140
"1636","2013-07-02",134.166672
"1637","2013-07-03",137.5
"1638","2013-07-05",140
"1639","2013-07-08",137.5
"1640","2013-07-09",130.833328
"1641","2013-07-10",129.166672
"1642","2013-07-11",130.833328
"1643","2013-07-12",126.666664
"1644","2013-07-15",130
"1645","2013-07-16",137.5
"1646","2013-07-17",138.333328
"1647","2013-07-18",133.333328
"1648","2013-07-19",134.166672
"1649","2013-07-22",134.166672
"1650","2013-07-23",123.333336
"1651","2013-07-24",123.333336
"1652","2013-07-25",125.833336
"1653","2013-07-26",124.166664
"1654","2013-07-29",123.333336
"1655","2013-07-30",125.833336
"1656","2013-07-31",122.5
"1657","2013-08-01",123.333336
"1658","2013-08-02",119.166664
"1659","2013-08-05",117.5
"1660","2013-08-06",105
"1661","2013-08-07",243.333328
"1662","2013-08-08",117.5
"1663","2013-08-09",114.166664
"1664","2013-08-12",113.333336
"1665","2013-08-13",115
"1666","2013-08-14",112.5
"1667","2013-08-15",113.333336
"1668","2013-08-16",117.5
"1669","2013-08-19",120
"1670","2013-08-20",118.333336
"1671","2013-08-21",114.166664
"1672","2013-08-22",114.166664
"1673","2013-08-23",117.5
"1674","2013-08-26",122.5
"1675","2013-08-27",121.666664
"1676","2013-08-28",120.833336
"1677","2013-08-29",121.666664
"1678","2013-08-30",121.666664
"1679","2013-09-03",120
"1680","2013-09-04",120.833336
"1681","2013-09-05",125.833336
"1682","2013-09-06",127.5
"1683","2013-09-09",137.5
"1684","2013-09-10",133.333328
"1685","2013-09-11",139.166672
"1686","2013-09-12",142.5
"1687","2013-09-13",153.333328
"1688","2013-09-16",143.333328
"1689","2013-09-17",144.166672
"1690","2013-09-18",140.833328
"1691","2013-09-19",145
"1692","2013-09-20",152.5
"1693","2013-09-23",150
"1694","2013-09-24",159.166672
"1695","2013-09-25",166.666672
"1696","2013-09-26",195
"1697","2013-09-27",187.5
"1698","2013-09-30",182.5
"1699","2013-10-01",168.333328
"1700","2013-10-02",173.333328
"1701","2013-10-03",165
"1702","2013-10-04",169.166672
"1703","2013-10-07",172.5
"1704","2013-10-08",166.666672
"1705","2013-10-09",149.166672
"1706","2013-10-10",154.166672
"1707","2013-10-11",147.5
"1708","2013-10-14",150.833328
"1709","2013-10-15",155
"1710","2013-10-16",153.333328
"1711","2013-10-17",166.666672
"1712","2013-10-18",158.333328
"1713","2013-10-21",163.333328
"1714","2013-10-22",160
"1715","2013-10-23",160.833328
"1716","2013-10-24",165
"1717","2013-10-25",172.5
"1718","2013-10-28",168.333328
"1719","2013-10-29",163.333328
"1720","2013-10-30",157.5
"1721","2013-10-31",154.166672
"1722","2013-11-01",154.166672
"1723","2013-11-04",156.666672
"1724","2013-11-05",171.666672
"1725","2013-11-06",165
"1726","2013-11-07",157.5
"1727","2013-11-08",156.666672
"1728","2013-11-11",162.5
"1729","2013-11-12",164.166672
"1730","2013-11-13",165.833328
"1731","2013-11-14",168.333328
"1732","2013-11-15",190.833328
"1733","2013-11-18",188.333328
"1734","2013-11-19",176.666672
"1735","2013-11-20",179.166672
"1736","2013-11-21",182.5
"1737","2013-11-22",181.666672
"1738","2013-11-25",175
"1739","2013-11-26",173.333328
"1740","2013-11-27",173.333328
"1741","2013-11-29",170.833328
"1742","2013-12-02",168.333328
"1743","2013-12-03",166.666672
"1744","2013-12-04",168.333328
"1745","2013-12-05",170
"1746","2013-12-06",168.333328
"1747","2013-12-09",165.833328
"1748","2013-12-10",160
"1749","2013-12-11",156.666672
"1750","2013-12-12",159.166672
"1751","2013-12-13",160
"1752","2013-12-16",158.333328
"1753","2013-12-17",156.666672
"1754","2013-12-18",140
"1755","2013-12-19",141.666672
"1756","2013-12-20",140.833328
"1757","2013-12-23",144.166672
"1758","2013-12-24",142.5
"1759","2013-12-26",158.333328
"1760","2013-12-27",155.833328
"1761","2013-12-30",152.5
"1762","2013-12-31",151.666672
"1763","2014-01-02",155.833328
"1764","2014-01-03",152.5
"1765","2014-01-06",158.333328
"1766","2014-01-07",161.666672
"1767","2014-01-08",155.833328
"1768","2014-01-09",158.333328
"1769","2014-01-10",155.833328
"1770","2014-01-13",152.5
"1771","2014-01-14",156.666672
"1772","2014-01-15",155.833328
"1773","2014-01-16",155
"1774","2014-01-17",154.166672
"1775","2014-01-21",152.5
"1776","2014-01-22",152.5
"1777","2014-01-23",153.333328
"1778","2014-01-24",150
"1779","2014-01-27",142.5
"1780","2014-01-28",144.166672
"1781","2014-01-29",141.666672
"1782","2014-01-30",145.833328
"1783","2014-01-31",145
"1784","2014-02-03",141.666672
"1785","2014-02-04",145.833328
"1786","2014-02-05",141.666672
"1787","2014-02-06",144.166672
"1788","2014-02-07",144.166672
"1789","2014-02-10",144.166672
"1790","2014-02-11",142.5
"1791","2014-02-12",145
"1792","2014-02-13",142.5
"1793","2014-02-14",143.333328
"1794","2014-02-18",143.333328
"1795","2014-02-19",140.833328
"1796","2014-02-20",140
"1797","2014-02-21",145
"1798","2014-02-24",147.5
"1799","2014-02-25",157.5
"1800","2014-02-26",156.666672
"1801","2014-02-27",154.166672
"1802","2014-02-28",151.666672
"1803","2014-03-03",145.833328
"1804","2014-03-04",147.5
"1805","2014-03-05",148.333328
"1806","2014-03-06",145
"1807","2014-03-07",148.333328
"1808","2014-03-10",155
"1809","2014-03-11",153.333328
"1810","2014-03-12",160.833328
"1811","2014-03-13",154.166672
"1812","2014-03-14",155
"1813","2014-03-17",157.5
"1814","2014-03-18",180.833328
"1815","2014-03-19",166.666672
"1816","2014-03-20",159.166672
"1817","2014-03-21",165
"1818","2014-03-24",161.666672
"1819","2014-03-25",158.333328
"1820","2014-03-26",155.833328
"1821","2014-03-27",155.833328
"1822","2014-03-28",155
"1823","2014-03-31",155.833328
"1824","2014-04-01",160
"1825","2014-04-02",159.166672
"1826","2014-04-03",155
"1827","2014-04-04",148.333328
"1828","2014-04-07",142.5
"1829","2014-04-08",141.666672
"1830","2014-04-09",147.5
"1831","2014-04-10",141.666672
"1832","2014-04-11",133.333328
"1833","2014-04-14",121.666664
"1834","2014-04-15",116.666664
"1835","2014-04-16",125.833336
"1836","2014-04-17",124.166664
"1837","2014-04-21",132.5
"1838","2014-04-22",138.333328
"1839","2014-04-23",135.833328
"1840","2014-04-24",133.333328
"1841","2014-04-25",131.666672
"1842","2014-04-28",126.666664
"1843","2014-04-29",123.333336
"1844","2014-04-30",133.333328
"1845","2014-05-01",132.5
"1846","2014-05-02",132.5
"1847","2014-05-05",133.333328
"1848","2014-05-06",126.666664
"1849","2014-05-07",122.5
"1850","2014-05-08",120
"1851","2014-05-09",123.333336
"1852","2014-05-12",124.166664
"1853","2014-05-13",127.5
"1854","2014-05-14",125.833336
"1855","2014-05-15",123.333336
"1856","2014-05-16",121.666664
"1857","2014-05-19",120
"1858","2014-05-20",115.833336
"1859","2014-05-21",114.166664
"1860","2014-05-22",120.833336
"1861","2014-05-23",116.666664
"1862","2014-05-27",117.5
"1863","2014-05-28",120
"1864","2014-05-29",129.166672
"1865","2014-05-30",132.5
"1866","2014-06-02",127.5
"1867","2014-06-03",131.666672
"1868","2014-06-04",130
"1869","2014-06-05",133.333328
"1870","2014-06-06",135
"1871","2014-06-09",135
"1872","2014-06-10",136.666672
"1873","2014-06-11",141.666672
"1874","2014-06-12",140
"1875","2014-06-13",139.166672
"1876","2014-06-16",138.333328
"1877","2014-06-17",140
"1878","2014-06-18",140.833328
"1879","2014-06-19",136.666672
"1880","2014-06-20",137.5
"1881","2014-06-23",136.666672
"1882","2014-06-24",136.666672
"1883","2014-06-25",136.666672
"1884","2014-06-26",136.666672
"1885","2014-06-27",139.166672
"1886","2014-06-30",138.333328
"1887","2014-07-01",140
"1888","2014-07-02",140
"1889","2014-07-03",136.666672
"1890","2014-07-07",136.666672
"1891","2014-07-08",134.166672
"1892","2014-07-09",134.166672
"1893","2014-07-10",130.833328
"1894","2014-07-11",131.666672
"1895","2014-07-14",132.5
"1896","2014-07-15",128.333328
"1897","2014-07-16",129.166672
"1898","2014-07-17",125
"1899","2014-07-18",127.5
"1900","2014-07-21",133.333328
"1901","2014-07-22",131.666672
"1902","2014-07-23",131.666672
"1903","2014-07-24",129.166672
"1904","2014-07-25",133.333328
"1905","2014-07-28",133.333328
"1906","2014-07-29",135
"1907","2014-07-30",130.833328
"1908","2014-07-31",127.5
"1909","2014-08-01",130
