"","date","DAN"
"999","2011-12-15",11.02
"1000","2011-12-16",11.08
"1001","2011-12-19",10.71
"1002","2011-12-20",11.16
"1003","2011-12-21",11.53
"1004","2011-12-22",11.76
"1005","2011-12-23",12.05
"1006","2011-12-27",12.05
"1007","2011-12-28",11.85
"1008","2011-12-29",12.1
"1009","2011-12-30",12.15
"1010","2012-01-03",12.56
"1011","2012-01-04",12.55
"1012","2012-01-05",12.99
"1013","2012-01-06",13.16
"1014","2012-01-09",13.14
"1015","2012-01-10",14.19
"1016","2012-01-11",14.63
"1017","2012-01-12",14.76
"1018","2012-01-13",14.76
"1019","2012-01-17",14.34
"1020","2012-01-18",14.51
"1021","2012-01-19",14.55
"1022","2012-01-20",14.58
"1023","2012-01-23",14.73
"1024","2012-01-24",15.18
"1025","2012-01-25",15
"1026","2012-01-26",14.79
"1027","2012-01-27",14.66
"1028","2012-01-30",14.64
"1029","2012-01-31",14.85
"1030","2012-02-01",15.12
"1031","2012-02-02",15.16
"1032","2012-02-03",15.76
"1033","2012-02-06",15.79
"1034","2012-02-07",15.72
"1035","2012-02-08",15.51
"1036","2012-02-09",15.46
"1037","2012-02-10",15.26
"1038","2012-02-13",15.95
"1039","2012-02-14",16.01
"1040","2012-02-15",15.81
"1041","2012-02-16",16.549999
"1042","2012-02-17",16.450001
"1043","2012-02-21",15.96
"1044","2012-02-22",15.79
"1045","2012-02-23",16.200001
"1046","2012-02-24",16.35
"1047","2012-02-27",16.4
"1048","2012-02-28",16.34
"1049","2012-02-29",16
"1050","2012-03-01",16.33
"1051","2012-03-02",16.190001
"1052","2012-03-05",15.82
"1053","2012-03-06",15.2
"1054","2012-03-07",15.26
"1055","2012-03-08",15.74
"1056","2012-03-09",16.309999
"1057","2012-03-12",15.79
"1058","2012-03-13",16.290001
"1059","2012-03-14",16.059999
"1060","2012-03-15",16.059999
"1061","2012-03-16",16.200001
"1062","2012-03-19",16.25
"1063","2012-03-20",16
"1064","2012-03-21",16.110001
"1065","2012-03-22",16
"1066","2012-03-23",16.120001
"1067","2012-03-26",16.49
"1068","2012-03-27",16.040001
"1069","2012-03-28",15.65
"1070","2012-03-29",15.68
"1071","2012-03-30",15.5
"1072","2012-04-02",16.32
"1073","2012-04-03",16.17
"1074","2012-04-04",15.43
"1075","2012-04-05",15.29
"1076","2012-04-09",14.84
"1077","2012-04-10",14.2
"1078","2012-04-11",13.95
"1079","2012-04-12",14.45
"1080","2012-04-13",14.24
"1081","2012-04-16",14.24
"1082","2012-04-17",14.52
"1083","2012-04-18",14.46
"1084","2012-04-19",14.08
"1085","2012-04-20",13.94
"1086","2012-04-23",13.76
"1087","2012-04-24",13.9
"1088","2012-04-25",15.21
"1089","2012-04-26",14.75
"1090","2012-04-27",14.68
"1091","2012-04-30",14.62
"1092","2012-05-01",14.67
"1093","2012-05-02",14.51
"1094","2012-05-03",14.01
"1095","2012-05-04",13.69
"1096","2012-05-07",13.7
"1097","2012-05-08",13.81
"1098","2012-05-09",13.6
"1099","2012-05-10",13.89
"1100","2012-05-11",13.9
"1101","2012-05-14",13.66
"1102","2012-05-15",13.24
"1103","2012-05-16",13.08
"1104","2012-05-17",12.45
"1105","2012-05-18",12.36
"1106","2012-05-21",12.87
"1107","2012-05-22",12.89
"1108","2012-05-23",13.71
"1109","2012-05-24",13.56
"1110","2012-05-25",13.39
"1111","2012-05-29",14.13
"1112","2012-05-30",13.73
"1113","2012-05-31",13.32
"1114","2012-06-01",12.61
"1115","2012-06-04",12.19
"1116","2012-06-05",12.51
"1117","2012-06-06",13
"1118","2012-06-07",12.85
"1119","2012-06-08",13.13
"1120","2012-06-11",12.35
"1121","2012-06-12",12.7
"1122","2012-06-13",12.17
"1123","2012-06-14",12.23
"1124","2012-06-15",12.36
"1125","2012-06-18",12.38
"1126","2012-06-19",13.25
"1127","2012-06-20",13.33
"1128","2012-06-21",12.66
"1129","2012-06-22",12.95
"1130","2012-06-25",12.47
"1131","2012-06-26",12.4
"1132","2012-06-27",12.8
"1133","2012-06-28",12.48
"1134","2012-06-29",12.81
"1135","2012-07-02",12.4
"1136","2012-07-03",12.91
"1137","2012-07-05",13.16
"1138","2012-07-06",12.6
"1139","2012-07-09",12.5
"1140","2012-07-10",11.93
"1141","2012-07-11",12.02
"1142","2012-07-12",11.8
"1143","2012-07-13",12.17
"1144","2012-07-16",11.85
"1145","2012-07-17",11.88
"1146","2012-07-18",11.99
"1147","2012-07-19",11.98
"1148","2012-07-20",11.9
"1149","2012-07-23",11.7
"1150","2012-07-24",11.31
"1151","2012-07-25",11.32
"1152","2012-07-26",12.99
"1153","2012-07-27",13.6
"1154","2012-07-30",13.27
"1155","2012-07-31",13.18
"1156","2012-08-01",12.65
"1157","2012-08-02",12.33
"1158","2012-08-03",12.59
"1159","2012-08-06",13.11
"1160","2012-08-07",13.48
"1161","2012-08-08",13.37
"1162","2012-08-09",13.53
"1163","2012-08-10",13.64
"1164","2012-08-13",13.75
"1165","2012-08-14",13.82
"1166","2012-08-15",14.07
"1167","2012-08-16",14.46
"1168","2012-08-17",14.5
"1169","2012-08-20",14.29
"1170","2012-08-21",14.21
"1171","2012-08-22",13.97
"1172","2012-08-23",13.6
"1173","2012-08-24",13.52
"1174","2012-08-27",13.63
"1175","2012-08-28",13.46
"1176","2012-08-29",13.88
"1177","2012-08-30",13.57
"1178","2012-08-31",13.66
"1179","2012-09-04",13.63
"1180","2012-09-05",13.69
"1181","2012-09-06",14.2
"1182","2012-09-07",14.49
"1183","2012-09-10",14.08
"1184","2012-09-11",14.34
"1185","2012-09-12",13.91
"1186","2012-09-13",13.9
"1187","2012-09-14",14.2
"1188","2012-09-17",13.79
"1189","2012-09-18",13.58
"1190","2012-09-19",13.32
"1191","2012-09-20",13.36
"1192","2012-09-21",13.46
"1193","2012-09-24",13.16
"1194","2012-09-25",12.46
"1195","2012-09-26",12.33
"1196","2012-09-27",12.35
"1197","2012-09-28",12.3
"1198","2012-10-01",12.37
"1199","2012-10-02",12.51
"1200","2012-10-03",12.65
"1201","2012-10-04",13.1
"1202","2012-10-05",13.08
"1203","2012-10-08",13.01
"1204","2012-10-09",12.95
"1205","2012-10-10",12.44
"1206","2012-10-11",12.66
"1207","2012-10-12",12.65
"1208","2012-10-15",12.64
"1209","2012-10-16",12.97
"1210","2012-10-17",13.24
"1211","2012-10-18",13.29
"1212","2012-10-19",12.9
"1213","2012-10-22",13.12
"1214","2012-10-23",12.8
"1215","2012-10-24",12.81
"1216","2012-10-25",13.21
"1217","2012-10-26",12.88
"1218","2012-10-31",13.16
"1219","2012-11-01",13.95
"1220","2012-11-02",13.9
"1221","2012-11-05",14.13
"1222","2012-11-06",14.39
"1223","2012-11-07",13.89
"1224","2012-11-08",13.39
"1225","2012-11-09",13.43
"1226","2012-11-12",13.43
"1227","2012-11-13",13.47
"1228","2012-11-14",13.25
"1229","2012-11-15",13.02
"1230","2012-11-16",12.97
"1231","2012-11-19",13.41
"1232","2012-11-20",13.53
"1233","2012-11-21",13.68
"1234","2012-11-23",13.95
"1235","2012-11-26",13.84
"1236","2012-11-27",13.82
"1237","2012-11-28",14.03
"1238","2012-11-29",14.26
"1239","2012-11-30",14.18
"1240","2012-12-03",14
"1241","2012-12-04",14.41
"1242","2012-12-05",14.28
"1243","2012-12-06",14.36
"1244","2012-12-07",14.48
"1245","2012-12-10",14.49
"1246","2012-12-11",14.55
"1247","2012-12-12",14.62
"1248","2012-12-13",14.45
"1249","2012-12-14",14.48
"1250","2012-12-17",14.69
"1251","2012-12-18",15.03
"1252","2012-12-19",15.18
"1253","2012-12-20",15.31
"1254","2012-12-21",15.25
"1255","2012-12-24",15.18
"1256","2012-12-26",15.18
"1257","2012-12-27",15.24
"1258","2012-12-28",15.09
"1259","2012-12-31",15.61
"1260","2013-01-02",16.200001
"1261","2013-01-03",16.23
"1262","2013-01-04",16.25
"1263","2013-01-07",15.96
"1264","2013-01-08",15.67
"1265","2013-01-09",15.74
"1266","2013-01-10",15.75
"1267","2013-01-11",15.61
"1268","2013-01-14",15.7
"1269","2013-01-15",15.87
"1270","2013-01-16",15.52
"1271","2013-01-17",15.68
"1272","2013-01-18",15.62
"1273","2013-01-22",15.57
"1274","2013-01-23",15.56
"1275","2013-01-24",16.049999
"1276","2013-01-25",16.57
"1277","2013-01-28",16.690001
"1278","2013-01-29",16.4
"1279","2013-01-30",16.059999
"1280","2013-01-31",16.08
"1281","2013-02-01",16.34
"1282","2013-02-04",16.030001
"1283","2013-02-05",16.549999
"1284","2013-02-06",16.6
"1285","2013-02-07",16.52
"1286","2013-02-08",16.719999
"1287","2013-02-11",16.809999
"1288","2013-02-12",16.77
"1289","2013-02-13",17
"1290","2013-02-14",17.200001
"1291","2013-02-15",17.18
"1292","2013-02-19",17.18
"1293","2013-02-20",16.620001
"1294","2013-02-21",16.450001
"1295","2013-02-22",16.459999
"1296","2013-02-25",16.190001
"1297","2013-02-26",16.43
"1298","2013-02-27",16.73
"1299","2013-02-28",16.73
"1300","2013-03-01",16.809999
"1301","2013-03-04",16.780001
"1302","2013-03-05",17.209999
"1303","2013-03-06",17.450001
"1304","2013-03-07",17.52
"1305","2013-03-08",17.719999
"1306","2013-03-11",17.809999
"1307","2013-03-12",17.799999
"1308","2013-03-13",17.93
"1309","2013-03-14",18.07
"1310","2013-03-15",18.15
"1311","2013-03-18",17.870001
"1312","2013-03-19",17.74
"1313","2013-03-20",17.959999
"1314","2013-03-21",17.66
"1315","2013-03-22",17.57
"1316","2013-03-25",17.65
"1317","2013-03-26",18
"1318","2013-03-27",18.139999
"1319","2013-03-28",17.83
"1320","2013-04-01",17.66
"1321","2013-04-02",17.17
"1322","2013-04-03",16.610001
"1323","2013-04-04",16.34
"1324","2013-04-05",16.34
"1325","2013-04-08",16.43
"1326","2013-04-09",16.57
"1327","2013-04-10",16.91
"1328","2013-04-11",17.02
"1329","2013-04-12",16.92
"1330","2013-04-15",16.02
"1331","2013-04-16",16.290001
"1332","2013-04-17",15.8
"1333","2013-04-18",15.68
"1334","2013-04-19",15.97
"1335","2013-04-22",16.32
"1336","2013-04-23",16.73
"1337","2013-04-24",17.299999
"1338","2013-04-25",16.84
"1339","2013-04-26",16.790001
"1340","2013-04-29",16.889999
"1341","2013-04-30",17.25
"1342","2013-05-01",16.6
"1343","2013-05-02",16.92
"1344","2013-05-03",17.49
"1345","2013-05-06",17.549999
"1346","2013-05-07",17.530001
"1347","2013-05-08",17.49
"1348","2013-05-09",17.34
"1349","2013-05-10",17.41
"1350","2013-05-13",17.389999
"1351","2013-05-14",17.790001
"1352","2013-05-15",17.76
"1353","2013-05-16",17.42
"1354","2013-05-17",18.139999
"1355","2013-05-20",18.459999
"1356","2013-05-21",18.58
"1357","2013-05-22",18.530001
"1358","2013-05-23",18.42
"1359","2013-05-24",18.549999
"1360","2013-05-28",19.24
"1361","2013-05-29",19.16
"1362","2013-05-30",19.27
"1363","2013-05-31",18.92
"1364","2013-06-03",18.969999
"1365","2013-06-04",18.809999
"1366","2013-06-05",18.52
"1367","2013-06-06",18.42
"1368","2013-06-07",19
"1369","2013-06-10",18.93
"1370","2013-06-11",18.610001
"1371","2013-06-12",18.51
"1372","2013-06-13",19.1
"1373","2013-06-14",19
"1374","2013-06-17",18.790001
"1375","2013-06-18",19.09
"1376","2013-06-19",18.799999
"1377","2013-06-20",18.34
"1378","2013-06-21",18.030001
"1379","2013-06-24",17.110001
"1380","2013-06-25",17.52
"1381","2013-06-26",17.639999
"1382","2013-06-27",18.209999
"1383","2013-06-28",19.26
"1384","2013-07-01",20.139999
"1385","2013-07-02",20.030001
"1386","2013-07-03",20.07
"1387","2013-07-05",21.059999
"1388","2013-07-08",21.01
"1389","2013-07-09",20.709999
"1390","2013-07-10",20.59
"1391","2013-07-11",20.91
"1392","2013-07-12",20.950001
"1393","2013-07-15",20.620001
"1394","2013-07-16",20.4
"1395","2013-07-17",20.73
"1396","2013-07-18",20.73
"1397","2013-07-19",21.08
"1398","2013-07-22",20.9
"1399","2013-07-23",20.969999
"1400","2013-07-24",20.67
"1401","2013-07-25",21.780001
"1402","2013-07-26",21.799999
"1403","2013-07-29",21.559999
"1404","2013-07-30",22.049999
"1405","2013-07-31",21.85
"1406","2013-08-01",21.969999
"1407","2013-08-02",21.85
"1408","2013-08-05",21.77
"1409","2013-08-06",21.799999
"1410","2013-08-07",21.26
"1411","2013-08-08",21.84
"1412","2013-08-09",21.91
"1413","2013-08-12",22.530001
"1414","2013-08-13",22.559999
"1415","2013-08-14",22.469999
"1416","2013-08-15",21.74
"1417","2013-08-16",21.77
"1418","2013-08-19",21.43
"1419","2013-08-20",21.879999
"1420","2013-08-21",21.68
"1421","2013-08-22",21.969999
"1422","2013-08-23",21.93
"1423","2013-08-26",21.860001
"1424","2013-08-27",21.02
"1425","2013-08-28",21.07
"1426","2013-08-29",21.33
"1427","2013-08-30",20.959999
"1428","2013-09-03",21.129999
"1429","2013-09-04",21.68
"1430","2013-09-05",22.01
"1431","2013-09-06",21.870001
"1432","2013-09-09",22.139999
"1433","2013-09-10",22.49
"1434","2013-09-11",22.209999
"1435","2013-09-12",21.969999
"1436","2013-09-13",22.040001
"1437","2013-09-16",22.190001
"1438","2013-09-17",22.43
"1439","2013-09-18",22.5
"1440","2013-09-19",22.82
"1441","2013-09-20",22.59
"1442","2013-09-23",22.549999
"1443","2013-09-24",22.84
"1444","2013-09-25",22.889999
"1445","2013-09-26",22.940001
"1446","2013-09-27",22.93
"1447","2013-09-30",22.84
"1448","2013-10-01",22.889999
"1449","2013-10-02",22.870001
"1450","2013-10-03",22.450001
"1451","2013-10-04",22.719999
"1452","2013-10-07",22.379999
"1453","2013-10-08",21.620001
"1454","2013-10-09",21.860001
"1455","2013-10-10",22.15
"1456","2013-10-11",22.299999
"1457","2013-10-14",22.59
"1458","2013-10-15",22.280001
"1459","2013-10-16",22.459999
"1460","2013-10-17",22.65
"1461","2013-10-18",22.790001
"1462","2013-10-21",22.799999
"1463","2013-10-22",23.32
"1464","2013-10-23",22.860001
"1465","2013-10-24",22.870001
"1466","2013-10-25",22.82
"1467","2013-10-28",22.639999
"1468","2013-10-29",19.280001
"1469","2013-10-30",18.950001
"1470","2013-10-31",19.6
"1471","2013-11-01",19.34
"1472","2013-11-04",19.379999
"1473","2013-11-05",19.66
"1474","2013-11-06",19.139999
"1475","2013-11-07",18.809999
"1476","2013-11-08",19.309999
"1477","2013-11-11",19.34
"1478","2013-11-12",19.17
"1479","2013-11-13",19.33
"1480","2013-11-14",19.360001
"1481","2013-11-15",19.42
"1482","2013-11-18",19.440001
"1483","2013-11-19",19.15
"1484","2013-11-20",18.959999
"1485","2013-11-21",19.299999
"1486","2013-11-22",19.34
"1487","2013-11-25",19.290001
"1488","2013-11-26",19.200001
"1489","2013-11-27",19.51
"1490","2013-11-29",20.280001
"1491","2013-12-02",19.76
"1492","2013-12-03",19.389999
"1493","2013-12-04",19.4
"1494","2013-12-05",19.17
"1495","2013-12-06",19.059999
"1496","2013-12-09",19.379999
"1497","2013-12-10",19.18
"1498","2013-12-11",18.85
"1499","2013-12-12",18.91
"1500","2013-12-13",19.059999
"1501","2013-12-16",18.940001
"1502","2013-12-17",19.07
"1503","2013-12-18",18.84
"1504","2013-12-19",18.780001
"1505","2013-12-20",18.93
"1506","2013-12-23",19.200001
"1507","2013-12-24",19.67
"1508","2013-12-26",19.58
"1509","2013-12-27",19.42
"1510","2013-12-30",19.450001
"1511","2013-12-31",19.620001
"1512","2014-01-02",19.469999
"1513","2014-01-03",19.200001
"1514","2014-01-06",19.42
"1515","2014-01-07",19.610001
"1516","2014-01-08",19.870001
"1517","2014-01-09",19.9
"1518","2014-01-10",19.67
"1519","2014-01-13",18.83
"1520","2014-01-14",20.66
"1521","2014-01-15",20.76
"1522","2014-01-16",20.940001
"1523","2014-01-17",20.9
"1524","2014-01-21",20.860001
"1525","2014-01-22",21.120001
"1526","2014-01-23",20.49
"1527","2014-01-24",19.5
"1528","2014-01-27",19.379999
"1529","2014-01-28",19.49
"1530","2014-01-29",19.059999
"1531","2014-01-30",19.5
"1532","2014-01-31",18.92
"1533","2014-02-03",18.219999
"1534","2014-02-04",18.459999
"1535","2014-02-05",18.34
"1536","2014-02-06",19.389999
"1537","2014-02-07",19.33
"1538","2014-02-10",19.280001
"1539","2014-02-11",19.5
"1540","2014-02-12",19.52
"1541","2014-02-13",19.74
"1542","2014-02-14",20.200001
"1543","2014-02-18",20.370001
"1544","2014-02-19",20.129999
"1545","2014-02-20",21.32
"1546","2014-02-21",21.33
"1547","2014-02-24",21.26
"1548","2014-02-25",21.15
"1549","2014-02-26",21.309999
"1550","2014-02-27",21.75
"1551","2014-02-28",21.68
"1552","2014-03-03",21.790001
"1553","2014-03-04",22.200001
"1554","2014-03-05",22.219999
"1555","2014-03-06",22.26
"1556","2014-03-07",22.15
"1557","2014-03-10",22.17
"1558","2014-03-11",22.120001
"1559","2014-03-12",21.9
"1560","2014-03-13",21.42
"1561","2014-03-14",21.76
"1562","2014-03-17",22.02
"1563","2014-03-18",22.200001
"1564","2014-03-19",22.24
"1565","2014-03-20",22.34
"1566","2014-03-21",22.32
"1567","2014-03-24",22.32
"1568","2014-03-25",22.309999
"1569","2014-03-26",22.01
"1570","2014-03-27",22.1
"1571","2014-03-28",22.379999
"1572","2014-03-31",23.27
"1573","2014-04-01",23.49
"1574","2014-04-02",23.360001
"1575","2014-04-03",23.08
"1576","2014-04-04",22.709999
"1577","2014-04-07",22.25
"1578","2014-04-08",22.5
"1579","2014-04-09",23.129999
"1580","2014-04-10",22.540001
"1581","2014-04-11",22.200001
"1582","2014-04-14",22.209999
"1583","2014-04-15",22.209999
"1584","2014-04-16",22.549999
"1585","2014-04-17",22.780001
"1586","2014-04-21",23.08
"1587","2014-04-22",23.41
"1588","2014-04-23",23.15
"1589","2014-04-24",23.35
"1590","2014-04-25",21.23
"1591","2014-04-28",21.040001
"1592","2014-04-29",20.860001
"1593","2014-04-30",21.17
"1594","2014-05-01",21.299999
"1595","2014-05-02",21.34
"1596","2014-05-05",21.25
"1597","2014-05-06",20.91
"1598","2014-05-07",21.07
"1599","2014-05-08",20.93
"1600","2014-05-09",20.99
"1601","2014-05-12",21.92
"1602","2014-05-13",21.48
"1603","2014-05-14",21.5
"1604","2014-05-15",20.93
"1605","2014-05-16",20.950001
"1606","2014-05-19",21.33
"1607","2014-05-20",20.98
"1608","2014-05-21",21.49
"1609","2014-05-22",21.5
"1610","2014-05-23",21.91
"1611","2014-05-27",22.219999
"1612","2014-05-28",22.209999
"1613","2014-05-29",22.219999
"1614","2014-05-30",22.139999
"1615","2014-06-02",21.969999
"1616","2014-06-03",21.889999
"1617","2014-06-04",22.18
"1618","2014-06-05",22.41
"1619","2014-06-06",22.84
"1620","2014-06-09",22.9
"1621","2014-06-10",23.200001
"1622","2014-06-11",23.440001
"1623","2014-06-12",23.02
"1624","2014-06-13",23.280001
"1625","2014-06-16",23.370001
"1626","2014-06-17",23.549999
"1627","2014-06-18",23.610001
"1628","2014-06-19",23.469999
"1629","2014-06-20",23.75
"1630","2014-06-23",23.92
"1631","2014-06-24",23.42
"1632","2014-06-25",23.969999
"1633","2014-06-26",24.01
"1634","2014-06-27",24.120001
"1635","2014-06-30",24.42
"1636","2014-07-01",24.26
"1637","2014-07-02",24.309999
"1638","2014-07-03",24.6
"1639","2014-07-07",24.309999
"1640","2014-07-08",24.139999
"1641","2014-07-09",24.17
"1642","2014-07-10",23.85
"1643","2014-07-11",23.85
"1644","2014-07-14",23.93
"1645","2014-07-15",23.440001
"1646","2014-07-16",23.23
"1647","2014-07-17",22.870001
"1648","2014-07-18",22.73
"1649","2014-07-21",22.709999
"1650","2014-07-22",22.85
"1651","2014-07-23",22.959999
"1652","2014-07-24",23.139999
"1653","2014-07-25",23.629999
"1654","2014-07-28",23.389999
"1655","2014-07-29",22.85
"1656","2014-07-30",22.9
"1657","2014-07-31",22.379999
"1658","2014-08-01",22.16
"1659","2014-08-04",22.639999
"1660","2014-08-05",22.610001
"1661","2014-08-06",22.66
"1662","2014-08-07",22.68
"1663","2014-08-08",23.299999
"1664","2014-08-11",23.34
"1665","2014-08-12",23.26
"1666","2014-08-13",23.24
"1667","2014-08-14",23.440001
"1668","2014-08-15",23.4
"1669","2014-08-18",23.48
"1670","2014-08-19",23.879999
"1671","2014-08-20",23.85
"1672","2014-08-21",23.559999
"1673","2014-08-22",23.379999
"1674","2014-08-25",23.16
"1675","2014-08-26",23.049999
"1676","2014-08-27",23.02
"1677","2014-08-28",22.950001
"1678","2014-08-29",23.23
"1679","2014-09-02",23.049999
"1680","2014-09-03",22.93
"1681","2014-09-04",22.860001
"1682","2014-09-05",22.780001
"1683","2014-09-08",22.700001
"1684","2014-09-09",22.43
"1685","2014-09-10",22.190001
"1686","2014-09-11",22.110001
"1687","2014-09-12",21.799999
"1688","2014-09-15",21.51
"1689","2014-09-16",21.120001
"1690","2014-09-17",21.120001
"1691","2014-09-18",21.280001
"1692","2014-09-19",20.809999
"1693","2014-09-22",20.73
"1694","2014-09-23",20.370001
"1695","2014-09-24",20.620001
"1696","2014-09-25",20.16
"1697","2014-09-26",20.280001
"1698","2014-09-29",19.76
"1699","2014-09-30",19.17
"1700","2014-10-01",19.280001
"1701","2014-10-02",19.219999
"1702","2014-10-03",19.549999
"1703","2014-10-06",19.459999
"1704","2014-10-07",19
"1705","2014-10-08",19.1
"1706","2014-10-09",18.5
"1707","2014-10-10",18.049999
"1708","2014-10-13",17.209999
"1709","2014-10-14",17.32
"1710","2014-10-15",17.5
"1711","2014-10-16",17.700001
"1712","2014-10-17",17.74
"1713","2014-10-20",17.5
"1714","2014-10-21",17.790001
"1715","2014-10-22",17.49
"1716","2014-10-23",20.559999
"1717","2014-10-24",20
"1718","2014-10-27",19.280001
"1719","2014-10-28",20.02
"1720","2014-10-29",19.719999
"1721","2014-10-30",20.1
"1722","2014-10-31",20.459999
"1723","2014-11-03",20.200001
"1724","2014-11-04",19.93
"1725","2014-11-05",20.42
"1726","2014-11-06",20.65
"1727","2014-11-07",20.370001
"1728","2014-11-10",20.290001
"1729","2014-11-11",20.27
"1730","2014-11-12",20.9
"1731","2014-11-13",20.6
"1732","2014-11-14",20.65
"1733","2014-11-17",20.77
"1734","2014-11-18",21.110001
"1735","2014-11-19",21.09
"1736","2014-11-20",21.25
"1737","2014-11-21",21.209999
"1738","2014-11-24",21.389999
"1739","2014-11-25",21.549999
"1740","2014-11-26",21.309999
"1741","2014-11-28",21.200001
"1742","2014-12-01",20.93
"1743","2014-12-02",21.42
"1744","2014-12-03",21.92
"1745","2014-12-04",21.58
"1746","2014-12-05",21.709999
"1747","2014-12-08",21.02
"1748","2014-12-09",21.440001
"1749","2014-12-10",20.67
"1750","2014-12-11",20.700001
"1751","2014-12-12",20.15
"1752","2014-12-15",20.18
"1753","2014-12-16",20.01
"1754","2014-12-17",20.58
"1755","2014-12-18",20.68
"1756","2014-12-19",21.15
"1757","2014-12-22",21.26
"1758","2014-12-23",21.450001
"1759","2014-12-24",21.43
"1760","2014-12-26",21.67
"1761","2014-12-29",22.15
"1762","2014-12-30",21.879999
"1763","2014-12-31",21.74
"1764","2015-01-02",21.66
"1765","2015-01-05",20.889999
"1766","2015-01-06",20.860001
"1767","2015-01-07",21.27
"1768","2015-01-08",21.82
"1769","2015-01-09",21.620001
"1770","2015-01-12",21.57
"1771","2015-01-13",20.99
"1772","2015-01-14",20.49
"1773","2015-01-15",20.23
"1774","2015-01-16",20.49
"1775","2015-01-20",20.370001
"1776","2015-01-21",21.27
"1777","2015-01-22",21.6
"1778","2015-01-23",21.4
"1779","2015-01-26",21.639999
"1780","2015-01-27",21.290001
"1781","2015-01-28",20.549999
"1782","2015-01-29",21.34
"1783","2015-01-30",20.870001
"1784","2015-02-02",21.59
"1785","2015-02-03",22.74
"1786","2015-02-04",23.09
"1787","2015-02-05",22.84
"1788","2015-02-06",22.75
"1789","2015-02-09",22.790001
"1790","2015-02-10",22.91
"1791","2015-02-11",22.780001
"1792","2015-02-12",23
"1793","2015-02-13",22.959999
"1794","2015-02-17",23.200001
"1795","2015-02-18",23.08
"1796","2015-02-19",22.280001
"1797","2015-02-20",22.610001
"1798","2015-02-23",22.209999
"1799","2015-02-24",22.26
"1800","2015-02-25",22.379999
"1801","2015-02-26",22.02
"1802","2015-02-27",21.85
"1803","2015-03-02",22.48
"1804","2015-03-03",22.51
"1805","2015-03-04",22.25
"1806","2015-03-05",22.049999
"1807","2015-03-06",21.719999
"1808","2015-03-09",21.549999
"1809","2015-03-10",20.950001
"1810","2015-03-11",20.67
"1811","2015-03-12",20.99
"1812","2015-03-13",20.709999
"1813","2015-03-16",20.93
"1814","2015-03-17",20.84
"1815","2015-03-18",21.15
"1816","2015-03-19",20.74
"1817","2015-03-20",21.049999
"1818","2015-03-23",21.059999
"1819","2015-03-24",20.870001
"1820","2015-03-25",20.309999
"1821","2015-03-26",20.33
"1822","2015-03-27",20.52
"1823","2015-03-30",21
"1824","2015-03-31",21.16
"1825","2015-04-01",21.040001
"1826","2015-04-02",21.290001
"1827","2015-04-06",21.690001
"1828","2015-04-07",21.290001
"1829","2015-04-08",21.59
"1830","2015-04-09",21.4
"1831","2015-04-10",21.23
"1832","2015-04-13",21.18
"1833","2015-04-14",21.190001
"1834","2015-04-15",21.48
"1835","2015-04-16",21.25
"1836","2015-04-17",20.84
"1837","2015-04-20",21.18
"1838","2015-04-21",21.389999
"1839","2015-04-22",21.57
"1840","2015-04-23",21.799999
"1841","2015-04-24",21.809999
"1842","2015-04-27",21.709999
"1843","2015-04-28",21.77
"1844","2015-04-29",21.809999
"1845","2015-04-30",21.57
"1846","2015-05-01",21.469999
"1847","2015-05-04",21.84
"1848","2015-05-05",21.51
"1849","2015-05-06",21.450001
"1850","2015-05-07",21.469999
"1851","2015-05-08",21.870001
"1852","2015-05-11",22.040001
"1853","2015-05-12",21.75
"1854","2015-05-13",21.860001
"1855","2015-05-14",21.889999
"1856","2015-05-15",22.01
"1857","2015-05-18",22.08
"1858","2015-05-19",21.969999
"1859","2015-05-20",21.92
"1860","2015-05-21",22.110001
"1861","2015-05-22",22.129999
"1862","2015-05-26",21.799999
"1863","2015-05-27",22.02
"1864","2015-05-28",22.01
"1865","2015-05-29",21.77
"1866","2015-06-01",21.709999
"1867","2015-06-02",21.809999
"1868","2015-06-03",22.139999
"1869","2015-06-04",21.82
"1870","2015-06-05",21.719999
"1871","2015-06-08",21.59
"1872","2015-06-09",21.66
"1873","2015-06-10",21.99
"1874","2015-06-11",21.780001
"1875","2015-06-12",21.629999
"1876","2015-06-15",21.24
"1877","2015-06-16",21.42
"1878","2015-06-17",21.530001
"1879","2015-06-18",21.82
"1880","2015-06-19",21.75
"1881","2015-06-22",21.92
"1882","2015-06-23",21.879999
"1883","2015-06-24",21.74
"1884","2015-06-25",21.469999
"1885","2015-06-26",21.34
"1886","2015-06-29",20.629999
"1887","2015-06-30",20.58
"1888","2015-07-01",20.52
"1889","2015-07-02",20.59
"1890","2015-07-06",20.25
"1891","2015-07-07",20.15
"1892","2015-07-08",19.139999
"1893","2015-07-09",19.35
"1894","2015-07-10",19.629999
"1895","2015-07-13",20.190001
"1896","2015-07-14",20.24
"1897","2015-07-15",20.219999
"1898","2015-07-16",19.780001
"1899","2015-07-17",19.68
"1900","2015-07-20",19.35
"1901","2015-07-21",19.379999
"1902","2015-07-22",19.08
"1903","2015-07-23",18.93
"1904","2015-07-24",18.15
"1905","2015-07-27",18.16
"1906","2015-07-28",18.440001
"1907","2015-07-29",18.68
"1908","2015-07-30",18.540001
"1909","2015-07-31",18.559999
"1910","2015-08-03",18.469999
"1911","2015-08-04",18.440001
"1912","2015-08-05",18.65
