"","date","CCNC"
"1001","2019-12-18",0.76
"1002","2019-12-19",0.85
"1003","2019-12-20",0.78
"1004","2019-12-23",0.88
"1005","2019-12-24",1.24
"1006","2019-12-26",1.05
"1007","2019-12-27",1.2
"1008","2019-12-30",1.25
"1009","2019-12-31",1.2
"1010","2020-01-02",1.25
"1011","2020-01-03",1.455
"1012","2020-01-06",1.425
"1013","2020-01-07",1.49
"1014","2020-01-08",1.48
"1015","2020-01-09",1.64
"1016","2020-01-10",1.667
"1017","2020-01-13",1.498
"1018","2020-01-14",1.755
"1019","2020-01-15",1.6
"1020","2020-01-16",1.514
"1021","2020-01-17",1.5
"1022","2020-01-21",1.339
"1023","2020-01-22",1.521
"1024","2020-01-23",1.5
"1025","2020-01-24",1.8
"1026","2020-01-27",1.63
"1027","2020-01-28",1.5
"1028","2020-01-29",1.55
"1029","2020-01-30",1.307
"1030","2020-01-31",1.28
"1031","2020-02-03",1.36
"1032","2020-02-04",1.315
"1033","2020-02-05",1.4
"1034","2020-02-06",1.25
"1035","2020-02-07",1.34
"1036","2020-02-10",1.333
"1037","2020-02-11",1.365
"1038","2020-02-12",1.369
"1039","2020-02-13",1.436
"1040","2020-02-14",1.49
"1041","2020-02-18",1.496
"1042","2020-02-19",1.507
"1043","2020-02-20",1.67
"1044","2020-02-21",1.559
"1045","2020-02-24",1.46
"1046","2020-02-25",1.503
"1047","2020-02-26",1.4
"1048","2020-02-27",1.425
"1049","2020-02-28",1.25
"1050","2020-03-02",1.23
"1051","2020-03-03",1.15
"1052","2020-03-04",1.3
"1053","2020-03-05",1.158
"1054","2020-03-06",1.11
"1055","2020-03-09",1
"1056","2020-03-10",1
"1057","2020-03-11",1.13
"1058","2020-03-12",1.05
"1059","2020-03-13",1.03
"1060","2020-03-16",0.861
"1061","2020-03-17",1.073
"1062","2020-03-18",0.84
"1063","2020-03-19",0.905
"1064","2020-03-20",0.86
"1065","2020-03-23",0.98
"1066","2020-03-24",0.862
"1067","2020-03-25",1.02
"1068","2020-03-26",1.057
"1069","2020-03-27",1.06
"1070","2020-03-30",1.07
"1071","2020-03-31",1.15
"1072","2020-04-01",1.2
"1073","2020-04-02",1.56
"1074","2020-04-03",1.96
"1075","2020-04-06",1.92
"1076","2020-04-07",1.7
"1077","2020-04-08",1.99
"1078","2020-04-09",2.08
"1079","2020-04-13",1.985
"1080","2020-04-14",2.16
"1081","2020-04-15",2.216
"1082","2020-04-16",2.11
"1083","2020-04-17",2.16
"1084","2020-04-20",2.12
"1085","2020-04-21",2.242
"1086","2020-04-22",2.305
"1087","2020-04-23",2.37
"1088","2020-04-24",2.419
"1089","2020-04-27",2.16
"1090","2020-04-28",2
"1091","2020-04-29",1.9
"1092","2020-04-30",1.95
"1093","2020-05-01",1.93
"1094","2020-05-04",1.95
"1095","2020-05-05",1.88
"1096","2020-05-06",1.91
"1097","2020-05-07",1.96
"1098","2020-05-08",2
"1099","2020-05-11",1.99
"1100","2020-05-12",2.06
"1101","2020-05-13",1.957
"1102","2020-05-14",1.82
"1103","2020-05-15",1.87
"1104","2020-05-18",1.99
"1105","2020-05-19",2.18
"1106","2020-05-20",2.05
"1107","2020-05-21",1.92
"1108","2020-05-22",2.04
"1109","2020-05-26",2.03
"1110","2020-05-27",2.05
"1111","2020-05-28",2.03
"1112","2020-05-29",2.17
"1113","2020-06-01",2.08
"1114","2020-06-02",2.17
"1115","2020-06-03",2.145
"1116","2020-06-04",2.1
"1117","2020-06-05",2.09
"1118","2020-06-08",2.08
"1119","2020-06-09",1.96
"1120","2020-06-10",2.07
"1121","2020-06-11",1.94
"1122","2020-06-12",2.1
"1123","2020-06-15",2.06
"1124","2020-06-16",1.93
"1125","2020-06-17",1.97
"1126","2020-06-18",1.98
"1127","2020-06-19",1.91
"1128","2020-06-22",1.961
"1129","2020-06-23",1.93
"1130","2020-06-24",1.99
"1131","2020-06-25",2
"1132","2020-06-26",1.86
"1133","2020-06-29",1.9
"1134","2020-06-30",1.88
"1135","2020-07-01",1.85
"1136","2020-07-02",1.8
"1137","2020-07-06",1.85
"1138","2020-07-07",1.85
"1139","2020-07-08",1.85
"1140","2020-07-09",1.85
"1141","2020-07-10",1.83
"1142","2020-07-13",1.82
"1143","2020-07-14",1.8
"1144","2020-07-15",1.797
"1145","2020-07-16",1.8
"1146","2020-07-17",1.6
"1147","2020-07-20",1.48
"1148","2020-07-21",1.5
"1149","2020-07-22",1.61
"1150","2020-07-23",1.589
"1151","2020-07-24",1.53
"1152","2020-07-27",1.51
"1153","2020-07-28",1.673
"1154","2020-07-29",1.795
"1155","2020-07-30",1.72
"1156","2020-07-31",1.8
"1157","2020-08-03",1.69
"1158","2020-08-04",1.723
"1159","2020-08-05",1.71
"1160","2020-08-06",1.7
"1161","2020-08-07",1.5
"1162","2020-08-10",1.6
"1163","2020-08-11",1.53
"1164","2020-08-12",1.513
"1165","2020-08-13",1.62
"1166","2020-08-14",1.48
"1167","2020-08-17",1.47
"1168","2020-08-18",1.31
"1169","2020-08-19",1.38
"1170","2020-08-20",1.38
"1171","2020-08-21",1.31
"1172","2020-08-24",1.18
"1173","2020-08-25",1.2
"1174","2020-08-26",1.26
"1175","2020-08-27",1.308
"1176","2020-08-28",1.24
"1177","2020-08-31",1.25
"1178","2020-09-01",1.11
"1179","2020-09-02",1.15
"1180","2020-09-03",1.11
"1181","2020-09-04",1.151
"1182","2020-09-08",1.151
"1183","2020-09-09",1.11
"1184","2020-09-10",1.11
"1185","2020-09-11",1.11
"1186","2020-09-14",1.15
"1187","2020-09-15",1.08
"1188","2020-09-16",1.08
"1189","2020-09-17",1.01
"1190","2020-09-18",1.09
"1191","2020-09-21",1.09
"1192","2020-09-22",1.09
"1193","2020-09-23",0.9
"1194","2020-09-24",0.998
"1195","2020-09-25",0.927
"1196","2020-09-28",0.86
"1197","2020-09-29",0.9
"1198","2020-09-30",0.896
"1199","2020-10-01",0.89
"1200","2020-10-02",0.86
"1201","2020-10-05",0.908
"1202","2020-10-06",0.826
"1203","2020-10-07",0.84
"1204","2020-10-08",0.803
"1205","2020-10-09",0.879
"1206","2020-10-12",0.76
"1207","2020-10-13",0.761
"1208","2020-10-14",0.767
"1209","2020-10-15",0.82
"1210","2020-10-16",1.1
"1211","2020-10-19",2.29
"1212","2020-10-20",1.87
"1213","2020-10-21",1.58
"1214","2020-10-22",1.65
"1215","2020-10-23",1.79
"1216","2020-10-26",1.78
"1217","2020-10-27",1.77
"1218","2020-10-28",1.8
"1219","2020-10-29",1.7
"1220","2020-10-30",1.73
"1221","2020-11-02",1.77
"1222","2020-11-03",1.83
"1223","2020-11-04",1.89
"1224","2020-11-05",1.97
"1225","2020-11-06",1.91
"1226","2020-11-09",1.75
"1227","2020-11-10",1.68
"1228","2020-11-11",1.67
"1229","2020-11-12",1.68
"1230","2020-11-13",1.64
"1231","2020-11-16",1.78
"1232","2020-11-17",1.73
"1233","2020-11-18",1.68
"1234","2020-11-19",1.74
"1235","2020-11-20",1.67
"1236","2020-11-23",1.65
"1237","2020-11-24",1.58
"1238","2020-11-25",1.63
"1239","2020-11-27",1.62
