"","date","EVBG"
"955","2020-07-02",146.490005
"956","2020-07-06",147.369995
"957","2020-07-07",146.389999
"958","2020-07-08",151.460007
"959","2020-07-09",151.970001
"960","2020-07-10",147.179993
"961","2020-07-13",134.369995
"962","2020-07-14",135.059998
"963","2020-07-15",135.110001
"964","2020-07-16",131.190002
"965","2020-07-17",131.559998
"966","2020-07-20",142.020004
"967","2020-07-21",140.610001
"968","2020-07-22",140.240005
"969","2020-07-23",134.889999
"970","2020-07-24",133.210007
"971","2020-07-27",139.270004
"972","2020-07-28",139.119995
"973","2020-07-29",142.720001
"974","2020-07-30",141.589996
"975","2020-07-31",142.800003
"976","2020-08-03",145.860001
"977","2020-08-04",147.320007
"978","2020-08-05",150.279999
"979","2020-08-06",145.830002
"980","2020-08-07",131.770004
"981","2020-08-10",124.160004
"982","2020-08-11",120.870003
"983","2020-08-12",122.779999
"984","2020-08-13",128.300003
"985","2020-08-14",129.339996
"986","2020-08-17",128.979996
"987","2020-08-18",135.729996
"988","2020-08-19",135.309998
"989","2020-08-20",137.949997
"990","2020-08-21",137.210007
"991","2020-08-24",135.690002
"992","2020-08-25",137.610001
"993","2020-08-26",144.300003
"994","2020-08-27",145.029999
"995","2020-08-28",146.850006
"996","2020-08-31",148.610001
"997","2020-09-01",154.5
"998","2020-09-02",148.710007
"999","2020-09-03",136.490005
"1000","2020-09-04",127.010002
"1001","2020-09-08",121.400002
"1002","2020-09-09",121
"1003","2020-09-10",120.5
"1004","2020-09-11",117.57
"1005","2020-09-14",120.900002
"1006","2020-09-15",120.709999
"1007","2020-09-16",122.870003
"1008","2020-09-17",124.519997
"1009","2020-09-18",132.679993
"1010","2020-09-21",135.679993
"1011","2020-09-22",135.339996
"1012","2020-09-23",128.75
"1013","2020-09-24",122.57
"1014","2020-09-25",124.940002
"1015","2020-09-28",130.449997
"1016","2020-09-29",127.199997
"1017","2020-09-30",125.730003
"1018","2020-10-01",128.119995
"1019","2020-10-02",121.529999
"1020","2020-10-05",123.639999
"1021","2020-10-06",120.230003
"1022","2020-10-07",120.580002
"1023","2020-10-08",118.360001
"1024","2020-10-09",126.5
"1025","2020-10-12",131.050003
"1026","2020-10-13",132.100006
"1027","2020-10-14",129.25
"1028","2020-10-15",129.270004
"1029","2020-10-16",126.449997
"1030","2020-10-19",127.82
"1031","2020-10-20",126.519997
"1032","2020-10-21",124.769997
"1033","2020-10-22",128.770004
"1034","2020-10-23",127.220001
"1035","2020-10-26",125.029999
"1036","2020-10-27",128.679993
"1037","2020-10-28",110.25
"1038","2020-10-29",107.370003
"1039","2020-10-30",104.690002
"1040","2020-11-02",103.269997
"1041","2020-11-03",105.32
"1042","2020-11-04",113.07
"1043","2020-11-05",117.980003
"1044","2020-11-06",129.75
"1045","2020-11-09",122.010002
"1046","2020-11-10",114.669998
"1047","2020-11-11",116.32
"1048","2020-11-12",118.5
"1049","2020-11-13",118.099998
"1050","2020-11-16",116.82
"1051","2020-11-17",118.75
"1052","2020-11-18",121.080002
"1053","2020-11-19",121.970001
"1054","2020-11-20",123.669998
"1055","2020-11-23",124.290001
"1056","2020-11-24",121.5
"1057","2020-11-25",124.169998
"1058","2020-11-27",126.370003
