"","date","RTRX"
"995","2016-10-20",20.41
"996","2016-10-21",20.58
"997","2016-10-24",20.51
"998","2016-10-25",20.360001
"999","2016-10-26",19.91
"1000","2016-10-27",19.040001
"1001","2016-10-28",19.01
"1002","2016-10-31",18.85
"1003","2016-11-01",18.780001
"1004","2016-11-02",18.41
"1005","2016-11-03",18.6
"1006","2016-11-04",17.620001
"1007","2016-11-07",18.32
"1008","2016-11-08",18.190001
"1009","2016-11-09",20.190001
"1010","2016-11-10",21.07
"1011","2016-11-11",21.16
"1012","2016-11-14",20.99
"1013","2016-11-15",20.91
"1014","2016-11-16",21.41
"1015","2016-11-17",21.389999
"1016","2016-11-18",20.08
"1017","2016-11-21",21.219999
"1018","2016-11-22",21.120001
"1019","2016-11-23",21.49
"1020","2016-11-25",21.639999
"1021","2016-11-28",21.32
"1022","2016-11-29",21.32
"1023","2016-11-30",20.469999
"1024","2016-12-01",19.540001
"1025","2016-12-02",19.969999
"1026","2016-12-05",20.540001
"1027","2016-12-06",21.139999
"1028","2016-12-07",20.51
"1029","2016-12-08",20.75
"1030","2016-12-09",20.889999
"1031","2016-12-12",20.639999
"1032","2016-12-13",20.209999
"1033","2016-12-14",20.059999
"1034","2016-12-15",20.389999
"1035","2016-12-16",20.16
"1036","2016-12-19",19.5
"1037","2016-12-20",19.15
"1038","2016-12-21",18.74
"1039","2016-12-22",18.690001
"1040","2016-12-23",19.360001
"1041","2016-12-27",19.17
"1042","2016-12-28",19.08
"1043","2016-12-29",19.200001
"1044","2016-12-30",18.93
"1045","2017-01-03",18.450001
"1046","2017-01-04",19.08
"1047","2017-01-05",19.34
"1048","2017-01-06",19.32
"1049","2017-01-09",19.65
"1050","2017-01-10",19.620001
"1051","2017-01-11",18.940001
"1052","2017-01-12",19.209999
"1053","2017-01-13",19.530001
"1054","2017-01-17",18.75
"1055","2017-01-18",19.540001
"1056","2017-01-19",19.309999
"1057","2017-01-20",19.51
"1058","2017-01-23",19.559999
"1059","2017-01-24",19.030001
"1060","2017-01-25",19.190001
"1061","2017-01-26",18.91
"1062","2017-01-27",19.1
"1063","2017-01-30",18.59
"1064","2017-01-31",19.620001
"1065","2017-02-01",19.52
"1066","2017-02-02",20.1
"1067","2017-02-03",20.51
"1068","2017-02-06",20.07
"1069","2017-02-07",20.309999
"1070","2017-02-08",20.440001
"1071","2017-02-09",21.190001
"1072","2017-02-10",21
"1073","2017-02-13",20.610001
"1074","2017-02-14",20.51
"1075","2017-02-15",20.93
"1076","2017-02-16",20.57
"1077","2017-02-17",20.67
"1078","2017-02-21",20.41
"1079","2017-02-22",20.629999
"1080","2017-02-23",20.82
"1081","2017-02-24",20.360001
"1082","2017-02-27",21.129999
"1083","2017-02-28",21.27
"1084","2017-03-01",21.5
"1085","2017-03-02",21.59
"1086","2017-03-03",21.01
"1087","2017-03-06",21.139999
"1088","2017-03-07",20.120001
"1089","2017-03-08",19.42
"1090","2017-03-09",19.48
"1091","2017-03-10",19.68
"1092","2017-03-13",19.459999
"1093","2017-03-14",18.91
"1094","2017-03-15",19.25
"1095","2017-03-16",18.969999
"1096","2017-03-17",18.709999
"1097","2017-03-20",18.27
"1098","2017-03-21",17.43
"1099","2017-03-22",17.440001
"1100","2017-03-23",17.530001
"1101","2017-03-24",17.389999
"1102","2017-03-27",17.92
"1103","2017-03-28",17.639999
"1104","2017-03-29",18.139999
"1105","2017-03-30",18.040001
"1106","2017-03-31",18.459999
"1107","2017-04-03",18
"1108","2017-04-04",17.99
"1109","2017-04-05",17.75
"1110","2017-04-06",18.040001
"1111","2017-04-07",18.67
"1112","2017-04-10",18.07
"1113","2017-04-11",18.059999
"1114","2017-04-12",17.98
"1115","2017-04-13",18.190001
"1116","2017-04-17",18.1
"1117","2017-04-18",18.1
"1118","2017-04-19",18.389999
"1119","2017-04-20",18.84
"1120","2017-04-21",18.469999
"1121","2017-04-24",18.82
"1122","2017-04-25",19.389999
"1123","2017-04-26",19.639999
"1124","2017-04-27",19.549999
"1125","2017-04-28",19.59
"1126","2017-05-01",19.450001
"1127","2017-05-02",19.049999
"1128","2017-05-03",18.74
"1129","2017-05-04",18.719999
"1130","2017-05-05",17.92
"1131","2017-05-08",17.26
"1132","2017-05-09",17.52
"1133","2017-05-10",17.52
"1134","2017-05-11",17.34
"1135","2017-05-12",17.66
"1136","2017-05-15",17.709999
"1137","2017-05-16",17.91
"1138","2017-05-17",17.440001
"1139","2017-05-18",17.629999
"1140","2017-05-19",17.030001
"1141","2017-05-22",16.9
"1142","2017-05-23",16.889999
"1143","2017-05-24",16.959999
"1144","2017-05-25",16.98
"1145","2017-05-26",16.51
"1146","2017-05-30",16.08
"1147","2017-05-31",15.85
"1148","2017-06-01",16.780001
"1149","2017-06-02",17.41
"1150","2017-06-05",17.27
"1151","2017-06-06",17.48
"1152","2017-06-07",17.559999
"1153","2017-06-08",17.65
"1154","2017-06-09",17.48
"1155","2017-06-12",17.58
"1156","2017-06-13",17.950001
"1157","2017-06-14",18.27
"1158","2017-06-15",17.76
"1159","2017-06-16",18.1
"1160","2017-06-19",18.860001
"1161","2017-06-20",19.299999
"1162","2017-06-21",19.940001
"1163","2017-06-22",19.709999
"1164","2017-06-23",19.99
"1165","2017-06-26",19.66
"1166","2017-06-27",18.959999
"1167","2017-06-28",19.450001
"1168","2017-06-29",19.389999
"1169","2017-06-30",19.389999
"1170","2017-07-03",19.530001
"1171","2017-07-05",19.83
"1172","2017-07-06",19.290001
"1173","2017-07-07",19.32
"1174","2017-07-10",19.01
"1175","2017-07-11",18.93
"1176","2017-07-12",19.33
"1177","2017-07-13",19.25
"1178","2017-07-14",19.200001
"1179","2017-07-17",19.219999
"1180","2017-07-18",19.08
"1181","2017-07-19",19.754999
"1182","2017-07-20",19.76
"1183","2017-07-21",19.799999
"1184","2017-07-24",20.299999
"1185","2017-07-25",20.35
"1186","2017-07-26",20.76
"1187","2017-07-27",20.23
"1188","2017-07-28",20.41
"1189","2017-07-31",20.24
"1190","2017-08-01",19.82
"1191","2017-08-02",20.139999
"1192","2017-08-03",20.24
"1193","2017-08-04",20.99
"1194","2017-08-07",20.860001
"1195","2017-08-08",20.690001
"1196","2017-08-09",20.5
"1197","2017-08-10",20.66
"1198","2017-08-11",21.83
"1199","2017-08-14",22.26
"1200","2017-08-15",22.5
"1201","2017-08-16",23.27
"1202","2017-08-17",23.639999
"1203","2017-08-18",23.860001
"1204","2017-08-21",23.59
"1205","2017-08-22",23.91
"1206","2017-08-23",23.76
"1207","2017-08-24",23.68
"1208","2017-08-25",23.719999
"1209","2017-08-28",23.99
"1210","2017-08-29",24.24
"1211","2017-08-30",24.17
"1212","2017-08-31",24.4
"1213","2017-09-01",24.629999
"1214","2017-09-05",24.48
"1215","2017-09-06",24.440001
"1216","2017-09-07",24.25
"1217","2017-09-08",23.959999
"1218","2017-09-11",24.02
"1219","2017-09-12",24
"1220","2017-09-13",24.01
"1221","2017-09-14",23.799999
"1222","2017-09-15",24.08
"1223","2017-09-18",23.190001
"1224","2017-09-19",22.530001
"1225","2017-09-20",22.74
"1226","2017-09-21",22.700001
"1227","2017-09-22",23.040001
"1228","2017-09-25",23.129999
"1229","2017-09-26",23.129999
"1230","2017-09-27",25.09
"1231","2017-09-28",24.74
"1232","2017-09-29",24.889999
"1233","2017-10-02",25.190001
"1234","2017-10-03",24.51
"1235","2017-10-04",24.540001
"1236","2017-10-05",24.52
"1237","2017-10-06",24.719999
"1238","2017-10-09",24.35
"1239","2017-10-10",24.23
"1240","2017-10-11",24.26
"1241","2017-10-12",24.264999
"1242","2017-10-13",23.84
"1243","2017-10-16",23.91
"1244","2017-10-17",24
"1245","2017-10-18",24.940001
"1246","2017-10-19",24.389999
"1247","2017-10-20",24.309999
"1248","2017-10-23",24.059999
"1249","2017-10-24",24.129999
"1250","2017-10-25",23.889999
"1251","2017-10-26",23.82
"1252","2017-10-27",24.41
"1253","2017-10-30",24.74
"1254","2017-10-31",24.870001
"1255","2017-11-01",24.08
"1256","2017-11-02",24.43
"1257","2017-11-03",24.959999
"1258","2017-11-06",25.99
"1259","2017-11-07",25.23
"1260","2017-11-08",22.51
"1261","2017-11-09",22.040001
"1262","2017-11-10",21.75
"1263","2017-11-13",21.35
"1264","2017-11-14",21.34
"1265","2017-11-15",21.09
"1266","2017-11-16",21.68
"1267","2017-11-17",21.18
"1268","2017-11-20",20.93
"1269","2017-11-21",21.280001
"1270","2017-11-22",21.42
"1271","2017-11-24",21.450001
"1272","2017-11-27",21.26
"1273","2017-11-28",21.6
"1274","2017-11-29",22.02
"1275","2017-11-30",22.540001
"1276","2017-12-01",21.799999
"1277","2017-12-04",21.52
"1278","2017-12-05",21.129999
"1279","2017-12-06",21.379999
"1280","2017-12-07",21.549999
"1281","2017-12-08",21.51
"1282","2017-12-11",20.709999
"1283","2017-12-12",21.040001
"1284","2017-12-13",22.040001
"1285","2017-12-14",21.26
"1286","2017-12-15",21.85
"1287","2017-12-18",22.15
"1288","2017-12-19",22.02
"1289","2017-12-20",22.139999
"1290","2017-12-21",22.469999
"1291","2017-12-22",22.219999
"1292","2017-12-26",22.110001
"1293","2017-12-27",22.09
"1294","2017-12-28",21.76
"1295","2017-12-29",21.07
"1296","2018-01-02",22.469999
"1297","2018-01-03",23.74
"1298","2018-01-04",24.09
"1299","2018-01-05",23.48
"1300","2018-01-08",23.58
"1301","2018-01-09",23.290001
"1302","2018-01-10",23.18
"1303","2018-01-11",24.75
"1304","2018-01-12",24.700001
"1305","2018-01-16",23.99
"1306","2018-01-17",24.52
"1307","2018-01-18",24.780001
"1308","2018-01-19",24.709999
"1309","2018-01-22",25.280001
"1310","2018-01-23",25.4
"1311","2018-01-24",24.73
"1312","2018-01-25",24.790001
"1313","2018-01-26",24.76
"1314","2018-01-29",24.91
"1315","2018-01-30",24.4
"1316","2018-01-31",23.91
"1317","2018-02-01",23.860001
"1318","2018-02-02",22.790001
"1319","2018-02-05",21.91
"1320","2018-02-06",22.42
"1321","2018-02-07",22.32
"1322","2018-02-08",21.299999
"1323","2018-02-09",21.23
"1324","2018-02-12",20.950001
"1325","2018-02-13",21.74
"1326","2018-02-14",22.309999
"1327","2018-02-15",22.209999
"1328","2018-02-16",22.75
"1329","2018-02-20",23.030001
"1330","2018-02-21",22.969999
"1331","2018-02-22",22.34
"1332","2018-02-23",23.85
"1333","2018-02-26",23.74
"1334","2018-02-27",23.780001
"1335","2018-02-28",25.02
"1336","2018-03-01",24.82
"1337","2018-03-02",24.98
"1338","2018-03-05",25.25
"1339","2018-03-06",25.15
"1340","2018-03-07",25.719999
"1341","2018-03-08",25.639999
"1342","2018-03-09",25.85
"1343","2018-03-12",25.93
"1344","2018-03-13",25.17
"1345","2018-03-14",25.309999
"1346","2018-03-15",25.209999
"1347","2018-03-16",25.219999
"1348","2018-03-19",24.52
"1349","2018-03-20",24.264999
"1350","2018-03-21",24.16
"1351","2018-03-22",23.4
"1352","2018-03-23",22.75
"1353","2018-03-26",23.27
"1354","2018-03-27",21.959999
"1355","2018-03-28",21.799999
"1356","2018-03-29",22.360001
"1357","2018-04-02",22.030001
"1358","2018-04-03",23.01
"1359","2018-04-04",23.27
"1360","2018-04-05",23.24
"1361","2018-04-06",23.48
"1362","2018-04-09",24.4
"1363","2018-04-10",25.450001
"1364","2018-04-11",25.58
"1365","2018-04-12",27.190001
"1366","2018-04-13",27.190001
"1367","2018-04-16",26.889999
"1368","2018-04-17",27.209999
"1369","2018-04-18",26.440001
"1370","2018-04-19",26.639999
"1371","2018-04-20",26.65
"1372","2018-04-23",26.82
"1373","2018-04-24",26.790001
"1374","2018-04-25",26.85
"1375","2018-04-26",27.17
"1376","2018-04-27",26.73
"1377","2018-04-30",25.1
"1378","2018-05-01",25.18
"1379","2018-05-02",23.799999
"1380","2018-05-03",23.219999
"1381","2018-05-04",23.67
"1382","2018-05-07",23.76
"1383","2018-05-08",24.620001
"1384","2018-05-09",26.52
"1385","2018-05-10",25.25
"1386","2018-05-11",26.32
"1387","2018-05-14",26.709999
"1388","2018-05-15",26.65
"1389","2018-05-16",26.879999
"1390","2018-05-17",27.27
"1391","2018-05-18",28.18
"1392","2018-05-21",28.24
"1393","2018-05-22",28.43
"1394","2018-05-23",29.049999
"1395","2018-05-24",29.01
"1396","2018-05-25",28.93
"1397","2018-05-29",28.4
"1398","2018-05-30",28.360001
"1399","2018-05-31",28.01
"1400","2018-06-01",28.09
"1401","2018-06-04",28.040001
"1402","2018-06-05",28.450001
"1403","2018-06-06",28.379999
"1404","2018-06-07",27.82
"1405","2018-06-08",27.74
"1406","2018-06-11",27.440001
"1407","2018-06-12",27.549999
"1408","2018-06-13",27.889999
"1409","2018-06-14",27.889999
"1410","2018-06-15",28.809999
"1411","2018-06-18",28.5
"1412","2018-06-19",28.389999
"1413","2018-06-20",28
"1414","2018-06-21",27.6
"1415","2018-06-22",27.15
"1416","2018-06-25",26.75
"1417","2018-06-26",26.52
"1418","2018-06-27",25.59
"1419","2018-06-28",25.889999
"1420","2018-06-29",27.26
"1421","2018-07-02",27.860001
"1422","2018-07-03",28.225
"1423","2018-07-05",28.5
"1424","2018-07-06",29.26
"1425","2018-07-09",29.549999
"1426","2018-07-10",27.43
"1427","2018-07-11",26.73
"1428","2018-07-12",27.790001
"1429","2018-07-13",28.639999
"1430","2018-07-16",28.790001
"1431","2018-07-17",30.049999
"1432","2018-07-18",31.6
"1433","2018-07-19",30.940001
"1434","2018-07-20",30.35
"1435","2018-07-23",30.870001
"1436","2018-07-24",29.59
"1437","2018-07-25",28.860001
"1438","2018-07-26",28.58
"1439","2018-07-27",27.58
"1440","2018-07-30",27
"1441","2018-07-31",27.639999
"1442","2018-08-01",27.76
"1443","2018-08-02",28.059999
"1444","2018-08-03",27.07
"1445","2018-08-06",26.559999
"1446","2018-08-07",27.09
"1447","2018-08-08",27.4
"1448","2018-08-09",26.469999
"1449","2018-08-10",25.93
"1450","2018-08-13",25.74
"1451","2018-08-14",26.860001
"1452","2018-08-15",26.51
"1453","2018-08-16",27.049999
"1454","2018-08-17",28.5
"1455","2018-08-20",27.360001
"1456","2018-08-21",28.280001
"1457","2018-08-22",28.950001
"1458","2018-08-23",29.139999
"1459","2018-08-24",29.540001
"1460","2018-08-27",29.469999
"1461","2018-08-28",29.18
"1462","2018-08-29",29.4
"1463","2018-08-30",29.639999
"1464","2018-08-31",31.690001
"1465","2018-09-04",32.150002
"1466","2018-09-05",28.74
"1467","2018-09-06",28.98
"1468","2018-09-07",29.09
"1469","2018-09-10",28.870001
"1470","2018-09-11",29.379999
"1471","2018-09-12",29.860001
"1472","2018-09-13",29.950001
"1473","2018-09-14",29.059999
"1474","2018-09-17",28.07
"1475","2018-09-18",28.959999
"1476","2018-09-19",29.219999
"1477","2018-09-20",29.540001
"1478","2018-09-21",27.82
"1479","2018-09-24",27.75
"1480","2018-09-25",28.620001
"1481","2018-09-26",28.5
"1482","2018-09-27",28.139999
"1483","2018-09-28",28.73
"1484","2018-10-01",27.809999
"1485","2018-10-02",27.02
"1486","2018-10-03",27.17
"1487","2018-10-04",26.48
"1488","2018-10-05",26.559999
"1489","2018-10-08",26.120001
"1490","2018-10-09",25.870001
"1491","2018-10-10",25.17
"1492","2018-10-11",24.799999
"1493","2018-10-12",25.700001
"1494","2018-10-15",24.629999
"1495","2018-10-16",26.01
"1496","2018-10-17",25.780001
"1497","2018-10-18",25.09
"1498","2018-10-19",25.290001
"1499","2018-10-22",25.290001
"1500","2018-10-23",25.43
"1501","2018-10-24",23.92
"1502","2018-10-25",24.67
"1503","2018-10-26",24.98
"1504","2018-10-29",24.309999
"1505","2018-10-30",25.610001
"1506","2018-10-31",25.66
"1507","2018-11-01",27.700001
"1508","2018-11-02",25.805
"1509","2018-11-05",26.68
"1510","2018-11-06",25.98
"1511","2018-11-07",27.17
"1512","2018-11-08",27.049999
"1513","2018-11-09",25.77
"1514","2018-11-12",24.77
"1515","2018-11-13",24.219999
"1516","2018-11-14",23.459999
"1517","2018-11-15",24.780001
"1518","2018-11-16",25.16
"1519","2018-11-19",26.07
"1520","2018-11-20",25.040001
"1521","2018-11-21",25.82
"1522","2018-11-23",25.75
"1523","2018-11-26",25.24
"1524","2018-11-27",23.66
"1525","2018-11-28",24.98
"1526","2018-11-29",24.75
"1527","2018-11-30",24.540001
"1528","2018-12-03",25.209999
"1529","2018-12-04",23.85
"1530","2018-12-06",24.57
"1531","2018-12-07",24.02
"1532","2018-12-10",24.02
"1533","2018-12-11",24.309999
"1534","2018-12-12",25.33
"1535","2018-12-13",24.719999
"1536","2018-12-14",23.93
"1537","2018-12-17",23.290001
"1538","2018-12-18",22.709999
"1539","2018-12-19",22.6
"1540","2018-12-20",22.559999
"1541","2018-12-21",21.18
"1542","2018-12-24",21.18
"1543","2018-12-26",22.77
"1544","2018-12-27",22.25
"1545","2018-12-28",22.280001
"1546","2018-12-31",22.629999
"1547","2019-01-02",22.67
"1548","2019-01-03",22.4
"1549","2019-01-04",23.34
"1550","2019-01-07",23.860001
"1551","2019-01-08",23.709999
"1552","2019-01-09",23.08
"1553","2019-01-10",23.1
"1554","2019-01-11",23.52
"1555","2019-01-14",22.860001
"1556","2019-01-15",23.379999
"1557","2019-01-16",22.42
"1558","2019-01-17",22.549999
"1559","2019-01-18",22.200001
"1560","2019-01-22",21.620001
"1561","2019-01-23",20.969999
"1562","2019-01-24",20.639999
"1563","2019-01-25",20.74
"1564","2019-01-28",20.059999
"1565","2019-01-29",20.389999
"1566","2019-01-30",21.34
"1567","2019-01-31",21.559999
"1568","2019-02-01",21.52
"1569","2019-02-04",21.540001
"1570","2019-02-05",21.59
"1571","2019-02-06",21.620001
"1572","2019-02-07",21.25
"1573","2019-02-08",21.43
"1574","2019-02-11",21.469999
"1575","2019-02-12",22.209999
"1576","2019-02-13",21.440001
"1577","2019-02-14",21.35
"1578","2019-02-15",21.559999
"1579","2019-02-19",21.110001
"1580","2019-02-20",20.950001
"1581","2019-02-21",21.299999
"1582","2019-02-22",20.57
"1583","2019-02-25",21.370001
"1584","2019-02-26",21.34
"1585","2019-02-27",22.559999
"1586","2019-02-28",22.559999
"1587","2019-03-01",22.290001
"1588","2019-03-04",21.610001
"1589","2019-03-05",21.559999
"1590","2019-03-06",21.07
"1591","2019-03-07",21.209999
"1592","2019-03-08",21.049999
"1593","2019-03-11",21.91
"1594","2019-03-12",22.09
"1595","2019-03-13",23
"1596","2019-03-14",22.5
"1597","2019-03-15",22.870001
"1598","2019-03-18",23.959999
"1599","2019-03-19",24.23
"1600","2019-03-20",23.6
"1601","2019-03-21",23.73
"1602","2019-03-22",22.43
"1603","2019-03-25",22.75
"1604","2019-03-26",22.940001
"1605","2019-03-27",22.389999
"1606","2019-03-28",23.02
"1607","2019-03-29",22.629999
"1608","2019-04-01",22.129999
"1609","2019-04-02",22.08
"1610","2019-04-03",22.280001
"1611","2019-04-04",22.74
"1612","2019-04-05",23.200001
"1613","2019-04-08",23.040001
"1614","2019-04-09",22.209999
"1615","2019-04-10",22.200001
"1616","2019-04-11",22.030001
"1617","2019-04-12",22.07
"1618","2019-04-15",21.809999
"1619","2019-04-16",21.17
"1620","2019-04-17",20.190001
"1621","2019-04-18",20.049999
"1622","2019-04-22",19.889999
"1623","2019-04-23",19.709999
"1624","2019-04-24",19.33
"1625","2019-04-25",19.370001
"1626","2019-04-26",19.469999
"1627","2019-04-29",19.040001
"1628","2019-04-30",19.08
"1629","2019-05-01",19.02
"1630","2019-05-02",19.110001
"1631","2019-05-03",19.719999
"1632","2019-05-06",19.48
"1633","2019-05-07",18.860001
"1634","2019-05-08",17.940001
"1635","2019-05-09",17.959999
"1636","2019-05-10",18.41
"1637","2019-05-13",17.870001
"1638","2019-05-14",17.950001
"1639","2019-05-15",18.57
"1640","2019-05-16",18.57
"1641","2019-05-17",19.01
"1642","2019-05-20",18.23
"1643","2019-05-21",18.530001
"1644","2019-05-22",18.41
"1645","2019-05-23",18.49
"1646","2019-05-24",18.799999
"1647","2019-05-28",18.51
"1648","2019-05-29",18.82
"1649","2019-05-30",18.52
"1650","2019-05-31",18.530001
"1651","2019-06-03",18.5
"1652","2019-06-04",18.67
"1653","2019-06-05",18.9
"1654","2019-06-06",18.950001
"1655","2019-06-07",19.1
"1656","2019-06-10",19.200001
"1657","2019-06-11",18.959999
"1658","2019-06-12",19.26
"1659","2019-06-13",19.370001
"1660","2019-06-14",19.200001
"1661","2019-06-17",19.83
"1662","2019-06-18",20.370001
"1663","2019-06-19",20.049999
"1664","2019-06-20",20.5
"1665","2019-06-21",20.43
"1666","2019-06-24",20.309999
"1667","2019-06-25",20.02
"1668","2019-06-26",19.700001
"1669","2019-06-27",20.08
"1670","2019-06-28",20.09
"1671","2019-07-01",20.6
"1672","2019-07-02",20.23
"1673","2019-07-03",21
"1674","2019-07-05",20.18
"1675","2019-07-08",20.110001
"1676","2019-07-09",20.67
"1677","2019-07-10",21.5
"1678","2019-07-11",21.01
"1679","2019-07-12",21.549999
"1680","2019-07-15",21.219999
"1681","2019-07-16",21.059999
"1682","2019-07-17",21.219999
"1683","2019-07-18",21.389999
"1684","2019-07-19",21.209999
"1685","2019-07-22",21.25
"1686","2019-07-23",20.610001
"1687","2019-07-24",20.540001
"1688","2019-07-25",20.25
"1689","2019-07-26",20.700001
"1690","2019-07-29",19.940001
"1691","2019-07-30",20.17
"1692","2019-07-31",19.790001
"1693","2019-08-01",19.59
"1694","2019-08-02",19.030001
"1695","2019-08-05",18.870001
"1696","2019-08-06",19.24
"1697","2019-08-07",16.709999
"1698","2019-08-08",18.18
"1699","2019-08-09",18.360001
"1700","2019-08-12",17.42
"1701","2019-08-13",17.860001
"1702","2019-08-14",17.25
"1703","2019-08-15",17
"1704","2019-08-16",17.799999
"1705","2019-08-19",17.75
"1706","2019-08-20",17.09
"1707","2019-08-21",17.4
"1708","2019-08-22",13.56
"1709","2019-08-23",13.07
"1710","2019-08-26",13.01
"1711","2019-08-27",12.73
"1712","2019-08-28",12.54
"1713","2019-08-29",12.7
"1714","2019-08-30",12.59
"1715","2019-09-03",12.26
"1716","2019-09-04",12.45
"1717","2019-09-05",12.45
"1718","2019-09-06",11.8
"1719","2019-09-09",11.57
"1720","2019-09-10",11.97
"1721","2019-09-11",11.87
"1722","2019-09-12",11.73
"1723","2019-09-13",12.18
"1724","2019-09-16",12.31
"1725","2019-09-17",12.01
"1726","2019-09-18",12.34
"1727","2019-09-19",12.38
"1728","2019-09-20",12.55
"1729","2019-09-23",12.3
"1730","2019-09-24",12.13
"1731","2019-09-25",12.02
"1732","2019-09-26",11.91
"1733","2019-09-27",11.88
"1734","2019-09-30",11.59
"1735","2019-10-01",11.25
"1736","2019-10-02",11.35
"1737","2019-10-03",11.81
"1738","2019-10-04",11.75
"1739","2019-10-07",11.71
"1740","2019-10-08",11.36
"1741","2019-10-09",11.05
"1742","2019-10-10",11.07
"1743","2019-10-11",11.18
"1744","2019-10-14",11.13
"1745","2019-10-15",11.25
"1746","2019-10-16",11.35
"1747","2019-10-17",11.42
"1748","2019-10-18",11.24
"1749","2019-10-21",11.38
"1750","2019-10-22",11.45
"1751","2019-10-23",11.32
"1752","2019-10-24",11.3
"1753","2019-10-25",11.26
"1754","2019-10-28",11.48
"1755","2019-10-29",11.49
"1756","2019-10-30",12
"1757","2019-10-31",12
"1758","2019-11-01",12.06
"1759","2019-11-04",12.41
"1760","2019-11-05",12.4
"1761","2019-11-06",12.47
"1762","2019-11-07",12.12
"1763","2019-11-08",12.85
"1764","2019-11-11",12.77
"1765","2019-11-12",12.96
"1766","2019-11-13",12.99
"1767","2019-11-14",12.915
"1768","2019-11-15",12.94
"1769","2019-11-18",13.015
"1770","2019-11-19",12.95
"1771","2019-11-20",13.14
"1772","2019-11-21",13.49
"1773","2019-11-22",13.68
"1774","2019-11-25",14.1
"1775","2019-11-26",14.12
"1776","2019-11-27",13.69
"1777","2019-11-29",13.87
"1778","2019-12-02",13.24
"1779","2019-12-03",13.13
"1780","2019-12-04",13.26
"1781","2019-12-05",12.92
"1782","2019-12-06",13.26
"1783","2019-12-09",13.32
"1784","2019-12-10",13.55
"1785","2019-12-11",13.47
"1786","2019-12-12",13.83
"1787","2019-12-13",14.33
"1788","2019-12-16",14.53
"1789","2019-12-17",14.56
"1790","2019-12-18",14.24
"1791","2019-12-19",14.3
"1792","2019-12-20",14.32
"1793","2019-12-23",14.96
"1794","2019-12-24",15.1
"1795","2019-12-26",14.82
"1796","2019-12-27",14.37
"1797","2019-12-30",14.24
"1798","2019-12-31",14.2
"1799","2020-01-02",13.87
"1800","2020-01-03",13.76
"1801","2020-01-06",13.92
"1802","2020-01-07",15.2
"1803","2020-01-08",15.18
"1804","2020-01-09",15.05
"1805","2020-01-10",15.13
"1806","2020-01-13",15.405
"1807","2020-01-14",15.86
"1808","2020-01-15",16.360001
"1809","2020-01-16",16.684999
"1810","2020-01-17",16.17
"1811","2020-01-21",16.01
"1812","2020-01-22",16.129999
"1813","2020-01-23",16.610001
"1814","2020-01-24",16.32
"1815","2020-01-27",16.17
"1816","2020-01-28",16
"1817","2020-01-29",15.65
"1818","2020-01-30",15.59
"1819","2020-01-31",15.46
"1820","2020-02-03",15.62
"1821","2020-02-04",16.459999
"1822","2020-02-05",16.889999
"1823","2020-02-06",16.93
"1824","2020-02-07",16.33
"1825","2020-02-10",16.799999
"1826","2020-02-11",16.82
"1827","2020-02-12",17.02
"1828","2020-02-13",16.74
"1829","2020-02-14",16.58
"1830","2020-02-18",16.540001
"1831","2020-02-19",16.860001
"1832","2020-02-20",17.18
"1833","2020-02-21",17.280001
"1834","2020-02-24",16.559999
"1835","2020-02-25",14.4
"1836","2020-02-26",15.28
"1837","2020-02-27",15
"1838","2020-02-28",15.495
"1839","2020-03-02",15.61
"1840","2020-03-03",15.13
"1841","2020-03-04",15.8
"1842","2020-03-05",15.85
"1843","2020-03-06",15.02
"1844","2020-03-09",14.89
"1845","2020-03-10",15.22
"1846","2020-03-11",14.79
"1847","2020-03-12",13.14
"1848","2020-03-13",13.34
"1849","2020-03-16",10.81
"1850","2020-03-17",10.62
"1851","2020-03-18",9.93
"1852","2020-03-19",11.11
"1853","2020-03-20",11.06
"1854","2020-03-23",10.79
"1855","2020-03-24",11.96
"1856","2020-03-25",13.59
"1857","2020-03-26",14.22
"1858","2020-03-27",13.77
"1859","2020-03-30",14.25
"1860","2020-03-31",14.59
"1861","2020-04-01",14.03
"1862","2020-04-02",15.03
"1863","2020-04-03",14.79
"1864","2020-04-06",16.09
"1865","2020-04-07",15.13
"1866","2020-04-08",15.63
"1867","2020-04-09",16.540001
"1868","2020-04-13",16.25
"1869","2020-04-14",16.08
"1870","2020-04-15",14.61
"1871","2020-04-16",13.46
"1872","2020-04-17",14.48
"1873","2020-04-20",14.75
"1874","2020-04-21",14.97
"1875","2020-04-22",15.22
"1876","2020-04-23",15.26
"1877","2020-04-24",15.14
"1878","2020-04-27",16.23
"1879","2020-04-28",15.66
"1880","2020-04-29",15.9
"1881","2020-04-30",15.22
"1882","2020-05-01",14.67
"1883","2020-05-04",15.58
"1884","2020-05-05",16.040001
"1885","2020-05-06",15.86
"1886","2020-05-07",15.04
"1887","2020-05-08",15.3
"1888","2020-05-11",16.549999
"1889","2020-05-12",16.469999
"1890","2020-05-13",15.57
"1891","2020-05-14",15.21
"1892","2020-05-15",15.43
"1893","2020-05-18",16.459999
"1894","2020-05-19",15.76
"1895","2020-05-20",16.43
"1896","2020-05-21",16.66
"1897","2020-05-22",16.66
"1898","2020-05-26",15.91
"1899","2020-05-27",16.15
"1900","2020-05-28",16.040001
"1901","2020-05-29",15.685
"1902","2020-06-01",15.91
"1903","2020-06-02",16.82
"1904","2020-06-03",16.74
"1905","2020-06-04",15.79
