"","date","TREC"
"1006","2010-12-29",4.34
"1007","2010-12-30",4.24
"1008","2010-12-31",4.42
"1009","2011-01-03",4.8
"1010","2011-01-04",5
"1011","2011-01-05",4.5
"1012","2011-01-06",4.56
"1013","2011-01-07",4.58
"1014","2011-01-10",4.6
"1015","2011-01-11",4.71
"1016","2011-01-12",4.86
"1017","2011-01-13",4.85
"1018","2011-01-14",4.83
"1019","2011-01-18",4.9
"1020","2011-01-19",4.76
"1021","2011-01-20",4.8
"1022","2011-01-21",4.8
"1023","2011-01-24",4.93
"1024","2011-01-25",4.9
"1025","2011-01-26",4.9
"1026","2011-01-27",4.63
"1027","2011-01-28",4.55
"1028","2011-01-31",4.5
"1029","2011-02-01",4.44
"1030","2011-02-02",4.55
"1031","2011-02-03",4.75
"1032","2011-02-04",4.76
"1033","2011-02-07",4.89
"1034","2011-02-08",4.81
"1035","2011-02-09",4.88
"1036","2011-02-10",4.73
"1037","2011-02-11",4.8
"1038","2011-02-14",4.85
"1039","2011-02-15",4.65
"1040","2011-02-16",4.84
"1041","2011-02-17",4.9
"1042","2011-02-18",4.87
"1043","2011-02-22",4.69
"1044","2011-02-23",4.68
"1045","2011-02-24",4.61
"1046","2011-02-25",4.65
"1047","2011-02-28",4.67
"1048","2011-03-01",4.74
"1049","2011-03-02",4.72
"1050","2011-03-03",4.71
"1051","2011-03-04",4.67
"1052","2011-03-07",4.55
"1053","2011-03-08",4.48
"1054","2011-03-09",4.3
"1055","2011-03-10",4.19
"1056","2011-03-11",4.3
"1057","2011-03-14",4.16
"1058","2011-03-15",3.8
"1059","2011-03-16",3.79
"1060","2011-03-17",3.82
"1061","2011-03-18",3.89
"1062","2011-03-21",3.88
"1063","2011-03-22",3.67
"1064","2011-03-23",3.79
"1065","2011-03-24",3.85
"1066","2011-03-25",3.8
"1067","2011-03-28",3.73
"1068","2011-03-29",3.73
"1069","2011-03-30",3.91
"1070","2011-03-31",4.09
"1071","2011-04-01",3.95
"1072","2011-04-04",4.07
"1073","2011-04-05",4.22
"1074","2011-04-06",4.1
"1075","2011-04-07",4.07
"1076","2011-04-08",3.83
"1077","2011-04-11",3.88
"1078","2011-04-12",3.89
"1079","2011-04-13",3.73
"1080","2011-04-14",3.94
"1081","2011-04-15",4
"1082","2011-04-18",3.97
"1083","2011-04-19",4
"1084","2011-04-20",3.96
"1085","2011-04-21",4
"1086","2011-04-25",4.04
"1087","2011-04-26",3.86
"1088","2011-04-27",3.98
"1089","2011-04-28",4.06
"1090","2011-04-29",4.07
"1091","2011-05-02",4.09
"1092","2011-05-03",3.99
"1093","2011-05-04",3.99
"1094","2011-05-05",4.08
"1095","2011-05-06",3.91
"1096","2011-05-09",3.81
"1097","2011-05-10",3.85
"1098","2011-05-11",3.82
"1099","2011-05-12",3.87
"1100","2011-05-13",3.87
"1101","2011-05-16",3.85
"1102","2011-05-17",3.88
"1103","2011-05-18",3.86
"1104","2011-05-19",3.89
"1105","2011-05-20",3.9
"1106","2011-05-23",3.89
"1107","2011-05-24",3.92
"1108","2011-05-25",4
"1109","2011-05-26",4
"1110","2011-05-27",4.1
"1111","2011-05-31",4.12
"1112","2011-06-01",4.14
"1113","2011-06-02",4.11
"1114","2011-06-03",4.09
"1115","2011-06-06",4.12
"1116","2011-06-07",4.25
"1117","2011-06-08",4.27
"1118","2011-06-09",4.46
"1119","2011-06-10",4.35
"1120","2011-06-13",4.27
"1121","2011-06-14",3.89
"1122","2011-06-15",3.93
"1123","2011-06-16",3.85
"1124","2011-06-17",3.89
"1125","2011-06-20",3.98
"1126","2011-06-21",4.01
"1127","2011-06-22",3.95
"1128","2011-06-23",3.9
"1129","2011-06-24",4.08
"1130","2011-06-27",4.06
"1131","2011-06-28",4.1
"1132","2011-06-29",4.07
"1133","2011-06-30",4.05
"1134","2011-07-01",4.05
"1135","2011-07-05",4.04
"1136","2011-07-06",3.99
"1137","2011-07-07",4.1
"1138","2011-07-08",4.28
"1139","2011-07-11",4.28
"1140","2011-07-12",4.36
"1141","2011-07-13",4.31
"1142","2011-07-14",4.2
"1143","2011-07-15",4.18
"1144","2011-07-18",4.25
"1145","2011-07-19",4.51
"1146","2011-07-20",4.55
"1147","2011-07-21",4.52
"1148","2011-07-22",4.5
"1149","2011-07-25",4.54
"1150","2011-07-26",4.5
"1151","2011-07-27",4.32
"1152","2011-07-28",4.37
"1153","2011-07-29",4.38
"1154","2011-08-01",4.46
"1155","2011-08-02",4.2
"1156","2011-08-03",4.15
"1157","2011-08-04",4.02
"1158","2011-08-05",4.02
"1159","2011-08-08",3.95
"1160","2011-08-09",3.76
"1161","2011-08-10",3.99
"1162","2011-08-11",3.99
"1163","2011-08-12",3.8
"1164","2011-08-15",4.04
"1165","2011-08-16",3.94
"1166","2011-08-17",4.02
"1167","2011-08-18",3.9
"1168","2011-08-19",3.85
"1169","2011-08-22",3.83
"1170","2011-08-23",3.9
"1171","2011-08-24",3.95
"1172","2011-08-25",3.91
"1173","2011-08-26",3.94
"1174","2011-08-29",3.9
"1175","2011-08-30",3.9
"1176","2011-08-31",3.98
"1177","2011-09-01",3.98
"1178","2011-09-02",3.98
"1179","2011-09-06",3.93
"1180","2011-09-07",3.98
"1181","2011-09-08",3.98
"1182","2011-09-09",3.94
"1183","2011-09-12",3.77
"1184","2011-09-13",3.96
"1185","2011-09-14",4
"1186","2011-09-15",4.03
"1187","2011-09-16",4.5
"1188","2011-09-19",4.3
"1189","2011-09-20",4.4
"1190","2011-09-21",4.36
"1191","2011-09-22",3.63
"1192","2011-09-23",3.52
"1193","2011-09-26",3.55
"1194","2011-09-27",3.16
"1195","2011-09-28",3.39
"1196","2011-09-29",3.42
"1197","2011-09-30",3.33
"1198","2011-10-03",3.3
"1199","2011-10-04",3.27
"1200","2011-10-05",3.35
"1201","2011-10-06",3.32
"1202","2011-10-07",3.72
"1203","2011-10-10",3.59
"1204","2011-10-11",3.71
"1205","2011-10-12",3.8
"1206","2011-10-13",3.75
"1207","2011-10-14",3.8
"1208","2011-10-17",3.62
"1209","2011-10-18",3.66
"1210","2011-10-19",3.98
"1211","2011-10-20",4.1
"1212","2011-10-21",4.27
"1213","2011-10-24",4.4
"1214","2011-10-25",4.36
"1215","2011-10-26",4.69
"1216","2011-10-27",4.6
"1217","2011-10-28",4.28
"1218","2011-10-31",4.56
"1219","2011-11-01",4.52
"1220","2011-11-02",4.56
"1221","2011-11-03",4.49
"1222","2011-11-04",4.69
"1223","2011-11-07",4.94
"1224","2011-11-08",5.14
"1225","2011-11-09",5.23
"1226","2011-11-10",5.69
"1227","2011-11-11",6.28
"1228","2011-11-14",6.34
"1229","2011-11-15",5.8
"1230","2011-11-16",6.17
"1231","2011-11-17",6.18
"1232","2011-11-18",6.16
"1233","2011-11-21",6.24
"1234","2011-11-22",6.35
"1235","2011-11-23",6.38
"1236","2011-11-25",6.27
"1237","2011-11-28",6.45
"1238","2011-11-29",6.49
"1239","2011-11-30",6.5
"1240","2011-12-01",6.59
"1241","2011-12-02",6.89
"1242","2011-12-05",8.49
"1243","2011-12-06",8.32
"1244","2011-12-07",8.43
"1245","2011-12-08",8.45
"1246","2011-12-09",8.99
"1247","2011-12-12",9.49
"1248","2011-12-13",9.98
"1249","2011-12-14",8.41
"1250","2011-12-15",8.47
"1251","2011-12-16",8.24
"1252","2011-12-19",8.05
"1253","2011-12-20",8.37
"1254","2011-12-21",8.23
"1255","2011-12-22",8.25
"1256","2011-12-23",8.2
"1257","2011-12-27",8.22
"1258","2011-12-28",8.37
"1259","2011-12-29",8.42
"1260","2011-12-30",8.48
"1261","2012-01-03",8.39
"1262","2012-01-04",8.45
"1263","2012-01-05",8.38
"1264","2012-01-06",8.45
"1265","2012-01-09",8.95
"1266","2012-01-10",9.07
"1267","2012-01-11",9.25
"1268","2012-01-12",9.11
"1269","2012-01-13",9.05
"1270","2012-01-17",8
"1271","2012-01-18",8.12
"1272","2012-01-19",7.66
"1273","2012-01-20",7.6
"1274","2012-01-23",7.8
"1275","2012-01-24",8
"1276","2012-01-25",8.07
"1277","2012-01-26",8.1
"1278","2012-01-27",8.06
"1279","2012-01-30",7.93
"1280","2012-01-31",7.99
"1281","2012-02-01",7.97
"1282","2012-02-02",7.85
"1283","2012-02-03",7.91
"1284","2012-02-06",7.87
"1285","2012-02-07",8.06
"1286","2012-02-08",8.8
"1287","2012-02-09",9.19
"1288","2012-02-10",8.76
"1289","2012-02-13",8.59
"1290","2012-02-14",8.35
"1291","2012-02-15",7.95
"1292","2012-02-16",7.93
"1293","2012-02-17",8.02
"1294","2012-02-21",7.94
"1295","2012-02-22",7.78
"1296","2012-02-23",7.98
"1297","2012-02-24",7.9
"1298","2012-02-27",7.63
"1299","2012-02-28",8.02
"1300","2012-02-29",7.93
"1301","2012-03-01",8.36
"1302","2012-03-02",8
"1303","2012-03-05",7.98
"1304","2012-03-06",7.62
"1305","2012-03-07",7.99
"1306","2012-03-08",7.84
"1307","2012-03-09",8.09
"1308","2012-03-12",8.26
"1309","2012-03-13",8.1
"1310","2012-03-14",7.93
"1311","2012-03-15",7.89
"1312","2012-03-16",8.19
"1313","2012-03-19",8.63
"1314","2012-03-20",8.77
"1315","2012-03-21",9.04
"1316","2012-03-22",8.97
"1317","2012-03-23",8.62
"1318","2012-03-26",9.18
"1319","2012-03-27",9.87
"1320","2012-03-28",9.26
"1321","2012-03-29",9.38
"1322","2012-03-30",9.28
"1323","2012-04-02",9.98
"1324","2012-04-03",10.87
"1325","2012-04-04",10.57
"1326","2012-04-05",10.48
"1327","2012-04-09",10.47
"1328","2012-04-10",9.35
"1329","2012-04-11",9.66
"1330","2012-04-12",9.55
"1331","2012-04-13",10.32
"1332","2012-04-16",10.78
"1333","2012-04-17",10.63
"1334","2012-04-18",10.67
"1335","2012-04-19",10.44
"1336","2012-04-20",10.46
"1337","2012-04-23",10.26
"1338","2012-04-24",10.4
"1339","2012-04-25",10.48
"1340","2012-04-26",9.95
"1341","2012-04-27",9.73
"1342","2012-04-30",8.73
"1343","2012-05-01",9.36
"1344","2012-05-02",9.42
"1345","2012-05-03",9.98
"1346","2012-05-04",9.2
"1347","2012-05-07",9.65
"1348","2012-05-08",9.6
"1349","2012-05-09",9.22
"1350","2012-05-10",9.29
"1351","2012-05-11",9.09
"1352","2012-05-14",8.96
"1353","2012-05-15",8.31
"1354","2012-05-16",9.67
"1355","2012-05-17",10.23
"1356","2012-05-18",9.76
"1357","2012-05-21",10.34
"1358","2012-05-22",10
"1359","2012-05-23",10.13
"1360","2012-05-24",10.3
"1361","2012-05-25",10.12
"1362","2012-05-29",10.15
"1363","2012-05-30",10.08
"1364","2012-05-31",9.9
"1365","2012-06-01",9.77
"1366","2012-06-04",9.69
"1367","2012-06-05",9.72
"1368","2012-06-06",9.83
"1369","2012-06-07",10.01
"1370","2012-06-08",10.08
"1371","2012-06-11",10.15
"1372","2012-06-12",10.17
"1373","2012-06-13",10.02
"1374","2012-06-14",10.25
"1375","2012-06-15",10.27
"1376","2012-06-18",10.35
"1377","2012-06-19",10.51
"1378","2012-06-20",10.49
"1379","2012-06-21",10.4
"1380","2012-06-22",10.09
"1381","2012-06-25",9.74
"1382","2012-06-26",9.78
"1383","2012-06-27",9.66
"1384","2012-06-28",9.24
"1385","2012-06-29",9.69
"1386","2012-07-02",10.21
"1387","2012-07-03",10.34
"1388","2012-07-05",10.12
"1389","2012-07-06",10.07
"1390","2012-07-09",9.93
"1391","2012-07-10",9.65
"1392","2012-07-11",9.42
"1393","2012-07-12",9.26
"1394","2012-07-13",9.84
"1395","2012-07-16",10.09
"1396","2012-07-17",10.2
"1397","2012-07-18",10.04
"1398","2012-07-19",9.54
"1399","2012-07-20",9.68
"1400","2012-07-23",9.37
"1401","2012-07-24",8.83
"1402","2012-07-25",9.1
"1403","2012-07-26",9.17
"1404","2012-07-27",9.73
"1405","2012-07-30",9.53
"1406","2012-07-31",9.5
"1407","2012-08-01",9.21
"1408","2012-08-02",9.21
"1409","2012-08-03",9.9
"1410","2012-08-06",10.08
"1411","2012-08-07",10.21
"1412","2012-08-08",9.91
"1413","2012-08-09",9.68
"1414","2012-08-10",9.79
"1415","2012-08-13",9.71
"1416","2012-08-14",9.59
"1417","2012-08-15",9.65
"1418","2012-08-16",10
"1419","2012-08-17",9.96
"1420","2012-08-20",10.01
"1421","2012-08-21",9.98
"1422","2012-08-22",9.98
"1423","2012-08-23",10.01
"1424","2012-08-24",10
"1425","2012-08-27",10
"1426","2012-08-28",10
"1427","2012-08-29",10
"1428","2012-08-30",9.72
"1429","2012-08-31",9.64
"1430","2012-09-04",9.88
"1431","2012-09-05",9.95
"1432","2012-09-06",9.97
"1433","2012-09-07",9.99
"1434","2012-09-10",9.94
"1435","2012-09-11",9.92
"1436","2012-09-12",9.82
"1437","2012-09-13",10
"1438","2012-09-14",10
"1439","2012-09-17",9.99
"1440","2012-09-18",9.98
"1441","2012-09-19",9.92
"1442","2012-09-20",9.94
"1443","2012-09-21",9.95
"1444","2012-09-24",9.95
"1445","2012-09-25",9.78
"1446","2012-09-26",9.68
"1447","2012-09-27",9.9
"1448","2012-09-28",9.79
"1449","2012-10-01",9.72
"1450","2012-10-02",9.73
"1451","2012-10-03",9.76
"1452","2012-10-04",9.71
"1453","2012-10-05",9.74
"1454","2012-10-08",9.73
"1455","2012-10-09",9.68
"1456","2012-10-10",9.29
"1457","2012-10-11",9.38
"1458","2012-10-12",9.31
"1459","2012-10-15",9.52
"1460","2012-10-16",9.58
"1461","2012-10-17",9.49
"1462","2012-10-18",9.44
"1463","2012-10-19",9.04
"1464","2012-10-22",8.95
"1465","2012-10-23",8.97
"1466","2012-10-24",8.89
"1467","2012-10-25",8.95
"1468","2012-10-26",9.1
"1469","2012-10-31",8.54
"1470","2012-11-01",8.47
"1471","2012-11-02",8.38
"1472","2012-11-05",7.98
"1473","2012-11-06",7.98
"1474","2012-11-07",7.52
"1475","2012-11-08",7.48
"1476","2012-11-09",7.59
"1477","2012-11-12",7.38
"1478","2012-11-13",7.65
"1479","2012-11-14",7.08
"1480","2012-11-15",7.14
"1481","2012-11-16",7.06
"1482","2012-11-19",7.11
"1483","2012-11-20",7.25
"1484","2012-11-21",7.25
"1485","2012-11-23",7.75
"1486","2012-11-26",7.88
"1487","2012-11-27",7.7
"1488","2012-11-28",7.71
"1489","2012-11-29",8.28
"1490","2012-11-30",8.13
"1491","2012-12-03",7.95
"1492","2012-12-04",8.34
"1493","2012-12-05",8.17
"1494","2012-12-06",7.97
"1495","2012-12-07",7.67
"1496","2012-12-10",7.31
"1497","2012-12-11",7.56
"1498","2012-12-12",7.43
"1499","2012-12-13",7.27
"1500","2012-12-14",7.47
"1501","2012-12-17",7.4
"1502","2012-12-18",7.58
"1503","2012-12-19",7.52
"1504","2012-12-20",7.96
"1505","2012-12-21",8
"1506","2012-12-24",8.07
"1507","2012-12-26",8.17
"1508","2012-12-27",8.02
"1509","2012-12-28",7.92
"1510","2012-12-31",8.31
"1511","2013-01-02",8.49
"1512","2013-01-03",8.13
"1513","2013-01-04",8.16
"1514","2013-01-07",8.02
"1515","2013-01-08",8.08
"1516","2013-01-09",8.01
"1517","2013-01-10",8.03
"1518","2013-01-11",7.88
"1519","2013-01-14",7.86
"1520","2013-01-15",7.9
"1521","2013-01-16",8
"1522","2013-01-17",7.98
"1523","2013-01-18",8
"1524","2013-01-22",7.85
"1525","2013-01-23",7.99
"1526","2013-01-24",7.84
"1527","2013-01-25",7.73
"1528","2013-01-28",8.1
"1529","2013-01-29",8.13
"1530","2013-01-30",7.8
"1531","2013-01-31",7.91
"1532","2013-02-01",7.98
"1533","2013-02-04",8.02
"1534","2013-02-05",8.13
"1535","2013-02-06",7.98
"1536","2013-02-07",8.02
"1537","2013-02-08",7.9
"1538","2013-02-11",7.89
"1539","2013-02-12",7.8
"1540","2013-02-13",7.85
"1541","2013-02-14",7.98
"1542","2013-02-15",7.92
"1543","2013-02-19",7.48
"1544","2013-02-20",7.02
"1545","2013-02-21",7.11
"1546","2013-02-22",7.4
"1547","2013-02-25",7.06
"1548","2013-02-26",7.09
"1549","2013-02-27",7.38
"1550","2013-02-28",7.36
"1551","2013-03-01",7.36
"1552","2013-03-04",7.73
"1553","2013-03-05",7.74
"1554","2013-03-06",7.73
"1555","2013-03-07",7.89
"1556","2013-03-08",8.1
"1557","2013-03-11",7.89
"1558","2013-03-12",7.71
"1559","2013-03-13",7.73
"1560","2013-03-14",8.08
"1561","2013-03-15",8.2
"1562","2013-03-18",8.11
"1563","2013-03-19",8.15
"1564","2013-03-20",8.28
"1565","2013-03-21",8.3
"1566","2013-03-22",8.32
"1567","2013-03-25",8.37
"1568","2013-03-26",8.45
"1569","2013-03-27",8.44
"1570","2013-03-28",8.43
"1571","2013-04-01",8.39
"1572","2013-04-02",8.27
"1573","2013-04-03",8
"1574","2013-04-04",8.01
"1575","2013-04-05",8.02
"1576","2013-04-08",7.99
"1577","2013-04-09",7.99
"1578","2013-04-10",8.14
"1579","2013-04-11",8.05
"1580","2013-04-12",7.98
"1581","2013-04-15",7.45
"1582","2013-04-16",7.55
"1583","2013-04-17",7.43
"1584","2013-04-18",7.36
"1585","2013-04-19",7.5
"1586","2013-04-22",7.51
"1587","2013-04-23",7.51
"1588","2013-04-24",7.58
"1589","2013-04-25",7.64
"1590","2013-04-26",7.62
"1591","2013-04-29",7.64
"1592","2013-04-30",7.61
"1593","2013-05-01",7.38
"1594","2013-05-02",7.45
"1595","2013-05-03",7.49
"1596","2013-05-06",7.87
"1597","2013-05-07",8.23
"1598","2013-05-08",8.25
"1599","2013-05-09",8.35
"1600","2013-05-10",8.24
"1601","2013-05-13",8.25
"1602","2013-05-14",8.18
"1603","2013-05-15",8.05
"1604","2013-05-16",8.12
"1605","2013-05-17",8.06
"1606","2013-05-20",8
"1607","2013-05-21",7.95
"1608","2013-05-22",7.79
"1609","2013-05-23",7.68
"1610","2013-05-24",7.64
"1611","2013-05-28",7.9
"1612","2013-05-29",7.71
"1613","2013-05-30",7.72
"1614","2013-05-31",7.4
"1615","2013-06-03",7.79
"1616","2013-06-04",7.64
"1617","2013-06-05",7.56
"1618","2013-06-06",7.59
"1619","2013-06-07",7.71
"1620","2013-06-10",7.78
"1621","2013-06-11",7.78
"1622","2013-06-12",7.78
"1623","2013-06-13",8.05
"1624","2013-06-14",8.03
"1625","2013-06-17",8.25
"1626","2013-06-18",8.38
"1627","2013-06-19",8.32
"1628","2013-06-20",7.95
"1629","2013-06-21",8.11
"1630","2013-06-24",8.08
"1631","2013-06-25",8.25
"1632","2013-06-26",8.24
"1633","2013-06-27",8.49
"1634","2013-06-28",8.7
"1635","2013-07-01",8.79
"1636","2013-07-02",8.77
"1637","2013-07-03",8.78
"1638","2013-07-05",8.87
"1639","2013-07-08",8.94
"1640","2013-07-09",9.14
"1641","2013-07-10",9.1
"1642","2013-07-11",9.17
"1643","2013-07-12",9.23
"1644","2013-07-15",9.28
"1645","2013-07-16",9.34
"1646","2013-07-17",9.31
"1647","2013-07-18",9.32
"1648","2013-07-19",9.31
"1649","2013-07-22",9.38
"1650","2013-07-23",9.34
"1651","2013-07-24",9.16
"1652","2013-07-25",9.36
"1653","2013-07-26",9.3
"1654","2013-07-29",9.06
"1655","2013-07-30",9.04
"1656","2013-07-31",8.94
"1657","2013-08-01",9.13
"1658","2013-08-02",8.86
"1659","2013-08-05",8.53
"1660","2013-08-06",8.52
"1661","2013-08-07",8.22
"1662","2013-08-08",8.16
"1663","2013-08-09",8.21
"1664","2013-08-12",8.49
"1665","2013-08-13",8.69
"1666","2013-08-14",8.52
"1667","2013-08-15",8.08
"1668","2013-08-16",7.85
"1669","2013-08-19",8.21
"1670","2013-08-20",8.39
"1671","2013-08-21",8.23
"1672","2013-08-22",8.44
"1673","2013-08-23",8.33
"1674","2013-08-26",8.23
"1675","2013-08-27",8.22
"1676","2013-08-28",8.06
"1677","2013-08-29",8.1
"1678","2013-08-30",7.8
"1679","2013-09-03",8.07
"1680","2013-09-04",8.38
"1681","2013-09-05",7.94
"1682","2013-09-06",7.77
"1683","2013-09-09",7.82
"1684","2013-09-10",7.72
"1685","2013-09-11",7.75
"1686","2013-09-12",7.61
"1687","2013-09-13",8.21
"1688","2013-09-16",8.26
"1689","2013-09-17",8.46
"1690","2013-09-18",8.84
"1691","2013-09-19",8.65
"1692","2013-09-20",9.11
"1693","2013-09-23",8.9
"1694","2013-09-24",9.03
"1695","2013-09-25",9.06
"1696","2013-09-26",9.07
"1697","2013-09-27",9.11
"1698","2013-09-30",9.1
"1699","2013-10-01",9.11
"1700","2013-10-02",9.05
"1701","2013-10-03",8.72
"1702","2013-10-04",8.96
"1703","2013-10-07",8.7
"1704","2013-10-08",8.56
"1705","2013-10-09",8.51
"1706","2013-10-10",9.04
"1707","2013-10-11",9.15
"1708","2013-10-14",9.38
"1709","2013-10-15",9.4
"1710","2013-10-16",9.55
"1711","2013-10-17",9.63
"1712","2013-10-18",9.76
"1713","2013-10-21",9.7
"1714","2013-10-22",9.72
"1715","2013-10-23",9.59
"1716","2013-10-24",9.61
"1717","2013-10-25",9.66
"1718","2013-10-28",9.49
"1719","2013-10-29",9.5
"1720","2013-10-30",9.12
"1721","2013-10-31",9.1
"1722","2013-11-01",9.37
"1723","2013-11-04",9.46
"1724","2013-11-05",9.26
"1725","2013-11-06",9.19
"1726","2013-11-07",9
"1727","2013-11-08",9.29
"1728","2013-11-11",9.2
"1729","2013-11-12",9.3
"1730","2013-11-13",9.4
"1731","2013-11-14",9.37
"1732","2013-11-15",9.4
"1733","2013-11-18",9.44
"1734","2013-11-19",9.44
"1735","2013-11-20",9.61
"1736","2013-11-21",9.86
"1737","2013-11-22",9.96
"1738","2013-11-25",10.29
"1739","2013-11-26",10.12
"1740","2013-11-27",10.41
"1741","2013-11-29",10.32
"1742","2013-12-02",10.35
"1743","2013-12-03",10.27
"1744","2013-12-04",10.21
"1745","2013-12-05",10.22
"1746","2013-12-06",10.45
"1747","2013-12-09",11.09
"1748","2013-12-10",11.17
"1749","2013-12-11",11.08
"1750","2013-12-12",11.22
"1751","2013-12-13",11.14
"1752","2013-12-16",11.37
"1753","2013-12-17",11.39
"1754","2013-12-18",11.4
"1755","2013-12-19",11.28
"1756","2013-12-20",12.35
"1757","2013-12-23",12.55
"1758","2013-12-24",12.68
"1759","2013-12-26",12.75
"1760","2013-12-27",12.71
"1761","2013-12-30",12.45
"1762","2013-12-31",12.55
"1763","2014-01-02",12.27
"1764","2014-01-03",12.15
"1765","2014-01-06",12.29
"1766","2014-01-07",12.57
"1767","2014-01-08",12.47
"1768","2014-01-09",12.54
"1769","2014-01-10",12.54
"1770","2014-01-13",12.43
"1771","2014-01-14",12.49
"1772","2014-01-15",12.47
"1773","2014-01-16",12.43
"1774","2014-01-17",12.41
"1775","2014-01-21",12.5
"1776","2014-01-22",12.47
"1777","2014-01-23",12.01
"1778","2014-01-24",11.48
"1779","2014-01-27",11.44
"1780","2014-01-28",11.5
"1781","2014-01-29",11.42
"1782","2014-01-30",11.44
"1783","2014-01-31",11.4
"1784","2014-02-03",10.99
"1785","2014-02-04",10.66
"1786","2014-02-05",10.71
"1787","2014-02-06",10.68
"1788","2014-02-07",11.23
"1789","2014-02-10",11.62
"1790","2014-02-11",11.73
"1791","2014-02-12",12.09
"1792","2014-02-13",12.17
"1793","2014-02-14",12.5
"1794","2014-02-18",12.48
"1795","2014-02-19",12.19
"1796","2014-02-20",12.32
"1797","2014-02-21",12.26
"1798","2014-02-24",12.36
"1799","2014-02-25",12.19
"1800","2014-02-26",12.42
"1801","2014-02-27",12.3
"1802","2014-02-28",12.24
"1803","2014-03-03",11.92
"1804","2014-03-04",12.39
"1805","2014-03-05",12.27
"1806","2014-03-06",12.48
"1807","2014-03-07",12.56
"1808","2014-03-10",12.59
"1809","2014-03-11",12.32
"1810","2014-03-12",12.2
"1811","2014-03-13",11.92
"1812","2014-03-14",11.88
"1813","2014-03-17",11.87
"1814","2014-03-18",11.97
"1815","2014-03-19",11.63
"1816","2014-03-20",11.68
"1817","2014-03-21",11.61
"1818","2014-03-24",11.04
"1819","2014-03-25",11.31
"1820","2014-03-26",10.98
"1821","2014-03-27",10.85
"1822","2014-03-28",10.92
"1823","2014-03-31",10.85
"1824","2014-04-01",11.36
"1825","2014-04-02",11.66
"1826","2014-04-03",11.56
"1827","2014-04-04",11.44
"1828","2014-04-07",11.1
"1829","2014-04-08",11.24
"1830","2014-04-09",11.21
"1831","2014-04-10",10.95
"1832","2014-04-11",10.86
"1833","2014-04-14",10.96
"1834","2014-04-15",10.84
"1835","2014-04-16",10.79
"1836","2014-04-17",11.21
"1837","2014-04-21",11.23
"1838","2014-04-22",11.54
"1839","2014-04-23",11.25
"1840","2014-04-24",11.01
"1841","2014-04-25",10.55
"1842","2014-04-28",10.89
"1843","2014-04-29",10.79
"1844","2014-04-30",10.93
"1845","2014-05-01",10.6
"1846","2014-05-02",10.57
"1847","2014-05-05",10.67
"1848","2014-05-06",10.32
"1849","2014-05-07",10.58
"1850","2014-05-08",10.29
"1851","2014-05-09",10.34
"1852","2014-05-12",11.15
"1853","2014-05-13",10.34
"1854","2014-05-14",10.07
"1855","2014-05-15",9.99
"1856","2014-05-16",10.22
"1857","2014-05-19",10.27
"1858","2014-05-20",10.07
"1859","2014-05-21",10.02
"1860","2014-05-22",10.09
"1861","2014-05-23",10.58
"1862","2014-05-27",10.75
"1863","2014-05-28",10.74
"1864","2014-05-29",10.53
"1865","2014-05-30",10.45
"1866","2014-06-02",10.3
"1867","2014-06-03",10.29
"1868","2014-06-04",10.14
"1869","2014-06-05",11.14
"1870","2014-06-06",11.1
"1871","2014-06-09",11.23
"1872","2014-06-10",11.21
"1873","2014-06-11",11.21
"1874","2014-06-12",11.19
"1875","2014-06-13",11.08
"1876","2014-06-16",10.65
"1877","2014-06-17",11.01
"1878","2014-06-18",11.21
"1879","2014-06-19",12.1
"1880","2014-06-20",11.72
"1881","2014-06-23",11.61
"1882","2014-06-24",11.63
"1883","2014-06-25",11.71
"1884","2014-06-26",11.46
"1885","2014-06-27",11.73
"1886","2014-06-30",11.84
"1887","2014-07-01",12.13
"1888","2014-07-02",12.42
"1889","2014-07-03",12.44
"1890","2014-07-07",12.02
"1891","2014-07-08",11.63
"1892","2014-07-09",11.73
"1893","2014-07-10",11.46
"1894","2014-07-11",11.42
"1895","2014-07-14",11.7
"1896","2014-07-15",11.65
"1897","2014-07-16",12.12
"1898","2014-07-17",11.61
"1899","2014-07-18",11.82
"1900","2014-07-21",11.93
"1901","2014-07-22",11.88
"1902","2014-07-23",12.05
"1903","2014-07-24",12.09
"1904","2014-07-25",12.05
"1905","2014-07-28",12.01
"1906","2014-07-29",12.11
"1907","2014-07-30",12.17
"1908","2014-07-31",12.02
"1909","2014-08-01",12.19
"1910","2014-08-04",12.11
"1911","2014-08-05",11.99
"1912","2014-08-06",12.23
"1913","2014-08-07",12.31
"1914","2014-08-08",12.65
"1915","2014-08-11",12.72
"1916","2014-08-12",12.58
"1917","2014-08-13",12.62
"1918","2014-08-14",12.59
"1919","2014-08-15",12.58
"1920","2014-08-18",12.56
"1921","2014-08-19",12.7
"1922","2014-08-20",12.92
"1923","2014-08-21",13.01
"1924","2014-08-22",13.33
"1925","2014-08-25",13.32
"1926","2014-08-26",13.29
"1927","2014-08-27",13.11
"1928","2014-08-28",13.05
"1929","2014-08-29",13.14
"1930","2014-09-02",13.38
"1931","2014-09-03",13.21
"1932","2014-09-04",13.35
"1933","2014-09-05",13.28
"1934","2014-09-08",13.29
"1935","2014-09-09",13.22
"1936","2014-09-10",13.28
"1937","2014-09-11",13.25
"1938","2014-09-12",13.14
"1939","2014-09-15",12.9
"1940","2014-09-16",12.93
