"","date","WSC"
"1008","2019-11-06",16.450001
"1009","2019-11-07",16.530001
"1010","2019-11-08",16.41
"1011","2019-11-11",16.629999
"1012","2019-11-12",16.67
"1013","2019-11-13",16.629999
"1014","2019-11-14",16.83
"1015","2019-11-15",17.43
"1016","2019-11-18",16.870001
"1017","2019-11-19",16.76
"1018","2019-11-20",17.17
"1019","2019-11-21",17.309999
"1020","2019-11-22",17.49
"1021","2019-11-25",17.889999
"1022","2019-11-26",17.99
"1023","2019-11-27",17.9
"1024","2019-11-29",17.76
"1025","2019-12-02",17.58
"1026","2019-12-03",17.58
"1027","2019-12-04",17.77
"1028","2019-12-05",17.610001
"1029","2019-12-06",17.83
"1030","2019-12-09",17.49
"1031","2019-12-10",17.23
"1032","2019-12-11",17.280001
"1033","2019-12-12",17.26
"1034","2019-12-13",17.219999
"1035","2019-12-16",17.76
"1036","2019-12-17",17.91
"1037","2019-12-18",17.9
"1038","2019-12-19",17.879999
"1039","2019-12-20",18.34
"1040","2019-12-23",18.15
"1041","2019-12-24",18.15
"1042","2019-12-26",18.129999
"1043","2019-12-27",18.219999
"1044","2019-12-30",18.139999
"1045","2019-12-31",18.49
"1046","2020-01-02",18.35
"1047","2020-01-03",18.48
"1048","2020-01-06",18.49
"1049","2020-01-07",18.174999
"1050","2020-01-08",18.25
"1051","2020-01-09",18.290001
"1052","2020-01-10",18.040001
"1053","2020-01-13",18.110001
"1054","2020-01-14",18.16
"1055","2020-01-15",18.57
"1056","2020-01-16",18.85
"1057","2020-01-17",19.139999
"1058","2020-01-21",18.76
"1059","2020-01-22",18.76
"1060","2020-01-23",18.76
"1061","2020-01-24",18.629999
"1062","2020-01-27",18.629999
"1063","2020-01-28",18.985001
"1064","2020-01-29",19.15
"1065","2020-01-30",19.16
"1066","2020-01-31",18.85
"1067","2020-02-03",19.110001
"1068","2020-02-04",19.290001
"1069","2020-02-05",19.389999
"1070","2020-02-06",19.549999
"1071","2020-02-07",19.530001
"1072","2020-02-10",19.450001
"1073","2020-02-11",19.280001
"1074","2020-02-12",19.360001
"1075","2020-02-13",19.59
"1076","2020-02-14",19.700001
"1077","2020-02-18",19.370001
"1078","2020-02-19",19.700001
"1079","2020-02-20",19.6
"1080","2020-02-21",19.290001
"1081","2020-02-24",18.889999
"1082","2020-02-25",18.41
"1083","2020-02-26",17.92
"1084","2020-02-27",17.41
"1085","2020-02-28",17.540001
"1086","2020-03-02",17.129999
"1087","2020-03-03",16.5
"1088","2020-03-04",17.15
"1089","2020-03-05",15.43
"1090","2020-03-06",14.64
"1091","2020-03-09",12.15
"1092","2020-03-10",12.9
"1093","2020-03-11",11.73
"1094","2020-03-12",10.4
"1095","2020-03-13",12.29
"1096","2020-03-16",9.43
"1097","2020-03-17",9.41
"1098","2020-03-18",7.9
"1099","2020-03-19",8.31
"1100","2020-03-20",7.87
"1101","2020-03-23",8.05
"1102","2020-03-24",8.92
"1103","2020-03-25",10.53
"1104","2020-03-26",11.46
"1105","2020-03-27",11.01
"1106","2020-03-30",10.51
"1107","2020-03-31",10.13
"1108","2020-04-01",9.59
"1109","2020-04-02",9.41
"1110","2020-04-03",8.62
"1111","2020-04-06",9.09
"1112","2020-04-07",9.73
"1113","2020-04-08",9.9
"1114","2020-04-09",10.8
"1115","2020-04-13",10.07
"1116","2020-04-14",10.61
"1117","2020-04-15",9.52
"1118","2020-04-16",8.45
"1119","2020-04-17",10.05
"1120","2020-04-20",9.92
"1121","2020-04-21",9.85
"1122","2020-04-22",9.66
"1123","2020-04-23",10.28
"1124","2020-04-24",10.29
"1125","2020-04-27",10.945
"1126","2020-04-28",11.155
"1127","2020-04-29",11.98
"1128","2020-04-30",11.65
"1129","2020-05-01",11.09
"1130","2020-05-04",10.99
"1131","2020-05-05",11.23
"1132","2020-05-06",10.78
"1133","2020-05-07",11.53
"1134","2020-05-08",12.03
"1135","2020-05-11",11.94
"1136","2020-05-12",11.63
"1137","2020-05-13",11.31
"1138","2020-05-14",11.56
"1139","2020-05-15",11.47
"1140","2020-05-18",12.54
"1141","2020-05-19",12.46
"1142","2020-05-20",12.85
"1143","2020-05-21",12.88
"1144","2020-05-22",12.92
"1145","2020-05-26",13.74
"1146","2020-05-27",13.98
"1147","2020-05-28",13.48
"1148","2020-05-29",13.34
"1149","2020-06-01",14.04
"1150","2020-06-02",14.2
"1151","2020-06-03",14.82
"1152","2020-06-04",14.98
"1153","2020-06-05",15.64
"1154","2020-06-08",15.74
"1155","2020-06-09",15.18
"1156","2020-06-10",15.21
"1157","2020-06-11",13.87
"1158","2020-06-12",14.54
"1159","2020-06-15",14.87
"1160","2020-06-16",15.25
"1161","2020-06-17",14.955
"1162","2020-06-18",14.96
"1163","2020-06-19",14.83
"1164","2020-06-22",14.8
"1165","2020-06-23",15.2
"1166","2020-06-24",14.33
"1167","2020-06-25",15.39
"1168","2020-06-26",13.53
"1169","2020-06-29",13.12
"1170","2020-06-30",12.29
"1171","2020-07-01",13.115
"1172","2020-07-02",13.15
"1173","2020-07-06",13.16
"1174","2020-07-07",11.88
"1175","2020-07-08",12.38
"1176","2020-07-09",11.835
"1177","2020-07-10",12.3
"1178","2020-07-13",11.93
"1179","2020-07-14",12.32
"1180","2020-07-15",12.94
"1181","2020-07-16",13.76
"1182","2020-07-17",14.25
"1183","2020-07-20",14.01
"1184","2020-07-21",14.49
"1185","2020-07-22",14.48
"1186","2020-07-23",14.7
"1187","2020-07-24",14.66
"1188","2020-07-27",14.73
"1189","2020-07-28",14.6
"1190","2020-07-29",15
"1191","2020-07-30",15.1
"1192","2020-07-31",15.06
"1193","2020-08-03",15.17
"1194","2020-08-04",15.44
"1195","2020-08-05",15.74
"1196","2020-08-06",15.85
"1197","2020-08-07",16.049999
"1198","2020-08-10",17.42
"1199","2020-08-11",17.719999
"1200","2020-08-12",17.9
"1201","2020-08-13",17.719999
"1202","2020-08-14",17.76
"1203","2020-08-17",17.5
"1204","2020-08-18",17.530001
"1205","2020-08-19",17.940001
"1206","2020-08-20",17.98
"1207","2020-08-21",18.040001
"1208","2020-08-24",17.969999
"1209","2020-08-25",17.99
"1210","2020-08-26",18.219999
"1211","2020-08-27",18.34
"1212","2020-08-28",18.48
"1213","2020-08-31",17.9
"1214","2020-09-01",18.23
"1215","2020-09-02",18.450001
"1216","2020-09-03",18
"1217","2020-09-04",17.99
"1218","2020-09-08",17.219999
"1219","2020-09-09",17.299999
"1220","2020-09-10",17.08
"1221","2020-09-11",16.93
"1222","2020-09-14",17.1
"1223","2020-09-15",16.860001
"1224","2020-09-16",17.4
"1225","2020-09-17",17.52
"1226","2020-09-18",17.030001
"1227","2020-09-21",16.5
"1228","2020-09-22",16.48
"1229","2020-09-23",16
"1230","2020-09-24",16.01
"1231","2020-09-25",16.4
"1232","2020-09-28",16.530001
"1233","2020-09-29",16.49
"1234","2020-09-30",16.68
"1235","2020-10-01",17.16
"1236","2020-10-02",17.469999
"1237","2020-10-05",17.42
"1238","2020-10-06",17.43
"1239","2020-10-07",17.83
"1240","2020-10-08",17.629999
"1241","2020-10-09",17.719999
"1242","2020-10-12",18.040001
"1243","2020-10-13",17.629999
"1244","2020-10-14",17.610001
"1245","2020-10-15",17.440001
"1246","2020-10-16",17.360001
"1247","2020-10-19",17.030001
"1248","2020-10-20",17.049999
"1249","2020-10-21",17.5
"1250","2020-10-22",18.299999
"1251","2020-10-23",18.620001
"1252","2020-10-26",18.440001
"1253","2020-10-27",18.639999
"1254","2020-10-28",18.33
"1255","2020-10-29",18.545
"1256","2020-10-30",18.58
"1257","2020-11-02",18.719999
"1258","2020-11-03",18.84
"1259","2020-11-04",18.440001
"1260","2020-11-05",18.67
"1261","2020-11-06",20.190001
"1262","2020-11-09",20.02
"1263","2020-11-10",21.08
"1264","2020-11-11",20.790001
"1265","2020-11-12",20.790001
"1266","2020-11-13",20.98
"1267","2020-11-16",21.42
"1268","2020-11-17",21.309999
"1269","2020-11-18",21.940001
"1270","2020-11-19",21.51
"1271","2020-11-20",21.450001
"1272","2020-11-23",21.889999
"1273","2020-11-24",21.75
"1274","2020-11-25",21.639999
"1275","2020-11-27",21.200001
