"","date","CPIX"
"1001","2013-08-01",5.75
"1002","2013-08-02",5.65
"1003","2013-08-05",5.72
"1004","2013-08-06",5.58
"1005","2013-08-07",4.92
"1006","2013-08-08",4.92
"1007","2013-08-09",4.81
"1008","2013-08-12",4.8
"1009","2013-08-13",4.8
"1010","2013-08-14",4.72
"1011","2013-08-15",4.74
"1012","2013-08-16",4.7
"1013","2013-08-19",4.52
"1014","2013-08-20",4.48
"1015","2013-08-21",4.55
"1016","2013-08-22",4.53
"1017","2013-08-23",4.48
"1018","2013-08-26",4.44
"1019","2013-08-27",4.5
"1020","2013-08-28",4.51
"1021","2013-08-29",4.52
"1022","2013-08-30",4.44
"1023","2013-09-03",4.6
"1024","2013-09-04",4.58
"1025","2013-09-05",4.63
"1026","2013-09-06",4.58
"1027","2013-09-09",4.67
"1028","2013-09-10",4.58
"1029","2013-09-11",4.58
"1030","2013-09-12",4.5
"1031","2013-09-13",4.77
"1032","2013-09-16",4.55
"1033","2013-09-17",4.61
"1034","2013-09-18",4.66
"1035","2013-09-19",4.52
"1036","2013-09-20",4.65
"1037","2013-09-23",4.62
"1038","2013-09-24",4.52
"1039","2013-09-25",4.59
"1040","2013-09-26",4.61
"1041","2013-09-27",4.66
"1042","2013-09-30",4.53
"1043","2013-10-01",4.66
"1044","2013-10-02",4.7
"1045","2013-10-03",4.7
"1046","2013-10-04",4.66
"1047","2013-10-07",4.67
"1048","2013-10-08",4.59
"1049","2013-10-09",4.71
"1050","2013-10-10",4.69
"1051","2013-10-11",4.72
"1052","2013-10-14",4.73
"1053","2013-10-15",4.76
"1054","2013-10-16",4.75
"1055","2013-10-17",4.74
"1056","2013-10-18",4.77
"1057","2013-10-21",4.68
"1058","2013-10-22",4.73
"1059","2013-10-23",4.76
"1060","2013-10-24",4.79
"1061","2013-10-25",4.77
"1062","2013-10-28",4.78
"1063","2013-10-29",4.89
"1064","2013-10-30",4.92
"1065","2013-10-31",4.89
"1066","2013-11-01",4.97
"1067","2013-11-04",4.9
"1068","2013-11-05",4.95
"1069","2013-11-06",4.86
"1070","2013-11-07",4.82
"1071","2013-11-08",4.82
"1072","2013-11-11",4.72
"1073","2013-11-12",4.88
"1074","2013-11-13",4.79
"1075","2013-11-14",4.97
"1076","2013-11-15",4.9
"1077","2013-11-18",4.82
"1078","2013-11-19",4.84
"1079","2013-11-20",4.99
"1080","2013-11-21",4.83
"1081","2013-11-22",4.83
"1082","2013-11-25",4.86
"1083","2013-11-26",4.87
"1084","2013-11-27",4.97
"1085","2013-11-29",4.99
"1086","2013-12-02",4.9
"1087","2013-12-03",4.85
"1088","2013-12-04",4.96
"1089","2013-12-05",4.8
"1090","2013-12-06",4.91
"1091","2013-12-09",4.94
"1092","2013-12-10",5
"1093","2013-12-11",5
"1094","2013-12-12",5.01
"1095","2013-12-13",5.03
"1096","2013-12-16",5.05
"1097","2013-12-17",5.07
"1098","2013-12-18",5.16
"1099","2013-12-19",5.16
"1100","2013-12-20",5.13
"1101","2013-12-23",5.1
"1102","2013-12-24",5.15
"1103","2013-12-26",5.17
"1104","2013-12-27",5.16
"1105","2013-12-30",5.14
"1106","2013-12-31",5.11
"1107","2014-01-02",5.14
"1108","2014-01-03",5.08
"1109","2014-01-06",5.11
"1110","2014-01-07",5.12
"1111","2014-01-08",5.1
"1112","2014-01-09",5.13
"1113","2014-01-10",5.13
"1114","2014-01-13",5.08
"1115","2014-01-14",4.97
"1116","2014-01-15",4.92
"1117","2014-01-16",4.92
"1118","2014-01-17",4.95
"1119","2014-01-21",4.97
"1120","2014-01-22",5
"1121","2014-01-23",4.91
"1122","2014-01-24",4.79
"1123","2014-01-27",4.67
"1124","2014-01-28",4.88
"1125","2014-01-29",4.72
"1126","2014-01-30",4.82
"1127","2014-01-31",4.7
"1128","2014-02-03",4.5
"1129","2014-02-04",5
"1130","2014-02-05",4.7
"1131","2014-02-06",4.61
"1132","2014-02-07",4.7
"1133","2014-02-10",4.73
"1134","2014-02-11",4.73
"1135","2014-02-12",4.77
"1136","2014-02-13",4.7
"1137","2014-02-14",4.76
"1138","2014-02-18",4.89
"1139","2014-02-19",4.86
"1140","2014-02-20",4.78
"1141","2014-02-21",4.78
"1142","2014-02-24",4.71
"1143","2014-02-25",4.69
"1144","2014-02-26",4.6
"1145","2014-02-27",4.67
"1146","2014-02-28",4.63
"1147","2014-03-03",4.67
"1148","2014-03-04",4.76
"1149","2014-03-05",4.7
"1150","2014-03-06",4.74
"1151","2014-03-07",4.75
"1152","2014-03-10",4.7
"1153","2014-03-11",4.7
"1154","2014-03-12",4.6
"1155","2014-03-13",4.55
"1156","2014-03-14",4.58
"1157","2014-03-17",4.51
"1158","2014-03-18",4.5
"1159","2014-03-19",4.54
"1160","2014-03-20",4.58
"1161","2014-03-21",4.47
"1162","2014-03-24",4.45
"1163","2014-03-25",4.47
"1164","2014-03-26",4.49
"1165","2014-03-27",4.47
"1166","2014-03-28",4.51
"1167","2014-03-31",4.5
"1168","2014-04-01",4.46
"1169","2014-04-02",4.49
"1170","2014-04-03",4.51
"1171","2014-04-04",4.49
"1172","2014-04-07",4.48
"1173","2014-04-08",4.47
"1174","2014-04-09",4.49
"1175","2014-04-10",4.46
"1176","2014-04-11",4.47
"1177","2014-04-14",4.5
"1178","2014-04-15",4.51
"1179","2014-04-16",4.52
"1180","2014-04-17",4.46
"1181","2014-04-21",4.49
"1182","2014-04-22",4.52
"1183","2014-04-23",4.47
"1184","2014-04-24",4.48
"1185","2014-04-25",4.45
"1186","2014-04-28",4.43
"1187","2014-04-29",4.45
"1188","2014-04-30",4.45
"1189","2014-05-01",4.43
"1190","2014-05-02",4.44
"1191","2014-05-05",4.4
"1192","2014-05-06",4.32
"1193","2014-05-07",4.24
"1194","2014-05-08",4.22
"1195","2014-05-09",4.27
"1196","2014-05-12",4.31
"1197","2014-05-13",4.22
"1198","2014-05-14",4.48
"1199","2014-05-15",4.49
"1200","2014-05-16",4.51
"1201","2014-05-19",4.48
"1202","2014-05-20",4.46
"1203","2014-05-21",4.45
"1204","2014-05-22",4.51
"1205","2014-05-23",4.49
"1206","2014-05-27",4.47
"1207","2014-05-28",4.45
"1208","2014-05-29",4.5
"1209","2014-05-30",4.55
"1210","2014-06-02",4.52
"1211","2014-06-03",4.52
"1212","2014-06-04",4.5
"1213","2014-06-05",4.53
"1214","2014-06-06",4.59
"1215","2014-06-09",4.53
"1216","2014-06-10",4.49
"1217","2014-06-11",4.5
"1218","2014-06-12",4.49
"1219","2014-06-13",4.49
"1220","2014-06-16",4.48
"1221","2014-06-17",4.47
"1222","2014-06-18",4.52
"1223","2014-06-19",4.49
"1224","2014-06-20",4.53
"1225","2014-06-23",4.49
"1226","2014-06-24",4.46
"1227","2014-06-25",4.46
"1228","2014-06-26",4.46
"1229","2014-06-27",4.53
"1230","2014-06-30",4.5
"1231","2014-07-01",4.49
"1232","2014-07-02",4.52
"1233","2014-07-03",4.56
"1234","2014-07-07",4.51
"1235","2014-07-08",4.48
"1236","2014-07-09",4.54
"1237","2014-07-10",4.5
"1238","2014-07-11",4.55
"1239","2014-07-14",4.62
"1240","2014-07-15",4.52
"1241","2014-07-16",4.52
"1242","2014-07-17",4.51
"1243","2014-07-18",4.51
"1244","2014-07-21",4.52
"1245","2014-07-22",4.56
"1246","2014-07-23",4.7
"1247","2014-07-24",4.66
"1248","2014-07-25",4.55
"1249","2014-07-28",4.53
"1250","2014-07-29",4.5
"1251","2014-07-30",4.59
"1252","2014-07-31",4.64
"1253","2014-08-01",4.55
"1254","2014-08-04",4.49
"1255","2014-08-05",4.53
"1256","2014-08-06",4.81
"1257","2014-08-07",4.91
"1258","2014-08-08",4.83
"1259","2014-08-11",4.88
"1260","2014-08-12",4.82
"1261","2014-08-13",4.77
"1262","2014-08-14",4.76
"1263","2014-08-15",4.93
"1264","2014-08-18",4.99
"1265","2014-08-19",5.04
"1266","2014-08-20",5.08
"1267","2014-08-21",5.03
"1268","2014-08-22",5.15
"1269","2014-08-25",5.15
"1270","2014-08-26",5.16
"1271","2014-08-27",5.13
"1272","2014-08-28",5.14
"1273","2014-08-29",5.12
"1274","2014-09-02",5.13
"1275","2014-09-03",5.15
"1276","2014-09-04",5.11
"1277","2014-09-05",5.1
"1278","2014-09-08",5.12
"1279","2014-09-09",5.12
"1280","2014-09-10",5.12
"1281","2014-09-11",5.12
"1282","2014-09-12",5.14
"1283","2014-09-15",5
"1284","2014-09-16",5.05
"1285","2014-09-17",4.9
"1286","2014-09-18",5.03
"1287","2014-09-19",5.08
"1288","2014-09-22",5.1
"1289","2014-09-23",5.06
"1290","2014-09-24",5.03
"1291","2014-09-25",5
"1292","2014-09-26",5
"1293","2014-09-29",5.03
"1294","2014-09-30",4.94
"1295","2014-10-01",5.03
"1296","2014-10-02",5.02
"1297","2014-10-03",4.93
"1298","2014-10-06",4.78
"1299","2014-10-07",4.77
"1300","2014-10-08",4.85
"1301","2014-10-09",5.02
"1302","2014-10-10",5.11
"1303","2014-10-13",5.05
"1304","2014-10-14",5.03
"1305","2014-10-15",5.01
"1306","2014-10-16",4.86
"1307","2014-10-17",4.96
"1308","2014-10-20",4.94
"1309","2014-10-21",4.75
"1310","2014-10-22",4.73
"1311","2014-10-23",4.65
"1312","2014-10-24",4.65
"1313","2014-10-27",4.59
"1314","2014-10-28",4.68
"1315","2014-10-29",4.85
"1316","2014-10-30",4.85
"1317","2014-10-31",4.9
"1318","2014-11-03",4.86
"1319","2014-11-04",4.71
"1320","2014-11-05",5.02
"1321","2014-11-06",5.11
"1322","2014-11-07",5.03
"1323","2014-11-10",5.04
"1324","2014-11-11",5.04
"1325","2014-11-12",5.03
"1326","2014-11-13",5
"1327","2014-11-14",4.99
"1328","2014-11-17",4.99
"1329","2014-11-18",5.1
"1330","2014-11-19",5.12
"1331","2014-11-20",5.13
"1332","2014-11-21",5.11
"1333","2014-11-24",5.06
"1334","2014-11-25",5.25
"1335","2014-11-26",5.16
"1336","2014-11-28",5.15
"1337","2014-12-01",5.19
"1338","2014-12-02",5.22
"1339","2014-12-03",5.28
"1340","2014-12-04",5.21
"1341","2014-12-05",5.22
"1342","2014-12-08",5.28
"1343","2014-12-09",5.2
"1344","2014-12-10",5.16
"1345","2014-12-11",5.23
"1346","2014-12-12",5.27
"1347","2014-12-15",5.4
"1348","2014-12-16",5.36
"1349","2014-12-17",5.35
"1350","2014-12-18",5.42
"1351","2014-12-19",5.32
"1352","2014-12-22",5.44
"1353","2014-12-23",5.72
"1354","2014-12-24",6.05
"1355","2014-12-26",6.02
"1356","2014-12-29",6.08
"1357","2014-12-30",5.95
"1358","2014-12-31",5.98
"1359","2015-01-02",6.13
"1360","2015-01-05",6.04
"1361","2015-01-06",6.05
"1362","2015-01-07",6.02
"1363","2015-01-08",5.99
"1364","2015-01-09",6
"1365","2015-01-12",6.03
"1366","2015-01-13",5.99
"1367","2015-01-14",5.95
"1368","2015-01-15",6.04
"1369","2015-01-16",6.06
"1370","2015-01-20",6.06
"1371","2015-01-21",6.01
"1372","2015-01-22",6.04
"1373","2015-01-23",5.97
"1374","2015-01-26",5.96
"1375","2015-01-27",5.98
"1376","2015-01-28",5.76
"1377","2015-01-29",5.86
"1378","2015-01-30",5.81
"1379","2015-02-02",5.82
"1380","2015-02-03",5.88
"1381","2015-02-04",5.83
"1382","2015-02-05",5.89
"1383","2015-02-06",5.88
"1384","2015-02-09",5.81
"1385","2015-02-10",5.85
"1386","2015-02-11",5.86
"1387","2015-02-12",5.86
"1388","2015-02-13",5.9
"1389","2015-02-17",5.9
"1390","2015-02-18",5.89
"1391","2015-02-19",5.83
"1392","2015-02-20",5.87
"1393","2015-02-23",5.81
"1394","2015-02-24",5.81
"1395","2015-02-25",5.81
"1396","2015-02-26",5.89
"1397","2015-02-27",6.13
"1398","2015-03-02",6.35
"1399","2015-03-03",6.4
"1400","2015-03-04",6.63
"1401","2015-03-05",6.75
"1402","2015-03-06",6.95
"1403","2015-03-09",6.83
"1404","2015-03-10",6.87
"1405","2015-03-11",6.82
"1406","2015-03-12",6.81
"1407","2015-03-13",6.78
"1408","2015-03-16",6.77
"1409","2015-03-17",6.86
"1410","2015-03-18",6.95
"1411","2015-03-19",6.93
"1412","2015-03-20",6.78
"1413","2015-03-23",6.91
"1414","2015-03-24",6.88
"1415","2015-03-25",6.82
"1416","2015-03-26",6.95
"1417","2015-03-27",6.85
"1418","2015-03-30",6.92
"1419","2015-03-31",6.66
"1420","2015-04-01",6.95
"1421","2015-04-02",6.97
"1422","2015-04-06",6.93
"1423","2015-04-07",7
"1424","2015-04-08",7
"1425","2015-04-09",6.94
"1426","2015-04-10",7
"1427","2015-04-13",6.94
"1428","2015-04-14",7
"1429","2015-04-15",7
"1430","2015-04-16",6.97
"1431","2015-04-17",6.99
"1432","2015-04-20",6.9
"1433","2015-04-21",6.93
"1434","2015-04-22",6.95
"1435","2015-04-23",6.95
"1436","2015-04-24",6.97
"1437","2015-04-27",6.61
"1438","2015-04-28",6.81
"1439","2015-04-29",6.71
"1440","2015-04-30",6.56
"1441","2015-05-01",6.58
"1442","2015-05-04",6.97
"1443","2015-05-05",6.92
"1444","2015-05-06",6.69
"1445","2015-05-07",6.64
"1446","2015-05-08",6.34
"1447","2015-05-11",6.4
"1448","2015-05-12",6.57
"1449","2015-05-13",6.65
"1450","2015-05-14",6.7
"1451","2015-05-15",6.69
"1452","2015-05-18",6.78
"1453","2015-05-19",6.82
"1454","2015-05-20",6.94
"1455","2015-05-21",6.8
"1456","2015-05-22",6.88
"1457","2015-05-26",6.84
"1458","2015-05-27",6.74
"1459","2015-05-28",6.83
"1460","2015-05-29",6.76
"1461","2015-06-01",6.94
"1462","2015-06-02",6.97
"1463","2015-06-03",6.93
"1464","2015-06-04",6.7
"1465","2015-06-05",6.72
"1466","2015-06-08",6.94
"1467","2015-06-09",6.88
"1468","2015-06-10",7.12
"1469","2015-06-11",7.2
"1470","2015-06-12",7.42
"1471","2015-06-15",7.39
"1472","2015-06-16",7.65
"1473","2015-06-17",7.55
"1474","2015-06-18",7.45
"1475","2015-06-19",7.28
"1476","2015-06-22",7.35
"1477","2015-06-23",7.52
"1478","2015-06-24",7.48
"1479","2015-06-25",7.36
"1480","2015-06-26",7.21
"1481","2015-06-29",7.2
"1482","2015-06-30",7.15
"1483","2015-07-01",7.18
"1484","2015-07-02",7.13
"1485","2015-07-06",7.4
"1486","2015-07-07",7.23
"1487","2015-07-08",7.18
"1488","2015-07-09",7.11
"1489","2015-07-10",7.2
"1490","2015-07-13",7.23
"1491","2015-07-14",7.08
"1492","2015-07-15",7.12
"1493","2015-07-16",7.02
"1494","2015-07-17",7.05
"1495","2015-07-20",6.24
"1496","2015-07-21",6.4
"1497","2015-07-22",6.31
"1498","2015-07-23",6.23
"1499","2015-07-24",5.97
"1500","2015-07-27",6.18
"1501","2015-07-28",6.17
"1502","2015-07-29",6.12
"1503","2015-07-30",5.99
"1504","2015-07-31",6.23
"1505","2015-08-03",5.89
"1506","2015-08-04",6.02
"1507","2015-08-05",6.01
"1508","2015-08-06",6.01
"1509","2015-08-07",6.05
"1510","2015-08-10",6.01
"1511","2015-08-11",6.07
"1512","2015-08-12",6.02
"1513","2015-08-13",5.88
"1514","2015-08-14",5.88
"1515","2015-08-17",6.01
"1516","2015-08-18",6.05
"1517","2015-08-19",5.87
"1518","2015-08-20",5.67
"1519","2015-08-21",5.87
"1520","2015-08-24",5.8
"1521","2015-08-25",5.85
"1522","2015-08-26",6.01
"1523","2015-08-27",6.01
"1524","2015-08-28",6.04
"1525","2015-08-31",6.02
"1526","2015-09-01",6.08
"1527","2015-09-02",6.05
"1528","2015-09-03",6.08
"1529","2015-09-04",6.15
"1530","2015-09-08",6.04
"1531","2015-09-09",6
"1532","2015-09-10",6
"1533","2015-09-11",6.07
"1534","2015-09-14",6.08
"1535","2015-09-15",6
"1536","2015-09-16",6
"1537","2015-09-17",6.01
"1538","2015-09-18",6.26
"1539","2015-09-21",6.03
"1540","2015-09-22",6.01
"1541","2015-09-23",5.85
"1542","2015-09-24",5.98
"1543","2015-09-25",6
"1544","2015-09-28",5.96
"1545","2015-09-29",5.53
"1546","2015-09-30",5.77
"1547","2015-10-01",5.75
"1548","2015-10-02",5.67
"1549","2015-10-05",5.74
"1550","2015-10-06",5.7
"1551","2015-10-07",5.56
"1552","2015-10-08",5.74
"1553","2015-10-09",6
"1554","2015-10-12",6.02
"1555","2015-10-13",5.79
"1556","2015-10-14",5.25
"1557","2015-10-15",5.32
"1558","2015-10-16",5.53
"1559","2015-10-19",5.73
"1560","2015-10-20",5.76
"1561","2015-10-21",5.85
"1562","2015-10-22",5.78
"1563","2015-10-23",5.83
"1564","2015-10-26",5.98
"1565","2015-10-27",6.01
"1566","2015-10-28",6.24
"1567","2015-10-29",6.32
"1568","2015-10-30",6.2
"1569","2015-11-02",6.31
"1570","2015-11-03",6.1
"1571","2015-11-04",6.09
"1572","2015-11-05",6.01
"1573","2015-11-06",6.32
"1574","2015-11-09",6.04
"1575","2015-11-10",6.03
"1576","2015-11-11",5.94
"1577","2015-11-12",5.85
"1578","2015-11-13",5.91
"1579","2015-11-16",5.74
"1580","2015-11-17",5.65
"1581","2015-11-18",5.61
"1582","2015-11-19",5.58
"1583","2015-11-20",5.7
"1584","2015-11-23",5.85
"1585","2015-11-24",5.61
"1586","2015-11-25",5.69
"1587","2015-11-27",5.57
"1588","2015-11-30",5.63
"1589","2015-12-01",5.61
"1590","2015-12-02",5.7
"1591","2015-12-03",5.65
"1592","2015-12-04",5.58
"1593","2015-12-07",5.61
"1594","2015-12-08",5.6
"1595","2015-12-09",5.56
"1596","2015-12-10",5.52
"1597","2015-12-11",5.46
"1598","2015-12-14",5.24
"1599","2015-12-15",5.14
"1600","2015-12-16",5.34
"1601","2015-12-17",5.23
"1602","2015-12-18",5.43
"1603","2015-12-21",5.48
"1604","2015-12-22",5.45
"1605","2015-12-23",5.55
"1606","2015-12-24",5.34
"1607","2015-12-28",5.4
"1608","2015-12-29",5.28
"1609","2015-12-30",5.28
"1610","2015-12-31",5.26
"1611","2016-01-04",5.07
"1612","2016-01-05",5.18
"1613","2016-01-06",5.02
"1614","2016-01-07",5.11
"1615","2016-01-08",4.82
"1616","2016-01-11",4.88
"1617","2016-01-12",4.93
"1618","2016-01-13",4.93
"1619","2016-01-14",4.93
"1620","2016-01-15",4.93
"1621","2016-01-19",4.96
"1622","2016-01-20",4.88
"1623","2016-01-21",4.91
"1624","2016-01-22",5.01
"1625","2016-01-25",4.97
"1626","2016-01-26",4.98
"1627","2016-01-27",5
"1628","2016-01-28",4.99
"1629","2016-01-29",4.96
"1630","2016-02-01",5.09
"1631","2016-02-02",5
"1632","2016-02-03",4.98
"1633","2016-02-04",5.01
"1634","2016-02-05",4.78
"1635","2016-02-08",4.84
"1636","2016-02-09",4.79
"1637","2016-02-10",4.78
"1638","2016-02-11",4.79
"1639","2016-02-12",4.63
"1640","2016-02-16",4.67
"1641","2016-02-17",4.49
"1642","2016-02-18",4.58
"1643","2016-02-19",4.69
"1644","2016-02-22",4.51
"1645","2016-02-23",4.73
"1646","2016-02-24",4.56
"1647","2016-02-25",4.8
"1648","2016-02-26",4.74
"1649","2016-02-29",4.67
"1650","2016-03-01",4.9
"1651","2016-03-02",4.9
"1652","2016-03-03",4.87
"1653","2016-03-04",4.81
"1654","2016-03-07",4.81
"1655","2016-03-08",4.83
"1656","2016-03-09",4.7
"1657","2016-03-10",4.71
"1658","2016-03-11",4.59
"1659","2016-03-14",4.53
"1660","2016-03-15",4.54
"1661","2016-03-16",4.34
"1662","2016-03-17",4.4
"1663","2016-03-18",4.34
"1664","2016-03-21",4.53
"1665","2016-03-22",4.55
"1666","2016-03-23",4.27
"1667","2016-03-24",4.42
"1668","2016-03-28",4.41
"1669","2016-03-29",4.49
"1670","2016-03-30",4.6
"1671","2016-03-31",4.49
"1672","2016-04-01",4.65
"1673","2016-04-04",4.67
"1674","2016-04-05",4.65
"1675","2016-04-06",4.54
"1676","2016-04-07",4.54
"1677","2016-04-08",4.43
"1678","2016-04-11",4.38
"1679","2016-04-12",4.45
"1680","2016-04-13",4.48
"1681","2016-04-14",4.65
"1682","2016-04-15",4.64
"1683","2016-04-18",4.65
"1684","2016-04-19",4.69
"1685","2016-04-20",4.67
"1686","2016-04-21",4.7
"1687","2016-04-22",4.65
"1688","2016-04-25",4.71
"1689","2016-04-26",4.68
"1690","2016-04-27",4.7
"1691","2016-04-28",4.73
"1692","2016-04-29",4.74
"1693","2016-05-02",4.71
"1694","2016-05-03",4.76
"1695","2016-05-04",4.72
"1696","2016-05-05",4.73
"1697","2016-05-06",4.7
"1698","2016-05-09",4.71
"1699","2016-05-10",4.89
"1700","2016-05-11",4.61
"1701","2016-05-12",4.53
"1702","2016-05-13",4.59
"1703","2016-05-16",4.56
"1704","2016-05-17",4.52
"1705","2016-05-18",4.55
"1706","2016-05-19",4.52
"1707","2016-05-20",4.51
"1708","2016-05-23",4.39
"1709","2016-05-24",4.51
"1710","2016-05-25",4.55
"1711","2016-05-26",4.56
"1712","2016-05-27",4.54
"1713","2016-05-31",4.55
"1714","2016-06-01",4.52
"1715","2016-06-02",4.52
"1716","2016-06-03",4.55
"1717","2016-06-06",4.45
"1718","2016-06-07",4.48
"1719","2016-06-08",4.46
"1720","2016-06-09",4.59
"1721","2016-06-10",4.54
"1722","2016-06-13",4.51
"1723","2016-06-14",4.55
"1724","2016-06-15",4.51
"1725","2016-06-16",4.5
"1726","2016-06-17",4.57
"1727","2016-06-20",4.59
"1728","2016-06-21",4.59
"1729","2016-06-22",4.51
"1730","2016-06-23",4.51
"1731","2016-06-24",4.5
"1732","2016-06-27",4.47
"1733","2016-06-28",4.51
"1734","2016-06-29",4.5
"1735","2016-06-30",4.5
"1736","2016-07-01",4.57
"1737","2016-07-05",4.58
"1738","2016-07-06",4.6
"1739","2016-07-07",4.65
"1740","2016-07-08",4.65
"1741","2016-07-11",4.66
"1742","2016-07-12",4.7
"1743","2016-07-13",4.69
"1744","2016-07-14",4.67
"1745","2016-07-15",4.65
"1746","2016-07-18",4.66
"1747","2016-07-19",4.65
"1748","2016-07-20",4.8
"1749","2016-07-21",4.73
"1750","2016-07-22",4.67
"1751","2016-07-25",4.82
"1752","2016-07-26",4.7
"1753","2016-07-27",4.69
"1754","2016-07-28",4.7
"1755","2016-07-29",4.85
"1756","2016-08-01",4.65
"1757","2016-08-02",4.58
"1758","2016-08-03",4.56
"1759","2016-08-04",4.6
"1760","2016-08-05",4.63
"1761","2016-08-08",4.62
"1762","2016-08-09",4.56
"1763","2016-08-10",4.55
"1764","2016-08-11",4.58
"1765","2016-08-12",4.45
"1766","2016-08-15",4.5
"1767","2016-08-16",4.61
"1768","2016-08-17",4.56
"1769","2016-08-18",4.56
"1770","2016-08-19",4.6
"1771","2016-08-22",4.56
"1772","2016-08-23",4.65
"1773","2016-08-24",4.65
"1774","2016-08-25",4.65
"1775","2016-08-26",4.45
"1776","2016-08-29",4.61
"1777","2016-08-30",4.5
"1778","2016-08-31",4.6
"1779","2016-09-01",4.58
"1780","2016-09-02",4.62
"1781","2016-09-06",4.7
"1782","2016-09-07",4.75
"1783","2016-09-08",4.8
"1784","2016-09-09",4.79
"1785","2016-09-12",4.97
"1786","2016-09-13",4.99
"1787","2016-09-14",4.94
"1788","2016-09-15",4.99
"1789","2016-09-16",4.87
"1790","2016-09-19",4.85
"1791","2016-09-20",4.96
"1792","2016-09-21",4.9
"1793","2016-09-22",5
"1794","2016-09-23",4.98
"1795","2016-09-26",4.67
"1796","2016-09-27",4.87
"1797","2016-09-28",4.9
"1798","2016-09-29",4.86
"1799","2016-09-30",5.01
"1800","2016-10-03",5.01
"1801","2016-10-04",5.02
"1802","2016-10-05",5.01
"1803","2016-10-06",5.01
"1804","2016-10-07",5.02
"1805","2016-10-10",5.05
"1806","2016-10-11",5.02
"1807","2016-10-12",4.96
"1808","2016-10-13",4.92
"1809","2016-10-14",4.96
"1810","2016-10-17",4.87
"1811","2016-10-18",4.9
"1812","2016-10-19",4.95
"1813","2016-10-20",4.97
"1814","2016-10-21",4.93
"1815","2016-10-24",4.8
"1816","2016-10-25",4.8
"1817","2016-10-26",4.7
"1818","2016-10-27",4.76
"1819","2016-10-28",4.8
"1820","2016-10-31",4.75
"1821","2016-11-01",4.74
"1822","2016-11-02",5
"1823","2016-11-03",5.03
"1824","2016-11-04",4.97
"1825","2016-11-07",5
"1826","2016-11-08",4.97
"1827","2016-11-09",5.12
"1828","2016-11-10",5.08
"1829","2016-11-11",4.98
"1830","2016-11-14",5
"1831","2016-11-15",5
"1832","2016-11-16",5.34
"1833","2016-11-17",5.42
"1834","2016-11-18",5.5
"1835","2016-11-21",5.49
"1836","2016-11-22",5.5
"1837","2016-11-23",5.6
"1838","2016-11-25",5.59
"1839","2016-11-28",5.54
"1840","2016-11-29",5.54
"1841","2016-11-30",5.5
"1842","2016-12-01",5.44
"1843","2016-12-02",5.51
"1844","2016-12-05",5.72
"1845","2016-12-06",5.56
"1846","2016-12-07",5.55
"1847","2016-12-08",5.51
"1848","2016-12-09",5.5
"1849","2016-12-12",5.6
"1850","2016-12-13",5.52
"1851","2016-12-14",5.52
"1852","2016-12-15",5.47
"1853","2016-12-16",5.52
"1854","2016-12-19",5.31
"1855","2016-12-20",5.46
"1856","2016-12-21",5.5
"1857","2016-12-22",5.4
"1858","2016-12-23",5.42
"1859","2016-12-27",5.46
"1860","2016-12-28",5.46
"1861","2016-12-29",5.54
"1862","2016-12-30",5.5
"1863","2017-01-03",5.86
"1864","2017-01-04",5.87
"1865","2017-01-05",6.01
"1866","2017-01-06",5.85
"1867","2017-01-09",5.94
"1868","2017-01-10",5.94
"1869","2017-01-11",5.9
"1870","2017-01-12",5.78
"1871","2017-01-13",5.82
"1872","2017-01-17",5.88
"1873","2017-01-18",5.91
"1874","2017-01-19",5.9
"1875","2017-01-20",5.9
"1876","2017-01-23",5.86
"1877","2017-01-24",5.87
"1878","2017-01-25",5.8
"1879","2017-01-26",6.25
"1880","2017-01-27",6.33
"1881","2017-01-30",6.28
"1882","2017-01-31",6.16
"1883","2017-02-01",6.24
"1884","2017-02-02",6.14
"1885","2017-02-03",6.15
"1886","2017-02-06",6.14
"1887","2017-02-07",6.08
"1888","2017-02-08",6.06
"1889","2017-02-09",6.1
"1890","2017-02-10",6.08
"1891","2017-02-13",6.08
"1892","2017-02-14",6.06
"1893","2017-02-15",5.7
"1894","2017-02-16",5.73
"1895","2017-02-17",5.71
"1896","2017-02-21",5.59
"1897","2017-02-22",5.78
"1898","2017-02-23",5.71
"1899","2017-02-24",5.66
"1900","2017-02-27",5.7
"1901","2017-02-28",5.65
"1902","2017-03-01",5.62
"1903","2017-03-02",5.6
"1904","2017-03-03",5.58
"1905","2017-03-06",5.58
"1906","2017-03-07",5.58
"1907","2017-03-08",5.63
"1908","2017-03-09",6.11
"1909","2017-03-10",6.2
"1910","2017-03-13",6.24
"1911","2017-03-14",6.21
"1912","2017-03-15",6.35
"1913","2017-03-16",6.55
"1914","2017-03-17",6.45
"1915","2017-03-20",6.4
"1916","2017-03-21",6.32
"1917","2017-03-22",6.27
"1918","2017-03-23",6.38
"1919","2017-03-24",6.39
"1920","2017-03-27",6.5
"1921","2017-03-28",7.06
"1922","2017-03-29",6.96
"1923","2017-03-30",6.98
"1924","2017-03-31",6.94
"1925","2017-04-03",6.95
"1926","2017-04-04",6.94
"1927","2017-04-05",6.57
"1928","2017-04-06",6.74
"1929","2017-04-07",6.68
"1930","2017-04-10",6.51
"1931","2017-04-11",6.47
"1932","2017-04-12",6.47
"1933","2017-04-13",6.5
"1934","2017-04-17",6.4
"1935","2017-04-18",6.38
"1936","2017-04-19",6.2
