"","date","MANU"
"980","2016-07-05",15.76
"981","2016-07-06",15.49
"982","2016-07-07",15.55
"983","2016-07-08",15.65
"984","2016-07-11",15.9
"985","2016-07-12",16.07
"986","2016-07-13",16.15
"987","2016-07-14",16
"988","2016-07-15",15.96
"989","2016-07-18",16.190001
"990","2016-07-19",16.200001
"991","2016-07-20",16.030001
"992","2016-07-21",16.15
"993","2016-07-22",16.1
"994","2016-07-25",16.1
"995","2016-07-26",16.129999
"996","2016-07-27",15.79
"997","2016-07-28",15.72
"998","2016-07-29",15.65
"999","2016-08-01",15.83
"1000","2016-08-02",15.74
"1001","2016-08-03",15.85
"1002","2016-08-04",15.72
"1003","2016-08-05",15.97
"1004","2016-08-08",16.370001
"1005","2016-08-09",16.309999
"1006","2016-08-10",16.379999
"1007","2016-08-11",16.6
"1008","2016-08-12",16.620001
"1009","2016-08-15",16.57
"1010","2016-08-16",16.440001
"1011","2016-08-17",16.26
"1012","2016-08-18",16.58
"1013","2016-08-19",16.35
"1014","2016-08-22",16.32
"1015","2016-08-23",16.4
"1016","2016-08-24",16.790001
"1017","2016-08-25",16.809999
"1018","2016-08-26",16.620001
"1019","2016-08-29",16.559999
"1020","2016-08-30",16.59
"1021","2016-08-31",16.639999
"1022","2016-09-01",17.040001
"1023","2016-09-02",17.110001
"1024","2016-09-06",17.190001
"1025","2016-09-07",17.309999
"1026","2016-09-08",17.32
"1027","2016-09-09",17.26
"1028","2016-09-12",17.200001
"1029","2016-09-13",17.200001
"1030","2016-09-14",17.139999
"1031","2016-09-15",17.200001
"1032","2016-09-16",17.309999
"1033","2016-09-19",17.209999
"1034","2016-09-20",16.860001
"1035","2016-09-21",16.98
"1036","2016-09-22",17.18
"1037","2016-09-23",17.219999
"1038","2016-09-26",16.790001
"1039","2016-09-27",17.25
"1040","2016-09-28",17.309999
"1041","2016-09-29",16.99
"1042","2016-09-30",16.879999
"1043","2016-10-03",17.040001
"1044","2016-10-04",17.01
"1045","2016-10-05",16.9
"1046","2016-10-06",16.799999
"1047","2016-10-07",16.49
"1048","2016-10-10",16.370001
"1049","2016-10-11",16
"1050","2016-10-12",15.79
"1051","2016-10-13",15.53
"1052","2016-10-14",15.86
"1053","2016-10-17",15.85
"1054","2016-10-18",15.85
"1055","2016-10-19",16
"1056","2016-10-20",15.9
"1057","2016-10-21",15.9
"1058","2016-10-24",15.8
"1059","2016-10-25",15.5
"1060","2016-10-26",15.45
"1061","2016-10-27",15.35
"1062","2016-10-28",15.25
"1063","2016-10-31",15.3
"1064","2016-11-01",15.35
"1065","2016-11-02",15.05
"1066","2016-11-03",15.25
"1067","2016-11-04",14.95
"1068","2016-11-07",15.1
"1069","2016-11-08",15.1
"1070","2016-11-09",15.2
"1071","2016-11-10",15.2
"1072","2016-11-11",14.95
"1073","2016-11-14",14.95
"1074","2016-11-15",14.9
"1075","2016-11-16",15.05
"1076","2016-11-17",15
"1077","2016-11-18",15.2
"1078","2016-11-21",15.1
"1079","2016-11-22",15.3
"1080","2016-11-23",15.2
"1081","2016-11-25",15.35
"1082","2016-11-28",15
"1083","2016-11-29",15.05
"1084","2016-11-30",14.95
"1085","2016-12-01",14.85
"1086","2016-12-02",14.65
"1087","2016-12-05",14.7
"1088","2016-12-06",14.6
"1089","2016-12-07",14.72
"1090","2016-12-08",15.1
"1091","2016-12-09",15.15
"1092","2016-12-12",15.2
"1093","2016-12-13",14.6
"1094","2016-12-14",14.7
"1095","2016-12-15",14.3
"1096","2016-12-16",14.4
"1097","2016-12-19",14.4
"1098","2016-12-20",14.4
"1099","2016-12-21",14.35
"1100","2016-12-22",14.2
"1101","2016-12-23",14.5
"1102","2016-12-27",14.55
"1103","2016-12-28",14.65
"1104","2016-12-29",14.35
"1105","2016-12-30",14.25
"1106","2017-01-03",14.7
"1107","2017-01-04",15.45
"1108","2017-01-05",15.8
"1109","2017-01-06",15.8
"1110","2017-01-09",15.9
"1111","2017-01-10",15.75
"1112","2017-01-11",15.85
"1113","2017-01-12",15.75
"1114","2017-01-13",15.95
"1115","2017-01-17",15.75
"1116","2017-01-18",15.8
"1117","2017-01-19",15.85
"1118","2017-01-20",15.85
"1119","2017-01-23",15.8
"1120","2017-01-24",15.85
"1121","2017-01-25",15.8
"1122","2017-01-26",15.9
"1123","2017-01-27",15.9
"1124","2017-01-30",15.55
"1125","2017-01-31",15.25
"1126","2017-02-01",15.6
"1127","2017-02-02",15.1
"1128","2017-02-03",15
"1129","2017-02-06",15
"1130","2017-02-07",15.1
"1131","2017-02-08",15.15
"1132","2017-02-09",15.15
"1133","2017-02-10",15.25
"1134","2017-02-13",15.8
"1135","2017-02-14",15.6
"1136","2017-02-15",16.9
"1137","2017-02-16",17.35
"1138","2017-02-17",16.950001
"1139","2017-02-21",16.950001
"1140","2017-02-22",17.049999
"1141","2017-02-23",16.950001
"1142","2017-02-24",16.950001
"1143","2017-02-27",17.15
"1144","2017-02-28",16.85
"1145","2017-03-01",16.950001
"1146","2017-03-02",16.9
"1147","2017-03-03",16.6
"1148","2017-03-06",16.450001
"1149","2017-03-07",16.450001
"1150","2017-03-08",16.700001
"1151","2017-03-09",16.549999
"1152","2017-03-10",16.549999
"1153","2017-03-13",16.549999
"1154","2017-03-14",16.5
"1155","2017-03-15",16.450001
"1156","2017-03-16",16.5
"1157","2017-03-17",16.65
"1158","2017-03-20",16.75
"1159","2017-03-21",16.549999
"1160","2017-03-22",16.35
"1161","2017-03-23",16.4
"1162","2017-03-24",16.25
"1163","2017-03-27",16.25
"1164","2017-03-28",16.85
"1165","2017-03-29",16.75
"1166","2017-03-30",16.799999
"1167","2017-03-31",16.9
"1168","2017-04-03",16.950001
"1169","2017-04-04",16.950001
"1170","2017-04-05",16.9
"1171","2017-04-06",16.799999
"1172","2017-04-07",16.799999
"1173","2017-04-10",16.9
"1174","2017-04-11",16.950001
"1175","2017-04-12",16.799999
"1176","2017-04-13",16.85
"1177","2017-04-17",16.799999
"1178","2017-04-18",16.5
"1179","2017-04-19",16.35
"1180","2017-04-20",16.5
"1181","2017-04-21",16.4
"1182","2017-04-24",16.049999
"1183","2017-04-25",16.25
"1184","2017-04-26",16.4
"1185","2017-04-27",16.450001
"1186","2017-04-28",16.5
"1187","2017-05-01",16.9
"1188","2017-05-02",16.25
"1189","2017-05-03",16.299999
"1190","2017-05-04",16.35
"1191","2017-05-05",16.35
"1192","2017-05-08",16.549999
"1193","2017-05-09",16.799999
"1194","2017-05-10",16.450001
"1195","2017-05-11",16.450001
"1196","2017-05-12",16.299999
"1197","2017-05-15",16.35
"1198","2017-05-16",16.25
"1199","2017-05-17",16.450001
"1200","2017-05-18",16.25
"1201","2017-05-19",16.549999
"1202","2017-05-22",16.75
"1203","2017-05-23",16.9
"1204","2017-05-24",17.35
"1205","2017-05-25",17.799999
"1206","2017-05-26",17.299999
"1207","2017-05-30",16.9
"1208","2017-05-31",16.450001
"1209","2017-06-01",17
"1210","2017-06-02",16.950001
"1211","2017-06-05",16.85
"1212","2017-06-06",16.700001
"1213","2017-06-07",16.4
"1214","2017-06-08",16.35
"1215","2017-06-09",16.65
"1216","2017-06-12",16.25
"1217","2017-06-13",16.299999
"1218","2017-06-14",16.25
"1219","2017-06-15",16.450001
"1220","2017-06-16",16.450001
"1221","2017-06-19",16.35
"1222","2017-06-20",16.200001
"1223","2017-06-21",16.299999
"1224","2017-06-22",16.299999
"1225","2017-06-23",16.4
"1226","2017-06-26",16.35
"1227","2017-06-27",16.1
"1228","2017-06-28",16.15
"1229","2017-06-29",16.299999
"1230","2017-06-30",16.25
"1231","2017-07-03",16.129999
"1232","2017-07-05",16.049999
"1233","2017-07-06",16
"1234","2017-07-07",16.049999
"1235","2017-07-10",16.15
"1236","2017-07-11",16.15
"1237","2017-07-12",16.110001
"1238","2017-07-13",16.15
"1239","2017-07-14",16.6
"1240","2017-07-17",16.75
"1241","2017-07-18",17.049999
"1242","2017-07-19",17.200001
"1243","2017-07-20",17.25
"1244","2017-07-21",17.299999
"1245","2017-07-24",17.200001
"1246","2017-07-25",17.049999
"1247","2017-07-26",17.200001
"1248","2017-07-27",17.15
"1249","2017-07-28",17.15
"1250","2017-07-31",17.15
"1251","2017-08-01",17.15
"1252","2017-08-02",17.15
"1253","2017-08-03",17.049999
"1254","2017-08-04",17.1
"1255","2017-08-07",17.549999
"1256","2017-08-08",17.35
"1257","2017-08-09",17.15
"1258","2017-08-10",17.25
"1259","2017-08-11",16.75
"1260","2017-08-14",16.799999
"1261","2017-08-15",16.4
"1262","2017-08-16",16.75
"1263","2017-08-17",16.549999
"1264","2017-08-18",16.35
"1265","2017-08-21",16.450001
"1266","2017-08-22",16.5
"1267","2017-08-23",16.450001
"1268","2017-08-24",16.450001
"1269","2017-08-25",16.549999
"1270","2017-08-28",16.549999
"1271","2017-08-29",16.450001
"1272","2017-08-30",16.549999
"1273","2017-08-31",16.5
"1274","2017-09-01",17.1
"1275","2017-09-05",16.65
"1276","2017-09-06",16.85
"1277","2017-09-07",16.700001
"1278","2017-09-08",16.700001
"1279","2017-09-11",16.700001
"1280","2017-09-12",16.75
"1281","2017-09-13",16.9
"1282","2017-09-14",16.75
"1283","2017-09-15",16.9
"1284","2017-09-18",16.9
"1285","2017-09-19",16.85
"1286","2017-09-20",17.1
"1287","2017-09-21",17.450001
"1288","2017-09-22",17.299999
"1289","2017-09-25",17.5
"1290","2017-09-26",17.65
"1291","2017-09-27",17.700001
"1292","2017-09-28",17.700001
"1293","2017-09-29",18
"1294","2017-10-02",17.799999
"1295","2017-10-03",18.25
"1296","2017-10-04",18.200001
"1297","2017-10-05",18.1
"1298","2017-10-06",18.25
"1299","2017-10-09",18
"1300","2017-10-10",18.25
"1301","2017-10-11",18.299999
"1302","2017-10-12",18.25
"1303","2017-10-13",18.25
"1304","2017-10-16",18.200001
"1305","2017-10-17",18.200001
"1306","2017-10-18",18.25
"1307","2017-10-19",18.200001
"1308","2017-10-20",18.25
"1309","2017-10-23",18.200001
"1310","2017-10-24",18.299999
"1311","2017-10-25",18.25
"1312","2017-10-26",18.299999
"1313","2017-10-27",18.299999
"1314","2017-10-30",18
"1315","2017-10-31",17.950001
"1316","2017-11-01",18.049999
"1317","2017-11-02",18.35
"1318","2017-11-03",18.25
"1319","2017-11-06",18.549999
"1320","2017-11-07",18.5
"1321","2017-11-08",18.5
"1322","2017-11-09",18.700001
"1323","2017-11-10",19
"1324","2017-11-13",19
"1325","2017-11-14",19.1
"1326","2017-11-15",18.9
"1327","2017-11-16",19
"1328","2017-11-17",19.549999
"1329","2017-11-20",19.75
"1330","2017-11-21",20.700001
"1331","2017-11-22",21.15
"1332","2017-11-24",21.5
"1333","2017-11-27",21.6
"1334","2017-11-28",21.4
"1335","2017-11-29",20.35
"1336","2017-11-30",20.85
"1337","2017-12-01",20.35
"1338","2017-12-04",20.200001
"1339","2017-12-05",20.200001
"1340","2017-12-06",20.15
"1341","2017-12-07",20.200001
"1342","2017-12-08",20.049999
"1343","2017-12-11",19.950001
"1344","2017-12-12",20.15
"1345","2017-12-13",20
"1346","2017-12-14",20.200001
"1347","2017-12-15",19.549999
"1348","2017-12-18",20.200001
"1349","2017-12-19",20.35
"1350","2017-12-20",20.9
"1351","2017-12-21",21.15
"1352","2017-12-22",20.299999
"1353","2017-12-26",20.200001
"1354","2017-12-27",20.200001
"1355","2017-12-28",20.200001
"1356","2017-12-29",19.799999
"1357","2018-01-02",19.950001
"1358","2018-01-03",20
"1359","2018-01-04",19.700001
"1360","2018-01-05",19.6
"1361","2018-01-08",19.799999
"1362","2018-01-09",19.799999
"1363","2018-01-10",19.799999
"1364","2018-01-11",19.9
"1365","2018-01-12",19.9
"1366","2018-01-16",19.549999
"1367","2018-01-17",19.6
"1368","2018-01-18",20.1
"1369","2018-01-19",21
"1370","2018-01-22",20.75
"1371","2018-01-23",20.549999
"1372","2018-01-24",20.25
"1373","2018-01-25",20.200001
"1374","2018-01-26",20.549999
"1375","2018-01-29",20.549999
"1376","2018-01-30",20.200001
"1377","2018-01-31",20.1
"1378","2018-02-01",20.799999
"1379","2018-02-02",20.1
"1380","2018-02-05",19.049999
"1381","2018-02-06",18.799999
"1382","2018-02-07",19
"1383","2018-02-08",18.950001
"1384","2018-02-09",19.049999
"1385","2018-02-12",20.1
"1386","2018-02-13",19.65
"1387","2018-02-14",19.65
"1388","2018-02-15",19.4
"1389","2018-02-16",19.15
"1390","2018-02-20",19.450001
"1391","2018-02-21",19.9
"1392","2018-02-22",19.75
"1393","2018-02-23",19.700001
"1394","2018-02-26",19.700001
"1395","2018-02-27",19.549999
"1396","2018-02-28",19.700001
"1397","2018-03-01",19.5
"1398","2018-03-02",19.299999
"1399","2018-03-05",19.5
"1400","2018-03-06",19.5
"1401","2018-03-07",19.6
"1402","2018-03-08",19.65
"1403","2018-03-09",19.65
"1404","2018-03-12",19.700001
"1405","2018-03-13",19.65
"1406","2018-03-14",20
"1407","2018-03-15",19.950001
"1408","2018-03-16",19.75
"1409","2018-03-19",19.85
"1410","2018-03-20",19.75
"1411","2018-03-21",19.450001
"1412","2018-03-22",19.5
"1413","2018-03-23",19.1
"1414","2018-03-26",18.85
"1415","2018-03-27",18.799999
"1416","2018-03-28",18.65
"1417","2018-03-29",19.200001
"1418","2018-04-02",19.450001
"1419","2018-04-03",19.200001
"1420","2018-04-04",19.75
"1421","2018-04-05",19.549999
"1422","2018-04-06",19.299999
"1423","2018-04-09",19.4
"1424","2018-04-10",19.85
"1425","2018-04-11",19.75
"1426","2018-04-12",19.35
"1427","2018-04-13",19.25
"1428","2018-04-16",19.049999
"1429","2018-04-17",19.1
"1430","2018-04-18",19.049999
"1431","2018-04-19",18.6
"1432","2018-04-20",18.5
"1433","2018-04-23",19
"1434","2018-04-24",19.35
"1435","2018-04-25",19.1
"1436","2018-04-26",18.950001
"1437","2018-04-27",18.700001
"1438","2018-04-30",18.6
"1439","2018-05-01",18.799999
"1440","2018-05-02",19.200001
"1441","2018-05-03",19.15
"1442","2018-05-04",19.549999
"1443","2018-05-07",19.200001
"1444","2018-05-08",19.1
"1445","2018-05-09",19.049999
"1446","2018-05-10",19.25
"1447","2018-05-11",19.65
"1448","2018-05-14",19.700001
"1449","2018-05-15",20.5
"1450","2018-05-16",21.1
"1451","2018-05-17",20.4
"1452","2018-05-18",20.700001
"1453","2018-05-21",21.1
"1454","2018-05-22",20.9
"1455","2018-05-23",20.9
"1456","2018-05-24",20.799999
"1457","2018-05-25",21.049999
"1458","2018-05-29",20.799999
"1459","2018-05-30",20.9
"1460","2018-05-31",20.950001
"1461","2018-06-01",21.1
"1462","2018-06-04",21.200001
"1463","2018-06-05",21.35
"1464","2018-06-06",21.450001
"1465","2018-06-07",21.299999
"1466","2018-06-08",21.5
"1467","2018-06-11",21.450001
"1468","2018-06-12",21.85
"1469","2018-06-13",21.85
"1470","2018-06-14",20.450001
"1471","2018-06-15",20.9
"1472","2018-06-18",21.200001
"1473","2018-06-19",21.65
"1474","2018-06-20",20.950001
"1475","2018-06-21",20.799999
"1476","2018-06-22",20.950001
"1477","2018-06-25",20.5
"1478","2018-06-26",20.5
"1479","2018-06-27",20.6
"1480","2018-06-28",20.700001
"1481","2018-06-29",20.6
"1482","2018-07-02",20.6
"1483","2018-07-03",20.65
"1484","2018-07-05",21
"1485","2018-07-06",20.9
"1486","2018-07-09",21.35
"1487","2018-07-10",21.15
"1488","2018-07-11",21
"1489","2018-07-12",20.9
"1490","2018-07-13",21.5
"1491","2018-07-16",21.4
"1492","2018-07-17",21.5
"1493","2018-07-18",21.25
"1494","2018-07-19",21.35
"1495","2018-07-20",21.25
"1496","2018-07-23",21
"1497","2018-07-24",21.1
"1498","2018-07-25",21.200001
"1499","2018-07-26",21
"1500","2018-07-27",20.700001
"1501","2018-07-30",20.6
"1502","2018-07-31",20.700001
"1503","2018-08-01",20.6
"1504","2018-08-02",20.65
"1505","2018-08-03",20.549999
"1506","2018-08-06",20.75
"1507","2018-08-07",21.4
"1508","2018-08-08",21.549999
"1509","2018-08-09",21.9
"1510","2018-08-10",22.1
"1511","2018-08-13",22.25
"1512","2018-08-14",22.799999
"1513","2018-08-15",22.549999
"1514","2018-08-16",22.65
"1515","2018-08-17",23.65
"1516","2018-08-20",23.85
"1517","2018-08-21",23.1
"1518","2018-08-22",23.75
"1519","2018-08-23",24.6
"1520","2018-08-24",25.200001
"1521","2018-08-27",25.799999
"1522","2018-08-28",25.5
"1523","2018-08-29",25.4
"1524","2018-08-30",25.15
"1525","2018-08-31",26.200001
"1526","2018-09-04",25.9
"1527","2018-09-05",26
"1528","2018-09-06",25.700001
"1529","2018-09-07",25.4
"1530","2018-09-10",25.1
"1531","2018-09-11",24.9
"1532","2018-09-12",25.549999
"1533","2018-09-13",24.950001
"1534","2018-09-14",25
"1535","2018-09-17",24.5
"1536","2018-09-18",23.75
"1537","2018-09-19",23.6
"1538","2018-09-20",23.75
"1539","2018-09-21",24.1
"1540","2018-09-24",23.9
"1541","2018-09-25",23.4
"1542","2018-09-26",22.549999
"1543","2018-09-27",22.700001
"1544","2018-09-28",22.5
"1545","2018-10-01",22.040001
"1546","2018-10-02",21.889999
"1547","2018-10-03",21.82
"1548","2018-10-04",21.309999
"1549","2018-10-05",21.120001
"1550","2018-10-08",21.139999
"1551","2018-10-09",21.690001
"1552","2018-10-10",20.41
"1553","2018-10-11",20.65
"1554","2018-10-12",21.23
"1555","2018-10-15",22.389999
"1556","2018-10-16",22.74
"1557","2018-10-17",22.299999
"1558","2018-10-18",21.129999
"1559","2018-10-19",21.280001
"1560","2018-10-22",21.200001
"1561","2018-10-23",21.42
"1562","2018-10-24",21.07
"1563","2018-10-25",21.25
"1564","2018-10-26",21.17
"1565","2018-10-29",20.790001
"1566","2018-10-30",21.059999
"1567","2018-10-31",20.940001
"1568","2018-11-01",21.33
"1569","2018-11-02",21.26
"1570","2018-11-05",21.25
"1571","2018-11-06",21.74
"1572","2018-11-07",22.24
"1573","2018-11-08",22.09
"1574","2018-11-09",21.82
"1575","2018-11-12",21.43
"1576","2018-11-13",21.120001
"1577","2018-11-14",21.799999
"1578","2018-11-15",20.450001
"1579","2018-11-16",20.860001
"1580","2018-11-19",19.92
"1581","2018-11-20",18.190001
"1582","2018-11-21",18.610001
"1583","2018-11-23",18.65
"1584","2018-11-26",19.450001
"1585","2018-11-27",19.25
"1586","2018-11-28",19.4
"1587","2018-11-29",18.799999
"1588","2018-11-30",18.4
"1589","2018-12-03",17.98
"1590","2018-12-04",17.58
"1591","2018-12-06",17.629999
"1592","2018-12-07",17.290001
"1593","2018-12-10",17.25
"1594","2018-12-11",18.139999
"1595","2018-12-12",18.17
"1596","2018-12-13",17.92
"1597","2018-12-14",17.49
"1598","2018-12-17",17.299999
"1599","2018-12-18",18.299999
"1600","2018-12-19",18.940001
"1601","2018-12-20",18.799999
"1602","2018-12-21",18.4
"1603","2018-12-24",18.049999
"1604","2018-12-26",18.379999
"1605","2018-12-27",18.52
"1606","2018-12-28",18.74
"1607","2018-12-31",18.98
"1608","2019-01-02",18.700001
"1609","2019-01-03",18.450001
"1610","2019-01-04",18.9
"1611","2019-01-07",19.24
"1612","2019-01-08",19.07
"1613","2019-01-09",19.030001
"1614","2019-01-10",18.75
"1615","2019-01-11",18.959999
"1616","2019-01-14",19.35
"1617","2019-01-15",19.309999
"1618","2019-01-16",19.200001
"1619","2019-01-17",19.469999
"1620","2019-01-18",19.549999
"1621","2019-01-22",19.23
"1622","2019-01-23",19.25
"1623","2019-01-24",19.049999
"1624","2019-01-25",19.110001
"1625","2019-01-28",19.219999
"1626","2019-01-29",19.370001
"1627","2019-01-30",19.4
"1628","2019-01-31",19.299999
"1629","2019-02-01",19.25
"1630","2019-02-04",19.09
"1631","2019-02-05",19.639999
"1632","2019-02-06",19.34
"1633","2019-02-07",19.1
"1634","2019-02-08",19.17
"1635","2019-02-11",19.52
"1636","2019-02-12",19.84
"1637","2019-02-13",19.879999
"1638","2019-02-14",19.200001
"1639","2019-02-15",19.5
"1640","2019-02-19",20.200001
"1641","2019-02-20",20.18
"1642","2019-02-21",20.01
"1643","2019-02-22",21.200001
"1644","2019-02-25",21
"1645","2019-02-26",21.209999
"1646","2019-02-27",20.559999
"1647","2019-02-28",20.139999
"1648","2019-03-01",20.290001
"1649","2019-03-04",20.08
"1650","2019-03-05",19.950001
"1651","2019-03-06",19.700001
"1652","2019-03-07",20.09
"1653","2019-03-08",20.07
"1654","2019-03-11",20.030001
"1655","2019-03-12",19.629999
"1656","2019-03-13",19.809999
"1657","2019-03-14",19.799999
"1658","2019-03-15",19.93
"1659","2019-03-18",19.85
"1660","2019-03-19",19.65
"1661","2019-03-20",19.4
"1662","2019-03-21",19.6
"1663","2019-03-22",19.549999
"1664","2019-03-25",19.59
"1665","2019-03-26",19.709999
"1666","2019-03-27",19.6
"1667","2019-03-28",19.629999
"1668","2019-03-29",19.219999
"1669","2019-04-01",19.790001
"1670","2019-04-02",19.67
"1671","2019-04-03",19.59
"1672","2019-04-04",19.74
"1673","2019-04-05",19.82
"1674","2019-04-08",19.799999
"1675","2019-04-09",19.58
"1676","2019-04-10",19.610001
"1677","2019-04-11",19.66
"1678","2019-04-12",19.969999
"1679","2019-04-15",19.85
"1680","2019-04-16",20.049999
"1681","2019-04-17",19.83
"1682","2019-04-18",19.9
"1683","2019-04-22",19.709999
"1684","2019-04-23",19.76
"1685","2019-04-24",19.75
"1686","2019-04-25",19.49
"1687","2019-04-26",19.719999
"1688","2019-04-29",19.68
"1689","2019-04-30",19.709999
"1690","2019-05-01",19.51
"1691","2019-05-02",19.360001
"1692","2019-05-03",19.389999
"1693","2019-05-06",19.15
"1694","2019-05-07",18.790001
"1695","2019-05-08",18.74
"1696","2019-05-09",18.82
"1697","2019-05-10",18.940001
"1698","2019-05-13",18.879999
"1699","2019-05-14",18.98
"1700","2019-05-15",18.48
"1701","2019-05-16",19
"1702","2019-05-17",19.040001
"1703","2019-05-20",18.549999
"1704","2019-05-21",18.59
"1705","2019-05-22",18.790001
"1706","2019-05-23",18.43
"1707","2019-05-24",18.389999
"1708","2019-05-28",18.139999
"1709","2019-05-29",18.02
"1710","2019-05-30",18.5
"1711","2019-05-31",18.26
"1712","2019-06-03",18.09
"1713","2019-06-04",18.24
"1714","2019-06-05",18.290001
"1715","2019-06-06",18.200001
"1716","2019-06-07",18.02
"1717","2019-06-10",17.889999
"1718","2019-06-11",17.9
"1719","2019-06-12",17.92
"1720","2019-06-13",18.040001
"1721","2019-06-14",17.870001
"1722","2019-06-17",17.91
"1723","2019-06-18",17.82
"1724","2019-06-19",17.98
"1725","2019-06-20",17.9
"1726","2019-06-21",17.75
"1727","2019-06-24",17.639999
"1728","2019-06-25",17.42
"1729","2019-06-26",18.120001
"1730","2019-06-27",18.16
"1731","2019-06-28",18.08
"1732","2019-07-01",18.209999
"1733","2019-07-02",17.99
"1734","2019-07-03",18.110001
"1735","2019-07-05",18.26
"1736","2019-07-08",18.35
"1737","2019-07-09",18.549999
"1738","2019-07-10",18.690001
"1739","2019-07-11",18.549999
"1740","2019-07-12",18.35
"1741","2019-07-15",18.23
"1742","2019-07-16",18.049999
"1743","2019-07-17",18.01
"1744","2019-07-18",18.02
"1745","2019-07-19",18
"1746","2019-07-22",17.9
"1747","2019-07-23",18.120001
"1748","2019-07-24",17.950001
"1749","2019-07-25",18.01
"1750","2019-07-26",18.030001
"1751","2019-07-29",17.879999
"1752","2019-07-30",17.98
"1753","2019-07-31",17.959999
"1754","2019-08-01",18.01
"1755","2019-08-02",17.870001
"1756","2019-08-05",17.51
"1757","2019-08-06",17.32
"1758","2019-08-07",17.16
"1759","2019-08-08",17.780001
"1760","2019-08-09",17.75
"1761","2019-08-12",17.780001
"1762","2019-08-13",17.6
"1763","2019-08-14",17.34
"1764","2019-08-15",17.17
"1765","2019-08-16",17.360001
"1766","2019-08-19",17.799999
"1767","2019-08-20",17.66
"1768","2019-08-21",17.35
"1769","2019-08-22",17.459999
"1770","2019-08-23",17.01
"1771","2019-08-26",16.940001
"1772","2019-08-27",16.83
"1773","2019-08-28",17.200001
"1774","2019-08-29",17.459999
"1775","2019-08-30",17.1
"1776","2019-09-03",17.08
"1777","2019-09-04",17.299999
"1778","2019-09-05",17.389999
"1779","2019-09-06",17.309999
"1780","2019-09-09",17.129999
"1781","2019-09-10",17.040001
"1782","2019-09-11",17.139999
"1783","2019-09-12",17.200001
"1784","2019-09-13",17.299999
"1785","2019-09-16",17.98
"1786","2019-09-17",17.75
"1787","2019-09-18",17.780001
"1788","2019-09-19",17.709999
"1789","2019-09-20",17.5
"1790","2019-09-23",17.24
"1791","2019-09-24",16.5
"1792","2019-09-25",16.65
"1793","2019-09-26",16.35
"1794","2019-09-27",16.41
"1795","2019-09-30",16.43
"1796","2019-10-01",16.09
"1797","2019-10-02",16.030001
"1798","2019-10-03",16.209999
"1799","2019-10-04",16.01
"1800","2019-10-07",16.110001
"1801","2019-10-08",15.91
"1802","2019-10-09",15.33
"1803","2019-10-10",15.78
"1804","2019-10-11",16.16
"1805","2019-10-14",15.91
"1806","2019-10-15",16.040001
"1807","2019-10-16",16.129999
"1808","2019-10-17",16.139999
"1809","2019-10-18",15.92
"1810","2019-10-21",16.219999
"1811","2019-10-22",16.110001
"1812","2019-10-23",16.469999
"1813","2019-10-24",16.709999
"1814","2019-10-25",16.9
"1815","2019-10-28",17.129999
"1816","2019-10-29",17.01
"1817","2019-10-30",17.02
"1818","2019-10-31",16.73
"1819","2019-11-01",17.110001
"1820","2019-11-04",17.190001
"1821","2019-11-05",16.809999
"1822","2019-11-06",16.52
"1823","2019-11-07",16.719999
"1824","2019-11-08",16.629999
"1825","2019-11-11",16.77
"1826","2019-11-12",16.459999
"1827","2019-11-13",16.309999
"1828","2019-11-14",16.24
"1829","2019-11-15",16.24
"1830","2019-11-18",16.299999
"1831","2019-11-19",15.99
"1832","2019-11-20",16.219999
"1833","2019-11-21",16.57
"1834","2019-11-22",16.58
"1835","2019-11-25",16.65
"1836","2019-11-26",16.74
"1837","2019-11-27",16.74
"1838","2019-11-29",18.48
"1839","2019-12-02",18.1
"1840","2019-12-03",18.049999
"1841","2019-12-04",18.389999
"1842","2019-12-05",18.280001
"1843","2019-12-06",18.690001
"1844","2019-12-09",18.450001
"1845","2019-12-10",18.530001
"1846","2019-12-11",18.43
"1847","2019-12-12",18.34
"1848","2019-12-13",18.379999
"1849","2019-12-16",18.549999
"1850","2019-12-17",18.469999
"1851","2019-12-18",18.65
"1852","2019-12-19",18.93
"1853","2019-12-20",19.040001
"1854","2019-12-23",19.719999
"1855","2019-12-24",19.610001
"1856","2019-12-26",19.629999
"1857","2019-12-27",19.809999
"1858","2019-12-30",19.92
"1859","2019-12-31",19.93
"1860","2020-01-02",19.92
"1861","2020-01-03",20.35
"1862","2020-01-06",20.25
"1863","2020-01-07",20.299999
"1864","2020-01-08",20.09
"1865","2020-01-09",19.969999
"1866","2020-01-10",20.059999
"1867","2020-01-13",20.34
"1868","2020-01-14",20.209999
"1869","2020-01-15",20.32
"1870","2020-01-16",20.280001
"1871","2020-01-17",20.25
"1872","2020-01-21",19.85
"1873","2020-01-22",19.719999
"1874","2020-01-23",18.99
"1875","2020-01-24",19.049999
"1876","2020-01-27",18.969999
"1877","2020-01-28",19
"1878","2020-01-29",19
"1879","2020-01-30",18.99
"1880","2020-01-31",18.57
"1881","2020-02-03",19.02
"1882","2020-02-04",19.290001
"1883","2020-02-05",19.549999
"1884","2020-02-06",19.219999
"1885","2020-02-07",19.309999
"1886","2020-02-10",19.1
"1887","2020-02-11",19.360001
"1888","2020-02-12",19.18
"1889","2020-02-13",18.93
"1890","2020-02-14",19.200001
"1891","2020-02-18",19.24
"1892","2020-02-19",19.120001
