"","date","NTES"
"1000","2010-12-20",7.094
"1001","2010-12-21",7.212
"1002","2010-12-22",7.214
"1003","2010-12-23",7.208
"1004","2010-12-27",7.226
"1005","2010-12-28",7.26
"1006","2010-12-29",7.29
"1007","2010-12-30",7.352
"1008","2010-12-31",7.23
"1009","2011-01-03",7.332
"1010","2011-01-04",7.328
"1011","2011-01-05",7.426
"1012","2011-01-06",7.39
"1013","2011-01-07",7.402
"1014","2011-01-10",7.524
"1015","2011-01-11",7.786
"1016","2011-01-12",7.796
"1017","2011-01-13",7.8
"1018","2011-01-14",7.746
"1019","2011-01-18",7.824
"1020","2011-01-19",7.796
"1021","2011-01-20",7.78
"1022","2011-01-21",7.86
"1023","2011-01-24",8.212
"1024","2011-01-25",8.146
"1025","2011-01-26",8.23
"1026","2011-01-27",8.098
"1027","2011-01-28",8.004
"1028","2011-01-31",8.068
"1029","2011-02-01",8.082
"1030","2011-02-02",8.188
"1031","2011-02-03",8.134
"1032","2011-02-04",8.294
"1033","2011-02-07",8.292
"1034","2011-02-08",8.1
"1035","2011-02-09",8.15
"1036","2011-02-10",9.076
"1037","2011-02-11",8.77
"1038","2011-02-14",8.928
"1039","2011-02-15",8.812
"1040","2011-02-16",8.86
"1041","2011-02-17",8.906
"1042","2011-02-18",8.896
"1043","2011-02-22",8.6
"1044","2011-02-23",8.576
"1045","2011-02-24",9.092
"1046","2011-02-25",9.23
"1047","2011-02-28",9.33
"1048","2011-03-01",9.152
"1049","2011-03-02",9.128
"1050","2011-03-03",9.44
"1051","2011-03-04",9.466
"1052","2011-03-07",9.316
"1053","2011-03-08",9.38
"1054","2011-03-09",9.404
"1055","2011-03-10",9.466
"1056","2011-03-11",9.386
"1057","2011-03-14",9.138
"1058","2011-03-15",9.024
"1059","2011-03-16",8.58
"1060","2011-03-17",8.748
"1061","2011-03-18",8.86
"1062","2011-03-21",9.15
"1063","2011-03-22",9.172
"1064","2011-03-23",9.244
"1065","2011-03-24",9.32
"1066","2011-03-25",9.502
"1067","2011-03-28",9.686
"1068","2011-03-29",9.744
"1069","2011-03-30",9.802
"1070","2011-03-31",9.902
"1071","2011-04-01",10.126
"1072","2011-04-04",10.342
"1073","2011-04-05",10.38
"1074","2011-04-06",10.27
"1075","2011-04-07",10.6
"1076","2011-04-08",10.586
"1077","2011-04-11",10.556
"1078","2011-04-12",10.388
"1079","2011-04-13",10.578
"1080","2011-04-14",10.664
"1081","2011-04-15",10.556
"1082","2011-04-18",10.702
"1083","2011-04-19",10.632
"1084","2011-04-20",10.244
"1085","2011-04-21",10.318
"1086","2011-04-25",9.996
"1087","2011-04-26",9.944
"1088","2011-04-27",9.886
"1089","2011-04-28",9.91
"1090","2011-04-29",9.856
"1091","2011-05-02",9.946
"1092","2011-05-03",9.1
"1093","2011-05-04",9.364
"1094","2011-05-05",9.238
"1095","2011-05-06",9.428
"1096","2011-05-09",9.512
"1097","2011-05-10",9.226
"1098","2011-05-11",9.128
"1099","2011-05-12",9.118
"1100","2011-05-13",9.1
"1101","2011-05-16",9.042
"1102","2011-05-17",9.17
"1103","2011-05-18",9.188
"1104","2011-05-19",9.37
"1105","2011-05-20",9.25
"1106","2011-05-23",8.746
"1107","2011-05-24",8.742
"1108","2011-05-25",8.904
"1109","2011-05-26",9.016
"1110","2011-05-27",9.094
"1111","2011-05-31",9.226
"1112","2011-06-01",9.164
"1113","2011-06-02",9.332
"1114","2011-06-03",9.042
"1115","2011-06-06",8.316
"1116","2011-06-07",8.596
"1117","2011-06-08",8.516
"1118","2011-06-09",8.494
"1119","2011-06-10",8.348
"1120","2011-06-13",8.318
"1121","2011-06-14",8.534
"1122","2011-06-15",8.58
"1123","2011-06-16",8.402
"1124","2011-06-17",8.442
"1125","2011-06-20",8.378
"1126","2011-06-21",8.768
"1127","2011-06-22",8.7
"1128","2011-06-23",8.834
"1129","2011-06-24",8.66
"1130","2011-06-27",8.658
"1131","2011-06-28",8.84
"1132","2011-06-29",8.86
"1133","2011-06-30",9.018
"1134","2011-07-01",9.558
"1135","2011-07-05",9.794
"1136","2011-07-06",9.57
"1137","2011-07-07",9.488
"1138","2011-07-08",9.472
"1139","2011-07-11",9.14
"1140","2011-07-12",9.256
"1141","2011-07-13",9.478
"1142","2011-07-14",9.726
"1143","2011-07-15",9.884
"1144","2011-07-18",9.706
"1145","2011-07-19",9.764
"1146","2011-07-20",9.8
"1147","2011-07-21",9.616
"1148","2011-07-22",9.886
"1149","2011-07-25",9.968
"1150","2011-07-26",10.296
"1151","2011-07-27",10.13
"1152","2011-07-28",10.086
"1153","2011-07-29",10.104
"1154","2011-08-01",9.868
"1155","2011-08-02",9.51
"1156","2011-08-03",9.454
"1157","2011-08-04",8.78
"1158","2011-08-05",8.888
"1159","2011-08-08",8.274
"1160","2011-08-09",9.024
"1161","2011-08-10",9.006
"1162","2011-08-11",9.318
"1163","2011-08-12",9.69
"1164","2011-08-15",9.99
"1165","2011-08-16",9.79
"1166","2011-08-17",9.86
"1167","2011-08-18",8.938
"1168","2011-08-19",8.56
"1169","2011-08-22",8.616
"1170","2011-08-23",9.29
"1171","2011-08-24",9.264
"1172","2011-08-25",9.19
"1173","2011-08-26",9.334
"1174","2011-08-29",9.542
"1175","2011-08-30",9.808
"1176","2011-08-31",10.112
"1177","2011-09-01",10.184
"1178","2011-09-02",9.9
"1179","2011-09-06",9.636
"1180","2011-09-07",9.834
"1181","2011-09-08",9.778
"1182","2011-09-09",9.588
"1183","2011-09-12",9.464
"1184","2011-09-13",9.37
"1185","2011-09-14",9.56
"1186","2011-09-15",9.106
"1187","2011-09-16",8.968
"1188","2011-09-19",8.92
"1189","2011-09-20",8.736
"1190","2011-09-21",8.646
"1191","2011-09-22",8.018
"1192","2011-09-23",8.352
"1193","2011-09-26",7.85
"1194","2011-09-27",8.28
"1195","2011-09-28",7.97
"1196","2011-09-29",7.792
"1197","2011-09-30",7.632
"1198","2011-10-03",7.27
"1199","2011-10-04",7.618
"1200","2011-10-05",7.72
"1201","2011-10-06",8.26
"1202","2011-10-07",8.29
"1203","2011-10-10",8.636
"1204","2011-10-11",8.728
"1205","2011-10-12",8.738
"1206","2011-10-13",8.842
"1207","2011-10-14",9.072
"1208","2011-10-17",9.144
"1209","2011-10-18",8.976
"1210","2011-10-19",8.926
"1211","2011-10-20",8.926
"1212","2011-10-21",9.146
"1213","2011-10-24",9.666
"1214","2011-10-25",9.604
"1215","2011-10-26",9.556
"1216","2011-10-27",9.918
"1217","2011-10-28",9.658
"1218","2011-10-31",9.474
"1219","2011-11-01",9.25
"1220","2011-11-02",9.366
"1221","2011-11-03",9.566
"1222","2011-11-04",9.58
"1223","2011-11-07",9.48
"1224","2011-11-08",9.496
"1225","2011-11-09",8.858
"1226","2011-11-10",8.76
"1227","2011-11-11",8.918
"1228","2011-11-14",8.864
"1229","2011-11-15",8.848
"1230","2011-11-16",9.14
"1231","2011-11-17",9.516
"1232","2011-11-18",9.206
"1233","2011-11-21",8.9
"1234","2011-11-22",8.726
"1235","2011-11-23",8.356
"1236","2011-11-25",8.3
"1237","2011-11-28",8.59
"1238","2011-11-29",8.59
"1239","2011-11-30",9.018
"1240","2011-12-01",9.28
"1241","2011-12-02",9.302
"1242","2011-12-05",9.36
"1243","2011-12-06",9.434
"1244","2011-12-07",9.328
"1245","2011-12-08",9.226
"1246","2011-12-09",9.452
"1247","2011-12-12",9.56
"1248","2011-12-13",9.432
"1249","2011-12-14",9.302
"1250","2011-12-15",9.338
"1251","2011-12-16",9.428
"1252","2011-12-19",9.136
"1253","2011-12-20",9.542
"1254","2011-12-21",8.908
"1255","2011-12-22",9.002
"1256","2011-12-23",9.028
"1257","2011-12-27",8.962
"1258","2011-12-28",8.836
"1259","2011-12-29",8.734
"1260","2011-12-30",8.97
"1261","2012-01-03",9.026
"1262","2012-01-04",9.036
"1263","2012-01-05",9.062
"1264","2012-01-06",8.856
"1265","2012-01-09",8.416
"1266","2012-01-10",8.652
"1267","2012-01-11",8.908
"1268","2012-01-12",8.924
"1269","2012-01-13",8.972
"1270","2012-01-17",8.944
"1271","2012-01-18",9.014
"1272","2012-01-19",9.14
"1273","2012-01-20",9.642
"1274","2012-01-23",9.694
"1275","2012-01-24",9.714
"1276","2012-01-25",9.796
"1277","2012-01-26",9.648
"1278","2012-01-27",9.86
"1279","2012-01-30",9.55
"1280","2012-01-31",9.562
"1281","2012-02-01",9.858
"1282","2012-02-02",9.986
"1283","2012-02-03",10.052
"1284","2012-02-06",9.748
"1285","2012-02-07",9.772
"1286","2012-02-08",9.668
"1287","2012-02-09",9.578
"1288","2012-02-10",9.68
"1289","2012-02-13",9.626
"1290","2012-02-14",9.73
"1291","2012-02-15",10.138
"1292","2012-02-16",9.736
"1293","2012-02-17",9.562
"1294","2012-02-21",9.652
"1295","2012-02-22",9.656
"1296","2012-02-23",9.756
"1297","2012-02-24",9.998
"1298","2012-02-27",10.234
"1299","2012-02-28",10.662
"1300","2012-02-29",10.484
"1301","2012-03-01",10.502
"1302","2012-03-02",10.504
"1303","2012-03-05",10.314
"1304","2012-03-06",9.888
"1305","2012-03-07",10.17
"1306","2012-03-08",10.44
"1307","2012-03-09",10.858
"1308","2012-03-12",10.77
"1309","2012-03-13",11
"1310","2012-03-14",10.92
"1311","2012-03-15",10.802
"1312","2012-03-16",10.986
"1313","2012-03-19",11.348
"1314","2012-03-20",11.26
"1315","2012-03-21",11.622
"1316","2012-03-22",11.674
"1317","2012-03-23",11.942
"1318","2012-03-26",11.984
"1319","2012-03-27",11.884
"1320","2012-03-28",11.878
"1321","2012-03-29",11.668
"1322","2012-03-30",11.62
"1323","2012-04-02",11.982
"1324","2012-04-03",11.81
"1325","2012-04-04",11.376
"1326","2012-04-05",11.572
"1327","2012-04-09",11.55
"1328","2012-04-10",11.116
"1329","2012-04-11",11.51
"1330","2012-04-12",11.384
"1331","2012-04-13",11.396
"1332","2012-04-16",11.19
"1333","2012-04-17",11.568
"1334","2012-04-18",11.938
"1335","2012-04-19",11.742
"1336","2012-04-20",11.708
"1337","2012-04-23",11.732
"1338","2012-04-24",11.628
"1339","2012-04-25",11.926
"1340","2012-04-26",12.084
"1341","2012-04-27",12
"1342","2012-04-30",12.064
"1343","2012-05-01",11.992
"1344","2012-05-02",12.032
"1345","2012-05-03",11.982
"1346","2012-05-04",11.956
"1347","2012-05-07",12.016
"1348","2012-05-08",11.518
"1349","2012-05-09",11.382
"1350","2012-05-10",11.204
"1351","2012-05-11",11.452
"1352","2012-05-14",11.252
"1353","2012-05-15",11.356
"1354","2012-05-16",11.538
"1355","2012-05-17",12.094
"1356","2012-05-18",11.768
"1357","2012-05-21",11.714
"1358","2012-05-22",11.89
"1359","2012-05-23",11.94
"1360","2012-05-24",11.584
"1361","2012-05-25",11.452
"1362","2012-05-29",12.138
"1363","2012-05-30",12.284
"1364","2012-05-31",12.472
"1365","2012-06-01",12.008
"1366","2012-06-04",11.842
"1367","2012-06-05",11.842
"1368","2012-06-06",12.616
"1369","2012-06-07",12.722
"1370","2012-06-08",12.524
"1371","2012-06-11",12.36
"1372","2012-06-12",12.15
"1373","2012-06-13",11.852
"1374","2012-06-14",11.902
"1375","2012-06-15",12.05
"1376","2012-06-18",12.214
"1377","2012-06-19",12.762
"1378","2012-06-20",12.582
"1379","2012-06-21",12.25
"1380","2012-06-22",11.942
"1381","2012-06-25",11.3
"1382","2012-06-26",11.94
"1383","2012-06-27",11.828
"1384","2012-06-28",11.616
"1385","2012-06-29",11.77
"1386","2012-07-02",11.802
"1387","2012-07-03",11.734
"1388","2012-07-05",12.276
"1389","2012-07-06",12.012
"1390","2012-07-09",11.738
"1391","2012-07-10",11.582
"1392","2012-07-11",11.486
"1393","2012-07-12",11.478
"1394","2012-07-13",11.446
"1395","2012-07-16",11.35
"1396","2012-07-17",10.81
"1397","2012-07-18",11.06
"1398","2012-07-19",11.088
"1399","2012-07-20",10.98
"1400","2012-07-23",10.78
"1401","2012-07-24",10.678
"1402","2012-07-25",10.532
"1403","2012-07-26",10.616
"1404","2012-07-27",10.688
"1405","2012-07-30",10.626
"1406","2012-07-31",10.562
"1407","2012-08-01",10.62
"1408","2012-08-02",10.392
"1409","2012-08-03",10.634
"1410","2012-08-06",11.032
"1411","2012-08-07",11.276
"1412","2012-08-08",10.956
"1413","2012-08-09",10.836
"1414","2012-08-10",10.998
"1415","2012-08-13",11.084
"1416","2012-08-14",11.206
"1417","2012-08-15",11.636
"1418","2012-08-16",9.912
"1419","2012-08-17",9.64
"1420","2012-08-20",9.768
"1421","2012-08-21",9.7
"1422","2012-08-22",9.756
"1423","2012-08-23",10.158
"1424","2012-08-24",10.364
"1425","2012-08-27",10.252
"1426","2012-08-28",10.274
"1427","2012-08-29",10.274
"1428","2012-08-30",10.162
"1429","2012-08-31",10.414
"1430","2012-09-04",10.168
"1431","2012-09-05",9.86
"1432","2012-09-06",9.938
"1433","2012-09-07",10.022
"1434","2012-09-10",9.798
"1435","2012-09-11",9.75
"1436","2012-09-12",9.888
"1437","2012-09-13",10.15
"1438","2012-09-14",10.334
"1439","2012-09-17",10.04
"1440","2012-09-18",10.042
"1441","2012-09-19",10.386
"1442","2012-09-20",10.192
"1443","2012-09-21",10.102
"1444","2012-09-24",10.31
"1445","2012-09-25",10.502
"1446","2012-09-26",10.574
"1447","2012-09-27",10.994
"1448","2012-09-28",11.228
"1449","2012-10-01",11.156
"1450","2012-10-02",11
"1451","2012-10-03",10.834
"1452","2012-10-04",10.78
"1453","2012-10-05",10.764
"1454","2012-10-08",10.618
"1455","2012-10-09",10.404
"1456","2012-10-10",10.39
"1457","2012-10-11",10.486
"1458","2012-10-12",10.546
"1459","2012-10-15",10.59
"1460","2012-10-16",10.542
"1461","2012-10-17",10.574
"1462","2012-10-18",10.522
"1463","2012-10-19",10.602
"1464","2012-10-22",10.734
"1465","2012-10-23",10.734
"1466","2012-10-24",10.822
"1467","2012-10-25",10.804
"1468","2012-10-26",10.804
"1469","2012-10-31",10.8
"1470","2012-11-01",11.19
"1471","2012-11-02",10.856
"1472","2012-11-05",10.9
"1473","2012-11-06",11.204
"1474","2012-11-07",11.032
"1475","2012-11-08",10.946
"1476","2012-11-09",10.77
"1477","2012-11-12",10.556
"1478","2012-11-13",10.464
"1479","2012-11-14",10.06
"1480","2012-11-15",9.462
"1481","2012-11-16",8.816
"1482","2012-11-19",9.01
"1483","2012-11-20",8.916
"1484","2012-11-21",8.81
"1485","2012-11-23",8.63
"1486","2012-11-26",8.81
"1487","2012-11-27",8.832
"1488","2012-11-28",8.772
"1489","2012-11-29",8.784
"1490","2012-11-30",8.772
"1491","2012-12-03",8.744
"1492","2012-12-04",8.286
"1493","2012-12-05",8.21
"1494","2012-12-06",8.02
"1495","2012-12-07",7.8
"1496","2012-12-10",7.43
"1497","2012-12-11",7.6
"1498","2012-12-12",7.68
"1499","2012-12-13",7.654
"1500","2012-12-14",7.75
"1501","2012-12-17",7.838
"1502","2012-12-18",7.896
"1503","2012-12-19",8.39
"1504","2012-12-20",8.356
"1505","2012-12-21",8.404
"1506","2012-12-24",8.312
"1507","2012-12-26",8.394
"1508","2012-12-27",8.356
"1509","2012-12-28",8.468
"1510","2012-12-31",8.506
"1511","2013-01-02",8.498
"1512","2013-01-03",8.558
"1513","2013-01-04",8.68
"1514","2013-01-07",8.604
"1515","2013-01-08",8.5
"1516","2013-01-09",8.482
"1517","2013-01-10",8.848
"1518","2013-01-11",8.918
"1519","2013-01-14",8.846
"1520","2013-01-15",8.726
"1521","2013-01-16",8.754
"1522","2013-01-17",8.8
"1523","2013-01-18",8.864
"1524","2013-01-22",8.842
"1525","2013-01-23",8.976
"1526","2013-01-24",9.042
"1527","2013-01-25",9.376
"1528","2013-01-28",9.47
"1529","2013-01-29",9.396
"1530","2013-01-30",9.484
"1531","2013-01-31",9.284
"1532","2013-02-01",9.426
"1533","2013-02-04",9.26
"1534","2013-02-05",9.14
"1535","2013-02-06",9.126
"1536","2013-02-07",9.75
"1537","2013-02-08",10.398
"1538","2013-02-11",10.242
"1539","2013-02-12",10.176
"1540","2013-02-13",10.244
"1541","2013-02-14",10.208
"1542","2013-02-15",10.282
"1543","2013-02-19",10.644
"1544","2013-02-20",10.582
"1545","2013-02-21",10.344
"1546","2013-02-22",10.378
"1547","2013-02-25",10.348
"1548","2013-02-26",10.328
"1549","2013-02-27",10.374
"1550","2013-02-28",10.256
"1551","2013-03-01",10.13
"1552","2013-03-04",10.402
"1553","2013-03-05",10.628
"1554","2013-03-06",10.598
"1555","2013-03-07",10.768
"1556","2013-03-08",10.846
"1557","2013-03-11",10.936
"1558","2013-03-12",10.784
"1559","2013-03-13",10.682
"1560","2013-03-14",10.6
"1561","2013-03-15",10.332
"1562","2013-03-18",10.456
"1563","2013-03-19",10.61
"1564","2013-03-20",10.896
"1565","2013-03-21",10.89
"1566","2013-03-22",11.002
"1567","2013-03-25",11
"1568","2013-03-26",10.992
"1569","2013-03-27",11.024
"1570","2013-03-28",10.954
"1571","2013-04-01",11.016
"1572","2013-04-02",11.14
"1573","2013-04-03",10.866
"1574","2013-04-04",11.032
"1575","2013-04-05",10.948
"1576","2013-04-08",10.952
"1577","2013-04-09",10.95
"1578","2013-04-10",10.974
"1579","2013-04-11",10.668
"1580","2013-04-12",10.664
"1581","2013-04-15",10.35
"1582","2013-04-16",10.446
"1583","2013-04-17",10.41
"1584","2013-04-18",10.39
"1585","2013-04-19",10.456
"1586","2013-04-22",10.474
"1587","2013-04-23",10.698
"1588","2013-04-24",10.912
"1589","2013-04-25",11.008
"1590","2013-04-26",10.98
"1591","2013-04-29",11.162
"1592","2013-04-30",11.278
"1593","2013-05-01",11.16
"1594","2013-05-02",11.376
"1595","2013-05-03",11.466
"1596","2013-05-06",11.606
"1597","2013-05-07",11.616
"1598","2013-05-08",11.708
"1599","2013-05-09",11.714
"1600","2013-05-10",11.594
"1601","2013-05-13",11.632
"1602","2013-05-14",11.96
"1603","2013-05-15",12.084
"1604","2013-05-16",11.614
"1605","2013-05-17",11.884
"1606","2013-05-20",12.582
"1607","2013-05-21",12.498
"1608","2013-05-22",12.194
"1609","2013-05-23",12.306
"1610","2013-05-24",12.412
"1611","2013-05-28",12.758
"1612","2013-05-29",12.572
"1613","2013-05-30",12.784
"1614","2013-05-31",12.786
"1615","2013-06-03",12.68
"1616","2013-06-04",12.674
"1617","2013-06-05",12.478
"1618","2013-06-06",12.598
"1619","2013-06-07",12.764
"1620","2013-06-10",12.788
"1621","2013-06-11",12.55
"1622","2013-06-12",12.188
"1623","2013-06-13",12.26
"1624","2013-06-14",12.2
"1625","2013-06-17",12.416
"1626","2013-06-18",12.486
"1627","2013-06-19",12.222
"1628","2013-06-20",11.89
"1629","2013-06-21",11.646
"1630","2013-06-24",11.238
"1631","2013-06-25",11.396
"1632","2013-06-26",11.782
"1633","2013-06-27",12.208
"1634","2013-06-28",12.634
"1635","2013-07-01",12.682
"1636","2013-07-02",12.77
"1637","2013-07-03",12.746
"1638","2013-07-05",12.904
"1639","2013-07-08",12.894
"1640","2013-07-09",12.896
"1641","2013-07-10",12.972
"1642","2013-07-11",12.98
"1643","2013-07-12",12.91
"1644","2013-07-15",12.97
"1645","2013-07-16",13.002
"1646","2013-07-17",13.11
"1647","2013-07-18",13.256
"1648","2013-07-19",13.358
"1649","2013-07-22",13.322
"1650","2013-07-23",13.256
"1651","2013-07-24",13.378
"1652","2013-07-25",13.416
"1653","2013-07-26",13.146
"1654","2013-07-29",12.784
"1655","2013-07-30",12.7
"1656","2013-07-31",12.742
"1657","2013-08-01",12.814
"1658","2013-08-02",12.768
"1659","2013-08-05",12.73
"1660","2013-08-06",12.512
"1661","2013-08-07",12.186
"1662","2013-08-08",12.118
"1663","2013-08-09",12.08
"1664","2013-08-12",12.118
"1665","2013-08-13",12.178
"1666","2013-08-14",12.29
"1667","2013-08-15",12.632
"1668","2013-08-16",12.714
"1669","2013-08-19",13.408
"1670","2013-08-20",14.84
"1671","2013-08-21",14.49
"1672","2013-08-22",14.802
"1673","2013-08-23",15.084
"1674","2013-08-26",15.224
"1675","2013-08-27",14.672
"1676","2013-08-28",14.934
"1677","2013-08-29",14.964
"1678","2013-08-30",14.148
"1679","2013-09-03",14.7
"1680","2013-09-04",14.584
"1681","2013-09-05",14.442
"1682","2013-09-06",14.692
"1683","2013-09-09",14.366
"1684","2013-09-10",14.658
"1685","2013-09-11",14.806
"1686","2013-09-12",14.952
"1687","2013-09-13",14.46
"1688","2013-09-16",14.98
"1689","2013-09-17",14.836
"1690","2013-09-18",14.792
"1691","2013-09-19",15.04
"1692","2013-09-20",14.82
"1693","2013-09-23",14.554
"1694","2013-09-24",14.4
"1695","2013-09-25",14.406
"1696","2013-09-26",14.448
"1697","2013-09-27",14.338
"1698","2013-09-30",14.52
"1699","2013-10-01",14.502
"1700","2013-10-02",14.5
"1701","2013-10-03",14.502
"1702","2013-10-04",14.518
"1703","2013-10-07",14.21
"1704","2013-10-08",13.274
"1705","2013-10-09",13.814
"1706","2013-10-10",13.888
"1707","2013-10-11",13.914
"1708","2013-10-14",13.912
"1709","2013-10-15",13.878
"1710","2013-10-16",14.012
"1711","2013-10-17",13.948
"1712","2013-10-18",14.06
"1713","2013-10-21",14.28
"1714","2013-10-22",14.564
"1715","2013-10-23",14.174
"1716","2013-10-24",14.386
"1717","2013-10-25",14.57
"1718","2013-10-28",13.072
"1719","2013-10-29",13.776
"1720","2013-10-30",13.34
"1721","2013-10-31",13.502
"1722","2013-11-01",13.42
"1723","2013-11-04",13.364
"1724","2013-11-05",13.298
"1725","2013-11-06",13.038
"1726","2013-11-07",12.816
"1727","2013-11-08",13.328
"1728","2013-11-11",13.372
"1729","2013-11-12",13.42
"1730","2013-11-13",13.882
"1731","2013-11-14",13.27
"1732","2013-11-15",13.604
"1733","2013-11-18",13.5
"1734","2013-11-19",13.278
"1735","2013-11-20",13.23
"1736","2013-11-21",13.474
"1737","2013-11-22",13.26
"1738","2013-11-25",13.454
"1739","2013-11-26",13.478
"1740","2013-11-27",14.106
"1741","2013-11-29",14.362
"1742","2013-12-02",14.438
"1743","2013-12-03",13.862
"1744","2013-12-04",13.918
"1745","2013-12-05",13.968
"1746","2013-12-06",14.142
"1747","2013-12-09",14.254
"1748","2013-12-10",14.512
"1749","2013-12-11",13.952
"1750","2013-12-12",14.13
"1751","2013-12-13",14.084
"1752","2013-12-16",14.18
"1753","2013-12-17",14.328
"1754","2013-12-18",14.526
"1755","2013-12-19",14.618
"1756","2013-12-20",14.902
"1757","2013-12-23",15.104
"1758","2013-12-24",15.154
"1759","2013-12-26",15.236
"1760","2013-12-27",15.692
"1761","2013-12-30",15.654
"1762","2013-12-31",15.72
"1763","2014-01-02",15.662
"1764","2014-01-03",15.642
"1765","2014-01-06",15.606
"1766","2014-01-07",15.938
"1767","2014-01-08",16.48
"1768","2014-01-09",15.954
"1769","2014-01-10",16.354
"1770","2014-01-13",15.678
"1771","2014-01-14",15.902
"1772","2014-01-15",15.866
"1773","2014-01-16",15.984
"1774","2014-01-17",15.89
"1775","2014-01-21",16.146
"1776","2014-01-22",16.247999
"1777","2014-01-23",15.574
"1778","2014-01-24",14.892
"1779","2014-01-27",14.876
"1780","2014-01-28",15.252
"1781","2014-01-29",15.054
"1782","2014-01-30",15.196
"1783","2014-01-31",14.994
"1784","2014-02-03",14.46
"1785","2014-02-04",14.368
"1786","2014-02-05",14.318
"1787","2014-02-06",14.304
"1788","2014-02-07",14.566
"1789","2014-02-10",14.478
"1790","2014-02-11",14.338
"1791","2014-02-12",14.31
"1792","2014-02-13",14.48
"1793","2014-02-14",14.662
"1794","2014-02-18",14.718
"1795","2014-02-19",14.602
"1796","2014-02-20",14.236
"1797","2014-02-21",14.19
"1798","2014-02-24",13.598
"1799","2014-02-25",13.314
"1800","2014-02-26",13.554
"1801","2014-02-27",13.74
"1802","2014-02-28",13.834
"1803","2014-03-03",13.564
"1804","2014-03-04",13.764
"1805","2014-03-05",14.08
"1806","2014-03-06",14.51
"1807","2014-03-07",14.318
"1808","2014-03-10",14
"1809","2014-03-11",13.662
"1810","2014-03-12",13.52
"1811","2014-03-13",13.224
"1812","2014-03-14",13.02
"1813","2014-03-17",12.946
"1814","2014-03-18",13.186
"1815","2014-03-19",12.794
"1816","2014-03-20",12.67
"1817","2014-03-21",12.896
"1818","2014-03-24",12.978
"1819","2014-03-25",12.95
"1820","2014-03-26",13.262
"1821","2014-03-27",13
"1822","2014-03-28",13.626
"1823","2014-03-31",13.46
"1824","2014-04-01",13.964
"1825","2014-04-02",13.246
"1826","2014-04-03",13.106
"1827","2014-04-04",12.89
"1828","2014-04-07",12.94
"1829","2014-04-08",13.44
"1830","2014-04-09",13.582
"1831","2014-04-10",13.656
"1832","2014-04-11",13.644
"1833","2014-04-14",13.83
"1834","2014-04-15",13.906
"1835","2014-04-16",13.954
"1836","2014-04-17",14.238
"1837","2014-04-21",14.808
"1838","2014-04-22",14.828
"1839","2014-04-23",14.74
"1840","2014-04-24",14.678
"1841","2014-04-25",14.224
"1842","2014-04-28",13.596
"1843","2014-04-29",13.892
"1844","2014-04-30",13.618
"1845","2014-05-01",14.002
"1846","2014-05-02",13.97
"1847","2014-05-05",14.03
"1848","2014-05-06",13.876
"1849","2014-05-07",13.414
"1850","2014-05-08",13.526
"1851","2014-05-09",13.43
"1852","2014-05-12",14.294
"1853","2014-05-13",14.286
"1854","2014-05-14",14.208
"1855","2014-05-15",14.25
"1856","2014-05-16",14.134
"1857","2014-05-19",14.14
"1858","2014-05-20",14.202
"1859","2014-05-21",14.334
"1860","2014-05-22",14.288
"1861","2014-05-23",14.208
"1862","2014-05-27",14.232
"1863","2014-05-28",14.21
"1864","2014-05-29",14.294
"1865","2014-05-30",14.232
"1866","2014-06-02",14.04
"1867","2014-06-03",13.928
"1868","2014-06-04",14.208
"1869","2014-06-05",14.206
"1870","2014-06-06",14.17
"1871","2014-06-09",14.284
"1872","2014-06-10",14.478
"1873","2014-06-11",14.506
"1874","2014-06-12",15.168
"1875","2014-06-13",15.084
"1876","2014-06-16",15.024
"1877","2014-06-17",15.14
"1878","2014-06-18",15.256
"1879","2014-06-19",15.406
"1880","2014-06-20",15.438
"1881","2014-06-23",15.342
"1882","2014-06-24",15.524
"1883","2014-06-25",15.418
"1884","2014-06-26",15.658
"1885","2014-06-27",15.538
"1886","2014-06-30",15.672
"1887","2014-07-01",15.78
"1888","2014-07-02",15.76
"1889","2014-07-03",15.876
"1890","2014-07-07",15.588
"1891","2014-07-08",15.148
"1892","2014-07-09",15.21
"1893","2014-07-10",15.224
"1894","2014-07-11",15.27
"1895","2014-07-14",15.6
"1896","2014-07-15",15.682
"1897","2014-07-16",16.336
"1898","2014-07-17",16.15
"1899","2014-07-18",16.398001
"1900","2014-07-21",16.587999
"1901","2014-07-22",16.982
"1902","2014-07-23",16.823999
"1903","2014-07-24",16.926001
"1904","2014-07-25",16.726
"1905","2014-07-28",17.177999
"1906","2014-07-29",17.004
"1907","2014-07-30",17.158001
"1908","2014-07-31",16.808001
"1909","2014-08-01",16.441999
"1910","2014-08-04",16.681999
"1911","2014-08-05",16.549999
"1912","2014-08-06",16.516001
"1913","2014-08-07",16.59
"1914","2014-08-08",16.58
"1915","2014-08-11",16.695999
"1916","2014-08-12",16.530001
"1917","2014-08-13",16.812
"1918","2014-08-14",17.082001
"1919","2014-08-15",17.392
"1920","2014-08-18",17.82
"1921","2014-08-19",17.716
"1922","2014-08-20",17.620001
"1923","2014-08-21",17.639999
"1924","2014-08-22",17.546
"1925","2014-08-25",17.908001
"1926","2014-08-26",18.024
"1927","2014-08-27",17.908001
"1928","2014-08-28",17.658001
"1929","2014-08-29",17.608
"1930","2014-09-02",17.58
"1931","2014-09-03",17.652
