"","date","KIN"
"1001","2017-12-01",7.6
"1002","2017-12-04",7.5
"1003","2017-12-05",7.5
"1004","2017-12-06",7.5
"1005","2017-12-07",7.55
"1006","2017-12-08",7.7
"1007","2017-12-11",7.7
"1008","2017-12-12",7.65
"1009","2017-12-13",8.05
"1010","2017-12-14",8.15
"1011","2017-12-15",8.15
"1012","2017-12-18",8.2
"1013","2017-12-19",8.15
"1014","2017-12-20",8.1
"1015","2017-12-21",8.35
"1016","2017-12-22",8.4
"1017","2017-12-26",9.6
"1018","2017-12-27",9.6
"1019","2017-12-28",9.6
"1020","2017-12-29",9.45
"1021","2018-01-02",9.4
"1022","2018-01-03",9.15
"1023","2018-01-04",9.15
"1024","2018-01-05",9.1
"1025","2018-01-08",8.8
"1026","2018-01-09",9.15
"1027","2018-01-10",8.9
"1028","2018-01-11",8.95
"1029","2018-01-12",8.85
"1030","2018-01-16",8.55
"1031","2018-01-17",8.75
"1032","2018-01-18",8.75
"1033","2018-01-19",8.9
"1034","2018-01-22",8.75
"1035","2018-01-23",9.15
"1036","2018-01-24",9
"1037","2018-01-25",8.75
"1038","2018-01-26",8.85
"1039","2018-01-29",9.05
"1040","2018-01-30",8.85
"1041","2018-01-31",8.75
"1042","2018-02-01",8.8
"1043","2018-02-02",8.45
"1044","2018-02-05",7.7
"1045","2018-02-06",7.8
"1046","2018-02-07",8.1
"1047","2018-02-08",8
"1048","2018-02-09",8.2
"1049","2018-02-12",8.25
"1050","2018-02-13",8.45
"1051","2018-02-14",8.45
"1052","2018-02-15",8.55
"1053","2018-02-16",8.55
"1054","2018-02-20",8.55
"1055","2018-02-21",8.5
"1056","2018-02-22",8.5
"1057","2018-02-23",8.6
"1058","2018-02-26",8.55
"1059","2018-02-27",8.55
"1060","2018-02-28",8.9
"1061","2018-03-01",8.9
"1062","2018-03-02",9.15
"1063","2018-03-05",9.1
"1064","2018-03-06",9.05
"1065","2018-03-07",9.2
"1066","2018-03-08",9.05
"1067","2018-03-09",9.4
"1068","2018-03-12",9.4
"1069","2018-03-13",9.2
"1070","2018-03-14",9.3
"1071","2018-03-15",9.35
"1072","2018-03-16",9.05
"1073","2018-03-19",8.8
"1074","2018-03-20",8.75
"1075","2018-03-21",8.85
"1076","2018-03-22",8.65
"1077","2018-03-23",8.55
"1078","2018-03-26",9.05
"1079","2018-03-27",8.4
"1080","2018-03-28",8.35
"1081","2018-03-29",8.65
"1082","2018-04-02",8.25
"1083","2018-04-03",8.2
"1084","2018-04-04",8.35
"1085","2018-04-05",8.45
"1086","2018-04-06",8.45
"1087","2018-04-09",8.6
"1088","2018-04-10",8.75
"1089","2018-04-11",8.8
"1090","2018-04-12",9.1
"1091","2018-04-13",9.2
"1092","2018-04-16",9.25
"1093","2018-04-17",9.35
"1094","2018-04-18",9.35
"1095","2018-04-19",9.3
"1096","2018-04-20",9.65
"1097","2018-04-23",9.15
"1098","2018-04-24",9.05
"1099","2018-04-25",8.85
"1100","2018-04-26",9.2
"1101","2018-04-27",9
"1102","2018-04-30",9.15
"1103","2018-05-01",9.3
"1104","2018-05-02",9.8
"1105","2018-05-03",9.55
"1106","2018-05-04",9.7
"1107","2018-05-07",9.55
"1108","2018-05-08",9.7
"1109","2018-05-09",9.65
"1110","2018-05-10",9.7
"1111","2018-05-11",9.75
"1112","2018-05-14",9.6
"1113","2018-05-15",9.9
"1114","2018-05-16",9.9
"1115","2018-05-17",9.95
"1116","2018-05-18",9.55
"1117","2018-05-21",9.65
"1118","2018-05-22",9.6
"1119","2018-05-23",9.7
"1120","2018-05-24",9.95
"1121","2018-05-25",9.85
"1122","2018-05-29",9.95
"1123","2018-05-30",9.8
"1124","2018-05-31",10.2
"1125","2018-06-01",10.25
"1126","2018-06-04",10.3
"1127","2018-06-05",10.3
"1128","2018-06-06",10.2
"1129","2018-06-07",10.2
"1130","2018-06-08",10.25
"1131","2018-06-11",10.2
"1132","2018-06-12",10.6
"1133","2018-06-13",10.85
"1134","2018-06-14",11.5
"1135","2018-06-15",11.1
"1136","2018-06-18",10.5
"1137","2018-06-19",10
"1138","2018-06-20",10.5
"1139","2018-06-21",10.65
"1140","2018-06-22",11
"1141","2018-06-25",10.8
"1142","2018-06-26",10.95
"1143","2018-06-27",10.75
"1144","2018-06-28",10.8
"1145","2018-06-29",10.65
"1146","2018-07-02",10.9
"1147","2018-07-03",11
"1148","2018-07-05",11.1
"1149","2018-07-06",11.35
"1150","2018-07-09",11.9
"1151","2018-07-10",11.7
"1152","2018-07-11",11.75
"1153","2018-07-12",11.85
"1154","2018-07-13",11.85
"1155","2018-07-16",12
"1156","2018-07-17",12.55
"1157","2018-07-18",12.5
"1158","2018-07-19",12.85
"1159","2018-07-20",12.85
"1160","2018-07-23",12.95
"1161","2018-07-24",13.15
"1162","2018-07-25",13.15
"1163","2018-07-26",13.55
"1164","2018-07-27",13.1
"1165","2018-07-30",13.4
"1166","2018-07-31",13.55
"1167","2018-08-01",13.55
"1168","2018-08-02",13.7
"1169","2018-08-03",13.55
"1170","2018-08-06",14.05
"1171","2018-08-07",13.45
"1172","2018-08-08",13.45
"1173","2018-08-09",13.8
"1174","2018-08-10",15
"1175","2018-08-13",15.5
"1176","2018-08-14",15.15
"1177","2018-08-15",14.3
"1178","2018-08-16",14.525
"1179","2018-08-17",14.4
"1180","2018-08-20",14.35
"1181","2018-08-21",14.7
"1182","2018-08-22",14.8
"1183","2018-08-23",14.55
"1184","2018-08-24",14.85
"1185","2018-08-27",14.75
"1186","2018-08-28",15
"1187","2018-08-29",14.7
"1188","2018-08-30",14.8
"1189","2018-08-31",14.9
"1190","2018-09-04",14.85
"1191","2018-09-05",14.8
"1192","2018-09-06",14.45
"1193","2018-09-07",14.15
"1194","2018-09-10",14
"1195","2018-09-11",14.05
"1196","2018-09-12",13.9
"1197","2018-09-13",13.75
"1198","2018-09-14",13.6
"1199","2018-09-17",13.35
"1200","2018-09-18",13.45
"1201","2018-09-19",12.95
"1202","2018-09-20",12.95
"1203","2018-09-21",13.15
"1204","2018-09-24",13.525
"1205","2018-09-25",13.55
"1206","2018-09-26",13.45
"1207","2018-09-27",13.7
"1208","2018-09-28",13.95
"1209","2018-10-01",13.13
"1210","2018-10-02",13.24
"1211","2018-10-03",13.5
"1212","2018-10-04",12.74
"1213","2018-10-05",12.66
"1214","2018-10-08",12.55
"1215","2018-10-09",12.57
"1216","2018-10-10",11.88
"1217","2018-10-11",11.56
"1218","2018-10-12",11.9
"1219","2018-10-15",12.22
"1220","2018-10-16",13.12
"1221","2018-10-17",13.1
"1222","2018-10-18",13.07
"1223","2018-10-19",12.88
"1224","2018-10-22",12.6
"1225","2018-10-23",12.99
"1226","2018-10-24",12.18
"1227","2018-10-25",12.45
"1228","2018-10-26",12.41
"1229","2018-10-29",11.98
"1230","2018-10-30",12.31
"1231","2018-10-31",14.54
"1232","2018-11-01",14.85
"1233","2018-11-02",14.42
"1234","2018-11-05",14.2
"1235","2018-11-06",14.47
"1236","2018-11-07",14.59
"1237","2018-11-08",14.04
"1238","2018-11-09",13.4
"1239","2018-11-12",12.87
"1240","2018-11-13",12.5
"1241","2018-11-14",12.3
"1242","2018-11-15",12.66
"1243","2018-11-16",12.88
"1244","2018-11-19",12.41
"1245","2018-11-20",12.64
"1246","2018-11-21",12.83
"1247","2018-11-23",12.88
"1248","2018-11-26",13.16
"1249","2018-11-27",13.22
"1250","2018-11-28",13.68
"1251","2018-11-29",13.71
"1252","2018-11-30",13.6
"1253","2018-12-03",13.1
"1254","2018-12-04",12.55
"1255","2018-12-06",12.55
"1256","2018-12-07",12.16
"1257","2018-12-10",12.32
"1258","2018-12-11",12.39
"1259","2018-12-12",12.56
"1260","2018-12-13",12.26
"1261","2018-12-14",11.89
"1262","2018-12-17",11.31
"1263","2018-12-18",11.2
"1264","2018-12-19",10.87
"1265","2018-12-20",10.89
"1266","2018-12-21",10.57
"1267","2018-12-24",10.59
"1268","2018-12-26",10.86
"1269","2018-12-27",10.82
"1270","2018-12-28",10.99
"1271","2018-12-31",10.95
"1272","2019-01-02",10.94
"1273","2019-01-03",10.88
"1274","2019-01-04",11.51
"1275","2019-01-07",11.87
"1276","2019-01-08",11.51
"1277","2019-01-09",11.44
"1278","2019-01-10",11.33
"1279","2019-01-11",11.52
"1280","2019-01-14",11.23
"1281","2019-01-15",11.17
"1282","2019-01-16",11.03
"1283","2019-01-17",10.71
"1284","2019-01-18",9.85
"1285","2019-01-22",10.12
"1286","2019-01-23",9.945
"1287","2019-01-24",10.13
"1288","2019-01-25",10.06
"1289","2019-01-28",9.84
"1290","2019-01-29",9.95
"1291","2019-01-30",9.85
"1292","2019-01-31",9.85
"1293","2019-02-01",9.91
"1294","2019-02-04",9.97
"1295","2019-02-05",10.03
"1296","2019-02-06",10.53
"1297","2019-02-07",10.39
"1298","2019-02-08",10.26
"1299","2019-02-11",10.61
"1300","2019-02-12",10.45
"1301","2019-02-13",10.49
"1302","2019-02-14",10.47
"1303","2019-02-15",10.83
"1304","2019-02-19",10.82
"1305","2019-02-20",10.74
"1306","2019-02-21",10.62
"1307","2019-02-22",10.63
"1308","2019-02-25",10.54
"1309","2019-02-26",10.49
"1310","2019-02-27",10.81
"1311","2019-02-28",10.82
"1312","2019-03-01",10.9
"1313","2019-03-04",10.9
"1314","2019-03-05",10.95
"1315","2019-03-06",10.75
"1316","2019-03-07",9.58
"1317","2019-03-08",9.2
"1318","2019-03-11",9.14
"1319","2019-03-12",9.21
"1320","2019-03-13",9.18
"1321","2019-03-14",9.11
"1322","2019-03-15",9.17
"1323","2019-03-18",8.85
"1324","2019-03-19",8.76
"1325","2019-03-20",8.71
"1326","2019-03-21",8.85
"1327","2019-03-22",8.27
"1328","2019-03-25",8.5
"1329","2019-03-26",8.66
"1330","2019-03-27",8.62
"1331","2019-03-28",8.85
"1332","2019-03-29",9.17
"1333","2019-04-01",9.03
"1334","2019-04-02",9.2
"1335","2019-04-03",9.28
"1336","2019-04-04",9.17
"1337","2019-04-05",9.47
"1338","2019-04-08",9.77
"1339","2019-04-09",9.07
"1340","2019-04-10",9.17
"1341","2019-04-11",8.95
"1342","2019-04-12",8.77
"1343","2019-04-15",8.88
"1344","2019-04-16",8.85
"1345","2019-04-17",8.68
"1346","2019-04-18",8.74
"1347","2019-04-22",8.85
"1348","2019-04-23",8.86
"1349","2019-04-24",8.82
"1350","2019-04-25",9.34
"1351","2019-04-26",9.45
"1352","2019-04-29",9.19
"1353","2019-04-30",8.89
"1354","2019-05-01",8.66
"1355","2019-05-02",8.83
"1356","2019-05-03",9.16
"1357","2019-05-06",9.44
"1358","2019-05-07",9.27
"1359","2019-05-08",9.21
"1360","2019-05-09",8.97
"1361","2019-05-10",9.27
"1362","2019-05-13",8.85
"1363","2019-05-14",9.07
"1364","2019-05-15",9
"1365","2019-05-16",8.67
"1366","2019-05-17",8.4
"1367","2019-05-20",8.41
"1368","2019-05-21",8.29
"1369","2019-05-22",8.28
"1370","2019-05-23",8.42
"1371","2019-05-24",8.5
"1372","2019-05-28",8.38
"1373","2019-05-29",8.33
"1374","2019-05-30",8.19
"1375","2019-05-31",7.94
"1376","2019-06-03",7.86
"1377","2019-06-04",7.85
"1378","2019-06-05",7.89
"1379","2019-06-06",7.8
"1380","2019-06-07",8.01
"1381","2019-06-10",7.96
"1382","2019-06-11",7.9
"1383","2019-06-12",7.87
"1384","2019-06-13",7.95
"1385","2019-06-14",7.73
"1386","2019-06-17",8.2
"1387","2019-06-18",8.28
"1388","2019-06-19",8.33
"1389","2019-06-20",8.1
"1390","2019-06-21",8.28
"1391","2019-06-24",8.1
"1392","2019-06-25",8.55
"1393","2019-06-26",8.26
"1394","2019-06-27",8.36
"1395","2019-06-28",8.33
"1396","2019-07-01",8.4
"1397","2019-07-02",8.29
"1398","2019-07-03",8.44
"1399","2019-07-05",8.24
"1400","2019-07-08",8.17
"1401","2019-07-09",8.07
"1402","2019-07-10",8.18
"1403","2019-07-11",7.93
"1404","2019-07-12",7.87
"1405","2019-07-15",7.82
"1406","2019-07-16",6.9
"1407","2019-07-17",6.89
"1408","2019-07-18",6.72
"1409","2019-07-19",6.78
"1410","2019-07-22",6.33
"1411","2019-07-23",6.12
"1412","2019-07-24",6.44
"1413","2019-07-25",6.56
"1414","2019-07-26",6.72
"1415","2019-07-29",6.87
"1416","2019-07-30",7
"1417","2019-07-31",6.82
"1418","2019-08-01",6.96
"1419","2019-08-02",7.67
"1420","2019-08-05",7.29
"1421","2019-08-06",7.47
"1422","2019-08-07",7.34
"1423","2019-08-08",7.42
"1424","2019-08-09",7.18
"1425","2019-08-12",7.1
"1426","2019-08-13",7.34
"1427","2019-08-14",7.04
"1428","2019-08-15",6.97
"1429","2019-08-16",7.28
"1430","2019-08-19",7.41
"1431","2019-08-20",7.38
"1432","2019-08-21",7.8
"1433","2019-08-22",7.53
"1434","2019-08-23",7.17
"1435","2019-08-26",7.05
"1436","2019-08-27",7.06
"1437","2019-08-28",7.19
"1438","2019-08-29",7.45
"1439","2019-08-30",7.46
"1440","2019-09-03",7.04
"1441","2019-09-04",6.98
"1442","2019-09-05",7.09
"1443","2019-09-06",7.08
"1444","2019-09-09",7
"1445","2019-09-10",7.13
"1446","2019-09-11",7.09
"1447","2019-09-12",7.06
"1448","2019-09-13",8.03
"1449","2019-09-16",8.48
"1450","2019-09-17",8.1
"1451","2019-09-18",7.92
"1452","2019-09-19",7.7
"1453","2019-09-20",7.59
"1454","2019-09-23",7.58
"1455","2019-09-24",7.34
"1456","2019-09-25",7.13
"1457","2019-09-26",7.1
"1458","2019-09-27",6.94
"1459","2019-09-30",6.85
"1460","2019-10-01",6.61
"1461","2019-10-02",6.62
"1462","2019-10-03",6.56
"1463","2019-10-04",6.55
"1464","2019-10-07",6.36
"1465","2019-10-08",6.2
"1466","2019-10-09",6.23
"1467","2019-10-10",6.26
"1468","2019-10-11",6.53
"1469","2019-10-14",6.99
"1470","2019-10-15",7.52
"1471","2019-10-16",7.76
"1472","2019-10-17",7.47
"1473","2019-10-18",7.98
"1474","2019-10-21",8.2
"1475","2019-10-22",7.92
"1476","2019-10-23",7.91
"1477","2019-10-24",7.9
"1478","2019-10-25",8.15
"1479","2019-10-28",8.51
"1480","2019-10-29",8.47
"1481","2019-10-30",8.19
"1482","2019-10-31",8.17
"1483","2019-11-01",8.67
"1484","2019-11-04",8.93
"1485","2019-11-05",8.84
"1486","2019-11-06",8.77
"1487","2019-11-07",8.7
"1488","2019-11-08",8.75
"1489","2019-11-11",8.44
"1490","2019-11-12",8.28
"1491","2019-11-13",8.14
"1492","2019-11-14",7.81
"1493","2019-11-15",7.77
"1494","2019-11-18",7.37
"1495","2019-11-19",7.49
"1496","2019-11-20",7.495
"1497","2019-11-21",7.43
"1498","2019-11-22",7.46
"1499","2019-11-25",7.57
"1500","2019-11-26",7.69
"1501","2019-11-27",7.75
"1502","2019-11-29",7.87
"1503","2019-12-02",7.69
"1504","2019-12-03",7.65
"1505","2019-12-04",7.68
"1506","2019-12-05",7.6
"1507","2019-12-06",7.74
"1508","2019-12-09",7.77
"1509","2019-12-10",7.82
"1510","2019-12-11",7.94
"1511","2019-12-12",8.24
"1512","2019-12-13",8.15
"1513","2019-12-16",7.85
"1514","2019-12-17",8.09
"1515","2019-12-18",7.955
"1516","2019-12-19",8.11
"1517","2019-12-20",8.14
"1518","2019-12-23",8.39
"1519","2019-12-24",8.38
"1520","2019-12-26",8.33
"1521","2019-12-27",8.45
"1522","2019-12-30",8.64
"1523","2019-12-31",8.48
"1524","2020-01-02",8.85
"1525","2020-01-03",8.82
"1526","2020-01-06",9
"1527","2020-01-07",9.15
"1528","2020-01-08",9.42
"1529","2020-01-09",9.82
"1530","2020-01-10",9.95
"1531","2020-01-13",10.41
"1532","2020-01-14",10.26
"1533","2020-01-15",10.38
"1534","2020-01-16",10.27
"1535","2020-01-17",9.84
"1536","2020-01-21",9.79
"1537","2020-01-22",9.88
"1538","2020-01-23",9.66
"1539","2020-01-24",9.5
"1540","2020-01-27",9.3
"1541","2020-01-28",9.24
"1542","2020-01-29",9.1
"1543","2020-01-30",9.09
"1544","2020-01-31",8.73
"1545","2020-02-03",8.94
"1546","2020-02-04",9.4
"1547","2020-02-05",9.68
"1548","2020-02-06",9.55
"1549","2020-02-07",9.28
"1550","2020-02-10",9.28
"1551","2020-02-11",9.22
"1552","2020-02-12",9.405
"1553","2020-02-13",9.28
"1554","2020-02-14",9.43
"1555","2020-02-18",9.45
"1556","2020-02-19",9.4
"1557","2020-02-20",9.44
"1558","2020-02-21",10.26
"1559","2020-02-24",10.25
"1560","2020-02-25",10.38
"1561","2020-02-26",10.09
"1562","2020-02-27",9.66
"1563","2020-02-28",10.87
"1564","2020-03-02",11.01
"1565","2020-03-03",10.78
"1566","2020-03-04",10.57
"1567","2020-03-05",10.04
"1568","2020-03-06",10.14
"1569","2020-03-09",9.18
"1570","2020-03-10",9.39
"1571","2020-03-11",8.09
"1572","2020-03-12",7.18
"1573","2020-03-13",6.89
"1574","2020-03-16",6.01
"1575","2020-03-17",4.34
"1576","2020-03-18",3.39
"1577","2020-03-19",4.51
"1578","2020-03-20",3.65
"1579","2020-03-23",3.26
"1580","2020-03-24",4.18
"1581","2020-03-25",3.735
"1582","2020-03-26",4.5
"1583","2020-03-27",4.08
"1584","2020-03-30",3.91
"1585","2020-03-31",4
"1586","2020-04-01",3.5
"1587","2020-04-02",3.84
"1588","2020-04-03",3.45
"1589","2020-04-06",4.07
"1590","2020-04-07",3.98
"1591","2020-04-08",3.98
"1592","2020-04-09",4.14
"1593","2020-04-13",4.23
"1594","2020-04-14",4.05
"1595","2020-04-15",4.24
"1596","2020-04-16",4.38
"1597","2020-04-17",4.3
"1598","2020-04-20",4.05
"1599","2020-04-21",3.79
"1600","2020-04-22",3.71
"1601","2020-04-23",3.63
"1602","2020-04-24",3.99
"1603","2020-04-27",4.15
"1604","2020-04-28",4.68
"1605","2020-04-29",5.15
"1606","2020-04-30",5.02
"1607","2020-05-01",4.85
"1608","2020-05-04",5.24
"1609","2020-05-05",4.78
"1610","2020-05-06",4.79
"1611","2020-05-07",4.53
"1612","2020-05-08",5.04
"1613","2020-05-11",4.9
"1614","2020-05-12",5.3
"1615","2020-05-13",4.86
"1616","2020-05-14",4.69
"1617","2020-05-15",4.82
"1618","2020-05-18",5.01
"1619","2020-05-19",4.55
"1620","2020-05-20",4.4
"1621","2020-05-21",4.53
"1622","2020-05-22",5.12
"1623","2020-05-26",4.77
"1624","2020-05-27",4.55
"1625","2020-05-28",4.4
"1626","2020-05-29",4.29
"1627","2020-06-01",4.74
"1628","2020-06-02",4.81
"1629","2020-06-03",4.93
"1630","2020-06-04",4.77
"1631","2020-06-05",4.7
"1632","2020-06-08",4.98
"1633","2020-06-09",4.85
"1634","2020-06-10",5.22
"1635","2020-06-11",4.44
"1636","2020-06-12",4.34
"1637","2020-06-15",4.48
"1638","2020-06-16",4.45
"1639","2020-06-17",4.36
"1640","2020-06-18",4.27
"1641","2020-06-19",4.35
"1642","2020-06-22",4.26
"1643","2020-06-23",4.46
"1644","2020-06-24",4.28
"1645","2020-06-25",4.23
"1646","2020-06-26",4.13
"1647","2020-06-29",4.26
"1648","2020-06-30",4.49
"1649","2020-07-01",4.52
"1650","2020-07-02",4.17
"1651","2020-07-06",4.04
"1652","2020-07-07",3.87
"1653","2020-07-08",4.09
"1654","2020-07-09",3.98
"1655","2020-07-10",3.89
"1656","2020-07-13",3.85
"1657","2020-07-14",4.11
"1658","2020-07-15",4.19
"1659","2020-07-16",4.17
"1660","2020-07-17",4.16
"1661","2020-07-20",4.02
"1662","2020-07-21",4.08
"1663","2020-07-22",4.05
"1664","2020-07-23",4.03
"1665","2020-07-24",3.88
"1666","2020-07-27",3.79
"1667","2020-07-28",3.5
"1668","2020-07-29",3.34
"1669","2020-07-30",3.36
"1670","2020-07-31",3.29
"1671","2020-08-03",3.51
"1672","2020-08-04",3.575
"1673","2020-08-05",3.75
"1674","2020-08-06",3.99
"1675","2020-08-07",4.19
"1676","2020-08-10",4.05
"1677","2020-08-11",3.96
"1678","2020-08-12",4.04
"1679","2020-08-13",3.98
"1680","2020-08-14",4.04
"1681","2020-08-17",4.04
"1682","2020-08-18",3.95
"1683","2020-08-19",3.965
"1684","2020-08-20",4.1
"1685","2020-08-21",3.98
"1686","2020-08-24",4.06
"1687","2020-08-25",4.02
"1688","2020-08-26",3.97
"1689","2020-08-27",3.95
"1690","2020-08-28",4.19
"1691","2020-08-31",4.96
"1692","2020-09-01",4.53
"1693","2020-09-02",4.87
"1694","2020-09-03",4.71
"1695","2020-09-04",4.57
"1696","2020-09-08",4.35
"1697","2020-09-09",4.25
"1698","2020-09-10",4.22
"1699","2020-09-11",4.18
"1700","2020-09-14",4.42
"1701","2020-09-15",4.59
"1702","2020-09-16",5.08
"1703","2020-09-17",4.89
"1704","2020-09-18",5.29
"1705","2020-09-21",5
"1706","2020-09-22",4.92
"1707","2020-09-23",4.65
"1708","2020-09-24",4.62
"1709","2020-09-25",4.47
"1710","2020-09-28",4.49
"1711","2020-09-29",4.39
"1712","2020-09-30",4.29
"1713","2020-10-01",4.36
"1714","2020-10-02",4.26
"1715","2020-10-05",4.5
"1716","2020-10-06",4.47
"1717","2020-10-07",4.84
"1718","2020-10-08",4.95
"1719","2020-10-09",4.85
"1720","2020-10-12",4.8
"1721","2020-10-13",4.65
"1722","2020-10-14",4.38
"1723","2020-10-15",4.3
"1724","2020-10-16",4.29
"1725","2020-10-19",4.15
"1726","2020-10-20",4.14
"1727","2020-10-21",4.03
"1728","2020-10-22",4.13
"1729","2020-10-23",4.06
"1730","2020-10-26",4.02
"1731","2020-10-27",3.93
"1732","2020-10-28",3.76
"1733","2020-10-29",3.7
"1734","2020-10-30",3.49
"1735","2020-11-02",3.6
"1736","2020-11-03",3.75
"1737","2020-11-04",3.79
"1738","2020-11-05",3.85
"1739","2020-11-06",3.78
"1740","2020-11-09",3.77
"1741","2020-11-10",3.77
"1742","2020-11-11",3.93
"1743","2020-11-12",3.77
"1744","2020-11-13",3.75
"1745","2020-11-16",3.8
"1746","2020-11-17",3.74
"1747","2020-11-18",3.6
"1748","2020-11-19",3.75
"1749","2020-11-20",3.85
"1750","2020-11-23",3.73
"1751","2020-11-24",3.98
"1752","2020-11-25",4
"1753","2020-11-27",3.9
