"","date","ARTW"
"1007","2010-12-30",11.66
"1008","2010-12-31",11.72
"1009","2011-01-03",11.48
"1010","2011-01-04",10.89
"1011","2011-01-05",11.42
"1012","2011-01-06",11.39
"1013","2011-01-07",11.46
"1014","2011-01-10",11.47
"1015","2011-01-11",11.36
"1016","2011-01-12",11.68
"1017","2011-01-13",12.2
"1018","2011-01-14",12.28
"1019","2011-01-18",12.3
"1020","2011-01-19",11.82
"1021","2011-01-20",11.35
"1022","2011-01-21",11.3
"1023","2011-01-24",12.12
"1024","2011-01-25",12.12
"1025","2011-01-26",12.97
"1026","2011-01-27",12.86
"1027","2011-01-28",12.24
"1028","2011-01-31",12.98
"1029","2011-02-01",13.48
"1030","2011-02-02",13.79
"1031","2011-02-03",14.1
"1032","2011-02-04",14.31
"1033","2011-02-07",14.25
"1034","2011-02-08",13.82
"1035","2011-02-09",13.58
"1036","2011-02-10",13.18
"1037","2011-02-11",13.35
"1038","2011-02-14",13.68
"1039","2011-02-15",13.82
"1040","2011-02-16",14.42
"1041","2011-02-17",14.53
"1042","2011-02-18",14.18
"1043","2011-02-22",12.4
"1044","2011-02-23",10.93
"1045","2011-02-24",11.17
"1046","2011-02-25",11
"1047","2011-02-28",10.9
"1048","2011-03-01",10.29
"1049","2011-03-02",10.5
"1050","2011-03-03",11.1
"1051","2011-03-04",11.08
"1052","2011-03-07",10.81
"1053","2011-03-08",10.75
"1054","2011-03-09",10.25
"1055","2011-03-10",9.77
"1056","2011-03-11",10.41
"1057","2011-03-14",10.18
"1058","2011-03-15",9.64
"1059","2011-03-16",9.68
"1060","2011-03-17",10.1
"1061","2011-03-18",10.56
"1062","2011-03-21",10.8
"1063","2011-03-22",10.9
"1064","2011-03-23",10.75
"1065","2011-03-24",10.84
"1066","2011-03-25",10.81
"1067","2011-03-28",10.63
"1068","2011-03-29",10.32
"1069","2011-03-30",10.25
"1070","2011-03-31",10.12
"1071","2011-04-01",10.11
"1072","2011-04-04",9.96
"1073","2011-04-05",9.8
"1074","2011-04-06",10.11
"1075","2011-04-07",10.61
"1076","2011-04-08",10.78
"1077","2011-04-11",10.55
"1078","2011-04-12",7.98
"1079","2011-04-13",8.64
"1080","2011-04-14",9.46
"1081","2011-04-15",8.82
"1082","2011-04-18",8.56
"1083","2011-04-19",8.9
"1084","2011-04-20",8.87
"1085","2011-04-21",8.89
"1086","2011-04-25",8.84
"1087","2011-04-26",8.58
"1088","2011-04-27",8.85
"1089","2011-04-28",8.66
"1090","2011-04-29",8.61
"1091","2011-05-02",8.77
"1092","2011-05-03",8.64
"1093","2011-05-04",8.42
"1094","2011-05-05",8.24
"1095","2011-05-06",8.44
"1096","2011-05-09",8.5
"1097","2011-05-10",8.42
"1098","2011-05-11",8.75
"1099","2011-05-12",8.59
"1100","2011-05-13",8.59
"1101","2011-05-16",8.46
"1102","2011-05-17",8.37
"1103","2011-05-18",8.2
"1104","2011-05-19",8.2
"1105","2011-05-20",8.17
"1106","2011-05-23",7.8
"1107","2011-05-24",7.41
"1108","2011-05-25",7.52
"1109","2011-05-26",7.54
"1110","2011-05-27",7.83
"1111","2011-05-31",8
"1112","2011-06-01",8.56
"1113","2011-06-02",8.6
"1114","2011-06-03",8.94
"1115","2011-06-06",8.8
"1116","2011-06-07",9.21
"1117","2011-06-08",8.78
"1118","2011-06-09",9.15
"1119","2011-06-10",8.69
"1120","2011-06-13",8.64
"1121","2011-06-14",8.32
"1122","2011-06-15",8.52
"1123","2011-06-16",8.1
"1124","2011-06-17",8.23
"1125","2011-06-20",8.13
"1126","2011-06-21",8.17
"1127","2011-06-22",8.23
"1128","2011-06-23",8.09
"1129","2011-06-24",8.15
"1130","2011-06-27",8.43
"1131","2011-06-28",8.52
"1132","2011-06-29",8.83
"1133","2011-06-30",9.05
"1134","2011-07-01",9.2
"1135","2011-07-05",9.22
"1136","2011-07-06",8.9
"1137","2011-07-07",9.18
"1138","2011-07-08",8.96
"1139","2011-07-11",8.33
"1140","2011-07-12",8.78
"1141","2011-07-13",9.09
"1142","2011-07-14",8.78
"1143","2011-07-15",8.84
"1144","2011-07-18",8.77
"1145","2011-07-19",8.57
"1146","2011-07-20",8.7
"1147","2011-07-21",8.39
"1148","2011-07-22",8.28
"1149","2011-07-25",7.56
"1150","2011-07-26",7.5
"1151","2011-07-27",7.3
"1152","2011-07-28",7.58
"1153","2011-07-29",7.62
"1154","2011-08-01",7.22
"1155","2011-08-02",7.08
"1156","2011-08-03",7.25
"1157","2011-08-04",7.03
"1158","2011-08-05",6.88
"1159","2011-08-08",6.07
"1160","2011-08-09",6.99
"1161","2011-08-10",6.05
"1162","2011-08-11",6.49
"1163","2011-08-12",6.14
"1164","2011-08-15",5.95
"1165","2011-08-16",6.34
"1166","2011-08-17",6.34
"1167","2011-08-18",5.9
"1168","2011-08-19",5.94
"1169","2011-08-22",5.91
"1170","2011-08-23",5.89
"1171","2011-08-24",6.23
"1172","2011-08-25",6.1
"1173","2011-08-26",6.25
"1174","2011-08-29",6.15
"1175","2011-08-30",6.5
"1176","2011-08-31",7
"1177","2011-09-01",7.07
"1178","2011-09-02",6.66
"1179","2011-09-06",6.55
"1180","2011-09-07",6.88
"1181","2011-09-08",6.95
"1182","2011-09-09",6.53
"1183","2011-09-12",6.16
"1184","2011-09-13",6.31
"1185","2011-09-14",6.25
"1186","2011-09-15",6.03
"1187","2011-09-16",6.1
"1188","2011-09-19",6
"1189","2011-09-20",6.06
"1190","2011-09-21",6.25
"1191","2011-09-22",6
"1192","2011-09-23",6.24
"1193","2011-09-26",5.95
"1194","2011-09-27",5.65
"1195","2011-09-28",5.8
"1196","2011-09-29",5.83
"1197","2011-09-30",5.64
"1198","2011-10-03",5.55
"1199","2011-10-04",5.41
"1200","2011-10-05",5.31
"1201","2011-10-06",5.59
"1202","2011-10-07",5.43
"1203","2011-10-10",5.07
"1204","2011-10-11",5.1
"1205","2011-10-12",6.03
"1206","2011-10-13",5.94
"1207","2011-10-14",5.84
"1208","2011-10-17",5.75
"1209","2011-10-18",5.59
"1210","2011-10-19",5.61
"1211","2011-10-20",5.3
"1212","2011-10-21",5.49
"1213","2011-10-24",5.68
"1214","2011-10-25",5.83
"1215","2011-10-26",5.9
"1216","2011-10-27",6.39
"1217","2011-10-28",6.36
"1218","2011-10-31",6.37
"1219","2011-11-01",6.19
"1220","2011-11-02",6.19
"1221","2011-11-03",5.99
"1222","2011-11-04",5.91
"1223","2011-11-07",5.75
"1224","2011-11-08",5.95
"1225","2011-11-09",5.84
"1226","2011-11-10",5.98
"1227","2011-11-11",6.1
"1228","2011-11-14",6.05
"1229","2011-11-15",6.05
"1230","2011-11-16",6.18
"1231","2011-11-17",6.19
"1232","2011-11-18",6.12
"1233","2011-11-21",5.77
"1234","2011-11-22",5.82
"1235","2011-11-23",5.75
"1236","2011-11-25",5.7
"1237","2011-11-28",5.76
"1238","2011-11-29",5.76
"1239","2011-11-30",6.03
"1240","2011-12-01",5.88
"1241","2011-12-02",6.05
"1242","2011-12-05",5.93
"1243","2011-12-06",5.75
"1244","2011-12-07",5.76
"1245","2011-12-08",5.71
"1246","2011-12-09",5.6
"1247","2011-12-12",5.75
"1248","2011-12-13",5.68
"1249","2011-12-14",5.66
"1250","2011-12-15",5.5
"1251","2011-12-16",5.45
"1252","2011-12-19",5.07
"1253","2011-12-20",5.4
"1254","2011-12-21",5.33
"1255","2011-12-22",5.48
"1256","2011-12-23",5.4
"1257","2011-12-27",5.44
"1258","2011-12-28",5.28
"1259","2011-12-29",5.4
"1260","2011-12-30",5.12
"1261","2012-01-03",5.64
"1262","2012-01-04",6.75
"1263","2012-01-05",6.83
"1264","2012-01-06",8.15
"1265","2012-01-09",8.61
"1266","2012-01-10",8.54
"1267","2012-01-11",8.48
"1268","2012-01-12",8.6
"1269","2012-01-13",8.49
"1270","2012-01-17",8.18
"1271","2012-01-18",7.83
"1272","2012-01-19",7.94
"1273","2012-01-20",8
"1274","2012-01-23",7.81
"1275","2012-01-24",7.97
"1276","2012-01-25",7.95
"1277","2012-01-26",8.13
"1278","2012-01-27",8.25
"1279","2012-01-30",8.33
"1280","2012-01-31",8.81
"1281","2012-02-01",9.15
"1282","2012-02-02",9.4
"1283","2012-02-03",9.53
"1284","2012-02-06",9.43
"1285","2012-02-07",9.32
"1286","2012-02-08",9.55
"1287","2012-02-09",9.38
"1288","2012-02-10",9.28
"1289","2012-02-13",9.25
"1290","2012-02-14",9.28
"1291","2012-02-15",8.9
"1292","2012-02-16",9.06
"1293","2012-02-17",8.82
"1294","2012-02-21",7.96
"1295","2012-02-22",7.52
"1296","2012-02-23",7.93
"1297","2012-02-24",7.84
"1298","2012-02-27",7.72
"1299","2012-02-28",7.65
"1300","2012-02-29",7.65
"1301","2012-03-01",7.9
"1302","2012-03-02",7.61
"1303","2012-03-05",7.77
"1304","2012-03-06",7.9
"1305","2012-03-07",7.87
"1306","2012-03-08",7.91
"1307","2012-03-09",7.87
"1308","2012-03-12",7.79
"1309","2012-03-13",7.9
"1310","2012-03-14",7.59
"1311","2012-03-15",7.65
"1312","2012-03-16",7.58
"1313","2012-03-19",7.58
"1314","2012-03-20",7.46
"1315","2012-03-21",7.25
"1316","2012-03-22",6.76
"1317","2012-03-23",6.94
"1318","2012-03-26",7.23
"1319","2012-03-27",7.18
"1320","2012-03-28",6.86
"1321","2012-03-29",6.5
"1322","2012-03-30",6.75
"1323","2012-04-02",6.81
"1324","2012-04-03",6.7
"1325","2012-04-04",6.68
"1326","2012-04-05",6.94
"1327","2012-04-09",6.85
"1328","2012-04-10",6.99
"1329","2012-04-11",7
"1330","2012-04-12",7.19
"1331","2012-04-13",6.76
"1332","2012-04-16",6.75
"1333","2012-04-17",6.86
"1334","2012-04-18",6.9
"1335","2012-04-19",6.71
"1336","2012-04-20",6.52
"1337","2012-04-23",6.64
"1338","2012-04-24",6.67
"1339","2012-04-25",6.69
"1340","2012-04-26",6.75
"1341","2012-04-27",6.82
"1342","2012-04-30",7.15
"1343","2012-05-01",6.68
"1344","2012-05-02",6.86
"1345","2012-05-03",6.93
"1346","2012-05-04",7.01
"1347","2012-05-07",7.09
"1348","2012-05-08",7.17
"1349","2012-05-09",7.2
"1350","2012-05-10",7.11
"1351","2012-05-11",7.24
"1352","2012-05-14",7.12
"1353","2012-05-15",7.34
"1354","2012-05-16",7.17
"1355","2012-05-17",7.3
"1356","2012-05-18",7.3
"1357","2012-05-21",7.14
"1358","2012-05-22",7.22
"1359","2012-05-23",7.15
"1360","2012-05-24",7.3
"1361","2012-05-25",7.15
"1362","2012-05-29",7.32
"1363","2012-05-30",7.38
"1364","2012-05-31",7.45
"1365","2012-06-01",7.45
"1366","2012-06-04",7.35
"1367","2012-06-05",7.45
"1368","2012-06-06",7.26
"1369","2012-06-07",7.32
"1370","2012-06-08",7.2
"1371","2012-06-11",6.81
"1372","2012-06-12",6.95
"1373","2012-06-13",7.06
"1374","2012-06-14",7.21
"1375","2012-06-15",7.13
"1376","2012-06-18",7.13
"1377","2012-06-19",7.22
"1378","2012-06-20",7.25
"1379","2012-06-21",7.2
"1380","2012-06-22",7.2
"1381","2012-06-25",7.14
"1382","2012-06-26",7.05
"1383","2012-06-27",7.19
"1384","2012-06-28",7.09
"1385","2012-06-29",6.75
"1386","2012-07-02",7.19
"1387","2012-07-03",7.28
"1388","2012-07-05",7.77
"1389","2012-07-06",7.5
"1390","2012-07-09",7.45
"1391","2012-07-10",7.5
"1392","2012-07-11",8.49
"1393","2012-07-12",8.12
"1394","2012-07-13",8.15
"1395","2012-07-16",7.73
"1396","2012-07-17",7.67
"1397","2012-07-18",7.38
"1398","2012-07-19",7.58
"1399","2012-07-20",7.35
"1400","2012-07-23",7.34
"1401","2012-07-24",7.08
"1402","2012-07-25",7.25
"1403","2012-07-26",7.28
"1404","2012-07-27",7.28
"1405","2012-07-30",7.12
"1406","2012-07-31",7.15
"1407","2012-08-01",7
"1408","2012-08-02",6.75
"1409","2012-08-03",6.77
"1410","2012-08-06",6.7
"1411","2012-08-07",6.74
"1412","2012-08-08",6.65
"1413","2012-08-09",6.65
"1414","2012-08-10",6.61
"1415","2012-08-13",6.3
"1416","2012-08-14",6.3
"1417","2012-08-15",6.27
"1418","2012-08-16",6.48
"1419","2012-08-17",6.62
"1420","2012-08-20",6.65
"1421","2012-08-21",6.58
"1422","2012-08-22",6.58
"1423","2012-08-23",6.53
"1424","2012-08-24",6.73
"1425","2012-08-27",6.89
"1426","2012-08-28",6.81
"1427","2012-08-29",6.75
"1428","2012-08-30",6.71
"1429","2012-08-31",6.72
"1430","2012-09-04",6.67
"1431","2012-09-05",6.28
"1432","2012-09-06",6.34
"1433","2012-09-07",6.34
"1434","2012-09-10",6.12
"1435","2012-09-11",6.26
"1436","2012-09-12",6.22
"1437","2012-09-13",6.42
"1438","2012-09-14",6.36
"1439","2012-09-17",6.35
"1440","2012-09-18",6.15
"1441","2012-09-19",6.22
"1442","2012-09-20",6.38
"1443","2012-09-21",6.25
"1444","2012-09-24",6.25
"1445","2012-09-25",6.38
"1446","2012-09-26",6.18
"1447","2012-09-27",6.55
"1448","2012-09-28",6.55
"1449","2012-10-01",6.47
"1450","2012-10-02",6.34
"1451","2012-10-03",6.42
"1452","2012-10-04",6.48
"1453","2012-10-05",6.25
"1454","2012-10-08",6.39
"1455","2012-10-09",6.39
"1456","2012-10-10",6.39
"1457","2012-10-11",6.49
"1458","2012-10-12",6.57
"1459","2012-10-15",6.33
"1460","2012-10-16",6.43
"1461","2012-10-17",6.48
"1462","2012-10-18",6.45
"1463","2012-10-19",6.27
"1464","2012-10-22",6.22
"1465","2012-10-23",6.3
"1466","2012-10-24",6.3
"1467","2012-10-25",6.2
"1468","2012-10-26",6.05
"1469","2012-10-31",6.18
"1470","2012-11-01",6.38
"1471","2012-11-02",6.3
"1472","2012-11-05",5.72
"1473","2012-11-06",5.89
"1474","2012-11-07",5.87
"1475","2012-11-08",5.74
"1476","2012-11-09",5.63
"1477","2012-11-12",5.65
"1478","2012-11-13",5.72
"1479","2012-11-14",5.86
"1480","2012-11-15",5.5
"1481","2012-11-16",5.69
"1482","2012-11-19",5.69
"1483","2012-11-20",5.65
"1484","2012-11-21",5.58
"1485","2012-11-23",5.59
"1486","2012-11-26",5.47
"1487","2012-11-27",5.51
"1488","2012-11-28",5.48
"1489","2012-11-29",5.59
"1490","2012-11-30",5.49
"1491","2012-12-03",5.52
"1492","2012-12-04",5.48
"1493","2012-12-05",5.54
"1494","2012-12-06",5.36
"1495","2012-12-07",5.68
"1496","2012-12-10",5.6
"1497","2012-12-11",5.7
"1498","2012-12-12",5.68
"1499","2012-12-13",5.68
"1500","2012-12-14",5.56
"1501","2012-12-17",5.56
"1502","2012-12-18",5.56
"1503","2012-12-19",5.48
"1504","2012-12-20",5.61
"1505","2012-12-21",5.5
"1506","2012-12-24",5.6
"1507","2012-12-26",5.6
"1508","2012-12-27",5.59
"1509","2012-12-28",5.6
"1510","2012-12-31",5.64
"1511","2013-01-02",5.78
"1512","2013-01-03",5.97
"1513","2013-01-04",6.24
"1514","2013-01-07",6.49
"1515","2013-01-08",6.58
"1516","2013-01-09",6.61
"1517","2013-01-10",6.9
"1518","2013-01-11",6.83
"1519","2013-01-14",7.3
"1520","2013-01-15",7.46
"1521","2013-01-16",7.18
"1522","2013-01-17",7.05
"1523","2013-01-18",7.03
"1524","2013-01-22",6.95
"1525","2013-01-23",6.7
"1526","2013-01-24",6.82
"1527","2013-01-25",6.71
"1528","2013-01-28",6.49
"1529","2013-01-29",6.72
"1530","2013-01-30",6.75
"1531","2013-01-31",6.85
"1532","2013-02-01",7.19
"1533","2013-02-04",7.19
"1534","2013-02-05",6.98
"1535","2013-02-06",6.95
"1536","2013-02-07",7
"1537","2013-02-08",7.1
"1538","2013-02-11",7.1
"1539","2013-02-12",7.12
"1540","2013-02-13",7.05
"1541","2013-02-14",7.06
"1542","2013-02-15",7.09
"1543","2013-02-19",7.1
"1544","2013-02-20",7.09
"1545","2013-02-21",6.75
"1546","2013-02-22",6.75
"1547","2013-02-25",6.8
"1548","2013-02-26",6.86
"1549","2013-02-27",6.8
"1550","2013-02-28",6.73
"1551","2013-03-01",6.5
"1552","2013-03-04",6.4
"1553","2013-03-05",6.49
"1554","2013-03-06",6.41
"1555","2013-03-07",6.4
"1556","2013-03-08",6.48
"1557","2013-03-11",6.45
"1558","2013-03-12",6.49
"1559","2013-03-13",6.5
"1560","2013-03-14",6.4
"1561","2013-03-15",6.59
"1562","2013-03-18",6.45
"1563","2013-03-19",6.38
"1564","2013-03-20",6.3
"1565","2013-03-21",6.3
"1566","2013-03-22",6.3
"1567","2013-03-25",6.35
"1568","2013-03-26",6.49
"1569","2013-03-27",6.35
"1570","2013-03-28",6.36
"1571","2013-04-01",6.43
"1572","2013-04-02",6.32
"1573","2013-04-03",6.32
"1574","2013-04-04",6.29
"1575","2013-04-05",6.4
"1576","2013-04-08",6.43
"1577","2013-04-09",6.21
"1578","2013-04-10",6.36
"1579","2013-04-11",6.3
"1580","2013-04-12",6.32
"1581","2013-04-15",5.85
"1582","2013-04-16",5.78
"1583","2013-04-17",6.16
"1584","2013-04-18",6.07
"1585","2013-04-19",6.18
"1586","2013-04-22",6
"1587","2013-04-23",6.2
"1588","2013-04-24",6.22
"1589","2013-04-25",6.4
"1590","2013-04-26",6.37
"1591","2013-04-29",6.37
"1592","2013-04-30",6.17
"1593","2013-05-01",5.86
"1594","2013-05-02",5.93
"1595","2013-05-03",5.99
"1596","2013-05-06",6.02
"1597","2013-05-07",6.16
"1598","2013-05-08",6.22
"1599","2013-05-09",6.85
"1600","2013-05-10",6.9
"1601","2013-05-13",7.06
"1602","2013-05-14",7.65
"1603","2013-05-15",7.79
"1604","2013-05-16",8
"1605","2013-05-17",8.14
"1606","2013-05-20",8.35
"1607","2013-05-21",7.75
"1608","2013-05-22",7.66
"1609","2013-05-23",7.65
"1610","2013-05-24",7.55
"1611","2013-05-28",7.71
"1612","2013-05-29",7.51
"1613","2013-05-30",7.66
"1614","2013-05-31",7.43
"1615","2013-06-03",7.54
"1616","2013-06-04",7.56
"1617","2013-06-05",7.45
"1618","2013-06-06",7.58
"1619","2013-06-07",7.6
"1620","2013-06-10",7.64
"1621","2013-06-11",7.46
"1622","2013-06-12",7.44
"1623","2013-06-13",7.6
"1624","2013-06-14",7.55
"1625","2013-06-17",7.6
"1626","2013-06-18",7.56
"1627","2013-06-19",7.53
"1628","2013-06-20",7.45
"1629","2013-06-21",7.49
"1630","2013-06-24",7.3
"1631","2013-06-25",7.32
"1632","2013-06-26",7.32
"1633","2013-06-27",7.4
"1634","2013-06-28",7.65
"1635","2013-07-01",7.38
"1636","2013-07-02",7.44
"1637","2013-07-03",7.5
"1638","2013-07-05",7.64
"1639","2013-07-08",7.56
"1640","2013-07-09",7.64
"1641","2013-07-10",7.57
"1642","2013-07-11",7.71
"1643","2013-07-12",7.57
"1644","2013-07-15",6.6
"1645","2013-07-16",6.8
"1646","2013-07-17",6.95
"1647","2013-07-18",6.91
"1648","2013-07-19",6.86
"1649","2013-07-22",6.8
"1650","2013-07-23",6.85
"1651","2013-07-24",6.88
"1652","2013-07-25",7.02
"1653","2013-07-26",6.84
"1654","2013-07-29",6.9
"1655","2013-07-30",6.86
"1656","2013-07-31",7.01
"1657","2013-08-01",6.9
"1658","2013-08-02",7
"1659","2013-08-05",7
"1660","2013-08-06",6.96
"1661","2013-08-07",7
"1662","2013-08-08",7.05
"1663","2013-08-09",6.96
"1664","2013-08-12",7.08
"1665","2013-08-13",7
"1666","2013-08-14",7.1
"1667","2013-08-15",7.1
"1668","2013-08-16",7
"1669","2013-08-19",6.87
"1670","2013-08-20",6.99
"1671","2013-08-21",6.89
"1672","2013-08-22",7.02
"1673","2013-08-23",7.05
"1674","2013-08-26",7.1
"1675","2013-08-27",7
"1676","2013-08-28",6.95
"1677","2013-08-29",7
"1678","2013-08-30",7.01
"1679","2013-09-03",7
"1680","2013-09-04",7.05
"1681","2013-09-05",7.05
"1682","2013-09-06",7.01
"1683","2013-09-09",7.01
"1684","2013-09-10",6.89
"1685","2013-09-11",7
"1686","2013-09-12",7
"1687","2013-09-13",7.01
"1688","2013-09-16",7.04
"1689","2013-09-17",6.95
"1690","2013-09-18",6.99
"1691","2013-09-19",7
"1692","2013-09-20",7.03
"1693","2013-09-23",7.1
"1694","2013-09-24",7.1
"1695","2013-09-25",7.01
"1696","2013-09-26",7.03
"1697","2013-09-27",7.09
"1698","2013-09-30",6.95
"1699","2013-10-01",6.91
"1700","2013-10-02",6.9
"1701","2013-10-03",6.9
"1702","2013-10-04",6.85
"1703","2013-10-07",6.8
"1704","2013-10-08",6.87
"1705","2013-10-09",6.88
"1706","2013-10-10",6.92
"1707","2013-10-11",6.9
"1708","2013-10-14",6
"1709","2013-10-15",6
"1710","2013-10-16",6
"1711","2013-10-17",5.71
"1712","2013-10-18",5.68
"1713","2013-10-21",5.6
"1714","2013-10-22",5.64
"1715","2013-10-23",5.74
"1716","2013-10-24",5.95
"1717","2013-10-25",5.94
"1718","2013-10-28",5.63
"1719","2013-10-29",5.8
"1720","2013-10-30",5.74
"1721","2013-10-31",5.55
"1722","2013-11-01",5.55
"1723","2013-11-04",5.66
"1724","2013-11-05",6.01
"1725","2013-11-06",6.06
"1726","2013-11-07",6.03
"1727","2013-11-08",6.18
"1728","2013-11-11",6.21
"1729","2013-11-12",6.21
"1730","2013-11-13",6.19
"1731","2013-11-14",6.21
"1732","2013-11-15",6.29
"1733","2013-11-18",6.15
"1734","2013-11-19",6.15
"1735","2013-11-20",6.18
"1736","2013-11-21",6.08
"1737","2013-11-22",6.11
"1738","2013-11-25",6.27
"1739","2013-11-26",6.09
"1740","2013-11-27",6.04
"1741","2013-11-29",6.25
"1742","2013-12-02",6.15
"1743","2013-12-03",6.18
"1744","2013-12-04",6.08
"1745","2013-12-05",6.12
"1746","2013-12-06",6.05
"1747","2013-12-09",5.99
"1748","2013-12-10",5.9
"1749","2013-12-11",5.91
"1750","2013-12-12",5.9
"1751","2013-12-13",5.9
"1752","2013-12-16",6.06
"1753","2013-12-17",5.98
"1754","2013-12-18",5.99
"1755","2013-12-19",5.9
"1756","2013-12-20",5.9
"1757","2013-12-23",5.95
"1758","2013-12-24",5.94
"1759","2013-12-26",5.99
"1760","2013-12-27",5.95
"1761","2013-12-30",5.99
"1762","2013-12-31",6.09
"1763","2014-01-02",6.14
"1764","2014-01-03",6.21
"1765","2014-01-06",6.21
"1766","2014-01-07",6.19
"1767","2014-01-08",6.23
"1768","2014-01-09",6.12
"1769","2014-01-10",6.11
"1770","2014-01-13",6.18
"1771","2014-01-14",6.14
"1772","2014-01-15",6.12
"1773","2014-01-16",6.05
"1774","2014-01-17",6.12
"1775","2014-01-21",6.1
"1776","2014-01-22",6.07
"1777","2014-01-23",5.94
"1778","2014-01-24",6
"1779","2014-01-27",6
"1780","2014-01-28",6
"1781","2014-01-29",5.92
"1782","2014-01-30",5.82
"1783","2014-01-31",5.9
"1784","2014-02-03",5.9
"1785","2014-02-04",5.95
"1786","2014-02-05",5.86
"1787","2014-02-06",5.95
"1788","2014-02-07",5.89
"1789","2014-02-10",5.9
"1790","2014-02-11",6
"1791","2014-02-12",5.92
"1792","2014-02-13",6.1
"1793","2014-02-14",6.2
"1794","2014-02-18",6
"1795","2014-02-19",6.06
"1796","2014-02-20",5.9
"1797","2014-02-21",5.84
"1798","2014-02-24",5.82
"1799","2014-02-25",5.9
"1800","2014-02-26",6
"1801","2014-02-27",6
"1802","2014-02-28",5.95
"1803","2014-03-03",5.94
"1804","2014-03-04",5.95
"1805","2014-03-05",5.91
"1806","2014-03-06",5.96
"1807","2014-03-07",6.02
"1808","2014-03-10",6
"1809","2014-03-11",6.07
"1810","2014-03-12",6.04
"1811","2014-03-13",5.99
"1812","2014-03-14",5.9
"1813","2014-03-17",5.95
"1814","2014-03-18",6
"1815","2014-03-19",5.95
"1816","2014-03-20",6.01
"1817","2014-03-21",6.05
"1818","2014-03-24",6.09
"1819","2014-03-25",6
"1820","2014-03-26",6.02
"1821","2014-03-27",6.13
"1822","2014-03-28",6.25
"1823","2014-03-31",6.5
"1824","2014-04-01",6.5
"1825","2014-04-02",6.63
"1826","2014-04-03",6.52
"1827","2014-04-04",6.37
"1828","2014-04-07",6.29
"1829","2014-04-08",6.25
"1830","2014-04-09",6.35
"1831","2014-04-10",6.25
"1832","2014-04-11",6.34
"1833","2014-04-14",6
"1834","2014-04-15",5.82
"1835","2014-04-16",6
"1836","2014-04-17",5.87
"1837","2014-04-21",5.89
"1838","2014-04-22",6.03
"1839","2014-04-23",6.05
"1840","2014-04-24",5.98
"1841","2014-04-25",6.1
"1842","2014-04-28",6.01
"1843","2014-04-29",6.15
"1844","2014-04-30",6.05
"1845","2014-05-01",6.15
"1846","2014-05-02",5.97
"1847","2014-05-05",5.95
"1848","2014-05-06",6.03
"1849","2014-05-07",6.03
"1850","2014-05-08",5.99
"1851","2014-05-09",6
"1852","2014-05-12",6.03
"1853","2014-05-13",6.09
"1854","2014-05-14",5.99
"1855","2014-05-15",5.96
"1856","2014-05-16",5.95
"1857","2014-05-19",5.81
"1858","2014-05-20",5.8
"1859","2014-05-21",5.82
"1860","2014-05-22",5.75
"1861","2014-05-23",5.99
"1862","2014-05-27",5.88
"1863","2014-05-28",5.83
"1864","2014-05-29",5.8
"1865","2014-05-30",5.81
"1866","2014-06-02",5.81
"1867","2014-06-03",5.81
"1868","2014-06-04",5.98
"1869","2014-06-05",5.83
"1870","2014-06-06",5.9
"1871","2014-06-09",5.81
"1872","2014-06-10",5.98
"1873","2014-06-11",5.95
"1874","2014-06-12",5.9
"1875","2014-06-13",5.82
"1876","2014-06-16",5.81
"1877","2014-06-17",5.96
"1878","2014-06-18",5.85
"1879","2014-06-19",5.95
"1880","2014-06-20",5.82
"1881","2014-06-23",5.98
"1882","2014-06-24",5.96
"1883","2014-06-25",5.9
"1884","2014-06-26",5.82
"1885","2014-06-27",5.64
"1886","2014-06-30",5.74
"1887","2014-07-01",5.7
"1888","2014-07-02",5.85
"1889","2014-07-03",5.75
"1890","2014-07-07",5.61
"1891","2014-07-08",5.73
"1892","2014-07-09",5.62
"1893","2014-07-10",5.6
"1894","2014-07-11",5.7
"1895","2014-07-14",5.7
"1896","2014-07-15",5.8
"1897","2014-07-16",5.76
"1898","2014-07-17",5.85
"1899","2014-07-18",5.77
"1900","2014-07-21",5.71
"1901","2014-07-22",5.71
"1902","2014-07-23",5.73
"1903","2014-07-24",5.71
"1904","2014-07-25",5.73
"1905","2014-07-28",5.71
"1906","2014-07-29",5.71
"1907","2014-07-30",5.71
"1908","2014-07-31",5.72
"1909","2014-08-01",5.7
"1910","2014-08-04",5.66
"1911","2014-08-05",5.6
"1912","2014-08-06",5.66
"1913","2014-08-07",5.6
"1914","2014-08-08",5.5
"1915","2014-08-11",5.51
"1916","2014-08-12",5.5
"1917","2014-08-13",5.5
"1918","2014-08-14",5.46
"1919","2014-08-15",5.52
"1920","2014-08-18",5.49
"1921","2014-08-19",5.26
"1922","2014-08-20",5.41
"1923","2014-08-21",5.31
"1924","2014-08-22",5.28
"1925","2014-08-25",5.26
"1926","2014-08-26",5.3
"1927","2014-08-27",5.3
"1928","2014-08-28",5.34
"1929","2014-08-29",5.33
"1930","2014-09-02",5.47
"1931","2014-09-03",5.23
"1932","2014-09-04",5.18
"1933","2014-09-05",5.23
"1934","2014-09-08",5.23
"1935","2014-09-09",5.15
"1936","2014-09-10",5.01
"1937","2014-09-11",5.1
"1938","2014-09-12",5.12
"1939","2014-09-15",5.04
"1940","2014-09-16",5.03
"1941","2014-09-17",4.96
"1942","2014-09-18",5.03
"1943","2014-09-19",5
