"","date","NCTY"
"638","2009-07-15",265.5
"639","2009-07-16",260.399994
"640","2009-07-17",253.5
"641","2009-07-20",264
"642","2009-07-21",271.799988
"643","2009-07-22",276.600006
"644","2009-07-23",270.899994
"645","2009-07-24",269.399994
"646","2009-07-27",250.5
"647","2009-07-28",254.699997
"648","2009-07-29",252
"649","2009-07-30",261.600006
"650","2009-07-31",261
"651","2009-08-03",276
"652","2009-08-04",282.899994
"653","2009-08-05",294
"654","2009-08-06",295.5
"655","2009-08-07",284.700012
"656","2009-08-10",281.399994
"657","2009-08-11",279.299988
"658","2009-08-12",275.700012
"659","2009-08-13",271.5
"660","2009-08-14",255
"661","2009-08-17",248.399994
"662","2009-08-18",252.600006
"663","2009-08-19",250.800003
"664","2009-08-20",256.5
"665","2009-08-21",256.5
"666","2009-08-24",253.199997
"667","2009-08-25",255
"668","2009-08-26",256.5
"669","2009-08-27",273.899994
"670","2009-08-28",246.300003
"671","2009-08-31",225
"672","2009-09-01",220.800003
"673","2009-09-02",220.5
"674","2009-09-03",218.399994
"675","2009-09-04",231.600006
"676","2009-09-08",234.600006
"677","2009-09-09",234.300003
"678","2009-09-10",240
"679","2009-09-11",244.800003
"680","2009-09-14",245.100006
"681","2009-09-15",244.199997
"682","2009-09-16",244.800003
"683","2009-09-17",252.300003
"684","2009-09-18",258.899994
"685","2009-09-21",253.800003
"686","2009-09-22",253.199997
"687","2009-09-23",252.300003
"688","2009-09-24",246
"689","2009-09-25",232.800003
"690","2009-09-28",234.300003
"691","2009-09-29",231.600006
"692","2009-09-30",232.5
"693","2009-10-01",227.100006
"694","2009-10-02",227.699997
"695","2009-10-05",226.800003
"696","2009-10-06",232.5
"697","2009-10-07",231.600006
"698","2009-10-08",233.699997
"699","2009-10-09",230.699997
"700","2009-10-12",227.100006
"701","2009-10-13",223.199997
"702","2009-10-14",222
"703","2009-10-15",229.5
"704","2009-10-16",237.899994
"705","2009-10-19",266.700012
"706","2009-10-20",236.100006
"707","2009-10-21",234
"708","2009-10-22",231.600006
"709","2009-10-23",241.800003
"710","2009-10-26",241.5
"711","2009-10-27",237
"712","2009-10-28",229.800003
"713","2009-10-29",230.699997
"714","2009-10-30",225
"715","2009-11-02",234.600006
"716","2009-11-03",238.199997
"717","2009-11-04",243.300003
"718","2009-11-05",241.199997
"719","2009-11-06",238.199997
"720","2009-11-09",236.399994
"721","2009-11-10",229.800003
"722","2009-11-11",227.399994
"723","2009-11-12",226.800003
"724","2009-11-13",223.199997
"725","2009-11-16",222.300003
"726","2009-11-17",221.699997
"727","2009-11-18",222.300003
"728","2009-11-19",226.199997
"729","2009-11-20",224.699997
"730","2009-11-23",226.5
"731","2009-11-24",218.699997
"732","2009-11-25",228.600006
"733","2009-11-27",226.5
"734","2009-11-30",226.5
"735","2009-12-01",233.100006
"736","2009-12-02",230.100006
"737","2009-12-03",224.699997
"738","2009-12-04",225
"739","2009-12-07",224.399994
"740","2009-12-08",222.600006
"741","2009-12-09",220.199997
"742","2009-12-10",216
"743","2009-12-11",215.399994
"744","2009-12-14",214.199997
"745","2009-12-15",212.399994
"746","2009-12-16",209.399994
"747","2009-12-17",203.100006
"748","2009-12-18",198.899994
"749","2009-12-21",192.300003
"750","2009-12-22",201
"751","2009-12-23",211.5
"752","2009-12-24",218.100006
"753","2009-12-28",210.899994
"754","2009-12-29",212.100006
"755","2009-12-30",214.5
"756","2009-12-31",216.600006
"757","2010-01-04",226.5
"758","2010-01-05",241.5
"759","2010-01-06",247.5
"760","2010-01-07",240
"761","2010-01-08",247.5
"762","2010-01-11",245.100006
"763","2010-01-12",246
"764","2010-01-13",248.399994
"765","2010-01-14",250.800003
"766","2010-01-15",255.600006
"767","2010-01-19",255.899994
"768","2010-01-20",241.199997
"769","2010-01-21",234
"770","2010-01-22",224.699997
"771","2010-01-25",217.5
"772","2010-01-26",213
"773","2010-01-27",209.100006
"774","2010-01-28",209.100006
"775","2010-01-29",204.300003
"776","2010-02-01",209.699997
"777","2010-02-02",216.300003
"778","2010-02-03",213.300003
"779","2010-02-04",205.800003
"780","2010-02-05",206.100006
"781","2010-02-08",204.300003
"782","2010-02-09",199.5
"783","2010-02-10",195.600006
"784","2010-02-11",199.199997
"785","2010-02-12",198
"786","2010-02-16",200.399994
"787","2010-02-17",201.300003
"788","2010-02-18",200.100006
"789","2010-02-19",198.600006
"790","2010-02-22",201.300003
"791","2010-02-23",199.5
"792","2010-02-24",216
"793","2010-02-25",206.699997
"794","2010-02-26",210.600006
"795","2010-03-01",210.300003
"796","2010-03-02",206.100006
"797","2010-03-03",203.399994
"798","2010-03-04",201
"799","2010-03-05",210.600006
"800","2010-03-08",217.199997
"801","2010-03-09",219
"802","2010-03-10",219
"803","2010-03-11",216
"804","2010-03-12",217.199997
"805","2010-03-15",219
"806","2010-03-16",219.600006
"807","2010-03-17",219.600006
"808","2010-03-18",222.300003
"809","2010-03-19",215.100006
"810","2010-03-22",211.5
"811","2010-03-23",205.800003
"812","2010-03-24",203.699997
"813","2010-03-25",206.399994
"814","2010-03-26",206.699997
"815","2010-03-29",210
"816","2010-03-30",210
"817","2010-03-31",210.899994
"818","2010-04-01",210
"819","2010-04-05",214.199997
"820","2010-04-06",210.600006
"821","2010-04-07",210.300003
"822","2010-04-08",210.300003
"823","2010-04-09",210
"824","2010-04-12",210.899994
"825","2010-04-13",210.899994
"826","2010-04-14",213.899994
"827","2010-04-15",214.800003
"828","2010-04-16",208.5
"829","2010-04-19",205.199997
"830","2010-04-20",204
"831","2010-04-21",205.5
"832","2010-04-22",202.5
"833","2010-04-23",203.399994
"834","2010-04-26",199.5
"835","2010-04-27",199.5
"836","2010-04-28",200.699997
"837","2010-04-29",194.100006
"838","2010-04-30",193.5
"839","2010-05-03",192.600006
"840","2010-05-04",186
"841","2010-05-05",179.100006
"842","2010-05-06",164.699997
"843","2010-05-07",153.600006
"844","2010-05-10",160.5
"845","2010-05-11",157.199997
"846","2010-05-12",156
"847","2010-05-13",156.300003
"848","2010-05-14",151.800003
"849","2010-05-17",145.199997
"850","2010-05-18",143.399994
"851","2010-05-19",141
"852","2010-05-20",129
"853","2010-05-21",129
"854","2010-05-24",131.399994
"855","2010-05-25",126
"856","2010-05-26",127.800003
"857","2010-05-27",130.5
"858","2010-05-28",132.300003
"859","2010-06-01",128.699997
"860","2010-06-02",130.800003
"861","2010-06-03",132
"862","2010-06-04",131.399994
"863","2010-06-07",126.300003
"864","2010-06-08",123
"865","2010-06-09",117.599998
"866","2010-06-10",116.099998
"867","2010-06-11",120
"868","2010-06-14",122.099998
"869","2010-06-15",121.199997
"870","2010-06-16",116.099998
"871","2010-06-17",113.400002
"872","2010-06-18",114.300003
"873","2010-06-21",122.099998
"874","2010-06-22",125.699997
"875","2010-06-23",122.400002
"876","2010-06-24",124.5
"877","2010-06-25",125.400002
"878","2010-06-28",125.400002
"879","2010-06-29",120
"880","2010-06-30",119.400002
"881","2010-07-01",123.900002
"882","2010-07-02",127.800003
"883","2010-07-06",124.800003
"884","2010-07-07",123.900002
"885","2010-07-08",125.099998
"886","2010-07-09",126.900002
"887","2010-07-12",127.5
"888","2010-07-13",128.100006
"889","2010-07-14",126.900002
"890","2010-07-15",126.300003
"891","2010-07-16",127.199997
"892","2010-07-19",128.399994
"893","2010-07-20",128.399994
"894","2010-07-21",128.699997
"895","2010-07-22",127.5
"896","2010-07-23",148.5
"897","2010-07-26",151.800003
"898","2010-07-27",151.800003
"899","2010-07-28",154.5
"900","2010-07-29",158.100006
"901","2010-07-30",160.199997
"902","2010-08-02",162.300003
"903","2010-08-03",163.5
"904","2010-08-04",163.800003
"905","2010-08-05",163.5
"906","2010-08-06",161.399994
"907","2010-08-09",162.600006
"908","2010-08-10",162
"909","2010-08-11",154.800003
"910","2010-08-12",154.800003
"911","2010-08-13",153.600006
"912","2010-08-16",150.899994
"913","2010-08-17",150.600006
"914","2010-08-18",150
"915","2010-08-19",148.5
"916","2010-08-20",150
"917","2010-08-23",151.5
"918","2010-08-24",151.5
"919","2010-08-25",161.100006
"920","2010-08-26",153.899994
"921","2010-08-27",156.899994
"922","2010-08-30",158.100006
"923","2010-08-31",160.5
"924","2010-09-01",163.5
"925","2010-09-02",160.199997
"926","2010-09-03",162.899994
"927","2010-09-07",165.300003
"928","2010-09-08",168
"929","2010-09-09",170.100006
"930","2010-09-10",168.899994
"931","2010-09-13",171.300003
"932","2010-09-14",173.100006
"933","2010-09-15",171
"934","2010-09-16",170.399994
"935","2010-09-17",167.100006
"936","2010-09-20",163.199997
"937","2010-09-21",162
"938","2010-09-22",162
"939","2010-09-23",157.5
"940","2010-09-24",157.5
"941","2010-09-27",153.600006
"942","2010-09-28",151.199997
"943","2010-09-29",151.5
"944","2010-09-30",155.699997
"945","2010-10-01",154.199997
"946","2010-10-04",153.600006
"947","2010-10-05",154.5
"948","2010-10-06",156
"949","2010-10-07",155.699997
"950","2010-10-08",154.800003
"951","2010-10-11",156.300003
"952","2010-10-12",156
"953","2010-10-13",156.300003
"954","2010-10-14",158.100006
"955","2010-10-15",157.800003
"956","2010-10-18",156.600006
"957","2010-10-19",155.100006
"958","2010-10-20",154.800003
"959","2010-10-21",157.5
