"","date","FLXN"
"979","2017-12-29",25.040001
"980","2018-01-02",26.43
"981","2018-01-03",25.799999
"982","2018-01-04",25.540001
"983","2018-01-05",25.25
"984","2018-01-08",25.57
"985","2018-01-09",25.58
"986","2018-01-10",25.790001
"987","2018-01-11",25.98
"988","2018-01-12",26.450001
"989","2018-01-16",25.030001
"990","2018-01-17",23.629999
"991","2018-01-18",22.67
"992","2018-01-19",23.41
"993","2018-01-22",23.290001
"994","2018-01-23",24.16
"995","2018-01-24",23.6
"996","2018-01-25",23.59
"997","2018-01-26",23.4
"998","2018-01-29",24
"999","2018-01-30",23.25
"1000","2018-01-31",22.59
"1001","2018-02-01",22.309999
"1002","2018-02-02",21.6
"1003","2018-02-05",21.57
"1004","2018-02-06",23.799999
"1005","2018-02-07",23.17
"1006","2018-02-08",22.540001
"1007","2018-02-09",21.92
"1008","2018-02-12",23.219999
"1009","2018-02-13",23.690001
"1010","2018-02-14",24.41
"1011","2018-02-15",24.58
"1012","2018-02-16",23.190001
"1013","2018-02-20",23.58
"1014","2018-02-21",24.58
"1015","2018-02-22",24.190001
"1016","2018-02-23",25.26
"1017","2018-02-26",26.110001
"1018","2018-02-27",25.870001
"1019","2018-02-28",25.360001
"1020","2018-03-01",25.16
"1021","2018-03-02",26.040001
"1022","2018-03-05",26.299999
"1023","2018-03-06",26.99
"1024","2018-03-07",27.41
"1025","2018-03-08",27.01
"1026","2018-03-09",26.73
"1027","2018-03-12",27.940001
"1028","2018-03-13",27.059999
"1029","2018-03-14",25.969999
"1030","2018-03-15",24.18
"1031","2018-03-16",23.530001
"1032","2018-03-19",23.459999
"1033","2018-03-20",23.23
"1034","2018-03-21",24.030001
"1035","2018-03-22",23.5
"1036","2018-03-23",22.98
"1037","2018-03-26",24.15
"1038","2018-03-27",22.98
"1039","2018-03-28",21.690001
"1040","2018-03-29",22.41
"1041","2018-04-02",21.799999
"1042","2018-04-03",24.549999
"1043","2018-04-04",24.93
"1044","2018-04-05",23.620001
"1045","2018-04-06",23.799999
"1046","2018-04-09",24.110001
"1047","2018-04-10",24.48
"1048","2018-04-11",24.719999
"1049","2018-04-12",25.190001
"1050","2018-04-13",25.040001
"1051","2018-04-16",25.379999
"1052","2018-04-17",26.49
"1053","2018-04-18",26.360001
"1054","2018-04-19",25.09
"1055","2018-04-20",24.73
"1056","2018-04-23",24.5
"1057","2018-04-24",24.5
"1058","2018-04-25",25.17
"1059","2018-04-26",26.559999
"1060","2018-04-27",25.889999
"1061","2018-04-30",24.92
"1062","2018-05-01",25.219999
"1063","2018-05-02",25.66
"1064","2018-05-03",25.26
"1065","2018-05-04",25.99
"1066","2018-05-07",25.959999
"1067","2018-05-08",25.74
"1068","2018-05-09",25.43
"1069","2018-05-10",25
"1070","2018-05-11",25.780001
"1071","2018-05-14",26.49
"1072","2018-05-15",25.73
"1073","2018-05-16",26.530001
"1074","2018-05-17",26.639999
"1075","2018-05-18",27.76
"1076","2018-05-21",27.49
"1077","2018-05-22",27.530001
"1078","2018-05-23",26.700001
"1079","2018-05-24",25.91
"1080","2018-05-25",26.07
"1081","2018-05-29",26.17
"1082","2018-05-30",26.65
"1083","2018-05-31",27.110001
"1084","2018-06-01",27.01
"1085","2018-06-04",26.82
"1086","2018-06-05",27.15
"1087","2018-06-06",27.15
"1088","2018-06-07",26.5
"1089","2018-06-08",26.549999
"1090","2018-06-11",27.200001
"1091","2018-06-12",27.129999
"1092","2018-06-13",27.18
"1093","2018-06-14",26.780001
"1094","2018-06-15",26.49
"1095","2018-06-18",26.76
"1096","2018-06-19",27.41
"1097","2018-06-20",28.139999
"1098","2018-06-21",27.1
"1099","2018-06-22",27.58
"1100","2018-06-25",26.6
"1101","2018-06-26",26.57
"1102","2018-06-27",24.92
"1103","2018-06-28",25.219999
"1104","2018-06-29",25.85
"1105","2018-07-02",24.92
"1106","2018-07-03",25.450001
"1107","2018-07-05",25.77
"1108","2018-07-06",26.129999
"1109","2018-07-09",26.459999
"1110","2018-07-10",26.799999
"1111","2018-07-11",27.219999
"1112","2018-07-12",27.5
"1113","2018-07-13",26.99
"1114","2018-07-16",26.969999
"1115","2018-07-17",27.450001
"1116","2018-07-18",27.02
"1117","2018-07-19",27.200001
"1118","2018-07-20",27.07
"1119","2018-07-23",27.219999
"1120","2018-07-24",27.120001
"1121","2018-07-25",25.5
"1122","2018-07-26",25.43
"1123","2018-07-27",24.01
"1124","2018-07-30",23.139999
"1125","2018-07-31",23.860001
"1126","2018-08-01",23.23
"1127","2018-08-02",23.030001
"1128","2018-08-03",23.030001
"1129","2018-08-06",22.57
"1130","2018-08-07",22.82
"1131","2018-08-08",23.469999
"1132","2018-08-09",22.1
"1133","2018-08-10",22.959999
"1134","2018-08-13",23.959999
"1135","2018-08-14",22.83
"1136","2018-08-15",21.35
"1137","2018-08-16",21.91
"1138","2018-08-17",21.93
"1139","2018-08-20",21.15
"1140","2018-08-21",21.190001
"1141","2018-08-22",21.620001
"1142","2018-08-23",21.24
"1143","2018-08-24",21.469999
"1144","2018-08-27",21.040001
"1145","2018-08-28",22.1
"1146","2018-08-29",22.120001
"1147","2018-08-30",22.440001
"1148","2018-08-31",22.9
"1149","2018-09-04",22.67
"1150","2018-09-05",22.9
"1151","2018-09-06",22.440001
"1152","2018-09-07",21.9
"1153","2018-09-10",21.709999
"1154","2018-09-11",22.09
"1155","2018-09-12",21.639999
"1156","2018-09-13",21.25
"1157","2018-09-14",20.719999
"1158","2018-09-17",19.73
"1159","2018-09-18",19.799999
"1160","2018-09-19",19.620001
"1161","2018-09-20",18.870001
"1162","2018-09-21",18.43
"1163","2018-09-24",18.200001
"1164","2018-09-25",17.99
"1165","2018-09-26",18.07
"1166","2018-09-27",19.059999
"1167","2018-09-28",18.709999
"1168","2018-10-01",18.139999
"1169","2018-10-02",18.09
"1170","2018-10-03",18.809999
"1171","2018-10-04",18.24
"1172","2018-10-05",18.6
"1173","2018-10-08",18.6
"1174","2018-10-09",18.780001
"1175","2018-10-10",18.469999
"1176","2018-10-11",18.57
"1177","2018-10-12",18.379999
"1178","2018-10-15",18.450001
"1179","2018-10-16",19.6
"1180","2018-10-17",18.540001
"1181","2018-10-18",18.629999
"1182","2018-10-19",18.940001
"1183","2018-10-22",17.219999
"1184","2018-10-23",16.67
"1185","2018-10-24",15.68
"1186","2018-10-25",15.43
"1187","2018-10-26",15.09
"1188","2018-10-29",14.36
"1189","2018-10-30",14.32
"1190","2018-10-31",13.54
"1191","2018-11-01",14.79
"1192","2018-11-02",14.9
"1193","2018-11-05",14.62
"1194","2018-11-06",14.05
"1195","2018-11-07",14.27
"1196","2018-11-08",16.99
"1197","2018-11-09",16.959999
"1198","2018-11-12",16.219999
"1199","2018-11-13",16.41
"1200","2018-11-14",16.209999
"1201","2018-11-15",17.379999
"1202","2018-11-16",16.860001
"1203","2018-11-19",15.97
"1204","2018-11-20",15.74
"1205","2018-11-21",15.99
"1206","2018-11-23",15.84
"1207","2018-11-26",16.01
"1208","2018-11-27",15.65
"1209","2018-11-28",15.75
"1210","2018-11-29",15.47
"1211","2018-11-30",16.309999
"1212","2018-12-03",16.459999
"1213","2018-12-04",15.74
"1214","2018-12-06",15.75
"1215","2018-12-07",14.96
"1216","2018-12-10",14.34
"1217","2018-12-11",14.36
"1218","2018-12-12",14.36
"1219","2018-12-13",13.67
"1220","2018-12-14",13.35
"1221","2018-12-17",12.9
"1222","2018-12-18",13.01
"1223","2018-12-19",12.84
"1224","2018-12-20",12.33
"1225","2018-12-21",11.62
"1226","2018-12-24",11.47
"1227","2018-12-26",12.12
"1228","2018-12-27",11.73
"1229","2018-12-28",11.89
"1230","2018-12-31",11.32
"1231","2019-01-02",12.46
"1232","2019-01-03",12.33
"1233","2019-01-04",13.12
"1234","2019-01-07",13.49
"1235","2019-01-08",13.3
"1236","2019-01-09",13.04
"1237","2019-01-10",13.22
"1238","2019-01-11",13.24
"1239","2019-01-14",13.02
"1240","2019-01-15",14.04
"1241","2019-01-16",13.4
"1242","2019-01-17",13.65
"1243","2019-01-18",14.58
"1244","2019-01-22",13.83
"1245","2019-01-23",13.02
"1246","2019-01-24",13.4
"1247","2019-01-25",13.72
"1248","2019-01-28",12.91
"1249","2019-01-29",13.69
"1250","2019-01-30",14.22
"1251","2019-01-31",14.69
"1252","2019-02-01",13.7
"1253","2019-02-04",14.08
"1254","2019-02-05",13.93
"1255","2019-02-06",14.31
"1256","2019-02-07",13.55
"1257","2019-02-08",13.69
"1258","2019-02-11",13.73
"1259","2019-02-12",14.27
"1260","2019-02-13",13.93
"1261","2019-02-14",14.18
"1262","2019-02-15",14.66
"1263","2019-02-19",14.32
"1264","2019-02-20",14.44
"1265","2019-02-21",14.21
"1266","2019-02-22",14.58
"1267","2019-02-25",14.5
"1268","2019-02-26",14.06
"1269","2019-02-27",14.18
"1270","2019-02-28",13.82
"1271","2019-03-01",14.75
"1272","2019-03-04",14.01
"1273","2019-03-05",13.76
"1274","2019-03-06",13.03
"1275","2019-03-07",12.98
"1276","2019-03-08",13.08
"1277","2019-03-11",12.95
"1278","2019-03-12",12.54
"1279","2019-03-13",12.24
"1280","2019-03-14",12.13
"1281","2019-03-15",12.01
"1282","2019-03-18",11.93
"1283","2019-03-19",12.15
"1284","2019-03-20",11.99
"1285","2019-03-21",12.54
"1286","2019-03-22",12.5
"1287","2019-03-25",11.54
"1288","2019-03-26",12.05
"1289","2019-03-27",11.93
"1290","2019-03-28",12
"1291","2019-03-29",12.48
"1292","2019-04-01",12.42
"1293","2019-04-02",12.35
"1294","2019-04-03",12.7
"1295","2019-04-04",12.51
"1296","2019-04-05",12.71
"1297","2019-04-08",12.63
"1298","2019-04-09",12.42
"1299","2019-04-10",11
"1300","2019-04-11",11
"1301","2019-04-12",10.51
"1302","2019-04-15",10.63
"1303","2019-04-16",10.56
"1304","2019-04-17",10.25
"1305","2019-04-18",10.22
"1306","2019-04-22",10.23
"1307","2019-04-23",10.74
"1308","2019-04-24",10.95
"1309","2019-04-25",10.78
"1310","2019-04-26",11.03
"1311","2019-04-29",11.15
"1312","2019-04-30",10.6
"1313","2019-05-01",10.4
"1314","2019-05-02",10.67
"1315","2019-05-03",10.77
"1316","2019-05-06",10.89
"1317","2019-05-07",10.24
"1318","2019-05-08",9.68
"1319","2019-05-09",11.55
"1320","2019-05-10",12.56
"1321","2019-05-13",12.11
"1322","2019-05-14",12.22
"1323","2019-05-15",12.59
"1324","2019-05-16",13.26
"1325","2019-05-17",12.52
"1326","2019-05-20",12.5
"1327","2019-05-21",13.13
"1328","2019-05-22",12.93
"1329","2019-05-23",12.52
"1330","2019-05-24",12.74
"1331","2019-05-28",12.47
"1332","2019-05-29",11.91
"1333","2019-05-30",11.41
"1334","2019-05-31",11.03
"1335","2019-06-03",11.13
"1336","2019-06-04",11.92
"1337","2019-06-05",11.48
"1338","2019-06-06",11.33
"1339","2019-06-07",11.76
"1340","2019-06-10",11.66
"1341","2019-06-11",11.1
"1342","2019-06-12",11.01
"1343","2019-06-13",11.28
"1344","2019-06-14",10.89
"1345","2019-06-17",11.62
"1346","2019-06-18",11.8
"1347","2019-06-19",11.74
"1348","2019-06-20",11.54
"1349","2019-06-21",11.64
"1350","2019-06-24",10.89
"1351","2019-06-25",11.29
"1352","2019-06-26",11.22
"1353","2019-06-27",11.75
"1354","2019-06-28",12.3
"1355","2019-07-01",11.92
"1356","2019-07-02",11.51
"1357","2019-07-03",11.47
"1358","2019-07-05",11.12
"1359","2019-07-08",10.83
"1360","2019-07-09",11.03
"1361","2019-07-10",11.13
"1362","2019-07-11",10.9
"1363","2019-07-12",10.79
"1364","2019-07-15",11.45
"1365","2019-07-16",10.91
"1366","2019-07-17",11
"1367","2019-07-18",10.92
"1368","2019-07-19",10.85
"1369","2019-07-22",10.56
"1370","2019-07-23",9.93
"1371","2019-07-24",10.23
"1372","2019-07-25",9.7
"1373","2019-07-26",9.99
"1374","2019-07-29",9.54
"1375","2019-07-30",9.94
"1376","2019-07-31",10.04
"1377","2019-08-01",9.77
"1378","2019-08-02",9.07
"1379","2019-08-05",9.15
"1380","2019-08-06",9.14
"1381","2019-08-07",10.21
"1382","2019-08-08",10.48
"1383","2019-08-09",11.2
"1384","2019-08-12",11.37
"1385","2019-08-13",11.92
"1386","2019-08-14",10.93
"1387","2019-08-15",10.73
"1388","2019-08-16",10.99
"1389","2019-08-19",10.96
"1390","2019-08-20",10.69
"1391","2019-08-21",11.19
"1392","2019-08-22",11.11
"1393","2019-08-23",11.07
"1394","2019-08-26",11.41
"1395","2019-08-27",11.46
"1396","2019-08-28",11.87
"1397","2019-08-29",12.99
"1398","2019-08-30",13.17
"1399","2019-09-03",12.78
"1400","2019-09-04",13.02
"1401","2019-09-05",13.1
"1402","2019-09-06",13.06
"1403","2019-09-09",13.31
"1404","2019-09-10",14.25
"1405","2019-09-11",14.63
"1406","2019-09-12",14.13
"1407","2019-09-13",13.99
"1408","2019-09-16",14.56
"1409","2019-09-17",14.49
"1410","2019-09-18",14.54
"1411","2019-09-19",14.72
"1412","2019-09-20",14.97
"1413","2019-09-23",15.49
"1414","2019-09-24",15.13
"1415","2019-09-25",14.84
"1416","2019-09-26",14.11
"1417","2019-09-27",13.91
"1418","2019-09-30",13.71
"1419","2019-10-01",13.47
"1420","2019-10-02",12.88
"1421","2019-10-03",13.29
"1422","2019-10-04",13.56
"1423","2019-10-07",13.98
"1424","2019-10-08",13.59
"1425","2019-10-09",13.11
"1426","2019-10-10",13.24
"1427","2019-10-11",13.36
"1428","2019-10-14",13.82
"1429","2019-10-15",14.15
"1430","2019-10-16",14.04
"1431","2019-10-17",14.42
"1432","2019-10-18",14.24
"1433","2019-10-21",14.99
"1434","2019-10-22",14.74
"1435","2019-10-23",15.19
"1436","2019-10-24",15.5
"1437","2019-10-25",15.36
"1438","2019-10-28",16.01
"1439","2019-10-29",15.9
"1440","2019-10-30",16.459999
"1441","2019-10-31",17.17
"1442","2019-11-01",17.4
"1443","2019-11-04",17.59
"1444","2019-11-05",17.190001
"1445","2019-11-06",16.690001
"1446","2019-11-07",17.120001
"1447","2019-11-08",16.43
"1448","2019-11-11",16.139999
"1449","2019-11-12",15.96
"1450","2019-11-13",16.040001
"1451","2019-11-14",15.98
"1452","2019-11-15",16.09
"1453","2019-11-18",16.110001
"1454","2019-11-19",16.440001
"1455","2019-11-20",16.5
"1456","2019-11-21",16.84
"1457","2019-11-22",16.809999
"1458","2019-11-25",17.74
"1459","2019-11-26",18.040001
"1460","2019-11-27",17.91
"1461","2019-11-29",17.73
"1462","2019-12-02",17.940001
"1463","2019-12-03",18.25
"1464","2019-12-04",18.57
"1465","2019-12-05",18.99
"1466","2019-12-06",19.530001
"1467","2019-12-09",20.16
"1468","2019-12-10",20.950001
"1469","2019-12-11",20.790001
"1470","2019-12-12",20.82
"1471","2019-12-13",19.799999
"1472","2019-12-16",19.110001
"1473","2019-12-17",18.450001
"1474","2019-12-18",18.77
"1475","2019-12-19",19.190001
"1476","2019-12-20",19.09
"1477","2019-12-23",19.190001
"1478","2019-12-24",19.190001
"1479","2019-12-26",19.18
"1480","2019-12-27",20.940001
"1481","2019-12-30",20.459999
"1482","2019-12-31",20.700001
"1483","2020-01-02",20.530001
"1484","2020-01-03",19.66
"1485","2020-01-06",20
"1486","2020-01-07",20.450001
"1487","2020-01-08",20.719999
"1488","2020-01-09",21.129999
"1489","2020-01-10",18.92
"1490","2020-01-13",18.450001
"1491","2020-01-14",18.469999
"1492","2020-01-15",18.24
"1493","2020-01-16",17.83
"1494","2020-01-17",17.51
"1495","2020-01-21",18.290001
"1496","2020-01-22",18.41
"1497","2020-01-23",18
"1498","2020-01-24",17.59
"1499","2020-01-27",17.6
"1500","2020-01-28",17.709999
"1501","2020-01-29",17.690001
"1502","2020-01-30",17.469999
"1503","2020-01-31",17.52
"1504","2020-02-03",17.860001
"1505","2020-02-04",18.389999
"1506","2020-02-05",18.34
"1507","2020-02-06",17.73
"1508","2020-02-07",17.059999
"1509","2020-02-10",17.290001
"1510","2020-02-11",17.01
"1511","2020-02-12",17.17
"1512","2020-02-13",16.74
"1513","2020-02-14",16.530001
"1514","2020-02-18",16.290001
"1515","2020-02-19",16.26
"1516","2020-02-20",16.530001
"1517","2020-02-21",17.309999
"1518","2020-02-24",16.23
"1519","2020-02-25",16.25
"1520","2020-02-26",16.32
"1521","2020-02-27",15.52
"1522","2020-02-28",15.79
"1523","2020-03-02",15.78
"1524","2020-03-03",15.26
"1525","2020-03-04",15.62
"1526","2020-03-05",14.86
"1527","2020-03-06",14.48
"1528","2020-03-09",13.16
"1529","2020-03-10",13.81
"1530","2020-03-11",12.31
"1531","2020-03-12",10.15
"1532","2020-03-13",9.74
"1533","2020-03-16",6.6
"1534","2020-03-17",7.2
"1535","2020-03-18",5.63
"1536","2020-03-19",6.43
"1537","2020-03-20",6
"1538","2020-03-23",5.53
"1539","2020-03-24",7.24
"1540","2020-03-25",8.15
"1541","2020-03-26",8.75
"1542","2020-03-27",8.21
"1543","2020-03-30",8.22
"1544","2020-03-31",7.87
"1545","2020-04-01",7.01
"1546","2020-04-02",6.85
"1547","2020-04-03",6.65
"1548","2020-04-06",7.75
"1549","2020-04-07",7.64
"1550","2020-04-08",8.5
"1551","2020-04-09",8.84
"1552","2020-04-13",8.72
"1553","2020-04-14",8.8
"1554","2020-04-15",7.89
"1555","2020-04-16",7.56
"1556","2020-04-17",8.75
"1557","2020-04-20",9.46
"1558","2020-04-21",9.36
"1559","2020-04-22",9.14
"1560","2020-04-23",9.51
"1561","2020-04-24",9.61
"1562","2020-04-27",10.49
"1563","2020-04-28",10.09
"1564","2020-04-29",10.65
"1565","2020-04-30",10.64
"1566","2020-05-01",9.6
"1567","2020-05-04",10.1
"1568","2020-05-05",10.65
"1569","2020-05-06",10.31
"1570","2020-05-07",10.88
"1571","2020-05-08",9.5
"1572","2020-05-11",9.66
"1573","2020-05-12",8.78
"1574","2020-05-13",8.49
"1575","2020-05-14",8.49
"1576","2020-05-15",8.54
"1577","2020-05-18",9.67
"1578","2020-05-19",10.55
"1579","2020-05-20",10.92
"1580","2020-05-21",9.83
"1581","2020-05-22",9.77
"1582","2020-05-26",9.69
"1583","2020-05-27",10.33
"1584","2020-05-28",11.65
"1585","2020-05-29",11.43
"1586","2020-06-01",11.37
"1587","2020-06-02",12.18
"1588","2020-06-03",12.17
"1589","2020-06-04",11.88
"1590","2020-06-05",12.3
"1591","2020-06-08",12.86
"1592","2020-06-09",12.65
"1593","2020-06-10",11.88
"1594","2020-06-11",10.73
"1595","2020-06-12",11.25
"1596","2020-06-15",11.51
"1597","2020-06-16",12.25
"1598","2020-06-17",12.4
"1599","2020-06-18",13.14
"1600","2020-06-19",12.7
"1601","2020-06-22",12.74
"1602","2020-06-23",13.11
"1603","2020-06-24",12.09
"1604","2020-06-25",12.96
"1605","2020-06-26",12.54
"1606","2020-06-29",12.68
"1607","2020-06-30",13.15
"1608","2020-07-01",13.04
"1609","2020-07-02",13.26
"1610","2020-07-06",13.09
"1611","2020-07-07",12.31
"1612","2020-07-08",12.5
"1613","2020-07-09",12.16
"1614","2020-07-10",11.99
"1615","2020-07-13",11.76
"1616","2020-07-14",13.12
"1617","2020-07-15",13.45
"1618","2020-07-16",13.31
"1619","2020-07-17",13.17
"1620","2020-07-20",12.91
"1621","2020-07-21",13.01
"1622","2020-07-22",13.17
"1623","2020-07-23",12.77
"1624","2020-07-24",12.39
"1625","2020-07-27",12.9
"1626","2020-07-28",12.49
"1627","2020-07-29",13.52
"1628","2020-07-30",13.85
"1629","2020-07-31",13.57
"1630","2020-08-03",13.55
"1631","2020-08-04",13.41
"1632","2020-08-05",12.63
"1633","2020-08-06",12.87
"1634","2020-08-07",12.34
"1635","2020-08-10",12.52
"1636","2020-08-11",12.1
"1637","2020-08-12",12.46
"1638","2020-08-13",12.26
"1639","2020-08-14",12.2
"1640","2020-08-17",12.68
"1641","2020-08-18",12.54
"1642","2020-08-19",12.65
"1643","2020-08-20",12.67
"1644","2020-08-21",11.61
"1645","2020-08-24",11.31
"1646","2020-08-25",11.51
"1647","2020-08-26",11.1
"1648","2020-08-27",11.08
"1649","2020-08-28",11.49
"1650","2020-08-31",11.66
"1651","2020-09-01",11.59
"1652","2020-09-02",12.18
"1653","2020-09-03",12.37
"1654","2020-09-04",12.32
"1655","2020-09-08",12.06
"1656","2020-09-09",12.47
"1657","2020-09-10",12.03
"1658","2020-09-11",11.82
"1659","2020-09-14",12.22
"1660","2020-09-15",12.45
"1661","2020-09-16",12.54
"1662","2020-09-17",11.97
"1663","2020-09-18",11.98
"1664","2020-09-21",11.07
"1665","2020-09-22",11.07
"1666","2020-09-23",10.52
"1667","2020-09-24",10.52
"1668","2020-09-25",11.02
"1669","2020-09-28",10.86
"1670","2020-09-29",10.4
"1671","2020-09-30",10.41
"1672","2020-10-01",10.45
"1673","2020-10-02",10.13
"1674","2020-10-05",10.35
"1675","2020-10-06",10.2
"1676","2020-10-07",10.78
"1677","2020-10-08",11.25
"1678","2020-10-09",11.36
"1679","2020-10-12",11.47
"1680","2020-10-13",13.06
"1681","2020-10-14",12.85
"1682","2020-10-15",13.43
"1683","2020-10-16",13.42
"1684","2020-10-19",13.08
"1685","2020-10-20",12.19
"1686","2020-10-21",11.79
"1687","2020-10-22",12.15
"1688","2020-10-23",12.18
"1689","2020-10-26",12.29
"1690","2020-10-27",12.44
"1691","2020-10-28",11.93
"1692","2020-10-29",11.94
"1693","2020-10-30",11.99
"1694","2020-11-02",12.02
"1695","2020-11-03",12
"1696","2020-11-04",12.97
"1697","2020-11-05",11.74
"1698","2020-11-06",10.9
"1699","2020-11-09",12.55
"1700","2020-11-10",12.54
"1701","2020-11-11",11.96
"1702","2020-11-12",11.56
"1703","2020-11-13",11.38
"1704","2020-11-16",11.52
"1705","2020-11-17",11.54
"1706","2020-11-18",11
"1707","2020-11-19",11.09
"1708","2020-11-20",11.36
"1709","2020-11-23",10.99
"1710","2020-11-24",11.07
"1711","2020-11-25",10.84
"1712","2020-11-27",10.82
