"","date","IIPR"
"955","2020-09-17",126.18
"956","2020-09-18",124.790001
"957","2020-09-21",123.260002
"958","2020-09-22",124.589996
"959","2020-09-23",118.129997
"960","2020-09-24",119.309998
"961","2020-09-25",123.360001
"962","2020-09-28",128.300003
"963","2020-09-29",124.75
"964","2020-09-30",124.110001
"965","2020-10-01",125.129997
"966","2020-10-02",125.309998
"967","2020-10-05",126.599998
"968","2020-10-06",124.43
"969","2020-10-07",129.960007
"970","2020-10-08",129.779999
"971","2020-10-09",131.220001
"972","2020-10-12",134.190002
"973","2020-10-13",135.770004
"974","2020-10-14",131.399994
"975","2020-10-15",131.25
"976","2020-10-16",129.509995
"977","2020-10-19",128.899994
"978","2020-10-20",128.660004
"979","2020-10-21",126.580002
"980","2020-10-22",127.18
"981","2020-10-23",124
"982","2020-10-26",121.75
"983","2020-10-27",121.709999
"984","2020-10-28",121.5
"985","2020-10-29",119.93
"986","2020-10-30",116.629997
"987","2020-11-02",122.529999
"988","2020-11-03",122.93
"989","2020-11-04",133.580002
"990","2020-11-05",155.869995
"991","2020-11-06",152.380005
"992","2020-11-09",145.059998
"993","2020-11-10",153.490005
"994","2020-11-11",155.389999
"995","2020-11-12",155.300003
"996","2020-11-13",152.460007
"997","2020-11-16",153.490005
"998","2020-11-17",149.759995
"999","2020-11-18",150.070007
"1000","2020-11-19",153.470001
"1001","2020-11-20",151.949997
"1002","2020-11-23",153.899994
"1003","2020-11-24",154.619995
"1004","2020-11-25",156.279999
"1005","2020-11-27",156.789993
