"","date","FDUS"
"983","2015-05-18",16.4
"984","2015-05-19",16.389999
"985","2015-05-20",16.540001
"986","2015-05-21",16.4
"987","2015-05-22",16.51
"988","2015-05-26",16.51
"989","2015-05-27",16.540001
"990","2015-05-28",16.6
"991","2015-05-29",16.5
"992","2015-06-01",16.389999
"993","2015-06-02",16.549999
"994","2015-06-03",16.700001
"995","2015-06-04",16.469999
"996","2015-06-05",16.620001
"997","2015-06-08",16.32
"998","2015-06-09",15.92
"999","2015-06-10",15.9
"1000","2015-06-11",15.91
"1001","2015-06-12",15.66
"1002","2015-06-15",15.79
"1003","2015-06-16",15.82
"1004","2015-06-17",15.62
"1005","2015-06-18",15.81
"1006","2015-06-19",15.33
"1007","2015-06-22",15.49
"1008","2015-06-23",15.71
"1009","2015-06-24",16.18
"1010","2015-06-25",15.64
"1011","2015-06-26",15.85
"1012","2015-06-29",15.51
"1013","2015-06-30",14.9
"1014","2015-07-01",14.96
"1015","2015-07-02",14.79
"1016","2015-07-06",14.45
"1017","2015-07-07",14.73
"1018","2015-07-08",15.1
"1019","2015-07-09",15.09
"1020","2015-07-10",15.4
"1021","2015-07-13",15.41
"1022","2015-07-14",15.51
"1023","2015-07-15",15.47
"1024","2015-07-16",15.35
"1025","2015-07-17",15.51
"1026","2015-07-20",15.16
"1027","2015-07-21",15.3
"1028","2015-07-22",14.92
"1029","2015-07-23",14.7
"1030","2015-07-24",14.41
"1031","2015-07-27",14.28
"1032","2015-07-28",14.35
"1033","2015-07-29",14.81
"1034","2015-07-30",14.51
"1035","2015-07-31",14.65
"1036","2015-08-03",14.54
"1037","2015-08-04",14.36
"1038","2015-08-05",14.26
"1039","2015-08-06",14.24
"1040","2015-08-07",14.02
"1041","2015-08-10",14.16
"1042","2015-08-11",14.5
"1043","2015-08-12",14.58
"1044","2015-08-13",15.23
"1045","2015-08-14",14.59
"1046","2015-08-17",15.12
"1047","2015-08-18",14.9
"1048","2015-08-19",14.88
"1049","2015-08-20",14.86
"1050","2015-08-21",14.42
"1051","2015-08-24",13.7
"1052","2015-08-25",13.65
"1053","2015-08-26",14.05
"1054","2015-08-27",14.55
"1055","2015-08-28",14.64
"1056","2015-08-31",14.68
"1057","2015-09-01",14.75
"1058","2015-09-02",14.84
"1059","2015-09-03",14.8
"1060","2015-09-04",14.4
"1061","2015-09-08",14.49
"1062","2015-09-09",14.97
"1063","2015-09-10",14.93
"1064","2015-09-11",15.32
"1065","2015-09-14",15.43
"1066","2015-09-15",14.83
"1067","2015-09-16",14.65
"1068","2015-09-17",14.25
"1069","2015-09-18",14.26
"1070","2015-09-21",14.13
"1071","2015-09-22",14.06
"1072","2015-09-23",14.1
"1073","2015-09-24",14.61
"1074","2015-09-25",14.44
"1075","2015-09-28",14.05
"1076","2015-09-29",13.78
"1077","2015-09-30",13.78
"1078","2015-10-01",13.67
"1079","2015-10-02",13.87
"1080","2015-10-05",14.18
"1081","2015-10-06",14.5
"1082","2015-10-07",14.47
"1083","2015-10-08",14.5
"1084","2015-10-09",14.39
"1085","2015-10-12",14.61
"1086","2015-10-13",14.24
"1087","2015-10-14",13.97
"1088","2015-10-15",14.36
"1089","2015-10-16",14.24
"1090","2015-10-19",14.28
"1091","2015-10-20",14.73
"1092","2015-10-21",14.68
"1093","2015-10-22",14.64
"1094","2015-10-23",14.8
"1095","2015-10-26",14.4
"1096","2015-10-27",14.05
"1097","2015-10-28",14.07
"1098","2015-10-29",13.91
"1099","2015-10-30",13.83
"1100","2015-11-02",13.96
"1101","2015-11-03",13.78
"1102","2015-11-04",13.76
"1103","2015-11-05",13.53
"1104","2015-11-06",13.81
"1105","2015-11-09",13.72
"1106","2015-11-10",13.79
"1107","2015-11-11",13.82
"1108","2015-11-12",13.62
"1109","2015-11-13",13.57
"1110","2015-11-16",13.71
"1111","2015-11-17",13.66
"1112","2015-11-18",13.48
"1113","2015-11-19",13.54
"1114","2015-11-20",13.75
"1115","2015-11-23",14.04
"1116","2015-11-24",13.9
"1117","2015-11-25",14.02
"1118","2015-11-27",14.2
"1119","2015-11-30",14.3
"1120","2015-12-01",14.72
"1121","2015-12-02",13.93
"1122","2015-12-03",13.76
"1123","2015-12-04",13.59
"1124","2015-12-07",13.78
"1125","2015-12-08",13.53
"1126","2015-12-09",13.42
"1127","2015-12-10",13.43
"1128","2015-12-11",13.19
"1129","2015-12-14",13.11
"1130","2015-12-15",13.26
"1131","2015-12-16",13.47
"1132","2015-12-17",14.29
"1133","2015-12-18",14.09
"1134","2015-12-21",14.19
"1135","2015-12-22",14.1
"1136","2015-12-23",14.38
"1137","2015-12-24",14.29
"1138","2015-12-28",13.96
"1139","2015-12-29",14.01
"1140","2015-12-30",13.83
"1141","2015-12-31",13.69
"1142","2016-01-04",14
"1143","2016-01-05",14.26
"1144","2016-01-06",14.51
"1145","2016-01-07",14.35
"1146","2016-01-08",13.65
"1147","2016-01-11",13.48
"1148","2016-01-12",13.32
"1149","2016-01-13",13.01
"1150","2016-01-14",13.12
"1151","2016-01-15",12.77
"1152","2016-01-19",12.55
"1153","2016-01-20",11.91
"1154","2016-01-21",11.94
"1155","2016-01-22",13.17
"1156","2016-01-25",12.93
"1157","2016-01-26",13.03
"1158","2016-01-27",13.13
"1159","2016-01-28",13.2
"1160","2016-01-29",13.32
"1161","2016-02-01",13.27
"1162","2016-02-02",13.05
"1163","2016-02-03",13
"1164","2016-02-04",13.12
"1165","2016-02-05",13.18
"1166","2016-02-08",13.52
"1167","2016-02-09",12.76
"1168","2016-02-10",12.53
"1169","2016-02-11",12.72
"1170","2016-02-12",12.22
"1171","2016-02-16",12.24
"1172","2016-02-17",13.15
"1173","2016-02-18",12.79
"1174","2016-02-19",12.94
"1175","2016-02-22",13.01
"1176","2016-02-23",13.25
"1177","2016-02-24",13.24
"1178","2016-02-25",13.53
"1179","2016-02-26",13.65
"1180","2016-02-29",14.26
"1181","2016-03-01",14.34
"1182","2016-03-02",14.33
"1183","2016-03-03",14.55
"1184","2016-03-04",15.16
"1185","2016-03-07",15.35
"1186","2016-03-08",15.05
"1187","2016-03-09",14.28
"1188","2016-03-10",14.4
"1189","2016-03-11",14.58
"1190","2016-03-14",14.87
"1191","2016-03-15",14.6
"1192","2016-03-16",14.82
"1193","2016-03-17",15.29
"1194","2016-03-18",15.11
"1195","2016-03-21",14.82
"1196","2016-03-22",15.46
"1197","2016-03-23",14.86
"1198","2016-03-24",15.49
"1199","2016-03-28",15.44
"1200","2016-03-29",15.31
"1201","2016-03-30",15.49
"1202","2016-03-31",15.51
"1203","2016-04-01",15.53
"1204","2016-04-04",15.29
"1205","2016-04-05",15.21
"1206","2016-04-06",15.84
"1207","2016-04-07",15.22
"1208","2016-04-08",15.53
"1209","2016-04-11",15.31
"1210","2016-04-12",15.7
"1211","2016-04-13",15.68
"1212","2016-04-14",15.68
"1213","2016-04-15",15.54
"1214","2016-04-18",15.51
"1215","2016-04-19",15.81
"1216","2016-04-20",15.64
"1217","2016-04-21",15.66
"1218","2016-04-22",15.41
"1219","2016-04-25",15.26
"1220","2016-04-26",15.58
"1221","2016-04-27",15.73
"1222","2016-04-28",15.96
"1223","2016-04-29",15.94
"1224","2016-05-02",15.62
"1225","2016-05-03",15.49
"1226","2016-05-04",15.34
"1227","2016-05-05",15.52
"1228","2016-05-06",15.39
"1229","2016-05-09",15.54
"1230","2016-05-10",15.33
"1231","2016-05-11",15.75
"1232","2016-05-12",15.23
"1233","2016-05-13",15.23
"1234","2016-05-16",15.35
"1235","2016-05-17",15.47
"1236","2016-05-18",15.09
"1237","2016-05-19",15.03
"1238","2016-05-20",15.23
"1239","2016-05-23",15.45
"1240","2016-05-24",15.2
"1241","2016-05-25",15.51
"1242","2016-05-26",15.59
"1243","2016-05-27",15.2
"1244","2016-05-31",15.1
"1245","2016-06-01",15.31
"1246","2016-06-02",15.25
"1247","2016-06-03",15.38
"1248","2016-06-06",15.38
"1249","2016-06-07",15.42
"1250","2016-06-08",15.05
"1251","2016-06-09",15.02
"1252","2016-06-10",14.94
"1253","2016-06-13",14.83
"1254","2016-06-14",14.74
"1255","2016-06-15",14.9
"1256","2016-06-16",14.76
"1257","2016-06-17",14.7
"1258","2016-06-20",14.89
"1259","2016-06-21",14.93
"1260","2016-06-22",14.87
"1261","2016-06-23",15.25
"1262","2016-06-24",15.09
"1263","2016-06-27",14.97
"1264","2016-06-28",15.08
"1265","2016-06-29",15.27
"1266","2016-06-30",15.27
"1267","2016-07-01",15.43
"1268","2016-07-05",15.45
"1269","2016-07-06",15.48
"1270","2016-07-07",15.52
"1271","2016-07-08",15.51
"1272","2016-07-11",15.51
"1273","2016-07-12",15.58
"1274","2016-07-13",15.51
"1275","2016-07-14",15.69
"1276","2016-07-15",15.65
"1277","2016-07-18",15.71
"1278","2016-07-19",15.78
"1279","2016-07-20",15.7
"1280","2016-07-21",15.75
"1281","2016-07-22",15.84
"1282","2016-07-25",15.9
"1283","2016-07-26",15.87
"1284","2016-07-27",15.86
"1285","2016-07-28",15.75
"1286","2016-07-29",15.84
"1287","2016-08-01",15.78
"1288","2016-08-02",15.77
"1289","2016-08-03",15.82
"1290","2016-08-04",15.76
"1291","2016-08-05",15.76
"1292","2016-08-08",15.82
"1293","2016-08-09",15.8
"1294","2016-08-10",15.86
"1295","2016-08-11",15.84
"1296","2016-08-12",15.9
"1297","2016-08-15",15.98
"1298","2016-08-16",16.030001
"1299","2016-08-17",15.79
"1300","2016-08-18",15.79
"1301","2016-08-19",15.81
"1302","2016-08-22",15.9
"1303","2016-08-23",16.049999
"1304","2016-08-24",16.129999
"1305","2016-08-25",16.059999
"1306","2016-08-26",16.110001
"1307","2016-08-29",16.25
"1308","2016-08-30",16.209999
"1309","2016-08-31",16.15
"1310","2016-09-01",16.139999
"1311","2016-09-02",16.16
"1312","2016-09-06",16.33
"1313","2016-09-07",16.1
"1314","2016-09-08",16.1
"1315","2016-09-09",15.93
"1316","2016-09-12",15.96
"1317","2016-09-13",15.22
"1318","2016-09-14",15.25
"1319","2016-09-15",15.31
"1320","2016-09-16",15.47
"1321","2016-09-19",15.3
"1322","2016-09-20",15.49
"1323","2016-09-21",15.67
"1324","2016-09-22",15.76
"1325","2016-09-23",15.83
"1326","2016-09-26",15.81
"1327","2016-09-27",15.87
"1328","2016-09-28",15.83
"1329","2016-09-29",15.8
"1330","2016-09-30",15.75
"1331","2016-10-03",15.86
"1332","2016-10-04",15.79
"1333","2016-10-05",15.84
"1334","2016-10-06",15.79
"1335","2016-10-07",15.75
"1336","2016-10-10",15.88
"1337","2016-10-11",15.86
"1338","2016-10-12",15.83
"1339","2016-10-13",15.64
"1340","2016-10-14",15.53
"1341","2016-10-17",15.5
"1342","2016-10-18",15.62
"1343","2016-10-19",15.61
"1344","2016-10-20",15.64
"1345","2016-10-21",15.61
"1346","2016-10-24",15.73
"1347","2016-10-25",15.74
"1348","2016-10-26",15.64
"1349","2016-10-27",15.49
"1350","2016-10-28",15.23
"1351","2016-10-31",14.98
"1352","2016-11-01",14.75
"1353","2016-11-02",14.62
"1354","2016-11-03",14.68
"1355","2016-11-04",15.06
"1356","2016-11-07",15.36
"1357","2016-11-08",15.46
"1358","2016-11-09",15.75
"1359","2016-11-10",16.23
"1360","2016-11-11",15.96
"1361","2016-11-14",16.34
"1362","2016-11-15",15.9
"1363","2016-11-16",16.120001
"1364","2016-11-17",16
"1365","2016-11-18",16.219999
"1366","2016-11-21",16.59
"1367","2016-11-22",16.690001
"1368","2016-11-23",16.809999
"1369","2016-11-25",17
"1370","2016-11-28",17.07
"1371","2016-11-29",16.5
"1372","2016-11-30",16.18
"1373","2016-12-01",16.129999
"1374","2016-12-02",16.15
"1375","2016-12-05",16.110001
"1376","2016-12-06",16.25
"1377","2016-12-07",16.18
"1378","2016-12-08",16.24
"1379","2016-12-09",16.209999
"1380","2016-12-12",16.17
"1381","2016-12-13",16.18
"1382","2016-12-14",15.69
"1383","2016-12-15",16.08
"1384","2016-12-16",16.209999
"1385","2016-12-19",16.25
"1386","2016-12-20",16.01
"1387","2016-12-21",15.95
"1388","2016-12-22",16.139999
"1389","2016-12-23",15.94
"1390","2016-12-27",16.08
"1391","2016-12-28",15.84
"1392","2016-12-29",15.76
"1393","2016-12-30",15.73
"1394","2017-01-03",16.16
"1395","2017-01-04",16.620001
"1396","2017-01-05",16.65
"1397","2017-01-06",16.65
"1398","2017-01-09",16.110001
"1399","2017-01-10",15.97
"1400","2017-01-11",16.1
"1401","2017-01-12",16.25
"1402","2017-01-13",16.25
"1403","2017-01-17",16.27
"1404","2017-01-18",16.32
"1405","2017-01-19",16.26
"1406","2017-01-20",16.540001
"1407","2017-01-23",16.25
"1408","2017-01-24",16.57
"1409","2017-01-25",16.559999
"1410","2017-01-26",16.58
"1411","2017-01-27",16.32
"1412","2017-01-30",16.09
"1413","2017-01-31",15.89
"1414","2017-02-01",15.9
"1415","2017-02-02",15.88
"1416","2017-02-03",15.97
"1417","2017-02-06",16.23
"1418","2017-02-07",16.190001
"1419","2017-02-08",16.42
"1420","2017-02-09",16.049999
"1421","2017-02-10",16.07
"1422","2017-02-13",16.23
"1423","2017-02-14",16.370001
"1424","2017-02-15",16.389999
"1425","2017-02-16",16.639999
"1426","2017-02-17",16.6
"1427","2017-02-21",16.67
"1428","2017-02-22",16.68
"1429","2017-02-23",16.66
"1430","2017-02-24",16.73
"1431","2017-02-27",16.639999
"1432","2017-02-28",16.790001
"1433","2017-03-01",16.77
"1434","2017-03-02",17.02
"1435","2017-03-03",17.24
"1436","2017-03-06",17.43
"1437","2017-03-07",17.33
"1438","2017-03-08",16.629999
"1439","2017-03-09",16.530001
"1440","2017-03-10",17.02
"1441","2017-03-13",16.870001
"1442","2017-03-14",16.629999
"1443","2017-03-15",17.1
"1444","2017-03-16",17.1
"1445","2017-03-17",17.26
"1446","2017-03-20",17.209999
"1447","2017-03-21",16.9
"1448","2017-03-22",16.559999
"1449","2017-03-23",17.17
"1450","2017-03-24",16.879999
"1451","2017-03-27",16.9
"1452","2017-03-28",16.959999
"1453","2017-03-29",17.18
"1454","2017-03-30",17.35
"1455","2017-03-31",17.57
"1456","2017-04-03",17.48
"1457","2017-04-04",17.379999
"1458","2017-04-05",17.1
"1459","2017-04-06",17.52
"1460","2017-04-07",17.629999
"1461","2017-04-10",17.530001
"1462","2017-04-11",17.790001
"1463","2017-04-12",17.809999
"1464","2017-04-13",17.65
"1465","2017-04-17",17.799999
"1466","2017-04-18",17.99
"1467","2017-04-19",18.059999
"1468","2017-04-20",17.48
"1469","2017-04-21",17.84
"1470","2017-04-24",17.84
"1471","2017-04-25",17.940001
"1472","2017-04-26",17.870001
"1473","2017-04-27",17.969999
"1474","2017-04-28",17.93
"1475","2017-05-01",17.889999
"1476","2017-05-02",17.85
"1477","2017-05-03",17.860001
"1478","2017-05-04",17.08
"1479","2017-05-05",16.77
"1480","2017-05-08",16.76
"1481","2017-05-09",16.370001
"1482","2017-05-10",16.66
"1483","2017-05-11",17.02
"1484","2017-05-12",16.93
"1485","2017-05-15",17.1
"1486","2017-05-16",17.4
"1487","2017-05-17",17.120001
"1488","2017-05-18",17.1
"1489","2017-05-19",16.809999
"1490","2017-05-22",17.35
"1491","2017-05-23",17.35
"1492","2017-05-24",17.25
"1493","2017-05-25",17.1
"1494","2017-05-26",17.15
"1495","2017-05-30",16.98
"1496","2017-05-31",16.459999
"1497","2017-06-01",16.83
"1498","2017-06-02",17.17
"1499","2017-06-05",17.42
"1500","2017-06-06",17.709999
"1501","2017-06-07",16.889999
"1502","2017-06-08",17.059999
"1503","2017-06-09",16.950001
"1504","2017-06-12",16.959999
"1505","2017-06-13",17.1
"1506","2017-06-14",16.969999
"1507","2017-06-15",17.049999
"1508","2017-06-16",17.08
"1509","2017-06-19",17.25
"1510","2017-06-20",16.700001
"1511","2017-06-21",16.639999
"1512","2017-06-22",16.74
"1513","2017-06-23",16.809999
"1514","2017-06-26",16.75
"1515","2017-06-27",16.709999
"1516","2017-06-28",16.85
"1517","2017-06-29",16.889999
"1518","2017-06-30",16.82
"1519","2017-07-03",16.889999
"1520","2017-07-05",16.85
"1521","2017-07-06",16.77
"1522","2017-07-07",16.799999
"1523","2017-07-10",16.83
"1524","2017-07-11",16.77
"1525","2017-07-12",16.799999
"1526","2017-07-13",16.84
"1527","2017-07-14",16.889999
"1528","2017-07-17",16.879999
"1529","2017-07-18",16.809999
"1530","2017-07-19",16.98
"1531","2017-07-20",16.870001
"1532","2017-07-21",16.82
"1533","2017-07-24",16.860001
"1534","2017-07-25",16.85
"1535","2017-07-26",16.950001
"1536","2017-07-27",17.040001
"1537","2017-07-28",16.82
"1538","2017-07-31",16.860001
"1539","2017-08-01",16.370001
"1540","2017-08-02",16.5
"1541","2017-08-03",16.51
"1542","2017-08-04",16.67
"1543","2017-08-07",16.629999
"1544","2017-08-08",16.67
"1545","2017-08-09",16.75
"1546","2017-08-10",16.42
"1547","2017-08-11",16.25
"1548","2017-08-14",16.34
"1549","2017-08-15",16.67
"1550","2017-08-16",16.4
"1551","2017-08-17",16.360001
"1552","2017-08-18",16.200001
"1553","2017-08-21",16.299999
"1554","2017-08-22",16.290001
"1555","2017-08-23",16.4
"1556","2017-08-24",16.17
"1557","2017-08-25",16.299999
"1558","2017-08-28",16.360001
"1559","2017-08-29",16.27
"1560","2017-08-30",16.27
"1561","2017-08-31",16.110001
"1562","2017-09-01",16.25
"1563","2017-09-05",16.25
"1564","2017-09-06",16.23
"1565","2017-09-07",15.85
"1566","2017-09-08",15.93
"1567","2017-09-11",15.97
"1568","2017-09-12",15.84
"1569","2017-09-13",15.8
"1570","2017-09-14",15.85
"1571","2017-09-15",16
"1572","2017-09-18",15.82
"1573","2017-09-19",15.87
"1574","2017-09-20",15.9
"1575","2017-09-21",15.9
"1576","2017-09-22",15.91
"1577","2017-09-25",15.97
"1578","2017-09-26",16.09
"1579","2017-09-27",16.139999
"1580","2017-09-28",16.110001
"1581","2017-09-29",16.08
"1582","2017-10-02",16.120001
"1583","2017-10-03",16.209999
"1584","2017-10-04",16.139999
"1585","2017-10-05",16.059999
"1586","2017-10-06",16.030001
"1587","2017-10-09",16.139999
"1588","2017-10-10",16.18
"1589","2017-10-11",16.120001
"1590","2017-10-12",16.16
"1591","2017-10-13",16.17
"1592","2017-10-16",16.35
"1593","2017-10-17",15.98
"1594","2017-10-18",16.42
"1595","2017-10-19",16.379999
"1596","2017-10-20",16.540001
"1597","2017-10-23",16.52
"1598","2017-10-24",16.5
"1599","2017-10-25",16.51
"1600","2017-10-26",16.700001
"1601","2017-10-27",16.83
"1602","2017-10-30",16.73
"1603","2017-10-31",16.700001
"1604","2017-11-01",16.77
"1605","2017-11-02",16.389999
"1606","2017-11-03",16.379999
"1607","2017-11-06",16.59
"1608","2017-11-07",16.459999
"1609","2017-11-08",16.48
"1610","2017-11-09",16.110001
"1611","2017-11-10",16.059999
"1612","2017-11-13",15.86
"1613","2017-11-14",15.97
"1614","2017-11-15",16.01
"1615","2017-11-16",15.96
"1616","2017-11-17",16.01
"1617","2017-11-20",16.18
"1618","2017-11-21",16.139999
"1619","2017-11-22",16.190001
"1620","2017-11-24",16.530001
"1621","2017-11-27",16.15
"1622","2017-11-28",16.27
"1623","2017-11-29",15.97
"1624","2017-11-30",15.93
"1625","2017-12-01",16.030001
"1626","2017-12-04",16
"1627","2017-12-05",15.97
"1628","2017-12-06",15.97
"1629","2017-12-07",15.81
"1630","2017-12-08",15.9
"1631","2017-12-11",15.87
"1632","2017-12-12",15.78
"1633","2017-12-13",15.93
"1634","2017-12-14",16.120001
"1635","2017-12-15",16.139999
"1636","2017-12-18",16.219999
"1637","2017-12-19",15.41
"1638","2017-12-20",15.38
"1639","2017-12-21",15.42
"1640","2017-12-22",15.34
"1641","2017-12-26",15.42
"1642","2017-12-27",15.3
"1643","2017-12-28",15.24
"1644","2017-12-29",15.18
"1645","2018-01-02",15.55
"1646","2018-01-03",15.46
"1647","2018-01-04",15.24
"1648","2018-01-05",15.09
"1649","2018-01-08",15.12
"1650","2018-01-09",15.04
"1651","2018-01-10",15.01
"1652","2018-01-11",15.17
"1653","2018-01-12",15.2
"1654","2018-01-16",15.01
"1655","2018-01-17",15.04
"1656","2018-01-18",15.16
"1657","2018-01-19",15.12
"1658","2018-01-22",14.98
"1659","2018-01-23",14.94
"1660","2018-01-24",15.05
"1661","2018-01-25",15.1
"1662","2018-01-26",15.03
"1663","2018-01-29",15.04
"1664","2018-01-30",14.61
"1665","2018-01-31",14.7
"1666","2018-02-01",14.59
"1667","2018-02-02",14.31
"1668","2018-02-05",13.56
"1669","2018-02-06",13.55
"1670","2018-02-07",14.03
"1671","2018-02-08",13.88
"1672","2018-02-09",13.9
"1673","2018-02-12",13.82
"1674","2018-02-13",13.86
"1675","2018-02-14",13.8
"1676","2018-02-15",13.75
"1677","2018-02-16",13.9
"1678","2018-02-20",13.69
"1679","2018-02-21",13.52
"1680","2018-02-22",13.35
"1681","2018-02-23",13.21
"1682","2018-02-26",13.22
"1683","2018-02-27",12.95
"1684","2018-02-28",12.88
"1685","2018-03-01",12.83
"1686","2018-03-02",13.16
"1687","2018-03-05",13.3
"1688","2018-03-06",13.21
"1689","2018-03-07",13.1
"1690","2018-03-08",12.77
"1691","2018-03-09",12.86
"1692","2018-03-12",12.94
"1693","2018-03-13",13.17
"1694","2018-03-14",13.04
"1695","2018-03-15",12.99
"1696","2018-03-16",12.98
"1697","2018-03-19",13.03
"1698","2018-03-20",12.87
"1699","2018-03-21",12.8
"1700","2018-03-22",13.13
"1701","2018-03-23",12.78
"1702","2018-03-26",12.91
"1703","2018-03-27",12.89
"1704","2018-03-28",12.87
"1705","2018-03-29",12.88
"1706","2018-04-02",12.83
"1707","2018-04-03",12.81
"1708","2018-04-04",12.92
"1709","2018-04-05",13.04
"1710","2018-04-06",13.07
"1711","2018-04-09",13.04
"1712","2018-04-10",13.09
"1713","2018-04-11",12.99
"1714","2018-04-12",13.07
"1715","2018-04-13",12.99
"1716","2018-04-16",13.06
"1717","2018-04-17",13.07
"1718","2018-04-18",13.1
"1719","2018-04-19",13.08
"1720","2018-04-20",13.02
"1721","2018-04-23",12.87
"1722","2018-04-24",12.84
"1723","2018-04-25",12.95
"1724","2018-04-26",12.95
"1725","2018-04-27",13.09
"1726","2018-04-30",13.06
"1727","2018-05-01",13.03
"1728","2018-05-02",13.06
"1729","2018-05-03",13.1
"1730","2018-05-04",13.21
"1731","2018-05-07",13.41
"1732","2018-05-08",13.36
"1733","2018-05-09",13.36
"1734","2018-05-10",13.45
"1735","2018-05-11",13.44
"1736","2018-05-14",13.78
"1737","2018-05-15",13.79
"1738","2018-05-16",13.84
"1739","2018-05-17",13.87
"1740","2018-05-18",13.82
"1741","2018-05-21",14.1
"1742","2018-05-22",14.13
"1743","2018-05-23",14.36
"1744","2018-05-24",14.42
"1745","2018-05-25",14.45
"1746","2018-05-29",14.37
"1747","2018-05-30",14.43
"1748","2018-05-31",14.43
"1749","2018-06-01",14.47
"1750","2018-06-04",14.53
"1751","2018-06-05",14.55
"1752","2018-06-06",14.51
"1753","2018-06-07",14.47
"1754","2018-06-08",14.51
"1755","2018-06-11",14.35
"1756","2018-06-12",14.22
"1757","2018-06-13",14.21
"1758","2018-06-14",14.31
"1759","2018-06-15",14.22
"1760","2018-06-18",14.23
"1761","2018-06-19",14.31
"1762","2018-06-20",14.4
"1763","2018-06-21",14.47
"1764","2018-06-22",14.38
"1765","2018-06-25",14.3
"1766","2018-06-26",14.3
"1767","2018-06-27",14.2
"1768","2018-06-28",14.1
"1769","2018-06-29",14.21
"1770","2018-07-02",14.31
"1771","2018-07-03",14.49
"1772","2018-07-05",14.37
"1773","2018-07-06",14.42
"1774","2018-07-09",14.53
"1775","2018-07-10",14.48
"1776","2018-07-11",14.49
"1777","2018-07-12",14.39
"1778","2018-07-13",14.46
"1779","2018-07-16",14.5
"1780","2018-07-17",14.66
"1781","2018-07-18",14.85
"1782","2018-07-19",14.75
"1783","2018-07-20",14.58
"1784","2018-07-23",14.49
"1785","2018-07-24",14.5
"1786","2018-07-25",14.43
"1787","2018-07-26",14.44
"1788","2018-07-27",14.36
"1789","2018-07-30",14.44
"1790","2018-07-31",14.43
"1791","2018-08-01",14.49
"1792","2018-08-02",14.69
"1793","2018-08-03",14.69
"1794","2018-08-06",14.73
"1795","2018-08-07",14.76
"1796","2018-08-08",14.92
"1797","2018-08-09",14.89
"1798","2018-08-10",14.81
"1799","2018-08-13",14.82
"1800","2018-08-14",14.83
"1801","2018-08-15",14.78
"1802","2018-08-16",14.82
"1803","2018-08-17",14.78
"1804","2018-08-20",14.87
"1805","2018-08-21",15
"1806","2018-08-22",15.03
"1807","2018-08-23",15.01
"1808","2018-08-24",15.16
"1809","2018-08-27",15.16
"1810","2018-08-28",15.15
"1811","2018-08-29",15.25
"1812","2018-08-30",15.23
"1813","2018-08-31",15.28
"1814","2018-09-04",15.4
"1815","2018-09-05",15.42
"1816","2018-09-06",14.89
"1817","2018-09-07",14.78
"1818","2018-09-10",14.75
"1819","2018-09-11",14.71
"1820","2018-09-12",14.68
"1821","2018-09-13",14.69
"1822","2018-09-14",14.62
"1823","2018-09-17",14.56
"1824","2018-09-18",14.46
"1825","2018-09-19",14.58
"1826","2018-09-20",14.83
"1827","2018-09-21",14.75
"1828","2018-09-24",14.67
"1829","2018-09-25",14.55
"1830","2018-09-26",14.57
"1831","2018-09-27",14.62
"1832","2018-09-28",14.62
"1833","2018-10-01",14.51
"1834","2018-10-02",14.57
"1835","2018-10-03",14.66
"1836","2018-10-04",14.6
"1837","2018-10-05",14.52
"1838","2018-10-08",14.27
"1839","2018-10-09",14.28
"1840","2018-10-10",14.11
"1841","2018-10-11",14.12
"1842","2018-10-12",13.96
"1843","2018-10-15",14.02
"1844","2018-10-16",14.03
"1845","2018-10-17",13.99
"1846","2018-10-18",13.91
"1847","2018-10-19",13.62
"1848","2018-10-22",13.49
"1849","2018-10-23",13.41
"1850","2018-10-24",13.2
"1851","2018-10-25",13.28
"1852","2018-10-26",13.27
"1853","2018-10-29",13.35
"1854","2018-10-30",13.52
"1855","2018-10-31",13.73
"1856","2018-11-01",13.89
"1857","2018-11-02",13.75
"1858","2018-11-05",13.75
"1859","2018-11-06",14.06
"1860","2018-11-07",14.16
"1861","2018-11-08",14.11
"1862","2018-11-09",14.07
"1863","2018-11-12",13.91
"1864","2018-11-13",13.85
"1865","2018-11-14",13.91
"1866","2018-11-15",13.88
"1867","2018-11-16",13.89
"1868","2018-11-19",14.01
"1869","2018-11-20",13.88
"1870","2018-11-21",13.88
"1871","2018-11-23",13.97
"1872","2018-11-26",13.93
"1873","2018-11-27",13.92
"1874","2018-11-28",14.05
"1875","2018-11-29",14.1
"1876","2018-11-30",14.09
"1877","2018-12-03",14.41
"1878","2018-12-04",14.16
"1879","2018-12-06",13.62
"1880","2018-12-07",13.73
"1881","2018-12-10",13.79
"1882","2018-12-11",13.85
"1883","2018-12-12",13.74
"1884","2018-12-13",13.64
"1885","2018-12-14",13.39
"1886","2018-12-17",12.65
"1887","2018-12-18",12.64
"1888","2018-12-19",12.49
"1889","2018-12-20",11.82
"1890","2018-12-21",11.77
"1891","2018-12-24",11.61
"1892","2018-12-26",11.87
"1893","2018-12-27",12.02
"1894","2018-12-28",11.95
"1895","2018-12-31",11.69
"1896","2019-01-02",11.9
"1897","2019-01-03",11.92
"1898","2019-01-04",12.38
"1899","2019-01-07",12.63
"1900","2019-01-08",12.89
"1901","2019-01-09",12.87
"1902","2019-01-10",12.9
"1903","2019-01-11",12.85
"1904","2019-01-14",12.83
"1905","2019-01-15",13.04
"1906","2019-01-16",13.14
"1907","2019-01-17",13.31
"1908","2019-01-18",13.32
"1909","2019-01-22",13.28
