"","date","MRCC"
"1933","2020-07-02",6.82
"1934","2020-07-06",6.6
"1935","2020-07-07",6.6
"1936","2020-07-08",6.61
"1937","2020-07-09",6.33
"1938","2020-07-10",6.36
"1939","2020-07-13",6.43
"1940","2020-07-14",6.29
"1941","2020-07-15",6.46
"1942","2020-07-16",6.45
"1943","2020-07-17",6.51
"1944","2020-07-20",6.33
"1945","2020-07-21",6.37
"1946","2020-07-22",6.34
"1947","2020-07-23",6.32
"1948","2020-07-24",6.26
"1949","2020-07-27",6.17
"1950","2020-07-28",6.33
"1951","2020-07-29",6.34
"1952","2020-07-30",6.33
"1953","2020-07-31",6.33
"1954","2020-08-03",6.4
"1955","2020-08-04",6.22
"1956","2020-08-05",6.28
"1957","2020-08-06",7.02
"1958","2020-08-07",7.29
"1959","2020-08-10",7.3
"1960","2020-08-11",7.47
"1961","2020-08-12",7.39
"1962","2020-08-13",7.5
"1963","2020-08-14",7.38
"1964","2020-08-17",7.36
"1965","2020-08-18",7.16
"1966","2020-08-19",7.22
"1967","2020-08-20",7.17
"1968","2020-08-21",6.99
"1969","2020-08-24",7.21
"1970","2020-08-25",7.09
"1971","2020-08-26",6.9
"1972","2020-08-27",6.91
"1973","2020-08-28",7.01
"1974","2020-08-31",7
"1975","2020-09-01",7
"1976","2020-09-02",6.95
"1977","2020-09-03",6.94
"1978","2020-09-04",7.15
"1979","2020-09-08",7.37
"1980","2020-09-09",7.43
"1981","2020-09-10",7.5
"1982","2020-09-11",7.56
"1983","2020-09-14",7.61
"1984","2020-09-15",7.02
"1985","2020-09-16",7.04
"1986","2020-09-17",7.03
"1987","2020-09-18",6.96
"1988","2020-09-21",6.87
"1989","2020-09-22",6.88
"1990","2020-09-23",6.78
"1991","2020-09-24",6.5
"1992","2020-09-25",6.68
"1993","2020-09-28",6.905
"1994","2020-09-29",6.91
"1995","2020-09-30",6.84
"1996","2020-10-01",6.89
"1997","2020-10-02",6.95
"1998","2020-10-05",6.88
"1999","2020-10-06",6.93
"2000","2020-10-07",6.9
"2001","2020-10-08",6.98
"2002","2020-10-09",6.98
"2003","2020-10-12",6.99
"2004","2020-10-13",7.01
"2005","2020-10-14",7.06
"2006","2020-10-15",6.96
"2007","2020-10-16",7
"2008","2020-10-19",6.88
"2009","2020-10-20",6.83
"2010","2020-10-21",6.65
"2011","2020-10-22",6.59
"2012","2020-10-23",6.56
"2013","2020-10-26",6.45
"2014","2020-10-27",6.49
"2015","2020-10-28",6.53
"2016","2020-10-29",6.58
"2017","2020-10-30",6.55
"2018","2020-11-02",6.67
"2019","2020-11-03",6.87
"2020","2020-11-04",6.53
"2021","2020-11-05",6.75
"2022","2020-11-06",6.62
"2023","2020-11-09",7.14
"2024","2020-11-10",7.11
"2025","2020-11-11",7.38
"2026","2020-11-12",7.43
"2027","2020-11-13",7.43
"2028","2020-11-16",7.71
"2029","2020-11-17",7.84
"2030","2020-11-18",7.88
"2031","2020-11-19",7.96
"2032","2020-11-20",8.14
"2033","2020-11-23",8.41
"2034","2020-11-24",8.52
"2035","2020-11-25",8.74
"2036","2020-11-27",8.83
