"","date","TPB"
"974","2020-03-24",19.68
"975","2020-03-25",21.799999
"976","2020-03-26",21.41
"977","2020-03-27",20.58
"978","2020-03-30",21.52
"979","2020-03-31",21.110001
"980","2020-04-01",20.24
"981","2020-04-02",19.83
"982","2020-04-03",20.85
"983","2020-04-06",20.809999
"984","2020-04-07",21.360001
"985","2020-04-08",20.48
"986","2020-04-09",21.940001
"987","2020-04-13",22.01
"988","2020-04-14",21.98
"989","2020-04-15",21.129999
"990","2020-04-16",20.99
"991","2020-04-17",20.83
"992","2020-04-20",20.049999
"993","2020-04-21",19.68
"994","2020-04-22",20.049999
"995","2020-04-23",20.139999
"996","2020-04-24",20.690001
"997","2020-04-27",21.620001
"998","2020-04-28",23.030001
"999","2020-04-29",22.139999
"1000","2020-04-30",23.299999
"1001","2020-05-01",23.4
"1002","2020-05-04",23.290001
"1003","2020-05-05",23.129999
"1004","2020-05-06",22.969999
"1005","2020-05-07",22.559999
"1006","2020-05-08",23.870001
"1007","2020-05-11",23.42
"1008","2020-05-12",23
"1009","2020-05-13",21.809999
"1010","2020-05-14",21.459999
"1011","2020-05-15",21.52
"1012","2020-05-18",21.629999
"1013","2020-05-19",21.450001
"1014","2020-05-20",22.4
"1015","2020-05-21",22.629999
"1016","2020-05-22",22.959999
"1017","2020-05-26",23.76
"1018","2020-05-27",24.870001
"1019","2020-05-28",25.129999
"1020","2020-05-29",23.99
"1021","2020-06-01",24.309999
"1022","2020-06-02",24.299999
"1023","2020-06-03",23.940001
"1024","2020-06-04",24.42
"1025","2020-06-05",25.049999
"1026","2020-06-08",25.65
"1027","2020-06-09",25.4
"1028","2020-06-10",24.709999
"1029","2020-06-11",24.1
"1030","2020-06-12",24.6
"1031","2020-06-15",25.129999
"1032","2020-06-16",25.200001
"1033","2020-06-17",25.209999
"1034","2020-06-18",25.030001
"1035","2020-06-19",25.559999
"1036","2020-06-22",24.83
"1037","2020-06-23",24.83
"1038","2020-06-24",24.15
"1039","2020-06-25",24.34
"1040","2020-06-26",23.59
"1041","2020-06-29",24.99
"1042","2020-06-30",24.91
"1043","2020-07-01",24.1
"1044","2020-07-02",24.959999
"1045","2020-07-06",24.48
"1046","2020-07-07",24.42
"1047","2020-07-08",26.459999
"1048","2020-07-09",25.82
"1049","2020-07-10",26.17
"1050","2020-07-13",26.51
"1051","2020-07-14",28.530001
"1052","2020-07-15",29.129999
"1053","2020-07-16",29.530001
"1054","2020-07-17",29.950001
"1055","2020-07-20",28.65
"1056","2020-07-21",29.83
"1057","2020-07-22",30.360001
"1058","2020-07-23",30.309999
"1059","2020-07-24",29.67
"1060","2020-07-27",30.379999
"1061","2020-07-28",33.240002
"1062","2020-07-29",33.75
"1063","2020-07-30",33.099998
"1064","2020-07-31",32.880001
"1065","2020-08-03",32.709999
"1066","2020-08-04",31.790001
"1067","2020-08-05",31.620001
"1068","2020-08-06",31.450001
"1069","2020-08-07",30.58
"1070","2020-08-10",30
"1071","2020-08-11",29.799999
"1072","2020-08-12",29.969999
"1073","2020-08-13",29.33
"1074","2020-08-14",28.799999
"1075","2020-08-17",30.73
"1076","2020-08-18",31.040001
"1077","2020-08-19",30.5
"1078","2020-08-20",29.98
"1079","2020-08-21",29.459999
"1080","2020-08-24",29.27
"1081","2020-08-25",28.66
"1082","2020-08-26",28.52
"1083","2020-08-27",28.860001
"1084","2020-08-28",29.32
"1085","2020-08-31",28.9
"1086","2020-09-01",29.049999
"1087","2020-09-02",28.790001
"1088","2020-09-03",29.120001
"1089","2020-09-04",28.389999
"1090","2020-09-08",29.530001
"1091","2020-09-09",29.98
"1092","2020-09-10",30.33
"1093","2020-09-11",31.26
"1094","2020-09-14",31.059999
"1095","2020-09-15",31.889999
"1096","2020-09-16",31.25
"1097","2020-09-17",30.610001
"1098","2020-09-18",29.99
"1099","2020-09-21",29.02
"1100","2020-09-22",28.690001
"1101","2020-09-23",27.74
"1102","2020-09-24",28.370001
"1103","2020-09-25",28.540001
"1104","2020-09-28",28.379999
"1105","2020-09-29",28.02
"1106","2020-09-30",27.9
"1107","2020-10-01",26.41
"1108","2020-10-02",27.16
"1109","2020-10-05",30.35
"1110","2020-10-06",29.59
"1111","2020-10-07",30.540001
"1112","2020-10-08",29.76
"1113","2020-10-09",30.200001
"1114","2020-10-12",30.4
"1115","2020-10-13",30.75
"1116","2020-10-14",31.1
"1117","2020-10-15",31.91
"1118","2020-10-16",31.879999
"1119","2020-10-19",31.530001
"1120","2020-10-20",31.01
"1121","2020-10-21",30.66
"1122","2020-10-22",31.42
"1123","2020-10-23",31.68
"1124","2020-10-26",32.93
"1125","2020-10-27",37.25
"1126","2020-10-28",37.73
"1127","2020-10-29",36.860001
"1128","2020-10-30",37.470001
"1129","2020-11-02",37.049999
"1130","2020-11-03",36.740002
"1131","2020-11-04",36.41
"1132","2020-11-05",37.59
"1133","2020-11-06",38.400002
"1134","2020-11-09",37.799999
"1135","2020-11-10",38.970001
"1136","2020-11-11",39.580002
"1137","2020-11-12",37.900002
"1138","2020-11-13",38.790001
"1139","2020-11-16",39.400002
"1140","2020-11-17",40.52
"1141","2020-11-18",38.540001
"1142","2020-11-19",38.75
"1143","2020-11-20",38.439999
"1144","2020-11-23",38.439999
"1145","2020-11-24",38.990002
"1146","2020-11-25",38.41
"1147","2020-11-27",39.119999
