"","date","NL"
"2869","2018-05-24",9.55
"2870","2018-05-25",9.65
"2871","2018-05-29",9.8
"2872","2018-05-30",9.35
"2873","2018-05-31",9.25
"2874","2018-06-01",9.35
"2875","2018-06-04",9.1
"2876","2018-06-05",9.65
"2877","2018-06-06",9.7
"2878","2018-06-07",9.65
"2879","2018-06-08",9.45
"2880","2018-06-11",9.65
"2881","2018-06-12",9.6
"2882","2018-06-13",9.45
"2883","2018-06-14",9.55
"2884","2018-06-15",9.45
"2885","2018-06-18",9.35
"2886","2018-06-19",9.2
"2887","2018-06-20",9.25
"2888","2018-06-21",8.95
"2889","2018-06-22",9.35
"2890","2018-06-25",8.9
"2891","2018-06-26",8.7
"2892","2018-06-27",8.55
"2893","2018-06-28",8.6
"2894","2018-06-29",8.7
"2895","2018-07-02",8.65
"2896","2018-07-03",8.95
"2897","2018-07-05",9.1
"2898","2018-07-06",9.45
"2899","2018-07-09",9.3
"2900","2018-07-10",9.05
"2901","2018-07-11",8.85
"2902","2018-07-12",8.8
"2903","2018-07-13",8.8
"2904","2018-07-16",8.65
"2905","2018-07-17",8.35
"2906","2018-07-18",8.45
"2907","2018-07-19",8.7
"2908","2018-07-20",8.55
"2909","2018-07-23",8.35
"2910","2018-07-24",8.65
"2911","2018-07-25",8.45
"2912","2018-07-26",8.55
"2913","2018-07-27",8.45
"2914","2018-07-30",8.55
"2915","2018-07-31",8.55
"2916","2018-08-01",8.85
"2917","2018-08-02",8.6
"2918","2018-08-03",8.65
"2919","2018-08-06",9.1
"2920","2018-08-07",8.95
"2921","2018-08-08",8.65
"2922","2018-08-09",8.5
"2923","2018-08-10",8.45
"2924","2018-08-13",8.1
"2925","2018-08-14",7.9
"2926","2018-08-15",7.6
"2927","2018-08-16",7.5
"2928","2018-08-17",7.65
"2929","2018-08-20",7.55
"2930","2018-08-21",7.7
"2931","2018-08-22",7.75
"2932","2018-08-23",7.95
"2933","2018-08-24",8.2
"2934","2018-08-27",8.3
"2935","2018-08-28",8.25
"2936","2018-08-29",8.35
"2937","2018-08-30",8.15
"2938","2018-08-31",7.9
"2939","2018-09-04",7.8
"2940","2018-09-05",7.65
"2941","2018-09-06",7.55
"2942","2018-09-07",7.45
"2943","2018-09-10",7.45
"2944","2018-09-11",6.9
"2945","2018-09-12",7
"2946","2018-09-13",6.9
"2947","2018-09-14",6.9
"2948","2018-09-17",6.8
"2949","2018-09-18",6.7
"2950","2018-09-19",6.8
"2951","2018-09-20",6.75
"2952","2018-09-21",6.5
"2953","2018-09-24",6.45
"2954","2018-09-25",6.35
"2955","2018-09-26",5.95
"2956","2018-09-27",5.95
"2957","2018-09-28",6
"2958","2018-10-01",6.29
"2959","2018-10-02",6.62
"2960","2018-10-03",6.76
"2961","2018-10-04",6.6
"2962","2018-10-05",6.31
"2963","2018-10-08",6.53
"2964","2018-10-09",6.43
"2965","2018-10-10",6.35
"2966","2018-10-11",6.25
"2967","2018-10-12",6.16
"2968","2018-10-15",6.04
"2969","2018-10-16",6.19
"2970","2018-10-17",5.94
"2971","2018-10-18",5.7
"2972","2018-10-19",5.65
"2973","2018-10-22",5.71
"2974","2018-10-23",5.56
"2975","2018-10-24",5.12
"2976","2018-10-25",5.33
"2977","2018-10-26",5.43
"2978","2018-10-29",5.4
"2979","2018-10-30",5.28
"2980","2018-10-31",5.3
"2981","2018-11-01",5.58
"2982","2018-11-02",5.52
"2983","2018-11-05",5.55
"2984","2018-11-06",5.56
"2985","2018-11-07",5.39
"2986","2018-11-08",4.93
"2987","2018-11-09",4.76
"2988","2018-11-12",4.94
"2989","2018-11-13",4.95
"2990","2018-11-14",4.92
"2991","2018-11-15",4.88
"2992","2018-11-16",4.91
"2993","2018-11-19",4.56
"2994","2018-11-20",4.43
"2995","2018-11-21",5.01
"2996","2018-11-23",4.91
"2997","2018-11-26",4.75
"2998","2018-11-27",4.33
"2999","2018-11-28",4.55
"3000","2018-11-29",4.34
"3001","2018-11-30",4.24
"3002","2018-12-03",4.31
"3003","2018-12-04",4.04
"3004","2018-12-06",3.86
"3005","2018-12-07",3.88
"3006","2018-12-10",3.89
"3007","2018-12-11",3.42
"3008","2018-12-12",3.91
"3009","2018-12-13",3.63
"3010","2018-12-14",3.55
"3011","2018-12-17",3.22
"3012","2018-12-18",3.23
"3013","2018-12-19",3.55
"3014","2018-12-20",3.52
"3015","2018-12-21",3.13
"3016","2018-12-24",3.15
"3017","2018-12-26",3.14
"3018","2018-12-27",3.09
"3019","2018-12-28",3.3
"3020","2018-12-31",3.51
"3021","2019-01-02",3.54
"3022","2019-01-03",3.49
"3023","2019-01-04",3.7
"3024","2019-01-07",3.78
"3025","2019-01-08",4.02
"3026","2019-01-09",4.03
"3027","2019-01-10",4.2
"3028","2019-01-11",4.11
"3029","2019-01-14",4.06
"3030","2019-01-15",4.11
"3031","2019-01-16",4.21
"3032","2019-01-17",4.48
"3033","2019-01-18",4.46
"3034","2019-01-22",4.2
"3035","2019-01-23",4.21
"3036","2019-01-24",4.12
"3037","2019-01-25",4.18
"3038","2019-01-28",3.94
"3039","2019-01-29",4
"3040","2019-01-30",4.02
"3041","2019-01-31",3.79
"3042","2019-02-01",3.8
"3043","2019-02-04",3.87
"3044","2019-02-05",3.98
"3045","2019-02-06",3.9
"3046","2019-02-07",3.71
"3047","2019-02-08",3.72
"3048","2019-02-11",3.69
"3049","2019-02-12",3.89
"3050","2019-02-13",4.3
"3051","2019-02-14",4.47
"3052","2019-02-15",4.63
"3053","2019-02-19",4.44
"3054","2019-02-20",4.41
"3055","2019-02-21",4.36
"3056","2019-02-22",4.45
"3057","2019-02-25",4.35
"3058","2019-02-26",4.29
"3059","2019-02-27",4.38
"3060","2019-02-28",4.33
"3061","2019-03-01",4.07
"3062","2019-03-04",4.29
"3063","2019-03-05",4.14
"3064","2019-03-06",4.24
"3065","2019-03-07",4.16
"3066","2019-03-08",4.14
"3067","2019-03-11",4.36
"3068","2019-03-12",4.01
"3069","2019-03-13",4.1
"3070","2019-03-14",4.22
"3071","2019-03-15",4.22
"3072","2019-03-18",4.21
"3073","2019-03-19",4.14
"3074","2019-03-20",4.11
"3075","2019-03-21",4.07
"3076","2019-03-22",3.88
"3077","2019-03-25",3.95
"3078","2019-03-26",3.93
"3079","2019-03-27",3.83
"3080","2019-03-28",3.76
"3081","2019-03-29",3.88
"3082","2019-04-01",3.85
"3083","2019-04-02",3.84
"3084","2019-04-03",3.95
"3085","2019-04-04",3.99
"3086","2019-04-05",3.95
"3087","2019-04-08",3.95
"3088","2019-04-09",3.92
"3089","2019-04-10",3.9
"3090","2019-04-11",3.9
"3091","2019-04-12",3.9
"3092","2019-04-15",3.97
"3093","2019-04-16",3.78
"3094","2019-04-17",3.81
"3095","2019-04-18",3.88
"3096","2019-04-22",3.78
"3097","2019-04-23",3.79
"3098","2019-04-24",3.61
"3099","2019-04-25",3.72
"3100","2019-04-26",3.71
"3101","2019-04-29",3.74
"3102","2019-04-30",3.55
"3103","2019-05-01",3.6
"3104","2019-05-02",3.74
"3105","2019-05-03",3.77
"3106","2019-05-06",3.71
"3107","2019-05-07",3.55
"3108","2019-05-08",3.55
"3109","2019-05-09",3.62
"3110","2019-05-10",3.74
"3111","2019-05-13",3.57
"3112","2019-05-14",3.64
"3113","2019-05-15",3.53
"3114","2019-05-16",3.53
"3115","2019-05-17",3.5
"3116","2019-05-20",3.22
"3117","2019-05-21",3.36
"3118","2019-05-22",3.29
"3119","2019-05-23",3.29
"3120","2019-05-24",3.34
"3121","2019-05-28",3.35
"3122","2019-05-29",3.25
"3123","2019-05-30",3.41
"3124","2019-05-31",3.27
"3125","2019-06-03",3.5
"3126","2019-06-04",3.39
"3127","2019-06-05",3.34
"3128","2019-06-06",3.44
"3129","2019-06-07",3.43
"3130","2019-06-10",3.53
"3131","2019-06-11",3.55
"3132","2019-06-12",3.58
"3133","2019-06-13",3.47
"3134","2019-06-14",3.42
"3135","2019-06-17",3.51
"3136","2019-06-18",3.6
"3137","2019-06-19",3.51
"3138","2019-06-20",3.6
"3139","2019-06-21",3.7
"3140","2019-06-24",3.73
"3141","2019-06-25",3.72
"3142","2019-06-26",3.81
"3143","2019-06-27",4.17
"3144","2019-06-28",3.65
"3145","2019-07-01",4.04
"3146","2019-07-02",3.52
"3147","2019-07-03",3.72
"3148","2019-07-05",4.14
"3149","2019-07-08",4.05
"3150","2019-07-09",3.97
"3151","2019-07-10",4.11
"3152","2019-07-11",4.11
"3153","2019-07-12",3.88
"3154","2019-07-15",3.92
"3155","2019-07-16",4.1
"3156","2019-07-17",3.99
"3157","2019-07-18",4.96
"3158","2019-07-19",4.96
"3159","2019-07-22",4.84
"3160","2019-07-23",4.78
"3161","2019-07-24",4.9
"3162","2019-07-25",4.75
"3163","2019-07-26",4.68
"3164","2019-07-29",4.64
"3165","2019-07-30",5.07
"3166","2019-07-31",5.09
"3167","2019-08-01",4.5
"3168","2019-08-02",4.12
"3169","2019-08-05",4.1
"3170","2019-08-06",4.04
"3171","2019-08-07",4
"3172","2019-08-08",3.93
"3173","2019-08-09",3.9
"3174","2019-08-12",3.96
"3175","2019-08-13",3.93
"3176","2019-08-14",3.58
"3177","2019-08-15",3.29
"3178","2019-08-16",3.27
"3179","2019-08-19",3.48
"3180","2019-08-20",3.37
"3181","2019-08-21",3.41
"3182","2019-08-22",3.34
"3183","2019-08-23",3.15
"3184","2019-08-26",3.38
"3185","2019-08-27",3.36
"3186","2019-08-28",3.48
"3187","2019-08-29",3.6
"3188","2019-08-30",3.69
"3189","2019-09-03",3.61
"3190","2019-09-04",3.69
"3191","2019-09-05",3.7
"3192","2019-09-06",3.44
"3193","2019-09-09",3.52
"3194","2019-09-10",3.64
"3195","2019-09-11",3.78
"3196","2019-09-12",3.69
"3197","2019-09-13",3.89
"3198","2019-09-16",3.89
"3199","2019-09-17",3.73
"3200","2019-09-18",4.04
"3201","2019-09-19",3.96
"3202","2019-09-20",4.15
"3203","2019-09-23",4.08
"3204","2019-09-24",3.76
"3205","2019-09-25",3.69
"3206","2019-09-26",3.7
"3207","2019-09-27",3.66
"3208","2019-09-30",3.76
"3209","2019-10-01",3.4
"3210","2019-10-02",3.45
"3211","2019-10-03",3.46
"3212","2019-10-04",3.46
"3213","2019-10-07",3.45
"3214","2019-10-08",3.47
"3215","2019-10-09",3.56
"3216","2019-10-10",3.85
"3217","2019-10-11",3.91
"3218","2019-10-14",3.95
"3219","2019-10-15",4.11
"3220","2019-10-16",4.02
"3221","2019-10-17",3.98
"3222","2019-10-18",4.02
"3223","2019-10-21",4.06
"3224","2019-10-22",4.13
"3225","2019-10-23",4.17
"3226","2019-10-24",4.11
"3227","2019-10-25",4.06
"3228","2019-10-28",4.08
"3229","2019-10-29",4.2
"3230","2019-10-30",4.16
"3231","2019-10-31",4.13
"3232","2019-11-01",4.24
"3233","2019-11-04",4.44
"3234","2019-11-05",4.45
"3235","2019-11-06",4.33
"3236","2019-11-07",4.45
"3237","2019-11-08",4.37
"3238","2019-11-11",4.57
"3239","2019-11-12",4.65
"3240","2019-11-13",4.44
"3241","2019-11-14",4.42
"3242","2019-11-15",4.13
"3243","2019-11-18",4.2
"3244","2019-11-19",4.25
"3245","2019-11-20",4.24
"3246","2019-11-21",4.2
"3247","2019-11-22",4.28
"3248","2019-11-25",4.66
"3249","2019-11-26",4.36
"3250","2019-11-27",4.22
"3251","2019-11-29",4.24
"3252","2019-12-02",4.14
"3253","2019-12-03",4.06
"3254","2019-12-04",4.17
"3255","2019-12-05",4.15
"3256","2019-12-06",4.14
"3257","2019-12-09",4.09
"3258","2019-12-10",4.08
"3259","2019-12-11",4.16
"3260","2019-12-12",4.17
"3261","2019-12-13",4.11
"3262","2019-12-16",4.06
"3263","2019-12-17",4.14
"3264","2019-12-18",4.09
"3265","2019-12-19",3.99
"3266","2019-12-20",4.25
"3267","2019-12-23",4.23
"3268","2019-12-24",4.23
"3269","2019-12-26",3.91
"3270","2019-12-27",3.88
"3271","2019-12-30",4.06
"3272","2019-12-31",3.91
"3273","2020-01-02",3.81
"3274","2020-01-03",3.73
"3275","2020-01-06",3.77
"3276","2020-01-07",3.7
"3277","2020-01-08",3.77
"3278","2020-01-09",3.71
"3279","2020-01-10",3.7
"3280","2020-01-13",3.73
"3281","2020-01-14",3.68
"3282","2020-01-15",3.51
"3283","2020-01-16",3.63
"3284","2020-01-17",3.55
"3285","2020-01-21",3.68
"3286","2020-01-22",3.6
"3287","2020-01-23",3.62
"3288","2020-01-24",3.63
"3289","2020-01-27",3.48
"3290","2020-01-28",3.58
"3291","2020-01-29",3.42
"3292","2020-01-30",3.39
"3293","2020-01-31",3.36
"3294","2020-02-03",3.54
"3295","2020-02-04",3.38
"3296","2020-02-05",3.52
"3297","2020-02-06",3.49
"3298","2020-02-07",3.39
"3299","2020-02-10",3.36
"3300","2020-02-11",3.4
"3301","2020-02-12",3.54
"3302","2020-02-13",3.51
"3303","2020-02-14",3.46
"3304","2020-02-18",3.36
"3305","2020-02-19",3.36
"3306","2020-02-20",3.9
"3307","2020-02-21",3.8
"3308","2020-02-24",3.57
"3309","2020-02-25",3.27
"3310","2020-02-26",3.36
"3311","2020-02-27",3.27
"3312","2020-02-28",3.37
"3313","2020-03-02",3.48
"3314","2020-03-03",3.16
"3315","2020-03-04",3.32
"3316","2020-03-05",3.13
"3317","2020-03-06",3.09
"3318","2020-03-09",2.86
"3319","2020-03-10",3.37
"3320","2020-03-11",3.08
"3321","2020-03-12",2.76
"3322","2020-03-13",3
"3323","2020-03-16",2.62
"3324","2020-03-17",2.93
"3325","2020-03-18",2.59
"3326","2020-03-19",2.95
"3327","2020-03-20",2.32
"3328","2020-03-23",2.45
"3329","2020-03-24",2.76
"3330","2020-03-25",2.9
"3331","2020-03-26",2.97
"3332","2020-03-27",2.89
"3333","2020-03-30",2.92
"3334","2020-03-31",2.98
"3335","2020-04-01",2.73
"3336","2020-04-02",2.59
"3337","2020-04-03",2.35
"3338","2020-04-06",2.62
"3339","2020-04-07",2.7
"3340","2020-04-08",2.82
"3341","2020-04-09",2.97
"3342","2020-04-13",2.9
"3343","2020-04-14",2.8
"3344","2020-04-15",2.74
"3345","2020-04-16",2.67
"3346","2020-04-17",2.76
"3347","2020-04-20",2.66
"3348","2020-04-21",2.62
"3349","2020-04-22",2.74
"3350","2020-04-23",2.72
"3351","2020-04-24",2.96
"3352","2020-04-27",3.2
"3353","2020-04-28",3.25
"3354","2020-04-29",3.78
"3355","2020-04-30",3.35
"3356","2020-05-01",2.86
"3357","2020-05-04",3.14
"3358","2020-05-05",2.97
"3359","2020-05-06",2.97
"3360","2020-05-07",2.91
"3361","2020-05-08",3.16
"3362","2020-05-11",3.06
"3363","2020-05-12",3.01
"3364","2020-05-13",2.99
"3365","2020-05-14",2.74
"3366","2020-05-15",2.91
"3367","2020-05-18",3.08
"3368","2020-05-19",3.1
"3369","2020-05-20",3
"3370","2020-05-21",3.01
"3371","2020-05-22",2.88
"3372","2020-05-26",3.04
"3373","2020-05-27",3.3
"3374","2020-05-28",3.07
"3375","2020-05-29",3.13
"3376","2020-06-01",3.13
"3377","2020-06-02",3.26
"3378","2020-06-03",3.3
"3379","2020-06-04",3.38
"3380","2020-06-05",3.79
"3381","2020-06-08",3.73
"3382","2020-06-09",3.65
"3383","2020-06-10",3.67
"3384","2020-06-11",3.39
"3385","2020-06-12",3.14
"3386","2020-06-15",3.57
"3387","2020-06-16",3.6
"3388","2020-06-17",3.58
"3389","2020-06-18",3.61
"3390","2020-06-19",3.56
"3391","2020-06-22",3.38
"3392","2020-06-23",3.27
"3393","2020-06-24",3.23
"3394","2020-06-25",3.29
"3395","2020-06-26",2.85
"3396","2020-06-29",3.34
"3397","2020-06-30",3.41
"3398","2020-07-01",3.37
"3399","2020-07-02",3.34
"3400","2020-07-06",3.37
"3401","2020-07-07",3.19
"3402","2020-07-08",3.07
"3403","2020-07-09",3.01
"3404","2020-07-10",3.08
"3405","2020-07-13",3.15
"3406","2020-07-14",3.28
"3407","2020-07-15",3.55
"3408","2020-07-16",3.37
"3409","2020-07-17",3.33
"3410","2020-07-20",3.18
"3411","2020-07-21",3.26
"3412","2020-07-22",3.26
"3413","2020-07-23",3.28
"3414","2020-07-24",3.31
"3415","2020-07-27",3.51
"3416","2020-07-28",3.63
"3417","2020-07-29",3.65
"3418","2020-07-30",3.67
"3419","2020-07-31",3.66
"3420","2020-08-03",3.51
"3421","2020-08-04",3.61
"3422","2020-08-05",3.69
"3423","2020-08-06",3.69
"3424","2020-08-07",3.59
"3425","2020-08-10",3.59
"3426","2020-08-11",3.7
"3427","2020-08-12",3.6
"3428","2020-08-13",3.49
"3429","2020-08-14",3.48
"3430","2020-08-17",3.74
"3431","2020-08-18",3.7
"3432","2020-08-19",3.71
"3433","2020-08-20",3.6
"3434","2020-08-21",3.48
"3435","2020-08-24",3.35
"3436","2020-08-25",3.46
"3437","2020-08-26",3.38
"3438","2020-08-27",3.56
"3439","2020-08-28",3.7
"3440","2020-08-31",3.5
"3441","2020-09-01",3.38
"3442","2020-09-02",3.47
"3443","2020-09-03",3.45
"3444","2020-09-04",3.54
"3445","2020-09-08",3.55
"3446","2020-09-09",3.69
"3447","2020-09-10",3.7
"3448","2020-09-11",3.69
"3449","2020-09-14",3.76
"3450","2020-09-15",3.89
"3451","2020-09-16",4.02
"3452","2020-09-17",3.69
"3453","2020-09-18",4.6
"3454","2020-09-21",4.18
"3455","2020-09-22",4.19
"3456","2020-09-23",3.95
"3457","2020-09-24",4.05
"3458","2020-09-25",4.03
"3459","2020-09-28",4.32
"3460","2020-09-29",4.28
"3461","2020-09-30",4.25
"3462","2020-10-01",4.28
"3463","2020-10-02",4.25
"3464","2020-10-05",4.39
"3465","2020-10-06",4.59
"3466","2020-10-07",4.95
"3467","2020-10-08",5.35
"3468","2020-10-09",4.88
"3469","2020-10-12",5.08
"3470","2020-10-13",4.95
"3471","2020-10-14",5.03
"3472","2020-10-15",5
"3473","2020-10-16",4.97
"3474","2020-10-19",4.85
"3475","2020-10-20",4.79
"3476","2020-10-21",4.77
"3477","2020-10-22",4.65
"3478","2020-10-23",4.63
"3479","2020-10-26",4.51
"3480","2020-10-27",4.42
"3481","2020-10-28",4.36
"3482","2020-10-29",4.3
"3483","2020-10-30",4.14
"3484","2020-11-02",4.49
"3485","2020-11-03",4.65
"3486","2020-11-04",4.32
"3487","2020-11-05",4.45
"3488","2020-11-06",4.32
"3489","2020-11-09",4.77
"3490","2020-11-10",5.03
"3491","2020-11-11",4.85
"3492","2020-11-12",4.41
"3493","2020-11-13",4.64
"3494","2020-11-16",4.82
"3495","2020-11-17",4.7
"3496","2020-11-18",4.47
"3497","2020-11-19",4.46
"3498","2020-11-20",4.22
"3499","2020-11-23",4.64
"3500","2020-11-24",4.93
"3501","2020-11-25",4.89
"3502","2020-11-27",4.96
