"","date","GOLF"
"395","2018-05-24",23.99
"396","2018-05-25",24.25
"397","2018-05-29",24
"398","2018-05-30",24.200001
"399","2018-05-31",23.91
"400","2018-06-01",24.57
"401","2018-06-04",24.549999
"402","2018-06-05",24.559999
"403","2018-06-06",25.299999
"404","2018-06-07",24.309999
"405","2018-06-08",24.559999
"406","2018-06-11",24.549999
"407","2018-06-12",24.66
"408","2018-06-13",24.719999
"409","2018-06-14",24.84
"410","2018-06-15",25
"411","2018-06-18",25.41
"412","2018-06-19",25.290001
"413","2018-06-20",25.43
"414","2018-06-21",25.27
"415","2018-06-22",24.57
"416","2018-06-25",24.33
"417","2018-06-26",24.52
"418","2018-06-27",24.09
"419","2018-06-28",24.309999
"420","2018-06-29",24.459999
"421","2018-07-02",24.65
"422","2018-07-03",24.290001
"423","2018-07-05",24.540001
"424","2018-07-06",24.530001
"425","2018-07-09",24.43
"426","2018-07-10",24
"427","2018-07-11",24.040001
"428","2018-07-12",23.77
"429","2018-07-13",23.870001
"430","2018-07-16",23.889999
"431","2018-07-17",23.809999
"432","2018-07-18",23.92
"433","2018-07-19",23.99
"434","2018-07-20",24.200001
"435","2018-07-23",24.17
"436","2018-07-24",23.83
"437","2018-07-25",24.120001
"438","2018-07-26",24.51
"439","2018-07-27",24.370001
"440","2018-07-30",24.67
"441","2018-07-31",24.17
"442","2018-08-01",24.110001
"443","2018-08-02",25.4
"444","2018-08-03",26.280001
"445","2018-08-06",26.25
"446","2018-08-07",26.18
"447","2018-08-08",26.17
"448","2018-08-09",26.58
"449","2018-08-10",27.15
"450","2018-08-13",27.040001
"451","2018-08-14",27.65
"452","2018-08-15",27.34
"453","2018-08-16",27.120001
"454","2018-08-17",27
"455","2018-08-20",27.110001
"456","2018-08-21",27.51
"457","2018-08-22",27.309999
"458","2018-08-23",27.51
"459","2018-08-24",27.68
"460","2018-08-27",27.219999
"461","2018-08-28",27.209999
"462","2018-08-29",27.209999
"463","2018-08-30",26.65
"464","2018-08-31",27.049999
"465","2018-09-04",26.809999
"466","2018-09-05",26.82
"467","2018-09-06",26.950001
"468","2018-09-07",26.780001
"469","2018-09-10",26.99
"470","2018-09-11",26.91
"471","2018-09-12",26.92
"472","2018-09-13",26.57
"473","2018-09-14",26.559999
"474","2018-09-17",26.51
"475","2018-09-18",26.469999
"476","2018-09-19",26.389999
"477","2018-09-20",26.860001
"478","2018-09-21",26.91
"479","2018-09-24",27.530001
"480","2018-09-25",27.549999
"481","2018-09-26",27.35
"482","2018-09-27",27.309999
"483","2018-09-28",27.43
"484","2018-10-01",27.040001
"485","2018-10-02",26.219999
"486","2018-10-03",26.43
"487","2018-10-04",25.83
"488","2018-10-05",25.91
"489","2018-10-08",25.540001
"490","2018-10-09",25.27
"491","2018-10-10",24.709999
"492","2018-10-11",24.48
"493","2018-10-12",24.58
"494","2018-10-15",24.41
"495","2018-10-16",24.82
"496","2018-10-17",24.129999
"497","2018-10-18",24.23
"498","2018-10-19",24.040001
"499","2018-10-22",24.35
"500","2018-10-23",23.92
"501","2018-10-24",23.49
"502","2018-10-25",23.74
"503","2018-10-26",23.549999
"504","2018-10-29",23.42
"505","2018-10-30",24.4
"506","2018-10-31",24.43
"507","2018-11-01",25.26
"508","2018-11-02",24.879999
"509","2018-11-05",24.870001
"510","2018-11-06",25.790001
"511","2018-11-07",25.9
"512","2018-11-08",26.26
"513","2018-11-09",25.23
"514","2018-11-12",24.950001
"515","2018-11-13",24.969999
"516","2018-11-14",24.43
"517","2018-11-15",24.41
"518","2018-11-16",24.15
"519","2018-11-19",23.629999
"520","2018-11-20",23.34
"521","2018-11-21",23.75
"522","2018-11-23",23.870001
"523","2018-11-26",24.110001
"524","2018-11-27",23.450001
"525","2018-11-28",23.52
"526","2018-11-29",23.09
"527","2018-11-30",22.85
"528","2018-12-03",23.83
"529","2018-12-04",23.35
"530","2018-12-06",23.450001
"531","2018-12-07",23.5
"532","2018-12-10",23.08
"533","2018-12-11",23.059999
"534","2018-12-12",23.17
"535","2018-12-13",22
"536","2018-12-14",22.190001
"537","2018-12-17",21.57
"538","2018-12-18",21.49
"539","2018-12-19",21.43
"540","2018-12-20",21.540001
"541","2018-12-21",21.389999
"542","2018-12-24",20.26
"543","2018-12-26",21.129999
"544","2018-12-27",21.15
"545","2018-12-28",21.040001
"546","2018-12-31",21.07
"547","2019-01-02",21.610001
"548","2019-01-03",20.889999
"549","2019-01-04",21.83
"550","2019-01-07",21.32
"551","2019-01-08",21.99
"552","2019-01-09",22.129999
"553","2019-01-10",22.07
"554","2019-01-11",22.309999
"555","2019-01-14",22.5
"556","2019-01-15",22.77
"557","2019-01-16",23.08
"558","2019-01-17",23.450001
"559","2019-01-18",23.379999
"560","2019-01-22",23.110001
"561","2019-01-23",23.17
"562","2019-01-24",23.23
"563","2019-01-25",23.27
"564","2019-01-28",23.02
"565","2019-01-29",22.870001
"566","2019-01-30",22.99
"567","2019-01-31",22.99
"568","2019-02-01",23.16
"569","2019-02-04",23.43
"570","2019-02-05",23.67
"571","2019-02-06",23.469999
"572","2019-02-07",23.209999
"573","2019-02-08",23.139999
"574","2019-02-11",23.25
"575","2019-02-12",23.530001
"576","2019-02-13",23.58
"577","2019-02-14",23.469999
"578","2019-02-15",23.639999
"579","2019-02-19",23.549999
"580","2019-02-20",23.84
"581","2019-02-21",23.809999
"582","2019-02-22",24.360001
"583","2019-02-25",24.73
"584","2019-02-26",24.66
"585","2019-02-27",24.9
"586","2019-02-28",24.91
"587","2019-03-01",25.299999
"588","2019-03-04",24.92
"589","2019-03-05",24.290001
"590","2019-03-06",23.92
"591","2019-03-07",23.879999
"592","2019-03-08",23.940001
"593","2019-03-11",24.209999
"594","2019-03-12",24.360001
"595","2019-03-13",24.59
"596","2019-03-14",24.030001
"597","2019-03-15",23.75
"598","2019-03-18",23.959999
"599","2019-03-19",24.120001
"600","2019-03-20",23.709999
"601","2019-03-21",23.450001
"602","2019-03-22",22.57
"603","2019-03-25",22.9
"604","2019-03-26",23.040001
"605","2019-03-27",23.139999
"606","2019-03-28",23.41
"607","2019-03-29",23.139999
"608","2019-04-01",22.74
"609","2019-04-02",22.540001
"610","2019-04-03",22.6
"611","2019-04-04",22.700001
"612","2019-04-05",23.17
"613","2019-04-08",23.51
"614","2019-04-09",22.98
"615","2019-04-10",23.43
"616","2019-04-11",23.440001
"617","2019-04-12",23.59
"618","2019-04-15",23.98
"619","2019-04-16",24.43
"620","2019-04-17",25.34
"621","2019-04-18",25.200001
"622","2019-04-22",25.139999
"623","2019-04-23",25.030001
"624","2019-04-24",25.23
"625","2019-04-25",24.84
"626","2019-04-26",25.360001
"627","2019-04-29",25.35
"628","2019-04-30",25.209999
"629","2019-05-01",25.1
"630","2019-05-02",25.43
"631","2019-05-03",26.030001
"632","2019-05-06",26.01
"633","2019-05-07",25.68
"634","2019-05-08",24.049999
"635","2019-05-09",24.73
"636","2019-05-10",24.99
"637","2019-05-13",24.18
"638","2019-05-14",24.440001
"639","2019-05-15",24.49
"640","2019-05-16",24.48
"641","2019-05-17",24.299999
"642","2019-05-20",24.299999
"643","2019-05-21",24.790001
"644","2019-05-22",24.790001
"645","2019-05-23",24.34
"646","2019-05-24",24.360001
"647","2019-05-28",24.530001
"648","2019-05-29",24.08
"649","2019-05-30",24.08
"650","2019-05-31",23.49
"651","2019-06-03",23.809999
"652","2019-06-04",24.34
"653","2019-06-05",24.879999
"654","2019-06-06",24.549999
"655","2019-06-07",24.870001
"656","2019-06-10",25.120001
"657","2019-06-11",25.07
"658","2019-06-12",25.25
"659","2019-06-13",26.209999
"660","2019-06-14",26.059999
"661","2019-06-17",26.459999
"662","2019-06-18",26.4
"663","2019-06-19",26.73
"664","2019-06-20",26.860001
"665","2019-06-21",27.030001
"666","2019-06-24",26.41
"667","2019-06-25",26.07
"668","2019-06-26",26.040001
"669","2019-06-27",26.18
"670","2019-06-28",26.26
"671","2019-07-01",26.51
"672","2019-07-02",26.24
"673","2019-07-03",26.440001
"674","2019-07-05",26.360001
"675","2019-07-08",26.389999
"676","2019-07-09",26.49
"677","2019-07-10",26.4
"678","2019-07-11",26.6
"679","2019-07-12",26.74
"680","2019-07-15",26.610001
"681","2019-07-16",26.84
"682","2019-07-17",26.690001
"683","2019-07-18",26.559999
"684","2019-07-19",26.219999
"685","2019-07-22",25.9
"686","2019-07-23",26.379999
"687","2019-07-24",26.370001
"688","2019-07-25",25.92
"689","2019-07-26",26.18
"690","2019-07-29",25.99
"691","2019-07-30",25.98
"692","2019-07-31",25.559999
"693","2019-08-01",25.219999
"694","2019-08-02",25.16
"695","2019-08-05",24.719999
"696","2019-08-06",24.940001
"697","2019-08-07",23.959999
"698","2019-08-08",24.93
"699","2019-08-09",24.99
"700","2019-08-12",25.07
"701","2019-08-13",25.99
"702","2019-08-14",25.459999
"703","2019-08-15",25.15
"704","2019-08-16",25.34
"705","2019-08-19",25.610001
"706","2019-08-20",25.559999
"707","2019-08-21",25.9
"708","2019-08-22",26.059999
"709","2019-08-23",24.99
"710","2019-08-26",24.84
"711","2019-08-27",24.389999
"712","2019-08-28",25.07
"713","2019-08-29",25.969999
"714","2019-08-30",25.969999
"715","2019-09-03",25.41
"716","2019-09-04",25.74
"717","2019-09-05",25.860001
"718","2019-09-06",26.15
"719","2019-09-09",26.780001
"720","2019-09-10",27.200001
"721","2019-09-11",27.969999
"722","2019-09-12",28.450001
"723","2019-09-13",28.190001
"724","2019-09-16",27.92
"725","2019-09-17",28
"726","2019-09-18",27.719999
"727","2019-09-19",27.51
"728","2019-09-20",27.360001
"729","2019-09-23",27.030001
"730","2019-09-24",26.889999
"731","2019-09-25",26.92
"732","2019-09-26",26.57
"733","2019-09-27",26.33
"734","2019-09-30",26.4
"735","2019-10-01",26.25
"736","2019-10-02",26.01
"737","2019-10-03",26
"738","2019-10-04",26.1
"739","2019-10-07",26.139999
"740","2019-10-08",25.98
"741","2019-10-09",26.299999
"742","2019-10-10",26.469999
"743","2019-10-11",26.700001
"744","2019-10-14",26.709999
"745","2019-10-15",26.700001
"746","2019-10-16",26.75
"747","2019-10-17",27.040001
"748","2019-10-18",27.07
"749","2019-10-21",27.870001
"750","2019-10-22",28.57
"751","2019-10-23",28.969999
"752","2019-10-24",28.629999
"753","2019-10-25",28.67
"754","2019-10-28",29.200001
"755","2019-10-29",28.549999
"756","2019-10-30",28.52
"757","2019-10-31",28.450001
"758","2019-11-01",29.469999
"759","2019-11-04",29.370001
"760","2019-11-05",29.379999
"761","2019-11-06",30.26
"762","2019-11-07",30.76
"763","2019-11-08",30.6
"764","2019-11-11",30.65
"765","2019-11-12",30.530001
"766","2019-11-13",30.469999
"767","2019-11-14",30.5
"768","2019-11-15",30.77
"769","2019-11-18",30.68
"770","2019-11-19",30.459999
"771","2019-11-20",30.040001
"772","2019-11-21",30.34
"773","2019-11-22",30.209999
"774","2019-11-25",30.58
"775","2019-11-26",30.67
"776","2019-11-27",30.549999
"777","2019-11-29",30.07
"778","2019-12-02",30.07
"779","2019-12-03",29.51
"780","2019-12-04",30.51
"781","2019-12-05",31.059999
"782","2019-12-06",30.98
"783","2019-12-09",30.969999
"784","2019-12-10",31.35
"785","2019-12-11",31.799999
"786","2019-12-12",32.209999
"787","2019-12-13",31.780001
"788","2019-12-16",32.360001
"789","2019-12-17",32.5
"790","2019-12-18",32.209999
"791","2019-12-19",32.23
"792","2019-12-20",32.759998
"793","2019-12-23",32.650002
"794","2019-12-24",32.84
"795","2019-12-26",32.68
"796","2019-12-27",32.580002
"797","2019-12-30",32.360001
"798","2019-12-31",32.5
"799","2020-01-02",32.299999
"800","2020-01-03",32.650002
"801","2020-01-06",32.98
"802","2020-01-07",32.029999
"803","2020-01-08",31.98
"804","2020-01-09",32
"805","2020-01-10",31.639999
"806","2020-01-13",32.389999
"807","2020-01-14",32.560001
"808","2020-01-15",32.860001
"809","2020-01-16",32.849998
"810","2020-01-17",32.34
"811","2020-01-21",32.200001
"812","2020-01-22",31.82
"813","2020-01-23",32.09
"814","2020-01-24",31.620001
"815","2020-01-27",31.68
"816","2020-01-28",31.639999
"817","2020-01-29",31.629999
"818","2020-01-30",31.92
"819","2020-01-31",30.969999
"820","2020-02-03",31.02
"821","2020-02-04",31.23
"822","2020-02-05",31.57
"823","2020-02-06",31.34
"824","2020-02-07",30.790001
"825","2020-02-10",30.700001
"826","2020-02-11",30.24
"827","2020-02-12",31.02
"828","2020-02-13",30.860001
"829","2020-02-14",30.67
"830","2020-02-18",30.1
"831","2020-02-19",29.98
"832","2020-02-20",30.309999
"833","2020-02-21",29.83
"834","2020-02-24",28.33
"835","2020-02-25",27.32
"836","2020-02-26",26.9
"837","2020-02-27",25.57
"838","2020-02-28",25.450001
"839","2020-03-02",26.559999
"840","2020-03-03",26.530001
"841","2020-03-04",26.98
"842","2020-03-05",26.129999
"843","2020-03-06",25.92
"844","2020-03-09",24.26
"845","2020-03-10",25.129999
"846","2020-03-11",24.58
"847","2020-03-12",23.32
"848","2020-03-13",26.16
"849","2020-03-16",23.209999
"850","2020-03-17",24.83
"851","2020-03-18",23.700001
"852","2020-03-19",22.950001
"853","2020-03-20",21.91
"854","2020-03-23",21.15
"855","2020-03-24",23.58
"856","2020-03-25",24.01
"857","2020-03-26",26.059999
"858","2020-03-27",25.52
"859","2020-03-30",25.639999
"860","2020-03-31",25.719999
"861","2020-04-01",24.549999
"862","2020-04-02",25.040001
"863","2020-04-03",23.969999
"864","2020-04-06",25.540001
"865","2020-04-07",25.91
"866","2020-04-08",24.6
"867","2020-04-09",24.66
"868","2020-04-13",24.18
"869","2020-04-14",23.48
"870","2020-04-15",23.360001
"871","2020-04-16",23.57
"872","2020-04-17",24.24
"873","2020-04-20",24.379999
"874","2020-04-21",23.610001
"875","2020-04-22",23.83
"876","2020-04-23",23.82
"877","2020-04-24",24.09
"878","2020-04-27",25.709999
"879","2020-04-28",27.200001
"880","2020-04-29",27.85
"881","2020-04-30",27.4
"882","2020-05-01",26.52
"883","2020-05-04",26.870001
"884","2020-05-05",26.83
"885","2020-05-06",27.23
"886","2020-05-07",27.42
"887","2020-05-08",28.120001
"888","2020-05-11",28.4
"889","2020-05-12",27.52
"890","2020-05-13",26.93
"891","2020-05-14",27.120001
"892","2020-05-15",28.23
"893","2020-05-18",29.889999
"894","2020-05-19",29.940001
"895","2020-05-20",30.73
"896","2020-05-21",31.1
"897","2020-05-22",31.15
"898","2020-05-26",32.34
"899","2020-05-27",33.330002
"900","2020-05-28",33.200001
"901","2020-05-29",33.419998
"902","2020-06-01",34.130001
"903","2020-06-02",34.57
"904","2020-06-03",35.169998
"905","2020-06-04",35.25
"906","2020-06-05",35.610001
"907","2020-06-08",36.060001
"908","2020-06-09",35.560001
"909","2020-06-10",35.25
"910","2020-06-11",33.439999
"911","2020-06-12",34
"912","2020-06-15",34.040001
"913","2020-06-16",34.310001
"914","2020-06-17",35.099998
"915","2020-06-18",35.07
"916","2020-06-19",34.209999
"917","2020-06-22",34.599998
"918","2020-06-23",35.119999
"919","2020-06-24",33.830002
"920","2020-06-25",33.880001
"921","2020-06-26",33.380001
"922","2020-06-29",34.560001
"923","2020-06-30",34.790001
"924","2020-07-01",34.700001
"925","2020-07-02",34.549999
"926","2020-07-06",34.669998
"927","2020-07-07",33.740002
"928","2020-07-08",34.099998
"929","2020-07-09",33.779999
"930","2020-07-10",34.27
"931","2020-07-13",33.75
"932","2020-07-14",34.540001
"933","2020-07-15",35.59
"934","2020-07-16",35.959999
"935","2020-07-17",36.110001
"936","2020-07-20",36.200001
"937","2020-07-21",37.330002
"938","2020-07-22",37.099998
"939","2020-07-23",37.639999
"940","2020-07-24",37.209999
"941","2020-07-27",38.57
"942","2020-07-28",37.919998
"943","2020-07-29",38.939999
"944","2020-07-30",38.18
"945","2020-07-31",38.049999
"946","2020-08-03",38.720001
"947","2020-08-04",39.34
"948","2020-08-05",36.98
"949","2020-08-06",34.830002
"950","2020-08-07",35.16
"951","2020-08-10",34.57
"952","2020-08-11",35.369999
"953","2020-08-12",35.669998
"954","2020-08-13",35.490002
"955","2020-08-14",34.919998
"956","2020-08-17",35.259998
"957","2020-08-18",34.98
"958","2020-08-19",35.16
"959","2020-08-20",34.700001
"960","2020-08-21",34.860001
"961","2020-08-24",35.349998
"962","2020-08-25",35.5
"963","2020-08-26",35.799999
"964","2020-08-27",35.509998
"965","2020-08-28",35.509998
"966","2020-08-31",35.290001
"967","2020-09-01",35.669998
