"","date","FSS"
"999","2010-12-17",6.55
"1000","2010-12-20",6.8
"1001","2010-12-21",6.74
"1002","2010-12-22",6.74
"1003","2010-12-23",6.81
"1004","2010-12-27",6.9
"1005","2010-12-28",7.05
"1006","2010-12-29",6.94
"1007","2010-12-30",7.03
"1008","2010-12-31",6.86
"1009","2011-01-03",7.19
"1010","2011-01-04",7.18
"1011","2011-01-05",7.18
"1012","2011-01-06",7.11
"1013","2011-01-07",7.42
"1014","2011-01-10",7.43
"1015","2011-01-11",7.43
"1016","2011-01-12",7.65
"1017","2011-01-13",7.69
"1018","2011-01-14",7.65
"1019","2011-01-18",7.52
"1020","2011-01-19",7.2
"1021","2011-01-20",7.03
"1022","2011-01-21",6.82
"1023","2011-01-24",7.01
"1024","2011-01-25",7.1
"1025","2011-01-26",7.44
"1026","2011-01-27",7.37
"1027","2011-01-28",6.97
"1028","2011-01-31",6.96
"1029","2011-02-01",7.17
"1030","2011-02-02",7.02
"1031","2011-02-03",7
"1032","2011-02-04",6.96
"1033","2011-02-07",7.2
"1034","2011-02-08",7.11
"1035","2011-02-09",7.13
"1036","2011-02-10",7.14
"1037","2011-02-11",7.3
"1038","2011-02-14",7.17
"1039","2011-02-15",7.02
"1040","2011-02-16",6.95
"1041","2011-02-17",6.92
"1042","2011-02-18",6.94
"1043","2011-02-22",6.55
"1044","2011-02-23",6.25
"1045","2011-02-24",6.26
"1046","2011-02-25",6.49
"1047","2011-02-28",6.47
"1048","2011-03-01",6.3
"1049","2011-03-02",6.4
"1050","2011-03-03",6.36
"1051","2011-03-04",6.2
"1052","2011-03-07",6.05
"1053","2011-03-08",6.18
"1054","2011-03-09",6.18
"1055","2011-03-10",5.97
"1056","2011-03-11",5.54
"1057","2011-03-14",5.49
"1058","2011-03-15",5.31
"1059","2011-03-16",5.55
"1060","2011-03-17",5.51
"1061","2011-03-18",5.51
"1062","2011-03-21",5.68
"1063","2011-03-22",6.27
"1064","2011-03-23",6.31
"1065","2011-03-24",6.25
"1066","2011-03-25",6.36
"1067","2011-03-28",6.37
"1068","2011-03-29",6.38
"1069","2011-03-30",6.5
"1070","2011-03-31",6.51
"1071","2011-04-01",6.48
"1072","2011-04-04",6.54
"1073","2011-04-05",6.51
"1074","2011-04-06",6.53
"1075","2011-04-07",6.49
"1076","2011-04-08",6.49
"1077","2011-04-11",6.48
"1078","2011-04-12",6.24
"1079","2011-04-13",6.27
"1080","2011-04-14",6.35
"1081","2011-04-15",6.4
"1082","2011-04-18",6.34
"1083","2011-04-19",6.34
"1084","2011-04-20",6.47
"1085","2011-04-21",6.49
"1086","2011-04-25",6.46
"1087","2011-04-26",6.66
"1088","2011-04-27",6.66
"1089","2011-04-28",6.86
"1090","2011-04-29",6.75
"1091","2011-05-02",6.76
"1092","2011-05-03",6.63
"1093","2011-05-04",6.52
"1094","2011-05-05",6.54
"1095","2011-05-06",6.53
"1096","2011-05-09",6.58
"1097","2011-05-10",6.81
"1098","2011-05-11",6.58
"1099","2011-05-12",6.57
"1100","2011-05-13",6.51
"1101","2011-05-16",6.37
"1102","2011-05-17",6.21
"1103","2011-05-18",6.27
"1104","2011-05-19",6.37
"1105","2011-05-20",6.29
"1106","2011-05-23",6.17
"1107","2011-05-24",6.19
"1108","2011-05-25",6.2
"1109","2011-05-26",6.35
"1110","2011-05-27",6.34
"1111","2011-05-31",6.57
"1112","2011-06-01",6.07
"1113","2011-06-02",6.03
"1114","2011-06-03",5.96
"1115","2011-06-06",5.84
"1116","2011-06-07",5.85
"1117","2011-06-08",5.77
"1118","2011-06-09",5.95
"1119","2011-06-10",5.84
"1120","2011-06-13",5.81
"1121","2011-06-14",5.99
"1122","2011-06-15",5.84
"1123","2011-06-16",5.84
"1124","2011-06-17",5.98
"1125","2011-06-20",6.05
"1126","2011-06-21",6.32
"1127","2011-06-22",6.31
"1128","2011-06-23",6.28
"1129","2011-06-24",6.32
"1130","2011-06-27",6.43
"1131","2011-06-28",6.49
"1132","2011-06-29",6.47
"1133","2011-06-30",6.56
"1134","2011-07-01",6.74
"1135","2011-07-05",6.77
"1136","2011-07-06",6.64
"1137","2011-07-07",6.72
"1138","2011-07-08",6.62
"1139","2011-07-11",6.36
"1140","2011-07-12",6.29
"1141","2011-07-13",6.32
"1142","2011-07-14",6.21
"1143","2011-07-15",6.27
"1144","2011-07-18",6.09
"1145","2011-07-19",6.19
"1146","2011-07-20",6.21
"1147","2011-07-21",6.37
"1148","2011-07-22",6.29
"1149","2011-07-25",6.17
"1150","2011-07-26",6.09
"1151","2011-07-27",5.77
"1152","2011-07-28",5.7
"1153","2011-07-29",5.78
"1154","2011-08-01",5.76
"1155","2011-08-02",5.44
"1156","2011-08-03",5.54
"1157","2011-08-04",5.19
"1158","2011-08-05",5.45
"1159","2011-08-08",4.89
"1160","2011-08-09",5.18
"1161","2011-08-10",4.61
"1162","2011-08-11",4.96
"1163","2011-08-12",4.89
"1164","2011-08-15",5.05
"1165","2011-08-16",4.83
"1166","2011-08-17",4.91
"1167","2011-08-18",4.47
"1168","2011-08-19",4.29
"1169","2011-08-22",4.52
"1170","2011-08-23",4.85
"1171","2011-08-24",5.09
"1172","2011-08-25",4.87
"1173","2011-08-26",5
"1174","2011-08-29",5.43
"1175","2011-08-30",5.63
"1176","2011-08-31",5.45
"1177","2011-09-01",5.24
"1178","2011-09-02",4.8
"1179","2011-09-06",4.75
"1180","2011-09-07",4.97
"1181","2011-09-08",4.81
"1182","2011-09-09",4.64
"1183","2011-09-12",4.69
"1184","2011-09-13",4.95
"1185","2011-09-14",5.15
"1186","2011-09-15",5.24
"1187","2011-09-16",5.22
"1188","2011-09-19",5.03
"1189","2011-09-20",4.83
"1190","2011-09-21",4.5
"1191","2011-09-22",4.44
"1192","2011-09-23",4.47
"1193","2011-09-26",4.66
"1194","2011-09-27",4.75
"1195","2011-09-28",4.45
"1196","2011-09-29",4.62
"1197","2011-09-30",4.42
"1198","2011-10-03",4.07
"1199","2011-10-04",4.57
"1200","2011-10-05",4.6
"1201","2011-10-06",4.68
"1202","2011-10-07",4.45
"1203","2011-10-10",4.62
"1204","2011-10-11",4.49
"1205","2011-10-12",4.5
"1206","2011-10-13",4.3
"1207","2011-10-14",4.5
"1208","2011-10-17",4.26
"1209","2011-10-18",4.52
"1210","2011-10-19",4.37
"1211","2011-10-20",4.38
"1212","2011-10-21",4.56
"1213","2011-10-24",4.73
"1214","2011-10-25",4.47
"1215","2011-10-26",4.62
"1216","2011-10-27",5.13
"1217","2011-10-28",4.9
"1218","2011-10-31",4.72
"1219","2011-11-01",4.27
"1220","2011-11-02",4.23
"1221","2011-11-03",4.11
"1222","2011-11-04",4.04
"1223","2011-11-07",4.3
"1224","2011-11-08",4.39
"1225","2011-11-09",4.01
"1226","2011-11-10",4.03
"1227","2011-11-11",4.07
"1228","2011-11-14",4.01
"1229","2011-11-15",3.99
"1230","2011-11-16",3.94
"1231","2011-11-17",3.89
"1232","2011-11-18",3.95
"1233","2011-11-21",3.76
"1234","2011-11-22",3.77
"1235","2011-11-23",3.62
"1236","2011-11-25",3.5
"1237","2011-11-28",3.68
"1238","2011-11-29",3.74
"1239","2011-11-30",3.69
"1240","2011-12-01",3.66
"1241","2011-12-02",3.81
"1242","2011-12-05",4
"1243","2011-12-06",4.14
"1244","2011-12-07",4.12
"1245","2011-12-08",4.03
"1246","2011-12-09",4.16
"1247","2011-12-12",4.09
"1248","2011-12-13",4.09
"1249","2011-12-14",4.12
"1250","2011-12-15",4.18
"1251","2011-12-16",4.32
"1252","2011-12-19",4.23
"1253","2011-12-20",4.28
"1254","2011-12-21",4.17
"1255","2011-12-22",4.24
"1256","2011-12-23",4.29
"1257","2011-12-27",4.19
"1258","2011-12-28",4.04
"1259","2011-12-29",4.19
"1260","2011-12-30",4.15
"1261","2012-01-03",4.26
"1262","2012-01-04",4.09
"1263","2012-01-05",4.16
"1264","2012-01-06",4.02
"1265","2012-01-09",3.88
"1266","2012-01-10",3.75
"1267","2012-01-11",4.13
"1268","2012-01-12",4.12
"1269","2012-01-13",4
"1270","2012-01-17",3.97
"1271","2012-01-18",4
"1272","2012-01-19",4.11
"1273","2012-01-20",4.22
"1274","2012-01-23",4.22
"1275","2012-01-24",4.26
"1276","2012-01-25",4.25
"1277","2012-01-26",4.23
"1278","2012-01-27",4.18
"1279","2012-01-30",4.15
"1280","2012-01-31",4.23
"1281","2012-02-01",4.38
"1282","2012-02-02",4.46
"1283","2012-02-03",4.63
"1284","2012-02-06",4.66
"1285","2012-02-07",4.61
"1286","2012-02-08",4.69
"1287","2012-02-09",4.68
"1288","2012-02-10",4.46
"1289","2012-02-13",4.51
"1290","2012-02-14",4.44
"1291","2012-02-15",4.42
"1292","2012-02-16",4.58
"1293","2012-02-17",4.58
"1294","2012-02-21",4.53
"1295","2012-02-22",4.44
"1296","2012-02-23",4.58
"1297","2012-02-24",4.77
"1298","2012-02-27",4.78
"1299","2012-02-28",4.79
"1300","2012-02-29",4.7
"1301","2012-03-01",4.65
"1302","2012-03-02",4.33
"1303","2012-03-05",4.42
"1304","2012-03-06",4.27
"1305","2012-03-07",4.3
"1306","2012-03-08",4.33
"1307","2012-03-09",4.43
"1308","2012-03-12",4.37
"1309","2012-03-13",4.58
"1310","2012-03-14",5.78
"1311","2012-03-15",5.53
"1312","2012-03-16",5.89
"1313","2012-03-19",5.73
"1314","2012-03-20",5.55
"1315","2012-03-21",5.49
"1316","2012-03-22",5.38
"1317","2012-03-23",5.34
"1318","2012-03-26",5.5
"1319","2012-03-27",5.45
"1320","2012-03-28",5.49
"1321","2012-03-29",5.55
"1322","2012-03-30",5.56
"1323","2012-04-02",5.9
"1324","2012-04-03",5.67
"1325","2012-04-04",5.55
"1326","2012-04-05",5.64
"1327","2012-04-09",5.31
"1328","2012-04-10",5.17
"1329","2012-04-11",5.31
"1330","2012-04-12",5.61
"1331","2012-04-13",5.42
"1332","2012-04-16",5.43
"1333","2012-04-17",5.58
"1334","2012-04-18",5.51
"1335","2012-04-19",5.4
"1336","2012-04-20",5.35
"1337","2012-04-23",5.15
"1338","2012-04-24",5.24
"1339","2012-04-25",5.32
"1340","2012-04-26",5.29
"1341","2012-04-27",5.4
"1342","2012-04-30",5.16
"1343","2012-05-01",5.1
"1344","2012-05-02",5.19
"1345","2012-05-03",5.02
"1346","2012-05-04",5.01
"1347","2012-05-07",5.25
"1348","2012-05-08",5.49
"1349","2012-05-09",5.5
"1350","2012-05-10",5.44
"1351","2012-05-11",5.19
"1352","2012-05-14",5.15
"1353","2012-05-15",5.21
"1354","2012-05-16",4.93
"1355","2012-05-17",4.67
"1356","2012-05-18",4.56
"1357","2012-05-21",4.85
"1358","2012-05-22",4.66
"1359","2012-05-23",4.8
"1360","2012-05-24",4.84
"1361","2012-05-25",4.88
"1362","2012-05-29",4.93
"1363","2012-05-30",4.85
"1364","2012-05-31",4.98
"1365","2012-06-01",4.75
"1366","2012-06-04",4.66
"1367","2012-06-05",4.53
"1368","2012-06-06",4.63
"1369","2012-06-07",4.6
"1370","2012-06-08",4.76
"1371","2012-06-11",4.54
"1372","2012-06-12",4.65
"1373","2012-06-13",4.52
"1374","2012-06-14",4.68
"1375","2012-06-15",4.79
"1376","2012-06-18",4.57
"1377","2012-06-19",4.83
"1378","2012-06-20",4.74
"1379","2012-06-21",5.63
"1380","2012-06-22",5.84
"1381","2012-06-25",5.55
"1382","2012-06-26",5.43
"1383","2012-06-27",5.58
"1384","2012-06-28",5.5
"1385","2012-06-29",5.84
"1386","2012-07-02",6.04
"1387","2012-07-03",6.02
"1388","2012-07-05",6
"1389","2012-07-06",5.86
"1390","2012-07-09",5.82
"1391","2012-07-10",5.75
"1392","2012-07-11",5.74
"1393","2012-07-12",5.75
"1394","2012-07-13",5.96
"1395","2012-07-16",5.75
"1396","2012-07-17",6
"1397","2012-07-18",5.94
"1398","2012-07-19",5.93
"1399","2012-07-20",5.77
"1400","2012-07-23",5.59
"1401","2012-07-24",5.45
"1402","2012-07-25",5.52
"1403","2012-07-26",5.66
"1404","2012-07-27",5.99
"1405","2012-07-30",5.9
"1406","2012-07-31",5.67
"1407","2012-08-01",5.41
"1408","2012-08-02",5.35
"1409","2012-08-03",5.59
"1410","2012-08-06",5.88
"1411","2012-08-07",5.96
"1412","2012-08-08",5.88
"1413","2012-08-09",5.91
"1414","2012-08-10",5.89
"1415","2012-08-13",5.97
"1416","2012-08-14",5.89
"1417","2012-08-15",6
"1418","2012-08-16",5.99
"1419","2012-08-17",6
"1420","2012-08-20",6.2
"1421","2012-08-21",6.13
"1422","2012-08-22",6.05
"1423","2012-08-23",5.94
"1424","2012-08-24",5.97
"1425","2012-08-27",5.96
"1426","2012-08-28",5.97
"1427","2012-08-29",5.97
"1428","2012-08-30",5.94
"1429","2012-08-31",5.97
"1430","2012-09-04",6.11
"1431","2012-09-05",6.2
"1432","2012-09-06",6.25
"1433","2012-09-07",6.37
"1434","2012-09-10",6.4
"1435","2012-09-11",6.44
"1436","2012-09-12",6.25
"1437","2012-09-13",6.5
"1438","2012-09-14",6.52
"1439","2012-09-17",6.57
"1440","2012-09-18",6.52
"1441","2012-09-19",6.49
"1442","2012-09-20",6.47
"1443","2012-09-21",6.51
"1444","2012-09-24",6.45
"1445","2012-09-25",6.23
"1446","2012-09-26",6.31
"1447","2012-09-27",6.41
"1448","2012-09-28",6.32
"1449","2012-10-01",6.32
"1450","2012-10-02",6.34
"1451","2012-10-03",6.17
"1452","2012-10-04",6.21
"1453","2012-10-05",6.2
"1454","2012-10-08",6.26
"1455","2012-10-09",5.99
"1456","2012-10-10",6.06
"1457","2012-10-11",6.26
"1458","2012-10-12",6.33
"1459","2012-10-15",6.38
"1460","2012-10-16",6.39
"1461","2012-10-17",6.4
"1462","2012-10-18",6.29
"1463","2012-10-19",5.96
"1464","2012-10-22",5.99
"1465","2012-10-23",5.94
"1466","2012-10-24",5.87
"1467","2012-10-25",5.8
"1468","2012-10-26",5.83
"1469","2012-10-31",5.77
"1470","2012-11-01",5.99
"1471","2012-11-02",5.73
"1472","2012-11-05",5.75
"1473","2012-11-06",5.89
"1474","2012-11-07",5.5
"1475","2012-11-08",5.42
"1476","2012-11-09",5.6
"1477","2012-11-12",5.6
"1478","2012-11-13",5.5
"1479","2012-11-14",5.28
"1480","2012-11-15",5.28
"1481","2012-11-16",5.2
"1482","2012-11-19",5.36
"1483","2012-11-20",5.32
"1484","2012-11-21",5.39
"1485","2012-11-23",5.45
"1486","2012-11-26",5.59
"1487","2012-11-27",5.63
"1488","2012-11-28",5.81
"1489","2012-11-29",6
"1490","2012-11-30",5.88
"1491","2012-12-03",6.05
"1492","2012-12-04",6.29
"1493","2012-12-05",6.21
"1494","2012-12-06",6.36
"1495","2012-12-07",6.35
"1496","2012-12-10",6.4
"1497","2012-12-11",6.7
"1498","2012-12-12",7
"1499","2012-12-13",6.86
"1500","2012-12-14",6.8
"1501","2012-12-17",7
"1502","2012-12-18",7.2
"1503","2012-12-19",7.25
"1504","2012-12-20",7.47
"1505","2012-12-21",7.4
"1506","2012-12-24",7.35
"1507","2012-12-26",7.27
"1508","2012-12-27",7.49
"1509","2012-12-28",7.45
"1510","2012-12-31",7.61
"1511","2013-01-02",8.01
"1512","2013-01-03",7.83
"1513","2013-01-04",7.88
"1514","2013-01-07",7.73
"1515","2013-01-08",7.77
"1516","2013-01-09",7.91
"1517","2013-01-10",7.81
"1518","2013-01-11",7.82
"1519","2013-01-14",7.81
"1520","2013-01-15",7.98
"1521","2013-01-16",7.83
"1522","2013-01-17",7.91
"1523","2013-01-18",7.89
"1524","2013-01-22",7.99
"1525","2013-01-23",7.8
"1526","2013-01-24",8.04
"1527","2013-01-25",8.09
"1528","2013-01-28",8.1
"1529","2013-01-29",8.14
"1530","2013-01-30",8.01
"1531","2013-01-31",8.04
"1532","2013-02-01",8.39
"1533","2013-02-04",7.95
"1534","2013-02-05",8.03
"1535","2013-02-06",7.99
"1536","2013-02-07",8.04
"1537","2013-02-08",8.08
"1538","2013-02-11",8.17
"1539","2013-02-12",8.26
"1540","2013-02-13",8.2
"1541","2013-02-14",8.3
"1542","2013-02-15",8.32
"1543","2013-02-19",8.3
"1544","2013-02-20",7.97
"1545","2013-02-21",7.98
"1546","2013-02-22",8.19
"1547","2013-02-25",7.72
"1548","2013-02-26",7.86
"1549","2013-02-27",7.87
"1550","2013-02-28",7.8
"1551","2013-03-01",7.73
"1552","2013-03-04",7.49
"1553","2013-03-05",7.7
"1554","2013-03-06",7.73
"1555","2013-03-07",7.7
"1556","2013-03-08",7.68
"1557","2013-03-11",7.76
"1558","2013-03-12",7.71
"1559","2013-03-13",7.59
"1560","2013-03-14",7.8
"1561","2013-03-15",7.47
"1562","2013-03-18",7.55
"1563","2013-03-19",8.23
"1564","2013-03-20",8.33
"1565","2013-03-21",8.35
"1566","2013-03-22",8.26
"1567","2013-03-25",8.39
"1568","2013-03-26",8.28
"1569","2013-03-27",8.26
"1570","2013-03-28",8.14
"1571","2013-04-01",7.93
"1572","2013-04-02",7.76
"1573","2013-04-03",7.47
"1574","2013-04-04",7.51
"1575","2013-04-05",7.32
"1576","2013-04-08",7.5
"1577","2013-04-09",7.34
"1578","2013-04-10",7.84
"1579","2013-04-11",7.73
"1580","2013-04-12",7.69
"1581","2013-04-15",7.38
"1582","2013-04-16",7.41
"1583","2013-04-17",7.4
"1584","2013-04-18",7.37
"1585","2013-04-19",7.5
"1586","2013-04-22",7.46
"1587","2013-04-23",7.66
"1588","2013-04-24",7.72
"1589","2013-04-25",7.86
"1590","2013-04-26",7.62
"1591","2013-04-29",7.68
"1592","2013-04-30",7.76
"1593","2013-05-01",7.5
"1594","2013-05-02",7.59
"1595","2013-05-03",8.07
"1596","2013-05-06",7.97
"1597","2013-05-07",7.95
"1598","2013-05-08",7.98
"1599","2013-05-09",8.4
"1600","2013-05-10",8.38
"1601","2013-05-13",8.35
"1602","2013-05-14",8.58
"1603","2013-05-15",8.68
"1604","2013-05-16",8.71
"1605","2013-05-17",8.92
"1606","2013-05-20",9
"1607","2013-05-21",8.92
"1608","2013-05-22",8.76
"1609","2013-05-23",8.82
"1610","2013-05-24",8.84
"1611","2013-05-28",9.03
"1612","2013-05-29",8.97
"1613","2013-05-30",8.82
"1614","2013-05-31",8.77
"1615","2013-06-03",9.09
"1616","2013-06-04",9.15
"1617","2013-06-05",8.52
"1618","2013-06-06",8.72
"1619","2013-06-07",8.82
"1620","2013-06-10",9
"1621","2013-06-11",8.7
"1622","2013-06-12",8.66
"1623","2013-06-13",8.86
"1624","2013-06-14",8.52
"1625","2013-06-17",8.64
"1626","2013-06-18",9.05
"1627","2013-06-19",8.74
"1628","2013-06-20",8.47
"1629","2013-06-21",8.75
"1630","2013-06-24",8.28
"1631","2013-06-25",8.58
"1632","2013-06-26",8.76
"1633","2013-06-27",8.97
"1634","2013-06-28",8.75
"1635","2013-07-01",9.1
"1636","2013-07-02",8.94
"1637","2013-07-03",8.89
"1638","2013-07-05",9.23
"1639","2013-07-08",9.14
"1640","2013-07-09",9.56
"1641","2013-07-10",9.66
"1642","2013-07-11",9.79
"1643","2013-07-12",9.86
"1644","2013-07-15",9.83
"1645","2013-07-16",9.92
"1646","2013-07-17",10.09
"1647","2013-07-18",10.29
"1648","2013-07-19",10.17
"1649","2013-07-22",10.07
"1650","2013-07-23",9.94
"1651","2013-07-24",9.84
"1652","2013-07-25",9.99
"1653","2013-07-26",9.76
"1654","2013-07-29",9.65
"1655","2013-07-30",9.68
"1656","2013-07-31",9.7
"1657","2013-08-01",9.77
"1658","2013-08-02",9.67
"1659","2013-08-05",9.77
"1660","2013-08-06",9.49
"1661","2013-08-07",9.4
"1662","2013-08-08",9.56
"1663","2013-08-09",10.41
"1664","2013-08-12",10.5
"1665","2013-08-13",10.65
"1666","2013-08-14",10.9
"1667","2013-08-15",10.94
"1668","2013-08-16",11.1
"1669","2013-08-19",11.04
"1670","2013-08-20",11.24
"1671","2013-08-21",11.32
"1672","2013-08-22",11.26
"1673","2013-08-23",11.61
"1674","2013-08-26",11.73
"1675","2013-08-27",11.37
"1676","2013-08-28",11.45
"1677","2013-08-29",11.53
"1678","2013-08-30",11.67
"1679","2013-09-03",12.01
"1680","2013-09-04",12
"1681","2013-09-05",12.32
"1682","2013-09-06",12.2
"1683","2013-09-09",12.63
"1684","2013-09-10",12.81
"1685","2013-09-11",12.92
"1686","2013-09-12",12.47
"1687","2013-09-13",12.7
"1688","2013-09-16",12.36
"1689","2013-09-17",13.01
"1690","2013-09-18",12.79
"1691","2013-09-19",12.85
"1692","2013-09-20",12.82
"1693","2013-09-23",12.8
"1694","2013-09-24",12.84
"1695","2013-09-25",12.76
"1696","2013-09-26",12.9
"1697","2013-09-27",12.84
"1698","2013-09-30",12.87
"1699","2013-10-01",12.96
"1700","2013-10-02",12.95
"1701","2013-10-03",12.9
"1702","2013-10-04",12.95
"1703","2013-10-07",12.95
"1704","2013-10-08",12.77
"1705","2013-10-09",12.86
"1706","2013-10-10",13.2
"1707","2013-10-11",13.34
"1708","2013-10-14",13.39
"1709","2013-10-15",13.49
"1710","2013-10-16",13.79
"1711","2013-10-17",13.91
"1712","2013-10-18",14.27
"1713","2013-10-21",14.42
"1714","2013-10-22",13.8
"1715","2013-10-23",13.67
"1716","2013-10-24",14.1
"1717","2013-10-25",14.1
"1718","2013-10-28",14.05
"1719","2013-10-29",14.08
"1720","2013-10-30",13.8
"1721","2013-10-31",13.69
"1722","2013-11-01",13.71
"1723","2013-11-04",13.98
"1724","2013-11-05",13.66
"1725","2013-11-06",14.24
"1726","2013-11-07",14.2
"1727","2013-11-08",14.97
"1728","2013-11-11",15.03
"1729","2013-11-12",15
"1730","2013-11-13",15.03
"1731","2013-11-14",14.8
"1732","2013-11-15",14.85
"1733","2013-11-18",14.75
"1734","2013-11-19",14.73
"1735","2013-11-20",14.6
"1736","2013-11-21",14.91
"1737","2013-11-22",15.52
"1738","2013-11-25",15.66
"1739","2013-11-26",15.61
"1740","2013-11-27",15.59
"1741","2013-11-29",15.63
"1742","2013-12-02",15.3
"1743","2013-12-03",14.87
"1744","2013-12-04",14.92
"1745","2013-12-05",14.83
"1746","2013-12-06",14.48
"1747","2013-12-09",14.48
"1748","2013-12-10",14.35
"1749","2013-12-11",14.14
"1750","2013-12-12",13.96
"1751","2013-12-13",14.13
"1752","2013-12-16",14.07
"1753","2013-12-17",14.12
"1754","2013-12-18",14.51
"1755","2013-12-19",14.24
"1756","2013-12-20",14.9
"1757","2013-12-23",14.58
"1758","2013-12-24",14.58
"1759","2013-12-26",14.52
"1760","2013-12-27",14.47
"1761","2013-12-30",14.51
"1762","2013-12-31",14.65
"1763","2014-01-02",14.1
"1764","2014-01-03",14.22
"1765","2014-01-06",13.79
"1766","2014-01-07",14.07
"1767","2014-01-08",13.89
"1768","2014-01-09",13.86
"1769","2014-01-10",13.98
"1770","2014-01-13",13.78
"1771","2014-01-14",13.97
"1772","2014-01-15",14.12
"1773","2014-01-16",14.11
"1774","2014-01-17",14.01
"1775","2014-01-21",13.99
"1776","2014-01-22",14
"1777","2014-01-23",13.95
"1778","2014-01-24",12.85
"1779","2014-01-27",12.6
"1780","2014-01-28",13
"1781","2014-01-29",12.62
"1782","2014-01-30",12.63
"1783","2014-01-31",12.32
"1784","2014-02-03",11.72
"1785","2014-02-04",12.6
"1786","2014-02-05",12.33
"1787","2014-02-06",12.28
"1788","2014-02-07",12.3
"1789","2014-02-10",12.22
"1790","2014-02-11",12.14
"1791","2014-02-12",12.35
"1792","2014-02-13",12.5
"1793","2014-02-14",12.47
"1794","2014-02-18",12.55
"1795","2014-02-19",12.44
"1796","2014-02-20",12.69
"1797","2014-02-21",12.64
"1798","2014-02-24",12.67
"1799","2014-02-25",12.54
"1800","2014-02-26",12.79
"1801","2014-02-27",12.97
"1802","2014-02-28",12.85
"1803","2014-03-03",12.69
"1804","2014-03-04",13.14
"1805","2014-03-05",14.33
"1806","2014-03-06",14.6
"1807","2014-03-07",14.74
"1808","2014-03-10",14.67
"1809","2014-03-11",14.55
"1810","2014-03-12",14.57
"1811","2014-03-13",14.47
"1812","2014-03-14",14.79
"1813","2014-03-17",14.88
"1814","2014-03-18",15.01
"1815","2014-03-19",15.2
"1816","2014-03-20",15.14
"1817","2014-03-21",15.01
"1818","2014-03-24",14.78
"1819","2014-03-25",14.78
"1820","2014-03-26",14.42
"1821","2014-03-27",14.52
"1822","2014-03-28",14.51
"1823","2014-03-31",14.9
"1824","2014-04-01",15.32
"1825","2014-04-02",15.62
"1826","2014-04-03",15.83
"1827","2014-04-04",15.48
"1828","2014-04-07",15.03
"1829","2014-04-08",15.13
"1830","2014-04-09",15.43
"1831","2014-04-10",15.07
"1832","2014-04-11",14.7
"1833","2014-04-14",14.7
"1834","2014-04-15",14.87
"1835","2014-04-16",15.15
"1836","2014-04-17",15.39
"1837","2014-04-21",15.77
"1838","2014-04-22",15.1
"1839","2014-04-23",15.32
"1840","2014-04-24",15.22
"1841","2014-04-25",15.08
"1842","2014-04-28",15.12
"1843","2014-04-29",15.17
"1844","2014-04-30",15.18
"1845","2014-05-01",14.62
"1846","2014-05-02",14.54
"1847","2014-05-05",14.48
"1848","2014-05-06",14.06
"1849","2014-05-07",13.9
"1850","2014-05-08",13.79
"1851","2014-05-09",13.92
"1852","2014-05-12",14.29
"1853","2014-05-13",14.68
"1854","2014-05-14",14.26
"1855","2014-05-15",14.05
"1856","2014-05-16",13.99
"1857","2014-05-19",14.07
"1858","2014-05-20",13.87
"1859","2014-05-21",13.94
"1860","2014-05-22",13.93
"1861","2014-05-23",14.17
"1862","2014-05-27",14.29
"1863","2014-05-28",14.03
"1864","2014-05-29",13.83
"1865","2014-05-30",13.72
"1866","2014-06-02",13.8
"1867","2014-06-03",14.06
"1868","2014-06-04",14.22
"1869","2014-06-05",14.68
"1870","2014-06-06",14.85
"1871","2014-06-09",15.05
"1872","2014-06-10",15.01
"1873","2014-06-11",14.96
"1874","2014-06-12",14.73
"1875","2014-06-13",14.55
"1876","2014-06-16",14.4
"1877","2014-06-17",14.62
"1878","2014-06-18",14.84
"1879","2014-06-19",14.88
"1880","2014-06-20",14.71
"1881","2014-06-23",14.58
"1882","2014-06-24",14.28
"1883","2014-06-25",14.49
"1884","2014-06-26",14.33
"1885","2014-06-27",14.59
"1886","2014-06-30",14.65
"1887","2014-07-01",14.89
"1888","2014-07-02",14.78
"1889","2014-07-03",15.04
"1890","2014-07-07",14.58
"1891","2014-07-08",14.43
"1892","2014-07-09",14.38
"1893","2014-07-10",14.24
"1894","2014-07-11",14.25
"1895","2014-07-14",14.36
"1896","2014-07-15",14.18
"1897","2014-07-16",14.17
"1898","2014-07-17",13.99
"1899","2014-07-18",14.26
"1900","2014-07-21",14.23
"1901","2014-07-22",14.37
"1902","2014-07-23",14.26
"1903","2014-07-24",14.18
"1904","2014-07-25",13.89
"1905","2014-07-28",13.73
"1906","2014-07-29",14.62
"1907","2014-07-30",14.66
"1908","2014-07-31",14.46
"1909","2014-08-01",14.46
"1910","2014-08-04",14.54
"1911","2014-08-05",14.54
"1912","2014-08-06",14.66
"1913","2014-08-07",14.67
"1914","2014-08-08",14.74
"1915","2014-08-11",14.97
"1916","2014-08-12",14.91
"1917","2014-08-13",14.97
"1918","2014-08-14",14.87
"1919","2014-08-15",14.7
"1920","2014-08-18",15.09
"1921","2014-08-19",15.15
"1922","2014-08-20",14.9
"1923","2014-08-21",14.97
"1924","2014-08-22",14.82
"1925","2014-08-25",14.98
"1926","2014-08-26",15.03
"1927","2014-08-27",15.15
"1928","2014-08-28",14.71
"1929","2014-08-29",14.72
"1930","2014-09-02",15.05
"1931","2014-09-03",15.1
"1932","2014-09-04",15.35
"1933","2014-09-05",15.22
