"","date","ON"
"2900","2018-07-10",23.879999
"2901","2018-07-11",23.02
"2902","2018-07-12",23.51
"2903","2018-07-13",23.48
"2904","2018-07-16",23.299999
"2905","2018-07-17",23.91
"2906","2018-07-18",24.24
"2907","2018-07-19",24.01
"2908","2018-07-20",24.040001
"2909","2018-07-23",23.780001
"2910","2018-07-24",23.530001
"2911","2018-07-25",23.299999
"2912","2018-07-26",23.610001
"2913","2018-07-27",23.15
"2914","2018-07-30",22.360001
"2915","2018-07-31",22.049999
"2916","2018-08-01",22.26
"2917","2018-08-02",22.280001
"2918","2018-08-03",21.59
"2919","2018-08-06",22.110001
"2920","2018-08-07",22.41
"2921","2018-08-08",22.42
"2922","2018-08-09",21.92
"2923","2018-08-10",21.34
"2924","2018-08-13",21.01
"2925","2018-08-14",21
"2926","2018-08-15",20.450001
"2927","2018-08-16",20.34
"2928","2018-08-17",20.32
"2929","2018-08-20",20.34
"2930","2018-08-21",21
"2931","2018-08-22",20.84
"2932","2018-08-23",20.65
"2933","2018-08-24",21.120001
"2934","2018-08-27",21.5
"2935","2018-08-28",21.610001
"2936","2018-08-29",21.58
"2937","2018-08-30",21.110001
"2938","2018-08-31",21.34
"2939","2018-09-04",21.379999
"2940","2018-09-05",20.49
"2941","2018-09-06",19.860001
"2942","2018-09-07",19.48
"2943","2018-09-10",19.32
"2944","2018-09-11",19.200001
"2945","2018-09-12",19.25
"2946","2018-09-13",19.51
"2947","2018-09-14",19.870001
"2948","2018-09-17",19.059999
"2949","2018-09-18",19
"2950","2018-09-19",19.120001
"2951","2018-09-20",19.5
"2952","2018-09-21",19.15
"2953","2018-09-24",19.1
"2954","2018-09-25",18.42
"2955","2018-09-26",18.42
"2956","2018-09-27",18.24
"2957","2018-09-28",18.43
"2958","2018-10-01",18.41
"2959","2018-10-02",18.75
"2960","2018-10-03",18.459999
"2961","2018-10-04",17.870001
"2962","2018-10-05",17.540001
"2963","2018-10-08",17.09
"2964","2018-10-09",16.85
"2965","2018-10-10",16.120001
"2966","2018-10-11",16.360001
"2967","2018-10-12",16.65
"2968","2018-10-15",16.51
"2969","2018-10-16",16.92
"2970","2018-10-17",16.77
"2971","2018-10-18",16
"2972","2018-10-19",15.84
"2973","2018-10-22",15.89
"2974","2018-10-23",16.09
"2975","2018-10-24",14.75
"2976","2018-10-25",15.34
"2977","2018-10-26",14.62
"2978","2018-10-29",15.91
"2979","2018-10-30",16.870001
"2980","2018-10-31",17
"2981","2018-11-01",18.4
"2982","2018-11-02",18.110001
"2983","2018-11-05",17.719999
"2984","2018-11-06",17.91
"2985","2018-11-07",18.379999
"2986","2018-11-08",18.4
"2987","2018-11-09",17.879999
"2988","2018-11-12",16.83
"2989","2018-11-13",17.35
"2990","2018-11-14",17.48
"2991","2018-11-15",18.4
"2992","2018-11-16",18.790001
"2993","2018-11-19",17.610001
"2994","2018-11-20",18.02
"2995","2018-11-21",18.58
"2996","2018-11-23",18.67
"2997","2018-11-26",18.809999
"2998","2018-11-27",18.33
"2999","2018-11-28",18.870001
"3000","2018-11-29",18.5
"3001","2018-11-30",19.18
"3002","2018-12-03",19.35
"3003","2018-12-04",18.469999
"3004","2018-12-06",18.27
"3005","2018-12-07",17.370001
"3006","2018-12-10",17.59
"3007","2018-12-11",17.51
"3008","2018-12-12",17.870001
"3009","2018-12-13",17.469999
"3010","2018-12-14",17.530001
"3011","2018-12-17",17.32
"3012","2018-12-18",17.73
"3013","2018-12-19",16.43
"3014","2018-12-20",16.1
"3015","2018-12-21",15.48
"3016","2018-12-24",15.06
"3017","2018-12-26",16.16
"3018","2018-12-27",16.17
"3019","2018-12-28",16.33
"3020","2018-12-31",16.51
"3021","2019-01-02",16.780001
"3022","2019-01-03",15.65
"3023","2019-01-04",16.5
"3024","2019-01-07",17
"3025","2019-01-08",16.540001
"3026","2019-01-09",17.809999
"3027","2019-01-10",17.889999
"3028","2019-01-11",18.49
"3029","2019-01-14",17.709999
"3030","2019-01-15",17.84
"3031","2019-01-16",17.629999
"3032","2019-01-17",17.82
"3033","2019-01-18",18.41
"3034","2019-01-22",17.76
"3035","2019-01-23",17.610001
"3036","2019-01-24",18.99
"3037","2019-01-25",20.120001
"3038","2019-01-28",19.66
"3039","2019-01-29",19.379999
"3040","2019-01-30",20.040001
"3041","2019-01-31",20.040001
"3042","2019-02-01",20.799999
"3043","2019-02-04",21.59
"3044","2019-02-05",21.879999
"3045","2019-02-06",22.82
"3046","2019-02-07",22.25
"3047","2019-02-08",21.84
"3048","2019-02-11",22.24
"3049","2019-02-12",22.73
"3050","2019-02-13",22.93
"3051","2019-02-14",22.91
"3052","2019-02-15",22.969999
"3053","2019-02-19",22.780001
"3054","2019-02-20",22.59
"3055","2019-02-21",22.459999
"3056","2019-02-22",22.84
"3057","2019-02-25",22.969999
"3058","2019-02-26",22.52
"3059","2019-02-27",21.57
"3060","2019-02-28",21.48
"3061","2019-03-01",21.67
"3062","2019-03-04",21.92
"3063","2019-03-05",21.84
"3064","2019-03-06",21.4
"3065","2019-03-07",21.33
"3066","2019-03-08",22.139999
"3067","2019-03-11",22.610001
"3068","2019-03-12",22.469999
"3069","2019-03-13",22.309999
"3070","2019-03-14",22.059999
"3071","2019-03-15",22.17
"3072","2019-03-18",21.91
"3073","2019-03-19",22.01
"3074","2019-03-20",21.360001
"3075","2019-03-21",22.450001
"3076","2019-03-22",21.639999
"3077","2019-03-25",20.959999
"3078","2019-03-26",21
"3079","2019-03-27",20.559999
"3080","2019-03-28",20.27
"3081","2019-03-29",20.57
"3082","2019-04-01",21.5
"3083","2019-04-02",21.459999
"3084","2019-04-03",22.370001
"3085","2019-04-04",22.43
"3086","2019-04-05",22.809999
"3087","2019-04-08",22.92
"3088","2019-04-09",22.639999
"3089","2019-04-10",22.99
"3090","2019-04-11",22.75
"3091","2019-04-12",22.83
"3092","2019-04-15",22.440001
"3093","2019-04-16",22.74
"3094","2019-04-17",22.59
"3095","2019-04-18",22.620001
"3096","2019-04-22",22.459999
"3097","2019-04-23",22.6
"3098","2019-04-24",23.02
"3099","2019-04-25",22.41
"3100","2019-04-26",22.440001
"3101","2019-04-29",22.200001
"3102","2019-04-30",23.059999
"3103","2019-05-01",22.6
"3104","2019-05-02",22.93
"3105","2019-05-03",23.52
"3106","2019-05-06",22.959999
"3107","2019-05-07",22.120001
"3108","2019-05-08",21.75
"3109","2019-05-09",21.15
"3110","2019-05-10",20.98
"3111","2019-05-13",19.6
"3112","2019-05-14",19.98
"3113","2019-05-15",20.24
"3114","2019-05-16",19.75
"3115","2019-05-17",18.77
"3116","2019-05-20",18.33
"3117","2019-05-21",18.75
"3118","2019-05-22",18.16
"3119","2019-05-23",17.9
"3120","2019-05-24",17.68
"3121","2019-05-28",17.719999
"3122","2019-05-29",18.07
"3123","2019-05-30",18.110001
"3124","2019-05-31",17.76
"3125","2019-06-03",18.08
"3126","2019-06-04",18.959999
"3127","2019-06-05",18.83
"3128","2019-06-06",19.01
"3129","2019-06-07",19.059999
"3130","2019-06-10",19.82
"3131","2019-06-11",20.030001
"3132","2019-06-12",19.82
"3133","2019-06-13",20.139999
"3134","2019-06-14",19.049999
"3135","2019-06-17",18.799999
"3136","2019-06-18",19.59
"3137","2019-06-19",19.540001
"3138","2019-06-20",20
"3139","2019-06-21",19.48
"3140","2019-06-24",19.459999
"3141","2019-06-25",19.24
"3142","2019-06-26",20.049999
"3143","2019-06-27",20.389999
"3144","2019-06-28",20.209999
"3145","2019-07-01",20.549999
"3146","2019-07-02",19.99
"3147","2019-07-03",19.83
"3148","2019-07-05",20.07
"3149","2019-07-08",19.51
"3150","2019-07-09",19.639999
"3151","2019-07-10",19.690001
"3152","2019-07-11",19.65
"3153","2019-07-12",20.24
"3154","2019-07-15",20.290001
"3155","2019-07-16",20.35
"3156","2019-07-17",20.290001
"3157","2019-07-18",20.52
"3158","2019-07-19",20.219999
"3159","2019-07-22",20.549999
"3160","2019-07-23",20.99
"3161","2019-07-24",22.32
"3162","2019-07-25",21.860001
"3163","2019-07-26",22.040001
"3164","2019-07-29",22.219999
"3165","2019-07-30",22.209999
"3166","2019-07-31",21.51
"3167","2019-08-01",20.48
"3168","2019-08-02",19.98
"3169","2019-08-05",17.85
"3170","2019-08-06",17.66
"3171","2019-08-07",17.559999
"3172","2019-08-08",17.93
"3173","2019-08-09",17.08
"3174","2019-08-12",16.83
"3175","2019-08-13",17.790001
"3176","2019-08-14",17.129999
"3177","2019-08-15",16.870001
"3178","2019-08-16",17.540001
"3179","2019-08-19",18.01
"3180","2019-08-20",18.17
"3181","2019-08-21",18.440001
"3182","2019-08-22",18.559999
"3183","2019-08-23",17.639999
"3184","2019-08-26",17.370001
"3185","2019-08-27",17.23
"3186","2019-08-28",17.4
"3187","2019-08-29",17.879999
"3188","2019-08-30",17.799999
"3189","2019-09-03",17.450001
"3190","2019-09-04",17.860001
"3191","2019-09-05",18.33
"3192","2019-09-06",18.57
"3193","2019-09-09",18.719999
"3194","2019-09-10",19.469999
"3195","2019-09-11",19.85
"3196","2019-09-12",20.030001
"3197","2019-09-13",20.120001
"3198","2019-09-16",19.99
"3199","2019-09-17",19.65
"3200","2019-09-18",19.67
"3201","2019-09-19",19.559999
"3202","2019-09-20",19.32
"3203","2019-09-23",19.379999
"3204","2019-09-24",18.799999
"3205","2019-09-25",19.200001
"3206","2019-09-26",19.1
"3207","2019-09-27",18.68
"3208","2019-09-30",19.209999
"3209","2019-10-01",18.76
"3210","2019-10-02",18.110001
"3211","2019-10-03",18.33
"3212","2019-10-04",18.58
"3213","2019-10-07",18.030001
"3214","2019-10-08",17.120001
"3215","2019-10-09",17.91
"3216","2019-10-10",18.059999
"3217","2019-10-11",18.75
"3218","2019-10-14",18.870001
"3219","2019-10-15",19.389999
"3220","2019-10-16",18.969999
"3221","2019-10-17",19.110001
"3222","2019-10-18",18.84
"3223","2019-10-21",19.48
"3224","2019-10-22",19.27
"3225","2019-10-23",18.58
"3226","2019-10-24",18.57
"3227","2019-10-25",19.18
"3228","2019-10-28",21.209999
"3229","2019-10-29",21.040001
"3230","2019-10-30",20.98
"3231","2019-10-31",20.4
"3232","2019-11-01",21.07
"3233","2019-11-04",21.709999
"3234","2019-11-05",21.790001
"3235","2019-11-06",21.51
"3236","2019-11-07",21.540001
"3237","2019-11-08",21.629999
"3238","2019-11-11",21.5
"3239","2019-11-12",21.690001
"3240","2019-11-13",21.540001
"3241","2019-11-14",21.48
"3242","2019-11-15",21.790001
"3243","2019-11-18",21.139999
"3244","2019-11-19",21.120001
"3245","2019-11-20",20.780001
"3246","2019-11-21",20.77
"3247","2019-11-22",20.809999
"3248","2019-11-25",21.719999
"3249","2019-11-26",21.92
"3250","2019-11-27",22.02
"3251","2019-11-29",21.469999
"3252","2019-12-02",21.360001
"3253","2019-12-03",20.67
"3254","2019-12-04",21.389999
"3255","2019-12-05",21.65
"3256","2019-12-06",22.139999
"3257","2019-12-09",21.83
"3258","2019-12-10",21.98
"3259","2019-12-11",22.42
"3260","2019-12-12",23.16
"3261","2019-12-13",23.129999
"3262","2019-12-16",23.459999
"3263","2019-12-17",23.629999
"3264","2019-12-18",23.799999
"3265","2019-12-19",23.879999
"3266","2019-12-20",24.120001
"3267","2019-12-23",24.450001
"3268","2019-12-24",24.469999
"3269","2019-12-26",24.549999
"3270","2019-12-27",24.49
"3271","2019-12-30",24.290001
"3272","2019-12-31",24.379999
"3273","2020-01-02",25.059999
"3274","2020-01-03",24.690001
"3275","2020-01-06",24.07
"3276","2020-01-07",24.66
"3277","2020-01-08",24.82
"3278","2020-01-09",24.860001
"3279","2020-01-10",24.58
"3280","2020-01-13",25.32
"3281","2020-01-14",25.620001
"3282","2020-01-15",24.879999
"3283","2020-01-16",25.030001
"3284","2020-01-17",25
"3285","2020-01-21",24.790001
"3286","2020-01-22",24.799999
"3287","2020-01-23",25.469999
"3288","2020-01-24",24.99
"3289","2020-01-27",23.66
"3290","2020-01-28",24.17
"3291","2020-01-29",23.879999
"3292","2020-01-30",23.940001
"3293","2020-01-31",23.15
"3294","2020-02-03",19.91
"3295","2020-02-04",19.82
"3296","2020-02-05",21.15
"3297","2020-02-06",20.91
"3298","2020-02-07",20.450001
"3299","2020-02-10",20.540001
"3300","2020-02-11",21.4
"3301","2020-02-12",21.389999
"3302","2020-02-13",21.629999
"3303","2020-02-14",21.440001
"3304","2020-02-18",21.110001
"3305","2020-02-19",20.9
"3306","2020-02-20",20.6
"3307","2020-02-21",20.02
"3308","2020-02-24",19.35
"3309","2020-02-25",18.620001
"3310","2020-02-26",18.360001
"3311","2020-02-27",17.540001
"3312","2020-02-28",18.66
"3313","2020-03-02",18.93
"3314","2020-03-03",18.129999
"3315","2020-03-04",18.73
"3316","2020-03-05",17.83
"3317","2020-03-06",17.280001
"3318","2020-03-09",15.53
"3319","2020-03-10",16.889999
"3320","2020-03-11",15.07
"3321","2020-03-12",12.93
"3322","2020-03-13",14.49
"3323","2020-03-16",11.81
"3324","2020-03-17",11.55
"3325","2020-03-18",8.45
"3326","2020-03-19",10.51
"3327","2020-03-20",10.82
"3328","2020-03-23",11.49
"3329","2020-03-24",13.85
"3330","2020-03-25",14.79
"3331","2020-03-26",14.16
"3332","2020-03-27",12.89
"3333","2020-03-30",12.97
"3334","2020-03-31",12.44
"3335","2020-04-01",11
"3336","2020-04-02",11.27
"3337","2020-04-03",10.94
"3338","2020-04-06",12.87
"3339","2020-04-07",12.78
"3340","2020-04-08",13.73
"3341","2020-04-09",13.73
"3342","2020-04-13",14.21
"3343","2020-04-14",14.58
"3344","2020-04-15",13.62
"3345","2020-04-16",13.34
"3346","2020-04-17",13.73
"3347","2020-04-20",13.36
"3348","2020-04-21",12.83
"3349","2020-04-22",14.11
"3350","2020-04-23",13.92
"3351","2020-04-24",14.66
"3352","2020-04-27",15.39
"3353","2020-04-28",15.84
"3354","2020-04-29",17.25
"3355","2020-04-30",16.049999
"3356","2020-05-01",15.12
"3357","2020-05-04",14.87
"3358","2020-05-05",15.15
"3359","2020-05-06",15.44
"3360","2020-05-07",15.98
"3361","2020-05-08",17.120001
"3362","2020-05-11",15.66
"3363","2020-05-12",14.95
"3364","2020-05-13",14.05
"3365","2020-05-14",14.72
"3366","2020-05-15",14.15
"3367","2020-05-18",15.61
"3368","2020-05-19",15.48
"3369","2020-05-20",16.27
"3370","2020-05-21",15.63
"3371","2020-05-22",15.74
"3372","2020-05-26",16.68
"3373","2020-05-27",17.43
"3374","2020-05-28",16.059999
"3375","2020-05-29",16.49
"3376","2020-06-01",16.780001
"3377","2020-06-02",17.139999
"3378","2020-06-03",18.83
"3379","2020-06-04",18.98
"3380","2020-06-05",20.16
"3381","2020-06-08",20.82
"3382","2020-06-09",20.17
"3383","2020-06-10",19.459999
"3384","2020-06-11",18.129999
"3385","2020-06-12",18.99
"3386","2020-06-15",19.559999
"3387","2020-06-16",19.940001
"3388","2020-06-17",19.790001
"3389","2020-06-18",19.620001
"3390","2020-06-19",19.389999
"3391","2020-06-22",19.59
"3392","2020-06-23",20.18
"3393","2020-06-24",19.290001
"3394","2020-06-25",19.48
"3395","2020-06-26",19.09
"3396","2020-06-29",19.52
"3397","2020-06-30",19.82
"3398","2020-07-01",19.049999
"3399","2020-07-02",19.18
"3400","2020-07-06",19.66
"3401","2020-07-07",19.27
"3402","2020-07-08",19.969999
"3403","2020-07-09",20.76
"3404","2020-07-10",20.49
"3405","2020-07-13",20.549999
"3406","2020-07-14",20.690001
"3407","2020-07-15",21.530001
"3408","2020-07-16",21.34
"3409","2020-07-17",21.190001
"3410","2020-07-20",21.629999
"3411","2020-07-21",21.66
"3412","2020-07-22",21.450001
"3413","2020-07-23",20.860001
"3414","2020-07-24",20.469999
"3415","2020-07-27",21.280001
"3416","2020-07-28",20.5
"3417","2020-07-29",20.959999
"3418","2020-07-30",20.77
"3419","2020-07-31",20.6
"3420","2020-08-03",21.24
"3421","2020-08-04",21.690001
"3422","2020-08-05",21.26
"3423","2020-08-06",21.129999
"3424","2020-08-07",20.84
"3425","2020-08-10",21.92
"3426","2020-08-11",22.190001
"3427","2020-08-12",22.379999
"3428","2020-08-13",21.9
"3429","2020-08-14",22.040001
"3430","2020-08-17",21.959999
"3431","2020-08-18",21.75
"3432","2020-08-19",21.66
"3433","2020-08-20",21.059999
"3434","2020-08-21",20.91
"3435","2020-08-24",21.389999
"3436","2020-08-25",21.59
"3437","2020-08-26",21.68
"3438","2020-08-27",21.33
"3439","2020-08-28",22.030001
"3440","2020-08-31",21.370001
"3441","2020-09-01",21.75
"3442","2020-09-02",22.379999
"3443","2020-09-03",21.450001
"3444","2020-09-04",22.68
"3445","2020-09-08",20.93
"3446","2020-09-09",21.82
"3447","2020-09-10",21.52
"3448","2020-09-11",21.58
"3449","2020-09-14",22.01
"3450","2020-09-15",22.02
"3451","2020-09-16",22.049999
"3452","2020-09-17",21.9
"3453","2020-09-18",21.42
"3454","2020-09-21",20.610001
"3455","2020-09-22",20.82
"3456","2020-09-23",20.08
"3457","2020-09-24",20.309999
"3458","2020-09-25",20.49
"3459","2020-09-28",21.73
"3460","2020-09-29",21.780001
"3461","2020-09-30",21.690001
"3462","2020-10-01",22.91
"3463","2020-10-02",22.440001
"3464","2020-10-05",23.15
"3465","2020-10-06",22.889999
"3466","2020-10-07",23.35
"3467","2020-10-08",26.040001
"3468","2020-10-09",26.35
"3469","2020-10-12",26.51
"3470","2020-10-13",25.91
"3471","2020-10-14",25.93
"3472","2020-10-15",26.07
"3473","2020-10-16",26.07
"3474","2020-10-19",26.209999
"3475","2020-10-20",26.1
"3476","2020-10-21",25.530001
"3477","2020-10-22",25.92
"3478","2020-10-23",26.16
"3479","2020-10-26",25.549999
"3480","2020-10-27",25.17
"3481","2020-10-28",24.540001
"3482","2020-10-29",25.190001
"3483","2020-10-30",25.09
"3484","2020-11-02",24.360001
"3485","2020-11-03",25.049999
"3486","2020-11-04",25.889999
"3487","2020-11-05",26.450001
"3488","2020-11-06",26.58
"3489","2020-11-09",27.530001
"3490","2020-11-10",27.09
"3491","2020-11-11",27.93
"3492","2020-11-12",27.48
"3493","2020-11-13",28.059999
"3494","2020-11-16",28.58
"3495","2020-11-17",28.16
"3496","2020-11-18",27.6
"3497","2020-11-19",27.85
"3498","2020-11-20",27.440001
"3499","2020-11-23",28.41
"3500","2020-11-24",28.610001
"3501","2020-11-25",28.58
"3502","2020-11-27",28.65
