"","date","NVTA"
"1000","2019-02-01",13.4
"1001","2019-02-04",13.65
"1002","2019-02-05",13.29
"1003","2019-02-06",13.45
"1004","2019-02-07",13.25
"1005","2019-02-08",13.89
"1006","2019-02-11",14.53
"1007","2019-02-12",14.55
"1008","2019-02-13",15.65
"1009","2019-02-14",15.94
"1010","2019-02-15",16.059999
"1011","2019-02-19",16.51
"1012","2019-02-20",18.76
"1013","2019-02-21",18.639999
"1014","2019-02-22",19.219999
"1015","2019-02-25",19.299999
"1016","2019-02-26",19.610001
"1017","2019-02-27",20.4
"1018","2019-02-28",20.120001
"1019","2019-03-01",20.33
"1020","2019-03-04",20.379999
"1021","2019-03-05",20.030001
"1022","2019-03-06",19.219999
"1023","2019-03-07",20.280001
"1024","2019-03-08",20.84
"1025","2019-03-11",22.49
"1026","2019-03-12",22.77
"1027","2019-03-13",23.309999
"1028","2019-03-14",23.440001
"1029","2019-03-15",24.280001
"1030","2019-03-18",24.190001
"1031","2019-03-19",24.68
"1032","2019-03-20",25.040001
"1033","2019-03-21",25.75
"1034","2019-03-22",23.549999
"1035","2019-03-25",24.290001
"1036","2019-03-26",23.459999
"1037","2019-03-27",22.370001
"1038","2019-03-28",22.969999
"1039","2019-03-29",23.42
"1040","2019-04-01",23.6
"1041","2019-04-02",23.24
"1042","2019-04-03",24.129999
"1043","2019-04-04",23.58
"1044","2019-04-05",24.889999
"1045","2019-04-08",24.57
"1046","2019-04-09",25.16
"1047","2019-04-10",26.27
"1048","2019-04-11",26.120001
"1049","2019-04-12",26.139999
"1050","2019-04-15",25.049999
"1051","2019-04-16",24.74
"1052","2019-04-17",22.57
"1053","2019-04-18",22.84
"1054","2019-04-22",22.790001
"1055","2019-04-23",23.629999
"1056","2019-04-24",23.5
"1057","2019-04-25",23.17
"1058","2019-04-26",23.84
"1059","2019-04-29",24.67
"1060","2019-04-30",23.620001
"1061","2019-05-01",23.51
"1062","2019-05-02",24.16
"1063","2019-05-03",24.76
"1064","2019-05-06",25.02
"1065","2019-05-07",23.860001
"1066","2019-05-08",19.049999
"1067","2019-05-09",19.469999
"1068","2019-05-10",19.690001
"1069","2019-05-13",18.190001
"1070","2019-05-14",18.6
"1071","2019-05-15",18.99
"1072","2019-05-16",18.309999
"1073","2019-05-17",18.049999
"1074","2019-05-20",17.77
"1075","2019-05-21",18.42
"1076","2019-05-22",18.02
"1077","2019-05-23",17.610001
"1078","2019-05-24",17.43
"1079","2019-05-28",17.629999
"1080","2019-05-29",17.370001
"1081","2019-05-30",17.889999
"1082","2019-05-31",17.450001
"1083","2019-06-03",17.77
"1084","2019-06-04",18.5
"1085","2019-06-05",18.610001
"1086","2019-06-06",18.26
"1087","2019-06-07",18.92
"1088","2019-06-10",19.91
"1089","2019-06-11",19.23
"1090","2019-06-12",19.08
"1091","2019-06-13",19.690001
"1092","2019-06-14",19.23
"1093","2019-06-17",20.52
"1094","2019-06-18",21.209999
"1095","2019-06-19",21.309999
"1096","2019-06-20",21.559999
"1097","2019-06-21",21.549999
"1098","2019-06-24",20.530001
"1099","2019-06-25",20.66
"1100","2019-06-26",20.18
"1101","2019-06-27",21.549999
"1102","2019-06-28",23.5
"1103","2019-07-01",23.790001
"1104","2019-07-02",23.1
"1105","2019-07-03",24.27
"1106","2019-07-05",23.889999
"1107","2019-07-08",23.75
"1108","2019-07-09",24.030001
"1109","2019-07-10",23.379999
"1110","2019-07-11",23.02
"1111","2019-07-12",22.620001
"1112","2019-07-15",22.700001
"1113","2019-07-16",22.52
"1114","2019-07-17",23.440001
"1115","2019-07-18",24.780001
"1116","2019-07-19",24.219999
"1117","2019-07-22",24.48
"1118","2019-07-23",24.469999
"1119","2019-07-24",25.01
"1120","2019-07-25",24.18
"1121","2019-07-26",25.66
"1122","2019-07-29",25.76
"1123","2019-07-30",27.18
"1124","2019-07-31",26.889999
"1125","2019-08-01",27.17
"1126","2019-08-02",25.969999
"1127","2019-08-05",24.280001
"1128","2019-08-06",24.91
"1129","2019-08-07",26.790001
"1130","2019-08-08",27.5
"1131","2019-08-09",26.15
"1132","2019-08-12",24.83
"1133","2019-08-13",26.27
"1134","2019-08-14",24.35
"1135","2019-08-15",24.57
"1136","2019-08-16",25.17
"1137","2019-08-19",25.77
"1138","2019-08-20",25.76
"1139","2019-08-21",26.450001
"1140","2019-08-22",24.43
"1141","2019-08-23",24
"1142","2019-08-26",24.969999
"1143","2019-08-27",23.940001
"1144","2019-08-28",23.9
"1145","2019-08-29",24.18
"1146","2019-08-30",24.26
"1147","2019-09-03",22.67
"1148","2019-09-04",23.25
"1149","2019-09-05",21.24
"1150","2019-09-06",21.5
"1151","2019-09-09",20.540001
"1152","2019-09-10",20.35
"1153","2019-09-11",21.26
"1154","2019-09-12",21.9
"1155","2019-09-13",21.68
"1156","2019-09-16",21.790001
"1157","2019-09-17",21.49
"1158","2019-09-18",21.41
"1159","2019-09-19",21.139999
"1160","2019-09-20",21.639999
"1161","2019-09-23",20.969999
"1162","2019-09-24",20.41
"1163","2019-09-25",19.67
"1164","2019-09-26",19.24
"1165","2019-09-27",18.85
"1166","2019-09-30",19.27
"1167","2019-10-01",18.23
"1168","2019-10-02",18.450001
"1169","2019-10-03",19.129999
"1170","2019-10-04",19.469999
"1171","2019-10-07",19.559999
"1172","2019-10-08",18.57
"1173","2019-10-09",18.9
"1174","2019-10-10",18.549999
"1175","2019-10-11",17.99
"1176","2019-10-14",18.02
"1177","2019-10-15",18.549999
"1178","2019-10-16",18.200001
"1179","2019-10-17",18.26
"1180","2019-10-18",17.41
"1181","2019-10-21",17.74
"1182","2019-10-22",16.889999
"1183","2019-10-23",16.280001
"1184","2019-10-24",16.690001
"1185","2019-10-25",16.83
"1186","2019-10-28",17.73
"1187","2019-10-29",16.99
"1188","2019-10-30",16.74
"1189","2019-10-31",16.110001
"1190","2019-11-01",16.73
"1191","2019-11-04",16.34
"1192","2019-11-05",16.280001
"1193","2019-11-06",15.86
"1194","2019-11-07",15.02
"1195","2019-11-08",16.780001
"1196","2019-11-11",17.790001
"1197","2019-11-12",17.24
"1198","2019-11-13",17.379999
"1199","2019-11-14",17.389999
"1200","2019-11-15",18.719999
"1201","2019-11-18",18.26
"1202","2019-11-19",19.4
"1203","2019-11-20",19.18
"1204","2019-11-21",19.620001
"1205","2019-11-22",19.57
"1206","2019-11-25",20.57
"1207","2019-11-26",20.190001
"1208","2019-11-27",20.209999
"1209","2019-11-29",19.9
"1210","2019-12-02",18.82
"1211","2019-12-03",19.059999
"1212","2019-12-04",17.790001
"1213","2019-12-05",17.049999
"1214","2019-12-06",17.690001
"1215","2019-12-09",17.09
"1216","2019-12-10",17.719999
"1217","2019-12-11",16.73
"1218","2019-12-12",17.030001
"1219","2019-12-13",17.16
"1220","2019-12-16",16.77
"1221","2019-12-17",17.26
"1222","2019-12-18",17.17
"1223","2019-12-19",16.940001
"1224","2019-12-20",16.33
"1225","2019-12-23",16.58
"1226","2019-12-24",16.959999
"1227","2019-12-26",16.120001
"1228","2019-12-27",16.17
"1229","2019-12-30",15.44
"1230","2019-12-31",16.129999
"1231","2020-01-02",16.35
"1232","2020-01-03",16.120001
"1233","2020-01-06",16.049999
"1234","2020-01-07",15.78
"1235","2020-01-08",16.26
"1236","2020-01-09",16.549999
"1237","2020-01-10",16.719999
"1238","2020-01-13",18.379999
"1239","2020-01-14",18.219999
"1240","2020-01-15",19.58
"1241","2020-01-16",20.26
"1242","2020-01-17",19.629999
"1243","2020-01-21",18.75
"1244","2020-01-22",18.75
"1245","2020-01-23",18.5
"1246","2020-01-24",18.35
"1247","2020-01-27",18.16
"1248","2020-01-28",18.74
"1249","2020-01-29",20.01
"1250","2020-01-30",19.559999
"1251","2020-01-31",18.65
"1252","2020-02-03",18.82
"1253","2020-02-04",19.309999
"1254","2020-02-05",19.59
"1255","2020-02-06",22.16
"1256","2020-02-07",22.99
"1257","2020-02-10",24.17
"1258","2020-02-11",24.620001
"1259","2020-02-12",25.77
"1260","2020-02-13",26.25
"1261","2020-02-14",27.040001
"1262","2020-02-18",27.25
"1263","2020-02-19",27.5
"1264","2020-02-20",23.82
"1265","2020-02-21",23.1
"1266","2020-02-24",22.1
"1267","2020-02-25",21.139999
"1268","2020-02-26",20.75
"1269","2020-02-27",20.23
"1270","2020-02-28",20.379999
"1271","2020-03-02",20.1
"1272","2020-03-03",19.49
"1273","2020-03-04",20.85
"1274","2020-03-05",20.040001
"1275","2020-03-06",18.629999
"1276","2020-03-09",16.67
"1277","2020-03-10",17.85
"1278","2020-03-11",15.85
"1279","2020-03-12",11.88
"1280","2020-03-13",12.23
"1281","2020-03-16",9.92
"1282","2020-03-17",9.75
"1283","2020-03-18",7.64
"1284","2020-03-19",9.79
"1285","2020-03-20",10.15
"1286","2020-03-23",10.08
"1287","2020-03-24",12.15
"1288","2020-03-25",14.64
"1289","2020-03-26",16.34
"1290","2020-03-27",14.09
"1291","2020-03-30",14.19
"1292","2020-03-31",13.67
"1293","2020-04-01",11.71
"1294","2020-04-02",12.65
"1295","2020-04-03",12.62
"1296","2020-04-06",13.23
"1297","2020-04-07",12.77
"1298","2020-04-08",13.53
"1299","2020-04-09",13.29
"1300","2020-04-13",13.02
"1301","2020-04-14",14.31
"1302","2020-04-15",13.56
"1303","2020-04-16",13.89
"1304","2020-04-17",14.77
"1305","2020-04-20",15.39
"1306","2020-04-21",15.24
"1307","2020-04-22",16.440001
"1308","2020-04-23",15.62
"1309","2020-04-24",16.440001
"1310","2020-04-27",17.709999
"1311","2020-04-28",16.91
"1312","2020-04-29",17.49
"1313","2020-04-30",16.549999
"1314","2020-05-01",15.4
"1315","2020-05-04",16.209999
"1316","2020-05-05",16.67
"1317","2020-05-06",16.32
"1318","2020-05-07",16.120001
"1319","2020-05-08",17.16
"1320","2020-05-11",17.85
"1321","2020-05-12",17.530001
"1322","2020-05-13",16.110001
"1323","2020-05-14",15.57
"1324","2020-05-15",16.48
"1325","2020-05-18",17.129999
"1326","2020-05-19",16.02
"1327","2020-05-20",16.74
"1328","2020-05-21",16.74
"1329","2020-05-22",17.51
"1330","2020-05-26",16.540001
"1331","2020-05-27",17.120001
"1332","2020-05-28",17.139999
"1333","2020-05-29",16.82
"1334","2020-06-01",17.450001
"1335","2020-06-02",17.58
"1336","2020-06-03",17.549999
"1337","2020-06-04",16.67
"1338","2020-06-05",17.34
"1339","2020-06-08",17.450001
"1340","2020-06-09",17.73
"1341","2020-06-10",17.639999
"1342","2020-06-11",15.78
"1343","2020-06-12",16.17
"1344","2020-06-15",17.059999
"1345","2020-06-16",17.709999
"1346","2020-06-17",17.469999
"1347","2020-06-18",17.690001
"1348","2020-06-19",18.709999
"1349","2020-06-22",27.049999
"1350","2020-06-23",29.91
"1351","2020-06-24",27.48
"1352","2020-06-25",27.98
"1353","2020-06-26",27.889999
"1354","2020-06-29",28.15
"1355","2020-06-30",30.290001
"1356","2020-07-01",30.48
"1357","2020-07-02",31.719999
"1358","2020-07-06",32.490002
"1359","2020-07-07",33.220001
"1360","2020-07-08",34.240002
"1361","2020-07-09",34.299999
"1362","2020-07-10",33.470001
"1363","2020-07-13",32.810001
"1364","2020-07-14",32.5
"1365","2020-07-15",34.41
"1366","2020-07-16",33.349998
"1367","2020-07-17",32.669998
"1368","2020-07-20",32.900002
"1369","2020-07-21",31.809999
"1370","2020-07-22",32.48
"1371","2020-07-23",31.01
"1372","2020-07-24",29.73
"1373","2020-07-27",31.58
"1374","2020-07-28",29.59
"1375","2020-07-29",29.120001
"1376","2020-07-30",29.58
"1377","2020-07-31",29.200001
"1378","2020-08-03",32.07
"1379","2020-08-04",33.110001
"1380","2020-08-05",33.360001
"1381","2020-08-06",30.959999
"1382","2020-08-07",28.43
"1383","2020-08-10",28.790001
"1384","2020-08-11",29.01
"1385","2020-08-12",29.76
"1386","2020-08-13",30.950001
"1387","2020-08-14",30.02
"1388","2020-08-17",31.82
"1389","2020-08-18",32.919998
"1390","2020-08-19",32.939999
"1391","2020-08-20",33.740002
"1392","2020-08-21",35.349998
"1393","2020-08-24",33.57
"1394","2020-08-25",32.990002
"1395","2020-08-26",34.16
"1396","2020-08-27",33.009998
"1397","2020-08-28",34.349998
"1398","2020-08-31",34.959999
"1399","2020-09-01",36.669998
"1400","2020-09-02",37.049999
"1401","2020-09-03",34.330002
"1402","2020-09-04",32.119999
"1403","2020-09-08",30.23
"1404","2020-09-09",32.48
"1405","2020-09-10",32.75
"1406","2020-09-11",32.529999
"1407","2020-09-14",35.139999
"1408","2020-09-15",39.009998
"1409","2020-09-16",40.07
"1410","2020-09-17",39.07
"1411","2020-09-18",40
"1412","2020-09-21",40.59
"1413","2020-09-22",43.099998
"1414","2020-09-23",40.75
"1415","2020-09-24",42.709999
"1416","2020-09-25",44.669998
"1417","2020-09-28",43.900002
"1418","2020-09-29",44.290001
"1419","2020-09-30",43.349998
"1420","2020-10-01",44.07
"1421","2020-10-02",42.43
"1422","2020-10-05",45.400002
"1423","2020-10-06",47.509998
"1424","2020-10-07",50.080002
"1425","2020-10-08",52.830002
"1426","2020-10-09",53.310001
"1427","2020-10-12",51.130001
"1428","2020-10-13",52.59
"1429","2020-10-14",49.279999
"1430","2020-10-15",47.68
"1431","2020-10-16",47.029999
"1432","2020-10-19",48.389999
"1433","2020-10-20",47.240002
"1434","2020-10-21",44.040001
"1435","2020-10-22",46.009998
"1436","2020-10-23",45.259998
"1437","2020-10-26",46.080002
"1438","2020-10-27",48.130001
"1439","2020-10-28",44.220001
"1440","2020-10-29",43.759998
"1441","2020-10-30",39.209999
"1442","2020-11-02",39.09
"1443","2020-11-03",41.200001
"1444","2020-11-04",43.209999
"1445","2020-11-05",45.689999
"1446","2020-11-06",44.759998
"1447","2020-11-09",44.23
"1448","2020-11-10",43.049999
"1449","2020-11-11",46.59
"1450","2020-11-12",47.139999
"1451","2020-11-13",47.02
"1452","2020-11-16",46.400002
"1453","2020-11-17",46.099998
"1454","2020-11-18",45.619999
"1455","2020-11-19",46.77
"1456","2020-11-20",48
"1457","2020-11-23",50.919998
"1458","2020-11-24",46.650002
"1459","2020-11-25",46.849998
"1460","2020-11-27",50.060001
