"","date","COG"
"965","2010-10-29",7.245
"966","2010-11-01",7.54
"967","2010-11-02",7.635
"968","2010-11-03",7.7575
"969","2010-11-04",7.965
"970","2010-11-05",8.0525
"971","2010-11-08",8.135
"972","2010-11-09",8.46
"973","2010-11-10",8.68
"974","2010-11-11",8.815
"975","2010-11-12",8.5925
"976","2010-11-15",8.565
"977","2010-11-16",8.37
"978","2010-11-17",8.34
"979","2010-11-18",8.605
"980","2010-11-19",8.9575
"981","2010-11-22",8.9725
"982","2010-11-23",8.7
"983","2010-11-24",8.8075
"984","2010-11-26",8.7525
"985","2010-11-29",8.72
"986","2010-11-30",8.7425
"987","2010-12-01",9
"988","2010-12-02",9.235
"989","2010-12-03",9.4225
"990","2010-12-06",9.3425
"991","2010-12-07",9.3125
"992","2010-12-08",9.0275
"993","2010-12-09",8.975
"994","2010-12-10",8.84
"995","2010-12-13",9.2375
"996","2010-12-14",9.055
"997","2010-12-15",9.035
"998","2010-12-16",9
"999","2010-12-17",9.1575
"1000","2010-12-20",9.2075
"1001","2010-12-21",9.245
"1002","2010-12-22",9.19
"1003","2010-12-23",9.2325
"1004","2010-12-27",9.1525
"1005","2010-12-28",9.205
"1006","2010-12-29",9.3375
"1007","2010-12-30",9.4225
"1008","2010-12-31",9.4625
"1009","2011-01-03",9.615
"1010","2011-01-04",9.38
"1011","2011-01-05",9.375
"1012","2011-01-06",9.3575
"1013","2011-01-07",9.3725
"1014","2011-01-10",9.4
"1015","2011-01-11",9.585
"1016","2011-01-12",9.575
"1017","2011-01-13",9.4875
"1018","2011-01-14",9.645
"1019","2011-01-18",9.8075
"1020","2011-01-19",9.595
"1021","2011-01-20",9.5775
"1022","2011-01-21",9.7725
"1023","2011-01-24",10.0075
"1024","2011-01-25",9.885
"1025","2011-01-26",10.1725
"1026","2011-01-27",10.1275
"1027","2011-01-28",9.9425
"1028","2011-01-31",10.4075
"1029","2011-02-01",10.4375
"1030","2011-02-02",10.565
"1031","2011-02-03",10.425
"1032","2011-02-04",10.345
"1033","2011-02-07",10.2675
"1034","2011-02-08",10.23
"1035","2011-02-09",10.1075
"1036","2011-02-10",10.205
"1037","2011-02-11",10.1025
"1038","2011-02-14",10.17
"1039","2011-02-15",10.0375
"1040","2011-02-16",10.265
"1041","2011-02-17",10.1975
"1042","2011-02-18",10.2175
"1043","2011-02-22",9.9575
"1044","2011-02-23",11.195
"1045","2011-02-24",11.2
"1046","2011-02-25",11.4475
"1047","2011-02-28",11.415
"1048","2011-03-01",11.115
"1049","2011-03-02",11.2275
"1050","2011-03-03",11.4525
"1051","2011-03-04",11.575
"1052","2011-03-07",11.33
"1053","2011-03-08",11.1325
"1054","2011-03-09",11.085
"1055","2011-03-10",10.7575
"1056","2011-03-11",11.005
"1057","2011-03-14",11.555
"1058","2011-03-15",11.67
"1059","2011-03-16",11.7425
"1060","2011-03-17",12.0425
"1061","2011-03-18",12.1175
"1062","2011-03-21",12.3575
"1063","2011-03-22",12.3225
"1064","2011-03-23",12.3825
"1065","2011-03-24",12.52
"1066","2011-03-25",12.8525
"1067","2011-03-28",12.5
"1068","2011-03-29",12.68
"1069","2011-03-30",13.3475
"1070","2011-03-31",13.2425
"1071","2011-04-01",13.5075
"1072","2011-04-04",13.4675
"1073","2011-04-05",13.4475
"1074","2011-04-06",13.305
"1075","2011-04-07",13.34
"1076","2011-04-08",13.2825
"1077","2011-04-11",13.0925
"1078","2011-04-12",12.735
"1079","2011-04-13",12.97
"1080","2011-04-14",13.14
"1081","2011-04-15",13.375
"1082","2011-04-18",13.065
"1083","2011-04-19",12.9475
"1084","2011-04-20",13.315
"1085","2011-04-21",13.6675
"1086","2011-04-25",13.645
"1087","2011-04-26",13.8875
"1088","2011-04-27",13.9225
"1089","2011-04-28",13.915
"1090","2011-04-29",14.07
"1091","2011-05-02",14.0475
"1092","2011-05-03",13.6025
"1093","2011-05-04",13.1625
"1094","2011-05-05",13.005
"1095","2011-05-06",13.0725
"1096","2011-05-09",13.795
"1097","2011-05-10",14.0325
"1098","2011-05-11",13.2275
"1099","2011-05-12",13.31
"1100","2011-05-13",13.235
"1101","2011-05-16",13.2
"1102","2011-05-17",13.3725
"1103","2011-05-18",13.8125
"1104","2011-05-19",13.5175
"1105","2011-05-20",13.665
"1106","2011-05-23",13.26
"1107","2011-05-24",13.3675
"1108","2011-05-25",14.3125
"1109","2011-05-26",14.52
"1110","2011-05-27",14.53
"1111","2011-05-31",14.6875
"1112","2011-06-01",14.025
"1113","2011-06-02",14.0625
"1114","2011-06-03",14.14
"1115","2011-06-06",13.755
"1116","2011-06-07",13.9775
"1117","2011-06-08",14.5775
"1118","2011-06-09",14.8325
"1119","2011-06-10",14.4575
"1120","2011-06-13",13.955
"1121","2011-06-14",14.735
"1122","2011-06-15",14.5575
"1123","2011-06-16",15.1075
"1124","2011-06-17",15.085
"1125","2011-06-20",15.1175
"1126","2011-06-21",15.465
"1127","2011-06-22",15.5775
"1128","2011-06-23",15.3725
"1129","2011-06-24",15.3625
"1130","2011-06-27",15.6525
"1131","2011-06-28",16.4375
"1132","2011-06-29",16.48
"1133","2011-06-30",16.577499
"1134","2011-07-01",16.8025
"1135","2011-07-05",16.790001
"1136","2011-07-06",16.622499
"1137","2011-07-07",16.647499
"1138","2011-07-08",16.620001
"1139","2011-07-11",15.85
"1140","2011-07-12",15.83
"1141","2011-07-13",16.1075
"1142","2011-07-14",15.65
"1143","2011-07-15",17.1075
"1144","2011-07-18",17.145
"1145","2011-07-19",17.77
"1146","2011-07-20",17.567499
"1147","2011-07-21",17.84
"1148","2011-07-22",17.9825
"1149","2011-07-25",18.077499
"1150","2011-07-26",18.2575
"1151","2011-07-27",17.74
"1152","2011-07-28",18.9575
"1153","2011-07-29",18.52
"1154","2011-08-01",18.815001
"1155","2011-08-02",18.372499
"1156","2011-08-03",18.285
"1157","2011-08-04",16.877501
"1158","2011-08-05",16.717501
"1159","2011-08-08",14.825
"1160","2011-08-09",16.41
"1161","2011-08-10",16.674999
"1162","2011-08-11",17.799999
"1163","2011-08-12",18.055
"1164","2011-08-15",18.5
"1165","2011-08-16",17.9725
"1166","2011-08-17",18.025
"1167","2011-08-18",16.9925
"1168","2011-08-19",16.647499
"1169","2011-08-22",16.5275
"1170","2011-08-23",17.5525
"1171","2011-08-24",17.5625
"1172","2011-08-25",17.375
"1173","2011-08-26",17.987499
"1174","2011-08-29",18.495001
"1175","2011-08-30",19.1675
"1176","2011-08-31",18.965
"1177","2011-09-01",18.825001
"1178","2011-09-02",18.559999
"1179","2011-09-06",18.775
"1180","2011-09-07",19.280001
"1181","2011-09-08",18.575001
"1182","2011-09-09",17.547501
"1183","2011-09-12",17.432501
"1184","2011-09-13",17.4475
"1185","2011-09-14",17.5275
"1186","2011-09-15",17.377501
"1187","2011-09-16",17.639999
"1188","2011-09-19",18.190001
"1189","2011-09-20",17.85
"1190","2011-09-21",17.5075
"1191","2011-09-22",16.18
"1192","2011-09-23",15.2775
"1193","2011-09-26",16.225
"1194","2011-09-27",16.57
"1195","2011-09-28",15.91
"1196","2011-09-29",16.032499
"1197","2011-09-30",15.4775
"1198","2011-10-03",14.645
"1199","2011-10-04",15.295
"1200","2011-10-05",16.077499
"1201","2011-10-06",16.3825
"1202","2011-10-07",15.905
"1203","2011-10-10",16.795
"1204","2011-10-11",16.452499
"1205","2011-10-12",16.1
"1206","2011-10-13",16.237499
"1207","2011-10-14",17.08
"1208","2011-10-17",17.227501
"1209","2011-10-18",17.4025
"1210","2011-10-19",17.059999
"1211","2011-10-20",17.217501
"1212","2011-10-21",17.5725
"1213","2011-10-24",17.655001
"1214","2011-10-25",16.530001
"1215","2011-10-26",16.709999
"1216","2011-10-27",19.3575
"1217","2011-10-28",20.049999
"1218","2011-10-31",19.43
"1219","2011-11-01",19.4125
"1220","2011-11-02",20.105
"1221","2011-11-03",20.522499
"1222","2011-11-04",20.91
"1223","2011-11-07",20.9175
"1224","2011-11-08",20.75
"1225","2011-11-09",20.084999
"1226","2011-11-10",21.637501
"1227","2011-11-11",22.014999
"1228","2011-11-14",21.577499
"1229","2011-11-15",21.450001
"1230","2011-11-16",21.297501
"1231","2011-11-17",20.225
"1232","2011-11-18",20.535
"1233","2011-11-21",20.059999
"1234","2011-11-22",20.022499
"1235","2011-11-23",18.82
"1236","2011-11-25",19.172501
"1237","2011-11-28",20.004999
"1238","2011-11-29",20.772499
"1239","2011-11-30",22.147499
"1240","2011-12-01",21.445
"1241","2011-12-02",21.602501
"1242","2011-12-05",21.4725
"1243","2011-12-06",21.450001
"1244","2011-12-07",20.372499
"1245","2011-12-08",20.155001
"1246","2011-12-09",20.295
"1247","2011-12-12",19.407499
"1248","2011-12-13",19.025
"1249","2011-12-14",18.32
"1250","2011-12-15",18.025
"1251","2011-12-16",18.5425
"1252","2011-12-19",18.012501
"1253","2011-12-20",19.280001
"1254","2011-12-21",19.3375
"1255","2011-12-22",19.4725
"1256","2011-12-23",19.497499
"1257","2011-12-27",19.4825
"1258","2011-12-28",19.0525
"1259","2011-12-29",19.237499
"1260","2011-12-30",18.975
"1261","2012-01-03",19.200001
"1262","2012-01-04",20.58
"1263","2012-01-05",20.6775
"1264","2012-01-06",20.1625
"1265","2012-01-09",19.915001
"1266","2012-01-10",19.592501
"1267","2012-01-11",17.405001
"1268","2012-01-12",16.7875
"1269","2012-01-13",16.782499
"1270","2012-01-17",16.59
"1271","2012-01-18",16.862499
"1272","2012-01-19",15.7725
"1273","2012-01-20",15.28
"1274","2012-01-23",16.27
"1275","2012-01-24",16.01
"1276","2012-01-25",16.655001
"1277","2012-01-26",16.219999
"1278","2012-01-27",16.440001
"1279","2012-01-30",16.23
"1280","2012-01-31",15.95
"1281","2012-02-01",16.290001
"1282","2012-02-02",16.084999
"1283","2012-02-03",16.225
"1284","2012-02-06",16.77
"1285","2012-02-07",17.025
"1286","2012-02-08",16.525
"1287","2012-02-09",16.275
"1288","2012-02-10",16.785
"1289","2012-02-13",17.02
"1290","2012-02-14",17.504999
"1291","2012-02-15",17.334999
"1292","2012-02-16",17.74
"1293","2012-02-17",18.32
"1294","2012-02-21",18.004999
"1295","2012-02-22",17.52
"1296","2012-02-23",17.715
"1297","2012-02-24",17.844999
"1298","2012-02-27",17.75
"1299","2012-02-28",17.719999
"1300","2012-02-29",17.440001
"1301","2012-03-01",17.985001
"1302","2012-03-02",17.23
"1303","2012-03-05",17.174999
"1304","2012-03-06",16.92
"1305","2012-03-07",17.245001
"1306","2012-03-08",17.525
"1307","2012-03-09",17.455
"1308","2012-03-12",16.870001
"1309","2012-03-13",16.959999
"1310","2012-03-14",16.690001
"1311","2012-03-15",16.52
"1312","2012-03-16",16.709999
"1313","2012-03-19",17.004999
"1314","2012-03-20",16.58
"1315","2012-03-21",16.780001
"1316","2012-03-22",15.76
"1317","2012-03-23",16.26
"1318","2012-03-26",16.325001
"1319","2012-03-27",16.025
"1320","2012-03-28",15.895
"1321","2012-03-29",15.125
"1322","2012-03-30",15.585
"1323","2012-04-02",16.02
"1324","2012-04-03",15.755
"1325","2012-04-04",15.63
"1326","2012-04-05",15.97
"1327","2012-04-09",15.69
"1328","2012-04-10",15.315
"1329","2012-04-11",14.905
"1330","2012-04-12",15.34
"1331","2012-04-13",15.3
"1332","2012-04-16",14.77
"1333","2012-04-17",15.285
"1334","2012-04-18",15.26
"1335","2012-04-19",15.49
"1336","2012-04-20",15.07
"1337","2012-04-23",14.98
"1338","2012-04-24",14.8
"1339","2012-04-25",15.39
"1340","2012-04-26",16.5
"1341","2012-04-27",16.895
"1342","2012-04-30",17.57
"1343","2012-05-01",17.965
"1344","2012-05-02",17.375
"1345","2012-05-03",17.290001
"1346","2012-05-04",17.184999
"1347","2012-05-07",16.924999
"1348","2012-05-08",17.059999
"1349","2012-05-09",17.99
"1350","2012-05-10",18.084999
"1351","2012-05-11",17.754999
"1352","2012-05-14",17.610001
"1353","2012-05-15",17
"1354","2012-05-16",17.35
"1355","2012-05-17",16.844999
"1356","2012-05-18",17.135
"1357","2012-05-21",17.785
"1358","2012-05-22",17.92
"1359","2012-05-23",18.17
"1360","2012-05-24",17.535
"1361","2012-05-25",17.385
"1362","2012-05-29",17.325001
"1363","2012-05-30",16.41
"1364","2012-05-31",16.27
"1365","2012-06-01",15.575
"1366","2012-06-04",15.565
"1367","2012-06-05",16
"1368","2012-06-06",16.684999
"1369","2012-06-07",16.4
"1370","2012-06-08",16.495001
"1371","2012-06-11",16.014999
"1372","2012-06-12",16.795
"1373","2012-06-13",16.129999
"1374","2012-06-14",17.52
"1375","2012-06-15",18.1
"1376","2012-06-18",18.41
"1377","2012-06-19",18.145
"1378","2012-06-20",18.200001
"1379","2012-06-21",17.42
"1380","2012-06-22",18.200001
"1381","2012-06-25",18.445
"1382","2012-06-26",18.924999
"1383","2012-06-27",20.620001
"1384","2012-06-28",20.16
"1385","2012-06-29",19.700001
"1386","2012-07-02",19.865
"1387","2012-07-03",20.07
"1388","2012-07-05",19.93
"1389","2012-07-06",19.754999
"1390","2012-07-09",20.135
"1391","2012-07-10",19.535
"1392","2012-07-11",19.715
"1393","2012-07-12",19.485001
"1394","2012-07-13",20.295
"1395","2012-07-16",20.15
"1396","2012-07-17",20.014999
"1397","2012-07-18",19.955
"1398","2012-07-19",19.690001
"1399","2012-07-20",20.1
"1400","2012-07-23",20.02
"1401","2012-07-24",19.75
"1402","2012-07-25",19.65
"1403","2012-07-26",20.889999
"1404","2012-07-27",21.014999
"1405","2012-07-30",21.495001
"1406","2012-07-31",21.094999
"1407","2012-08-01",21.004999
"1408","2012-08-02",20.32
"1409","2012-08-03",20.59
"1410","2012-08-06",20.395
"1411","2012-08-07",21.440001
"1412","2012-08-08",21.184999
"1413","2012-08-09",21.74
"1414","2012-08-10",21.440001
"1415","2012-08-13",21.02
"1416","2012-08-14",21.264999
"1417","2012-08-15",21.084999
"1418","2012-08-16",21.65
"1419","2012-08-17",21.495001
"1420","2012-08-20",21.035
"1421","2012-08-21",20.879999
"1422","2012-08-22",21.004999
"1423","2012-08-23",20.32
"1424","2012-08-24",20.93
"1425","2012-08-27",21.120001
"1426","2012-08-28",20.84
"1427","2012-08-29",20.559999
"1428","2012-08-30",20.27
"1429","2012-08-31",20.705
"1430","2012-09-04",20.75
"1431","2012-09-05",20.290001
"1432","2012-09-06",20.790001
"1433","2012-09-07",21.084999
"1434","2012-09-10",21.055
"1435","2012-09-11",22.254999
"1436","2012-09-12",22.77
"1437","2012-09-13",22.875
"1438","2012-09-14",22.93
"1439","2012-09-17",22.540001
"1440","2012-09-18",22.475
"1441","2012-09-19",22.32
"1442","2012-09-20",22.1
"1443","2012-09-21",22.525
"1444","2012-09-24",21.959999
"1445","2012-09-25",21.825001
"1446","2012-09-26",22.004999
"1447","2012-09-27",22.51
"1448","2012-09-28",22.450001
"1449","2012-10-01",22.85
"1450","2012-10-02",22.5
"1451","2012-10-03",21.91
"1452","2012-10-04",22.129999
"1453","2012-10-05",22.139999
"1454","2012-10-08",21.950001
"1455","2012-10-09",22.075001
"1456","2012-10-10",21.985001
"1457","2012-10-11",22.174999
"1458","2012-10-12",21.93
"1459","2012-10-15",22.145
"1460","2012-10-16",22.799999
"1461","2012-10-17",22.879999
"1462","2012-10-18",22.525
"1463","2012-10-19",22.24
"1464","2012-10-22",21.92
"1465","2012-10-23",21.865
"1466","2012-10-24",21.469999
"1467","2012-10-25",21.575001
"1468","2012-10-26",23.73
"1469","2012-10-31",23.49
"1470","2012-11-01",24.004999
"1471","2012-11-02",23.775
"1472","2012-11-05",24.030001
"1473","2012-11-06",24.395
"1474","2012-11-07",24.065001
"1475","2012-11-08",23.799999
"1476","2012-11-09",23.775
"1477","2012-11-12",23.91
"1478","2012-11-13",24.174999
"1479","2012-11-14",23.995001
"1480","2012-11-15",23.82
"1481","2012-11-16",23.985001
"1482","2012-11-19",24.545
"1483","2012-11-20",24.625
"1484","2012-11-21",24.73
"1485","2012-11-23",24.940001
"1486","2012-11-26",24.045
"1487","2012-11-27",23.9
"1488","2012-11-28",23.950001
"1489","2012-11-29",23.875
"1490","2012-11-30",23.549999
"1491","2012-12-03",24.049999
"1492","2012-12-04",23.785
"1493","2012-12-05",23.82
"1494","2012-12-06",24.395
"1495","2012-12-07",24.42
"1496","2012-12-10",24.014999
"1497","2012-12-11",24.035
"1498","2012-12-12",24.295
"1499","2012-12-13",23.51
"1500","2012-12-14",23.395
"1501","2012-12-17",23.875
"1502","2012-12-18",24.360001
"1503","2012-12-19",24.809999
"1504","2012-12-20",25.535
"1505","2012-12-21",25.415001
"1506","2012-12-24",24.975
"1507","2012-12-26",24.719999
"1508","2012-12-27",24.875
"1509","2012-12-28",24.415001
"1510","2012-12-31",24.870001
"1511","2013-01-02",24.615
"1512","2013-01-03",24.945
"1513","2013-01-04",25.055
"1514","2013-01-07",24.855
"1515","2013-01-08",24.48
"1516","2013-01-09",23.764999
"1517","2013-01-10",23.879999
"1518","2013-01-11",24.049999
"1519","2013-01-14",24.32
"1520","2013-01-15",24.719999
"1521","2013-01-16",24.795
"1522","2013-01-17",25.08
"1523","2013-01-18",25.690001
"1524","2013-01-22",26.285
"1525","2013-01-23",25.965
"1526","2013-01-24",26.315001
"1527","2013-01-25",26.424999
"1528","2013-01-28",25.9
"1529","2013-01-29",26.375
"1530","2013-01-30",26.25
"1531","2013-01-31",26.389999
"1532","2013-02-01",26.59
"1533","2013-02-04",26.275
"1534","2013-02-05",26.74
"1535","2013-02-06",27.200001
"1536","2013-02-07",27.135
"1537","2013-02-08",27.450001
"1538","2013-02-11",27.33
"1539","2013-02-12",27.35
"1540","2013-02-13",27.73
"1541","2013-02-14",27.48
"1542","2013-02-15",27.155001
"1543","2013-02-19",27.76
"1544","2013-02-20",26.844999
"1545","2013-02-21",26.93
"1546","2013-02-22",29.905001
"1547","2013-02-25",29.25
"1548","2013-02-26",30.379999
"1549","2013-02-27",31.285
"1550","2013-02-28",30.985001
"1551","2013-03-01",31.700001
"1552","2013-03-04",31.555
"1553","2013-03-05",31.545
"1554","2013-03-06",31.110001
"1555","2013-03-07",32.334999
"1556","2013-03-08",32.299999
"1557","2013-03-11",32.985001
"1558","2013-03-12",32.599998
"1559","2013-03-13",32.880001
"1560","2013-03-14",34.130001
"1561","2013-03-15",33.529999
"1562","2013-03-18",33.919998
"1563","2013-03-19",34.035
"1564","2013-03-20",33.93
"1565","2013-03-21",33.799999
"1566","2013-03-22",33.84
"1567","2013-03-25",33.709999
"1568","2013-03-26",33.875
"1569","2013-03-27",34.005001
"1570","2013-03-28",33.805
"1571","2013-04-01",33.384998
"1572","2013-04-02",33.325001
"1573","2013-04-03",32.375
"1574","2013-04-04",32.32
"1575","2013-04-05",33.98
"1576","2013-04-08",34.32
"1577","2013-04-09",35.165001
"1578","2013-04-10",34.775002
"1579","2013-04-11",34.900002
"1580","2013-04-12",33.849998
"1581","2013-04-15",31.764999
"1582","2013-04-16",32.395
"1583","2013-04-17",31.98
"1584","2013-04-18",32.860001
"1585","2013-04-19",32.299999
"1586","2013-04-22",32.900002
"1587","2013-04-23",32.950001
"1588","2013-04-24",33.459999
"1589","2013-04-25",34.099998
"1590","2013-04-26",33.665001
"1591","2013-04-29",34.09
"1592","2013-04-30",34.025002
"1593","2013-05-01",33.095001
"1594","2013-05-02",33.084999
"1595","2013-05-03",33.654999
"1596","2013-05-06",34.035
"1597","2013-05-07",33.91
"1598","2013-05-08",34.060001
"1599","2013-05-09",33.830002
"1600","2013-05-10",33.419998
"1601","2013-05-13",33.330002
"1602","2013-05-14",34.25
"1603","2013-05-15",34.264999
"1604","2013-05-16",33.865002
"1605","2013-05-17",35.139999
"1606","2013-05-20",36.139999
"1607","2013-05-21",35.555
"1608","2013-05-22",35.285
"1609","2013-05-23",36.150002
"1610","2013-05-24",35.48
"1611","2013-05-28",36.244999
"1612","2013-05-29",36.095001
"1613","2013-05-30",36.084999
"1614","2013-05-31",35.18
"1615","2013-06-03",35.470001
"1616","2013-06-04",35.209999
"1617","2013-06-05",35.119999
"1618","2013-06-06",35.290001
"1619","2013-06-07",36.154999
"1620","2013-06-10",35.82
"1621","2013-06-11",35.259998
"1622","2013-06-12",34.724998
"1623","2013-06-13",35.285
"1624","2013-06-14",34.77
"1625","2013-06-17",35.654999
"1626","2013-06-18",36.084999
"1627","2013-06-19",35.735001
"1628","2013-06-20",34.470001
"1629","2013-06-21",34
"1630","2013-06-24",34.535
"1631","2013-06-25",35.174999
"1632","2013-06-26",35.884998
"1633","2013-06-27",35.400002
"1634","2013-06-28",35.509998
"1635","2013-07-01",35.310001
"1636","2013-07-02",35.564999
"1637","2013-07-03",35.845001
"1638","2013-07-05",35.724998
"1639","2013-07-08",35.779999
"1640","2013-07-09",35.884998
"1641","2013-07-10",35.610001
"1642","2013-07-11",35.470001
"1643","2013-07-12",35.415001
"1644","2013-07-15",35.110001
"1645","2013-07-16",34.790001
"1646","2013-07-17",34.845001
"1647","2013-07-18",36.32
"1648","2013-07-19",36.834999
"1649","2013-07-22",36.389999
"1650","2013-07-23",36.134998
"1651","2013-07-24",35.855
"1652","2013-07-25",38.279999
"1653","2013-07-26",38.580002
"1654","2013-07-29",38.27
"1655","2013-07-30",38.360001
"1656","2013-07-31",37.91
"1657","2013-08-01",38.724998
"1658","2013-08-02",38.59
"1659","2013-08-05",38.619999
"1660","2013-08-06",38.790001
"1661","2013-08-07",37.845001
"1662","2013-08-08",37.849998
"1663","2013-08-09",38
"1664","2013-08-12",37.75
"1665","2013-08-13",37.615002
"1666","2013-08-14",37.389999
"1667","2013-08-15",37.73
"1668","2013-08-16",37.130001
"1669","2013-08-19",36.720001
"1670","2013-08-20",37.560001
"1671","2013-08-21",37.419998
"1672","2013-08-22",38.880001
"1673","2013-08-23",38.849998
"1674","2013-08-26",38.84
"1675","2013-08-27",38.75
"1676","2013-08-28",39.459999
"1677","2013-08-29",39.400002
"1678","2013-08-30",39.130001
"1679","2013-09-03",39.93
"1680","2013-09-04",39.43
"1681","2013-09-05",38.450001
"1682","2013-09-06",38.740002
"1683","2013-09-09",39
"1684","2013-09-10",38.619999
"1685","2013-09-11",38.880001
"1686","2013-09-12",38.040001
"1687","2013-09-13",37.52
"1688","2013-09-16",37.599998
"1689","2013-09-17",38.209999
"1690","2013-09-18",38.380001
"1691","2013-09-19",38.07
"1692","2013-09-20",37.709999
"1693","2013-09-23",37.25
"1694","2013-09-24",36.73
"1695","2013-09-25",35.57
"1696","2013-09-26",37.119999
"1697","2013-09-27",37.110001
"1698","2013-09-30",37.32
"1699","2013-10-01",37.099998
"1700","2013-10-02",36.18
"1701","2013-10-03",35.689999
"1702","2013-10-04",36.32
"1703","2013-10-07",35.82
"1704","2013-10-08",35.09
"1705","2013-10-09",35.43
"1706","2013-10-10",36.220001
"1707","2013-10-11",36.75
"1708","2013-10-14",36.779999
"1709","2013-10-15",36.369999
"1710","2013-10-16",37.470001
"1711","2013-10-17",36.34
"1712","2013-10-18",36.119999
"1713","2013-10-21",36.060001
"1714","2013-10-22",35.869999
"1715","2013-10-23",34.790001
"1716","2013-10-24",34.84
"1717","2013-10-25",36.98
"1718","2013-10-28",36.880001
"1719","2013-10-29",36.610001
"1720","2013-10-30",35.43
"1721","2013-10-31",35.32
"1722","2013-11-01",35.040001
"1723","2013-11-04",35.110001
"1724","2013-11-05",34.919998
"1725","2013-11-06",33.889999
"1726","2013-11-07",32.630001
"1727","2013-11-08",33.599998
"1728","2013-11-11",33.52
"1729","2013-11-12",33.509998
"1730","2013-11-13",33.880001
"1731","2013-11-14",33.16
"1732","2013-11-15",33.330002
"1733","2013-11-18",32.869999
"1734","2013-11-19",33.09
"1735","2013-11-20",34.080002
"1736","2013-11-21",34.740002
"1737","2013-11-22",35.139999
"1738","2013-11-25",34.799999
"1739","2013-11-26",34.41
"1740","2013-11-27",34.48
"1741","2013-11-29",34.450001
"1742","2013-12-02",34.68
"1743","2013-12-03",34.540001
"1744","2013-12-04",34.419998
"1745","2013-12-05",35.869999
"1746","2013-12-06",35.200001
"1747","2013-12-09",36.82
"1748","2013-12-10",36.360001
"1749","2013-12-11",35.73
"1750","2013-12-12",36.57
"1751","2013-12-13",36.119999
"1752","2013-12-16",35.82
"1753","2013-12-17",35.82
"1754","2013-12-18",36.41
"1755","2013-12-19",38.310001
"1756","2013-12-20",38.43
"1757","2013-12-23",38.57
"1758","2013-12-24",38.93
"1759","2013-12-26",38.560001
"1760","2013-12-27",38.73
"1761","2013-12-30",38.720001
"1762","2013-12-31",38.759998
"1763","2014-01-02",38.169998
"1764","2014-01-03",37.950001
"1765","2014-01-06",38.200001
"1766","2014-01-07",38.869999
"1767","2014-01-08",38.75
"1768","2014-01-09",37.439999
"1769","2014-01-10",37.5
"1770","2014-01-13",36.439999
"1771","2014-01-14",37.360001
"1772","2014-01-15",37.619999
"1773","2014-01-16",38.16
"1774","2014-01-17",37.48
"1775","2014-01-21",39.09
"1776","2014-01-22",39.91
"1777","2014-01-23",39.810001
"1778","2014-01-24",39.549999
"1779","2014-01-27",39.07
"1780","2014-01-28",40.389999
"1781","2014-01-29",40.490002
"1782","2014-01-30",39.720001
"1783","2014-01-31",39.98
"1784","2014-02-03",39.459999
"1785","2014-02-04",41.610001
"1786","2014-02-05",40.419998
"1787","2014-02-06",40.259998
"1788","2014-02-07",39.32
"1789","2014-02-10",38.709999
"1790","2014-02-11",39.25
"1791","2014-02-12",38.610001
"1792","2014-02-13",38.830002
"1793","2014-02-14",38.860001
"1794","2014-02-18",39.66
"1795","2014-02-19",40.07
"1796","2014-02-20",39.279999
"1797","2014-02-21",36.07
"1798","2014-02-24",35.650002
"1799","2014-02-25",35.529999
"1800","2014-02-26",35.369999
"1801","2014-02-27",35.380001
"1802","2014-02-28",35
"1803","2014-03-03",34.740002
"1804","2014-03-04",34.810001
"1805","2014-03-05",34.549999
"1806","2014-03-06",34.970001
"1807","2014-03-07",35.110001
"1808","2014-03-10",35.25
"1809","2014-03-11",35.259998
"1810","2014-03-12",35.099998
"1811","2014-03-13",34.66
"1812","2014-03-14",33.959999
"1813","2014-03-17",33.389999
"1814","2014-03-18",33.57
"1815","2014-03-19",33.459999
"1816","2014-03-20",33.16
"1817","2014-03-21",32.959999
"1818","2014-03-24",32.650002
"1819","2014-03-25",32.619999
"1820","2014-03-26",32.240002
"1821","2014-03-27",33.450001
"1822","2014-03-28",33.84
"1823","2014-03-31",33.880001
"1824","2014-04-01",34.279999
"1825","2014-04-02",34.93
"1826","2014-04-03",35.490002
"1827","2014-04-04",34.57
"1828","2014-04-07",34.02
"1829","2014-04-08",34.57
"1830","2014-04-09",34.09
"1831","2014-04-10",32.5
"1832","2014-04-11",32.41
"1833","2014-04-14",32.759998
"1834","2014-04-15",32.970001
"1835","2014-04-16",34.049999
"1836","2014-04-17",34.919998
"1837","2014-04-21",35.119999
"1838","2014-04-22",35.650002
"1839","2014-04-23",36.139999
"1840","2014-04-24",37.970001
"1841","2014-04-25",38.18
"1842","2014-04-28",38.84
"1843","2014-04-29",39.130001
"1844","2014-04-30",39.279999
"1845","2014-05-01",39.400002
"1846","2014-05-02",38.779999
"1847","2014-05-05",38.610001
"1848","2014-05-06",38.549999
"1849","2014-05-07",38.049999
"1850","2014-05-08",37.25
"1851","2014-05-09",36.91
"1852","2014-05-12",37.189999
"1853","2014-05-13",37.5
"1854","2014-05-14",37.119999
"1855","2014-05-15",37.209999
"1856","2014-05-16",36.509998
"1857","2014-05-19",36.720001
"1858","2014-05-20",36.32
"1859","2014-05-21",36.73
"1860","2014-05-22",36.07
"1861","2014-05-23",35.77
"1862","2014-05-27",36.389999
"1863","2014-05-28",35.959999
"1864","2014-05-29",36.540001
"1865","2014-05-30",36.240002
"1866","2014-06-02",35.919998
