"","date","EXFO"
"1001","2010-12-21",6.78
"1002","2010-12-22",6.76
"1003","2010-12-23",6.78
"1004","2010-12-27",7.84
"1005","2010-12-28",7.4
"1006","2010-12-29",7.11
"1007","2010-12-30",6.97
"1008","2010-12-31",7.06
"1009","2011-01-03",7.42
"1010","2011-01-04",7.15
"1011","2011-01-05",7.3
"1012","2011-01-06",7.14
"1013","2011-01-07",7.06
"1014","2011-01-10",7.13
"1015","2011-01-11",7.19
"1016","2011-01-12",7.57
"1017","2011-01-13",9.06
"1018","2011-01-14",9.56
"1019","2011-01-18",9.32
"1020","2011-01-19",9.67
"1021","2011-01-20",9.5
"1022","2011-01-21",9.6
"1023","2011-01-24",9.64
"1024","2011-01-25",9.64
"1025","2011-01-26",9.9
"1026","2011-01-27",9.95
"1027","2011-01-28",9.92
"1028","2011-01-31",9.96
"1029","2011-02-01",10.11
"1030","2011-02-02",10.43
"1031","2011-02-03",9.99
"1032","2011-02-04",11.44
"1033","2011-02-07",11.39
"1034","2011-02-08",11.21
"1035","2011-02-09",11.29
"1036","2011-02-10",11.9
"1037","2011-02-11",11.73
"1038","2011-02-14",11.79
"1039","2011-02-15",11.75
"1040","2011-02-16",11.68
"1041","2011-02-17",11.46
"1042","2011-02-18",11.57
"1043","2011-02-22",10.98
"1044","2011-02-23",10.56
"1045","2011-02-24",10.91
"1046","2011-02-25",11.16
"1047","2011-02-28",11.73
"1048","2011-03-01",11.47
"1049","2011-03-02",11.36
"1050","2011-03-03",11.75
"1051","2011-03-04",12.77
"1052","2011-03-07",12.81
"1053","2011-03-08",12.96
"1054","2011-03-09",11.91
"1055","2011-03-10",11.2
"1056","2011-03-11",11.05
"1057","2011-03-14",10.91
"1058","2011-03-15",10.46
"1059","2011-03-16",10.76
"1060","2011-03-17",10.43
"1061","2011-03-18",10.27
"1062","2011-03-21",11.06
"1063","2011-03-22",10.58
"1064","2011-03-23",10.66
"1065","2011-03-24",11
"1066","2011-03-25",11.1
"1067","2011-03-28",11.15
"1068","2011-03-29",10.9
"1069","2011-03-30",10.86
"1070","2011-03-31",10.93
"1071","2011-04-01",8.23
"1072","2011-04-04",7.91
"1073","2011-04-05",7.89
"1074","2011-04-06",8.2
"1075","2011-04-07",8.16
"1076","2011-04-08",8.4
"1077","2011-04-11",8.19
"1078","2011-04-12",8.21
"1079","2011-04-13",8.54
"1080","2011-04-14",8.59
"1081","2011-04-15",8.64
"1082","2011-04-18",8.6
"1083","2011-04-19",8.66
"1084","2011-04-20",8.89
"1085","2011-04-21",9.26
"1086","2011-04-25",9.61
"1087","2011-04-26",9.64
"1088","2011-04-27",9.67
"1089","2011-04-28",9.58
"1090","2011-04-29",9.41
"1091","2011-05-02",9.37
"1092","2011-05-03",9.53
"1093","2011-05-04",9.51
"1094","2011-05-05",9.51
"1095","2011-05-06",9.5
"1096","2011-05-09",9.63
"1097","2011-05-10",10.1
"1098","2011-05-11",9.69
"1099","2011-05-12",9.7
"1100","2011-05-13",9.22
"1101","2011-05-16",8.94
"1102","2011-05-17",8.91
"1103","2011-05-18",8.76
"1104","2011-05-19",9.05
"1105","2011-05-20",8.86
"1106","2011-05-23",8.42
"1107","2011-05-24",8.68
"1108","2011-05-25",8.71
"1109","2011-05-26",8.81
"1110","2011-05-27",9.01
"1111","2011-05-31",9.3
"1112","2011-06-01",9.24
"1113","2011-06-02",9.27
"1114","2011-06-03",9.47
"1115","2011-06-06",8.82
"1116","2011-06-07",8.4
"1117","2011-06-08",8.1
"1118","2011-06-09",8.35
"1119","2011-06-10",8.03
"1120","2011-06-13",8.05
"1121","2011-06-14",8.35
"1122","2011-06-15",8.13
"1123","2011-06-16",8.09
"1124","2011-06-17",8.09
"1125","2011-06-20",8.02
"1126","2011-06-21",8.22
"1127","2011-06-22",8.57
"1128","2011-06-23",8.45
"1129","2011-06-24",8.47
"1130","2011-06-27",8.59
"1131","2011-06-28",8.95
"1132","2011-06-29",7.44
"1133","2011-06-30",7.78
"1134","2011-07-01",7.91
"1135","2011-07-05",7.94
"1136","2011-07-06",7.95
"1137","2011-07-07",8.18
"1138","2011-07-08",8.13
"1139","2011-07-11",7.8
"1140","2011-07-12",7.51
"1141","2011-07-13",7.6
"1142","2011-07-14",7.28
"1143","2011-07-15",7.27
"1144","2011-07-18",7.26
"1145","2011-07-19",7.75
"1146","2011-07-20",7.82
"1147","2011-07-21",7.95
"1148","2011-07-22",7.92
"1149","2011-07-25",7.84
"1150","2011-07-26",7.94
"1151","2011-07-27",7.82
"1152","2011-07-28",7.7
"1153","2011-07-29",7.51
"1154","2011-08-01",7.62
"1155","2011-08-02",7.65
"1156","2011-08-03",7.67
"1157","2011-08-04",7.62
"1158","2011-08-05",7.56
"1159","2011-08-08",6.77
"1160","2011-08-09",7.02
"1161","2011-08-10",6.59
"1162","2011-08-11",6.8
"1163","2011-08-12",6.85
"1164","2011-08-15",6.84
"1165","2011-08-16",6.62
"1166","2011-08-17",6.46
"1167","2011-08-18",6.1
"1168","2011-08-19",5.9
"1169","2011-08-22",6.03
"1170","2011-08-23",6.25
"1171","2011-08-24",6.15
"1172","2011-08-25",5.9
"1173","2011-08-26",6.41
"1174","2011-08-29",6.63
"1175","2011-08-30",6.7
"1176","2011-08-31",6.69
"1177","2011-09-01",6.88
"1178","2011-09-02",6.75
"1179","2011-09-06",6.38
"1180","2011-09-07",6.69
"1181","2011-09-08",6.99
"1182","2011-09-09",6.93
"1183","2011-09-12",7.02
"1184","2011-09-13",7.74
"1185","2011-09-14",8.12
"1186","2011-09-15",7.99
"1187","2011-09-16",8.23
"1188","2011-09-19",8.08
"1189","2011-09-20",8.1
"1190","2011-09-21",7.91
"1191","2011-09-22",7.38
"1192","2011-09-23",6.77
"1193","2011-09-26",6.78
"1194","2011-09-27",7.08
"1195","2011-09-28",6.63
"1196","2011-09-29",6.38
"1197","2011-09-30",6.13
"1198","2011-10-03",5.74
"1199","2011-10-04",5.6
"1200","2011-10-05",5.54
"1201","2011-10-06",5.55
"1202","2011-10-07",5.75
"1203","2011-10-10",5.94
"1204","2011-10-11",6.01
"1205","2011-10-12",5.76
"1206","2011-10-13",5.62
"1207","2011-10-14",5.59
"1208","2011-10-17",5.42
"1209","2011-10-18",5.5
"1210","2011-10-19",5.49
"1211","2011-10-20",5.48
"1212","2011-10-21",5.48
"1213","2011-10-24",5.55
"1214","2011-10-25",5.43
"1215","2011-10-26",5.51
"1216","2011-10-27",5.94
"1217","2011-10-28",6.21
"1218","2011-10-31",6.11
"1219","2011-11-01",5.87
"1220","2011-11-02",6.01
"1221","2011-11-03",6.27
"1222","2011-11-04",6.06
"1223","2011-11-07",5.98
"1224","2011-11-08",5.91
"1225","2011-11-09",5.6
"1226","2011-11-10",5.87
"1227","2011-11-11",6.05
"1228","2011-11-14",5.89
"1229","2011-11-15",5.92
"1230","2011-11-16",5.92
"1231","2011-11-17",5.72
"1232","2011-11-18",5.71
"1233","2011-11-21",5.61
"1234","2011-11-22",5.71
"1235","2011-11-23",5.52
"1236","2011-11-25",5.4
"1237","2011-11-28",5.38
"1238","2011-11-29",5.52
"1239","2011-11-30",5.73
"1240","2011-12-01",5.73
"1241","2011-12-02",5.69
"1242","2011-12-05",5.68
"1243","2011-12-06",5.55
"1244","2011-12-07",5.52
"1245","2011-12-08",5.36
"1246","2011-12-09",5.45
"1247","2011-12-12",5.26
"1248","2011-12-13",5.31
"1249","2011-12-14",5.28
"1250","2011-12-15",5.27
"1251","2011-12-16",5.34
"1252","2011-12-19",5.38
"1253","2011-12-20",5.63
"1254","2011-12-21",5.84
"1255","2011-12-22",5.88
"1256","2011-12-23",5.87
"1257","2011-12-27",6.15
"1258","2011-12-28",6.06
"1259","2011-12-29",5.99
"1260","2011-12-30",5.87
"1261","2012-01-03",6
"1262","2012-01-04",6.13
"1263","2012-01-05",6.08
"1264","2012-01-06",6.03
"1265","2012-01-09",6.01
"1266","2012-01-10",5.96
"1267","2012-01-11",6.45
"1268","2012-01-12",6.69
"1269","2012-01-13",6.61
"1270","2012-01-17",6.44
"1271","2012-01-18",6.5
"1272","2012-01-19",6.67
"1273","2012-01-20",6.51
"1274","2012-01-23",6.26
"1275","2012-01-24",6.42
"1276","2012-01-25",6.69
"1277","2012-01-26",6.74
"1278","2012-01-27",6.39
"1279","2012-01-30",6.21
"1280","2012-01-31",6.31
"1281","2012-02-01",6.9
"1282","2012-02-02",7.32
"1283","2012-02-03",7.7
"1284","2012-02-06",7.48
"1285","2012-02-07",7.72
"1286","2012-02-08",7.7
"1287","2012-02-09",7.64
"1288","2012-02-10",7.6
"1289","2012-02-13",7.68
"1290","2012-02-14",7.76
"1291","2012-02-15",7.8
"1292","2012-02-16",7.86
"1293","2012-02-17",7.91
"1294","2012-02-21",8.01
"1295","2012-02-22",7.55
"1296","2012-02-23",7.4
"1297","2012-02-24",7.22
"1298","2012-02-27",7.02
"1299","2012-02-28",7.11
"1300","2012-02-29",7.18
"1301","2012-03-01",7.41
"1302","2012-03-02",7.22
"1303","2012-03-05",7.11
"1304","2012-03-06",6.7
"1305","2012-03-07",6.92
"1306","2012-03-08",7.26
"1307","2012-03-09",7.13
"1308","2012-03-12",6.93
"1309","2012-03-13",7.03
"1310","2012-03-14",6.89
"1311","2012-03-15",7.59
"1312","2012-03-16",7.68
"1313","2012-03-19",7.81
"1314","2012-03-20",7.49
"1315","2012-03-21",7.51
"1316","2012-03-22",7.34
"1317","2012-03-23",7.4
"1318","2012-03-26",7.34
"1319","2012-03-27",7.28
"1320","2012-03-28",7.16
"1321","2012-03-29",7.1
"1322","2012-03-30",7.06
"1323","2012-04-02",7.06
"1324","2012-04-03",7.01
"1325","2012-04-04",7.01
"1326","2012-04-05",7
"1327","2012-04-09",6.97
"1328","2012-04-10",6.98
"1329","2012-04-11",7.32
"1330","2012-04-12",7.45
"1331","2012-04-13",7.38
"1332","2012-04-16",7.18
"1333","2012-04-17",7.14
"1334","2012-04-18",7.2
"1335","2012-04-19",7.06
"1336","2012-04-20",6.97
"1337","2012-04-23",6.56
"1338","2012-04-24",6.69
"1339","2012-04-25",7.15
"1340","2012-04-26",7.29
"1341","2012-04-27",7.3
"1342","2012-04-30",7.13
"1343","2012-05-01",7.3
"1344","2012-05-02",7.49
"1345","2012-05-03",7.26
"1346","2012-05-04",7
"1347","2012-05-07",6.86
"1348","2012-05-08",6.92
"1349","2012-05-09",6.75
"1350","2012-05-10",6.87
"1351","2012-05-11",6.83
"1352","2012-05-14",6.71
"1353","2012-05-15",6.68
"1354","2012-05-16",6.65
"1355","2012-05-17",6.42
"1356","2012-05-18",6.33
"1357","2012-05-21",5.94
"1358","2012-05-22",6.26
"1359","2012-05-23",6.09
"1360","2012-05-24",5.99
"1361","2012-05-25",6.09
"1362","2012-05-29",6.36
"1363","2012-05-30",6.21
"1364","2012-05-31",6.13
"1365","2012-06-01",5.45
"1366","2012-06-04",5.56
"1367","2012-06-05",5.47
"1368","2012-06-06",5.69
"1369","2012-06-07",5.57
"1370","2012-06-08",5.56
"1371","2012-06-11",5.54
"1372","2012-06-12",5.63
"1373","2012-06-13",5.6
"1374","2012-06-14",5.54
"1375","2012-06-15",5.5
"1376","2012-06-18",5.27
"1377","2012-06-19",5.29
"1378","2012-06-20",5.42
"1379","2012-06-21",5.31
"1380","2012-06-22",5.34
"1381","2012-06-25",5.31
"1382","2012-06-26",5.24
"1383","2012-06-27",5.33
"1384","2012-06-28",5.31
"1385","2012-06-29",4.99
"1386","2012-07-02",5.17
"1387","2012-07-03",5.04
"1388","2012-07-05",4.88
"1389","2012-07-06",4.8
"1390","2012-07-09",4.72
"1391","2012-07-10",4.72
"1392","2012-07-11",4.66
"1393","2012-07-12",4.56
"1394","2012-07-13",4.6
"1395","2012-07-16",4.58
"1396","2012-07-17",4.61
"1397","2012-07-18",4.67
"1398","2012-07-19",4.63
"1399","2012-07-20",4.59
"1400","2012-07-23",4.56
"1401","2012-07-24",4.57
"1402","2012-07-25",4.57
"1403","2012-07-26",4.7
"1404","2012-07-27",4.7
"1405","2012-07-30",4.92
"1406","2012-07-31",4.71
"1407","2012-08-01",4.7
"1408","2012-08-02",4.68
"1409","2012-08-03",4.66
"1410","2012-08-06",4.79
"1411","2012-08-07",4.75
"1412","2012-08-08",4.75
"1413","2012-08-09",4.95
"1414","2012-08-10",5.29
"1415","2012-08-13",5.48
"1416","2012-08-14",5.51
"1417","2012-08-15",5.56
"1418","2012-08-16",5.61
"1419","2012-08-17",5.72
"1420","2012-08-20",5.93
"1421","2012-08-21",5.55
"1422","2012-08-22",5.2
"1423","2012-08-23",5.17
"1424","2012-08-24",5.17
"1425","2012-08-27",5.12
"1426","2012-08-28",5.1
"1427","2012-08-29",4.97
"1428","2012-08-30",4.87
"1429","2012-08-31",4.82
"1430","2012-09-04",4.88
"1431","2012-09-05",4.87
"1432","2012-09-06",5.04
"1433","2012-09-07",5.06
"1434","2012-09-10",5.04
"1435","2012-09-11",5.19
"1436","2012-09-12",5.2
"1437","2012-09-13",5.19
"1438","2012-09-14",5.19
"1439","2012-09-17",5.11
"1440","2012-09-18",5.03
"1441","2012-09-19",4.89
"1442","2012-09-20",4.85
"1443","2012-09-21",4.83
"1444","2012-09-24",4.8
"1445","2012-09-25",4.85
"1446","2012-09-26",4.9
"1447","2012-09-27",4.85
"1448","2012-09-28",4.9
"1449","2012-10-01",4.89
"1450","2012-10-02",4.8
"1451","2012-10-03",4.7
"1452","2012-10-04",4.82
"1453","2012-10-05",4.7
"1454","2012-10-08",4.8
"1455","2012-10-09",4.86
"1456","2012-10-10",5.01
"1457","2012-10-11",5
"1458","2012-10-12",5
"1459","2012-10-15",5.06
"1460","2012-10-16",5.01
"1461","2012-10-17",5.05
"1462","2012-10-18",5.04
"1463","2012-10-19",5.01
"1464","2012-10-22",4.76
"1465","2012-10-23",4.7
"1466","2012-10-24",4.62
"1467","2012-10-25",4.65
"1468","2012-10-26",4.65
"1469","2012-10-31",4.55
"1470","2012-11-01",4.49
"1471","2012-11-02",4.5
"1472","2012-11-05",4.38
"1473","2012-11-06",4.46
"1474","2012-11-07",4.77
"1475","2012-11-08",4.93
"1476","2012-11-09",4.99
"1477","2012-11-12",4.88
"1478","2012-11-13",4.7
"1479","2012-11-14",4.7
"1480","2012-11-15",4.76
"1481","2012-11-16",4.69
"1482","2012-11-19",4.64
"1483","2012-11-20",4.7
"1484","2012-11-21",4.63
"1485","2012-11-23",4.73
"1486","2012-11-26",4.7
"1487","2012-11-27",4.65
"1488","2012-11-28",4.67
"1489","2012-11-29",4.67
"1490","2012-11-30",4.55
"1491","2012-12-03",4.51
"1492","2012-12-04",4.55
"1493","2012-12-05",4.61
"1494","2012-12-06",4.61
"1495","2012-12-07",4.71
"1496","2012-12-10",4.73
"1497","2012-12-11",4.75
"1498","2012-12-12",4.79
"1499","2012-12-13",4.85
"1500","2012-12-14",4.81
"1501","2012-12-17",4.69
"1502","2012-12-18",4.8
"1503","2012-12-19",5.01
"1504","2012-12-20",5.28
"1505","2012-12-21",5.35
"1506","2012-12-24",5.5
"1507","2012-12-26",5.31
"1508","2012-12-27",5.31
"1509","2012-12-28",5.3
"1510","2012-12-31",5.34
"1511","2013-01-02",5.58
"1512","2013-01-03",5.6
"1513","2013-01-04",5.66
"1514","2013-01-07",5.58
"1515","2013-01-08",5.38
"1516","2013-01-09",5.35
"1517","2013-01-10",5.34
"1518","2013-01-11",5.3
"1519","2013-01-14",5.69
"1520","2013-01-15",5.61
"1521","2013-01-16",5.75
"1522","2013-01-17",5.7
"1523","2013-01-18",5.66
"1524","2013-01-22",5.27
"1525","2013-01-23",5.3
"1526","2013-01-24",5.26
"1527","2013-01-25",5.37
"1528","2013-01-28",5.45
"1529","2013-01-29",5.39
"1530","2013-01-30",5.34
"1531","2013-01-31",5.46
"1532","2013-02-01",5.79
"1533","2013-02-04",5.8
"1534","2013-02-05",5.85
"1535","2013-02-06",5.86
"1536","2013-02-07",5.9
"1537","2013-02-08",5.62
"1538","2013-02-11",5.79
"1539","2013-02-12",5.7
"1540","2013-02-13",5.74
"1541","2013-02-14",5.77
"1542","2013-02-15",5.77
"1543","2013-02-19",5.73
"1544","2013-02-20",5.73
"1545","2013-02-21",5.69
"1546","2013-02-22",5.67
"1547","2013-02-25",5.62
"1548","2013-02-26",5.51
"1549","2013-02-27",5.66
"1550","2013-02-28",5.61
"1551","2013-03-01",5.4
"1552","2013-03-04",5.37
"1553","2013-03-05",5.33
"1554","2013-03-06",5.36
"1555","2013-03-07",5.48
"1556","2013-03-08",5.48
"1557","2013-03-11",5.44
"1558","2013-03-12",5.48
"1559","2013-03-13",5.47
"1560","2013-03-14",5.53
"1561","2013-03-15",5.65
"1562","2013-03-18",5.66
"1563","2013-03-19",5.41
"1564","2013-03-20",5.47
"1565","2013-03-21",5.48
"1566","2013-03-22",5.51
"1567","2013-03-25",5.3
"1568","2013-03-26",5.31
"1569","2013-03-27",5.24
"1570","2013-03-28",5.09
"1571","2013-04-01",4.92
"1572","2013-04-02",4.5
"1573","2013-04-03",4.49
"1574","2013-04-04",4.45
"1575","2013-04-05",4.42
"1576","2013-04-08",4.33
"1577","2013-04-09",4.4
"1578","2013-04-10",4.64
"1579","2013-04-11",4.85
"1580","2013-04-12",4.8
"1581","2013-04-15",4.69
"1582","2013-04-16",4.93
"1583","2013-04-17",4.83
"1584","2013-04-18",4.84
"1585","2013-04-19",4.79
"1586","2013-04-22",4.73
"1587","2013-04-23",4.54
"1588","2013-04-24",4.62
"1589","2013-04-25",4.55
"1590","2013-04-26",4.49
"1591","2013-04-29",4.62
"1592","2013-04-30",4.6
"1593","2013-05-01",4.6
"1594","2013-05-02",4.84
"1595","2013-05-03",4.58
"1596","2013-05-06",4.55
"1597","2013-05-07",4.66
"1598","2013-05-08",4.53
"1599","2013-05-09",4.47
"1600","2013-05-10",4.5
"1601","2013-05-13",4.45
"1602","2013-05-14",4.43
"1603","2013-05-15",4.43
"1604","2013-05-16",4.4
"1605","2013-05-17",4.47
"1606","2013-05-20",4.66
"1607","2013-05-21",4.52
"1608","2013-05-22",4.36
"1609","2013-05-23",4.43
"1610","2013-05-24",4.45
"1611","2013-05-28",4.49
"1612","2013-05-29",4.5
"1613","2013-05-30",4.58
"1614","2013-05-31",4.52
"1615","2013-06-03",4.54
"1616","2013-06-04",4.53
"1617","2013-06-05",4.27
"1618","2013-06-06",4.3
"1619","2013-06-07",4.36
"1620","2013-06-10",4.15
"1621","2013-06-11",4.31
"1622","2013-06-12",4.06
"1623","2013-06-13",4.1
"1624","2013-06-14",4.28
"1625","2013-06-17",4.24
"1626","2013-06-18",4.18
"1627","2013-06-19",4.21
"1628","2013-06-20",4
"1629","2013-06-21",4.1
"1630","2013-06-24",4
"1631","2013-06-25",4.02
"1632","2013-06-26",4.08
"1633","2013-06-27",4.51
"1634","2013-06-28",4.46
"1635","2013-07-01",4.39
"1636","2013-07-02",4.59
"1637","2013-07-03",4.38
"1638","2013-07-05",4.57
"1639","2013-07-08",4.45
"1640","2013-07-09",4.49
"1641","2013-07-10",4.6
"1642","2013-07-11",4.7
"1643","2013-07-12",4.66
"1644","2013-07-15",4.7
"1645","2013-07-16",4.67
"1646","2013-07-17",4.6
"1647","2013-07-18",4.63
"1648","2013-07-19",4.5
"1649","2013-07-22",4.68
"1650","2013-07-23",4.91
"1651","2013-07-24",4.92
"1652","2013-07-25",5.07
"1653","2013-07-26",4.96
"1654","2013-07-29",4.89
"1655","2013-07-30",5
"1656","2013-07-31",5.02
"1657","2013-08-01",5.01
"1658","2013-08-02",4.97
"1659","2013-08-05",5.05
"1660","2013-08-06",4.88
"1661","2013-08-07",4.89
"1662","2013-08-08",4.9
"1663","2013-08-09",4.91
"1664","2013-08-12",4.89
"1665","2013-08-13",4.9
"1666","2013-08-14",4.94
"1667","2013-08-15",4.76
"1668","2013-08-16",4.72
"1669","2013-08-19",4.68
"1670","2013-08-20",4.65
"1671","2013-08-21",4.56
"1672","2013-08-22",4.6
"1673","2013-08-23",4.66
"1674","2013-08-26",4.62
"1675","2013-08-27",4.58
"1676","2013-08-28",4.66
"1677","2013-08-29",4.72
"1678","2013-08-30",4.57
"1679","2013-09-03",4.46
"1680","2013-09-04",4.63
"1681","2013-09-05",4.63
"1682","2013-09-06",4.94
"1683","2013-09-09",5.07
"1684","2013-09-10",5.11
"1685","2013-09-11",5.13
"1686","2013-09-12",5.13
"1687","2013-09-13",5.17
"1688","2013-09-16",5.17
"1689","2013-09-17",5.23
"1690","2013-09-18",5.24
"1691","2013-09-19",5.3
"1692","2013-09-20",5.4
"1693","2013-09-23",5.2
"1694","2013-09-24",5.4
"1695","2013-09-25",5.32
"1696","2013-09-26",5.34
"1697","2013-09-27",5.44
"1698","2013-09-30",5.52
"1699","2013-10-01",5.31
"1700","2013-10-02",5.34
"1701","2013-10-03",5.42
"1702","2013-10-04",5.5
"1703","2013-10-07",5.5
"1704","2013-10-08",5.48
"1705","2013-10-09",5.14
"1706","2013-10-10",5.1
"1707","2013-10-11",5.29
"1708","2013-10-14",5.35
"1709","2013-10-15",5.25
"1710","2013-10-16",5.53
"1711","2013-10-17",5.53
"1712","2013-10-18",5.63
"1713","2013-10-21",5.7
"1714","2013-10-22",5.5
"1715","2013-10-23",5.5
"1716","2013-10-24",5.55
"1717","2013-10-25",5.5
"1718","2013-10-28",5.62
"1719","2013-10-29",5.58
"1720","2013-10-30",5.56
"1721","2013-10-31",5.59
"1722","2013-11-01",5.6
"1723","2013-11-04",5.59
"1724","2013-11-05",5.36
"1725","2013-11-06",5.3
"1726","2013-11-07",5.05
"1727","2013-11-08",5.04
"1728","2013-11-11",5.09
"1729","2013-11-12",5.27
"1730","2013-11-13",5.27
"1731","2013-11-14",5.28
"1732","2013-11-15",5.21
"1733","2013-11-18",5.17
"1734","2013-11-19",5.08
"1735","2013-11-20",5.04
"1736","2013-11-21",5.06
"1737","2013-11-22",5.04
"1738","2013-11-25",4.96
"1739","2013-11-26",4.96
"1740","2013-11-27",5.41
"1741","2013-11-29",5.38
"1742","2013-12-02",5.32
"1743","2013-12-03",5.19
"1744","2013-12-04",5.15
"1745","2013-12-05",5.03
"1746","2013-12-06",5.08
"1747","2013-12-09",5
"1748","2013-12-10",5
"1749","2013-12-11",4.82
"1750","2013-12-12",4.8
"1751","2013-12-13",4.81
"1752","2013-12-16",4.85
"1753","2013-12-17",4.82
"1754","2013-12-18",4.82
"1755","2013-12-19",5
"1756","2013-12-20",4.83
"1757","2013-12-23",4.86
"1758","2013-12-24",4.88
"1759","2013-12-26",4.87
"1760","2013-12-27",5
"1761","2013-12-30",4.95
"1762","2013-12-31",4.76
"1763","2014-01-02",5
"1764","2014-01-03",4.83
"1765","2014-01-06",4.87
"1766","2014-01-07",4.82
"1767","2014-01-08",4.8
"1768","2014-01-09",4.25
"1769","2014-01-10",4.13
"1770","2014-01-13",4.14
"1771","2014-01-14",4.34
"1772","2014-01-15",4.36
"1773","2014-01-16",4.33
"1774","2014-01-17",4.34
"1775","2014-01-21",4.3
"1776","2014-01-22",4.38
"1777","2014-01-23",4.46
"1778","2014-01-24",4.4
"1779","2014-01-27",4.41
"1780","2014-01-28",4.45
"1781","2014-01-29",4.39
"1782","2014-01-30",4.47
"1783","2014-01-31",4.4
"1784","2014-02-03",4.38
"1785","2014-02-04",4.31
"1786","2014-02-05",4.29
"1787","2014-02-06",4.34
"1788","2014-02-07",4.39
"1789","2014-02-10",4.19
"1790","2014-02-11",4.23
"1791","2014-02-12",4.53
"1792","2014-02-13",4.54
"1793","2014-02-14",4.49
"1794","2014-02-18",4.53
"1795","2014-02-19",4.48
"1796","2014-02-20",4.42
"1797","2014-02-21",4.41
"1798","2014-02-24",4.41
"1799","2014-02-25",4.37
"1800","2014-02-26",4.4
"1801","2014-02-27",4.43
"1802","2014-02-28",4.46
"1803","2014-03-03",4.32
"1804","2014-03-04",4.45
"1805","2014-03-05",4.76
"1806","2014-03-06",4.76
"1807","2014-03-07",4.87
"1808","2014-03-10",4.84
"1809","2014-03-11",4.78
"1810","2014-03-12",4.75
"1811","2014-03-13",4.75
"1812","2014-03-14",4.73
"1813","2014-03-17",4.74
"1814","2014-03-18",4.72
"1815","2014-03-19",4.66
"1816","2014-03-20",4.74
"1817","2014-03-21",4.72
"1818","2014-03-24",4.61
"1819","2014-03-25",4.62
"1820","2014-03-26",5.15
"1821","2014-03-27",4.92
"1822","2014-03-28",4.94
"1823","2014-03-31",4.94
"1824","2014-04-01",5.1
"1825","2014-04-02",5.07
"1826","2014-04-03",5.06
"1827","2014-04-04",5.06
"1828","2014-04-07",5.05
"1829","2014-04-08",5.05
"1830","2014-04-09",5.15
"1831","2014-04-10",5.12
"1832","2014-04-11",5.12
"1833","2014-04-14",5.14
"1834","2014-04-15",5
"1835","2014-04-16",4.92
"1836","2014-04-17",4.94
"1837","2014-04-21",4.89
"1838","2014-04-22",4.89
"1839","2014-04-23",4.8
"1840","2014-04-24",4.83
"1841","2014-04-25",4.65
"1842","2014-04-28",4.64
"1843","2014-04-29",4.54
"1844","2014-04-30",4.54
"1845","2014-05-01",4.51
"1846","2014-05-02",4.51
"1847","2014-05-05",4.6
"1848","2014-05-06",4.54
"1849","2014-05-07",4.45
"1850","2014-05-08",4.41
"1851","2014-05-09",4.43
"1852","2014-05-12",4.42
"1853","2014-05-13",4.42
"1854","2014-05-14",4.35
"1855","2014-05-15",4.36
"1856","2014-05-16",4.34
"1857","2014-05-19",4.42
"1858","2014-05-20",4.3
"1859","2014-05-21",4.34
"1860","2014-05-22",4.26
"1861","2014-05-23",4.27
"1862","2014-05-27",4.24
"1863","2014-05-28",4.29
"1864","2014-05-29",4.22
"1865","2014-05-30",4.25
"1866","2014-06-02",4.26
"1867","2014-06-03",4.19
"1868","2014-06-04",4.43
"1869","2014-06-05",4.35
"1870","2014-06-06",4.53
"1871","2014-06-09",4.72
"1872","2014-06-10",4.71
"1873","2014-06-11",4.6
"1874","2014-06-12",4.45
"1875","2014-06-13",4.44
"1876","2014-06-16",4.43
"1877","2014-06-17",4.42
"1878","2014-06-18",4.43
"1879","2014-06-19",4.48
"1880","2014-06-20",4.27
"1881","2014-06-23",4.36
"1882","2014-06-24",4.38
"1883","2014-06-25",4.58
"1884","2014-06-26",4.86
"1885","2014-06-27",4.85
"1886","2014-06-30",4.8
"1887","2014-07-01",4.8
"1888","2014-07-02",4.75
"1889","2014-07-03",4.77
"1890","2014-07-07",4.68
"1891","2014-07-08",4.64
"1892","2014-07-09",4.63
"1893","2014-07-10",4.66
"1894","2014-07-11",4.78
"1895","2014-07-14",4.74
"1896","2014-07-15",4.64
"1897","2014-07-16",4.63
"1898","2014-07-17",4.71
"1899","2014-07-18",4.7
"1900","2014-07-21",4.7
"1901","2014-07-22",4.62
"1902","2014-07-23",4.46
"1903","2014-07-24",4.49
"1904","2014-07-25",4.53
"1905","2014-07-28",4.35
"1906","2014-07-29",4.55
"1907","2014-07-30",4.56
"1908","2014-07-31",4.51
"1909","2014-08-01",4.59
"1910","2014-08-04",4.62
"1911","2014-08-05",4.6
"1912","2014-08-06",4.61
"1913","2014-08-07",4.39
"1914","2014-08-08",4.44
"1915","2014-08-11",4.46
"1916","2014-08-12",4.42
"1917","2014-08-13",4.42
"1918","2014-08-14",4.4
"1919","2014-08-15",4.43
"1920","2014-08-18",4.4
"1921","2014-08-19",4.43
"1922","2014-08-20",4.41
"1923","2014-08-21",4.37
"1924","2014-08-22",4.38
"1925","2014-08-25",4.41
"1926","2014-08-26",4.36
"1927","2014-08-27",4.35
"1928","2014-08-28",4.4
"1929","2014-08-29",4.4
"1930","2014-09-02",4.4
"1931","2014-09-03",4.29
"1932","2014-09-04",4.32
"1933","2014-09-05",4.32
"1934","2014-09-08",4.24
