"","date","TAST"
"1003","2010-12-23",7.83
"1004","2010-12-27",7.83
"1005","2010-12-28",7.67
"1006","2010-12-29",7.52
"1007","2010-12-30",7.55
"1008","2010-12-31",7.42
"1009","2011-01-03",7.68
"1010","2011-01-04",7.73
"1011","2011-01-05",7.76
"1012","2011-01-06",7.66
"1013","2011-01-07",7.75
"1014","2011-01-10",7.72
"1015","2011-01-11",7.75
"1016","2011-01-12",7.72
"1017","2011-01-13",7.64
"1018","2011-01-14",7.65
"1019","2011-01-18",7.51
"1020","2011-01-19",7.29
"1021","2011-01-20",7.29
"1022","2011-01-21",7.3
"1023","2011-01-24",7.19
"1024","2011-01-25",7.15
"1025","2011-01-26",7.18
"1026","2011-01-27",7.09
"1027","2011-01-28",6.95
"1028","2011-01-31",7
"1029","2011-02-01",7.27
"1030","2011-02-02",7.2
"1031","2011-02-03",7.23
"1032","2011-02-04",7.12
"1033","2011-02-07",7.24
"1034","2011-02-08",7.35
"1035","2011-02-09",7.37
"1036","2011-02-10",7.37
"1037","2011-02-11",7.2
"1038","2011-02-14",7.2
"1039","2011-02-15",7.27
"1040","2011-02-16",7.24
"1041","2011-02-17",7.52
"1042","2011-02-18",7.24
"1043","2011-02-22",7.24
"1044","2011-02-23",7.03
"1045","2011-02-24",7.75
"1046","2011-02-25",7.85
"1047","2011-02-28",7.92
"1048","2011-03-01",7.86
"1049","2011-03-02",7.81
"1050","2011-03-03",7.97
"1051","2011-03-04",8.41
"1052","2011-03-07",8.5
"1053","2011-03-08",8.79
"1054","2011-03-09",9.4
"1055","2011-03-10",9.37
"1056","2011-03-11",9.45
"1057","2011-03-14",9.17
"1058","2011-03-15",9.02
"1059","2011-03-16",9.01
"1060","2011-03-17",8.97
"1061","2011-03-18",8.97
"1062","2011-03-21",9.31
"1063","2011-03-22",9.49
"1064","2011-03-23",9.54
"1065","2011-03-24",9.5
"1066","2011-03-25",9.48
"1067","2011-03-28",9.51
"1068","2011-03-29",9.52
"1069","2011-03-30",9.42
"1070","2011-03-31",9.27
"1071","2011-04-01",9.29
"1072","2011-04-04",9.09
"1073","2011-04-05",9.07
"1074","2011-04-06",9.17
"1075","2011-04-07",9.33
"1076","2011-04-08",9.29
"1077","2011-04-11",9.09
"1078","2011-04-12",9.2
"1079","2011-04-13",9.28
"1080","2011-04-14",9.38
"1081","2011-04-15",9.3
"1082","2011-04-18",9.24
"1083","2011-04-19",9.18
"1084","2011-04-20",9.44
"1085","2011-04-21",9.4
"1086","2011-04-25",9.12
"1087","2011-04-26",9.44
"1088","2011-04-27",9.48
"1089","2011-04-28",9.8
"1090","2011-04-29",9.76
"1091","2011-05-02",9.69
"1092","2011-05-03",9.56
"1093","2011-05-04",9.29
"1094","2011-05-05",9.54
"1095","2011-05-06",9.31
"1096","2011-05-09",9.2
"1097","2011-05-10",9.51
"1098","2011-05-11",9.23
"1099","2011-05-12",9.5
"1100","2011-05-13",9.26
"1101","2011-05-16",9.1
"1102","2011-05-17",9.24
"1103","2011-05-18",9.3
"1104","2011-05-19",9.36
"1105","2011-05-20",9.26
"1106","2011-05-23",9.19
"1107","2011-05-24",9.2
"1108","2011-05-25",9.28
"1109","2011-05-26",9.29
"1110","2011-05-27",9.3
"1111","2011-05-31",9.35
"1112","2011-06-01",9.24
"1113","2011-06-02",9.25
"1114","2011-06-03",9.1
"1115","2011-06-06",8.98
"1116","2011-06-07",9
"1117","2011-06-08",8.94
"1118","2011-06-09",9
"1119","2011-06-10",8.81
"1120","2011-06-13",8.83
"1121","2011-06-14",9.03
"1122","2011-06-15",8.83
"1123","2011-06-16",9.05
"1124","2011-06-17",9.29
"1125","2011-06-20",9.36
"1126","2011-06-21",9.61
"1127","2011-06-22",9.43
"1128","2011-06-23",9.58
"1129","2011-06-24",9.79
"1130","2011-06-27",9.59
"1131","2011-06-28",10.15
"1132","2011-06-29",9.99
"1133","2011-06-30",10.44
"1134","2011-07-01",10.64
"1135","2011-07-05",10.72
"1136","2011-07-06",10.79
"1137","2011-07-07",10.89
"1138","2011-07-08",10.59
"1139","2011-07-11",10.16
"1140","2011-07-12",10.28
"1141","2011-07-13",10.28
"1142","2011-07-14",10.19
"1143","2011-07-15",10.17
"1144","2011-07-18",10.12
"1145","2011-07-19",10.2
"1146","2011-07-20",10.1
"1147","2011-07-21",10.14
"1148","2011-07-22",10.46
"1149","2011-07-25",10.35
"1150","2011-07-26",10.13
"1151","2011-07-27",9.74
"1152","2011-07-28",9.74
"1153","2011-07-29",9.83
"1154","2011-08-01",10.01
"1155","2011-08-02",9.64
"1156","2011-08-03",10.18
"1157","2011-08-04",9.49
"1158","2011-08-05",9.14
"1159","2011-08-08",7.97
"1160","2011-08-09",8.64
"1161","2011-08-10",8.27
"1162","2011-08-11",9.03
"1163","2011-08-12",8.86
"1164","2011-08-15",9.18
"1165","2011-08-16",8.89
"1166","2011-08-17",8.92
"1167","2011-08-18",8.48
"1168","2011-08-19",8.37
"1169","2011-08-22",8.54
"1170","2011-08-23",8.65
"1171","2011-08-24",8.76
"1172","2011-08-25",8.3
"1173","2011-08-26",8.4
"1174","2011-08-29",9.1
"1175","2011-08-30",9.04
"1176","2011-08-31",9.24
"1177","2011-09-01",9.06
"1178","2011-09-02",8.79
"1179","2011-09-06",8.74
"1180","2011-09-07",9.32
"1181","2011-09-08",9.11
"1182","2011-09-09",8.57
"1183","2011-09-12",8.56
"1184","2011-09-13",8.77
"1185","2011-09-14",9.06
"1186","2011-09-15",9.16
"1187","2011-09-16",9.28
"1188","2011-09-19",9.35
"1189","2011-09-20",9.21
"1190","2011-09-21",9.05
"1191","2011-09-22",8.63
"1192","2011-09-23",8.71
"1193","2011-09-26",8.9
"1194","2011-09-27",9.04
"1195","2011-09-28",8.69
"1196","2011-09-29",8.84
"1197","2011-09-30",8.9
"1198","2011-10-03",8.47
"1199","2011-10-04",8.65
"1200","2011-10-05",8.6
"1201","2011-10-06",8.57
"1202","2011-10-07",8.61
"1203","2011-10-10",8.75
"1204","2011-10-11",8.98
"1205","2011-10-12",9.34
"1206","2011-10-13",9.14
"1207","2011-10-14",9.35
"1208","2011-10-17",9.37
"1209","2011-10-18",9.39
"1210","2011-10-19",9.62
"1211","2011-10-20",9.41
"1212","2011-10-21",9.51
"1213","2011-10-24",9.7
"1214","2011-10-25",9.43
"1215","2011-10-26",9.59
"1216","2011-10-27",9.77
"1217","2011-10-28",9.77
"1218","2011-10-31",9.34
"1219","2011-11-01",8.91
"1220","2011-11-02",9.56
"1221","2011-11-03",9.8
"1222","2011-11-04",9.68
"1223","2011-11-07",9.62
"1224","2011-11-08",10.23
"1225","2011-11-09",9.8
"1226","2011-11-10",10.02
"1227","2011-11-11",10.3
"1228","2011-11-14",10.2
"1229","2011-11-15",10.73
"1230","2011-11-16",10.26
"1231","2011-11-17",9.98
"1232","2011-11-18",10.05
"1233","2011-11-21",9.77
"1234","2011-11-22",10.1
"1235","2011-11-23",9.83
"1236","2011-11-25",9.46
"1237","2011-11-28",10.02
"1238","2011-11-29",9.95
"1239","2011-11-30",10.49
"1240","2011-12-01",10.11
"1241","2011-12-02",10.31
"1242","2011-12-05",10.6
"1243","2011-12-06",10.59
"1244","2011-12-07",10.63
"1245","2011-12-08",10.34
"1246","2011-12-09",10.82
"1247","2011-12-12",10.31
"1248","2011-12-13",10.14
"1249","2011-12-14",10.34
"1250","2011-12-15",10.66
"1251","2011-12-16",11.06
"1252","2011-12-19",10.85
"1253","2011-12-20",11.49
"1254","2011-12-21",11.79
"1255","2011-12-22",11.74
"1256","2011-12-23",11.58
"1257","2011-12-27",11.56
"1258","2011-12-28",11.56
"1259","2011-12-29",11.57
"1260","2011-12-30",11.57
"1261","2012-01-03",11.73
"1262","2012-01-04",11.49
"1263","2012-01-05",11.52
"1264","2012-01-06",11.18
"1265","2012-01-09",11.09
"1266","2012-01-10",11.13
"1267","2012-01-11",11.14
"1268","2012-01-12",11.15
"1269","2012-01-13",11.04
"1270","2012-01-17",11.09
"1271","2012-01-18",11.15
"1272","2012-01-19",11.07
"1273","2012-01-20",11.18
"1274","2012-01-23",11.02
"1275","2012-01-24",11.22
"1276","2012-01-25",11.35
"1277","2012-01-26",11.31
"1278","2012-01-27",11.66
"1279","2012-01-30",11.56
"1280","2012-01-31",11.31
"1281","2012-02-01",11.42
"1282","2012-02-02",11.43
"1283","2012-02-03",11.5
"1284","2012-02-06",11.45
"1285","2012-02-07",11.4
"1286","2012-02-08",11.63
"1287","2012-02-09",11.69
"1288","2012-02-10",11.59
"1289","2012-02-13",12.05
"1290","2012-02-14",12.19
"1291","2012-02-15",12.3
"1292","2012-02-16",12.4
"1293","2012-02-17",12.29
"1294","2012-02-21",12.02
"1295","2012-02-22",11.93
"1296","2012-02-23",11.93
"1297","2012-02-24",12
"1298","2012-02-27",11.86
"1299","2012-02-28",11.58
"1300","2012-02-29",11.88
"1301","2012-03-01",12.05
"1302","2012-03-02",11.91
"1303","2012-03-05",12.04
"1304","2012-03-06",11.76
"1305","2012-03-07",12.01
"1306","2012-03-08",12
"1307","2012-03-09",12.03
"1308","2012-03-12",12.14
"1309","2012-03-13",12.26
"1310","2012-03-14",12.3
"1311","2012-03-15",12.33
"1312","2012-03-16",12.41
"1313","2012-03-19",12.5
"1314","2012-03-20",12.43
"1315","2012-03-21",12.43
"1316","2012-03-22",12.48
"1317","2012-03-23",12.53
"1318","2012-03-26",14.09
"1319","2012-03-27",15.42
"1320","2012-03-28",15.05
"1321","2012-03-29",15.07
"1322","2012-03-30",15.25
"1323","2012-04-02",15.51
"1324","2012-04-03",15.23
"1325","2012-04-04",14.99
"1326","2012-04-05",15.06
"1327","2012-04-09",14.98
"1328","2012-04-10",14.53
"1329","2012-04-11",14.76
"1330","2012-04-12",14.88
"1331","2012-04-13",14.89
"1332","2012-04-16",14.94
"1333","2012-04-17",14.99
"1334","2012-04-18",15.02
"1335","2012-04-19",14.98
"1336","2012-04-20",15.13
"1337","2012-04-23",15.01
"1338","2012-04-24",15.04
"1339","2012-04-25",15.24
"1340","2012-04-26",15.48
"1341","2012-04-27",15.34
"1342","2012-04-30",15.08
"1343","2012-05-01",15.01
"1344","2012-05-02",15.08
"1345","2012-05-03",15.04
"1346","2012-05-04",14.99
"1347","2012-05-07",15.08
"1348","2012-05-08",4.44
"1349","2012-05-09",5.08
"1350","2012-05-10",5.25
"1351","2012-05-11",5.63
"1352","2012-05-14",5.75
"1353","2012-05-15",5.74
"1354","2012-05-16",5.68
"1355","2012-05-17",5.21
"1356","2012-05-18",5.3
"1357","2012-05-21",5.29
"1358","2012-05-22",5.35
"1359","2012-05-23",5.46
"1360","2012-05-24",5.53
"1361","2012-05-25",5.49
"1362","2012-05-29",5.73
"1363","2012-05-30",6.13
"1364","2012-05-31",6.1
"1365","2012-06-01",5.85
"1366","2012-06-04",5.72
"1367","2012-06-05",5.01
"1368","2012-06-06",5.47
"1369","2012-06-07",5.38
"1370","2012-06-08",5.6
"1371","2012-06-11",5.5
"1372","2012-06-12",5.56
"1373","2012-06-13",5.51
"1374","2012-06-14",5.47
"1375","2012-06-15",5.71
"1376","2012-06-18",5.68
"1377","2012-06-19",5.76
"1378","2012-06-20",5.85
"1379","2012-06-21",5.73
"1380","2012-06-22",5.81
"1381","2012-06-25",5.66
"1382","2012-06-26",5.58
"1383","2012-06-27",5.72
"1384","2012-06-28",5.56
"1385","2012-06-29",5.94
"1386","2012-07-02",6.09
"1387","2012-07-03",6.16
"1388","2012-07-05",6.09
"1389","2012-07-06",6.17
"1390","2012-07-09",6.05
"1391","2012-07-10",6.01
"1392","2012-07-11",6.04
"1393","2012-07-12",6.06
"1394","2012-07-13",5.98
"1395","2012-07-16",5.88
"1396","2012-07-17",5.8
"1397","2012-07-18",5.9
"1398","2012-07-19",5.98
"1399","2012-07-20",5.88
"1400","2012-07-23",5.78
"1401","2012-07-24",5.57
"1402","2012-07-25",5.52
"1403","2012-07-26",5.51
"1404","2012-07-27",5.52
"1405","2012-07-30",5.42
"1406","2012-07-31",5.41
"1407","2012-08-01",5.34
"1408","2012-08-02",5.37
"1409","2012-08-03",5.44
"1410","2012-08-06",5.55
"1411","2012-08-07",5.49
"1412","2012-08-08",5.41
"1413","2012-08-09",5.41
"1414","2012-08-10",5.42
"1415","2012-08-13",5.4
"1416","2012-08-14",5.3
"1417","2012-08-15",5.33
"1418","2012-08-16",5.39
"1419","2012-08-17",5.31
"1420","2012-08-20",5.25
"1421","2012-08-21",5.2
"1422","2012-08-22",5.38
"1423","2012-08-23",5.18
"1424","2012-08-24",5.34
"1425","2012-08-27",5.5
"1426","2012-08-28",5.44
"1427","2012-08-29",5.43
"1428","2012-08-30",5.56
"1429","2012-08-31",5.68
"1430","2012-09-04",5.7
"1431","2012-09-05",5.69
"1432","2012-09-06",5.62
"1433","2012-09-07",5.65
"1434","2012-09-10",5.62
"1435","2012-09-11",5.81
"1436","2012-09-12",5.83
"1437","2012-09-13",5.98
"1438","2012-09-14",5.88
"1439","2012-09-17",5.82
"1440","2012-09-18",5.73
"1441","2012-09-19",5.86
"1442","2012-09-20",5.8
"1443","2012-09-21",5.99
"1444","2012-09-24",6.1
"1445","2012-09-25",5.99
"1446","2012-09-26",5.94
"1447","2012-09-27",6
"1448","2012-09-28",5.76
"1449","2012-10-01",5.96
"1450","2012-10-02",6
"1451","2012-10-03",6.01
"1452","2012-10-04",6.07
"1453","2012-10-05",5.98
"1454","2012-10-08",5.99
"1455","2012-10-09",6.01
"1456","2012-10-10",6
"1457","2012-10-11",6
"1458","2012-10-12",6.06
"1459","2012-10-15",6.23
"1460","2012-10-16",6.45
"1461","2012-10-17",6.53
"1462","2012-10-18",6.6
"1463","2012-10-19",6.5
"1464","2012-10-22",6.41
"1465","2012-10-23",6.28
"1466","2012-10-24",6.24
"1467","2012-10-25",6.36
"1468","2012-10-26",6.47
"1469","2012-10-31",6.42
"1470","2012-11-01",6.18
"1471","2012-11-02",6.09
"1472","2012-11-05",6.23
"1473","2012-11-06",6.65
"1474","2012-11-07",6.57
"1475","2012-11-08",6.44
"1476","2012-11-09",6.41
"1477","2012-11-12",6.4
"1478","2012-11-13",6.41
"1479","2012-11-14",6.15
"1480","2012-11-15",6.11
"1481","2012-11-16",6.16
"1482","2012-11-19",6.19
"1483","2012-11-20",6.11
"1484","2012-11-21",6.22
"1485","2012-11-23",6.37
"1486","2012-11-26",6.47
"1487","2012-11-27",6.46
"1488","2012-11-28",6.43
"1489","2012-11-29",6.46
"1490","2012-11-30",6.49
"1491","2012-12-03",6.32
"1492","2012-12-04",6.18
"1493","2012-12-05",6.19
"1494","2012-12-06",6.21
"1495","2012-12-07",6.17
"1496","2012-12-10",6.19
"1497","2012-12-11",6.22
"1498","2012-12-12",6.25
"1499","2012-12-13",6.3
"1500","2012-12-14",6.18
"1501","2012-12-17",6.14
"1502","2012-12-18",6.16
"1503","2012-12-19",6.16
"1504","2012-12-20",6.13
"1505","2012-12-21",6.15
"1506","2012-12-24",6.11
"1507","2012-12-26",6.02
"1508","2012-12-27",6.03
"1509","2012-12-28",5.92
"1510","2012-12-31",5.98
"1511","2013-01-02",6.27
"1512","2013-01-03",6.14
"1513","2013-01-04",6.1
"1514","2013-01-07",6.17
"1515","2013-01-08",6.25
"1516","2013-01-09",6.17
"1517","2013-01-10",6.17
"1518","2013-01-11",6.07
"1519","2013-01-14",6.01
"1520","2013-01-15",6.01
"1521","2013-01-16",6.02
"1522","2013-01-17",5.97
"1523","2013-01-18",5.99
"1524","2013-01-22",5.97
"1525","2013-01-23",5.58
"1526","2013-01-24",5.87
"1527","2013-01-25",5.91
"1528","2013-01-28",6.16
"1529","2013-01-29",6.17
"1530","2013-01-30",6.21
"1531","2013-01-31",6.27
"1532","2013-02-01",6.4
"1533","2013-02-04",6.18
"1534","2013-02-05",6.2
"1535","2013-02-06",6.19
"1536","2013-02-07",6.1
"1537","2013-02-08",6.08
"1538","2013-02-11",6.02
"1539","2013-02-12",5.97
"1540","2013-02-13",5.84
"1541","2013-02-14",5.83
"1542","2013-02-15",5.87
"1543","2013-02-19",5.88
"1544","2013-02-20",5.82
"1545","2013-02-21",5.81
"1546","2013-02-22",5.88
"1547","2013-02-25",5.68
"1548","2013-02-26",5.77
"1549","2013-02-27",5.85
"1550","2013-02-28",5.32
"1551","2013-03-01",5.46
"1552","2013-03-04",5.39
"1553","2013-03-05",5.24
"1554","2013-03-06",5.2
"1555","2013-03-07",5.2
"1556","2013-03-08",5.33
"1557","2013-03-11",5.38
"1558","2013-03-12",5.31
"1559","2013-03-13",5.2
"1560","2013-03-14",5.27
"1561","2013-03-15",5.31
"1562","2013-03-18",5.28
"1563","2013-03-19",5.26
"1564","2013-03-20",5.32
"1565","2013-03-21",5.19
"1566","2013-03-22",5.23
"1567","2013-03-25",5
"1568","2013-03-26",5.13
"1569","2013-03-27",5.1
"1570","2013-03-28",5.19
"1571","2013-04-01",5.18
"1572","2013-04-02",5.21
"1573","2013-04-03",5.06
"1574","2013-04-04",5.17
"1575","2013-04-05",5.11
"1576","2013-04-08",5
"1577","2013-04-09",4.9
"1578","2013-04-10",4.95
"1579","2013-04-11",5.05
"1580","2013-04-12",4.95
"1581","2013-04-15",4.74
"1582","2013-04-16",4.96
"1583","2013-04-17",4.8
"1584","2013-04-18",4.85
"1585","2013-04-19",4.92
"1586","2013-04-22",4.79
"1587","2013-04-23",4.85
"1588","2013-04-24",4.89
"1589","2013-04-25",4.82
"1590","2013-04-26",4.76
"1591","2013-04-29",4.76
"1592","2013-04-30",4.75
"1593","2013-05-01",4.71
"1594","2013-05-02",4.77
"1595","2013-05-03",4.99
"1596","2013-05-06",5.12
"1597","2013-05-07",5.68
"1598","2013-05-08",5.87
"1599","2013-05-09",5.77
"1600","2013-05-10",5.94
"1601","2013-05-13",5.62
"1602","2013-05-14",5.89
"1603","2013-05-15",5.87
"1604","2013-05-16",5.96
"1605","2013-05-17",6.01
"1606","2013-05-20",6.08
"1607","2013-05-21",6.04
"1608","2013-05-22",5.99
"1609","2013-05-23",5.98
"1610","2013-05-24",5.95
"1611","2013-05-28",5.96
"1612","2013-05-29",5.87
"1613","2013-05-30",5.78
"1614","2013-05-31",5.7
"1615","2013-06-03",5.73
"1616","2013-06-04",5.82
"1617","2013-06-05",5.72
"1618","2013-06-06",5.79
"1619","2013-06-07",5.77
"1620","2013-06-10",5.95
"1621","2013-06-11",5.83
"1622","2013-06-12",5.97
"1623","2013-06-13",6.14
"1624","2013-06-14",6.09
"1625","2013-06-17",6.23
"1626","2013-06-18",6.42
"1627","2013-06-19",6.64
"1628","2013-06-20",6.51
"1629","2013-06-21",6.27
"1630","2013-06-24",6.26
"1631","2013-06-25",6.4
"1632","2013-06-26",6.35
"1633","2013-06-27",6.48
"1634","2013-06-28",6.46
"1635","2013-07-01",6.49
"1636","2013-07-02",6.46
"1637","2013-07-03",6.42
"1638","2013-07-05",6.45
"1639","2013-07-08",6.39
"1640","2013-07-09",6.22
"1641","2013-07-10",6.38
"1642","2013-07-11",6.49
"1643","2013-07-12",6.42
"1644","2013-07-15",6.45
"1645","2013-07-16",6.44
"1646","2013-07-17",6.44
"1647","2013-07-18",6.33
"1648","2013-07-19",6.37
"1649","2013-07-22",6.35
"1650","2013-07-23",6.32
"1651","2013-07-24",6.33
"1652","2013-07-25",6.44
"1653","2013-07-26",6.41
"1654","2013-07-29",6.42
"1655","2013-07-30",6.44
"1656","2013-07-31",6.57
"1657","2013-08-01",6.89
"1658","2013-08-02",6.83
"1659","2013-08-05",6.85
"1660","2013-08-06",6.48
"1661","2013-08-07",6.48
"1662","2013-08-08",6.53
"1663","2013-08-09",6.4
"1664","2013-08-12",6.46
"1665","2013-08-13",6.42
"1666","2013-08-14",6.39
"1667","2013-08-15",6.3
"1668","2013-08-16",6.41
"1669","2013-08-19",6.31
"1670","2013-08-20",6.4
"1671","2013-08-21",6.33
"1672","2013-08-22",6.48
"1673","2013-08-23",6.39
"1674","2013-08-26",6.36
"1675","2013-08-27",6.27
"1676","2013-08-28",6.26
"1677","2013-08-29",6.25
"1678","2013-08-30",6.02
"1679","2013-09-03",6.21
"1680","2013-09-04",6.27
"1681","2013-09-05",6.19
"1682","2013-09-06",6.12
"1683","2013-09-09",6.15
"1684","2013-09-10",6.24
"1685","2013-09-11",6.17
"1686","2013-09-12",6.09
"1687","2013-09-13",6.02
"1688","2013-09-16",6.04
"1689","2013-09-17",6.12
"1690","2013-09-18",6.17
"1691","2013-09-19",6.01
"1692","2013-09-20",6.2
"1693","2013-09-23",6.21
"1694","2013-09-24",6.14
"1695","2013-09-25",6.17
"1696","2013-09-26",6.28
"1697","2013-09-27",6.07
"1698","2013-09-30",6.09
"1699","2013-10-01",6.16
"1700","2013-10-02",6.04
"1701","2013-10-03",6
"1702","2013-10-04",6
"1703","2013-10-07",5.95
"1704","2013-10-08",5.71
"1705","2013-10-09",5.47
"1706","2013-10-10",5.47
"1707","2013-10-11",5.58
"1708","2013-10-14",5.51
"1709","2013-10-15",5.54
"1710","2013-10-16",5.56
"1711","2013-10-17",5.5
"1712","2013-10-18",5.5
"1713","2013-10-21",5.49
"1714","2013-10-22",5.41
"1715","2013-10-23",5.36
"1716","2013-10-24",5.34
"1717","2013-10-25",5.37
"1718","2013-10-28",5.52
"1719","2013-10-29",5.53
"1720","2013-10-30",5.72
"1721","2013-10-31",5.8
"1722","2013-11-01",5.79
"1723","2013-11-04",5.65
"1724","2013-11-05",5.63
"1725","2013-11-06",6.08
"1726","2013-11-07",6.09
"1727","2013-11-08",6.14
"1728","2013-11-11",6.12
"1729","2013-11-12",6.09
"1730","2013-11-13",6.27
"1731","2013-11-14",6.2
"1732","2013-11-15",6.29
"1733","2013-11-18",6.38
"1734","2013-11-19",6.32
"1735","2013-11-20",6.35
"1736","2013-11-21",6.36
"1737","2013-11-22",6.23
"1738","2013-11-25",6.44
"1739","2013-11-26",6.54
"1740","2013-11-27",6.64
"1741","2013-11-29",6.7
"1742","2013-12-02",6.4
"1743","2013-12-03",6.54
"1744","2013-12-04",6.54
"1745","2013-12-05",6.56
"1746","2013-12-06",6.69
"1747","2013-12-09",6.44
"1748","2013-12-10",6.28
"1749","2013-12-11",6.11
"1750","2013-12-12",5.94
"1751","2013-12-13",5.89
"1752","2013-12-16",6.04
"1753","2013-12-17",5.9
"1754","2013-12-18",6.02
"1755","2013-12-19",6
"1756","2013-12-20",6.28
"1757","2013-12-23",6.4
"1758","2013-12-24",6.6
"1759","2013-12-26",6.62
"1760","2013-12-27",6.66
"1761","2013-12-30",6.61
"1762","2013-12-31",6.61
"1763","2014-01-02",6.49
"1764","2014-01-03",6.59
"1765","2014-01-06",6.31
"1766","2014-01-07",6.4
"1767","2014-01-08",6.49
"1768","2014-01-09",6.37
"1769","2014-01-10",6.28
"1770","2014-01-13",6.12
"1771","2014-01-14",6.19
"1772","2014-01-15",6.39
"1773","2014-01-16",6.39
"1774","2014-01-17",6.35
"1775","2014-01-21",6.45
"1776","2014-01-22",6.4
"1777","2014-01-23",6.48
"1778","2014-01-24",6.27
"1779","2014-01-27",6.02
"1780","2014-01-28",6.17
"1781","2014-01-29",6.24
"1782","2014-01-30",6.39
"1783","2014-01-31",6.09
"1784","2014-02-03",5.75
"1785","2014-02-04",5.79
"1786","2014-02-05",5.75
"1787","2014-02-06",5.92
"1788","2014-02-07",5.9
"1789","2014-02-10",5.89
"1790","2014-02-11",5.99
"1791","2014-02-12",5.85
"1792","2014-02-13",6.14
"1793","2014-02-14",6.14
"1794","2014-02-18",6.31
"1795","2014-02-19",6.16
"1796","2014-02-20",6.33
"1797","2014-02-21",6.3
"1798","2014-02-24",6.41
"1799","2014-02-25",6.47
"1800","2014-02-26",6.48
"1801","2014-02-27",6.52
"1802","2014-02-28",7.1
"1803","2014-03-03",7.42
"1804","2014-03-04",7.8
"1805","2014-03-05",7.8
"1806","2014-03-06",7.8
"1807","2014-03-07",7.58
"1808","2014-03-10",7.74
"1809","2014-03-11",7.74
"1810","2014-03-12",7.71
"1811","2014-03-13",7.76
"1812","2014-03-14",7.74
"1813","2014-03-17",7.76
"1814","2014-03-18",7.95
"1815","2014-03-19",7.86
"1816","2014-03-20",7.85
"1817","2014-03-21",7.84
"1818","2014-03-24",7.41
"1819","2014-03-25",7.39
"1820","2014-03-26",7.02
"1821","2014-03-27",7.45
"1822","2014-03-28",7.25
"1823","2014-03-31",7.17
"1824","2014-04-01",7.34
"1825","2014-04-02",7.33
"1826","2014-04-03",7.35
"1827","2014-04-04",7.2
"1828","2014-04-07",6.97
"1829","2014-04-08",7.09
"1830","2014-04-09",7.28
"1831","2014-04-10",6.96
"1832","2014-04-11",6.94
"1833","2014-04-14",7.08
"1834","2014-04-15",7.04
"1835","2014-04-16",6.75
"1836","2014-04-17",6.61
"1837","2014-04-21",6.44
"1838","2014-04-22",6.48
"1839","2014-04-23",6.26
"1840","2014-04-24",6.41
"1841","2014-04-25",6.82
"1842","2014-04-28",6.65
"1843","2014-04-29",6.5
"1844","2014-04-30",6.71
"1845","2014-05-01",7.05
"1846","2014-05-02",6.95
"1847","2014-05-05",6.79
"1848","2014-05-06",6.6
"1849","2014-05-07",6.75
"1850","2014-05-08",6.62
"1851","2014-05-09",6.64
"1852","2014-05-12",6.67
"1853","2014-05-13",6.52
"1854","2014-05-14",6.46
"1855","2014-05-15",6.44
"1856","2014-05-16",6.39
"1857","2014-05-19",6.35
"1858","2014-05-20",6.37
"1859","2014-05-21",6.5
"1860","2014-05-22",6.64
"1861","2014-05-23",6.86
"1862","2014-05-27",6.97
"1863","2014-05-28",7.13
"1864","2014-05-29",7.11
"1865","2014-05-30",7.03
"1866","2014-06-02",7.17
"1867","2014-06-03",6.9
"1868","2014-06-04",7.12
"1869","2014-06-05",7.28
"1870","2014-06-06",7.56
"1871","2014-06-09",7.51
"1872","2014-06-10",7.28
"1873","2014-06-11",7.16
"1874","2014-06-12",7.12
"1875","2014-06-13",7.08
"1876","2014-06-16",7.08
"1877","2014-06-17",7.11
"1878","2014-06-18",7.14
"1879","2014-06-19",7.19
"1880","2014-06-20",7.27
"1881","2014-06-23",7.24
"1882","2014-06-24",7.11
"1883","2014-06-25",7.14
"1884","2014-06-26",7.1
"1885","2014-06-27",7.2
"1886","2014-06-30",7.12
"1887","2014-07-01",7.26
"1888","2014-07-02",7.36
"1889","2014-07-03",7.42
"1890","2014-07-07",7.32
"1891","2014-07-08",7.42
"1892","2014-07-09",7.5
"1893","2014-07-10",7.49
"1894","2014-07-11",7.37
"1895","2014-07-14",7.66
"1896","2014-07-15",7.6
"1897","2014-07-16",7.57
"1898","2014-07-17",7.61
"1899","2014-07-18",7.61
"1900","2014-07-21",7.57
"1901","2014-07-22",7.55
"1902","2014-07-23",7.54
"1903","2014-07-24",7.56
"1904","2014-07-25",7.53
"1905","2014-07-28",7.55
"1906","2014-07-29",7.55
"1907","2014-07-30",7.68
"1908","2014-07-31",7.51
"1909","2014-08-01",7.47
"1910","2014-08-04",7.43
"1911","2014-08-05",7.05
"1912","2014-08-06",7.01
"1913","2014-08-07",6.77
"1914","2014-08-08",6.9
"1915","2014-08-11",6.85
"1916","2014-08-12",6.89
"1917","2014-08-13",6.83
"1918","2014-08-14",6.86
"1919","2014-08-15",6.69
"1920","2014-08-18",6.85
"1921","2014-08-19",6.66
"1922","2014-08-20",6.56
"1923","2014-08-21",6.6
"1924","2014-08-22",7.04
"1925","2014-08-25",7.58
"1926","2014-08-26",7.4
"1927","2014-08-27",7.17
"1928","2014-08-28",7.24
"1929","2014-08-29",7.29
"1930","2014-09-02",7.33
"1931","2014-09-03",7.08
"1932","2014-09-04",7.13
"1933","2014-09-05",7.05
"1934","2014-09-08",7.22
"1935","2014-09-09",7.06
"1936","2014-09-10",7.1
