"","date","CLS"
"1001","2010-12-21",9.76
"1002","2010-12-22",9.75
"1003","2010-12-23",9.71
"1004","2010-12-27",9.79
"1005","2010-12-28",9.84
"1006","2010-12-29",9.84
"1007","2010-12-30",9.68
"1008","2010-12-31",9.7
"1009","2011-01-03",9.86
"1010","2011-01-04",9.79
"1011","2011-01-05",9.84
"1012","2011-01-06",9.86
"1013","2011-01-07",9.75
"1014","2011-01-10",9.71
"1015","2011-01-11",9.64
"1016","2011-01-12",9.69
"1017","2011-01-13",9.73
"1018","2011-01-14",9.84
"1019","2011-01-18",9.81
"1020","2011-01-19",9.53
"1021","2011-01-20",9.43
"1022","2011-01-21",9.29
"1023","2011-01-24",9.44
"1024","2011-01-25",9.33
"1025","2011-01-26",9.49
"1026","2011-01-27",9.99
"1027","2011-01-28",9.86
"1028","2011-01-31",9.87
"1029","2011-02-01",10.46
"1030","2011-02-02",10.74
"1031","2011-02-03",11
"1032","2011-02-04",11.1
"1033","2011-02-07",11.19
"1034","2011-02-08",11.31
"1035","2011-02-09",11.73
"1036","2011-02-10",11.58
"1037","2011-02-11",11.48
"1038","2011-02-14",11.43
"1039","2011-02-15",11.42
"1040","2011-02-16",11.52
"1041","2011-02-17",11.49
"1042","2011-02-18",11.57
"1043","2011-02-22",11.29
"1044","2011-02-23",11.36
"1045","2011-02-24",11.97
"1046","2011-02-25",11.91
"1047","2011-02-28",11.85
"1048","2011-03-01",11.86
"1049","2011-03-02",11.98
"1050","2011-03-03",11.92
"1051","2011-03-04",11.62
"1052","2011-03-07",11.39
"1053","2011-03-08",11.48
"1054","2011-03-09",11.39
"1055","2011-03-10",10.98
"1056","2011-03-11",11.07
"1057","2011-03-14",10.98
"1058","2011-03-15",10.73
"1059","2011-03-16",10.68
"1060","2011-03-17",10.52
"1061","2011-03-18",10.35
"1062","2011-03-21",10.44
"1063","2011-03-22",10.46
"1064","2011-03-23",10.82
"1065","2011-03-24",10.91
"1066","2011-03-25",10.75
"1067","2011-03-28",10.71
"1068","2011-03-29",10.7
"1069","2011-03-30",10.82
"1070","2011-03-31",10.72
"1071","2011-04-01",10.96
"1072","2011-04-04",10.91
"1073","2011-04-05",11
"1074","2011-04-06",11
"1075","2011-04-07",11
"1076","2011-04-08",10.96
"1077","2011-04-11",10.85
"1078","2011-04-12",10.64
"1079","2011-04-13",10.7
"1080","2011-04-14",10.56
"1081","2011-04-15",10.66
"1082","2011-04-18",10.25
"1083","2011-04-19",10.5
"1084","2011-04-20",10.58
"1085","2011-04-21",11.04
"1086","2011-04-25",11.01
"1087","2011-04-26",11.16
"1088","2011-04-27",11.13
"1089","2011-04-28",11.27
"1090","2011-04-29",11.06
"1091","2011-05-02",11.09
"1092","2011-05-03",11.01
"1093","2011-05-04",10.86
"1094","2011-05-05",10.69
"1095","2011-05-06",10.63
"1096","2011-05-09",10.61
"1097","2011-05-10",10.81
"1098","2011-05-11",10.66
"1099","2011-05-12",10.39
"1100","2011-05-13",10.26
"1101","2011-05-16",10.07
"1102","2011-05-17",10.1
"1103","2011-05-18",10.19
"1104","2011-05-19",10.23
"1105","2011-05-20",10.28
"1106","2011-05-23",9.94
"1107","2011-05-24",9.83
"1108","2011-05-25",9.81
"1109","2011-05-26",9.88
"1110","2011-05-27",10.05
"1111","2011-05-31",10.26
"1112","2011-06-01",10.01
"1113","2011-06-02",9.97
"1114","2011-06-03",9.72
"1115","2011-06-06",9.59
"1116","2011-06-07",9.39
"1117","2011-06-08",8.94
"1118","2011-06-09",9.23
"1119","2011-06-10",9.02
"1120","2011-06-13",9.12
"1121","2011-06-14",9.13
"1122","2011-06-15",9.01
"1123","2011-06-16",8.71
"1124","2011-06-17",8.14
"1125","2011-06-20",8.17
"1126","2011-06-21",8.32
"1127","2011-06-22",8.38
"1128","2011-06-23",8.23
"1129","2011-06-24",8.08
"1130","2011-06-27",8.17
"1131","2011-06-28",8.17
"1132","2011-06-29",8.22
"1133","2011-06-30",8.76
"1134","2011-07-01",8.79
"1135","2011-07-05",8.81
"1136","2011-07-06",8.75
"1137","2011-07-07",8.86
"1138","2011-07-08",8.76
"1139","2011-07-11",8.41
"1140","2011-07-12",8.36
"1141","2011-07-13",8.46
"1142","2011-07-14",8.23
"1143","2011-07-15",8.25
"1144","2011-07-18",8.02
"1145","2011-07-19",8.43
"1146","2011-07-20",8.66
"1147","2011-07-21",8.52
"1148","2011-07-22",9.35
"1149","2011-07-25",9.06
"1150","2011-07-26",9.03
"1151","2011-07-27",8.89
"1152","2011-07-28",8.85
"1153","2011-07-29",8.78
"1154","2011-08-01",8.59
"1155","2011-08-02",8.13
"1156","2011-08-03",8.34
"1157","2011-08-04",8.12
"1158","2011-08-05",8.03
"1159","2011-08-08",7.3
"1160","2011-08-09",7.75
"1161","2011-08-10",7.58
"1162","2011-08-11",8.06
"1163","2011-08-12",8.11
"1164","2011-08-15",8.51
"1165","2011-08-16",8.37
"1166","2011-08-17",8.3
"1167","2011-08-18",7.51
"1168","2011-08-19",7.22
"1169","2011-08-22",7.24
"1170","2011-08-23",7.72
"1171","2011-08-24",7.67
"1172","2011-08-25",7.56
"1173","2011-08-26",7.83
"1174","2011-08-29",8.32
"1175","2011-08-30",8.33
"1176","2011-08-31",8.39
"1177","2011-09-01",8.41
"1178","2011-09-02",8.03
"1179","2011-09-06",7.86
"1180","2011-09-07",8.3
"1181","2011-09-08",8.14
"1182","2011-09-09",7.82
"1183","2011-09-12",7.83
"1184","2011-09-13",8
"1185","2011-09-14",8.1
"1186","2011-09-15",8.4
"1187","2011-09-16",8.38
"1188","2011-09-19",8.24
"1189","2011-09-20",8.08
"1190","2011-09-21",7.83
"1191","2011-09-22",7.15
"1192","2011-09-23",7.17
"1193","2011-09-26",7.35
"1194","2011-09-27",7.64
"1195","2011-09-28",7.64
"1196","2011-09-29",7.61
"1197","2011-09-30",7.25
"1198","2011-10-03",6.94
"1199","2011-10-04",7.26
"1200","2011-10-05",7.73
"1201","2011-10-06",8.21
"1202","2011-10-07",8.09
"1203","2011-10-10",8.46
"1204","2011-10-11",8.25
"1205","2011-10-12",8.39
"1206","2011-10-13",8.32
"1207","2011-10-14",8.52
"1208","2011-10-17",8.05
"1209","2011-10-18",8.33
"1210","2011-10-19",7.98
"1211","2011-10-20",7.86
"1212","2011-10-21",7.93
"1213","2011-10-24",8.06
"1214","2011-10-25",8.11
"1215","2011-10-26",8.31
"1216","2011-10-27",8.62
"1217","2011-10-28",8.81
"1218","2011-10-31",8.3
"1219","2011-11-01",8.12
"1220","2011-11-02",8.46
"1221","2011-11-03",8.71
"1222","2011-11-04",8.64
"1223","2011-11-07",8.69
"1224","2011-11-08",8.74
"1225","2011-11-09",8.29
"1226","2011-11-10",8.32
"1227","2011-11-11",8.59
"1228","2011-11-14",8.55
"1229","2011-11-15",8.59
"1230","2011-11-16",8.5
"1231","2011-11-17",8.32
"1232","2011-11-18",8.25
"1233","2011-11-21",7.91
"1234","2011-11-22",7.96
"1235","2011-11-23",7.58
"1236","2011-11-25",7.54
"1237","2011-11-28",7.96
"1238","2011-11-29",8.04
"1239","2011-11-30",8.35
"1240","2011-12-01",8.1
"1241","2011-12-02",7.87
"1242","2011-12-05",7.97
"1243","2011-12-06",8.04
"1244","2011-12-07",7.93
"1245","2011-12-08",7.78
"1246","2011-12-09",7.79
"1247","2011-12-12",7.52
"1248","2011-12-13",7.3
"1249","2011-12-14",7.22
"1250","2011-12-15",7.13
"1251","2011-12-16",7.24
"1252","2011-12-19",7.22
"1253","2011-12-20",7.48
"1254","2011-12-21",7.37
"1255","2011-12-22",7.49
"1256","2011-12-23",7.53
"1257","2011-12-27",7.52
"1258","2011-12-28",7.4
"1259","2011-12-29",7.33
"1260","2011-12-30",7.33
"1261","2012-01-03",7.65
"1262","2012-01-04",7.84
"1263","2012-01-05",8.03
"1264","2012-01-06",8.07
"1265","2012-01-09",8.04
"1266","2012-01-10",7.92
"1267","2012-01-11",7.77
"1268","2012-01-12",7.71
"1269","2012-01-13",7.48
"1270","2012-01-17",7.94
"1271","2012-01-18",8.11
"1272","2012-01-19",8.3
"1273","2012-01-20",8.28
"1274","2012-01-23",8.09
"1275","2012-01-24",8.03
"1276","2012-01-25",7.83
"1277","2012-01-26",7.67
"1278","2012-01-27",7.99
"1279","2012-01-30",8.21
"1280","2012-01-31",8.51
"1281","2012-02-01",8.79
"1282","2012-02-02",8.73
"1283","2012-02-03",8.64
"1284","2012-02-06",8.5
"1285","2012-02-07",8.43
"1286","2012-02-08",8.35
"1287","2012-02-09",8.7
"1288","2012-02-10",8.68
"1289","2012-02-13",8.97
"1290","2012-02-14",8.94
"1291","2012-02-15",8.84
"1292","2012-02-16",8.92
"1293","2012-02-17",9.17
"1294","2012-02-21",9.26
"1295","2012-02-22",9.41
"1296","2012-02-23",9.53
"1297","2012-02-24",9.51
"1298","2012-02-27",9.45
"1299","2012-02-28",9.52
"1300","2012-02-29",9.41
"1301","2012-03-01",9.68
"1302","2012-03-02",9.61
"1303","2012-03-05",9.48
"1304","2012-03-06",9.08
"1305","2012-03-07",9.15
"1306","2012-03-08",9.42
"1307","2012-03-09",9.37
"1308","2012-03-12",9.5
"1309","2012-03-13",10.11
"1310","2012-03-14",10.14
"1311","2012-03-15",10.22
"1312","2012-03-16",9.99
"1313","2012-03-19",10.04
"1314","2012-03-20",9.93
"1315","2012-03-21",9.78
"1316","2012-03-22",9.75
"1317","2012-03-23",9.82
"1318","2012-03-26",9.86
"1319","2012-03-27",9.76
"1320","2012-03-28",9.71
"1321","2012-03-29",9.66
"1322","2012-03-30",9.57
"1323","2012-04-02",9.65
"1324","2012-04-03",9.61
"1325","2012-04-04",9.51
"1326","2012-04-05",9.41
"1327","2012-04-09",8.94
"1328","2012-04-10",8.8
"1329","2012-04-11",8.96
"1330","2012-04-12",9.21
"1331","2012-04-13",9.08
"1332","2012-04-16",9.01
"1333","2012-04-17",8.95
"1334","2012-04-18",8.7
"1335","2012-04-19",8.72
"1336","2012-04-20",8.69
"1337","2012-04-23",8.41
"1338","2012-04-24",8.94
"1339","2012-04-25",8.86
"1340","2012-04-26",8.82
"1341","2012-04-27",9
"1342","2012-04-30",8.96
"1343","2012-05-01",9.05
"1344","2012-05-02",8.86
"1345","2012-05-03",8.54
"1346","2012-05-04",8.32
"1347","2012-05-07",8.43
"1348","2012-05-08",8
"1349","2012-05-09",7.86
"1350","2012-05-10",7.88
"1351","2012-05-11",8
"1352","2012-05-14",7.67
"1353","2012-05-15",7.47
"1354","2012-05-16",7.43
"1355","2012-05-17",7.43
"1356","2012-05-18",7.35
"1357","2012-05-21",7.62
"1358","2012-05-22",7.56
"1359","2012-05-23",7.52
"1360","2012-05-24",7.56
"1361","2012-05-25",7.57
"1362","2012-05-29",7.74
"1363","2012-05-30",7.16
"1364","2012-05-31",7.24
"1365","2012-06-01",7.13
"1366","2012-06-04",7.13
"1367","2012-06-05",7.3
"1368","2012-06-06",7.55
"1369","2012-06-07",7.48
"1370","2012-06-08",7.61
"1371","2012-06-11",7.37
"1372","2012-06-12",7.4
"1373","2012-06-13",7.33
"1374","2012-06-14",7.32
"1375","2012-06-15",7.47
"1376","2012-06-18",7.68
"1377","2012-06-19",7.67
"1378","2012-06-20",7.44
"1379","2012-06-21",7.28
"1380","2012-06-22",7.27
"1381","2012-06-25",6.98
"1382","2012-06-26",7.13
"1383","2012-06-27",7.22
"1384","2012-06-28",7.13
"1385","2012-06-29",7.26
"1386","2012-07-02",7.3
"1387","2012-07-03",7.43
"1388","2012-07-05",7.48
"1389","2012-07-06",7.39
"1390","2012-07-09",7.28
"1391","2012-07-10",7.2
"1392","2012-07-11",7.3
"1393","2012-07-12",7.19
"1394","2012-07-13",7.29
"1395","2012-07-16",7.3
"1396","2012-07-17",7.25
"1397","2012-07-18",7.29
"1398","2012-07-19",7.53
"1399","2012-07-20",7.42
"1400","2012-07-23",7.25
"1401","2012-07-24",7.07
"1402","2012-07-25",7.19
"1403","2012-07-26",7.31
"1404","2012-07-27",7.86
"1405","2012-07-30",7.84
"1406","2012-07-31",7.64
"1407","2012-08-01",7.34
"1408","2012-08-02",7.25
"1409","2012-08-03",7.32
"1410","2012-08-06",7.54
"1411","2012-08-07",7.59
"1412","2012-08-08",7.77
"1413","2012-08-09",7.84
"1414","2012-08-10",7.82
"1415","2012-08-13",7.72
"1416","2012-08-14",7.71
"1417","2012-08-15",7.77
"1418","2012-08-16",7.96
"1419","2012-08-17",7.88
"1420","2012-08-20",7.75
"1421","2012-08-21",7.91
"1422","2012-08-22",7.72
"1423","2012-08-23",7.81
"1424","2012-08-24",7.73
"1425","2012-08-27",7.76
"1426","2012-08-28",7.82
"1427","2012-08-29",7.82
"1428","2012-08-30",7.75
"1429","2012-08-31",7.79
"1430","2012-09-04",7.66
"1431","2012-09-05",7.43
"1432","2012-09-06",7.6
"1433","2012-09-07",7.62
"1434","2012-09-10",7.74
"1435","2012-09-11",7.91
"1436","2012-09-12",7.84
"1437","2012-09-13",7.96
"1438","2012-09-14",8.02
"1439","2012-09-17",7.67
"1440","2012-09-18",7.72
"1441","2012-09-19",7.62
"1442","2012-09-20",7.72
"1443","2012-09-21",7.59
"1444","2012-09-24",7.46
"1445","2012-09-25",7.34
"1446","2012-09-26",6.91
"1447","2012-09-27",7.16
"1448","2012-09-28",7.14
"1449","2012-10-01",7.05
"1450","2012-10-02",7.13
"1451","2012-10-03",7.12
"1452","2012-10-04",7.16
"1453","2012-10-05",7.17
"1454","2012-10-08",7.11
"1455","2012-10-09",7.05
"1456","2012-10-10",6.75
"1457","2012-10-11",6.88
"1458","2012-10-12",6.88
"1459","2012-10-15",6.92
"1460","2012-10-16",7.14
"1461","2012-10-17",7.32
"1462","2012-10-18",7.24
"1463","2012-10-19",7.21
"1464","2012-10-22",7.13
"1465","2012-10-23",7.02
"1466","2012-10-24",6.92
"1467","2012-10-25",6.97
"1468","2012-10-26",6.97
"1469","2012-10-31",7.26
"1470","2012-11-01",7.23
"1471","2012-11-02",7.21
"1472","2012-11-05",7.25
"1473","2012-11-06",7.3
"1474","2012-11-07",7.34
"1475","2012-11-08",7.31
"1476","2012-11-09",7.24
"1477","2012-11-12",7.26
"1478","2012-11-13",7.18
"1479","2012-11-14",7.15
"1480","2012-11-15",7.21
"1481","2012-11-16",7.2
"1482","2012-11-19",7.29
"1483","2012-11-20",7.31
"1484","2012-11-21",7.35
"1485","2012-11-23",7.5
"1486","2012-11-26",7.42
"1487","2012-11-27",7.44
"1488","2012-11-28",7.52
"1489","2012-11-29",7.43
"1490","2012-11-30",7.38
"1491","2012-12-03",7.3
"1492","2012-12-04",7.41
"1493","2012-12-05",7.62
"1494","2012-12-06",7.57
"1495","2012-12-07",7.64
"1496","2012-12-10",7.56
"1497","2012-12-11",7.54
"1498","2012-12-12",7.56
"1499","2012-12-13",7.7
"1500","2012-12-14",7.8
"1501","2012-12-17",7.84
"1502","2012-12-18",7.79
"1503","2012-12-19",8.07
"1504","2012-12-20",8.26
"1505","2012-12-21",8.07
"1506","2012-12-24",8.08
"1507","2012-12-26",8.03
"1508","2012-12-27",8.05
"1509","2012-12-28",7.94
"1510","2012-12-31",8.15
"1511","2013-01-02",8.42
"1512","2013-01-03",8.27
"1513","2013-01-04",8.36
"1514","2013-01-07",8.56
"1515","2013-01-08",8.28
"1516","2013-01-09",8.18
"1517","2013-01-10",8.39
"1518","2013-01-11",8.42
"1519","2013-01-14",8.43
"1520","2013-01-15",8.31
"1521","2013-01-16",8.38
"1522","2013-01-17",8.56
"1523","2013-01-18",8.63
"1524","2013-01-22",8.63
"1525","2013-01-23",8.26
"1526","2013-01-24",8.32
"1527","2013-01-25",8.24
"1528","2013-01-28",8.15
"1529","2013-01-29",8.12
"1530","2013-01-30",8.06
"1531","2013-01-31",7.8
"1532","2013-02-01",7.85
"1533","2013-02-04",7.81
"1534","2013-02-05",7.82
"1535","2013-02-06",8.14
"1536","2013-02-07",8.06
"1537","2013-02-08",8.17
"1538","2013-02-11",8.11
"1539","2013-02-12",8.15
"1540","2013-02-13",8.11
"1541","2013-02-14",8.16
"1542","2013-02-15",7.99
"1543","2013-02-19",8.04
"1544","2013-02-20",8.09
"1545","2013-02-21",8.1
"1546","2013-02-22",8.26
"1547","2013-02-25",8.28
"1548","2013-02-26",8.26
"1549","2013-02-27",8.2
"1550","2013-02-28",8.13
"1551","2013-03-01",8.23
"1552","2013-03-04",8.1
"1553","2013-03-05",8.21
"1554","2013-03-06",8.27
"1555","2013-03-07",8.25
"1556","2013-03-08",8.41
"1557","2013-03-11",8.45
"1558","2013-03-12",8.53
"1559","2013-03-13",8.49
"1560","2013-03-14",8.2
"1561","2013-03-15",8.19
"1562","2013-03-18",8.27
"1563","2013-03-19",8.38
"1564","2013-03-20",8.4
"1565","2013-03-21",8.09
"1566","2013-03-22",8.08
"1567","2013-03-25",8.13
"1568","2013-03-26",8.21
"1569","2013-03-27",8.2
"1570","2013-03-28",8.09
"1571","2013-04-01",7.92
"1572","2013-04-02",8.02
"1573","2013-04-03",8.14
"1574","2013-04-04",8.07
"1575","2013-04-05",7.94
"1576","2013-04-08",8
"1577","2013-04-09",8.16
"1578","2013-04-10",8.31
"1579","2013-04-11",8.33
"1580","2013-04-12",8.23
"1581","2013-04-15",7.89
"1582","2013-04-16",8
"1583","2013-04-17",7.82
"1584","2013-04-18",7.72
"1585","2013-04-19",7.7
"1586","2013-04-22",7.65
"1587","2013-04-23",8.08
"1588","2013-04-24",8.2
"1589","2013-04-25",8.33
"1590","2013-04-26",8.49
"1591","2013-04-29",8.34
"1592","2013-04-30",8.64
"1593","2013-05-01",8.45
"1594","2013-05-02",8.41
"1595","2013-05-03",8.44
"1596","2013-05-06",8.48
"1597","2013-05-07",8.55
"1598","2013-05-08",8.55
"1599","2013-05-09",8.53
"1600","2013-05-10",8.6
"1601","2013-05-13",8.7
"1602","2013-05-14",8.7
"1603","2013-05-15",8.93
"1604","2013-05-16",9.13
"1605","2013-05-17",9.15
"1606","2013-05-20",9.12
"1607","2013-05-21",9.25
"1608","2013-05-22",9.03
"1609","2013-05-23",9.13
"1610","2013-05-24",9
"1611","2013-05-28",9.24
"1612","2013-05-29",9.19
"1613","2013-05-30",9.33
"1614","2013-05-31",9.25
"1615","2013-06-03",9.63
"1616","2013-06-04",9.41
"1617","2013-06-05",9.27
"1618","2013-06-06",9.49
"1619","2013-06-07",9.53
"1620","2013-06-10",9.57
"1621","2013-06-11",9.56
"1622","2013-06-12",9.41
"1623","2013-06-13",9.62
"1624","2013-06-14",9.66
"1625","2013-06-17",9.8
"1626","2013-06-18",9.61
"1627","2013-06-19",9.48
"1628","2013-06-20",9.25
"1629","2013-06-21",9.13
"1630","2013-06-24",9.03
"1631","2013-06-25",9.4
"1632","2013-06-26",9.36
"1633","2013-06-27",9.5
"1634","2013-06-28",9.45
"1635","2013-07-01",9.52
"1636","2013-07-02",9.43
"1637","2013-07-03",9.48
"1638","2013-07-05",9.35
"1639","2013-07-08",9.33
"1640","2013-07-09",9.32
"1641","2013-07-10",9.33
"1642","2013-07-11",9.41
"1643","2013-07-12",9.42
"1644","2013-07-15",9.18
"1645","2013-07-16",9.2
"1646","2013-07-17",8.99
"1647","2013-07-18",9.25
"1648","2013-07-19",9.3
"1649","2013-07-22",9.32
"1650","2013-07-23",9.36
"1651","2013-07-24",9.34
"1652","2013-07-25",9.52
"1653","2013-07-26",10.11
"1654","2013-07-29",10.21
"1655","2013-07-30",10.42
"1656","2013-07-31",10.58
"1657","2013-08-01",10.75
"1658","2013-08-02",10.68
"1659","2013-08-05",10.89
"1660","2013-08-06",11.08
"1661","2013-08-07",10.87
"1662","2013-08-08",11.13
"1663","2013-08-09",11.06
"1664","2013-08-12",10.78
"1665","2013-08-13",10.98
"1666","2013-08-14",10.92
"1667","2013-08-15",10.7
"1668","2013-08-16",10.75
"1669","2013-08-19",10.64
"1670","2013-08-20",10.81
"1671","2013-08-21",10.7
"1672","2013-08-22",10.72
"1673","2013-08-23",10.77
"1674","2013-08-26",10.51
"1675","2013-08-27",10.2
"1676","2013-08-28",10.7
"1677","2013-08-29",10.75
"1678","2013-08-30",10.61
"1679","2013-09-03",10.85
"1680","2013-09-04",10.94
"1681","2013-09-05",11.08
"1682","2013-09-06",10.98
"1683","2013-09-09",11.18
"1684","2013-09-10",11.05
"1685","2013-09-11",11.19
"1686","2013-09-12",11.14
"1687","2013-09-13",11.12
"1688","2013-09-16",11.21
"1689","2013-09-17",11.13
"1690","2013-09-18",11.08
"1691","2013-09-19",11
"1692","2013-09-20",10.89
"1693","2013-09-23",10.97
"1694","2013-09-24",11.15
"1695","2013-09-25",11.23
"1696","2013-09-26",11.27
"1697","2013-09-27",11.22
"1698","2013-09-30",11.03
"1699","2013-10-01",11.31
"1700","2013-10-02",11.13
"1701","2013-10-03",11.04
"1702","2013-10-04",11.16
"1703","2013-10-07",10.99
"1704","2013-10-08",10.9
"1705","2013-10-09",10.92
"1706","2013-10-10",11.01
"1707","2013-10-11",11.16
"1708","2013-10-14",11.2
"1709","2013-10-15",11.07
"1710","2013-10-16",11.19
"1711","2013-10-17",11.18
"1712","2013-10-18",11.08
"1713","2013-10-21",10.76
"1714","2013-10-22",10.49
"1715","2013-10-23",11.27
"1716","2013-10-24",11.29
"1717","2013-10-25",11.23
"1718","2013-10-28",11.13
"1719","2013-10-29",11.05
"1720","2013-10-30",10.98
"1721","2013-10-31",10.96
"1722","2013-11-01",10.79
"1723","2013-11-04",11.06
"1724","2013-11-05",10.84
"1725","2013-11-06",10.81
"1726","2013-11-07",10.66
"1727","2013-11-08",10.69
"1728","2013-11-11",10.7
"1729","2013-11-12",10.59
"1730","2013-11-13",10.49
"1731","2013-11-14",10.11
"1732","2013-11-15",10.22
"1733","2013-11-18",10.07
"1734","2013-11-19",9.9
"1735","2013-11-20",9.56
"1736","2013-11-21",10.03
"1737","2013-11-22",9.98
"1738","2013-11-25",10.05
"1739","2013-11-26",10
"1740","2013-11-27",9.98
"1741","2013-11-29",10.1
"1742","2013-12-02",10.09
"1743","2013-12-03",10
"1744","2013-12-04",10.1
"1745","2013-12-05",10.2
"1746","2013-12-06",10.25
"1747","2013-12-09",10.09
"1748","2013-12-10",10.06
"1749","2013-12-11",9.9
"1750","2013-12-12",9.89
"1751","2013-12-13",9.92
"1752","2013-12-16",10.22
"1753","2013-12-17",10.26
"1754","2013-12-18",10.09
"1755","2013-12-19",9.89
"1756","2013-12-20",10.02
"1757","2013-12-23",10.06
"1758","2013-12-24",10.2
"1759","2013-12-26",10.24
"1760","2013-12-27",10.25
"1761","2013-12-30",10.38
"1762","2013-12-31",10.4
"1763","2014-01-02",10.32
"1764","2014-01-03",10.45
"1765","2014-01-06",10.6
"1766","2014-01-07",10.65
"1767","2014-01-08",10.51
"1768","2014-01-09",10.37
"1769","2014-01-10",10.44
"1770","2014-01-13",10.34
"1771","2014-01-14",10.47
"1772","2014-01-15",10.5
"1773","2014-01-16",10.48
"1774","2014-01-17",10.46
"1775","2014-01-21",10.48
"1776","2014-01-22",10.31
"1777","2014-01-23",10.34
"1778","2014-01-24",10.13
"1779","2014-01-27",10.1
"1780","2014-01-28",9.85
"1781","2014-01-29",9.93
"1782","2014-01-30",10.05
"1783","2014-01-31",9.92
"1784","2014-02-03",9.23
"1785","2014-02-04",9.19
"1786","2014-02-05",9.12
"1787","2014-02-06",9.32
"1788","2014-02-07",9.31
"1789","2014-02-10",9.25
"1790","2014-02-11",9.38
"1791","2014-02-12",9.43
"1792","2014-02-13",9.42
"1793","2014-02-14",9.66
"1794","2014-02-18",9.5
"1795","2014-02-19",9.4
"1796","2014-02-20",9.46
"1797","2014-02-21",9.47
"1798","2014-02-24",9.58
"1799","2014-02-25",9.5
"1800","2014-02-26",9.65
"1801","2014-02-27",9.61
"1802","2014-02-28",9.81
"1803","2014-03-03",9.74
"1804","2014-03-04",10.05
"1805","2014-03-05",9.91
"1806","2014-03-06",9.91
"1807","2014-03-07",9.9
"1808","2014-03-10",9.9
"1809","2014-03-11",9.75
"1810","2014-03-12",9.75
"1811","2014-03-13",9.69
"1812","2014-03-14",9.75
"1813","2014-03-17",9.81
"1814","2014-03-18",9.87
"1815","2014-03-19",9.93
"1816","2014-03-20",9.97
"1817","2014-03-21",10.02
"1818","2014-03-24",10.05
"1819","2014-03-25",10.43
"1820","2014-03-26",10.26
"1821","2014-03-27",10.45
"1822","2014-03-28",10.65
"1823","2014-03-31",10.95
"1824","2014-04-01",11.07
"1825","2014-04-02",11.19
"1826","2014-04-03",11.05
"1827","2014-04-04",11
"1828","2014-04-07",10.75
"1829","2014-04-08",10.9
"1830","2014-04-09",11.05
"1831","2014-04-10",10.89
"1832","2014-04-11",10.65
"1833","2014-04-14",10.58
"1834","2014-04-15",10.51
"1835","2014-04-16",10.84
"1836","2014-04-17",10.75
"1837","2014-04-21",10.88
"1838","2014-04-22",10.93
"1839","2014-04-23",11.08
"1840","2014-04-24",11.17
"1841","2014-04-25",11.16
"1842","2014-04-28",11.15
"1843","2014-04-29",11.14
"1844","2014-04-30",11.1
"1845","2014-05-01",11.3
"1846","2014-05-02",11.42
"1847","2014-05-05",11.6
"1848","2014-05-06",11.44
"1849","2014-05-07",11.35
"1850","2014-05-08",11.26
"1851","2014-05-09",11.27
"1852","2014-05-12",11.38
"1853","2014-05-13",11.55
"1854","2014-05-14",11.31
"1855","2014-05-15",11.28
"1856","2014-05-16",11.31
"1857","2014-05-19",11.38
"1858","2014-05-20",11.15
"1859","2014-05-21",11.37
"1860","2014-05-22",11.48
"1861","2014-05-23",11.53
"1862","2014-05-27",11.78
"1863","2014-05-28",11.86
"1864","2014-05-29",11.85
"1865","2014-05-30",11.85
"1866","2014-06-02",11.75
"1867","2014-06-03",11.55
"1868","2014-06-04",11.64
"1869","2014-06-05",11.74
"1870","2014-06-06",11.75
"1871","2014-06-09",11.94
"1872","2014-06-10",12.05
"1873","2014-06-11",11.95
"1874","2014-06-12",11.97
"1875","2014-06-13",12.01
"1876","2014-06-16",12.14
"1877","2014-06-17",12.09
"1878","2014-06-18",12.24
"1879","2014-06-19",12.65
"1880","2014-06-20",12.53
"1881","2014-06-23",12.79
"1882","2014-06-24",12.41
"1883","2014-06-25",12.46
"1884","2014-06-26",12.53
"1885","2014-06-27",12.55
"1886","2014-06-30",12.56
"1887","2014-07-01",12.93
"1888","2014-07-02",12.76
"1889","2014-07-03",12.81
"1890","2014-07-07",12.56
"1891","2014-07-08",12.44
"1892","2014-07-09",12.42
"1893","2014-07-10",12.25
"1894","2014-07-11",12.39
"1895","2014-07-14",12.34
"1896","2014-07-15",12.2
"1897","2014-07-16",12.06
"1898","2014-07-17",11.97
"1899","2014-07-18",12.09
"1900","2014-07-21",11.9
"1901","2014-07-22",11.68
"1902","2014-07-23",11.33
"1903","2014-07-24",11.18
"1904","2014-07-25",11.24
"1905","2014-07-28",10.99
"1906","2014-07-29",10.83
"1907","2014-07-30",10.95
"1908","2014-07-31",10.73
"1909","2014-08-01",10.44
"1910","2014-08-04",10.49
"1911","2014-08-05",10.2
"1912","2014-08-06",10.42
"1913","2014-08-07",10.39
"1914","2014-08-08",10.38
"1915","2014-08-11",10.69
"1916","2014-08-12",10.68
"1917","2014-08-13",10.92
"1918","2014-08-14",10.77
"1919","2014-08-15",10.73
"1920","2014-08-18",10.88
"1921","2014-08-19",10.88
"1922","2014-08-20",10.92
"1923","2014-08-21",10.92
"1924","2014-08-22",10.76
"1925","2014-08-25",10.91
"1926","2014-08-26",10.91
"1927","2014-08-27",10.96
"1928","2014-08-28",10.92
"1929","2014-08-29",11.01
"1930","2014-09-02",10.96
"1931","2014-09-03",10.96
"1932","2014-09-04",11.01
"1933","2014-09-05",10.98
"1934","2014-09-08",10.85
