"","date","JMP"
"1006","2011-05-06",8.09
"1007","2011-05-09",8.15
"1008","2011-05-10",8
"1009","2011-05-11",7.97
"1010","2011-05-12",7.91
"1011","2011-05-13",7.69
"1012","2011-05-16",7.55
"1013","2011-05-17",7.49
"1014","2011-05-18",7.6
"1015","2011-05-19",7.66
"1016","2011-05-20",7.63
"1017","2011-05-23",7.29
"1018","2011-05-24",7.21
"1019","2011-05-25",7.21
"1020","2011-05-26",7.1
"1021","2011-05-27",7.15
"1022","2011-05-31",7.1
"1023","2011-06-01",6.91
"1024","2011-06-02",6.95
"1025","2011-06-03",6.71
"1026","2011-06-06",6.76
"1027","2011-06-07",6.81
"1028","2011-06-08",6.67
"1029","2011-06-09",6.75
"1030","2011-06-10",6.37
"1031","2011-06-13",6.23
"1032","2011-06-14",6.35
"1033","2011-06-15",5.97
"1034","2011-06-16",5.85
"1035","2011-06-17",5.92
"1036","2011-06-20",5.96
"1037","2011-06-21",6.05
"1038","2011-06-22",5.95
"1039","2011-06-23",5.96
"1040","2011-06-24",6.16
"1041","2011-06-27",6.22
"1042","2011-06-28",6.4
"1043","2011-06-29",6.67
"1044","2011-06-30",7.03
"1045","2011-07-01",7.01
"1046","2011-07-05",7.08
"1047","2011-07-06",7.07
"1048","2011-07-07",7.18
"1049","2011-07-08",7.16
"1050","2011-07-11",7
"1051","2011-07-12",6.96
"1052","2011-07-13",7.07
"1053","2011-07-14",7.12
"1054","2011-07-15",7.13
"1055","2011-07-18",7.1
"1056","2011-07-19",7.08
"1057","2011-07-20",6.98
"1058","2011-07-21",7.01
"1059","2011-07-22",7.02
"1060","2011-07-25",7.01
"1061","2011-07-26",6.99
"1062","2011-07-27",6.83
"1063","2011-07-28",7.03
"1064","2011-07-29",7.34
"1065","2011-08-01",7.49
"1066","2011-08-02",7.33
"1067","2011-08-03",7.27
"1068","2011-08-04",6.96
"1069","2011-08-05",6.68
"1070","2011-08-08",6.43
"1071","2011-08-09",6.93
"1072","2011-08-10",6.4
"1073","2011-08-11",6.84
"1074","2011-08-12",6.87
"1075","2011-08-15",7.01
"1076","2011-08-16",6.69
"1077","2011-08-17",6.77
"1078","2011-08-18",6.68
"1079","2011-08-19",6.63
"1080","2011-08-22",6.65
"1081","2011-08-23",6.94
"1082","2011-08-24",6.85
"1083","2011-08-25",6.73
"1084","2011-08-26",6.72
"1085","2011-08-29",6.81
"1086","2011-08-30",6.87
"1087","2011-08-31",6.79
"1088","2011-09-01",6.72
"1089","2011-09-02",6.48
"1090","2011-09-06",6.41
"1091","2011-09-07",6.51
"1092","2011-09-08",6.59
"1093","2011-09-09",6.28
"1094","2011-09-12",6.48
"1095","2011-09-13",6.48
"1096","2011-09-14",6.52
"1097","2011-09-15",6.7
"1098","2011-09-16",6.8
"1099","2011-09-19",6.73
"1100","2011-09-20",6.47
"1101","2011-09-21",6.34
"1102","2011-09-22",6.36
"1103","2011-09-23",6.33
"1104","2011-09-26",6.5
"1105","2011-09-27",6.65
"1106","2011-09-28",6.23
"1107","2011-09-29",6.14
"1108","2011-09-30",5.81
"1109","2011-10-03",5.38
"1110","2011-10-04",6.26
"1111","2011-10-05",6.23
"1112","2011-10-06",6.34
"1113","2011-10-07",6.23
"1114","2011-10-10",6.52
"1115","2011-10-11",6.64
"1116","2011-10-12",6.78
"1117","2011-10-13",6.79
"1118","2011-10-14",6.86
"1119","2011-10-17",6.43
"1120","2011-10-18",6.81
"1121","2011-10-19",6.54
"1122","2011-10-20",6.61
"1123","2011-10-21",6.79
"1124","2011-10-24",7.02
"1125","2011-10-25",6.73
"1126","2011-10-26",7.04
"1127","2011-10-27",7.41
"1128","2011-10-28",7.45
"1129","2011-10-31",7.42
"1130","2011-11-01",7.1
"1131","2011-11-02",7.1
"1132","2011-11-03",7.16
"1133","2011-11-04",7.01
"1134","2011-11-07",6.92
"1135","2011-11-08",7.14
"1136","2011-11-09",6.52
"1137","2011-11-10",6.65
"1138","2011-11-11",7.35
"1139","2011-11-14",6.6
"1140","2011-11-15",6.71
"1141","2011-11-16",6.46
"1142","2011-11-17",6.63
"1143","2011-11-18",7.2
"1144","2011-11-21",6.78
"1145","2011-11-22",6.68
"1146","2011-11-23",6.37
"1147","2011-11-25",6.18
"1148","2011-11-28",6.62
"1149","2011-11-29",6.34
"1150","2011-11-30",7.09
"1151","2011-12-01",6.92
"1152","2011-12-02",7.03
"1153","2011-12-05",7.14
"1154","2011-12-06",7.19
"1155","2011-12-07",7.18
"1156","2011-12-08",6.89
"1157","2011-12-09",7.25
"1158","2011-12-12",7.2
"1159","2011-12-13",6.91
"1160","2011-12-14",7.23
"1161","2011-12-15",7.3
"1162","2011-12-16",6.96
"1163","2011-12-19",6.93
"1164","2011-12-20",7.37
"1165","2011-12-21",7.34
"1166","2011-12-22",7.49
"1167","2011-12-23",7.36
"1168","2011-12-27",7.34
"1169","2011-12-28",7.05
"1170","2011-12-29",7.22
"1171","2011-12-30",7.15
"1172","2012-01-03",7.79
"1173","2012-01-04",7.3
"1174","2012-01-05",7.31
"1175","2012-01-06",7.29
"1176","2012-01-09",7.24
"1177","2012-01-10",7.41
"1178","2012-01-11",7.51
"1179","2012-01-12",7.52
"1180","2012-01-13",7.34
"1181","2012-01-17",7.27
"1182","2012-01-18",7.48
"1183","2012-01-19",7.44
"1184","2012-01-20",7.45
"1185","2012-01-23",7.42
"1186","2012-01-24",7.49
"1187","2012-01-25",7.5
"1188","2012-01-26",7.32
"1189","2012-01-27",7.37
"1190","2012-01-30",7.34
"1191","2012-01-31",7.38
"1192","2012-02-01",7.49
"1193","2012-02-02",7.45
"1194","2012-02-03",7.78
"1195","2012-02-06",7.74
"1196","2012-02-07",7.75
"1197","2012-02-08",7.69
"1198","2012-02-09",7.5
"1199","2012-02-10",7.4
"1200","2012-02-13",7.49
"1201","2012-02-14",7.51
"1202","2012-02-15",7.46
"1203","2012-02-16",7.7
"1204","2012-02-17",7.65
"1205","2012-02-21",7.51
"1206","2012-02-22",7.41
"1207","2012-02-23",7.49
"1208","2012-02-24",7.47
"1209","2012-02-27",7.43
"1210","2012-02-28",7.57
"1211","2012-02-29",7.12
"1212","2012-03-01",7.1
"1213","2012-03-02",7.03
"1214","2012-03-05",7.01
"1215","2012-03-06",6.85
"1216","2012-03-07",7.04
"1217","2012-03-08",7.1
"1218","2012-03-09",7.05
"1219","2012-03-12",7.03
"1220","2012-03-13",7.24
"1221","2012-03-14",7.42
"1222","2012-03-15",7.33
"1223","2012-03-16",7.41
"1224","2012-03-19",7.49
"1225","2012-03-20",7.35
"1226","2012-03-21",7.34
"1227","2012-03-22",7.38
"1228","2012-03-23",7.55
"1229","2012-03-26",7.67
"1230","2012-03-27",7.6
"1231","2012-03-28",7.55
"1232","2012-03-29",7.5
"1233","2012-03-30",7.38
"1234","2012-04-02",7.64
"1235","2012-04-03",7.61
"1236","2012-04-04",7.36
"1237","2012-04-05",7.44
"1238","2012-04-09",7.31
"1239","2012-04-10",7.11
"1240","2012-04-11",7.16
"1241","2012-04-12",7.34
"1242","2012-04-13",7.12
"1243","2012-04-16",7.18
"1244","2012-04-17",7.31
"1245","2012-04-18",7.17
"1246","2012-04-19",7.22
"1247","2012-04-20",7.27
"1248","2012-04-23",7.2
"1249","2012-04-24",7.28
"1250","2012-04-25",7.48
"1251","2012-04-26",7.58
"1252","2012-04-27",7.62
"1253","2012-04-30",7.41
"1254","2012-05-01",7.24
"1255","2012-05-02",7.23
"1256","2012-05-03",7.43
"1257","2012-05-04",6.9
"1258","2012-05-07",6.83
"1259","2012-05-08",6.73
"1260","2012-05-09",6.61
"1261","2012-05-10",6.58
"1262","2012-05-11",6.46
"1263","2012-05-14",6.31
"1264","2012-05-15",6.24
"1265","2012-05-16",6.18
"1266","2012-05-17",6.1
"1267","2012-05-18",6.14
"1268","2012-05-21",6.08
"1269","2012-05-22",6.07
"1270","2012-05-23",6.02
"1271","2012-05-24",5.98
"1272","2012-05-25",5.86
"1273","2012-05-29",5.92
"1274","2012-05-30",5.87
"1275","2012-05-31",5.81
"1276","2012-06-01",5.56
"1277","2012-06-04",5.75
"1278","2012-06-05",5.62
"1279","2012-06-06",5.96
"1280","2012-06-07",5.97
"1281","2012-06-08",6.1
"1282","2012-06-11",5.98
"1283","2012-06-12",6.08
"1284","2012-06-13",5.94
"1285","2012-06-14",6.1
"1286","2012-06-15",5.95
"1287","2012-06-18",5.99
"1288","2012-06-19",6.13
"1289","2012-06-20",6.08
"1290","2012-06-21",5.98
"1291","2012-06-22",6.11
"1292","2012-06-25",6.01
"1293","2012-06-26",6.1
"1294","2012-06-27",6.11
"1295","2012-06-28",6.17
"1296","2012-06-29",6.18
"1297","2012-07-02",6.16
"1298","2012-07-03",6.15
"1299","2012-07-05",6.14
"1300","2012-07-06",6.02
"1301","2012-07-09",6.09
"1302","2012-07-10",6.16
"1303","2012-07-11",6.35
"1304","2012-07-12",6.25
"1305","2012-07-13",6.53
"1306","2012-07-16",6.57
"1307","2012-07-17",6.66
"1308","2012-07-18",6.8
"1309","2012-07-19",6.86
"1310","2012-07-20",6.47
"1311","2012-07-23",6.21
"1312","2012-07-24",5.96
"1313","2012-07-25",6.13
"1314","2012-07-26",6.15
"1315","2012-07-27",6.44
"1316","2012-07-30",6.44
"1317","2012-07-31",6.23
"1318","2012-08-01",5.65
"1319","2012-08-02",5.61
"1320","2012-08-03",5.97
"1321","2012-08-06",5.84
"1322","2012-08-07",5.85
"1323","2012-08-08",5.83
"1324","2012-08-09",5.85
"1325","2012-08-10",5.75
"1326","2012-08-13",5.77
"1327","2012-08-14",5.61
"1328","2012-08-15",5.62
"1329","2012-08-16",5.77
"1330","2012-08-17",5.81
"1331","2012-08-20",5.81
"1332","2012-08-21",5.84
"1333","2012-08-22",5.85
"1334","2012-08-23",5.76
"1335","2012-08-24",5.83
"1336","2012-08-27",5.71
"1337","2012-08-28",5.6
"1338","2012-08-29",5.58
"1339","2012-08-30",5.44
"1340","2012-08-31",5.39
"1341","2012-09-04",5.4
"1342","2012-09-05",5.24
"1343","2012-09-06",5.51
"1344","2012-09-07",5.5
"1345","2012-09-10",5.53
"1346","2012-09-11",5.42
"1347","2012-09-12",5.33
"1348","2012-09-13",5.41
"1349","2012-09-14",5.4
"1350","2012-09-17",5.49
"1351","2012-09-18",5.63
"1352","2012-09-19",5.62
"1353","2012-09-20",5.47
"1354","2012-09-21",5.85
"1355","2012-09-24",5.85
"1356","2012-09-25",5.55
"1357","2012-09-26",5.51
"1358","2012-09-27",5.55
"1359","2012-09-28",5.49
"1360","2012-10-01",5.5
"1361","2012-10-02",5.55
"1362","2012-10-03",5.43
"1363","2012-10-04",5.46
"1364","2012-10-05",5.47
"1365","2012-10-08",5.41
"1366","2012-10-09",5.36
"1367","2012-10-10",5.33
"1368","2012-10-11",5.35
"1369","2012-10-12",5.35
"1370","2012-10-15",5.36
"1371","2012-10-16",5.37
"1372","2012-10-17",5.4
"1373","2012-10-18",5.37
"1374","2012-10-19",5.23
"1375","2012-10-22",5.27
"1376","2012-10-23",5.22
"1377","2012-10-24",5.19
"1378","2012-10-25",5.47
"1379","2012-10-26",5.47
"1380","2012-10-31",5.54
"1381","2012-11-01",5.67
"1382","2012-11-02",5.45
"1383","2012-11-05",5.4
"1384","2012-11-06",5.47
"1385","2012-11-07",5.22
"1386","2012-11-08",5.18
"1387","2012-11-09",5.18
"1388","2012-11-12",5.13
"1389","2012-11-13",5.1
"1390","2012-11-14",4.94
"1391","2012-11-15",4.9
"1392","2012-11-16",5
"1393","2012-11-19",5.22
"1394","2012-11-20",5.16
"1395","2012-11-21",5.28
"1396","2012-11-23",5.08
"1397","2012-11-26",5.24
"1398","2012-11-27",5.29
"1399","2012-11-28",5.22
"1400","2012-11-29",5.25
"1401","2012-11-30",5.25
"1402","2012-12-03",5.32
"1403","2012-12-04",5.28
"1404","2012-12-05",5.26
"1405","2012-12-06",5.28
"1406","2012-12-07",5.25
"1407","2012-12-10",5.31
"1408","2012-12-11",5.44
"1409","2012-12-12",5.78
"1410","2012-12-13",5.75
"1411","2012-12-14",5.7
"1412","2012-12-17",5.98
"1413","2012-12-18",6
"1414","2012-12-19",6.14
"1415","2012-12-20",6.28
"1416","2012-12-21",6.5
"1417","2012-12-24",6.34
"1418","2012-12-26",6.51
"1419","2012-12-27",6.47
"1420","2012-12-28",6.39
"1421","2012-12-31",6.07
"1422","2013-01-02",6.48
"1423","2013-01-03",6.41
"1424","2013-01-04",6.4
"1425","2013-01-07",6.35
"1426","2013-01-08",6.42
"1427","2013-01-09",6.44
"1428","2013-01-10",6.43
"1429","2013-01-11",6.3
"1430","2013-01-14",6.35
"1431","2013-01-15",6.39
"1432","2013-01-16",6.26
"1433","2013-01-17",6.4
"1434","2013-01-18",6.36
"1435","2013-01-22",6.4
"1436","2013-01-23",6.28
"1437","2013-01-24",6.35
"1438","2013-01-25",6.27
"1439","2013-01-28",6.22
"1440","2013-01-29",6.38
"1441","2013-01-30",6.53
"1442","2013-01-31",6.6
"1443","2013-02-01",6.61
"1444","2013-02-04",6.12
"1445","2013-02-05",6.16
"1446","2013-02-06",6.23
"1447","2013-02-07",6.24
"1448","2013-02-08",6.29
"1449","2013-02-11",6.24
"1450","2013-02-12",6.39
"1451","2013-02-13",6.58
"1452","2013-02-14",6.59
"1453","2013-02-15",6.57
"1454","2013-02-19",6.66
"1455","2013-02-20",6.23
"1456","2013-02-21",6.15
"1457","2013-02-22",6.28
"1458","2013-02-25",5.86
"1459","2013-02-26",6.05
"1460","2013-02-27",5.99
"1461","2013-02-28",5.95
"1462","2013-03-01",5.7
"1463","2013-03-04",5.81
"1464","2013-03-05",5.93
"1465","2013-03-06",6.31
"1466","2013-03-07",6.57
"1467","2013-03-08",6.4
"1468","2013-03-11",6.51
"1469","2013-03-12",6.21
"1470","2013-03-13",6.62
"1471","2013-03-14",6.7
"1472","2013-03-15",6.63
"1473","2013-03-18",6.55
"1474","2013-03-19",6.52
"1475","2013-03-20",6.62
"1476","2013-03-21",6.82
"1477","2013-03-22",6.75
"1478","2013-03-25",6.94
"1479","2013-03-26",7.01
"1480","2013-03-27",7.11
"1481","2013-03-28",6.91
"1482","2013-04-01",6.39
"1483","2013-04-02",6.5
"1484","2013-04-03",6.46
"1485","2013-04-04",6.54
"1486","2013-04-05",6.5
"1487","2013-04-08",6.61
"1488","2013-04-09",6.55
"1489","2013-04-10",6.7
"1490","2013-04-11",6.8
"1491","2013-04-12",6.63
"1492","2013-04-15",6.17
"1493","2013-04-16",6.41
"1494","2013-04-17",6.09
"1495","2013-04-18",6.06
"1496","2013-04-19",6.2
"1497","2013-04-22",6.45
"1498","2013-04-23",6.44
"1499","2013-04-24",6.44
"1500","2013-04-25",6.44
"1501","2013-04-26",6.3
"1502","2013-04-29",6.42
"1503","2013-04-30",6.46
"1504","2013-05-01",6.2
"1505","2013-05-02",6.32
"1506","2013-05-03",6.51
"1507","2013-05-06",6.41
"1508","2013-05-07",6.44
"1509","2013-05-08",6.55
"1510","2013-05-09",6.5
"1511","2013-05-10",6.55
"1512","2013-05-13",6.62
"1513","2013-05-14",6.76
"1514","2013-05-15",6.75
"1515","2013-05-16",6.76
"1516","2013-05-17",6.86
"1517","2013-05-20",6.94
"1518","2013-05-21",6.93
"1519","2013-05-22",6.86
"1520","2013-05-23",6.85
"1521","2013-05-24",6.87
"1522","2013-05-28",7
"1523","2013-05-29",6.92
"1524","2013-05-30",6.88
"1525","2013-05-31",6.85
"1526","2013-06-03",7.02
"1527","2013-06-04",6.78
"1528","2013-06-05",6.79
"1529","2013-06-06",6.65
"1530","2013-06-07",6.59
"1531","2013-06-10",6.79
"1532","2013-06-11",6.7
"1533","2013-06-12",6.71
"1534","2013-06-13",6.76
"1535","2013-06-14",6.69
"1536","2013-06-17",6.7
"1537","2013-06-18",6.68
"1538","2013-06-19",6.67
"1539","2013-06-20",6.52
"1540","2013-06-21",6.77
"1541","2013-06-24",6.66
"1542","2013-06-25",6.82
"1543","2013-06-26",6.85
"1544","2013-06-27",6.97
"1545","2013-06-28",6.64
"1546","2013-07-01",7.1
"1547","2013-07-02",6.95
"1548","2013-07-03",6.96
"1549","2013-07-05",7.09
"1550","2013-07-08",7.04
"1551","2013-07-09",6.99
"1552","2013-07-10",7
"1553","2013-07-11",7.05
"1554","2013-07-12",7.07
"1555","2013-07-15",7.1
"1556","2013-07-16",7.06
"1557","2013-07-17",6.85
"1558","2013-07-18",6.89
"1559","2013-07-19",7.1
"1560","2013-07-22",7.15
"1561","2013-07-23",7.11
"1562","2013-07-24",6.94
"1563","2013-07-25",7.03
"1564","2013-07-26",7.14
"1565","2013-07-29",7.05
"1566","2013-07-30",6.93
"1567","2013-07-31",7.1
"1568","2013-08-01",7.14
"1569","2013-08-02",7.11
"1570","2013-08-05",7.11
"1571","2013-08-06",7.14
"1572","2013-08-07",7.1
"1573","2013-08-08",7.08
"1574","2013-08-09",6.86
"1575","2013-08-12",6.86
"1576","2013-08-13",6.94
"1577","2013-08-14",6.85
"1578","2013-08-15",6.73
"1579","2013-08-16",6.66
"1580","2013-08-19",6.62
"1581","2013-08-20",6.76
"1582","2013-08-21",6.71
"1583","2013-08-22",6.81
"1584","2013-08-23",6.88
"1585","2013-08-26",6.83
"1586","2013-08-27",6.67
"1587","2013-08-28",6.7
"1588","2013-08-29",6.73
"1589","2013-08-30",6.43
"1590","2013-09-03",6.57
"1591","2013-09-04",6.53
"1592","2013-09-05",6.61
"1593","2013-09-06",6.48
"1594","2013-09-09",6.54
"1595","2013-09-10",6.45
"1596","2013-09-11",6.47
"1597","2013-09-12",6.3
"1598","2013-09-13",6.34
"1599","2013-09-16",6.35
"1600","2013-09-17",6.4
"1601","2013-09-18",6.45
"1602","2013-09-19",6.41
"1603","2013-09-20",6.61
"1604","2013-09-23",6.74
"1605","2013-09-24",6.66
"1606","2013-09-25",6.56
"1607","2013-09-26",6.32
"1608","2013-09-27",6.22
"1609","2013-09-30",6.19
"1610","2013-10-01",6.65
"1611","2013-10-02",6.52
"1612","2013-10-03",6.51
"1613","2013-10-04",6.5
"1614","2013-10-07",6.5
"1615","2013-10-08",6.35
"1616","2013-10-09",6.44
"1617","2013-10-10",6.58
"1618","2013-10-11",6.6
"1619","2013-10-14",6.44
"1620","2013-10-15",6.38
"1621","2013-10-16",6.37
"1622","2013-10-17",6.37
"1623","2013-10-18",6.18
"1624","2013-10-21",6.39
"1625","2013-10-22",6.39
"1626","2013-10-23",6.25
"1627","2013-10-24",6.67
"1628","2013-10-25",6.85
"1629","2013-10-28",6.88
"1630","2013-10-29",6.61
"1631","2013-10-30",6.55
"1632","2013-10-31",6.41
"1633","2013-11-01",6.38
"1634","2013-11-04",6.56
"1635","2013-11-05",6.48
"1636","2013-11-06",6.54
"1637","2013-11-07",6.49
"1638","2013-11-08",6.59
"1639","2013-11-11",6.55
"1640","2013-11-12",6.43
"1641","2013-11-13",6.49
"1642","2013-11-14",6.36
"1643","2013-11-15",6.38
"1644","2013-11-18",6.36
"1645","2013-11-19",6.39
"1646","2013-11-20",6.4
"1647","2013-11-21",6.57
"1648","2013-11-22",6.62
"1649","2013-11-25",6.62
"1650","2013-11-26",6.61
"1651","2013-11-27",6.6
"1652","2013-11-29",6.56
"1653","2013-12-02",6.68
"1654","2013-12-03",6.73
"1655","2013-12-04",6.76
"1656","2013-12-05",7.07
"1657","2013-12-06",7.33
"1658","2013-12-09",7.47
"1659","2013-12-10",7.42
"1660","2013-12-11",7.17
"1661","2013-12-12",7.18
"1662","2013-12-13",7.03
"1663","2013-12-16",7.04
"1664","2013-12-17",7.02
"1665","2013-12-18",7.17
"1666","2013-12-19",7.14
"1667","2013-12-20",7.19
"1668","2013-12-23",7.44
"1669","2013-12-24",7.46
"1670","2013-12-26",7.56
"1671","2013-12-27",7.42
"1672","2013-12-30",7.27
"1673","2013-12-31",7.4
"1674","2014-01-02",7.45
"1675","2014-01-03",7.33
"1676","2014-01-06",7.41
"1677","2014-01-07",7.38
"1678","2014-01-08",7.16
"1679","2014-01-09",7.22
"1680","2014-01-10",7.2
"1681","2014-01-13",7.15
"1682","2014-01-14",7.3
"1683","2014-01-15",7.52
"1684","2014-01-16",7.59
"1685","2014-01-17",7.71
"1686","2014-01-21",8.01
"1687","2014-01-22",8.28
"1688","2014-01-23",8.09
"1689","2014-01-24",7.8
"1690","2014-01-27",7.72
"1691","2014-01-28",7.68
"1692","2014-01-29",7.44
"1693","2014-01-30",7.6
"1694","2014-01-31",7.44
"1695","2014-02-03",6.95
"1696","2014-02-04",6.91
"1697","2014-02-05",6.79
"1698","2014-02-06",6.95
"1699","2014-02-07",6.82
"1700","2014-02-10",6.96
"1701","2014-02-11",6.99
"1702","2014-02-12",7.01
"1703","2014-02-13",7.07
"1704","2014-02-14",7.04
"1705","2014-02-18",7.3
"1706","2014-02-19",6.91
"1707","2014-02-20",7.08
"1708","2014-02-21",7.06
"1709","2014-02-24",7.07
"1710","2014-02-25",7.07
"1711","2014-02-26",7.09
"1712","2014-02-27",7.25
"1713","2014-02-28",7.35
"1714","2014-03-03",7.16
"1715","2014-03-04",7.43
"1716","2014-03-05",7.44
"1717","2014-03-06",7.5
"1718","2014-03-07",7.51
"1719","2014-03-10",7.47
"1720","2014-03-11",7.33
"1721","2014-03-12",7.45
"1722","2014-03-13",7.48
"1723","2014-03-14",7.56
"1724","2014-03-17",7.97
"1725","2014-03-18",7.94
"1726","2014-03-19",7.53
"1727","2014-03-20",7.55
"1728","2014-03-21",7.54
"1729","2014-03-24",7.46
"1730","2014-03-25",7.24
"1731","2014-03-26",7.16
"1732","2014-03-27",7.03
"1733","2014-03-28",6.88
"1734","2014-03-31",7.11
"1735","2014-04-01",7.3
"1736","2014-04-02",7.2
"1737","2014-04-03",7.09
"1738","2014-04-04",6.84
"1739","2014-04-07",6.58
"1740","2014-04-08",6.64
"1741","2014-04-09",6.65
"1742","2014-04-10",6.26
"1743","2014-04-11",6.24
"1744","2014-04-14",6.37
"1745","2014-04-15",6.34
"1746","2014-04-16",6.36
"1747","2014-04-17",6.43
"1748","2014-04-21",6.45
"1749","2014-04-22",6.4
"1750","2014-04-23",6.33
"1751","2014-04-24",6.66
"1752","2014-04-25",6.45
"1753","2014-04-28",6.51
"1754","2014-04-29",6.73
"1755","2014-04-30",6.91
"1756","2014-05-01",6.85
"1757","2014-05-02",6.93
"1758","2014-05-05",6.95
"1759","2014-05-06",6.75
"1760","2014-05-07",6.66
"1761","2014-05-08",6.61
"1762","2014-05-09",6.72
"1763","2014-05-12",7.1
"1764","2014-05-13",7.02
"1765","2014-05-14",6.8
"1766","2014-05-15",6.67
"1767","2014-05-16",6.75
"1768","2014-05-19",6.75
"1769","2014-05-20",6.55
"1770","2014-05-21",6.5
"1771","2014-05-22",6.5
"1772","2014-05-23",6.67
"1773","2014-05-27",6.71
"1774","2014-05-28",6.58
"1775","2014-05-29",6.54
"1776","2014-05-30",6.5
"1777","2014-06-02",6.5
"1778","2014-06-03",6.43
"1779","2014-06-04",6.53
"1780","2014-06-05",6.8
"1781","2014-06-06",6.87
"1782","2014-06-09",6.86
"1783","2014-06-10",6.84
"1784","2014-06-11",6.71
"1785","2014-06-12",6.71
"1786","2014-06-13",6.72
"1787","2014-06-16",6.7
"1788","2014-06-17",6.76
"1789","2014-06-18",6.89
"1790","2014-06-19",6.86
"1791","2014-06-20",6.7
"1792","2014-06-23",6.89
"1793","2014-06-24",6.64
"1794","2014-06-25",6.64
"1795","2014-06-26",6.71
"1796","2014-06-27",6.85
"1797","2014-06-30",7.57
"1798","2014-07-01",7.27
"1799","2014-07-02",7.26
"1800","2014-07-03",7.42
"1801","2014-07-07",7.18
"1802","2014-07-08",7.01
"1803","2014-07-09",6.9
"1804","2014-07-10",6.91
"1805","2014-07-11",6.87
"1806","2014-07-14",6.87
"1807","2014-07-15",6.8
"1808","2014-07-16",6.69
"1809","2014-07-17",6.7
"1810","2014-07-18",6.88
"1811","2014-07-21",6.78
"1812","2014-07-22",6.94
"1813","2014-07-23",6.96
"1814","2014-07-24",6.91
"1815","2014-07-25",6.87
"1816","2014-07-28",6.84
"1817","2014-07-29",6.78
"1818","2014-07-30",6.95
"1819","2014-07-31",6.74
"1820","2014-08-01",6.78
"1821","2014-08-04",6.9
"1822","2014-08-05",6.82
"1823","2014-08-06",6.74
"1824","2014-08-07",6.75
"1825","2014-08-08",6.78
"1826","2014-08-11",6.8
"1827","2014-08-12",6.82
"1828","2014-08-13",6.77
"1829","2014-08-14",6.75
"1830","2014-08-15",6.74
"1831","2014-08-18",6.82
"1832","2014-08-19",6.8
"1833","2014-08-20",6.85
"1834","2014-08-21",6.83
"1835","2014-08-22",6.82
"1836","2014-08-25",6.89
"1837","2014-08-26",6.9
"1838","2014-08-27",6.85
"1839","2014-08-28",6.93
"1840","2014-08-29",6.86
"1841","2014-09-02",6.8
"1842","2014-09-03",6.75
"1843","2014-09-04",6.7
"1844","2014-09-05",6.68
"1845","2014-09-08",6.67
"1846","2014-09-09",6.67
"1847","2014-09-10",6.65
"1848","2014-09-11",6.67
"1849","2014-09-12",6.72
"1850","2014-09-15",6.68
"1851","2014-09-16",6.72
"1852","2014-09-17",6.68
"1853","2014-09-18",6.67
"1854","2014-09-19",6.68
"1855","2014-09-22",6.55
"1856","2014-09-23",6.5
"1857","2014-09-24",6.44
"1858","2014-09-25",6.38
"1859","2014-09-26",6.36
"1860","2014-09-29",6.36
"1861","2014-09-30",6.27
"1862","2014-10-01",6.22
"1863","2014-10-02",6.19
"1864","2014-10-03",6.22
"1865","2014-10-06",6.26
"1866","2014-10-07",6.13
"1867","2014-10-08",6.14
"1868","2014-10-09",6.21
"1869","2014-10-10",6.32
"1870","2014-10-13",6.27
"1871","2014-10-14",6.36
"1872","2014-10-15",6.32
"1873","2014-10-16",6.36
"1874","2014-10-17",6.55
"1875","2014-10-20",6.49
"1876","2014-10-21",6.54
"1877","2014-10-22",6.45
"1878","2014-10-23",6.6
"1879","2014-10-24",6.35
"1880","2014-10-27",6.78
"1881","2014-10-28",6.76
"1882","2014-10-29",6.83
"1883","2014-10-30",7
"1884","2014-10-31",7.3
"1885","2014-11-03",7.95
"1886","2014-11-04",8.13
"1887","2014-11-05",7.94
"1888","2014-11-06",7.98
"1889","2014-11-07",7.83
"1890","2014-11-10",7.85
"1891","2014-11-11",7.85
"1892","2014-11-12",7.68
"1893","2014-11-13",7.55
"1894","2014-11-14",7.37
"1895","2014-11-17",7.17
"1896","2014-11-18",7.19
"1897","2014-11-19",7.18
"1898","2014-11-20",7.22
"1899","2014-11-21",7.17
"1900","2014-11-24",7.38
"1901","2014-11-25",7.3
"1902","2014-11-26",7.37
"1903","2014-11-28",7.29
"1904","2014-12-01",7.18
"1905","2014-12-02",7.16
"1906","2014-12-03",7.15
"1907","2014-12-04",7.19
"1908","2014-12-05",7.35
"1909","2014-12-08",7.28
"1910","2014-12-09",7.38
"1911","2014-12-10",7.37
"1912","2014-12-11",7.38
"1913","2014-12-12",7.33
"1914","2014-12-15",7.37
"1915","2014-12-16",7.45
"1916","2014-12-17",7.5
"1917","2014-12-18",7.65
"1918","2014-12-19",7.86
"1919","2014-12-22",8.05
"1920","2014-12-23",8.32
"1921","2014-12-24",8.08
"1922","2014-12-26",7.98
"1923","2014-12-29",8.11
"1924","2014-12-30",7.79
"1925","2014-12-31",7.62
"1926","2015-01-02",7.9
"1927","2015-01-05",8.29
"1928","2015-01-06",7.79
"1929","2015-01-07",7.85
"1930","2015-01-08",8.11
"1931","2015-01-09",7.95
"1932","2015-01-12",7.92
"1933","2015-01-13",7.87
"1934","2015-01-14",7.77
"1935","2015-01-15",7.63
"1936","2015-01-16",7.59
"1937","2015-01-20",7.91
"1938","2015-01-21",7.87
