"","date","SOHO"
"1002","2010-12-22",2.29
"1003","2010-12-23",2.29
"1004","2010-12-27",2.16
"1005","2010-12-28",2.2
"1006","2010-12-29",2.21
"1007","2010-12-30",2.16
"1008","2010-12-31",2.11
"1009","2011-01-03",2.16
"1010","2011-01-04",2.13
"1011","2011-01-05",2.19
"1012","2011-01-06",2.25
"1013","2011-01-07",2.27
"1014","2011-01-10",2.31
"1015","2011-01-11",2.34
"1016","2011-01-12",2.49
"1017","2011-01-13",2.55
"1018","2011-01-14",2.69
"1019","2011-01-18",2.61
"1020","2011-01-19",2.64
"1021","2011-01-20",2.84
"1022","2011-01-21",2.8
"1023","2011-01-24",2.88
"1024","2011-01-25",2.9
"1025","2011-01-26",2.92
"1026","2011-01-27",2.95
"1027","2011-01-28",2.93
"1028","2011-01-31",2.91
"1029","2011-02-01",2.88
"1030","2011-02-02",2.88
"1031","2011-02-03",3.03
"1032","2011-02-04",2.93
"1033","2011-02-07",2.9
"1034","2011-02-08",3.01
"1035","2011-02-09",3.1
"1036","2011-02-10",3.04
"1037","2011-02-11",2.9
"1038","2011-02-14",2.89
"1039","2011-02-15",2.9
"1040","2011-02-16",2.87
"1041","2011-02-17",2.91
"1042","2011-02-18",2.88
"1043","2011-02-22",3.08
"1044","2011-02-23",2.87
"1045","2011-02-24",2.79
"1046","2011-02-25",2.91
"1047","2011-02-28",2.76
"1048","2011-03-01",2.75
"1049","2011-03-02",2.81
"1050","2011-03-03",2.79
"1051","2011-03-04",2.67
"1052","2011-03-07",2.68
"1053","2011-03-08",2.65
"1054","2011-03-09",2.63
"1055","2011-03-10",2.61
"1056","2011-03-11",2.62
"1057","2011-03-14",2.55
"1058","2011-03-15",2.75
"1059","2011-03-16",2.63
"1060","2011-03-17",2.59
"1061","2011-03-18",2.61
"1062","2011-03-21",2.51
"1063","2011-03-22",2.54
"1064","2011-03-23",2.57
"1065","2011-03-24",2.55
"1066","2011-03-25",2.51
"1067","2011-03-28",2.52
"1068","2011-03-29",2.51
"1069","2011-03-30",2.55
"1070","2011-03-31",2.54
"1071","2011-04-01",2.5
"1072","2011-04-04",2.5
"1073","2011-04-05",2.46
"1074","2011-04-06",2.36
"1075","2011-04-07",2.47
"1076","2011-04-08",2.4
"1077","2011-04-11",2.56
"1078","2011-04-12",2.58
"1079","2011-04-13",2.69
"1080","2011-04-14",2.76
"1081","2011-04-15",2.7
"1082","2011-04-18",2.78
"1083","2011-04-19",2.84
"1084","2011-04-20",2.9
"1085","2011-04-21",2.92
"1086","2011-04-25",2.84
"1087","2011-04-26",2.75
"1088","2011-04-27",2.63
"1089","2011-04-28",2.7
"1090","2011-04-29",2.85
"1091","2011-05-02",2.85
"1092","2011-05-03",2.98
"1093","2011-05-04",3
"1094","2011-05-05",2.96
"1095","2011-05-06",2.92
"1096","2011-05-09",2.92
"1097","2011-05-10",3.09
"1098","2011-05-11",3.03
"1099","2011-05-12",2.99
"1100","2011-05-13",3.04
"1101","2011-05-16",2.95
"1102","2011-05-17",2.95
"1103","2011-05-18",2.99
"1104","2011-05-19",3
"1105","2011-05-20",2.94
"1106","2011-05-23",2.91
"1107","2011-05-24",2.99
"1108","2011-05-25",2.95
"1109","2011-05-26",2.95
"1110","2011-05-27",2.97
"1111","2011-05-31",2.95
"1112","2011-06-01",2.95
"1113","2011-06-02",2.94
"1114","2011-06-03",2.95
"1115","2011-06-06",2.96
"1116","2011-06-07",2.9
"1117","2011-06-08",2.95
"1118","2011-06-09",2.96
"1119","2011-06-10",2.94
"1120","2011-06-13",2.95
"1121","2011-06-14",2.95
"1122","2011-06-15",3.04
"1123","2011-06-16",2.96
"1124","2011-06-17",2.99
"1125","2011-06-20",3.03
"1126","2011-06-21",3.05
"1127","2011-06-22",3.03
"1128","2011-06-23",2.95
"1129","2011-06-24",3.02
"1130","2011-06-27",2.88
"1131","2011-06-28",2.83
"1132","2011-06-29",2.88
"1133","2011-06-30",2.92
"1134","2011-07-01",2.83
"1135","2011-07-05",2.81
"1136","2011-07-06",2.83
"1137","2011-07-07",2.87
"1138","2011-07-08",2.9
"1139","2011-07-11",2.82
"1140","2011-07-12",2.81
"1141","2011-07-13",2.78
"1142","2011-07-14",2.8
"1143","2011-07-15",2.78
"1144","2011-07-18",2.68
"1145","2011-07-19",2.79
"1146","2011-07-20",2.75
"1147","2011-07-21",2.94
"1148","2011-07-22",2.8
"1149","2011-07-25",2.84
"1150","2011-07-26",2.75
"1151","2011-07-27",2.74
"1152","2011-07-28",2.68
"1153","2011-07-29",2.68
"1154","2011-08-01",2.83
"1155","2011-08-02",2.71
"1156","2011-08-03",2.73
"1157","2011-08-04",2.7
"1158","2011-08-05",2.6
"1159","2011-08-08",2.3
"1160","2011-08-09",2.01
"1161","2011-08-10",2.03
"1162","2011-08-11",2.19
"1163","2011-08-12",2.44
"1164","2011-08-15",2.32
"1165","2011-08-16",2.35
"1166","2011-08-17",2.34
"1167","2011-08-18",2.15
"1168","2011-08-19",2.14
"1169","2011-08-22",2.08
"1170","2011-08-23",2.02
"1171","2011-08-24",2
"1172","2011-08-25",1.99
"1173","2011-08-26",2
"1174","2011-08-29",1.98
"1175","2011-08-30",1.95
"1176","2011-08-31",2.11
"1177","2011-09-01",2.1
"1178","2011-09-02",2.02
"1179","2011-09-06",2.08
"1180","2011-09-07",2.15
"1181","2011-09-08",2.2
"1182","2011-09-09",2.19
"1183","2011-09-12",2.19
"1184","2011-09-13",2.23
"1185","2011-09-14",2.2
"1186","2011-09-15",2.18
"1187","2011-09-16",2.36
"1188","2011-09-19",2.19
"1189","2011-09-20",2.12
"1190","2011-09-21",2.11
"1191","2011-09-22",2.03
"1192","2011-09-23",2.09
"1193","2011-09-26",2.14
"1194","2011-09-27",2.22
"1195","2011-09-28",2.18
"1196","2011-09-29",2.24
"1197","2011-09-30",2.16
"1198","2011-10-03",2.09
"1199","2011-10-04",1.92
"1200","2011-10-05",2.07
"1201","2011-10-06",2.05
"1202","2011-10-07",2.08
"1203","2011-10-10",2.08
"1204","2011-10-11",2.05
"1205","2011-10-12",2
"1206","2011-10-13",1.96
"1207","2011-10-14",2.1
"1208","2011-10-17",2.1
"1209","2011-10-18",2.14
"1210","2011-10-19",2.14
"1211","2011-10-20",2.23
"1212","2011-10-21",2.3
"1213","2011-10-24",2.19
"1214","2011-10-25",2.27
"1215","2011-10-26",2.3
"1216","2011-10-27",2.35
"1217","2011-10-28",2.35
"1218","2011-10-31",2.29
"1219","2011-11-01",2.25
"1220","2011-11-02",2.24
"1221","2011-11-03",2.17
"1222","2011-11-04",2.33
"1223","2011-11-07",2.38
"1224","2011-11-08",2.33
"1225","2011-11-09",2.44
"1226","2011-11-10",2.31
"1227","2011-11-11",2.43
"1228","2011-11-14",2.34
"1229","2011-11-15",2.25
"1230","2011-11-16",2.25
"1231","2011-11-17",2.2
"1232","2011-11-18",2.1
"1233","2011-11-21",2.08
"1234","2011-11-22",2.16
"1235","2011-11-23",2.07
"1236","2011-11-25",2.09
"1237","2011-11-28",2.21
"1238","2011-11-29",2.17
"1239","2011-11-30",2.23
"1240","2011-12-01",2.22
"1241","2011-12-02",2.36
"1242","2011-12-05",2.33
"1243","2011-12-06",2.42
"1244","2011-12-07",2.4
"1245","2011-12-08",2.4
"1246","2011-12-09",2.42
"1247","2011-12-12",2.44
"1248","2011-12-13",2.44
"1249","2011-12-14",2.28
"1250","2011-12-15",2.44
"1251","2011-12-16",2.38
"1252","2011-12-19",2.43
"1253","2011-12-20",2.45
"1254","2011-12-21",2.43
"1255","2011-12-22",2.35
"1256","2011-12-23",2.38
"1257","2011-12-27",2.45
"1258","2011-12-28",2.32
"1259","2011-12-29",2.25
"1260","2011-12-30",2.38
"1261","2012-01-03",2.3
"1262","2012-01-04",2.28
"1263","2012-01-05",2.32
"1264","2012-01-06",2.26
"1265","2012-01-09",2.32
"1266","2012-01-10",2.36
"1267","2012-01-11",2.28
"1268","2012-01-12",2.42
"1269","2012-01-13",2.37
"1270","2012-01-17",2.41
"1271","2012-01-18",2.35
"1272","2012-01-19",2.48
"1273","2012-01-20",2.48
"1274","2012-01-23",2.48
"1275","2012-01-24",2.48
"1276","2012-01-25",2.43
"1277","2012-01-26",2.48
"1278","2012-01-27",2.46
"1279","2012-01-30",2.43
"1280","2012-01-31",2.46
"1281","2012-02-01",2.34
"1282","2012-02-02",2.4
"1283","2012-02-03",2.45
"1284","2012-02-06",2.4
"1285","2012-02-07",2.41
"1286","2012-02-08",2.38
"1287","2012-02-09",2.35
"1288","2012-02-10",2.36
"1289","2012-02-13",2.33
"1290","2012-02-14",2.36
"1291","2012-02-15",2.37
"1292","2012-02-16",2.35
"1293","2012-02-17",2.39
"1294","2012-02-21",2.32
"1295","2012-02-22",2.4
"1296","2012-02-23",2.43
"1297","2012-02-24",2.42
"1298","2012-02-27",2.44
"1299","2012-02-28",2.57
"1300","2012-02-29",2.63
"1301","2012-03-01",2.68
"1302","2012-03-02",2.66
"1303","2012-03-05",2.51
"1304","2012-03-06",2.61
"1305","2012-03-07",2.57
"1306","2012-03-08",2.7
"1307","2012-03-09",2.62
"1308","2012-03-12",2.69
"1309","2012-03-13",2.95
"1310","2012-03-14",2.95
"1311","2012-03-15",2.94
"1312","2012-03-16",2.77
"1313","2012-03-19",2.89
"1314","2012-03-20",2.94
"1315","2012-03-21",2.94
"1316","2012-03-22",2.92
"1317","2012-03-23",2.92
"1318","2012-03-26",2.92
"1319","2012-03-27",2.82
"1320","2012-03-28",2.76
"1321","2012-03-29",2.75
"1322","2012-03-30",2.93
"1323","2012-04-02",2.86
"1324","2012-04-03",3.03
"1325","2012-04-04",2.81
"1326","2012-04-05",3.05
"1327","2012-04-09",2.72
"1328","2012-04-10",2.87
"1329","2012-04-11",2.85
"1330","2012-04-12",3
"1331","2012-04-13",3.04
"1332","2012-04-16",3.01
"1333","2012-04-17",3.18
"1334","2012-04-18",3.3
"1335","2012-04-19",3.35
"1336","2012-04-20",3.33
"1337","2012-04-23",3.25
"1338","2012-04-24",3.24
"1339","2012-04-25",3.38
"1340","2012-04-26",3.45
"1341","2012-04-27",3.45
"1342","2012-04-30",3.63
"1343","2012-05-01",3.75
"1344","2012-05-02",3.69
"1345","2012-05-03",3.78
"1346","2012-05-04",3.8
"1347","2012-05-07",3.76
"1348","2012-05-08",3.73
"1349","2012-05-09",3.75
"1350","2012-05-10",3.71
"1351","2012-05-11",3.71
"1352","2012-05-14",3.65
"1353","2012-05-15",3.65
"1354","2012-05-16",3.4
"1355","2012-05-17",3.3
"1356","2012-05-18",3.33
"1357","2012-05-21",3.3
"1358","2012-05-22",3.3
"1359","2012-05-23",3.45
"1360","2012-05-24",3.28
"1361","2012-05-25",3.3
"1362","2012-05-29",3.26
"1363","2012-05-30",3.13
"1364","2012-05-31",3.27
"1365","2012-06-01",3.3
"1366","2012-06-04",3.4
"1367","2012-06-05",3.21
"1368","2012-06-06",3.24
"1369","2012-06-07",3.2
"1370","2012-06-08",3.3
"1371","2012-06-11",3.2
"1372","2012-06-12",3.34
"1373","2012-06-13",3.25
"1374","2012-06-14",3.12
"1375","2012-06-15",3.21
"1376","2012-06-18",3.2
"1377","2012-06-19",3.29
"1378","2012-06-20",3.25
"1379","2012-06-21",3.22
"1380","2012-06-22",3.6
"1381","2012-06-25",3.55
"1382","2012-06-26",3.42
"1383","2012-06-27",3.59
"1384","2012-06-28",3.59
"1385","2012-06-29",3.59
"1386","2012-07-02",3.5
"1387","2012-07-03",3.4
"1388","2012-07-05",3.43
"1389","2012-07-06",3.47
"1390","2012-07-09",3.58
"1391","2012-07-10",3.5
"1392","2012-07-11",3.51
"1393","2012-07-12",3.55
"1394","2012-07-13",3.55
"1395","2012-07-16",3.55
"1396","2012-07-17",3.7
"1397","2012-07-18",3.7
"1398","2012-07-19",3.56
"1399","2012-07-20",3.63
"1400","2012-07-23",3.51
"1401","2012-07-24",3.72
"1402","2012-07-25",3.73
"1403","2012-07-26",3.75
"1404","2012-07-27",3.85
"1405","2012-07-30",3.89
"1406","2012-07-31",3.89
"1407","2012-08-01",3.9
"1408","2012-08-02",3.9
"1409","2012-08-03",3.73
"1410","2012-08-06",3.83
"1411","2012-08-07",3.93
"1412","2012-08-08",3.93
"1413","2012-08-09",3.83
"1414","2012-08-10",3.77
"1415","2012-08-13",3.8
"1416","2012-08-14",3.78
"1417","2012-08-15",3.81
"1418","2012-08-16",3.9
"1419","2012-08-17",3.88
"1420","2012-08-20",3.9
"1421","2012-08-21",3.91
"1422","2012-08-22",3.91
"1423","2012-08-23",3.89
"1424","2012-08-24",3.87
"1425","2012-08-27",3.86
"1426","2012-08-28",3.9
"1427","2012-08-29",3.8
"1428","2012-08-30",3.87
"1429","2012-08-31",3.87
"1430","2012-09-04",3.85
"1431","2012-09-05",3.9
"1432","2012-09-06",3.89
"1433","2012-09-07",3.8
"1434","2012-09-10",3.85
"1435","2012-09-11",3.86
"1436","2012-09-12",3.89
"1437","2012-09-13",3.85
"1438","2012-09-14",3.85
"1439","2012-09-17",3.85
"1440","2012-09-18",3.85
"1441","2012-09-19",3.84
"1442","2012-09-20",3.9
"1443","2012-09-21",3.9
"1444","2012-09-24",4.05
"1445","2012-09-25",4.06
"1446","2012-09-26",4.02
"1447","2012-09-27",4.05
"1448","2012-09-28",4.07
"1449","2012-10-01",3.98
"1450","2012-10-02",3.95
"1451","2012-10-03",3.96
"1452","2012-10-04",3.91
"1453","2012-10-05",4.02
"1454","2012-10-08",3.98
"1455","2012-10-09",4.07
"1456","2012-10-10",3.92
"1457","2012-10-11",4
"1458","2012-10-12",3.95
"1459","2012-10-15",3.91
"1460","2012-10-16",3.91
"1461","2012-10-17",3.92
"1462","2012-10-18",3.91
"1463","2012-10-19",3.8
"1464","2012-10-22",3.79
"1465","2012-10-23",3.65
"1466","2012-10-24",3.78
"1467","2012-10-25",3.75
"1468","2012-10-26",3.68
"1469","2012-10-31",3.65
"1470","2012-11-01",3.85
"1471","2012-11-02",3.75
"1472","2012-11-05",3.76
"1473","2012-11-06",3.85
"1474","2012-11-07",3.84
"1475","2012-11-08",3.86
"1476","2012-11-09",3.75
"1477","2012-11-12",3.5
"1478","2012-11-13",3.32
"1479","2012-11-14",3.12
"1480","2012-11-15",3.2
"1481","2012-11-16",3.21
"1482","2012-11-19",3.26
"1483","2012-11-20",3.26
"1484","2012-11-21",3.22
"1485","2012-11-23",3.23
"1486","2012-11-26",3.24
"1487","2012-11-27",3.25
"1488","2012-11-28",3.23
"1489","2012-11-29",3.25
"1490","2012-11-30",3.25
"1491","2012-12-03",3.24
"1492","2012-12-04",3.2
"1493","2012-12-05",3.13
"1494","2012-12-06",3.15
"1495","2012-12-07",3.11
"1496","2012-12-10",3
"1497","2012-12-11",3.01
"1498","2012-12-12",2.96
"1499","2012-12-13",3.2
"1500","2012-12-14",3
"1501","2012-12-17",3.02
"1502","2012-12-18",3.07
"1503","2012-12-19",3.15
"1504","2012-12-20",3.2
"1505","2012-12-21",3.22
"1506","2012-12-24",3.26
"1507","2012-12-26",3.19
"1508","2012-12-27",3.18
"1509","2012-12-28",3.2
"1510","2012-12-31",3.32
"1511","2013-01-02",3.31
"1512","2013-01-03",3.37
"1513","2013-01-04",3.42
"1514","2013-01-07",3.39
"1515","2013-01-08",3.29
"1516","2013-01-09",3.38
"1517","2013-01-10",3.33
"1518","2013-01-11",3.3
"1519","2013-01-14",3.24
"1520","2013-01-15",3.23
"1521","2013-01-16",3.23
"1522","2013-01-17",3.3
"1523","2013-01-18",3.27
"1524","2013-01-22",3.39
"1525","2013-01-23",3.31
"1526","2013-01-24",3.38
"1527","2013-01-25",3.44
"1528","2013-01-28",3.35
"1529","2013-01-29",3.45
"1530","2013-01-30",3.46
"1531","2013-01-31",3.32
"1532","2013-02-01",3.38
"1533","2013-02-04",3.34
"1534","2013-02-05",3.39
"1535","2013-02-06",3.32
"1536","2013-02-07",3.3
"1537","2013-02-08",3.3
"1538","2013-02-11",3.3
"1539","2013-02-12",3.33
"1540","2013-02-13",3.3
"1541","2013-02-14",3.38
"1542","2013-02-15",3.5
"1543","2013-02-19",3.72
"1544","2013-02-20",3.67
"1545","2013-02-21",3.92
"1546","2013-02-22",4
"1547","2013-02-25",4.1
"1548","2013-02-26",4.1
"1549","2013-02-27",4.22
"1550","2013-02-28",4.29
"1551","2013-03-01",4.29
"1552","2013-03-04",4.27
"1553","2013-03-05",4.27
"1554","2013-03-06",4.18
"1555","2013-03-07",4.24
"1556","2013-03-08",4.2
"1557","2013-03-11",4.24
"1558","2013-03-12",4.24
"1559","2013-03-13",4.21
"1560","2013-03-14",4.23
"1561","2013-03-15",4.24
"1562","2013-03-18",4.13
"1563","2013-03-19",4
"1564","2013-03-20",4.01
"1565","2013-03-21",4.02
"1566","2013-03-22",4.04
"1567","2013-03-25",4.09
"1568","2013-03-26",4
"1569","2013-03-27",4.07
"1570","2013-03-28",4.16
"1571","2013-04-01",4.2
"1572","2013-04-02",4.19
"1573","2013-04-03",4.08
"1574","2013-04-04",4.05
"1575","2013-04-05",4.2
"1576","2013-04-08",4.18
"1577","2013-04-09",4.18
"1578","2013-04-10",4.1
"1579","2013-04-11",4.09
"1580","2013-04-12",4.02
"1581","2013-04-15",4
"1582","2013-04-16",3.99
"1583","2013-04-17",3.98
"1584","2013-04-18",4
"1585","2013-04-19",4.05
"1586","2013-04-22",4.1
"1587","2013-04-23",4.1
"1588","2013-04-24",4.15
"1589","2013-04-25",4.2
"1590","2013-04-26",4.11
"1591","2013-04-29",4.2
"1592","2013-04-30",4.2
"1593","2013-05-01",4.06
"1594","2013-05-02",4.17
"1595","2013-05-03",4.23
"1596","2013-05-06",4.19
"1597","2013-05-07",4.25
"1598","2013-05-08",4.18
"1599","2013-05-09",4.18
"1600","2013-05-10",4.35
"1601","2013-05-13",4.5
"1602","2013-05-14",4.52
"1603","2013-05-15",4.31
"1604","2013-05-16",4.5
"1605","2013-05-17",4.6
"1606","2013-05-20",4.6
"1607","2013-05-21",4.66
"1608","2013-05-22",4.57
"1609","2013-05-23",4.55
"1610","2013-05-24",4.4
"1611","2013-05-28",4.55
"1612","2013-05-29",4.45
"1613","2013-05-30",4.48
"1614","2013-05-31",4.45
"1615","2013-06-03",4.4
"1616","2013-06-04",4.6
"1617","2013-06-05",4.27
"1618","2013-06-06",4.16
"1619","2013-06-07",4.21
"1620","2013-06-10",4.36
"1621","2013-06-11",4.2
"1622","2013-06-12",4.24
"1623","2013-06-13",4.17
"1624","2013-06-14",4.35
"1625","2013-06-17",4.45
"1626","2013-06-18",4.27
"1627","2013-06-19",4.41
"1628","2013-06-20",4.3
"1629","2013-06-21",4.21
"1630","2013-06-24",4.22
"1631","2013-06-25",4.4
"1632","2013-06-26",4.45
"1633","2013-06-27",4.45
"1634","2013-06-28",4.4
"1635","2013-07-01",4.5
"1636","2013-07-02",4.5
"1637","2013-07-03",4.4
"1638","2013-07-05",4.41
"1639","2013-07-08",4.63
"1640","2013-07-09",4.53
"1641","2013-07-10",4.43
"1642","2013-07-11",4.5
"1643","2013-07-12",4.47
"1644","2013-07-15",4.48
"1645","2013-07-16",4.58
"1646","2013-07-17",4.62
"1647","2013-07-18",4.55
"1648","2013-07-19",4.48
"1649","2013-07-22",4.64
"1650","2013-07-23",4.6
"1651","2013-07-24",4.45
"1652","2013-07-25",4.47
"1653","2013-07-26",4.51
"1654","2013-07-29",4.57
"1655","2013-07-30",4.61
"1656","2013-07-31",4.6
"1657","2013-08-01",4.6
"1658","2013-08-02",4.59
"1659","2013-08-05",4.58
"1660","2013-08-06",4.58
"1661","2013-08-07",4.58
"1662","2013-08-08",4.45
"1663","2013-08-09",4.45
"1664","2013-08-12",4.47
"1665","2013-08-13",4.41
"1666","2013-08-14",4.42
"1667","2013-08-15",4.39
"1668","2013-08-16",4.33
"1669","2013-08-19",4.34
"1670","2013-08-20",4.45
"1671","2013-08-21",4.46
"1672","2013-08-22",4.4
"1673","2013-08-23",4.37
"1674","2013-08-26",4.34
"1675","2013-08-27",4.2
"1676","2013-08-28",4.27
"1677","2013-08-29",4.45
"1678","2013-08-30",4.48
"1679","2013-09-03",4.47
"1680","2013-09-04",4.51
"1681","2013-09-05",4.36
"1682","2013-09-06",4.4
"1683","2013-09-09",4.53
"1684","2013-09-10",4.52
"1685","2013-09-11",4.51
"1686","2013-09-12",4.55
"1687","2013-09-13",4.46
"1688","2013-09-16",4.48
"1689","2013-09-17",4.5
"1690","2013-09-18",4.53
"1691","2013-09-19",4.54
"1692","2013-09-20",4.54
"1693","2013-09-23",4.53
"1694","2013-09-24",4.56
"1695","2013-09-25",4.54
"1696","2013-09-26",4.76
"1697","2013-09-27",4.65
"1698","2013-09-30",4.74
"1699","2013-10-01",4.7
"1700","2013-10-02",4.7
"1701","2013-10-03",4.7
"1702","2013-10-04",4.78
"1703","2013-10-07",4.64
"1704","2013-10-08",4.62
"1705","2013-10-09",4.65
"1706","2013-10-10",4.67
"1707","2013-10-11",4.79
"1708","2013-10-14",4.77
"1709","2013-10-15",4.63
"1710","2013-10-16",4.69
"1711","2013-10-17",4.73
"1712","2013-10-18",4.77
"1713","2013-10-21",4.63
"1714","2013-10-22",4.69
"1715","2013-10-23",4.65
"1716","2013-10-24",4.65
"1717","2013-10-25",4.63
"1718","2013-10-28",4.61
"1719","2013-10-29",4.66
"1720","2013-10-30",4.66
"1721","2013-10-31",4.58
"1722","2013-11-01",4.6
"1723","2013-11-04",4.59
"1724","2013-11-05",4.67
"1725","2013-11-06",4.67
"1726","2013-11-07",4.94
"1727","2013-11-08",4.97
"1728","2013-11-11",5.2
"1729","2013-11-12",5.16
"1730","2013-11-13",5.2
"1731","2013-11-14",5.3
"1732","2013-11-15",5.35
"1733","2013-11-18",5.35
"1734","2013-11-19",5.36
"1735","2013-11-20",5.29
"1736","2013-11-21",5.25
"1737","2013-11-22",5.25
"1738","2013-11-25",5.29
"1739","2013-11-26",5.16
"1740","2013-11-27",5.27
"1741","2013-11-29",5.44
"1742","2013-12-02",5.4
"1743","2013-12-03",5.4
"1744","2013-12-04",5.3
"1745","2013-12-05",5.25
"1746","2013-12-06",5.69
"1747","2013-12-09",5.8
"1748","2013-12-10",5.7
"1749","2013-12-11",5.54
"1750","2013-12-12",5.43
"1751","2013-12-13",5.58
"1752","2013-12-16",5.65
"1753","2013-12-17",5.56
"1754","2013-12-18",5.64
"1755","2013-12-19",5.42
"1756","2013-12-20",5.73
"1757","2013-12-23",5.69
"1758","2013-12-24",5.84
"1759","2013-12-26",5.82
"1760","2013-12-27",5.53
"1761","2013-12-30",5.8
"1762","2013-12-31",5.94
"1763","2014-01-02",5.86
"1764","2014-01-03",5.84
"1765","2014-01-06",5.83
"1766","2014-01-07",5.83
"1767","2014-01-08",5.68
"1768","2014-01-09",5.58
"1769","2014-01-10",5.74
"1770","2014-01-13",5.55
"1771","2014-01-14",5.78
"1772","2014-01-15",5.77
"1773","2014-01-16",5.65
"1774","2014-01-17",5.71
"1775","2014-01-21",5.64
"1776","2014-01-22",5.69
"1777","2014-01-23",5.58
"1778","2014-01-24",5.76
"1779","2014-01-27",5.76
"1780","2014-01-28",5.93
"1781","2014-01-29",5.9
"1782","2014-01-30",5.85
"1783","2014-01-31",5.88
"1784","2014-02-03",5.88
"1785","2014-02-04",5.97
"1786","2014-02-05",5.93
"1787","2014-02-06",5.98
"1788","2014-02-07",5.95
"1789","2014-02-10",5.99
"1790","2014-02-11",6.08
"1791","2014-02-12",6.01
"1792","2014-02-13",6.04
"1793","2014-02-14",6.14
"1794","2014-02-18",6.24
"1795","2014-02-19",6.32
"1796","2014-02-20",6.27
"1797","2014-02-21",6.29
"1798","2014-02-24",6.2
"1799","2014-02-25",6.2
"1800","2014-02-26",6.19
"1801","2014-02-27",6
"1802","2014-02-28",6.17
"1803","2014-03-03",6.3
"1804","2014-03-04",6.17
"1805","2014-03-05",6.07
"1806","2014-03-06",6.3
"1807","2014-03-07",6.32
"1808","2014-03-10",6.18
"1809","2014-03-11",6.16
"1810","2014-03-12",6.17
"1811","2014-03-13",6.28
"1812","2014-03-14",6.39
"1813","2014-03-17",6.3
"1814","2014-03-18",6.21
"1815","2014-03-19",6.14
"1816","2014-03-20",6.24
"1817","2014-03-21",6.36
"1818","2014-03-24",6.22
"1819","2014-03-25",6.25
"1820","2014-03-26",6.33
"1821","2014-03-27",6.33
"1822","2014-03-28",6.34
"1823","2014-03-31",6.37
"1824","2014-04-01",6.47
"1825","2014-04-02",6.59
"1826","2014-04-03",6.62
"1827","2014-04-04",6.68
"1828","2014-04-07",6.69
"1829","2014-04-08",6.68
"1830","2014-04-09",6.79
"1831","2014-04-10",6.83
"1832","2014-04-11",6.76
"1833","2014-04-14",6.84
"1834","2014-04-15",6.8
"1835","2014-04-16",6.83
"1836","2014-04-17",6.89
"1837","2014-04-21",6.88
"1838","2014-04-22",6.9
"1839","2014-04-23",6.8
"1840","2014-04-24",6.79
"1841","2014-04-25",6.64
"1842","2014-04-28",6.8
"1843","2014-04-29",6.97
"1844","2014-04-30",7.04
"1845","2014-05-01",7.01
"1846","2014-05-02",7.04
"1847","2014-05-05",7
"1848","2014-05-06",6.99
"1849","2014-05-07",6.99
"1850","2014-05-08",6.94
"1851","2014-05-09",6.58
"1852","2014-05-12",6.5
"1853","2014-05-13",6.91
"1854","2014-05-14",6.91
"1855","2014-05-15",7.11
"1856","2014-05-16",7.19
"1857","2014-05-19",7.15
"1858","2014-05-20",7.01
"1859","2014-05-21",7.14
"1860","2014-05-22",7.2
"1861","2014-05-23",7.33
"1862","2014-05-27",7.38
"1863","2014-05-28",7.38
"1864","2014-05-29",7.41
"1865","2014-05-30",7.3
"1866","2014-06-02",7.27
"1867","2014-06-03",7.44
"1868","2014-06-04",7.4
"1869","2014-06-05",7.54
"1870","2014-06-06",7.75
"1871","2014-06-09",7.65
"1872","2014-06-10",7.63
"1873","2014-06-11",7.69
"1874","2014-06-12",7.56
"1875","2014-06-13",7.62
"1876","2014-06-16",7.5
"1877","2014-06-17",7.59
"1878","2014-06-18",7.7
"1879","2014-06-19",7.64
"1880","2014-06-20",7.53
"1881","2014-06-23",7.53
"1882","2014-06-24",7.47
"1883","2014-06-25",7.9
"1884","2014-06-26",7.56
"1885","2014-06-27",8.03
"1886","2014-06-30",7.83
"1887","2014-07-01",7.95
"1888","2014-07-02",7.83
"1889","2014-07-03",8
"1890","2014-07-07",7.82
"1891","2014-07-08",7.75
"1892","2014-07-09",7.76
"1893","2014-07-10",7.83
"1894","2014-07-11",7.79
"1895","2014-07-14",7.64
"1896","2014-07-15",7.6
"1897","2014-07-16",7.58
"1898","2014-07-17",7.46
"1899","2014-07-18",7.48
"1900","2014-07-21",7.59
"1901","2014-07-22",7.81
"1902","2014-07-23",7.79
"1903","2014-07-24",7.85
"1904","2014-07-25",7.79
"1905","2014-07-28",7.87
"1906","2014-07-29",7.73
"1907","2014-07-30",7.77
"1908","2014-07-31",7.68
"1909","2014-08-01",7.58
"1910","2014-08-04",7.63
"1911","2014-08-05",7.85
"1912","2014-08-06",7.83
"1913","2014-08-07",7.91
"1914","2014-08-08",7.94
"1915","2014-08-11",8.03
"1916","2014-08-12",8.21
"1917","2014-08-13",8.3
"1918","2014-08-14",8.14
"1919","2014-08-15",8.15
"1920","2014-08-18",8.12
"1921","2014-08-19",8.03
"1922","2014-08-20",7.99
"1923","2014-08-21",8.02
"1924","2014-08-22",8.11
"1925","2014-08-25",8.16
"1926","2014-08-26",8.1
"1927","2014-08-27",8.06
"1928","2014-08-28",8.15
"1929","2014-08-29",8.16
"1930","2014-09-02",8.2
"1931","2014-09-03",8.15
"1932","2014-09-04",8.12
"1933","2014-09-05",8.08
"1934","2014-09-08",8.08
"1935","2014-09-09",8.06
