"","date","IRDM"
"1001","2012-03-08",8.79
"1002","2012-03-09",8.88
"1003","2012-03-12",8.82
"1004","2012-03-13",9.01
"1005","2012-03-14",8.92
"1006","2012-03-15",9.1
"1007","2012-03-16",9.32
"1008","2012-03-19",9.39
"1009","2012-03-20",9.23
"1010","2012-03-21",9.18
"1011","2012-03-22",9.15
"1012","2012-03-23",9.15
"1013","2012-03-26",9.27
"1014","2012-03-27",9.01
"1015","2012-03-28",8.77
"1016","2012-03-29",8.84
"1017","2012-03-30",8.76
"1018","2012-04-02",8.7
"1019","2012-04-03",8.62
"1020","2012-04-04",8.57
"1021","2012-04-05",8.54
"1022","2012-04-09",8.27
"1023","2012-04-10",8.49
"1024","2012-04-11",8.61
"1025","2012-04-12",8.73
"1026","2012-04-13",8.66
"1027","2012-04-16",8.61
"1028","2012-04-17",8.69
"1029","2012-04-18",8.7
"1030","2012-04-19",8.66
"1031","2012-04-20",8.68
"1032","2012-04-23",8.51
"1033","2012-04-24",8.53
"1034","2012-04-25",8.47
"1035","2012-04-26",8.55
"1036","2012-04-27",8.73
"1037","2012-04-30",8.79
"1038","2012-05-01",8.84
"1039","2012-05-02",8.91
"1040","2012-05-03",9
"1041","2012-05-04",8.81
"1042","2012-05-07",8.87
"1043","2012-05-08",8.79
"1044","2012-05-09",8.77
"1045","2012-05-10",8.79
"1046","2012-05-11",8.64
"1047","2012-05-14",8.39
"1048","2012-05-15",8.46
"1049","2012-05-16",8.61
"1050","2012-05-17",8.49
"1051","2012-05-18",8.48
"1052","2012-05-21",8.47
"1053","2012-05-22",8.39
"1054","2012-05-23",8.45
"1055","2012-05-24",8.6
"1056","2012-05-25",8.62
"1057","2012-05-29",8.6
"1058","2012-05-30",8.49
"1059","2012-05-31",8.49
"1060","2012-06-01",8.28
"1061","2012-06-04",8.36
"1062","2012-06-05",8.49
"1063","2012-06-06",8.63
"1064","2012-06-07",8.61
"1065","2012-06-08",8.65
"1066","2012-06-11",8.49
"1067","2012-06-12",8.69
"1068","2012-06-13",8.59
"1069","2012-06-14",8.66
"1070","2012-06-15",8.74
"1071","2012-06-18",8.94
"1072","2012-06-19",8.91
"1073","2012-06-20",8.93
"1074","2012-06-21",8.73
"1075","2012-06-22",8.88
"1076","2012-06-25",8.78
"1077","2012-06-26",8.73
"1078","2012-06-27",8.87
"1079","2012-06-28",8.84
"1080","2012-06-29",8.94
"1081","2012-07-02",9.12
"1082","2012-07-03",9.18
"1083","2012-07-05",9.21
"1084","2012-07-06",9.19
"1085","2012-07-09",9.35
"1086","2012-07-10",9.63
"1087","2012-07-11",9.55
"1088","2012-07-12",9.45
"1089","2012-07-13",9.53
"1090","2012-07-16",9.4
"1091","2012-07-17",9.4
"1092","2012-07-18",9.35
"1093","2012-07-19",9.31
"1094","2012-07-20",9.25
"1095","2012-07-23",9.1
"1096","2012-07-24",8.81
"1097","2012-07-25",8.57
"1098","2012-07-26",8.89
"1099","2012-07-27",9.01
"1100","2012-07-30",9.06
"1101","2012-07-31",9.06
"1102","2012-08-01",9.05
"1103","2012-08-02",7.51
"1104","2012-08-03",7.5
"1105","2012-08-06",7.14
"1106","2012-08-07",7.04
"1107","2012-08-08",7.15
"1108","2012-08-09",7.34
"1109","2012-08-10",7.29
"1110","2012-08-13",7.3
"1111","2012-08-14",7.31
"1112","2012-08-15",7.42
"1113","2012-08-16",7.59
"1114","2012-08-17",7.66
"1115","2012-08-20",7.66
"1116","2012-08-21",7.62
"1117","2012-08-22",7.71
"1118","2012-08-23",7.62
"1119","2012-08-24",7.44
"1120","2012-08-27",7.49
"1121","2012-08-28",7.38
"1122","2012-08-29",7.42
"1123","2012-08-30",7.43
"1124","2012-08-31",7.41
"1125","2012-09-04",7.33
"1126","2012-09-05",7.51
"1127","2012-09-06",7.62
"1128","2012-09-07",7.67
"1129","2012-09-10",7.6
"1130","2012-09-11",7.65
"1131","2012-09-12",7.59
"1132","2012-09-13",7.75
"1133","2012-09-14",7.66
"1134","2012-09-17",7.64
"1135","2012-09-18",7.5
"1136","2012-09-19",7.52
"1137","2012-09-20",7.67
"1138","2012-09-21",7.91
"1139","2012-09-24",8.02
"1140","2012-09-25",7.83
"1141","2012-09-26",7.78
"1142","2012-09-27",7.86
"1143","2012-09-28",7.32
"1144","2012-10-01",7.44
"1145","2012-10-02",7.41
"1146","2012-10-03",7.48
"1147","2012-10-04",7.61
"1148","2012-10-05",7.5
"1149","2012-10-08",7.5
"1150","2012-10-09",7.59
"1151","2012-10-10",7.58
"1152","2012-10-11",7.5
"1153","2012-10-12",7.31
"1154","2012-10-15",7.26
"1155","2012-10-16",7.45
"1156","2012-10-17",7.44
"1157","2012-10-18",7.24
"1158","2012-10-19",7.09
"1159","2012-10-22",7.11
"1160","2012-10-23",7.05
"1161","2012-10-24",7.06
"1162","2012-10-25",7.19
"1163","2012-10-26",7.23
"1164","2012-10-31",7.36
"1165","2012-11-01",6.91
"1166","2012-11-02",6.53
"1167","2012-11-05",6.39
"1168","2012-11-06",6.43
"1169","2012-11-07",6.2
"1170","2012-11-08",6.35
"1171","2012-11-09",6.32
"1172","2012-11-12",6.3
"1173","2012-11-13",6.22
"1174","2012-11-14",5.97
"1175","2012-11-15",5.65
"1176","2012-11-16",5.61
"1177","2012-11-19",5.61
"1178","2012-11-20",5.69
"1179","2012-11-21",5.78
"1180","2012-11-23",5.92
"1181","2012-11-26",6.08
"1182","2012-11-27",6.05
"1183","2012-11-28",6.03
"1184","2012-11-29",6.14
"1185","2012-11-30",6.15
"1186","2012-12-03",6.13
"1187","2012-12-04",6.43
"1188","2012-12-05",6.16
"1189","2012-12-06",6.06
"1190","2012-12-07",6.07
"1191","2012-12-10",6.03
"1192","2012-12-11",6.17
"1193","2012-12-12",6.06
"1194","2012-12-13",5.86
"1195","2012-12-14",5.76
"1196","2012-12-17",5.78
"1197","2012-12-18",5.84
"1198","2012-12-19",5.93
"1199","2012-12-20",5.93
"1200","2012-12-21",5.72
"1201","2012-12-24",5.78
"1202","2012-12-26",5.93
"1203","2012-12-27",6.04
"1204","2012-12-28",6.29
"1205","2012-12-31",6.72
"1206","2013-01-02",6.67
"1207","2013-01-03",6.86
"1208","2013-01-04",6.86
"1209","2013-01-07",6.93
"1210","2013-01-08",6.76
"1211","2013-01-09",7.01
"1212","2013-01-10",7.13
"1213","2013-01-11",6.95
"1214","2013-01-14",6.85
"1215","2013-01-15",6.82
"1216","2013-01-16",6.77
"1217","2013-01-17",6.82
"1218","2013-01-18",7.01
"1219","2013-01-22",7.18
"1220","2013-01-23",7.29
"1221","2013-01-24",7.14
"1222","2013-01-25",7.12
"1223","2013-01-28",7.21
"1224","2013-01-29",7.13
"1225","2013-01-30",6.98
"1226","2013-01-31",7
"1227","2013-02-01",7
"1228","2013-02-04",6.86
"1229","2013-02-05",7
"1230","2013-02-06",7
"1231","2013-02-07",6.94
"1232","2013-02-08",6.93
"1233","2013-02-11",6.84
"1234","2013-02-12",6.89
"1235","2013-02-13",7
"1236","2013-02-14",6.88
"1237","2013-02-15",6.86
"1238","2013-02-19",6.99
"1239","2013-02-20",6.84
"1240","2013-02-21",6.72
"1241","2013-02-22",6.66
"1242","2013-02-25",6.57
"1243","2013-02-26",6.51
"1244","2013-02-27",6.45
"1245","2013-02-28",6.11
"1246","2013-03-01",6.08
"1247","2013-03-04",6.21
"1248","2013-03-05",6.12
"1249","2013-03-06",6.31
"1250","2013-03-07",6.33
"1251","2013-03-08",6.33
"1252","2013-03-11",6.29
"1253","2013-03-12",6.35
"1254","2013-03-13",6.31
"1255","2013-03-14",6.32
"1256","2013-03-15",6.41
"1257","2013-03-18",6.6
"1258","2013-03-19",6.51
"1259","2013-03-20",6.47
"1260","2013-03-21",6.53
"1261","2013-03-22",6.67
"1262","2013-03-25",6.64
"1263","2013-03-26",6.43
"1264","2013-03-27",6.21
"1265","2013-03-28",6.03
"1266","2013-04-01",6.02
"1267","2013-04-02",6.08
"1268","2013-04-03",6.31
"1269","2013-04-04",6.28
"1270","2013-04-05",6.46
"1271","2013-04-08",6.7
"1272","2013-04-09",6.36
"1273","2013-04-10",6.35
"1274","2013-04-11",6.35
"1275","2013-04-12",6.74
"1276","2013-04-15",6.5
"1277","2013-04-16",6.76
"1278","2013-04-17",6.7
"1279","2013-04-18",6.69
"1280","2013-04-19",6.67
"1281","2013-04-22",6.73
"1282","2013-04-23",6.74
"1283","2013-04-24",6.75
"1284","2013-04-25",6.72
"1285","2013-04-26",6.72
"1286","2013-04-29",6.69
"1287","2013-04-30",6.71
"1288","2013-05-01",6.55
"1289","2013-05-02",7.28
"1290","2013-05-03",7.06
"1291","2013-05-06",7.25
"1292","2013-05-07",7.2
"1293","2013-05-08",7.46
"1294","2013-05-09",7.47
"1295","2013-05-10",7.49
"1296","2013-05-13",7.34
"1297","2013-05-14",7.36
"1298","2013-05-15",7.3
"1299","2013-05-16",7.34
"1300","2013-05-17",7.28
"1301","2013-05-20",7.48
"1302","2013-05-21",7.38
"1303","2013-05-22",7.23
"1304","2013-05-23",7.24
"1305","2013-05-24",7.21
"1306","2013-05-28",7.26
"1307","2013-05-29",7.13
"1308","2013-05-30",7.1
"1309","2013-05-31",7.13
"1310","2013-06-03",7.34
"1311","2013-06-04",7.34
"1312","2013-06-05",7.24
"1313","2013-06-06",7.4
"1314","2013-06-07",7.33
"1315","2013-06-10",7.37
"1316","2013-06-11",7.25
"1317","2013-06-12",7.2
"1318","2013-06-13",7.29
"1319","2013-06-14",7.25
"1320","2013-06-17",7.15
"1321","2013-06-18",7.29
"1322","2013-06-19",7.16
"1323","2013-06-20",7.15
"1324","2013-06-21",7.1
"1325","2013-06-24",7.06
"1326","2013-06-25",7.3
"1327","2013-06-26",7.37
"1328","2013-06-27",7.85
"1329","2013-06-28",7.76
"1330","2013-07-01",7.86
"1331","2013-07-02",8.24
"1332","2013-07-03",8.17
"1333","2013-07-05",8.12
"1334","2013-07-08",8.17
"1335","2013-07-09",8.3
"1336","2013-07-10",8.63
"1337","2013-07-11",8.74
"1338","2013-07-12",8.92
"1339","2013-07-15",9.05
"1340","2013-07-16",8.91
"1341","2013-07-17",8.89
"1342","2013-07-18",8.59
"1343","2013-07-19",8.57
"1344","2013-07-22",8.64
"1345","2013-07-23",8.61
"1346","2013-07-24",8.54
"1347","2013-07-25",8.59
"1348","2013-07-26",8.43
"1349","2013-07-29",8.38
"1350","2013-07-30",8.35
"1351","2013-07-31",8.42
"1352","2013-08-01",6.85
"1353","2013-08-02",6.9
"1354","2013-08-05",7.05
"1355","2013-08-06",7.17
"1356","2013-08-07",7.08
"1357","2013-08-08",7.16
"1358","2013-08-09",7.21
"1359","2013-08-12",7.19
"1360","2013-08-13",7.06
"1361","2013-08-14",7.21
"1362","2013-08-15",7.09
"1363","2013-08-16",7.06
"1364","2013-08-19",6.92
"1365","2013-08-20",6.98
"1366","2013-08-21",6.81
"1367","2013-08-22",6.94
"1368","2013-08-23",7.02
"1369","2013-08-26",7
"1370","2013-08-27",6.8
"1371","2013-08-28",6.9
"1372","2013-08-29",6.81
"1373","2013-08-30",6.69
"1374","2013-09-03",6.6
"1375","2013-09-04",6.68
"1376","2013-09-05",6.78
"1377","2013-09-06",6.78
"1378","2013-09-09",6.92
"1379","2013-09-10",6.9
"1380","2013-09-11",7.02
"1381","2013-09-12",7.01
"1382","2013-09-13",7.02
"1383","2013-09-16",6.98
"1384","2013-09-17",7.02
"1385","2013-09-18",7.08
"1386","2013-09-19",6.97
"1387","2013-09-20",6.89
"1388","2013-09-23",6.9
"1389","2013-09-24",7
"1390","2013-09-25",6.9
"1391","2013-09-26",6.84
"1392","2013-09-27",6.87
"1393","2013-09-30",6.88
"1394","2013-10-01",6.81
"1395","2013-10-02",6.75
"1396","2013-10-03",6.67
"1397","2013-10-04",6.67
"1398","2013-10-07",6.67
"1399","2013-10-08",6.43
"1400","2013-10-09",6.4
"1401","2013-10-10",6.54
"1402","2013-10-11",6.67
"1403","2013-10-14",6.65
"1404","2013-10-15",6.52
"1405","2013-10-16",6.52
"1406","2013-10-17",6.61
"1407","2013-10-18",6.78
"1408","2013-10-21",5.96
"1409","2013-10-22",5.98
"1410","2013-10-23",5.99
"1411","2013-10-24",6.11
"1412","2013-10-25",6.3
"1413","2013-10-28",6.3
"1414","2013-10-29",6.23
"1415","2013-10-30",6.1
"1416","2013-10-31",6.03
"1417","2013-11-01",5.46
"1418","2013-11-04",5.73
"1419","2013-11-05",5.55
"1420","2013-11-06",5.6
"1421","2013-11-07",5.49
"1422","2013-11-08",5.45
"1423","2013-11-11",5.47
"1424","2013-11-12",5.5
"1425","2013-11-13",5.51
"1426","2013-11-14",5.57
"1427","2013-11-15",5.6
"1428","2013-11-18",5.81
"1429","2013-11-19",5.96
"1430","2013-11-20",5.88
"1431","2013-11-21",5.87
"1432","2013-11-22",5.73
"1433","2013-11-25",5.79
"1434","2013-11-26",5.78
"1435","2013-11-27",6.01
"1436","2013-11-29",6.15
"1437","2013-12-02",6.08
"1438","2013-12-03",6.02
"1439","2013-12-04",5.88
"1440","2013-12-05",5.8
"1441","2013-12-06",5.73
"1442","2013-12-09",5.62
"1443","2013-12-10",5.65
"1444","2013-12-11",5.56
"1445","2013-12-12",5.7
"1446","2013-12-13",5.65
"1447","2013-12-16",5.63
"1448","2013-12-17",5.71
"1449","2013-12-18",5.67
"1450","2013-12-19",5.9
"1451","2013-12-20",6.28
"1452","2013-12-23",6.51
"1453","2013-12-24",6.43
"1454","2013-12-26",6.45
"1455","2013-12-27",6.46
"1456","2013-12-30",6.29
"1457","2013-12-31",6.25
"1458","2014-01-02",6.32
"1459","2014-01-03",6.32
"1460","2014-01-06",6.2
"1461","2014-01-07",6.33
"1462","2014-01-08",6.5
"1463","2014-01-09",6.52
"1464","2014-01-10",6.36
"1465","2014-01-13",6.27
"1466","2014-01-14",6.35
"1467","2014-01-15",6.5
"1468","2014-01-16",6.4
"1469","2014-01-17",6.35
"1470","2014-01-21",6.88
"1471","2014-01-22",6.65
"1472","2014-01-23",6.59
"1473","2014-01-24",6.49
"1474","2014-01-27",6.33
"1475","2014-01-28",6.31
"1476","2014-01-29",6.24
"1477","2014-01-30",6.27
"1478","2014-01-31",6.34
"1479","2014-02-03",6.24
"1480","2014-02-04",6.14
"1481","2014-02-05",5.98
"1482","2014-02-06",6.11
"1483","2014-02-07",6.14
"1484","2014-02-10",6.1
"1485","2014-02-11",6.25
"1486","2014-02-12",6.33
"1487","2014-02-13",6.48
"1488","2014-02-14",6.38
"1489","2014-02-18",6.36
"1490","2014-02-19",6.18
"1491","2014-02-20",6.25
"1492","2014-02-21",6.26
"1493","2014-02-24",6.33
"1494","2014-02-25",6.3
"1495","2014-02-26",6.25
"1496","2014-02-27",6.85
"1497","2014-02-28",6.52
"1498","2014-03-03",6.52
"1499","2014-03-04",6.68
"1500","2014-03-05",6.96
"1501","2014-03-06",7.01
"1502","2014-03-07",7.02
"1503","2014-03-10",6.94
"1504","2014-03-11",6.98
"1505","2014-03-12",7.38
"1506","2014-03-13",7.73
"1507","2014-03-14",7.51
"1508","2014-03-17",7.54
"1509","2014-03-18",7.68
"1510","2014-03-19",7.59
"1511","2014-03-20",7.78
"1512","2014-03-21",7.77
"1513","2014-03-24",7.73
"1514","2014-03-25",7.68
"1515","2014-03-26",7.44
"1516","2014-03-27",7.4
"1517","2014-03-28",7.24
"1518","2014-03-31",7.51
"1519","2014-04-01",7.62
"1520","2014-04-02",7.76
"1521","2014-04-03",7.67
"1522","2014-04-04",7.51
"1523","2014-04-07",7.23
"1524","2014-04-08",7.35
"1525","2014-04-09",7.44
"1526","2014-04-10",7.27
"1527","2014-04-11",7.1
"1528","2014-04-14",7.15
"1529","2014-04-15",7.17
"1530","2014-04-16",7.11
"1531","2014-04-17",7.09
"1532","2014-04-21",6.99
"1533","2014-04-22",7.07
"1534","2014-04-23",7.04
"1535","2014-04-24",7.03
"1536","2014-04-25",6.79
"1537","2014-04-28",6.72
"1538","2014-04-29",6.65
"1539","2014-04-30",6.67
"1540","2014-05-01",7.61
"1541","2014-05-02",7.63
"1542","2014-05-05",7.24
"1543","2014-05-06",6.81
"1544","2014-05-07",6.44
"1545","2014-05-08",6.13
"1546","2014-05-09",6.81
"1547","2014-05-12",7.47
"1548","2014-05-13",7.1
"1549","2014-05-14",6.95
"1550","2014-05-15",6.94
"1551","2014-05-16",6.99
"1552","2014-05-19",7.22
"1553","2014-05-20",7.41
"1554","2014-05-21",7.52
"1555","2014-05-22",7.45
"1556","2014-05-23",7.55
"1557","2014-05-27",7.53
"1558","2014-05-28",7.9
"1559","2014-05-29",8.13
"1560","2014-05-30",7.92
"1561","2014-06-02",7.91
"1562","2014-06-03",8.02
"1563","2014-06-04",8.02
"1564","2014-06-05",8.04
"1565","2014-06-06",8.09
"1566","2014-06-09",8.21
"1567","2014-06-10",8.27
"1568","2014-06-11",8.07
"1569","2014-06-12",7.85
"1570","2014-06-13",7.7
"1571","2014-06-16",8.04
"1572","2014-06-17",8.27
"1573","2014-06-18",8.09
"1574","2014-06-19",8.21
"1575","2014-06-20",8.37
"1576","2014-06-23",8.22
"1577","2014-06-24",8.13
"1578","2014-06-25",8.17
"1579","2014-06-26",8.19
"1580","2014-06-27",8.28
"1581","2014-06-30",8.46
"1582","2014-07-01",8.43
"1583","2014-07-02",8.49
"1584","2014-07-03",8.86
"1585","2014-07-07",8.64
"1586","2014-07-08",8.35
"1587","2014-07-09",8.41
"1588","2014-07-10",8.23
"1589","2014-07-11",8.28
"1590","2014-07-14",8.36
"1591","2014-07-15",8.24
"1592","2014-07-16",8.1
"1593","2014-07-17",8.04
"1594","2014-07-18",8.12
"1595","2014-07-21",8.14
"1596","2014-07-22",8.32
"1597","2014-07-23",8.3
"1598","2014-07-24",8.12
"1599","2014-07-25",8.1
"1600","2014-07-28",8
"1601","2014-07-29",8.06
"1602","2014-07-30",8.03
"1603","2014-07-31",8.18
"1604","2014-08-01",8.24
"1605","2014-08-04",8.33
"1606","2014-08-05",8.35
"1607","2014-08-06",8.35
"1608","2014-08-07",8.17
"1609","2014-08-08",8.22
"1610","2014-08-11",8.39
"1611","2014-08-12",8.36
"1612","2014-08-13",8.57
"1613","2014-08-14",8.63
"1614","2014-08-15",8.73
"1615","2014-08-18",9.14
"1616","2014-08-19",9.12
"1617","2014-08-20",9.17
"1618","2014-08-21",9.1
"1619","2014-08-22",9.11
"1620","2014-08-25",9.26
"1621","2014-08-26",9.39
"1622","2014-08-27",9.3
"1623","2014-08-28",9.12
"1624","2014-08-29",9.4
"1625","2014-09-02",9.32
"1626","2014-09-03",9.08
"1627","2014-09-04",9.17
"1628","2014-09-05",9.16
"1629","2014-09-08",9.14
"1630","2014-09-09",8.98
"1631","2014-09-10",9
"1632","2014-09-11",8.96
"1633","2014-09-12",9.24
"1634","2014-09-15",8.83
"1635","2014-09-16",8.85
"1636","2014-09-17",8.88
"1637","2014-09-18",8.87
"1638","2014-09-19",9.01
"1639","2014-09-22",8.95
"1640","2014-09-23",8.91
"1641","2014-09-24",8.9
"1642","2014-09-25",8.74
"1643","2014-09-26",8.95
"1644","2014-09-29",8.92
"1645","2014-09-30",8.85
"1646","2014-10-01",8.61
"1647","2014-10-02",8.77
"1648","2014-10-03",8.71
"1649","2014-10-06",8.72
"1650","2014-10-07",8.86
"1651","2014-10-08",8.89
"1652","2014-10-09",8.48
"1653","2014-10-10",8.29
"1654","2014-10-13",8.17
"1655","2014-10-14",8.46
"1656","2014-10-15",8.77
"1657","2014-10-16",8.98
"1658","2014-10-17",8.93
"1659","2014-10-20",8.99
"1660","2014-10-21",9.1
"1661","2014-10-22",9.02
"1662","2014-10-23",9.02
"1663","2014-10-24",8.99
"1664","2014-10-27",9.05
"1665","2014-10-28",9.1
"1666","2014-10-29",9.08
"1667","2014-10-30",9.2
"1668","2014-10-31",9.5
"1669","2014-11-03",10.18
"1670","2014-11-04",10.32
"1671","2014-11-05",9.92
"1672","2014-11-06",9.93
"1673","2014-11-07",9.86
"1674","2014-11-10",9.95
"1675","2014-11-11",9.95
"1676","2014-11-12",10.03
"1677","2014-11-13",10.02
"1678","2014-11-14",10.14
"1679","2014-11-17",9.84
"1680","2014-11-18",9.66
"1681","2014-11-19",9.27
"1682","2014-11-20",9.44
"1683","2014-11-21",9.36
"1684","2014-11-24",9.67
"1685","2014-11-25",9.76
"1686","2014-11-26",9.71
"1687","2014-11-28",9.55
"1688","2014-12-01",9.17
"1689","2014-12-02",9.27
"1690","2014-12-03",9.12
"1691","2014-12-04",9
"1692","2014-12-05",9.12
"1693","2014-12-08",9.08
"1694","2014-12-09",9.32
"1695","2014-12-10",9.06
"1696","2014-12-11",9.2
"1697","2014-12-12",9.16
"1698","2014-12-15",9.17
"1699","2014-12-16",9.42
"1700","2014-12-17",9.7
"1701","2014-12-18",9.87
"1702","2014-12-19",9.76
"1703","2014-12-22",9.66
"1704","2014-12-23",9.72
"1705","2014-12-24",9.85
"1706","2014-12-26",9.93
"1707","2014-12-29",10.15
"1708","2014-12-30",9.96
"1709","2014-12-31",9.75
"1710","2015-01-02",9.68
"1711","2015-01-05",9.48
"1712","2015-01-06",9.18
"1713","2015-01-07",9.26
"1714","2015-01-08",9.5
"1715","2015-01-09",9.43
"1716","2015-01-12",9.36
"1717","2015-01-13",9.32
"1718","2015-01-14",9.12
"1719","2015-01-15",8.63
"1720","2015-01-16",8.84
"1721","2015-01-20",9.11
"1722","2015-01-21",9.11
"1723","2015-01-22",9.33
"1724","2015-01-23",9.29
"1725","2015-01-26",9.41
"1726","2015-01-27",9.09
"1727","2015-01-28",8.96
"1728","2015-01-29",8.85
"1729","2015-01-30",8.51
"1730","2015-02-02",8.51
"1731","2015-02-03",8.79
"1732","2015-02-04",8.75
"1733","2015-02-05",8.71
"1734","2015-02-06",8.67
"1735","2015-02-09",8.57
"1736","2015-02-10",8.6
"1737","2015-02-11",9.2
"1738","2015-02-12",9.35
"1739","2015-02-13",9.46
"1740","2015-02-17",9.37
"1741","2015-02-18",9.38
"1742","2015-02-19",9.55
"1743","2015-02-20",9.58
"1744","2015-02-23",9.67
"1745","2015-02-24",9.75
"1746","2015-02-25",9.71
"1747","2015-02-26",9.85
"1748","2015-02-27",9.58
"1749","2015-03-02",9.45
"1750","2015-03-03",9.44
"1751","2015-03-04",9.54
"1752","2015-03-05",9.72
"1753","2015-03-06",9.7
"1754","2015-03-09",9.69
"1755","2015-03-10",9.73
"1756","2015-03-11",9.35
"1757","2015-03-12",9.4
"1758","2015-03-13",9.27
"1759","2015-03-16",9.41
"1760","2015-03-17",9.49
"1761","2015-03-18",9.54
"1762","2015-03-19",9.62
"1763","2015-03-20",9.6
"1764","2015-03-23",9.55
"1765","2015-03-24",9.53
"1766","2015-03-25",9.34
"1767","2015-03-26",9.43
"1768","2015-03-27",9.63
"1769","2015-03-30",9.7
"1770","2015-03-31",9.71
"1771","2015-04-01",10.15
"1772","2015-04-02",10.2
"1773","2015-04-06",10.32
"1774","2015-04-07",10.41
"1775","2015-04-08",10.52
"1776","2015-04-09",10.3
"1777","2015-04-10",10.23
"1778","2015-04-13",10.34
"1779","2015-04-14",10.2
"1780","2015-04-15",10.94
"1781","2015-04-16",11.05
"1782","2015-04-17",10.67
"1783","2015-04-20",11.09
"1784","2015-04-21",10.98
"1785","2015-04-22",10.8
"1786","2015-04-23",10.89
"1787","2015-04-24",10.66
"1788","2015-04-27",10.73
"1789","2015-04-28",11.11
"1790","2015-04-29",11.04
"1791","2015-04-30",10.17
"1792","2015-05-01",10.24
"1793","2015-05-04",10.24
"1794","2015-05-05",10.04
"1795","2015-05-06",9.94
"1796","2015-05-07",9.83
"1797","2015-05-08",9.95
"1798","2015-05-11",10.32
"1799","2015-05-12",10.26
"1800","2015-05-13",10.15
"1801","2015-05-14",10.29
"1802","2015-05-15",10.24
"1803","2015-05-18",10.36
"1804","2015-05-19",10.29
"1805","2015-05-20",10.29
"1806","2015-05-21",10.47
"1807","2015-05-22",10.41
"1808","2015-05-26",10.32
"1809","2015-05-27",10.48
"1810","2015-05-28",10.39
"1811","2015-05-29",10.35
"1812","2015-06-01",10.28
"1813","2015-06-02",10.5
"1814","2015-06-03",10.57
"1815","2015-06-04",10.34
"1816","2015-06-05",10.16
"1817","2015-06-08",10.12
"1818","2015-06-09",10.03
"1819","2015-06-10",10.23
"1820","2015-06-11",10.3
"1821","2015-06-12",10.16
"1822","2015-06-15",10.12
"1823","2015-06-16",9.97
"1824","2015-06-17",9.87
"1825","2015-06-18",9.97
"1826","2015-06-19",9.94
"1827","2015-06-22",9.94
"1828","2015-06-23",9.89
"1829","2015-06-24",9.77
"1830","2015-06-25",9.85
"1831","2015-06-26",9.71
"1832","2015-06-29",9.28
"1833","2015-06-30",9.09
"1834","2015-07-01",9.01
"1835","2015-07-02",8.74
"1836","2015-07-06",8.43
"1837","2015-07-07",8.3
"1838","2015-07-08",8.19
"1839","2015-07-09",8.29
"1840","2015-07-10",8.33
"1841","2015-07-13",8.49
"1842","2015-07-14",8.54
"1843","2015-07-15",8.48
"1844","2015-07-16",8.4
"1845","2015-07-17",8.23
"1846","2015-07-20",8.09
"1847","2015-07-21",8.17
"1848","2015-07-22",8.12
"1849","2015-07-23",7.68
"1850","2015-07-24",7.49
"1851","2015-07-27",7.35
"1852","2015-07-28",7.37
"1853","2015-07-29",7.72
"1854","2015-07-30",7.74
"1855","2015-07-31",7.42
"1856","2015-08-03",7.11
"1857","2015-08-04",6.95
"1858","2015-08-05",6.7
"1859","2015-08-06",6.79
"1860","2015-08-07",6.75
"1861","2015-08-10",6.95
"1862","2015-08-11",6.88
"1863","2015-08-12",6.9
"1864","2015-08-13",6.76
"1865","2015-08-14",6.94
"1866","2015-08-17",6.98
"1867","2015-08-18",6.85
"1868","2015-08-19",6.83
"1869","2015-08-20",6.68
"1870","2015-08-21",6.69
"1871","2015-08-24",6.73
"1872","2015-08-25",6.75
"1873","2015-08-26",6.91
"1874","2015-08-27",7.11
"1875","2015-08-28",7.18
"1876","2015-08-31",7.45
"1877","2015-09-01",6.98
"1878","2015-09-02",6.93
"1879","2015-09-03",7.1
"1880","2015-09-04",6.88
"1881","2015-09-08",6.85
"1882","2015-09-09",6.76
"1883","2015-09-10",6.75
"1884","2015-09-11",6.78
"1885","2015-09-14",6.88
"1886","2015-09-15",6.9
"1887","2015-09-16",7.12
"1888","2015-09-17",7.03
"1889","2015-09-18",6.86
"1890","2015-09-21",6.76
"1891","2015-09-22",6.78
"1892","2015-09-23",6.75
"1893","2015-09-24",6.4
"1894","2015-09-25",6.41
"1895","2015-09-28",6.14
"1896","2015-09-29",6.04
"1897","2015-09-30",6.15
"1898","2015-10-01",5.9
"1899","2015-10-02",6.12
"1900","2015-10-05",6.3
"1901","2015-10-06",6.57
"1902","2015-10-07",6.78
"1903","2015-10-08",6.72
"1904","2015-10-09",6.83
"1905","2015-10-12",6.9
"1906","2015-10-13",6.8
"1907","2015-10-14",6.77
"1908","2015-10-15",7.05
"1909","2015-10-16",6.85
"1910","2015-10-19",6.8
"1911","2015-10-20",7.08
"1912","2015-10-21",6.84
"1913","2015-10-22",6.97
"1914","2015-10-23",7.2
"1915","2015-10-26",7.13
"1916","2015-10-27",6.49
"1917","2015-10-28",6.52
"1918","2015-10-29",7.97
"1919","2015-10-30",8.21
"1920","2015-11-02",8.25
"1921","2015-11-03",8.49
"1922","2015-11-04",8.31
"1923","2015-11-05",8.15
"1924","2015-11-06",8.11
"1925","2015-11-09",7.88
"1926","2015-11-10",7.93
"1927","2015-11-11",7.84
"1928","2015-11-12",7.59
"1929","2015-11-13",7.45
"1930","2015-11-16",7.58
"1931","2015-11-17",7.56
"1932","2015-11-18",7.83
"1933","2015-11-19",7.76
"1934","2015-11-20",7.75
