"","date","FSM"
"1001","2010-12-27",4.32
"1002","2010-12-28",4.44
"1003","2010-12-29",4.6
"1004","2010-12-30",4.6
"1005","2010-12-31",4.79
"1006","2011-01-03",4.77
"1007","2011-01-04",4.75
"1008","2011-01-05",4.66
"1009","2011-01-06",4.45
"1010","2011-01-07",4.45
"1011","2011-01-10",4.42
"1012","2011-01-11",4.62
"1013","2011-01-12",4.52
"1014","2011-01-13",4.25
"1015","2011-01-14",4.2
"1016","2011-01-18",4.29
"1017","2011-01-19",4.23
"1018","2011-01-20",4.08
"1019","2011-01-21",3.87
"1020","2011-01-24",3.66
"1021","2011-01-25",3.67
"1022","2011-01-26",3.96
"1023","2011-01-27",3.81
"1024","2011-01-28",3.93
"1025","2011-01-31",3.96
"1026","2011-02-01",4.11
"1027","2011-02-02",4.08
"1028","2011-02-03",4.25
"1029","2011-02-04",4.3
"1030","2011-02-07",4.37
"1031","2011-02-08",4.38
"1032","2011-02-09",4.34
"1033","2011-02-10",4.3
"1034","2011-02-11",4.2
"1035","2011-02-14",4.42
"1036","2011-02-15",4.51
"1037","2011-02-16",4.55
"1038","2011-02-17",4.83
"1039","2011-02-18",4.9
"1040","2011-02-22",4.9
"1041","2011-02-23",4.97
"1042","2011-02-24",4.67
"1043","2011-02-25",4.96
"1044","2011-02-28",5.11
"1045","2011-03-01",5.51
"1046","2011-03-02",5.51
"1047","2011-03-03",5.6
"1048","2011-03-04",5.77
"1049","2011-03-07",6.02
"1050","2011-03-08",5.76
"1051","2011-03-09",5.65
"1052","2011-03-10",5.19
"1053","2011-03-11",5.58
"1054","2011-03-14",5.18
"1055","2011-03-15",4.65
"1056","2011-03-16",4.68
"1057","2011-03-17",5.03
"1058","2011-03-18",5.1
"1059","2011-03-21",5.45
"1060","2011-03-22",5.66
"1061","2011-03-23",5.8
"1062","2011-03-24",5.64
"1063","2011-03-25",5.58
"1064","2011-03-28",5.27
"1065","2011-03-29",5.22
"1066","2011-03-30",5.27
"1067","2011-03-31",5.49
"1068","2011-04-01",5.47
"1069","2011-04-04",5.35
"1070","2011-04-05",5.4
"1071","2011-04-06",5.65
"1072","2011-04-07",6.55
"1073","2011-04-08",6.72
"1074","2011-04-11",6.18
"1075","2011-04-12",5.97
"1076","2011-04-13",6.15
"1077","2011-04-14",6.55
"1078","2011-04-15",6.43
"1079","2011-04-18",6.19
"1080","2011-04-19",6.28
"1081","2011-04-20",6.26
"1082","2011-04-21",6.35
"1083","2011-04-25",6.16
"1084","2011-04-26",5.59
"1085","2011-04-27",6.06
"1086","2011-04-28",5.81
"1087","2011-04-29",5.49
"1088","2011-05-02",5.04
"1089","2011-05-03",4.93
"1090","2011-05-04",5.2
"1091","2011-05-05",4.97
"1092","2011-05-06",5.18
"1093","2011-05-09",5.48
"1094","2011-05-10",5.39
"1095","2011-05-11",5.16
"1096","2011-05-12",5.1
"1097","2011-05-13",4.87
"1098","2011-05-16",4.83
"1099","2011-05-17",4.65
"1100","2011-05-18",4.86
"1101","2011-05-19",4.78
"1102","2011-05-20",4.83
"1103","2011-05-23",4.74
"1104","2011-05-24",4.98
"1105","2011-05-25",5.08
"1106","2011-05-26",5.07
"1107","2011-05-27",5.26
"1108","2011-05-31",5.37
"1109","2011-06-01",5.13
"1110","2011-06-02",4.92
"1111","2011-06-03",4.9
"1112","2011-06-06",4.61
"1113","2011-06-07",4.71
"1114","2011-06-08",4.56
"1115","2011-06-09",4.67
"1116","2011-06-10",4.52
"1117","2011-06-13",5
"1118","2011-06-14",5.04
"1119","2011-06-15",5.08
"1120","2011-06-16",4.83
"1121","2011-06-17",4.84
"1122","2011-06-20",4.85
"1123","2011-06-21",5.1
"1124","2011-06-22",5.2
"1125","2011-06-23",5.22
"1126","2011-06-24",5.18
"1127","2011-06-27",4.89
"1128","2011-06-28",5.03
"1129","2011-06-29",5.27
"1130","2011-06-30",5.24
"1131","2011-07-01",5.17
"1132","2011-07-05",5.74
"1133","2011-07-06",5.97
"1134","2011-07-07",5.94
"1135","2011-07-08",5.89
"1136","2011-07-11",5.7
"1137","2011-07-12",6.01
"1138","2011-07-13",6.2
"1139","2011-07-14",6.15
"1140","2011-07-15",6.26
"1141","2011-07-18",6.38
"1142","2011-07-19",6.23
"1143","2011-07-20",6.35
"1144","2011-07-21",6.43
"1145","2011-07-22",6.41
"1146","2011-07-25",6.32
"1147","2011-07-26",6.2
"1148","2011-07-27",5.82
"1149","2011-07-28",5.83
"1150","2011-07-29",5.81
"1151","2011-08-01",5.75
"1152","2011-08-02",6.19
"1153","2011-08-03",6.16
"1154","2011-08-04",5.45
"1155","2011-08-05",5.3
"1156","2011-08-08",5.09
"1157","2011-08-09",5.06
"1158","2011-08-10",5.54
"1159","2011-08-11",5.52
"1160","2011-08-12",5.46
"1161","2011-08-15",5.62
"1162","2011-08-16",5.61
"1163","2011-08-17",5.63
"1164","2011-08-18",5.43
"1165","2011-08-19",5.48
"1166","2011-08-22",6.01
"1167","2011-08-23",5.62
"1168","2011-08-24",5.33
"1169","2011-08-25",5.64
"1170","2011-08-26",5.74
"1171","2011-08-29",5.92
"1172","2011-08-30",6.21
"1173","2011-08-31",6.15
"1174","2011-09-01",6.24
"1175","2011-09-02",6.6
"1176","2011-09-06",6.41
"1177","2011-09-07",6.51
"1178","2011-09-08",6.75
"1179","2011-09-09",6.59
"1180","2011-09-12",6.12
"1181","2011-09-13",6.33
"1182","2011-09-14",6.11
"1183","2011-09-15",6.26
"1184","2011-09-16",6.76
"1185","2011-09-19",6.54
"1186","2011-09-20",6.93
"1187","2011-09-21",6.95
"1188","2011-09-22",6.06
"1189","2011-09-23",5.55
"1190","2011-09-26",5.34
"1191","2011-09-27",5.64
"1192","2011-09-28",5.11
"1193","2011-09-29",5.17
"1194","2011-09-30",5.03
"1195","2011-10-03",4.77
"1196","2011-10-04",4.57
"1197","2011-10-05",5.16
"1198","2011-10-06",5.47
"1199","2011-10-07",5.37
"1200","2011-10-10",5.66
"1201","2011-10-11",6.02
"1202","2011-10-12",5.85
"1203","2011-10-13",5.64
"1204","2011-10-14",5.73
"1205","2011-10-17",5.5
"1206","2011-10-18",5.89
"1207","2011-10-19",5.52
"1208","2011-10-20",5.41
"1209","2011-10-21",5.45
"1210","2011-10-24",5.86
"1211","2011-10-25",6
"1212","2011-10-26",6.17
"1213","2011-10-27",6.35
"1214","2011-10-28",6.49
"1215","2011-10-31",6.39
"1216","2011-11-01",6.16
"1217","2011-11-02",6.3
"1218","2011-11-03",6.38
"1219","2011-11-04",6.42
"1220","2011-11-07",6.79
"1221","2011-11-08",6.72
"1222","2011-11-09",6.37
"1223","2011-11-10",6.49
"1224","2011-11-11",6.74
"1225","2011-11-14",6.65
"1226","2011-11-15",6.59
"1227","2011-11-16",6.5
"1228","2011-11-17",6.28
"1229","2011-11-18",6.34
"1230","2011-11-21",6
"1231","2011-11-22",6.31
"1232","2011-11-23",6.03
"1233","2011-11-25",5.91
"1234","2011-11-28",6.52
"1235","2011-11-29",6.47
"1236","2011-11-30",6.73
"1237","2011-12-01",6.8
"1238","2011-12-02",6.62
"1239","2011-12-05",6.53
"1240","2011-12-06",6.69
"1241","2011-12-07",6.77
"1242","2011-12-08",6.31
"1243","2011-12-09",6.54
"1244","2011-12-12",6.26
"1245","2011-12-13",5.91
"1246","2011-12-14",5.53
"1247","2011-12-15",5.49
"1248","2011-12-16",5.58
"1249","2011-12-19",5.27
"1250","2011-12-20",5.84
"1251","2011-12-21",5.71
"1252","2011-12-22",5.4
"1253","2011-12-23",5.49
"1254","2011-12-27",5.47
"1255","2011-12-28",5.11
"1256","2011-12-29",5.33
"1257","2011-12-30",5.49
"1258","2012-01-03",5.79
"1259","2012-01-04",5.8
"1260","2012-01-05",5.75
"1261","2012-01-06",5.62
"1262","2012-01-09",5.66
"1263","2012-01-10",5.81
"1264","2012-01-11",5.8
"1265","2012-01-12",5.78
"1266","2012-01-13",5.77
"1267","2012-01-17",5.71
"1268","2012-01-18",5.54
"1269","2012-01-19",5.6
"1270","2012-01-20",5.6
"1271","2012-01-23",6.25
"1272","2012-01-24",6.15
"1273","2012-01-25",6.54
"1274","2012-01-26",6.7
"1275","2012-01-27",6.83
"1276","2012-01-30",6.8
"1277","2012-01-31",6.71
"1278","2012-02-01",6.58
"1279","2012-02-02",6.62
"1280","2012-02-03",6.59
"1281","2012-02-06",6.52
"1282","2012-02-07",6.65
"1283","2012-02-08",6.56
"1284","2012-02-09",6.44
"1285","2012-02-10",6.37
"1286","2012-02-13",6.43
"1287","2012-02-14",6.32
"1288","2012-02-15",6.22
"1289","2012-02-16",6.63
"1290","2012-02-17",6.71
"1291","2012-02-21",6.78
"1292","2012-02-22",6.9
"1293","2012-02-23",7.06
"1294","2012-02-24",6.84
"1295","2012-02-27",6.96
"1296","2012-02-28",7.35
"1297","2012-02-29",7
"1298","2012-03-01",7.1
"1299","2012-03-02",6.85
"1300","2012-03-05",6.49
"1301","2012-03-06",6.24
"1302","2012-03-07",6.48
"1303","2012-03-08",6.51
"1304","2012-03-09",6.49
"1305","2012-03-12",6.32
"1306","2012-03-13",6.3
"1307","2012-03-14",6.06
"1308","2012-03-15",6.14
"1309","2012-03-16",6.07
"1310","2012-03-19",5.98
"1311","2012-03-20",6
"1312","2012-03-21",6.06
"1313","2012-03-22",5.84
"1314","2012-03-23",6.14
"1315","2012-03-26",5.65
"1316","2012-03-27",5.43
"1317","2012-03-28",4.43
"1318","2012-03-29",4.28
"1319","2012-03-30",4.52
"1320","2012-04-02",4.65
"1321","2012-04-03",4.47
"1322","2012-04-04",4.18
"1323","2012-04-05",4.14
"1324","2012-04-09",3.95
"1325","2012-04-10",4.02
"1326","2012-04-11",4.02
"1327","2012-04-12",4.21
"1328","2012-04-13",4.14
"1329","2012-04-16",3.81
"1330","2012-04-17",4.01
"1331","2012-04-18",3.96
"1332","2012-04-19",3.89
"1333","2012-04-20",3.79
"1334","2012-04-23",3.66
"1335","2012-04-24",3.61
"1336","2012-04-25",3.82
"1337","2012-04-26",3.99
"1338","2012-04-27",3.92
"1339","2012-04-30",4.18
"1340","2012-05-01",4.09
"1341","2012-05-02",4.07
"1342","2012-05-03",3.82
"1343","2012-05-04",3.92
"1344","2012-05-07",3.7
"1345","2012-05-08",3.55
"1346","2012-05-09",3.7
"1347","2012-05-10",3.77
"1348","2012-05-11",3.77
"1349","2012-05-14",3.7
"1350","2012-05-15",3.57
"1351","2012-05-16",3.52
"1352","2012-05-17",3.74
"1353","2012-05-18",3.66
"1354","2012-05-21",3.73
"1355","2012-05-22",3.72
"1356","2012-05-23",3.85
"1357","2012-05-24",4.04
"1358","2012-05-25",4.15
"1359","2012-05-29",3.91
"1360","2012-05-30",4.01
"1361","2012-05-31",3.88
"1362","2012-06-01",4.25
"1363","2012-06-04",4.26
"1364","2012-06-05",4.35
"1365","2012-06-06",4.4
"1366","2012-06-07",4.17
"1367","2012-06-08",4.15
"1368","2012-06-11",4.13
"1369","2012-06-12",4.27
"1370","2012-06-13",4.27
"1371","2012-06-14",4.36
"1372","2012-06-15",4.13
"1373","2012-06-18",4.24
"1374","2012-06-19",4.32
"1375","2012-06-20",4.1
"1376","2012-06-21",3.76
"1377","2012-06-22",3.73
"1378","2012-06-25",3.69
"1379","2012-06-26",3.61
"1380","2012-06-27",3.51
"1381","2012-06-28",3.26
"1382","2012-06-29",3.45
"1383","2012-07-02",3.44
"1384","2012-07-03",3.85
"1385","2012-07-05",3.89
"1386","2012-07-06",3.65
"1387","2012-07-09",3.63
"1388","2012-07-10",3.49
"1389","2012-07-11",3.36
"1390","2012-07-12",3.5
"1391","2012-07-13",3.51
"1392","2012-07-16",3.64
"1393","2012-07-17",3.52
"1394","2012-07-18",3.45
"1395","2012-07-19",3.56
"1396","2012-07-20",3.54
"1397","2012-07-23",3.37
"1398","2012-07-24",3.31
"1399","2012-07-25",3.61
"1400","2012-07-26",3.85
"1401","2012-07-27",3.89
"1402","2012-07-30",3.87
"1403","2012-07-31",3.74
"1404","2012-08-01",3.67
"1405","2012-08-02",3.52
"1406","2012-08-03",3.78
"1407","2012-08-06",3.82
"1408","2012-08-07",3.94
"1409","2012-08-08",3.91
"1410","2012-08-09",4.13
"1411","2012-08-10",4.11
"1412","2012-08-13",4.09
"1413","2012-08-14",3.98
"1414","2012-08-15",4.1
"1415","2012-08-16",4.28
"1416","2012-08-17",4.24
"1417","2012-08-20",4.39
"1418","2012-08-21",4.58
"1419","2012-08-22",4.68
"1420","2012-08-23",4.7
"1421","2012-08-24",4.73
"1422","2012-08-27",4.67
"1423","2012-08-28",4.5
"1424","2012-08-29",4.52
"1425","2012-08-30",4.39
"1426","2012-08-31",4.7
"1427","2012-09-04",5
"1428","2012-09-05",4.92
"1429","2012-09-06",5.02
"1430","2012-09-07",5.27
"1431","2012-09-10",5.13
"1432","2012-09-11",5.24
"1433","2012-09-12",5.25
"1434","2012-09-13",5.57
"1435","2012-09-14",5.64
"1436","2012-09-17",5.68
"1437","2012-09-18",5.64
"1438","2012-09-19",5.8
"1439","2012-09-20",5.83
"1440","2012-09-21",5.86
"1441","2012-09-24",5.33
"1442","2012-09-25",5.22
"1443","2012-09-26",5.37
"1444","2012-09-27",5.41
"1445","2012-09-28",5.32
"1446","2012-10-01",5.34
"1447","2012-10-02",5.21
"1448","2012-10-03",5.02
"1449","2012-10-04",5.14
"1450","2012-10-05",5.08
"1451","2012-10-08",5.06
"1452","2012-10-09",4.68
"1453","2012-10-10",4.82
"1454","2012-10-11",5.11
"1455","2012-10-12",4.96
"1456","2012-10-15",4.8
"1457","2012-10-16",5.06
"1458","2012-10-17",5.02
"1459","2012-10-18",4.88
"1460","2012-10-19",4.8
"1461","2012-10-22",4.95
"1462","2012-10-23",4.95
"1463","2012-10-24",4.79
"1464","2012-10-25",5.06
"1465","2012-10-26",5.11
"1466","2012-10-31",5.51
"1467","2012-11-01",5.51
"1468","2012-11-02",5.24
"1469","2012-11-05",5.13
"1470","2012-11-06",5.28
"1471","2012-11-07",5.35
"1472","2012-11-08",5.41
"1473","2012-11-09",5.5
"1474","2012-11-12",5.44
"1475","2012-11-13",5.24
"1476","2012-11-14",4.85
"1477","2012-11-15",4.51
"1478","2012-11-16",4.69
"1479","2012-11-19",4.93
"1480","2012-11-20",4.83
"1481","2012-11-21",4.88
"1482","2012-11-23",4.95
"1483","2012-11-26",4.97
"1484","2012-11-27",4.73
"1485","2012-11-28",4.74
"1486","2012-11-29",4.68
"1487","2012-11-30",4.63
"1488","2012-12-03",4.61
"1489","2012-12-04",4.66
"1490","2012-12-05",4.53
"1491","2012-12-06",4.43
"1492","2012-12-07",4.45
"1493","2012-12-10",4.59
"1494","2012-12-11",4.49
"1495","2012-12-12",4.72
"1496","2012-12-13",4.51
"1497","2012-12-14",4.56
"1498","2012-12-17",4.32
"1499","2012-12-18",4.11
"1500","2012-12-19",4.13
"1501","2012-12-20",4.04
"1502","2012-12-21",3.91
"1503","2012-12-24",3.98
"1504","2012-12-26",4
"1505","2012-12-27",3.95
"1506","2012-12-28",4
"1507","2012-12-31",4.17
"1508","2013-01-02",4.36
"1509","2013-01-03",4.17
"1510","2013-01-04",4.17
"1511","2013-01-07",4.11
"1512","2013-01-08",4.14
"1513","2013-01-09",4.12
"1514","2013-01-10",4.23
"1515","2013-01-11",4.23
"1516","2013-01-14",4.44
"1517","2013-01-15",4.65
"1518","2013-01-16",4.6
"1519","2013-01-17",4.62
"1520","2013-01-18",4.56
"1521","2013-01-22",4.54
"1522","2013-01-23",4.45
"1523","2013-01-24",4.16
"1524","2013-01-25",3.96
"1525","2013-01-28",3.97
"1526","2013-01-29",4.19
"1527","2013-01-30",4.34
"1528","2013-01-31",4.16
"1529","2013-02-01",4.21
"1530","2013-02-04",4.2
"1531","2013-02-05",4.69
"1532","2013-02-06",4.55
"1533","2013-02-07",4.58
"1534","2013-02-08",4.56
"1535","2013-02-11",4.61
"1536","2013-02-12",4.62
"1537","2013-02-13",4.52
"1538","2013-02-14",4.39
"1539","2013-02-15",4.24
"1540","2013-02-19",4.21
"1541","2013-02-20",3.84
"1542","2013-02-21",3.93
"1543","2013-02-22",3.98
"1544","2013-02-25",4.03
"1545","2013-02-26",4.08
"1546","2013-02-27",3.98
"1547","2013-02-28",3.82
"1548","2013-03-01",3.86
"1549","2013-03-04",3.82
"1550","2013-03-05",3.89
"1551","2013-03-06",4.2
"1552","2013-03-07",4.19
"1553","2013-03-08",4.21
"1554","2013-03-11",4.23
"1555","2013-03-12",4.27
"1556","2013-03-13",4.34
"1557","2013-03-14",4.3
"1558","2013-03-15",4.33
"1559","2013-03-18",4.34
"1560","2013-03-19",4.34
"1561","2013-03-20",4.33
"1562","2013-03-21",4.33
"1563","2013-03-22",4.36
"1564","2013-03-25",4.24
"1565","2013-03-26",4.32
"1566","2013-03-27",4.36
"1567","2013-03-28",4.3
"1568","2013-04-01",4.13
"1569","2013-04-02",3.98
"1570","2013-04-03",3.79
"1571","2013-04-04",3.91
"1572","2013-04-05",3.95
"1573","2013-04-08",3.87
"1574","2013-04-09",4.05
"1575","2013-04-10",3.88
"1576","2013-04-11",3.86
"1577","2013-04-12",3.57
"1578","2013-04-15",3.05
"1579","2013-04-16",3.07
"1580","2013-04-17",2.61
"1581","2013-04-18",2.85
"1582","2013-04-19",2.96
"1583","2013-04-22",2.86
"1584","2013-04-23",2.74
"1585","2013-04-24",3
"1586","2013-04-25",3.11
"1587","2013-04-26",3.02
"1588","2013-04-29",3.17
"1589","2013-04-30",3.16
"1590","2013-05-01",3.03
"1591","2013-05-02",3.04
"1592","2013-05-03",3.06
"1593","2013-05-06",2.99
"1594","2013-05-07",2.82
"1595","2013-05-08",2.86
"1596","2013-05-09",2.81
"1597","2013-05-10",2.8
"1598","2013-05-13",2.84
"1599","2013-05-14",2.75
"1600","2013-05-15",2.72
"1601","2013-05-16",2.71
"1602","2013-05-17",2.62
"1603","2013-05-20",2.75
"1604","2013-05-21",2.75
"1605","2013-05-22",2.79
"1606","2013-05-23",2.92
"1607","2013-05-24",2.93
"1608","2013-05-28",2.99
"1609","2013-05-29",3.26
"1610","2013-05-30",3.59
"1611","2013-05-31",3.17
"1612","2013-06-03",3.5
"1613","2013-06-04",3.51
"1614","2013-06-05",3.55
"1615","2013-06-06",3.7
"1616","2013-06-07",3.54
"1617","2013-06-10",3.59
"1618","2013-06-11",3.52
"1619","2013-06-12",3.62
"1620","2013-06-13",3.63
"1621","2013-06-14",3.59
"1622","2013-06-17",3.52
"1623","2013-06-18",3.47
"1624","2013-06-19",3.3
"1625","2013-06-20",2.98
"1626","2013-06-21",3.02
"1627","2013-06-24",2.81
"1628","2013-06-25",2.9
"1629","2013-06-26",2.73
"1630","2013-06-27",2.8
"1631","2013-06-28",3.31
"1632","2013-07-01",3.23
"1633","2013-07-02",3.16
"1634","2013-07-03",3.14
"1635","2013-07-05",3.04
"1636","2013-07-08",3.07
"1637","2013-07-09",3.18
"1638","2013-07-10",3.17
"1639","2013-07-11",3.42
"1640","2013-07-12",3.33
"1641","2013-07-15",3.32
"1642","2013-07-16",3.5
"1643","2013-07-17",3.38
"1644","2013-07-18",3.43
"1645","2013-07-19",3.45
"1646","2013-07-22",3.68
"1647","2013-07-23",3.83
"1648","2013-07-24",3.74
"1649","2013-07-25",3.71
"1650","2013-07-26",3.71
"1651","2013-07-29",3.68
"1652","2013-07-30",3.53
"1653","2013-07-31",3.49
"1654","2013-08-01",3.42
"1655","2013-08-02",3.45
"1656","2013-08-05",3.38
"1657","2013-08-06",3.22
"1658","2013-08-07",3.12
"1659","2013-08-08",3.33
"1660","2013-08-09",3.54
"1661","2013-08-12",3.82
"1662","2013-08-13",3.85
"1663","2013-08-14",4.09
"1664","2013-08-15",4.39
"1665","2013-08-16",4.34
"1666","2013-08-19",4.33
"1667","2013-08-20",4.31
"1668","2013-08-21",4.2
"1669","2013-08-22",4.28
"1670","2013-08-23",4.39
"1671","2013-08-26",4.47
"1672","2013-08-27",4.3
"1673","2013-08-28",4.25
"1674","2013-08-29",4.23
"1675","2013-08-30",4.15
"1676","2013-09-03",4.25
"1677","2013-09-04",4.22
"1678","2013-09-05",4.08
"1679","2013-09-06",4.22
"1680","2013-09-09",4.26
"1681","2013-09-10",3.96
"1682","2013-09-11",4.03
"1683","2013-09-12",3.74
"1684","2013-09-13",3.78
"1685","2013-09-16",3.79
"1686","2013-09-17",3.82
"1687","2013-09-18",4.28
"1688","2013-09-19",4.24
"1689","2013-09-20",3.87
"1690","2013-09-23",3.72
"1691","2013-09-24",3.79
"1692","2013-09-25",3.92
"1693","2013-09-26",3.73
"1694","2013-09-27",3.73
"1695","2013-09-30",3.65
"1696","2013-10-01",3.58
"1697","2013-10-02",3.6
"1698","2013-10-03",3.51
"1699","2013-10-04",3.55
"1700","2013-10-07",3.72
"1701","2013-10-08",3.6
"1702","2013-10-09",3.57
"1703","2013-10-10",3.54
"1704","2013-10-11",3.38
"1705","2013-10-14",3.36
"1706","2013-10-15",3.34
"1707","2013-10-16",3.22
"1708","2013-10-17",3.6
"1709","2013-10-18",3.68
"1710","2013-10-21",3.77
"1711","2013-10-22",4.03
"1712","2013-10-23",3.94
"1713","2013-10-24",4.12
"1714","2013-10-25",4.19
"1715","2013-10-28",4.16
"1716","2013-10-29",4.08
"1717","2013-10-30",4.14
"1718","2013-10-31",3.93
"1719","2013-11-01",3.84
"1720","2013-11-04",3.91
"1721","2013-11-05",3.83
"1722","2013-11-06",3.77
"1723","2013-11-07",3.65
"1724","2013-11-08",3.6
"1725","2013-11-11",3.68
"1726","2013-11-12",3.52
"1727","2013-11-13",3.67
"1728","2013-11-14",3.72
"1729","2013-11-15",3.62
"1730","2013-11-18",3.5
"1731","2013-11-19",3.52
"1732","2013-11-20",3.41
"1733","2013-11-21",3.44
"1734","2013-11-22",3.37
"1735","2013-11-25",3.45
"1736","2013-11-26",3.34
"1737","2013-11-27",3.37
"1738","2013-11-29",3.38
"1739","2013-12-02",3.12
"1740","2013-12-03",2.88
"1741","2013-12-04",2.91
"1742","2013-12-05",2.84
"1743","2013-12-06",2.86
"1744","2013-12-09",2.89
"1745","2013-12-10",2.94
"1746","2013-12-11",2.84
"1747","2013-12-12",2.7
"1748","2013-12-13",2.79
"1749","2013-12-16",2.86
"1750","2013-12-17",2.79
"1751","2013-12-18",2.71
"1752","2013-12-19",2.6
"1753","2013-12-20",2.59
"1754","2013-12-23",2.64
"1755","2013-12-24",2.67
"1756","2013-12-26",2.69
"1757","2013-12-27",2.84
"1758","2013-12-30",2.81
"1759","2013-12-31",2.87
"1760","2014-01-02",2.96
"1761","2014-01-03",2.93
"1762","2014-01-06",2.97
"1763","2014-01-07",3.02
"1764","2014-01-08",3
"1765","2014-01-09",2.92
"1766","2014-01-10",2.98
"1767","2014-01-13",3.38
"1768","2014-01-14",3.23
"1769","2014-01-15",3.24
"1770","2014-01-16",3.3
"1771","2014-01-17",3.47
"1772","2014-01-21",3.85
"1773","2014-01-22",3.75
"1774","2014-01-23",3.83
"1775","2014-01-24",3.67
"1776","2014-01-27",3.5
"1777","2014-01-28",3.6
"1778","2014-01-29",3.77
"1779","2014-01-30",3.66
"1780","2014-01-31",3.62
"1781","2014-02-03",3.68
"1782","2014-02-04",3.79
"1783","2014-02-05",3.79
"1784","2014-02-06",3.84
"1785","2014-02-07",4.15
"1786","2014-02-10",4.24
"1787","2014-02-11",4.48
"1788","2014-02-12",4.16
"1789","2014-02-13",4.41
"1790","2014-02-14",4.6
"1791","2014-02-18",4.59
"1792","2014-02-19",4.23
"1793","2014-02-20",4.58
"1794","2014-02-21",4.56
"1795","2014-02-24",4.53
"1796","2014-02-25",4.41
"1797","2014-02-26",4.24
"1798","2014-02-27",4.28
"1799","2014-02-28",4.3
"1800","2014-03-03",4.42
"1801","2014-03-04",4.41
"1802","2014-03-05",4.37
"1803","2014-03-06",4.43
"1804","2014-03-07",4.3
"1805","2014-03-10",4.2
"1806","2014-03-11",4.23
"1807","2014-03-12",4.36
"1808","2014-03-13",4.59
"1809","2014-03-14",4.74
"1810","2014-03-17",4.06
"1811","2014-03-18",3.84
"1812","2014-03-19",3.6
"1813","2014-03-20",3.84
"1814","2014-03-21",3.85
"1815","2014-03-24",3.69
"1816","2014-03-25",3.73
"1817","2014-03-26",3.58
"1818","2014-03-27",3.61
"1819","2014-03-28",3.71
"1820","2014-03-31",3.67
"1821","2014-04-01",3.73
"1822","2014-04-02",3.9
"1823","2014-04-03",3.85
"1824","2014-04-04",3.94
"1825","2014-04-07",3.83
"1826","2014-04-08",3.94
"1827","2014-04-09",3.95
"1828","2014-04-10",3.83
"1829","2014-04-11",3.78
"1830","2014-04-14",3.97
"1831","2014-04-15",3.89
"1832","2014-04-16",3.9
"1833","2014-04-17",3.78
"1834","2014-04-21",3.76
"1835","2014-04-22",3.91
"1836","2014-04-23",3.96
"1837","2014-04-24",3.9
"1838","2014-04-25",3.99
"1839","2014-04-28",3.88
"1840","2014-04-29",4.15
"1841","2014-04-30",4.15
"1842","2014-05-01",4.13
"1843","2014-05-02",4.24
"1844","2014-05-05",4.28
"1845","2014-05-06",4.17
"1846","2014-05-07",4.03
"1847","2014-05-08",4.06
"1848","2014-05-09",3.94
"1849","2014-05-12",4.16
"1850","2014-05-13",4.07
"1851","2014-05-14",4.3
"1852","2014-05-15",4.09
"1853","2014-05-16",4.2
"1854","2014-05-19",4.17
"1855","2014-05-20",4.02
"1856","2014-05-21",4.17
"1857","2014-05-22",4.14
"1858","2014-05-23",4.1
"1859","2014-05-27",3.9
"1860","2014-05-28",3.7
"1861","2014-05-29",3.85
"1862","2014-05-30",3.88
"1863","2014-06-02",3.84
"1864","2014-06-03",3.93
"1865","2014-06-04",4.02
"1866","2014-06-05",4.08
"1867","2014-06-06",4.12
"1868","2014-06-09",4.14
"1869","2014-06-10",4.31
"1870","2014-06-11",4.36
"1871","2014-06-12",4.58
"1872","2014-06-13",4.63
"1873","2014-06-16",4.53
"1874","2014-06-17",4.58
"1875","2014-06-18",4.86
"1876","2014-06-19",5.62
"1877","2014-06-20",5.29
"1878","2014-06-23",5.51
"1879","2014-06-24",5.31
"1880","2014-06-25",5.4
"1881","2014-06-26",5.44
"1882","2014-06-27",5.34
"1883","2014-06-30",5.51
"1884","2014-07-01",5.45
"1885","2014-07-02",5.39
"1886","2014-07-03",5.66
"1887","2014-07-07",5.61
"1888","2014-07-08",5.82
"1889","2014-07-09",6.06
"1890","2014-07-10",5.46
"1891","2014-07-11",5.78
"1892","2014-07-14",5.61
"1893","2014-07-15",5.33
"1894","2014-07-16",5.33
"1895","2014-07-17",5.6
"1896","2014-07-18",5.56
"1897","2014-07-21",5.68
"1898","2014-07-22",5.55
"1899","2014-07-23",5.42
"1900","2014-07-24",5.29
"1901","2014-07-25",5.58
"1902","2014-07-28",5.73
"1903","2014-07-29",5.63
"1904","2014-07-30",5.61
"1905","2014-07-31",5.46
"1906","2014-08-01",5.5
"1907","2014-08-04",5.47
"1908","2014-08-05",5.47
"1909","2014-08-06",5.65
"1910","2014-08-07",5.65
"1911","2014-08-08",5.6
"1912","2014-08-11",5.73
"1913","2014-08-12",5.76
"1914","2014-08-13",5.37
"1915","2014-08-14",5.22
"1916","2014-08-15",5.15
"1917","2014-08-18",5.03
"1918","2014-08-19",5.02
"1919","2014-08-20",5.02
"1920","2014-08-21",4.89
"1921","2014-08-22",4.86
"1922","2014-08-25",4.81
"1923","2014-08-26",5.01
"1924","2014-08-27",5.1
"1925","2014-08-28",5.14
"1926","2014-08-29",5.14
"1927","2014-09-02",4.96
"1928","2014-09-03",4.9
"1929","2014-09-04",4.69
"1930","2014-09-05",4.75
"1931","2014-09-08",4.55
"1932","2014-09-09",4.68
"1933","2014-09-10",4.61
"1934","2014-09-11",4.71
