"","date","ZYNE"
"994","2019-07-17",11.68
"995","2019-07-18",11.87
"996","2019-07-19",10.8
"997","2019-07-22",12.16
"998","2019-07-23",11.1
"999","2019-07-24",11.48
"1000","2019-07-25",10.95
"1001","2019-07-26",11.31
"1002","2019-07-29",10.79
"1003","2019-07-30",10.82
"1004","2019-07-31",10.59
"1005","2019-08-01",10.24
"1006","2019-08-02",10.16
"1007","2019-08-05",9.79
"1008","2019-08-06",10.31
"1009","2019-08-07",11.66
"1010","2019-08-08",11.25
"1011","2019-08-09",10.96
"1012","2019-08-12",10.59
"1013","2019-08-13",10.99
"1014","2019-08-14",10.94
"1015","2019-08-15",10.62
"1016","2019-08-16",11.2
"1017","2019-08-19",11.3
"1018","2019-08-20",11.93
"1019","2019-08-21",11.9
"1020","2019-08-22",11.33
"1021","2019-08-23",10.96
"1022","2019-08-26",11.17
"1023","2019-08-27",10.42
"1024","2019-08-28",10.54
"1025","2019-08-29",10.88
"1026","2019-08-30",10.69
"1027","2019-09-03",10.54
"1028","2019-09-04",10.73
"1029","2019-09-05",11.71
"1030","2019-09-06",11.7
"1031","2019-09-09",11.56
"1032","2019-09-10",11.97
"1033","2019-09-11",12.22
"1034","2019-09-12",12.15
"1035","2019-09-13",12.19
"1036","2019-09-16",11.51
"1037","2019-09-17",11.3
"1038","2019-09-18",8.84
"1039","2019-09-19",8.45
"1040","2019-09-20",8.26
"1041","2019-09-23",8.12
"1042","2019-09-24",7.74
"1043","2019-09-25",7.67
"1044","2019-09-26",7.93
"1045","2019-09-27",7.73
"1046","2019-09-30",7.56
"1047","2019-10-01",7.36
"1048","2019-10-02",7.255
"1049","2019-10-03",7.86
"1050","2019-10-04",7.7
"1051","2019-10-07",7.72
"1052","2019-10-08",7.75
"1053","2019-10-09",7.6
"1054","2019-10-10",7.44
"1055","2019-10-11",7.485
"1056","2019-10-14",7.63
"1057","2019-10-15",7.92
"1058","2019-10-16",7.96
"1059","2019-10-17",8.36
"1060","2019-10-18",8.05
"1061","2019-10-21",8.57
"1062","2019-10-22",8.01
"1063","2019-10-23",8.34
"1064","2019-10-24",8.45
"1065","2019-10-25",8.15
"1066","2019-10-28",8.14
"1067","2019-10-29",7.84
"1068","2019-10-30",8.06
"1069","2019-10-31",7.76
"1070","2019-11-01",7.48
"1071","2019-11-04",7.44
"1072","2019-11-05",7.13
"1073","2019-11-06",6.74
"1074","2019-11-07",6.45
"1075","2019-11-08",6.43
"1076","2019-11-11",6.81
"1077","2019-11-12",6.53
"1078","2019-11-13",6.41
"1079","2019-11-14",6.11
"1080","2019-11-15",6.38
"1081","2019-11-18",6.17
"1082","2019-11-19",6.38
"1083","2019-11-20",6.55
"1084","2019-11-21",6.73
"1085","2019-11-22",6.31
"1086","2019-11-25",6.55
"1087","2019-11-26",6.52
"1088","2019-11-27",6.42
"1089","2019-11-29",6.33
"1090","2019-12-02",6.16
"1091","2019-12-03",6.03
"1092","2019-12-04",5.97
"1093","2019-12-05",5.65
"1094","2019-12-06",5.63
"1095","2019-12-09",5.71
"1096","2019-12-10",5.74
"1097","2019-12-11",5.61
"1098","2019-12-12",5.75
"1099","2019-12-13",5.71
"1100","2019-12-16",6.48
"1101","2019-12-17",6.25
"1102","2019-12-18",5.86
"1103","2019-12-19",6.26
"1104","2019-12-20",6.21
"1105","2019-12-23",6.06
"1106","2019-12-24",6
"1107","2019-12-26",5.87
"1108","2019-12-27",5.76
"1109","2019-12-30",5.64
"1110","2019-12-31",6.04
"1111","2020-01-02",5.88
"1112","2020-01-03",5.81
"1113","2020-01-06",5.7
"1114","2020-01-07",5.56
"1115","2020-01-08",5.31
"1116","2020-01-09",5.085
"1117","2020-01-10",5.62
"1118","2020-01-13",5.72
"1119","2020-01-14",5.7
"1120","2020-01-15",6.16
"1121","2020-01-16",6.02
"1122","2020-01-17",5.7
"1123","2020-01-21",5.7
"1124","2020-01-22",5.73
"1125","2020-01-23",5.57
"1126","2020-01-24",5.38
"1127","2020-01-27",5.22
"1128","2020-01-28",5.2
"1129","2020-01-29",5.01
"1130","2020-01-30",5.05
"1131","2020-01-31",5.04
"1132","2020-02-03",5
"1133","2020-02-04",5.09
"1134","2020-02-05",5.11
"1135","2020-02-06",5.13
"1136","2020-02-07",5.03
"1137","2020-02-10",5.04
"1138","2020-02-11",5.03
"1139","2020-02-12",4.93
"1140","2020-02-13",4.89
"1141","2020-02-14",4.49
"1142","2020-02-18",4.87
"1143","2020-02-19",4.81
"1144","2020-02-20",4.81
"1145","2020-02-21",4.92
"1146","2020-02-24",4.63
"1147","2020-02-25",4.96
"1148","2020-02-26",4.54
"1149","2020-02-27",4.04
"1150","2020-02-28",4.26
"1151","2020-03-02",4.18
"1152","2020-03-03",4.18
"1153","2020-03-04",4.21
"1154","2020-03-05",4.1
"1155","2020-03-06",4.02
"1156","2020-03-09",3.46
"1157","2020-03-10",3.82
"1158","2020-03-11",3.89
"1159","2020-03-12",3.34
"1160","2020-03-13",3.32
"1161","2020-03-16",2.96
"1162","2020-03-17",3.02
"1163","2020-03-18",2.9
"1164","2020-03-19",3.1
"1165","2020-03-20",3.25
"1166","2020-03-23",3.66
"1167","2020-03-24",3.76
"1168","2020-03-25",3.83
"1169","2020-03-26",3.94
"1170","2020-03-27",3.81
"1171","2020-03-30",3.67
"1172","2020-03-31",3.83
"1173","2020-04-01",3.41
"1174","2020-04-02",3.47
"1175","2020-04-03",3.31
"1176","2020-04-06",3.61
"1177","2020-04-07",3.47
"1178","2020-04-08",3.76
"1179","2020-04-09",3.91
"1180","2020-04-13",3.94
"1181","2020-04-14",4.08
"1182","2020-04-15",4.01
"1183","2020-04-16",3.9
"1184","2020-04-17",4.01
"1185","2020-04-20",3.99
"1186","2020-04-21",4.02
"1187","2020-04-22",4
"1188","2020-04-23",4.01
"1189","2020-04-24",4.04
"1190","2020-04-27",4.15
"1191","2020-04-28",4.01
"1192","2020-04-29",3.99
"1193","2020-04-30",3.87
"1194","2020-05-01",3.7
"1195","2020-05-04",3.73
"1196","2020-05-05",3.92
"1197","2020-05-06",3.81
"1198","2020-05-07",3.93
"1199","2020-05-08",3.99
"1200","2020-05-11",4.45
"1201","2020-05-12",4.155
"1202","2020-05-13",4.17
"1203","2020-05-14",4.03
"1204","2020-05-15",4.01
"1205","2020-05-18",4.89
"1206","2020-05-19",5.18
"1207","2020-05-20",5.34
"1208","2020-05-21",5.485
"1209","2020-05-22",6.48
"1210","2020-05-26",6.19
"1211","2020-05-27",5.59
"1212","2020-05-28",5.39
"1213","2020-05-29",5.26
"1214","2020-06-01",5.52
"1215","2020-06-02",5.63
"1216","2020-06-03",5.56
"1217","2020-06-04",5.46
"1218","2020-06-05",5.41
"1219","2020-06-08",5.625
"1220","2020-06-09",5.39
"1221","2020-06-10",5.21
"1222","2020-06-11",4.73
"1223","2020-06-12",4.85
"1224","2020-06-15",5.055
"1225","2020-06-16",5.49
"1226","2020-06-17",5.49
"1227","2020-06-18",6.43
"1228","2020-06-19",6.04
"1229","2020-06-22",6.33
"1230","2020-06-23",6.22
"1231","2020-06-24",6.26
"1232","2020-06-25",6.33
"1233","2020-06-26",6.3
"1234","2020-06-29",6.54
"1235","2020-06-30",3.37
"1236","2020-07-01",3.705
"1237","2020-07-02",3.5
"1238","2020-07-06",3.29
"1239","2020-07-07",3.25
"1240","2020-07-08",3.42
"1241","2020-07-09",3.44
"1242","2020-07-10",3.73
"1243","2020-07-13",3.45
"1244","2020-07-14",3.41
"1245","2020-07-15",3.56
"1246","2020-07-16",3.59
"1247","2020-07-17",3.48
"1248","2020-07-20",3.57
"1249","2020-07-21",3.58
"1250","2020-07-22",3.71
"1251","2020-07-23",3.66
"1252","2020-07-24",3.57
"1253","2020-07-27",3.73
"1254","2020-07-28",3.74
"1255","2020-07-29",3.79
"1256","2020-07-30",3.8
"1257","2020-07-31",3.75
"1258","2020-08-03",3.84
"1259","2020-08-04",4.18
"1260","2020-08-05",4.15
"1261","2020-08-06",4.3
"1262","2020-08-07",4.22
"1263","2020-08-10",4.24
"1264","2020-08-11",4.07
"1265","2020-08-12",3.96
"1266","2020-08-13",3.93
"1267","2020-08-14",3.77
"1268","2020-08-17",3.83
"1269","2020-08-18",3.87
"1270","2020-08-19",3.84
"1271","2020-08-20",3.77
"1272","2020-08-21",3.73
"1273","2020-08-24",3.62
"1274","2020-08-25",3.68
"1275","2020-08-26",3.82
"1276","2020-08-27",3.81
"1277","2020-08-28",3.84
"1278","2020-08-31",3.78
"1279","2020-09-01",3.79
"1280","2020-09-02",3.7
"1281","2020-09-03",3.72
"1282","2020-09-04",3.63
"1283","2020-09-08",3.61
"1284","2020-09-09",3.55
"1285","2020-09-10",3.51
"1286","2020-09-11",3.55
"1287","2020-09-14",3.64
"1288","2020-09-15",3.57
"1289","2020-09-16",3.53
"1290","2020-09-17",3.8
"1291","2020-09-18",3.7
"1292","2020-09-21",3.5
"1293","2020-09-22",3.5
"1294","2020-09-23",3.25
"1295","2020-09-24",3.23
"1296","2020-09-25",3.28
"1297","2020-09-28",3.42
"1298","2020-09-29",3.31
"1299","2020-09-30",3.31
"1300","2020-10-01",3.38
"1301","2020-10-02",3.29
"1302","2020-10-05",3.37
"1303","2020-10-06",3.46
"1304","2020-10-07",3.57
"1305","2020-10-08",3.61
"1306","2020-10-09",3.68
"1307","2020-10-12",3.61
"1308","2020-10-13",3.63
"1309","2020-10-14",3.57
"1310","2020-10-15",3.8
"1311","2020-10-16",3.85
"1312","2020-10-19",3.71
"1313","2020-10-20",3.65
"1314","2020-10-21",3.57
"1315","2020-10-22",3.63
"1316","2020-10-23",3.72
"1317","2020-10-26",3.57
"1318","2020-10-27",3.48
"1319","2020-10-28",3.39
"1320","2020-10-29",3.43
"1321","2020-10-30",3.43
"1322","2020-11-02",3.48
"1323","2020-11-03",3.56
"1324","2020-11-04",3.51
"1325","2020-11-05",3.71
"1326","2020-11-06",3.73
"1327","2020-11-09",3.68
"1328","2020-11-10",3.74
"1329","2020-11-11",3.78
"1330","2020-11-12",3.75
"1331","2020-11-13",3.8
"1332","2020-11-16",3.84
"1333","2020-11-17",3.88
"1334","2020-11-18",3.87
"1335","2020-11-19",4.08
"1336","2020-11-20",4.22
"1337","2020-11-23",4.16
"1338","2020-11-24",4.55
"1339","2020-11-25",4.58
"1340","2020-11-27",4.61
