"","date","FUND"
"1934","2014-09-08",8.34
"1935","2014-09-09",8.27
"1936","2014-09-10",8.25
"1937","2014-09-11",8.17
"1938","2014-09-12",8.15
"1939","2014-09-15",8.08
"1940","2014-09-16",8.14
"1941","2014-09-17",8.17
"1942","2014-09-18",8.23
"1943","2014-09-19",8.1
"1944","2014-09-22",7.99
"1945","2014-09-23",8
"1946","2014-09-24",8
"1947","2014-09-25",7.92
"1948","2014-09-26",7.97
"1949","2014-09-29",7.9
"1950","2014-09-30",7.87
"1951","2014-10-01",7.76
"1952","2014-10-02",7.7
"1953","2014-10-03",7.76
"1954","2014-10-06",7.71
"1955","2014-10-07",7.66
"1956","2014-10-08",7.73
"1957","2014-10-09",7.64
"1958","2014-10-10",7.42
"1959","2014-10-13",7.32
"1960","2014-10-14",7.31
"1961","2014-10-15",7.29
"1962","2014-10-16",7.44
"1963","2014-10-17",7.49
"1964","2014-10-20",7.5
"1965","2014-10-21",7.65
"1966","2014-10-22",7.68
"1967","2014-10-23",7.71
"1968","2014-10-24",7.74
"1969","2014-10-27",7.6
"1970","2014-10-28",7.72
"1971","2014-10-29",7.75
"1972","2014-10-30",7.7
"1973","2014-10-31",7.76
"1974","2014-11-03",7.78
"1975","2014-11-04",7.73
"1976","2014-11-05",7.66
"1977","2014-11-06",7.71
"1978","2014-11-07",7.67
"1979","2014-11-10",7.68
"1980","2014-11-11",7.67
"1981","2014-11-12",7.9
"1982","2014-11-13",7.7
"1983","2014-11-14",7.67
"1984","2014-11-17",7.65
"1985","2014-11-18",7.73
"1986","2014-11-19",7.64
"1987","2014-11-20",7.67
"1988","2014-11-21",7.69
"1989","2014-11-24",7.73
"1990","2014-11-25",7.77
"1991","2014-11-26",7.77
"1992","2014-11-28",7.62
"1993","2014-12-01",7.47
"1994","2014-12-02",7.51
"1995","2014-12-03",7.67
"1996","2014-12-04",7.53
"1997","2014-12-05",7.66
"1998","2014-12-08",7.52
"1999","2014-12-09",7.46
"2000","2014-12-10",7.3
"2001","2014-12-11",7.33
"2002","2014-12-12",7.1
"2003","2014-12-15",6.98
"2004","2014-12-16",6.92
"2005","2014-12-17",7.15
"2006","2014-12-18",7.33
"2007","2014-12-19",7.42
"2008","2014-12-22",7.41
"2009","2014-12-23",7.38
"2010","2014-12-24",7.38
"2011","2014-12-26",7.35
"2012","2014-12-29",7.31
"2013","2014-12-30",7.31
"2014","2014-12-31",7.27
"2015","2015-01-02",7.27
"2016","2015-01-05",7.17
"2017","2015-01-06",7.1
"2018","2015-01-07",7.2
"2019","2015-01-08",7.3
"2020","2015-01-09",7.28
"2021","2015-01-12",7.23
"2022","2015-01-13",7.15
"2023","2015-01-14",7.11
"2024","2015-01-15",7.09
"2025","2015-01-16",7.2
"2026","2015-01-20",7.24
"2027","2015-01-21",7.23
"2028","2015-01-22",7.28
"2029","2015-01-23",7.22
"2030","2015-01-26",7.3
"2031","2015-01-27",7.29
"2032","2015-01-28",7.2
"2033","2015-01-29",7.27
"2034","2015-01-30",7.15
"2035","2015-02-02",7.2
"2036","2015-02-03",7.32
"2037","2015-02-04",7.38
"2038","2015-02-05",7.41
"2039","2015-02-06",7.36
"2040","2015-02-09",7.32
"2041","2015-02-10",7.41
"2042","2015-02-11",7.37
"2043","2015-02-12",7.42
"2044","2015-02-13",7.47
"2045","2015-02-17",7.44
"2046","2015-02-18",7.42
"2047","2015-02-19",7.42
"2048","2015-02-20",7.44
"2049","2015-02-23",7.4
"2050","2015-02-24",7.42
"2051","2015-02-25",7.45
"2052","2015-02-26",7.41
"2053","2015-02-27",7.4
"2054","2015-03-02",7.42
"2055","2015-03-03",7.37
"2056","2015-03-04",7.37
"2057","2015-03-05",7.4
"2058","2015-03-06",7.32
"2059","2015-03-09",7.32
"2060","2015-03-10",7.22
"2061","2015-03-11",7.21
"2062","2015-03-12",7.23
"2063","2015-03-13",7.19
"2064","2015-03-16",7.28
"2065","2015-03-17",7.25
"2066","2015-03-18",7.34
"2067","2015-03-19",7.32
"2068","2015-03-20",7.38
"2069","2015-03-23",7.41
"2070","2015-03-24",7.4
"2071","2015-03-25",7.28
"2072","2015-03-26",7.27
"2073","2015-03-27",7.26
"2074","2015-03-30",7.32
"2075","2015-03-31",7.26
"2076","2015-04-01",7.23
"2077","2015-04-02",7.29
"2078","2015-04-06",7.34
"2079","2015-04-07",7.34
"2080","2015-04-08",7.38
"2081","2015-04-09",7.38
"2082","2015-04-10",7.39
"2083","2015-04-13",7.37
"2084","2015-04-14",7.39
"2085","2015-04-15",7.46
"2086","2015-04-16",7.51
"2087","2015-04-17",7.46
"2088","2015-04-20",7.46
"2089","2015-04-21",7.44
"2090","2015-04-22",7.44
"2091","2015-04-23",7.5
"2092","2015-04-24",7.53
"2093","2015-04-27",7.49
"2094","2015-04-28",7.56
"2095","2015-04-29",7.5
"2096","2015-04-30",7.46
"2097","2015-05-01",7.56
"2098","2015-05-04",7.56
"2099","2015-05-05",7.5
"2100","2015-05-06",7.47
"2101","2015-05-07",7.52
"2102","2015-05-08",7.6
"2103","2015-05-11",7.53
"2104","2015-05-12",7.6
"2105","2015-05-13",7.5
"2106","2015-05-14",7.57
"2107","2015-05-15",7.51
"2108","2015-05-18",7.56
"2109","2015-05-19",7.53
"2110","2015-05-20",7.53
"2111","2015-05-21",7.55
"2112","2015-05-22",7.59
"2113","2015-05-26",7.45
"2114","2015-05-27",7.5
"2115","2015-05-28",7.47
"2116","2015-05-29",7.51
"2117","2015-06-01",7.52
"2118","2015-06-02",7.51
"2119","2015-06-03",7.51
"2120","2015-06-04",7.45
"2121","2015-06-05",7.47
"2122","2015-06-08",7.41
"2123","2015-06-09",7.41
"2124","2015-06-10",7.5
"2125","2015-06-11",7.49
"2126","2015-06-12",7.34
"2127","2015-06-15",7.3
"2128","2015-06-16",7.32
"2129","2015-06-17",7.33
"2130","2015-06-18",7.34
"2131","2015-06-19",7.3
"2132","2015-06-22",7.35
"2133","2015-06-23",7.36
"2134","2015-06-24",7.35
"2135","2015-06-25",7.32
"2136","2015-06-26",7.26
"2137","2015-06-29",7.13
"2138","2015-06-30",7.08
"2139","2015-07-01",7.12
"2140","2015-07-02",7.09
"2141","2015-07-06",6.97
"2142","2015-07-07",6.96
"2143","2015-07-08",6.81
"2144","2015-07-09",6.81
"2145","2015-07-10",6.9
"2146","2015-07-13",6.95
"2147","2015-07-14",7
"2148","2015-07-15",6.99
"2149","2015-07-16",6.95
"2150","2015-07-17",6.91
"2151","2015-07-20",6.83
"2152","2015-07-21",6.75
"2153","2015-07-22",6.8
"2154","2015-07-23",6.74
"2155","2015-07-24",6.67
"2156","2015-07-27",6.57
"2157","2015-07-28",6.62
"2158","2015-07-29",6.62
"2159","2015-07-30",6.62
"2160","2015-07-31",6.65
"2161","2015-08-03",6.62
"2162","2015-08-04",6.61
"2163","2015-08-05",6.63
"2164","2015-08-06",6.57
"2165","2015-08-07",6.51
"2166","2015-08-10",6.61
"2167","2015-08-11",6.57
"2168","2015-08-12",6.56
"2169","2015-08-13",6.56
"2170","2015-08-14",6.57
"2171","2015-08-17",6.59
"2172","2015-08-18",6.54
"2173","2015-08-19",6.47
"2174","2015-08-20",6.34
"2175","2015-08-21",6.2
"2176","2015-08-24",5.95
"2177","2015-08-25",6.03
"2178","2015-08-26",6.09
"2179","2015-08-27",6.24
"2180","2015-08-28",6.31
"2181","2015-08-31",6.33
"2182","2015-09-01",6.17
"2183","2015-09-02",6.23
"2184","2015-09-03",6.26
"2185","2015-09-04",6.13
"2186","2015-09-08",6.27
"2187","2015-09-09",6.23
"2188","2015-09-10",6.22
"2189","2015-09-11",6.12
"2190","2015-09-14",6.09
"2191","2015-09-15",6.13
"2192","2015-09-16",6.19
"2193","2015-09-17",6.19
"2194","2015-09-18",6.13
"2195","2015-09-21",6.13
"2196","2015-09-22",6.02
"2197","2015-09-23",6.02
"2198","2015-09-24",6
"2199","2015-09-25",5.97
"2200","2015-09-28",5.82
"2201","2015-09-29",5.85
"2202","2015-09-30",5.91
"2203","2015-10-01",5.88
"2204","2015-10-02",5.97
"2205","2015-10-05",6.09
"2206","2015-10-06",6.18
"2207","2015-10-07",6.24
"2208","2015-10-08",6.3
"2209","2015-10-09",6.33
"2210","2015-10-12",6.34
"2211","2015-10-13",6.3
"2212","2015-10-14",6.26
"2213","2015-10-15",6.35
"2214","2015-10-16",6.33
"2215","2015-10-19",6.3
"2216","2015-10-20",6.32
"2217","2015-10-21",6.31
"2218","2015-10-22",6.41
"2219","2015-10-23",6.47
"2220","2015-10-26",6.34
"2221","2015-10-27",6.21
"2222","2015-10-28",6.32
"2223","2015-10-29",6.21
"2224","2015-10-30",6.2
"2225","2015-11-02",6.29
"2226","2015-11-03",6.36
"2227","2015-11-04",6.35
"2228","2015-11-05",6.38
"2229","2015-11-06",6.37
"2230","2015-11-09",6.2
"2231","2015-11-10",6.25
"2232","2015-11-11",6.11
"2233","2015-11-12",6.02
"2234","2015-11-13",5.95
"2235","2015-11-16",6.01
"2236","2015-11-17",5.98
"2237","2015-11-18",6.03
"2238","2015-11-19",6.04
"2239","2015-11-20",6.07
"2240","2015-11-23",6.04
"2241","2015-11-24",6.06
"2242","2015-11-25",6.09
"2243","2015-11-27",6.09
"2244","2015-11-30",6.09
"2245","2015-12-01",6.12
"2246","2015-12-02",6.06
"2247","2015-12-03",6.01
"2248","2015-12-04",6.06
"2249","2015-12-07",6
"2250","2015-12-08",5.95
"2251","2015-12-09",5.9
"2252","2015-12-10",5.91
"2253","2015-12-11",5.65
"2254","2015-12-14",5.54
"2255","2015-12-15",5.56
"2256","2015-12-16",5.67
"2257","2015-12-17",5.63
"2258","2015-12-18",5.62
"2259","2015-12-21",5.69
"2260","2015-12-22",5.73
"2261","2015-12-23",5.81
"2262","2015-12-24",5.87
"2263","2015-12-28",5.83
"2264","2015-12-29",5.83
"2265","2015-12-30",5.79
"2266","2015-12-31",5.8
"2267","2016-01-04",5.66
"2268","2016-01-05",5.72
"2269","2016-01-06",5.61
"2270","2016-01-07",5.48
"2271","2016-01-08",5.43
"2272","2016-01-11",5.31
"2273","2016-01-12",5.35
"2274","2016-01-13",5.21
"2275","2016-01-14",5.19
"2276","2016-01-15",5.09
"2277","2016-01-19",5
"2278","2016-01-20",4.9
"2279","2016-01-21",4.92
"2280","2016-01-22",5.05
"2281","2016-01-25",4.92
"2282","2016-01-26",5.06
"2283","2016-01-27",5.02
"2284","2016-01-28",5.14
"2285","2016-01-29",5.31
"2286","2016-02-01",5.28
"2287","2016-02-02",5.2
"2288","2016-02-03",5.24
"2289","2016-02-04",5.32
"2290","2016-02-05",5.21
"2291","2016-02-08",5.16
"2292","2016-02-09",5.15
"2293","2016-02-10",5.13
"2294","2016-02-11",5.04
"2295","2016-02-12",5.13
"2296","2016-02-16",5.25
"2297","2016-02-17",5.34
"2298","2016-02-18",5.35
"2299","2016-02-19",5.35
"2300","2016-02-22",5.42
"2301","2016-02-23",5.34
"2302","2016-02-24",5.37
"2303","2016-02-25",5.46
"2304","2016-02-26",5.5
"2305","2016-02-29",5.54
"2306","2016-03-01",5.63
"2307","2016-03-02",5.71
"2308","2016-03-03",5.85
"2309","2016-03-04",5.92
"2310","2016-03-07",6
"2311","2016-03-08",5.94
"2312","2016-03-09",5.97
"2313","2016-03-10",5.94
"2314","2016-03-11",5.95
"2315","2016-03-14",5.92
"2316","2016-03-15",5.84
"2317","2016-03-16",5.89
"2318","2016-03-17",6.02
"2319","2016-03-18",6.09
"2320","2016-03-21",6.09
"2321","2016-03-22",6.09
"2322","2016-03-23",6.01
"2323","2016-03-24",5.94
"2324","2016-03-28",5.95
"2325","2016-03-29",6.06
"2326","2016-03-30",6.11
"2327","2016-03-31",6.09
"2328","2016-04-01",6.1
"2329","2016-04-04",6.03
"2330","2016-04-05",6.01
"2331","2016-04-06",6.08
"2332","2016-04-07",6
"2333","2016-04-08",6.03
"2334","2016-04-11",6.1
"2335","2016-04-12",6.18
"2336","2016-04-13",6.28
"2337","2016-04-14",6.28
"2338","2016-04-15",6.28
"2339","2016-04-18",6.3
"2340","2016-04-19",6.37
"2341","2016-04-20",6.42
"2342","2016-04-21",6.4
"2343","2016-04-22",6.43
"2344","2016-04-25",6.41
"2345","2016-04-26",6.43
"2346","2016-04-27",6.47
"2347","2016-04-28",6.48
"2348","2016-04-29",6.45
"2349","2016-05-02",6.43
"2350","2016-05-03",6.38
"2351","2016-05-04",6.23
"2352","2016-05-05",6.17
"2353","2016-05-06",6.16
"2354","2016-05-09",6.21
"2355","2016-05-10",6.27
"2356","2016-05-11",6.29
"2357","2016-05-12",6.15
"2358","2016-05-13",6.1
"2359","2016-05-16",6.21
"2360","2016-05-17",6.13
"2361","2016-05-18",6.12
"2362","2016-05-19",6.09
"2363","2016-05-20",6.12
"2364","2016-05-23",6.11
"2365","2016-05-24",6.18
"2366","2016-05-25",6.28
"2367","2016-05-26",6.3
"2368","2016-05-27",6.25
"2369","2016-05-31",6.24
"2370","2016-06-01",6.26
"2371","2016-06-02",6.3
"2372","2016-06-03",6.3
"2373","2016-06-06",6.39
"2374","2016-06-07",6.44
"2375","2016-06-08",6.52
"2376","2016-06-09",6.44
"2377","2016-06-10",6.3
"2378","2016-06-13",6.24
"2379","2016-06-14",6.22
"2380","2016-06-15",6.2
"2381","2016-06-16",6.22
"2382","2016-06-17",6.33
"2383","2016-06-20",6.41
"2384","2016-06-21",6.38
"2385","2016-06-22",6.32
"2386","2016-06-23",6.38
"2387","2016-06-24",6.27
"2388","2016-06-27",6.12
"2389","2016-06-28",6.21
"2390","2016-06-29",6.31
"2391","2016-06-30",6.42
"2392","2016-07-01",6.5
"2393","2016-07-05",6.41
"2394","2016-07-06",6.46
"2395","2016-07-07",6.48
"2396","2016-07-08",6.61
"2397","2016-07-11",6.63
"2398","2016-07-12",6.69
"2399","2016-07-13",6.68
"2400","2016-07-14",6.69
"2401","2016-07-15",6.66
"2402","2016-07-18",6.72
"2403","2016-07-19",6.76
"2404","2016-07-20",6.76
"2405","2016-07-21",6.75
"2406","2016-07-22",6.74
"2407","2016-07-25",6.72
"2408","2016-07-26",6.74
"2409","2016-07-27",6.77
"2410","2016-07-28",6.84
"2411","2016-07-29",6.87
"2412","2016-08-01",6.85
"2413","2016-08-02",6.75
"2414","2016-08-03",6.78
"2415","2016-08-04",6.83
"2416","2016-08-05",6.87
"2417","2016-08-08",6.9
"2418","2016-08-09",6.97
"2419","2016-08-10",6.91
"2420","2016-08-11",6.96
"2421","2016-08-12",6.94
"2422","2016-08-15",7.02
"2423","2016-08-16",7.03
"2424","2016-08-17",7.04
"2425","2016-08-18",7.09
"2426","2016-08-19",7.11
"2427","2016-08-22",7.1
"2428","2016-08-23",7.14
"2429","2016-08-24",7.06
"2430","2016-08-25",7.05
"2431","2016-08-26",6.98
"2432","2016-08-29",7.04
"2433","2016-08-30",7.01
"2434","2016-08-31",6.94
"2435","2016-09-01",6.96
"2436","2016-09-02",6.99
"2437","2016-09-06",7.04
"2438","2016-09-07",7.09
"2439","2016-09-08",7.08
"2440","2016-09-09",6.88
"2441","2016-09-12",6.82
"2442","2016-09-13",6.59
"2443","2016-09-14",6.67
"2444","2016-09-15",6.79
"2445","2016-09-16",6.76
"2446","2016-09-19",6.76
"2447","2016-09-20",6.77
"2448","2016-09-21",6.87
"2449","2016-09-22",6.95
"2450","2016-09-23",6.88
"2451","2016-09-26",6.79
"2452","2016-09-27",6.82
"2453","2016-09-28",6.9
"2454","2016-09-29",6.82
"2455","2016-09-30",6.9
"2456","2016-10-03",6.84
"2457","2016-10-04",6.79
"2458","2016-10-05",6.83
"2459","2016-10-06",6.76
"2460","2016-10-07",6.75
"2461","2016-10-10",6.81
"2462","2016-10-11",6.68
"2463","2016-10-12",6.66
"2464","2016-10-13",6.65
"2465","2016-10-14",6.62
"2466","2016-10-17",6.56
"2467","2016-10-18",6.62
"2468","2016-10-19",6.69
"2469","2016-10-20",6.65
"2470","2016-10-21",6.68
"2471","2016-10-24",6.67
"2472","2016-10-25",6.64
"2473","2016-10-26",6.69
"2474","2016-10-27",6.65
"2475","2016-10-28",6.64
"2476","2016-10-31",6.61
"2477","2016-11-01",6.58
"2478","2016-11-02",6.5
"2479","2016-11-03",6.48
"2480","2016-11-04",6.51
"2481","2016-11-07",6.53
"2482","2016-11-08",6.52
"2483","2016-11-09",6.67
"2484","2016-11-10",6.79
"2485","2016-11-11",6.75
"2486","2016-11-14",6.76
"2487","2016-11-15",6.77
"2488","2016-11-16",6.82
"2489","2016-11-17",6.81
"2490","2016-11-18",6.9
"2491","2016-11-21",6.96
"2492","2016-11-22",7.05
"2493","2016-11-23",7.02
"2494","2016-11-25",7.05
"2495","2016-11-28",6.95
"2496","2016-11-29",6.92
"2497","2016-11-30",6.97
"2498","2016-12-01",6.91
"2499","2016-12-02",7.02
"2500","2016-12-05",7.02
"2501","2016-12-06",6.95
"2502","2016-12-07",7.14
"2503","2016-12-08",7.14
"2504","2016-12-09",7.11
"2505","2016-12-12",7.19
"2506","2016-12-13",7.29
"2507","2016-12-14",7.06
"2508","2016-12-15",7.13
"2509","2016-12-16",6.97
"2510","2016-12-19",6.99
"2511","2016-12-20",6.96
"2512","2016-12-21",6.96
"2513","2016-12-22",6.92
"2514","2016-12-23",6.92
"2515","2016-12-27",6.97
"2516","2016-12-28",6.91
"2517","2016-12-29",6.99
"2518","2016-12-30",6.94
"2519","2017-01-03",6.99
"2520","2017-01-04",7.09
"2521","2017-01-05",7.09
"2522","2017-01-06",7.09
"2523","2017-01-09",7.05
"2524","2017-01-10",7.06
"2525","2017-01-11",7.09
"2526","2017-01-12",7.03
"2527","2017-01-13",7.05
"2528","2017-01-17",7.04
"2529","2017-01-18",7.09
"2530","2017-01-19",7.02
"2531","2017-01-20",7.04
"2532","2017-01-23",7.11
"2533","2017-01-24",7.24
"2534","2017-01-25",7.3
"2535","2017-01-26",7.28
"2536","2017-01-27",7.28
"2537","2017-01-30",7.28
"2538","2017-01-31",7.29
"2539","2017-02-01",7.35
"2540","2017-02-02",7.4
"2541","2017-02-03",7.42
"2542","2017-02-06",7.45
"2543","2017-02-07",7.41
"2544","2017-02-08",7.46
"2545","2017-02-09",7.44
"2546","2017-02-10",7.5
"2547","2017-02-13",7.55
"2548","2017-02-14",7.62
"2549","2017-02-15",7.7
"2550","2017-02-16",7.58
"2551","2017-02-17",7.56
"2552","2017-02-21",7.57
"2553","2017-02-22",7.59
"2554","2017-02-23",7.52
"2555","2017-02-24",7.57
"2556","2017-02-27",7.63
"2557","2017-02-28",7.55
"2558","2017-03-01",7.63
"2559","2017-03-02",7.56
"2560","2017-03-03",7.48
"2561","2017-03-06",7.39
"2562","2017-03-07",7.38
"2563","2017-03-08",7.37
"2564","2017-03-09",7.28
"2565","2017-03-10",7.29
"2566","2017-03-13",7.24
"2567","2017-03-14",7.21
"2568","2017-03-15",7.23
"2569","2017-03-16",7.32
"2570","2017-03-17",7.35
"2571","2017-03-20",7.34
"2572","2017-03-21",7.35
"2573","2017-03-22",7.32
"2574","2017-03-23",7.34
"2575","2017-03-24",7.35
"2576","2017-03-27",7.29
"2577","2017-03-28",7.37
"2578","2017-03-29",7.36
"2579","2017-03-30",7.36
"2580","2017-03-31",7.43
"2581","2017-04-03",7.39
"2582","2017-04-04",7.42
"2583","2017-04-05",7.4
"2584","2017-04-06",7.43
"2585","2017-04-07",7.49
"2586","2017-04-10",7.5
"2587","2017-04-11",7.55
"2588","2017-04-12",7.49
"2589","2017-04-13",7.5
"2590","2017-04-17",7.51
"2591","2017-04-18",7.5
"2592","2017-04-19",7.47
"2593","2017-04-20",7.53
"2594","2017-04-21",7.53
"2595","2017-04-24",7.59
"2596","2017-04-25",7.6
"2597","2017-04-26",7.57
"2598","2017-04-27",7.58
"2599","2017-04-28",7.53
"2600","2017-05-01",7.54
"2601","2017-05-02",7.52
"2602","2017-05-03",7.55
"2603","2017-05-04",7.46
"2604","2017-05-05",7.52
"2605","2017-05-08",7.52
"2606","2017-05-09",7.51
"2607","2017-05-10",7.54
"2608","2017-05-11",7.52
"2609","2017-05-12",7.53
"2610","2017-05-15",7.58
"2611","2017-05-16",7.59
"2612","2017-05-17",7.52
"2613","2017-05-18",7.53
"2614","2017-05-19",7.62
"2615","2017-05-22",7.67
"2616","2017-05-23",7.61
"2617","2017-05-24",7.58
"2618","2017-05-25",7.57
"2619","2017-05-26",7.56
"2620","2017-05-30",7.58
"2621","2017-05-31",7.53
"2622","2017-06-01",7.61
"2623","2017-06-02",7.64
"2624","2017-06-05",7.61
"2625","2017-06-06",7.66
"2626","2017-06-07",7.63
"2627","2017-06-08",7.64
"2628","2017-06-09",7.63
"2629","2017-06-12",7.57
"2630","2017-06-13",7.53
"2631","2017-06-14",7.45
"2632","2017-06-15",7.38
"2633","2017-06-16",7.33
"2634","2017-06-19",7.38
"2635","2017-06-20",7.26
"2636","2017-06-21",7.31
"2637","2017-06-22",7.31
"2638","2017-06-23",7.36
"2639","2017-06-26",7.39
"2640","2017-06-27",7.33
"2641","2017-06-28",7.4
"2642","2017-06-29",7.34
"2643","2017-06-30",7.37
"2644","2017-07-03",7.39
"2645","2017-07-05",7.34
"2646","2017-07-06",7.26
"2647","2017-07-07",7.3
"2648","2017-07-10",7.33
"2649","2017-07-11",7.35
"2650","2017-07-12",7.37
"2651","2017-07-13",7.39
"2652","2017-07-14",7.43
"2653","2017-07-17",7.5
"2654","2017-07-18",7.44
"2655","2017-07-19",7.51
"2656","2017-07-20",7.54
"2657","2017-07-21",7.51
"2658","2017-07-24",7.53
"2659","2017-07-25",7.6
"2660","2017-07-26",7.61
"2661","2017-07-27",7.57
"2662","2017-07-28",7.55
"2663","2017-07-31",7.52
"2664","2017-08-01",7.54
"2665","2017-08-02",7.49
"2666","2017-08-03",7.46
"2667","2017-08-04",7.42
"2668","2017-08-07",7.43
"2669","2017-08-08",7.4
"2670","2017-08-09",7.42
"2671","2017-08-10",7.29
"2672","2017-08-11",7.4
"2673","2017-08-14",7.46
"2674","2017-08-15",7.41
"2675","2017-08-16",7.41
"2676","2017-08-17",7.29
"2677","2017-08-18",7.34
"2678","2017-08-21",7.29
"2679","2017-08-22",7.37
"2680","2017-08-23",7.36
"2681","2017-08-24",7.38
"2682","2017-08-25",7.43
"2683","2017-08-28",7.46
"2684","2017-08-29",7.45
"2685","2017-08-30",7.45
"2686","2017-08-31",7.5
"2687","2017-09-01",7.56
"2688","2017-09-05",7.49
"2689","2017-09-06",7.53
"2690","2017-09-07",7.54
"2691","2017-09-08",7.55
"2692","2017-09-11",7.55
"2693","2017-09-12",7.58
"2694","2017-09-13",7.58
"2695","2017-09-14",7.5
"2696","2017-09-15",7.53
"2697","2017-09-18",7.57
"2698","2017-09-19",7.59
"2699","2017-09-20",7.57
"2700","2017-09-21",7.56
"2701","2017-09-22",7.59
"2702","2017-09-25",7.61
"2703","2017-09-26",7.63
"2704","2017-09-27",7.67
"2705","2017-09-28",7.69
"2706","2017-09-29",7.73
"2707","2017-10-02",7.75
"2708","2017-10-03",7.75
"2709","2017-10-04",7.76
"2710","2017-10-05",7.8
"2711","2017-10-06",7.73
"2712","2017-10-09",7.8
"2713","2017-10-10",7.75
"2714","2017-10-11",7.73
"2715","2017-10-12",7.74
"2716","2017-10-13",7.79
"2717","2017-10-16",7.82
"2718","2017-10-17",7.83
"2719","2017-10-18",7.85
"2720","2017-10-19",7.82
"2721","2017-10-20",7.81
"2722","2017-10-23",7.8
"2723","2017-10-24",7.87
"2724","2017-10-25",7.79
"2725","2017-10-26",7.77
"2726","2017-10-27",7.78
"2727","2017-10-30",7.78
"2728","2017-10-31",7.87
"2729","2017-11-01",7.84
"2730","2017-11-02",7.83
"2731","2017-11-03",7.86
"2732","2017-11-06",7.91
"2733","2017-11-07",7.84
"2734","2017-11-08",7.92
"2735","2017-11-09",7.89
"2736","2017-11-10",7.88
"2737","2017-11-13",7.83
"2738","2017-11-14",7.75
"2739","2017-11-15",7.71
"2740","2017-11-16",7.78
"2741","2017-11-17",7.77
"2742","2017-11-20",7.78
"2743","2017-11-21",7.93
"2744","2017-11-22",7.98
"2745","2017-11-24",7.98
"2746","2017-11-27",7.9
"2747","2017-11-28",7.96
"2748","2017-11-29",7.95
"2749","2017-11-30",7.98
"2750","2017-12-01",7.93
"2751","2017-12-04",7.96
"2752","2017-12-05",7.92
"2753","2017-12-06",7.92
"2754","2017-12-07",7.9
"2755","2017-12-08",7.91
"2756","2017-12-11",7.96
"2757","2017-12-12",7.91
"2758","2017-12-13",7.98
"2759","2017-12-14",7.71
"2760","2017-12-15",7.72
"2761","2017-12-18",7.78
"2762","2017-12-19",7.75
"2763","2017-12-20",7.8
"2764","2017-12-21",7.88
"2765","2017-12-22",7.86
"2766","2017-12-26",7.9
"2767","2017-12-27",7.89
"2768","2017-12-28",7.92
"2769","2017-12-29",7.92
"2770","2018-01-02",7.93
"2771","2018-01-03",8
"2772","2018-01-04",8.06
"2773","2018-01-05",8.04
"2774","2018-01-08",8.07
"2775","2018-01-09",8.07
"2776","2018-01-10",8.03
"2777","2018-01-11",8.1
"2778","2018-01-12",8.11
"2779","2018-01-16",8.11
"2780","2018-01-17",8.15
"2781","2018-01-18",8.21
"2782","2018-01-19",8.22
"2783","2018-01-22",8.24
"2784","2018-01-23",8.27
"2785","2018-01-24",8.28
"2786","2018-01-25",8.28
"2787","2018-01-26",8.31
"2788","2018-01-29",8.26
"2789","2018-01-30",8.08
"2790","2018-01-31",8.08
"2791","2018-02-01",8.13
"2792","2018-02-02",7.94
"2793","2018-02-05",7.81
"2794","2018-02-06",7.81
"2795","2018-02-07",7.9
"2796","2018-02-08",7.75
"2797","2018-02-09",7.71
"2798","2018-02-12",7.8
"2799","2018-02-13",7.84
"2800","2018-02-14",7.98
"2801","2018-02-15",8.05
"2802","2018-02-16",8.09
"2803","2018-02-20",8.06
"2804","2018-02-21",7.99
"2805","2018-02-22",8
"2806","2018-02-23",8.02
"2807","2018-02-26",8.11
"2808","2018-02-27",8.06
"2809","2018-02-28",7.97
"2810","2018-03-01",7.88
"2811","2018-03-02",7.93
"2812","2018-03-05",7.97
"2813","2018-03-06",7.99
"2814","2018-03-07",7.96
"2815","2018-03-08",8.04
"2816","2018-03-09",8.2
"2817","2018-03-12",8.27
"2818","2018-03-13",8.27
"2819","2018-03-14",8.09
"2820","2018-03-15",8.03
"2821","2018-03-16",8.04
"2822","2018-03-19",7.97
"2823","2018-03-20",8.02
"2824","2018-03-21",8.08
"2825","2018-03-22",7.98
"2826","2018-03-23",7.84
"2827","2018-03-26",7.88
"2828","2018-03-27",7.83
"2829","2018-03-28",7.79
"2830","2018-03-29",7.79
"2831","2018-04-02",7.72
"2832","2018-04-03",7.73
"2833","2018-04-04",7.8
"2834","2018-04-05",7.81
"2835","2018-04-06",7.79
"2836","2018-04-09",7.75
"2837","2018-04-10",7.83
"2838","2018-04-11",7.8
"2839","2018-04-12",7.83
"2840","2018-04-13",7.88
"2841","2018-04-16",7.88
"2842","2018-04-17",7.92
"2843","2018-04-18",7.92
"2844","2018-04-19",7.84
"2845","2018-04-20",7.83
"2846","2018-04-23",7.76
"2847","2018-04-24",7.71
"2848","2018-04-25",7.67
"2849","2018-04-26",7.71
"2850","2018-04-27",7.72
"2851","2018-04-30",7.71
"2852","2018-05-01",7.74
"2853","2018-05-02",7.66
"2854","2018-05-03",7.65
"2855","2018-05-04",7.71
"2856","2018-05-07",7.75
"2857","2018-05-08",7.73
"2858","2018-05-09",7.81
"2859","2018-05-10",7.89
"2860","2018-05-11",7.92
"2861","2018-05-14",7.93
"2862","2018-05-15",7.92
"2863","2018-05-16",7.93
"2864","2018-05-17",7.99
"2865","2018-05-18",7.98
"2866","2018-05-21",8.03
"2867","2018-05-22",7.97
