"","date","FFBC"
"995","2010-12-13",18.459999
"996","2010-12-14",18.639999
"997","2010-12-15",18.23
"998","2010-12-16",18.16
"999","2010-12-17",18.17
"1000","2010-12-20",18.16
"1001","2010-12-21",18.790001
"1002","2010-12-22",19.41
"1003","2010-12-23",18.940001
"1004","2010-12-27",19.08
"1005","2010-12-28",19.129999
"1006","2010-12-29",18.9
"1007","2010-12-30",18.91
"1008","2010-12-31",18.48
"1009","2011-01-03",18.91
"1010","2011-01-04",18.290001
"1011","2011-01-05",18.48
"1012","2011-01-06",18.42
"1013","2011-01-07",17.620001
"1014","2011-01-10",17.51
"1015","2011-01-11",17.6
"1016","2011-01-12",17.66
"1017","2011-01-13",17.48
"1018","2011-01-14",18.59
"1019","2011-01-18",18.49
"1020","2011-01-19",18.209999
"1021","2011-01-20",17.879999
"1022","2011-01-21",18.01
"1023","2011-01-24",17.9
"1024","2011-01-25",17.959999
"1025","2011-01-26",18.09
"1026","2011-01-27",17.33
"1027","2011-01-28",16.9
"1028","2011-01-31",16.9
"1029","2011-02-01",17.389999
"1030","2011-02-02",17.4
"1031","2011-02-03",17.34
"1032","2011-02-04",17.41
"1033","2011-02-07",17.43
"1034","2011-02-08",17.43
"1035","2011-02-09",17.4
"1036","2011-02-10",17.16
"1037","2011-02-11",17.75
"1038","2011-02-14",17.639999
"1039","2011-02-15",17.1
"1040","2011-02-16",17.370001
"1041","2011-02-17",17.26
"1042","2011-02-18",17.559999
"1043","2011-02-22",16.9
"1044","2011-02-23",16.610001
"1045","2011-02-24",16.42
"1046","2011-02-25",16.98
"1047","2011-02-28",16.93
"1048","2011-03-01",16.66
"1049","2011-03-02",16.559999
"1050","2011-03-03",17.08
"1051","2011-03-04",16.77
"1052","2011-03-07",16.389999
"1053","2011-03-08",16.709999
"1054","2011-03-09",16.639999
"1055","2011-03-10",16.200001
"1056","2011-03-11",16.059999
"1057","2011-03-14",15.96
"1058","2011-03-15",15.91
"1059","2011-03-16",15.65
"1060","2011-03-17",15.84
"1061","2011-03-18",16.18
"1062","2011-03-21",16.25
"1063","2011-03-22",16.25
"1064","2011-03-23",16.08
"1065","2011-03-24",16.1
"1066","2011-03-25",16.190001
"1067","2011-03-28",16.18
"1068","2011-03-29",16.290001
"1069","2011-03-30",16.4
"1070","2011-03-31",16.690001
"1071","2011-04-01",16.799999
"1072","2011-04-04",16.790001
"1073","2011-04-05",16.82
"1074","2011-04-06",17.200001
"1075","2011-04-07",16.9
"1076","2011-04-08",16.58
"1077","2011-04-11",16.52
"1078","2011-04-12",16.4
"1079","2011-04-13",16.27
"1080","2011-04-14",16.41
"1081","2011-04-15",16.4
"1082","2011-04-18",16.27
"1083","2011-04-19",16.129999
"1084","2011-04-20",16.299999
"1085","2011-04-21",16.280001
"1086","2011-04-25",16.209999
"1087","2011-04-26",16.5
"1088","2011-04-27",16.790001
"1089","2011-04-28",16.6
"1090","2011-04-29",16.48
"1091","2011-05-02",16.33
"1092","2011-05-03",16.33
"1093","2011-05-04",16.200001
"1094","2011-05-05",16.120001
"1095","2011-05-06",16.200001
"1096","2011-05-09",16.24
"1097","2011-05-10",16.549999
"1098","2011-05-11",16.559999
"1099","2011-05-12",16.860001
"1100","2011-05-13",16.57
"1101","2011-05-16",16.43
"1102","2011-05-17",16.49
"1103","2011-05-18",16.73
"1104","2011-05-19",16.709999
"1105","2011-05-20",16.559999
"1106","2011-05-23",16.299999
"1107","2011-05-24",16.139999
"1108","2011-05-25",16.059999
"1109","2011-05-26",15.94
"1110","2011-05-27",15.94
"1111","2011-05-31",16
"1112","2011-06-01",15.31
"1113","2011-06-02",15.31
"1114","2011-06-03",15.04
"1115","2011-06-06",15.66
"1116","2011-06-07",15.57
"1117","2011-06-08",15.5
"1118","2011-06-09",15.76
"1119","2011-06-10",15.47
"1120","2011-06-13",15.5
"1121","2011-06-14",15.61
"1122","2011-06-15",15.4
"1123","2011-06-16",15.54
"1124","2011-06-17",15.82
"1125","2011-06-20",16.030001
"1126","2011-06-21",16.1
"1127","2011-06-22",15.82
"1128","2011-06-23",15.69
"1129","2011-06-24",15.77
"1130","2011-06-27",16.07
"1131","2011-06-28",16.24
"1132","2011-06-29",16.450001
"1133","2011-06-30",16.690001
"1134","2011-07-01",16.93
"1135","2011-07-05",16.76
"1136","2011-07-06",16.9
"1137","2011-07-07",17.120001
"1138","2011-07-08",16.780001
"1139","2011-07-11",16.469999
"1140","2011-07-12",16.549999
"1141","2011-07-13",16.66
"1142","2011-07-14",16.299999
"1143","2011-07-15",16.209999
"1144","2011-07-18",16.01
"1145","2011-07-19",16.549999
"1146","2011-07-20",16.530001
"1147","2011-07-21",16.809999
"1148","2011-07-22",16.610001
"1149","2011-07-25",16.52
"1150","2011-07-26",16.27
"1151","2011-07-27",15.76
"1152","2011-07-28",15.37
"1153","2011-07-29",16.01
"1154","2011-08-01",16.01
"1155","2011-08-02",15.85
"1156","2011-08-03",15.82
"1157","2011-08-04",15.23
"1158","2011-08-05",15.2
"1159","2011-08-08",14.22
"1160","2011-08-09",15.51
"1161","2011-08-10",14.24
"1162","2011-08-11",14.64
"1163","2011-08-12",14.62
"1164","2011-08-15",15.05
"1165","2011-08-16",15.2
"1166","2011-08-17",15.33
"1167","2011-08-18",14.57
"1168","2011-08-19",14.27
"1169","2011-08-22",14.46
"1170","2011-08-23",15.48
"1171","2011-08-24",16
"1172","2011-08-25",15.83
"1173","2011-08-26",15.97
"1174","2011-08-29",16.84
"1175","2011-08-30",16.290001
"1176","2011-08-31",15.97
"1177","2011-09-01",15.27
"1178","2011-09-02",14.71
"1179","2011-09-06",14.88
"1180","2011-09-07",15.45
"1181","2011-09-08",15.22
"1182","2011-09-09",14.62
"1183","2011-09-12",14.93
"1184","2011-09-13",15.13
"1185","2011-09-14",15.33
"1186","2011-09-15",15.46
"1187","2011-09-16",15.39
"1188","2011-09-19",14.89
"1189","2011-09-20",14.72
"1190","2011-09-21",13.62
"1191","2011-09-22",13.34
"1192","2011-09-23",13.66
"1193","2011-09-26",14.08
"1194","2011-09-27",14.43
"1195","2011-09-28",13.65
"1196","2011-09-29",14.29
"1197","2011-09-30",13.8
"1198","2011-10-03",13.4
"1199","2011-10-04",14.73
"1200","2011-10-05",15.03
"1201","2011-10-06",15.55
"1202","2011-10-07",14.65
"1203","2011-10-10",15.37
"1204","2011-10-11",15.84
"1205","2011-10-12",16.27
"1206","2011-10-13",15.42
"1207","2011-10-14",15.64
"1208","2011-10-17",14.88
"1209","2011-10-18",15.83
"1210","2011-10-19",15.98
"1211","2011-10-20",16.32
"1212","2011-10-21",16.690001
"1213","2011-10-24",16.85
"1214","2011-10-25",15.96
"1215","2011-10-26",16.23
"1216","2011-10-27",17.059999
"1217","2011-10-28",17.040001
"1218","2011-10-31",16.4
"1219","2011-11-01",15.51
"1220","2011-11-02",16.370001
"1221","2011-11-03",16.84
"1222","2011-11-04",16.389999
"1223","2011-11-07",16.629999
"1224","2011-11-08",16.77
"1225","2011-11-09",15.62
"1226","2011-11-10",15.97
"1227","2011-11-11",16.5
"1228","2011-11-14",15.84
"1229","2011-11-15",16.27
"1230","2011-11-16",15.93
"1231","2011-11-17",15.87
"1232","2011-11-18",16.049999
"1233","2011-11-21",15.46
"1234","2011-11-22",15.35
"1235","2011-11-23",14.78
"1236","2011-11-25",14.51
"1237","2011-11-28",15.13
"1238","2011-11-29",14.88
"1239","2011-11-30",15.88
"1240","2011-12-01",15.65
"1241","2011-12-02",15.91
"1242","2011-12-05",16.1
"1243","2011-12-06",16.08
"1244","2011-12-07",16.4
"1245","2011-12-08",15.81
"1246","2011-12-09",16.530001
"1247","2011-12-12",16.17
"1248","2011-12-13",15.8
"1249","2011-12-14",15.62
"1250","2011-12-15",16.139999
"1251","2011-12-16",16.24
"1252","2011-12-19",15.74
"1253","2011-12-20",16.59
"1254","2011-12-21",16.709999
"1255","2011-12-22",16.940001
"1256","2011-12-23",16.879999
"1257","2011-12-27",17.059999
"1258","2011-12-28",16.58
"1259","2011-12-29",16.98
"1260","2011-12-30",16.639999
"1261","2012-01-03",17.24
"1262","2012-01-04",17.110001
"1263","2012-01-05",17.42
"1264","2012-01-06",17.280001
"1265","2012-01-09",17.469999
"1266","2012-01-10",17.84
"1267","2012-01-11",17.790001
"1268","2012-01-12",17.9
"1269","2012-01-13",17.74
"1270","2012-01-17",17.549999
"1271","2012-01-18",17.860001
"1272","2012-01-19",17.83
"1273","2012-01-20",17.93
"1274","2012-01-23",17.709999
"1275","2012-01-24",17.799999
"1276","2012-01-25",17.9
"1277","2012-01-26",17.549999
"1278","2012-01-27",17.559999
"1279","2012-01-30",17.4
"1280","2012-01-31",17.379999
"1281","2012-02-01",17.889999
"1282","2012-02-02",17.92
"1283","2012-02-03",18.280001
"1284","2012-02-06",17.74
"1285","2012-02-07",17.68
"1286","2012-02-08",17.700001
"1287","2012-02-09",17.469999
"1288","2012-02-10",17.08
"1289","2012-02-13",17.299999
"1290","2012-02-14",17.18
"1291","2012-02-15",17.110001
"1292","2012-02-16",17.440001
"1293","2012-02-17",17.389999
"1294","2012-02-21",17.190001
"1295","2012-02-22",16.77
"1296","2012-02-23",17
"1297","2012-02-24",16.809999
"1298","2012-02-27",16.879999
"1299","2012-02-28",16.83
"1300","2012-02-29",16.370001
"1301","2012-03-01",16.33
"1302","2012-03-02",16.110001
"1303","2012-03-05",16.459999
"1304","2012-03-06",16.25
"1305","2012-03-07",16.52
"1306","2012-03-08",16.84
"1307","2012-03-09",17.08
"1308","2012-03-12",16.91
"1309","2012-03-13",17.059999
"1310","2012-03-14",16.99
"1311","2012-03-15",17.209999
"1312","2012-03-16",17.42
"1313","2012-03-19",17.370001
"1314","2012-03-20",17.27
"1315","2012-03-21",17.200001
"1316","2012-03-22",16.85
"1317","2012-03-23",16.950001
"1318","2012-03-26",17.370001
"1319","2012-03-27",17.17
"1320","2012-03-28",17.440001
"1321","2012-03-29",17.309999
"1322","2012-03-30",17.299999
"1323","2012-04-02",17.700001
"1324","2012-04-03",17.629999
"1325","2012-04-04",17.34
"1326","2012-04-05",17.200001
"1327","2012-04-09",16.860001
"1328","2012-04-10",16.559999
"1329","2012-04-11",16.83
"1330","2012-04-12",17.049999
"1331","2012-04-13",16.51
"1332","2012-04-16",16.83
"1333","2012-04-17",17.219999
"1334","2012-04-18",16.9
"1335","2012-04-19",16.799999
"1336","2012-04-20",17.1
"1337","2012-04-23",16.780001
"1338","2012-04-24",17.059999
"1339","2012-04-25",17.1
"1340","2012-04-26",16.84
"1341","2012-04-27",16.940001
"1342","2012-04-30",16.809999
"1343","2012-05-01",16.959999
"1344","2012-05-02",17.01
"1345","2012-05-03",16.92
"1346","2012-05-04",16.799999
"1347","2012-05-07",16.92
"1348","2012-05-08",16.77
"1349","2012-05-09",16.49
"1350","2012-05-10",16.799999
"1351","2012-05-11",16.58
"1352","2012-05-14",16.389999
"1353","2012-05-15",16.370001
"1354","2012-05-16",16.24
"1355","2012-05-17",16
"1356","2012-05-18",15.87
"1357","2012-05-21",15.89
"1358","2012-05-22",15.99
"1359","2012-05-23",16.08
"1360","2012-05-24",16.309999
"1361","2012-05-25",16.209999
"1362","2012-05-29",16.15
"1363","2012-05-30",15.39
"1364","2012-05-31",15.36
"1365","2012-06-01",14.92
"1366","2012-06-04",14.88
"1367","2012-06-05",15.02
"1368","2012-06-06",15.39
"1369","2012-06-07",15.62
"1370","2012-06-08",15.88
"1371","2012-06-11",15.38
"1372","2012-06-12",15.54
"1373","2012-06-13",15.37
"1374","2012-06-14",15.51
"1375","2012-06-15",15.76
"1376","2012-06-18",15.63
"1377","2012-06-19",15.88
"1378","2012-06-20",15.79
"1379","2012-06-21",15.35
"1380","2012-06-22",15.46
"1381","2012-06-25",15.13
"1382","2012-06-26",15.22
"1383","2012-06-27",15.53
"1384","2012-06-28",15.7
"1385","2012-06-29",15.98
"1386","2012-07-02",16.26
"1387","2012-07-03",16.51
"1388","2012-07-05",16.48
"1389","2012-07-06",16.440001
"1390","2012-07-09",16.35
"1391","2012-07-10",16.299999
"1392","2012-07-11",16.450001
"1393","2012-07-12",16.52
"1394","2012-07-13",16.83
"1395","2012-07-16",16.709999
"1396","2012-07-17",16.9
"1397","2012-07-18",16.77
"1398","2012-07-19",16.43
"1399","2012-07-20",16.309999
"1400","2012-07-23",16.17
"1401","2012-07-24",16.209999
"1402","2012-07-25",15.91
"1403","2012-07-26",15.87
"1404","2012-07-27",16.08
"1405","2012-07-30",15.88
"1406","2012-07-31",15.96
"1407","2012-08-01",15.73
"1408","2012-08-02",15.58
"1409","2012-08-03",16.01
"1410","2012-08-06",15.98
"1411","2012-08-07",16.059999
"1412","2012-08-08",16.059999
"1413","2012-08-09",16.030001
"1414","2012-08-10",15.99
"1415","2012-08-13",16.25
"1416","2012-08-14",16.030001
"1417","2012-08-15",16.15
"1418","2012-08-16",16.26
"1419","2012-08-17",16.51
"1420","2012-08-20",16.629999
"1421","2012-08-21",16.799999
"1422","2012-08-22",16.780001
"1423","2012-08-23",16.48
"1424","2012-08-24",16.51
"1425","2012-08-27",16.530001
"1426","2012-08-28",16.540001
"1427","2012-08-29",16.49
"1428","2012-08-30",16.35
"1429","2012-08-31",16.280001
"1430","2012-09-04",16.6
"1431","2012-09-05",16.639999
"1432","2012-09-06",16.879999
"1433","2012-09-07",17.17
"1434","2012-09-10",17.07
"1435","2012-09-11",17.110001
"1436","2012-09-12",17.139999
"1437","2012-09-13",17.459999
"1438","2012-09-14",17.860001
"1439","2012-09-17",17.459999
"1440","2012-09-18",17.459999
"1441","2012-09-19",17.41
"1442","2012-09-20",17.389999
"1443","2012-09-21",17.26
"1444","2012-09-24",17.469999
"1445","2012-09-25",17.190001
"1446","2012-09-26",17.040001
"1447","2012-09-27",17.120001
"1448","2012-09-28",16.91
"1449","2012-10-01",16.91
"1450","2012-10-02",16.84
"1451","2012-10-03",16.709999
"1452","2012-10-04",16.870001
"1453","2012-10-05",16.940001
"1454","2012-10-08",16.950001
"1455","2012-10-09",16.709999
"1456","2012-10-10",16.879999
"1457","2012-10-11",16.870001
"1458","2012-10-12",16.379999
"1459","2012-10-15",16.4
"1460","2012-10-16",16.190001
"1461","2012-10-17",16.469999
"1462","2012-10-18",16.290001
"1463","2012-10-19",16.16
"1464","2012-10-22",16.25
"1465","2012-10-23",16.299999
"1466","2012-10-24",16.209999
"1467","2012-10-25",16.440001
"1468","2012-10-26",15.6
"1469","2012-10-31",15.7
"1470","2012-11-01",15.61
"1471","2012-11-02",15.36
"1472","2012-11-05",15.5
"1473","2012-11-06",15.79
"1474","2012-11-07",15.04
"1475","2012-11-08",14.76
"1476","2012-11-09",14.82
"1477","2012-11-12",14.88
"1478","2012-11-13",14.6
"1479","2012-11-14",14.27
"1480","2012-11-15",14.17
"1481","2012-11-16",14.3
"1482","2012-11-19",14.72
"1483","2012-11-20",14.72
"1484","2012-11-21",14.58
"1485","2012-11-23",14.98
"1486","2012-11-26",15.01
"1487","2012-11-27",14.72
"1488","2012-11-28",14.43
"1489","2012-11-29",14.56
"1490","2012-11-30",14.53
"1491","2012-12-03",14.4
"1492","2012-12-04",14.49
"1493","2012-12-05",14.24
"1494","2012-12-06",14.24
"1495","2012-12-07",14.22
"1496","2012-12-10",14.28
"1497","2012-12-11",14.37
"1498","2012-12-12",14.23
"1499","2012-12-13",14.08
"1500","2012-12-14",13.9
"1501","2012-12-17",14.32
"1502","2012-12-18",14.36
"1503","2012-12-19",14.28
"1504","2012-12-20",14.31
"1505","2012-12-21",14.28
"1506","2012-12-24",14.28
"1507","2012-12-26",14.41
"1508","2012-12-27",14.53
"1509","2012-12-28",14.49
"1510","2012-12-31",14.62
"1511","2013-01-02",15.08
"1512","2013-01-03",15.05
"1513","2013-01-04",15.26
"1514","2013-01-07",15.16
"1515","2013-01-08",15.18
"1516","2013-01-09",14.76
"1517","2013-01-10",14.82
"1518","2013-01-11",14.56
"1519","2013-01-14",14.5
"1520","2013-01-15",14.46
"1521","2013-01-16",14.54
"1522","2013-01-17",14.68
"1523","2013-01-18",14.74
"1524","2013-01-22",14.95
"1525","2013-01-23",14.93
"1526","2013-01-24",15.05
"1527","2013-01-25",14.93
"1528","2013-01-28",15.03
"1529","2013-01-29",15.25
"1530","2013-01-30",15.23
"1531","2013-01-31",15.29
"1532","2013-02-01",15.68
"1533","2013-02-04",15.31
"1534","2013-02-05",15.53
"1535","2013-02-06",15.61
"1536","2013-02-07",15.56
"1537","2013-02-08",15.56
"1538","2013-02-11",15.51
"1539","2013-02-12",15.57
"1540","2013-02-13",15.66
"1541","2013-02-14",15.57
"1542","2013-02-15",15.56
"1543","2013-02-19",15.64
"1544","2013-02-20",15.46
"1545","2013-02-21",15.5
"1546","2013-02-22",15.71
"1547","2013-02-25",15.3
"1548","2013-02-26",15.4
"1549","2013-02-27",15.26
"1550","2013-02-28",15.33
"1551","2013-03-01",15.43
"1552","2013-03-04",15.31
"1553","2013-03-05",15.48
"1554","2013-03-06",15.63
"1555","2013-03-07",15.66
"1556","2013-03-08",15.65
"1557","2013-03-11",15.71
"1558","2013-03-12",15.5
"1559","2013-03-13",15.72
"1560","2013-03-14",15.92
"1561","2013-03-15",16.07
"1562","2013-03-18",15.97
"1563","2013-03-19",16.049999
"1564","2013-03-20",16.049999
"1565","2013-03-21",15.84
"1566","2013-03-22",15.93
"1567","2013-03-25",15.88
"1568","2013-03-26",15.88
"1569","2013-03-27",15.98
"1570","2013-03-28",16.049999
"1571","2013-04-01",15.77
"1572","2013-04-02",15.58
"1573","2013-04-03",15.41
"1574","2013-04-04",15.59
"1575","2013-04-05",15.62
"1576","2013-04-08",15.79
"1577","2013-04-09",15.66
"1578","2013-04-10",15.98
"1579","2013-04-11",15.87
"1580","2013-04-12",15.71
"1581","2013-04-15",15.26
"1582","2013-04-16",15.39
"1583","2013-04-17",15.16
"1584","2013-04-18",15.19
"1585","2013-04-19",15.49
"1586","2013-04-22",15.4
"1587","2013-04-23",15.72
"1588","2013-04-24",16.030001
"1589","2013-04-25",15.64
"1590","2013-04-26",15.51
"1591","2013-04-29",15.48
"1592","2013-04-30",15.37
"1593","2013-05-01",14.83
"1594","2013-05-02",15.05
"1595","2013-05-03",15.26
"1596","2013-05-06",15.45
"1597","2013-05-07",15.52
"1598","2013-05-08",15.6
"1599","2013-05-09",15.33
"1600","2013-05-10",15.27
"1601","2013-05-13",15.19
"1602","2013-05-14",15.5
"1603","2013-05-15",15.65
"1604","2013-05-16",15.62
"1605","2013-05-17",15.76
"1606","2013-05-20",15.85
"1607","2013-05-21",15.88
"1608","2013-05-22",15.66
"1609","2013-05-23",15.67
"1610","2013-05-24",15.83
"1611","2013-05-28",16.049999
"1612","2013-05-29",15.61
"1613","2013-05-30",15.67
"1614","2013-05-31",15.41
"1615","2013-06-03",15.5
"1616","2013-06-04",15.31
"1617","2013-06-05",15.04
"1618","2013-06-06",15.01
"1619","2013-06-07",15.06
"1620","2013-06-10",15.21
"1621","2013-06-11",15.07
"1622","2013-06-12",14.86
"1623","2013-06-13",15.06
"1624","2013-06-14",14.69
"1625","2013-06-17",14.63
"1626","2013-06-18",14.7
"1627","2013-06-19",14.62
"1628","2013-06-20",14.52
"1629","2013-06-21",14.7
"1630","2013-06-24",14.66
"1631","2013-06-25",14.93
"1632","2013-06-26",14.84
"1633","2013-06-27",14.99
"1634","2013-06-28",14.9
"1635","2013-07-01",15.19
"1636","2013-07-02",15.22
"1637","2013-07-03",15.29
"1638","2013-07-05",15.79
"1639","2013-07-08",15.75
"1640","2013-07-09",15.75
"1641","2013-07-10",15.74
"1642","2013-07-11",15.53
"1643","2013-07-12",15.69
"1644","2013-07-15",15.93
"1645","2013-07-16",15.78
"1646","2013-07-17",15.77
"1647","2013-07-18",15.92
"1648","2013-07-19",16.02
"1649","2013-07-22",16.18
"1650","2013-07-23",16.26
"1651","2013-07-24",16.309999
"1652","2013-07-25",16.25
"1653","2013-07-26",16.190001
"1654","2013-07-29",16.09
"1655","2013-07-30",16.08
"1656","2013-07-31",16.110001
"1657","2013-08-01",16.360001
"1658","2013-08-02",16.309999
"1659","2013-08-05",16.450001
"1660","2013-08-06",16.440001
"1661","2013-08-07",16.42
"1662","2013-08-08",16.469999
"1663","2013-08-09",16.280001
"1664","2013-08-12",16.35
"1665","2013-08-13",16.4
"1666","2013-08-14",16.360001
"1667","2013-08-15",16.120001
"1668","2013-08-16",16.139999
"1669","2013-08-19",16.02
"1670","2013-08-20",16.200001
"1671","2013-08-21",15.96
"1672","2013-08-22",16.1
"1673","2013-08-23",16.09
"1674","2013-08-26",15.93
"1675","2013-08-27",15.34
"1676","2013-08-28",15.14
"1677","2013-08-29",15.19
"1678","2013-08-30",15
"1679","2013-09-03",14.89
"1680","2013-09-04",15.01
"1681","2013-09-05",15.02
"1682","2013-09-06",15.05
"1683","2013-09-09",15.17
"1684","2013-09-10",15.26
"1685","2013-09-11",15.11
"1686","2013-09-12",15.04
"1687","2013-09-13",14.99
"1688","2013-09-16",15.08
"1689","2013-09-17",15.28
"1690","2013-09-18",15.24
"1691","2013-09-19",15.05
"1692","2013-09-20",15.37
"1693","2013-09-23",15.37
"1694","2013-09-24",15.39
"1695","2013-09-25",15.44
"1696","2013-09-26",15.32
"1697","2013-09-27",15.17
"1698","2013-09-30",15.17
"1699","2013-10-01",15.29
"1700","2013-10-02",15.12
"1701","2013-10-03",14.92
"1702","2013-10-04",14.9
"1703","2013-10-07",14.76
"1704","2013-10-08",14.65
"1705","2013-10-09",14.56
"1706","2013-10-10",14.8
"1707","2013-10-11",15.28
"1708","2013-10-14",15.38
"1709","2013-10-15",15.27
"1710","2013-10-16",15.44
"1711","2013-10-17",15.53
"1712","2013-10-18",15.72
"1713","2013-10-21",15.72
"1714","2013-10-22",15.81
"1715","2013-10-23",15.76
"1716","2013-10-24",15.8
"1717","2013-10-25",15.63
"1718","2013-10-28",15.76
"1719","2013-10-29",15.75
"1720","2013-10-30",15.67
"1721","2013-10-31",15.52
"1722","2013-11-01",15.41
"1723","2013-11-04",15.49
"1724","2013-11-05",15.39
"1725","2013-11-06",15.49
"1726","2013-11-07",15.28
"1727","2013-11-08",15.88
"1728","2013-11-11",15.68
"1729","2013-11-12",15.56
"1730","2013-11-13",15.77
"1731","2013-11-14",15.8
"1732","2013-11-15",15.75
"1733","2013-11-18",15.8
"1734","2013-11-19",15.83
"1735","2013-11-20",15.75
"1736","2013-11-21",15.96
"1737","2013-11-22",16.139999
"1738","2013-11-25",16.299999
"1739","2013-11-26",16.35
"1740","2013-11-27",16.530001
"1741","2013-11-29",16.530001
"1742","2013-12-02",16.129999
"1743","2013-12-03",16.23
"1744","2013-12-04",16.34
"1745","2013-12-05",16.459999
"1746","2013-12-06",16.629999
"1747","2013-12-09",16.59
"1748","2013-12-10",16.49
"1749","2013-12-11",16.42
"1750","2013-12-12",16.51
"1751","2013-12-13",16.530001
"1752","2013-12-16",16.73
"1753","2013-12-17",16.559999
"1754","2013-12-18",17.139999
"1755","2013-12-19",16.950001
"1756","2013-12-20",17.219999
"1757","2013-12-23",17.530001
"1758","2013-12-24",17.559999
"1759","2013-12-26",17.59
"1760","2013-12-27",17.549999
"1761","2013-12-30",17.379999
"1762","2013-12-31",17.43
"1763","2014-01-02",17.209999
"1764","2014-01-03",17.27
"1765","2014-01-06",17.1
"1766","2014-01-07",17.290001
"1767","2014-01-08",17.26
"1768","2014-01-09",17.41
"1769","2014-01-10",17.309999
"1770","2014-01-13",17.299999
"1771","2014-01-14",17.370001
"1772","2014-01-15",17.5
"1773","2014-01-16",17.389999
"1774","2014-01-17",17.41
"1775","2014-01-21",17.639999
"1776","2014-01-22",17.620001
"1777","2014-01-23",17.48
"1778","2014-01-24",17.33
"1779","2014-01-27",17.049999
"1780","2014-01-28",17.040001
"1781","2014-01-29",16.67
"1782","2014-01-30",16.860001
"1783","2014-01-31",16.58
"1784","2014-02-03",15.98
"1785","2014-02-04",16.209999
"1786","2014-02-05",16.059999
"1787","2014-02-06",16.15
"1788","2014-02-07",16.16
"1789","2014-02-10",16.23
"1790","2014-02-11",16.459999
"1791","2014-02-12",16.42
"1792","2014-02-13",16.459999
"1793","2014-02-14",16.530001
"1794","2014-02-18",16.6
"1795","2014-02-19",16.01
"1796","2014-02-20",16.139999
"1797","2014-02-21",16.26
"1798","2014-02-24",16.780001
"1799","2014-02-25",16.98
"1800","2014-02-26",16.91
"1801","2014-02-27",16.950001
"1802","2014-02-28",17.040001
"1803","2014-03-03",16.799999
"1804","2014-03-04",17.290001
"1805","2014-03-05",17.27
"1806","2014-03-06",17.459999
"1807","2014-03-07",17.530001
"1808","2014-03-10",17.639999
"1809","2014-03-11",17.48
"1810","2014-03-12",17.549999
"1811","2014-03-13",17.49
"1812","2014-03-14",17.559999
"1813","2014-03-17",17.73
"1814","2014-03-18",17.799999
"1815","2014-03-19",17.83
"1816","2014-03-20",18.17
"1817","2014-03-21",18.110001
"1818","2014-03-24",18.18
"1819","2014-03-25",18.200001
"1820","2014-03-26",17.940001
"1821","2014-03-27",17.559999
"1822","2014-03-28",17.57
"1823","2014-03-31",17.98
"1824","2014-04-01",18.43
"1825","2014-04-02",18.41
"1826","2014-04-03",18.33
"1827","2014-04-04",17.870001
"1828","2014-04-07",17.74
"1829","2014-04-08",17.690001
"1830","2014-04-09",17.620001
"1831","2014-04-10",17.110001
"1832","2014-04-11",16.950001
"1833","2014-04-14",17
"1834","2014-04-15",17.07
"1835","2014-04-16",17.1
"1836","2014-04-17",17.389999
"1837","2014-04-21",17.129999
"1838","2014-04-22",17.23
"1839","2014-04-23",17.200001
"1840","2014-04-24",16.98
"1841","2014-04-25",16.700001
"1842","2014-04-28",16.459999
"1843","2014-04-29",16.280001
"1844","2014-04-30",16.190001
"1845","2014-05-01",16.09
"1846","2014-05-02",15.99
"1847","2014-05-05",15.86
"1848","2014-05-06",15.64
"1849","2014-05-07",15.83
"1850","2014-05-08",15.65
"1851","2014-05-09",15.98
"1852","2014-05-12",16.26
"1853","2014-05-13",15.91
"1854","2014-05-14",15.51
"1855","2014-05-15",15.59
"1856","2014-05-16",15.58
"1857","2014-05-19",15.71
"1858","2014-05-20",15.77
"1859","2014-05-21",15.9
"1860","2014-05-22",16
"1861","2014-05-23",16.16
"1862","2014-05-27",16.459999
"1863","2014-05-28",16.26
"1864","2014-05-29",16.209999
"1865","2014-05-30",16.26
"1866","2014-06-02",16.309999
"1867","2014-06-03",16.309999
"1868","2014-06-04",16.280001
"1869","2014-06-05",16.75
"1870","2014-06-06",16.959999
"1871","2014-06-09",17.34
"1872","2014-06-10",17.200001
"1873","2014-06-11",16.91
"1874","2014-06-12",16.83
"1875","2014-06-13",16.85
"1876","2014-06-16",16.700001
"1877","2014-06-17",17.15
"1878","2014-06-18",17.43
"1879","2014-06-19",17.370001
"1880","2014-06-20",17.389999
"1881","2014-06-23",17.040001
"1882","2014-06-24",16.860001
"1883","2014-06-25",17.139999
"1884","2014-06-26",17.049999
"1885","2014-06-27",17.1
"1886","2014-06-30",17.209999
"1887","2014-07-01",17.559999
"1888","2014-07-02",17.379999
"1889","2014-07-03",17.66
"1890","2014-07-07",17.370001
"1891","2014-07-08",17.110001
"1892","2014-07-09",17.08
"1893","2014-07-10",16.83
"1894","2014-07-11",16.73
"1895","2014-07-14",16.780001
"1896","2014-07-15",16.85
"1897","2014-07-16",16.65
"1898","2014-07-17",16.23
"1899","2014-07-18",16.389999
"1900","2014-07-21",16.26
"1901","2014-07-22",16.190001
"1902","2014-07-23",16.27
"1903","2014-07-24",16.360001
"1904","2014-07-25",16.59
"1905","2014-07-28",16.309999
"1906","2014-07-29",16.370001
"1907","2014-07-30",16.530001
"1908","2014-07-31",16.34
"1909","2014-08-01",16.26
