"","date","MESO"
"976","2013-12-03",28.09
"977","2013-12-04",27.93
"978","2013-12-05",26.639999
"979","2013-12-06",26.639999
"980","2013-12-09",25.92
"981","2013-12-10",26.91
"982","2013-12-11",25.85
"983","2013-12-12",24.75
"984","2013-12-13",25.389999
"985","2013-12-16",25.15
"986","2013-12-17",24.139999
"987","2013-12-18",24.200001
"988","2013-12-19",24.530001
"989","2013-12-20",24.530001
"990","2013-12-23",26.07
"991","2013-12-24",26.42
"992","2013-12-26",26.469999
"993","2013-12-27",25.91
"994","2013-12-30",26.08
"995","2013-12-31",26.370001
"996","2014-01-02",26.379999
"997","2014-01-03",26.540001
"998","2014-01-06",26.41
"999","2014-01-07",26.77
"1000","2014-01-08",26.66
"1001","2014-01-09",27.1
"1002","2014-01-10",27.41
"1003","2014-01-13",27.41
"1004","2014-01-14",26.51
"1005","2014-01-15",26.59
"1006","2014-01-16",26.450001
"1007","2014-01-17",25.77
"1008","2014-01-21",25.77
"1009","2014-01-22",26.950001
"1010","2014-01-23",25.700001
"1011","2014-01-24",25.469999
"1012","2014-01-27",25.629999
"1013","2014-01-28",25.629999
"1014","2014-01-29",25.4
"1015","2014-01-30",25.4
"1016","2014-01-31",25.469999
"1017","2014-02-03",26
"1018","2014-02-04",26.07
"1019","2014-02-05",24.940001
"1020","2014-02-06",25.93
"1021","2014-02-07",25.52
"1022","2014-02-10",25.52
"1023","2014-02-11",26.35
"1024","2014-02-12",26.35
"1025","2014-02-13",26.35
"1026","2014-02-14",26.190001
"1027","2014-02-18",25.860001
"1028","2014-02-19",26.540001
"1029","2014-02-20",26.540001
"1030","2014-02-21",25.98
"1031","2014-02-24",26.530001
"1032","2014-02-25",26.84
"1033","2014-02-26",26.75
"1034","2014-02-27",25.870001
"1035","2014-02-28",25.610001
"1036","2014-03-03",25.459999
"1037","2014-03-04",25.68
"1038","2014-03-05",25.84
"1039","2014-03-06",26.07
"1040","2014-03-07",26.02
"1041","2014-03-10",26.299999
"1042","2014-03-11",26.02
"1043","2014-03-12",25.48
"1044","2014-03-13",25.82
"1045","2014-03-14",25.389999
"1046","2014-03-17",25.389999
"1047","2014-03-18",25.5
"1048","2014-03-19",24.879999
"1049","2014-03-20",24.389999
"1050","2014-03-21",25.139999
"1051","2014-03-24",24.530001
"1052","2014-03-25",23.68
"1053","2014-03-26",23.68
"1054","2014-03-27",24.75
"1055","2014-03-28",24.93
"1056","2014-03-31",25.4
"1057","2014-04-01",24.469999
"1058","2014-04-02",24.530001
"1059","2014-04-03",24.48
"1060","2014-04-04",23.610001
"1061","2014-04-07",21.389999
"1062","2014-04-08",23.370001
"1063","2014-04-09",23.57
"1064","2014-04-10",23.5
"1065","2014-04-11",23.01
"1066","2014-04-14",22.450001
"1067","2014-04-15",22.51
"1068","2014-04-16",22.65
"1069","2014-04-17",22.82
"1070","2014-04-21",22.82
"1071","2014-04-22",22.76
"1072","2014-04-23",22.76
"1073","2014-04-24",22.76
"1074","2014-04-25",23.120001
"1075","2014-04-28",22.040001
"1076","2014-04-29",21.719999
"1077","2014-04-30",21.700001
"1078","2014-05-01",21.74
"1079","2014-05-02",21.719999
"1080","2014-05-05",22.190001
"1081","2014-05-06",22.299999
"1082","2014-05-07",22.01
"1083","2014-05-08",22.709999
"1084","2014-05-09",22.709999
"1085","2014-05-12",22.16
"1086","2014-05-13",22.16
"1087","2014-05-14",22.58
"1088","2014-05-15",22.4
"1089","2014-05-16",22.049999
"1090","2014-05-19",21.959999
"1091","2014-05-20",21.959999
"1092","2014-05-21",21.99
"1093","2014-05-22",21.99
"1094","2014-05-23",21.99
"1095","2014-05-27",22.1
"1096","2014-05-28",22.34
"1097","2014-05-29",22.34
"1098","2014-05-30",22.48
"1099","2014-06-02",23.040001
"1100","2014-06-03",22.09
"1101","2014-06-04",20.860001
"1102","2014-06-05",20.709999
"1103","2014-06-06",20.9
"1104","2014-06-09",21.25
"1105","2014-06-10",21.15
"1106","2014-06-11",21.040001
"1107","2014-06-12",20.9
"1108","2014-06-13",20.9
"1109","2014-06-16",20.9
"1110","2014-06-17",20.809999
"1111","2014-06-18",19.700001
"1112","2014-06-19",20.379999
"1113","2014-06-20",19.85
"1114","2014-06-23",20.790001
"1115","2014-06-24",20.790001
"1116","2014-06-25",20.52
"1117","2014-06-26",21.17
"1118","2014-06-27",21.57
"1119","2014-06-30",21.57
"1120","2014-07-01",21.82
"1121","2014-07-02",21.620001
"1122","2014-07-03",21.280001
"1123","2014-07-07",21.15
"1124","2014-07-08",21.299999
"1125","2014-07-09",20.9
"1126","2014-07-10",20.9
"1127","2014-07-11",20.9
"1128","2014-07-14",20.57
"1129","2014-07-15",20.07
"1130","2014-07-16",20.09
"1131","2014-07-17",19.940001
"1132","2014-07-18",19.59
"1133","2014-07-21",19.870001
"1134","2014-07-22",20.110001
"1135","2014-07-23",20.59
"1136","2014-07-24",20.35
"1137","2014-07-25",19.190001
"1138","2014-07-28",18.83
"1139","2014-07-29",18.83
"1140","2014-07-30",19.780001
"1141","2014-07-31",19.389999
"1142","2014-08-01",19.969999
"1143","2014-08-04",19
"1144","2014-08-05",19.02
"1145","2014-08-06",18.790001
"1146","2014-08-07",18.68
"1147","2014-08-08",18.65
"1148","2014-08-11",18.65
"1149","2014-08-12",18.65
"1150","2014-08-13",18.959999
"1151","2014-08-14",19.59
"1152","2014-08-15",19.870001
"1153","2014-08-18",19.870001
"1154","2014-08-19",19.870001
"1155","2014-08-20",19.719999
"1156","2014-08-21",19.719999
"1157","2014-08-22",19.719999
"1158","2014-08-25",19.870001
"1159","2014-08-26",21.200001
"1160","2014-08-27",22.26
"1161","2014-08-28",23.120001
"1162","2014-08-29",23.4
"1163","2014-09-02",25.76
"1164","2014-09-03",26.799999
"1165","2014-09-04",26.09
"1166","2014-09-05",24.9
"1167","2014-09-08",23.700001
"1168","2014-09-09",23.790001
"1169","2014-09-10",23.790001
"1170","2014-09-11",22.940001
"1171","2014-09-12",22.75
"1172","2014-09-15",22.75
"1173","2014-09-16",22.610001
"1174","2014-09-17",22.049999
"1175","2014-09-18",21.639999
"1176","2014-09-19",21.18
"1177","2014-09-22",19.559999
"1178","2014-09-23",19.75
"1179","2014-09-24",19.75
"1180","2014-09-25",19.75
"1181","2014-09-26",19.209999
"1182","2014-09-29",18.76
"1183","2014-09-30",19.08
"1184","2014-10-01",18.639999
"1185","2014-10-02",18.360001
"1186","2014-10-03",18.200001
"1187","2014-10-06",18.35
"1188","2014-10-07",18.35
"1189","2014-10-08",18.08
"1190","2014-10-09",17.58
"1191","2014-10-10",16.889999
"1192","2014-10-13",17.02
"1193","2014-10-14",16.879999
"1194","2014-10-15",16.799999
"1195","2014-10-16",16.299999
"1196","2014-10-17",17.74
"1197","2014-10-20",17.209999
"1198","2014-10-21",16.49
"1199","2014-10-22",16.559999
"1200","2014-10-23",16.559999
"1201","2014-10-24",16.68
"1202","2014-10-27",17
"1203","2014-10-28",18.15
"1204","2014-10-29",18.15
"1205","2014-10-30",18.15
"1206","2014-10-31",18.68
"1207","2014-11-03",18.4
"1208","2014-11-04",18.190001
"1209","2014-11-05",18.190001
"1210","2014-11-06",17.309999
"1211","2014-11-07",17.48
"1212","2014-11-10",17.48
"1213","2014-11-11",17.48
"1214","2014-11-12",17.440001
"1215","2014-11-13",17.559999
"1216","2014-11-14",17.290001
"1217","2014-11-17",17.290001
"1218","2014-11-18",17.58
"1219","2014-11-19",17.370001
"1220","2014-11-20",17.17
"1221","2014-11-21",17.17
"1222","2014-11-24",17.719999
"1223","2014-11-25",17.66
"1224","2014-11-26",18.08
"1225","2014-11-28",17.59
"1226","2014-12-01",17.59
"1227","2014-12-02",17.940001
"1228","2014-12-03",18.98
"1229","2014-12-04",18.299999
"1230","2014-12-05",18.24
"1231","2014-12-08",18.26
"1232","2014-12-09",17.59
"1233","2014-12-10",17.629999
"1234","2014-12-11",18.040001
"1235","2014-12-12",17.360001
"1236","2014-12-15",17.139999
"1237","2014-12-16",17.139999
"1238","2014-12-17",16.629999
"1239","2014-12-18",16.709999
"1240","2014-12-19",17.98
"1241","2014-12-22",17.98
"1242","2014-12-23",17.959999
"1243","2014-12-24",17.85
"1244","2014-12-26",17.85
"1245","2014-12-29",17.85
"1246","2014-12-30",17.540001
"1247","2014-12-31",17.76
"1248","2015-01-02",17.709999
"1249","2015-01-05",17.67
"1250","2015-01-06",16.879999
"1251","2015-01-07",16.799999
"1252","2015-01-08",16.950001
"1253","2015-01-09",16.959999
"1254","2015-01-12",16.799999
"1255","2015-01-13",16.74
"1256","2015-01-14",16.33
"1257","2015-01-15",16.32
"1258","2015-01-16",16.32
"1259","2015-01-20",16.35
"1260","2015-01-21",16.35
"1261","2015-01-22",16.639999
"1262","2015-01-23",16.049999
"1263","2015-01-26",16.1
"1264","2015-01-27",15.71
"1265","2015-01-28",15.82
"1266","2015-01-29",15.52
"1267","2015-01-30",15.52
"1268","2015-02-02",16.190001
"1269","2015-02-03",16.33
"1270","2015-02-04",16.549999
"1271","2015-02-05",17.450001
"1272","2015-02-06",17.450001
"1273","2015-02-09",17.450001
"1274","2015-02-10",17.549999
"1275","2015-02-11",17.049999
"1276","2015-02-12",17.049999
"1277","2015-02-13",16.200001
"1278","2015-02-17",15.96
"1279","2015-02-18",15.8
"1280","2015-02-19",15.61
"1281","2015-02-20",16.25
"1282","2015-02-23",15.99
"1283","2015-02-24",16.799999
"1284","2015-02-25",16.889999
"1285","2015-02-26",16.889999
"1286","2015-02-27",16.190001
"1287","2015-03-02",15.91
"1288","2015-03-03",15.83
"1289","2015-03-04",15.63
"1290","2015-03-05",15.34
"1291","2015-03-06",14.5
"1292","2015-03-09",14.94
"1293","2015-03-10",14.75
"1294","2015-03-11",14.87
"1295","2015-03-12",14.63
"1296","2015-03-13",14.63
"1297","2015-03-16",14.84
"1298","2015-03-17",14.8
"1299","2015-03-18",14.9
"1300","2015-03-19",14.98
"1301","2015-03-20",15.39
"1302","2015-03-23",15.56
"1303","2015-03-24",15.56
"1304","2015-03-25",15.56
"1305","2015-03-26",13.93
"1306","2015-03-27",14.4
"1307","2015-03-30",14.19
"1308","2015-03-31",13.74
"1309","2015-04-01",13.74
"1310","2015-04-02",13.54
"1311","2015-04-06",13.54
"1312","2015-04-07",12.83
"1313","2015-04-08",12.95
"1314","2015-04-09",12.69
"1315","2015-04-10",12.52
"1316","2015-04-13",15.95
"1317","2015-04-14",15.25
"1318","2015-04-15",14.3
"1319","2015-04-16",15.04
"1320","2015-04-17",15
"1321","2015-04-20",14.24
"1322","2015-04-21",13.83
"1323","2015-04-22",14.06
"1324","2015-04-23",14.06
"1325","2015-04-24",14.5
"1326","2015-04-27",14.5
"1327","2015-04-28",14.4
"1328","2015-04-29",14.4
"1329","2015-04-30",14.69
"1330","2015-05-01",14.55
"1331","2015-05-04",14.55
"1332","2015-05-05",14.55
"1333","2015-05-06",15.35
"1334","2015-05-07",14.99
"1335","2015-05-08",14.5
"1336","2015-05-11",14.54
"1337","2015-05-12",14.83
"1338","2015-05-13",15.52
"1339","2015-05-14",16
"1340","2015-05-15",15.6
"1341","2015-05-18",15.6
"1342","2015-05-19",14.8
"1343","2015-05-20",15.11
"1344","2015-05-21",14.86
"1345","2015-05-22",14.95
"1346","2015-05-26",14.95
"1347","2015-05-27",15.39
"1348","2015-05-28",15.19
"1349","2015-05-29",15.23
"1350","2015-06-01",14.84
"1351","2015-06-02",14.84
"1352","2015-06-03",15.02
"1353","2015-06-04",15.02
"1354","2015-06-05",14.9
"1355","2015-06-08",14.9
"1356","2015-06-09",14.9
"1357","2015-06-10",15.33
"1358","2015-06-11",15.5
"1359","2015-06-12",15.5
"1360","2015-06-15",15.28
"1361","2015-06-16",15.5
"1362","2015-06-17",15.05
"1363","2015-06-18",15.94
"1364","2015-06-19",15.97
"1365","2015-06-22",15.86
"1366","2015-06-23",16.25
"1367","2015-06-24",15.81
"1368","2015-06-25",15.55
"1369","2015-06-26",15.25
"1370","2015-06-29",14.6
"1371","2015-06-30",14.26
"1372","2015-07-01",15.49
"1373","2015-07-02",15.4
"1374","2015-07-06",14.5
"1375","2015-07-07",14.95
"1376","2015-07-08",14.54
"1377","2015-07-09",14.77
"1378","2015-07-10",14.87
"1379","2015-07-13",14.87
"1380","2015-07-14",14.78
"1381","2015-07-15",14.78
"1382","2015-07-16",15.5
"1383","2015-07-17",14.53
"1384","2015-07-20",14.67
"1385","2015-07-21",14.86
"1386","2015-07-22",14.66
"1387","2015-07-23",14.69
"1388","2015-07-24",14.15
"1389","2015-07-27",14.29
"1390","2015-07-28",14.93
"1391","2015-07-29",14.93
"1392","2015-07-30",14.49
"1393","2015-07-31",14.73
"1394","2015-08-03",14.48
"1395","2015-08-04",15
"1396","2015-08-05",14.34
"1397","2015-08-06",14.04
"1398","2015-08-07",14.04
"1399","2015-08-10",14.66
"1400","2015-08-11",14.16
"1401","2015-08-12",13.6
"1402","2015-08-13",12.92
"1403","2015-08-14",13.53
"1404","2015-08-17",13.46
"1405","2015-08-18",13.43
"1406","2015-08-19",13.02
"1407","2015-08-20",12.62
"1408","2015-08-21",12.4
"1409","2015-08-24",10.89
"1410","2015-08-25",12
"1411","2015-08-26",12.05
"1412","2015-08-27",12.2
"1413","2015-08-28",12.75
"1414","2015-08-31",12.27
"1415","2015-09-01",11.72
"1416","2015-09-02",11.38
"1417","2015-09-03",11.06
"1418","2015-09-04",12.26
"1419","2015-09-08",12.01
"1420","2015-09-09",11.85
"1421","2015-09-10",12.01
"1422","2015-09-11",11.5
"1423","2015-09-14",11.79
"1424","2015-09-15",11.42
"1425","2015-09-16",11.8
"1426","2015-09-17",11.8
"1427","2015-09-18",12.71
"1428","2015-09-21",12.37
"1429","2015-09-22",12.13
"1430","2015-09-23",12.94
"1431","2015-09-24",13
"1432","2015-09-25",12.97
"1433","2015-09-28",12.83
"1434","2015-09-29",12.39
"1435","2015-09-30",11.3
"1436","2015-10-01",11.3
"1437","2015-10-02",11.1
"1438","2015-10-05",11.43
"1439","2015-10-06",11.79
"1440","2015-10-07",11.9
"1441","2015-10-08",12.05
"1442","2015-10-09",12.08
"1443","2015-10-12",12.01
"1444","2015-10-13",12.02
"1445","2015-10-14",12.02
"1446","2015-10-15",12.11
"1447","2015-10-16",12.72
"1448","2015-10-19",12.45
"1449","2015-10-20",12.5
"1450","2015-10-21",12.18
"1451","2015-10-22",12.4
"1452","2015-10-23",13
"1453","2015-10-26",12.84
"1454","2015-10-27",12.49
"1455","2015-10-28",12.39
"1456","2015-10-29",12.33
"1457","2015-10-30",12.33
"1458","2015-11-02",12.33
"1459","2015-11-03",12.33
"1460","2015-11-04",12.33
"1461","2015-11-05",12.33
"1462","2015-11-06",12.33
"1463","2015-11-09",12.33
"1464","2015-11-10",12.33
"1465","2015-11-11",12.33
"1466","2015-11-12",12.33
"1467","2015-11-13",8.11
"1468","2015-11-16",6.85
"1469","2015-11-17",7.05
"1470","2015-11-18",6.83
"1471","2015-11-19",6.28
"1472","2015-11-20",5.86
"1473","2015-11-23",5.95
"1474","2015-11-24",5.96
"1475","2015-11-25",5.57
"1476","2015-11-27",6.82
"1477","2015-11-30",6.12
"1478","2015-12-01",6.08
"1479","2015-12-02",5.75
"1480","2015-12-03",6.04
"1481","2015-12-04",6.19
"1482","2015-12-07",6.09
"1483","2015-12-08",5.75
"1484","2015-12-09",5.83
"1485","2015-12-10",5.58
"1486","2015-12-11",5.24
"1487","2015-12-14",4.8
"1488","2015-12-15",5.2
"1489","2015-12-16",5.71
"1490","2015-12-17",5.7
"1491","2015-12-18",6.2
"1492","2015-12-21",6.07
"1493","2015-12-22",6.29
"1494","2015-12-23",6.38
"1495","2015-12-24",6.51
"1496","2015-12-28",6.44
"1497","2015-12-29",5.95
"1498","2015-12-30",6.15
"1499","2015-12-31",6.36
"1500","2016-01-04",6.18
"1501","2016-01-05",6.38
"1502","2016-01-06",6.33
"1503","2016-01-07",5.91
"1504","2016-01-08",6.04
"1505","2016-01-11",6.05
"1506","2016-01-12",6
"1507","2016-01-13",6.05
"1508","2016-01-14",5.97
"1509","2016-01-15",5.56
"1510","2016-01-19",5.13
"1511","2016-01-20",5.15
"1512","2016-01-21",5.2
"1513","2016-01-22",5.58
"1514","2016-01-25",5.65
"1515","2016-01-26",5.68
"1516","2016-01-27",5.5
"1517","2016-01-28",5.35
"1518","2016-01-29",5.4
"1519","2016-02-01",5.33
"1520","2016-02-02",5.04
"1521","2016-02-03",5.21
"1522","2016-02-04",5.17
"1523","2016-02-05",5.09
"1524","2016-02-08",5.15
"1525","2016-02-09",4.9
"1526","2016-02-10",4.41
"1527","2016-02-11",4.39
"1528","2016-02-12",4.36
"1529","2016-02-16",4.9
"1530","2016-02-17",5.08
"1531","2016-02-18",5.07
"1532","2016-02-19",5.18
"1533","2016-02-22",6.07
"1534","2016-02-23",6.07
"1535","2016-02-24",6.98
"1536","2016-02-25",6.41
"1537","2016-02-26",6.06
"1538","2016-02-29",6.54
"1539","2016-03-01",7.84
"1540","2016-03-02",9.52
"1541","2016-03-03",9.4
"1542","2016-03-04",9.18
"1543","2016-03-07",7.93
"1544","2016-03-08",8.26
"1545","2016-03-09",8.55
"1546","2016-03-10",8.73
"1547","2016-03-11",8.72
"1548","2016-03-14",8.92
"1549","2016-03-15",9.1
"1550","2016-03-16",9.05
"1551","2016-03-17",10.54
"1552","2016-03-18",10.34
"1553","2016-03-21",9.76
"1554","2016-03-22",9.44
"1555","2016-03-23",9.5
"1556","2016-03-24",9.56
"1557","2016-03-28",9.46
"1558","2016-03-29",9.15
"1559","2016-03-30",9.1
"1560","2016-03-31",9.62
"1561","2016-04-01",9.55
"1562","2016-04-04",9.53
"1563","2016-04-05",9.42
"1564","2016-04-06",9.34
"1565","2016-04-07",9.19
"1566","2016-04-08",9.09
"1567","2016-04-11",9.16
"1568","2016-04-12",9.22
"1569","2016-04-13",9.57
"1570","2016-04-14",9.47
"1571","2016-04-15",9.46
"1572","2016-04-18",8.97
"1573","2016-04-19",9
"1574","2016-04-20",9.01
"1575","2016-04-21",9.37
"1576","2016-04-22",9.26
"1577","2016-04-25",9.04
"1578","2016-04-26",8.87
"1579","2016-04-27",8.62
"1580","2016-04-28",8.6
"1581","2016-04-29",7.97
"1582","2016-05-02",8.27
"1583","2016-05-03",8.4
"1584","2016-05-04",8.07
"1585","2016-05-05",7.74
"1586","2016-05-06",7.5
"1587","2016-05-09",7.56
"1588","2016-05-10",6.99
"1589","2016-05-11",7
"1590","2016-05-12",6.77
"1591","2016-05-13",6.62
"1592","2016-05-16",6.74
"1593","2016-05-17",6.88
"1594","2016-05-18",6.82
"1595","2016-05-19",6.83
"1596","2016-05-20",7.07
"1597","2016-05-23",7.24
"1598","2016-05-24",7.12
"1599","2016-05-25",6.87
"1600","2016-05-26",6.88
"1601","2016-05-27",6.91
"1602","2016-05-31",7.07
"1603","2016-06-01",7.07
"1604","2016-06-02",7.07
"1605","2016-06-03",7.07
"1606","2016-06-06",7.07
"1607","2016-06-07",7.07
"1608","2016-06-08",7.07
"1609","2016-06-09",7.07
"1610","2016-06-10",7.07
"1611","2016-06-13",7.07
"1612","2016-06-14",4.2
"1613","2016-06-15",4.23
"1614","2016-06-16",4.13
"1615","2016-06-17",3.9
"1616","2016-06-20",4.09
"1617","2016-06-21",4.04
"1618","2016-06-22",3.92
"1619","2016-06-23",3.98
"1620","2016-06-24",3.8
"1621","2016-06-27",3.54
"1622","2016-06-28",3.89
"1623","2016-06-29",3.98
"1624","2016-06-30",3.96
"1625","2016-07-01",4.3
"1626","2016-07-05",4.12
"1627","2016-07-06",4.08
"1628","2016-07-07",3.91
"1629","2016-07-08",4.12
"1630","2016-07-11",4.06
"1631","2016-07-12",4.13
"1632","2016-07-13",4.12
"1633","2016-07-14",4.09
"1634","2016-07-15",4.12
"1635","2016-07-18",4.26
"1636","2016-07-19",4.15
"1637","2016-07-20",4.19
"1638","2016-07-21",4.2
"1639","2016-07-22",4.24
"1640","2016-07-25",4.3
"1641","2016-07-26",4.28
"1642","2016-07-27",4.2
"1643","2016-07-28",4.24
"1644","2016-07-29",4.1
"1645","2016-08-01",4.19
"1646","2016-08-02",4.16
"1647","2016-08-03",4.2
"1648","2016-08-04",4.33
"1649","2016-08-05",4.31
"1650","2016-08-08",4.28
"1651","2016-08-09",4.95
"1652","2016-08-10",4.83
"1653","2016-08-11",5.7
"1654","2016-08-12",6.54
"1655","2016-08-15",6.36
"1656","2016-08-16",5.7
"1657","2016-08-17",5.84
"1658","2016-08-18",5.87
"1659","2016-08-19",5.64
"1660","2016-08-22",5.62
"1661","2016-08-23",5.57
"1662","2016-08-24",4.98
"1663","2016-08-25",5.07
"1664","2016-08-26",5.2
"1665","2016-08-29",5.38
"1666","2016-08-30",5.21
"1667","2016-08-31",5.01
"1668","2016-09-01",4.96
"1669","2016-09-02",4.96
"1670","2016-09-06",5.12
"1671","2016-09-07",5.21
"1672","2016-09-08",4.89
"1673","2016-09-09",4.61
"1674","2016-09-12",4.54
"1675","2016-09-13",4.5
"1676","2016-09-14",4.5
"1677","2016-09-15",4.7
"1678","2016-09-16",4.47
"1679","2016-09-19",4.36
"1680","2016-09-20",4.42
"1681","2016-09-21",4.5
"1682","2016-09-22",4.59
"1683","2016-09-23",4.42
"1684","2016-09-26",4.41
"1685","2016-09-27",4.27
"1686","2016-09-28",4.44
"1687","2016-09-29",4.18
"1688","2016-09-30",4.31
"1689","2016-10-03",4.37
"1690","2016-10-04",4.26
"1691","2016-10-05",4.29
"1692","2016-10-06",4.54
"1693","2016-10-07",4.44
"1694","2016-10-10",4.44
"1695","2016-10-11",4.34
"1696","2016-10-12",4.23
"1697","2016-10-13",4.37
"1698","2016-10-14",4.32
"1699","2016-10-17",4.12
"1700","2016-10-18",4.18
"1701","2016-10-19",4.3
"1702","2016-10-20",4.24
"1703","2016-10-21",4.3
"1704","2016-10-24",4.3
"1705","2016-10-25",4.06
"1706","2016-10-26",4.06
"1707","2016-10-27",4.22
"1708","2016-10-28",4.32
"1709","2016-10-31",4.42
"1710","2016-11-01",4.45
"1711","2016-11-02",4.32
"1712","2016-11-03",4.2
"1713","2016-11-04",4.45
"1714","2016-11-07",4.3
"1715","2016-11-08",4.29
"1716","2016-11-09",4.15
"1717","2016-11-10",4.27
"1718","2016-11-11",4.65
"1719","2016-11-14",5.01
"1720","2016-11-15",5.05
"1721","2016-11-16",4.56
"1722","2016-11-17",4.76
"1723","2016-11-18",4.77
"1724","2016-11-21",4.59
"1725","2016-11-22",4.61
"1726","2016-11-23",4.58
"1727","2016-11-25",4.57
"1728","2016-11-28",4.81
"1729","2016-11-29",4.63
"1730","2016-11-30",4.52
"1731","2016-12-01",4.52
"1732","2016-12-02",4.5
"1733","2016-12-05",4.4
"1734","2016-12-06",4.56
"1735","2016-12-07",4.58
"1736","2016-12-08",4.57
"1737","2016-12-09",4.78
"1738","2016-12-12",5.27
"1739","2016-12-13",5.62
"1740","2016-12-14",5.68
"1741","2016-12-15",5.6
"1742","2016-12-16",5.29
"1743","2016-12-19",4.91
"1744","2016-12-20",5
"1745","2016-12-21",4.98
"1746","2016-12-22",5.12
"1747","2016-12-23",5.58
"1748","2016-12-27",5.55
"1749","2016-12-28",5.6
"1750","2016-12-29",5.56
"1751","2016-12-30",5.35
"1752","2017-01-03",5.4
"1753","2017-01-04",5.4
"1754","2017-01-05",5.55
"1755","2017-01-06",5.63
"1756","2017-01-09",5.99
"1757","2017-01-10",6.29
"1758","2017-01-11",6.29
"1759","2017-01-12",6.01
"1760","2017-01-13",6.23
"1761","2017-01-17",6.3
"1762","2017-01-18",6.19
"1763","2017-01-19",6.27
"1764","2017-01-20",6.12
"1765","2017-01-23",6.17
"1766","2017-01-24",6.05
"1767","2017-01-25",6.06
"1768","2017-01-26",6.07
"1769","2017-01-27",6.03
"1770","2017-01-30",6
"1771","2017-01-31",5.87
"1772","2017-02-01",5.87
"1773","2017-02-02",5.84
"1774","2017-02-03",6.01
"1775","2017-02-06",5.77
"1776","2017-02-07",5.54
"1777","2017-02-08",5.57
"1778","2017-02-09",5.81
"1779","2017-02-10",5.9
"1780","2017-02-13",5.95
"1781","2017-02-14",6.1
"1782","2017-02-15",6.12
"1783","2017-02-16",6.32
"1784","2017-02-17",6.41
"1785","2017-02-21",6.49
"1786","2017-02-22",6.44
"1787","2017-02-23",6.54
"1788","2017-02-24",6.4
"1789","2017-02-27",6.47
"1790","2017-02-28",6.59
"1791","2017-03-01",6.61
"1792","2017-03-02",6.52
"1793","2017-03-03",6.79
"1794","2017-03-06",6.73
"1795","2017-03-07",7.36
"1796","2017-03-08",7.61
"1797","2017-03-09",7.16
"1798","2017-03-10",7.36
"1799","2017-03-13",7.77
"1800","2017-03-14",7.76
"1801","2017-03-15",7.98
"1802","2017-03-16",8.04
"1803","2017-03-17",8.11
"1804","2017-03-20",8.7
"1805","2017-03-21",9.3
"1806","2017-03-22",8.73
"1807","2017-03-23",9.29
"1808","2017-03-24",9.1
"1809","2017-03-27",8.65
"1810","2017-03-28",9.5
"1811","2017-03-29",9.26
"1812","2017-03-30",9.01
"1813","2017-03-31",8.98
"1814","2017-04-03",8.94
"1815","2017-04-04",10.38
"1816","2017-04-05",9.64
"1817","2017-04-06",9.8
"1818","2017-04-07",9.55
"1819","2017-04-10",10.19
"1820","2017-04-11",11.12
"1821","2017-04-12",10.78
"1822","2017-04-13",10.98
"1823","2017-04-17",10.99
"1824","2017-04-18",11.19
"1825","2017-04-19",11.1
"1826","2017-04-20",11.61
"1827","2017-04-21",11.2
"1828","2017-04-24",11.58
"1829","2017-04-25",11.79
"1830","2017-04-26",12.34
"1831","2017-04-27",12.31
"1832","2017-04-28",11.92
"1833","2017-05-01",11.93
"1834","2017-05-02",11.53
"1835","2017-05-03",11.44
"1836","2017-05-04",10.69
"1837","2017-05-05",10.5
"1838","2017-05-08",10.14
"1839","2017-05-09",9.75
"1840","2017-05-10",9.83
"1841","2017-05-11",9.62
"1842","2017-05-12",9.74
"1843","2017-05-15",9.32
"1844","2017-05-16",9.3
"1845","2017-05-17",8.96
"1846","2017-05-18",8.67
"1847","2017-05-19",8.99
"1848","2017-05-22",8.83
"1849","2017-05-23",8.63
"1850","2017-05-24",8.63
"1851","2017-05-25",7.9
"1852","2017-05-26",7.73
"1853","2017-05-30",7.73
"1854","2017-05-31",8
"1855","2017-06-01",7.85
"1856","2017-06-02",7.81
"1857","2017-06-05",8.07
"1858","2017-06-06",7.75
"1859","2017-06-07",8.27
"1860","2017-06-08",8.87
"1861","2017-06-09",8.1
"1862","2017-06-12",8.11
"1863","2017-06-13",7.98
"1864","2017-06-14",8.03
"1865","2017-06-15",7.8
"1866","2017-06-16",7.65
"1867","2017-06-19",7.93
"1868","2017-06-20",7.74
"1869","2017-06-21",7.64
"1870","2017-06-22",7.88
"1871","2017-06-23",8.07
"1872","2017-06-26",8.01
"1873","2017-06-27",7.66
"1874","2017-06-28",7.75
"1875","2017-06-29",7.93
"1876","2017-06-30",7.95
"1877","2017-07-03",8.36
"1878","2017-07-05",8.19
"1879","2017-07-06",7.94
"1880","2017-07-07",8.03
"1881","2017-07-10",7.74
"1882","2017-07-11",7.68
"1883","2017-07-12",7.67
"1884","2017-07-13",7.59
"1885","2017-07-14",7.62
"1886","2017-07-17",7.61
"1887","2017-07-18",7.78
"1888","2017-07-19",7.67
"1889","2017-07-20",7.75
"1890","2017-07-21",7.71
"1891","2017-07-24",7.58
"1892","2017-07-25",7.08
"1893","2017-07-26",7.15
"1894","2017-07-27",7.04
"1895","2017-07-28",7.06
"1896","2017-07-31",6.96
"1897","2017-08-01",6.95
"1898","2017-08-02",7
"1899","2017-08-03",6.95
"1900","2017-08-04",6.56
"1901","2017-08-07",6.82
