"","date","LSCC"
"1001","2010-12-21",5.93
"1002","2010-12-22",5.84
"1003","2010-12-23",5.74
"1004","2010-12-27",5.88
"1005","2010-12-28",5.87
"1006","2010-12-29",6.05
"1007","2010-12-30",6.07
"1008","2010-12-31",6.06
"1009","2011-01-03",5.82
"1010","2011-01-04",5.86
"1011","2011-01-05",5.86
"1012","2011-01-06",6.08
"1013","2011-01-07",5.98
"1014","2011-01-10",5.81
"1015","2011-01-11",5.99
"1016","2011-01-12",6.13
"1017","2011-01-13",6.08
"1018","2011-01-14",6.16
"1019","2011-01-18",6.12
"1020","2011-01-19",5.75
"1021","2011-01-20",5.63
"1022","2011-01-21",5.61
"1023","2011-01-24",5.66
"1024","2011-01-25",5.67
"1025","2011-01-26",5.81
"1026","2011-01-27",5.94
"1027","2011-01-28",6.14
"1028","2011-01-31",6.23
"1029","2011-02-01",6.3
"1030","2011-02-02",6.44
"1031","2011-02-03",6.44
"1032","2011-02-04",6.64
"1033","2011-02-07",6.66
"1034","2011-02-08",6.53
"1035","2011-02-09",6.59
"1036","2011-02-10",6.47
"1037","2011-02-11",6.57
"1038","2011-02-14",6.72
"1039","2011-02-15",6.53
"1040","2011-02-16",6.68
"1041","2011-02-17",6.7
"1042","2011-02-18",6.47
"1043","2011-02-22",6.24
"1044","2011-02-23",6.14
"1045","2011-02-24",6.31
"1046","2011-02-25",6.58
"1047","2011-02-28",6.64
"1048","2011-03-01",6.29
"1049","2011-03-02",6.45
"1050","2011-03-03",6.84
"1051","2011-03-04",7.04
"1052","2011-03-07",6.77
"1053","2011-03-08",6.63
"1054","2011-03-09",6.4
"1055","2011-03-10",6.07
"1056","2011-03-11",6.19
"1057","2011-03-14",6.16
"1058","2011-03-15",6.07
"1059","2011-03-16",5.96
"1060","2011-03-17",5.88
"1061","2011-03-18",5.91
"1062","2011-03-21",5.92
"1063","2011-03-22",5.84
"1064","2011-03-23",5.95
"1065","2011-03-24",5.97
"1066","2011-03-25",6.12
"1067","2011-03-28",6.16
"1068","2011-03-29",6.11
"1069","2011-03-30",6
"1070","2011-03-31",5.9
"1071","2011-04-01",5.94
"1072","2011-04-04",5.93
"1073","2011-04-05",6.05
"1074","2011-04-06",6.2
"1075","2011-04-07",6.16
"1076","2011-04-08",6.15
"1077","2011-04-11",6.03
"1078","2011-04-12",5.94
"1079","2011-04-13",5.92
"1080","2011-04-14",5.94
"1081","2011-04-15",5.93
"1082","2011-04-18",5.88
"1083","2011-04-19",5.86
"1084","2011-04-20",6.2
"1085","2011-04-21",6.32
"1086","2011-04-25",6.72
"1087","2011-04-26",6.93
"1088","2011-04-27",6.85
"1089","2011-04-28",6.84
"1090","2011-04-29",6.79
"1091","2011-05-02",6.92
"1092","2011-05-03",6.87
"1093","2011-05-04",6.79
"1094","2011-05-05",6.79
"1095","2011-05-06",6.84
"1096","2011-05-09",6.82
"1097","2011-05-10",7.04
"1098","2011-05-11",6.76
"1099","2011-05-12",7
"1100","2011-05-13",7.01
"1101","2011-05-16",6.76
"1102","2011-05-17",6.74
"1103","2011-05-18",6.91
"1104","2011-05-19",6.84
"1105","2011-05-20",6.82
"1106","2011-05-23",6.53
"1107","2011-05-24",6.25
"1108","2011-05-25",6.28
"1109","2011-05-26",6.42
"1110","2011-05-27",6.41
"1111","2011-05-31",6.59
"1112","2011-06-01",6.32
"1113","2011-06-02",6.25
"1114","2011-06-03",6.14
"1115","2011-06-06",6.09
"1116","2011-06-07",6.29
"1117","2011-06-08",6.11
"1118","2011-06-09",6.11
"1119","2011-06-10",6.1
"1120","2011-06-13",5.97
"1121","2011-06-14",6.16
"1122","2011-06-15",6.01
"1123","2011-06-16",6.05
"1124","2011-06-17",6.03
"1125","2011-06-20",6.09
"1126","2011-06-21",6.26
"1127","2011-06-22",6.12
"1128","2011-06-23",6.32
"1129","2011-06-24",6.37
"1130","2011-06-27",6.4
"1131","2011-06-28",6.52
"1132","2011-06-29",6.41
"1133","2011-06-30",6.52
"1134","2011-07-01",6.8
"1135","2011-07-05",6.59
"1136","2011-07-06",6.56
"1137","2011-07-07",6.68
"1138","2011-07-08",6.57
"1139","2011-07-11",6.36
"1140","2011-07-12",6.12
"1141","2011-07-13",6.12
"1142","2011-07-14",6.04
"1143","2011-07-15",6.08
"1144","2011-07-18",5.96
"1145","2011-07-19",6.11
"1146","2011-07-20",6.06
"1147","2011-07-21",6.09
"1148","2011-07-22",6.68
"1149","2011-07-25",6.45
"1150","2011-07-26",6.48
"1151","2011-07-27",6.17
"1152","2011-07-28",6.25
"1153","2011-07-29",6.2
"1154","2011-08-01",6.06
"1155","2011-08-02",5.88
"1156","2011-08-03",5.97
"1157","2011-08-04",5.6
"1158","2011-08-05",5.47
"1159","2011-08-08",4.97
"1160","2011-08-09",5.3
"1161","2011-08-10",4.85
"1162","2011-08-11",5.2
"1163","2011-08-12",5.2
"1164","2011-08-15",5.5
"1165","2011-08-16",5.29
"1166","2011-08-17",5.4
"1167","2011-08-18",5.12
"1168","2011-08-19",5.09
"1169","2011-08-22",5.27
"1170","2011-08-23",5.59
"1171","2011-08-24",5.6
"1172","2011-08-25",5.49
"1173","2011-08-26",5.62
"1174","2011-08-29",5.95
"1175","2011-08-30",5.73
"1176","2011-08-31",5.63
"1177","2011-09-01",5.33
"1178","2011-09-02",5.15
"1179","2011-09-06",5.21
"1180","2011-09-07",5.39
"1181","2011-09-08",5.36
"1182","2011-09-09",5.19
"1183","2011-09-12",5.38
"1184","2011-09-13",5.47
"1185","2011-09-14",5.69
"1186","2011-09-15",5.76
"1187","2011-09-16",5.66
"1188","2011-09-19",5.41
"1189","2011-09-20",5.58
"1190","2011-09-21",5.44
"1191","2011-09-22",5.21
"1192","2011-09-23",5.36
"1193","2011-09-26",5.36
"1194","2011-09-27",5.69
"1195","2011-09-28",5.34
"1196","2011-09-29",5.41
"1197","2011-09-30",5.25
"1198","2011-10-03",4.9
"1199","2011-10-04",5.22
"1200","2011-10-05",5.48
"1201","2011-10-06",5.5
"1202","2011-10-07",5.49
"1203","2011-10-10",5.84
"1204","2011-10-11",5.86
"1205","2011-10-12",5.9
"1206","2011-10-13",5.88
"1207","2011-10-14",6.04
"1208","2011-10-17",5.78
"1209","2011-10-18",6.05
"1210","2011-10-19",5.73
"1211","2011-10-20",5.86
"1212","2011-10-21",6.36
"1213","2011-10-24",6.46
"1214","2011-10-25",6.25
"1215","2011-10-26",6.45
"1216","2011-10-27",6.66
"1217","2011-10-28",6.48
"1218","2011-10-31",6.33
"1219","2011-11-01",6.15
"1220","2011-11-02",6.19
"1221","2011-11-03",6.49
"1222","2011-11-04",6.48
"1223","2011-11-07",6.52
"1224","2011-11-08",6.62
"1225","2011-11-09",6.17
"1226","2011-11-10",6.14
"1227","2011-11-11",6.64
"1228","2011-11-14",6.45
"1229","2011-11-15",6.75
"1230","2011-11-16",6.58
"1231","2011-11-17",6.5
"1232","2011-11-18",6.67
"1233","2011-11-21",6.46
"1234","2011-11-22",6.42
"1235","2011-11-23",6.11
"1236","2011-11-25",6.18
"1237","2011-11-28",6.62
"1238","2011-11-29",6.44
"1239","2011-11-30",6.89
"1240","2011-12-01",6.97
"1241","2011-12-02",7.03
"1242","2011-12-05",6.96
"1243","2011-12-06",6.86
"1244","2011-12-07",7
"1245","2011-12-08",6.59
"1246","2011-12-09",6.34
"1247","2011-12-12",6.23
"1248","2011-12-13",5.93
"1249","2011-12-14",5.8
"1250","2011-12-15",5.73
"1251","2011-12-16",5.81
"1252","2011-12-19",5.64
"1253","2011-12-20",5.97
"1254","2011-12-21",5.83
"1255","2011-12-22",6.05
"1256","2011-12-23",6.04
"1257","2011-12-27",6.08
"1258","2011-12-28",5.84
"1259","2011-12-29",5.98
"1260","2011-12-30",5.94
"1261","2012-01-03",6.14
"1262","2012-01-04",6.02
"1263","2012-01-05",6.07
"1264","2012-01-06",6.09
"1265","2012-01-09",6.16
"1266","2012-01-10",6.07
"1267","2012-01-11",6.16
"1268","2012-01-12",6.48
"1269","2012-01-13",6.42
"1270","2012-01-17",6.54
"1271","2012-01-18",6.85
"1272","2012-01-19",6.69
"1273","2012-01-20",6.77
"1274","2012-01-23",6.74
"1275","2012-01-24",6.68
"1276","2012-01-25",6.68
"1277","2012-01-26",6.64
"1278","2012-01-27",6.85
"1279","2012-01-30",6.85
"1280","2012-01-31",6.8
"1281","2012-02-01",6.98
"1282","2012-02-02",6.89
"1283","2012-02-03",7.01
"1284","2012-02-06",6.88
"1285","2012-02-07",6.85
"1286","2012-02-08",7.02
"1287","2012-02-09",6.94
"1288","2012-02-10",6.81
"1289","2012-02-13",6.77
"1290","2012-02-14",6.73
"1291","2012-02-15",6.67
"1292","2012-02-16",6.77
"1293","2012-02-17",6.66
"1294","2012-02-21",6.54
"1295","2012-02-22",6.55
"1296","2012-02-23",6.63
"1297","2012-02-24",6.57
"1298","2012-02-27",6.57
"1299","2012-02-28",6.71
"1300","2012-02-29",6.59
"1301","2012-03-01",6.55
"1302","2012-03-02",6.37
"1303","2012-03-05",6.19
"1304","2012-03-06",5.98
"1305","2012-03-07",6
"1306","2012-03-08",6.32
"1307","2012-03-09",6.26
"1308","2012-03-12",6.13
"1309","2012-03-13",6.3
"1310","2012-03-14",6.22
"1311","2012-03-15",6.37
"1312","2012-03-16",6.24
"1313","2012-03-19",6.34
"1314","2012-03-20",6.4
"1315","2012-03-21",6.41
"1316","2012-03-22",6.33
"1317","2012-03-23",6.41
"1318","2012-03-26",6.5
"1319","2012-03-27",6.4
"1320","2012-03-28",6.41
"1321","2012-03-29",6.48
"1322","2012-03-30",6.43
"1323","2012-04-02",6.6
"1324","2012-04-03",6.36
"1325","2012-04-04",6.12
"1326","2012-04-05",6.15
"1327","2012-04-09",6.04
"1328","2012-04-10",6.01
"1329","2012-04-11",6.14
"1330","2012-04-12",6.48
"1331","2012-04-13",6.27
"1332","2012-04-16",6.21
"1333","2012-04-17",6.37
"1334","2012-04-18",6.52
"1335","2012-04-19",6.18
"1336","2012-04-20",5.75
"1337","2012-04-23",5.51
"1338","2012-04-24",5.46
"1339","2012-04-25",5.56
"1340","2012-04-26",5.58
"1341","2012-04-27",5.49
"1342","2012-04-30",5.46
"1343","2012-05-01",5.43
"1344","2012-05-02",5.35
"1345","2012-05-03",5.03
"1346","2012-05-04",4.96
"1347","2012-05-07",4.96
"1348","2012-05-08",4.98
"1349","2012-05-09",4.94
"1350","2012-05-10",5.06
"1351","2012-05-11",5.08
"1352","2012-05-14",4.77
"1353","2012-05-15",4.8
"1354","2012-05-16",4.76
"1355","2012-05-17",4.73
"1356","2012-05-18",4.62
"1357","2012-05-21",4.72
"1358","2012-05-22",4.63
"1359","2012-05-23",4.65
"1360","2012-05-24",4.54
"1361","2012-05-25",4.52
"1362","2012-05-29",4.55
"1363","2012-05-30",4.54
"1364","2012-05-31",4.57
"1365","2012-06-01",4.29
"1366","2012-06-04",4.32
"1367","2012-06-05",4.36
"1368","2012-06-06",4.72
"1369","2012-06-07",4.57
"1370","2012-06-08",4.67
"1371","2012-06-11",4.48
"1372","2012-06-12",4.6
"1373","2012-06-13",4.49
"1374","2012-06-14",3.85
"1375","2012-06-15",3.76
"1376","2012-06-18",3.5
"1377","2012-06-19",3.69
"1378","2012-06-20",3.75
"1379","2012-06-21",3.72
"1380","2012-06-22",3.7
"1381","2012-06-25",3.65
"1382","2012-06-26",3.66
"1383","2012-06-27",3.67
"1384","2012-06-28",3.71
"1385","2012-06-29",3.75
"1386","2012-07-02",3.87
"1387","2012-07-03",3.87
"1388","2012-07-05",3.97
"1389","2012-07-06",3.81
"1390","2012-07-09",3.74
"1391","2012-07-10",3.65
"1392","2012-07-11",3.67
"1393","2012-07-12",3.67
"1394","2012-07-13",3.69
"1395","2012-07-16",3.55
"1396","2012-07-17",3.61
"1397","2012-07-18",3.71
"1398","2012-07-19",3.58
"1399","2012-07-20",3.48
"1400","2012-07-23",3.31
"1401","2012-07-24",3.32
"1402","2012-07-25",3.54
"1403","2012-07-26",3.65
"1404","2012-07-27",3.82
"1405","2012-07-30",3.63
"1406","2012-07-31",3.71
"1407","2012-08-01",3.55
"1408","2012-08-02",3.54
"1409","2012-08-03",3.83
"1410","2012-08-06",3.86
"1411","2012-08-07",3.89
"1412","2012-08-08",3.86
"1413","2012-08-09",3.93
"1414","2012-08-10",3.87
"1415","2012-08-13",3.87
"1416","2012-08-14",3.65
"1417","2012-08-15",3.83
"1418","2012-08-16",4.02
"1419","2012-08-17",4.1
"1420","2012-08-20",3.96
"1421","2012-08-21",3.92
"1422","2012-08-22",3.84
"1423","2012-08-23",3.85
"1424","2012-08-24",3.81
"1425","2012-08-27",3.89
"1426","2012-08-28",3.96
"1427","2012-08-29",3.96
"1428","2012-08-30",3.92
"1429","2012-08-31",3.89
"1430","2012-09-04",3.91
"1431","2012-09-05",3.8
"1432","2012-09-06",3.9
"1433","2012-09-07",3.89
"1434","2012-09-10",3.94
"1435","2012-09-11",4.21
"1436","2012-09-12",4.43
"1437","2012-09-13",4.36
"1438","2012-09-14",4.42
"1439","2012-09-17",4.31
"1440","2012-09-18",4.24
"1441","2012-09-19",4.25
"1442","2012-09-20",4.2
"1443","2012-09-21",4.18
"1444","2012-09-24",4.11
"1445","2012-09-25",3.84
"1446","2012-09-26",3.82
"1447","2012-09-27",3.86
"1448","2012-09-28",3.84
"1449","2012-10-01",3.72
"1450","2012-10-02",3.68
"1451","2012-10-03",3.65
"1452","2012-10-04",3.73
"1453","2012-10-05",3.8
"1454","2012-10-08",3.77
"1455","2012-10-09",3.59
"1456","2012-10-10",3.53
"1457","2012-10-11",3.56
"1458","2012-10-12",3.56
"1459","2012-10-15",3.6
"1460","2012-10-16",3.71
"1461","2012-10-17",3.55
"1462","2012-10-18",3.51
"1463","2012-10-19",3.69
"1464","2012-10-22",3.73
"1465","2012-10-23",3.78
"1466","2012-10-24",3.62
"1467","2012-10-25",3.67
"1468","2012-10-26",3.79
"1469","2012-10-31",3.88
"1470","2012-11-01",4.03
"1471","2012-11-02",3.93
"1472","2012-11-05",4.03
"1473","2012-11-06",4.13
"1474","2012-11-07",3.9
"1475","2012-11-08",3.95
"1476","2012-11-09",4.04
"1477","2012-11-12",3.84
"1478","2012-11-13",4
"1479","2012-11-14",3.91
"1480","2012-11-15",3.89
"1481","2012-11-16",3.71
"1482","2012-11-19",3.93
"1483","2012-11-20",3.86
"1484","2012-11-21",3.87
"1485","2012-11-23",4.05
"1486","2012-11-26",4.07
"1487","2012-11-27",3.96
"1488","2012-11-28",3.9
"1489","2012-11-29",3.97
"1490","2012-11-30",3.96
"1491","2012-12-03",3.95
"1492","2012-12-04",3.93
"1493","2012-12-05",3.87
"1494","2012-12-06",3.79
"1495","2012-12-07",3.89
"1496","2012-12-10",4.08
"1497","2012-12-11",4.31
"1498","2012-12-12",4.23
"1499","2012-12-13",3.85
"1500","2012-12-14",3.89
"1501","2012-12-17",3.85
"1502","2012-12-18",3.88
"1503","2012-12-19",3.88
"1504","2012-12-20",3.89
"1505","2012-12-21",3.88
"1506","2012-12-24",3.83
"1507","2012-12-26",3.98
"1508","2012-12-27",3.86
"1509","2012-12-28",3.83
"1510","2012-12-31",3.99
"1511","2013-01-02",4.04
"1512","2013-01-03",4.11
"1513","2013-01-04",4.17
"1514","2013-01-07",4.15
"1515","2013-01-08",4.03
"1516","2013-01-09",4.04
"1517","2013-01-10",4.09
"1518","2013-01-11",4.14
"1519","2013-01-14",4.18
"1520","2013-01-15",4.18
"1521","2013-01-16",4.18
"1522","2013-01-17",4.2
"1523","2013-01-18",4.18
"1524","2013-01-22",4.15
"1525","2013-01-23",4.05
"1526","2013-01-24",3.9
"1527","2013-01-25",4.36
"1528","2013-01-28",4.66
"1529","2013-01-29",4.54
"1530","2013-01-30",4.44
"1531","2013-01-31",4.45
"1532","2013-02-01",4.63
"1533","2013-02-04",4.46
"1534","2013-02-05",4.64
"1535","2013-02-06",4.6
"1536","2013-02-07",4.6
"1537","2013-02-08",4.79
"1538","2013-02-11",4.74
"1539","2013-02-12",5.05
"1540","2013-02-13",5.06
"1541","2013-02-14",5.02
"1542","2013-02-15",4.94
"1543","2013-02-19",5.11
"1544","2013-02-20",4.85
"1545","2013-02-21",4.76
"1546","2013-02-22",4.86
"1547","2013-02-25",4.63
"1548","2013-02-26",4.6
"1549","2013-02-27",4.63
"1550","2013-02-28",4.68
"1551","2013-03-01",4.53
"1552","2013-03-04",4.52
"1553","2013-03-05",4.63
"1554","2013-03-06",4.65
"1555","2013-03-07",4.74
"1556","2013-03-08",4.78
"1557","2013-03-11",4.78
"1558","2013-03-12",4.86
"1559","2013-03-13",4.87
"1560","2013-03-14",4.96
"1561","2013-03-15",4.97
"1562","2013-03-18",4.77
"1563","2013-03-19",5.29
"1564","2013-03-20",5.53
"1565","2013-03-21",5.58
"1566","2013-03-22",5.55
"1567","2013-03-25",5.4
"1568","2013-03-26",5.43
"1569","2013-03-27",5.45
"1570","2013-03-28",5.46
"1571","2013-04-01",5.29
"1572","2013-04-02",5.21
"1573","2013-04-03",5.2
"1574","2013-04-04",5.39
"1575","2013-04-05",5.32
"1576","2013-04-08",5.35
"1577","2013-04-09",5.29
"1578","2013-04-10",5.44
"1579","2013-04-11",5.3
"1580","2013-04-12",5.23
"1581","2013-04-15",5.03
"1582","2013-04-16",5.32
"1583","2013-04-17",4.84
"1584","2013-04-18",5.29
"1585","2013-04-19",4.8
"1586","2013-04-22",4.89
"1587","2013-04-23",4.97
"1588","2013-04-24",4.89
"1589","2013-04-25",4.92
"1590","2013-04-26",4.71
"1591","2013-04-29",4.72
"1592","2013-04-30",4.65
"1593","2013-05-01",4.59
"1594","2013-05-02",4.78
"1595","2013-05-03",5.03
"1596","2013-05-06",5
"1597","2013-05-07",4.95
"1598","2013-05-08",4.94
"1599","2013-05-09",4.89
"1600","2013-05-10",4.99
"1601","2013-05-13",4.91
"1602","2013-05-14",4.9
"1603","2013-05-15",4.89
"1604","2013-05-16",4.99
"1605","2013-05-17",5.03
"1606","2013-05-20",5.12
"1607","2013-05-21",5.21
"1608","2013-05-22",5.02
"1609","2013-05-23",4.98
"1610","2013-05-24",4.96
"1611","2013-05-28",5.06
"1612","2013-05-29",5.02
"1613","2013-05-30",5.18
"1614","2013-05-31",5.18
"1615","2013-06-03",5.25
"1616","2013-06-04",5.2
"1617","2013-06-05",5.17
"1618","2013-06-06",5.18
"1619","2013-06-07",5.2
"1620","2013-06-10",5.2
"1621","2013-06-11",5
"1622","2013-06-12",4.81
"1623","2013-06-13",4.92
"1624","2013-06-14",4.9
"1625","2013-06-17",4.97
"1626","2013-06-18",5.08
"1627","2013-06-19",5.03
"1628","2013-06-20",4.91
"1629","2013-06-21",4.86
"1630","2013-06-24",4.84
"1631","2013-06-25",4.81
"1632","2013-06-26",4.82
"1633","2013-06-27",4.86
"1634","2013-06-28",5.07
"1635","2013-07-01",5.12
"1636","2013-07-02",5.07
"1637","2013-07-03",5.03
"1638","2013-07-05",5.15
"1639","2013-07-08",4.91
"1640","2013-07-09",4.99
"1641","2013-07-10",5.03
"1642","2013-07-11",5.18
"1643","2013-07-12",5.22
"1644","2013-07-15",5.23
"1645","2013-07-16",5.31
"1646","2013-07-17",5.39
"1647","2013-07-18",5.25
"1648","2013-07-19",5.21
"1649","2013-07-22",5.14
"1650","2013-07-23",5.24
"1651","2013-07-24",5.03
"1652","2013-07-25",5.03
"1653","2013-07-26",5.03
"1654","2013-07-29",5
"1655","2013-07-30",5.11
"1656","2013-07-31",5.16
"1657","2013-08-01",5.28
"1658","2013-08-02",5.19
"1659","2013-08-05",5.27
"1660","2013-08-06",5.11
"1661","2013-08-07",5.03
"1662","2013-08-08",5.03
"1663","2013-08-09",4.93
"1664","2013-08-12",5.01
"1665","2013-08-13",4.91
"1666","2013-08-14",4.93
"1667","2013-08-15",4.86
"1668","2013-08-16",4.87
"1669","2013-08-19",4.76
"1670","2013-08-20",4.8
"1671","2013-08-21",4.89
"1672","2013-08-22",4.9
"1673","2013-08-23",4.89
"1674","2013-08-26",4.93
"1675","2013-08-27",4.76
"1676","2013-08-28",4.87
"1677","2013-08-29",4.89
"1678","2013-08-30",4.76
"1679","2013-09-03",4.66
"1680","2013-09-04",4.83
"1681","2013-09-05",4.86
"1682","2013-09-06",4.87
"1683","2013-09-09",4.91
"1684","2013-09-10",4.93
"1685","2013-09-11",4.9
"1686","2013-09-12",4.85
"1687","2013-09-13",4.83
"1688","2013-09-16",4.83
"1689","2013-09-17",4.88
"1690","2013-09-18",4.88
"1691","2013-09-19",4.88
"1692","2013-09-20",4.82
"1693","2013-09-23",4.72
"1694","2013-09-24",4.75
"1695","2013-09-25",4.63
"1696","2013-09-26",4.53
"1697","2013-09-27",4.49
"1698","2013-09-30",4.46
"1699","2013-10-01",4.51
"1700","2013-10-02",4.46
"1701","2013-10-03",4.47
"1702","2013-10-04",4.5
"1703","2013-10-07",4.52
"1704","2013-10-08",4.5
"1705","2013-10-09",4.5
"1706","2013-10-10",4.57
"1707","2013-10-11",4.63
"1708","2013-10-14",4.68
"1709","2013-10-15",4.51
"1710","2013-10-16",4.55
"1711","2013-10-17",4.49
"1712","2013-10-18",4.46
"1713","2013-10-21",4.45
"1714","2013-10-22",4.41
"1715","2013-10-23",4.25
"1716","2013-10-24",4.2
"1717","2013-10-25",5.06
"1718","2013-10-28",4.99
"1719","2013-10-29",5.07
"1720","2013-10-30",5.03
"1721","2013-10-31",5.13
"1722","2013-11-01",5.37
"1723","2013-11-04",5.33
"1724","2013-11-05",5.42
"1725","2013-11-06",5.4
"1726","2013-11-07",5.39
"1727","2013-11-08",5.51
"1728","2013-11-11",5.46
"1729","2013-11-12",5.55
"1730","2013-11-13",5.7
"1731","2013-11-14",5.6
"1732","2013-11-15",5.63
"1733","2013-11-18",5.56
"1734","2013-11-19",5.46
"1735","2013-11-20",5.45
"1736","2013-11-21",5.52
"1737","2013-11-22",5.48
"1738","2013-11-25",5.49
"1739","2013-11-26",5.5
"1740","2013-11-27",5.55
"1741","2013-11-29",5.57
"1742","2013-12-02",5.47
"1743","2013-12-03",5.56
"1744","2013-12-04",5.53
"1745","2013-12-05",5.64
"1746","2013-12-06",5.65
"1747","2013-12-09",5.63
"1748","2013-12-10",5.58
"1749","2013-12-11",5.46
"1750","2013-12-12",5.42
"1751","2013-12-13",5.41
"1752","2013-12-16",5.52
"1753","2013-12-17",5.54
"1754","2013-12-18",5.47
"1755","2013-12-19",5.37
"1756","2013-12-20",5.37
"1757","2013-12-23",5.38
"1758","2013-12-24",5.38
"1759","2013-12-26",5.39
"1760","2013-12-27",5.37
"1761","2013-12-30",5.45
"1762","2013-12-31",5.49
"1763","2014-01-02",5.4
"1764","2014-01-03",5.4
"1765","2014-01-06",5.38
"1766","2014-01-07",5.39
"1767","2014-01-08",5.36
"1768","2014-01-09",5.44
"1769","2014-01-10",5.65
"1770","2014-01-13",5.55
"1771","2014-01-14",5.8
"1772","2014-01-15",5.83
"1773","2014-01-16",5.79
"1774","2014-01-17",5.86
"1775","2014-01-21",5.87
"1776","2014-01-22",6.02
"1777","2014-01-23",6.02
"1778","2014-01-24",5.95
"1779","2014-01-27",5.86
"1780","2014-01-28",5.89
"1781","2014-01-29",5.85
"1782","2014-01-30",5.85
"1783","2014-01-31",5.78
"1784","2014-02-03",5.64
"1785","2014-02-04",5.6
"1786","2014-02-05",5.58
"1787","2014-02-06",5.94
"1788","2014-02-07",6.81
"1789","2014-02-10",6.87
"1790","2014-02-11",7.1
"1791","2014-02-12",7.18
"1792","2014-02-13",7.37
"1793","2014-02-14",7.73
"1794","2014-02-18",7.73
"1795","2014-02-19",7.77
"1796","2014-02-20",7.85
"1797","2014-02-21",7.69
"1798","2014-02-24",7.7
"1799","2014-02-25",7.69
"1800","2014-02-26",7.69
"1801","2014-02-27",7.7
"1802","2014-02-28",7.57
"1803","2014-03-03",7.68
"1804","2014-03-04",7.9
"1805","2014-03-05",7.87
"1806","2014-03-06",7.8
"1807","2014-03-07",7.79
"1808","2014-03-10",7.68
"1809","2014-03-11",7.54
"1810","2014-03-12",7.73
"1811","2014-03-13",7.58
"1812","2014-03-14",7.62
"1813","2014-03-17",7.59
"1814","2014-03-18",7.71
"1815","2014-03-19",7.7
"1816","2014-03-20",7.88
"1817","2014-03-21",7.54
"1818","2014-03-24",7.65
"1819","2014-03-25",7.68
"1820","2014-03-26",7.45
"1821","2014-03-27",7.64
"1822","2014-03-28",7.55
"1823","2014-03-31",7.84
"1824","2014-04-01",8.26
"1825","2014-04-02",8.25
"1826","2014-04-03",8.19
"1827","2014-04-04",7.61
"1828","2014-04-07",7.67
"1829","2014-04-08",7.87
"1830","2014-04-09",8.15
"1831","2014-04-10",8.11
"1832","2014-04-11",7.84
"1833","2014-04-14",7.79
"1834","2014-04-15",7.86
"1835","2014-04-16",7.82
"1836","2014-04-17",8
"1837","2014-04-21",8.04
"1838","2014-04-22",8.2
"1839","2014-04-23",8.11
"1840","2014-04-24",8.11
"1841","2014-04-25",8.73
"1842","2014-04-28",8.46
"1843","2014-04-29",8.23
"1844","2014-04-30",8.42
"1845","2014-05-01",8.46
"1846","2014-05-02",8.18
"1847","2014-05-05",8.13
"1848","2014-05-06",7.8
"1849","2014-05-07",7.96
"1850","2014-05-08",7.79
"1851","2014-05-09",7.87
"1852","2014-05-12",8.47
"1853","2014-05-13",8.34
"1854","2014-05-14",8.22
"1855","2014-05-15",7.88
"1856","2014-05-16",8.13
"1857","2014-05-19",8.13
"1858","2014-05-20",7.89
"1859","2014-05-21",7.98
"1860","2014-05-22",7.87
"1861","2014-05-23",7.91
"1862","2014-05-27",8.08
"1863","2014-05-28",7.95
"1864","2014-05-29",7.97
"1865","2014-05-30",7.91
"1866","2014-06-02",7.77
"1867","2014-06-03",7.97
"1868","2014-06-04",8.01
"1869","2014-06-05",8.25
"1870","2014-06-06",8.21
"1871","2014-06-09",8.15
"1872","2014-06-10",8.15
"1873","2014-06-11",8.24
"1874","2014-06-12",8.05
"1875","2014-06-13",8.05
"1876","2014-06-16",8.08
"1877","2014-06-17",8.31
"1878","2014-06-18",8.21
"1879","2014-06-19",8.27
"1880","2014-06-20",8.41
"1881","2014-06-23",8.31
"1882","2014-06-24",8.12
"1883","2014-06-25",8.08
"1884","2014-06-26",7.93
"1885","2014-06-27",8.18
"1886","2014-06-30",8.25
"1887","2014-07-01",8.23
"1888","2014-07-02",8.28
"1889","2014-07-03",8.5
"1890","2014-07-07",8.24
"1891","2014-07-08",7.98
"1892","2014-07-09",7.88
"1893","2014-07-10",7.97
"1894","2014-07-11",8.1
"1895","2014-07-14",8.13
"1896","2014-07-15",8.02
"1897","2014-07-16",7.92
"1898","2014-07-17",7.7
"1899","2014-07-18",7.83
"1900","2014-07-21",7.92
"1901","2014-07-22",8.14
"1902","2014-07-23",7.41
"1903","2014-07-24",7.39
"1904","2014-07-25",7.06
"1905","2014-07-28",7.1
"1906","2014-07-29",6.96
"1907","2014-07-30",6.98
"1908","2014-07-31",6.84
"1909","2014-08-01",6.86
"1910","2014-08-04",6.84
"1911","2014-08-05",6.96
"1912","2014-08-06",7.1
"1913","2014-08-07",7.03
"1914","2014-08-08",7.11
"1915","2014-08-11",7.25
"1916","2014-08-12",7.14
"1917","2014-08-13",7.14
"1918","2014-08-14",7.12
"1919","2014-08-15",7.18
"1920","2014-08-18",7.24
"1921","2014-08-19",7.25
"1922","2014-08-20",7.29
"1923","2014-08-21",7.35
"1924","2014-08-22",7.53
"1925","2014-08-25",7.42
"1926","2014-08-26",7.52
"1927","2014-08-27",7.43
"1928","2014-08-28",7.4
"1929","2014-08-29",7.51
"1930","2014-09-02",7.48
"1931","2014-09-03",7.46
"1932","2014-09-04",7.5
"1933","2014-09-05",7.64
