"","date","HIL"
"1001","2010-12-21",6.18
"1002","2010-12-22",6.3
"1003","2010-12-23",6.34
"1004","2010-12-27",6.4
"1005","2010-12-28",6.36
"1006","2010-12-29",6.38
"1007","2010-12-30",6.43
"1008","2010-12-31",6.47
"1009","2011-01-03",6.74
"1010","2011-01-04",6.54
"1011","2011-01-05",6.54
"1012","2011-01-06",6.58
"1013","2011-01-07",6.5
"1014","2011-01-10",6.47
"1015","2011-01-11",6.47
"1016","2011-01-12",6.69
"1017","2011-01-13",6.68
"1018","2011-01-14",6.77
"1019","2011-01-18",6.8
"1020","2011-01-19",6.4
"1021","2011-01-20",6.39
"1022","2011-01-21",6.37
"1023","2011-01-24",6.54
"1024","2011-01-25",6.5
"1025","2011-01-26",6.65
"1026","2011-01-27",6.66
"1027","2011-01-28",6.37
"1028","2011-01-31",6.5
"1029","2011-02-01",6.9
"1030","2011-02-02",6.83
"1031","2011-02-03",6.79
"1032","2011-02-04",6.58
"1033","2011-02-07",6.62
"1034","2011-02-08",6.69
"1035","2011-02-09",6.62
"1036","2011-02-10",6.54
"1037","2011-02-11",6.64
"1038","2011-02-14",6.5
"1039","2011-02-15",6.41
"1040","2011-02-16",6.41
"1041","2011-02-17",6.34
"1042","2011-02-18",6.29
"1043","2011-02-22",5.63
"1044","2011-02-23",5.38
"1045","2011-02-24",5.29
"1046","2011-02-25",5.37
"1047","2011-02-28",5.3
"1048","2011-03-01",5.3
"1049","2011-03-02",5.59
"1050","2011-03-03",5.75
"1051","2011-03-04",5.65
"1052","2011-03-07",5.53
"1053","2011-03-08",5.72
"1054","2011-03-09",5.78
"1055","2011-03-10",5.49
"1056","2011-03-11",5.46
"1057","2011-03-14",5.25
"1058","2011-03-15",4.95
"1059","2011-03-16",4.82
"1060","2011-03-17",5.03
"1061","2011-03-18",5.4
"1062","2011-03-21",5.71
"1063","2011-03-22",5.54
"1064","2011-03-23",5.43
"1065","2011-03-24",5.43
"1066","2011-03-25",5.52
"1067","2011-03-28",5.56
"1068","2011-03-29",5.43
"1069","2011-03-30",5.38
"1070","2011-03-31",5.29
"1071","2011-04-01",5.59
"1072","2011-04-04",5.64
"1073","2011-04-05",5.69
"1074","2011-04-06",5.83
"1075","2011-04-07",5.67
"1076","2011-04-08",5.59
"1077","2011-04-11",5.11
"1078","2011-04-12",4.96
"1079","2011-04-13",4.97
"1080","2011-04-14",4.96
"1081","2011-04-15",4.99
"1082","2011-04-18",4.94
"1083","2011-04-19",4.93
"1084","2011-04-20",5.02
"1085","2011-04-21",5
"1086","2011-04-25",4.95
"1087","2011-04-26",4.94
"1088","2011-04-27",5.06
"1089","2011-04-28",5.04
"1090","2011-04-29",5.07
"1091","2011-05-02",5.01
"1092","2011-05-03",4.94
"1093","2011-05-04",4.8
"1094","2011-05-05",4.4
"1095","2011-05-06",4.5
"1096","2011-05-09",4.6
"1097","2011-05-10",4.6
"1098","2011-05-11",4.4
"1099","2011-05-12",4.58
"1100","2011-05-13",4.43
"1101","2011-05-16",4.23
"1102","2011-05-17",4.14
"1103","2011-05-18",4.2
"1104","2011-05-19",4.17
"1105","2011-05-20",4
"1106","2011-05-23",3.89
"1107","2011-05-24",3.77
"1108","2011-05-25",3.79
"1109","2011-05-26",3.91
"1110","2011-05-27",4.11
"1111","2011-05-31",4.6
"1112","2011-06-01",4.36
"1113","2011-06-02",6.93
"1114","2011-06-03",6.31
"1115","2011-06-06",6.17
"1116","2011-06-07",5.71
"1117","2011-06-08",5.63
"1118","2011-06-09",5.27
"1119","2011-06-10",5.04
"1120","2011-06-13",5.17
"1121","2011-06-14",5.12
"1122","2011-06-15",4.87
"1123","2011-06-16",5.43
"1124","2011-06-17",5.26
"1125","2011-06-20",5.33
"1126","2011-06-21",5.54
"1127","2011-06-22",5.28
"1128","2011-06-23",5.36
"1129","2011-06-24",5.65
"1130","2011-06-27",5.78
"1131","2011-06-28",5.84
"1132","2011-06-29",5.81
"1133","2011-06-30",5.76
"1134","2011-07-01",5.71
"1135","2011-07-05",5.89
"1136","2011-07-06",5.92
"1137","2011-07-07",6.24
"1138","2011-07-08",5.78
"1139","2011-07-11",5.72
"1140","2011-07-12",5.85
"1141","2011-07-13",6.2
"1142","2011-07-14",5.89
"1143","2011-07-15",5.8
"1144","2011-07-18",5.75
"1145","2011-07-19",5.93
"1146","2011-07-20",5.98
"1147","2011-07-21",5.97
"1148","2011-07-22",6.05
"1149","2011-07-25",5.71
"1150","2011-07-26",5.86
"1151","2011-07-27",5.67
"1152","2011-07-28",5.37
"1153","2011-07-29",5.37
"1154","2011-08-01",5.19
"1155","2011-08-02",4.9
"1156","2011-08-03",5.49
"1157","2011-08-04",4.93
"1158","2011-08-05",5.2
"1159","2011-08-08",4.16
"1160","2011-08-09",5.06
"1161","2011-08-10",4.32
"1162","2011-08-11",4.74
"1163","2011-08-12",4.54
"1164","2011-08-15",4.9
"1165","2011-08-16",4.8
"1166","2011-08-17",4.79
"1167","2011-08-18",4.44
"1168","2011-08-19",4.58
"1169","2011-08-22",4.84
"1170","2011-08-23",5.22
"1171","2011-08-24",5.4
"1172","2011-08-25",5.28
"1173","2011-08-26",5.36
"1174","2011-08-29",5.52
"1175","2011-08-30",5.62
"1176","2011-08-31",5.47
"1177","2011-09-01",5.12
"1178","2011-09-02",4.69
"1179","2011-09-06",4.94
"1180","2011-09-07",5.3
"1181","2011-09-08",4.85
"1182","2011-09-09",4.85
"1183","2011-09-12",4.92
"1184","2011-09-13",5
"1185","2011-09-14",5.3
"1186","2011-09-15",5.37
"1187","2011-09-16",5.4
"1188","2011-09-19",5.32
"1189","2011-09-20",4.88
"1190","2011-09-21",4.66
"1191","2011-09-22",4.81
"1192","2011-09-23",4.87
"1193","2011-09-26",5.05
"1194","2011-09-27",5.1
"1195","2011-09-28",4.67
"1196","2011-09-29",4.97
"1197","2011-09-30",4.68
"1198","2011-10-03",4.31
"1199","2011-10-04",5.79
"1200","2011-10-05",4.98
"1201","2011-10-06",5.18
"1202","2011-10-07",4.91
"1203","2011-10-10",5.33
"1204","2011-10-11",5.31
"1205","2011-10-12",5.5
"1206","2011-10-13",5.52
"1207","2011-10-14",5.58
"1208","2011-10-17",5.18
"1209","2011-10-18",5.5
"1210","2011-10-19",5.45
"1211","2011-10-20",5.48
"1212","2011-10-21",5.5
"1213","2011-10-24",5.52
"1214","2011-10-25",5.16
"1215","2011-10-26",5.52
"1216","2011-10-27",5.85
"1217","2011-10-28",5.78
"1218","2011-10-31",5.6
"1219","2011-11-01",5.27
"1220","2011-11-02",5.61
"1221","2011-11-03",5.73
"1222","2011-11-04",5.57
"1223","2011-11-07",5.71
"1224","2011-11-08",5.67
"1225","2011-11-09",5.28
"1226","2011-11-10",5.33
"1227","2011-11-11",5.48
"1228","2011-11-14",5.28
"1229","2011-11-15",5.41
"1230","2011-11-16",5.3
"1231","2011-11-17",5.23
"1232","2011-11-18",5.21
"1233","2011-11-21",5.07
"1234","2011-11-22",5
"1235","2011-11-23",4.84
"1236","2011-11-25",4.73
"1237","2011-11-28",5.12
"1238","2011-11-29",4.95
"1239","2011-11-30",5.5
"1240","2011-12-01",5.31
"1241","2011-12-02",5.5
"1242","2011-12-05",5.51
"1243","2011-12-06",5.47
"1244","2011-12-07",5.49
"1245","2011-12-08",5.35
"1246","2011-12-09",5.51
"1247","2011-12-12",5.47
"1248","2011-12-13",5.26
"1249","2011-12-14",5.25
"1250","2011-12-15",5.26
"1251","2011-12-16",5.17
"1252","2011-12-19",5.21
"1253","2011-12-20",5.45
"1254","2011-12-21",5.35
"1255","2011-12-22",5.42
"1256","2011-12-23",5.3
"1257","2011-12-27",5.26
"1258","2011-12-28",5.08
"1259","2011-12-29",5.23
"1260","2011-12-30",5.14
"1261","2012-01-03",5.3
"1262","2012-01-04",5.11
"1263","2012-01-05",5.32
"1264","2012-01-06",5.31
"1265","2012-01-09",5.35
"1266","2012-01-10",5.41
"1267","2012-01-11",5.49
"1268","2012-01-12",5.58
"1269","2012-01-13",5.26
"1270","2012-01-17",5.31
"1271","2012-01-18",5.74
"1272","2012-01-19",5.69
"1273","2012-01-20",5.72
"1274","2012-01-23",5.72
"1275","2012-01-24",5.91
"1276","2012-01-25",6
"1277","2012-01-26",5.98
"1278","2012-01-27",6.04
"1279","2012-01-30",5.92
"1280","2012-01-31",5.95
"1281","2012-02-01",6.2
"1282","2012-02-02",6.22
"1283","2012-02-03",6.51
"1284","2012-02-06",6.35
"1285","2012-02-07",6.39
"1286","2012-02-08",6.61
"1287","2012-02-09",6.54
"1288","2012-02-10",6.32
"1289","2012-02-13",6.54
"1290","2012-02-14",6.38
"1291","2012-02-15",6.21
"1292","2012-02-16",6.33
"1293","2012-02-17",6.25
"1294","2012-02-21",6.25
"1295","2012-02-22",6.13
"1296","2012-02-23",6.45
"1297","2012-02-24",5.89
"1298","2012-02-27",5.75
"1299","2012-02-28",5.74
"1300","2012-02-29",5.36
"1301","2012-03-01",5.3
"1302","2012-03-02",4.95
"1303","2012-03-05",5.09
"1304","2012-03-06",4.97
"1305","2012-03-07",4.58
"1306","2012-03-08",4.48
"1307","2012-03-09",4.49
"1308","2012-03-12",4.4
"1309","2012-03-13",4.42
"1310","2012-03-14",4.23
"1311","2012-03-15",4.21
"1312","2012-03-16",4.15
"1313","2012-03-19",4.04
"1314","2012-03-20",4.06
"1315","2012-03-21",4.07
"1316","2012-03-22",4.01
"1317","2012-03-23",4.07
"1318","2012-03-26",4.16
"1319","2012-03-27",3.98
"1320","2012-03-28",4.08
"1321","2012-03-29",4.04
"1322","2012-03-30",3.93
"1323","2012-04-02",3.99
"1324","2012-04-03",3.9
"1325","2012-04-04",3.89
"1326","2012-04-05",3.9
"1327","2012-04-09",3.8
"1328","2012-04-10",3.73
"1329","2012-04-11",3.65
"1330","2012-04-12",3.85
"1331","2012-04-13",3.77
"1332","2012-04-16",3.74
"1333","2012-04-17",3.75
"1334","2012-04-18",3.61
"1335","2012-04-19",3.61
"1336","2012-04-20",3.63
"1337","2012-04-23",3.49
"1338","2012-04-24",3.44
"1339","2012-04-25",3.57
"1340","2012-04-26",3.6
"1341","2012-04-27",3.63
"1342","2012-04-30",3.56
"1343","2012-05-01",3.57
"1344","2012-05-02",3.48
"1345","2012-05-03",3.26
"1346","2012-05-04",3.16
"1347","2012-05-07",3.21
"1348","2012-05-08",3.18
"1349","2012-05-09",3.05
"1350","2012-05-10",3.08
"1351","2012-05-11",3.18
"1352","2012-05-14",3.08
"1353","2012-05-15",3
"1354","2012-05-16",2.95
"1355","2012-05-17",2.78
"1356","2012-05-18",2.85
"1357","2012-05-21",2.89
"1358","2012-05-22",2.93
"1359","2012-05-23",2.95
"1360","2012-05-24",2.99
"1361","2012-05-25",2.99
"1362","2012-05-29",2.98
"1363","2012-05-30",2.92
"1364","2012-05-31",3.05
"1365","2012-06-01",2.92
"1366","2012-06-04",2.99
"1367","2012-06-05",2.99
"1368","2012-06-06",3
"1369","2012-06-07",2.97
"1370","2012-06-08",3.08
"1371","2012-06-11",2.85
"1372","2012-06-12",2.94
"1373","2012-06-13",2.96
"1374","2012-06-14",3.03
"1375","2012-06-15",3.16
"1376","2012-06-18",3.06
"1377","2012-06-19",3.1
"1378","2012-06-20",2.97
"1379","2012-06-21",2.8
"1380","2012-06-22",2.99
"1381","2012-06-25",2.96
"1382","2012-06-26",2.95
"1383","2012-06-27",3.05
"1384","2012-06-28",3.05
"1385","2012-06-29",3.2
"1386","2012-07-02",3.34
"1387","2012-07-03",3.26
"1388","2012-07-05",3.34
"1389","2012-07-06",3.13
"1390","2012-07-09",3.02
"1391","2012-07-10",3.06
"1392","2012-07-11",3.04
"1393","2012-07-12",3.14
"1394","2012-07-13",3.34
"1395","2012-07-16",3.3
"1396","2012-07-17",3.25
"1397","2012-07-18",3.5
"1398","2012-07-19",3.5
"1399","2012-07-20",3.48
"1400","2012-07-23",3.38
"1401","2012-07-24",3.32
"1402","2012-07-25",3.4
"1403","2012-07-26",3.55
"1404","2012-07-27",3.61
"1405","2012-07-30",3.78
"1406","2012-07-31",3.89
"1407","2012-08-01",3.54
"1408","2012-08-02",3.38
"1409","2012-08-03",3.67
"1410","2012-08-06",4.09
"1411","2012-08-07",3.85
"1412","2012-08-08",3.86
"1413","2012-08-09",3.73
"1414","2012-08-10",3.49
"1415","2012-08-13",3.47
"1416","2012-08-14",3.5
"1417","2012-08-15",3.6
"1418","2012-08-16",3.75
"1419","2012-08-17",3.91
"1420","2012-08-20",3.85
"1421","2012-08-21",3.9
"1422","2012-08-22",3.78
"1423","2012-08-23",3.73
"1424","2012-08-24",3.78
"1425","2012-08-27",3.8
"1426","2012-08-28",3.79
"1427","2012-08-29",3.99
"1428","2012-08-30",3.84
"1429","2012-08-31",3.81
"1430","2012-09-04",3.79
"1431","2012-09-05",3.91
"1432","2012-09-06",4.06
"1433","2012-09-07",4.1
"1434","2012-09-10",4.09
"1435","2012-09-11",4.05
"1436","2012-09-12",4.05
"1437","2012-09-13",4.27
"1438","2012-09-14",4.09
"1439","2012-09-17",4.15
"1440","2012-09-18",4.02
"1441","2012-09-19",4.01
"1442","2012-09-20",4.07
"1443","2012-09-21",4.11
"1444","2012-09-24",4.16
"1445","2012-09-25",4.22
"1446","2012-09-26",4.32
"1447","2012-09-27",4.35
"1448","2012-09-28",4.36
"1449","2012-10-01",4.35
"1450","2012-10-02",4.33
"1451","2012-10-03",4.41
"1452","2012-10-04",4.45
"1453","2012-10-05",4.41
"1454","2012-10-08",4.26
"1455","2012-10-09",4.22
"1456","2012-10-10",4.13
"1457","2012-10-11",4.12
"1458","2012-10-12",4.17
"1459","2012-10-15",4.13
"1460","2012-10-16",4.25
"1461","2012-10-17",4.25
"1462","2012-10-18",4.1
"1463","2012-10-19",3.76
"1464","2012-10-22",3.81
"1465","2012-10-23",3.61
"1466","2012-10-24",3.68
"1467","2012-10-25",3.62
"1468","2012-10-26",3.52
"1469","2012-10-31",3.39
"1470","2012-11-01",3.37
"1471","2012-11-02",3.3
"1472","2012-11-05",3.33
"1473","2012-11-06",3.4
"1474","2012-11-07",3.12
"1475","2012-11-08",3.19
"1476","2012-11-09",2.99
"1477","2012-11-12",2.97
"1478","2012-11-13",2.84
"1479","2012-11-14",2.98
"1480","2012-11-15",2.9
"1481","2012-11-16",2.88
"1482","2012-11-19",3.18
"1483","2012-11-20",3.18
"1484","2012-11-21",3.17
"1485","2012-11-23",3.13
"1486","2012-11-26",3.1
"1487","2012-11-27",3.22
"1488","2012-11-28",3.26
"1489","2012-11-29",3.43
"1490","2012-11-30",3.48
"1491","2012-12-03",3.43
"1492","2012-12-04",3.22
"1493","2012-12-05",3.28
"1494","2012-12-06",3.14
"1495","2012-12-07",3.11
"1496","2012-12-10",3.15
"1497","2012-12-11",3.19
"1498","2012-12-12",3.28
"1499","2012-12-13",3.34
"1500","2012-12-14",3.41
"1501","2012-12-17",3.53
"1502","2012-12-18",3.68
"1503","2012-12-19",3.83
"1504","2012-12-20",3.93
"1505","2012-12-21",4.01
"1506","2012-12-24",3.98
"1507","2012-12-26",3.79
"1508","2012-12-27",3.64
"1509","2012-12-28",3.6
"1510","2012-12-31",3.66
"1511","2013-01-02",4.03
"1512","2013-01-03",3.83
"1513","2013-01-04",3.9
"1514","2013-01-07",3.76
"1515","2013-01-08",3.82
"1516","2013-01-09",3.77
"1517","2013-01-10",3.77
"1518","2013-01-11",3.72
"1519","2013-01-14",3.67
"1520","2013-01-15",3.57
"1521","2013-01-16",3.42
"1522","2013-01-17",3.63
"1523","2013-01-18",3.67
"1524","2013-01-22",3.76
"1525","2013-01-23",3.62
"1526","2013-01-24",3.45
"1527","2013-01-25",3.41
"1528","2013-01-28",3.48
"1529","2013-01-29",3.5
"1530","2013-01-30",3.4
"1531","2013-01-31",3.41
"1532","2013-02-01",3.47
"1533","2013-02-04",3.35
"1534","2013-02-05",3.43
"1535","2013-02-06",3.4
"1536","2013-02-07",3.42
"1537","2013-02-08",3.33
"1538","2013-02-11",3.34
"1539","2013-02-12",3.43
"1540","2013-02-13",3.4
"1541","2013-02-14",3.37
"1542","2013-02-15",3.36
"1543","2013-02-19",3.33
"1544","2013-02-20",3.27
"1545","2013-02-21",3.18
"1546","2013-02-22",3.41
"1547","2013-02-25",3.31
"1548","2013-02-26",3.3
"1549","2013-02-27",3.38
"1550","2013-02-28",3.41
"1551","2013-03-01",3.43
"1552","2013-03-04",3.4
"1553","2013-03-05",3.59
"1554","2013-03-06",3.59
"1555","2013-03-07",3.57
"1556","2013-03-08",3.62
"1557","2013-03-11",3.61
"1558","2013-03-12",3.49
"1559","2013-03-13",3.45
"1560","2013-03-14",3.46
"1561","2013-03-15",3.23
"1562","2013-03-18",3.19
"1563","2013-03-19",3.17
"1564","2013-03-20",3.18
"1565","2013-03-21",3.06
"1566","2013-03-22",3.03
"1567","2013-03-25",3.04
"1568","2013-03-26",3
"1569","2013-03-27",2.89
"1570","2013-03-28",2.99
"1571","2013-04-01",2.85
"1572","2013-04-02",2.8
"1573","2013-04-03",2.78
"1574","2013-04-04",2.77
"1575","2013-04-05",2.77
"1576","2013-04-08",2.85
"1577","2013-04-09",2.92
"1578","2013-04-10",3.05
"1579","2013-04-11",3.09
"1580","2013-04-12",3.08
"1581","2013-04-15",2.9
"1582","2013-04-16",2.92
"1583","2013-04-17",2.8
"1584","2013-04-18",2.73
"1585","2013-04-19",2.68
"1586","2013-04-22",2.69
"1587","2013-04-23",2.76
"1588","2013-04-24",2.82
"1589","2013-04-25",2.72
"1590","2013-04-26",2.57
"1591","2013-04-29",2.79
"1592","2013-04-30",2.75
"1593","2013-05-01",2.57
"1594","2013-05-02",2.52
"1595","2013-05-03",2.94
"1596","2013-05-06",2.9
"1597","2013-05-07",2.78
"1598","2013-05-08",2.69
"1599","2013-05-09",2.7
"1600","2013-05-10",2.76
"1601","2013-05-13",2.84
"1602","2013-05-14",2.98
"1603","2013-05-15",2.98
"1604","2013-05-16",2.95
"1605","2013-05-17",3.01
"1606","2013-05-20",2.95
"1607","2013-05-21",2.97
"1608","2013-05-22",2.97
"1609","2013-05-23",2.95
"1610","2013-05-24",2.95
"1611","2013-05-28",2.98
"1612","2013-05-29",2.94
"1613","2013-05-30",2.96
"1614","2013-05-31",2.97
"1615","2013-06-03",2.99
"1616","2013-06-04",2.98
"1617","2013-06-05",2.89
"1618","2013-06-06",2.95
"1619","2013-06-07",2.97
"1620","2013-06-10",2.99
"1621","2013-06-11",2.9
"1622","2013-06-12",2.9
"1623","2013-06-13",2.94
"1624","2013-06-14",2.88
"1625","2013-06-17",2.92
"1626","2013-06-18",2.97
"1627","2013-06-19",2.89
"1628","2013-06-20",2.8
"1629","2013-06-21",2.81
"1630","2013-06-24",2.78
"1631","2013-06-25",2.75
"1632","2013-06-26",2.71
"1633","2013-06-27",2.66
"1634","2013-06-28",2.74
"1635","2013-07-01",2.79
"1636","2013-07-02",2.78
"1637","2013-07-03",2.81
"1638","2013-07-05",2.81
"1639","2013-07-08",2.73
"1640","2013-07-09",2.65
"1641","2013-07-10",2.7
"1642","2013-07-11",2.78
"1643","2013-07-12",2.73
"1644","2013-07-15",2.74
"1645","2013-07-16",2.68
"1646","2013-07-17",2.67
"1647","2013-07-18",2.78
"1648","2013-07-19",2.7
"1649","2013-07-22",2.75
"1650","2013-07-23",2.82
"1651","2013-07-24",2.82
"1652","2013-07-25",2.84
"1653","2013-07-26",2.79
"1654","2013-07-29",2.9
"1655","2013-07-30",3
"1656","2013-07-31",3.14
"1657","2013-08-01",3.04
"1658","2013-08-02",3.11
"1659","2013-08-05",3.12
"1660","2013-08-06",3.06
"1661","2013-08-07",3.2
"1662","2013-08-08",3.11
"1663","2013-08-09",2.98
"1664","2013-08-12",2.93
"1665","2013-08-13",2.94
"1666","2013-08-14",2.95
"1667","2013-08-15",2.84
"1668","2013-08-16",2.84
"1669","2013-08-19",2.84
"1670","2013-08-20",2.9
"1671","2013-08-21",2.84
"1672","2013-08-22",2.86
"1673","2013-08-23",2.88
"1674","2013-08-26",2.88
"1675","2013-08-27",2.81
"1676","2013-08-28",2.85
"1677","2013-08-29",2.91
"1678","2013-08-30",2.94
"1679","2013-09-03",2.91
"1680","2013-09-04",2.84
"1681","2013-09-05",2.96
"1682","2013-09-06",2.91
"1683","2013-09-09",2.95
"1684","2013-09-10",2.96
"1685","2013-09-11",3
"1686","2013-09-12",3.02
"1687","2013-09-13",3.03
"1688","2013-09-16",3.08
"1689","2013-09-17",3.08
"1690","2013-09-18",3.18
"1691","2013-09-19",3.22
"1692","2013-09-20",3.28
"1693","2013-09-23",3.2
"1694","2013-09-24",3.24
"1695","2013-09-25",3.18
"1696","2013-09-26",3.15
"1697","2013-09-27",3.23
"1698","2013-09-30",3.3
"1699","2013-10-01",3.31
"1700","2013-10-02",3.32
"1701","2013-10-03",3.3
"1702","2013-10-04",3.3
"1703","2013-10-07",3.34
"1704","2013-10-08",3.35
"1705","2013-10-09",3.33
"1706","2013-10-10",3.35
"1707","2013-10-11",3.42
"1708","2013-10-14",3.47
"1709","2013-10-15",3.59
"1710","2013-10-16",3.51
"1711","2013-10-17",3.63
"1712","2013-10-18",3.64
"1713","2013-10-21",3.68
"1714","2013-10-22",3.62
"1715","2013-10-23",3.54
"1716","2013-10-24",3.68
"1717","2013-10-25",3.68
"1718","2013-10-28",3.68
"1719","2013-10-29",3.67
"1720","2013-10-30",3.59
"1721","2013-10-31",3.44
"1722","2013-11-01",3.41
"1723","2013-11-04",3.68
"1724","2013-11-05",3.65
"1725","2013-11-06",3.55
"1726","2013-11-07",3.65
"1727","2013-11-08",3.6
"1728","2013-11-11",3.58
"1729","2013-11-12",3.58
"1730","2013-11-13",3.6
"1731","2013-11-14",3.63
"1732","2013-11-15",3.65
"1733","2013-11-18",3.7
"1734","2013-11-19",3.58
"1735","2013-11-20",3.51
"1736","2013-11-21",3.61
"1737","2013-11-22",3.62
"1738","2013-11-25",3.55
"1739","2013-11-26",3.59
"1740","2013-11-27",3.6
"1741","2013-11-29",3.63
"1742","2013-12-02",3.63
"1743","2013-12-03",3.63
"1744","2013-12-04",3.57
"1745","2013-12-05",3.59
"1746","2013-12-06",3.61
"1747","2013-12-09",3.67
"1748","2013-12-10",3.63
"1749","2013-12-11",3.59
"1750","2013-12-12",3.63
"1751","2013-12-13",3.6
"1752","2013-12-16",3.6
"1753","2013-12-17",3.58
"1754","2013-12-18",3.61
"1755","2013-12-19",3.6
"1756","2013-12-20",3.73
"1757","2013-12-23",3.66
"1758","2013-12-24",3.68
"1759","2013-12-26",3.7
"1760","2013-12-27",3.77
"1761","2013-12-30",3.85
"1762","2013-12-31",3.95
"1763","2014-01-02",3.95
"1764","2014-01-03",4.03
"1765","2014-01-06",4.05
"1766","2014-01-07",4.26
"1767","2014-01-08",4.22
"1768","2014-01-09",4.24
"1769","2014-01-10",4.02
"1770","2014-01-13",4.14
"1771","2014-01-14",4.25
"1772","2014-01-15",4.22
"1773","2014-01-16",4.16
"1774","2014-01-17",4.19
"1775","2014-01-21",4.39
"1776","2014-01-22",4.41
"1777","2014-01-23",4.5
"1778","2014-01-24",4.4
"1779","2014-01-27",4.67
"1780","2014-01-28",4.53
"1781","2014-01-29",4.52
"1782","2014-01-30",4.65
"1783","2014-01-31",4.54
"1784","2014-02-03",4.42
"1785","2014-02-04",4.24
"1786","2014-02-05",4.31
"1787","2014-02-06",4.58
"1788","2014-02-07",4.52
"1789","2014-02-10",4.32
"1790","2014-02-11",4.29
"1791","2014-02-12",4.41
"1792","2014-02-13",4.63
"1793","2014-02-14",4.71
"1794","2014-02-18",4.74
"1795","2014-02-19",4.67
"1796","2014-02-20",4.75
"1797","2014-02-21",4.61
"1798","2014-02-24",4.42
"1799","2014-02-25",4.54
"1800","2014-02-26",4.49
"1801","2014-02-27",4.46
"1802","2014-02-28",4.5
"1803","2014-03-03",4.58
"1804","2014-03-04",4.62
"1805","2014-03-05",4.49
"1806","2014-03-06",4.48
"1807","2014-03-07",4.77
"1808","2014-03-10",4.95
"1809","2014-03-11",4.67
"1810","2014-03-12",4.8
"1811","2014-03-13",4.67
"1812","2014-03-14",4.66
"1813","2014-03-17",4.7
"1814","2014-03-18",4.9
"1815","2014-03-19",4.9
"1816","2014-03-20",4.85
"1817","2014-03-21",5.06
"1818","2014-03-24",5.3
"1819","2014-03-25",5.43
"1820","2014-03-26",5.36
"1821","2014-03-27",5.35
"1822","2014-03-28",5.29
"1823","2014-03-31",5.5
"1824","2014-04-01",5.69
"1825","2014-04-02",5.65
"1826","2014-04-03",5.56
"1827","2014-04-04",5.58
"1828","2014-04-07",5.8
"1829","2014-04-08",5.87
"1830","2014-04-09",6.12
"1831","2014-04-10",6.18
"1832","2014-04-11",6.2
"1833","2014-04-14",6.4
"1834","2014-04-15",6.37
"1835","2014-04-16",6.61
"1836","2014-04-17",6.83
"1837","2014-04-21",7.21
"1838","2014-04-22",7.28
"1839","2014-04-23",7.21
"1840","2014-04-24",7.34
"1841","2014-04-25",6.99
"1842","2014-04-28",6.83
"1843","2014-04-29",6.21
"1844","2014-04-30",6.72
"1845","2014-05-01",6.87
"1846","2014-05-02",6.68
"1847","2014-05-05",6.52
"1848","2014-05-06",6.22
"1849","2014-05-07",6.1
"1850","2014-05-08",6.27
"1851","2014-05-09",5.42
"1852","2014-05-12",5.78
"1853","2014-05-13",5.78
"1854","2014-05-14",5.62
"1855","2014-05-15",5.88
"1856","2014-05-16",5.69
"1857","2014-05-19",5.86
"1858","2014-05-20",6.17
"1859","2014-05-21",6
"1860","2014-05-22",6.14
"1861","2014-05-23",6.14
"1862","2014-05-27",6.45
"1863","2014-05-28",6.41
"1864","2014-05-29",6.27
"1865","2014-05-30",6.35
"1866","2014-06-02",6.48
"1867","2014-06-03",6.63
"1868","2014-06-04",6.65
"1869","2014-06-05",6.77
"1870","2014-06-06",6.82
"1871","2014-06-09",6.76
"1872","2014-06-10",6.72
"1873","2014-06-11",6.51
"1874","2014-06-12",6.61
"1875","2014-06-13",6.62
"1876","2014-06-16",6.55
"1877","2014-06-17",6.59
"1878","2014-06-18",6.52
"1879","2014-06-19",6.33
"1880","2014-06-20",6.44
"1881","2014-06-23",6.4
"1882","2014-06-24",6.4
"1883","2014-06-25",6.45
"1884","2014-06-26",6.32
"1885","2014-06-27",6
"1886","2014-06-30",6.23
"1887","2014-07-01",6.27
"1888","2014-07-02",6.12
"1889","2014-07-03",6.31
"1890","2014-07-07",6.18
"1891","2014-07-08",5.85
"1892","2014-07-09",5.93
"1893","2014-07-10",5.81
"1894","2014-07-11",5.76
"1895","2014-07-14",6.03
"1896","2014-07-15",5.75
"1897","2014-07-16",5.75
"1898","2014-07-17",5.65
"1899","2014-07-18",5.77
"1900","2014-07-21",5.62
"1901","2014-07-22",5.78
"1902","2014-07-23",5.82
"1903","2014-07-24",5.75
"1904","2014-07-25",5.78
"1905","2014-07-28",5.48
"1906","2014-07-29",4.81
"1907","2014-07-30",4.76
"1908","2014-07-31",4.81
"1909","2014-08-01",4.17
"1910","2014-08-04",4.25
"1911","2014-08-05",4.37
"1912","2014-08-06",4.4
"1913","2014-08-07",4.49
"1914","2014-08-08",4.34
"1915","2014-08-11",4.7
"1916","2014-08-12",4.49
"1917","2014-08-13",4.61
"1918","2014-08-14",4.6
"1919","2014-08-15",4.49
"1920","2014-08-18",4.55
"1921","2014-08-19",4.5
"1922","2014-08-20",4.47
"1923","2014-08-21",4.36
"1924","2014-08-22",4.35
"1925","2014-08-25",4.52
"1926","2014-08-26",4.74
"1927","2014-08-27",4.56
"1928","2014-08-28",4.49
"1929","2014-08-29",4.4
"1930","2014-09-02",4.38
"1931","2014-09-03",4.38
"1932","2014-09-04",4.43
"1933","2014-09-05",4.56
"1934","2014-09-08",4.76
