"","date","FOR"
"1900","2015-07-01",13.18
"1901","2015-07-02",13.27
"1902","2015-07-06",13.15
"1903","2015-07-07",13.13
"1904","2015-07-08",12.74
"1905","2015-07-09",12.67
"1906","2015-07-10",12.79
"1907","2015-07-13",13.06
"1908","2015-07-14",13.1
"1909","2015-07-15",12.96
"1910","2015-07-16",13.28
"1911","2015-07-17",13.33
"1912","2015-07-20",13.21
"1913","2015-07-21",13.11
"1914","2015-07-22",13.32
"1915","2015-07-23",13.02
"1916","2015-07-24",13
"1917","2015-07-27",13
"1918","2015-07-28",12.91
"1919","2015-07-29",12.6
"1920","2015-07-30",12.5
"1921","2015-07-31",12.8
"1922","2015-08-03",12.54
"1923","2015-08-04",12.54
"1924","2015-08-05",13.07
"1925","2015-08-06",12.92
"1926","2015-08-07",12.72
"1927","2015-08-10",13.11
"1928","2015-08-11",13.24
"1929","2015-08-12",13.5
"1930","2015-08-13",13.21
"1931","2015-08-14",13.26
"1932","2015-08-17",13.1
"1933","2015-08-18",13.12
"1934","2015-08-19",12.88
"1935","2015-08-20",12.65
"1936","2015-08-21",12.47
"1937","2015-08-24",12.01
"1938","2015-08-25",11.98
"1939","2015-08-26",12.12
"1940","2015-08-27",12.58
"1941","2015-08-28",12.81
"1942","2015-08-31",12.93
"1943","2015-09-01",12.45
"1944","2015-09-02",12.45
"1945","2015-09-03",12.48
"1946","2015-09-04",12.22
"1947","2015-09-08",12.46
"1948","2015-09-09",12.5
"1949","2015-09-10",12.37
"1950","2015-09-11",12.43
"1951","2015-09-14",12.3
"1952","2015-09-15",12.59
"1953","2015-09-16",12.89
"1954","2015-09-17",13.02
"1955","2015-09-18",12.63
"1956","2015-09-21",13.24
"1957","2015-09-22",13.24
"1958","2015-09-23",13.16
"1959","2015-09-24",13.16
"1960","2015-09-25",13.43
"1961","2015-09-28",13.67
"1962","2015-09-29",13.24
"1963","2015-09-30",13.15
"1964","2015-10-01",13.07
"1965","2015-10-02",13.28
"1966","2015-10-05",13.78
"1967","2015-10-06",13.74
"1968","2015-10-07",14.07
"1969","2015-10-08",14.48
"1970","2015-10-09",14.26
"1971","2015-10-12",14.2
"1972","2015-10-13",14.08
"1973","2015-10-14",14.16
"1974","2015-10-15",14.39
"1975","2015-10-16",14.3
"1976","2015-10-19",14.15
"1977","2015-10-20",14.41
"1978","2015-10-21",14.16
"1979","2015-10-22",14.39
"1980","2015-10-23",14.48
"1981","2015-10-26",14.3
"1982","2015-10-27",13.97
"1983","2015-10-28",14.59
"1984","2015-10-29",14.45
"1985","2015-10-30",14.15
"1986","2015-11-02",14.52
"1987","2015-11-03",14.59
"1988","2015-11-04",13.61
"1989","2015-11-05",13.74
"1990","2015-11-06",14.2
"1991","2015-11-09",13.32
"1992","2015-11-10",13.37
"1993","2015-11-11",13.44
"1994","2015-11-12",12.94
"1995","2015-11-13",12.8
"1996","2015-11-16",12.97
"1997","2015-11-17",13.11
"1998","2015-11-18",13.36
"1999","2015-11-19",13.2
"2000","2015-11-20",13.33
"2001","2015-11-23",13.54
"2002","2015-11-24",13.7
"2003","2015-11-25",13.82
"2004","2015-11-27",13.52
"2005","2015-11-30",13.59
"2006","2015-12-01",13.59
"2007","2015-12-02",13.5
"2008","2015-12-03",13.62
"2009","2015-12-04",13.53
"2010","2015-12-07",11.88
"2011","2015-12-08",11.28
"2012","2015-12-09",11.5
"2013","2015-12-10",11.63
"2014","2015-12-11",11.02
"2015","2015-12-14",10.6
"2016","2015-12-15",10.78
"2017","2015-12-16",10.78
"2018","2015-12-17",10.78
"2019","2015-12-18",10.72
"2020","2015-12-21",10.58
"2021","2015-12-22",10.8
"2022","2015-12-23",11.23
"2023","2015-12-24",11.16
"2024","2015-12-28",11.17
"2025","2015-12-29",11.34
"2026","2015-12-30",11.24
"2027","2015-12-31",10.94
"2028","2016-01-04",10.77
"2029","2016-01-05",10.74
"2030","2016-01-06",10.56
"2031","2016-01-07",9.97
"2032","2016-01-08",9.64
"2033","2016-01-11",9.3
"2034","2016-01-12",9.23
"2035","2016-01-13",8.91
"2036","2016-01-14",9.3
"2037","2016-01-15",8.75
"2038","2016-01-19",8.49
"2039","2016-01-20",8.48
"2040","2016-01-21",8.83
"2041","2016-01-22",9.18
"2042","2016-01-25",8.8
"2043","2016-01-26",9.07
"2044","2016-01-27",9.03
"2045","2016-01-28",9.13
"2046","2016-01-29",9.08
"2047","2016-02-01",9
"2048","2016-02-02",8.79
"2049","2016-02-03",8.85
"2050","2016-02-04",8.87
"2051","2016-02-05",8.68
"2052","2016-02-08",8.84
"2053","2016-02-09",8.6
"2054","2016-02-10",8.77
"2055","2016-02-11",8.4
"2056","2016-02-12",8.6
"2057","2016-02-16",8.89
"2058","2016-02-17",9.09
"2059","2016-02-18",9.09
"2060","2016-02-19",8.93
"2061","2016-02-22",9.17
"2062","2016-02-23",9
"2063","2016-02-24",9.22
"2064","2016-02-25",9.36
"2065","2016-02-26",9.44
"2066","2016-02-29",9.75
"2067","2016-03-01",10.05
"2068","2016-03-02",11.1
"2069","2016-03-03",11.06
"2070","2016-03-04",11.15
"2071","2016-03-07",11.26
"2072","2016-03-08",10.86
"2073","2016-03-09",11.19
"2074","2016-03-10",10.93
"2075","2016-03-11",11.46
"2076","2016-03-14",11.61
"2077","2016-03-15",11.53
"2078","2016-03-16",11.65
"2079","2016-03-17",12.13
"2080","2016-03-18",12.2
"2081","2016-03-21",12.34
"2082","2016-03-22",12.34
"2083","2016-03-23",12.38
"2084","2016-03-24",12.26
"2085","2016-03-28",12.56
"2086","2016-03-29",12.72
"2087","2016-03-30",12.81
"2088","2016-03-31",13.04
"2089","2016-04-01",13.12
"2090","2016-04-04",12.67
"2091","2016-04-05",12.59
"2092","2016-04-06",12.8
"2093","2016-04-07",12.67
"2094","2016-04-08",12.81
"2095","2016-04-11",12.83
"2096","2016-04-12",13.15
"2097","2016-04-13",13.46
"2098","2016-04-14",13.36
"2099","2016-04-15",13.42
"2100","2016-04-18",13.51
"2101","2016-04-19",13.43
"2102","2016-04-20",13.55
"2103","2016-04-21",13.4
"2104","2016-04-22",13.6
"2105","2016-04-25",13.39
"2106","2016-04-26",13.64
"2107","2016-04-27",13.74
"2108","2016-04-28",13.47
"2109","2016-04-29",13.5
"2110","2016-05-02",13.45
"2111","2016-05-03",12.73
"2112","2016-05-04",12.51
"2113","2016-05-05",12.46
"2114","2016-05-06",12.63
"2115","2016-05-09",12.5
"2116","2016-05-10",12.43
"2117","2016-05-11",11.76
"2118","2016-05-12",11.59
"2119","2016-05-13",11.78
"2120","2016-05-16",11.74
"2121","2016-05-17",11.43
"2122","2016-05-18",11.36
"2123","2016-05-19",11.23
"2124","2016-05-20",11.48
"2125","2016-05-23",11.83
"2126","2016-05-24",12.06
"2127","2016-05-25",12.27
"2128","2016-05-26",12.2
"2129","2016-05-27",12.46
"2130","2016-05-31",12.24
"2131","2016-06-01",12.64
"2132","2016-06-02",12.67
"2133","2016-06-03",12.7
"2134","2016-06-06",12.89
"2135","2016-06-07",12.81
"2136","2016-06-08",12.94
"2137","2016-06-09",12.67
"2138","2016-06-10",12.35
"2139","2016-06-13",12.2
"2140","2016-06-14",12.35
"2141","2016-06-15",12.6
"2142","2016-06-16",12.39
"2143","2016-06-17",12.33
"2144","2016-06-20",12.27
"2145","2016-06-21",12.11
"2146","2016-06-22",12.06
"2147","2016-06-23",12.34
"2148","2016-06-24",11.92
"2149","2016-06-27",11.24
"2150","2016-06-28",11.24
"2151","2016-06-29",11.52
"2152","2016-06-30",11.89
"2153","2016-07-01",11.91
"2154","2016-07-05",11.63
"2155","2016-07-06",11.76
"2156","2016-07-07",11.81
"2157","2016-07-08",12.05
"2158","2016-07-11",12.02
"2159","2016-07-12",12.42
"2160","2016-07-13",12.35
"2161","2016-07-14",12.32
"2162","2016-07-15",12.38
"2163","2016-07-18",12.37
"2164","2016-07-19",12.32
"2165","2016-07-20",12.37
"2166","2016-07-21",11.87
"2167","2016-07-22",12.22
"2168","2016-07-25",12.14
"2169","2016-07-26",12.24
"2170","2016-07-27",12.25
"2171","2016-07-28",12.09
"2172","2016-07-29",12.28
"2173","2016-08-01",11.85
"2174","2016-08-02",11.51
"2175","2016-08-03",11.78
"2176","2016-08-04",11.78
"2177","2016-08-05",12.09
"2178","2016-08-08",12.27
"2179","2016-08-09",12.16
"2180","2016-08-10",11.99
"2181","2016-08-11",12.05
"2182","2016-08-12",12.08
"2183","2016-08-15",12.28
"2184","2016-08-16",12.21
"2185","2016-08-17",12.09
"2186","2016-08-18",12.25
"2187","2016-08-19",12.12
"2188","2016-08-22",12.35
"2189","2016-08-23",12.8
"2190","2016-08-24",12.69
"2191","2016-08-25",12.72
"2192","2016-08-26",12.39
"2193","2016-08-29",12.61
"2194","2016-08-30",12.57
"2195","2016-08-31",12.55
"2196","2016-09-01",12.34
"2197","2016-09-02",12.5
"2198","2016-09-06",12.6
"2199","2016-09-07",12.6
"2200","2016-09-08",12.61
"2201","2016-09-09",11.85
"2202","2016-09-12",11.78
"2203","2016-09-13",11.55
"2204","2016-09-14",11.51
"2205","2016-09-15",11.51
"2206","2016-09-16",11.33
"2207","2016-09-19",11.42
"2208","2016-09-20",11.65
"2209","2016-09-21",11.55
"2210","2016-09-22",11.67
"2211","2016-09-23",11.79
"2212","2016-09-26",11.71
"2213","2016-09-27",11.63
"2214","2016-09-28",11.8
"2215","2016-09-29",11.71
"2216","2016-09-30",11.71
"2217","2016-10-03",11.54
"2218","2016-10-04",11.15
"2219","2016-10-05",11.35
"2220","2016-10-06",11.32
"2221","2016-10-07",11.16
"2222","2016-10-10",11.23
"2223","2016-10-11",11.23
"2224","2016-10-12",11.29
"2225","2016-10-13",11.2
"2226","2016-10-14",11.09
"2227","2016-10-17",11.17
"2228","2016-10-18",11.21
"2229","2016-10-19",11.2
"2230","2016-10-20",11.51
"2231","2016-10-21",11.28
"2232","2016-10-24",11.31
"2233","2016-10-25",11.15
"2234","2016-10-26",11.09
"2235","2016-10-27",11.03
"2236","2016-10-28",10.95
"2237","2016-10-31",11
"2238","2016-11-01",11
"2239","2016-11-02",10.75
"2240","2016-11-03",10.85
"2241","2016-11-04",11.05
"2242","2016-11-07",11.35
"2243","2016-11-08",11.1
"2244","2016-11-09",11.75
"2245","2016-11-10",12.4
"2246","2016-11-11",12.45
"2247","2016-11-14",12.5
"2248","2016-11-15",12.6
"2249","2016-11-16",12.3
"2250","2016-11-17",12.5
"2251","2016-11-18",12.8
"2252","2016-11-21",12.8
"2253","2016-11-22",12.85
"2254","2016-11-23",12.8
"2255","2016-11-25",12.9
"2256","2016-11-28",13.05
"2257","2016-11-29",13.3
"2258","2016-11-30",13.4
"2259","2016-12-01",13.2
"2260","2016-12-02",13.4
"2261","2016-12-05",13.65
"2262","2016-12-06",13.5
"2263","2016-12-07",13.55
"2264","2016-12-08",13.6
"2265","2016-12-09",13.45
"2266","2016-12-12",13.4
"2267","2016-12-13",13.4
"2268","2016-12-14",13.35
"2269","2016-12-15",13.1
"2270","2016-12-16",13.15
"2271","2016-12-19",13.15
"2272","2016-12-20",13.15
"2273","2016-12-21",12.95
"2274","2016-12-22",12.75
"2275","2016-12-23",13.15
"2276","2016-12-27",13.1
"2277","2016-12-28",13.1
"2278","2016-12-29",13.3
"2279","2016-12-30",13.3
"2280","2017-01-03",13.45
"2281","2017-01-04",13.7
"2282","2017-01-05",13.7
"2283","2017-01-06",13.2
"2284","2017-01-09",13
"2285","2017-01-10",13.25
"2286","2017-01-11",13.1
"2287","2017-01-12",13
"2288","2017-01-13",13
"2289","2017-01-17",12.9
"2290","2017-01-18",12.9
"2291","2017-01-19",12.6
"2292","2017-01-20",12.75
"2293","2017-01-23",12.9
"2294","2017-01-24",12.9
"2295","2017-01-25",13
"2296","2017-01-26",13.25
"2297","2017-01-27",13
"2298","2017-01-30",13.05
"2299","2017-01-31",13.05
"2300","2017-02-01",13
"2301","2017-02-02",12.95
"2302","2017-02-03",13
"2303","2017-02-06",13
"2304","2017-02-07",12.9
"2305","2017-02-08",12.5
"2306","2017-02-09",12.7
"2307","2017-02-10",13
"2308","2017-02-13",13.25
"2309","2017-02-14",12.95
"2310","2017-02-15",13.2
"2311","2017-02-16",13.2
"2312","2017-02-17",13.05
"2313","2017-02-21",13.2
"2314","2017-02-22",13.1
"2315","2017-02-23",13
"2316","2017-02-24",13.3
"2317","2017-02-27",13.45
"2318","2017-02-28",13.3
"2319","2017-03-01",13.35
"2320","2017-03-02",13.1
"2321","2017-03-03",12.85
"2322","2017-03-06",13.1
"2323","2017-03-07",13
"2324","2017-03-08",13
"2325","2017-03-09",13
"2326","2017-03-10",12.95
"2327","2017-03-13",13
"2328","2017-03-14",12.85
"2329","2017-03-15",12.85
"2330","2017-03-16",13
"2331","2017-03-17",12.8
"2332","2017-03-20",13.1
"2333","2017-03-21",13.35
"2334","2017-03-22",13
"2335","2017-03-23",13
"2336","2017-03-24",12.85
"2337","2017-03-27",13.2
"2338","2017-03-28",13.4
"2339","2017-03-29",13.6
"2340","2017-03-30",13.75
"2341","2017-03-31",13.65
"2342","2017-04-03",13.9
"2343","2017-04-04",13.85
"2344","2017-04-05",13.9
"2345","2017-04-06",14.1
"2346","2017-04-07",14.15
"2347","2017-04-10",14.3
"2348","2017-04-11",14.4
"2349","2017-04-12",14.05
"2350","2017-04-13",14.15
"2351","2017-04-17",14.2
"2352","2017-04-18",14.2
"2353","2017-04-19",14.2
"2354","2017-04-20",14.2
"2355","2017-04-21",14.25
"2356","2017-04-24",14.2
"2357","2017-04-25",14.1
"2358","2017-04-26",14.1
"2359","2017-04-27",14.2
"2360","2017-04-28",14.15
"2361","2017-05-01",14.15
"2362","2017-05-02",14.2
"2363","2017-05-03",14.2
"2364","2017-05-04",14.15
"2365","2017-05-05",14.15
"2366","2017-05-08",14.1
"2367","2017-05-09",14.1
"2368","2017-05-10",14.1
"2369","2017-05-11",14.1
"2370","2017-05-12",14.1
"2371","2017-05-15",14.1
"2372","2017-05-16",14.1
"2373","2017-05-17",14.1
"2374","2017-05-18",14.1
"2375","2017-05-19",14.15
"2376","2017-05-22",14.15
"2377","2017-05-23",14.1
"2378","2017-05-24",14.15
"2379","2017-05-25",14.15
"2380","2017-05-26",14.1
"2381","2017-05-30",14.15
"2382","2017-05-31",14.15
"2383","2017-06-01",14.15
"2384","2017-06-02",14.2
"2385","2017-06-05",16
"2386","2017-06-06",15.8
"2387","2017-06-07",15.85
"2388","2017-06-08",16.200001
"2389","2017-06-09",16.299999
"2390","2017-06-12",16.299999
"2391","2017-06-13",16.4
"2392","2017-06-14",16.299999
"2393","2017-06-15",16.450001
"2394","2017-06-16",16.299999
"2395","2017-06-19",16.35
"2396","2017-06-20",16.4
"2397","2017-06-21",16.299999
"2398","2017-06-22",16.5
"2399","2017-06-23",17.65
"2400","2017-06-26",17.5
"2401","2017-06-27",17.450001
"2402","2017-06-28",17.450001
"2403","2017-06-29",17.15
"2404","2017-06-30",17.15
"2405","2017-07-03",17
"2406","2017-07-05",16.950001
"2407","2017-07-06",17
"2408","2017-07-07",17
"2409","2017-07-10",17.4
"2410","2017-07-11",17.299999
"2411","2017-07-12",17.4
"2412","2017-07-13",17.35
"2413","2017-07-14",17.4
"2414","2017-07-17",17.4
"2415","2017-07-18",17.35
"2416","2017-07-19",17.35
"2417","2017-07-20",17.049999
"2418","2017-07-21",17.1
"2419","2017-07-24",17.049999
"2420","2017-07-25",17.15
"2421","2017-07-26",17.299999
"2422","2017-07-27",17.1
"2423","2017-07-28",17.1
"2424","2017-07-31",17.15
"2425","2017-08-01",17.15
"2426","2017-08-02",17.1
"2427","2017-08-03",17.200001
"2428","2017-08-04",17.1
"2429","2017-08-07",17.25
"2430","2017-08-08",17.15
"2431","2017-08-09",17.1
"2432","2017-08-10",17.1
"2433","2017-08-11",17.1
"2434","2017-08-14",17.15
"2435","2017-08-15",17.15
"2436","2017-08-16",17.200001
"2437","2017-08-17",17.1
"2438","2017-08-18",17.1
"2439","2017-08-21",17.049999
"2440","2017-08-22",17.049999
"2441","2017-08-23",17.049999
"2442","2017-08-24",17.1
"2443","2017-08-25",17.1
"2444","2017-08-28",17.049999
"2445","2017-08-29",17.1
"2446","2017-08-30",17.200001
"2447","2017-08-31",17.200001
"2448","2017-09-01",17.200001
"2449","2017-09-05",17.299999
"2450","2017-09-06",17.299999
"2451","2017-09-07",17.299999
"2452","2017-09-08",17.299999
"2453","2017-09-11",17.299999
"2454","2017-09-12",17.299999
"2455","2017-09-13",17.299999
"2456","2017-09-14",17.35
"2457","2017-09-15",17.200001
"2458","2017-09-18",17.25
"2459","2017-09-19",17.299999
"2460","2017-09-20",17.1
"2461","2017-09-21",17.299999
"2462","2017-09-22",17.299999
"2463","2017-09-25",17.15
"2464","2017-09-26",17.25
"2465","2017-09-27",17.200001
"2466","2017-09-28",17.200001
"2467","2017-09-29",17.200001
"2468","2017-10-02",16.6
"2469","2017-10-03",16.4
"2470","2017-10-04",16.35
"2471","2017-10-05",16.4
"2472","2017-10-06",16.35
"2473","2017-10-09",16.9
"2474","2017-10-10",17.25
"2475","2017-10-11",17.15
"2476","2017-10-12",17.5
"2477","2017-10-13",17.65
"2478","2017-10-16",17.5
"2479","2017-10-17",17.5
"2480","2017-10-18",18.25
"2481","2017-10-19",18.299999
"2482","2017-10-20",18.15
"2483","2017-10-23",17.75
"2484","2017-10-24",17.799999
"2485","2017-10-25",17.700001
"2486","2017-10-26",17.65
"2487","2017-10-27",18.15
"2488","2017-10-30",17.799999
"2489","2017-10-31",17.799999
"2490","2017-11-01",17.6
"2491","2017-11-02",17.25
"2492","2017-11-03",16.75
"2493","2017-11-06",17.1
"2494","2017-11-07",17.35
"2495","2017-11-08",17.700001
"2496","2017-11-09",18.299999
"2497","2017-11-10",18
"2498","2017-11-13",18.25
"2499","2017-11-14",18.299999
"2500","2017-11-15",18.4
"2501","2017-11-16",18.9
"2502","2017-11-17",19.5
"2503","2017-11-20",19.950001
"2504","2017-11-21",20.6
"2505","2017-11-22",20.5
"2506","2017-11-24",20.4
"2507","2017-11-27",21.25
"2508","2017-11-28",21.75
"2509","2017-11-29",21.75
"2510","2017-11-30",22.25
"2511","2017-12-01",22.35
"2512","2017-12-04",21.6
"2513","2017-12-05",21.549999
"2514","2017-12-06",21.6
"2515","2017-12-07",21.85
"2516","2017-12-08",21.700001
"2517","2017-12-11",21.549999
"2518","2017-12-12",21.65
"2519","2017-12-13",21.85
"2520","2017-12-14",21.9
"2521","2017-12-15",22.5
"2522","2017-12-18",22.450001
"2523","2017-12-19",22.15
"2524","2017-12-20",22.1
"2525","2017-12-21",22.200001
"2526","2017-12-22",22.15
"2527","2017-12-26",22.049999
"2528","2017-12-27",22.15
"2529","2017-12-28",22.299999
"2530","2017-12-29",22
"2531","2018-01-02",22.15
"2532","2018-01-03",22.299999
"2533","2018-01-04",22.1
"2534","2018-01-05",22.35
"2535","2018-01-08",22.200001
"2536","2018-01-09",21.9
"2537","2018-01-10",21.950001
"2538","2018-01-11",22
"2539","2018-01-12",21.450001
"2540","2018-01-16",20.950001
"2541","2018-01-17",21.9
"2542","2018-01-18",21.9
"2543","2018-01-19",21.9
"2544","2018-01-22",21.9
"2545","2018-01-23",21.85
"2546","2018-01-24",21.9
"2547","2018-01-25",21.85
"2548","2018-01-26",21.950001
"2549","2018-01-29",22.15
"2550","2018-01-30",22.35
"2551","2018-01-31",24.4
"2552","2018-02-01",26.35
"2553","2018-02-02",25.6
"2554","2018-02-05",24.799999
"2555","2018-02-06",24.65
"2556","2018-02-07",24.65
"2557","2018-02-08",24.5
"2558","2018-02-09",24.25
"2559","2018-02-12",24.35
"2560","2018-02-13",24.5
"2561","2018-02-14",24.700001
"2562","2018-02-15",24.75
"2563","2018-02-16",25.200001
"2564","2018-02-20",25.200001
"2565","2018-02-21",25.299999
"2566","2018-02-22",25.049999
"2567","2018-02-23",25.049999
"2568","2018-02-26",25.5
"2569","2018-02-27",25.35
"2570","2018-02-28",24.700001
"2571","2018-03-01",24.1
"2572","2018-03-02",23.85
"2573","2018-03-05",24
"2574","2018-03-06",23.549999
"2575","2018-03-07",23.65
"2576","2018-03-08",23.6
"2577","2018-03-09",23.9
"2578","2018-03-12",23.700001
"2579","2018-03-13",23.6
"2580","2018-03-14",23.35
"2581","2018-03-15",22.9
"2582","2018-03-16",22.75
"2583","2018-03-19",22.5
"2584","2018-03-20",22.1
"2585","2018-03-21",22.299999
"2586","2018-03-22",21.85
"2587","2018-03-23",21.5
"2588","2018-03-26",21.950001
"2589","2018-03-27",21.799999
"2590","2018-03-28",21.6
"2591","2018-03-29",21.15
"2592","2018-04-02",20.25
"2593","2018-04-03",20.65
"2594","2018-04-04",21.35
"2595","2018-04-05",22.549999
"2596","2018-04-06",21.6
"2597","2018-04-09",21.049999
"2598","2018-04-10",21.65
"2599","2018-04-11",21.65
"2600","2018-04-12",21.950001
"2601","2018-04-13",22.1
"2602","2018-04-16",22.5
"2603","2018-04-17",22.5
"2604","2018-04-18",22.65
"2605","2018-04-19",22.4
"2606","2018-04-20",22.6
"2607","2018-04-23",23
"2608","2018-04-24",23.15
"2609","2018-04-25",23
"2610","2018-04-26",23.15
"2611","2018-04-27",22.25
"2612","2018-04-30",21.799999
"2613","2018-05-01",22.200001
"2614","2018-05-02",22.35
"2615","2018-05-03",22.4
"2616","2018-05-04",22.450001
"2617","2018-05-07",22.700001
"2618","2018-05-08",23.049999
"2619","2018-05-09",23
"2620","2018-05-10",22.549999
"2621","2018-05-11",22.35
"2622","2018-05-14",21.950001
"2623","2018-05-15",21.950001
"2624","2018-05-16",22.4
"2625","2018-05-17",22.5
"2626","2018-05-18",22.6
"2627","2018-05-21",23.1
"2628","2018-05-22",23.299999
"2629","2018-05-23",23.25
"2630","2018-05-24",23.049999
"2631","2018-05-25",23.1
"2632","2018-05-29",23.049999
"2633","2018-05-30",23.15
"2634","2018-05-31",23.4
"2635","2018-06-01",23.4
"2636","2018-06-04",23.5
"2637","2018-06-05",23.549999
"2638","2018-06-06",23.799999
"2639","2018-06-07",23.5
"2640","2018-06-08",23.700001
"2641","2018-06-11",23.4
"2642","2018-06-12",23.450001
"2643","2018-06-13",22.700001
"2644","2018-06-14",23.1
"2645","2018-06-15",22.799999
"2646","2018-06-18",22.450001
"2647","2018-06-19",22.200001
"2648","2018-06-20",21.85
"2649","2018-06-21",21.950001
"2650","2018-06-22",21.9
"2651","2018-06-25",21.35
"2652","2018-06-26",21.25
"2653","2018-06-27",21.049999
"2654","2018-06-28",20.799999
"2655","2018-06-29",20.75
"2656","2018-07-02",20.6
"2657","2018-07-03",20.75
"2658","2018-07-05",22.1
"2659","2018-07-06",21.85
"2660","2018-07-09",21.25
"2661","2018-07-10",21.950001
"2662","2018-07-11",21.950001
"2663","2018-07-12",21.85
"2664","2018-07-13",21.799999
"2665","2018-07-16",21.75
"2666","2018-07-17",22.049999
"2667","2018-07-18",22.15
"2668","2018-07-19",22.549999
"2669","2018-07-20",22.1
"2670","2018-07-23",22.25
"2671","2018-07-24",22.6
"2672","2018-07-25",22.450001
"2673","2018-07-26",22.299999
"2674","2018-07-27",22.35
"2675","2018-07-30",22.4
"2676","2018-07-31",22.700001
"2677","2018-08-01",22.549999
"2678","2018-08-02",22.799999
"2679","2018-08-03",22.9
"2680","2018-08-06",23.4
"2681","2018-08-07",23.700001
"2682","2018-08-08",23.75
"2683","2018-08-09",23.950001
"2684","2018-08-10",23.799999
"2685","2018-08-13",23.700001
"2686","2018-08-14",24.299999
"2687","2018-08-15",24.15
"2688","2018-08-16",24.4
"2689","2018-08-17",24.6
"2690","2018-08-20",24.6
"2691","2018-08-21",25.5
"2692","2018-08-22",25.299999
"2693","2018-08-23",25.25
"2694","2018-08-24",25.75
"2695","2018-08-27",25.85
"2696","2018-08-28",25.549999
"2697","2018-08-29",25.75
"2698","2018-08-30",25.65
"2699","2018-08-31",25.700001
"2700","2018-09-04",24.950001
"2701","2018-09-05",25.049999
"2702","2018-09-06",24.75
"2703","2018-09-07",25
"2704","2018-09-10",25.049999
"2705","2018-09-11",25
"2706","2018-09-12",25.049999
"2707","2018-09-13",25
"2708","2018-09-14",25
"2709","2018-09-17",24.950001
"2710","2018-09-18",24.950001
"2711","2018-09-19",25
"2712","2018-09-20",25.15
"2713","2018-09-21",25.15
"2714","2018-09-24",24.85
"2715","2018-09-25",24.049999
"2716","2018-09-26",23
"2717","2018-09-27",21.549999
"2718","2018-09-28",21.200001
"2719","2018-10-01",21.040001
"2720","2018-10-02",21.120001
"2721","2018-10-03",20.74
"2722","2018-10-04",20.08
"2723","2018-10-05",19.959999
"2724","2018-10-08",19.889999
"2725","2018-10-09",19.629999
"2726","2018-10-10",19.25
"2727","2018-10-11",19.299999
"2728","2018-10-12",18.940001
"2729","2018-10-15",18.790001
"2730","2018-10-16",19.23
"2731","2018-10-17",19.299999
"2732","2018-10-18",19.43
"2733","2018-10-19",19.469999
"2734","2018-10-22",19.360001
"2735","2018-10-23",18.860001
"2736","2018-10-24",18.58
"2737","2018-10-25",18.58
"2738","2018-10-26",18.48
"2739","2018-10-29",18.389999
"2740","2018-10-30",18.200001
"2741","2018-10-31",18
"2742","2018-11-01",18.24
"2743","2018-11-02",18.15
"2744","2018-11-05",18.129999
"2745","2018-11-06",18.07
"2746","2018-11-07",18.280001
"2747","2018-11-08",17.23
"2748","2018-11-09",15.48
"2749","2018-11-12",15.34
"2750","2018-11-13",15.29
"2751","2018-11-14",15.53
"2752","2018-11-15",15.15
"2753","2018-11-16",15.34
"2754","2018-11-19",14.83
"2755","2018-11-20",14.42
"2756","2018-11-21",15.73
"2757","2018-11-23",15.66
"2758","2018-11-26",16.190001
"2759","2018-11-27",16.02
"2760","2018-11-28",16.059999
"2761","2018-11-29",15.85
"2762","2018-11-30",16.040001
"2763","2018-12-03",15.55
"2764","2018-12-04",14.92
"2765","2018-12-06",14.97
"2766","2018-12-07",14.57
"2767","2018-12-10",14.65
"2768","2018-12-11",14.73
"2769","2018-12-12",14.34
"2770","2018-12-13",13.77
"2771","2018-12-14",13.49
"2772","2018-12-17",12.84
"2773","2018-12-18",13.74
"2774","2018-12-19",13.94
"2775","2018-12-20",13.62
"2776","2018-12-21",13.08
"2777","2018-12-24",13.67
"2778","2018-12-26",14.28
"2779","2018-12-27",14.18
"2780","2018-12-28",14.01
"2781","2018-12-31",13.85
"2782","2019-01-02",13.71
"2783","2019-01-03",13.29
"2784","2019-01-04",14.18
"2785","2019-01-07",14.32
"2786","2019-01-08",15.06
"2787","2019-01-09",15.07
"2788","2019-01-10",15.66
"2789","2019-01-11",15.94
"2790","2019-01-14",15.55
"2791","2019-01-15",15.43
"2792","2019-01-16",14.95
"2793","2019-01-17",15.26
"2794","2019-01-18",15.11
"2795","2019-01-22",14.33
"2796","2019-01-23",14.26
"2797","2019-01-24",14.17
"2798","2019-01-25",15.24
"2799","2019-01-28",15.77
"2800","2019-01-29",15.94
"2801","2019-01-30",15.7
"2802","2019-01-31",16.01
"2803","2019-02-01",16.030001
"2804","2019-02-04",16.49
"2805","2019-02-05",16.709999
"2806","2019-02-06",16.879999
"2807","2019-02-07",17
"2808","2019-02-08",16.99
"2809","2019-02-11",17.459999
"2810","2019-02-12",17.799999
"2811","2019-02-13",17.860001
"2812","2019-02-14",17.549999
"2813","2019-02-15",17.57
"2814","2019-02-19",17.25
"2815","2019-02-20",17.799999
"2816","2019-02-21",17.59
"2817","2019-02-22",17.65
"2818","2019-02-25",17.43
"2819","2019-02-26",17.25
"2820","2019-02-27",17.27
"2821","2019-02-28",16.969999
"2822","2019-03-01",17.120001
"2823","2019-03-04",17.219999
"2824","2019-03-05",17.17
"2825","2019-03-06",17.190001
"2826","2019-03-07",16.620001
