"","date","RDUS"
"959","2018-03-27",34.139999
"960","2018-03-28",34.369999
"961","2018-03-29",35.939999
"962","2018-04-02",36.759998
"963","2018-04-03",36.049999
"964","2018-04-04",36.560001
"965","2018-04-05",36.73
"966","2018-04-06",36.299999
"967","2018-04-09",35.810001
"968","2018-04-10",36.48
"969","2018-04-11",36.470001
"970","2018-04-12",35.68
"971","2018-04-13",34
"972","2018-04-16",33.939999
"973","2018-04-17",35.130001
"974","2018-04-18",35.110001
"975","2018-04-19",33.740002
"976","2018-04-20",33.27
"977","2018-04-23",33.02
"978","2018-04-24",32.610001
"979","2018-04-25",32.200001
"980","2018-04-26",32.970001
"981","2018-04-27",31.51
"982","2018-04-30",30.200001
"983","2018-05-01",30.629999
"984","2018-05-02",30.799999
"985","2018-05-03",30.620001
"986","2018-05-04",31.690001
"987","2018-05-07",32.200001
"988","2018-05-08",32.02
"989","2018-05-09",32.009998
"990","2018-05-10",31.77
"991","2018-05-11",32.689999
"992","2018-05-14",33.450001
"993","2018-05-15",32.98
"994","2018-05-16",32.189999
"995","2018-05-17",31.73
"996","2018-05-18",31.389999
"997","2018-05-21",29.01
"998","2018-05-22",29.1
"999","2018-05-23",28.91
"1000","2018-05-24",28.700001
"1001","2018-05-25",29.17
"1002","2018-05-29",28.370001
"1003","2018-05-30",29.139999
"1004","2018-05-31",28.5
"1005","2018-06-01",28.67
"1006","2018-06-04",27.84
"1007","2018-06-05",28.6
"1008","2018-06-06",28.92
"1009","2018-06-07",28.700001
"1010","2018-06-08",28.209999
"1011","2018-06-11",27.24
"1012","2018-06-12",29.98
"1013","2018-06-13",30.75
"1014","2018-06-14",30.74
"1015","2018-06-15",30.540001
"1016","2018-06-18",30.68
"1017","2018-06-19",31.309999
"1018","2018-06-20",31.860001
"1019","2018-06-21",31.07
"1020","2018-06-22",30.540001
"1021","2018-06-25",29.66
"1022","2018-06-26",28.940001
"1023","2018-06-27",27.940001
"1024","2018-06-28",28.91
"1025","2018-06-29",29.469999
"1026","2018-07-02",28.57
"1027","2018-07-03",28.700001
"1028","2018-07-05",27.9
"1029","2018-07-06",28.860001
"1030","2018-07-09",29.030001
"1031","2018-07-10",29.299999
"1032","2018-07-11",29.23
"1033","2018-07-12",30.52
"1034","2018-07-13",29.27
"1035","2018-07-16",28.74
"1036","2018-07-17",28.860001
"1037","2018-07-18",28.379999
"1038","2018-07-19",28.459999
"1039","2018-07-20",27.91
"1040","2018-07-23",28.4
"1041","2018-07-24",27.73
"1042","2018-07-25",26.17
"1043","2018-07-26",25.889999
"1044","2018-07-27",24.75
"1045","2018-07-30",24.18
"1046","2018-07-31",24
"1047","2018-08-01",22.950001
"1048","2018-08-02",22.51
"1049","2018-08-03",23.4
"1050","2018-08-06",23.01
"1051","2018-08-07",23.360001
"1052","2018-08-08",22.610001
"1053","2018-08-09",22.25
"1054","2018-08-10",22.43
"1055","2018-08-13",20.93
"1056","2018-08-14",21.17
"1057","2018-08-15",20.870001
"1058","2018-08-16",21.280001
"1059","2018-08-17",19.99
"1060","2018-08-20",19.76
"1061","2018-08-21",20.799999
"1062","2018-08-22",20.99
"1063","2018-08-23",20.950001
"1064","2018-08-24",20.219999
"1065","2018-08-27",20.68
"1066","2018-08-28",20.6
"1067","2018-08-29",20.57
"1068","2018-08-30",19.74
"1069","2018-08-31",20.57
"1070","2018-09-04",19.93
"1071","2018-09-05",19.940001
"1072","2018-09-06",19.17
"1073","2018-09-07",18.639999
"1074","2018-09-10",18.790001
"1075","2018-09-11",18.799999
"1076","2018-09-12",18.639999
"1077","2018-09-13",18.719999
"1078","2018-09-14",18.190001
"1079","2018-09-17",17.780001
"1080","2018-09-18",17.51
"1081","2018-09-19",18.440001
"1082","2018-09-20",18.83
"1083","2018-09-21",17.93
"1084","2018-09-24",17.309999
"1085","2018-09-25",17.190001
"1086","2018-09-26",17.450001
"1087","2018-09-27",17.790001
"1088","2018-09-28",17.799999
"1089","2018-10-01",18.799999
"1090","2018-10-02",18.35
"1091","2018-10-03",19.969999
"1092","2018-10-04",19.120001
"1093","2018-10-05",19.120001
"1094","2018-10-08",18.84
"1095","2018-10-09",18.73
"1096","2018-10-10",18.440001
"1097","2018-10-11",18.530001
"1098","2018-10-12",19.209999
"1099","2018-10-15",18.98
"1100","2018-10-16",20.110001
"1101","2018-10-17",19.860001
"1102","2018-10-18",19.48
"1103","2018-10-19",18.959999
"1104","2018-10-22",18.299999
"1105","2018-10-23",18.51
"1106","2018-10-24",17.139999
"1107","2018-10-25",17.99
"1108","2018-10-26",17.67
"1109","2018-10-29",16.65
"1110","2018-10-30",16.530001
"1111","2018-10-31",15.83
"1112","2018-11-01",17.75
"1113","2018-11-02",18.280001
"1114","2018-11-05",17.6
"1115","2018-11-06",16.99
"1116","2018-11-07",17.440001
"1117","2018-11-08",17.540001
"1118","2018-11-09",15.7
"1119","2018-11-12",15.01
"1120","2018-11-13",15.22
"1121","2018-11-14",14.64
"1122","2018-11-15",16.120001
"1123","2018-11-16",16.719999
"1124","2018-11-19",15.5
"1125","2018-11-20",15.5
"1126","2018-11-21",15.76
"1127","2018-11-23",15.92
"1128","2018-11-26",16.08
"1129","2018-11-27",15.26
"1130","2018-11-28",15.79
"1131","2018-11-29",15.63
"1132","2018-11-30",16.67
"1133","2018-12-03",17.25
"1134","2018-12-04",16.08
"1135","2018-12-06",16.32
"1136","2018-12-07",15.84
"1137","2018-12-10",15.95
"1138","2018-12-11",16.32
"1139","2018-12-12",17.07
"1140","2018-12-13",15.96
"1141","2018-12-14",15.78
"1142","2018-12-17",15.3
"1143","2018-12-18",15.7
"1144","2018-12-19",15.21
"1145","2018-12-20",14.56
"1146","2018-12-21",13.36
"1147","2018-12-24",13.35
"1148","2018-12-26",14.64
"1149","2018-12-27",14.51
"1150","2018-12-28",14.84
"1151","2018-12-31",16.49
"1152","2019-01-02",16.85
"1153","2019-01-03",16.190001
"1154","2019-01-04",16.559999
"1155","2019-01-07",17.549999
"1156","2019-01-08",16.93
"1157","2019-01-09",16.59
"1158","2019-01-10",16.940001
"1159","2019-01-11",16.440001
"1160","2019-01-14",15.77
"1161","2019-01-15",16.25
"1162","2019-01-16",16.41
"1163","2019-01-17",16.950001
"1164","2019-01-18",17.51
"1165","2019-01-22",16.67
"1166","2019-01-23",16.450001
"1167","2019-01-24",17.1
"1168","2019-01-25",18.190001
"1169","2019-01-28",17.25
"1170","2019-01-29",17.07
"1171","2019-01-30",18.08
"1172","2019-01-31",18.27
"1173","2019-02-01",18.67
"1174","2019-02-04",18.879999
"1175","2019-02-05",18.91
"1176","2019-02-06",18.780001
"1177","2019-02-07",18.4
"1178","2019-02-08",19.67
"1179","2019-02-11",19.35
"1180","2019-02-12",19.6
"1181","2019-02-13",19.17
"1182","2019-02-14",17.68
"1183","2019-02-15",18.290001
"1184","2019-02-19",18.540001
"1185","2019-02-20",18.879999
"1186","2019-02-21",18.389999
"1187","2019-02-22",19.18
"1188","2019-02-25",19.58
"1189","2019-02-26",18.969999
"1190","2019-02-27",19.530001
"1191","2019-02-28",18.959999
"1192","2019-03-01",19.93
"1193","2019-03-04",19.91
"1194","2019-03-05",18.870001
"1195","2019-03-06",18.110001
"1196","2019-03-07",18.280001
"1197","2019-03-08",18.15
"1198","2019-03-11",19.049999
"1199","2019-03-12",19.389999
"1200","2019-03-13",19.219999
"1201","2019-03-14",18.68
"1202","2019-03-15",18.67
"1203","2019-03-18",18.799999
"1204","2019-03-19",18.67
"1205","2019-03-20",18.43
"1206","2019-03-21",19.33
"1207","2019-03-22",18.92
"1208","2019-03-25",18.43
"1209","2019-03-26",19.030001
"1210","2019-03-27",18.35
"1211","2019-03-28",19.1
"1212","2019-03-29",19.940001
"1213","2019-04-01",20.440001
"1214","2019-04-02",21.6
"1215","2019-04-03",22.290001
"1216","2019-04-04",22.08
"1217","2019-04-05",22.290001
"1218","2019-04-08",22.74
"1219","2019-04-09",22.219999
"1220","2019-04-10",22.15
"1221","2019-04-11",21.68
"1222","2019-04-12",21.82
"1223","2019-04-15",22
"1224","2019-04-16",22.75
"1225","2019-04-17",22.200001
"1226","2019-04-18",21.43
"1227","2019-04-22",21.110001
"1228","2019-04-23",21.59
"1229","2019-04-24",21.1
"1230","2019-04-25",21.1
"1231","2019-04-26",20.98
"1232","2019-04-29",21.35
"1233","2019-04-30",22.02
"1234","2019-05-01",20.52
"1235","2019-05-02",20.790001
"1236","2019-05-03",21.790001
"1237","2019-05-06",22.129999
"1238","2019-05-07",21.059999
"1239","2019-05-08",21.459999
"1240","2019-05-09",21.530001
"1241","2019-05-10",21.219999
"1242","2019-05-13",20.190001
"1243","2019-05-14",21.469999
"1244","2019-05-15",21.870001
"1245","2019-05-16",21.48
"1246","2019-05-17",21.07
"1247","2019-05-20",19.6
"1248","2019-05-21",20.790001
"1249","2019-05-22",20.42
"1250","2019-05-23",20.639999
"1251","2019-05-24",21.110001
"1252","2019-05-28",21.23
"1253","2019-05-29",21.9
"1254","2019-05-30",21.98
"1255","2019-05-31",20.790001
"1256","2019-06-03",21.809999
"1257","2019-06-04",22.08
"1258","2019-06-05",22.48
"1259","2019-06-06",21.450001
"1260","2019-06-07",21.99
"1261","2019-06-10",21.68
"1262","2019-06-11",21.219999
"1263","2019-06-12",21.24
"1264","2019-06-13",21.780001
"1265","2019-06-14",22
"1266","2019-06-17",23.639999
"1267","2019-06-18",23.77
"1268","2019-06-19",24.450001
"1269","2019-06-20",23.76
"1270","2019-06-21",23.91
"1271","2019-06-24",23.379999
"1272","2019-06-25",23.17
"1273","2019-06-26",22.860001
"1274","2019-06-27",23.77
"1275","2019-06-28",24.360001
"1276","2019-07-01",24.530001
"1277","2019-07-02",24.190001
"1278","2019-07-03",25
"1279","2019-07-05",24.620001
"1280","2019-07-08",23.620001
"1281","2019-07-09",23.93
"1282","2019-07-10",23.780001
"1283","2019-07-11",22.620001
"1284","2019-07-12",22.200001
"1285","2019-07-15",22
"1286","2019-07-16",21.91
"1287","2019-07-17",22.51
"1288","2019-07-18",22.379999
"1289","2019-07-19",22.440001
"1290","2019-07-22",21.82
"1291","2019-07-23",22.08
"1292","2019-07-24",22.700001
"1293","2019-07-25",21.52
"1294","2019-07-26",21.870001
"1295","2019-07-29",21.879999
"1296","2019-07-30",22.4
"1297","2019-07-31",21.459999
"1298","2019-08-01",21.49
"1299","2019-08-02",20.32
"1300","2019-08-05",19.67
"1301","2019-08-06",21.540001
"1302","2019-08-07",23.23
"1303","2019-08-08",23
"1304","2019-08-09",22.860001
"1305","2019-08-12",22.549999
"1306","2019-08-13",22.959999
"1307","2019-08-14",22.780001
"1308","2019-08-15",22.549999
"1309","2019-08-16",23.120001
"1310","2019-08-19",23.049999
"1311","2019-08-20",22.959999
"1312","2019-08-21",23.799999
"1313","2019-08-22",23.870001
"1314","2019-08-23",23.67
"1315","2019-08-26",24.120001
"1316","2019-08-27",24.34
"1317","2019-08-28",24.9
"1318","2019-08-29",26.5
"1319","2019-08-30",28.299999
"1320","2019-09-03",28.549999
"1321","2019-09-04",27.700001
"1322","2019-09-05",27.75
"1323","2019-09-06",27.709999
"1324","2019-09-09",27.67
"1325","2019-09-10",27.23
"1326","2019-09-11",28.1
"1327","2019-09-12",28.51
"1328","2019-09-13",28.34
"1329","2019-09-16",29.02
"1330","2019-09-17",29.110001
"1331","2019-09-18",28.620001
"1332","2019-09-19",28.860001
"1333","2019-09-20",28.469999
"1334","2019-09-23",27.5
"1335","2019-09-24",26.940001
"1336","2019-09-25",27.434999
"1337","2019-09-26",26.049999
"1338","2019-09-27",26.01
"1339","2019-09-30",25.75
"1340","2019-10-01",24.65
"1341","2019-10-02",25.440001
"1342","2019-10-03",26.09
"1343","2019-10-04",25.75
"1344","2019-10-07",23.709999
"1345","2019-10-08",23.559999
"1346","2019-10-09",23.709999
"1347","2019-10-10",24.35
"1348","2019-10-11",24.530001
"1349","2019-10-14",25.049999
"1350","2019-10-15",26.09
"1351","2019-10-16",27.055
"1352","2019-10-17",27.610001
"1353","2019-10-18",27.309999
"1354","2019-10-21",27.33
"1355","2019-10-22",27.129999
"1356","2019-10-23",27.33
"1357","2019-10-24",27.25
"1358","2019-10-25",28.08
"1359","2019-10-28",28.73
"1360","2019-10-29",29.16
"1361","2019-10-30",28.709999
"1362","2019-10-31",28.440001
"1363","2019-11-01",29.690001
"1364","2019-11-04",28.27
"1365","2019-11-05",28.1
"1366","2019-11-06",23.32
"1367","2019-11-07",23.99
"1368","2019-11-08",24.85
"1369","2019-11-11",25.15
"1370","2019-11-12",25.145
"1371","2019-11-13",23.950001
"1372","2019-11-14",23.709999
"1373","2019-11-15",23.995001
"1374","2019-11-18",24.700001
"1375","2019-11-19",24.59
"1376","2019-11-20",23.700001
"1377","2019-11-21",23.41
"1378","2019-11-22",23.4
"1379","2019-11-25",22.91
"1380","2019-11-26",22.969999
"1381","2019-11-27",23.49
"1382","2019-11-29",22.4
"1383","2019-12-02",21.76
"1384","2019-12-03",21.860001
"1385","2019-12-04",21.719999
"1386","2019-12-05",21.68
"1387","2019-12-06",21.91
"1388","2019-12-09",22.4
"1389","2019-12-10",23.120001
"1390","2019-12-11",22.059999
"1391","2019-12-12",22.4
"1392","2019-12-13",22.379999
"1393","2019-12-16",22.559999
"1394","2019-12-17",21.25
"1395","2019-12-18",21.459999
"1396","2019-12-19",22.15
"1397","2019-12-20",21.33
"1398","2019-12-23",21.299999
"1399","2019-12-24",21.6
"1400","2019-12-26",21.059999
"1401","2019-12-27",20.98
"1402","2019-12-30",20.17
"1403","2019-12-31",20.16
"1404","2020-01-02",19.48
"1405","2020-01-03",19.24
"1406","2020-01-06",19.610001
"1407","2020-01-07",19.27
"1408","2020-01-08",19.799999
"1409","2020-01-09",20.49
"1410","2020-01-10",19.43
"1411","2020-01-13",18.360001
"1412","2020-01-14",20.09
"1413","2020-01-15",21.01
"1414","2020-01-16",19.754999
"1415","2020-01-17",19.65
"1416","2020-01-21",19.5
"1417","2020-01-22",19.1
"1418","2020-01-23",18.91
"1419","2020-01-24",18.85
"1420","2020-01-27",18.559999
"1421","2020-01-28",19.43
"1422","2020-01-29",18.83
"1423","2020-01-30",17.879999
"1424","2020-01-31",17.559999
"1425","2020-02-03",19.84
"1426","2020-02-04",19.42
"1427","2020-02-05",20.15
"1428","2020-02-06",19.35
"1429","2020-02-07",19.09
"1430","2020-02-10",19.52
"1431","2020-02-11",18.934999
"1432","2020-02-12",20.15
"1433","2020-02-13",19.76
"1434","2020-02-14",19.969999
"1435","2020-02-18",19.93
"1436","2020-02-19",19.879999
"1437","2020-02-20",19.959999
"1438","2020-02-21",19.360001
"1439","2020-02-24",19.07
"1440","2020-02-25",17.9
"1441","2020-02-26",17.870001
"1442","2020-02-27",19.73
"1443","2020-02-28",21.059999
"1444","2020-03-02",20.25
"1445","2020-03-03",19.610001
"1446","2020-03-04",20.530001
"1447","2020-03-05",19.139999
"1448","2020-03-06",17.48
"1449","2020-03-09",15.45
"1450","2020-03-10",16.77
"1451","2020-03-11",16.059999
"1452","2020-03-12",16.15
"1453","2020-03-13",15.77
"1454","2020-03-16",10.32
"1455","2020-03-17",11.91
"1456","2020-03-18",11.89
"1457","2020-03-19",13.43
"1458","2020-03-20",12.38
"1459","2020-03-23",11.68
"1460","2020-03-24",13.22
"1461","2020-03-25",13.98
"1462","2020-03-26",14.42
"1463","2020-03-27",13.16
"1464","2020-03-30",13.11
"1465","2020-03-31",13
"1466","2020-04-01",11.85
"1467","2020-04-02",12.53
"1468","2020-04-03",11.9
"1469","2020-04-06",13.05
"1470","2020-04-07",12.23
"1471","2020-04-08",12.6
"1472","2020-04-09",13.22
"1473","2020-04-13",13.13
"1474","2020-04-14",13.115
"1475","2020-04-15",13.06
"1476","2020-04-16",13.84
"1477","2020-04-17",15.5
"1478","2020-04-20",15.51
"1479","2020-04-21",15.33
"1480","2020-04-22",15.75
"1481","2020-04-23",17.18
"1482","2020-04-24",16.4
"1483","2020-04-27",17.469999
"1484","2020-04-28",16.459999
"1485","2020-04-29",15.97
"1486","2020-04-30",15.69
"1487","2020-05-01",14.11
"1488","2020-05-04",14.195
"1489","2020-05-05",14.3
"1490","2020-05-06",14.08
"1491","2020-05-07",15.02
"1492","2020-05-08",14.57
"1493","2020-05-11",14.8
"1494","2020-05-12",13.84
"1495","2020-05-13",13.06
"1496","2020-05-14",12.61
"1497","2020-05-15",13.45
"1498","2020-05-18",13.88
"1499","2020-05-19",12.78
"1500","2020-05-20",13.44
"1501","2020-05-21",13.24
"1502","2020-05-22",12.72
"1503","2020-05-26",12.24
"1504","2020-05-27",12.155
"1505","2020-05-28",13.33
"1506","2020-05-29",12.66
"1507","2020-06-01",13.12
"1508","2020-06-02",12.57
"1509","2020-06-03",12.58
"1510","2020-06-04",12.25
"1511","2020-06-05",13.28
"1512","2020-06-08",13.7
"1513","2020-06-09",13.68
"1514","2020-06-10",13.16
"1515","2020-06-11",12.69
"1516","2020-06-12",13.14
"1517","2020-06-15",13.66
"1518","2020-06-16",13.17
"1519","2020-06-17",12.95
"1520","2020-06-18",13.35
"1521","2020-06-19",14.22
"1522","2020-06-22",14.38
"1523","2020-06-23",14.1
"1524","2020-06-24",13.85
"1525","2020-06-25",14.38
"1526","2020-06-26",14.11
"1527","2020-06-29",13.27
"1528","2020-06-30",13.63
"1529","2020-07-01",13.99
"1530","2020-07-02",14.17
"1531","2020-07-06",14.17
"1532","2020-07-07",14.06
"1533","2020-07-08",12.99
"1534","2020-07-09",13.27
"1535","2020-07-10",13.33
"1536","2020-07-13",13.31
"1537","2020-07-14",13.23
"1538","2020-07-15",13.195
"1539","2020-07-16",12.49
"1540","2020-07-17",12.55
"1541","2020-07-20",13.23
"1542","2020-07-21",12.96
"1543","2020-07-22",12.87
"1544","2020-07-23",12.71
"1545","2020-07-24",13.85
"1546","2020-07-27",13.35
"1547","2020-07-28",13.3
"1548","2020-07-29",12.8
"1549","2020-07-30",13.15
"1550","2020-07-31",12.55
"1551","2020-08-03",12.195
"1552","2020-08-04",12.15
"1553","2020-08-05",12.02
"1554","2020-08-06",11.62
"1555","2020-08-07",12.01
"1556","2020-08-10",12.61
"1557","2020-08-11",12.36
"1558","2020-08-12",12.14
"1559","2020-08-13",12.1
"1560","2020-08-14",11.48
"1561","2020-08-17",12.3
"1562","2020-08-18",11.97
"1563","2020-08-19",11.79
"1564","2020-08-20",12.12
"1565","2020-08-21",12.005
"1566","2020-08-24",11.81
"1567","2020-08-25",11.83
"1568","2020-08-26",12.02
"1569","2020-08-27",12.22
"1570","2020-08-28",12.02
"1571","2020-08-31",12.38
"1572","2020-09-01",12.02
"1573","2020-09-02",12.6
"1574","2020-09-03",12.07
"1575","2020-09-04",11.85
"1576","2020-09-08",11.5
"1577","2020-09-09",12
"1578","2020-09-10",11.52
"1579","2020-09-11",11.47
"1580","2020-09-14",11.82
"1581","2020-09-15",12.345
"1582","2020-09-16",12.54
"1583","2020-09-17",12.55
"1584","2020-09-18",12.04
"1585","2020-09-21",11.665
"1586","2020-09-22",11.78
"1587","2020-09-23",11.3
"1588","2020-09-24",10.91
"1589","2020-09-25",10.95
"1590","2020-09-28",10.8
"1591","2020-09-29",11.15
"1592","2020-09-30",11.34
"1593","2020-10-01",11.55
"1594","2020-10-02",11.33
"1595","2020-10-05",12.18
"1596","2020-10-06",12.29
"1597","2020-10-07",13.26
"1598","2020-10-08",13.5
"1599","2020-10-09",13.86
"1600","2020-10-12",13.72
"1601","2020-10-13",13.83
"1602","2020-10-14",13.28
"1603","2020-10-15",13.27
"1604","2020-10-16",13.44
"1605","2020-10-19",13.33
"1606","2020-10-20",13.3
"1607","2020-10-21",13.27
"1608","2020-10-22",13.56
"1609","2020-10-23",13.78
"1610","2020-10-26",13.88
"1611","2020-10-27",13.8
"1612","2020-10-28",13.46
"1613","2020-10-29",13.77
"1614","2020-10-30",13.41
"1615","2020-11-02",13.18
"1616","2020-11-03",13.24
"1617","2020-11-04",13.75
"1618","2020-11-05",14.27
"1619","2020-11-06",13.59
"1620","2020-11-09",14.08
"1621","2020-11-10",14.86
"1622","2020-11-11",15.58
"1623","2020-11-12",15.845
"1624","2020-11-13",15.93
"1625","2020-11-16",15.92
"1626","2020-11-17",16.16
"1627","2020-11-18",15.67
"1628","2020-11-19",15.65
"1629","2020-11-20",15.78
"1630","2020-11-23",16.01
"1631","2020-11-24",16.33
"1632","2020-11-25",16.139999
"1633","2020-11-27",16.08
