"","date","SFBS"
"760","2017-05-18",35.105
"761","2017-05-19",34.849998
"762","2017-05-22",35.060001
"763","2017-05-23",35.880001
"764","2017-05-24",35.310001
"765","2017-05-25",35.599998
"766","2017-05-26",35.509998
"767","2017-05-30",34.830002
"768","2017-05-31",34.240002
"769","2017-06-01",35.16
"770","2017-06-02",35.360001
"771","2017-06-05",35.279999
"772","2017-06-06",35.130001
"773","2017-06-07",35.119999
"774","2017-06-08",36.48
"775","2017-06-09",38.139999
"776","2017-06-12",37.91
"777","2017-06-13",37.52
"778","2017-06-14",37.48
"779","2017-06-15",37.650002
"780","2017-06-16",37.099998
"781","2017-06-19",37.18
"782","2017-06-20",36.540001
"783","2017-06-21",36.32
"784","2017-06-22",36.560001
"785","2017-06-23",36.59
"786","2017-06-26",36.470001
"787","2017-06-27",36.310001
"788","2017-06-28",37.790001
"789","2017-06-29",36.91
"790","2017-06-30",36.889999
"791","2017-07-03",37.57
"792","2017-07-05",37.540001
"793","2017-07-06",37.07
"794","2017-07-07",37.584999
"795","2017-07-10",36.889999
"796","2017-07-11",36.5
"797","2017-07-12",36.169998
"798","2017-07-13",36.060001
"799","2017-07-14",36
"800","2017-07-17",36.060001
"801","2017-07-18",36.09
"802","2017-07-19",36.669998
"803","2017-07-20",36.77
"804","2017-07-21",36.209999
"805","2017-07-24",36.689999
"806","2017-07-25",37.490002
"807","2017-07-26",36.57
"808","2017-07-27",36.34
"809","2017-07-28",36.080002
"810","2017-07-31",36.34
"811","2017-08-01",36.360001
"812","2017-08-02",36.139999
"813","2017-08-03",35.619999
"814","2017-08-04",36.279999
"815","2017-08-07",35.709999
"816","2017-08-08",35.93
"817","2017-08-09",35.150002
"818","2017-08-10",34.139999
"819","2017-08-11",34.09
"820","2017-08-14",35.509998
"821","2017-08-15",34.299999
"822","2017-08-16",34.23
"823","2017-08-17",33.490002
"824","2017-08-18",33.560001
"825","2017-08-21",33.560001
"826","2017-08-22",34.02
"827","2017-08-23",34.130001
"828","2017-08-24",34.389999
"829","2017-08-25",34.389999
"830","2017-08-28",34.330002
"831","2017-08-29",34.16
"832","2017-08-30",34.169998
"833","2017-08-31",34.110001
"834","2017-09-01",34.200001
"835","2017-09-05",33.779999
"836","2017-09-06",33.869999
"837","2017-09-07",33.09
"838","2017-09-08",32.889999
"839","2017-09-11",33.75
"840","2017-09-12",34.689999
"841","2017-09-13",34.610001
"842","2017-09-14",34.279999
"843","2017-09-15",34.84
"844","2017-09-18",35.630001
"845","2017-09-19",35.709999
"846","2017-09-20",36.25
"847","2017-09-21",36.150002
"848","2017-09-22",36.380001
"849","2017-09-25",36.66
"850","2017-09-26",37.259998
"851","2017-09-27",38.490002
"852","2017-09-28",38.790001
"853","2017-09-29",38.849998
"854","2017-10-02",38.830002
"855","2017-10-03",39.41
"856","2017-10-04",38.759998
"857","2017-10-05",39.34
"858","2017-10-06",39.419998
"859","2017-10-09",38.959999
"860","2017-10-10",39.529999
"861","2017-10-11",39.630001
"862","2017-10-12",39.43
"863","2017-10-13",39.34
"864","2017-10-16",39.700001
"865","2017-10-17",40.560001
"866","2017-10-18",40.970001
"867","2017-10-19",40.630001
"868","2017-10-20",41.5
"869","2017-10-23",41.709999
"870","2017-10-24",41.16
"871","2017-10-25",40.799999
"872","2017-10-26",41.27
"873","2017-10-27",41.639999
"874","2017-10-30",40.52
"875","2017-10-31",41.009998
"876","2017-11-01",41.029999
"877","2017-11-02",41.509998
"878","2017-11-03",41.09
"879","2017-11-06",41.080002
"880","2017-11-07",39.639999
"881","2017-11-08",39.43
"882","2017-11-09",39.029999
"883","2017-11-10",39.23
"884","2017-11-13",39.93
"885","2017-11-14",39.709999
"886","2017-11-15",39.790001
"887","2017-11-16",39.98
"888","2017-11-17",39.959999
"889","2017-11-20",40.369999
"890","2017-11-21",40.849998
"891","2017-11-22",40.619999
"892","2017-11-24",40.290001
"893","2017-11-27",40.139999
"894","2017-11-28",41.709999
"895","2017-11-29",43.470001
"896","2017-11-30",41.990002
"897","2017-12-01",41.709999
"898","2017-12-04",42.25
"899","2017-12-05",41.169998
"900","2017-12-06",41.02
"901","2017-12-07",40.810001
"902","2017-12-08",40.619999
"903","2017-12-11",40.200001
"904","2017-12-12",40.360001
"905","2017-12-13",40.610001
"906","2017-12-14",39.98
"907","2017-12-15",41.099998
"908","2017-12-18",41.650002
"909","2017-12-19",41.290001
"910","2017-12-20",41.48
"911","2017-12-21",41.98
"912","2017-12-22",41.779999
"913","2017-12-26",41.48
"914","2017-12-27",41.5
"915","2017-12-28",42.509998
"916","2017-12-29",41.5
"917","2018-01-02",41.290001
"918","2018-01-03",41.029999
"919","2018-01-04",41.200001
"920","2018-01-05",41.470001
"921","2018-01-08",41.330002
"922","2018-01-09",41.82
"923","2018-01-10",41.82
"924","2018-01-11",42.150002
"925","2018-01-12",41.419998
"926","2018-01-16",41.459999
"927","2018-01-17",42.09
"928","2018-01-18",41.380001
"929","2018-01-19",42.549999
"930","2018-01-22",42.669998
"931","2018-01-23",43.59
"932","2018-01-24",43.02
"933","2018-01-25",42.459999
"934","2018-01-26",42.59
"935","2018-01-29",42.91
"936","2018-01-30",42.959999
"937","2018-01-31",42.419998
"938","2018-02-01",43
"939","2018-02-02",42.630001
"940","2018-02-05",40.189999
"941","2018-02-06",39.91
"942","2018-02-07",40.419998
"943","2018-02-08",39.34
"944","2018-02-09",40.330002
"945","2018-02-12",40.43
"946","2018-02-13",40.34
"947","2018-02-14",41
"948","2018-02-15",41.540001
"949","2018-02-16",41.860001
"950","2018-02-20",41.209999
"951","2018-02-21",42.139999
"952","2018-02-22",41.130001
"953","2018-02-23",41.91
"954","2018-02-26",42.189999
"955","2018-02-27",41.32
"956","2018-02-28",40.16
"957","2018-03-01",40.400002
"958","2018-03-02",41.529999
"959","2018-03-05",42.029999
"960","2018-03-06",42.709999
"961","2018-03-07",43.279999
"962","2018-03-08",42.59
"963","2018-03-09",43.700001
"964","2018-03-12",44.18
"965","2018-03-13",43.740002
"966","2018-03-14",43.07
"967","2018-03-15",43.619999
"968","2018-03-16",44.290001
