"","date","XPO"
"1008","2010-12-31",10.24
"1009","2011-01-03",10.52
"1010","2011-01-04",10.2
"1011","2011-01-05",10.48
"1012","2011-01-06",10.56
"1013","2011-01-07",10.56
"1014","2011-01-10",10.96
"1015","2011-01-11",10.64
"1016","2011-01-12",10.44
"1017","2011-01-13",10.44
"1018","2011-01-14",10.8
"1019","2011-01-18",11.68
"1020","2011-01-19",11.6
"1021","2011-01-20",11.04
"1022","2011-01-21",11.32
"1023","2011-01-24",11.8
"1024","2011-01-25",11.8
"1025","2011-01-26",11.8
"1026","2011-01-27",11.88
"1027","2011-01-28",11.68
"1028","2011-01-31",12.12
"1029","2011-02-01",11.64
"1030","2011-02-02",11.64
"1031","2011-02-03",11.64
"1032","2011-02-04",11.72
"1033","2011-02-07",11.76
"1034","2011-02-08",11.76
"1035","2011-02-09",11.72
"1036","2011-02-10",11.8
"1037","2011-02-11",10.76
"1038","2011-02-14",9.12
"1039","2011-02-15",9.56
"1040","2011-02-16",9.68
"1041","2011-02-17",9.28
"1042","2011-02-18",9.12
"1043","2011-02-22",8.68
"1044","2011-02-23",8.72
"1045","2011-02-24",8.68
"1046","2011-02-25",8.8
"1047","2011-02-28",9
"1048","2011-03-01",9.12
"1049","2011-03-02",9
"1050","2011-03-03",9.12
"1051","2011-03-04",9.04
"1052","2011-03-07",8.72
"1053","2011-03-08",8.84
"1054","2011-03-09",8.72
"1055","2011-03-10",8.64
"1056","2011-03-11",8.68
"1057","2011-03-14",8.6
"1058","2011-03-15",8.48
"1059","2011-03-16",8.68
"1060","2011-03-17",8.68
"1061","2011-03-18",8.76
"1062","2011-03-21",9.08
"1063","2011-03-22",9.04
"1064","2011-03-23",9.32
"1065","2011-03-24",9.4
"1066","2011-03-25",9.32
"1067","2011-03-28",9
"1068","2011-03-29",8.88
"1069","2011-03-30",8.68
"1070","2011-03-31",8.48
"1071","2011-04-01",8.84
"1072","2011-04-04",9
"1073","2011-04-05",8.88
"1074","2011-04-06",8.6
"1075","2011-04-07",8.88
"1076","2011-04-08",8.8
"1077","2011-04-11",8.52
"1078","2011-04-12",8.32
"1079","2011-04-13",8.36
"1080","2011-04-14",8.64
"1081","2011-04-15",8.64
"1082","2011-04-18",8.28
"1083","2011-04-19",8.6
"1084","2011-04-20",9
"1085","2011-04-21",9.04
"1086","2011-04-25",9.28
"1087","2011-04-26",9.08
"1088","2011-04-27",9.16
"1089","2011-04-28",9.4
"1090","2011-04-29",9.44
"1091","2011-05-02",9.28
"1092","2011-05-03",8.72
"1093","2011-05-04",8.68
"1094","2011-05-05",9.16
"1095","2011-05-06",8.8
"1096","2011-05-09",9.2
"1097","2011-05-10",9.48
"1098","2011-05-11",9.48
"1099","2011-05-12",9.4
"1100","2011-05-13",8.92
"1101","2011-05-16",8.84
"1102","2011-05-17",9
"1103","2011-05-18",8.8
"1104","2011-05-19",8.96
"1105","2011-05-20",8.8
"1106","2011-05-23",8.84
"1107","2011-05-24",8.76
"1108","2011-05-25",8.88
"1109","2011-05-26",8.84
"1110","2011-05-27",8.68
"1111","2011-05-31",8.96
"1112","2011-06-01",8.88
"1113","2011-06-02",8.84
"1114","2011-06-03",8.72
"1115","2011-06-06",8.64
"1116","2011-06-07",8.68
"1117","2011-06-08",8.6
"1118","2011-06-09",8.68
"1119","2011-06-10",8.68
"1120","2011-06-13",8.76
"1121","2011-06-14",10.12
"1122","2011-06-15",11.8
"1123","2011-06-16",10.76
"1124","2011-06-17",11.32
"1125","2011-06-20",11.44
"1126","2011-06-21",13.28
"1127","2011-06-22",12.24
"1128","2011-06-23",12.84
"1129","2011-06-24",12.52
"1130","2011-06-27",12.92
"1131","2011-06-28",12.72
"1132","2011-06-29",12.4
"1133","2011-06-30",12.44
"1134","2011-07-01",12.72
"1135","2011-07-05",12.56
"1136","2011-07-06",12.36
"1137","2011-07-07",14.36
"1138","2011-07-08",15.12
"1139","2011-07-11",14.44
"1140","2011-07-12",14
"1141","2011-07-13",13.64
"1142","2011-07-14",13.32
"1143","2011-07-15",13.84
"1144","2011-07-18",13.76
"1145","2011-07-19",14.2
"1146","2011-07-20",15.36
"1147","2011-07-21",17
"1148","2011-07-22",16.92
"1149","2011-07-25",16.040001
"1150","2011-07-26",15.72
"1151","2011-07-27",15.04
"1152","2011-07-28",15.16
"1153","2011-07-29",15.6
"1154","2011-08-01",15.84
"1155","2011-08-02",14.92
"1156","2011-08-03",13.44
"1157","2011-08-04",12.44
"1158","2011-08-05",12.08
"1159","2011-08-08",11.2
"1160","2011-08-09",11.52
"1161","2011-08-10",12.76
"1162","2011-08-11",13.04
"1163","2011-08-12",12.24
"1164","2011-08-15",12.16
"1165","2011-08-16",11.68
"1166","2011-08-17",11.32
"1167","2011-08-18",11.08
"1168","2011-08-19",11.12
"1169","2011-08-22",10.76
"1170","2011-08-23",11.4
"1171","2011-08-24",11.72
"1172","2011-08-25",12.4
"1173","2011-08-26",12
"1174","2011-08-29",12.16
"1175","2011-08-30",11.8
"1176","2011-08-31",12
"1177","2011-09-01",12.36
"1178","2011-09-02",12.1
"1179","2011-09-06",11.33
"1180","2011-09-07",11.93
"1181","2011-09-08",11.96
"1182","2011-09-09",11.25
"1183","2011-09-12",10.77
"1184","2011-09-13",10.78
"1185","2011-09-14",10.13
"1186","2011-09-15",10.16
"1187","2011-09-16",9.97
"1188","2011-09-19",9.65
"1189","2011-09-20",9.4
"1190","2011-09-21",8.93
"1191","2011-09-22",8.47
"1192","2011-09-23",8.22
"1193","2011-09-26",8.53
"1194","2011-09-27",8.69
"1195","2011-09-28",8.16
"1196","2011-09-29",7.79
"1197","2011-09-30",7.67
"1198","2011-10-03",7.05
"1199","2011-10-04",6.98
"1200","2011-10-05",7.58
"1201","2011-10-06",7.55
"1202","2011-10-07",7.37
"1203","2011-10-10",7.76
"1204","2011-10-11",8.75
"1205","2011-10-12",8.99
"1206","2011-10-13",9.03
"1207","2011-10-14",9.06
"1208","2011-10-17",9.07
"1209","2011-10-18",9.34
"1210","2011-10-19",9.35
"1211","2011-10-20",10.34
"1212","2011-10-21",10.65
"1213","2011-10-24",11.18
"1214","2011-10-25",11.11
"1215","2011-10-26",11.39
"1216","2011-10-27",11.76
"1217","2011-10-28",12.34
"1218","2011-10-31",12.66
"1219","2011-11-01",12.1
"1220","2011-11-02",12.36
"1221","2011-11-03",12.36
"1222","2011-11-04",12.25
"1223","2011-11-07",10.53
"1224","2011-11-08",10.7
"1225","2011-11-09",10.33
"1226","2011-11-10",10.49
"1227","2011-11-11",10.26
"1228","2011-11-14",9.79
"1229","2011-11-15",9.99
"1230","2011-11-16",9.95
"1231","2011-11-17",9.54
"1232","2011-11-18",9.51
"1233","2011-11-21",9.28
"1234","2011-11-22",9.2
"1235","2011-11-23",9.15
"1236","2011-11-25",9.1
"1237","2011-11-28",9.51
"1238","2011-11-29",9.79
"1239","2011-11-30",10.09
"1240","2011-12-01",10.32
"1241","2011-12-02",10.59
"1242","2011-12-05",11.11
"1243","2011-12-06",11.55
"1244","2011-12-07",11.51
"1245","2011-12-08",11.33
"1246","2011-12-09",11.5
"1247","2011-12-12",11.54
"1248","2011-12-13",11.49
"1249","2011-12-14",11.54
"1250","2011-12-15",11.81
"1251","2011-12-16",11.8
"1252","2011-12-19",11.78
"1253","2011-12-20",11.81
"1254","2011-12-21",12.12
"1255","2011-12-22",12.2
"1256","2011-12-23",12.46
"1257","2011-12-27",12.38
"1258","2011-12-28",12.02
"1259","2011-12-29",12.44
"1260","2011-12-30",12.35
"1261","2012-01-03",11.84
"1262","2012-01-04",11.72
"1263","2012-01-05",11.73
"1264","2012-01-06",11.83
"1265","2012-01-09",11.7
"1266","2012-01-10",11.77
"1267","2012-01-11",11.75
"1268","2012-01-12",11.35
"1269","2012-01-13",11.46
"1270","2012-01-17",11.52
"1271","2012-01-18",11.52
"1272","2012-01-19",11.51
"1273","2012-01-20",11.51
"1274","2012-01-23",11.52
"1275","2012-01-24",11.54
"1276","2012-01-25",11.47
"1277","2012-01-26",11.52
"1278","2012-01-27",11.5
"1279","2012-01-30",11.42
"1280","2012-01-31",11.47
"1281","2012-02-01",11.61
"1282","2012-02-02",11.45
"1283","2012-02-03",11.52
"1284","2012-02-06",11.59
"1285","2012-02-07",11.5
"1286","2012-02-08",11.97
"1287","2012-02-09",12.86
"1288","2012-02-10",13.52
"1289","2012-02-13",14.09
"1290","2012-02-14",14.3
"1291","2012-02-15",14.5
"1292","2012-02-16",14.9
"1293","2012-02-17",14.33
"1294","2012-02-21",14.46
"1295","2012-02-22",15.01
"1296","2012-02-23",15.51
"1297","2012-02-24",15.68
"1298","2012-02-27",15.97
"1299","2012-02-28",16.34
"1300","2012-02-29",16.77
"1301","2012-03-01",17.77
"1302","2012-03-02",18.34
"1303","2012-03-05",18.07
"1304","2012-03-06",17.469999
"1305","2012-03-07",16
"1306","2012-03-08",15.31
"1307","2012-03-09",16.08
"1308","2012-03-12",16.23
"1309","2012-03-13",15.18
"1310","2012-03-14",16.209999
"1311","2012-03-15",16.4
"1312","2012-03-16",16.540001
"1313","2012-03-19",17.030001
"1314","2012-03-20",16.98
"1315","2012-03-21",16.98
"1316","2012-03-22",16.950001
"1317","2012-03-23",16.360001
"1318","2012-03-26",16.73
"1319","2012-03-27",16.92
"1320","2012-03-28",16.57
"1321","2012-03-29",16.41
"1322","2012-03-30",16.799999
"1323","2012-04-02",17.09
"1324","2012-04-03",17.559999
"1325","2012-04-04",17.16
"1326","2012-04-05",16.67
"1327","2012-04-09",16.68
"1328","2012-04-10",16.110001
"1329","2012-04-11",16.77
"1330","2012-04-12",17.120001
"1331","2012-04-13",17.059999
"1332","2012-04-16",16.98
"1333","2012-04-17",17.57
"1334","2012-04-18",16.99
"1335","2012-04-19",16.879999
"1336","2012-04-20",16.940001
"1337","2012-04-23",16.59
"1338","2012-04-24",16.799999
"1339","2012-04-25",16.870001
"1340","2012-04-26",16.73
"1341","2012-04-27",16.85
"1342","2012-04-30",16.610001
"1343","2012-05-01",16.629999
"1344","2012-05-02",16.68
"1345","2012-05-03",16.34
"1346","2012-05-04",15.9
"1347","2012-05-07",16.15
"1348","2012-05-08",15.92
"1349","2012-05-09",15.8
"1350","2012-05-10",16
"1351","2012-05-11",16.23
"1352","2012-05-14",15.25
"1353","2012-05-15",15.67
"1354","2012-05-16",16.530001
"1355","2012-05-17",16.01
"1356","2012-05-18",15.56
"1357","2012-05-21",16.4
"1358","2012-05-22",16.450001
"1359","2012-05-23",16.35
"1360","2012-05-24",17.67
"1361","2012-05-25",17.639999
"1362","2012-05-29",17.799999
"1363","2012-05-30",17.51
"1364","2012-05-31",17.860001
"1365","2012-06-01",17.1
"1366","2012-06-04",16.959999
"1367","2012-06-05",17.059999
"1368","2012-06-06",17.389999
"1369","2012-06-07",17.34
"1370","2012-06-08",17.74
"1371","2012-06-11",17.959999
"1372","2012-06-12",17.809999
"1373","2012-06-13",17.77
"1374","2012-06-14",17.93
"1375","2012-06-15",18.43
"1376","2012-06-18",18.870001
"1377","2012-06-19",19.02
"1378","2012-06-20",17.99
"1379","2012-06-21",17.35
"1380","2012-06-22",17.02
"1381","2012-06-25",16.4
"1382","2012-06-26",16.51
"1383","2012-06-27",16.48
"1384","2012-06-28",15.89
"1385","2012-06-29",16.799999
"1386","2012-07-02",16.32
"1387","2012-07-03",16.379999
"1388","2012-07-05",16.5
"1389","2012-07-06",16.35
"1390","2012-07-09",15.97
"1391","2012-07-10",15.3
"1392","2012-07-11",15.01
"1393","2012-07-12",14.52
"1394","2012-07-13",14.65
"1395","2012-07-16",15.02
"1396","2012-07-17",14.81
"1397","2012-07-18",14.82
"1398","2012-07-19",14.96
"1399","2012-07-20",13.93
"1400","2012-07-23",13.37
"1401","2012-07-24",13.05
"1402","2012-07-25",12.7
"1403","2012-07-26",12.86
"1404","2012-07-27",13.1
"1405","2012-07-30",12.79
"1406","2012-07-31",12.72
"1407","2012-08-01",12.48
"1408","2012-08-02",12.44
"1409","2012-08-03",12.82
"1410","2012-08-06",13
"1411","2012-08-07",14.19
"1412","2012-08-08",14.75
"1413","2012-08-09",14.54
"1414","2012-08-10",14.35
"1415","2012-08-13",14.48
"1416","2012-08-14",14.94
"1417","2012-08-15",15.03
"1418","2012-08-16",14.97
"1419","2012-08-17",15.02
"1420","2012-08-20",15.28
"1421","2012-08-21",15.51
"1422","2012-08-22",15.87
"1423","2012-08-23",15.85
"1424","2012-08-24",15.33
"1425","2012-08-27",15.32
"1426","2012-08-28",14.81
"1427","2012-08-29",14.84
"1428","2012-08-30",14.83
"1429","2012-08-31",14.83
"1430","2012-09-04",14.21
"1431","2012-09-05",14.5
"1432","2012-09-06",15.01
"1433","2012-09-07",14.78
"1434","2012-09-10",15.21
"1435","2012-09-11",15.22
"1436","2012-09-12",15.61
"1437","2012-09-13",15.58
"1438","2012-09-14",15.69
"1439","2012-09-17",15.49
"1440","2012-09-18",15.25
"1441","2012-09-19",15.6
"1442","2012-09-20",12.89
"1443","2012-09-21",12.5
"1444","2012-09-24",12.09
"1445","2012-09-25",12.26
"1446","2012-09-26",11.93
"1447","2012-09-27",12.38
"1448","2012-09-28",12.24
"1449","2012-10-01",12.17
"1450","2012-10-02",12.25
"1451","2012-10-03",12.23
"1452","2012-10-04",12.3
"1453","2012-10-05",12.08
"1454","2012-10-08",12.19
"1455","2012-10-09",12.08
"1456","2012-10-10",11.6
"1457","2012-10-11",11.9
"1458","2012-10-12",12.14
"1459","2012-10-15",12.45
"1460","2012-10-16",12.65
"1461","2012-10-17",12.86
"1462","2012-10-18",12.66
"1463","2012-10-19",12.14
"1464","2012-10-22",12.11
"1465","2012-10-23",12.49
"1466","2012-10-24",12.59
"1467","2012-10-25",12.63
"1468","2012-10-26",13.33
"1469","2012-10-31",13.73
"1470","2012-11-01",13.8
"1471","2012-11-02",13.7
"1472","2012-11-05",13.84
"1473","2012-11-06",13.9
"1474","2012-11-07",13.89
"1475","2012-11-08",13.67
"1476","2012-11-09",13.77
"1477","2012-11-12",13.91
"1478","2012-11-13",13.76
"1479","2012-11-14",13.68
"1480","2012-11-15",13.77
"1481","2012-11-16",13.79
"1482","2012-11-19",14.22
"1483","2012-11-20",15.1
"1484","2012-11-21",15.8
"1485","2012-11-23",15.89
"1486","2012-11-26",16.379999
"1487","2012-11-27",16.92
"1488","2012-11-28",16.360001
"1489","2012-11-29",16.02
"1490","2012-11-30",15.87
"1491","2012-12-03",15.38
"1492","2012-12-04",16.18
"1493","2012-12-05",15.91
"1494","2012-12-06",15.71
"1495","2012-12-07",15.88
"1496","2012-12-10",16.32
"1497","2012-12-11",16.74
"1498","2012-12-12",16.35
"1499","2012-12-13",16.379999
"1500","2012-12-14",16.58
"1501","2012-12-17",16.940001
"1502","2012-12-18",17.280001
"1503","2012-12-19",17.049999
"1504","2012-12-20",17.07
"1505","2012-12-21",17.040001
"1506","2012-12-24",16.690001
"1507","2012-12-26",16.969999
"1508","2012-12-27",16.83
"1509","2012-12-28",16.77
"1510","2012-12-31",17.379999
"1511","2013-01-02",17.280001
"1512","2013-01-03",17.27
"1513","2013-01-04",16.98
"1514","2013-01-07",16.75
"1515","2013-01-08",16.780001
"1516","2013-01-09",17.15
"1517","2013-01-10",17.15
"1518","2013-01-11",17.09
"1519","2013-01-14",16.870001
"1520","2013-01-15",16.790001
"1521","2013-01-16",16.620001
"1522","2013-01-17",17.049999
"1523","2013-01-18",16.870001
"1524","2013-01-22",17.110001
"1525","2013-01-23",16.700001
"1526","2013-01-24",16.6
"1527","2013-01-25",16.75
"1528","2013-01-28",16.709999
"1529","2013-01-29",16.860001
"1530","2013-01-30",16.709999
"1531","2013-01-31",16.75
"1532","2013-02-01",16.950001
"1533","2013-02-04",16.950001
"1534","2013-02-05",17.23
"1535","2013-02-06",16.92
"1536","2013-02-07",17
"1537","2013-02-08",17.18
"1538","2013-02-11",17.1
"1539","2013-02-12",17.93
"1540","2013-02-13",18
"1541","2013-02-14",18.15
"1542","2013-02-15",18.59
"1543","2013-02-19",18.559999
"1544","2013-02-20",17.74
"1545","2013-02-21",17.32
"1546","2013-02-22",17.299999
"1547","2013-02-25",17.27
"1548","2013-02-26",17.530001
"1549","2013-02-27",17.52
"1550","2013-02-28",17.42
"1551","2013-03-01",17.27
"1552","2013-03-04",16.889999
"1553","2013-03-05",17.35
"1554","2013-03-06",17.1
"1555","2013-03-07",16.969999
"1556","2013-03-08",17.1
"1557","2013-03-11",17.08
"1558","2013-03-12",17
"1559","2013-03-13",17.120001
"1560","2013-03-14",17.4
"1561","2013-03-15",17.34
"1562","2013-03-18",17.25
"1563","2013-03-19",17.209999
"1564","2013-03-20",17.190001
"1565","2013-03-21",16.969999
"1566","2013-03-22",17.02
"1567","2013-03-25",17
"1568","2013-03-26",16.76
"1569","2013-03-27",16.92
"1570","2013-03-28",16.84
"1571","2013-04-01",17.440001
"1572","2013-04-02",16.91
"1573","2013-04-03",16.969999
"1574","2013-04-04",16.709999
"1575","2013-04-05",16.360001
"1576","2013-04-08",16.030001
"1577","2013-04-09",15.82
"1578","2013-04-10",16.16
"1579","2013-04-11",16.35
"1580","2013-04-12",16.030001
"1581","2013-04-15",15.97
"1582","2013-04-16",16.07
"1583","2013-04-17",15.99
"1584","2013-04-18",15.93
"1585","2013-04-19",16.15
"1586","2013-04-22",16.040001
"1587","2013-04-23",16.299999
"1588","2013-04-24",16.299999
"1589","2013-04-25",16.4
"1590","2013-04-26",16.17
"1591","2013-04-29",16.290001
"1592","2013-04-30",16.309999
"1593","2013-05-01",16.25
"1594","2013-05-02",16.27
"1595","2013-05-03",16.52
"1596","2013-05-06",17.1
"1597","2013-05-07",17.559999
"1598","2013-05-08",16.59
"1599","2013-05-09",16.52
"1600","2013-05-10",16.66
"1601","2013-05-13",16.809999
"1602","2013-05-14",17.370001
"1603","2013-05-15",17.52
"1604","2013-05-16",17.690001
"1605","2013-05-17",17.700001
"1606","2013-05-20",18.25
"1607","2013-05-21",17.889999
"1608","2013-05-22",17.700001
"1609","2013-05-23",17.1
"1610","2013-05-24",16.76
"1611","2013-05-28",16.73
"1612","2013-05-29",16.57
"1613","2013-05-30",16.629999
"1614","2013-05-31",16.629999
"1615","2013-06-03",16.6
"1616","2013-06-04",16.91
"1617","2013-06-05",16.42
"1618","2013-06-06",16.75
"1619","2013-06-07",16.99
"1620","2013-06-10",17.32
"1621","2013-06-11",17.48
"1622","2013-06-12",17.77
"1623","2013-06-13",17.48
"1624","2013-06-14",17.280001
"1625","2013-06-17",17.17
"1626","2013-06-18",17.190001
"1627","2013-06-19",17
"1628","2013-06-20",16.610001
"1629","2013-06-21",17.450001
"1630","2013-06-24",17.18
"1631","2013-06-25",17.41
"1632","2013-06-26",17.65
"1633","2013-06-27",17.92
"1634","2013-06-28",18.09
"1635","2013-07-01",18.16
"1636","2013-07-02",17.959999
"1637","2013-07-03",17.98
"1638","2013-07-05",18.370001
"1639","2013-07-08",18.700001
"1640","2013-07-09",18.780001
"1641","2013-07-10",18.879999
"1642","2013-07-11",19.059999
"1643","2013-07-12",18.969999
"1644","2013-07-15",21.780001
"1645","2013-07-16",23.84
"1646","2013-07-17",23.469999
"1647","2013-07-18",24.01
"1648","2013-07-19",23.059999
"1649","2013-07-22",23.129999
"1650","2013-07-23",23.52
"1651","2013-07-24",23.129999
"1652","2013-07-25",23.969999
"1653","2013-07-26",24.09
"1654","2013-07-29",24.68
"1655","2013-07-30",24.629999
"1656","2013-07-31",24.459999
"1657","2013-08-01",25.129999
"1658","2013-08-02",25.41
"1659","2013-08-05",23.9
"1660","2013-08-06",23.549999
"1661","2013-08-07",23.219999
"1662","2013-08-08",22.540001
"1663","2013-08-09",22.780001
"1664","2013-08-12",23.1
"1665","2013-08-13",22.85
"1666","2013-08-14",22.65
"1667","2013-08-15",21.99
"1668","2013-08-16",21.77
"1669","2013-08-19",22.040001
"1670","2013-08-20",22.629999
"1671","2013-08-21",22.65
"1672","2013-08-22",22.559999
"1673","2013-08-23",22.43
"1674","2013-08-26",22.870001
"1675","2013-08-27",22.59
"1676","2013-08-28",23.110001
"1677","2013-08-29",23.5
"1678","2013-08-30",22.959999
"1679","2013-09-03",22.92
"1680","2013-09-04",22.92
"1681","2013-09-05",22.709999
"1682","2013-09-06",22.700001
"1683","2013-09-09",23.040001
"1684","2013-09-10",22.98
"1685","2013-09-11",22.540001
"1686","2013-09-12",22.540001
"1687","2013-09-13",22.549999
"1688","2013-09-16",22.549999
"1689","2013-09-17",22.549999
"1690","2013-09-18",22.5
"1691","2013-09-19",21.860001
"1692","2013-09-20",22.35
"1693","2013-09-23",21.799999
"1694","2013-09-24",21.299999
"1695","2013-09-25",21.68
"1696","2013-09-26",22.030001
"1697","2013-09-27",22
"1698","2013-09-30",21.67
"1699","2013-10-01",22.4
"1700","2013-10-02",22.02
"1701","2013-10-03",21.440001
"1702","2013-10-04",21.18
"1703","2013-10-07",20.58
"1704","2013-10-08",19.76
"1705","2013-10-09",19.610001
"1706","2013-10-10",21.02
"1707","2013-10-11",20.389999
"1708","2013-10-14",20.83
"1709","2013-10-15",20.9
"1710","2013-10-16",21.379999
"1711","2013-10-17",21.299999
"1712","2013-10-18",21.700001
"1713","2013-10-21",21.540001
"1714","2013-10-22",21.85
"1715","2013-10-23",22.530001
"1716","2013-10-24",23.07
"1717","2013-10-25",22.799999
"1718","2013-10-28",22.049999
"1719","2013-10-29",22.190001
"1720","2013-10-30",21.110001
"1721","2013-10-31",20.18
"1722","2013-11-01",20.07
"1723","2013-11-04",20.52
"1724","2013-11-05",20.870001
"1725","2013-11-06",20.129999
"1726","2013-11-07",19.5
"1727","2013-11-08",19.66
"1728","2013-11-11",20.219999
"1729","2013-11-12",20.42
"1730","2013-11-13",21.469999
"1731","2013-11-14",20.969999
"1732","2013-11-15",22.16
"1733","2013-11-18",21.77
"1734","2013-11-19",21.59
"1735","2013-11-20",20.73
"1736","2013-11-21",21.07
"1737","2013-11-22",20.82
"1738","2013-11-25",21.389999
"1739","2013-11-26",22.25
"1740","2013-11-27",22.58
"1741","2013-11-29",22.959999
"1742","2013-12-02",23.360001
"1743","2013-12-03",22.809999
"1744","2013-12-04",22.41
"1745","2013-12-05",22.5
"1746","2013-12-06",22.6
"1747","2013-12-09",23.030001
"1748","2013-12-10",22.57
"1749","2013-12-11",23.139999
"1750","2013-12-12",23.190001
"1751","2013-12-13",23.82
"1752","2013-12-16",23.870001
"1753","2013-12-17",24.700001
"1754","2013-12-18",24.85
"1755","2013-12-19",25.280001
"1756","2013-12-20",26.309999
"1757","2013-12-23",26.299999
"1758","2013-12-24",26.450001
"1759","2013-12-26",26.360001
"1760","2013-12-27",26.35
"1761","2013-12-30",26.280001
"1762","2013-12-31",26.290001
"1763","2014-01-02",27.309999
"1764","2014-01-03",28.030001
"1765","2014-01-06",30.309999
"1766","2014-01-07",28.99
"1767","2014-01-08",29.389999
"1768","2014-01-09",29.5
"1769","2014-01-10",29.52
"1770","2014-01-13",29.25
"1771","2014-01-14",29.84
"1772","2014-01-15",29.969999
"1773","2014-01-16",29.809999
"1774","2014-01-17",29.75
"1775","2014-01-21",29.4
"1776","2014-01-22",29.110001
"1777","2014-01-23",29.07
"1778","2014-01-24",28.35
"1779","2014-01-27",27.43
"1780","2014-01-28",26.17
"1781","2014-01-29",25.959999
"1782","2014-01-30",25.42
"1783","2014-01-31",24.92
"1784","2014-02-03",23.9
"1785","2014-02-04",24.76
"1786","2014-02-05",25.41
"1787","2014-02-06",25.23
"1788","2014-02-07",25.85
"1789","2014-02-10",26.82
"1790","2014-02-11",27.51
"1791","2014-02-12",27.450001
"1792","2014-02-13",27.5
"1793","2014-02-14",27.26
"1794","2014-02-18",27.610001
"1795","2014-02-19",26.700001
"1796","2014-02-20",27.18
"1797","2014-02-21",27.370001
"1798","2014-02-24",27.690001
"1799","2014-02-25",30.299999
"1800","2014-02-26",30.85
"1801","2014-02-27",31.780001
"1802","2014-02-28",31.440001
"1803","2014-03-03",31.08
"1804","2014-03-04",30.790001
"1805","2014-03-05",31.530001
"1806","2014-03-06",32.02
"1807","2014-03-07",32.439999
"1808","2014-03-10",32.509998
"1809","2014-03-11",31.469999
"1810","2014-03-12",32.02
"1811","2014-03-13",31.01
"1812","2014-03-14",31.209999
"1813","2014-03-17",31.280001
"1814","2014-03-18",31.52
"1815","2014-03-19",30.950001
"1816","2014-03-20",30.459999
"1817","2014-03-21",29.780001
"1818","2014-03-24",28.82
"1819","2014-03-25",28.629999
"1820","2014-03-26",27.559999
"1821","2014-03-27",27.16
"1822","2014-03-28",28.030001
"1823","2014-03-31",29.41
"1824","2014-04-01",29.790001
"1825","2014-04-02",30.5
"1826","2014-04-03",29.290001
"1827","2014-04-04",28.41
"1828","2014-04-07",27.1
"1829","2014-04-08",27.280001
"1830","2014-04-09",27.74
"1831","2014-04-10",26.219999
"1832","2014-04-11",26.139999
"1833","2014-04-14",25.879999
"1834","2014-04-15",26.66
"1835","2014-04-16",27.709999
"1836","2014-04-17",27.870001
"1837","2014-04-21",28.01
"1838","2014-04-22",28.34
"1839","2014-04-23",28.040001
"1840","2014-04-24",27.82
"1841","2014-04-25",26.959999
"1842","2014-04-28",26.950001
"1843","2014-04-29",26.75
"1844","2014-04-30",27.139999
"1845","2014-05-01",27.200001
"1846","2014-05-02",26.469999
"1847","2014-05-05",25.99
"1848","2014-05-06",25.09
"1849","2014-05-07",24.370001
"1850","2014-05-08",23.24
"1851","2014-05-09",23.75
"1852","2014-05-12",24.59
"1853","2014-05-13",23.790001
"1854","2014-05-14",23.85
"1855","2014-05-15",23.41
"1856","2014-05-16",23.309999
"1857","2014-05-19",23.690001
"1858","2014-05-20",23.379999
"1859","2014-05-21",23.379999
"1860","2014-05-22",24.190001
"1861","2014-05-23",24.34
"1862","2014-05-27",25.379999
"1863","2014-05-28",25.27
"1864","2014-05-29",25.620001
"1865","2014-05-30",25.129999
"1866","2014-06-02",24.65
"1867","2014-06-03",24.9
"1868","2014-06-04",25.549999
"1869","2014-06-05",26.379999
"1870","2014-06-06",27.110001
"1871","2014-06-09",27.469999
"1872","2014-06-10",27.4
"1873","2014-06-11",26.99
"1874","2014-06-12",26.450001
"1875","2014-06-13",27.459999
"1876","2014-06-16",27.57
"1877","2014-06-17",27.52
"1878","2014-06-18",26.93
"1879","2014-06-19",26.200001
"1880","2014-06-20",26.549999
"1881","2014-06-23",27.32
"1882","2014-06-24",27.469999
"1883","2014-06-25",28.690001
"1884","2014-06-26",28.360001
"1885","2014-06-27",28.49
"1886","2014-06-30",28.620001
"1887","2014-07-01",29.24
"1888","2014-07-02",28.290001
"1889","2014-07-03",28.65
"1890","2014-07-07",27.82
"1891","2014-07-08",27.209999
"1892","2014-07-09",26.9
"1893","2014-07-10",27.27
"1894","2014-07-11",27.08
"1895","2014-07-14",27.75
"1896","2014-07-15",27.58
"1897","2014-07-16",27.93
"1898","2014-07-17",27.059999
"1899","2014-07-18",27.209999
"1900","2014-07-21",27.01
"1901","2014-07-22",27.5
"1902","2014-07-23",27.83
"1903","2014-07-24",27.370001
"1904","2014-07-25",26.639999
"1905","2014-07-28",26.780001
"1906","2014-07-29",26.030001
"1907","2014-07-30",30.959999
"1908","2014-07-31",30.889999
"1909","2014-08-01",30.42
"1910","2014-08-04",30.9
"1911","2014-08-05",30.959999
"1912","2014-08-06",30.67
"1913","2014-08-07",30.85
"1914","2014-08-08",30.74
"1915","2014-08-11",31.09
"1916","2014-08-12",30.620001
"1917","2014-08-13",30.809999
"1918","2014-08-14",30.469999
"1919","2014-08-15",30.07
"1920","2014-08-18",30.99
"1921","2014-08-19",30.790001
"1922","2014-08-20",30.559999
"1923","2014-08-21",30.719999
"1924","2014-08-22",30.5
"1925","2014-08-25",30.790001
"1926","2014-08-26",30.58
