"","date","REV"
"1005","2010-12-28",9.96
"1006","2010-12-29",9.85
"1007","2010-12-30",9.8
"1008","2010-12-31",9.84
"1009","2011-01-03",10.21
"1010","2011-01-04",10.06
"1011","2011-01-05",10.04
"1012","2011-01-06",9.96
"1013","2011-01-07",9.86
"1014","2011-01-10",9.85
"1015","2011-01-11",9.76
"1016","2011-01-12",9.85
"1017","2011-01-13",9.83
"1018","2011-01-14",9.77
"1019","2011-01-18",9.93
"1020","2011-01-19",9.74
"1021","2011-01-20",9.7
"1022","2011-01-21",9.71
"1023","2011-01-24",9.7
"1024","2011-01-25",9.67
"1025","2011-01-26",9.77
"1026","2011-01-27",10.18
"1027","2011-01-28",9.85
"1028","2011-01-31",9.74
"1029","2011-02-01",9.82
"1030","2011-02-02",9.96
"1031","2011-02-03",9.9
"1032","2011-02-04",9.86
"1033","2011-02-07",9.9
"1034","2011-02-08",9.86
"1035","2011-02-09",10.01
"1036","2011-02-10",10.04
"1037","2011-02-11",10.24
"1038","2011-02-14",10.54
"1039","2011-02-15",10.6
"1040","2011-02-16",10.86
"1041","2011-02-17",13.19
"1042","2011-02-18",14.65
"1043","2011-02-22",14.68
"1044","2011-02-23",13.85
"1045","2011-02-24",14.66
"1046","2011-02-25",14.74
"1047","2011-02-28",14.94
"1048","2011-03-01",14.51
"1049","2011-03-02",14.98
"1050","2011-03-03",14.95
"1051","2011-03-04",14.9
"1052","2011-03-07",14.75
"1053","2011-03-08",14.82
"1054","2011-03-09",14.89
"1055","2011-03-10",14.27
"1056","2011-03-11",14.31
"1057","2011-03-14",14.17
"1058","2011-03-15",13.81
"1059","2011-03-16",13.37
"1060","2011-03-17",14.06
"1061","2011-03-18",14.68
"1062","2011-03-21",14.92
"1063","2011-03-22",14.95
"1064","2011-03-23",14.92
"1065","2011-03-24",14.84
"1066","2011-03-25",14.86
"1067","2011-03-28",14.86
"1068","2011-03-29",14.87
"1069","2011-03-30",15.87
"1070","2011-03-31",15.87
"1071","2011-04-01",16.040001
"1072","2011-04-04",16.040001
"1073","2011-04-05",16.17
"1074","2011-04-06",16.209999
"1075","2011-04-07",15.58
"1076","2011-04-08",15.28
"1077","2011-04-11",15.67
"1078","2011-04-12",15.74
"1079","2011-04-13",15.88
"1080","2011-04-14",15.87
"1081","2011-04-15",16.190001
"1082","2011-04-18",15.95
"1083","2011-04-19",16.110001
"1084","2011-04-20",16.32
"1085","2011-04-21",16.57
"1086","2011-04-25",16.25
"1087","2011-04-26",16.200001
"1088","2011-04-27",16.35
"1089","2011-04-28",17.450001
"1090","2011-04-29",17.219999
"1091","2011-05-02",17.030001
"1092","2011-05-03",16.85
"1093","2011-05-04",16.370001
"1094","2011-05-05",16.200001
"1095","2011-05-06",16.15
"1096","2011-05-09",16.34
"1097","2011-05-10",16.58
"1098","2011-05-11",16.299999
"1099","2011-05-12",16.5
"1100","2011-05-13",16.299999
"1101","2011-05-16",16.559999
"1102","2011-05-17",16.440001
"1103","2011-05-18",17.209999
"1104","2011-05-19",17.07
"1105","2011-05-20",17.02
"1106","2011-05-23",16.940001
"1107","2011-05-24",16.959999
"1108","2011-05-25",17.01
"1109","2011-05-26",17.280001
"1110","2011-05-27",17.219999
"1111","2011-05-31",17.620001
"1112","2011-06-01",16.860001
"1113","2011-06-02",16.790001
"1114","2011-06-03",16.59
"1115","2011-06-06",15.67
"1116","2011-06-07",15.64
"1117","2011-06-08",15
"1118","2011-06-09",15.16
"1119","2011-06-10",14.68
"1120","2011-06-13",14.86
"1121","2011-06-14",15.6
"1122","2011-06-15",14.99
"1123","2011-06-16",15.18
"1124","2011-06-17",14.78
"1125","2011-06-20",15.41
"1126","2011-06-21",15.9
"1127","2011-06-22",15.81
"1128","2011-06-23",15.76
"1129","2011-06-24",15.67
"1130","2011-06-27",15.91
"1131","2011-06-28",16.49
"1132","2011-06-29",16.85
"1133","2011-06-30",16.799999
"1134","2011-07-01",17.27
"1135","2011-07-05",17.33
"1136","2011-07-06",17.5
"1137","2011-07-07",18.040001
"1138","2011-07-08",18.74
"1139","2011-07-11",18.59
"1140","2011-07-12",18.469999
"1141","2011-07-13",18.790001
"1142","2011-07-14",19.190001
"1143","2011-07-15",19.129999
"1144","2011-07-18",18.73
"1145","2011-07-19",19.25
"1146","2011-07-20",18.98
"1147","2011-07-21",19.24
"1148","2011-07-22",19.08
"1149","2011-07-25",18.299999
"1150","2011-07-26",17.700001
"1151","2011-07-27",17.780001
"1152","2011-07-28",17.26
"1153","2011-07-29",16.84
"1154","2011-08-01",16.5
"1155","2011-08-02",15.98
"1156","2011-08-03",16.07
"1157","2011-08-04",14.75
"1158","2011-08-05",14.98
"1159","2011-08-08",12.98
"1160","2011-08-09",13.94
"1161","2011-08-10",12.83
"1162","2011-08-11",13.82
"1163","2011-08-12",14.35
"1164","2011-08-15",14.59
"1165","2011-08-16",13.94
"1166","2011-08-17",14.19
"1167","2011-08-18",13.06
"1168","2011-08-19",12.8
"1169","2011-08-22",12.51
"1170","2011-08-23",13.17
"1171","2011-08-24",13.31
"1172","2011-08-25",13.01
"1173","2011-08-26",13.14
"1174","2011-08-29",13.45
"1175","2011-08-30",13.5
"1176","2011-08-31",13.33
"1177","2011-09-01",13.01
"1178","2011-09-02",12.5
"1179","2011-09-06",12.16
"1180","2011-09-07",12.87
"1181","2011-09-08",12.47
"1182","2011-09-09",11.93
"1183","2011-09-12",11.72
"1184","2011-09-13",11.73
"1185","2011-09-14",12.29
"1186","2011-09-15",12.57
"1187","2011-09-16",13.58
"1188","2011-09-19",13.51
"1189","2011-09-20",13.47
"1190","2011-09-21",12.66
"1191","2011-09-22",12.04
"1192","2011-09-23",12.08
"1193","2011-09-26",12.44
"1194","2011-09-27",12.85
"1195","2011-09-28",12.12
"1196","2011-09-29",12.47
"1197","2011-09-30",12.32
"1198","2011-10-03",11.32
"1199","2011-10-04",12.16
"1200","2011-10-05",12.56
"1201","2011-10-06",12.83
"1202","2011-10-07",12.41
"1203","2011-10-10",12.88
"1204","2011-10-11",12.85
"1205","2011-10-12",13.32
"1206","2011-10-13",13.34
"1207","2011-10-14",14.12
"1208","2011-10-17",13.81
"1209","2011-10-18",14.34
"1210","2011-10-19",14.11
"1211","2011-10-20",14.09
"1212","2011-10-21",14.46
"1213","2011-10-24",14.96
"1214","2011-10-25",14.95
"1215","2011-10-26",15.21
"1216","2011-10-27",16.120001
"1217","2011-10-28",16.18
"1218","2011-10-31",14.73
"1219","2011-11-01",13.71
"1220","2011-11-02",14.13
"1221","2011-11-03",14.69
"1222","2011-11-04",14.68
"1223","2011-11-07",14.68
"1224","2011-11-08",14.95
"1225","2011-11-09",14.46
"1226","2011-11-10",14.57
"1227","2011-11-11",14.97
"1228","2011-11-14",14.74
"1229","2011-11-15",14.99
"1230","2011-11-16",14.59
"1231","2011-11-17",14.41
"1232","2011-11-18",14.46
"1233","2011-11-21",13.91
"1234","2011-11-22",13.94
"1235","2011-11-23",13.62
"1236","2011-11-25",13.74
"1237","2011-11-28",14.78
"1238","2011-11-29",14.87
"1239","2011-11-30",15.43
"1240","2011-12-01",15.45
"1241","2011-12-02",15.29
"1242","2011-12-05",15.36
"1243","2011-12-06",15.09
"1244","2011-12-07",15.17
"1245","2011-12-08",14.79
"1246","2011-12-09",15.32
"1247","2011-12-12",15.1
"1248","2011-12-13",14.49
"1249","2011-12-14",13.87
"1250","2011-12-15",14.12
"1251","2011-12-16",14.54
"1252","2011-12-19",14.29
"1253","2011-12-20",14.86
"1254","2011-12-21",14.84
"1255","2011-12-22",14.57
"1256","2011-12-23",14.89
"1257","2011-12-27",14.79
"1258","2011-12-28",14.51
"1259","2011-12-29",14.88
"1260","2011-12-30",14.87
"1261","2012-01-03",14.98
"1262","2012-01-04",14.79
"1263","2012-01-05",14.56
"1264","2012-01-06",14.52
"1265","2012-01-09",14.27
"1266","2012-01-10",14.18
"1267","2012-01-11",14.21
"1268","2012-01-12",14.36
"1269","2012-01-13",14.61
"1270","2012-01-17",14.87
"1271","2012-01-18",15.19
"1272","2012-01-19",15.24
"1273","2012-01-20",15.24
"1274","2012-01-23",15.21
"1275","2012-01-24",15.11
"1276","2012-01-25",15.01
"1277","2012-01-26",15.09
"1278","2012-01-27",15.61
"1279","2012-01-30",15.7
"1280","2012-01-31",15.76
"1281","2012-02-01",15.8
"1282","2012-02-02",15.88
"1283","2012-02-03",16.43
"1284","2012-02-06",15.94
"1285","2012-02-07",15.83
"1286","2012-02-08",15.77
"1287","2012-02-09",15.71
"1288","2012-02-10",15.52
"1289","2012-02-13",15.94
"1290","2012-02-14",15.82
"1291","2012-02-15",15.78
"1292","2012-02-16",15.92
"1293","2012-02-17",16.309999
"1294","2012-02-21",15.78
"1295","2012-02-22",15.74
"1296","2012-02-23",15.75
"1297","2012-02-24",15.59
"1298","2012-02-27",15.12
"1299","2012-02-28",15.11
"1300","2012-02-29",15.16
"1301","2012-03-01",15.33
"1302","2012-03-02",15.01
"1303","2012-03-05",15.04
"1304","2012-03-06",14.77
"1305","2012-03-07",15.12
"1306","2012-03-08",15.7
"1307","2012-03-09",16.07
"1308","2012-03-12",15.99
"1309","2012-03-13",16.52
"1310","2012-03-14",16.15
"1311","2012-03-15",16.43
"1312","2012-03-16",16.610001
"1313","2012-03-19",16.799999
"1314","2012-03-20",16.82
"1315","2012-03-21",16.73
"1316","2012-03-22",16.959999
"1317","2012-03-23",17.379999
"1318","2012-03-26",17.559999
"1319","2012-03-27",17.469999
"1320","2012-03-28",17.59
"1321","2012-03-29",17.83
"1322","2012-03-30",17.25
"1323","2012-04-02",17.209999
"1324","2012-04-03",17.120001
"1325","2012-04-04",17
"1326","2012-04-05",17.25
"1327","2012-04-09",17.1
"1328","2012-04-10",16.370001
"1329","2012-04-11",16.98
"1330","2012-04-12",17.639999
"1331","2012-04-13",17.620001
"1332","2012-04-16",17.790001
"1333","2012-04-17",17.77
"1334","2012-04-18",17.5
"1335","2012-04-19",17.35
"1336","2012-04-20",17.690001
"1337","2012-04-23",17.33
"1338","2012-04-24",17.469999
"1339","2012-04-25",17.469999
"1340","2012-04-26",17.219999
"1341","2012-04-27",17.09
"1342","2012-04-30",17.08
"1343","2012-05-01",16.459999
"1344","2012-05-02",16.26
"1345","2012-05-03",16.01
"1346","2012-05-04",15.3
"1347","2012-05-07",15.25
"1348","2012-05-08",15.3
"1349","2012-05-09",15.08
"1350","2012-05-10",15
"1351","2012-05-11",14.81
"1352","2012-05-14",14.6
"1353","2012-05-15",14.6
"1354","2012-05-16",14.82
"1355","2012-05-17",14.53
"1356","2012-05-18",14.8
"1357","2012-05-21",14.9
"1358","2012-05-22",14.65
"1359","2012-05-23",14.65
"1360","2012-05-24",14.89
"1361","2012-05-25",14.89
"1362","2012-05-29",15.01
"1363","2012-05-30",14.88
"1364","2012-05-31",14.89
"1365","2012-06-01",14.76
"1366","2012-06-04",14.66
"1367","2012-06-05",14.87
"1368","2012-06-06",15.35
"1369","2012-06-07",15.15
"1370","2012-06-08",15.2
"1371","2012-06-11",14.9
"1372","2012-06-12",14.67
"1373","2012-06-13",14.24
"1374","2012-06-14",14.61
"1375","2012-06-15",14.5
"1376","2012-06-18",14.28
"1377","2012-06-19",14.3
"1378","2012-06-20",14.17
"1379","2012-06-21",13.6
"1380","2012-06-22",13.79
"1381","2012-06-25",13.72
"1382","2012-06-26",13.73
"1383","2012-06-27",13.55
"1384","2012-06-28",13.62
"1385","2012-06-29",14.23
"1386","2012-07-02",14.45
"1387","2012-07-03",14.56
"1388","2012-07-05",14.7
"1389","2012-07-06",14.73
"1390","2012-07-09",14.7
"1391","2012-07-10",14.65
"1392","2012-07-11",14.73
"1393","2012-07-12",14.82
"1394","2012-07-13",14.99
"1395","2012-07-16",14.93
"1396","2012-07-17",14.92
"1397","2012-07-18",14.74
"1398","2012-07-19",14.83
"1399","2012-07-20",14.8
"1400","2012-07-23",14.3
"1401","2012-07-24",13.97
"1402","2012-07-25",13.76
"1403","2012-07-26",13.6
"1404","2012-07-27",13.81
"1405","2012-07-30",13.57
"1406","2012-07-31",14.55
"1407","2012-08-01",13.86
"1408","2012-08-02",13.55
"1409","2012-08-03",13.86
"1410","2012-08-06",14.47
"1411","2012-08-07",14.4
"1412","2012-08-08",14.25
"1413","2012-08-09",13.92
"1414","2012-08-10",13.7
"1415","2012-08-13",13.65
"1416","2012-08-14",13.5
"1417","2012-08-15",13.8
"1418","2012-08-16",13.77
"1419","2012-08-17",13.8
"1420","2012-08-20",13.62
"1421","2012-08-21",13.35
"1422","2012-08-22",13.16
"1423","2012-08-23",13.01
"1424","2012-08-24",12.96
"1425","2012-08-27",13.03
"1426","2012-08-28",13.02
"1427","2012-08-29",13.21
"1428","2012-08-30",13.01
"1429","2012-08-31",13.27
"1430","2012-09-04",13.19
"1431","2012-09-05",12.97
"1432","2012-09-06",12.99
"1433","2012-09-07",12.81
"1434","2012-09-10",12.87
"1435","2012-09-11",12.9
"1436","2012-09-12",13.86
"1437","2012-09-13",14.74
"1438","2012-09-14",14.72
"1439","2012-09-17",14.94
"1440","2012-09-18",15.07
"1441","2012-09-19",15.23
"1442","2012-09-20",15.14
"1443","2012-09-21",15.44
"1444","2012-09-24",15.39
"1445","2012-09-25",15.34
"1446","2012-09-26",15.23
"1447","2012-09-27",15.45
"1448","2012-09-28",15.44
"1449","2012-10-01",15.33
"1450","2012-10-02",15.27
"1451","2012-10-03",15.42
"1452","2012-10-04",15.51
"1453","2012-10-05",15.28
"1454","2012-10-08",15.37
"1455","2012-10-09",15.28
"1456","2012-10-10",14.96
"1457","2012-10-11",14.77
"1458","2012-10-12",14.79
"1459","2012-10-15",14.87
"1460","2012-10-16",15.43
"1461","2012-10-17",15.72
"1462","2012-10-18",15.25
"1463","2012-10-19",14.57
"1464","2012-10-22",14.52
"1465","2012-10-23",14.59
"1466","2012-10-24",14.94
"1467","2012-10-25",15.1
"1468","2012-10-26",15.13
"1469","2012-10-31",15.4
"1470","2012-11-01",15.88
"1471","2012-11-02",15.51
"1472","2012-11-05",15.19
"1473","2012-11-06",15.42
"1474","2012-11-07",14.9
"1475","2012-11-08",14.65
"1476","2012-11-09",14.71
"1477","2012-11-12",15.11
"1478","2012-11-13",15.01
"1479","2012-11-14",14.89
"1480","2012-11-15",14.78
"1481","2012-11-16",14.6
"1482","2012-11-19",14.94
"1483","2012-11-20",14.9
"1484","2012-11-21",14.95
"1485","2012-11-23",15.11
"1486","2012-11-26",14.99
"1487","2012-11-27",14.91
"1488","2012-11-28",14.99
"1489","2012-11-29",15
"1490","2012-11-30",14.92
"1491","2012-12-03",14.9
"1492","2012-12-04",14.9
"1493","2012-12-05",14.88
"1494","2012-12-06",14.92
"1495","2012-12-07",14.88
"1496","2012-12-10",15.01
"1497","2012-12-11",15.01
"1498","2012-12-12",14.83
"1499","2012-12-13",14.61
"1500","2012-12-14",14.55
"1501","2012-12-17",14.65
"1502","2012-12-18",14.8
"1503","2012-12-19",14.82
"1504","2012-12-20",14.77
"1505","2012-12-21",14.34
"1506","2012-12-24",14.35
"1507","2012-12-26",14.26
"1508","2012-12-27",14.2
"1509","2012-12-28",13.93
"1510","2012-12-31",14.5
"1511","2013-01-02",14.96
"1512","2013-01-03",14.96
"1513","2013-01-04",15.51
"1514","2013-01-07",15.25
"1515","2013-01-08",15.05
"1516","2013-01-09",15.13
"1517","2013-01-10",15.16
"1518","2013-01-11",15.07
"1519","2013-01-14",15.2
"1520","2013-01-15",15.32
"1521","2013-01-16",15.16
"1522","2013-01-17",15.36
"1523","2013-01-18",15.18
"1524","2013-01-22",15.4
"1525","2013-01-23",15.79
"1526","2013-01-24",16.040001
"1527","2013-01-25",16.190001
"1528","2013-01-28",16.110001
"1529","2013-01-29",16.16
"1530","2013-01-30",15.81
"1531","2013-01-31",15.75
"1532","2013-02-01",15.74
"1533","2013-02-04",15.5
"1534","2013-02-05",18.309999
"1535","2013-02-06",19.040001
"1536","2013-02-07",18.9
"1537","2013-02-08",19.99
"1538","2013-02-11",20.08
"1539","2013-02-12",20.469999
"1540","2013-02-13",20.799999
"1541","2013-02-14",20.790001
"1542","2013-02-15",21.01
"1543","2013-02-19",22.120001
"1544","2013-02-20",21.23
"1545","2013-02-21",21.620001
"1546","2013-02-22",21.59
"1547","2013-02-25",21.08
"1548","2013-02-26",21.889999
"1549","2013-02-27",22.33
"1550","2013-02-28",22.549999
"1551","2013-03-01",23.120001
"1552","2013-03-04",23.34
"1553","2013-03-05",23.280001
"1554","2013-03-06",23.059999
"1555","2013-03-07",22.91
"1556","2013-03-08",22.309999
"1557","2013-03-11",22.549999
"1558","2013-03-12",22.809999
"1559","2013-03-13",22.82
"1560","2013-03-14",22.84
"1561","2013-03-15",22.23
"1562","2013-03-18",22.629999
"1563","2013-03-19",22.389999
"1564","2013-03-20",22.83
"1565","2013-03-21",22.639999
"1566","2013-03-22",22.35
"1567","2013-03-25",22.389999
"1568","2013-03-26",22.52
"1569","2013-03-27",22.290001
"1570","2013-03-28",22.360001
"1571","2013-04-01",22.01
"1572","2013-04-02",21.98
"1573","2013-04-03",21.17
"1574","2013-04-04",21.41
"1575","2013-04-05",21.200001
"1576","2013-04-08",21.07
"1577","2013-04-09",21.209999
"1578","2013-04-10",21.709999
"1579","2013-04-11",22.299999
"1580","2013-04-12",22.1
"1581","2013-04-15",20.68
"1582","2013-04-16",21.15
"1583","2013-04-17",20.120001
"1584","2013-04-18",20.129999
"1585","2013-04-19",20.15
"1586","2013-04-22",20.09
"1587","2013-04-23",20.559999
"1588","2013-04-24",20.540001
"1589","2013-04-25",19.16
"1590","2013-04-26",18.9
"1591","2013-04-29",18.549999
"1592","2013-04-30",19.35
"1593","2013-05-01",18.24
"1594","2013-05-02",18.309999
"1595","2013-05-03",19.35
"1596","2013-05-06",18.98
"1597","2013-05-07",19.15
"1598","2013-05-08",19.16
"1599","2013-05-09",18.950001
"1600","2013-05-10",18.879999
"1601","2013-05-13",18.860001
"1602","2013-05-14",19.110001
"1603","2013-05-15",19.25
"1604","2013-05-16",19.049999
"1605","2013-05-17",19.1
"1606","2013-05-20",19.58
"1607","2013-05-21",19.41
"1608","2013-05-22",19.6
"1609","2013-05-23",19.52
"1610","2013-05-24",19.629999
"1611","2013-05-28",19.92
"1612","2013-05-29",19.629999
"1613","2013-05-30",19.93
"1614","2013-05-31",19.9
"1615","2013-06-03",19.860001
"1616","2013-06-04",19.780001
"1617","2013-06-05",19.75
"1618","2013-06-06",19.82
"1619","2013-06-07",19.73
"1620","2013-06-10",19.940001
"1621","2013-06-11",19.85
"1622","2013-06-12",19.91
"1623","2013-06-13",20.639999
"1624","2013-06-14",20.059999
"1625","2013-06-17",20.1
"1626","2013-06-18",20.129999
"1627","2013-06-19",19.969999
"1628","2013-06-20",19.860001
"1629","2013-06-21",19.559999
"1630","2013-06-24",21.76
"1631","2013-06-25",22.51
"1632","2013-06-26",22.25
"1633","2013-06-27",22.620001
"1634","2013-06-28",22.059999
"1635","2013-07-01",22.5
"1636","2013-07-02",22.639999
"1637","2013-07-03",23.24
"1638","2013-07-05",24.790001
"1639","2013-07-08",24.299999
"1640","2013-07-09",24.01
"1641","2013-07-10",24.049999
"1642","2013-07-11",24.139999
"1643","2013-07-12",23.870001
"1644","2013-07-15",24.85
"1645","2013-07-16",24.57
"1646","2013-07-17",24.709999
"1647","2013-07-18",24.370001
"1648","2013-07-19",24.870001
"1649","2013-07-22",24.879999
"1650","2013-07-23",25.4
"1651","2013-07-24",25.200001
"1652","2013-07-25",25.49
"1653","2013-07-26",24.629999
"1654","2013-07-29",24.799999
"1655","2013-07-30",24.85
"1656","2013-07-31",25.09
"1657","2013-08-01",24.959999
"1658","2013-08-02",24.5
"1659","2013-08-05",26.16
"1660","2013-08-06",25.620001
"1661","2013-08-07",24.83
"1662","2013-08-08",24.49
"1663","2013-08-09",24.59
"1664","2013-08-12",25.01
"1665","2013-08-13",24.68
"1666","2013-08-14",24.860001
"1667","2013-08-15",24.299999
"1668","2013-08-16",24.23
"1669","2013-08-19",23.33
"1670","2013-08-20",23.75
"1671","2013-08-21",23.389999
"1672","2013-08-22",23.889999
"1673","2013-08-23",23.48
"1674","2013-08-26",23.41
"1675","2013-08-27",22.799999
"1676","2013-08-28",22.610001
"1677","2013-08-29",22.940001
"1678","2013-08-30",22.379999
"1679","2013-09-03",23.309999
"1680","2013-09-04",23.74
"1681","2013-09-05",24.040001
"1682","2013-09-06",24.389999
"1683","2013-09-09",24.209999
"1684","2013-09-10",24.450001
"1685","2013-09-11",25.59
"1686","2013-09-12",25.59
"1687","2013-09-13",25.799999
"1688","2013-09-16",25.75
"1689","2013-09-17",25.799999
"1690","2013-09-18",25.75
"1691","2013-09-19",25.629999
"1692","2013-09-20",26.110001
"1693","2013-09-23",26.209999
"1694","2013-09-24",26.51
"1695","2013-09-25",27.389999
"1696","2013-09-26",28
"1697","2013-09-27",27.98
"1698","2013-09-30",27.77
"1699","2013-10-01",28
"1700","2013-10-02",27.870001
"1701","2013-10-03",27.709999
"1702","2013-10-04",27.889999
"1703","2013-10-07",27.309999
"1704","2013-10-08",26.049999
"1705","2013-10-09",26.1
"1706","2013-10-10",26.32
"1707","2013-10-11",27.25
"1708","2013-10-14",27.639999
"1709","2013-10-15",28.08
"1710","2013-10-16",28.5
"1711","2013-10-17",29.040001
"1712","2013-10-18",29.120001
"1713","2013-10-21",28.35
"1714","2013-10-22",28.25
"1715","2013-10-23",27.620001
"1716","2013-10-24",26.07
"1717","2013-10-25",24.950001
"1718","2013-10-28",24.799999
"1719","2013-10-29",24.540001
"1720","2013-10-30",24.35
"1721","2013-10-31",23.75
"1722","2013-11-01",23.35
"1723","2013-11-04",23.870001
"1724","2013-11-05",23.450001
"1725","2013-11-06",23.32
"1726","2013-11-07",23.51
"1727","2013-11-08",24.01
"1728","2013-11-11",24.110001
"1729","2013-11-12",23.76
"1730","2013-11-13",24.25
"1731","2013-11-14",24.26
"1732","2013-11-15",24.559999
"1733","2013-11-18",24.5
"1734","2013-11-19",24.280001
"1735","2013-11-20",24.450001
"1736","2013-11-21",24.59
"1737","2013-11-22",25.450001
"1738","2013-11-25",25.290001
"1739","2013-11-26",26.32
"1740","2013-11-27",26.6
"1741","2013-11-29",26.4
"1742","2013-12-02",26.059999
"1743","2013-12-03",25.91
"1744","2013-12-04",25
"1745","2013-12-05",24.860001
"1746","2013-12-06",25
"1747","2013-12-09",24.889999
"1748","2013-12-10",24.610001
"1749","2013-12-11",24.1
"1750","2013-12-12",24.379999
"1751","2013-12-13",24.9
"1752","2013-12-16",25.15
"1753","2013-12-17",24.48
"1754","2013-12-18",24.26
"1755","2013-12-19",24.33
"1756","2013-12-20",24.85
"1757","2013-12-23",24.84
"1758","2013-12-24",25.02
"1759","2013-12-26",24.82
"1760","2013-12-27",24.43
"1761","2013-12-30",24.559999
"1762","2013-12-31",24.959999
"1763","2014-01-02",25.23
"1764","2014-01-03",25.84
"1765","2014-01-06",25.030001
"1766","2014-01-07",25.52
"1767","2014-01-08",24.709999
"1768","2014-01-09",24.91
"1769","2014-01-10",24.610001
"1770","2014-01-13",24.27
"1771","2014-01-14",24.440001
"1772","2014-01-15",24.370001
"1773","2014-01-16",24.540001
"1774","2014-01-17",23.76
"1775","2014-01-21",23.43
"1776","2014-01-22",23.48
"1777","2014-01-23",23.33
"1778","2014-01-24",22.889999
"1779","2014-01-27",22.67
"1780","2014-01-28",22.870001
"1781","2014-01-29",22.540001
"1782","2014-01-30",23.110001
"1783","2014-01-31",23.48
"1784","2014-02-03",22.629999
"1785","2014-02-04",22.799999
"1786","2014-02-05",22.75
"1787","2014-02-06",22.74
"1788","2014-02-07",22.809999
"1789","2014-02-10",22.610001
"1790","2014-02-11",23.48
"1791","2014-02-12",23.139999
"1792","2014-02-13",24.23
"1793","2014-02-14",24.309999
"1794","2014-02-18",24.110001
"1795","2014-02-19",23.469999
"1796","2014-02-20",24.030001
"1797","2014-02-21",23.76
"1798","2014-02-24",24.32
"1799","2014-02-25",24.07
"1800","2014-02-26",23.959999
"1801","2014-02-27",24.129999
"1802","2014-02-28",23.610001
"1803","2014-03-03",23.74
"1804","2014-03-04",24.92
"1805","2014-03-05",24.540001
"1806","2014-03-06",24.77
"1807","2014-03-07",26.559999
"1808","2014-03-10",27.52
"1809","2014-03-11",27.530001
"1810","2014-03-12",27.58
"1811","2014-03-13",27.139999
"1812","2014-03-14",26.82
"1813","2014-03-17",27
"1814","2014-03-18",26.73
"1815","2014-03-19",26.57
"1816","2014-03-20",26.33
"1817","2014-03-21",26.360001
"1818","2014-03-24",26.15
"1819","2014-03-25",26.290001
"1820","2014-03-26",25.49
"1821","2014-03-27",25.290001
"1822","2014-03-28",25.360001
"1823","2014-03-31",25.549999
"1824","2014-04-01",25.799999
"1825","2014-04-02",25.629999
"1826","2014-04-03",25.610001
"1827","2014-04-04",25.700001
"1828","2014-04-07",25.4
"1829","2014-04-08",25.629999
"1830","2014-04-09",25.92
"1831","2014-04-10",25.809999
"1832","2014-04-11",25.450001
"1833","2014-04-14",25.65
"1834","2014-04-15",25.74
"1835","2014-04-16",26.139999
"1836","2014-04-17",26.57
"1837","2014-04-21",28.15
"1838","2014-04-22",29.16
"1839","2014-04-23",29.26
"1840","2014-04-24",29.83
"1841","2014-04-25",29.809999
"1842","2014-04-28",29.790001
"1843","2014-04-29",29.690001
"1844","2014-04-30",30.139999
"1845","2014-05-01",30.01
"1846","2014-05-02",30.02
"1847","2014-05-05",30.09
"1848","2014-05-06",29.299999
"1849","2014-05-07",29.1
"1850","2014-05-08",28.83
"1851","2014-05-09",29.360001
"1852","2014-05-12",30.299999
"1853","2014-05-13",29.639999
"1854","2014-05-14",29.32
"1855","2014-05-15",29.190001
"1856","2014-05-16",29.370001
"1857","2014-05-19",30.440001
"1858","2014-05-20",30.33
"1859","2014-05-21",30.120001
"1860","2014-05-22",30.02
"1861","2014-05-23",30.51
"1862","2014-05-27",30.9
"1863","2014-05-28",30.040001
"1864","2014-05-29",30.639999
"1865","2014-05-30",31.52
"1866","2014-06-02",30.559999
"1867","2014-06-03",30.43
"1868","2014-06-04",30.77
"1869","2014-06-05",31.040001
"1870","2014-06-06",31.01
"1871","2014-06-09",30.860001
"1872","2014-06-10",31.120001
"1873","2014-06-11",30.75
"1874","2014-06-12",30.370001
"1875","2014-06-13",30.52
"1876","2014-06-16",30.389999
"1877","2014-06-17",30.459999
"1878","2014-06-18",31.059999
"1879","2014-06-19",31.309999
"1880","2014-06-20",31.18
"1881","2014-06-23",30.280001
"1882","2014-06-24",29.77
"1883","2014-06-25",29.83
"1884","2014-06-26",29.889999
"1885","2014-06-27",30.1
"1886","2014-06-30",30.5
"1887","2014-07-01",30.66
"1888","2014-07-02",30.620001
"1889","2014-07-03",30.92
"1890","2014-07-07",31.15
"1891","2014-07-08",31.120001
"1892","2014-07-09",31.809999
"1893","2014-07-10",31.030001
"1894","2014-07-11",30.99
"1895","2014-07-14",30.700001
"1896","2014-07-15",30.5
"1897","2014-07-16",30.18
"1898","2014-07-17",30
"1899","2014-07-18",30.459999
"1900","2014-07-21",29.860001
"1901","2014-07-22",30.16
"1902","2014-07-23",30.33
"1903","2014-07-24",30.370001
"1904","2014-07-25",29.9
"1905","2014-07-28",29.75
"1906","2014-07-29",29.77
"1907","2014-07-30",30.709999
"1908","2014-07-31",30.5
"1909","2014-08-01",30.49
"1910","2014-08-04",30.389999
"1911","2014-08-05",29.969999
"1912","2014-08-06",30.440001
"1913","2014-08-07",30.059999
"1914","2014-08-08",30.41
"1915","2014-08-11",30.98
"1916","2014-08-12",30.540001
"1917","2014-08-13",30.82
"1918","2014-08-14",32.16
"1919","2014-08-15",32.98
"1920","2014-08-18",33.25
"1921","2014-08-19",32.98
