"","date","CRIS"
"1010","2011-01-04",10.2
"1011","2011-01-05",10.45
"1012","2011-01-06",10.9
"1013","2011-01-07",10.75
"1014","2011-01-10",10.8
"1015","2011-01-11",11.4
"1016","2011-01-12",14
"1017","2011-01-13",14.85
"1018","2011-01-14",16.200001
"1019","2011-01-18",15.6
"1020","2011-01-19",13.9
"1021","2011-01-20",14.15
"1022","2011-01-21",13.95
"1023","2011-01-24",14.75
"1024","2011-01-25",14.55
"1025","2011-01-26",14.8
"1026","2011-01-27",15.05
"1027","2011-01-28",14.3
"1028","2011-01-31",13.85
"1029","2011-02-01",14.35
"1030","2011-02-02",14
"1031","2011-02-03",14.95
"1032","2011-02-04",14.6
"1033","2011-02-07",14.95
"1034","2011-02-08",15.3
"1035","2011-02-09",15.2
"1036","2011-02-10",14.9
"1037","2011-02-11",14.9
"1038","2011-02-14",14.95
"1039","2011-02-15",13.9
"1040","2011-02-16",14.45
"1041","2011-02-17",14.4
"1042","2011-02-18",14.7
"1043","2011-02-22",14.05
"1044","2011-02-23",14.15
"1045","2011-02-24",14.1
"1046","2011-02-25",15
"1047","2011-02-28",15.55
"1048","2011-03-01",14.65
"1049","2011-03-02",14.8
"1050","2011-03-03",15
"1051","2011-03-04",14.95
"1052","2011-03-07",14.5
"1053","2011-03-08",14.9
"1054","2011-03-09",14.85
"1055","2011-03-10",14.45
"1056","2011-03-11",14.7
"1057","2011-03-14",14.45
"1058","2011-03-15",14.4
"1059","2011-03-16",14.1
"1060","2011-03-17",13.9
"1061","2011-03-18",14.65
"1062","2011-03-21",16.25
"1063","2011-03-22",15.25
"1064","2011-03-23",15.35
"1065","2011-03-24",16.15
"1066","2011-03-25",16.4
"1067","2011-03-28",16.049999
"1068","2011-03-29",16.4
"1069","2011-03-30",16.4
"1070","2011-03-31",16.25
"1071","2011-04-01",16.75
"1072","2011-04-04",17.15
"1073","2011-04-05",18.450001
"1074","2011-04-06",21.1
"1075","2011-04-07",20.35
"1076","2011-04-08",20.25
"1077","2011-04-11",19.65
"1078","2011-04-12",19.25
"1079","2011-04-13",19
"1080","2011-04-14",19.35
"1081","2011-04-15",19.9
"1082","2011-04-18",19.950001
"1083","2011-04-19",20.4
"1084","2011-04-20",20.049999
"1085","2011-04-21",20.299999
"1086","2011-04-25",20.25
"1087","2011-04-26",21.75
"1088","2011-04-27",21.65
"1089","2011-04-28",21.950001
"1090","2011-04-29",20.799999
"1091","2011-05-02",19.25
"1092","2011-05-03",18.549999
"1093","2011-05-04",18.35
"1094","2011-05-05",18.25
"1095","2011-05-06",18.4
"1096","2011-05-09",18.85
"1097","2011-05-10",18.799999
"1098","2011-05-11",18.35
"1099","2011-05-12",19.35
"1100","2011-05-13",18.549999
"1101","2011-05-16",17.799999
"1102","2011-05-17",17.85
"1103","2011-05-18",18.35
"1104","2011-05-19",18.049999
"1105","2011-05-20",18.1
"1106","2011-05-23",17.299999
"1107","2011-05-24",17.6
"1108","2011-05-25",18
"1109","2011-05-26",18.049999
"1110","2011-05-27",17.75
"1111","2011-05-31",18.799999
"1112","2011-06-01",17.799999
"1113","2011-06-02",17.6
"1114","2011-06-03",17.9
"1115","2011-06-06",17.700001
"1116","2011-06-07",18.1
"1117","2011-06-08",17.75
"1118","2011-06-09",17.799999
"1119","2011-06-10",16.549999
"1120","2011-06-13",15
"1121","2011-06-14",16.299999
"1122","2011-06-15",15.25
"1123","2011-06-16",15.65
"1124","2011-06-17",16.049999
"1125","2011-06-20",16.6
"1126","2011-06-21",17
"1127","2011-06-22",16.450001
"1128","2011-06-23",16.6
"1129","2011-06-24",17.9
"1130","2011-06-27",17.950001
"1131","2011-06-28",17.799999
"1132","2011-06-29",17.450001
"1133","2011-06-30",17.9
"1134","2011-07-01",18.1
"1135","2011-07-05",17.950001
"1136","2011-07-06",18.049999
"1137","2011-07-07",18.5
"1138","2011-07-08",19.950001
"1139","2011-07-11",19.25
"1140","2011-07-12",19.1
"1141","2011-07-13",19.25
"1142","2011-07-14",19.9
"1143","2011-07-15",19.950001
"1144","2011-07-18",19.200001
"1145","2011-07-19",20
"1146","2011-07-20",19.65
"1147","2011-07-21",19.9
"1148","2011-07-22",21.15
"1149","2011-07-25",19.950001
"1150","2011-07-26",19.549999
"1151","2011-07-27",18.549999
"1152","2011-07-28",17.85
"1153","2011-07-29",17.450001
"1154","2011-08-01",17.65
"1155","2011-08-02",16.6
"1156","2011-08-03",17
"1157","2011-08-04",15.4
"1158","2011-08-05",15.2
"1159","2011-08-08",13.75
"1160","2011-08-09",16.4
"1161","2011-08-10",14.95
"1162","2011-08-11",15.65
"1163","2011-08-12",15.4
"1164","2011-08-15",16.549999
"1165","2011-08-16",15.4
"1166","2011-08-17",15.2
"1167","2011-08-18",14.2
"1168","2011-08-19",14
"1169","2011-08-22",14.3
"1170","2011-08-23",15
"1171","2011-08-24",15.1
"1172","2011-08-25",14.5
"1173","2011-08-26",15
"1174","2011-08-29",16.200001
"1175","2011-08-30",15.9
"1176","2011-08-31",16
"1177","2011-09-01",15.05
"1178","2011-09-02",14.4
"1179","2011-09-06",15.2
"1180","2011-09-07",15.95
"1181","2011-09-08",15.05
"1182","2011-09-09",14.55
"1183","2011-09-12",15.45
"1184","2011-09-13",16.299999
"1185","2011-09-14",16.799999
"1186","2011-09-15",16.25
"1187","2011-09-16",16.35
"1188","2011-09-19",15.9
"1189","2011-09-20",15.65
"1190","2011-09-21",15
"1191","2011-09-22",15.2
"1192","2011-09-23",15.4
"1193","2011-09-26",15.8
"1194","2011-09-27",16.5
"1195","2011-09-28",15.25
"1196","2011-09-29",15.9
"1197","2011-09-30",15.8
"1198","2011-10-03",14.45
"1199","2011-10-04",15.95
"1200","2011-10-05",16.299999
"1201","2011-10-06",16.200001
"1202","2011-10-07",15.35
"1203","2011-10-10",16.5
"1204","2011-10-11",16.4
"1205","2011-10-12",16.65
"1206","2011-10-13",16.65
"1207","2011-10-14",17.25
"1208","2011-10-17",16.25
"1209","2011-10-18",17.799999
"1210","2011-10-19",16.9
"1211","2011-10-20",16.9
"1212","2011-10-21",17.5
"1213","2011-10-24",18.4
"1214","2011-10-25",17.25
"1215","2011-10-26",18.25
"1216","2011-10-27",18.85
"1217","2011-10-28",18.450001
"1218","2011-10-31",18.4
"1219","2011-11-01",17.200001
"1220","2011-11-02",18
"1221","2011-11-03",18.65
"1222","2011-11-04",18.549999
"1223","2011-11-07",18
"1224","2011-11-08",18.799999
"1225","2011-11-09",19.1
"1226","2011-11-10",18.799999
"1227","2011-11-11",19.1
"1228","2011-11-14",18.65
"1229","2011-11-15",18.950001
"1230","2011-11-16",18.299999
"1231","2011-11-17",17.799999
"1232","2011-11-18",17.549999
"1233","2011-11-21",16.75
"1234","2011-11-22",16.6
"1235","2011-11-23",15.8
"1236","2011-11-25",15.4
"1237","2011-11-28",16.450001
"1238","2011-11-29",16.1
"1239","2011-11-30",18.049999
"1240","2011-12-01",18.4
"1241","2011-12-02",18.25
"1242","2011-12-05",18.4
"1243","2011-12-06",18.450001
"1244","2011-12-07",18.450001
"1245","2011-12-08",17.799999
"1246","2011-12-09",18.9
"1247","2011-12-12",19.5
"1248","2011-12-13",19.85
"1249","2011-12-14",20
"1250","2011-12-15",20
"1251","2011-12-16",20.4
"1252","2011-12-19",19.6
"1253","2011-12-20",20.450001
"1254","2011-12-21",21.700001
"1255","2011-12-22",22.15
"1256","2011-12-23",22.5
"1257","2011-12-27",23.25
"1258","2011-12-28",22.799999
"1259","2011-12-29",23.35
"1260","2011-12-30",23.4
"1261","2012-01-03",22.75
"1262","2012-01-04",22.549999
"1263","2012-01-05",22.6
"1264","2012-01-06",21.950001
"1265","2012-01-09",22.15
"1266","2012-01-10",22.35
"1267","2012-01-11",22.75
"1268","2012-01-12",22.75
"1269","2012-01-13",22.6
"1270","2012-01-17",22.6
"1271","2012-01-18",23.4
"1272","2012-01-19",23.9
"1273","2012-01-20",23.700001
"1274","2012-01-23",23.5
"1275","2012-01-24",24.299999
"1276","2012-01-25",25
"1277","2012-01-26",25.6
"1278","2012-01-27",25.9
"1279","2012-01-30",23.75
"1280","2012-01-31",24.75
"1281","2012-02-01",24.950001
"1282","2012-02-02",24.9
"1283","2012-02-03",25.049999
"1284","2012-02-06",25.75
"1285","2012-02-07",27.35
"1286","2012-02-08",25.5
"1287","2012-02-09",24.9
"1288","2012-02-10",23.85
"1289","2012-02-13",23.450001
"1290","2012-02-14",23.950001
"1291","2012-02-15",24.450001
"1292","2012-02-16",23.950001
"1293","2012-02-17",23.049999
"1294","2012-02-21",22.549999
"1295","2012-02-22",22.5
"1296","2012-02-23",22.9
"1297","2012-02-24",22.5
"1298","2012-02-27",22.950001
"1299","2012-02-28",23.1
"1300","2012-02-29",22.549999
"1301","2012-03-01",22.65
"1302","2012-03-02",22.049999
"1303","2012-03-05",22
"1304","2012-03-06",21.200001
"1305","2012-03-07",22.549999
"1306","2012-03-08",22.6
"1307","2012-03-09",23
"1308","2012-03-12",22.549999
"1309","2012-03-13",23.15
"1310","2012-03-14",22.799999
"1311","2012-03-15",23.15
"1312","2012-03-16",22.9
"1313","2012-03-19",22.799999
"1314","2012-03-20",22.049999
"1315","2012-03-21",22.75
"1316","2012-03-22",22.85
"1317","2012-03-23",22.6
"1318","2012-03-26",23.049999
"1319","2012-03-27",24.549999
"1320","2012-03-28",25.15
"1321","2012-03-29",24.9
"1322","2012-03-30",24.1
"1323","2012-04-02",24.25
"1324","2012-04-03",24.299999
"1325","2012-04-04",23.6
"1326","2012-04-05",23.75
"1327","2012-04-09",23.950001
"1328","2012-04-10",22.200001
"1329","2012-04-11",22.950001
"1330","2012-04-12",23.25
"1331","2012-04-13",22.5
"1332","2012-04-16",24.25
"1333","2012-04-17",24.299999
"1334","2012-04-18",24.799999
"1335","2012-04-19",24.15
"1336","2012-04-20",24.65
"1337","2012-04-23",24
"1338","2012-04-24",23.85
"1339","2012-04-25",24.6
"1340","2012-04-26",24.35
"1341","2012-04-27",24.9
"1342","2012-04-30",23.950001
"1343","2012-05-01",23.299999
"1344","2012-05-02",24.25
"1345","2012-05-03",23.549999
"1346","2012-05-04",23.15
"1347","2012-05-07",23.75
"1348","2012-05-08",23.9
"1349","2012-05-09",24
"1350","2012-05-10",24.450001
"1351","2012-05-11",24.700001
"1352","2012-05-14",24.75
"1353","2012-05-15",24.1
"1354","2012-05-16",24.200001
"1355","2012-05-17",23.35
"1356","2012-05-18",22.35
"1357","2012-05-21",23.85
"1358","2012-05-22",23
"1359","2012-05-23",22.9
"1360","2012-05-24",23.299999
"1361","2012-05-25",23
"1362","2012-05-29",23.85
"1363","2012-05-30",23.700001
"1364","2012-05-31",23.4
"1365","2012-06-01",22.5
"1366","2012-06-04",23.35
"1367","2012-06-05",23.85
"1368","2012-06-06",24
"1369","2012-06-07",23.299999
"1370","2012-06-08",24.1
"1371","2012-06-11",22.950001
"1372","2012-06-12",23.25
"1373","2012-06-13",23
"1374","2012-06-14",23.5
"1375","2012-06-15",23.75
"1376","2012-06-18",23.799999
"1377","2012-06-19",24.1
"1378","2012-06-20",24.549999
"1379","2012-06-21",24.700001
"1380","2012-06-22",25.65
"1381","2012-06-25",26.049999
"1382","2012-06-26",26.1
"1383","2012-06-27",26.9
"1384","2012-06-28",26.950001
"1385","2012-06-29",27
"1386","2012-07-02",27.5
"1387","2012-07-03",26.75
"1388","2012-07-05",27.15
"1389","2012-07-06",26.950001
"1390","2012-07-09",27
"1391","2012-07-10",26.15
"1392","2012-07-11",26.15
"1393","2012-07-12",26.450001
"1394","2012-07-13",26.450001
"1395","2012-07-16",26.1
"1396","2012-07-17",26.049999
"1397","2012-07-18",26.75
"1398","2012-07-19",26.299999
"1399","2012-07-20",25.950001
"1400","2012-07-23",25.549999
"1401","2012-07-24",24.35
"1402","2012-07-25",24.15
"1403","2012-07-26",24.85
"1404","2012-07-27",25.5
"1405","2012-07-30",24.85
"1406","2012-07-31",24.200001
"1407","2012-08-01",22.65
"1408","2012-08-02",23.15
"1409","2012-08-03",23.35
"1410","2012-08-06",22.85
"1411","2012-08-07",22.25
"1412","2012-08-08",21.549999
"1413","2012-08-09",21.85
"1414","2012-08-10",21.35
"1415","2012-08-13",21.25
"1416","2012-08-14",20.65
"1417","2012-08-15",20.65
"1418","2012-08-16",21.450001
"1419","2012-08-17",21.4
"1420","2012-08-20",20.35
"1421","2012-08-21",19.85
"1422","2012-08-22",20.299999
"1423","2012-08-23",20.049999
"1424","2012-08-24",20.700001
"1425","2012-08-27",20.4
"1426","2012-08-28",20.65
"1427","2012-08-29",21.65
"1428","2012-08-30",21.85
"1429","2012-08-31",22
"1430","2012-09-04",21.15
"1431","2012-09-05",21.299999
"1432","2012-09-06",21.450001
"1433","2012-09-07",21.049999
"1434","2012-09-10",21.049999
"1435","2012-09-11",21.15
"1436","2012-09-12",21.1
"1437","2012-09-13",21.700001
"1438","2012-09-14",21.15
"1439","2012-09-17",21
"1440","2012-09-18",21.65
"1441","2012-09-19",21.75
"1442","2012-09-20",21.35
"1443","2012-09-21",21.549999
"1444","2012-09-24",21.35
"1445","2012-09-25",20.85
"1446","2012-09-26",20.200001
"1447","2012-09-27",21
"1448","2012-09-28",20.700001
"1449","2012-10-01",20.6
"1450","2012-10-02",20.35
"1451","2012-10-03",20.25
"1452","2012-10-04",20.299999
"1453","2012-10-05",20.35
"1454","2012-10-08",20.049999
"1455","2012-10-09",20
"1456","2012-10-10",20.35
"1457","2012-10-11",20.450001
"1458","2012-10-12",19.75
"1459","2012-10-15",20.299999
"1460","2012-10-16",20.4
"1461","2012-10-17",21.1
"1462","2012-10-18",21
"1463","2012-10-19",20.049999
"1464","2012-10-22",19.700001
"1465","2012-10-23",20.1
"1466","2012-10-24",19.549999
"1467","2012-10-25",19.5
"1468","2012-10-26",19.15
"1469","2012-10-31",19.049999
"1470","2012-11-01",19.299999
"1471","2012-11-02",18.4
"1472","2012-11-05",17.799999
"1473","2012-11-06",18.1
"1474","2012-11-07",17.200001
"1475","2012-11-08",16.6
"1476","2012-11-09",16.4
"1477","2012-11-12",16.450001
"1478","2012-11-13",16.5
"1479","2012-11-14",16.049999
"1480","2012-11-15",15.5
"1481","2012-11-16",15.8
"1482","2012-11-19",16.200001
"1483","2012-11-20",16.25
"1484","2012-11-21",16.799999
"1485","2012-11-23",16.9
"1486","2012-11-26",17
"1487","2012-11-27",16.950001
"1488","2012-11-28",17.65
"1489","2012-11-29",16.799999
"1490","2012-11-30",16.75
"1491","2012-12-03",15.85
"1492","2012-12-04",16.1
"1493","2012-12-05",15.7
"1494","2012-12-06",15.1
"1495","2012-12-07",15.25
"1496","2012-12-10",15.7
"1497","2012-12-11",16.75
"1498","2012-12-12",16.9
"1499","2012-12-13",16.799999
"1500","2012-12-14",16.85
"1501","2012-12-17",17.200001
"1502","2012-12-18",17.9
"1503","2012-12-19",17.9
"1504","2012-12-20",17.9
"1505","2012-12-21",18.4
"1506","2012-12-24",18.299999
"1507","2012-12-26",17.4
"1508","2012-12-27",17.25
"1509","2012-12-28",17
"1510","2012-12-31",17.15
"1511","2013-01-02",18.299999
"1512","2013-01-03",17.950001
"1513","2013-01-04",17.549999
"1514","2013-01-07",17.1
"1515","2013-01-08",17.25
"1516","2013-01-09",18.1
"1517","2013-01-10",17.5
"1518","2013-01-11",16.85
"1519","2013-01-14",16.85
"1520","2013-01-15",17.25
"1521","2013-01-16",16.700001
"1522","2013-01-17",16.6
"1523","2013-01-18",16.200001
"1524","2013-01-22",16.049999
"1525","2013-01-23",15.6
"1526","2013-01-24",15.2
"1527","2013-01-25",15.7
"1528","2013-01-28",15.75
"1529","2013-01-29",15.5
"1530","2013-01-30",15.3
"1531","2013-01-31",15.9
"1532","2013-02-01",15.85
"1533","2013-02-04",15.35
"1534","2013-02-05",15.7
"1535","2013-02-06",15.45
"1536","2013-02-07",15.2
"1537","2013-02-08",14.95
"1538","2013-02-11",14.95
"1539","2013-02-12",14.95
"1540","2013-02-13",14.45
"1541","2013-02-14",14.05
"1542","2013-02-15",14
"1543","2013-02-19",15.1
"1544","2013-02-20",14.1
"1545","2013-02-21",13.75
"1546","2013-02-22",14.35
"1547","2013-02-25",14.55
"1548","2013-02-26",14.45
"1549","2013-02-27",14.05
"1550","2013-02-28",13.45
"1551","2013-03-01",15.4
"1552","2013-03-04",16.200001
"1553","2013-03-05",16.4
"1554","2013-03-06",16.200001
"1555","2013-03-07",16.85
"1556","2013-03-08",17.450001
"1557","2013-03-11",17.450001
"1558","2013-03-12",17.6
"1559","2013-03-13",17.200001
"1560","2013-03-14",16.9
"1561","2013-03-15",16.799999
"1562","2013-03-18",16.549999
"1563","2013-03-19",16.35
"1564","2013-03-20",16.200001
"1565","2013-03-21",16.35
"1566","2013-03-22",17.299999
"1567","2013-03-25",16.799999
"1568","2013-03-26",16.9
"1569","2013-03-27",16.35
"1570","2013-03-28",16.4
"1571","2013-04-01",15.6
"1572","2013-04-02",15.55
"1573","2013-04-03",15.35
"1574","2013-04-04",15.2
"1575","2013-04-05",15.65
"1576","2013-04-08",15.8
"1577","2013-04-09",16.049999
"1578","2013-04-10",16.450001
"1579","2013-04-11",16.700001
"1580","2013-04-12",17
"1581","2013-04-15",15.85
"1582","2013-04-16",16.049999
"1583","2013-04-17",16.4
"1584","2013-04-18",15.95
"1585","2013-04-19",16.1
"1586","2013-04-22",15.55
"1587","2013-04-23",15.8
"1588","2013-04-24",15.9
"1589","2013-04-25",17.049999
"1590","2013-04-26",18.9
"1591","2013-04-29",20.15
"1592","2013-04-30",18.75
"1593","2013-05-01",18.25
"1594","2013-05-02",18.450001
"1595","2013-05-03",18.700001
"1596","2013-05-06",18.15
"1597","2013-05-07",18
"1598","2013-05-08",19.15
"1599","2013-05-09",19.299999
"1600","2013-05-10",20.65
"1601","2013-05-13",21.75
"1602","2013-05-14",22.299999
"1603","2013-05-15",22
"1604","2013-05-16",20.049999
"1605","2013-05-17",20.6
"1606","2013-05-20",19.549999
"1607","2013-05-21",19.4
"1608","2013-05-22",18.5
"1609","2013-05-23",18.9
"1610","2013-05-24",19.15
"1611","2013-05-28",19
"1612","2013-05-29",18.85
"1613","2013-05-30",19.65
"1614","2013-05-31",18.799999
"1615","2013-06-03",18.75
"1616","2013-06-04",17.799999
"1617","2013-06-05",16.75
"1618","2013-06-06",17.5
"1619","2013-06-07",17.35
"1620","2013-06-10",17.5
"1621","2013-06-11",17.799999
"1622","2013-06-12",17.049999
"1623","2013-06-13",17.75
"1624","2013-06-14",17.1
"1625","2013-06-17",17.200001
"1626","2013-06-18",17.15
"1627","2013-06-19",16.950001
"1628","2013-06-20",16.4
"1629","2013-06-21",16.950001
"1630","2013-06-24",16.35
"1631","2013-06-25",16
"1632","2013-06-26",16
"1633","2013-06-27",16.049999
"1634","2013-06-28",15.95
"1635","2013-07-01",17.1
"1636","2013-07-02",16.799999
"1637","2013-07-03",17.299999
"1638","2013-07-05",17.6
"1639","2013-07-08",17.4
"1640","2013-07-09",17.4
"1641","2013-07-10",17.299999
"1642","2013-07-11",18.549999
"1643","2013-07-12",19.1
"1644","2013-07-15",19.450001
"1645","2013-07-16",18.950001
"1646","2013-07-17",19.049999
"1647","2013-07-18",18.85
"1648","2013-07-19",18.75
"1649","2013-07-22",18.700001
"1650","2013-07-23",18.25
"1651","2013-07-24",18.450001
"1652","2013-07-25",19.6
"1653","2013-07-26",19.549999
"1654","2013-07-29",19.6
"1655","2013-07-30",19.549999
"1656","2013-07-31",20.75
"1657","2013-08-01",20.35
"1658","2013-08-02",20.049999
"1659","2013-08-05",21
"1660","2013-08-06",20.65
"1661","2013-08-07",19.35
"1662","2013-08-08",18.950001
"1663","2013-08-09",18.950001
"1664","2013-08-12",19.25
"1665","2013-08-13",20.15
"1666","2013-08-14",20.450001
"1667","2013-08-15",20.4
"1668","2013-08-16",19.549999
"1669","2013-08-19",19.549999
"1670","2013-08-20",20.4
"1671","2013-08-21",21.799999
"1672","2013-08-22",22.15
"1673","2013-08-23",21.65
"1674","2013-08-26",22.049999
"1675","2013-08-27",20.549999
"1676","2013-08-28",21.049999
"1677","2013-08-29",22.85
"1678","2013-08-30",21.9
"1679","2013-09-03",21.9
"1680","2013-09-04",21.85
"1681","2013-09-05",21.75
"1682","2013-09-06",21.450001
"1683","2013-09-09",22
"1684","2013-09-10",21.549999
"1685","2013-09-11",21
"1686","2013-09-12",21.049999
"1687","2013-09-13",21.549999
"1688","2013-09-16",21.299999
"1689","2013-09-17",21.5
"1690","2013-09-18",21.4
"1691","2013-09-19",21.950001
"1692","2013-09-20",21.450001
"1693","2013-09-23",21.4
"1694","2013-09-24",21.25
"1695","2013-09-25",21.450001
"1696","2013-09-26",22
"1697","2013-09-27",21.5
"1698","2013-09-30",22.299999
"1699","2013-10-01",22.299999
"1700","2013-10-02",23.15
"1701","2013-10-03",22.549999
"1702","2013-10-04",21.6
"1703","2013-10-07",20.799999
"1704","2013-10-08",19.25
"1705","2013-10-09",19.1
"1706","2013-10-10",20.1
"1707","2013-10-11",21.450001
"1708","2013-10-14",21.299999
"1709","2013-10-15",20.700001
"1710","2013-10-16",21.15
"1711","2013-10-17",22
"1712","2013-10-18",22.799999
"1713","2013-10-21",22.700001
"1714","2013-10-22",22.049999
"1715","2013-10-23",21.9
"1716","2013-10-24",22.15
"1717","2013-10-25",21.6
"1718","2013-10-28",21.35
"1719","2013-10-29",21.450001
"1720","2013-10-30",20
"1721","2013-10-31",19.950001
"1722","2013-11-01",19.65
"1723","2013-11-04",19.75
"1724","2013-11-05",19.450001
"1725","2013-11-06",14.3
"1726","2013-11-07",14.55
"1727","2013-11-08",13.75
"1728","2013-11-11",14.25
"1729","2013-11-12",14.2
"1730","2013-11-13",14
"1731","2013-11-14",14.35
"1732","2013-11-15",14.1
"1733","2013-11-18",13.75
"1734","2013-11-19",13.7
"1735","2013-11-20",13.6
"1736","2013-11-21",13.8
"1737","2013-11-22",14.1
"1738","2013-11-25",15.75
"1739","2013-11-26",16.450001
"1740","2013-11-27",16.75
"1741","2013-11-29",16
"1742","2013-12-02",16.049999
"1743","2013-12-03",17.15
"1744","2013-12-04",16.6
"1745","2013-12-05",16.9
"1746","2013-12-06",17.15
"1747","2013-12-09",13.95
"1748","2013-12-10",13.85
"1749","2013-12-11",12.3
"1750","2013-12-12",12.65
"1751","2013-12-13",12.7
"1752","2013-12-16",12.8
"1753","2013-12-17",12.5
"1754","2013-12-18",12.8
"1755","2013-12-19",13.7
"1756","2013-12-20",14.1
"1757","2013-12-23",14.05
"1758","2013-12-24",14.15
"1759","2013-12-26",14
"1760","2013-12-27",14.05
"1761","2013-12-30",14.05
"1762","2013-12-31",14.1
"1763","2014-01-02",14.35
"1764","2014-01-03",14.7
"1765","2014-01-06",14.95
"1766","2014-01-07",14.85
"1767","2014-01-08",14.85
"1768","2014-01-09",14.8
"1769","2014-01-10",14.7
"1770","2014-01-13",15
"1771","2014-01-14",15.45
"1772","2014-01-15",15.75
"1773","2014-01-16",15.35
"1774","2014-01-17",15.4
"1775","2014-01-21",15.4
"1776","2014-01-22",15.4
"1777","2014-01-23",14.75
"1778","2014-01-24",14.45
"1779","2014-01-27",14.7
"1780","2014-01-28",15.1
"1781","2014-01-29",14.5
"1782","2014-01-30",14.75
"1783","2014-01-31",14.15
"1784","2014-02-03",13.45
"1785","2014-02-04",13.65
"1786","2014-02-05",13.35
"1787","2014-02-06",13.35
"1788","2014-02-07",14.3
"1789","2014-02-10",14.95
"1790","2014-02-11",15.25
"1791","2014-02-12",14.75
"1792","2014-02-13",15.1
"1793","2014-02-14",14.8
"1794","2014-02-18",15.45
"1795","2014-02-19",14.85
"1796","2014-02-20",16
"1797","2014-02-21",16.549999
"1798","2014-02-24",16.700001
"1799","2014-02-25",16.15
"1800","2014-02-26",16.200001
"1801","2014-02-27",16.049999
"1802","2014-02-28",15.25
"1803","2014-03-03",14.55
"1804","2014-03-04",15.7
"1805","2014-03-05",15.3
"1806","2014-03-06",14.75
"1807","2014-03-07",14.8
"1808","2014-03-10",15.45
"1809","2014-03-11",15.4
"1810","2014-03-12",15.85
"1811","2014-03-13",15.55
"1812","2014-03-14",15.2
"1813","2014-03-17",16
"1814","2014-03-18",16.65
"1815","2014-03-19",16
"1816","2014-03-20",15.75
"1817","2014-03-21",15.45
"1818","2014-03-24",14.2
"1819","2014-03-25",14.55
"1820","2014-03-26",13.45
"1821","2014-03-27",14.3
"1822","2014-03-28",13.75
"1823","2014-03-31",14.1
"1824","2014-04-01",14.85
"1825","2014-04-02",14.6
"1826","2014-04-03",13.95
"1827","2014-04-04",13.25
"1828","2014-04-07",13.3
"1829","2014-04-08",13.5
"1830","2014-04-09",13.6
"1831","2014-04-10",12.55
"1832","2014-04-11",11.85
"1833","2014-04-14",11.45
"1834","2014-04-15",11.6
"1835","2014-04-16",11.5
"1836","2014-04-17",11.45
"1837","2014-04-21",11.85
"1838","2014-04-22",12.35
"1839","2014-04-23",11.55
"1840","2014-04-24",11.35
"1841","2014-04-25",10.75
"1842","2014-04-28",10.95
"1843","2014-04-29",11.35
"1844","2014-04-30",11.3
"1845","2014-05-01",11.35
"1846","2014-05-02",10.75
"1847","2014-05-05",10.75
"1848","2014-05-06",10.5
"1849","2014-05-07",10.05
"1850","2014-05-08",9.7
"1851","2014-05-09",10.05
"1852","2014-05-12",10.3
"1853","2014-05-13",10
"1854","2014-05-14",9.9
"1855","2014-05-15",9.55
"1856","2014-05-16",9.4
"1857","2014-05-19",9.2
"1858","2014-05-20",9
"1859","2014-05-21",8.65
"1860","2014-05-22",9.1
"1861","2014-05-23",9.1
"1862","2014-05-27",9.7
"1863","2014-05-28",9.75
"1864","2014-05-29",9.4
"1865","2014-05-30",8.9
"1866","2014-06-02",8.75
"1867","2014-06-03",8.45
"1868","2014-06-04",8.5
"1869","2014-06-05",8.25
"1870","2014-06-06",8.3
"1871","2014-06-09",8.7
"1872","2014-06-10",8.4
"1873","2014-06-11",8.5
"1874","2014-06-12",8.3
"1875","2014-06-13",8.15
"1876","2014-06-16",8.3
"1877","2014-06-17",8.35
"1878","2014-06-18",8.4
"1879","2014-06-19",8.55
"1880","2014-06-20",8.15
"1881","2014-06-23",8.45
"1882","2014-06-24",8.6
"1883","2014-06-25",8.45
"1884","2014-06-26",8.3
"1885","2014-06-27",8.35
"1886","2014-06-30",9.3
"1887","2014-07-01",9.7
"1888","2014-07-02",9.35
"1889","2014-07-03",9.4
"1890","2014-07-07",8.9
"1891","2014-07-08",8.4
"1892","2014-07-09",8.6
"1893","2014-07-10",8.45
"1894","2014-07-11",9.15
"1895","2014-07-14",9.35
"1896","2014-07-15",8.8
"1897","2014-07-16",8.75
"1898","2014-07-17",8.45
"1899","2014-07-18",8.35
"1900","2014-07-21",8.7
"1901","2014-07-22",8.85
"1902","2014-07-23",8.9
"1903","2014-07-24",8.95
"1904","2014-07-25",9
"1905","2014-07-28",8.85
"1906","2014-07-29",9
"1907","2014-07-30",9.4
"1908","2014-07-31",9.7
"1909","2014-08-01",9.6
"1910","2014-08-04",9.05
"1911","2014-08-05",9.2
"1912","2014-08-06",9.6
"1913","2014-08-07",9.05
"1914","2014-08-08",8.85
"1915","2014-08-11",8.35
"1916","2014-08-12",8.4
"1917","2014-08-13",8.2
"1918","2014-08-14",8.2
"1919","2014-08-15",8.25
"1920","2014-08-18",8.25
"1921","2014-08-19",8.5
"1922","2014-08-20",8.35
"1923","2014-08-21",8.25
"1924","2014-08-22",7.95
"1925","2014-08-25",7.95
"1926","2014-08-26",7.95
"1927","2014-08-27",7.95
"1928","2014-08-28",8.45
"1929","2014-08-29",8.75
"1930","2014-09-02",8.5
"1931","2014-09-03",8.15
"1932","2014-09-04",8.25
"1933","2014-09-05",8.05
"1934","2014-09-08",8.05
