"","date","LOB"
"985","2019-06-20",17.1
"986","2019-06-21",16.809999
"987","2019-06-24",16.209999
"988","2019-06-25",16.5
"989","2019-06-26",16.540001
"990","2019-06-27",17.110001
"991","2019-06-28",17.15
"992","2019-07-01",17.139999
"993","2019-07-02",16.65
"994","2019-07-03",16.799999
"995","2019-07-05",17.15
"996","2019-07-08",16.959999
"997","2019-07-09",16.98
"998","2019-07-10",16.780001
"999","2019-07-11",16.540001
"1000","2019-07-12",17.08
"1001","2019-07-15",16.68
"1002","2019-07-16",16.58
"1003","2019-07-17",16.52
"1004","2019-07-18",16.549999
"1005","2019-07-19",16.379999
"1006","2019-07-22",16.24
"1007","2019-07-23",16.17
"1008","2019-07-24",16.9
"1009","2019-07-25",19.620001
"1010","2019-07-26",20.370001
"1011","2019-07-29",19.84
"1012","2019-07-30",19.85
"1013","2019-07-31",19.469999
"1014","2019-08-01",19.040001
"1015","2019-08-02",19.01
"1016","2019-08-05",18.59
"1017","2019-08-06",18.57
"1018","2019-08-07",18.379999
"1019","2019-08-08",18.59
"1020","2019-08-09",18.280001
"1021","2019-08-12",18.15
"1022","2019-08-13",18.450001
"1023","2019-08-14",17.950001
"1024","2019-08-15",17.620001
"1025","2019-08-16",18.1
"1026","2019-08-19",18.299999
"1027","2019-08-20",18.15
"1028","2019-08-21",18.15
"1029","2019-08-22",17.99
"1030","2019-08-23",17.41
"1031","2019-08-26",17.540001
"1032","2019-08-27",17.4
"1033","2019-08-28",17.549999
"1034","2019-08-29",17.93
"1035","2019-08-30",17.940001
"1036","2019-09-03",17.51
"1037","2019-09-04",17.42
"1038","2019-09-05",17.889999
"1039","2019-09-06",17.76
"1040","2019-09-09",18.17
"1041","2019-09-10",18.719999
"1042","2019-09-11",18.790001
"1043","2019-09-12",19.18
"1044","2019-09-13",19.41
"1045","2019-09-16",19.5
"1046","2019-09-17",19.1
"1047","2019-09-18",19.049999
"1048","2019-09-19",18.450001
"1049","2019-09-20",19.08
"1050","2019-09-23",18.49
"1051","2019-09-24",18.15
"1052","2019-09-25",18.32
"1053","2019-09-26",18.42
"1054","2019-09-27",18.27
"1055","2019-09-30",18.1
"1056","2019-10-01",17.719999
"1057","2019-10-02",17.92
"1058","2019-10-03",17.950001
"1059","2019-10-04",17.92
"1060","2019-10-07",17.6
"1061","2019-10-08",17.15
"1062","2019-10-09",17.209999
"1063","2019-10-10",17.370001
"1064","2019-10-11",17.58
"1065","2019-10-14",17.57
"1066","2019-10-15",17.795
"1067","2019-10-16",17.85
"1068","2019-10-17",18.059999
"1069","2019-10-18",18.02
"1070","2019-10-21",18.450001
"1071","2019-10-22",18.49
"1072","2019-10-23",18.5
"1073","2019-10-24",18.42
"1074","2019-10-25",18.43
"1075","2019-10-28",18.59
"1076","2019-10-29",18.57
"1077","2019-10-30",18.309999
"1078","2019-10-31",18.15
"1079","2019-11-01",18.360001
"1080","2019-11-04",18.559999
"1081","2019-11-05",18.93
"1082","2019-11-06",18.83
"1083","2019-11-07",18.889999
"1084","2019-11-08",19
"1085","2019-11-11",19.17
"1086","2019-11-12",19.049999
"1087","2019-11-13",18.51
"1088","2019-11-14",18.27
"1089","2019-11-15",18.299999
"1090","2019-11-18",18.040001
"1091","2019-11-19",18.41
"1092","2019-11-20",18.200001
"1093","2019-11-21",18.15
"1094","2019-11-22",18.190001
"1095","2019-11-25",18.360001
"1096","2019-11-26",18.17
"1097","2019-11-27",18.33
"1098","2019-11-29",18.25
"1099","2019-12-02",18.15
"1100","2019-12-03",18.02
"1101","2019-12-04",18.110001
"1102","2019-12-05",19.35
"1103","2019-12-06",19.32
"1104","2019-12-09",19.26
"1105","2019-12-10",19.254999
"1106","2019-12-11",19.25
"1107","2019-12-12",19.43
"1108","2019-12-13",19.23
"1109","2019-12-16",19.17
"1110","2019-12-17",19.26
"1111","2019-12-18",19.18
"1112","2019-12-19",19.25
"1113","2019-12-20",19.309999
"1114","2019-12-23",19.07
"1115","2019-12-24",19.1
"1116","2019-12-26",19.1
"1117","2019-12-27",19.049999
"1118","2019-12-30",19.040001
"1119","2019-12-31",19.01
"1120","2020-01-02",18.959999
"1121","2020-01-03",18.799999
"1122","2020-01-06",18.77
"1123","2020-01-07",18.48
"1124","2020-01-08",18.67
"1125","2020-01-09",18.66
"1126","2020-01-10",18.76
"1127","2020-01-13",18.77
"1128","2020-01-14",18.709999
"1129","2020-01-15",18.76
"1130","2020-01-16",18.82
"1131","2020-01-17",18.700001
"1132","2020-01-21",18.59
"1133","2020-01-22",18.77
"1134","2020-01-23",19.700001
"1135","2020-01-24",18.610001
"1136","2020-01-27",18.379999
"1137","2020-01-28",18.27
"1138","2020-01-29",17.82
"1139","2020-01-30",17.889999
"1140","2020-01-31",17.48
"1141","2020-02-03",17.620001
"1142","2020-02-04",17.790001
"1143","2020-02-05",18.16
"1144","2020-02-06",18.030001
"1145","2020-02-07",17.9
"1146","2020-02-10",17.98
"1147","2020-02-11",18
"1148","2020-02-12",17.99
"1149","2020-02-13",18.040001
"1150","2020-02-14",18.02
"1151","2020-02-18",18.040001
"1152","2020-02-19",18.129999
"1153","2020-02-20",18.209999
"1154","2020-02-21",17.91
"1155","2020-02-24",17.41
"1156","2020-02-25",16.790001
"1157","2020-02-26",16.66
"1158","2020-02-27",16.08
"1159","2020-02-28",15.37
"1160","2020-03-02",15.8
"1161","2020-03-03",15.39
"1162","2020-03-04",15.31
"1163","2020-03-05",14.25
"1164","2020-03-06",13.6
"1165","2020-03-09",11.54
"1166","2020-03-10",12.06
"1167","2020-03-11",11.28
"1168","2020-03-12",10.51
"1169","2020-03-13",10.86
"1170","2020-03-16",8.97
"1171","2020-03-17",9.83
"1172","2020-03-18",8.08
"1173","2020-03-19",9
"1174","2020-03-20",9.11
"1175","2020-03-23",8.94
"1176","2020-03-24",10.2
"1177","2020-03-25",10.44
"1178","2020-03-26",12.33
"1179","2020-03-27",14.1
"1180","2020-03-30",12.64
"1181","2020-03-31",12.47
"1182","2020-04-01",10.6
"1183","2020-04-02",11.41
"1184","2020-04-03",10.83
"1185","2020-04-06",11.39
"1186","2020-04-07",11.23
"1187","2020-04-08",11.64
"1188","2020-04-09",13.25
"1189","2020-04-13",12.92
"1190","2020-04-14",13.4
"1191","2020-04-15",12.67
"1192","2020-04-16",12.44
"1193","2020-04-17",13.65
"1194","2020-04-20",13.96
"1195","2020-04-21",13.86
"1196","2020-04-22",14.06
"1197","2020-04-23",12.36
"1198","2020-04-24",13.32
"1199","2020-04-27",13.8
"1200","2020-04-28",13.52
"1201","2020-04-29",14.31
"1202","2020-04-30",13.95
"1203","2020-05-01",13.42
"1204","2020-05-04",13.41
"1205","2020-05-05",13.11
"1206","2020-05-06",12.49
"1207","2020-05-07",12.96
"1208","2020-05-08",13.58
"1209","2020-05-11",12.895
"1210","2020-05-12",12.02
"1211","2020-05-13",11.68
"1212","2020-05-14",11.91
"1213","2020-05-15",12.08
"1214","2020-05-18",13.04
"1215","2020-05-19",12.48
"1216","2020-05-20",13.09
"1217","2020-05-21",13.05
"1218","2020-05-22",13.09
"1219","2020-05-26",13.76
"1220","2020-05-27",14.47
"1221","2020-05-28",13.98
"1222","2020-05-29",13.54
"1223","2020-06-01",13.83
"1224","2020-06-02",13.76
"1225","2020-06-03",14.42
"1226","2020-06-04",15.11
"1227","2020-06-05",16.91
"1228","2020-06-08",17.549999
"1229","2020-06-09",17.200001
"1230","2020-06-10",16.16
"1231","2020-06-11",13.735
"1232","2020-06-12",14.57
"1233","2020-06-15",15.05
"1234","2020-06-16",15.26
"1235","2020-06-17",14.53
"1236","2020-06-18",14.55
"1237","2020-06-19",14.35
"1238","2020-06-22",14.34
"1239","2020-06-23",14.435
"1240","2020-06-24",13.69
"1241","2020-06-25",14.24
"1242","2020-06-26",13.23
"1243","2020-06-29",14.095
"1244","2020-06-30",14.51
"1245","2020-07-01",13.86
"1246","2020-07-02",14.05
"1247","2020-07-06",14.2
"1248","2020-07-07",14.05
"1249","2020-07-08",13.915
"1250","2020-07-09",13.38
"1251","2020-07-10",14.01
"1252","2020-07-13",14.49
"1253","2020-07-14",14.5
"1254","2020-07-15",15.215
"1255","2020-07-16",15.67
"1256","2020-07-17",15.46
"1257","2020-07-20",15.26
"1258","2020-07-21",15.89
"1259","2020-07-22",15.81
"1260","2020-07-23",16.110001
"1261","2020-07-24",15.945
"1262","2020-07-27",15.85
"1263","2020-07-28",15.8
"1264","2020-07-29",17.42
"1265","2020-07-30",17.33
"1266","2020-07-31",17.01
"1267","2020-08-03",17.370001
"1268","2020-08-04",17.33
"1269","2020-08-05",17.860001
"1270","2020-08-06",18.09
"1271","2020-08-07",18.76
"1272","2020-08-10",19.49
"1273","2020-08-11",19.540001
"1274","2020-08-12",19.450001
"1275","2020-08-13",19.35
"1276","2020-08-14",19.219999
"1277","2020-08-17",19.24
"1278","2020-08-18",18.84
"1279","2020-08-19",19.49
"1280","2020-08-20",19.620001
"1281","2020-08-21",19.65
"1282","2020-08-24",19.99
"1283","2020-08-25",21
"1284","2020-08-26",20.09
"1285","2020-08-27",20.235001
"1286","2020-08-28",20.74
"1287","2020-08-31",22.18
"1288","2020-09-01",22.549999
"1289","2020-09-02",23.5
"1290","2020-09-03",23.23
"1291","2020-09-04",23.690001
"1292","2020-09-08",22.6
"1293","2020-09-09",22.91
"1294","2020-09-10",23.120001
"1295","2020-09-11",23.18
"1296","2020-09-14",24.08
"1297","2020-09-15",23.860001
"1298","2020-09-16",24.200001
"1299","2020-09-17",24.25
"1300","2020-09-18",26.16
"1301","2020-09-21",24.49
"1302","2020-09-22",24.15
"1303","2020-09-23",23.83
"1304","2020-09-24",23.75
"1305","2020-09-25",23.799999
"1306","2020-09-28",25.049999
"1307","2020-09-29",25.790001
"1308","2020-09-30",25.33
"1309","2020-10-01",26.01
"1310","2020-10-02",26.9
"1311","2020-10-05",29.57
"1312","2020-10-06",28.51
"1313","2020-10-07",30.040001
"1314","2020-10-08",30.889999
"1315","2020-10-09",30.75
"1316","2020-10-12",31.32
"1317","2020-10-13",31.17
"1318","2020-10-14",31.690001
"1319","2020-10-15",32.52
"1320","2020-10-16",32.290001
"1321","2020-10-19",32.009998
"1322","2020-10-20",32.790001
"1323","2020-10-21",31.75
"1324","2020-10-22",32.93
"1325","2020-10-23",33.709999
"1326","2020-10-26",33.799999
"1327","2020-10-27",34.900002
"1328","2020-10-28",34.259998
"1329","2020-10-29",36.810001
"1330","2020-10-30",37.279999
"1331","2020-11-02",37.990002
"1332","2020-11-03",39.41
"1333","2020-11-04",38.119999
"1334","2020-11-05",40.75
"1335","2020-11-06",39.599998
"1336","2020-11-09",40.849998
"1337","2020-11-10",43.189999
"1338","2020-11-11",42.73
"1339","2020-11-12",42.110001
"1340","2020-11-13",43.380001
"1341","2020-11-16",45.299999
"1342","2020-11-17",45.650002
"1343","2020-11-18",44.630001
"1344","2020-11-19",44.099998
"1345","2020-11-20",43.73
"1346","2020-11-23",44.889999
"1347","2020-11-24",46.09
"1348","2020-11-25",44.900002
"1349","2020-11-27",44.279999
