"","date","OTEX"
"968","2010-11-03",11.0925
"969","2010-11-04",11.055
"970","2010-11-05",11.15
"971","2010-11-08",10.9775
"972","2010-11-09",10.98
"973","2010-11-10",11.3275
"974","2010-11-11",11.0825
"975","2010-11-12",10.9625
"976","2010-11-15",10.9825
"977","2010-11-16",10.805
"978","2010-11-17",10.5675
"979","2010-11-18",10.695
"980","2010-11-19",10.715
"981","2010-11-22",10.85
"982","2010-11-23",10.585
"983","2010-11-24",10.785
"984","2010-11-26",10.8375
"985","2010-11-29",10.8275
"986","2010-11-30",10.6475
"987","2010-12-01",10.8125
"988","2010-12-02",11
"989","2010-12-03",11.005
"990","2010-12-06",11.165
"991","2010-12-07",11.25
"992","2010-12-08",11.295
"993","2010-12-09",11.36
"994","2010-12-10",11.535
"995","2010-12-13",11.5575
"996","2010-12-14",11.74
"997","2010-12-15",11.6175
"998","2010-12-16",11.59
"999","2010-12-17",11.715
"1000","2010-12-20",11.78
"1001","2010-12-21",11.8725
"1002","2010-12-22",11.7475
"1003","2010-12-23",11.75
"1004","2010-12-27",11.7125
"1005","2010-12-28",11.615
"1006","2010-12-29",11.7125
"1007","2010-12-30",11.69
"1008","2010-12-31",11.515
"1009","2011-01-03",11.7475
"1010","2011-01-04",11.6575
"1011","2011-01-05",11.7025
"1012","2011-01-06",11.84
"1013","2011-01-07",11.7725
"1014","2011-01-10",11.7025
"1015","2011-01-11",11.755
"1016","2011-01-12",11.7375
"1017","2011-01-13",11.76
"1018","2011-01-14",12.025
"1019","2011-01-18",12.0825
"1020","2011-01-19",11.9975
"1021","2011-01-20",11.91
"1022","2011-01-21",11.72
"1023","2011-01-24",11.715
"1024","2011-01-25",11.6925
"1025","2011-01-26",11.9825
"1026","2011-01-27",12.335
"1027","2011-01-28",12.2175
"1028","2011-01-31",12.3475
"1029","2011-02-01",12.5375
"1030","2011-02-02",12.7
"1031","2011-02-03",14.0625
"1032","2011-02-04",13.91
"1033","2011-02-07",13.9625
"1034","2011-02-08",14.38
"1035","2011-02-09",14.515
"1036","2011-02-10",14.5925
"1037","2011-02-11",14.6275
"1038","2011-02-14",14.7625
"1039","2011-02-15",14.4025
"1040","2011-02-16",14.48
"1041","2011-02-17",14.415
"1042","2011-02-18",14.425
"1043","2011-02-22",14.2375
"1044","2011-02-23",14.275
"1045","2011-02-24",14.4125
"1046","2011-02-25",14.6
"1047","2011-02-28",14.73
"1048","2011-03-01",14.135
"1049","2011-03-02",14.2175
"1050","2011-03-03",14.6
"1051","2011-03-04",14.6575
"1052","2011-03-07",14.1875
"1053","2011-03-08",14.4175
"1054","2011-03-09",14.155
"1055","2011-03-10",14.0425
"1056","2011-03-11",14.0925
"1057","2011-03-14",14.025
"1058","2011-03-15",13.9425
"1059","2011-03-16",13.9275
"1060","2011-03-17",14.0375
"1061","2011-03-18",14.03
"1062","2011-03-21",14.39
"1063","2011-03-22",14.3875
"1064","2011-03-23",14.4275
"1065","2011-03-24",14.76
"1066","2011-03-25",14.7375
"1067","2011-03-28",14.6025
"1068","2011-03-29",15.2725
"1069","2011-03-30",15.4625
"1070","2011-03-31",15.58
"1071","2011-04-01",16.0175
"1072","2011-04-04",16.0825
"1073","2011-04-05",15.615
"1074","2011-04-06",15.65
"1075","2011-04-07",15.4325
"1076","2011-04-08",15.4025
"1077","2011-04-11",15.1725
"1078","2011-04-12",15.225
"1079","2011-04-13",15.57
"1080","2011-04-14",15.64
"1081","2011-04-15",15.8125
"1082","2011-04-18",15.845
"1083","2011-04-19",15.8
"1084","2011-04-20",16.25
"1085","2011-04-21",16.620001
"1086","2011-04-25",16.342501
"1087","2011-04-26",15.845
"1088","2011-04-27",16.045
"1089","2011-04-28",15.4075
"1090","2011-04-29",15.3
"1091","2011-05-02",15.3925
"1092","2011-05-03",15.2275
"1093","2011-05-04",15.135
"1094","2011-05-05",15.255
"1095","2011-05-06",15.285
"1096","2011-05-09",15.4025
"1097","2011-05-10",15.8725
"1098","2011-05-11",15.57
"1099","2011-05-12",15.6475
"1100","2011-05-13",15.4925
"1101","2011-05-16",15.425
"1102","2011-05-17",15.1975
"1103","2011-05-18",15.4325
"1104","2011-05-19",15.815
"1105","2011-05-20",15.825
"1106","2011-05-23",15.615
"1107","2011-05-24",15.63
"1108","2011-05-25",15.665
"1109","2011-05-26",15.83
"1110","2011-05-27",15.9825
"1111","2011-05-31",16.3125
"1112","2011-06-01",16.365
"1113","2011-06-02",16.25
"1114","2011-06-03",15.9325
"1115","2011-06-06",15.755
"1116","2011-06-07",15.7
"1117","2011-06-08",15.395
"1118","2011-06-09",15.4575
"1119","2011-06-10",14.7975
"1120","2011-06-13",14.605
"1121","2011-06-14",15.04
"1122","2011-06-15",14.8225
"1123","2011-06-16",14.655
"1124","2011-06-17",14.715
"1125","2011-06-20",14.93
"1126","2011-06-21",15.3725
"1127","2011-06-22",15.2675
"1128","2011-06-23",15.3375
"1129","2011-06-24",15.1075
"1130","2011-06-27",15.1625
"1131","2011-06-28",15.4775
"1132","2011-06-29",15.675
"1133","2011-06-30",16.004999
"1134","2011-07-01",16.1625
"1135","2011-07-05",16.262501
"1136","2011-07-06",16.7075
"1137","2011-07-07",16.905001
"1138","2011-07-08",16.885
"1139","2011-07-11",16.342501
"1140","2011-07-12",16.325001
"1141","2011-07-13",17.305
"1142","2011-07-14",17.1675
"1143","2011-07-15",17.182501
"1144","2011-07-18",17.0525
"1145","2011-07-19",17.262501
"1146","2011-07-20",17.049999
"1147","2011-07-21",17.192499
"1148","2011-07-22",17.370001
"1149","2011-07-25",17.215
"1150","2011-07-26",17.35
"1151","2011-07-27",17.0075
"1152","2011-07-28",17.055
"1153","2011-07-29",16.889999
"1154","2011-08-01",16.7925
"1155","2011-08-02",15.6525
"1156","2011-08-03",15.84
"1157","2011-08-04",15.0675
"1158","2011-08-05",14.9225
"1159","2011-08-08",14.02
"1160","2011-08-09",15.0825
"1161","2011-08-10",14.3675
"1162","2011-08-11",13.0375
"1163","2011-08-12",12.7825
"1164","2011-08-15",13.5025
"1165","2011-08-16",13.03
"1166","2011-08-17",13.0375
"1167","2011-08-18",13.6575
"1168","2011-08-19",13.845
"1169","2011-08-22",13.97
"1170","2011-08-23",14.4025
"1171","2011-08-24",14.2875
"1172","2011-08-25",13.87
"1173","2011-08-26",14.055
"1174","2011-08-29",14.345
"1175","2011-08-30",14.365
"1176","2011-08-31",14.75
"1177","2011-09-01",14.5375
"1178","2011-09-02",14.1925
"1179","2011-09-06",13.8925
"1180","2011-09-07",14.425
"1181","2011-09-08",14.0825
"1182","2011-09-09",13.665
"1183","2011-09-12",13.855
"1184","2011-09-13",13.9625
"1185","2011-09-14",14.1475
"1186","2011-09-15",14.3
"1187","2011-09-16",14.285
"1188","2011-09-19",13.9275
"1189","2011-09-20",13.715
"1190","2011-09-21",13.4325
"1191","2011-09-22",12.72
"1192","2011-09-23",12.845
"1193","2011-09-26",12.8875
"1194","2011-09-27",13.415
"1195","2011-09-28",12.9875
"1196","2011-09-29",12.9075
"1197","2011-09-30",13.03
"1198","2011-10-03",12.1775
"1199","2011-10-04",12.3025
"1200","2011-10-05",12.42
"1201","2011-10-06",12.975
"1202","2011-10-07",12.5175
"1203","2011-10-10",13.1275
"1204","2011-10-11",12.875
"1205","2011-10-12",12.9875
"1206","2011-10-13",13.2775
"1207","2011-10-14",13.605
"1208","2011-10-17",12.925
"1209","2011-10-18",13.1775
"1210","2011-10-19",13.0325
"1211","2011-10-20",12.885
"1212","2011-10-21",13.025
"1213","2011-10-24",13.4
"1214","2011-10-25",13.38
"1215","2011-10-26",13.485
"1216","2011-10-27",14.7575
"1217","2011-10-28",15.0975
"1218","2011-10-31",15.255
"1219","2011-11-01",14.7025
"1220","2011-11-02",14.915
"1221","2011-11-03",15.445
"1222","2011-11-04",15.1375
"1223","2011-11-07",15.075
"1224","2011-11-08",15.22
"1225","2011-11-09",14.5375
"1226","2011-11-10",14.4575
"1227","2011-11-11",14.7675
"1228","2011-11-14",14.505
"1229","2011-11-15",14.47
"1230","2011-11-16",14.47
"1231","2011-11-17",14.2625
"1232","2011-11-18",14.165
"1233","2011-11-21",13.8525
"1234","2011-11-22",13.7675
"1235","2011-11-23",13.4225
"1236","2011-11-25",13.1025
"1237","2011-11-28",13.6025
"1238","2011-11-29",13.6525
"1239","2011-11-30",14.255
"1240","2011-12-01",14.2625
"1241","2011-12-02",14.0425
"1242","2011-12-05",13.935
"1243","2011-12-06",13.9475
"1244","2011-12-07",13.78
"1245","2011-12-08",13.575
"1246","2011-12-09",13.68
"1247","2011-12-12",13.685
"1248","2011-12-13",13.365
"1249","2011-12-14",13.0575
"1250","2011-12-15",12.7425
"1251","2011-12-16",12.7525
"1252","2011-12-19",12.6775
"1253","2011-12-20",13.1775
"1254","2011-12-21",12.52
"1255","2011-12-22",12.6125
"1256","2011-12-23",12.7725
"1257","2011-12-27",12.6625
"1258","2011-12-28",12.6425
"1259","2011-12-29",12.7325
"1260","2011-12-30",12.785
"1261","2012-01-03",13.065
"1262","2012-01-04",12.8925
"1263","2012-01-05",12.925
"1264","2012-01-06",12.6925
"1265","2012-01-09",12.7425
"1266","2012-01-10",12.4325
"1267","2012-01-11",12.445
"1268","2012-01-12",12.4425
"1269","2012-01-13",12.055
"1270","2012-01-17",12.1475
"1271","2012-01-18",12.3675
"1272","2012-01-19",12.535
"1273","2012-01-20",12.49
"1274","2012-01-23",12.4875
"1275","2012-01-24",12.4175
"1276","2012-01-25",12.86
"1277","2012-01-26",13.2775
"1278","2012-01-27",13.375
"1279","2012-01-30",13.1325
"1280","2012-01-31",12.6725
"1281","2012-02-01",13.155
"1282","2012-02-02",15.0875
"1283","2012-02-03",15.2025
"1284","2012-02-06",15.1475
"1285","2012-02-07",15.255
"1286","2012-02-08",15.055
"1287","2012-02-09",15.31
"1288","2012-02-10",15.0175
"1289","2012-02-13",15.59
"1290","2012-02-14",15.48
"1291","2012-02-15",15.345
"1292","2012-02-16",15.2525
"1293","2012-02-17",15.125
"1294","2012-02-21",15.075
"1295","2012-02-22",15.21
"1296","2012-02-23",15.3475
"1297","2012-02-24",15.43
"1298","2012-02-27",15.2575
"1299","2012-02-28",15.2625
"1300","2012-02-29",15.28
"1301","2012-03-01",15.3075
"1302","2012-03-02",15.275
"1303","2012-03-05",15.0525
"1304","2012-03-06",14.585
"1305","2012-03-07",14.7625
"1306","2012-03-08",15.08
"1307","2012-03-09",15.1125
"1308","2012-03-12",14.73
"1309","2012-03-13",14.9525
"1310","2012-03-14",14.9825
"1311","2012-03-15",14.955
"1312","2012-03-16",14.82
"1313","2012-03-19",14.8175
"1314","2012-03-20",14.755
"1315","2012-03-21",14.62
"1316","2012-03-22",14.5325
"1317","2012-03-23",14.49
"1318","2012-03-26",15.0425
"1319","2012-03-27",14.9775
"1320","2012-03-28",15.0125
"1321","2012-03-29",15.0475
"1322","2012-03-30",15.29
"1323","2012-04-02",15.37
"1324","2012-04-03",15.355
"1325","2012-04-04",15.275
"1326","2012-04-05",14.9875
"1327","2012-04-09",14.8325
"1328","2012-04-10",14.635
"1329","2012-04-11",14.77
"1330","2012-04-12",15.2375
"1331","2012-04-13",15.19
"1332","2012-04-16",15.1225
"1333","2012-04-17",15.63
"1334","2012-04-18",15.4325
"1335","2012-04-19",14.8575
"1336","2012-04-20",14.3125
"1337","2012-04-23",13.87
"1338","2012-04-24",13.745
"1339","2012-04-25",14.0425
"1340","2012-04-26",14.255
"1341","2012-04-27",14.2
"1342","2012-04-30",13.9975
"1343","2012-05-01",13.36
"1344","2012-05-02",13.11
"1345","2012-05-03",12.7375
"1346","2012-05-04",12.6525
"1347","2012-05-07",12.425
"1348","2012-05-08",12.635
"1349","2012-05-09",12.565
"1350","2012-05-10",12.7575
"1351","2012-05-11",12.585
"1352","2012-05-14",12.6225
"1353","2012-05-15",12.3975
"1354","2012-05-16",12.32
"1355","2012-05-17",12.3225
"1356","2012-05-18",11.9725
"1357","2012-05-21",12.4075
"1358","2012-05-22",12.2675
"1359","2012-05-23",12.3775
"1360","2012-05-24",12.195
"1361","2012-05-25",12.24
"1362","2012-05-29",12.13
"1363","2012-05-30",12.0475
"1364","2012-05-31",12.0875
"1365","2012-06-01",11.7525
"1366","2012-06-04",11.79
"1367","2012-06-05",11.8525
"1368","2012-06-06",12.0825
"1369","2012-06-07",11.875
"1370","2012-06-08",11.675
"1371","2012-06-11",11.49
"1372","2012-06-12",11.685
"1373","2012-06-13",11.61
"1374","2012-06-14",11.5925
"1375","2012-06-15",11.8625
"1376","2012-06-18",12.04
"1377","2012-06-19",12.3225
"1378","2012-06-20",12.2975
"1379","2012-06-21",11.95
"1380","2012-06-22",12.1275
"1381","2012-06-25",11.825
"1382","2012-06-26",11.9425
"1383","2012-06-27",12.255
"1384","2012-06-28",12.125
"1385","2012-06-29",12.475
"1386","2012-07-02",12.71
"1387","2012-07-03",13.005
"1388","2012-07-05",13.02
"1389","2012-07-06",12.1975
"1390","2012-07-09",12.05
"1391","2012-07-10",11.905
"1392","2012-07-11",11.83
"1393","2012-07-12",11.8125
"1394","2012-07-13",11.845
"1395","2012-07-16",11.8475
"1396","2012-07-17",11.71
"1397","2012-07-18",11.8925
"1398","2012-07-19",12.1025
"1399","2012-07-20",11.8525
"1400","2012-07-23",11.545
"1401","2012-07-24",11.3925
"1402","2012-07-25",11.3525
"1403","2012-07-26",11.4225
"1404","2012-07-27",11.4925
"1405","2012-07-30",11.415
"1406","2012-07-31",11.25
"1407","2012-08-01",11.5625
"1408","2012-08-02",11.555
"1409","2012-08-03",12.1375
"1410","2012-08-06",12.5575
"1411","2012-08-07",12.4225
"1412","2012-08-08",12.2875
"1413","2012-08-09",12.35
"1414","2012-08-10",13.63
"1415","2012-08-13",13.4475
"1416","2012-08-14",13.335
"1417","2012-08-15",13.535
"1418","2012-08-16",13.575
"1419","2012-08-17",13.6425
"1420","2012-08-20",13.6175
"1421","2012-08-21",13.6325
"1422","2012-08-22",13.5825
"1423","2012-08-23",13.5125
"1424","2012-08-24",13.3875
"1425","2012-08-27",13.3375
"1426","2012-08-28",13.4125
"1427","2012-08-29",13.455
"1428","2012-08-30",13.3525
"1429","2012-08-31",13.45
"1430","2012-09-04",13.515
"1431","2012-09-05",13.48
"1432","2012-09-06",13.9925
"1433","2012-09-07",14.04
"1434","2012-09-10",13.89
"1435","2012-09-11",13.99
"1436","2012-09-12",14.0125
"1437","2012-09-13",13.955
"1438","2012-09-14",14.2575
"1439","2012-09-17",14.165
"1440","2012-09-18",14.1125
"1441","2012-09-19",14.3375
"1442","2012-09-20",14.1475
"1443","2012-09-21",14.02
"1444","2012-09-24",14.06
"1445","2012-09-25",13.6525
"1446","2012-09-26",13.5125
"1447","2012-09-27",13.9425
"1448","2012-09-28",13.785
"1449","2012-10-01",13.6725
"1450","2012-10-02",13.8125
"1451","2012-10-03",13.7875
"1452","2012-10-04",13.525
"1453","2012-10-05",13.4875
"1454","2012-10-08",13.45
"1455","2012-10-09",13.555
"1456","2012-10-10",13.465
"1457","2012-10-11",13.39
"1458","2012-10-12",13.535
"1459","2012-10-15",13.5175
"1460","2012-10-16",13.4375
"1461","2012-10-17",13.435
"1462","2012-10-18",13.2675
"1463","2012-10-19",12.83
"1464","2012-10-22",12.78
"1465","2012-10-23",12.665
"1466","2012-10-24",13.065
"1467","2012-10-25",13.075
"1468","2012-10-26",13.175
"1469","2012-10-31",13.4875
"1470","2012-11-01",13.185
"1471","2012-11-02",13.2275
"1472","2012-11-05",13.305
"1473","2012-11-06",13.4875
"1474","2012-11-07",13.3725
"1475","2012-11-08",13.33
"1476","2012-11-09",13.0725
"1477","2012-11-12",13.125
"1478","2012-11-13",13.045
"1479","2012-11-14",12.9475
"1480","2012-11-15",13.32
"1481","2012-11-16",13.3275
"1482","2012-11-19",13.8225
"1483","2012-11-20",13.6775
"1484","2012-11-21",13.765
"1485","2012-11-23",13.8825
"1486","2012-11-26",13.7125
"1487","2012-11-27",14.165
"1488","2012-11-28",14.125
"1489","2012-11-29",14.4225
"1490","2012-11-30",14.3525
"1491","2012-12-03",14.1975
"1492","2012-12-04",14.0275
"1493","2012-12-05",13.8525
"1494","2012-12-06",13.9425
"1495","2012-12-07",13.825
"1496","2012-12-10",13.875
"1497","2012-12-11",13.975
"1498","2012-12-12",14.09
"1499","2012-12-13",14.03
"1500","2012-12-14",13.9325
"1501","2012-12-17",13.925
"1502","2012-12-18",14.2375
"1503","2012-12-19",14.14
"1504","2012-12-20",14.2425
"1505","2012-12-21",14.185
"1506","2012-12-24",14.2
"1507","2012-12-26",14.0275
"1508","2012-12-27",13.9625
"1509","2012-12-28",13.8325
"1510","2012-12-31",13.9725
"1511","2013-01-02",14.3725
"1512","2013-01-03",14.3125
"1513","2013-01-04",14.49
"1514","2013-01-07",14.4075
"1515","2013-01-08",14.37
"1516","2013-01-09",14.48
"1517","2013-01-10",14.785
"1518","2013-01-11",14.8225
"1519","2013-01-14",14.71
"1520","2013-01-15",14.4875
"1521","2013-01-16",14.41
"1522","2013-01-17",14.6425
"1523","2013-01-18",15.025
"1524","2013-01-22",14.475
"1525","2013-01-23",14.6075
"1526","2013-01-24",14.95
"1527","2013-01-25",14.8175
"1528","2013-01-28",14.9675
"1529","2013-01-29",14.7775
"1530","2013-01-30",14.6575
"1531","2013-01-31",14.5875
"1532","2013-02-01",14.55
"1533","2013-02-04",14.3675
"1534","2013-02-05",14.5075
"1535","2013-02-06",14.4325
"1536","2013-02-07",14.26
"1537","2013-02-08",14.4425
"1538","2013-02-11",14.6625
"1539","2013-02-12",14.6925
"1540","2013-02-13",14.61
"1541","2013-02-14",14.3825
"1542","2013-02-15",14.3575
"1543","2013-02-19",14.3
"1544","2013-02-20",13.9925
"1545","2013-02-21",13.7725
"1546","2013-02-22",13.74
"1547","2013-02-25",13.635
"1548","2013-02-26",13.525
"1549","2013-02-27",13.7175
"1550","2013-02-28",13.74
"1551","2013-03-01",13.73
"1552","2013-03-04",13.845
"1553","2013-03-05",14.12
"1554","2013-03-06",14.335
"1555","2013-03-07",14.43
"1556","2013-03-08",14.4125
"1557","2013-03-11",14.57
"1558","2013-03-12",14.6175
"1559","2013-03-13",14.6225
"1560","2013-03-14",14.6625
"1561","2013-03-15",14.7
"1562","2013-03-18",14.5375
"1563","2013-03-19",14.5825
"1564","2013-03-20",14.7
"1565","2013-03-21",14.6575
"1566","2013-03-22",14.4775
"1567","2013-03-25",14.4225
"1568","2013-03-26",14.3775
"1569","2013-03-27",14.4875
"1570","2013-03-28",14.755
"1571","2013-04-01",14.5175
"1572","2013-04-02",14.46
"1573","2013-04-03",14.3475
"1574","2013-04-04",14.61
"1575","2013-04-05",14.33
"1576","2013-04-08",14.035
"1577","2013-04-09",13.935
"1578","2013-04-10",14.155
"1579","2013-04-11",14.115
"1580","2013-04-12",14.0825
"1581","2013-04-15",13.8475
"1582","2013-04-16",14.0625
"1583","2013-04-17",13.8925
"1584","2013-04-18",13.65
"1585","2013-04-19",13.645
"1586","2013-04-22",13.815
"1587","2013-04-23",13.9925
"1588","2013-04-24",14.065
"1589","2013-04-25",15.8775
"1590","2013-04-26",15.9175
"1591","2013-04-29",16.012501
"1592","2013-04-30",16.3475
"1593","2013-05-01",16.4475
"1594","2013-05-02",16.467501
"1595","2013-05-03",16.622499
"1596","2013-05-06",16.66
"1597","2013-05-07",17.0425
"1598","2013-05-08",17.23
"1599","2013-05-09",17.219999
"1600","2013-05-10",17.25
"1601","2013-05-13",17.2125
"1602","2013-05-14",17.360001
"1603","2013-05-15",17.202499
"1604","2013-05-16",17.16
"1605","2013-05-17",17.48
"1606","2013-05-20",17.567499
"1607","2013-05-21",17.57
"1608","2013-05-22",16.9475
"1609","2013-05-23",17.0525
"1610","2013-05-24",17.0625
"1611","2013-05-28",17.02
"1612","2013-05-29",17.012501
"1613","2013-05-30",17.1875
"1614","2013-05-31",16.99
"1615","2013-06-03",17.415001
"1616","2013-06-04",17.622499
"1617","2013-06-05",17.555
"1618","2013-06-06",17.9275
"1619","2013-06-07",18.3325
"1620","2013-06-10",18.342501
"1621","2013-06-11",18.047501
"1622","2013-06-12",17.827499
"1623","2013-06-13",18.309999
"1624","2013-06-14",17.8475
"1625","2013-06-17",17.719999
"1626","2013-06-18",17.969999
"1627","2013-06-19",17.924999
"1628","2013-06-20",17.355
"1629","2013-06-21",17.155001
"1630","2013-06-24",16.610001
"1631","2013-06-25",16.862499
"1632","2013-06-26",17
"1633","2013-06-27",17.2675
"1634","2013-06-28",17.1175
"1635","2013-07-01",17.280001
"1636","2013-07-02",17.32
"1637","2013-07-03",17.2675
"1638","2013-07-05",17.3575
"1639","2013-07-08",17.3125
"1640","2013-07-09",17.387501
"1641","2013-07-10",17.5075
"1642","2013-07-11",17.772499
"1643","2013-07-12",17.6875
"1644","2013-07-15",17.549999
"1645","2013-07-16",17.3475
"1646","2013-07-17",17.275
"1647","2013-07-18",17.2225
"1648","2013-07-19",17.355
"1649","2013-07-22",17.475
"1650","2013-07-23",17.7325
"1651","2013-07-24",17.875
"1652","2013-07-25",18.022499
"1653","2013-07-26",17.877501
"1654","2013-07-29",17.92
"1655","2013-07-30",16.865
"1656","2013-07-31",17.6325
"1657","2013-08-01",16.5825
"1658","2013-08-02",16.264999
"1659","2013-08-05",16.275
"1660","2013-08-06",16.584999
"1661","2013-08-07",16.625
"1662","2013-08-08",16.9625
"1663","2013-08-09",16.825001
"1664","2013-08-12",16.9825
"1665","2013-08-13",17.120001
"1666","2013-08-14",17.3325
"1667","2013-08-15",16.955
"1668","2013-08-16",17.094999
"1669","2013-08-19",16.932501
"1670","2013-08-20",17.1325
"1671","2013-08-21",17.014999
"1672","2013-08-22",17.352501
"1673","2013-08-23",17.469999
"1674","2013-08-26",17.502501
"1675","2013-08-27",17.352501
"1676","2013-08-28",17.200001
"1677","2013-08-29",17.355
"1678","2013-08-30",17.174999
"1679","2013-09-03",17.33
"1680","2013-09-04",17.567499
"1681","2013-09-05",17.637501
"1682","2013-09-06",17.665001
"1683","2013-09-09",17.844999
"1684","2013-09-10",17.877501
"1685","2013-09-11",18.032499
"1686","2013-09-12",18.030001
"1687","2013-09-13",17.83
"1688","2013-09-16",18.1325
"1689","2013-09-17",18.23
"1690","2013-09-18",18.295
"1691","2013-09-19",18.4175
"1692","2013-09-20",18.190001
"1693","2013-09-23",18.602501
"1694","2013-09-24",18.672501
"1695","2013-09-25",18.545
"1696","2013-09-26",18.5975
"1697","2013-09-27",18.9
"1698","2013-09-30",18.6625
"1699","2013-10-01",18.8475
"1700","2013-10-02",18.9175
"1701","2013-10-03",18.635
"1702","2013-10-04",18.637501
"1703","2013-10-07",18.615
"1704","2013-10-08",18.407499
"1705","2013-10-09",18.2875
"1706","2013-10-10",18.615
"1707","2013-10-11",18.8125
"1708","2013-10-14",18.870001
"1709","2013-10-15",18.797501
"1710","2013-10-16",19.022499
"1711","2013-10-17",18.997499
"1712","2013-10-18",18.745001
"1713","2013-10-21",19.219999
"1714","2013-10-22",19.434999
"1715","2013-10-23",19.342501
"1716","2013-10-24",19.42
"1717","2013-10-25",19.455
"1718","2013-10-28",19.317499
"1719","2013-10-29",18.370001
"1720","2013-10-30",18.775
"1721","2013-10-31",18.334999
"1722","2013-11-01",18.35
"1723","2013-11-04",18.594999
"1724","2013-11-05",20.375
"1725","2013-11-06",20.8025
"1726","2013-11-07",20.745001
"1727","2013-11-08",20.942499
"1728","2013-11-11",21.217501
"1729","2013-11-12",21.317499
"1730","2013-11-13",21.605
"1731","2013-11-14",21.252501
"1732","2013-11-15",21.075001
"1733","2013-11-18",21.594999
"1734","2013-11-19",21.352501
"1735","2013-11-20",21.120001
"1736","2013-11-21",21.0875
"1737","2013-11-22",20.987499
"1738","2013-11-25",21.459999
"1739","2013-11-26",21.3925
"1740","2013-11-27",21.2675
"1741","2013-11-29",21.422501
"1742","2013-12-02",21.73
"1743","2013-12-03",21.754999
"1744","2013-12-04",21.7675
"1745","2013-12-05",22.219999
"1746","2013-12-06",22.0875
"1747","2013-12-09",22.182501
"1748","2013-12-10",22.3475
"1749","2013-12-11",21.98
"1750","2013-12-12",21.9125
"1751","2013-12-13",21.995001
"1752","2013-12-16",22.275
"1753","2013-12-17",22.282499
"1754","2013-12-18",22.4025
"1755","2013-12-19",22.639999
"1756","2013-12-20",22.91
"1757","2013-12-23",23.045
"1758","2013-12-24",23.035
"1759","2013-12-26",22.879999
"1760","2013-12-27",22.799999
"1761","2013-12-30",23.1625
"1762","2013-12-31",22.99
"1763","2014-01-02",22.932501
"1764","2014-01-03",23.1775
"1765","2014-01-06",23.092501
"1766","2014-01-07",23.1175
"1767","2014-01-08",23.51
"1768","2014-01-09",22.514999
"1769","2014-01-10",22.327499
"1770","2014-01-13",22.2425
"1771","2014-01-14",22.16
"1772","2014-01-15",22.674999
"1773","2014-01-16",22.5
"1774","2014-01-17",22.557501
"1775","2014-01-21",22.745001
"1776","2014-01-22",22.657499
"1777","2014-01-23",22.655001
"1778","2014-01-24",25.040001
"1779","2014-01-27",23.8225
"1780","2014-01-28",24.5725
"1781","2014-01-29",24.295
"1782","2014-01-30",24.700001
"1783","2014-01-31",24.725
"1784","2014-02-03",24.504999
"1785","2014-02-04",24.620001
"1786","2014-02-05",24.7225
"1787","2014-02-06",24.717501
"1788","2014-02-07",24.9925
"1789","2014-02-10",24.879999
"1790","2014-02-11",25.2075
"1791","2014-02-12",25.442499
"1792","2014-02-13",25.747499
"1793","2014-02-14",25.512501
"1794","2014-02-18",25.5275
"1795","2014-02-19",25.34
"1796","2014-02-20",25.485001
"1797","2014-02-21",25.785
"1798","2014-02-24",25.73
"1799","2014-02-25",25.110001
"1800","2014-02-26",25.195
"1801","2014-02-27",25.424999
"1802","2014-02-28",25.485001
"1803","2014-03-03",25.235001
"1804","2014-03-04",25.355
"1805","2014-03-05",25.32
"1806","2014-03-06",25.23
"1807","2014-03-07",25.125
"1808","2014-03-10",24.85
"1809","2014-03-11",24.870001
"1810","2014-03-12",24.700001
"1811","2014-03-13",24.225
"1812","2014-03-14",24.030001
"1813","2014-03-17",24.35
"1814","2014-03-18",24.690001
"1815","2014-03-19",24.34
"1816","2014-03-20",24.285
"1817","2014-03-21",24.155001
"1818","2014-03-24",23.879999
"1819","2014-03-25",23.875
"1820","2014-03-26",23.719999
"1821","2014-03-27",23.455
"1822","2014-03-28",23.305
"1823","2014-03-31",23.855
"1824","2014-04-01",23.545
"1825","2014-04-02",23.469999
"1826","2014-04-03",23.09
"1827","2014-04-04",23.08
"1828","2014-04-07",22.905001
"1829","2014-04-08",22.969999
"1830","2014-04-09",23.459999
"1831","2014-04-10",22.875
"1832","2014-04-11",22.67
"1833","2014-04-14",22.9
"1834","2014-04-15",22.764999
"1835","2014-04-16",23.33
"1836","2014-04-17",23.405001
"1837","2014-04-21",23.32
"1838","2014-04-22",22.77
"1839","2014-04-23",23.065001
"1840","2014-04-24",23.040001
"1841","2014-04-25",24.52
"1842","2014-04-28",24.48
"1843","2014-04-29",24.655001
"1844","2014-04-30",24.67
"1845","2014-05-01",24.825001
"1846","2014-05-02",24.844999
"1847","2014-05-05",24.75
"1848","2014-05-06",24.67
"1849","2014-05-07",24.16
"1850","2014-05-08",23.68
"1851","2014-05-09",23.565001
"1852","2014-05-12",23.93
"1853","2014-05-13",23.83
"1854","2014-05-14",23.51
"1855","2014-05-15",23.610001
"1856","2014-05-16",23.834999
"1857","2014-05-19",23.860001
"1858","2014-05-20",23.889999
"1859","2014-05-21",23.665001
"1860","2014-05-22",23.68
"1861","2014-05-23",23.870001
"1862","2014-05-27",23.855
"1863","2014-05-28",23.254999
"1864","2014-05-29",23.365
"1865","2014-05-30",23.295
"1866","2014-06-02",23.049999
"1867","2014-06-03",23.1
