"","date","PCRX"
"974","2014-12-16",91
"975","2014-12-17",92.470001
"976","2014-12-18",93.940002
"977","2014-12-19",94.470001
"978","2014-12-22",95.110001
"979","2014-12-23",93.879997
"980","2014-12-24",92.089996
"981","2014-12-26",93.510002
"982","2014-12-29",93.959999
"983","2014-12-30",90.730003
"984","2014-12-31",88.660004
"985","2015-01-02",91.239998
"986","2015-01-05",86.199997
"987","2015-01-06",85.010002
"988","2015-01-07",88.690002
"989","2015-01-08",91.5
"990","2015-01-09",93.699997
"991","2015-01-12",90.910004
"992","2015-01-13",96.080002
"993","2015-01-14",98.559998
"994","2015-01-15",94.620003
"995","2015-01-16",98.68
"996","2015-01-20",101.919998
"997","2015-01-21",99.82
"998","2015-01-22",100.410004
"999","2015-01-23",106.540001
"1000","2015-01-26",105.440002
"1001","2015-01-27",106.470001
"1002","2015-01-28",101.540001
"1003","2015-01-29",109.459999
"1004","2015-01-30",107.349998
"1005","2015-02-02",109.190002
"1006","2015-02-03",107.330002
"1007","2015-02-04",106.669998
"1008","2015-02-05",111.75
"1009","2015-02-06",110.120003
"1010","2015-02-09",109.949997
"1011","2015-02-10",112.739998
"1012","2015-02-11",116.139999
"1013","2015-02-12",114.849998
"1014","2015-02-13",113.940002
"1015","2015-02-17",116.959999
"1016","2015-02-18",115.830002
"1017","2015-02-19",115.629997
"1018","2015-02-20",117.330002
"1019","2015-02-23",118.040001
"1020","2015-02-24",115.110001
"1021","2015-02-25",119.269997
"1022","2015-02-26",115.989998
"1023","2015-02-27",114.769997
"1024","2015-03-02",92.300003
"1025","2015-03-03",93.940002
"1026","2015-03-04",95.389999
"1027","2015-03-05",98.400002
"1028","2015-03-06",96.629997
"1029","2015-03-09",95.290001
"1030","2015-03-10",92.43
"1031","2015-03-11",92.120003
"1032","2015-03-12",95.370003
"1033","2015-03-13",92.900002
"1034","2015-03-16",97.07
"1035","2015-03-17",96.18
"1036","2015-03-18",98.129997
"1037","2015-03-19",97.720001
"1038","2015-03-20",97.639999
"1039","2015-03-23",95
"1040","2015-03-24",93.599998
"1041","2015-03-25",89.919998
"1042","2015-03-26",91.110001
"1043","2015-03-27",92.599998
"1044","2015-03-30",90.709999
"1045","2015-03-31",88.849998
"1046","2015-04-01",85.760002
"1047","2015-04-02",86.809998
"1048","2015-04-06",85.980003
"1049","2015-04-07",86.839996
"1050","2015-04-08",89.730003
"1051","2015-04-09",87.540001
"1052","2015-04-10",87.669998
"1053","2015-04-13",89.330002
"1054","2015-04-14",89.459999
"1055","2015-04-15",92.389999
"1056","2015-04-16",83.470001
"1057","2015-04-17",84.650002
"1058","2015-04-20",84.199997
"1059","2015-04-21",84.019997
"1060","2015-04-22",83.610001
"1061","2015-04-23",84.269997
"1062","2015-04-24",85.07
"1063","2015-04-27",83.050003
"1064","2015-04-28",82.110001
"1065","2015-04-29",82.120003
"1066","2015-04-30",68.480003
"1067","2015-05-01",68.809998
"1068","2015-05-04",66.870003
"1069","2015-05-05",65.779999
"1070","2015-05-06",68.540001
"1071","2015-05-07",71.529999
"1072","2015-05-08",74.209999
"1073","2015-05-11",75.099998
"1074","2015-05-12",75.5
"1075","2015-05-13",74.389999
"1076","2015-05-14",76.879997
"1077","2015-05-15",77.830002
"1078","2015-05-18",78.720001
"1079","2015-05-19",78.760002
"1080","2015-05-20",78.040001
"1081","2015-05-21",77.580002
"1082","2015-05-22",77.620003
"1083","2015-05-26",77.019997
"1084","2015-05-27",78.160004
"1085","2015-05-28",80.080002
"1086","2015-05-29",78.209999
"1087","2015-06-01",79.82
"1088","2015-06-02",78.410004
"1089","2015-06-03",79.43
"1090","2015-06-04",78.760002
"1091","2015-06-05",80.639999
"1092","2015-06-08",78.580002
"1093","2015-06-09",77.080002
"1094","2015-06-10",78.959999
"1095","2015-06-11",79.129997
"1096","2015-06-12",79.18
"1097","2015-06-15",78.559998
"1098","2015-06-16",75.809998
"1099","2015-06-17",77.139999
"1100","2015-06-18",78.18
"1101","2015-06-19",75.169998
"1102","2015-06-22",74.989998
"1103","2015-06-23",74.690002
"1104","2015-06-24",71.199997
"1105","2015-06-25",70.830002
"1106","2015-06-26",70.279999
"1107","2015-06-29",67.75
"1108","2015-06-30",70.720001
"1109","2015-07-01",70
"1110","2015-07-02",69.540001
"1111","2015-07-06",69.309998
"1112","2015-07-07",68.68
"1113","2015-07-08",66.239998
"1114","2015-07-09",67.339996
"1115","2015-07-10",67.540001
"1116","2015-07-13",67.110001
"1117","2015-07-14",67.550003
"1118","2015-07-15",66.639999
"1119","2015-07-16",64.559998
"1120","2015-07-17",61.759998
"1121","2015-07-20",63.439999
"1122","2015-07-21",62.889999
"1123","2015-07-22",62.130001
"1124","2015-07-23",62.099998
"1125","2015-07-24",62.310001
"1126","2015-07-27",59.5
"1127","2015-07-28",59.639999
"1128","2015-07-29",58.700001
"1129","2015-07-30",61.799999
"1130","2015-07-31",66.419998
"1131","2015-08-03",64.419998
"1132","2015-08-04",64.959999
"1133","2015-08-05",65.360001
"1134","2015-08-06",64.059998
"1135","2015-08-07",64.720001
"1136","2015-08-10",64.889999
"1137","2015-08-11",63.700001
"1138","2015-08-12",62.560001
"1139","2015-08-13",61.689999
"1140","2015-08-14",60.939999
"1141","2015-08-17",61.900002
"1142","2015-08-18",62.029999
"1143","2015-08-19",63.810001
"1144","2015-08-20",59.43
"1145","2015-08-21",59.950001
"1146","2015-08-24",57.5
"1147","2015-08-25",56.950001
"1148","2015-08-26",57.950001
"1149","2015-08-27",58.82
"1150","2015-08-28",58.830002
"1151","2015-08-31",57.549999
"1152","2015-09-01",56.279999
"1153","2015-09-02",56.990002
"1154","2015-09-03",56.619999
"1155","2015-09-04",56.23
"1156","2015-09-08",57.470001
"1157","2015-09-09",60.18
"1158","2015-09-10",61.389999
"1159","2015-09-11",62.759998
"1160","2015-09-14",63.669998
"1161","2015-09-15",67
"1162","2015-09-16",65.660004
"1163","2015-09-17",68.209999
"1164","2015-09-18",66.730003
"1165","2015-09-21",63.459999
"1166","2015-09-22",60.630001
"1167","2015-09-23",55.990002
"1168","2015-09-24",51.470001
"1169","2015-09-25",47.619999
"1170","2015-09-28",40.950001
"1171","2015-09-29",42.360001
"1172","2015-09-30",41.099998
"1173","2015-10-01",39.549999
"1174","2015-10-02",40.740002
"1175","2015-10-05",42.75
"1176","2015-10-06",36.619999
"1177","2015-10-07",38.540001
"1178","2015-10-08",40.5
"1179","2015-10-09",42.18
"1180","2015-10-12",39.619999
"1181","2015-10-13",36.990002
"1182","2015-10-14",36.990002
"1183","2015-10-15",38.790001
"1184","2015-10-16",39.57
"1185","2015-10-19",41.130001
"1186","2015-10-20",41.310001
"1187","2015-10-21",39.43
"1188","2015-10-22",38
"1189","2015-10-23",43.380001
"1190","2015-10-26",41.130001
"1191","2015-10-27",49.119999
"1192","2015-10-28",50.880001
"1193","2015-10-29",50.939999
"1194","2015-10-30",49.950001
"1195","2015-11-02",52.130001
"1196","2015-11-03",55.34
"1197","2015-11-04",55.490002
"1198","2015-11-05",55.950001
"1199","2015-11-06",56.880001
"1200","2015-11-09",55.82
"1201","2015-11-10",56.27
"1202","2015-11-11",54.290001
"1203","2015-11-12",54.150002
"1204","2015-11-13",56.290001
"1205","2015-11-16",55.720001
"1206","2015-11-17",56.540001
"1207","2015-11-18",57.939999
"1208","2015-11-19",58.810001
"1209","2015-11-20",60.5
"1210","2015-11-23",61.540001
"1211","2015-11-24",61.139999
"1212","2015-11-25",64.93
"1213","2015-11-27",65.110001
"1214","2015-11-30",64.75
"1215","2015-12-01",66.889999
"1216","2015-12-02",63.189999
"1217","2015-12-03",63.349998
"1218","2015-12-04",64.480003
"1219","2015-12-07",62.23
"1220","2015-12-08",63.16
"1221","2015-12-09",63.59
"1222","2015-12-10",63.939999
"1223","2015-12-11",62.049999
"1224","2015-12-14",62.43
"1225","2015-12-15",70.889999
"1226","2015-12-16",72.980003
"1227","2015-12-17",73.620003
"1228","2015-12-18",76.110001
"1229","2015-12-21",75.080002
"1230","2015-12-22",75.940002
"1231","2015-12-23",78.290001
"1232","2015-12-24",77.870003
"1233","2015-12-28",76.970001
"1234","2015-12-29",79.389999
"1235","2015-12-30",77.019997
"1236","2015-12-31",76.790001
"1237","2016-01-04",75.629997
"1238","2016-01-05",74.470001
"1239","2016-01-06",75.120003
"1240","2016-01-07",67.540001
"1241","2016-01-08",67.559998
"1242","2016-01-11",63.549999
"1243","2016-01-12",64.839996
"1244","2016-01-13",61.389999
"1245","2016-01-14",65.5
"1246","2016-01-15",67.32
"1247","2016-01-19",66.620003
"1248","2016-01-20",68.660004
"1249","2016-01-21",64.709999
"1250","2016-01-22",66.010002
"1251","2016-01-25",65.32
"1252","2016-01-26",64.980003
"1253","2016-01-27",63.330002
"1254","2016-01-28",57.560001
"1255","2016-01-29",59.419998
"1256","2016-02-01",63.84
"1257","2016-02-02",61.48
"1258","2016-02-03",62.860001
"1259","2016-02-04",64.220001
"1260","2016-02-05",63.099998
"1261","2016-02-08",58.220001
"1262","2016-02-09",57.700001
"1263","2016-02-10",57.919998
"1264","2016-02-11",56.279999
"1265","2016-02-12",57.040001
"1266","2016-02-16",59.470001
"1267","2016-02-17",61.939999
"1268","2016-02-18",60.169998
"1269","2016-02-19",61.43
"1270","2016-02-22",63.200001
"1271","2016-02-23",60.389999
"1272","2016-02-24",59.610001
"1273","2016-02-25",57.259998
"1274","2016-02-26",56.02
"1275","2016-02-29",52.009998
"1276","2016-03-01",51.130001
"1277","2016-03-02",54.57
"1278","2016-03-03",54.25
"1279","2016-03-04",54.25
"1280","2016-03-07",54.23
"1281","2016-03-08",50.130001
"1282","2016-03-09",50.68
"1283","2016-03-10",50.349998
"1284","2016-03-11",52.380001
"1285","2016-03-14",54
"1286","2016-03-15",50.27
"1287","2016-03-16",48.240002
"1288","2016-03-17",45.360001
"1289","2016-03-18",47.82
"1290","2016-03-21",48.049999
"1291","2016-03-22",50.09
"1292","2016-03-23",48.66
"1293","2016-03-24",48.709999
"1294","2016-03-28",46.970001
"1295","2016-03-29",50.310001
"1296","2016-03-30",50.860001
"1297","2016-03-31",52.98
"1298","2016-04-01",54.34
"1299","2016-04-04",55.509998
"1300","2016-04-05",56.169998
"1301","2016-04-06",57.959999
"1302","2016-04-07",59.360001
"1303","2016-04-08",60.580002
"1304","2016-04-11",60.279999
"1305","2016-04-12",60.650002
"1306","2016-04-13",64.040001
"1307","2016-04-14",64.32
"1308","2016-04-15",64.559998
"1309","2016-04-18",63.950001
"1310","2016-04-19",64.110001
"1311","2016-04-20",60.700001
"1312","2016-04-21",61.740002
"1313","2016-04-22",61.91
"1314","2016-04-25",60.060001
"1315","2016-04-26",60.09
"1316","2016-04-27",57.189999
"1317","2016-04-28",55.549999
"1318","2016-04-29",54.110001
"1319","2016-05-02",50.509998
"1320","2016-05-03",51.540001
"1321","2016-05-04",48.830002
"1322","2016-05-05",47.889999
"1323","2016-05-06",47.360001
"1324","2016-05-09",48.450001
"1325","2016-05-10",49.59
"1326","2016-05-11",47.040001
"1327","2016-05-12",43.759998
"1328","2016-05-13",43.209999
"1329","2016-05-16",45.16
"1330","2016-05-17",44.119999
"1331","2016-05-18",43.700001
"1332","2016-05-19",42.970001
"1333","2016-05-20",43.900002
"1334","2016-05-23",43.459999
"1335","2016-05-24",46.02
"1336","2016-05-25",43.439999
"1337","2016-05-26",43.700001
"1338","2016-05-27",45.560001
"1339","2016-05-31",46.509998
"1340","2016-06-01",47.34
"1341","2016-06-02",48.18
"1342","2016-06-03",47.09
"1343","2016-06-06",48.400002
"1344","2016-06-07",48.189999
"1345","2016-06-08",47.040001
"1346","2016-06-09",45.41
"1347","2016-06-10",44.07
"1348","2016-06-13",43.25
"1349","2016-06-14",42.150002
"1350","2016-06-15",40.34
"1351","2016-06-16",39.77
"1352","2016-06-17",38.599998
"1353","2016-06-20",38.360001
"1354","2016-06-21",37.91
"1355","2016-06-22",37.93
"1356","2016-06-23",39.990002
"1357","2016-06-24",38.849998
"1358","2016-06-27",37.98
"1359","2016-06-28",38.880001
"1360","2016-06-29",38.009998
"1361","2016-06-30",33.73
"1362","2016-07-01",33.48
"1363","2016-07-05",33.490002
"1364","2016-07-06",35.209999
"1365","2016-07-07",35.860001
"1366","2016-07-08",36.389999
"1367","2016-07-11",36.490002
"1368","2016-07-12",36.950001
"1369","2016-07-13",34.779999
"1370","2016-07-14",35.830002
"1371","2016-07-15",36.790001
"1372","2016-07-18",36.27
"1373","2016-07-19",35.689999
"1374","2016-07-20",38.529999
"1375","2016-07-21",37.639999
"1376","2016-07-22",38.349998
"1377","2016-07-25",37.66
"1378","2016-07-26",36.689999
"1379","2016-07-27",36.900002
"1380","2016-07-28",37.470001
"1381","2016-07-29",36.25
"1382","2016-08-01",37.580002
"1383","2016-08-02",38.080002
"1384","2016-08-03",37.490002
"1385","2016-08-04",44.630001
"1386","2016-08-05",43.540001
"1387","2016-08-08",43.110001
"1388","2016-08-09",45.400002
"1389","2016-08-10",43.720001
"1390","2016-08-11",44.959999
"1391","2016-08-12",45.509998
"1392","2016-08-15",45.27
"1393","2016-08-16",43.869999
"1394","2016-08-17",43.150002
"1395","2016-08-18",43.139999
"1396","2016-08-19",42.34
"1397","2016-08-22",42.950001
"1398","2016-08-23",43.400002
"1399","2016-08-24",39.860001
"1400","2016-08-25",39.599998
"1401","2016-08-26",40.209999
"1402","2016-08-29",39.490002
"1403","2016-08-30",41.080002
"1404","2016-08-31",39.630001
"1405","2016-09-01",40.369999
"1406","2016-09-02",39.040001
"1407","2016-09-06",40.790001
"1408","2016-09-07",40.540001
"1409","2016-09-08",41.18
"1410","2016-09-09",38.93
"1411","2016-09-12",40.32
"1412","2016-09-13",40.84
"1413","2016-09-14",40.869999
"1414","2016-09-15",40.540001
"1415","2016-09-16",42.330002
"1416","2016-09-19",41.110001
"1417","2016-09-20",40.369999
"1418","2016-09-21",36.810001
"1419","2016-09-22",37.52
"1420","2016-09-23",36.860001
"1421","2016-09-26",35
"1422","2016-09-27",35.459999
"1423","2016-09-28",35.549999
"1424","2016-09-29",34.02
"1425","2016-09-30",34.220001
"1426","2016-10-03",35.799999
"1427","2016-10-04",35.630001
"1428","2016-10-05",36.130001
"1429","2016-10-06",34.759998
"1430","2016-10-07",34.66
"1431","2016-10-10",35.73
"1432","2016-10-11",34.529999
"1433","2016-10-12",33.639999
"1434","2016-10-13",33.25
"1435","2016-10-14",33.189999
"1436","2016-10-17",33.650002
"1437","2016-10-18",34.650002
"1438","2016-10-19",32.799999
"1439","2016-10-20",33.299999
"1440","2016-10-21",33.599998
"1441","2016-10-24",34.700001
"1442","2016-10-25",36.549999
"1443","2016-10-26",35.5
"1444","2016-10-27",34.400002
"1445","2016-10-28",33.150002
"1446","2016-10-31",31.799999
"1447","2016-11-01",32.150002
"1448","2016-11-02",33.349998
"1449","2016-11-03",30.65
"1450","2016-11-04",32.099998
"1451","2016-11-07",31.200001
"1452","2016-11-08",31.65
"1453","2016-11-09",34.150002
"1454","2016-11-10",37.299999
"1455","2016-11-11",36.799999
"1456","2016-11-14",37.5
"1457","2016-11-15",37.599998
"1458","2016-11-16",36.5
"1459","2016-11-17",36.549999
"1460","2016-11-18",36
"1461","2016-11-21",35.049999
"1462","2016-11-22",34.349998
"1463","2016-11-23",32.450001
"1464","2016-11-25",32.849998
"1465","2016-11-28",31.4
"1466","2016-11-29",32.150002
"1467","2016-11-30",31.85
"1468","2016-12-01",30.549999
"1469","2016-12-02",30.25
"1470","2016-12-05",30.85
"1471","2016-12-06",32
"1472","2016-12-07",32.349998
"1473","2016-12-08",33.200001
"1474","2016-12-09",33.349998
"1475","2016-12-12",31.6
"1476","2016-12-13",31.68
"1477","2016-12-14",30.799999
"1478","2016-12-15",31.25
"1479","2016-12-16",32.400002
"1480","2016-12-19",32.799999
"1481","2016-12-20",31.9
"1482","2016-12-21",30.799999
"1483","2016-12-22",31.6
"1484","2016-12-23",33.299999
"1485","2016-12-27",32.150002
"1486","2016-12-28",30.9
"1487","2016-12-29",31.25
"1488","2016-12-30",32.299999
"1489","2017-01-03",34.75
"1490","2017-01-04",36.75
"1491","2017-01-05",34.150002
"1492","2017-01-06",40.049999
"1493","2017-01-09",39.549999
"1494","2017-01-10",38.950001
"1495","2017-01-11",38.049999
"1496","2017-01-12",39.450001
"1497","2017-01-13",39.700001
"1498","2017-01-17",39.5
"1499","2017-01-18",39.599998
"1500","2017-01-19",40.950001
"1501","2017-01-20",40.099998
"1502","2017-01-23",39.200001
"1503","2017-01-24",38.950001
"1504","2017-01-25",38.849998
"1505","2017-01-26",37.450001
"1506","2017-01-27",37.25
"1507","2017-01-30",36.450001
"1508","2017-01-31",38.450001
"1509","2017-02-01",40.349998
"1510","2017-02-02",41.900002
"1511","2017-02-03",42.5
"1512","2017-02-06",41.799999
"1513","2017-02-07",41.75
"1514","2017-02-08",42.049999
"1515","2017-02-09",42.400002
"1516","2017-02-10",42.049999
"1517","2017-02-13",41.599998
"1518","2017-02-14",42.650002
"1519","2017-02-15",44.150002
"1520","2017-02-16",43.400002
"1521","2017-02-17",43.700001
"1522","2017-02-21",44.150002
"1523","2017-02-22",43.150002
"1524","2017-02-23",43.900002
"1525","2017-02-24",43.450001
"1526","2017-02-27",45.599998
"1527","2017-02-28",43.700001
"1528","2017-03-01",49.549999
"1529","2017-03-02",49.400002
"1530","2017-03-03",50.450001
"1531","2017-03-06",48.450001
"1532","2017-03-07",48.650002
"1533","2017-03-08",48.400002
"1534","2017-03-09",47
"1535","2017-03-10",46.650002
"1536","2017-03-13",46.400002
"1537","2017-03-14",46.700001
"1538","2017-03-15",48
"1539","2017-03-16",48.950001
"1540","2017-03-17",47.400002
"1541","2017-03-20",48.650002
"1542","2017-03-21",46.75
"1543","2017-03-22",48.150002
"1544","2017-03-23",46.950001
"1545","2017-03-24",46.900002
"1546","2017-03-27",47.549999
"1547","2017-03-28",47.400002
"1548","2017-03-29",47.599998
"1549","2017-03-30",45.849998
"1550","2017-03-31",45.599998
"1551","2017-04-03",46.25
"1552","2017-04-04",46.150002
"1553","2017-04-05",45.700001
"1554","2017-04-06",46
"1555","2017-04-07",46.150002
"1556","2017-04-10",47
"1557","2017-04-11",46.450001
"1558","2017-04-12",45.5
"1559","2017-04-13",45.900002
"1560","2017-04-17",45.700001
"1561","2017-04-18",43.849998
"1562","2017-04-19",45
"1563","2017-04-20",45.799999
"1564","2017-04-21",45.200001
"1565","2017-04-24",46.400002
"1566","2017-04-25",46.299999
"1567","2017-04-26",47.299999
"1568","2017-04-27",48.049999
"1569","2017-04-28",48.549999
"1570","2017-05-01",48.900002
"1571","2017-05-02",48.150002
"1572","2017-05-03",45.799999
"1573","2017-05-04",46.799999
"1574","2017-05-05",47.849998
"1575","2017-05-08",47.700001
"1576","2017-05-09",48.799999
"1577","2017-05-10",49.150002
"1578","2017-05-11",51.150002
"1579","2017-05-12",51.700001
"1580","2017-05-15",51.200001
"1581","2017-05-16",50.450001
"1582","2017-05-17",48.200001
"1583","2017-05-18",48.049999
"1584","2017-05-19",48.299999
"1585","2017-05-22",47
"1586","2017-05-23",47.200001
"1587","2017-05-24",46.299999
"1588","2017-05-25",45.450001
"1589","2017-05-26",45.150002
"1590","2017-05-30",45.400002
"1591","2017-05-31",44.400002
"1592","2017-06-01",44.700001
"1593","2017-06-02",44.099998
"1594","2017-06-05",44.25
"1595","2017-06-06",44.200001
"1596","2017-06-07",43.5
"1597","2017-06-08",44.5
"1598","2017-06-09",44.200001
"1599","2017-06-12",42.200001
"1600","2017-06-13",43.450001
"1601","2017-06-14",44.200001
"1602","2017-06-15",43.75
"1603","2017-06-16",42.299999
"1604","2017-06-19",44.650002
"1605","2017-06-20",43.580002
"1606","2017-06-21",46.900002
"1607","2017-06-22",47.849998
"1608","2017-06-23",47.450001
"1609","2017-06-26",47.450001
"1610","2017-06-27",46.450001
"1611","2017-06-28",47.200001
"1612","2017-06-29",48.200001
"1613","2017-06-30",47.700001
"1614","2017-07-03",48.299999
"1615","2017-07-05",49.099998
"1616","2017-07-06",49.75
"1617","2017-07-07",50.400002
"1618","2017-07-10",49.349998
"1619","2017-07-11",49.700001
"1620","2017-07-12",50.450001
"1621","2017-07-13",50
"1622","2017-07-14",49.299999
"1623","2017-07-17",49.150002
"1624","2017-07-18",49.200001
"1625","2017-07-19",49
"1626","2017-07-20",49.150002
"1627","2017-07-21",47.650002
"1628","2017-07-24",48.700001
"1629","2017-07-25",42.650002
"1630","2017-07-26",41.630001
"1631","2017-07-27",39.549999
"1632","2017-07-28",40
"1633","2017-07-31",39.5
"1634","2017-08-01",39.150002
"1635","2017-08-02",38.400002
"1636","2017-08-03",37.799999
"1637","2017-08-04",37.23
"1638","2017-08-07",36.549999
"1639","2017-08-08",36.700001
"1640","2017-08-09",36.650002
"1641","2017-08-10",36.200001
"1642","2017-08-11",36.400002
"1643","2017-08-14",36.799999
"1644","2017-08-15",37.049999
"1645","2017-08-16",37.150002
"1646","2017-08-17",36.049999
"1647","2017-08-18",35.799999
"1648","2017-08-21",35.75
"1649","2017-08-22",35.849998
"1650","2017-08-23",36
"1651","2017-08-24",37
"1652","2017-08-25",35.75
"1653","2017-08-28",36.299999
"1654","2017-08-29",36.650002
"1655","2017-08-30",36.700001
"1656","2017-08-31",38.099998
"1657","2017-09-01",38
"1658","2017-09-05",36.900002
"1659","2017-09-06",37.150002
"1660","2017-09-07",36.400002
"1661","2017-09-08",37.099998
"1662","2017-09-11",37.5
"1663","2017-09-12",38
"1664","2017-09-13",37.799999
"1665","2017-09-14",37.849998
"1666","2017-09-15",37.049999
"1667","2017-09-18",36.299999
"1668","2017-09-19",35.700001
"1669","2017-09-20",35.900002
"1670","2017-09-21",36.450001
"1671","2017-09-22",37.200001
"1672","2017-09-25",37.5
"1673","2017-09-26",38.150002
"1674","2017-09-27",39.349998
"1675","2017-09-28",38.700001
"1676","2017-09-29",37.549999
"1677","2017-10-02",37.799999
"1678","2017-10-03",37.450001
"1679","2017-10-04",36.299999
"1680","2017-10-05",36.950001
"1681","2017-10-06",36.549999
"1682","2017-10-09",35.049999
"1683","2017-10-10",34.950001
"1684","2017-10-11",34.400002
"1685","2017-10-12",34.200001
"1686","2017-10-13",34.25
"1687","2017-10-16",34.549999
"1688","2017-10-17",34.200001
"1689","2017-10-18",33.049999
"1690","2017-10-19",33.099998
"1691","2017-10-20",33.5
"1692","2017-10-23",32.950001
"1693","2017-10-24",33.400002
"1694","2017-10-25",31.85
"1695","2017-10-26",32.549999
"1696","2017-10-27",33.200001
"1697","2017-10-30",33.150002
"1698","2017-10-31",32.049999
"1699","2017-11-01",32.599998
"1700","2017-11-02",33.049999
"1701","2017-11-03",36.099998
"1702","2017-11-06",36.299999
"1703","2017-11-07",35.049999
"1704","2017-11-08",41
"1705","2017-11-09",40.150002
"1706","2017-11-10",42.049999
"1707","2017-11-13",42.75
"1708","2017-11-14",39.919998
"1709","2017-11-15",38.73
"1710","2017-11-16",39.5
"1711","2017-11-17",40.25
"1712","2017-11-20",42.200001
"1713","2017-11-21",42.650002
"1714","2017-11-22",44.5
"1715","2017-11-24",45.950001
"1716","2017-11-27",44.950001
"1717","2017-11-28",46.950001
"1718","2017-11-29",46.099998
"1719","2017-11-30",46.200001
"1720","2017-12-01",45.25
"1721","2017-12-04",43.950001
"1722","2017-12-05",42.700001
"1723","2017-12-06",43.299999
"1724","2017-12-07",44.200001
"1725","2017-12-08",44.799999
"1726","2017-12-11",44.200001
"1727","2017-12-12",45.349998
"1728","2017-12-13",45.799999
"1729","2017-12-14",44.700001
"1730","2017-12-15",43.849998
"1731","2017-12-18",42.549999
"1732","2017-12-19",41.650002
"1733","2017-12-20",42.849998
"1734","2017-12-21",43.549999
"1735","2017-12-22",44.150002
"1736","2017-12-26",45.400002
"1737","2017-12-27",45.099998
"1738","2017-12-28",45.450001
"1739","2017-12-29",45.650002
"1740","2018-01-02",46.299999
"1741","2018-01-03",46.349998
"1742","2018-01-04",42.900002
"1743","2018-01-05",42.450001
"1744","2018-01-08",42.700001
"1745","2018-01-09",42.75
"1746","2018-01-10",41.5
"1747","2018-01-11",42.23
"1748","2018-01-12",41.5
"1749","2018-01-16",40.299999
"1750","2018-01-17",40.299999
"1751","2018-01-18",39.099998
"1752","2018-01-19",38.75
"1753","2018-01-22",39.349998
"1754","2018-01-23",39.049999
"1755","2018-01-24",38.950001
"1756","2018-01-25",38.650002
"1757","2018-01-26",40.200001
"1758","2018-01-29",38.049999
"1759","2018-01-30",36.450001
"1760","2018-01-31",36.400002
"1761","2018-02-01",38.950001
"1762","2018-02-02",38.5
"1763","2018-02-05",37.200001
"1764","2018-02-06",37.599998
"1765","2018-02-07",38
"1766","2018-02-08",35.799999
"1767","2018-02-09",37.400002
"1768","2018-02-12",36.349998
"1769","2018-02-13",35.900002
"1770","2018-02-14",36.099998
"1771","2018-02-15",36.099998
"1772","2018-02-16",30.15
"1773","2018-02-20",31.25
"1774","2018-02-21",30.15
"1775","2018-02-22",30.549999
"1776","2018-02-23",31.25
"1777","2018-02-26",31.799999
"1778","2018-02-27",31.200001
"1779","2018-02-28",31.299999
"1780","2018-03-01",32.700001
"1781","2018-03-02",33.25
"1782","2018-03-05",31.879999
"1783","2018-03-06",31.379999
"1784","2018-03-07",31.65
"1785","2018-03-08",31.700001
"1786","2018-03-09",31.9
"1787","2018-03-12",32.25
"1788","2018-03-13",31.85
"1789","2018-03-14",30.549999
"1790","2018-03-15",30.15
"1791","2018-03-16",30.9
"1792","2018-03-19",30.68
"1793","2018-03-20",29.98
"1794","2018-03-21",32.25
"1795","2018-03-22",32
"1796","2018-03-23",32.299999
"1797","2018-03-26",31.799999
"1798","2018-03-27",31.4
"1799","2018-03-28",30.950001
"1800","2018-03-29",31.15
"1801","2018-04-02",27.5
"1802","2018-04-03",28
"1803","2018-04-04",28.85
"1804","2018-04-05",29.5
"1805","2018-04-06",33.299999
"1806","2018-04-09",34.5
"1807","2018-04-10",36.700001
"1808","2018-04-11",35.650002
"1809","2018-04-12",34.549999
"1810","2018-04-13",33.450001
"1811","2018-04-16",35.75
"1812","2018-04-17",35.599998
"1813","2018-04-18",35.700001
"1814","2018-04-19",35.450001
"1815","2018-04-20",36
"1816","2018-04-23",35.400002
"1817","2018-04-24",35.299999
"1818","2018-04-25",34.5
"1819","2018-04-26",34.450001
"1820","2018-04-27",33.650002
"1821","2018-04-30",33.099998
"1822","2018-05-01",34
"1823","2018-05-02",34.380001
"1824","2018-05-03",33.099998
"1825","2018-05-04",33.950001
"1826","2018-05-07",33.599998
"1827","2018-05-08",32.799999
"1828","2018-05-09",34.299999
"1829","2018-05-10",34.349998
"1830","2018-05-11",34.5
"1831","2018-05-14",34.799999
"1832","2018-05-15",33.599998
"1833","2018-05-16",34.599998
"1834","2018-05-17",34.900002
"1835","2018-05-18",34.900002
"1836","2018-05-21",34.150002
"1837","2018-05-22",34.049999
"1838","2018-05-23",34.950001
"1839","2018-05-24",35.349998
"1840","2018-05-25",35.549999
"1841","2018-05-29",35.200001
"1842","2018-05-30",35.200001
"1843","2018-05-31",34.25
"1844","2018-06-01",34
"1845","2018-06-04",34
"1846","2018-06-05",35.25
"1847","2018-06-06",37.5
"1848","2018-06-07",36.450001
"1849","2018-06-08",37.200001
"1850","2018-06-11",37.75
"1851","2018-06-12",38.5
"1852","2018-06-13",38.349998
"1853","2018-06-14",38.450001
"1854","2018-06-15",37.650002
"1855","2018-06-18",37.200001
"1856","2018-06-19",38.049999
"1857","2018-06-20",39.799999
"1858","2018-06-21",34.25
"1859","2018-06-22",33.75
"1860","2018-06-25",32.099998
"1861","2018-06-26",32.25
"1862","2018-06-27",30.549999
"1863","2018-06-28",31.049999
"1864","2018-06-29",32.049999
"1865","2018-07-02",32.849998
