"","date","TTGT"
"1002","2011-05-06",8.06
"1003","2011-05-09",8.26
"1004","2011-05-10",8.35
"1005","2011-05-11",8.47
"1006","2011-05-12",8.42
"1007","2011-05-13",8.22
"1008","2011-05-16",8.03
"1009","2011-05-17",8.01
"1010","2011-05-18",7.89
"1011","2011-05-19",7.91
"1012","2011-05-20",7.78
"1013","2011-05-23",7.57
"1014","2011-05-24",7.58
"1015","2011-05-25",7.63
"1016","2011-05-26",7.57
"1017","2011-05-27",7.59
"1018","2011-05-31",8.08
"1019","2011-06-01",7.27
"1020","2011-06-02",7.21
"1021","2011-06-03",6.93
"1022","2011-06-06",6.68
"1023","2011-06-07",6.51
"1024","2011-06-08",6.34
"1025","2011-06-09",6.69
"1026","2011-06-10",6.42
"1027","2011-06-13",6.5
"1028","2011-06-14",6.76
"1029","2011-06-15",6.64
"1030","2011-06-16",6.83
"1031","2011-06-17",6.59
"1032","2011-06-20",6.72
"1033","2011-06-21",7.1
"1034","2011-06-22",6.96
"1035","2011-06-23",7.07
"1036","2011-06-24",7.34
"1037","2011-06-27",7.61
"1038","2011-06-28",7.63
"1039","2011-06-29",7.6
"1040","2011-06-30",7.57
"1041","2011-07-01",7.26
"1042","2011-07-05",7.43
"1043","2011-07-06",7.54
"1044","2011-07-07",7.6
"1045","2011-07-08",7.56
"1046","2011-07-11",7.47
"1047","2011-07-12",7.39
"1048","2011-07-13",7.61
"1049","2011-07-14",7.5
"1050","2011-07-15",7.73
"1051","2011-07-18",7.57
"1052","2011-07-19",7.69
"1053","2011-07-20",7.69
"1054","2011-07-21",7.45
"1055","2011-07-22",7.36
"1056","2011-07-25",7.37
"1057","2011-07-26",7.36
"1058","2011-07-27",7.13
"1059","2011-07-28",7.06
"1060","2011-07-29",6.63
"1061","2011-08-01",6.59
"1062","2011-08-02",6.54
"1063","2011-08-03",6.69
"1064","2011-08-04",6.31
"1065","2011-08-05",5.91
"1066","2011-08-08",5.33
"1067","2011-08-09",6.17
"1068","2011-08-10",5.52
"1069","2011-08-11",5.86
"1070","2011-08-12",6.3
"1071","2011-08-15",6.43
"1072","2011-08-16",6.22
"1073","2011-08-17",6.33
"1074","2011-08-18",6.07
"1075","2011-08-19",6.12
"1076","2011-08-22",6.04
"1077","2011-08-23",6.28
"1078","2011-08-24",6.22
"1079","2011-08-25",6.18
"1080","2011-08-26",6.23
"1081","2011-08-29",6.5
"1082","2011-08-30",6.47
"1083","2011-08-31",6.39
"1084","2011-09-01",6.22
"1085","2011-09-02",5.87
"1086","2011-09-06",5.7
"1087","2011-09-07",5.85
"1088","2011-09-08",5.71
"1089","2011-09-09",5.77
"1090","2011-09-12",5.68
"1091","2011-09-13",6
"1092","2011-09-14",6.12
"1093","2011-09-15",6.13
"1094","2011-09-16",6.11
"1095","2011-09-19",5.92
"1096","2011-09-20",5.73
"1097","2011-09-21",5.64
"1098","2011-09-22",5.46
"1099","2011-09-23",5.72
"1100","2011-09-26",5.88
"1101","2011-09-27",5.9
"1102","2011-09-28",5.64
"1103","2011-09-29",5.9
"1104","2011-09-30",5.71
"1105","2011-10-03",5.54
"1106","2011-10-04",5.99
"1107","2011-10-05",5.78
"1108","2011-10-06",5.9
"1109","2011-10-07",5.66
"1110","2011-10-10",5.99
"1111","2011-10-11",6.1
"1112","2011-10-12",6.61
"1113","2011-10-13",6.46
"1114","2011-10-14",6.64
"1115","2011-10-17",6.17
"1116","2011-10-18",6.32
"1117","2011-10-19",6.17
"1118","2011-10-20",6.3
"1119","2011-10-21",6.47
"1120","2011-10-24",6.6
"1121","2011-10-25",6.32
"1122","2011-10-26",6.79
"1123","2011-10-27",7.26
"1124","2011-10-28",7.44
"1125","2011-10-31",7.41
"1126","2011-11-01",6.61
"1127","2011-11-02",6.41
"1128","2011-11-03",6.23
"1129","2011-11-04",5.96
"1130","2011-11-07",6.05
"1131","2011-11-08",6.77
"1132","2011-11-09",6.13
"1133","2011-11-10",5.96
"1134","2011-11-11",6.09
"1135","2011-11-14",5.88
"1136","2011-11-15",6.01
"1137","2011-11-16",5.96
"1138","2011-11-17",5.79
"1139","2011-11-18",5.86
"1140","2011-11-21",5.91
"1141","2011-11-22",5.69
"1142","2011-11-23",5.45
"1143","2011-11-25",5.43
"1144","2011-11-28",5.48
"1145","2011-11-29",5.2
"1146","2011-11-30",5.4
"1147","2011-12-01",5.44
"1148","2011-12-02",6.08
"1149","2011-12-05",6.39
"1150","2011-12-06",6.51
"1151","2011-12-07",6.53
"1152","2011-12-08",6.24
"1153","2011-12-09",6.57
"1154","2011-12-12",6.32
"1155","2011-12-13",6.26
"1156","2011-12-14",6.5
"1157","2011-12-15",6.69
"1158","2011-12-16",6.64
"1159","2011-12-19",6.57
"1160","2011-12-20",6.9
"1161","2011-12-21",6.47
"1162","2011-12-22",6.49
"1163","2011-12-23",6.35
"1164","2011-12-27",6.19
"1165","2011-12-28",5.98
"1166","2011-12-29",6
"1167","2011-12-30",5.84
"1168","2012-01-03",6.34
"1169","2012-01-04",6.1
"1170","2012-01-05",6.17
"1171","2012-01-06",6.01
"1172","2012-01-09",6.13
"1173","2012-01-10",6.16
"1174","2012-01-11",6.26
"1175","2012-01-12",6.47
"1176","2012-01-13",6.36
"1177","2012-01-17",6.26
"1178","2012-01-18",6.53
"1179","2012-01-19",6.54
"1180","2012-01-20",6.65
"1181","2012-01-23",6.72
"1182","2012-01-24",6.75
"1183","2012-01-25",6.76
"1184","2012-01-26",6.95
"1185","2012-01-27",6.98
"1186","2012-01-30",7.01
"1187","2012-01-31",6.95
"1188","2012-02-01",7.29
"1189","2012-02-02",7.6
"1190","2012-02-03",7.79
"1191","2012-02-06",7.63
"1192","2012-02-07",7.69
"1193","2012-02-08",7.59
"1194","2012-02-09",7.42
"1195","2012-02-10",7.14
"1196","2012-02-13",7.21
"1197","2012-02-14",7.12
"1198","2012-02-15",7.05
"1199","2012-02-16",7.07
"1200","2012-02-17",7.02
"1201","2012-02-21",7
"1202","2012-02-22",7
"1203","2012-02-23",7.24
"1204","2012-02-24",7.07
"1205","2012-02-27",7.03
"1206","2012-02-28",7
"1207","2012-02-29",6.9
"1208","2012-03-01",7
"1209","2012-03-02",7
"1210","2012-03-05",7.03
"1211","2012-03-06",6.84
"1212","2012-03-07",6.97
"1213","2012-03-08",6.9
"1214","2012-03-09",7.09
"1215","2012-03-12",7.03
"1216","2012-03-13",7.11
"1217","2012-03-14",7.08
"1218","2012-03-15",7.04
"1219","2012-03-16",7.05
"1220","2012-03-19",7.2
"1221","2012-03-20",7.08
"1222","2012-03-21",7.01
"1223","2012-03-22",7.02
"1224","2012-03-23",7.21
"1225","2012-03-26",7.43
"1226","2012-03-27",7.26
"1227","2012-03-28",7.07
"1228","2012-03-29",7.03
"1229","2012-03-30",6.93
"1230","2012-04-02",7.04
"1231","2012-04-03",7.01
"1232","2012-04-04",7.02
"1233","2012-04-05",7.01
"1234","2012-04-09",7.1
"1235","2012-04-10",6.93
"1236","2012-04-11",7.2
"1237","2012-04-12",7.25
"1238","2012-04-13",7.09
"1239","2012-04-16",7.01
"1240","2012-04-17",7.05
"1241","2012-04-18",7.01
"1242","2012-04-19",7
"1243","2012-04-20",7.16
"1244","2012-04-23",7.03
"1245","2012-04-24",7.16
"1246","2012-04-25",7.48
"1247","2012-04-26",7.5
"1248","2012-04-27",7.48
"1249","2012-04-30",7.44
"1250","2012-05-01",7.32
"1251","2012-05-02",7.44
"1252","2012-05-03",7.29
"1253","2012-05-04",7
"1254","2012-05-07",6.98
"1255","2012-05-08",6.96
"1256","2012-05-09",6.25
"1257","2012-05-10",6.26
"1258","2012-05-11",6.21
"1259","2012-05-14",6.25
"1260","2012-05-15",6.08
"1261","2012-05-16",6.16
"1262","2012-05-17",6.17
"1263","2012-05-18",5.81
"1264","2012-05-21",5.98
"1265","2012-05-22",5.59
"1266","2012-05-23",5.45
"1267","2012-05-24",5.31
"1268","2012-05-25",5.22
"1269","2012-05-29",5.26
"1270","2012-05-30",5.09
"1271","2012-05-31",5.23
"1272","2012-06-01",5.05
"1273","2012-06-04",4.92
"1274","2012-06-05",5.14
"1275","2012-06-06",5.37
"1276","2012-06-07",5.43
"1277","2012-06-08",5.6
"1278","2012-06-11",5.09
"1279","2012-06-12",5.25
"1280","2012-06-13",5.19
"1281","2012-06-14",5.23
"1282","2012-06-15",5.46
"1283","2012-06-18",5.23
"1284","2012-06-19",5.42
"1285","2012-06-20",4.99
"1286","2012-06-21",4.97
"1287","2012-06-22",5.08
"1288","2012-06-25",5
"1289","2012-06-26",5.02
"1290","2012-06-27",5.05
"1291","2012-06-28",5.02
"1292","2012-06-29",5.04
"1293","2012-07-02",5.06
"1294","2012-07-03",5.05
"1295","2012-07-05",5.01
"1296","2012-07-06",4.97
"1297","2012-07-09",5.04
"1298","2012-07-10",5.05
"1299","2012-07-11",5.04
"1300","2012-07-12",5.08
"1301","2012-07-13",5.08
"1302","2012-07-16",5.01
"1303","2012-07-17",5.05
"1304","2012-07-18",5.02
"1305","2012-07-19",5
"1306","2012-07-20",4.83
"1307","2012-07-23",4.7
"1308","2012-07-24",4.17
"1309","2012-07-25",4.21
"1310","2012-07-26",4.16
"1311","2012-07-27",4.16
"1312","2012-07-30",4.16
"1313","2012-07-31",4.11
"1314","2012-08-01",4
"1315","2012-08-02",4.17
"1316","2012-08-03",4.3
"1317","2012-08-06",4.33
"1318","2012-08-07",4.19
"1319","2012-08-08",5.15
"1320","2012-08-09",5.01
"1321","2012-08-10",5.2
"1322","2012-08-13",4.93
"1323","2012-08-14",4.9
"1324","2012-08-15",5.04
"1325","2012-08-16",5.12
"1326","2012-08-17",5.23
"1327","2012-08-20",5.15
"1328","2012-08-21",5.14
"1329","2012-08-22",5.05
"1330","2012-08-23",4.99
"1331","2012-08-24",5.12
"1332","2012-08-27",5.13
"1333","2012-08-28",5.23
"1334","2012-08-29",5.23
"1335","2012-08-30",5.38
"1336","2012-08-31",5.62
"1337","2012-09-04",5.42
"1338","2012-09-05",5.1
"1339","2012-09-06",5.1
"1340","2012-09-07",4.99
"1341","2012-09-10",5.09
"1342","2012-09-11",5.27
"1343","2012-09-12",5.41
"1344","2012-09-13",5.6
"1345","2012-09-14",5.6
"1346","2012-09-17",5.54
"1347","2012-09-18",5.56
"1348","2012-09-19",5.53
"1349","2012-09-20",5.61
"1350","2012-09-21",5.9
"1351","2012-09-24",5.86
"1352","2012-09-25",5.72
"1353","2012-09-26",5.56
"1354","2012-09-27",5.83
"1355","2012-09-28",5.91
"1356","2012-10-01",5.9
"1357","2012-10-02",5.85
"1358","2012-10-03",5.85
"1359","2012-10-04",5.97
"1360","2012-10-05",5.95
"1361","2012-10-08",5.93
"1362","2012-10-09",5.69
"1363","2012-10-10",5.82
"1364","2012-10-11",5.82
"1365","2012-10-12",5.77
"1366","2012-10-15",5.83
"1367","2012-10-16",5.73
"1368","2012-10-17",5.5
"1369","2012-10-18",5.2
"1370","2012-10-19",5.04
"1371","2012-10-22",5.03
"1372","2012-10-23",4.98
"1373","2012-10-24",5.03
"1374","2012-10-25",4.97
"1375","2012-10-26",4.95
"1376","2012-10-31",4.78
"1377","2012-11-01",4.51
"1378","2012-11-02",4.11
"1379","2012-11-05",4.14
"1380","2012-11-06",4.3
"1381","2012-11-07",4.38
"1382","2012-11-08",4.67
"1383","2012-11-09",4.52
"1384","2012-11-12",4.76
"1385","2012-11-13",4.8
"1386","2012-11-14",4.75
"1387","2012-11-15",4.68
"1388","2012-11-16",4.41
"1389","2012-11-19",4.64
"1390","2012-11-20",4.61
"1391","2012-11-21",4.61
"1392","2012-11-23",4.7
"1393","2012-11-26",4.78
"1394","2012-11-27",4.76
"1395","2012-11-28",4.99
"1396","2012-11-29",5.03
"1397","2012-11-30",5.43
"1398","2012-12-03",5.1
"1399","2012-12-04",4.99
"1400","2012-12-05",4.99
"1401","2012-12-06",5.1
"1402","2012-12-07",5
"1403","2012-12-10",5.46
"1404","2012-12-11",5.4
"1405","2012-12-12",5.36
"1406","2012-12-13",5.38
"1407","2012-12-14",5.72
"1408","2012-12-17",5.8
"1409","2012-12-18",5.71
"1410","2012-12-19",5.58
"1411","2012-12-20",5.62
"1412","2012-12-21",5.35
"1413","2012-12-24",5.33
"1414","2012-12-26",5.24
"1415","2012-12-27",5.3
"1416","2012-12-28",5.24
"1417","2012-12-31",5.55
"1418","2013-01-02",5.48
"1419","2013-01-03",5.28
"1420","2013-01-04",5.3
"1421","2013-01-07",5.04
"1422","2013-01-08",4.95
"1423","2013-01-09",4.89
"1424","2013-01-10",4.73
"1425","2013-01-11",4.9
"1426","2013-01-14",4.94
"1427","2013-01-15",4.96
"1428","2013-01-16",4.96
"1429","2013-01-17",5.03
"1430","2013-01-18",5.11
"1431","2013-01-22",5.1
"1432","2013-01-23",5.01
"1433","2013-01-24",4.78
"1434","2013-01-25",4.74
"1435","2013-01-28",4.64
"1436","2013-01-29",4.99
"1437","2013-01-30",4.92
"1438","2013-01-31",5.08
"1439","2013-02-01",4.98
"1440","2013-02-04",4.85
"1441","2013-02-05",5.05
"1442","2013-02-06",5
"1443","2013-02-07",5
"1444","2013-02-08",5.13
"1445","2013-02-11",4.93
"1446","2013-02-12",5.01
"1447","2013-02-13",5.03
"1448","2013-02-14",4.97
"1449","2013-02-15",4.71
"1450","2013-02-19",4.72
"1451","2013-02-20",4.52
"1452","2013-02-21",4.62
"1453","2013-02-22",4.69
"1454","2013-02-25",4.59
"1455","2013-02-26",4.8
"1456","2013-02-27",4.86
"1457","2013-02-28",4.86
"1458","2013-03-01",4.87
"1459","2013-03-04",4.89
"1460","2013-03-05",4.99
"1461","2013-03-06",4.97
"1462","2013-03-07",4.89
"1463","2013-03-08",4.92
"1464","2013-03-11",4.88
"1465","2013-03-12",4.74
"1466","2013-03-13",4.76
"1467","2013-03-14",4.79
"1468","2013-03-15",4.8
"1469","2013-03-18",4.79
"1470","2013-03-19",5.03
"1471","2013-03-20",5.11
"1472","2013-03-21",5.05
"1473","2013-03-22",5.15
"1474","2013-03-25",4.99
"1475","2013-03-26",4.95
"1476","2013-03-27",4.95
"1477","2013-03-28",4.89
"1478","2013-04-01",4.59
"1479","2013-04-02",4.52
"1480","2013-04-03",4.5
"1481","2013-04-04",4.47
"1482","2013-04-05",4.41
"1483","2013-04-08",4.44
"1484","2013-04-09",4.6
"1485","2013-04-10",4.61
"1486","2013-04-11",4.6
"1487","2013-04-12",4.61
"1488","2013-04-15",4.4
"1489","2013-04-16",4.37
"1490","2013-04-17",4.38
"1491","2013-04-18",4.46
"1492","2013-04-19",4.56
"1493","2013-04-22",4.58
"1494","2013-04-23",4.61
"1495","2013-04-24",4.49
"1496","2013-04-25",4.45
"1497","2013-04-26",4.3
"1498","2013-04-29",4.38
"1499","2013-04-30",4.44
"1500","2013-05-01",4.33
"1501","2013-05-02",4.33
"1502","2013-05-03",4.43
"1503","2013-05-06",4.39
"1504","2013-05-07",4.48
"1505","2013-05-08",4.49
"1506","2013-05-09",4.35
"1507","2013-05-10",4.34
"1508","2013-05-13",4.38
"1509","2013-05-14",4.43
"1510","2013-05-15",4.38
"1511","2013-05-16",4.45
"1512","2013-05-17",4.44
"1513","2013-05-20",4.45
"1514","2013-05-21",4.39
"1515","2013-05-22",4.31
"1516","2013-05-23",4.27
"1517","2013-05-24",4.34
"1518","2013-05-28",4.34
"1519","2013-05-29",4.41
"1520","2013-05-30",4.39
"1521","2013-05-31",4.44
"1522","2013-06-03",4.32
"1523","2013-06-04",4.3
"1524","2013-06-05",4.28
"1525","2013-06-06",4.29
"1526","2013-06-07",4.28
"1527","2013-06-10",4.22
"1528","2013-06-11",4.01
"1529","2013-06-12",4.08
"1530","2013-06-13",4.24
"1531","2013-06-14",4.2
"1532","2013-06-17",4.28
"1533","2013-06-18",4.23
"1534","2013-06-19",4.16
"1535","2013-06-20",4.04
"1536","2013-06-21",4.47
"1537","2013-06-24",4.28
"1538","2013-06-25",4.3
"1539","2013-06-26",4.38
"1540","2013-06-27",4.38
"1541","2013-06-28",4.47
"1542","2013-07-01",4.45
"1543","2013-07-02",4.53
"1544","2013-07-03",4.56
"1545","2013-07-05",4.61
"1546","2013-07-08",4.67
"1547","2013-07-09",4.65
"1548","2013-07-10",4.44
"1549","2013-07-11",4.48
"1550","2013-07-12",4.43
"1551","2013-07-15",4.54
"1552","2013-07-16",4.55
"1553","2013-07-17",4.57
"1554","2013-07-18",4.56
"1555","2013-07-19",4.51
"1556","2013-07-22",4.56
"1557","2013-07-23",4.61
"1558","2013-07-24",4.52
"1559","2013-07-25",4.99
"1560","2013-07-26",4.89
"1561","2013-07-29",4.77
"1562","2013-07-30",4.78
"1563","2013-07-31",5.39
"1564","2013-08-01",5.16
"1565","2013-08-02",4.89
"1566","2013-08-05",4.83
"1567","2013-08-06",4.74
"1568","2013-08-07",4.8
"1569","2013-08-08",4.85
"1570","2013-08-09",4.85
"1571","2013-08-12",4.84
"1572","2013-08-13",4.79
"1573","2013-08-14",4.71
"1574","2013-08-15",4.54
"1575","2013-08-16",4.52
"1576","2013-08-19",4.37
"1577","2013-08-20",4.34
"1578","2013-08-21",4.41
"1579","2013-08-22",4.61
"1580","2013-08-23",4.5
"1581","2013-08-26",4.55
"1582","2013-08-27",4.38
"1583","2013-08-28",4.45
"1584","2013-08-29",4.58
"1585","2013-08-30",4.46
"1586","2013-09-03",4.51
"1587","2013-09-04",4.42
"1588","2013-09-05",4.42
"1589","2013-09-06",4.34
"1590","2013-09-09",4.6
"1591","2013-09-10",4.49
"1592","2013-09-11",4.35
"1593","2013-09-12",4.46
"1594","2013-09-13",4.51
"1595","2013-09-16",4.59
"1596","2013-09-17",4.62
"1597","2013-09-18",4.72
"1598","2013-09-19",4.76
"1599","2013-09-20",4.84
"1600","2013-09-23",4.79
"1601","2013-09-24",4.77
"1602","2013-09-25",4.97
"1603","2013-09-26",4.99
"1604","2013-09-27",4.98
"1605","2013-09-30",4.98
"1606","2013-10-01",4.98
"1607","2013-10-02",4.97
"1608","2013-10-03",4.96
"1609","2013-10-04",4.96
"1610","2013-10-07",4.95
"1611","2013-10-08",4.96
"1612","2013-10-09",4.95
"1613","2013-10-10",4.97
"1614","2013-10-11",4.98
"1615","2013-10-14",4.98
"1616","2013-10-15",4.96
"1617","2013-10-16",4.98
"1618","2013-10-17",4.98
"1619","2013-10-18",4.97
"1620","2013-10-21",4.95
"1621","2013-10-22",4.97
"1622","2013-10-23",4.97
"1623","2013-10-24",4.94
"1624","2013-10-25",5.01
"1625","2013-10-28",5.01
"1626","2013-10-29",4.99
"1627","2013-10-30",4.94
"1628","2013-10-31",5.02
"1629","2013-11-01",4.97
"1630","2013-11-04",5.03
"1631","2013-11-05",5.1
"1632","2013-11-06",5.05
"1633","2013-11-07",5
"1634","2013-11-08",5.21
"1635","2013-11-11",5.4
"1636","2013-11-12",5.45
"1637","2013-11-13",5.6
"1638","2013-11-14",5.88
"1639","2013-11-15",5.86
"1640","2013-11-18",5.86
"1641","2013-11-19",5.89
"1642","2013-11-20",5.95
"1643","2013-11-21",6.03
"1644","2013-11-22",6.01
"1645","2013-11-25",6.05
"1646","2013-11-26",6.04
"1647","2013-11-27",6.04
"1648","2013-11-29",6.04
"1649","2013-12-02",6.07
"1650","2013-12-03",6
"1651","2013-12-04",6.11
"1652","2013-12-05",6.1
"1653","2013-12-06",6.18
"1654","2013-12-09",6.17
"1655","2013-12-10",6.12
"1656","2013-12-11",6.08
"1657","2013-12-12",6.06
"1658","2013-12-13",6.06
"1659","2013-12-16",6.1
"1660","2013-12-17",6.02
"1661","2013-12-18",6.23
"1662","2013-12-19",6.17
"1663","2013-12-20",7.03
"1664","2013-12-23",6.81
"1665","2013-12-24",6.79
"1666","2013-12-26",6.95
"1667","2013-12-27",6.79
"1668","2013-12-30",6.61
"1669","2013-12-31",6.86
"1670","2014-01-02",6.77
"1671","2014-01-03",6.92
"1672","2014-01-06",7.06
"1673","2014-01-07",6.94
"1674","2014-01-08",7.03
"1675","2014-01-09",6.97
"1676","2014-01-10",7.01
"1677","2014-01-13",7.02
"1678","2014-01-14",7.04
"1679","2014-01-15",7.01
"1680","2014-01-16",6.96
"1681","2014-01-17",6.96
"1682","2014-01-21",7.06
"1683","2014-01-22",7.19
"1684","2014-01-23",7.09
"1685","2014-01-24",7.05
"1686","2014-01-27",7
"1687","2014-01-28",6.98
"1688","2014-01-29",6.84
"1689","2014-01-30",6.81
"1690","2014-01-31",6.73
"1691","2014-02-03",6.57
"1692","2014-02-04",6.69
"1693","2014-02-05",6.76
"1694","2014-02-06",6.86
"1695","2014-02-07",6.89
"1696","2014-02-10",6.83
"1697","2014-02-11",6.95
"1698","2014-02-12",7.09
"1699","2014-02-13",7.09
"1700","2014-02-14",7.14
"1701","2014-02-18",7.07
"1702","2014-02-19",7.05
"1703","2014-02-20",7.06
"1704","2014-02-21",7.17
"1705","2014-02-24",7
"1706","2014-02-25",7.01
"1707","2014-02-26",6.85
"1708","2014-02-27",7
"1709","2014-02-28",6.93
"1710","2014-03-03",6.8
"1711","2014-03-04",6.88
"1712","2014-03-05",6.84
"1713","2014-03-06",6.8
"1714","2014-03-07",6.79
"1715","2014-03-10",6.79
"1716","2014-03-11",6.73
"1717","2014-03-12",6.59
"1718","2014-03-13",6.47
"1719","2014-03-14",6.6
"1720","2014-03-17",6.66
"1721","2014-03-18",6.83
"1722","2014-03-19",6.8
"1723","2014-03-20",6.83
"1724","2014-03-21",6.84
"1725","2014-03-24",6.77
"1726","2014-03-25",6.81
"1727","2014-03-26",6.98
"1728","2014-03-27",6.95
"1729","2014-03-28",7.04
"1730","2014-03-31",7.21
"1731","2014-04-01",7.82
"1732","2014-04-02",7.55
"1733","2014-04-03",7.03
"1734","2014-04-04",6.71
"1735","2014-04-07",6.76
"1736","2014-04-08",6.66
"1737","2014-04-09",6.86
"1738","2014-04-10",6.46
"1739","2014-04-11",6.44
"1740","2014-04-14",6.5
"1741","2014-04-15",6.26
"1742","2014-04-16",6.43
"1743","2014-04-17",6.46
"1744","2014-04-21",6.7
"1745","2014-04-22",6.83
"1746","2014-04-23",6.71
"1747","2014-04-24",6.57
"1748","2014-04-25",6.54
"1749","2014-04-28",6.45
"1750","2014-04-29",6.49
"1751","2014-04-30",6.42
"1752","2014-05-01",6.58
"1753","2014-05-02",6.51
"1754","2014-05-05",6.49
"1755","2014-05-06",6.39
"1756","2014-05-07",6.99
"1757","2014-05-08",7.21
"1758","2014-05-09",7.53
"1759","2014-05-12",7.84
"1760","2014-05-13",7.82
"1761","2014-05-14",7.26
"1762","2014-05-15",7.02
"1763","2014-05-16",6.92
"1764","2014-05-19",6.89
"1765","2014-05-20",6.58
"1766","2014-05-21",6.4
"1767","2014-05-22",6.75
"1768","2014-05-23",6.99
"1769","2014-05-27",7.19
"1770","2014-05-28",7.47
"1771","2014-05-29",7.86
"1772","2014-05-30",7.96
"1773","2014-06-02",8.05
"1774","2014-06-03",8.16
"1775","2014-06-04",8.15
"1776","2014-06-05",8.3
"1777","2014-06-06",8.37
"1778","2014-06-09",8.37
"1779","2014-06-10",8.46
"1780","2014-06-11",8.43
"1781","2014-06-12",8.08
"1782","2014-06-13",7.91
"1783","2014-06-16",7.91
"1784","2014-06-17",8.07
"1785","2014-06-18",8.12
"1786","2014-06-19",7.54
"1787","2014-06-20",8.34
"1788","2014-06-23",8.22
"1789","2014-06-24",8.13
"1790","2014-06-25",8.45
"1791","2014-06-26",8.91
"1792","2014-06-27",8.85
"1793","2014-06-30",8.82
"1794","2014-07-01",8.84
"1795","2014-07-02",8.7
"1796","2014-07-03",8.74
"1797","2014-07-07",8.67
"1798","2014-07-08",8.68
"1799","2014-07-09",8.63
"1800","2014-07-10",8.41
"1801","2014-07-11",8.17
"1802","2014-07-14",8.51
"1803","2014-07-15",8.48
"1804","2014-07-16",8.44
"1805","2014-07-17",8.1
"1806","2014-07-18",8.16
"1807","2014-07-21",8.03
"1808","2014-07-22",8
"1809","2014-07-23",8.12
"1810","2014-07-24",8.02
"1811","2014-07-25",7.95
"1812","2014-07-28",7.75
"1813","2014-07-29",7.87
"1814","2014-07-30",7.75
"1815","2014-07-31",7.6
"1816","2014-08-01",7.63
"1817","2014-08-04",7.97
"1818","2014-08-05",7.88
"1819","2014-08-06",7.83
"1820","2014-08-07",7.75
"1821","2014-08-08",7.91
"1822","2014-08-11",8.18
"1823","2014-08-12",8.16
"1824","2014-08-13",8.47
"1825","2014-08-14",8.41
"1826","2014-08-15",8.23
"1827","2014-08-18",8.48
"1828","2014-08-19",8.46
"1829","2014-08-20",8.6
"1830","2014-08-21",8.55
"1831","2014-08-22",8.72
"1832","2014-08-25",8.71
"1833","2014-08-26",8.7
"1834","2014-08-27",8.61
"1835","2014-08-28",8.66
"1836","2014-08-29",8.66
"1837","2014-09-02",8.79
"1838","2014-09-03",8.72
"1839","2014-09-04",8.6
"1840","2014-09-05",8.59
"1841","2014-09-08",8.58
"1842","2014-09-09",8.3
"1843","2014-09-10",8.47
"1844","2014-09-11",8.66
"1845","2014-09-12",8.72
"1846","2014-09-15",8.55
"1847","2014-09-16",8.47
"1848","2014-09-17",8.46
"1849","2014-09-18",8.57
"1850","2014-09-19",8.51
"1851","2014-09-22",8.5
"1852","2014-09-23",8.58
"1853","2014-09-24",8.61
"1854","2014-09-25",8.38
"1855","2014-09-26",8.54
"1856","2014-09-29",8.62
"1857","2014-09-30",8.59
"1858","2014-10-01",8.92
"1859","2014-10-02",9.55
"1860","2014-10-03",9.76
"1861","2014-10-06",9.66
"1862","2014-10-07",9.52
"1863","2014-10-08",9.65
"1864","2014-10-09",9.32
"1865","2014-10-10",9.32
"1866","2014-10-13",9.32
"1867","2014-10-14",9.45
"1868","2014-10-15",9.32
"1869","2014-10-16",9.51
"1870","2014-10-17",9.31
"1871","2014-10-20",9.33
"1872","2014-10-21",9.13
"1873","2014-10-22",9.09
"1874","2014-10-23",9.17
"1875","2014-10-24",9.13
"1876","2014-10-27",9.13
"1877","2014-10-28",9.43
"1878","2014-10-29",9.36
"1879","2014-10-30",9.48
"1880","2014-10-31",9.54
"1881","2014-11-03",9.87
"1882","2014-11-04",10.1
"1883","2014-11-05",10.25
"1884","2014-11-06",10.59
"1885","2014-11-07",10.2
"1886","2014-11-10",10.49
"1887","2014-11-11",10.42
"1888","2014-11-12",10.97
"1889","2014-11-13",10.79
"1890","2014-11-14",10.85
"1891","2014-11-17",10.64
"1892","2014-11-18",10.66
"1893","2014-11-19",10.35
"1894","2014-11-20",10.3
"1895","2014-11-21",10.24
"1896","2014-11-24",10.4
"1897","2014-11-25",10.46
"1898","2014-11-26",10.33
"1899","2014-11-28",10.12
"1900","2014-12-01",10.15
"1901","2014-12-02",10.19
"1902","2014-12-03",10.25
"1903","2014-12-04",10.3
"1904","2014-12-05",10.27
"1905","2014-12-08",10.1
"1906","2014-12-09",10.44
"1907","2014-12-10",10.47
"1908","2014-12-11",10.12
"1909","2014-12-12",9.87
"1910","2014-12-15",9.74
"1911","2014-12-16",9.76
"1912","2014-12-17",10.16
"1913","2014-12-18",10.47
"1914","2014-12-19",10.53
"1915","2014-12-22",10.76
"1916","2014-12-23",10.68
"1917","2014-12-24",10.67
"1918","2014-12-26",10.83
"1919","2014-12-29",10.6
"1920","2014-12-30",10.84
"1921","2014-12-31",11.37
"1922","2015-01-02",10.88
"1923","2015-01-05",10.77
"1924","2015-01-06",10.62
"1925","2015-01-07",10.68
"1926","2015-01-08",10.71
"1927","2015-01-09",10.6
"1928","2015-01-12",10.61
"1929","2015-01-13",10.65
"1930","2015-01-14",10.62
"1931","2015-01-15",10.56
"1932","2015-01-16",10.76
"1933","2015-01-20",10.81
"1934","2015-01-21",10.62
"1935","2015-01-22",10.9
"1936","2015-01-23",10.94
