"","date","IBA"
"802","2010-03-10",19.82
"803","2010-03-11",20.690001
"804","2010-03-12",20.610001
"805","2010-03-15",21.040001
"806","2010-03-16",22.18
"807","2010-03-17",22.299999
"808","2010-03-18",22.280001
"809","2010-03-19",22.299999
"810","2010-03-22",22.549999
"811","2010-03-23",22.43
"812","2010-03-24",22.6
"813","2010-03-25",22.200001
"814","2010-03-26",21.950001
"815","2010-03-29",22.15
"816","2010-03-30",22.190001
"817","2010-03-31",22.15
"818","2010-04-01",22.09
"819","2010-04-05",21.99
"820","2010-04-06",21.799999
"821","2010-04-07",21.51
"822","2010-04-08",21.200001
"823","2010-04-09",22
"824","2010-04-12",21.73
"825","2010-04-13",21.799999
"826","2010-04-14",21.52
"827","2010-04-15",21.629999
"828","2010-04-16",21.440001
"829","2010-04-19",21.049999
"830","2010-04-20",20.690001
"831","2010-04-21",21.15
"832","2010-04-22",21.32
"833","2010-04-23",20.66
"834","2010-04-26",21.23
"835","2010-04-27",20.41
"836","2010-04-28",20.77
"837","2010-04-29",21.469999
"838","2010-04-30",22
"839","2010-05-03",22.74
"840","2010-05-04",22.5
"841","2010-05-05",22.65
"842","2010-05-06",21.5
"843","2010-05-07",21.76
"844","2010-05-10",22.1
"845","2010-05-11",20.950001
"846","2010-05-12",20.790001
"847","2010-05-13",20.809999
"848","2010-05-14",20.01
"849","2010-05-17",20.18
"850","2010-05-18",20.360001
"851","2010-05-19",20.18
"852","2010-05-20",20
"853","2010-05-21",19.93
"854","2010-05-24",20.18
"855","2010-05-25",20.219999
"856","2010-05-26",20
"857","2010-05-27",20.51
"858","2010-05-28",21.1
"859","2010-06-01",20.99
"860","2010-06-02",21.1
"861","2010-06-03",21.219999
"862","2010-06-04",21.07
"863","2010-06-07",21
"864","2010-06-08",20.15
"865","2010-06-09",19.98
"866","2010-06-10",19.85
"867","2010-06-11",19.860001
"868","2010-06-14",19.719999
"869","2010-06-15",19.77
"870","2010-06-16",19.98
"871","2010-06-17",19.799999
"872","2010-06-18",19.75
"873","2010-06-21",19.450001
"874","2010-06-22",19.049999
"875","2010-06-23",18.889999
"876","2010-06-24",18.549999
"877","2010-06-25",19.09
"878","2010-06-28",18.02
"879","2010-06-29",17.32
"880","2010-06-30",17.01
"881","2010-07-01",17.219999
"882","2010-07-02",17.16
"883","2010-07-06",17.4
"884","2010-07-07",17.780001
"885","2010-07-08",18.24
"886","2010-07-09",18.24
"887","2010-07-12",18
"888","2010-07-13",18.450001
"889","2010-07-14",19.26
"890","2010-07-15",19.48
"891","2010-07-16",19.049999
"892","2010-07-19",19.18
"893","2010-07-20",17.91
"894","2010-07-21",18.09
"895","2010-07-22",18
"896","2010-07-23",17.549999
"897","2010-07-26",18.16
"898","2010-07-27",18.559999
"899","2010-07-28",18.9
"900","2010-07-29",18.74
"901","2010-07-30",18.6
"902","2010-08-02",18.200001
"903","2010-08-03",18.530001
"904","2010-08-04",18.690001
"905","2010-08-05",19.049999
"906","2010-08-06",18.65
"907","2010-08-09",18.85
"908","2010-08-10",18.700001
"909","2010-08-11",18.540001
"910","2010-08-12",18.18
"911","2010-08-13",17.82
"912","2010-08-16",17.969999
"913","2010-08-17",17.98
"914","2010-08-18",17.879999
"915","2010-08-19",17.92
"916","2010-08-20",18.15
"917","2010-08-23",19.67
"918","2010-08-24",19.58
"919","2010-08-25",18.950001
"920","2010-08-26",18.139999
"921","2010-08-27",18.15
"922","2010-08-30",18.129999
"923","2010-08-31",18.15
"924","2010-09-01",18
"925","2010-09-02",18.190001
"926","2010-09-03",18.25
"927","2010-09-07",18.35
"928","2010-09-08",18.209999
"929","2010-09-09",18.440001
"930","2010-09-10",18.540001
"931","2010-09-13",18.5
"932","2010-09-14",18.540001
"933","2010-09-15",18.549999
"934","2010-09-16",18.6
"935","2010-09-17",18.41
"936","2010-09-20",18.620001
"937","2010-09-21",18.6
"938","2010-09-22",18.75
"939","2010-09-23",18.65
"940","2010-09-24",19.25
"941","2010-09-27",19.190001
"942","2010-09-28",19.34
"943","2010-09-29",19.32
"944","2010-09-30",18.950001
"945","2010-10-01",20.16
"946","2010-10-04",19.879999
"947","2010-10-05",19.82
"948","2010-10-06",19.07
"949","2010-10-07",19.4
"950","2010-10-08",19.67
"951","2010-10-11",19.57
"952","2010-10-12",19.6
"953","2010-10-13",19.959999
"954","2010-10-14",19.969999
"955","2010-10-15",19.799999
"956","2010-10-18",19.790001
"957","2010-10-19",19.85
"958","2010-10-20",20.209999
"959","2010-10-21",20.4
"960","2010-10-22",20.700001
"961","2010-10-25",20.98
"962","2010-10-26",20.6
"963","2010-10-27",20.26
"964","2010-10-28",21
"965","2010-10-29",21.559999
"966","2010-11-01",21.950001
"967","2010-11-02",21.9
"968","2010-11-03",21.75
"969","2010-11-04",23
"970","2010-11-05",22.940001
"971","2010-11-08",23.15
"972","2010-11-09",23.700001
"973","2010-11-10",23.860001
"974","2010-11-11",23.99
"975","2010-11-12",23.809999
"976","2010-11-15",24.52
"977","2010-11-16",24.35
"978","2010-11-17",24.4
"979","2010-11-18",23.99
"980","2010-11-19",24.629999
"981","2010-11-22",25.139999
"982","2010-11-23",24.690001
"983","2010-11-24",25.1
"984","2010-11-26",24.43
"985","2010-11-29",25.030001
"986","2010-11-30",25.1
"987","2010-12-01",23.870001
"988","2010-12-02",23.74
