"","date","ATGE"
"372","2008-06-24",59.02
"373","2008-06-25",60.200001
"374","2008-06-26",59.209999
"375","2008-06-27",61.189999
"376","2008-06-30",53.619999
"377","2008-07-01",52.25
"378","2008-07-02",57.310001
"379","2008-07-03",55.5
"380","2008-07-07",54.639999
"381","2008-07-08",57
"382","2008-07-09",56.400002
"383","2008-07-10",54.130001
"384","2008-07-11",54.290001
"385","2008-07-14",52.77
"386","2008-07-15",53.040001
"387","2008-07-16",54.110001
"388","2008-07-17",53.18
"389","2008-07-18",53.82
"390","2008-07-21",53.009998
"391","2008-07-22",54.5
"392","2008-07-23",55
"393","2008-07-24",55.610001
"394","2008-07-25",55.220001
"395","2008-07-28",54.080002
"396","2008-07-29",55.619999
"397","2008-07-30",56.75
"398","2008-07-31",56.810001
"399","2008-08-01",55.98
"400","2008-08-04",55.610001
"401","2008-08-05",56.240002
"402","2008-08-06",53.950001
"403","2008-08-07",53.48
"404","2008-08-08",55.450001
"405","2008-08-11",54.990002
"406","2008-08-12",54.119999
"407","2008-08-13",54.18
"408","2008-08-14",55.299999
"409","2008-08-15",51.450001
"410","2008-08-18",49.049999
"411","2008-08-19",48.290001
"412","2008-08-20",48.849998
"413","2008-08-21",49.209999
"414","2008-08-22",51.259998
"415","2008-08-25",49.59
"416","2008-08-26",49.880001
"417","2008-08-27",50.310001
"418","2008-08-28",51.23
"419","2008-08-29",51.580002
"420","2008-09-02",51.98
"421","2008-09-03",53.540001
"422","2008-09-04",53.939999
"423","2008-09-05",53.459999
"424","2008-09-08",55.919998
"425","2008-09-09",52.73
"426","2008-09-10",54.040001
"427","2008-09-11",55.240002
"428","2008-09-12",56.060001
"429","2008-09-15",55.389999
"430","2008-09-16",55.830002
"431","2008-09-17",54.48
"432","2008-09-18",55.139999
"433","2008-09-19",56.98
"434","2008-09-22",54.68
"435","2008-09-23",53.889999
"436","2008-09-24",51.799999
"437","2008-09-25",52.790001
"438","2008-09-26",52.509998
"439","2008-09-29",49.73
"440","2008-09-30",49.540001
"441","2008-10-01",50.200001
"442","2008-10-02",48
"443","2008-10-03",46.849998
"444","2008-10-06",45.139999
"445","2008-10-07",44.990002
"446","2008-10-08",45.189999
"447","2008-10-09",43.860001
"448","2008-10-10",44.490002
"449","2008-10-13",45
"450","2008-10-14",44.619999
"451","2008-10-15",42.119999
"452","2008-10-16",45.599998
"453","2008-10-17",45.200001
"454","2008-10-20",47.240002
"455","2008-10-21",47.07
"456","2008-10-22",44.860001
"457","2008-10-23",43.25
"458","2008-10-24",46.75
"459","2008-10-27",49
"460","2008-10-28",54.209999
"461","2008-10-29",54.799999
"462","2008-10-30",57.549999
"463","2008-10-31",56.689999
"464","2008-11-03",54.68
"465","2008-11-04",55.349998
"466","2008-11-05",53.509998
"467","2008-11-06",52.939999
"468","2008-11-07",55.529999
"469","2008-11-10",56.34
"470","2008-11-11",55.25
"471","2008-11-12",52.959999
"472","2008-11-13",56.509998
"473","2008-11-14",55.040001
"474","2008-11-17",54.459999
"475","2008-11-18",54.57
"476","2008-11-19",52.360001
"477","2008-11-20",49.040001
"478","2008-11-21",52.02
"479","2008-11-24",54.740002
"480","2008-11-25",54.77
"481","2008-11-26",57.369999
"482","2008-11-28",57.48
"483","2008-12-01",54.759998
"484","2008-12-02",56.73
"485","2008-12-03",57.23
"486","2008-12-04",56.09
"487","2008-12-05",58.369999
"488","2008-12-08",54.150002
"489","2008-12-09",53.110001
"490","2008-12-10",54.02
"491","2008-12-11",53.060001
"492","2008-12-12",55.189999
"493","2008-12-15",52.810001
"494","2008-12-16",55.43
"495","2008-12-17",56.130001
"496","2008-12-18",56.849998
"497","2008-12-19",56.02
"498","2008-12-22",57.080002
"499","2008-12-23",57.080002
"500","2008-12-24",57.119999
"501","2008-12-26",56.5
"502","2008-12-29",56.939999
"503","2008-12-30",57.82
"504","2008-12-31",57.41
"505","2009-01-02",56.830002
"506","2009-01-05",53.59
"507","2009-01-06",52.25
"508","2009-01-07",51.880001
"509","2009-01-08",52.450001
"510","2009-01-09",56.200001
"511","2009-01-12",54.82
"512","2009-01-13",53.389999
"513","2009-01-14",53.029999
"514","2009-01-15",55.779999
"515","2009-01-16",58.990002
"516","2009-01-20",58.84
"517","2009-01-21",61
"518","2009-01-22",62.630001
"519","2009-01-23",60.869999
"520","2009-01-26",60.84
"521","2009-01-27",59.57
"522","2009-01-28",55.299999
"523","2009-01-29",55.560001
"524","2009-01-30",53.580002
"525","2009-02-02",56.279999
"526","2009-02-03",58.759998
"527","2009-02-04",56.23
"528","2009-02-05",56.43
"529","2009-02-06",57.66
"530","2009-02-09",58.299999
"531","2009-02-10",56.709999
"532","2009-02-11",57.889999
"533","2009-02-12",55.689999
"534","2009-02-13",56.119999
"535","2009-02-17",56.810001
"536","2009-02-18",57.349998
"537","2009-02-19",52.459999
"538","2009-02-20",54.060001
"539","2009-02-23",53.509998
"540","2009-02-24",52.93
"541","2009-02-25",53.400002
"542","2009-02-26",51.299999
"543","2009-02-27",51.950001
"544","2009-03-02",50.529999
"545","2009-03-03",49.48
"546","2009-03-04",46.169998
"547","2009-03-05",44.040001
"548","2009-03-06",44.189999
"549","2009-03-09",44.060001
"550","2009-03-10",45.299999
"551","2009-03-11",45.48
"552","2009-03-12",46.959999
"553","2009-03-13",45.880001
"554","2009-03-16",43.5
"555","2009-03-17",46.599998
"556","2009-03-18",46.810001
"557","2009-03-19",45.799999
"558","2009-03-20",47.240002
"559","2009-03-23",48.639999
"560","2009-03-24",47.650002
"561","2009-03-25",48.32
"562","2009-03-26",49.040001
"563","2009-03-27",48.41
"564","2009-03-30",49.200001
"565","2009-03-31",48.18
"566","2009-04-01",46.82
"567","2009-04-02",48.009998
"568","2009-04-03",47.880001
"569","2009-04-06",47.73
"570","2009-04-07",44.689999
"571","2009-04-08",42.919998
"572","2009-04-09",41.720001
"573","2009-04-13",41.41
"574","2009-04-14",42.630001
"575","2009-04-15",42.470001
"576","2009-04-16",44.41
"577","2009-04-17",46.380001
"578","2009-04-20",45.709999
"579","2009-04-21",42.119999
"580","2009-04-22",43.740002
"581","2009-04-23",41.459999
"582","2009-04-24",44.43
"583","2009-04-27",43.740002
"584","2009-04-28",43.799999
"585","2009-04-29",42.880001
"586","2009-04-30",42.560001
"587","2009-05-01",40.720001
"588","2009-05-04",39.029999
"589","2009-05-05",40.34
"590","2009-05-06",41.580002
"591","2009-05-07",41.68
"592","2009-05-08",42.330002
"593","2009-05-11",45
"594","2009-05-12",44.84
"595","2009-05-13",44.799999
"596","2009-05-14",46.07
"597","2009-05-15",45.669998
"598","2009-05-18",44.549999
"599","2009-05-19",45.259998
"600","2009-05-20",44.77
"601","2009-05-21",45.349998
"602","2009-05-22",44.619999
"603","2009-05-26",45.16
"604","2009-05-27",43.66
"605","2009-05-28",42.09
"606","2009-05-29",43.57
"607","2009-06-01",44.369999
"608","2009-06-02",46.59
"609","2009-06-03",46.119999
"610","2009-06-04",45.560001
"611","2009-06-05",45.84
"612","2009-06-08",46.310001
"613","2009-06-09",46.849998
"614","2009-06-10",46.189999
"615","2009-06-11",45.990002
"616","2009-06-12",46.529999
"617","2009-06-15",45.360001
"618","2009-06-16",46.380001
"619","2009-06-17",48.810001
"620","2009-06-18",49.380001
"621","2009-06-19",49.68
"622","2009-06-22",48.560001
"623","2009-06-23",47.049999
"624","2009-06-24",47.450001
"625","2009-06-25",48.73
"626","2009-06-26",48.650002
"627","2009-06-29",47.799999
"628","2009-06-30",50.040001
"629","2009-07-01",48.740002
"630","2009-07-02",46.959999
"631","2009-07-06",46.799999
"632","2009-07-07",46.040001
"633","2009-07-08",45.759998
"634","2009-07-09",45.110001
"635","2009-07-10",45.470001
"636","2009-07-13",45.439999
"637","2009-07-14",45.950001
"638","2009-07-15",46.209999
"639","2009-07-16",46.380001
"640","2009-07-17",47.18
"641","2009-07-20",46.700001
"642","2009-07-21",47.259998
"643","2009-07-22",48.259998
"644","2009-07-23",48.299999
"645","2009-07-24",47.650002
"646","2009-07-27",46.959999
"647","2009-07-28",47.59
"648","2009-07-29",48.16
"649","2009-07-30",49.18
"650","2009-07-31",49.740002
"651","2009-08-03",50.540001
"652","2009-08-04",51.32
"653","2009-08-05",51.169998
"654","2009-08-06",50.919998
"655","2009-08-07",51.380001
"656","2009-08-10",51.93
"657","2009-08-11",51.25
"658","2009-08-12",51.84
"659","2009-08-13",52.009998
"660","2009-08-14",51.889999
"661","2009-08-17",50.259998
"662","2009-08-18",51.43
"663","2009-08-19",51.84
"664","2009-08-20",52.950001
"665","2009-08-21",52.91
"666","2009-08-24",52.349998
"667","2009-08-25",52.330002
"668","2009-08-26",52.560001
"669","2009-08-27",52.700001
"670","2009-08-28",52.279999
"671","2009-08-31",51.099998
"672","2009-09-01",50.59
"673","2009-09-02",50.880001
"674","2009-09-03",51.790001
"675","2009-09-04",51.27
"676","2009-09-08",51.669998
"677","2009-09-09",51.599998
"678","2009-09-10",51.169998
"679","2009-09-11",50.689999
"680","2009-09-14",51.02
"681","2009-09-15",51.389999
"682","2009-09-16",51.27
"683","2009-09-17",52.32
"684","2009-09-18",52.5
"685","2009-09-21",56.759998
"686","2009-09-22",55.619999
"687","2009-09-23",55
"688","2009-09-24",54.509998
"689","2009-09-25",53.889999
"690","2009-09-28",53.77
"691","2009-09-29",54.970001
"692","2009-09-30",55.32
"693","2009-10-01",54.419998
"694","2009-10-02",53.599998
"695","2009-10-05",52.849998
"696","2009-10-06",53.77
"697","2009-10-07",54.09
"698","2009-10-08",54.630001
"699","2009-10-09",54.82
"700","2009-10-12",54.68
"701","2009-10-13",54.220001
"702","2009-10-14",54.400002
"703","2009-10-15",56.330002
"704","2009-10-16",55.889999
"705","2009-10-19",56.200001
"706","2009-10-20",56.169998
"707","2009-10-21",56.07
"708","2009-10-22",55.689999
"709","2009-10-23",55.5
"710","2009-10-26",55.48
"711","2009-10-27",54.880001
"712","2009-10-28",56.130001
"713","2009-10-29",55.439999
"714","2009-10-30",55.290001
"715","2009-11-02",56.049999
"716","2009-11-03",55.860001
"717","2009-11-04",54.959999
"718","2009-11-05",55.290001
"719","2009-11-06",55.380001
"720","2009-11-09",53.459999
"721","2009-11-10",54.150002
"722","2009-11-11",53.549999
"723","2009-11-12",53.330002
"724","2009-11-13",53
"725","2009-11-16",54.619999
"726","2009-11-17",54.540001
"727","2009-11-18",54.470001
"728","2009-11-19",54.040001
"729","2009-11-20",54.029999
"730","2009-11-23",54.369999
"731","2009-11-24",55.240002
"732","2009-11-25",54.950001
"733","2009-11-27",54.439999
"734","2009-11-30",54.32
"735","2009-12-01",53.740002
"736","2009-12-02",53.77
"737","2009-12-03",52.720001
"738","2009-12-04",52.470001
"739","2009-12-07",52.580002
"740","2009-12-08",54.290001
"741","2009-12-09",57.23
"742","2009-12-10",56.490002
"743","2009-12-11",55.950001
"744","2009-12-14",57.759998
"745","2009-12-15",58.419998
"746","2009-12-16",58.990002
"747","2009-12-17",56.669998
"748","2009-12-18",56.48
"749","2009-12-21",56.75
"750","2009-12-22",56.52
"751","2009-12-23",57.040001
"752","2009-12-24",57.02
"753","2009-12-28",57.34
"754","2009-12-29",57.189999
"755","2009-12-30",57.509998
"756","2009-12-31",56.73
"757","2010-01-04",56.209999
"758","2010-01-05",55.630001
"759","2010-01-06",56.439999
"760","2010-01-07",57.23
"761","2010-01-08",56.27
"762","2010-01-11",56.400002
"763","2010-01-12",56.110001
"764","2010-01-13",56.639999
"765","2010-01-14",57.279999
"766","2010-01-15",56.810001
"767","2010-01-19",56.419998
"768","2010-01-20",56.189999
"769","2010-01-21",56.459999
"770","2010-01-22",56.880001
"771","2010-01-25",56.330002
"772","2010-01-26",56.169998
"773","2010-01-27",63.32
"774","2010-01-28",62.200001
"775","2010-01-29",61.060001
"776","2010-02-01",60.77
"777","2010-02-02",62.43
"778","2010-02-03",62.619999
"779","2010-02-04",61.880001
"780","2010-02-05",62.189999
"781","2010-02-08",59.959999
"782","2010-02-09",58.880001
"783","2010-02-10",59.849998
"784","2010-02-11",60.32
"785","2010-02-12",59.939999
"786","2010-02-16",60.439999
"787","2010-02-17",61.07
"788","2010-02-18",61.25
"789","2010-02-19",60.779999
"790","2010-02-22",60.970001
"791","2010-02-23",61.27
"792","2010-02-24",62.57
"793","2010-02-25",63.400002
"794","2010-02-26",63.150002
"795","2010-03-01",63.169998
"796","2010-03-02",63.450001
"797","2010-03-03",64.25
"798","2010-03-04",65.260002
"799","2010-03-05",66.790001
"800","2010-03-08",65.93
"801","2010-03-09",65.779999
"802","2010-03-10",65.800003
"803","2010-03-11",66.760002
"804","2010-03-12",66.43
"805","2010-03-15",66.089996
"806","2010-03-16",67.029999
"807","2010-03-17",67
"808","2010-03-18",67.260002
"809","2010-03-19",67.279999
"810","2010-03-22",67.260002
"811","2010-03-23",67.589996
"812","2010-03-24",66.160004
"813","2010-03-25",66.43
"814","2010-03-26",66.260002
"815","2010-03-29",66.120003
"816","2010-03-30",66.050003
"817","2010-03-31",65.199997
"818","2010-04-01",64.790001
"819","2010-04-05",64.800003
"820","2010-04-06",65.120003
"821","2010-04-07",65.07
"822","2010-04-08",64.580002
"823","2010-04-09",64.860001
"824","2010-04-12",65.059998
"825","2010-04-13",71.730003
"826","2010-04-14",70.440002
"827","2010-04-15",70.650002
"828","2010-04-16",70.860001
"829","2010-04-19",72.099998
"830","2010-04-20",71.870003
"831","2010-04-21",72.830002
"832","2010-04-22",74.25
"833","2010-04-23",69.459999
"834","2010-04-26",65.449997
"835","2010-04-27",66.68
"836","2010-04-28",66.699997
"837","2010-04-29",63.509998
"838","2010-04-30",62.389999
"839","2010-05-03",62.849998
"840","2010-05-04",61.349998
"841","2010-05-05",61.650002
"842","2010-05-06",60.029999
"843","2010-05-07",59.57
"844","2010-05-10",61.490002
"845","2010-05-11",60.610001
"846","2010-05-12",60.900002
"847","2010-05-13",60.310001
"848","2010-05-14",59.16
"849","2010-05-17",62.029999
"850","2010-05-18",61.919998
"851","2010-05-19",62.459999
"852","2010-05-20",61.540001
"853","2010-05-21",62.029999
"854","2010-05-24",61.419998
"855","2010-05-25",60.5
"856","2010-05-26",59.560001
"857","2010-05-27",58.060001
"858","2010-05-28",57.490002
"859","2010-06-01",56.599998
"860","2010-06-02",57.419998
"861","2010-06-03",57.700001
"862","2010-06-04",56.389999
"863","2010-06-07",54.790001
"864","2010-06-08",56.02
"865","2010-06-09",55.509998
"866","2010-06-10",55.57
"867","2010-06-11",57.099998
"868","2010-06-14",55.189999
"869","2010-06-15",56.34
"870","2010-06-16",57.049999
"871","2010-06-17",56.84
"872","2010-06-18",57.23
"873","2010-06-21",56.580002
"874","2010-06-22",55.470001
"875","2010-06-23",55.849998
"876","2010-06-24",56.59
"877","2010-06-25",55.330002
"878","2010-06-28",54.790001
"879","2010-06-29",52.849998
"880","2010-06-30",52.490002
"881","2010-07-01",50.41
"882","2010-07-02",49.240002
"883","2010-07-06",49.529999
"884","2010-07-07",50.279999
"885","2010-07-08",51.040001
"886","2010-07-09",51.509998
"887","2010-07-12",51
"888","2010-07-13",51.869999
"889","2010-07-14",52.330002
"890","2010-07-15",52.700001
"891","2010-07-16",52.849998
"892","2010-07-19",53.5
"893","2010-07-20",53.610001
"894","2010-07-21",51.259998
"895","2010-07-22",51.509998
"896","2010-07-23",59.290001
"897","2010-07-26",55.490002
"898","2010-07-27",55.48
"899","2010-07-28",54.599998
"900","2010-07-29",54.169998
"901","2010-07-30",53.799999
"902","2010-08-02",54.5
"903","2010-08-03",52.240002
"904","2010-08-04",52.439999
"905","2010-08-05",50.959999
"906","2010-08-06",47.830002
"907","2010-08-09",48.330002
"908","2010-08-10",46.91
"909","2010-08-11",45.790001
"910","2010-08-12",45.310001
"911","2010-08-13",42.709999
"912","2010-08-16",38.970001
"913","2010-08-17",38.41
"914","2010-08-18",38.68
"915","2010-08-19",38.82
"916","2010-08-20",37.98
"917","2010-08-23",38.02
"918","2010-08-24",37.5
"919","2010-08-25",38.439999
"920","2010-08-26",38.310001
"921","2010-08-27",38.709999
"922","2010-08-30",39.029999
"923","2010-08-31",38.110001
"924","2010-09-01",39.540001
"925","2010-09-02",40.139999
"926","2010-09-03",41.299999
"927","2010-09-07",40.060001
"928","2010-09-08",41.09
"929","2010-09-09",41.900002
"930","2010-09-10",42.639999
"931","2010-09-13",44.02
"932","2010-09-14",42.48
"933","2010-09-15",42.669998
"934","2010-09-16",43.299999
"935","2010-09-17",44.77
"936","2010-09-20",45.889999
"937","2010-09-21",44.790001
"938","2010-09-22",44.32
"939","2010-09-23",44.740002
"940","2010-09-24",47.130001
"941","2010-09-27",45.630001
"942","2010-09-28",46.32
"943","2010-09-29",46.889999
"944","2010-09-30",49.209999
"945","2010-10-01",49.43
"946","2010-10-04",48.099998
"947","2010-10-05",49.75
"948","2010-10-06",50.34
"949","2010-10-07",49.369999
"950","2010-10-08",50.900002
"951","2010-10-11",50.310001
"952","2010-10-12",50.959999
"953","2010-10-13",50.57
