"","date","FMNB"
"1012","2011-01-06",3.51
"1013","2011-01-07",3.51
"1014","2011-01-10",3.25
"1015","2011-01-11",3.54
"1016","2011-01-12",3.45
"1017","2011-01-13",3.7
"1018","2011-01-14",3.62
"1019","2011-01-18",3.7
"1020","2011-01-19",3.7
"1021","2011-01-20",3.7
"1022","2011-01-21",3.71
"1023","2011-01-24",3.71
"1024","2011-01-25",3.72
"1025","2011-01-26",3.72
"1026","2011-01-27",3.9
"1027","2011-01-28",3.9
"1028","2011-01-31",3.74
"1029","2011-02-01",3.75
"1030","2011-02-02",4.16
"1031","2011-02-03",4.75
"1032","2011-02-04",4.9
"1033","2011-02-07",4.8
"1034","2011-02-08",4.9
"1035","2011-02-09",4.9
"1036","2011-02-10",4.85
"1037","2011-02-11",4.9
"1038","2011-02-14",4.82
"1039","2011-02-15",4.88
"1040","2011-02-16",4.88
"1041","2011-02-17",4.89
"1042","2011-02-18",4.89
"1043","2011-02-22",4.88
"1044","2011-02-23",4.8
"1045","2011-02-24",4.8
"1046","2011-02-25",4.72
"1047","2011-02-28",4.72
"1048","2011-03-01",4.75
"1049","2011-03-02",4.65
"1050","2011-03-03",4.5
"1051","2011-03-04",4.5
"1052","2011-03-07",4.5
"1053","2011-03-08",4.5
"1054","2011-03-09",4.5
"1055","2011-03-10",4.5
"1056","2011-03-11",4.5
"1057","2011-03-14",4.5
"1058","2011-03-15",4.5
"1059","2011-03-16",4.52
"1060","2011-03-17",4.5
"1061","2011-03-18",4.46
"1062","2011-03-21",4.5
"1063","2011-03-22",4.5
"1064","2011-03-23",4.4
"1065","2011-03-24",4.43
"1066","2011-03-25",4.3
"1067","2011-03-28",4.35
"1068","2011-03-29",4.36
"1069","2011-03-30",4.4
"1070","2011-03-31",4.4
"1071","2011-04-01",4.38
"1072","2011-04-04",4.4
"1073","2011-04-05",4.4
"1074","2011-04-06",4.4
"1075","2011-04-07",4.35
"1076","2011-04-08",4.45
"1077","2011-04-11",4.5
"1078","2011-04-12",4.5
"1079","2011-04-13",4.75
"1080","2011-04-14",4.75
"1081","2011-04-15",4.75
"1082","2011-04-18",4.75
"1083","2011-04-19",4.55
"1084","2011-04-20",4.65
"1085","2011-04-21",4.51
"1086","2011-04-25",4.5
"1087","2011-04-26",4.65
"1088","2011-04-27",4.65
"1089","2011-04-28",4.75
"1090","2011-04-29",4.8
"1091","2011-05-02",4.85
"1092","2011-05-03",4.8
"1093","2011-05-04",4.86
"1094","2011-05-05",4.85
"1095","2011-05-06",4.8
"1096","2011-05-09",4.89
"1097","2011-05-10",4.85
"1098","2011-05-11",4.91
"1099","2011-05-12",4.88
"1100","2011-05-13",4.88
"1101","2011-05-16",4.85
"1102","2011-05-17",4.9
"1103","2011-05-18",4.85
"1104","2011-05-19",4.9
"1105","2011-05-20",4.89
"1106","2011-05-23",4.8
"1107","2011-05-24",4.8
"1108","2011-05-25",4.8
"1109","2011-05-26",4.8
"1110","2011-05-27",4.88
"1111","2011-05-31",4.8
"1112","2011-06-01",4.8
"1113","2011-06-02",4.7
"1114","2011-06-03",4.75
"1115","2011-06-06",4.6
"1116","2011-06-07",4.55
"1117","2011-06-08",4.7
"1118","2011-06-09",4.75
"1119","2011-06-10",4.75
"1120","2011-06-13",4.65
"1121","2011-06-14",4.65
"1122","2011-06-15",4.67
"1123","2011-06-16",4.75
"1124","2011-06-17",4.67
"1125","2011-06-20",4.63
"1126","2011-06-21",4.8
"1127","2011-06-22",4.8
"1128","2011-06-23",4.8
"1129","2011-06-24",4.64
"1130","2011-06-27",4.8
"1131","2011-06-28",4.8
"1132","2011-06-29",4.81
"1133","2011-06-30",4.94
"1134","2011-07-01",4.94
"1135","2011-07-05",4.93
"1136","2011-07-06",4.9
"1137","2011-07-07",4.93
"1138","2011-07-08",4.9
"1139","2011-07-11",4.93
"1140","2011-07-12",4.85
"1141","2011-07-13",4.94
"1142","2011-07-14",4.98
"1143","2011-07-15",4.85
"1144","2011-07-18",4.85
"1145","2011-07-19",4.85
"1146","2011-07-20",4.85
"1147","2011-07-21",4.85
"1148","2011-07-22",4.66
"1149","2011-07-25",4.66
"1150","2011-07-26",4.64
"1151","2011-07-27",4.5
"1152","2011-07-28",4.5
"1153","2011-07-29",4.5
"1154","2011-08-01",4.5
"1155","2011-08-02",4.51
"1156","2011-08-03",4.53
"1157","2011-08-04",4.53
"1158","2011-08-05",4.55
"1159","2011-08-08",4.3
"1160","2011-08-09",4.35
"1161","2011-08-10",4.34
"1162","2011-08-11",4.32
"1163","2011-08-12",4.25
"1164","2011-08-15",4.3
"1165","2011-08-16",4.3
"1166","2011-08-17",4.35
"1167","2011-08-18",4.25
"1168","2011-08-19",4.25
"1169","2011-08-22",4.24
"1170","2011-08-23",4.24
"1171","2011-08-24",4.25
"1172","2011-08-25",4.25
"1173","2011-08-26",4.15
"1174","2011-08-29",4.2
"1175","2011-08-30",4.2
"1176","2011-08-31",4.25
"1177","2011-09-01",4.25
"1178","2011-09-02",4.25
"1179","2011-09-06",4.2
"1180","2011-09-07",4.2
"1181","2011-09-08",4.2
"1182","2011-09-09",4.2
"1183","2011-09-12",4.2
"1184","2011-09-13",4.2
"1185","2011-09-14",4.4
"1186","2011-09-15",4.67
"1187","2011-09-16",4.55
"1188","2011-09-19",4.45
"1189","2011-09-20",4.5
"1190","2011-09-21",4.24
"1191","2011-09-22",4.22
"1192","2011-09-23",4.22
"1193","2011-09-26",4.16
"1194","2011-09-27",4.35
"1195","2011-09-28",4.35
"1196","2011-09-29",4.4
"1197","2011-09-30",4.48
"1198","2011-10-03",4.42
"1199","2011-10-04",4.4
"1200","2011-10-05",4.4
"1201","2011-10-06",4.4
"1202","2011-10-07",4.65
"1203","2011-10-10",4.58
"1204","2011-10-11",4.47
"1205","2011-10-12",4.5
"1206","2011-10-13",4.71
"1207","2011-10-14",4.41
"1208","2011-10-17",4.58
"1209","2011-10-18",4.45
"1210","2011-10-19",4.52
"1211","2011-10-20",4.52
"1212","2011-10-21",4.46
"1213","2011-10-24",4.21
"1214","2011-10-25",4.3
"1215","2011-10-26",4.25
"1216","2011-10-27",4.26
"1217","2011-10-28",4.26
"1218","2011-10-31",4.3
"1219","2011-11-01",4.33
"1220","2011-11-02",4.23
"1221","2011-11-03",4.3
"1222","2011-11-04",4.3
"1223","2011-11-07",4.28
"1224","2011-11-08",4.25
"1225","2011-11-09",4.36
"1226","2011-11-10",4.49
"1227","2011-11-11",4.4
"1228","2011-11-14",4.45
"1229","2011-11-15",4.5
"1230","2011-11-16",4.5
"1231","2011-11-17",4.4
"1232","2011-11-18",4.4
"1233","2011-11-21",4.5
"1234","2011-11-22",4.43
"1235","2011-11-23",4.3
"1236","2011-11-25",4.38
"1237","2011-11-28",4.49
"1238","2011-11-29",4.46
"1239","2011-11-30",4.5
"1240","2011-12-01",4.4
"1241","2011-12-02",4.45
"1242","2011-12-05",4.4
"1243","2011-12-06",4.4
"1244","2011-12-07",4.6
"1245","2011-12-08",4.57
"1246","2011-12-09",4.6
"1247","2011-12-12",4.5
"1248","2011-12-13",4.7
"1249","2011-12-14",4.73
"1250","2011-12-15",4.73
"1251","2011-12-16",4.5
"1252","2011-12-19",4.85
"1253","2011-12-20",4.85
"1254","2011-12-21",4.83
"1255","2011-12-22",4.85
"1256","2011-12-23",4.8
"1257","2011-12-27",4.85
"1258","2011-12-28",4.84
"1259","2011-12-29",4.8
"1260","2011-12-30",4.95
"1261","2012-01-03",4.85
"1262","2012-01-04",4.95
"1263","2012-01-05",4.97
"1264","2012-01-06",4.97
"1265","2012-01-09",5.05
"1266","2012-01-10",5.05
"1267","2012-01-11",5.05
"1268","2012-01-12",5.05
"1269","2012-01-13",5.05
"1270","2012-01-17",5.1
"1271","2012-01-18",5.14
"1272","2012-01-19",5.15
"1273","2012-01-20",5.13
"1274","2012-01-23",5.13
"1275","2012-01-24",5.15
"1276","2012-01-25",5.18
"1277","2012-01-26",5.2
"1278","2012-01-27",5.2
"1279","2012-01-30",5.35
"1280","2012-01-31",5.5
"1281","2012-02-01",5.6
"1282","2012-02-02",5.5
"1283","2012-02-03",5.6
"1284","2012-02-06",5.5
"1285","2012-02-07",5.38
"1286","2012-02-08",5.5
"1287","2012-02-09",5.5
"1288","2012-02-10",5.45
"1289","2012-02-13",5.3
"1290","2012-02-14",5.35
"1291","2012-02-15",5.41
"1292","2012-02-16",5.43
"1293","2012-02-17",5.5
"1294","2012-02-21",5.48
"1295","2012-02-22",5.42
"1296","2012-02-23",5.55
"1297","2012-02-24",5.52
"1298","2012-02-27",5.5
"1299","2012-02-28",5.54
"1300","2012-02-29",5.6
"1301","2012-03-01",5.57
"1302","2012-03-02",5.75
"1303","2012-03-05",5.55
"1304","2012-03-06",5.74
"1305","2012-03-07",5.75
"1306","2012-03-08",5.6
"1307","2012-03-09",5.6
"1308","2012-03-12",5.55
"1309","2012-03-13",5.78
"1310","2012-03-14",5.89
"1311","2012-03-15",5.89
"1312","2012-03-16",5.94
"1313","2012-03-19",5.97
"1314","2012-03-20",6.04
"1315","2012-03-21",6.26
"1316","2012-03-22",6.18
"1317","2012-03-23",6.22
"1318","2012-03-26",6.15
"1319","2012-03-27",6.15
"1320","2012-03-28",5.91
"1321","2012-03-29",6.14
"1322","2012-03-30",6.49
"1323","2012-04-02",6.41
"1324","2012-04-03",6.48
"1325","2012-04-04",6.49
"1326","2012-04-05",6.43
"1327","2012-04-09",6.3
"1328","2012-04-10",6.45
"1329","2012-04-11",6.44
"1330","2012-04-12",6.38
"1331","2012-04-13",6.4
"1332","2012-04-16",6.4
"1333","2012-04-17",6.4
"1334","2012-04-18",6.38
"1335","2012-04-19",6.38
"1336","2012-04-20",6.39
"1337","2012-04-23",6.4
"1338","2012-04-24",6.4
"1339","2012-04-25",6.34
"1340","2012-04-26",6.39
"1341","2012-04-27",6.26
"1342","2012-04-30",6.17
"1343","2012-05-01",6.23
"1344","2012-05-02",6.24
"1345","2012-05-03",6.23
"1346","2012-05-04",6.28
"1347","2012-05-07",6.3
"1348","2012-05-08",6.5
"1349","2012-05-09",6.37
"1350","2012-05-10",6.6
"1351","2012-05-11",6.6
"1352","2012-05-14",6.46
"1353","2012-05-15",6.57
"1354","2012-05-16",6.57
"1355","2012-05-17",6.48
"1356","2012-05-18",6.51
"1357","2012-05-21",6.3
"1358","2012-05-22",6.27
"1359","2012-05-23",6.23
"1360","2012-05-24",6.47
"1361","2012-05-25",6.42
"1362","2012-05-29",6.43
"1363","2012-05-30",6.15
"1364","2012-05-31",6.07
"1365","2012-06-01",6.32
"1366","2012-06-04",6.18
"1367","2012-06-05",6.3
"1368","2012-06-06",6.06
"1369","2012-06-07",6.14
"1370","2012-06-08",6.29
"1371","2012-06-11",6.08
"1372","2012-06-12",6.03
"1373","2012-06-13",6.4
"1374","2012-06-14",6.46
"1375","2012-06-15",6.42
"1376","2012-06-18",6.33
"1377","2012-06-19",6.53
"1378","2012-06-20",6.83
"1379","2012-06-21",6.85
"1380","2012-06-22",6.59
"1381","2012-06-25",6.12
"1382","2012-06-26",6.17
"1383","2012-06-27",6.23
"1384","2012-06-28",6.11
"1385","2012-06-29",6.23
"1386","2012-07-02",6.25
"1387","2012-07-03",6.45
"1388","2012-07-05",6.41
"1389","2012-07-06",6.42
"1390","2012-07-09",6.41
"1391","2012-07-10",6.49
"1392","2012-07-11",6.47
"1393","2012-07-12",6.34
"1394","2012-07-13",6.42
"1395","2012-07-16",6.42
"1396","2012-07-17",6.43
"1397","2012-07-18",6.27
"1398","2012-07-19",5.96
"1399","2012-07-20",5.66
"1400","2012-07-23",5.6
"1401","2012-07-24",5.53
"1402","2012-07-25",5.53
"1403","2012-07-26",5.86
"1404","2012-07-27",6.26
"1405","2012-07-30",6
"1406","2012-07-31",5.88
"1407","2012-08-01",5.7
"1408","2012-08-02",5.67
"1409","2012-08-03",6.1
"1410","2012-08-06",6.08
"1411","2012-08-07",5.9
"1412","2012-08-08",5.74
"1413","2012-08-09",5.66
"1414","2012-08-10",5.5
"1415","2012-08-13",5.73
"1416","2012-08-14",5.7
"1417","2012-08-15",5.91
"1418","2012-08-16",6.2
"1419","2012-08-17",6.23
"1420","2012-08-20",6.08
"1421","2012-08-21",6.17
"1422","2012-08-22",6.08
"1423","2012-08-23",5.86
"1424","2012-08-24",6.1
"1425","2012-08-27",5.9
"1426","2012-08-28",6.04
"1427","2012-08-29",5.95
"1428","2012-08-30",5.92
"1429","2012-08-31",6.08
"1430","2012-09-04",6.09
"1431","2012-09-05",6.2
"1432","2012-09-06",6.44
"1433","2012-09-07",6.47
"1434","2012-09-10",6.27
"1435","2012-09-11",6.42
"1436","2012-09-12",6.45
"1437","2012-09-13",6.38
"1438","2012-09-14",6.35
"1439","2012-09-17",6.22
"1440","2012-09-18",6.23
"1441","2012-09-19",6.34
"1442","2012-09-20",6.2
"1443","2012-09-21",6.35
"1444","2012-09-24",6.4
"1445","2012-09-25",6.36
"1446","2012-09-26",6.39
"1447","2012-09-27",6.39
"1448","2012-09-28",6.46
"1449","2012-10-01",6.47
"1450","2012-10-02",6.62
"1451","2012-10-03",6.61
"1452","2012-10-04",6.7
"1453","2012-10-05",6.66
"1454","2012-10-08",6.66
"1455","2012-10-09",6.61
"1456","2012-10-10",6.67
"1457","2012-10-11",6.72
"1458","2012-10-12",6.72
"1459","2012-10-15",6.71
"1460","2012-10-16",6.77
"1461","2012-10-17",6.52
"1462","2012-10-18",6.48
"1463","2012-10-19",6.09
"1464","2012-10-22",5.91
"1465","2012-10-23",5.9
"1466","2012-10-24",5.95
"1467","2012-10-25",6.16
"1468","2012-10-26",5.98
"1469","2012-10-31",6.19
"1470","2012-11-01",6.22
"1471","2012-11-02",6.05
"1472","2012-11-05",6.26
"1473","2012-11-06",6.3
"1474","2012-11-07",5.99
"1475","2012-11-08",5.71
"1476","2012-11-09",5.99
"1477","2012-11-12",6
"1478","2012-11-13",5.91
"1479","2012-11-14",5.83
"1480","2012-11-15",6
"1481","2012-11-16",6.1
"1482","2012-11-19",6.18
"1483","2012-11-20",6.01
"1484","2012-11-21",6
"1485","2012-11-23",5.98
"1486","2012-11-26",6.08
"1487","2012-11-27",6.05
"1488","2012-11-28",6.11
"1489","2012-11-29",6.33
"1490","2012-11-30",6.12
"1491","2012-12-03",6.36
"1492","2012-12-04",6.46
"1493","2012-12-05",6.45
"1494","2012-12-06",6.49
"1495","2012-12-07",6.49
"1496","2012-12-10",6.36
"1497","2012-12-11",6.5
"1498","2012-12-12",6.26
"1499","2012-12-13",6.2
"1500","2012-12-14",6.11
"1501","2012-12-17",6.01
"1502","2012-12-18",6.15
"1503","2012-12-19",6.15
"1504","2012-12-20",6.34
"1505","2012-12-21",6.22
"1506","2012-12-24",6.07
"1507","2012-12-26",5.98
"1508","2012-12-27",5.99
"1509","2012-12-28",6.07
"1510","2012-12-31",6.2
"1511","2013-01-02",6.56
"1512","2013-01-03",6.57
"1513","2013-01-04",6.63
"1514","2013-01-07",6.6
"1515","2013-01-08",6.55
"1516","2013-01-09",6.48
"1517","2013-01-10",6.66
"1518","2013-01-11",6.58
"1519","2013-01-14",6.53
"1520","2013-01-15",6.46
"1521","2013-01-16",6.33
"1522","2013-01-17",6.41
"1523","2013-01-18",6.39
"1524","2013-01-22",6.53
"1525","2013-01-23",6.38
"1526","2013-01-24",6.54
"1527","2013-01-25",6.5
"1528","2013-01-28",6.59
"1529","2013-01-29",6.65
"1530","2013-01-30",6.53
"1531","2013-01-31",6.58
"1532","2013-02-01",6.75
"1533","2013-02-04",6.72
"1534","2013-02-05",6.75
"1535","2013-02-06",6.89
"1536","2013-02-07",6.69
"1537","2013-02-08",6.57
"1538","2013-02-11",6.69
"1539","2013-02-12",6.69
"1540","2013-02-13",6.5
"1541","2013-02-14",6.54
"1542","2013-02-15",6.52
"1543","2013-02-19",6.63
"1544","2013-02-20",6.27
"1545","2013-02-21",6.2
"1546","2013-02-22",6.34
"1547","2013-02-25",6.2
"1548","2013-02-26",6.27
"1549","2013-02-27",6.28
"1550","2013-02-28",6.25
"1551","2013-03-01",6.32
"1552","2013-03-04",6.37
"1553","2013-03-05",6.39
"1554","2013-03-06",6.63
"1555","2013-03-07",6.62
"1556","2013-03-08",6.67
"1557","2013-03-11",6.65
"1558","2013-03-12",6.65
"1559","2013-03-13",6.69
"1560","2013-03-14",6.65
"1561","2013-03-15",6.55
"1562","2013-03-18",6.5
"1563","2013-03-19",6.43
"1564","2013-03-20",6.45
"1565","2013-03-21",6.41
"1566","2013-03-22",6.39
"1567","2013-03-25",6.45
"1568","2013-03-26",6.4
"1569","2013-03-27",6.38
"1570","2013-03-28",6.31
"1571","2013-04-01",6.34
"1572","2013-04-02",6.37
"1573","2013-04-03",6.41
"1574","2013-04-04",6.4
"1575","2013-04-05",6.26
"1576","2013-04-08",6.26
"1577","2013-04-09",6.11
"1578","2013-04-10",6.45
"1579","2013-04-11",6.5
"1580","2013-04-12",6.46
"1581","2013-04-15",6.2
"1582","2013-04-16",6.22
"1583","2013-04-17",6.16
"1584","2013-04-18",6.21
"1585","2013-04-19",6.52
"1586","2013-04-22",6.45
"1587","2013-04-23",6.58
"1588","2013-04-24",6.59
"1589","2013-04-25",6.51
"1590","2013-04-26",6.5
"1591","2013-04-29",6.57
"1592","2013-04-30",6.6
"1593","2013-05-01",6.44
"1594","2013-05-02",6.62
"1595","2013-05-03",6.64
"1596","2013-05-06",6.59
"1597","2013-05-07",6.55
"1598","2013-05-08",6.59
"1599","2013-05-09",6.49
"1600","2013-05-10",6.45
"1601","2013-05-13",6.46
"1602","2013-05-14",6.53
"1603","2013-05-15",6.46
"1604","2013-05-16",6.51
"1605","2013-05-17",6.4
"1606","2013-05-20",6.35
"1607","2013-05-21",6.26
"1608","2013-05-22",6.22
"1609","2013-05-23",6.37
"1610","2013-05-24",6.35
"1611","2013-05-28",6.5
"1612","2013-05-29",6.29
"1613","2013-05-30",6.31
"1614","2013-05-31",6.29
"1615","2013-06-03",6.36
"1616","2013-06-04",6.32
"1617","2013-06-05",6.21
"1618","2013-06-06",6.18
"1619","2013-06-07",6.2
"1620","2013-06-10",6.26
"1621","2013-06-11",6.2
"1622","2013-06-12",6.08
"1623","2013-06-13",6.16
"1624","2013-06-14",6.06
"1625","2013-06-17",6.12
"1626","2013-06-18",6.02
"1627","2013-06-19",5.94
"1628","2013-06-20",5.85
"1629","2013-06-21",5.93
"1630","2013-06-24",5.91
"1631","2013-06-25",5.89
"1632","2013-06-26",6.2
"1633","2013-06-27",6.21
"1634","2013-06-28",6.28
"1635","2013-07-01",6.29
"1636","2013-07-02",6.38
"1637","2013-07-03",6.34
"1638","2013-07-05",6.33
"1639","2013-07-08",6.3
"1640","2013-07-09",6.39
"1641","2013-07-10",6.39
"1642","2013-07-11",6.39
"1643","2013-07-12",6.4
"1644","2013-07-15",6.38
"1645","2013-07-16",6.39
"1646","2013-07-17",6.42
"1647","2013-07-18",6.42
"1648","2013-07-19",6.45
"1649","2013-07-22",6.42
"1650","2013-07-23",6.43
"1651","2013-07-24",6.46
"1652","2013-07-25",6.48
"1653","2013-07-26",6.32
"1654","2013-07-29",6.3
"1655","2013-07-30",6.26
"1656","2013-07-31",6.28
"1657","2013-08-01",6.32
"1658","2013-08-02",6.3
"1659","2013-08-05",6.28
"1660","2013-08-06",6.25
"1661","2013-08-07",6.25
"1662","2013-08-08",6.21
"1663","2013-08-09",6.31
"1664","2013-08-12",6.19
"1665","2013-08-13",6.2
"1666","2013-08-14",6.2
"1667","2013-08-15",6.24
"1668","2013-08-16",6.19
"1669","2013-08-19",6.23
"1670","2013-08-20",6.25
"1671","2013-08-21",6.2
"1672","2013-08-22",6.21
"1673","2013-08-23",6.2
"1674","2013-08-26",6.2
"1675","2013-08-27",6.12
"1676","2013-08-28",6.13
"1677","2013-08-29",6.15
"1678","2013-08-30",6.18
"1679","2013-09-03",6.17
"1680","2013-09-04",6.12
"1681","2013-09-05",6.2
"1682","2013-09-06",6.15
"1683","2013-09-09",6.13
"1684","2013-09-10",6.12
"1685","2013-09-11",6.11
"1686","2013-09-12",6.14
"1687","2013-09-13",6.16
"1688","2013-09-16",6.2
"1689","2013-09-17",6.2
"1690","2013-09-18",6.19
"1691","2013-09-19",6.16
"1692","2013-09-20",6.2
"1693","2013-09-23",6.2
"1694","2013-09-24",6.26
"1695","2013-09-25",6.25
"1696","2013-09-26",6.26
"1697","2013-09-27",6.2
"1698","2013-09-30",6.31
"1699","2013-10-01",6.3
"1700","2013-10-02",6.35
"1701","2013-10-03",6.3
"1702","2013-10-04",6.3
"1703","2013-10-07",6.25
"1704","2013-10-08",6.19
"1705","2013-10-09",6.19
"1706","2013-10-10",6.15
"1707","2013-10-11",6.27
"1708","2013-10-14",6.21
"1709","2013-10-15",6.19
"1710","2013-10-16",6.2
"1711","2013-10-17",6.23
"1712","2013-10-18",6.29
"1713","2013-10-21",6.2
"1714","2013-10-22",6.23
"1715","2013-10-23",6.22
"1716","2013-10-24",6.21
"1717","2013-10-25",6.22
"1718","2013-10-28",6.25
"1719","2013-10-29",6.46
"1720","2013-10-30",6.34
"1721","2013-10-31",6.23
"1722","2013-11-01",6.27
"1723","2013-11-04",6.27
"1724","2013-11-05",6.29
"1725","2013-11-06",6.32
"1726","2013-11-07",6.3
"1727","2013-11-08",6.31
"1728","2013-11-11",6.28
"1729","2013-11-12",6.23
"1730","2013-11-13",6.26
"1731","2013-11-14",6.25
"1732","2013-11-15",6.21
"1733","2013-11-18",6.2
"1734","2013-11-19",6.27
"1735","2013-11-20",6.3
"1736","2013-11-21",6.3
"1737","2013-11-22",6.38
"1738","2013-11-25",6.35
"1739","2013-11-26",6.3
"1740","2013-11-27",6.33
"1741","2013-11-29",6.29
"1742","2013-12-02",6.26
"1743","2013-12-03",6.27
"1744","2013-12-04",6.26
"1745","2013-12-05",6.35
"1746","2013-12-06",6.32
"1747","2013-12-09",6.25
"1748","2013-12-10",6.33
"1749","2013-12-11",6.21
"1750","2013-12-12",6.17
"1751","2013-12-13",6.33
"1752","2013-12-16",6.4
"1753","2013-12-17",6.46
"1754","2013-12-18",6.48
"1755","2013-12-19",6.48
"1756","2013-12-20",6.55
"1757","2013-12-23",6.51
"1758","2013-12-24",6.53
"1759","2013-12-26",6.54
"1760","2013-12-27",6.51
"1761","2013-12-30",6.59
"1762","2013-12-31",6.55
"1763","2014-01-02",6.58
"1764","2014-01-03",6.62
"1765","2014-01-06",6.53
"1766","2014-01-07",6.64
"1767","2014-01-08",6.7
"1768","2014-01-09",6.79
"1769","2014-01-10",6.76
"1770","2014-01-13",6.73
"1771","2014-01-14",6.77
"1772","2014-01-15",6.75
"1773","2014-01-16",6.76
"1774","2014-01-17",6.79
"1775","2014-01-21",6.86
"1776","2014-01-22",6.93
"1777","2014-01-23",6.92
"1778","2014-01-24",6.85
"1779","2014-01-27",6.88
"1780","2014-01-28",6.93
"1781","2014-01-29",6.95
"1782","2014-01-30",7.2
"1783","2014-01-31",7.17
"1784","2014-02-03",7.17
"1785","2014-02-04",7.03
"1786","2014-02-05",6.92
"1787","2014-02-06",6.92
"1788","2014-02-07",6.95
"1789","2014-02-10",6.96
"1790","2014-02-11",7.03
"1791","2014-02-12",7.02
"1792","2014-02-13",7.13
"1793","2014-02-14",7.13
"1794","2014-02-18",7.19
"1795","2014-02-19",7.23
"1796","2014-02-20",7.42
"1797","2014-02-21",7.37
"1798","2014-02-24",7.43
"1799","2014-02-25",7.39
"1800","2014-02-26",7.43
"1801","2014-02-27",7.42
"1802","2014-02-28",7.4
"1803","2014-03-03",7.41
"1804","2014-03-04",7.47
"1805","2014-03-05",7.32
"1806","2014-03-06",7.32
"1807","2014-03-07",7.48
"1808","2014-03-10",7.45
"1809","2014-03-11",7.45
"1810","2014-03-12",7.47
"1811","2014-03-13",7.49
"1812","2014-03-14",7.45
"1813","2014-03-17",7.38
"1814","2014-03-18",7.36
"1815","2014-03-19",7.44
"1816","2014-03-20",7.4
"1817","2014-03-21",7.5
"1818","2014-03-24",7.48
"1819","2014-03-25",7.63
"1820","2014-03-26",7.69
"1821","2014-03-27",7.59
"1822","2014-03-28",7.61
"1823","2014-03-31",7.68
"1824","2014-04-01",7.69
"1825","2014-04-02",7.7
"1826","2014-04-03",7.68
"1827","2014-04-04",7.56
"1828","2014-04-07",7.54
"1829","2014-04-08",7.61
"1830","2014-04-09",7.63
"1831","2014-04-10",7.55
"1832","2014-04-11",7.46
"1833","2014-04-14",7.64
"1834","2014-04-15",7.53
"1835","2014-04-16",7.67
"1836","2014-04-17",7.7
"1837","2014-04-21",7.72
"1838","2014-04-22",7.68
"1839","2014-04-23",7.59
"1840","2014-04-24",7.55
"1841","2014-04-25",7.54
"1842","2014-04-28",7.54
"1843","2014-04-29",7.57
"1844","2014-04-30",7.65
"1845","2014-05-01",7.63
"1846","2014-05-02",7.64
"1847","2014-05-05",7.66
"1848","2014-05-06",7.51
"1849","2014-05-07",7.59
"1850","2014-05-08",7.64
"1851","2014-05-09",7.6
"1852","2014-05-12",7.58
"1853","2014-05-13",7.66
"1854","2014-05-14",7.56
"1855","2014-05-15",7.48
"1856","2014-05-16",7.54
"1857","2014-05-19",7.48
"1858","2014-05-20",7.53
"1859","2014-05-21",7.55
"1860","2014-05-22",7.47
"1861","2014-05-23",7.54
"1862","2014-05-27",7.49
"1863","2014-05-28",7.55
"1864","2014-05-29",7.5
"1865","2014-05-30",7.67
"1866","2014-06-02",7.7
"1867","2014-06-03",7.53
"1868","2014-06-04",7.71
"1869","2014-06-05",7.69
"1870","2014-06-06",7.71
"1871","2014-06-09",7.76
"1872","2014-06-10",7.75
"1873","2014-06-11",7.81
"1874","2014-06-12",7.55
"1875","2014-06-13",7.7
"1876","2014-06-16",7.77
"1877","2014-06-17",7.71
"1878","2014-06-18",7.63
"1879","2014-06-19",7.65
"1880","2014-06-20",7.79
"1881","2014-06-23",7.72
"1882","2014-06-24",7.79
"1883","2014-06-25",7.77
"1884","2014-06-26",7.74
"1885","2014-06-27",7.79
"1886","2014-06-30",7.79
"1887","2014-07-01",7.8
"1888","2014-07-02",7.78
"1889","2014-07-03",7.8
"1890","2014-07-07",7.69
"1891","2014-07-08",7.32
"1892","2014-07-09",7.45
"1893","2014-07-10",7.59
"1894","2014-07-11",7.55
"1895","2014-07-14",7.7
"1896","2014-07-15",7.63
"1897","2014-07-16",7.7
"1898","2014-07-17",7.74
"1899","2014-07-18",7.63
"1900","2014-07-21",7.68
"1901","2014-07-22",7.65
"1902","2014-07-23",7.65
"1903","2014-07-24",7.76
"1904","2014-07-25",7.6
"1905","2014-07-28",7.45
"1906","2014-07-29",7.48
"1907","2014-07-30",7.44
"1908","2014-07-31",7.36
"1909","2014-08-01",7.38
"1910","2014-08-04",7.47
"1911","2014-08-05",7.61
"1912","2014-08-06",7.7
"1913","2014-08-07",7.46
"1914","2014-08-08",7.6
"1915","2014-08-11",7.64
"1916","2014-08-12",7.69
"1917","2014-08-13",7.69
"1918","2014-08-14",7.7
"1919","2014-08-15",7.64
"1920","2014-08-18",7.61
"1921","2014-08-19",7.62
"1922","2014-08-20",7.62
"1923","2014-08-21",7.54
"1924","2014-08-22",7.54
"1925","2014-08-25",7.6
"1926","2014-08-26",7.63
"1927","2014-08-27",7.67
"1928","2014-08-28",7.65
"1929","2014-08-29",7.67
"1930","2014-09-02",7.71
"1931","2014-09-03",7.69
"1932","2014-09-04",7.69
"1933","2014-09-05",7.71
"1934","2014-09-08",7.73
"1935","2014-09-09",7.66
"1936","2014-09-10",7.63
"1937","2014-09-11",7.76
"1938","2014-09-12",7.75
"1939","2014-09-15",7.76
"1940","2014-09-16",7.85
"1941","2014-09-17",7.83
"1942","2014-09-18",8.1
"1943","2014-09-19",8.24
"1944","2014-09-22",7.88
