"","date","USDP"
"1004","2018-10-03",10.05
"1005","2018-10-04",10.15
"1006","2018-10-05",10.05
"1007","2018-10-08",10.13
"1008","2018-10-09",10.15
"1009","2018-10-10",10.12
"1010","2018-10-11",10.13
"1011","2018-10-12",10.2
"1012","2018-10-15",10.3
"1013","2018-10-16",10.43
"1014","2018-10-17",10.36
"1015","2018-10-18",10.39
"1016","2018-10-19",10.59
"1017","2018-10-22",10.66
"1018","2018-10-23",10.38
"1019","2018-10-24",10.4
"1020","2018-10-25",10.59
"1021","2018-10-26",10.47
"1022","2018-10-29",10.49
"1023","2018-10-30",10.57
"1024","2018-10-31",10.77
"1025","2018-11-01",11.2
"1026","2018-11-02",11.2
"1027","2018-11-05",10.67
"1028","2018-11-06",10.5
"1029","2018-11-07",10.49
"1030","2018-11-08",10.46
"1031","2018-11-09",10.46
"1032","2018-11-12",10.53
"1033","2018-11-13",10.25
"1034","2018-11-14",10.22
"1035","2018-11-15",10.6
"1036","2018-11-16",10.39
"1037","2018-11-19",10.4
"1038","2018-11-20",10.24
"1039","2018-11-21",10.5
"1040","2018-11-23",10.35
"1041","2018-11-26",10.49
"1042","2018-11-27",10.41
"1043","2018-11-28",10.47
"1044","2018-11-29",10.58
"1045","2018-11-30",10.49
"1046","2018-12-03",10.96
"1047","2018-12-04",10.96
"1048","2018-12-06",10.5
"1049","2018-12-07",10.62
"1050","2018-12-10",10.49
"1051","2018-12-11",10.26
"1052","2018-12-12",10.5
"1053","2018-12-13",10.56
"1054","2018-12-14",10.5
"1055","2018-12-17",10.46
"1056","2018-12-18",10.13
"1057","2018-12-19",10.42
"1058","2018-12-20",10.17
"1059","2018-12-21",10.28
"1060","2018-12-24",10.14
"1061","2018-12-26",10.24
"1062","2018-12-27",10.32
"1063","2018-12-28",10.5
"1064","2018-12-31",10.45
"1065","2019-01-02",10.52
"1066","2019-01-03",10.59
"1067","2019-01-04",10.5
"1068","2019-01-07",10.66
"1069","2019-01-08",10.61
"1070","2019-01-09",10.85
"1071","2019-01-10",10.87
"1072","2019-01-11",10.56
"1073","2019-01-14",10.51
"1074","2019-01-15",10.67
"1075","2019-01-16",10.65
"1076","2019-01-17",10.68
"1077","2019-01-18",10.78
"1078","2019-01-22",10.81
"1079","2019-01-23",10.96
"1080","2019-01-24",10.98
"1081","2019-01-25",11.09
"1082","2019-01-28",10.88
"1083","2019-01-29",11.21
"1084","2019-01-30",11.25
"1085","2019-01-31",11.29
"1086","2019-02-01",11.55
"1087","2019-02-04",11.75
"1088","2019-02-05",11.67
"1089","2019-02-06",11.64
"1090","2019-02-07",11.12
"1091","2019-02-08",10.82
"1092","2019-02-11",10.85
"1093","2019-02-12",11
"1094","2019-02-13",11.21
"1095","2019-02-14",11.45
"1096","2019-02-15",11.37
"1097","2019-02-19",11.31
"1098","2019-02-20",11.21
"1099","2019-02-21",11.1
"1100","2019-02-22",11.1
"1101","2019-02-25",11.06
"1102","2019-02-26",11.1
"1103","2019-02-27",11.02
"1104","2019-02-28",10.92
"1105","2019-03-01",10.69
"1106","2019-03-04",10.91
"1107","2019-03-05",11.1
"1108","2019-03-06",11.02
"1109","2019-03-07",11.1
"1110","2019-03-08",11.18
"1111","2019-03-11",11.33
"1112","2019-03-12",11.33
"1113","2019-03-13",11.14
"1114","2019-03-14",11.07
"1115","2019-03-15",11
"1116","2019-03-18",11.05
"1117","2019-03-19",11.01
"1118","2019-03-20",11.06
"1119","2019-03-21",11.06
"1120","2019-03-22",10.96
"1121","2019-03-25",10.87
"1122","2019-03-26",10.92
"1123","2019-03-27",10.95
"1124","2019-03-28",10.89
"1125","2019-03-29",10.82
"1126","2019-04-01",10.9
"1127","2019-04-02",10.86
"1128","2019-04-03",10.82
"1129","2019-04-04",10.85
"1130","2019-04-05",10.85
"1131","2019-04-08",10.85
"1132","2019-04-09",10.72
"1133","2019-04-10",10.72
"1134","2019-04-11",10.75
"1135","2019-04-12",10.91
"1136","2019-04-15",10.89
"1137","2019-04-16",10.9
"1138","2019-04-17",10.9
"1139","2019-04-18",10.95
"1140","2019-04-22",10.96
"1141","2019-04-23",11
"1142","2019-04-24",11.02
"1143","2019-04-25",11.07
"1144","2019-04-26",11.119
"1145","2019-04-29",11.13
"1146","2019-04-30",11.13
"1147","2019-05-01",11.17
"1148","2019-05-02",11.14
"1149","2019-05-03",11.31
"1150","2019-05-06",10.87
"1151","2019-05-07",10.88
"1152","2019-05-08",10.81
"1153","2019-05-09",10.56
"1154","2019-05-10",10.73
"1155","2019-05-13",10.63
"1156","2019-05-14",10.75
"1157","2019-05-15",10.78
"1158","2019-05-16",10.85
"1159","2019-05-17",10.89
"1160","2019-05-20",11.2
"1161","2019-05-21",11.29
"1162","2019-05-22",11.28
"1163","2019-05-23",11.2
"1164","2019-05-24",11.18
"1165","2019-05-28",11.13
"1166","2019-05-29",10.79
"1167","2019-05-30",10.6
"1168","2019-05-31",10.68
"1169","2019-06-03",10.6
"1170","2019-06-04",10.65
"1171","2019-06-05",10.69
"1172","2019-06-06",10.65
"1173","2019-06-07",10.94
"1174","2019-06-10",10.89
"1175","2019-06-11",10.99
"1176","2019-06-12",10.85
"1177","2019-06-13",10.82
"1178","2019-06-14",10.71
"1179","2019-06-17",10.74
"1180","2019-06-18",10.77
"1181","2019-06-19",10.935
"1182","2019-06-20",10.93
"1183","2019-06-21",10.96
"1184","2019-06-24",11.01
"1185","2019-06-25",10.96
"1186","2019-06-26",11.19
"1187","2019-06-27",11.18
"1188","2019-06-28",11.29
"1189","2019-07-01",11.63
"1190","2019-07-02",11.71
"1191","2019-07-03",11.76
"1192","2019-07-05",11.75
"1193","2019-07-08",11.85
"1194","2019-07-09",11.86
"1195","2019-07-10",11.82
"1196","2019-07-11",11.7
"1197","2019-07-12",11.68
"1198","2019-07-15",11.71
"1199","2019-07-16",11.75
"1200","2019-07-17",11.88
"1201","2019-07-18",11.75
"1202","2019-07-19",11.75
"1203","2019-07-22",11.72
"1204","2019-07-23",11.67
"1205","2019-07-24",11.62
"1206","2019-07-25",11.7
"1207","2019-07-26",11.75
"1208","2019-07-29",11.85
"1209","2019-07-30",11.84
"1210","2019-07-31",11.92
"1211","2019-08-01",11.89
"1212","2019-08-02",11.25
"1213","2019-08-05",10.66
"1214","2019-08-06",10.79
"1215","2019-08-07",10.55
"1216","2019-08-08",10.61
"1217","2019-08-09",10.75
"1218","2019-08-12",10.95
"1219","2019-08-13",11.15
"1220","2019-08-14",10.93
"1221","2019-08-15",10.61
"1222","2019-08-16",10.69
"1223","2019-08-19",10.76
"1224","2019-08-20",10.86
"1225","2019-08-21",10.7
"1226","2019-08-22",10.89
"1227","2019-08-23",10.77
"1228","2019-08-26",10.69
"1229","2019-08-27",10.6
"1230","2019-08-28",10.59
"1231","2019-08-29",10.52
"1232","2019-08-30",10.59
"1233","2019-09-03",10.38
"1234","2019-09-04",10.28
"1235","2019-09-05",10.06
"1236","2019-09-06",9.48
"1237","2019-09-09",9.75
"1238","2019-09-10",9.88
"1239","2019-09-11",9.8
"1240","2019-09-12",9.78
"1241","2019-09-13",9.86
"1242","2019-09-16",10.2
"1243","2019-09-17",10.18
"1244","2019-09-18",10.33
"1245","2019-09-19",10.24
"1246","2019-09-20",10.48
"1247","2019-09-23",10.37
"1248","2019-09-24",10.42
"1249","2019-09-25",10.15
"1250","2019-09-26",10.2
"1251","2019-09-27",10.32
"1252","2019-09-30",10.45
"1253","2019-10-01",10.17
"1254","2019-10-02",10.37
"1255","2019-10-03",10.08
"1256","2019-10-04",10.16
"1257","2019-10-07",10.05
"1258","2019-10-08",10.12
"1259","2019-10-09",10.04
"1260","2019-10-10",9.85
"1261","2019-10-11",9.72
"1262","2019-10-14",9.58
"1263","2019-10-15",9.99
"1264","2019-10-16",9.76
"1265","2019-10-17",9.75
"1266","2019-10-18",9.65
"1267","2019-10-21",9.84
"1268","2019-10-22",9.93
"1269","2019-10-23",10
"1270","2019-10-24",9.99
"1271","2019-10-25",10.23
"1272","2019-10-28",10.1
"1273","2019-10-29",10.17
"1274","2019-10-30",10.2
"1275","2019-10-31",10.66
"1276","2019-11-01",9.99
"1277","2019-11-04",9.99
"1278","2019-11-05",9.99
"1279","2019-11-06",10.09
"1280","2019-11-07",9.95
"1281","2019-11-08",9.8
"1282","2019-11-11",9.88
"1283","2019-11-12",9.8
"1284","2019-11-13",9.58
"1285","2019-11-14",9.61
"1286","2019-11-15",9.7
"1287","2019-11-18",9.57
"1288","2019-11-19",9.59
"1289","2019-11-20",9.5
"1290","2019-11-21",9.53
"1291","2019-11-22",9.61
"1292","2019-11-25",9.45
"1293","2019-11-26",9.32
"1294","2019-11-27",9.43
"1295","2019-11-29",9.46
"1296","2019-12-02",9.48
"1297","2019-12-03",9.35
"1298","2019-12-04",9.94
"1299","2019-12-05",9.74
"1300","2019-12-06",9.83
"1301","2019-12-09",10.1
"1302","2019-12-10",9.93
"1303","2019-12-11",10.25
"1304","2019-12-12",9.9
"1305","2019-12-13",9.9
"1306","2019-12-16",10.2
"1307","2019-12-17",10.24
"1308","2019-12-18",10.07
"1309","2019-12-19",10.15
"1310","2019-12-20",9.9
"1311","2019-12-23",9.96
"1312","2019-12-24",9.81
"1313","2019-12-26",9.879
"1314","2019-12-27",9.85
"1315","2019-12-30",9.78
"1316","2019-12-31",9.91
"1317","2020-01-02",10.08
"1318","2020-01-03",10.18
"1319","2020-01-06",10.21
"1320","2020-01-07",10.15
"1321","2020-01-08",10.4
"1322","2020-01-09",10.34
"1323","2020-01-10",10.19
"1324","2020-01-13",10.38
"1325","2020-01-14",10.31
"1326","2020-01-15",10.45
"1327","2020-01-16",10.48
"1328","2020-01-17",10.41
"1329","2020-01-21",10.43
"1330","2020-01-22",10.5
"1331","2020-01-23",10.15
"1332","2020-01-24",10.28
"1333","2020-01-27",10.35
"1334","2020-01-28",10.3
"1335","2020-01-29",10.31
"1336","2020-01-30",10.09
"1337","2020-01-31",10.17
"1338","2020-02-03",10.42
"1339","2020-02-04",10.42
"1340","2020-02-05",10.47
"1341","2020-02-06",10.55
"1342","2020-02-07",10.19
"1343","2020-02-10",10.02
"1344","2020-02-11",9.91
"1345","2020-02-12",10.03
"1346","2020-02-13",10.04
"1347","2020-02-14",10.15
"1348","2020-02-18",10.15
"1349","2020-02-19",10.17
"1350","2020-02-20",10.18
"1351","2020-02-21",9.89
"1352","2020-02-24",9.72
"1353","2020-02-25",9.48
"1354","2020-02-26",9.31
"1355","2020-02-27",8.99
"1356","2020-02-28",9.04
"1357","2020-03-02",8.77
"1358","2020-03-03",8.44
"1359","2020-03-04",8.74
"1360","2020-03-05",8.79
"1361","2020-03-06",8.3
"1362","2020-03-09",5.74
"1363","2020-03-10",5.73
"1364","2020-03-11",5.45
"1365","2020-03-12",4
"1366","2020-03-13",4.2
"1367","2020-03-16",2.58
"1368","2020-03-17",2.12
"1369","2020-03-18",1.69
"1370","2020-03-19",3.5
"1371","2020-03-20",3.92
"1372","2020-03-23",3.09
"1373","2020-03-24",3.35
"1374","2020-03-25",3.41
"1375","2020-03-26",3.4
"1376","2020-03-27",3.23
"1377","2020-03-30",2.76
"1378","2020-03-31",2.88
"1379","2020-04-01",2.56
"1380","2020-04-02",3.03
"1381","2020-04-03",2.96
"1382","2020-04-06",3.1
"1383","2020-04-07",3.03
"1384","2020-04-08",3.05
"1385","2020-04-09",3
"1386","2020-04-13",2.86
"1387","2020-04-14",2.98
"1388","2020-04-15",2.98
"1389","2020-04-16",2.95
"1390","2020-04-17",2.82
"1391","2020-04-20",2.65
"1392","2020-04-21",2.53
"1393","2020-04-22",2.5
"1394","2020-04-23",2.5
"1395","2020-04-24",2.75
"1396","2020-04-27",3.2
"1397","2020-04-28",3.37
"1398","2020-04-29",3.71
"1399","2020-04-30",3.21
"1400","2020-05-01",3.14
"1401","2020-05-04",3.1
"1402","2020-05-05",3.08
"1403","2020-05-06",3
"1404","2020-05-07",2.84
"1405","2020-05-08",2.88
"1406","2020-05-11",2.74
"1407","2020-05-12",2.49
"1408","2020-05-13",2.53
"1409","2020-05-14",2.61
"1410","2020-05-15",2.78
"1411","2020-05-18",2.91
"1412","2020-05-19",2.87
"1413","2020-05-20",3
"1414","2020-05-21",3.1
"1415","2020-05-22",3.05
"1416","2020-05-26",3.19
"1417","2020-05-27",3.48
"1418","2020-05-28",3.5
"1419","2020-05-29",3.36
"1420","2020-06-01",3.37
"1421","2020-06-02",3.17
"1422","2020-06-03",3.26
"1423","2020-06-04",3.42
"1424","2020-06-05",3.61
"1425","2020-06-08",4.78
"1426","2020-06-09",4.7
"1427","2020-06-10",4.34
"1428","2020-06-11",3.75
"1429","2020-06-12",4.05
"1430","2020-06-15",4.12
"1431","2020-06-16",4.26
"1432","2020-06-17",4.08
"1433","2020-06-18",3.95
"1434","2020-06-19",3.93
"1435","2020-06-22",3.8
"1436","2020-06-23",3.7
"1437","2020-06-24",3.4
"1438","2020-06-25",3.4
"1439","2020-06-26",3.34
"1440","2020-06-29",3.24
"1441","2020-06-30",3.19
"1442","2020-07-01",3.08
"1443","2020-07-02",3.1
"1444","2020-07-06",3.1
"1445","2020-07-07",3.02
"1446","2020-07-08",3.08
"1447","2020-07-09",3.05
"1448","2020-07-10",3.048
"1449","2020-07-13",3
"1450","2020-07-14",3.14
"1451","2020-07-15",3.09
"1452","2020-07-16",2.99
"1453","2020-07-17",3.02
"1454","2020-07-20",3.02
"1455","2020-07-21",3.07
"1456","2020-07-22",3.04
"1457","2020-07-23",2.98
"1458","2020-07-24",3.04
"1459","2020-07-27",2.93
"1460","2020-07-28",2.99
"1461","2020-07-29",3.15
"1462","2020-07-30",3.29
"1463","2020-07-31",3.34
"1464","2020-08-03",3.3
"1465","2020-08-04",3.46
"1466","2020-08-05",3.57
"1467","2020-08-06",3.72
"1468","2020-08-07",3.73
"1469","2020-08-10",3.87
"1470","2020-08-11",3.86
"1471","2020-08-12",4.21
"1472","2020-08-13",4.09
"1473","2020-08-14",4.04
"1474","2020-08-17",3.99
"1475","2020-08-18",3.83
"1476","2020-08-19",3.79
"1477","2020-08-20",3.7
"1478","2020-08-21",3.62
"1479","2020-08-24",3.66
"1480","2020-08-25",3.64
"1481","2020-08-26",3.5
"1482","2020-08-27",3.4
"1483","2020-08-28",3.55
"1484","2020-08-31",3.34
"1485","2020-09-01",3.23
"1486","2020-09-02",3.12
"1487","2020-09-03",3.18
"1488","2020-09-04",3.24
"1489","2020-09-08",3.12
"1490","2020-09-09",3.08
"1491","2020-09-10",3.23
"1492","2020-09-11",3.22
"1493","2020-09-14",3.2
"1494","2020-09-15",3.15
"1495","2020-09-16",3.26
"1496","2020-09-17",3.17
"1497","2020-09-18",3.25
"1498","2020-09-21",3.12
"1499","2020-09-22",3
"1500","2020-09-23",2.94
"1501","2020-09-24",2.94
"1502","2020-09-25",3
"1503","2020-09-28",3.225
"1504","2020-09-29",3.19
"1505","2020-09-30",3.16
"1506","2020-10-01",3.14
"1507","2020-10-02",3.27
"1508","2020-10-05",3.32
"1509","2020-10-06",3.3
"1510","2020-10-07",3.29
"1511","2020-10-08",3.29
"1512","2020-10-09",3.25
"1513","2020-10-12",3.17
"1514","2020-10-13",3.13
"1515","2020-10-14",3.13
"1516","2020-10-15",3.16
"1517","2020-10-16",3.14
"1518","2020-10-19",3.15
"1519","2020-10-20",3.165
"1520","2020-10-21",3.13
"1521","2020-10-22",3.15
"1522","2020-10-23",3.25
"1523","2020-10-26",3.25
"1524","2020-10-27",3.07
"1525","2020-10-28",2.82
"1526","2020-10-29",2.78
"1527","2020-10-30",2.96
"1528","2020-11-02",2.79
"1529","2020-11-03",2.775
"1530","2020-11-04",2.73
"1531","2020-11-05",2.95
"1532","2020-11-06",2.89
"1533","2020-11-09",2.95
"1534","2020-11-10",3.08
"1535","2020-11-11",3.06
"1536","2020-11-12",3.13
"1537","2020-11-13",3.16
"1538","2020-11-16",3.08
"1539","2020-11-17",3.3
"1540","2020-11-18",3.33
"1541","2020-11-19",3.34
"1542","2020-11-20",3.4
"1543","2020-11-23",3.5
"1544","2020-11-24",3.6
"1545","2020-11-25",3.8
"1546","2020-11-27",3.98
