"","date","SUPN"
"998","2016-04-19",16.299999
"999","2016-04-20",16.58
"1000","2016-04-21",17.16
"1001","2016-04-22",17.809999
"1002","2016-04-25",17.549999
"1003","2016-04-26",17.209999
"1004","2016-04-27",17.08
"1005","2016-04-28",17.17
"1006","2016-04-29",17.16
"1007","2016-05-02",16.870001
"1008","2016-05-03",16.540001
"1009","2016-05-04",15.9
"1010","2016-05-05",15.63
"1011","2016-05-06",15.12
"1012","2016-05-09",15.92
"1013","2016-05-10",16.25
"1014","2016-05-11",16.18
"1015","2016-05-12",16.27
"1016","2016-05-13",17.280001
"1017","2016-05-16",17.67
"1018","2016-05-17",17.75
"1019","2016-05-18",17.41
"1020","2016-05-19",17.57
"1021","2016-05-20",17.969999
"1022","2016-05-23",18.41
"1023","2016-05-24",18.85
"1024","2016-05-25",18.969999
"1025","2016-05-26",18.780001
"1026","2016-05-27",19.15
"1027","2016-05-31",19.51
"1028","2016-06-01",19.620001
"1029","2016-06-02",19.74
"1030","2016-06-03",19.530001
"1031","2016-06-06",19.65
"1032","2016-06-07",19.6
"1033","2016-06-08",19.610001
"1034","2016-06-09",19.610001
"1035","2016-06-10",19.389999
"1036","2016-06-13",18.700001
"1037","2016-06-14",18.549999
"1038","2016-06-15",18.57
"1039","2016-06-16",18.52
"1040","2016-06-17",17.82
"1041","2016-06-20",18.309999
"1042","2016-06-21",18.34
"1043","2016-06-22",18.879999
"1044","2016-06-23",19.120001
"1045","2016-06-24",18.440001
"1046","2016-06-27",18.049999
"1047","2016-06-28",19.059999
"1048","2016-06-29",19.85
"1049","2016-06-30",20.370001
"1050","2016-07-01",20.639999
"1051","2016-07-05",20.549999
"1052","2016-07-06",21.58
"1053","2016-07-07",20.6
"1054","2016-07-08",21.110001
"1055","2016-07-11",21.639999
"1056","2016-07-12",21.6
"1057","2016-07-13",21.65
"1058","2016-07-14",21.85
"1059","2016-07-15",21.84
"1060","2016-07-18",20.77
"1061","2016-07-19",20.950001
"1062","2016-07-20",20.65
"1063","2016-07-21",21
"1064","2016-07-22",21.030001
"1065","2016-07-25",21.5
"1066","2016-07-26",21.370001
"1067","2016-07-27",22.07
"1068","2016-07-28",22.530001
"1069","2016-07-29",22.219999
"1070","2016-08-01",22.219999
"1071","2016-08-02",22.26
"1072","2016-08-03",22.92
"1073","2016-08-04",22.32
"1074","2016-08-05",23.110001
"1075","2016-08-08",23.200001
"1076","2016-08-09",23.18
"1077","2016-08-10",22.73
"1078","2016-08-11",23.35
"1079","2016-08-12",22.68
"1080","2016-08-15",22.700001
"1081","2016-08-16",22.299999
"1082","2016-08-17",22.110001
"1083","2016-08-18",22.09
"1084","2016-08-19",22.129999
"1085","2016-08-22",22.24
"1086","2016-08-23",22.75
"1087","2016-08-24",21.860001
"1088","2016-08-25",21.35
"1089","2016-08-26",22.07
"1090","2016-08-29",21.83
"1091","2016-08-30",21.870001
"1092","2016-08-31",21.379999
"1093","2016-09-01",22.030001
"1094","2016-09-02",21.969999
"1095","2016-09-06",22.190001
"1096","2016-09-07",22.51
"1097","2016-09-08",22.65
"1098","2016-09-09",21.700001
"1099","2016-09-12",22.549999
"1100","2016-09-13",22.18
"1101","2016-09-14",22.57
"1102","2016-09-15",24.200001
"1103","2016-09-16",25.09
"1104","2016-09-19",24.91
"1105","2016-09-20",25.34
"1106","2016-09-21",26.110001
"1107","2016-09-22",26.02
"1108","2016-09-23",26.17
"1109","2016-09-26",25.860001
"1110","2016-09-27",26.58
"1111","2016-09-28",26.68
"1112","2016-09-29",24.629999
"1113","2016-09-30",24.73
"1114","2016-10-03",23.75
"1115","2016-10-04",23.52
"1116","2016-10-05",24.18
"1117","2016-10-06",23.84
"1118","2016-10-07",23.780001
"1119","2016-10-10",24.690001
"1120","2016-10-11",23
"1121","2016-10-12",21.540001
"1122","2016-10-13",21.959999
"1123","2016-10-14",20.809999
"1124","2016-10-17",20.690001
"1125","2016-10-18",20.620001
"1126","2016-10-19",20.709999
"1127","2016-10-20",20.879999
"1128","2016-10-21",20.83
"1129","2016-10-24",20.65
"1130","2016-10-25",21.049999
"1131","2016-10-26",20.65
"1132","2016-10-27",20.35
"1133","2016-10-28",20.6
"1134","2016-10-31",19.799999
"1135","2016-11-01",20.200001
"1136","2016-11-02",19.75
"1137","2016-11-03",18.1
"1138","2016-11-04",17.85
"1139","2016-11-07",18.700001
"1140","2016-11-08",18.950001
"1141","2016-11-09",20.25
"1142","2016-11-10",20.5
"1143","2016-11-11",21.6
"1144","2016-11-14",23.9
"1145","2016-11-15",24
"1146","2016-11-16",23.629999
"1147","2016-11-17",24.700001
"1148","2016-11-18",22.25
"1149","2016-11-21",22.25
"1150","2016-11-22",21.299999
"1151","2016-11-23",22.25
"1152","2016-11-25",22.700001
"1153","2016-11-28",21.65
"1154","2016-11-29",22.25
"1155","2016-11-30",21.549999
"1156","2016-12-01",21.15
"1157","2016-12-02",21.799999
"1158","2016-12-05",22.200001
"1159","2016-12-06",22.950001
"1160","2016-12-07",22.450001
"1161","2016-12-08",22.299999
"1162","2016-12-09",23
"1163","2016-12-12",23.200001
"1164","2016-12-13",23.15
"1165","2016-12-14",22.799999
"1166","2016-12-15",23.65
"1167","2016-12-16",23.75
"1168","2016-12-19",25.65
"1169","2016-12-20",26.1
"1170","2016-12-21",25.450001
"1171","2016-12-22",24.9
"1172","2016-12-23",25.6
"1173","2016-12-27",25.700001
"1174","2016-12-28",25.049999
"1175","2016-12-29",25.35
"1176","2016-12-30",25.25
"1177","2017-01-03",25.950001
"1178","2017-01-04",27.299999
"1179","2017-01-05",27.1
"1180","2017-01-06",26.9
"1181","2017-01-09",26.6
"1182","2017-01-10",26.1
"1183","2017-01-11",25.200001
"1184","2017-01-12",24.9
"1185","2017-01-13",25.1
"1186","2017-01-17",23.799999
"1187","2017-01-18",24.1
"1188","2017-01-19",23.5
"1189","2017-01-20",23.450001
"1190","2017-01-23",24.700001
"1191","2017-01-24",24.879999
"1192","2017-01-25",25.9
"1193","2017-01-26",26
"1194","2017-01-27",26
"1195","2017-01-30",25.450001
"1196","2017-01-31",27.049999
"1197","2017-02-01",26.700001
"1198","2017-02-02",26.049999
"1199","2017-02-03",26.75
"1200","2017-02-06",25
"1201","2017-02-07",24.65
"1202","2017-02-08",25.200001
"1203","2017-02-09",25.75
"1204","2017-02-10",25.799999
"1205","2017-02-13",26.200001
"1206","2017-02-14",26.4
"1207","2017-02-15",26.6
"1208","2017-02-16",26.200001
"1209","2017-02-17",26.1
"1210","2017-02-21",25.85
"1211","2017-02-22",25.1
"1212","2017-02-23",25.35
"1213","2017-02-24",25.299999
"1214","2017-02-27",26.65
"1215","2017-02-28",25.700001
"1216","2017-03-01",26
"1217","2017-03-02",27.4
"1218","2017-03-03",28.75
"1219","2017-03-06",29.75
"1220","2017-03-07",26.4
"1221","2017-03-08",27.799999
"1222","2017-03-09",27.35
"1223","2017-03-10",26.35
"1224","2017-03-13",27.549999
"1225","2017-03-14",27.35
"1226","2017-03-15",28.5
"1227","2017-03-16",27.950001
"1228","2017-03-17",28.9
"1229","2017-03-20",29.9
"1230","2017-03-21",28.450001
"1231","2017-03-22",28.450001
"1232","2017-03-23",28.4
"1233","2017-03-24",29.950001
"1234","2017-03-27",30.799999
"1235","2017-03-28",30.85
"1236","2017-03-29",30.75
"1237","2017-03-30",31.25
"1238","2017-03-31",31.299999
"1239","2017-04-03",31.25
"1240","2017-04-04",30.9
"1241","2017-04-05",30.15
"1242","2017-04-06",30.200001
"1243","2017-04-07",31.200001
"1244","2017-04-10",31.299999
"1245","2017-04-11",31.18
"1246","2017-04-12",31.35
"1247","2017-04-13",31.049999
"1248","2017-04-17",31.25
"1249","2017-04-18",31.85
"1250","2017-04-19",32.450001
"1251","2017-04-20",32.75
"1252","2017-04-21",32.150002
"1253","2017-04-24",32.400002
"1254","2017-04-25",32.950001
"1255","2017-04-26",33.25
"1256","2017-04-27",33.200001
"1257","2017-04-28",32.599998
"1258","2017-05-01",33.650002
"1259","2017-05-02",33.25
"1260","2017-05-03",32.75
"1261","2017-05-04",32.25
"1262","2017-05-05",32.049999
"1263","2017-05-08",31.9
"1264","2017-05-09",32.900002
"1265","2017-05-10",31.9
"1266","2017-05-11",33.400002
"1267","2017-05-12",33.25
"1268","2017-05-15",32.650002
"1269","2017-05-16",33.549999
"1270","2017-05-17",32.950001
"1271","2017-05-18",33.650002
"1272","2017-05-19",33.700001
"1273","2017-05-22",34.150002
"1274","2017-05-23",34.549999
"1275","2017-05-24",34.549999
"1276","2017-05-25",34.150002
"1277","2017-05-26",35.75
"1278","2017-05-30",35.400002
"1279","2017-05-31",37.599998
"1280","2017-06-01",38.75
"1281","2017-06-02",40.049999
"1282","2017-06-05",39.049999
"1283","2017-06-06",39.650002
"1284","2017-06-07",40.450001
"1285","2017-06-08",41.049999
"1286","2017-06-09",38.849998
"1287","2017-06-12",38.549999
"1288","2017-06-13",38.599998
"1289","2017-06-14",38.849998
"1290","2017-06-15",39.150002
"1291","2017-06-16",38.650002
"1292","2017-06-19",40.25
"1293","2017-06-20",41.400002
"1294","2017-06-21",42.75
"1295","2017-06-22",43.650002
"1296","2017-06-23",44.150002
"1297","2017-06-26",44.099998
"1298","2017-06-27",41.849998
"1299","2017-06-28",43.200001
"1300","2017-06-29",42.799999
"1301","2017-06-30",43.099998
"1302","2017-07-03",43.599998
"1303","2017-07-05",42.75
"1304","2017-07-06",42.849998
"1305","2017-07-07",43.150002
"1306","2017-07-10",43.349998
"1307","2017-07-11",44.049999
"1308","2017-07-12",44.400002
"1309","2017-07-13",44.049999
"1310","2017-07-14",44.25
"1311","2017-07-17",41.950001
"1312","2017-07-18",43.049999
"1313","2017-07-19",43.549999
"1314","2017-07-20",42.299999
"1315","2017-07-21",42.200001
"1316","2017-07-24",43.5
"1317","2017-07-25",42.799999
"1318","2017-07-26",42.200001
"1319","2017-07-27",41.099998
"1320","2017-07-28",41
"1321","2017-07-31",40.450001
"1322","2017-08-01",40.450001
"1323","2017-08-02",40.599998
"1324","2017-08-03",41.700001
"1325","2017-08-04",41.049999
"1326","2017-08-07",42.099998
"1327","2017-08-08",41.700001
"1328","2017-08-09",41.200001
"1329","2017-08-10",40.349998
"1330","2017-08-11",41.400002
"1331","2017-08-14",42.700001
"1332","2017-08-15",44.299999
"1333","2017-08-16",45.650002
"1334","2017-08-17",43.5
"1335","2017-08-18",43.200001
"1336","2017-08-21",43.950001
"1337","2017-08-22",46.299999
"1338","2017-08-23",45
"1339","2017-08-24",45
"1340","2017-08-25",43.950001
"1341","2017-08-28",44.75
"1342","2017-08-29",43.75
"1343","2017-08-30",43.549999
"1344","2017-08-31",45.799999
"1345","2017-09-01",47.400002
"1346","2017-09-05",47.049999
"1347","2017-09-06",46.75
"1348","2017-09-07",47.799999
"1349","2017-09-08",48.599998
"1350","2017-09-11",48.200001
"1351","2017-09-12",48.349998
"1352","2017-09-13",47.900002
"1353","2017-09-14",48.849998
"1354","2017-09-15",49.049999
"1355","2017-09-18",49.650002
"1356","2017-09-19",38.049999
"1357","2017-09-20",36.75
"1358","2017-09-21",39.400002
"1359","2017-09-22",39
"1360","2017-09-25",39.099998
"1361","2017-09-26",37.700001
"1362","2017-09-27",39.049999
"1363","2017-09-28",39.299999
"1364","2017-09-29",40
"1365","2017-10-02",40.900002
"1366","2017-10-03",41.099998
"1367","2017-10-04",41.349998
"1368","2017-10-05",41.75
"1369","2017-10-06",42.400002
"1370","2017-10-09",41.150002
"1371","2017-10-10",41.099998
"1372","2017-10-11",41.200001
"1373","2017-10-12",41.299999
"1374","2017-10-13",41.349998
"1375","2017-10-16",41.200001
"1376","2017-10-17",41.049999
"1377","2017-10-18",41.25
"1378","2017-10-19",42.599998
"1379","2017-10-20",41.849998
"1380","2017-10-23",41.400002
"1381","2017-10-24",41.549999
"1382","2017-10-25",41.5
"1383","2017-10-26",39.849998
"1384","2017-10-27",41.25
"1385","2017-10-30",40.900002
"1386","2017-10-31",41.599998
"1387","2017-11-01",41.950001
"1388","2017-11-02",41.5
"1389","2017-11-03",42.049999
"1390","2017-11-06",41.099998
"1391","2017-11-07",36.400002
"1392","2017-11-08",36.900002
"1393","2017-11-09",36.549999
"1394","2017-11-10",37.25
"1395","2017-11-13",37.799999
"1396","2017-11-14",37.200001
"1397","2017-11-15",37.599998
"1398","2017-11-16",37.900002
"1399","2017-11-17",38
"1400","2017-11-20",38.099998
"1401","2017-11-21",38.700001
"1402","2017-11-22",39.049999
"1403","2017-11-24",39.5
"1404","2017-11-27",38.900002
"1405","2017-11-28",39.150002
"1406","2017-11-29",37.849998
"1407","2017-11-30",37.799999
"1408","2017-12-01",37.200001
"1409","2017-12-04",37.150002
"1410","2017-12-05",37.099998
"1411","2017-12-06",36.450001
"1412","2017-12-07",37.549999
"1413","2017-12-08",38.150002
"1414","2017-12-11",37.950001
"1415","2017-12-12",38.150002
"1416","2017-12-13",40
"1417","2017-12-14",38.599998
"1418","2017-12-15",39.650002
"1419","2017-12-18",38.799999
"1420","2017-12-19",38
"1421","2017-12-20",38.049999
"1422","2017-12-21",38.650002
"1423","2017-12-22",38.849998
"1424","2017-12-26",38.950001
"1425","2017-12-27",38.700001
"1426","2017-12-28",40.799999
"1427","2017-12-29",39.849998
"1428","2018-01-02",40.450001
"1429","2018-01-03",41.700001
"1430","2018-01-04",39.75
"1431","2018-01-05",41.5
"1432","2018-01-08",40.950001
"1433","2018-01-09",42.700001
"1434","2018-01-10",43.650002
"1435","2018-01-11",44.75
"1436","2018-01-12",44.150002
"1437","2018-01-16",42.75
"1438","2018-01-17",46.5
"1439","2018-01-18",43.549999
"1440","2018-01-19",46.900002
"1441","2018-01-22",44.25
"1442","2018-01-23",44.700001
"1443","2018-01-24",43.150002
"1444","2018-01-25",43
"1445","2018-01-26",41.450001
"1446","2018-01-29",41.049999
"1447","2018-01-30",40.25
"1448","2018-01-31",39.049999
"1449","2018-02-01",40.700001
"1450","2018-02-02",39.150002
"1451","2018-02-05",38.400002
"1452","2018-02-06",37.299999
"1453","2018-02-07",38.099998
"1454","2018-02-08",37.150002
"1455","2018-02-09",37.200001
"1456","2018-02-12",38.650002
"1457","2018-02-13",38.099998
"1458","2018-02-14",39.400002
"1459","2018-02-15",39.150002
"1460","2018-02-16",38.349998
"1461","2018-02-20",37.25
"1462","2018-02-21",38.099998
"1463","2018-02-22",38.450001
"1464","2018-02-23",39.400002
"1465","2018-02-26",38.900002
"1466","2018-02-27",38.099998
"1467","2018-02-28",38.900002
"1468","2018-03-01",38.75
"1469","2018-03-02",39.650002
"1470","2018-03-05",41.299999
"1471","2018-03-06",41.700001
"1472","2018-03-07",43.049999
"1473","2018-03-08",44.099998
"1474","2018-03-09",44.849998
"1475","2018-03-12",45.150002
"1476","2018-03-13",44.900002
"1477","2018-03-14",43.150002
"1478","2018-03-15",43.18
"1479","2018-03-16",44.700001
"1480","2018-03-19",44.599998
"1481","2018-03-20",45.349998
"1482","2018-03-21",44.049999
"1483","2018-03-22",44.049999
"1484","2018-03-23",44.450001
"1485","2018-03-26",44.900002
"1486","2018-03-27",45.150002
"1487","2018-03-28",45.799999
"1488","2018-03-29",45.799999
"1489","2018-04-02",44.150002
"1490","2018-04-03",45.200001
"1491","2018-04-04",45.5
"1492","2018-04-05",45.299999
"1493","2018-04-06",44.099998
"1494","2018-04-09",45.349998
"1495","2018-04-10",45.799999
"1496","2018-04-11",45.650002
"1497","2018-04-12",46.049999
"1498","2018-04-13",45.25
"1499","2018-04-16",45.299999
"1500","2018-04-17",46.349998
"1501","2018-04-18",48.049999
"1502","2018-04-19",48.849998
"1503","2018-04-20",48.5
"1504","2018-04-23",47.5
"1505","2018-04-24",46.75
"1506","2018-04-25",47.349998
"1507","2018-04-26",47.599998
"1508","2018-04-27",47.700001
"1509","2018-04-30",46.900002
"1510","2018-05-01",46.950001
"1511","2018-05-02",46.849998
"1512","2018-05-03",46.150002
"1513","2018-05-04",45.849998
"1514","2018-05-07",45.099998
"1515","2018-05-08",44.650002
"1516","2018-05-09",47.950001
"1517","2018-05-10",49.900002
"1518","2018-05-11",57.049999
"1519","2018-05-14",57.150002
"1520","2018-05-15",58.099998
"1521","2018-05-16",58.349998
"1522","2018-05-17",56.5
"1523","2018-05-18",56.099998
"1524","2018-05-21",55
"1525","2018-05-22",54.549999
"1526","2018-05-23",54.950001
"1527","2018-05-24",55.650002
"1528","2018-05-25",57.25
"1529","2018-05-29",56.049999
"1530","2018-05-30",57.349998
"1531","2018-05-31",56.349998
"1532","2018-06-01",57.700001
"1533","2018-06-04",58.049999
"1534","2018-06-05",55.150002
"1535","2018-06-06",54.700001
"1536","2018-06-07",54.200001
"1537","2018-06-08",54
"1538","2018-06-11",54.700001
"1539","2018-06-12",54
"1540","2018-06-13",54.049999
"1541","2018-06-14",53.75
"1542","2018-06-15",54.950001
"1543","2018-06-18",54.150002
"1544","2018-06-19",55.200001
"1545","2018-06-20",58.049999
"1546","2018-06-21",58.349998
"1547","2018-06-22",57.049999
"1548","2018-06-25",56.650002
"1549","2018-06-26",57.400002
"1550","2018-06-27",58.150002
"1551","2018-06-28",58.349998
"1552","2018-06-29",59.849998
"1553","2018-07-02",56.549999
"1554","2018-07-03",53.400002
"1555","2018-07-05",51.200001
"1556","2018-07-06",52.400002
"1557","2018-07-09",52.099998
"1558","2018-07-10",52.700001
"1559","2018-07-11",52.950001
"1560","2018-07-12",53.650002
"1561","2018-07-13",51.700001
"1562","2018-07-16",52.700001
"1563","2018-07-17",53.549999
"1564","2018-07-18",54.700001
"1565","2018-07-19",54.25
"1566","2018-07-20",54.880001
"1567","2018-07-23",55.349998
"1568","2018-07-24",54.400002
"1569","2018-07-25",54.549999
"1570","2018-07-26",53.349998
"1571","2018-07-27",53.450001
"1572","2018-07-30",52.950001
"1573","2018-07-31",52.950001
"1574","2018-08-01",53.299999
"1575","2018-08-02",54.299999
"1576","2018-08-03",52.75
"1577","2018-08-06",53
"1578","2018-08-07",53.349998
"1579","2018-08-08",48.700001
"1580","2018-08-09",48.099998
"1581","2018-08-10",46.150002
"1582","2018-08-13",43.5
"1583","2018-08-14",42.700001
"1584","2018-08-15",43.25
"1585","2018-08-16",43.5
"1586","2018-08-17",44.799999
"1587","2018-08-20",44.400002
"1588","2018-08-21",44.349998
"1589","2018-08-22",44.650002
"1590","2018-08-23",44.849998
"1591","2018-08-24",44.549999
"1592","2018-08-27",44.75
"1593","2018-08-28",44.950001
"1594","2018-08-29",45.450001
"1595","2018-08-30",43.5
"1596","2018-08-31",44.299999
"1597","2018-09-04",43.950001
"1598","2018-09-05",45.299999
"1599","2018-09-06",45.799999
"1600","2018-09-07",48.200001
"1601","2018-09-10",47.849998
"1602","2018-09-11",48.799999
"1603","2018-09-12",49.150002
"1604","2018-09-13",48.849998
"1605","2018-09-14",48.049999
"1606","2018-09-17",46
"1607","2018-09-18",46.900002
"1608","2018-09-19",47.900002
"1609","2018-09-20",49.900002
"1610","2018-09-21",48.900002
"1611","2018-09-24",49.5
"1612","2018-09-25",49.349998
"1613","2018-09-26",49.5
"1614","2018-09-27",49.950001
"1615","2018-09-28",50.349998
"1616","2018-10-01",49.09
"1617","2018-10-02",48.650002
"1618","2018-10-03",49.509998
"1619","2018-10-04",47.950001
"1620","2018-10-05",48.009998
"1621","2018-10-08",46.990002
"1622","2018-10-09",47.169998
"1623","2018-10-10",46.5
"1624","2018-10-11",47.599998
"1625","2018-10-12",47.43
"1626","2018-10-15",46.669998
"1627","2018-10-16",48.310001
"1628","2018-10-17",48.580002
"1629","2018-10-18",47.91
"1630","2018-10-19",48.200001
"1631","2018-10-22",48.34
"1632","2018-10-23",47.34
"1633","2018-10-24",45.779999
"1634","2018-10-25",47.77
"1635","2018-10-26",47.380001
"1636","2018-10-29",46.549999
"1637","2018-10-30",47.41
"1638","2018-10-31",47.560001
"1639","2018-11-01",47.349998
"1640","2018-11-02",46.509998
"1641","2018-11-05",41.700001
"1642","2018-11-06",41.650002
"1643","2018-11-07",45.189999
"1644","2018-11-08",45.560001
"1645","2018-11-09",45.27
"1646","2018-11-12",44.700001
"1647","2018-11-13",45.110001
"1648","2018-11-14",43.060001
"1649","2018-11-15",43.110001
"1650","2018-11-16",43.93
"1651","2018-11-19",42.310001
"1652","2018-11-20",42.240002
"1653","2018-11-21",42.779999
"1654","2018-11-23",42.82
"1655","2018-11-26",43.5
"1656","2018-11-27",43.509998
"1657","2018-11-28",45.16
"1658","2018-11-29",44.75
"1659","2018-11-30",47.419998
"1660","2018-12-03",48.860001
"1661","2018-12-04",46.009998
"1662","2018-12-06",40.540001
"1663","2018-12-07",36.529999
"1664","2018-12-10",37.91
"1665","2018-12-11",36.98
"1666","2018-12-12",37.200001
"1667","2018-12-13",35.599998
"1668","2018-12-14",35.759998
"1669","2018-12-17",35.82
"1670","2018-12-18",35
"1671","2018-12-19",33.349998
"1672","2018-12-20",32.849998
"1673","2018-12-21",31
"1674","2018-12-24",30.84
"1675","2018-12-26",32.369999
"1676","2018-12-27",32.57
"1677","2018-12-28",32.360001
"1678","2018-12-31",33.220001
"1679","2019-01-02",32.77
"1680","2019-01-03",32.799999
"1681","2019-01-04",34.34
"1682","2019-01-07",34.900002
"1683","2019-01-08",35.389999
"1684","2019-01-09",35.959999
"1685","2019-01-10",35.950001
"1686","2019-01-11",37.720001
"1687","2019-01-14",36.91
"1688","2019-01-15",37.830002
"1689","2019-01-16",37.419998
"1690","2019-01-17",37.16
"1691","2019-01-18",38.049999
"1692","2019-01-22",37.619999
"1693","2019-01-23",37
"1694","2019-01-24",36.080002
"1695","2019-01-25",36.34
"1696","2019-01-28",36.150002
"1697","2019-01-29",36.759998
"1698","2019-01-30",37.099998
"1699","2019-01-31",38.130001
"1700","2019-02-01",37.689999
"1701","2019-02-04",36.880001
"1702","2019-02-05",38.189999
"1703","2019-02-06",38.380001
"1704","2019-02-07",37.82
"1705","2019-02-08",37.450001
"1706","2019-02-11",37.470001
"1707","2019-02-12",38.240002
"1708","2019-02-13",37.889999
"1709","2019-02-14",38.240002
"1710","2019-02-15",39.099998
"1711","2019-02-19",38.09
"1712","2019-02-20",37.66
"1713","2019-02-21",36.630001
"1714","2019-02-22",36.75
"1715","2019-02-25",37.209999
"1716","2019-02-26",36.880001
"1717","2019-02-27",41.990002
"1718","2019-02-28",40.84
"1719","2019-03-01",41.130001
"1720","2019-03-04",39.02
"1721","2019-03-05",39.509998
"1722","2019-03-06",37.630001
"1723","2019-03-07",37.470001
"1724","2019-03-08",37.610001
"1725","2019-03-11",38.939999
"1726","2019-03-12",38.259998
"1727","2019-03-13",38.5
"1728","2019-03-14",37.740002
"1729","2019-03-15",38
"1730","2019-03-18",38.369999
"1731","2019-03-19",38.02
"1732","2019-03-20",38.040001
"1733","2019-03-21",37.790001
"1734","2019-03-22",35.66
"1735","2019-03-25",34.279999
"1736","2019-03-26",34.209999
"1737","2019-03-27",34.380001
"1738","2019-03-28",34.310001
"1739","2019-03-29",35.040001
"1740","2019-04-01",35.669998
"1741","2019-04-02",36.48
"1742","2019-04-03",36.959999
"1743","2019-04-04",38.27
"1744","2019-04-05",38.799999
"1745","2019-04-08",38.869999
"1746","2019-04-09",38.110001
"1747","2019-04-10",38.610001
"1748","2019-04-11",38.200001
"1749","2019-04-12",37.759998
"1750","2019-04-15",37.720001
"1751","2019-04-16",37.849998
"1752","2019-04-17",35.060001
"1753","2019-04-18",36.07
"1754","2019-04-22",36.369999
"1755","2019-04-23",37.279999
"1756","2019-04-24",36.959999
"1757","2019-04-25",36.549999
"1758","2019-04-26",36.279999
"1759","2019-04-29",36.860001
"1760","2019-04-30",36.73
"1761","2019-05-01",36.52
"1762","2019-05-02",36.939999
"1763","2019-05-03",37.779999
"1764","2019-05-06",38.34
"1765","2019-05-07",36.959999
"1766","2019-05-08",35.66
"1767","2019-05-09",36.5
"1768","2019-05-10",36.41
"1769","2019-05-13",33.380001
"1770","2019-05-14",33.380001
"1771","2019-05-15",33.34
"1772","2019-05-16",33.59
"1773","2019-05-17",33.25
"1774","2019-05-20",33.099998
"1775","2019-05-21",33.869999
"1776","2019-05-22",33.75
"1777","2019-05-23",32.869999
"1778","2019-05-24",33.599998
"1779","2019-05-28",32.07
"1780","2019-05-29",32.009998
"1781","2019-05-30",30.98
"1782","2019-05-31",30.030001
"1783","2019-06-03",29.959999
"1784","2019-06-04",31.17
"1785","2019-06-05",30.969999
"1786","2019-06-06",30.540001
"1787","2019-06-07",30.690001
"1788","2019-06-10",30.76
"1789","2019-06-11",30.9
"1790","2019-06-12",31.549999
"1791","2019-06-13",32.099998
"1792","2019-06-14",31.41
"1793","2019-06-17",30.02
"1794","2019-06-18",31.309999
"1795","2019-06-19",31.459999
"1796","2019-06-20",31.08
"1797","2019-06-21",30.85
"1798","2019-06-24",29.99
"1799","2019-06-25",31.18
"1800","2019-06-26",31.690001
"1801","2019-06-27",32.029999
"1802","2019-06-28",33.09
"1803","2019-07-01",33.27
"1804","2019-07-02",32.790001
"1805","2019-07-03",32.799999
"1806","2019-07-05",32.580002
"1807","2019-07-08",31.77
"1808","2019-07-09",32.209999
"1809","2019-07-10",32.240002
"1810","2019-07-11",31.98
"1811","2019-07-12",31.9
"1812","2019-07-15",32.099998
"1813","2019-07-16",31.950001
"1814","2019-07-17",31.889999
"1815","2019-07-18",32.32
"1816","2019-07-19",32.02
"1817","2019-07-22",32.09
"1818","2019-07-23",32.080002
"1819","2019-07-24",32.779999
"1820","2019-07-25",32
"1821","2019-07-26",32.43
"1822","2019-07-29",32.779999
"1823","2019-07-30",33.349998
"1824","2019-07-31",33.369999
"1825","2019-08-01",32.75
"1826","2019-08-02",32.529999
"1827","2019-08-05",32.09
"1828","2019-08-06",33.299999
"1829","2019-08-07",28.309999
"1830","2019-08-08",28.66
"1831","2019-08-09",28.389999
"1832","2019-08-12",28.280001
"1833","2019-08-13",28.790001
"1834","2019-08-14",27.52
"1835","2019-08-15",27.01
"1836","2019-08-16",27.110001
"1837","2019-08-19",27.51
"1838","2019-08-20",27.18
"1839","2019-08-21",27.43
"1840","2019-08-22",27.120001
"1841","2019-08-23",26.129999
"1842","2019-08-26",26.530001
"1843","2019-08-27",25.469999
"1844","2019-08-28",26.77
"1845","2019-08-29",26.940001
"1846","2019-08-30",27.030001
"1847","2019-09-03",26.77
"1848","2019-09-04",27.1
"1849","2019-09-05",27.610001
"1850","2019-09-06",27.290001
"1851","2019-09-09",28.16
"1852","2019-09-10",28.110001
"1853","2019-09-11",28.58
"1854","2019-09-12",27.889999
"1855","2019-09-13",27.530001
"1856","2019-09-16",28.26
"1857","2019-09-17",29.27
"1858","2019-09-18",28.700001
"1859","2019-09-19",28.98
"1860","2019-09-20",29.42
"1861","2019-09-23",27.969999
"1862","2019-09-24",28.190001
"1863","2019-09-25",28.469999
"1864","2019-09-26",27.51
"1865","2019-09-27",27.469999
"1866","2019-09-30",27.48
"1867","2019-10-01",26.620001
"1868","2019-10-02",26.65
"1869","2019-10-03",27.18
"1870","2019-10-04",26.92
"1871","2019-10-07",26.76
"1872","2019-10-08",25.48
"1873","2019-10-09",25.74
"1874","2019-10-10",25.219999
"1875","2019-10-11",25.860001
"1876","2019-10-14",25.190001
"1877","2019-10-15",26.209999
"1878","2019-10-16",26.18
"1879","2019-10-17",26.59
"1880","2019-10-18",25.67
"1881","2019-10-21",26.65
"1882","2019-10-22",26.57
"1883","2019-10-23",26.610001
"1884","2019-10-24",26.6
"1885","2019-10-25",27.48
"1886","2019-10-28",28.139999
"1887","2019-10-29",28.370001
"1888","2019-10-30",27.719999
"1889","2019-10-31",27.790001
"1890","2019-11-01",28.77
"1891","2019-11-04",28.440001
"1892","2019-11-05",29.129999
"1893","2019-11-06",19.93
"1894","2019-11-07",21.15
