"","date","ZNGA"
"1934","2019-08-26",5.6
"1935","2019-08-27",5.72
"1936","2019-08-28",5.73
"1937","2019-08-29",5.79
"1938","2019-08-30",5.71
"1939","2019-09-03",5.57
"1940","2019-09-04",5.63
"1941","2019-09-05",5.64
"1942","2019-09-06",5.86
"1943","2019-09-09",5.74
"1944","2019-09-10",5.72
"1945","2019-09-11",5.76
"1946","2019-09-12",5.88
"1947","2019-09-13",5.92
"1948","2019-09-16",5.87
"1949","2019-09-17",6.04
"1950","2019-09-18",6.04
"1951","2019-09-19",6.12
"1952","2019-09-20",6.16
"1953","2019-09-23",6.16
"1954","2019-09-24",6.03
"1955","2019-09-25",6.04
"1956","2019-09-26",6
"1957","2019-09-27",5.84
"1958","2019-09-30",5.82
"1959","2019-10-01",5.78
"1960","2019-10-02",5.73
"1961","2019-10-03",5.81
"1962","2019-10-04",5.97
"1963","2019-10-07",5.99
"1964","2019-10-08",5.96
"1965","2019-10-09",6.13
"1966","2019-10-10",6.1
"1967","2019-10-11",6.14
"1968","2019-10-14",6.09
"1969","2019-10-15",6.19
"1970","2019-10-16",6.2
"1971","2019-10-17",6.24
"1972","2019-10-18",6.23
"1973","2019-10-21",6.29
"1974","2019-10-22",6.13
"1975","2019-10-23",6.08
"1976","2019-10-24",6.16
"1977","2019-10-25",6.16
"1978","2019-10-28",6.16
"1979","2019-10-29",6.07
"1980","2019-10-30",6.21
"1981","2019-10-31",6.17
"1982","2019-11-01",6.35
"1983","2019-11-04",6.25
"1984","2019-11-05",6.3
"1985","2019-11-06",6.29
"1986","2019-11-07",6.23
"1987","2019-11-08",6.28
"1988","2019-11-11",6.31
"1989","2019-11-12",6.34
"1990","2019-11-13",6.31
"1991","2019-11-14",6.33
"1992","2019-11-15",6.28
"1993","2019-11-18",6.26
"1994","2019-11-19",6.3
"1995","2019-11-20",6.23
"1996","2019-11-21",6.09
"1997","2019-11-22",6.09
"1998","2019-11-25",6.28
"1999","2019-11-26",6.26
"2000","2019-11-27",6.23
"2001","2019-11-29",6.23
"2002","2019-12-02",6.18
"2003","2019-12-03",6.15
"2004","2019-12-04",6.22
"2005","2019-12-05",6.24
"2006","2019-12-06",6.22
"2007","2019-12-09",6.16
"2008","2019-12-10",6.13
"2009","2019-12-11",6.14
"2010","2019-12-12",6.2
"2011","2019-12-13",6.22
"2012","2019-12-16",6.27
"2013","2019-12-17",6.27
"2014","2019-12-18",6.27
"2015","2019-12-19",6.28
"2016","2019-12-20",6.26
"2017","2019-12-23",6.28
"2018","2019-12-24",6.33
"2019","2019-12-26",6.3
"2020","2019-12-27",6.25
"2021","2019-12-30",6.14
"2022","2019-12-31",6.12
"2023","2020-01-02",6.15
"2024","2020-01-03",6.23
"2025","2020-01-06",6.27
"2026","2020-01-07",6.49
"2027","2020-01-08",6.59
"2028","2020-01-09",6.7
"2029","2020-01-10",6.62
"2030","2020-01-13",6.77
"2031","2020-01-14",6.77
"2032","2020-01-15",6.85
"2033","2020-01-16",6.81
"2034","2020-01-17",6.67
"2035","2020-01-21",6.63
"2036","2020-01-22",6.52
"2037","2020-01-23",6.39
"2038","2020-01-24",6.1
"2039","2020-01-27",5.93
"2040","2020-01-28",6.07
"2041","2020-01-29",6.06
"2042","2020-01-30",6.08
"2043","2020-01-31",6.02
"2044","2020-02-03",5.96
"2045","2020-02-04",6.08
"2046","2020-02-05",5.93
"2047","2020-02-06",6.71
"2048","2020-02-07",6.65
"2049","2020-02-10",6.79
"2050","2020-02-11",6.74
"2051","2020-02-12",6.75
"2052","2020-02-13",6.92
"2053","2020-02-14",6.93
"2054","2020-02-18",7.09
"2055","2020-02-19",7.09
"2056","2020-02-20",7.18
"2057","2020-02-21",7.13
"2058","2020-02-24",7.02
"2059","2020-02-25",6.99
"2060","2020-02-26",6.88
"2061","2020-02-27",6.75
"2062","2020-02-28",6.71
"2063","2020-03-02",6.97
"2064","2020-03-03",6.88
"2065","2020-03-04",7.23
"2066","2020-03-05",7.23
"2067","2020-03-06",7.06
"2068","2020-03-09",6.53
"2069","2020-03-10",6.83
"2070","2020-03-11",6.69
"2071","2020-03-12",6.04
"2072","2020-03-13",6.55
"2073","2020-03-16",5.87
"2074","2020-03-17",6.07
"2075","2020-03-18",6.2
"2076","2020-03-19",6.36
"2077","2020-03-20",5.94
"2078","2020-03-23",6.26
"2079","2020-03-24",6.38
"2080","2020-03-25",6.21
"2081","2020-03-26",6.74
"2082","2020-03-27",6.7
"2083","2020-03-30",6.86
"2084","2020-03-31",6.85
"2085","2020-04-01",6.76
"2086","2020-04-02",6.68
"2087","2020-04-03",6.64
"2088","2020-04-06",6.81
"2089","2020-04-07",6.56
"2090","2020-04-08",6.78
"2091","2020-04-09",6.91
"2092","2020-04-13",7.05
"2093","2020-04-14",7.22
"2094","2020-04-15",7.45
"2095","2020-04-16",7.75
"2096","2020-04-17",7.73
"2097","2020-04-20",7.64
"2098","2020-04-21",7.51
"2099","2020-04-22",7.48
"2100","2020-04-23",7.45
"2101","2020-04-24",7.62
"2102","2020-04-27",7.74
"2103","2020-04-28",7.49
"2104","2020-04-29",7.58
"2105","2020-04-30",7.54
"2106","2020-05-01",7.25
"2107","2020-05-04",7.47
"2108","2020-05-05",7.62
"2109","2020-05-06",7.95
"2110","2020-05-07",7.64
"2111","2020-05-08",7.77
"2112","2020-05-11",7.94
"2113","2020-05-12",7.73
"2114","2020-05-13",7.69
"2115","2020-05-14",7.88
"2116","2020-05-15",8.04
"2117","2020-05-18",7.96
"2118","2020-05-19",8.04
"2119","2020-05-20",8.14
"2120","2020-05-21",8.14
"2121","2020-05-22",8.38
"2122","2020-05-26",8.09
"2123","2020-05-27",7.99
"2124","2020-05-28",8.07
"2125","2020-05-29",9.15
"2126","2020-06-01",9.66
"2127","2020-06-02",9.59
"2128","2020-06-03",9.29
"2129","2020-06-04",9.05
"2130","2020-06-05",8.97
"2131","2020-06-08",9.15
"2132","2020-06-09",9.21
"2133","2020-06-10",9.33
"2134","2020-06-11",9.18
"2135","2020-06-12",9.11
"2136","2020-06-15",9.1
"2137","2020-06-16",9.05
"2138","2020-06-17",9.33
"2139","2020-06-18",9.22
"2140","2020-06-19",9.29
"2141","2020-06-22",9.44
"2142","2020-06-23",9.57
"2143","2020-06-24",9.48
"2144","2020-06-25",9.61
"2145","2020-06-26",9.58
"2146","2020-06-29",9.56
"2147","2020-06-30",9.54
"2148","2020-07-01",9.76
"2149","2020-07-02",9.53
"2150","2020-07-06",9.72
"2151","2020-07-07",9.89
"2152","2020-07-08",10.25
"2153","2020-07-09",10.44
"2154","2020-07-10",10.38
"2155","2020-07-13",9.75
"2156","2020-07-14",9.82
"2157","2020-07-15",9.47
"2158","2020-07-16",9.43
"2159","2020-07-17",9.45
"2160","2020-07-20",9.83
"2161","2020-07-21",9.74
"2162","2020-07-22",9.81
"2163","2020-07-23",9.52
"2164","2020-07-24",9.55
"2165","2020-07-27",9.72
"2166","2020-07-28",9.49
"2167","2020-07-29",9.69
"2168","2020-07-30",9.71
"2169","2020-07-31",9.83
"2170","2020-08-03",10.14
"2171","2020-08-04",10.19
"2172","2020-08-05",10.07
"2173","2020-08-06",9.95
"2174","2020-08-07",9.73
"2175","2020-08-10",9.47
"2176","2020-08-11",9.01
"2177","2020-08-12",9.11
"2178","2020-08-13",9.25
"2179","2020-08-14",9.38
"2180","2020-08-17",9.36
"2181","2020-08-18",9.42
"2182","2020-08-19",9.32
"2183","2020-08-20",9.43
"2184","2020-08-21",9.31
"2185","2020-08-24",9.22
"2186","2020-08-25",9.18
"2187","2020-08-26",9.15
"2188","2020-08-27",8.99
"2189","2020-08-28",9.06
"2190","2020-08-31",9.06
"2191","2020-09-01",9.07
"2192","2020-09-02",9.06
"2193","2020-09-03",9.1
"2194","2020-09-04",8.75
"2195","2020-09-08",8.32
"2196","2020-09-09",8.46
"2197","2020-09-10",8.5
"2198","2020-09-11",8.35
"2199","2020-09-14",8.39
"2200","2020-09-15",8.52
"2201","2020-09-16",8.3
"2202","2020-09-17",8.38
"2203","2020-09-18",8.46
"2204","2020-09-21",8.63
"2205","2020-09-22",8.7
"2206","2020-09-23",8.7
"2207","2020-09-24",8.85
"2208","2020-09-25",8.96
"2209","2020-09-28",9.07
"2210","2020-09-29",9.12
"2211","2020-09-30",9.12
"2212","2020-10-01",9.49
"2213","2020-10-02",9.32
"2214","2020-10-05",9.57
"2215","2020-10-06",9.57
"2216","2020-10-07",9.58
"2217","2020-10-08",9.3
"2218","2020-10-09",9.31
"2219","2020-10-12",9.3
"2220","2020-10-13",9.54
"2221","2020-10-14",9.37
"2222","2020-10-15",9.18
"2223","2020-10-16",9.16
"2224","2020-10-19",8.99
"2225","2020-10-20",8.98
"2226","2020-10-21",9.11
"2227","2020-10-22",9.3
"2228","2020-10-23",9.44
"2229","2020-10-26",9.33
"2230","2020-10-27",9.45
"2231","2020-10-28",9.43
"2232","2020-10-29",9.33
"2233","2020-10-30",8.99
"2234","2020-11-02",9.27
"2235","2020-11-03",9.51
"2236","2020-11-04",9.87
"2237","2020-11-05",9.15
"2238","2020-11-06",8.73
"2239","2020-11-09",7.95
"2240","2020-11-10",8.14
"2241","2020-11-11",8
"2242","2020-11-12",8.18
"2243","2020-11-13",8.13
"2244","2020-11-16",7.96
"2245","2020-11-17",7.98
"2246","2020-11-18",7.91
"2247","2020-11-19",8.16
"2248","2020-11-20",8.35
"2249","2020-11-23",8.22
"2250","2020-11-24",8
"2251","2020-11-25",8.04
"2252","2020-11-27",8.23
