"","date","SGMA"
"1005","2010-12-28",6.47
"1006","2010-12-29",6.38
"1007","2010-12-30",6.38
"1008","2010-12-31",6.4
"1009","2011-01-03",6.36
"1010","2011-01-04",6.56
"1011","2011-01-05",6.49
"1012","2011-01-06",6.5
"1013","2011-01-07",6.35
"1014","2011-01-10",6.26
"1015","2011-01-11",6.35
"1016","2011-01-12",6.39
"1017","2011-01-13",6.45
"1018","2011-01-14",6.6
"1019","2011-01-18",6.95
"1020","2011-01-19",7.18
"1021","2011-01-20",6.93
"1022","2011-01-21",6.84
"1023","2011-01-24",6.55
"1024","2011-01-25",7.13
"1025","2011-01-26",7.3
"1026","2011-01-27",7.27
"1027","2011-01-28",7.19
"1028","2011-01-31",7.26
"1029","2011-02-01",7.44
"1030","2011-02-02",7.09
"1031","2011-02-03",7.5
"1032","2011-02-04",8.04
"1033","2011-02-07",8.12
"1034","2011-02-08",8.5
"1035","2011-02-09",8.74
"1036","2011-02-10",8.74
"1037","2011-02-11",8.7
"1038","2011-02-14",8.84
"1039","2011-02-15",8.52
"1040","2011-02-16",8.2
"1041","2011-02-17",8.68
"1042","2011-02-18",8.5
"1043","2011-02-22",8.3
"1044","2011-02-23",8.03
"1045","2011-02-24",8.07
"1046","2011-02-25",8.31
"1047","2011-02-28",8.32
"1048","2011-03-01",8.07
"1049","2011-03-02",8.17
"1050","2011-03-03",8.12
"1051","2011-03-04",8.49
"1052","2011-03-07",8.58
"1053","2011-03-08",6.41
"1054","2011-03-09",6.25
"1055","2011-03-10",5.56
"1056","2011-03-11",5.3
"1057","2011-03-14",5.33
"1058","2011-03-15",5.08
"1059","2011-03-16",5.11
"1060","2011-03-17",5.06
"1061","2011-03-18",5.23
"1062","2011-03-21",5.63
"1063","2011-03-22",5.63
"1064","2011-03-23",5.44
"1065","2011-03-24",5.45
"1066","2011-03-25",5.5
"1067","2011-03-28",5.5
"1068","2011-03-29",5.43
"1069","2011-03-30",5.41
"1070","2011-03-31",5.42
"1071","2011-04-01",5.41
"1072","2011-04-04",5.44
"1073","2011-04-05",5.26
"1074","2011-04-06",5.2
"1075","2011-04-07",5.28
"1076","2011-04-08",5.16
"1077","2011-04-11",5.16
"1078","2011-04-12",5.16
"1079","2011-04-13",5.16
"1080","2011-04-14",5.12
"1081","2011-04-15",5.2
"1082","2011-04-18",5.09
"1083","2011-04-19",5.08
"1084","2011-04-20",5.09
"1085","2011-04-21",5.15
"1086","2011-04-25",5.08
"1087","2011-04-26",5.1
"1088","2011-04-27",5.12
"1089","2011-04-28",5.12
"1090","2011-04-29",5.29
"1091","2011-05-02",5.2
"1092","2011-05-03",5.2
"1093","2011-05-04",5.11
"1094","2011-05-05",5.11
"1095","2011-05-06",5.26
"1096","2011-05-09",5.12
"1097","2011-05-10",5.17
"1098","2011-05-11",5.19
"1099","2011-05-12",5.2
"1100","2011-05-13",5.23
"1101","2011-05-16",5.1
"1102","2011-05-17",4.86
"1103","2011-05-18",4.85
"1104","2011-05-19",4.85
"1105","2011-05-20",4.71
"1106","2011-05-23",4.83
"1107","2011-05-24",4.73
"1108","2011-05-25",4.77
"1109","2011-05-26",4.65
"1110","2011-05-27",4.71
"1111","2011-05-31",4.7
"1112","2011-06-01",4.61
"1113","2011-06-02",4.52
"1114","2011-06-03",4.63
"1115","2011-06-06",4.61
"1116","2011-06-07",4.63
"1117","2011-06-08",4.61
"1118","2011-06-09",4.74
"1119","2011-06-10",4.64
"1120","2011-06-13",4.63
"1121","2011-06-14",4.62
"1122","2011-06-15",4.73
"1123","2011-06-16",4.61
"1124","2011-06-17",4.7
"1125","2011-06-20",4.61
"1126","2011-06-21",4.6
"1127","2011-06-22",4.58
"1128","2011-06-23",4.53
"1129","2011-06-24",4.63
"1130","2011-06-27",4.53
"1131","2011-06-28",4.58
"1132","2011-06-29",4.63
"1133","2011-06-30",4.59
"1134","2011-07-01",4.58
"1135","2011-07-05",4.58
"1136","2011-07-06",4.8
"1137","2011-07-07",5.16
"1138","2011-07-08",5.25
"1139","2011-07-11",5.2
"1140","2011-07-12",5.07
"1141","2011-07-13",4.98
"1142","2011-07-14",4.93
"1143","2011-07-15",4.86
"1144","2011-07-18",4.77
"1145","2011-07-19",4.8
"1146","2011-07-20",5.09
"1147","2011-07-21",4.99
"1148","2011-07-22",4.95
"1149","2011-07-25",4.95
"1150","2011-07-26",4.9
"1151","2011-07-27",4.84
"1152","2011-07-28",4.81
"1153","2011-07-29",4.8
"1154","2011-08-01",4.8
"1155","2011-08-02",4.72
"1156","2011-08-03",4.81
"1157","2011-08-04",4.48
"1158","2011-08-05",4.3
"1159","2011-08-08",4
"1160","2011-08-09",4.21
"1161","2011-08-10",4.14
"1162","2011-08-11",4.3
"1163","2011-08-12",4.2
"1164","2011-08-15",4.29
"1165","2011-08-16",4.29
"1166","2011-08-17",4.28
"1167","2011-08-18",4.21
"1168","2011-08-19",4.14
"1169","2011-08-22",4.25
"1170","2011-08-23",4.35
"1171","2011-08-24",4.35
"1172","2011-08-25",4.4
"1173","2011-08-26",4.35
"1174","2011-08-29",4.41
"1175","2011-08-30",4.34
"1176","2011-08-31",4.27
"1177","2011-09-01",4.27
"1178","2011-09-02",4.15
"1179","2011-09-06",4.2
"1180","2011-09-07",3.94
"1181","2011-09-08",3.95
"1182","2011-09-09",3.85
"1183","2011-09-12",3.67
"1184","2011-09-13",4.01
"1185","2011-09-14",3.86
"1186","2011-09-15",3.87
"1187","2011-09-16",3.55
"1188","2011-09-19",3.86
"1189","2011-09-20",3.68
"1190","2011-09-21",3.68
"1191","2011-09-22",3.5
"1192","2011-09-23",3.47
"1193","2011-09-26",3.45
"1194","2011-09-27",3.49
"1195","2011-09-28",3.33
"1196","2011-09-29",3.4
"1197","2011-09-30",3.4
"1198","2011-10-03",3.26
"1199","2011-10-04",3.25
"1200","2011-10-05",3.39
"1201","2011-10-06",3.26
"1202","2011-10-07",3.26
"1203","2011-10-10",3.4
"1204","2011-10-11",3.44
"1205","2011-10-12",3.48
"1206","2011-10-13",3.6
"1207","2011-10-14",3.55
"1208","2011-10-17",3.44
"1209","2011-10-18",3.55
"1210","2011-10-19",3.61
"1211","2011-10-20",3.61
"1212","2011-10-21",3.6
"1213","2011-10-24",3.6
"1214","2011-10-25",3.62
"1215","2011-10-26",3.69
"1216","2011-10-27",3.64
"1217","2011-10-28",3.77
"1218","2011-10-31",3.74
"1219","2011-11-01",3.53
"1220","2011-11-02",3.65
"1221","2011-11-03",3.55
"1222","2011-11-04",3.65
"1223","2011-11-07",3.66
"1224","2011-11-08",3.65
"1225","2011-11-09",3.61
"1226","2011-11-10",3.75
"1227","2011-11-11",3.74
"1228","2011-11-14",3.78
"1229","2011-11-15",3.68
"1230","2011-11-16",3.68
"1231","2011-11-17",3.52
"1232","2011-11-18",3.48
"1233","2011-11-21",3.48
"1234","2011-11-22",3.5
"1235","2011-11-23",3.35
"1236","2011-11-25",3.31
"1237","2011-11-28",3.74
"1238","2011-11-29",3.67
"1239","2011-11-30",3.65
"1240","2011-12-01",3.82
"1241","2011-12-02",3.86
"1242","2011-12-05",3.86
"1243","2011-12-06",3.86
"1244","2011-12-07",3.81
"1245","2011-12-08",3.81
"1246","2011-12-09",3.94
"1247","2011-12-12",3.8
"1248","2011-12-13",3.5
"1249","2011-12-14",3.5
"1250","2011-12-15",3.51
"1251","2011-12-16",3.57
"1252","2011-12-19",3.49
"1253","2011-12-20",3.74
"1254","2011-12-21",3.51
"1255","2011-12-22",3.51
"1256","2011-12-23",3.65
"1257","2011-12-27",3.47
"1258","2011-12-28",3.48
"1259","2011-12-29",3.4
"1260","2011-12-30",3.3
"1261","2012-01-03",3.33
"1262","2012-01-04",3.36
"1263","2012-01-05",3.76
"1264","2012-01-06",3.77
"1265","2012-01-09",3.55
"1266","2012-01-10",3.72
"1267","2012-01-11",3.82
"1268","2012-01-12",3.86
"1269","2012-01-13",3.73
"1270","2012-01-17",3.73
"1271","2012-01-18",3.8
"1272","2012-01-19",3.77
"1273","2012-01-20",3.96
"1274","2012-01-23",3.84
"1275","2012-01-24",3.8
"1276","2012-01-25",4.01
"1277","2012-01-26",4.01
"1278","2012-01-27",3.71
"1279","2012-01-30",3.72
"1280","2012-01-31",3.73
"1281","2012-02-01",3.75
"1282","2012-02-02",3.75
"1283","2012-02-03",3.74
"1284","2012-02-06",3.78
"1285","2012-02-07",3.66
"1286","2012-02-08",3.74
"1287","2012-02-09",3.75
"1288","2012-02-10",3.66
"1289","2012-02-13",3.75
"1290","2012-02-14",3.76
"1291","2012-02-15",3.81
"1292","2012-02-16",3.81
"1293","2012-02-17",3.87
"1294","2012-02-21",3.95
"1295","2012-02-22",3.9
"1296","2012-02-23",3.9
"1297","2012-02-24",3.9
"1298","2012-02-27",3.9
"1299","2012-02-28",3.95
"1300","2012-02-29",3.9
"1301","2012-03-01",4.12
"1302","2012-03-02",4.04
"1303","2012-03-05",4.04
"1304","2012-03-06",3.9
"1305","2012-03-07",3.9
"1306","2012-03-08",4.02
"1307","2012-03-09",4
"1308","2012-03-12",3.85
"1309","2012-03-13",3.72
"1310","2012-03-14",3.76
"1311","2012-03-15",3.76
"1312","2012-03-16",3.84
"1313","2012-03-19",3.9
"1314","2012-03-20",3.84
"1315","2012-03-21",3.83
"1316","2012-03-22",3.82
"1317","2012-03-23",3.97
"1318","2012-03-26",3.85
"1319","2012-03-27",4.21
"1320","2012-03-28",4.27
"1321","2012-03-29",4.34
"1322","2012-03-30",4.11
"1323","2012-04-02",4.18
"1324","2012-04-03",4.29
"1325","2012-04-04",4.09
"1326","2012-04-05",4.24
"1327","2012-04-09",4.19
"1328","2012-04-10",3.93
"1329","2012-04-11",3.98
"1330","2012-04-12",4.14
"1331","2012-04-13",4.15
"1332","2012-04-16",4.17
"1333","2012-04-17",4.17
"1334","2012-04-18",4.13
"1335","2012-04-19",3.97
"1336","2012-04-20",3.97
"1337","2012-04-23",3.96
"1338","2012-04-24",3.93
"1339","2012-04-25",4.03
"1340","2012-04-26",3.93
"1341","2012-04-27",3.93
"1342","2012-04-30",3.77
"1343","2012-05-01",3.95
"1344","2012-05-02",3.99
"1345","2012-05-03",3.85
"1346","2012-05-04",3.72
"1347","2012-05-07",4
"1348","2012-05-08",4
"1349","2012-05-09",3.99
"1350","2012-05-10",3.9
"1351","2012-05-11",3.95
"1352","2012-05-14",4.11
"1353","2012-05-15",4.11
"1354","2012-05-16",3.76
"1355","2012-05-17",3.74
"1356","2012-05-18",3.71
"1357","2012-05-21",3.8
"1358","2012-05-22",3.65
"1359","2012-05-23",3.94
"1360","2012-05-24",3.71
"1361","2012-05-25",3.65
"1362","2012-05-29",3.7
"1363","2012-05-30",3.5
"1364","2012-05-31",3.8
"1365","2012-06-01",3.68
"1366","2012-06-04",3.77
"1367","2012-06-05",3.62
"1368","2012-06-06",3.66
"1369","2012-06-07",3.72
"1370","2012-06-08",3.72
"1371","2012-06-11",3.62
"1372","2012-06-12",3.89
"1373","2012-06-13",3.61
"1374","2012-06-14",3.61
"1375","2012-06-15",3.74
"1376","2012-06-18",3.75
"1377","2012-06-19",3.71
"1378","2012-06-20",3.74
"1379","2012-06-21",3.35
"1380","2012-06-22",3.35
"1381","2012-06-25",3.17
"1382","2012-06-26",3.21
"1383","2012-06-27",3.25
"1384","2012-06-28",3.11
"1385","2012-06-29",3.35
"1386","2012-07-02",3.35
"1387","2012-07-03",3.47
"1388","2012-07-05",3.49
"1389","2012-07-06",3.37
"1390","2012-07-09",3.31
"1391","2012-07-10",3.48
"1392","2012-07-11",3.35
"1393","2012-07-12",3.35
"1394","2012-07-13",3.5
"1395","2012-07-16",3.66
"1396","2012-07-17",3.58
"1397","2012-07-18",3.51
"1398","2012-07-19",3.6
"1399","2012-07-20",3.44
"1400","2012-07-23",3.41
"1401","2012-07-24",3.45
"1402","2012-07-25",3.59
"1403","2012-07-26",3.45
"1404","2012-07-27",3.44
"1405","2012-07-30",3.55
"1406","2012-07-31",3.49
"1407","2012-08-01",3.49
"1408","2012-08-02",3.35
"1409","2012-08-03",3.47
"1410","2012-08-06",3.74
"1411","2012-08-07",3.5
"1412","2012-08-08",3.71
"1413","2012-08-09",3.75
"1414","2012-08-10",3.52
"1415","2012-08-13",3.6
"1416","2012-08-14",3.5
"1417","2012-08-15",3.45
"1418","2012-08-16",3.63
"1419","2012-08-17",3.66
"1420","2012-08-20",3.67
"1421","2012-08-21",3.69
"1422","2012-08-22",3.68
"1423","2012-08-23",3.68
"1424","2012-08-24",3.85
"1425","2012-08-27",3.82
"1426","2012-08-28",3.75
"1427","2012-08-29",3.79
"1428","2012-08-30",3.75
"1429","2012-08-31",3.63
"1430","2012-09-04",3.75
"1431","2012-09-05",3.65
"1432","2012-09-06",3.75
"1433","2012-09-07",3.75
"1434","2012-09-10",3.73
"1435","2012-09-11",4.5
"1436","2012-09-12",4.76
"1437","2012-09-13",4.35
"1438","2012-09-14",4.65
"1439","2012-09-17",4.72
"1440","2012-09-18",4.6
"1441","2012-09-19",4.5
"1442","2012-09-20",4.7
"1443","2012-09-21",4.61
"1444","2012-09-24",4.56
"1445","2012-09-25",4.65
"1446","2012-09-26",4.7
"1447","2012-09-27",4.41
"1448","2012-09-28",4.35
"1449","2012-10-01",4.61
"1450","2012-10-02",4.4
"1451","2012-10-03",4.4
"1452","2012-10-04",4.67
"1453","2012-10-05",4.95
"1454","2012-10-08",5.25
"1455","2012-10-09",5.08
"1456","2012-10-10",5.11
"1457","2012-10-11",5.11
"1458","2012-10-12",5.03
"1459","2012-10-15",5.04
"1460","2012-10-16",5.25
"1461","2012-10-17",5.25
"1462","2012-10-18",5.04
"1463","2012-10-19",5.05
"1464","2012-10-22",5.05
"1465","2012-10-23",4.8
"1466","2012-10-24",4.8
"1467","2012-10-25",4.58
"1468","2012-10-26",4.45
"1469","2012-10-31",4.53
"1470","2012-11-01",4.53
"1471","2012-11-02",4.53
"1472","2012-11-05",4.44
"1473","2012-11-06",4.44
"1474","2012-11-07",4.52
"1475","2012-11-08",4.52
"1476","2012-11-09",4.35
"1477","2012-11-12",4.24
"1478","2012-11-13",4.25
"1479","2012-11-14",4.3
"1480","2012-11-15",4.2
"1481","2012-11-16",4.15
"1482","2012-11-19",4.15
"1483","2012-11-20",4.07
"1484","2012-11-21",4.14
"1485","2012-11-23",4.49
"1486","2012-11-26",4.24
"1487","2012-11-27",4.16
"1488","2012-11-28",4.1
"1489","2012-11-29",4.12
"1490","2012-11-30",4.11
"1491","2012-12-03",4.28
"1492","2012-12-04",4.19
"1493","2012-12-05",4.2
"1494","2012-12-06",4.18
"1495","2012-12-07",4.07
"1496","2012-12-10",4.04
"1497","2012-12-11",4.05
"1498","2012-12-12",4.42
"1499","2012-12-13",4.4
"1500","2012-12-14",4.4
"1501","2012-12-17",4.21
"1502","2012-12-18",4.14
"1503","2012-12-19",4.17
"1504","2012-12-20",4.25
"1505","2012-12-21",4.25
"1506","2012-12-24",4.11
"1507","2012-12-26",4.12
"1508","2012-12-27",4.15
"1509","2012-12-28",4.12
"1510","2012-12-31",4.12
"1511","2013-01-02",4.3
"1512","2013-01-03",4.45
"1513","2013-01-04",4.54
"1514","2013-01-07",4.66
"1515","2013-01-08",4.64
"1516","2013-01-09",4.54
"1517","2013-01-10",4.74
"1518","2013-01-11",4.84
"1519","2013-01-14",5.22
"1520","2013-01-15",5.2
"1521","2013-01-16",5.1
"1522","2013-01-17",4.93
"1523","2013-01-18",5.19
"1524","2013-01-22",5.1
"1525","2013-01-23",5.2
"1526","2013-01-24",5.33
"1527","2013-01-25",5.28
"1528","2013-01-28",5.11
"1529","2013-01-29",5.06
"1530","2013-01-30",5.33
"1531","2013-01-31",5.15
"1532","2013-02-01",5.39
"1533","2013-02-04",5.12
"1534","2013-02-05",5.06
"1535","2013-02-06",4.97
"1536","2013-02-07",5.01
"1537","2013-02-08",5.02
"1538","2013-02-11",5.25
"1539","2013-02-12",5.39
"1540","2013-02-13",5.4
"1541","2013-02-14",5.33
"1542","2013-02-15",5.4
"1543","2013-02-19",5.49
"1544","2013-02-20",5.45
"1545","2013-02-21",5.36
"1546","2013-02-22",5.49
"1547","2013-02-25",5.39
"1548","2013-02-26",5.46
"1549","2013-02-27",5.83
"1550","2013-02-28",5.85
"1551","2013-03-01",5.88
"1552","2013-03-04",6.05
"1553","2013-03-05",6.18
"1554","2013-03-06",6.16
"1555","2013-03-07",6
"1556","2013-03-08",6.14
"1557","2013-03-11",6.05
"1558","2013-03-12",6.15
"1559","2013-03-13",4.71
"1560","2013-03-14",4.5
"1561","2013-03-15",4.47
"1562","2013-03-18",4.35
"1563","2013-03-19",4.3
"1564","2013-03-20",4.5
"1565","2013-03-21",4.33
"1566","2013-03-22",4.29
"1567","2013-03-25",4.21
"1568","2013-03-26",4.21
"1569","2013-03-27",4.21
"1570","2013-03-28",4.24
"1571","2013-04-01",4.25
"1572","2013-04-02",4.26
"1573","2013-04-03",4.08
"1574","2013-04-04",4
"1575","2013-04-05",3.99
"1576","2013-04-08",3.87
"1577","2013-04-09",3.98
"1578","2013-04-10",3.85
"1579","2013-04-11",3.9
"1580","2013-04-12",3.95
"1581","2013-04-15",3.85
"1582","2013-04-16",3.87
"1583","2013-04-17",3.8
"1584","2013-04-18",3.8
"1585","2013-04-19",3.87
"1586","2013-04-22",3.86
"1587","2013-04-23",3.92
"1588","2013-04-24",3.86
"1589","2013-04-25",3.99
"1590","2013-04-26",4.23
"1591","2013-04-29",4.15
"1592","2013-04-30",4.13
"1593","2013-05-01",4.12
"1594","2013-05-02",4.17
"1595","2013-05-03",4.18
"1596","2013-05-06",4.2
"1597","2013-05-07",4.2
"1598","2013-05-08",4.2
"1599","2013-05-09",4.09
"1600","2013-05-10",4.25
"1601","2013-05-13",4.2
"1602","2013-05-14",4.16
"1603","2013-05-15",4.16
"1604","2013-05-16",4.17
"1605","2013-05-17",4.01
"1606","2013-05-20",4
"1607","2013-05-21",4.14
"1608","2013-05-22",4.04
"1609","2013-05-23",3.89
"1610","2013-05-24",4.04
"1611","2013-05-28",4.3
"1612","2013-05-29",4.15
"1613","2013-05-30",4.2
"1614","2013-05-31",4.15
"1615","2013-06-03",4.13
"1616","2013-06-04",4.22
"1617","2013-06-05",4.11
"1618","2013-06-06",4.18
"1619","2013-06-07",4.17
"1620","2013-06-10",4.04
"1621","2013-06-11",4.17
"1622","2013-06-12",4.17
"1623","2013-06-13",4.18
"1624","2013-06-14",4.13
"1625","2013-06-17",4.08
"1626","2013-06-18",4.25
"1627","2013-06-19",4.25
"1628","2013-06-20",4.29
"1629","2013-06-21",4.26
"1630","2013-06-24",4.04
"1631","2013-06-25",4.26
"1632","2013-06-26",4.12
"1633","2013-06-27",4.27
"1634","2013-06-28",4.26
"1635","2013-07-01",4.25
"1636","2013-07-02",4.25
"1637","2013-07-03",4.3
"1638","2013-07-05",4.4
"1639","2013-07-08",4.21
"1640","2013-07-09",4.15
"1641","2013-07-10",4.27
"1642","2013-07-11",4.24
"1643","2013-07-12",4.21
"1644","2013-07-15",4.16
"1645","2013-07-16",4.25
"1646","2013-07-17",4.33
"1647","2013-07-18",4.24
"1648","2013-07-19",4.21
"1649","2013-07-22",4.21
"1650","2013-07-23",4.29
"1651","2013-07-24",4.27
"1652","2013-07-25",4.25
"1653","2013-07-26",4.21
"1654","2013-07-29",4.27
"1655","2013-07-30",4.19
"1656","2013-07-31",4.18
"1657","2013-08-01",4.25
"1658","2013-08-02",4.25
"1659","2013-08-05",4.25
"1660","2013-08-06",4.21
"1661","2013-08-07",4.29
"1662","2013-08-08",4.21
"1663","2013-08-09",4.19
"1664","2013-08-12",4.3
"1665","2013-08-13",4.35
"1666","2013-08-14",4.38
"1667","2013-08-15",4.35
"1668","2013-08-16",4.45
"1669","2013-08-19",4.26
"1670","2013-08-20",4.6
"1671","2013-08-21",4.29
"1672","2013-08-22",4.29
"1673","2013-08-23",4.4
"1674","2013-08-26",4.4
"1675","2013-08-27",4.4
"1676","2013-08-28",4.45
"1677","2013-08-29",4.44
"1678","2013-08-30",4.4
"1679","2013-09-03",4.31
"1680","2013-09-04",4.29
"1681","2013-09-05",4.31
"1682","2013-09-06",4.33
"1683","2013-09-09",4.69
"1684","2013-09-10",4.62
"1685","2013-09-11",5.45
"1686","2013-09-12",5.27
"1687","2013-09-13",5.86
"1688","2013-09-16",5.99
"1689","2013-09-17",5.98
"1690","2013-09-18",5.76
"1691","2013-09-19",5.85
"1692","2013-09-20",5.64
"1693","2013-09-23",5.62
"1694","2013-09-24",5.61
"1695","2013-09-25",5.48
"1696","2013-09-26",5.35
"1697","2013-09-27",5.49
"1698","2013-09-30",5.36
"1699","2013-10-01",5.29
"1700","2013-10-02",5.49
"1701","2013-10-03",5.49
"1702","2013-10-04",5.49
"1703","2013-10-07",5.25
"1704","2013-10-08",5.03
"1705","2013-10-09",5.27
"1706","2013-10-10",5.24
"1707","2013-10-11",5.23
"1708","2013-10-14",5.23
"1709","2013-10-15",5.3
"1710","2013-10-16",5.38
"1711","2013-10-17",5.44
"1712","2013-10-18",5.27
"1713","2013-10-21",5.44
"1714","2013-10-22",5.42
"1715","2013-10-23",5.23
"1716","2013-10-24",5.34
"1717","2013-10-25",5.45
"1718","2013-10-28",5.3
"1719","2013-10-29",5.35
"1720","2013-10-30",5.38
"1721","2013-10-31",5.21
"1722","2013-11-01",5.33
"1723","2013-11-04",5.25
"1724","2013-11-05",5.22
"1725","2013-11-06",5.35
"1726","2013-11-07",5.44
"1727","2013-11-08",5.3
"1728","2013-11-11",5.42
"1729","2013-11-12",5.28
"1730","2013-11-13",5.31
"1731","2013-11-14",5.25
"1732","2013-11-15",5.44
"1733","2013-11-18",5.31
"1734","2013-11-19",5.24
"1735","2013-11-20",5.37
"1736","2013-11-21",5.41
"1737","2013-11-22",5.66
"1738","2013-11-25",5.7
"1739","2013-11-26",5.88
"1740","2013-11-27",6.57
"1741","2013-11-29",6.66
"1742","2013-12-02",6.5
"1743","2013-12-03",6.3
"1744","2013-12-04",6.31
"1745","2013-12-05",6.25
"1746","2013-12-06",6.05
"1747","2013-12-09",6.21
"1748","2013-12-10",5.8
"1749","2013-12-11",5.98
"1750","2013-12-12",7.28
"1751","2013-12-13",7.4
"1752","2013-12-16",8.04
"1753","2013-12-17",7.86
"1754","2013-12-18",7.66
"1755","2013-12-19",7.82
"1756","2013-12-20",7.89
"1757","2013-12-23",8.38
"1758","2013-12-24",8.42
"1759","2013-12-26",8.95
"1760","2013-12-27",8.62
"1761","2013-12-30",8.9
"1762","2013-12-31",8.88
"1763","2014-01-02",8.88
"1764","2014-01-03",8.99
"1765","2014-01-06",9.41
"1766","2014-01-07",9.37
"1767","2014-01-08",9.3
"1768","2014-01-09",9.24
"1769","2014-01-10",9.38
"1770","2014-01-13",9.42
"1771","2014-01-14",9.3
"1772","2014-01-15",9.02
"1773","2014-01-16",9.45
"1774","2014-01-17",9.42
"1775","2014-01-21",9.44
"1776","2014-01-22",9.47
"1777","2014-01-23",9.49
"1778","2014-01-24",9.3
"1779","2014-01-27",9.05
"1780","2014-01-28",9.22
"1781","2014-01-29",9.17
"1782","2014-01-30",9.35
"1783","2014-01-31",9.34
"1784","2014-02-03",9.17
"1785","2014-02-04",9.1
"1786","2014-02-05",9.09
"1787","2014-02-06",9.06
"1788","2014-02-07",9.25
"1789","2014-02-10",9.04
"1790","2014-02-11",9.25
"1791","2014-02-12",10.06
"1792","2014-02-13",10.62
"1793","2014-02-14",10.37
"1794","2014-02-18",10.62
"1795","2014-02-19",10.67
"1796","2014-02-20",10.32
"1797","2014-02-21",10.58
"1798","2014-02-24",10.41
"1799","2014-02-25",10.42
"1800","2014-02-26",10.41
"1801","2014-02-27",10.46
"1802","2014-02-28",10.71
"1803","2014-03-03",10.91
"1804","2014-03-04",11.12
"1805","2014-03-05",11.35
"1806","2014-03-06",10.53
"1807","2014-03-07",10.76
"1808","2014-03-10",10.75
"1809","2014-03-11",10.72
"1810","2014-03-12",8.74
"1811","2014-03-13",7.85
"1812","2014-03-14",8.22
"1813","2014-03-17",10.22
"1814","2014-03-18",11.04
"1815","2014-03-19",11.34
"1816","2014-03-20",11.3
"1817","2014-03-21",11.47
"1818","2014-03-24",11.4
"1819","2014-03-25",11.31
"1820","2014-03-26",11.08
"1821","2014-03-27",11.3
"1822","2014-03-28",11.35
"1823","2014-03-31",11.99
"1824","2014-04-01",12.47
"1825","2014-04-02",12.74
"1826","2014-04-03",12.09
"1827","2014-04-04",11.8
"1828","2014-04-07",11.64
"1829","2014-04-08",11.21
"1830","2014-04-09",11.04
"1831","2014-04-10",11.15
"1832","2014-04-11",11.09
"1833","2014-04-14",11.1
"1834","2014-04-15",11.11
"1835","2014-04-16",11.17
"1836","2014-04-17",11.24
"1837","2014-04-21",11.69
"1838","2014-04-22",11.84
"1839","2014-04-23",12.13
"1840","2014-04-24",11.88
"1841","2014-04-25",11.66
"1842","2014-04-28",11.11
"1843","2014-04-29",10.91
"1844","2014-04-30",10.32
"1845","2014-05-01",10.21
"1846","2014-05-02",10.08
"1847","2014-05-05",9.17
"1848","2014-05-06",8.81
"1849","2014-05-07",8.49
"1850","2014-05-08",8.91
"1851","2014-05-09",8.52
"1852","2014-05-12",9.18
"1853","2014-05-13",9.15
"1854","2014-05-14",9.01
"1855","2014-05-15",8.96
"1856","2014-05-16",9.43
"1857","2014-05-19",10.05
"1858","2014-05-20",9.89
"1859","2014-05-21",10.11
"1860","2014-05-22",10.11
"1861","2014-05-23",10.19
"1862","2014-05-27",10.11
"1863","2014-05-28",10.18
"1864","2014-05-29",10.04
"1865","2014-05-30",10
"1866","2014-06-02",10.08
"1867","2014-06-03",10.1
"1868","2014-06-04",10.24
"1869","2014-06-05",10.3
"1870","2014-06-06",10.33
"1871","2014-06-09",10.42
"1872","2014-06-10",10.44
"1873","2014-06-11",10.35
"1874","2014-06-12",10.44
"1875","2014-06-13",10.21
"1876","2014-06-16",11.22
"1877","2014-06-17",11.79
"1878","2014-06-18",11.95
"1879","2014-06-19",11.99
"1880","2014-06-20",12.18
"1881","2014-06-23",12.32
"1882","2014-06-24",12.27
"1883","2014-06-25",12.39
"1884","2014-06-26",12.2
"1885","2014-06-27",12.43
"1886","2014-06-30",12.06
"1887","2014-07-01",12.16
"1888","2014-07-02",12.2
"1889","2014-07-03",12.33
"1890","2014-07-07",12.35
"1891","2014-07-08",11.91
"1892","2014-07-09",11.34
"1893","2014-07-10",10.9
"1894","2014-07-11",10.54
"1895","2014-07-14",10.34
"1896","2014-07-15",10.61
"1897","2014-07-16",11.32
"1898","2014-07-17",11.23
"1899","2014-07-18",10.9
"1900","2014-07-21",10.8
"1901","2014-07-22",11.1
"1902","2014-07-23",11.42
"1903","2014-07-24",11.48
"1904","2014-07-25",10.98
"1905","2014-07-28",11.28
"1906","2014-07-29",11.13
"1907","2014-07-30",11.17
"1908","2014-07-31",11.14
"1909","2014-08-01",11.19
"1910","2014-08-04",11.18
"1911","2014-08-05",11.43
"1912","2014-08-06",11.39
"1913","2014-08-07",11.28
"1914","2014-08-08",11.25
"1915","2014-08-11",11.4
"1916","2014-08-12",11.31
"1917","2014-08-13",11.18
"1918","2014-08-14",11.39
"1919","2014-08-15",11.41
"1920","2014-08-18",11.3
"1921","2014-08-19",11.18
"1922","2014-08-20",11.23
"1923","2014-08-21",11.25
"1924","2014-08-22",11.28
"1925","2014-08-25",11.22
"1926","2014-08-26",11.18
"1927","2014-08-27",11.1
"1928","2014-08-28",10.94
"1929","2014-08-29",11.01
"1930","2014-09-02",10.84
"1931","2014-09-03",10.83
"1932","2014-09-04",10.59
"1933","2014-09-05",10.2
"1934","2014-09-08",10.42
"1935","2014-09-09",10.54
"1936","2014-09-10",9.79
"1937","2014-09-11",9.55
